geo,time,dt_tds_dect_cd
arg,1976,1637161445.4
arg,1977,1871720429.8
arg,1978,3333144093.8
arg,1979,2281740750.2
arg,1980,4260979181.2
arg,1981,5411998889.5
arg,1982,4894453608.3
arg,1983,6824734770.9
arg,1984,6303568135.6
arg,1985,6231161855.8
arg,1986,7349851839.4
arg,1987,6265276902.6
arg,1988,5055488201.3
arg,1989,4386859950.1
arg,1990,6184791273.6
arg,1991,5449279126.8
arg,1992,4914055247
arg,1993,5872301888.9
arg,1994,5783538649.1
arg,1995,8889250255.5
arg,1996,12963794087
arg,1997,16119704830.6
arg,1998,19369186342.6
arg,1999,25310657084.8
arg,2000,24849687713.5
arg,2001,18084634014.4
arg,2002,5326706918.3
arg,2003,14336213571.3
arg,2004,12902482290
arg,2005,10099804137.2
arg,2006,18973957937
arg,2007,8810729117.3
arg,2008,9593489172.5
arg,2009,14792600832.4
arg,2010,15638962665.1
arg,2011,15788530471.2
arg,2012,13580153140.7
arg,2013,15779182074.9
arg,2014,17022961280.9
arg,2015,17902687669.6
arg,2016,25920010650.2
arg,2017,40445152523
arg,2018,43001852061
arg,2019,43865198461.2
arg,2020,28096829877.1
arm,1993,2000956.5
arm,1994,4440172.1
arm,1995,11276647.9
arm,1996,42700034.5
arm,1997,23965270.6
arm,1998,61381160.2
arm,1999,63147484.8
arm,2000,48362709.8
arm,2001,55992748.2
arm,2002,82642601.3
arm,2003,124232673.8
arm,2004,172501553.7
arm,2005,142269324.4
arm,2006,155037778.5
arm,2007,195042962.6
arm,2008,368835510.6
arm,2009,423837539
arm,2010,969412061
arm,2011,936102451.2
arm,2012,1175646518.5
arm,2013,2047120954.4
arm,2014,1436393629.1
arm,2015,1545646870.6
arm,2016,1459956916.8
arm,2017,1433578289.6
arm,2018,1667194567.3
arm,2019,2072386560.3
arm,2020,1472080874.6
aze,1994,350000
aze,1995,10133374.6
aze,1996,9844069.1
aze,1997,77869936
aze,1998,23855593.9
aze,1999,68548691.5
aze,2000,138073614.6
aze,2001,140585568.8
aze,2002,163577206.6
aze,2003,222090624.1
aze,2004,237660466.2
aze,2005,242375979.9
aze,2006,281933254
aze,2007,270040331.8
aze,2008,331440740.3
aze,2009,364226282.4
aze,2010,414294419.9
aze,2011,1117195012.6
aze,2012,1290702928.1
aze,2013,1942094089.4
aze,2014,1872850240.2
aze,2015,1907480654.3
aze,2016,1764292627.8
aze,2017,2232630682.7
aze,2018,2682413157.9
aze,2019,2162858579.8
aze,2020,1835886334.1
bdi,1970,825280.6
bdi,1971,4377314.7
bdi,1972,8008562.3
bdi,1973,1000387.5
bdi,1974,2882648.6
bdi,1975,2162885.3
bdi,1976,2778841.7
bdi,1977,3033060.9
bdi,1978,10363628.4
bdi,1979,4256240.8
bdi,1980,8622244.5
bdi,1981,7909304.1
bdi,1982,8158943.7
bdi,1983,14474173.2
bdi,1984,23728720.1
bdi,1985,26218433.7
bdi,1986,35026978.8
bdi,1987,46769272.5
bdi,1988,46322393.7
bdi,1989,42786545.7
bdi,1990,42398799.4
bdi,1991,39267536.5
bdi,1992,39611414.4
bdi,1993,36084428.1
bdi,1994,40930433.6
bdi,1995,38630594.9
bdi,1996,30949896.3
bdi,1997,29422840.2
bdi,1998,30524302.9
bdi,1999,29858854.6
bdi,2000,22638919
bdi,2001,23478849.3
bdi,2002,23666410.9
bdi,2003,29597202
bdi,2004,88359698.8
bdi,2005,40010353.8
bdi,2006,19972254.5
bdi,2007,18199197.6
bdi,2008,19630496.3
bdi,2009,19866682.3
bdi,2010,4374807.6
bdi,2011,10228445.8
bdi,2012,20996336.5
bdi,2013,32336040.6
bdi,2014,30246927
bdi,2015,26931535.4
bdi,2016,33404895.9
bdi,2017,27140927.2
bdi,2018,29980675.7
bdi,2019,39747440.3
bdi,2020,36087858.6
ben,1970,1746726.1
ben,1971,3681838
ben,1972,2980974
ben,1973,2314021.5
ben,1974,6234698.3
ben,1975,6089263.8
ben,1976,4300511.7
ben,1977,3887225.5
ben,1978,5184996.1
ben,1979,6523789.4
ben,1980,20185298
ben,1981,22612803.2
ben,1982,25060332.6
ben,1983,32956141.1
ben,1984,47382237.9
ben,1985,49150906.8
ben,1986,61897663.9
ben,1987,40798951
ben,1988,28301884.3
ben,1989,25903058.7
ben,1990,37098970.1
ben,1991,30256243.7
ben,1992,27534416.4
ben,1993,31599973.3
ben,1994,39640893.5
ben,1995,48077771.9
ben,1996,43896996.3
ben,1997,52000182.1
ben,1998,58980813.4
ben,1999,69763785.9
ben,2000,76105918.9
ben,2001,47795961.9
ben,2002,57223623.6
ben,2003,50367552.7
ben,2004,41076684
ben,2005,48441194.6
ben,2006,42023701.7
ben,2007,36772435.2
ben,2008,30136093.5
ben,2009,47678936.6
ben,2010,43826230.2
ben,2011,50212087
ben,2012,58800641.8
ben,2013,84342953.7
ben,2014,79883809.3
ben,2015,78183407.9
ben,2016,98641581.9
ben,2017,104064425.9
ben,2018,231424920.7
ben,2019,514019288.8
ben,2020,288764320.4
bfa,1970,2118275.8
bfa,1971,2096983.6
bfa,1972,3269202.4
bfa,1973,3808626.7
bfa,1974,3769790.4
bfa,1975,5235909.1
bfa,1976,4680948.5
bfa,1977,5480935.4
bfa,1978,7179328.8
bfa,1979,9204558.8
bfa,1980,22162354
bfa,1981,19636619.8
bfa,1982,19773184.5
bfa,1983,18049224.9
bfa,1984,21628084
bfa,1985,29459096.3
bfa,1986,36784112
bfa,1987,36125963.4
bfa,1988,42713339.1
bfa,1989,38551432.3
bfa,1990,34300368.5
bfa,1991,46388864.4
bfa,1992,33430338.8
bfa,1993,37969383.9
bfa,1994,43584707.1
bfa,1995,48444528
bfa,1996,48535927.7
bfa,1997,51432489.8
bfa,1998,54157938
bfa,1999,64955743.5
bfa,2000,47481195
bfa,2001,38370318.5
bfa,2002,44451440.8
bfa,2003,47162210.8
bfa,2004,52801760.2
bfa,2005,46365486
bfa,2006,45474019.1
bfa,2007,42951774.5
bfa,2008,42707335.7
bfa,2009,44709010.3
bfa,2010,50186610.3
bfa,2011,68763747.3
bfa,2012,73096080.2
bfa,2013,82057480.8
bfa,2014,100574045.6
bfa,2015,119470479.4
bfa,2016,127460503.3
bfa,2017,141976335.8
bfa,2018,152365694.4
bfa,2019,165274397.4
bfa,2020,164720038.8
bgd,1972,0
bgd,1973,10213356.9
bgd,1974,27598613.5
bgd,1975,107532906.7
bgd,1976,138805300.8
bgd,1977,142204838.8
bgd,1978,137877475.5
bgd,1979,198838505
bgd,1980,238734750.7
bgd,1981,197348754.3
bgd,1982,219719037.1
bgd,1983,213712287.9
bgd,1984,286251044.4
bgd,1985,326759305.6
bgd,1986,434216436.5
bgd,1987,511529591.7
bgd,1988,497637233.1
bgd,1989,512226728.3
bgd,1990,727008647
bgd,1991,595966932.2
bgd,1992,528563560.6
bgd,1993,516541946.1
bgd,1994,534319184.2
bgd,1995,751590502
bgd,1996,654909091.4
bgd,1997,674562310.3
bgd,1998,620491471.6
bgd,1999,691197510.9
bgd,2000,773322606.1
bgd,2001,666594362
bgd,2002,706732882.9
bgd,2003,659152139.2
bgd,2004,653283766.1
bgd,2005,812105988.3
bgd,2006,712935810.5
bgd,2007,1008245604.3
bgd,2008,940729371.1
bgd,2009,1032147833.3
bgd,2010,1106277181.1
bgd,2011,1528366924.7
bgd,2012,1622779277.7
bgd,2013,1882483608.8
bgd,2014,1947581904.5
bgd,2015,1634107691.8
bgd,2016,1750267034.6
bgd,2017,2142640607.4
bgd,2018,2868849207.7
bgd,2019,5772630698.2
bgd,2020,3866727269.4
bgr,1981,68070510.3
bgr,1982,158586555.2
bgr,1983,300383699.2
bgr,1984,457895718.7
bgr,1985,1178227918.3
bgr,1986,1553656934.9
bgr,1987,1989466345.2
bgr,1988,2338820336.3
bgr,1989,2580146301.2
bgr,1990,1374477629.1
bgr,1991,275505844.2
bgr,1992,450823741.6
bgr,1993,328186780.6
bgr,1994,687860082.7
bgr,1995,1140131755.6
bgr,1996,1273036903
bgr,1997,1013742074.9
bgr,1998,1378837048.2
bgr,1999,1254745529.7
bgr,2000,1281556851.5
bgr,2001,1392105441.6
bgr,2002,1411504683.2
bgr,2003,1131614181.3
bgr,2004,2461209950.8
bgr,2005,4466572664.5
bgr,2006,3740976427.1
bgr,2007,6199983600.1
bgr,2008,5649076803.2
bgr,2009,4870909559.5
bgr,2010,4216781704.2
bgr,2011,4455425537.9
bgr,2012,4668998211.5
bgr,2013,6210463742
bgr,2014,5341736987.5
bgr,2015,9473574467
bgr,2016,8142717662.9
bgr,2017,8738935359.7
bgr,2018,6799492181.8
bgr,2019,5749048457.7
bgr,2020,5082967657.6
bih,1999,171343623.1
bih,2000,319516839.3
bih,2001,313327603.1
bih,2002,178896811.8
bih,2003,218020575.9
bih,2004,251873402.9
bih,2005,310236216.5
bih,2006,389752692.5
bih,2007,428041229
bih,2008,477180617.6
bih,2009,466710815.7
bih,2010,570387024.2
bih,2011,1472876326.4
bih,2012,1157351297.5
bih,2013,1391077047.6
bih,2014,1497869359.4
bih,2015,1930997980.3
bih,2016,1230874785.6
bih,2017,1352041734
bih,2018,2040534045.4
bih,2019,1544589350.6
bih,2020,1667480365.6
blr,1993,13876926.6
blr,1994,118191648.5
blr,1995,181450647.9
blr,1996,155977198.4
blr,1997,191197074.6
blr,1998,201456351.6
blr,1999,269728008.1
blr,2000,389677166.3
blr,2001,338250857.7
blr,2002,378372131.2
blr,2003,427484632.1
blr,2004,384336315.6
blr,2005,700510951.3
blr,2006,752544098.5
blr,2007,1099821742.5
blr,2008,1397885972.8
blr,2009,1681533534.4
blr,2010,1759948694.3
blr,2011,3253151958.7
blr,2012,5028597010
blr,2013,4667381612.1
blr,2014,5356964869.6
blr,2015,4976202594.5
blr,2016,6217484051.1
blr,2017,4408650906.2
blr,2018,5787230891.8
blr,2019,4509320722.2
blr,2020,4269054741
blz,1970,10800
blz,1971,15215.7
blz,1972,40025.7
blz,1973,483172.7
blz,1974,433044.3
blz,1975,443591.8
blz,1976,356698.7
blz,1977,406719.3
blz,1978,440246.3
blz,1979,798895.8
blz,1980,3644268.5
blz,1981,3925208
blz,1982,6438698.7
blz,1983,8264906.5
blz,1984,8659180.3
blz,1985,17559169.8
blz,1986,15892263.5
blz,1987,15784870.7
blz,1988,16731972.9
blz,1989,17331537.7
blz,1990,18282299.8
blz,1991,16379511.1
blz,1992,16154243.5
blz,1993,18094735.5
blz,1994,24833387.2
blz,1995,36609275
blz,1996,40283057.9
blz,1997,39688552.9
blz,1998,45962970.7
blz,1999,46939818.2
blz,2000,77198137.4
blz,2001,96965308.1
blz,2002,188649532
blz,2003,153189839.4
blz,2004,329311316.7
blz,2005,229122170.9
blz,2006,138243976
blz,2007,650041618.9
blz,2008,147402942
blz,2009,125508607.8
blz,2010,127141264.5
blz,2011,131307977.4
blz,2012,154688151.7
blz,2013,135440962
blz,2014,92091582.2
blz,2015,97912772
blz,2016,102376014.2
blz,2017,104442717.6
blz,2018,113766027
blz,2019,104195374.1
blz,2020,79592105.7
bol,1970,34452863.1
bol,1971,35850674.5
bol,1972,51550641.4
bol,1973,64382424.4
bol,1974,82147351.3
bol,1975,92339229.8
bol,1976,143579052.9
bol,1977,174052027.2
bol,1978,377418605
bol,1979,297906555.1
bol,1980,370808624.2
bol,1981,369926886
bol,1982,548732752.7
bol,1983,466225077.2
bol,1984,541710030.4
bol,1985,370900881.1
bol,1986,256215781.4
bol,1987,228810275
bol,1988,378472363.3
bol,1989,298406779.5
bol,1990,391909648.5
bol,1991,336466925.9
bol,1992,294535505.8
bol,1993,343359743.6
bol,1994,354356329.5
bol,1995,378148778
bol,1996,418851090.4
bol,1997,481609414
bol,1998,439103453
bol,1999,424413707.9
bol,2000,641452247.7
bol,2001,550623651.9
bol,2002,482993543.6
bol,2003,435249407.8
bol,2004,521601537.5
bol,2005,532656988.8
bol,2006,444548915.5
bol,2007,742974995.6
bol,2008,950761592.2
bol,2009,584773573.4
bol,2010,655737540.5
bol,2011,446645060.4
bol,2012,650621843.6
bol,2013,550074758.5
bol,2014,983884600
bol,2015,993696828.8
bol,2016,775631452.1
bol,2017,979347346.2
bol,2018,1007193963.7
bol,2019,1079447926.5
bol,2020,1175622100.7
bra,1970,767217413.9
bra,1971,878860792.8
bra,1972,1203542362.9
bra,1973,1922815572.8
bra,1974,3424374350
bra,1975,4356174773.3
bra,1976,4323130572.8
bra,1977,5785021352.5
bra,1978,8462997331.9
bra,1979,11363528937.1
bra,1980,14811682953.1
bra,1981,17928641539.9
bra,1982,19272394288.8
bra,1983,13366966198.5
bra,1984,13771901096.1
bra,1985,11531349371.4
bra,1986,11681348741.1
bra,1987,12023463619.6
bra,1988,16914248968.6
bra,1989,14184539579.8
bra,1990,8223826890.2
bra,1991,8396020490.2
bra,1992,8708489919
bra,1993,11296813206.1
bra,1994,15999570619.1
bra,1995,21634576207.2
bra,1996,25280051261.9
bra,1997,38614181184.2
bra,1998,51426174583.6
bra,1999,68188712489.3
bra,2000,58586704284.1
bra,2001,50070244251.4
bra,2002,52046584757.5
bra,2003,58350696521.4
bra,2004,53764235117.5
bra,2005,62905830413.2
bra,2006,62246189477.7
bra,2007,55009017279.4
bra,2008,56543249819.1
bra,2009,44526664671.6
bra,2010,45881467061.8
bra,2011,59070172414.9
bra,2012,45476554942.7
bra,2013,81947509475
bra,2014,62250211467
bra,2015,89845404198.69998
bra,2016,117495335288.60001
bra,2017,95434116476.60001
bra,2018,95525258348.89999
bra,2019,151811767785.20001
bra,2020,131348564614.89999
btn,1981,2359.7
btn,1982,3312.8
btn,1983,6414.8
btn,1984,32808.6
btn,1985,28547.2
btn,1986,153340.4
btn,1987,515456.5
btn,1988,1312033.6
btn,1989,6518755.4
btn,1990,5209460.3
btn,1991,7242215.6
btn,1992,5892385.8
btn,1993,7124086
btn,1994,7528089.8
btn,1995,9802440.4
btn,1996,6921506.6
btn,1997,7202999.1
btn,1998,9175546.3
btn,1999,7346713.7
btn,2000,7036682.6
btn,2001,6471943.8
btn,2002,6611786.9
btn,2003,7339387.3
btn,2004,12186115.5
btn,2005,7100275
btn,2006,10663858.7
btn,2007,32134603.7
btn,2008,81572569.6
btn,2009,75516276.7
btn,2010,87491325.5
btn,2011,85420691.9
btn,2012,136745595.2
btn,2013,77577298.2
btn,2014,82905104.9
btn,2015,128945853.4
btn,2016,110587796.2
btn,2017,82493712.2
btn,2018,87256066.6
btn,2019,61559913.6
btn,2020,58288851.8
bwa,1970,632500
bwa,1971,946473
bwa,1972,1637472.8
bwa,1973,2457609.6
bwa,1974,3280410
bwa,1975,7063903.9
bwa,1976,4286867.7
bwa,1977,5881631.1
bwa,1978,8187951.6
bwa,1979,9275969.5
bwa,1980,14139666.2
bwa,1981,9753163.6
bwa,1982,14495331.6
bwa,1983,25131098
bwa,1984,32574688.8
bwa,1985,47553087.6
bwa,1986,45484782.5
bwa,1987,72914980.4
bwa,1988,76350009.5
bwa,1989,72627950.2
bwa,1990,105284120.1
bwa,1991,88356864.5
bwa,1992,96672848.7
bwa,1993,89295579.2
bwa,1994,91895120.2
bwa,1995,91396808.9
bwa,1996,151129997.5
bwa,1997,103180002.3
bwa,1998,76260324.4
bwa,1999,74028575.9
bwa,2000,68697440.2
bwa,2001,51929578.6
bwa,2002,60680413.7
bwa,2003,50377926.5
bwa,2004,48597143.6
bwa,2005,53543076.4
bwa,2006,56339044.3
bwa,2007,47222233
bwa,2008,69678615.1
bwa,2009,46701908.3
bwa,2010,79549085.2
bwa,2011,79404451.4
bwa,2012,59193898.5
bwa,2013,193843705.1
bwa,2014,64773771.6
bwa,2015,247954367.9
bwa,2016,168635328.6
bwa,2017,176311539.7
bwa,2018,184971082
bwa,2019,196924267.9
bwa,2020,183240052.8
caf,1970,3131843.5
caf,1971,2332956.9
caf,1972,1818743.9
caf,1973,4832808.5
caf,1974,4852696.9
caf,1975,5852099.3
caf,1976,4321683.5
caf,1977,4328792.9
caf,1978,5248314.8
caf,1979,3754287.2
caf,1980,9990508.6
caf,1981,10797460
caf,1982,8639694.5
caf,1983,20832875.6
caf,1984,24723545.4
caf,1985,26234880
caf,1986,28409417
caf,1987,28060601.3
caf,1988,27012330.3
caf,1989,33578663.1
caf,1990,29117739
caf,1991,15108121.7
caf,1992,15496246.9
caf,1993,9241664.1
caf,1994,23152474.1
caf,1995,15681300
caf,1996,12915696.3
caf,1997,15593469.2
caf,1998,33247649.1
caf,1999,19050923.6
caf,2000,14636548.9
caf,2001,13540746.9
caf,2002,1172586.1
caf,2003,808564.7
caf,2004,10748052.1
caf,2005,6878445.1
caf,2006,71344027.9
caf,2007,89845392.7
caf,2008,26956856.8
caf,2009,31380646.1
caf,2010,3358435.9
caf,2011,1504811.4
caf,2012,4640045.4
caf,2013,6699903.1
caf,2014,12050715.1
caf,2015,17568691.7
caf,2016,25252855.6
caf,2017,39669908.7
caf,2018,27082756.1
caf,2019,31673518.2
caf,2020,17196086.6
chn,1981,1743635917.8
chn,1982,2124828192.7
chn,1983,2691395954.7
chn,1984,2286227986
chn,1985,2481745623.2
chn,1986,2976756251.6
chn,1987,3851628282.8
chn,1988,4564677627.3
chn,1989,5650229980.4
chn,1990,7056975229.5
chn,1991,8305074273.5
chn,1992,8618762657
chn,1993,10167405673.9
chn,1994,11136934634.6
chn,1995,15067444786.4
chn,1996,15757292217.3
chn,1997,18446442592.2
chn,1998,18435386883.5
chn,1999,26582555188.6
chn,2000,26610813193
chn,2001,25000325551.7
chn,2002,31094648268.8
chn,2003,37522263274.3
chn,2004,23304417949.3
chn,2005,27506962818.1
chn,2006,27552371667.9
chn,2007,31888239815.3
chn,2008,33346511112.7
chn,2009,39906332322.9
chn,2010,52103926467
chn,2011,62800988403.2
chn,2012,72240350179.8
chn,2013,77192715847.8
chn,2014,81602959370.69998
chn,2015,126687328732.10001
chn,2016,167752276130.5
chn,2017,206284424816.70001
chn,2018,240939996516.79999
chn,2019,275776826814.90002
chn,2020,273800247276.10001
civ,1970,42593220.5
civ,1971,47665356.8
civ,1972,61010224.7
civ,1973,75605696.1
civ,1974,123866471.3
civ,1975,142262943.4
civ,1976,225092439.1
civ,1977,303694656.1
civ,1978,472764213.4
civ,1979,662166334.6
civ,1980,1407089819.6
civ,1981,1532770661.3
civ,1982,1539807674.9
civ,1983,1267481168.6
civ,1984,1138813915.3
civ,1985,1114214278
civ,1986,1320858222.5
civ,1987,1368252920.9
civ,1988,1074868570.9
civ,1989,1076042013.5
civ,1990,1261898083.4
civ,1991,1279557137.8
civ,1992,1159597610.3
civ,1993,1093853441.3
civ,1994,1244180890.4
civ,1995,1046130169.9
civ,1996,1374690277
civ,1997,1166663534.9
civ,1998,1383485237.1
civ,1999,1451114591.4
civ,2000,1022458712.8
civ,2001,619331606.3
civ,2002,830946007.9
civ,2003,570907057.8
civ,2004,391871484.4
civ,2005,307109438.6
civ,2006,270053013.4
civ,2007,431263472.7
civ,2008,1048013371.2
civ,2009,1133085395.5
civ,2010,751408112.1
civ,2011,730991382.3
civ,2012,720269252.2
civ,2013,1053535209.8
civ,2014,1009370882.5
civ,2015,809279473.8
civ,2016,1566964733.3
civ,2017,2248507535.8
civ,2018,1654735784
civ,2019,3002568953.5
civ,2020,2440193184.9
cmr,1970,11341161.5
cmr,1971,15401909.8
cmr,1972,18556566.6
cmr,1973,29962364.2
cmr,1974,31600300.9
cmr,1975,44939088.3
cmr,1976,48143233.8
cmr,1977,67688713.7
cmr,1978,126047909.8
cmr,1979,177905226.7
cmr,1980,279585184.6
cmr,1981,303571227.4
cmr,1982,387174193.6
cmr,1983,349544984.4
cmr,1984,416223369
cmr,1985,653809930.8
cmr,1986,674044637
cmr,1987,650278866.3
cmr,1988,674330034.8
cmr,1989,405600510.9
cmr,1990,516351058.4
cmr,1991,420216046.3
cmr,1992,393533017.7
cmr,1993,470595107.7
cmr,1994,384460143.6
cmr,1995,431192277.9
cmr,1996,509201210.7
cmr,1997,509600351
cmr,1998,520923602.8
cmr,1999,549536592.3
cmr,2000,559663725.8
cmr,2001,342613542.4
cmr,2002,350007615.8
cmr,2003,436590633
cmr,2004,613689429.2
cmr,2005,818876650
cmr,2006,749188069.1
cmr,2007,486125072.4
cmr,2008,437898436
cmr,2009,402293277.9
cmr,2010,203133827.3
cmr,2011,331808073.1
cmr,2012,237340165.2
cmr,2013,274182091.9
cmr,2014,530678084.1
cmr,2015,508961959.1
cmr,2016,863896682.1
cmr,2017,720802187.8
cmr,2018,1061788325.9
cmr,2019,1142624550.7
cmr,2020,1243814493.5
cod,1970,34347450.9
cod,1971,37900324.2
cod,1972,61336160.5
cod,1973,97787924.8
cod,1974,187423536.9
cod,1975,152012632.5
cod,1976,115034634.8
cod,1977,123966453.5
cod,1978,155375239.3
cod,1979,220240303
cod,1980,542517684.5
cod,1981,401387567.4
cod,1982,222117040.5
cod,1983,247237551.4
cod,1984,414840483
cod,1985,498222213.4
cod,1986,455022415.3
cod,1987,470363613.1
cod,1988,391920365.2
cod,1989,609006380.6
cod,1990,348142201.4
cod,1991,177430038.8
cod,1992,77390180.6
cod,1993,27511576.8
cod,1994,15684988.3
cod,1995,24967300
cod,1996,48414485.6
cod,1997,12519556.7
cod,1998,19339789
cod,1999,25096074.5
cod,2000,29746098.2
cod,2001,20219751.1
cod,2002,928941221.6
cod,2003,148230002.6
cod,2004,133236373.4
cod,2005,217647070.9
cod,2006,289648504.1
cod,2007,500821216.9
cod,2008,592150074.6
cod,2009,624518907.4
cod,2010,274408365.1
cod,2011,255389492.1
cod,2012,279054336.7
cod,2013,400977709.6
cod,2014,410787291.8
cod,2015,396754431.1
cod,2016,483967534.8
cod,2017,395907838
cod,2018,376355010.1
cod,2019,1097084958.9
cod,2020,326212101.4
cog,1970,8825881.4
cog,1971,8644367.2
cog,1972,7694184.7
cog,1973,12083585
cog,1974,18424565.1
cog,1975,29210978.1
cog,1976,23345598.9
cog,1977,37583731.6
cog,1978,20433591.9
cog,1979,75911959.1
cog,1980,108857225.2
cog,1981,241003424.1
cog,1982,240976589.8
cog,1983,332346163
cog,1984,361119984.1
cog,1985,422674681.2
cog,1986,362410523.6
cog,1987,452317680.2
cog,1988,434396710.5
cog,1989,351307883.3
cog,1990,519476213.7
cog,1991,321940127
cog,1992,185029933.1
cog,1993,158290974.1
cog,1994,556405141.8
cog,1995,186560766.7
cog,1996,364281439.3
cog,1997,135767652.3
cog,1998,45713270.6
cog,1999,26717618.4
cog,2000,45038941.1
cog,2001,93996817.4
cog,2002,29831155.5
cog,2003,64942363.2
cog,2004,212232017.1
cog,2005,112368096.1
cog,2006,87757996.9
cog,2007,108474129.7
cog,2008,167492239.6
cog,2009,178846780.2
cog,2010,131855549.7
cog,2011,137136340.5
cog,2012,183901467.8
cog,2013,470674651.7
cog,2014,502236583.2
cog,2015,430156279.7
cog,2016,375007488
cog,2017,428268134.7
cog,2018,489550414.3
cog,2019,560015601.7
cog,2020,739181437.4
col,1970,290331084.3
col,1971,277725651.9
col,1972,336658436.6
col,1973,366558362.5
col,1974,429115630.8
col,1975,329649590.7
col,1976,390278659.6
col,1977,395852172
col,1978,496080434.3
col,1979,720430694.3
col,1980,972551858.6
col,1981,1144942397.4
col,1982,1515102955.6
col,1983,1622630266.3
col,1984,1647143120.1
col,1985,1987691476.7
col,1986,2253726630.4
col,1987,2817390039.4
col,1988,3335604505.6
col,1989,3934900254.3
col,1990,3890820384.2
col,1991,3777994797.3
col,1992,4012168211.1
col,1993,3722332787.7
col,1994,5573986681.4
col,1995,4369326698.9
col,1996,5426949964.2
col,1997,4539705265.5
col,1998,4545362051.6
col,1999,6639799903.4
col,2000,5146393921.5
col,2001,6337507195
col,2002,6849662623
col,2003,8629375266.5
col,2004,7707481067.5
col,2005,10265223138
col,2006,9968042414.6
col,2007,8596840047.3
col,2008,7969258916
col,2009,8828657174.9
col,2010,9779814689.6
col,2011,10253176811.3
col,2012,15379014820.4
col,2013,10071260959.1
col,2014,15112409372.5
col,2015,14236718301.3
col,2016,15845034266.9
col,2017,22372572296.4
col,2018,24440094693.1
col,2019,19223199424.3
col,2020,21713499851.7
com,1970,62519.7
com,1971,58782.8
com,1972,75376.2
com,1973,119514.7
com,1974,156640.9
com,1975,525249.4
com,1976,529168.1
com,1977,922917.3
com,1978,183904.2
com,1979,248305.5
com,1980,403882.5
com,1981,796487.9
com,1982,878681.9
com,1983,1506411.5
com,1984,2791052.9
com,1985,2181886.5
com,1986,2172357.6
com,1987,1629669.7
com,1988,1034050.7
com,1989,1528968.2
com,1990,1109305
com,1991,8137842.3
com,1992,5680751.9
com,1993,2170882
com,1994,2792628.2
com,1995,964758.5
com,1996,1428353.2
com,1997,2730256
com,1998,2388187.6
com,1999,3613839
com,2000,3256025
com,2001,2843689.6
com,2002,4720269.9
com,2003,3054724.7
com,2004,3307048.1
com,2005,4032130.1
com,2006,3756429
com,2007,26173456.5
com,2008,12367449.3
com,2009,11866146.8
com,2010,4298754.2
com,2011,3941055.9
com,2012,12314523.3
com,2013,591155.6
com,2014,782360.6
com,2015,7473546.7
com,2016,6421827.5
com,2017,4053480.3
com,2018,6148966.5
com,2019,4367400.3
com,2020,8144499
cpv,1981,306715.9
cpv,1982,1456523.5
cpv,1983,2954345.3
cpv,1984,5241449.1
cpv,1985,5140433.2
cpv,1986,4906991.1
cpv,1987,8274717.4
cpv,1988,8240349.2
cpv,1989,6586974.7
cpv,1990,5741384.1
cpv,1991,7955477.4
cpv,1992,10629069.4
cpv,1993,6665806.9
cpv,1994,9373993
cpv,1995,9757449.6
cpv,1996,8024308.2
cpv,1997,14679032.2
cpv,1998,19654039.7
cpv,1999,20356517.2
cpv,2000,16162046.4
cpv,2001,13707328.9
cpv,2002,22909060.9
