geo,time,sh_sta_odfc_zs
uzb,2009,0.04953
uzb,2010,0.04904
uzb,2011,0.04885
uzb,2012,0.04895
uzb,2013,0
uzb,2014,0
uzb,2015,0
uzb,2016,0
uzb,2017,0
uzb,2018,0
uzb,2019,0
uzb,2020,0
vct,2000,2.6645
vct,2001,2.7141
vct,2002,2.76369
vct,2003,2.81328
vct,2004,2.86287
vct,2005,2.91246
vct,2006,2.96205
vct,2007,3.01164
vct,2008,3.06124
vct,2009,3.11083
vct,2010,3.16042
vct,2011,3.21001
vct,2012,3.2596
vct,2013,3.30919
vct,2014,3.35879
vct,2015,3.35879
vct,2016,3.35879
vct,2017,3.35879
vct,2018,3.35879
ven,2005,7.47078
ven,2006,7.12353
ven,2007,6.77366
ven,2008,6.42114
ven,2009,6.05479
ven,2010,5.67592
ven,2011,5.29705
ven,2012,4.91819
ven,2013,4.53932
ven,2014,4.16045
ven,2015,3.78158
ven,2016,3.40271
ven,2017,3.02385
ven,2018,3.02385
ven,2019,3.02385
ven,2020,3.02385
vgb,2000,0.99179
vgb,2001,0.9
vgb,2002,0.80821
vgb,2003,0.71642
vgb,2004,0.62462
vgb,2005,0.53283
vgb,2006,0.44104
vgb,2007,0.34925
vgb,2008,0.25745
vgb,2009,0.16566
vgb,2010,0.07387
vgb,2011,0
vgb,2012,0
vgb,2013,0
vgb,2014,0
vgb,2015,0
vgb,2016,0
vir,2000,0
vir,2001,0
vir,2002,0
vir,2003,0
vir,2004,0
vir,2005,0
vir,2006,0
vir,2007,0
vir,2008,0
vir,2009,0
vir,2010,0
vir,2011,0
vir,2012,0
vir,2013,0
vir,2014,0
vir,2015,0
vir,2016,0
vir,2017,0
vir,2018,0
vir,2019,0
vir,2020,0
vnm,2000,17.7326
vnm,2001,16.73925
vnm,2002,15.75423
vnm,2003,14.77839
vnm,2004,13.81153
vnm,2005,12.85427
vnm,2006,11.90659
vnm,2007,10.96871
vnm,2008,10.04097
vnm,2009,9.12342
vnm,2010,8.21544
vnm,2011,7.31851
vnm,2012,6.43278
vnm,2013,5.55869
vnm,2014,4.6962
vnm,2015,3.8456
vnm,2016,3.00711
vnm,2017,2.98924
vnm,2018,2.97131
vnm,2019,2.95329
vnm,2020,2.93347
vut,2000,2.36185
vut,2001,2.35428
vut,2002,2.34665
vut,2003,2.33892
vut,2004,2.33113
vut,2005,2.17832
vut,2006,2.0267
vut,2007,1.87632
vut,2008,1.72716
vut,2009,1.57926
vut,2010,1.43441
vut,2011,1.29124
vut,2012,1.14848
vut,2013,1.00617
vut,2014,0.86429
vut,2015,0.72284
vut,2016,0.58183
vut,2017,0.44126
vut,2018,0.30116
vut,2019,0.30157
vut,2020,0.30201
wsm,2000,0.02778
wsm,2001,0.02775
wsm,2002,0.02779
wsm,2003,0.02788
wsm,2004,0.02797
wsm,2005,0.03578
wsm,2006,0.04363
wsm,2007,0.05153
wsm,2008,0.05947
wsm,2009,0.06766
wsm,2010,0.0761
wsm,2011,0.08458
wsm,2012,0.0931
wsm,2013,0.10167
wsm,2014,0.11027
wsm,2015,0.1189
wsm,2016,0.12757
wsm,2017,0.13627
wsm,2018,0.14497
wsm,2019,0.14526
wsm,2020,0.14551
yem,2000,32.1095
yem,2001,31.91225
yem,2002,31.71196
yem,2003,30.3776
yem,2004,29.05501
yem,2005,27.74514
yem,2006,26.4472
yem,2007,25.16183
yem,2008,23.88931
yem,2009,22.62993
yem,2010,21.38395
yem,2011,20.15193
yem,2012,18.9341
yem,2013,17.73046
yem,2014,16.54173
yem,2015,15.36792
yem,2016,14.20945
yem,2017,13.06652
yem,2018,11.93949
yem,2019,10.82838
yem,2020,9.73353
zaf,2000,12.30625
zaf,2001,11.58225
zaf,2002,10.85886
zaf,2003,10.1445
zaf,2004,9.44316
zaf,2005,8.75529
zaf,2006,8.08045
zaf,2007,7.41857
zaf,2008,6.76945
zaf,2009,6.13352
zaf,2010,5.51029
zaf,2011,4.89978
zaf,2012,4.30181
zaf,2013,3.71651
zaf,2014,3.14354
zaf,2015,2.58287
zaf,2016,2.0344
zaf,2017,1.49804
zaf,2018,0.97366
zaf,2019,0.46111
zaf,2020,0.22416
zmb,2000,27.7895
zmb,2001,26.97564
zmb,2002,26.06887
zmb,2003,25.17052
zmb,2004,24.2807
zmb,2005,23.39981
zmb,2006,22.5276
zmb,2007,21.66446
zmb,2008,20.80987
zmb,2009,19.96509
zmb,2010,19.12901
zmb,2011,18.30228
zmb,2012,17.4837
zmb,2013,16.67322
zmb,2014,15.87155
zmb,2015,15.07844
zmb,2016,14.29453
zmb,2017,13.51982
zmb,2018,12.75451
zmb,2019,11.999
zmb,2020,11.25346
zwe,2000,30.6781
zwe,2001,30.50949
zwe,2002,29.93408
zwe,2003,29.57122
zwe,2004,29.23924
zwe,2005,28.90568
zwe,2006,28.57094
zwe,2007,28.23463
zwe,2008,27.89715
zwe,2009,27.55811
zwe,2010,27.2179
zwe,2011,26.87615
zwe,2012,26.53323
zwe,2013,26.18879
zwe,2014,25.83216
zwe,2015,25.46327
zwe,2016,25.08279
zwe,2017,24.691
zwe,2018,24.28783
zwe,2019,23.87429
zwe,2020,23.49863
