geo,time,sh_hiv_1524_fe_zs
gmb,1990,0.1
gmb,1991,0.1
gmb,1992,0.1
gmb,1993,0.2
gmb,1994,0.2
gmb,1995,0.3
gmb,1996,0.4
gmb,1997,0.5
gmb,1998,0.5
gmb,1999,0.6
gmb,2000,0.6
gmb,2001,0.7
gmb,2002,0.7
gmb,2003,0.7
gmb,2004,0.6
gmb,2005,0.6
gmb,2006,0.6
gmb,2007,0.5
gmb,2008,0.5
gmb,2009,0.5
gmb,2010,0.5
gmb,2011,0.5
gmb,2012,0.5
gmb,2013,0.5
gmb,2014,0.5
gmb,2015,0.5
gmb,2016,0.5
gmb,2017,0.5
gmb,2018,0.5
gmb,2019,0.5
gmb,2020,0.5
gnb,1990,0.2
gnb,1991,0.3
gnb,1992,0.4
gnb,1993,0.6
gnb,1994,0.8
gnb,1995,1.1
gnb,1996,1.4
gnb,1997,1.7
gnb,1998,2
gnb,1999,2.3
gnb,2000,2.4
gnb,2001,2.5
gnb,2002,2.5
gnb,2003,2.4
gnb,2004,2.3
gnb,2005,2.2
gnb,2006,2
gnb,2007,1.9
gnb,2008,1.8
gnb,2009,1.7
gnb,2010,1.7
gnb,2011,1.6
gnb,2012,1.5
gnb,2013,1.5
gnb,2014,1.4
gnb,2015,1.4
gnb,2016,1.4
gnb,2017,1.3
gnb,2018,1.3
gnb,2019,1.2
gnb,2020,1.2
gnq,1990,0.5
gnq,1991,0.7
gnq,1992,0.8
gnq,1993,0.9
gnq,1994,1.1
gnq,1995,1.3
gnq,1996,1.4
gnq,1997,1.6
gnq,1998,1.7
gnq,1999,1.9
gnq,2000,2
gnq,2001,2.1
gnq,2002,2.2
gnq,2003,2.3
gnq,2004,2.4
gnq,2005,2.5
gnq,2006,2.6
gnq,2007,2.7
gnq,2008,2.8
gnq,2009,2.9
gnq,2010,3
gnq,2011,3.1
gnq,2012,3.2
gnq,2013,3.3
gnq,2014,3.3
gnq,2015,3.4
gnq,2016,3.5
gnq,2017,3.5
gnq,2018,3.5
gnq,2019,3.5
gnq,2020,3.5
grc,1990,0.1
grc,1991,0.1
grc,1992,0.1
grc,1993,0.1
grc,1994,0.1
grc,1995,0.1
grc,1996,0.1
grc,1997,0.1
grc,1998,0.1
grc,1999,0.1
grc,2000,0.1
grc,2001,0.1
grc,2002,0.1
grc,2003,0.1
grc,2004,0.1
grc,2005,0.1
grc,2006,0.1
grc,2007,0.1
grc,2008,0.1
grc,2009,0.1
grc,2010,0.1
grc,2011,0.1
grc,2012,0.1
grc,2013,0.1
grc,2014,0.1
grc,2015,0.1
grc,2016,0.1
grc,2017,0.1
grc,2018,0.1
grc,2019,0.1
grc,2020,0.1
gtm,1990,0.1
gtm,1991,0.1
gtm,1992,0.1
gtm,1993,0.1
gtm,1994,0.1
gtm,1995,0.1
gtm,1996,0.1
gtm,1997,0.1
gtm,1998,0.1
gtm,1999,0.1
gtm,2000,0.1
gtm,2001,0.1
gtm,2002,0.1
gtm,2003,0.1
gtm,2004,0.1
gtm,2005,0.1
gtm,2006,0.1
gtm,2007,0.1
gtm,2008,0.1
gtm,2009,0.1
gtm,2010,0.1
gtm,2011,0.1
gtm,2012,0.1
gtm,2013,0.1
gtm,2014,0.1
gtm,2015,0.1
gtm,2016,0.1
gtm,2017,0.1
gtm,2018,0.1
gtm,2019,0.1
gtm,2020,0.1
guy,1990,0.1
guy,1991,0.1
guy,1992,0.1
guy,1993,0.1
guy,1994,0.1
guy,1995,0.1
guy,1996,0.1
guy,1997,0.1
guy,1998,0.1
guy,1999,0.2
guy,2000,0.3
guy,2001,0.3
guy,2002,0.4
guy,2003,0.4
guy,2004,0.4
guy,2005,0.4
guy,2006,0.4
guy,2007,0.4
guy,2008,0.3
guy,2009,0.3
guy,2010,0.3
guy,2011,0.3
guy,2012,0.2
guy,2013,0.2
guy,2014,0.2
guy,2015,0.2
guy,2016,0.2
guy,2017,0.2
guy,2018,0.3
guy,2019,0.3
guy,2020,0.3
hnd,1990,0.2
hnd,1991,0.3
hnd,1992,0.3
hnd,1993,0.3
hnd,1994,0.3
hnd,1995,0.3
hnd,1996,0.3
hnd,1997,0.3
hnd,1998,0.2
hnd,1999,0.2
hnd,2000,0.2
hnd,2001,0.1
hnd,2002,0.1
hnd,2003,0.1
hnd,2004,0.1
hnd,2005,0.1
hnd,2006,0.1
hnd,2007,0.1
hnd,2008,0.1
hnd,2009,0.1
hnd,2010,0.1
hnd,2011,0.1
hnd,2012,0.1
hnd,2013,0.1
hnd,2014,0.1
hnd,2015,0.1
hnd,2016,0.1
hnd,2017,0.1
hnd,2018,0.1
hnd,2019,0.1
hnd,2020,0.1
hrv,1990,0.1
hrv,1991,0.1
hrv,1992,0.1
hrv,1993,0.1
hrv,1994,0.1
hrv,1995,0.1
hrv,1996,0.1
hrv,1997,0.1
hrv,1998,0.1
hrv,1999,0.1
hrv,2000,0.1
hrv,2001,0.1
hrv,2002,0.1
hrv,2003,0.1
hrv,2004,0.1
hrv,2005,0.1
hrv,2006,0.1
hrv,2007,0.1
hrv,2008,0.1
hrv,2009,0.1
hrv,2010,0.1
hrv,2011,0.1
hrv,2012,0.1
hrv,2013,0.1
hrv,2014,0.1
hrv,2015,0.1
hrv,2016,0.1
hrv,2017,0.1
hrv,2018,0.1
hrv,2019,0.1
hrv,2020,0.1
hti,1990,2.2
hti,1991,2.4
hti,1992,2.6
hti,1993,2.6
hti,1994,2.6
hti,1995,2.5
hti,1996,2.3
hti,1997,2.1
hti,1998,2
hti,1999,1.9
hti,2000,1.7
hti,2001,1.7
hti,2002,1.6
hti,2003,1.5
hti,2004,1.5
hti,2005,1.4
hti,2006,1.4
hti,2007,1.3
hti,2008,1.3
hti,2009,1.3
hti,2010,1.2
hti,2011,1.2
hti,2012,1.2
hti,2013,1.2
hti,2014,1.1
hti,2015,1.1
hti,2016,1.1
hti,2017,1
hti,2018,1
hti,2019,1
hti,2020,0.9
idn,1990,0.1
idn,1991,0.1
idn,1992,0.1
idn,1993,0.1
idn,1994,0.1
idn,1995,0.1
idn,1996,0.1
idn,1997,0.1
idn,1998,0.1
idn,1999,0.1
idn,2000,0.1
idn,2001,0.1
idn,2002,0.1
idn,2003,0.1
idn,2004,0.1
idn,2005,0.1
idn,2006,0.1
idn,2007,0.1
idn,2008,0.2
idn,2009,0.2
idn,2010,0.2
idn,2011,0.2
idn,2012,0.2
idn,2013,0.2
idn,2014,0.2
idn,2015,0.2
idn,2016,0.2
idn,2017,0.2
idn,2018,0.1
idn,2019,0.1
idn,2020,0.1
irl,1990,0.1
irl,1991,0.1
irl,1992,0.1
irl,1993,0.1
irl,1994,0.1
irl,1995,0.1
irl,1996,0.1
irl,1997,0.1
irl,1998,0.1
irl,1999,0.1
irl,2000,0.1
irl,2001,0.1
irl,2002,0.1
irl,2003,0.1
irl,2004,0.1
irl,2005,0.1
irl,2006,0.1
irl,2007,0.1
irl,2008,0.1
irl,2009,0.1
irl,2010,0.1
irl,2011,0.1
irl,2012,0.1
irl,2013,0.1
irl,2014,0.1
irl,2015,0.1
irl,2016,0.1
irl,2017,0.1
irl,2018,0.1
irl,2019,0.1
irl,2020,0.1
irn,1990,0.1
irn,1991,0.1
irn,1992,0.1
irn,1993,0.1
irn,1994,0.1
irn,1995,0.1
irn,1996,0.1
irn,1997,0.1
irn,1998,0.1
irn,1999,0.1
irn,2000,0.1
irn,2001,0.1
irn,2002,0.1
irn,2003,0.1
irn,2004,0.1
irn,2005,0.1
irn,2006,0.1
irn,2007,0.1
irn,2008,0.1
irn,2009,0.1
irn,2010,0.1
irn,2011,0.1
irn,2012,0.1
irn,2013,0.1
irn,2014,0.1
irn,2015,0.1
irn,2016,0.1
irn,2017,0.1
irn,2018,0.1
irn,2019,0.1
irn,2020,0.1
isl,1990,0.1
isl,1991,0.1
isl,1992,0.1
isl,1993,0.1
isl,1994,0.1
isl,1995,0.1
isl,1996,0.1
isl,1997,0.1
isl,1998,0.1
isl,1999,0.1
isl,2000,0.1
isl,2001,0.1
isl,2002,0.1
isl,2003,0.1
isl,2004,0.1
isl,2005,0.1
isl,2006,0.1
isl,2007,0.1
isl,2008,0.1
isl,2009,0.1
isl,2010,0.1
isl,2011,0.1
isl,2012,0.1
isl,2013,0.1
isl,2014,0.1
isl,2015,0.1
isl,2016,0.1
isl,2017,0.1
isl,2018,0.1
isl,2019,0.1
isl,2020,0.1
ita,1990,0.1
ita,1991,0.1
ita,1992,0.1
ita,1993,0.1
ita,1994,0.1
ita,1995,0.1
ita,1996,0.1
ita,1997,0.1
ita,1998,0.1
ita,1999,0.1
ita,2000,0.1
ita,2001,0.1
ita,2002,0.1
ita,2003,0.1
ita,2004,0.1
ita,2005,0.1
ita,2006,0.1
ita,2007,0.1
ita,2008,0.1
ita,2009,0.1
ita,2010,0.1
ita,2011,0.1
ita,2012,0.1
ita,2013,0.1
ita,2014,0.1
ita,2015,0.1
ita,2016,0.1
ita,2017,0.1
ita,2018,0.1
ita,2019,0.1
ita,2020,0.1
jam,1990,0.3
jam,1991,0.4
jam,1992,0.4
jam,1993,0.4
jam,1994,0.4
jam,1995,0.4
jam,1996,0.4
jam,1997,0.4
jam,1998,0.4
jam,1999,0.4
jam,2000,0.4
jam,2001,0.4
jam,2002,0.4
jam,2003,0.4
jam,2004,0.4
jam,2005,0.4
jam,2006,0.3
jam,2007,0.3
jam,2008,0.3
jam,2009,0.3
jam,2010,0.3
jam,2011,0.3
jam,2012,0.3
jam,2013,0.3
jam,2014,0.3
jam,2015,0.3
jam,2016,0.3
jam,2017,0.3
jam,2018,0.3
jam,2019,0.3
jam,2020,0.3
jor,1990,0.1
jor,1991,0.1
jor,1992,0.1
jor,1993,0.1
jor,1994,0.1
jor,1995,0.1
jor,1996,0.1
jor,1997,0.1
jor,1998,0.1
jor,1999,0.1
jor,2000,0.1
jor,2001,0.1
jor,2002,0.1
jor,2003,0.1
jor,2004,0.1
jor,2005,0.1
jor,2006,0.1
jor,2007,0.1
jor,2008,0.1
jor,2009,0.1
jor,2010,0.1
jor,2011,0.1
jor,2012,0.1
jor,2013,0.1
jor,2014,0.1
jor,2015,0.1
jor,2016,0.1
jor,2017,0.1
jor,2018,0.1
jor,2019,0.1
jor,2020,0.1
jpn,1990,0.1
jpn,1991,0.1
jpn,1992,0.1
jpn,1993,0.1
jpn,1994,0.1
jpn,1995,0.1
jpn,1996,0.1
jpn,1997,0.1
jpn,1998,0.1
jpn,1999,0.1
jpn,2000,0.1
jpn,2001,0.1
jpn,2002,0.1
jpn,2003,0.1
jpn,2004,0.1
jpn,2005,0.1
jpn,2006,0.1
jpn,2007,0.1
jpn,2008,0.1
jpn,2009,0.1
jpn,2010,0.1
jpn,2011,0.1
jpn,2012,0.1
jpn,2013,0.1
jpn,2014,0.1
jpn,2015,0.1
jpn,2016,0.1
jpn,2017,0.1
jpn,2018,0.1
jpn,2019,0.1
jpn,2020,0.1
kaz,1990,0.1
kaz,1991,0.1
kaz,1992,0.1
kaz,1993,0.1
kaz,1994,0.1
kaz,1995,0.1
kaz,1996,0.1
kaz,1997,0.1
kaz,1998,0.1
kaz,1999,0.1
kaz,2000,0.1
kaz,2001,0.1
kaz,2002,0.1
kaz,2003,0.1
kaz,2004,0.1
kaz,2005,0.1
kaz,2006,0.1
kaz,2007,0.1
kaz,2008,0.1
kaz,2009,0.1
kaz,2010,0.1
kaz,2011,0.1
kaz,2012,0.1
kaz,2013,0.1
kaz,2014,0.1
kaz,2015,0.1
kaz,2016,0.1
kaz,2017,0.1
kaz,2018,0.1
kaz,2019,0.1
kaz,2020,0.1
ken,1990,5.8
ken,1991,7.3
ken,1992,8.8
ken,1993,9.8
ken,1994,10.4
ken,1995,10.4
ken,1996,10
ken,1997,9.3
ken,1998,8.5
ken,1999,7.5
ken,2000,6.6
ken,2001,5.8
ken,2002,5.1
ken,2003,4.5
ken,2004,4.1
ken,2005,3.8
ken,2006,3.6
ken,2007,3.5
ken,2008,3.4
ken,2009,3.3
ken,2010,3.3
ken,2011,3.2
ken,2012,3.2
ken,2013,3.1
ken,2014,3
ken,2015,2.9
ken,2016,2.8
ken,2017,2.6
ken,2018,2.4
ken,2019,2.3
ken,2020,2.1
kgz,1990,0.1
kgz,1991,0.1
kgz,1992,0.1
kgz,1993,0.1
kgz,1994,0.1
kgz,1995,0.1
kgz,1996,0.1
kgz,1997,0.1
kgz,1998,0.1
kgz,1999,0.1
kgz,2000,0.1
kgz,2001,0.1
kgz,2002,0.1
kgz,2003,0.1
kgz,2004,0.1
kgz,2005,0.1
kgz,2006,0.1
kgz,2007,0.1
kgz,2008,0.1
kgz,2009,0.1
kgz,2010,0.1
kgz,2011,0.1
kgz,2012,0.1
kgz,2013,0.1
kgz,2014,0.1
kgz,2015,0.1
kgz,2016,0.1
kgz,2017,0.1
kgz,2018,0.1
kgz,2019,0.1
kgz,2020,0.1
khm,1990,0.1
khm,1991,0.1
khm,1992,0.1
khm,1993,0.1
khm,1994,0.2
khm,1995,0.3
khm,1996,0.4
khm,1997,0.5
khm,1998,0.5
khm,1999,0.5
khm,2000,0.4
khm,2001,0.4
khm,2002,0.4
khm,2003,0.3
khm,2004,0.3
khm,2005,0.2
khm,2006,0.2
khm,2007,0.2
khm,2008,0.1
khm,2009,0.1
khm,2010,0.1
khm,2011,0.1
khm,2012,0.1
khm,2013,0.1
khm,2014,0.1
khm,2015,0.2
khm,2016,0.2
khm,2017,0.2
khm,2018,0.2
khm,2019,0.2
khm,2020,0.2
lao,1990,0.1
lao,1991,0.1
lao,1992,0.1
lao,1993,0.1
lao,1994,0.1
lao,1995,0.1
lao,1996,0.1
lao,1997,0.1
lao,1998,0.1
lao,1999,0.1
lao,2000,0.1
lao,2001,0.1
lao,2002,0.1
lao,2003,0.1
lao,2004,0.1
lao,2005,0.1
lao,2006,0.1
lao,2007,0.1
lao,2008,0.1
lao,2009,0.1
lao,2010,0.1
lao,2011,0.1
lao,2012,0.1
lao,2013,0.1
lao,2014,0.1
lao,2015,0.1
lao,2016,0.1
lao,2017,0.1
lao,2018,0.1
lao,2019,0.1
lao,2020,0.1
lbn,1990,0.1
lbn,1991,0.1
lbn,1992,0.1
lbn,1993,0.1
lbn,1994,0.1
lbn,1995,0.1
lbn,1996,0.1
lbn,1997,0.1
lbn,1998,0.1
lbn,1999,0.1
lbn,2000,0.1
lbn,2001,0.1
lbn,2002,0.1
lbn,2003,0.1
lbn,2004,0.1
lbn,2005,0.1
lbn,2006,0.1
lbn,2007,0.1
lbn,2008,0.1
lbn,2009,0.1
lbn,2010,0.1
lbn,2011,0.1
lbn,2012,0.1
lbn,2013,0.1
lbn,2014,0.1
lbn,2015,0.1
lbn,2016,0.1
lbn,2017,0.1
lbn,2018,0.1
lbn,2019,0.1
lbn,2020,0.1
lbr,1990,1.7
lbr,1991,2.2
lbr,1992,2.4
lbr,1993,2.6
lbr,1994,2.6
lbr,1995,2.6
lbr,1996,2.4
lbr,1997,2.2
lbr,1998,2.1
lbr,1999,1.9
lbr,2000,1.8
lbr,2001,1.7
lbr,2002,1.5
lbr,2003,1.4
lbr,2004,1.3
lbr,2005,1.3
lbr,2006,1.2
lbr,2007,1.1
lbr,2008,1.1
lbr,2009,1
lbr,2010,1
lbr,2011,0.9
lbr,2012,0.9
lbr,2013,0.9
lbr,2014,0.9
lbr,2015,0.8
lbr,2016,0.8
lbr,2017,0.8
lbr,2018,0.7
lbr,2019,0.7
lbr,2020,0.7
lby,1990,0.1
lby,1991,0.1
lby,1992,0.1
lby,1993,0.1
lby,1994,0.1
lby,1995,0.1
lby,1996,0.1
lby,1997,0.1
lby,1998,0.1
lby,1999,0.1
lby,2000,0.1
lby,2001,0.1
lby,2002,0.1
lby,2003,0.1
lby,2004,0.1
lby,2005,0.1
lby,2006,0.1
lby,2007,0.1
lby,2008,0.1
lby,2009,0.1
lby,2010,0.1
lby,2011,0.1
lby,2012,0.1
lby,2013,0.1
lby,2014,0.1
lby,2015,0.1
lby,2016,0.1
lby,2017,0.1
lby,2018,0.1
lby,2019,0.1
lby,2020,0.1
lka,1990,0.1
lka,1991,0.1
lka,1992,0.1
lka,1993,0.1
lka,1994,0.1
lka,1995,0.1
lka,1996,0.1
lka,1997,0.1
lka,1998,0.1
lka,1999,0.1
lka,2000,0.1
lka,2001,0.1
lka,2002,0.1
lka,2003,0.1
lka,2004,0.1
lka,2005,0.1
lka,2006,0.1
lka,2007,0.1
lka,2008,0.1
lka,2009,0.1
lka,2010,0.1
lka,2011,0.1
lka,2012,0.1
lka,2013,0.1
lka,2014,0.1
lka,2015,0.1
lka,2016,0.1
lka,2017,0.1
lka,2018,0.1
lka,2019,0.1
lka,2020,0.1
lso,1990,1.8
lso,1991,3
lso,1992,4.7
lso,1993,7.1
lso,1994,9.8
lso,1995,12.4
lso,1996,14.7
lso,1997,16.1
lso,1998,16.9
lso,1999,17.2
lso,2000,17
lso,2001,16.6
lso,2002,16
lso,2003,15.3
lso,2004,14.7
lso,2005,14.3
lso,2006,14
lso,2007,13.7
lso,2008,13.5
lso,2009,13.3
lso,2010,13
lso,2011,12.8
lso,2012,12.7
lso,2013,12.5
lso,2014,12.3
lso,2015,12
lso,2016,11.5
lso,2017,10.9
lso,2018,10.2
lso,2019,9.6
lso,2020,9
mar,1990,0.1
mar,1991,0.1
mar,1992,0.1
mar,1993,0.1
mar,1994,0.1
mar,1995,0.1
mar,1996,0.1
mar,1997,0.1
mar,1998,0.1
mar,1999,0.1
mar,2000,0.1
mar,2001,0.1
mar,2002,0.1
mar,2003,0.1
mar,2004,0.1
mar,2005,0.1
mar,2006,0.1
mar,2007,0.1
mar,2008,0.1
mar,2009,0.1
mar,2010,0.1
mar,2011,0.1
mar,2012,0.1
mar,2013,0.1
mar,2014,0.1
mar,2015,0.1
mar,2016,0.1
mar,2017,0.1
mar,2018,0.1
mar,2019,0.1
mar,2020,0.1
mda,1990,0.1
mda,1991,0.1
mda,1992,0.1
mda,1993,0.1
mda,1994,0.1
mda,1995,0.1
mda,1996,0.1
mda,1997,0.1
mda,1998,0.1
mda,1999,0.1
mda,2000,0.1
mda,2001,0.1
mda,2002,0.1
mda,2003,0.1
mda,2004,0.1
mda,2005,0.1
mda,2006,0.1
mda,2007,0.1
mda,2008,0.1
mda,2009,0.1
mda,2010,0.2
mda,2011,0.2
mda,2012,0.2
mda,2013,0.2
mda,2014,0.2
mda,2015,0.1
mda,2016,0.1
mda,2017,0.1
mda,2018,0.1
mda,2019,0.1
mda,2020,0.1
mdg,1990,0.1
mdg,1991,0.1
mdg,1992,0.1
mdg,1993,0.1
mdg,1994,0.1
mdg,1995,0.1
mdg,1996,0.1
mdg,1997,0.1
mdg,1998,0.1
mdg,1999,0.1
mdg,2000,0.1
mdg,2001,0.1
mdg,2002,0.1
mdg,2003,0.1
mdg,2004,0.1
mdg,2005,0.1
mdg,2006,0.1
mdg,2007,0.1
mdg,2008,0.1
mdg,2009,0.1
mdg,2010,0.1
mdg,2011,0.1
mdg,2012,0.1
mdg,2013,0.1
mdg,2014,0.1
mdg,2015,0.1
mdg,2016,0.1
mdg,2017,0.1
mdg,2018,0.1
mdg,2019,0.1
mdg,2020,0.1
mex,1990,0.1
mex,1991,0.1
mex,1992,0.1
mex,1993,0.1
mex,1994,0.1
mex,1995,0.1
mex,1996,0.1
mex,1997,0.1
mex,1998,0.1
mex,1999,0.1
mex,2000,0.1
mex,2001,0.1
mex,2002,0.1
mex,2003,0.1
mex,2004,0.1
mex,2005,0.1
mex,2006,0.1
mex,2007,0.1
mex,2008,0.1
mex,2009,0.1
mex,2010,0.1
mex,2011,0.1
mex,2012,0.1
mex,2013,0.1
mex,2014,0.1
mex,2015,0.1
mex,2016,0.1
mex,2017,0.1
mex,2018,0.1
mex,2019,0.1
mex,2020,0.1
mli,1990,1.5
mli,1991,1.8
mli,1992,2
mli,1993,2.1
mli,1994,2.2
mli,1995,2.2
mli,1996,2.2
mli,1997,2.1
mli,1998,2
mli,1999,1.8
mli,2000,1.7
mli,2001,1.5
mli,2002,1.4
mli,2003,1.3
mli,2004,1.2
mli,2005,1.1
mli,2006,1
mli,2007,1
mli,2008,1
mli,2009,0.9
mli,2010,0.9
mli,2011,0.9
mli,2012,0.8
mli,2013,0.8
mli,2014,0.8
mli,2015,0.7
mli,2016,0.7
mli,2017,0.6
mli,2018,0.6
mli,2019,0.6
mli,2020,0.5
mne,1990,0.1
mne,1991,0.1
mne,1992,0.1
mne,1993,0.1
mne,1994,0.1
mne,1995,0.1
mne,1996,0.1
mne,1997,0.1
mne,1998,0.1
mne,1999,0.1
mne,2000,0.1
mne,2001,0.1
mne,2002,0.1
mne,2003,0.1
mne,2004,0.1
mne,2005,0.1
mne,2006,0.1
mne,2007,0.1
mne,2008,0.1
mne,2009,0.1
mne,2010,0.1
mne,2011,0.1
mne,2012,0.1
mne,2013,0.1
mne,2014,0.1
mne,2015,0.1
mne,2016,0.1
mne,2017,0.1
mne,2018,0.1
mne,2019,0.1
mne,2020,0.1
mng,1990,0.1
mng,1991,0.1
mng,1992,0.1
mng,1993,0.1
mng,1994,0.1
mng,1995,0.1
mng,1996,0.1
mng,1997,0.1
mng,1998,0.1
mng,1999,0.1
mng,2000,0.1
mng,2001,0.1
mng,2002,0.1
mng,2003,0.1
mng,2004,0.1
mng,2005,0.1
mng,2006,0.1
mng,2007,0.1
mng,2008,0.1
mng,2009,0.1
mng,2010,0.1
mng,2011,0.1
mng,2012,0.1
mng,2013,0.1
mng,2014,0.1
mng,2015,0.1
mng,2016,0.1
mng,2017,0.1
mng,2018,0.1
mng,2019,0.1
mng,2020,0.1
moz,1990,1.3
moz,1991,1.7
moz,1992,2.2
moz,1993,2.9
moz,1994,3.6
moz,1995,4.4
moz,1996,5.2
moz,1997,6
moz,1998,6.8
moz,1999,7.5
moz,2000,8.2
moz,2001,8.6
moz,2002,8.9
moz,2003,9
moz,2004,8.9
moz,2005,8.8
moz,2006,8.6
moz,2007,8.3
moz,2008,8.2
moz,2009,8
moz,2010,7.9
moz,2011,7.8
moz,2012,7.7
moz,2013,7.7
moz,2014,7.6
moz,2015,7.5
moz,2016,7.3
moz,2017,7.1
moz,2018,6.8
moz,2019,6.5
moz,2020,6.2
mrt,1990,0.1
mrt,1991,0.1
mrt,1992,0.1
mrt,1993,0.1
mrt,1994,0.1
mrt,1995,0.1
mrt,1996,0.1
mrt,1997,0.2
mrt,1998,0.2
mrt,1999,0.2
mrt,2000,0.2
mrt,2001,0.2
mrt,2002,0.2
mrt,2003,0.1
mrt,2004,0.1
mrt,2005,0.1
mrt,2006,0.1
mrt,2007,0.1
mrt,2008,0.1
mrt,2009,0.1
mrt,2010,0.1
mrt,2011,0.1
mrt,2012,0.1
mrt,2013,0.1
mrt,2014,0.1
mrt,2015,0.1
mrt,2016,0.1
mrt,2017,0.1
mrt,2018,0.1
mrt,2019,0.1
mrt,2020,0.1
mus,1990,0.1
mus,1991,0.1
mus,1992,0.1
mus,1993,0.1
mus,1994,0.1
mus,1995,0.1
mus,1996,0.1
mus,1997,0.1
mus,1998,0.1
mus,1999,0.2
mus,2000,0.2
mus,2001,0.3
mus,2002,0.3
mus,2003,0.3
mus,2004,0.3
mus,2005,0.3
mus,2006,0.3
mus,2007,0.3
mus,2008,0.3
mus,2009,0.3
mus,2010,0.4
mus,2011,0.4
mus,2012,0.3
mus,2013,0.3
mus,2014,0.3
mus,2015,0.3
mus,2016,0.3
mus,2017,0.3
mus,2018,0.3
mus,2019,0.3
mus,2020,0.3
mwi,1990,8.3
mwi,1991,9.5
mwi,1992,10.5
mwi,1993,11.4
mwi,1994,11.9
mwi,1995,12.3
mwi,1996,12.3
mwi,1997,12.1
mwi,1998,11.6
mwi,1999,11
mwi,2000,10.3
mwi,2001,9.6
mwi,2002,8.9
mwi,2003,8.3
mwi,2004,7.7
mwi,2005,7.2
mwi,2006,6.8
mwi,2007,6.5
mwi,2008,6.2
mwi,2009,5.9
mwi,2010,5.8
mwi,2011,5.6
mwi,2012,5.5
mwi,2013,5.3
mwi,2014,5.1
mwi,2015,4.9
mwi,2016,4.7
mwi,2017,4.5
mwi,2018,4.2
mwi,2019,3.9
mwi,2020,3.7
mys,1990,0.1
mys,1991,0.1
mys,1992,0.1
mys,1993,0.1
mys,1994,0.1
mys,1995,0.1
mys,1996,0.1
mys,1997,0.1
mys,1998,0.1
mys,1999,0.1
mys,2000,0.1
mys,2001,0.1
mys,2002,0.1
mys,2003,0.1
mys,2004,0.1
mys,2005,0.1
mys,2006,0.1
mys,2007,0.1
mys,2008,0.1
mys,2009,0.1
mys,2010,0.1
mys,2011,0.1
mys,2012,0.1
mys,2013,0.1
mys,2014,0.1
mys,2015,0.1
mys,2016,0.1
mys,2017,0.1
mys,2018,0.1
mys,2019,0.1
mys,2020,0.1
nam,1990,1.8
nam,1991,2.6
nam,1992,3.6
nam,1993,4.9
nam,1994,6.3
nam,1995,7.9
nam,1996,9.2
nam,1997,10.2
nam,1998,10.7
nam,1999,10.9
nam,2000,10.7
nam,2001,10.2
nam,2002,9.7
nam,2003,9
nam,2004,8.4
nam,2005,7.8
nam,2006,7.4
nam,2007,7
nam,2008,6.6
nam,2009,6.3
nam,2010,6.1
nam,2011,6
nam,2012,5.9
nam,2013,5.7
nam,2014,5.6
nam,2015,5.6
nam,2016,5.6
nam,2017,5.6
nam,2018,5.5
nam,2019,5.3
nam,2020,5.1
ner,1990,0.1
ner,1991,0.1
ner,1992,0.1
ner,1993,0.1
ner,1994,0.1
ner,1995,0.2
ner,1996,0.2
ner,1997,0.2
ner,1998,0.2
ner,1999,0.2
ner,2000,0.2
ner,2001,0.2
ner,2002,0.2
ner,2003,0.2
ner,2004,0.1
ner,2005,0.1
ner,2006,0.1
ner,2007,0.1
ner,2008,0.1
ner,2009,0.1
ner,2010,0.1
ner,2011,0.1
ner,2012,0.1
ner,2013,0.1
ner,2014,0.1
ner,2015,0.1
ner,2016,0.1
ner,2017,0.1
ner,2018,0.1
ner,2019,0.1
ner,2020,0.1
nga,1990,0.4
nga,1991,0.5
nga,1992,0.6
nga,1993,0.7
nga,1994,0.8
nga,1995,0.8
nga,1996,0.9
nga,1997,0.9
nga,1998,0.9
nga,1999,0.9
nga,2000,0.9
nga,2001,0.9
nga,2002,0.9
nga,2003,0.8
nga,2004,0.8
nga,2005,0.8
nga,2006,0.8
nga,2007,0.7
nga,2008,0.7
nga,2009,0.7
nga,2010,0.7
nga,2011,0.7
nga,2012,0.7
nga,2013,0.7
nga,2014,0.7
nga,2015,0.6
nga,2016,0.6
nga,2017,0.6
nga,2018,0.6
nga,2019,0.6
nga,2020,0.6
nic,1990,0.1
nic,1991,0.1
nic,1992,0.1
nic,1993,0.1
nic,1994,0.1
nic,1995,0.1
nic,1996,0.1
nic,1997,0.1
nic,1998,0.1
nic,1999,0.1
nic,2000,0.1
nic,2001,0.1
nic,2002,0.1
nic,2003,0.1
nic,2004,0.1
nic,2005,0.1
nic,2006,0.1
nic,2007,0.1
nic,2008,0.1
nic,2009,0.1
nic,2010,0.1
nic,2011,0.1
nic,2012,0.1
nic,2013,0.1
nic,2014,0.1
nic,2015,0.1
nic,2016,0.1
nic,2017,0.1
nic,2018,0.1
nic,2019,0.1
nic,2020,0.1
nld,1990,0.1
nld,1991,0.1
nld,1992,0.1
nld,1993,0.1
nld,1994,0.1
nld,1995,0.1
nld,1996,0.1
nld,1997,0.1
nld,1998,0.1
nld,1999,0.1
nld,2000,0.1
nld,2001,0.1
nld,2002,0.1
nld,2003,0.1
nld,2004,0.1
nld,2005,0.1
nld,2006,0.1
nld,2007,0.1
nld,2008,0.1
nld,2009,0.1
nld,2010,0.1
nld,2011,0.1
nld,2012,0.1
nld,2013,0.1
nld,2014,0.1
nld,2015,0.1
nld,2016,0.1
