geo,time,ny_gdp_frst_rt_zs
irn,1997,0.04156
irn,1998,0.03718
irn,1999,0.06864
irn,2000,0.02886
irn,2001,0.04243
irn,2002,0.02218
irn,2003,0.02295
irn,2004,0.00961
irn,2005,0.00761
irn,2006,0.00874
irn,2007,0.00782
irn,2008,0.01231
irn,2009,0.01223
irn,2010,0.01153
irn,2011,0.00864
irn,2012,0.01039
irn,2013,0.01401
irn,2014,0.01551
irn,2015,0.00863
irn,2016,0.00427
irn,2017,0.00684
irn,2018,0.00697
irq,1970,0.00775
irq,1971,0.01681
irq,1972,0.00881
irq,1973,0.00958
irq,1974,0.00542
irq,1975,0.01028
irq,1976,0.00394
irq,1977,0.00649
irq,1978,0.00548
irq,1979,0.00462
irq,1980,0.00343
irq,1981,0.00373
irq,1982,0.00463
irq,1983,0.00425
irq,1984,0.00304
irq,1985,0.00252
irq,1986,0.00379
irq,1987,0.00331
irq,1988,0.00299
irq,1989,0.00302
irq,1990,0.00108
irq,2004,0.00763
irq,2005,0.00549
irq,2006,0.00537
irq,2007,0.00395
irq,2008,0.00476
irq,2009,0.00566
irq,2010,0.00561
irq,2011,0.00429
irq,2012,0.00403
irq,2013,0.00361
irq,2014,0.00455
irq,2015,0.00505
irq,2016,0.00355
irq,2017,0.00454
irq,2018,0.00301
irq,2019,0.00346
isl,1970,0
isl,1971,0
isl,1972,0
isl,1973,0
isl,1974,0
isl,1975,0
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,0
isl,1981,0
isl,1982,0
isl,1983,0
isl,1984,0
isl,1985,0
isl,1986,0
isl,1987,0
isl,1988,0
isl,1989,0
isl,1990,0
isl,1991,0
isl,1992,0
isl,1993,0
isl,1994,0
isl,1995,0
isl,1996,0
isl,1997,0
isl,1998,0
isl,1999,0
isl,2000,0
isl,2001,0
isl,2002,0
isl,2003,0
isl,2004,0
isl,2005,0
isl,2006,0
isl,2007,0
isl,2008,0
isl,2009,0
isl,2010,0
isl,2011,0.00038
isl,2012,0.00036
isl,2013,0.00037
isl,2014,0.00035
isl,2015,0.0003
isl,2016,0.00028
isl,2017,0.00022
isl,2018,0.00019
isl,2019,0.00012
isr,1970,0.00795
isr,1971,0.01875
isr,1972,0.00765
isr,1973,0.00637
isr,1974,0.00465
isr,1975,0.01239
isr,1976,0.00856
isr,1977,0.0102
isr,1978,0.014
isr,1979,0.01817
isr,1980,0.0113
isr,1981,0.00886
isr,1982,0.00927
isr,1983,0.00728
isr,1984,0.00674
isr,1985,0.00747
isr,1986,0.00724
isr,1987,0.00616
isr,1988,0.00503
isr,1989,0.0045
isr,1990,0.0046
isr,1991,0.00348
isr,1992,0.00308
isr,1993,0.00252
isr,1994,0.00178
isr,1995,0.00239
isr,1996,0.00244
isr,1997,0.0024
isr,1998,0.00201
isr,1999,0.00282
isr,2000,0.00122
isr,2001,0.00037
isr,2002,0.00033
isr,2003,0.00029
isr,2004,0.00024
isr,2005,0.00021
isr,2006,0.00023
isr,2007,0.00021
isr,2008,0.00024
isr,2009,0.00023
isr,2010,0.0002
isr,2011,0.00018
isr,2012,0.00018
isr,2013,0.00016
isr,2014,0.00019
isr,2015,0.00023
isr,2016,0.00014
isr,2017,0.00034
isr,2018,0.00017
isr,2019,0.00021
ita,1970,0.04687
ita,1971,0.03564
ita,1972,0.03605
ita,1973,0.04082
ita,1974,0.02612
ita,1975,0.0263
ita,1976,0.02825
ita,1977,0.03063
ita,1978,0.02533
ita,1979,0.03253
ita,1980,0.03319
ita,1981,0.02566
ita,1982,0.0263
ita,1983,0.02101
ita,1984,0.01942
ita,1985,0.01908
ita,1986,0.01729
ita,1987,0.01328
ita,1988,0.0143
ita,1989,0.01404
ita,1990,0.00923
ita,1991,0.00783
ita,1992,0.00759
ita,1993,0.01094
ita,1994,0.01066
ita,1995,0.01237
ita,1996,0.01134
ita,1997,0.01199
ita,1998,0.01004
ita,1999,0.00978
ita,2000,0.01017
ita,2001,0.00896
ita,2002,0.00806
ita,2003,0.00832
ita,2004,0.00667
ita,2005,0.00784
ita,2006,0.00815
ita,2007,0.00988
ita,2008,0.01081
ita,2009,0.01101
ita,2010,0.01346
ita,2011,0.01037
ita,2012,0.0097
ita,2013,0.01135
ita,2014,0.01253
ita,2015,0.01166
ita,2016,0.01173
ita,2017,0.01029
ita,2018,0.01025
ita,2019,0.01289
jam,1970,0.09669
jam,1971,0.08234
jam,1972,0.06335
jam,1973,0.11253
jam,1974,0.10169
jam,1975,0.12316
jam,1976,0.11223
jam,1977,0.1635
jam,1978,0.20027
jam,1979,0.25544
jam,1980,0.30159
jam,1981,0.25532
jam,1982,0.46017
jam,1983,0.15236
jam,1984,0.17552
jam,1985,0.21897
jam,1986,0.23962
jam,1987,0.26268
jam,1988,0.22081
jam,1989,0.22027
jam,1990,0.32115
jam,1991,0.33924
jam,1992,0.35167
jam,1993,0.20212
jam,1994,0.2365
jam,1995,0.23841
jam,1996,0.22333
jam,1997,0.19007
jam,1998,0.16314
jam,1999,0.14457
jam,2000,0.12423
jam,2001,0.12553
jam,2002,0.09244
jam,2003,0.10279
jam,2004,0.09317
jam,2005,0.08557
jam,2006,0.11681
jam,2007,0.12326
jam,2008,0.12866
jam,2009,0.14045
jam,2010,0.22459
jam,2011,0.18029
jam,2012,0.17499
jam,2013,0.20914
jam,2014,0.25015
jam,2015,0.21457
jam,2016,0.25616
jam,2017,0.22612
jam,2018,0.17499
jam,2019,0.14091
jor,1970,0.02883
jor,1971,0.03714
jor,1972,0.03105
jor,1973,0.03486
jor,1974,0.03219
jor,1975,0.03517
jor,1976,0.02265
jor,1977,0.02819
jor,1978,0.02728
jor,1979,0.02042
jor,1980,0.0205
jor,1981,0.01819
jor,1982,0.03955
jor,1983,0.02744
jor,1984,0.02829
jor,1985,0.01139
jor,1986,0.02364
jor,1987,0.0228
jor,1988,0.02527
jor,1989,0.04127
jor,1990,0.04351
jor,1991,0.04486
jor,1992,0.03182
jor,1993,0.02437
jor,1994,0.02268
jor,1995,0.03244
jor,1996,0.0334
jor,1997,0.02696
jor,1998,0.04737
jor,1999,0.02342
jor,2000,0.02025
jor,2001,0.02258
jor,2002,0.02366
jor,2003,0.03151
jor,2004,0.02748
jor,2005,0.02473
jor,2006,0.02638
jor,2007,0.02213
jor,2008,0.03001
jor,2009,0.02778
jor,2010,0.03082
jor,2011,0.03301
jor,2012,0.03419
jor,2013,0.02803
jor,2014,0.04283
jor,2015,0.03774
jor,2016,0.02878
jor,2017,0.03516
jor,2018,0.01768
jor,2019,0.02053
jpn,1970,0.14246
jpn,1971,0.14687
jpn,1972,0.12094
jpn,1973,0.14795
jpn,1974,0.11674
jpn,1975,0.11091
jpn,1976,0.10987
jpn,1977,0.07598
jpn,1978,0.06808
jpn,1979,0.09384
jpn,1980,0.10224
jpn,1981,0.06973
jpn,1982,0.0953
jpn,1983,0.07061
jpn,1984,0.0506
jpn,1985,0.05957
jpn,1986,0.03754
jpn,1987,0.02934
jpn,1988,0.02449
jpn,1989,0.02759
jpn,1990,0.02707
jpn,1991,0.02214
jpn,1992,0.01849
jpn,1993,0.01793
jpn,1994,0.01398
jpn,1995,0.01272
jpn,1996,0.0143
jpn,1997,0.01258
jpn,1998,0.01138
jpn,1999,0.00855
jpn,2000,0.00777
jpn,2001,0.00733
jpn,2002,0.00773
jpn,2003,0.0079
jpn,2004,0.00584
jpn,2005,0.00799
jpn,2006,0.00921
jpn,2007,0.01166
jpn,2008,0.01237
jpn,2009,0.01038
jpn,2010,0.00982
jpn,2011,0.00917
jpn,2012,0.00956
jpn,2013,0.01303
jpn,2014,0.01561
jpn,2015,0.01763
jpn,2016,0.02017
jpn,2017,0.02859
jpn,2018,0.02534
jpn,2019,0.02331
kaz,1990,0
kaz,1991,0
kaz,1992,0.02216
kaz,1993,0.01078
kaz,1994,0.01389
kaz,1995,0.01393
kaz,1996,0.01321
kaz,1997,0.01271
kaz,1998,0
kaz,1999,0.03253
kaz,2000,0.03251
kaz,2001,0.02834
kaz,2002,0.01875
kaz,2003,0.01171
kaz,2004,0.01493
kaz,2005,0.02242
kaz,2006,0.00223
kaz,2007,0.00488
kaz,2008,0.00436
kaz,2009,0.0056
kaz,2010,0.00408
kaz,2011,0.00413
kaz,2012,0.00279
kaz,2013,0.00309
kaz,2014,0.00334
kaz,2015,0.00367
kaz,2016,0.00449
kaz,2017,0.00472
kaz,2018,0.00514
kaz,2019,0.00593
ken,1970,3.25751
ken,1971,2.53444
ken,1972,2.35611
ken,1973,3.38257
ken,1974,3.30027
ken,1975,4.18063
ken,1976,3.69356
ken,1977,5.03042
ken,1978,4.64497
ken,1979,4.05403
ken,1980,4.14163
ken,1981,3.86825
ken,1982,5.75923
ken,1983,4.18422
ken,1984,3.90774
ken,1985,3.24806
ken,1986,4.11706
ken,1987,3.88728
ken,1988,3.91245
ken,1989,4.18713
ken,1990,4.96023
ken,1991,5.19736
ken,1992,5.37708
ken,1993,6.76151
ken,1994,6.32746
ken,1995,7.28362
ken,1996,5.48182
ken,1997,4.72565
ken,1998,4.5296
ken,1999,3.25915
ken,2000,3.29393
ken,2001,3.11758
ken,2002,3.71038
ken,2003,5.07217
ken,2004,4.11923
ken,2005,4.03166
ken,2006,2.9413
ken,2007,3.57503
ken,2008,3.63095
ken,2009,3.68458
ken,2010,2.93971
ken,2011,3.17273
ken,2012,3.0766
ken,2013,2.89495
ken,2014,2.90723
ken,2015,2.95837
ken,2016,2.86646
ken,2017,2.40657
ken,2018,1.3167
ken,2019,1.03033
kgz,1990,0
kgz,1991,0
kgz,1992,0
kgz,1993,0
kgz,1994,0
kgz,1995,0
kgz,1996,0
kgz,1997,0.02344
kgz,1998,0.0241
kgz,1999,0.03217
kgz,2000,0.03551
kgz,2001,0.02681
kgz,2002,0.02189
kgz,2003,0.0235
kgz,2004,0.01736
kgz,2005,0.01558
kgz,2006,0.01673
kgz,2007,0.01504
kgz,2008,0.01256
kgz,2009,0.01746
kgz,2010,0.01798
kgz,2011,0.01845
kgz,2012,0.01488
kgz,2013,0.01287
kgz,2014,0.01296
kgz,2015,0.01344
kgz,2016,0.01175
kgz,2017,0.01321
kgz,2018,0.01288
kgz,2019,0.01246
khm,1970,4.31058
khm,1971,2.59017
khm,1972,7.0075
khm,1973,13.36159
khm,1974,14.79969
khm,1993,5.4713
khm,1994,6.74392
khm,1995,8.32675
khm,1996,8.26618
khm,1997,7.12815
khm,1998,6.55608
khm,1999,3.39356
khm,2000,2.45302
khm,2001,2.53092
khm,2002,2.59548
khm,2003,3.4105
khm,2004,3.20412
khm,2005,1.71985
khm,2006,1.80687
khm,2007,2.24552
khm,2008,3.09984
khm,2009,2.86278
khm,2010,2.69596
khm,2011,3.05056
khm,2012,2.29398
khm,2013,1.90293
khm,2014,2.54877
khm,2015,1.81769
khm,2016,1.84876
khm,2017,1.93578
khm,2018,0.8721
khm,2019,0.68388
kir,1970,0.01682
kir,1971,0.01212
kir,1972,0.01332
kir,1973,0.02167
kir,1974,0.00691
kir,1975,0.01061
kir,1976,0.01959
kir,1977,0.03047
kir,1978,0.02171
kir,1979,0.0343
kir,1980,0.05167
kir,1981,0.0306
kir,1982,0.02685
kir,1983,0.03012
kir,1984,0.02109
kir,1985,0.02823
kir,1986,0.0457
kir,1987,0.04475
kir,1988,0.03476
kir,1989,0.03724
kir,1990,0.03981
kir,1991,0.03799
kir,1992,0.05221
kir,1993,0.0437
kir,1994,0.04823
kir,1995,0.07892
kir,1996,0.07062
kir,1997,0.06079
kir,1998,0.05252
kir,1999,0.02724
kir,2000,0.02958
kir,2001,0.0376
kir,2002,0.03774
kir,2003,0.04501
kir,2004,0.04518
kir,2005,0.02649
kir,2006,0.0338
kir,2007,0.0433
kir,2008,0.07098
kir,2009,0.07315
kir,2010,0.06234
kir,2011,0.07319
kir,2012,0.05839
kir,2013,0.05521
kir,2014,0.08799
kir,2015,0.07292
kir,2016,0.08269
kir,2017,0.09341
kir,2018,0.04151
kir,2019,0.03835
kna,1970,0
kna,1971,0
kna,1972,0
kna,1973,0
kna,1974,0
kna,1975,0
kna,1976,0
kna,1977,0
kna,1978,0
kna,1979,0
kna,1980,0
kna,1981,0
kna,1982,0
kna,1983,0
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kna,2013,0
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kna,2018,0
kna,2019,0
kor,1970,0.12639
kor,1971,0.12303
kor,1972,0.11765
kor,1973,0.22305
kor,1974,0.14961
kor,1975,0.13779
kor,1976,0.1199
kor,1977,0.10993
kor,1978,0.08096
kor,1979,0.08483
kor,1980,0.10096
kor,1981,0.07247
kor,1982,0.07638
kor,1983,0.05718
kor,1984,0.03823
kor,1985,0.04446
kor,1986,0.04583
kor,1987,0.03928
kor,1988,0.02625
kor,1989,0.02249
kor,1990,0.01922
kor,1991,0.01825
kor,1992,0.01748
kor,1993,0.0162
kor,1994,0.01482
kor,1995,0.01678
kor,1996,0.01458
kor,1997,0.01285
kor,1998,0.01902
kor,1999,0.01194
kor,2000,0.00994
kor,2001,0.01077
kor,2002,0.01051
kor,2003,0.01214
kor,2004,0.01143
kor,2005,0.00977
kor,2006,0.01028
kor,2007,0.01309
kor,2008,0.01977
kor,2009,0.02318
kor,2010,0.01573
kor,2011,0.01456
kor,2012,0.01547
kor,2013,0.01621
kor,2014,0.017
kor,2015,0.01473
kor,2016,0.01548
kor,2017,0.01762
kor,2018,0.01677
kor,2019,0.0148
kos,2000,0
kos,2001,0
kos,2002,0
kos,2003,0
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,0
kos,2008,0
kos,2009,0
kos,2010,0
kos,2011,0
kos,2012,0
kos,2013,0
kos,2014,0
kos,2015,0
kos,2016,0
kos,2017,0
kos,2018,0
kos,2019,0
kwt,1970,0.00071
kwt,1971,0.00045
kwt,1972,0.00044
kwt,1973,0.00053
kwt,1974,0.00028
kwt,1975,0.00039
kwt,1976,0.00031
kwt,1977,0.00035
kwt,1978,0.00045
kwt,1979,0.00036
kwt,1980,0.00035
kwt,1981,0.00044
kwt,1982,0.00129
kwt,1983,0.00085
kwt,1984,0.00086
kwt,1985,0.00033
kwt,1986,0.00118
kwt,1987,0.001
kwt,1988,0.00118
kwt,1989,0.00099
kwt,1990,0.00145
kwt,1991,0.00276
kwt,1992,0.0009
kwt,1993,0.00045
kwt,1994,0.00022
kwt,1995,0.00026
kwt,1996,0.00022
kwt,1997,0.00024
kwt,1998,0.00046
kwt,1999,0.00035
kwt,2000,0.00028
kwt,2001,0.00035
kwt,2002,0.00036
kwt,2003,0.00042
kwt,2004,0.00033
kwt,2005,0.00024
kwt,2006,0.00024
kwt,2007,0.0002
kwt,2008,0.00028
kwt,2009,0.00038
kwt,2010,0.00042
kwt,2011,0.00037
kwt,2012,0.00036
kwt,2013,0.00032
kwt,2014,0.00055
kwt,2015,0.00072
kwt,2016,0.00059
kwt,2017,0.00067
kwt,2018,0.00029
kwt,2019,0.00036
lao,1984,1.812
lao,1985,1.45482
lao,1986,2.88267
lao,1987,5.01006
lao,1988,9.1327
lao,1989,7.8017
lao,1990,6.87345
lao,1991,6.99011
lao,1992,7.09914
lao,1993,6.09947
lao,1994,6.43767
lao,1995,9.0521
lao,1996,8.52381
lao,1997,7.63914
lao,1998,8.55336
lao,1999,5.11482
lao,2000,3.98002
lao,2001,4.45223
lao,2002,4.74233
lao,2003,5.68715
lao,2004,5.04923
lao,2005,3.13403
lao,2006,3.26875
lao,2007,3.89261
lao,2008,4.84386
lao,2009,4.06249
lao,2010,3.96788
lao,2011,4.48351
lao,2012,3.41727
lao,2013,3.18201
lao,2014,4.15682
lao,2015,2.79025
lao,2016,2.68731
lao,2017,2.6458
lao,2018,1.64621
lao,2019,1.33253
lbn,1988,0.03172
lbn,1989,0.04136
lbn,1990,0.03604
lbn,1991,0.02072
lbn,1992,0.01567
lbn,1993,0.00807
lbn,1994,0.00803
lbn,1995,0.0099
lbn,1996,0.00888
lbn,1997,0.00754
lbn,1998,0.00914
lbn,1999,0.00147
lbn,2000,0.00161
lbn,2001,0.00154
lbn,2002,0.00137
lbn,2003,0.0016
lbn,2004,0.00146
lbn,2005,0.00136
lbn,2006,0.00162
lbn,2007,0.00138
lbn,2008,0.0019
lbn,2009,0.00191
lbn,2010,0.00188
lbn,2011,0.00193
lbn,2012,0.00182
lbn,2013,0.00154
lbn,2014,0.00229
lbn,2015,0.00229
lbn,2016,0.00137
lbn,2017,0.00198
lbn,2018,0.00094
lbn,2019,0.0012
lbr,2000,17.8351
lbr,2001,17.23958
lbr,2002,23.88801
lbr,2003,34.17415
lbr,2004,19.77259
lbr,2005,19.87468
lbr,2006,17.6442
lbr,2007,21.43607
lbr,2008,21.47236
lbr,2009,21.79277
lbr,2010,17.95109
lbr,2011,17.46687
lbr,2012,18.3236
lbr,2013,17.08247
lbr,2014,18.95885
lbr,2015,19.4315
lbr,2016,20.31426
lbr,2017,20.80612
lbr,2018,13.68603
lbr,2019,12.4315
lby,1990,0.03588
lby,1991,0.03627
lby,1992,0.0311
lby,1993,0.03456
lby,1994,0.02653
lby,1995,0.04725
lby,1996,0.04805
lby,1997,0.04602
lby,1998,0.06604
lby,1999,0.04251
lby,2000,0.02438
lby,2001,0.03663
lby,2002,0.06221
lby,2003,0.05931
lby,2004,0.03989
lby,2005,0.02741
lby,2006,0.02997
lby,2007,0.02351
lby,2008,0.03246
lby,2009,0.04475
lby,2010,0.04601
lby,2011,0.10926
lby,2012,0.05099
lby,2013,0.05841
lby,2014,0.137
lby,2015,0.18013
lby,2016,0.14422
lby,2017,0.13044
lby,2018,0.05604
lby,2019,0.06771
lca,1980,0.05477
lca,1981,0.04471
lca,1982,0.10546
lca,1983,0.03335
lca,1984,0.01593
lca,1985,0.00894
lca,1986,0.00738
lca,1987,0.00676
lca,1988,0.00584
lca,1989,0.00516
lca,1990,0.01541
lca,1991,0.01748
lca,1992,0.01502
lca,1993,0.0111
lca,1994,0.01305
lca,1995,0.01601
lca,1996,0.01149
lca,1997,0.01564
lca,1998,0.0125
lca,1999,0.01023
lca,2000,0.01038
lca,2001,0.0109
lca,2002,0.00976
lca,2003,0.00955
lca,2004,0.00924
lca,2005,0.00837
lca,2006,0.011
lca,2007,0.01078
lca,2008,0.01064
lca,2009,0.00993
lca,2010,0.02139
lca,2011,0.01717
lca,2012,0.01642
lca,2013,0.01933
lca,2014,0.02536
lca,2015,0.01865
lca,2016,0.02424
lca,2017,0.01885
lca,2018,0.01184
lca,2019,0.01103
lie,1970,0
lie,1971,0
lie,1972,0
lie,1973,0
lie,1974,0
lie,1975,0
lie,1976,0
lie,1977,0
lie,1978,0
lie,1979,0
lie,1980,0
lie,1981,0
lie,1982,0
lie,1983,0
lie,1984,0
lie,1985,0
lie,1986,0
lie,1987,0
lie,1988,0
lie,1989,0
lie,1990,0
lie,1991,0
lie,1992,0.00975
lie,1993,0.00865
lie,1994,0.01414
lie,1995,0.01018
lie,1996,0.00728
lie,1997,0.00657
lie,1998,0.00569
lie,1999,0.00201
lie,2000,0.00936
lie,2001,0.00843
lie,2002,0.0094
lie,2003,0.00883
lie,2004,0.0068
lie,2005,0.0066
lie,2006,0.00842
lie,2007,0.00943
lie,2008,0.01092
lie,2009,0.00979
lie,2010,0.00924
lie,2011,0.00817
lie,2012,0.00655
lie,2013,0.00529
lie,2014,0.00599
lie,2015,0.00194
lie,2016,0.00215
lie,2017,0.00184
lie,2018,0.00311
lka,1970,0.34901
lka,1971,0.31177
lka,1972,0.29382
lka,1973,0.41249
lka,1974,0.38484
lka,1975,0.77631
lka,1976,0.53168
lka,1977,1.47834
lka,1978,2.22462
lka,1979,0.82414
lka,1980,0.83389
lka,1981,0.66214
lka,1982,0.92852
lka,1983,0.61786
lka,1984,0.41537
lka,1985,0.2976
lka,1986,0.51245
lka,1987,0.45894
lka,1988,0.46221
lka,1989,0.44905
lka,1990,0.46703
lka,1991,0.54107
lka,1992,0.50832
lka,1993,0.44222
lka,1994,0.34441
lka,1995,0.38705
lka,1996,0.35308
lka,1997,0.21159
lka,1998,0.18809
lka,1999,0.21415
lka,2000,0.19096
lka,2001,0.19622
lka,2002,0.20379
lka,2003,0.19668
lka,2004,0.14749
lka,2005,0.12226
lka,2006,0.16293
lka,2007,0.19402
lka,2008,0.14783
lka,2009,0.13657
lka,2010,0.1816
lka,2011,0.15818
lka,2012,0.13063
lka,2013,0.10876
lka,2014,0.10644
lka,2015,0.11937
lka,2016,0.12652
lka,2017,0.09416
lka,2018,0.06729
lka,2019,0.07367
lso,1970,9.2638
lso,1971,7.0529
lso,1972,7.42477
lso,1973,8.33693
lso,1974,7.2359
lso,1975,10.64618
lso,1976,9.38504
lso,1977,13.65615
lso,1978,9.87909
lso,1979,8.2005
lso,1980,6.97611
lso,1981,6.31597
lso,1982,11.32953
lso,1983,6.61351
lso,1984,7.05472
lso,1985,6.13233
lso,1986,8.63554
lso,1987,6.56394
lso,1988,6.18841
lso,1989,5.86204
lso,1990,3.9017
lso,1991,3.50321
lso,1992,3.07943
lso,1993,2.44586
lso,1994,2.92364
lso,1995,4.07516
lso,1996,4.42925
lso,1997,4.03079
lso,1998,4.62982
lso,1999,3.37169
lso,2000,3.45986
lso,2001,3.61167
lso,2002,4.64842
lso,2003,5.45796
lso,2004,3.8582
lso,2005,3.43075
lso,2006,3.06862
lso,2007,4.94099
lso,2008,5.48021
lso,2009,5.80575
lso,2010,3.87327
lso,2011,3.82927
lso,2012,4.60102
lso,2013,4.97826
lso,2014,5.4587
lso,2015,6.18452
lso,2016,7.08394
lso,2017,6.02895
lso,2018,3.2755
lso,2019,3.04887
ltu,1995,1.35211
ltu,1996,1.25051
ltu,1997,0.88366
ltu,1998,0.65354
ltu,1999,0.71036
ltu,2000,0.65724
ltu,2001,0.59358
ltu,2002,0.51107
ltu,2003,0.49559
ltu,2004,0.44175
ltu,2005,0.39092
ltu,2006,0.38622
ltu,2007,0.369
ltu,2008,0.31902
ltu,2009,0.33036
ltu,2010,0.44428
ltu,2011,0.44026
ltu,2012,0.40572
ltu,2013,0.37751
ltu,2014,0.37282
ltu,2015,0.32763
ltu,2016,0.33053
ltu,2017,0.38507
ltu,2018,0.33963
ltu,2019,0.31615
lux,1970,0.05063
lux,1971,0.05564
lux,1972,0.05419
lux,1973,0.05723
lux,1974,0.04982
lux,1975,0.06065
lux,1976,0.06188
lux,1977,0.05108
lux,1978,0.04543
lux,1979,0.04669
lux,1980,0.04999
lux,1981,0.04406
lux,1982,0.05065
lux,1983,0.0473
lux,1984,0.04143
lux,1985,0.04533
lux,1986,0.03725
lux,1987,0.0343
lux,1988,0.03473
lux,1989,0.04127
lux,1990,0.03497
lux,1991,0.02394
lux,1992,0.02013
lux,1993,0.02211
lux,1994,0.01934
lux,1995,0.01767
lux,1996,0.01817
lux,1997,0.01596
lux,1998,0.01737
lux,1999,0.01718
lux,2000,0.01898
lux,2001,0.01889
lux,2002,0.01728
lux,2003,0.01512
lux,2004,0.00976
lux,2005,0.00993
lux,2006,0.0118
lux,2007,0.01475
lux,2008,0.01496
lux,2009,0.01472
lux,2010,0.01846
lux,2011,0.0156
lux,2012,0.01407
lux,2013,0.01009
lux,2014,0.01213
lux,2015,0.01265
lux,2016,0.01068
lux,2017,0.00982
lux,2018,0.01295
lux,2019,0.01079
lva,1995,2.44144
lva,1996,2.53807
lva,1997,2.12094
lva,1998,1.92303
lva,1999,2.83184
lva,2000,2.59521
lva,2001,2.0839
lva,2002,1.74116
lva,2003,1.75682
lva,2004,1.58305
lva,2005,1.30169
lva,2006,1.1661
lva,2007,0.95521
lva,2008,0.65798
lva,2009,0.84268
lva,2010,1.22214
lva,2011,1.18778
lva,2012,1.28773
lva,2013,1.0475
lva,2014,1.0444
lva,2015,0.97107
lva,2016,1.01105
lva,2017,1.16972
lva,2018,0.98054
lva,2019,0.97891
mac,1982,0.00183
mac,1983,0.00189
mac,1984,0.00258
mac,1985,0.00253
mac,1986,0.00373
mac,1987,0.00293
mac,1988,0.00257
mac,1989,0.00224
mac,1990,0.00193
mac,1991,0.00193
mac,1992,0.00196
mac,1993,0.00144
mac,1994,0.00177
mac,1995,0.00268
mac,1996,0.00274
mac,1997,0.00249
mac,1998,0.00209
mac,1999,0.00116
mac,2000,0.00111
mac,2001,0.00126
mac,2002,0.0013
mac,2003,0.00167
mac,2004,0.00143
mac,2005,0.00078
mac,2006,0.00077
mac,2007,0.00092
mac,2008,0.00136
mac,2009,0.00123
mac,2010,0.00091
mac,2011,0.00092
mac,2012,0.00064
mac,2013,0.00052
mac,2014,0.0007
mac,2015,0.00067
mac,2016,0.00078
mac,2017,0.00081
mac,2018,0.00038
mac,2019,0.00035
mar,1970,0.4331
mar,1971,0.46598
mar,1972,0.36867
mar,1973,0.38788
mar,1974,0.37402
mar,1975,0.42423
mar,1976,0.29381
mar,1977,0.42194
mar,1978,0.45365
mar,1979,0.3586
mar,1980,0.29445
mar,1981,0.34925
mar,1982,0.75145
mar,1983,0.58738
mar,1984,0.64102
mar,1985,0.31167
mar,1986,0.50867
mar,1987,0.46578
mar,1988,0.37061
mar,1989,0.39546
mar,1990,0.32852
mar,1991,0.37214
mar,1992,0.29702
mar,1993,0.23426
mar,1994,0.20686
mar,1995,0.27633
mar,1996,0.26732
mar,1997,0.25763
mar,1998,0.36265
mar,1999,0.20699
mar,2000,0.16669
mar,2001,0.19636
mar,2002,0.18168
mar,2003,0.197
mar,2004,0.15703
mar,2005,0.1434
mar,2006,0.16414
mar,2007,0.13369
mar,2008,0.19836
mar,2009,0.18657
mar,2010,0.21663
mar,2011,0.22311
mar,2012,0.24741
mar,2013,0.20365
mar,2014,0.30453
mar,2015,0.30149
mar,2016,0.22393
mar,2017,0.25955
mar,2018,0.12746
mar,2019,0.14853
mco,1970,0
mco,1971,0
mco,1972,0
mco,1973,0
mco,1974,0
mco,1975,0
mco,1976,0
mco,1977,0
mco,1978,0
mco,1979,0
mco,1980,0
mco,1981,0
mco,1982,0
mco,1983,0
mco,1984,0
mco,1985,0
mco,1986,0
mco,1987,0
mco,1988,0
mco,1989,0
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,1996,0
mco,1997,0
mco,1998,0
mco,1999,0
mco,2000,0
mco,2001,0
mco,2002,0
mco,2003,0
mco,2004,0
mco,2005,0
mco,2006,0
mco,2007,0
mco,2008,0
mco,2009,0
mco,2010,0
mco,2011,0
mco,2012,0
mco,2013,0
mco,2014,0
mco,2015,0
mco,2016,0
mco,2017,0
mco,2018,0
mda,1995,0.27585
mda,1996,0.26497
mda,1997,0.24449
mda,1998,0.21437
mda,1999,0.32674
mda,2000,0.26848
mda,2001,0.18693
mda,2002,0.20302
mda,2003,0.23677
mda,2004,0.18855
mda,2005,0.15607
mda,2006,0.1721
mda,2007,0.14751
mda,2008,0.12046
mda,2009,0.13674
mda,2010,0.09138
mda,2011,0.10278
mda,2012,0.11637
mda,2013,0.24265
mda,2014,0.27515
mda,2015,0.31601
mda,2016,0.25994
mda,2017,0.25128
mda,2018,0.23957
mda,2019,0.22654
mdg,1970,2.91882
mdg,1971,2.75692
mdg,1972,2.01983
mdg,1973,2.17224
mdg,1974,1.47436
mdg,1975,2.04874
mdg,1976,1.82505
mdg,1977,3.55001
mdg,1978,3.41027
mdg,1979,2.87961
mdg,1980,2.31043
