geo,time,fr_inr_lend
usa,2019,5.2825
usa,2020,3.54417
usa,2021,3.25
uzb,2013,16.20157
uzb,2014,15.99015
uzb,2015,13.77376
uzb,2016,13.52397
uzb,2017,15.37678
uzb,2018,19.96562
uzb,2019,23.60607
uzb,2020,22.34105
uzb,2021,21.40345
vct,1980,8.96866
vct,1981,8.96866
vct,1982,8.96866
vct,1983,9.49183
vct,1984,10.76239
vct,1985,10.83713
vct,1986,11.21082
vct,1987,11.21082
vct,1988,10.79976
vct,1989,11.21082
vct,1990,11.54715
vct,1991,11.18537
vct,1992,11.29681
vct,1993,11.92184
vct,1994,11.73319
vct,1995,11.06568
vct,1996,11.22511
vct,1997,11.29057
vct,1998,11.3071
vct,1999,11.54638
vct,2000,11.46448
vct,2001,11.62615
vct,2002,11.56264
vct,2003,11.83238
vct,2004,9.69263
vct,2005,9.58413
vct,2006,9.73168
vct,2007,9.61258
vct,2008,9.52442
vct,2009,9.18656
vct,2010,9.17184
vct,2011,9.13638
vct,2012,9.41441
vct,2013,9.43978
vct,2014,9.14601
vct,2015,9.30275
vct,2016,9.1175
vct,2017,8.7525
vct,2018,8.48572
vct,2019,8.35137
vct,2020,7.99095
vct,2021,7.65029
ven,1984,9.56917
ven,1985,9.3275
ven,1986,8.48667
ven,1987,8.47167
ven,1988,8.4975
ven,1989,22.4975
ven,1990,35.53167
ven,1991,37.16333
ven,1992,41.3275
ven,1993,59.90167
ven,1994,54.655
ven,1995,39.74417
ven,1996,39.41333
ven,1997,23.685
ven,1998,46.3525
ven,1999,32.12583
ven,2000,25.19917
ven,2001,22.45167
ven,2002,36.5775
ven,2003,25.19333
ven,2004,18.49667
ven,2005,16.80917
ven,2006,15.47667
ven,2007,17.105
ven,2008,22.37083
ven,2009,19.89333
ven,2010,18.3475
ven,2011,17.15
ven,2012,16.38
ven,2013,15.895
ven,2014,17.21167
ven,2015,19.395
ven,2016,20.775
ven,2017,21.05917
vnm,1993,32.1825
vnm,1996,20.1
vnm,1997,14.41667
vnm,1998,14.4
vnm,1999,12.7
vnm,2000,10.55
vnm,2001,9.42
vnm,2002,9.06167
vnm,2003,9.48
vnm,2004,9.7225
vnm,2005,11.025
vnm,2006,11.17625
vnm,2007,11.18
vnm,2008,15.78357
vnm,2009,10.069
vnm,2010,13.13525
vnm,2011,16.95383
vnm,2012,13.47167
vnm,2013,10.37417
vnm,2014,8.665
vnm,2015,7.1175
vnm,2016,6.96
vnm,2017,7.0675
vnm,2018,7.37188
vnm,2019,7.7075
vnm,2020,7.6475
vnm,2021,7.811
vut,1981,16
vut,1982,17.16667
vut,1983,17.5
vut,1984,16.83333
vut,1985,15.75
vut,1986,16
vut,1987,15.41667
vut,1988,17.04167
vut,1989,17
vut,1990,17.33333
vut,1991,18
vut,1992,16.25
vut,1993,16
vut,1994,16
vut,1995,10.5
vut,1996,10.5
vut,1997,10.5
vut,1998,10.95833
vut,1999,10.29167
vut,2000,9.85417
vut,2001,8.8125
vut,2002,7.40833
vut,2003,5.9
vut,2004,7.60833
vut,2005,7.46667
vut,2006,8.25
vut,2007,8.16083
vut,2008,5.29167
vut,2009,5.5
vut,2010,5.5
vut,2011,5.5
vut,2012,6.05
vut,2013,5
vut,2014,4.69167
vut,2015,3.625
vut,2016,2.95
vut,2017,3.20833
vut,2018,2.69583
vut,2019,2
vut,2020,2.08333
wsm,2001,11.57
wsm,2002,11.44583
wsm,2003,11.28167
wsm,2004,11.23083
wsm,2005,11.4275
wsm,2006,11.72167
wsm,2007,12.65083
wsm,2008,12.66083
wsm,2009,12.0825
wsm,2010,10.72
wsm,2011,9.9625
wsm,2012,9.86
wsm,2013,10.20083
wsm,2014,10.015
wsm,2015,9.50833
wsm,2016,9.09167
wsm,2017,8.76167
wsm,2018,8.9501
wsm,2019,8.92917
wsm,2020,8.705
wsm,2021,8.53967
yem,1996,31.45
yem,1997,22.51667
yem,1998,18.125
yem,1999,24.08333
yem,2000,19.54167
yem,2001,17.5
yem,2002,17.70833
yem,2003,18
yem,2004,18.5
yem,2005,18
yem,2006,18
yem,2007,18
yem,2008,18
yem,2009,18
yem,2010,23.83333
yem,2011,25
yem,2012,24.5
yem,2013,22.08333
zaf,1960,6.20833
zaf,1961,6.83333
zaf,1962,6.20833
zaf,1963,5.5
zaf,1964,5.79167
zaf,1965,6.91667
zaf,1966,7.5
zaf,1967,8.25
zaf,1968,8.33333
zaf,1969,8
zaf,1970,8.16667
zaf,1971,8.83333
zaf,1972,8.79167
zaf,1973,8
zaf,1974,10.16667
zaf,1975,11.79167
zaf,1976,12.25
zaf,1977,12.5
zaf,1978,12.125
zaf,1979,10
zaf,1980,9.5
zaf,1981,14
zaf,1982,19.33333
zaf,1983,16.66667
zaf,1984,22.33333
zaf,1985,21.5
zaf,1986,14.33333
zaf,1987,12.5
zaf,1988,15.33333
zaf,1989,19.83333
zaf,1990,21
zaf,1991,20.3125
zaf,1992,18.90583
zaf,1993,16.15833
zaf,1994,15.58333
zaf,1995,17.89583
zaf,1996,19.52083
zaf,1997,20
zaf,1998,21.79167
zaf,1999,18
zaf,2000,14.5
zaf,2001,13.77083
zaf,2002,15.75
zaf,2003,14.95833
zaf,2004,11.29167
zaf,2005,10.625
zaf,2006,11.16667
zaf,2007,13.16667
zaf,2008,15.125
zaf,2009,11.70833
zaf,2010,9.83333
zaf,2011,9
zaf,2012,8.75
zaf,2013,8.5
zaf,2014,9.125
zaf,2015,9.41667
zaf,2016,10.45833
zaf,2017,10.375
zaf,2018,10.08333
zaf,2019,10.125
zaf,2020,7.70833
zaf,2021,7.04167
zmb,1978,8.25
zmb,1979,9.08333
zmb,1980,9.5
zmb,1981,9.5
zmb,1982,9.5
zmb,1983,13
zmb,1984,14.54167
zmb,1985,18.6025
zmb,1986,27.395
zmb,1987,21.19583
zmb,1988,18.39
zmb,1989,18.39
zmb,1990,35.10417
zmb,1991,43
zmb,1992,54.56667
zmb,1993,113.30833
zmb,1994,70.55833
zmb,1995,45.53333
zmb,1996,53.78333
zmb,1997,46.69167
zmb,1998,31.8
zmb,1999,40.51667
zmb,2000,38.8
zmb,2001,46.23333
zmb,2002,45.19802
zmb,2003,40.57103
zmb,2004,30.7271
zmb,2005,28.20917
zmb,2006,23.15333
zmb,2007,18.89083
zmb,2008,19.06417
zmb,2009,22.0625
zmb,2010,20.91667
zmb,2011,18.83667
zmb,2012,12.15083
zmb,2013,9.52083
zmb,2014,11.57333
zmb,2015,13.25
zmb,2016,15.5
zmb,2017,12.375
zmb,2018,9.79167
zmb,2019,10.29167
zmb,2020,9.47917
zwe,2012,11.59667
zwe,2013,9.74
zwe,2014,9.4675
zwe,2015,8.54177
zwe,2016,7.11333
zwe,2017,6.91417
zwe,2018,7.13167
zwe,2019,16.18167
zwe,2020,33.00833
zwe,2021,45.47667
