geo,time,ny_adj_nnty_pc_cd
nld,1977,8058.23736
nld,1978,9731.36788
nld,1979,11061.75191
nld,1980,11770.60408
nld,1981,9714.09881
nld,1982,9367.46171
nld,1983,9033.15875
nld,1984,8467.29787
nld,1985,8279.163
nld,1986,11572.54902
nld,1987,14155.23656
nld,1988,14935.57279
nld,1989,14660.19245
nld,1990,17599.77903
nld,1991,18059.83536
nld,1992,19754.43803
nld,1993,19236.33832
nld,1994,20762.44491
nld,1995,25001.59836
nld,1996,24843.02287
nld,1997,22806.91413
nld,1998,23569.55169
nld,1999,24349.91552
nld,2000,22542.21847
nld,2001,22439.7295
nld,2002,24374.5572
nld,2003,30172.1996
nld,2004,33923.13056
nld,2005,34518.13634
nld,2006,37882.40325
nld,2007,43333.58484
nld,2008,46438.29728
nld,2009,42719.76983
nld,2010,42035.81357
nld,2011,45323.06233
nld,2012,41930.29265
nld,2013,43459.92446
nld,2014,43397.1986
nld,2015,37487.1734
nld,2016,37580.58746
nld,2017,40917.17373
nld,2018,44736.33128
nld,2019,43778.14931
nor,1970,2727.60763
nor,1971,3109.80486
nor,1972,3665.06984
nor,1973,4740.55794
nor,1974,5612.57941
nor,1975,6735.79404
nor,1976,7211.0174
nor,1977,8135.56476
nor,1978,8955.38216
nor,1979,9963.38095
nor,1980,12028.8689
nor,1981,12062.34273
nor,1982,11965.8262
nor,1983,11508.7674
nor,1984,11569.835
nor,1985,12298.67313
nor,1986,14970.5266
nor,1987,17561.33297
nor,1988,18598.24681
nor,1989,18054.32457
nor,1990,20760.39666
nor,1991,21588.23224
nor,1992,23223.30484
nor,1993,21142.1337
nor,1994,22452.69474
nor,1995,26976.51013
nor,1996,28348.04525
nor,1997,28473.78566
nor,1998,28017.38216
nor,1999,28474.20333
nor,2000,28081.92149
nor,2001,29547.94881
nor,2002,33233.92478
nor,2003,39178.17376
nor,2004,44766.10086
nor,2005,52351.6367
nor,2006,57283.31685
nor,2007,66077.60599
nor,2008,73178.22475
nor,2009,61909.24842
nor,2010,68485.47075
nor,2011,76918.31463
nor,2012,78169.50823
nor,2013,80639.38778
nor,2014,78000.3997
nor,2015,61170.70691
nor,2016,58625.41291
nor,2017,61785.55809
nor,2018,65957.40892
nor,2019,60776.13037
npl,1971,69.58972
npl,1972,79.05173
npl,1973,73.04475
npl,1974,89.49686
npl,1975,112.3366
npl,1976,101.80242
npl,1977,91.47203
npl,1978,103.97158
npl,1979,119.12007
npl,1980,121.72897
npl,1981,140.04842
npl,1982,143.68061
npl,1983,143.69279
npl,1984,150.76254
npl,1985,147.70449
npl,1986,156.70703
npl,1987,159.39446
npl,1988,187.38167
npl,1989,186.34597
npl,1990,186.72204
npl,1991,196.90769
npl,1992,165.69199
npl,1993,173.41473
npl,1994,188.23551
npl,1995,197.27791
npl,1996,199.63651
npl,1997,212.21469
npl,1998,204.12858
npl,1999,205.92046
npl,2000,220.75398
npl,2001,236.45821
npl,2002,233.48436
npl,2003,242.40563
npl,2004,272.62226
npl,2005,301.78178
npl,2006,331.62835
npl,2007,373.30996
npl,2008,449.9794
npl,2009,459.00003
npl,2010,561.76059
npl,2011,660.49823
npl,2012,663.54875
npl,2013,680.49105
npl,2014,714.02864
npl,2015,755.58797
npl,2016,733.05009
npl,2017,865.65195
npl,2018,979.21659
npl,2019,1009.04294
nzl,1970,1994.07183
nzl,1971,2430.1086
nzl,1972,2877.65064
nzl,1973,3780.89664
nzl,1974,3967.93227
nzl,1975,3430.95091
nzl,1976,3553.34045
nzl,1977,3971.61894
nzl,1978,4758.6407
nzl,1979,5374.23322
nzl,1980,6064.46813
nzl,1981,6356.08903
nzl,1982,6184.24503
nzl,1983,6106.62759
nzl,1984,5301.69498
nzl,1985,5923.80076
nzl,1986,7470.5769
nzl,1987,9828.22945
nzl,1988,11174.81472
nzl,1989,10770.15477
nzl,1990,10975.83021
nzl,1991,9455.01056
nzl,1992,9133.16317
nzl,1993,10137.99393
nzl,1994,11966.38928
nzl,1995,13753.8447
nzl,1996,14619.51331
nzl,1997,13837.90445
nzl,1998,11856.73847
nzl,1999,12158.95782
nzl,2000,10756.34813
nzl,2001,11095.63094
nzl,2002,13580.27839
nzl,2003,17822.35396
nzl,2004,20431.12279
nzl,2005,21986.38223
nzl,2006,20914.57384
nzl,2007,25432.69312
nzl,2008,23884.13958
nzl,2009,22441.36256
nzl,2010,26739.26926
nzl,2011,30854.1155
nzl,2012,32270.4335
nzl,2013,35068.35489
nzl,2014,36252.56265
nzl,2015,31573.08719
nzl,2016,32905.74952
nzl,2017,35022.1853
nzl,2018,35146.77014
nzl,2019,34344.57097
omn,1970,134.85546
omn,1971,159.34846
omn,1972,177.84316
omn,1973,87.45053
omn,1974,574.60499
omn,1975,859.68079
omn,1976,1181.32069
omn,1977,1382.48405
omn,1978,1449.48595
omn,1979,1204.25632
omn,1980,2688.81779
omn,1981,3525.74491
omn,1982,3979.77443
omn,1983,3684.53268
omn,1984,4003.45605
omn,1985,4164.62622
omn,1986,3139.10241
omn,1987,2841.49368
omn,1988,2943.16826
omn,1989,2911.78945
omn,1990,3219.05199
omn,1991,3725.28419
omn,1992,3855.5921
omn,1993,3704.00582
omn,1994,3786.89588
omn,1995,3880.61221
omn,1996,3973.17811
omn,1997,4297.80788
omn,1998,4099.70417
omn,1999,4163.76474
omn,2000,4477.1347
omn,2001,4812.14856
omn,2002,5329.83983
omn,2003,5602.05323
omn,2004,6005.84253
omn,2005,6819.08762
omn,2006,8324.17854
omn,2007,9351.29354
omn,2008,13062.95179
omn,2009,9559.73421
omn,2010,10294.89375
omn,2011,9362.44173
omn,2012,10465.52239
omn,2013,10387.00761
omn,2014,10449.49461
omn,2015,10429.28593
omn,2016,9836.31097
omn,2017,9781.81655
omn,2018,9964.04803
omn,2019,9188.76162
pak,1970,149.76158
pak,1971,162.38509
pak,1972,138.31146
pak,1973,91.26589
pak,1974,124.1195
pak,1975,152.71928
pak,1976,174.02518
pak,1977,191.21063
pak,1978,221.14544
pak,1979,237.23158
pak,1980,275.75805
pak,1981,317.89815
pak,1982,335.40807
pak,1983,301.35797
pak,1984,315.8253
pak,1985,303.22911
pak,1986,300.00377
pak,1987,303.18643
pak,1988,339.9293
pak,1989,343.67431
pak,1990,328.45279
pak,1991,365.27373
pak,1992,377.26299
pak,1993,389.26825
pak,1994,381.95058
pak,1995,431.3825
pak,1996,435.7539
pak,1997,414.95701
pak,1998,400.40344
pak,1999,398.85383
pak,2000,504.36451
pak,2001,476.01241
pak,2002,465.66639
pak,2003,527.70494
pak,2004,609.89698
pak,2005,662.31001
pak,2006,734.89378
pak,2007,798.20325
pak,2008,876.482
pak,2009,856.70405
pak,2010,893.08629
pak,2011,1062.07788
pak,2012,1093.6456
pak,2013,1106.85664
pak,2014,1148.67641
pak,2015,1253.50354
pak,2016,1264.95823
pak,2017,1356.8779
pak,2018,1368.28421
pak,2019,1186.30911
pan,1971,805.92498
pan,1972,859.43696
pan,1973,957.16588
pan,1974,1060.15993
pan,1975,1177.50939
pan,1976,1192.03142
pan,1977,1222.47614
pan,1978,1422.67816
pan,1979,1558.05757
pan,1980,1871.72119
pan,1981,2053.64062
pan,1982,2338.43239
pan,1983,2495.39273
pan,1984,2423.28292
pan,1985,2616.88024
pan,1986,2507.68597
pan,1987,2827.09591
pan,1988,2248.83632
pan,1989,2153.75382
pan,1990,2306.49166
pan,1991,2398.24652
pan,1992,2768.09706
pan,1993,2993.88007
pan,1994,3169.97546
pan,1995,3099.05445
pan,1996,3170.62648
pan,1997,3300.82502
pan,1998,3511.21383
pan,1999,3535.4506
pan,2000,3576.21309
pan,2001,3538.73658
pan,2002,3745.24344
pan,2003,3759.17794
pan,2004,3991.27783
pan,2005,4229.3628
pan,2006,4573.89313
pan,2007,5369.32483
pan,2008,6300.92709
pan,2009,6757.96308
pan,2010,6978.10646
pan,2011,8313.02123
pan,2012,9431.36648
pan,2013,10488.29454
pan,2014,10993.08847
pan,2015,11956.80202
pan,2016,12420.60699
pan,2017,13240.93428
pan,2018,13143.01027
pan,2019,13274.437
per,1970,481.50799
per,1971,527.05349
per,1972,568.30641
per,1973,644.78942
per,1974,782.08072
per,1975,954.74261
per,1976,862.03598
per,1977,775.56872
per,1978,619.4373
per,1979,722.6514
per,1980,793.79905
per,1981,990.20099
per,1982,996.03131
per,1983,734.80496
per,1984,721.31082
per,1985,668.34651
per,1986,623.6275
per,1987,835.27216
per,1988,538.13208
per,1989,796.54273
per,1990,961.43032
per,1991,1335.60931
per,1992,1382.97631
per,1993,1316.13206
per,1994,1651.97934
per,1995,1909.02472
per,1996,1971.17794
per,1997,2049.69646
per,1998,1940.3429
per,1999,1699.19251
per,2000,1705.46016
per,2001,1723.01667
per,2002,1794.74027
per,2003,1884.82932
per,2004,2040.26136
per,2005,2275.79451
per,2006,2474.54253
per,2007,2862.15913
per,2008,3439.44172
per,2009,3493.97906
per,2010,4171.25132
per,2011,4765.41085
per,2012,5411.37805
per,2013,5714.22938
per,2014,5713.08924
per,2015,5394.72688
per,2016,5255.5109
per,2017,5579.22775
per,2018,5729.32018
per,2019,5955.76338
phl,1971,171.60278
phl,1972,178.72073
phl,1973,218.61639
phl,1974,304.538
phl,1975,319.61493
phl,1976,356.8485
phl,1977,401.97972
phl,1978,456.53173
phl,1979,526.13895
phl,1980,606.09291
phl,1981,658.19527
phl,1982,657.20215
phl,1983,566.80215
phl,1984,503.67955
phl,1985,478.02792
phl,1986,451.29136
phl,1987,494.50227
phl,1988,558.62149
phl,1989,615.48809
phl,1990,640.88277
phl,1991,650.50596
phl,1992,752.45099
phl,1993,753.1051
phl,1994,877.67779
phl,1995,991.79882
phl,1996,1097.8492
phl,1997,1088.1762
phl,1998,1014.88366
phl,1999,1141.23331
phl,2000,1081.81458
phl,2001,996.13458
phl,2002,1040.48317
phl,2003,1047.96325
phl,2004,1090.11677
phl,2005,1212.87352
phl,2006,1401.1255
phl,2007,1656.61257
phl,2008,1927.29703
phl,2009,1897.01761
phl,2010,2185.98153
phl,2011,2404.24747
phl,2012,2689.93944
phl,2013,2894.67803
phl,2014,2967.90739
phl,2015,3043.96615
phl,2016,3118.51902
phl,2017,3165.92673
phl,2018,3279.59492
phl,2019,3471.83986
png,1980,552.05642
png,1981,527.85063
png,1982,491.86359
png,1983,509.29927
png,1984,524.41556
png,1985,457.22838
png,1986,498.01847
png,1987,548.90603
png,1988,620.84032
png,1989,594.86666
png,1990,532.46153
png,1991,625.60668
png,1992,632.34048
png,1993,687.3294
png,1994,775.6991
png,1995,618.71473
png,1996,687.36538
png,1997,716.65021
png,1998,539.10065
png,1999,454.86502
png,2000,432.39331
png,2001,383.93189
png,2002,362.20544
png,2003,398.60452
png,2004,411.24864
png,2005,519.99869
png,2006,844.99515
png,2007,1035.29025
png,2008,1206.77027
png,2009,1215.537
png,2010,1434.89529
png,2011,1760.70253
png,2012,2270.44733
png,2013,2211.84586
png,2014,2499.76825
png,2015,2248.84405
png,2016,2145.67194
png,2017,2264.77048
png,2018,2310.40977
png,2019,2338.57324
pol,1990,975.22985
pol,1991,1312.02055
pol,1992,1527.64007
pol,1993,1757.2845
pol,1994,2283.16178
pol,1995,3089.35011
pol,1996,3502.84626
pol,1997,3495.05355
pol,1998,3841.09903
pol,1999,3739.41164
pol,2000,3848.96438
pol,2001,4253.32256
pol,2002,4440.55393
pol,2003,4817.50531
pol,2004,5525.5066
pol,2005,6766.68956
pol,2006,7588.34103
pol,2007,9395.75634
pol,2008,11990.76563
pol,2009,9803.74511
pol,2010,10693.52963
pol,2011,11806.25022
pol,2012,11103.26132
pol,2013,11623.51002
pol,2014,12062.78305
pol,2015,10650.66363
pol,2016,10472.59273
pol,2017,11677.74271
pol,2018,13031.43384
pol,2019,13254.8157
prt,1970,775.52617
prt,1971,880.84507
prt,1972,1077.03396
prt,1973,1478.46249
prt,1974,1716.08009
prt,1975,1789.69351
prt,1976,1846.47812
prt,1977,1919.99244
prt,1978,2030.89231
prt,1979,2287.95581
prt,1980,2792.03599
prt,1981,2658.74144
prt,1982,2455.46714
prt,1983,2193.01237
prt,1984,1996.27042
prt,1985,2161.0006
prt,1986,3162.95471
prt,1987,3984.64615
prt,1988,4707.28938
prt,1989,5118.91746
prt,1990,6737.49748
prt,1991,7709.65113
prt,1992,9411.20135
prt,1993,8280.95091
prt,1994,8608.27049
prt,1995,10058.28885
prt,1996,10397.17418
prt,1997,9824.28294
prt,1998,10371.98049
prt,1999,10597.47083
prt,2000,9574.50121
prt,2001,9724.11946
prt,2002,10674.46764
prt,2003,13107.74469
prt,2004,14926.18102
prt,2005,15501.96512
prt,2006,16065.25775
prt,2007,18499.72506
prt,2008,19904.31673
prt,2009,18382.57445
prt,2010,17953.38072
prt,2011,18724.62003
prt,2012,16384.42587
prt,2013,17593.46769
prt,2014,17767.657
prt,2015,15408.36927
prt,2016,16047.87964
prt,2017,17264.96984
prt,2018,18840.14227
prt,2019,18590.61919
pry,1995,1563.26156
pry,1996,1737.51194
pry,1997,1648.33224
pry,1998,1495.12848
pry,1999,1374.95005
pry,2000,1264.84508
pry,2001,1223.50641
pry,2002,1090.86311
pry,2003,1056.48186
pry,2004,1324.54333
pry,2005,1452.6461
pry,2006,1855.23469
pry,2007,2553.97108
pry,2008,3494.73374
pry,2009,3107.6431
pry,2010,3753.75973
pry,2011,4647.25288
pry,2012,4448.15818
pry,2013,5195.18396
pry,2014,5436.39488
pry,2015,4839.5842
pry,2016,4780.26
pry,2017,5184.38138
pry,2018,5272.64777
pry,2019,4885.11864
qat,1970,1397.19463
qat,1971,1230.18614
qat,1972,1195.50868
qat,1973,1302.17323
qat,1974,3780.00724
qat,1975,5714.52052
qat,1976,6516.75195
qat,1977,7510.40003
qat,1978,8532.94535
qat,1980,16195.1156
qat,1981,21716.82896
qat,1982,20092.29492
qat,1983,15259.41028
qat,1984,11989.38561
qat,1985,12216.13322
qat,1986,10849.47501
qat,1987,10119.67021
qat,1988,10189.79372
qat,1989,9082.4266
qat,1990,9611.61963
qat,1991,10277.0166
qat,1992,11170.65321
qat,1993,10144.21603
qat,1994,10613.55888
qat,1995,11281.16354
qat,1996,11141.43381
qat,1997,14166.1871
qat,1998,11473.19552
qat,1999,13030.61869
qat,2000,14981.31976
qat,2001,19947.16848
qat,2002,22299.19327
qat,2003,26077.20121
qat,2004,28416.97107
qat,2005,30381.9556
qat,2006,37755.95857
qat,2007,42162.07135
qat,2008,50175.75146
qat,2009,36698.11767
qat,2010,41489.05902
qat,2011,50342.71134
qat,2012,54619.89959
qat,2013,56545.86147
qat,2014,57662.30941
qat,2015,47144.94594
qat,2016,44080.44258
qat,2017,45065.18993
qat,2018,48313.35099
qat,2019,45338.1717
rou,1989,1297.82173
rou,1990,1191.73287
rou,1991,919.42339
rou,1992,808.65326
rou,1993,849.78429
rou,1994,974.05558
rou,1995,1207.97413
rou,1996,1172.33062
rou,1997,1168.51565
rou,1998,1422.51785
rou,1999,1227.59529
rou,2000,1286.47991
rou,2001,1413.83504
rou,2002,1590.91386
rou,2003,2015.82637
rou,2004,2635.38799
rou,2005,3600.0306
rou,2006,4536.13716
rou,2007,6593.16053
rou,2008,8558.19427
rou,2009,6977.3405
rou,2010,6604.58444
rou,2011,7146.69014
rou,2012,6664.46333
rou,2013,7544.19057
rou,2014,8060.85473
rou,2015,7224.14163
rou,2016,7659.14655
rou,2017,8719.96666
rou,2018,9941.85641
rou,2019,10873.69313
rus,1992,1778.66707
rus,1993,1566.76489
rus,1994,1335.50831
rus,1995,1296.03356
rus,1996,1570.59798
rus,1997,1723.28282
rus,1998,1173.55644
rus,1999,954.38789
rus,2000,1277.65348
rus,2001,1560.52535
rus,2002,1781.75103
rus,2003,2211.56624
rus,2004,3141.58695
rus,2005,4067.06259
rus,2006,5338.00725
rus,2007,7240.63705
rus,2008,9093.30591
rus,2009,6672.95354
rus,2010,8449.45394
rus,2011,11289.79959
rus,2012,12129.74249
rus,2013,12501.13278
rus,2014,10993.17723
rus,2015,7424.55915
rus,2016,6892.81175
rus,2017,8396.75728
rus,2018,8697.09868
rus,2019,8755.51406
rwa,1980,210.7778
rwa,1981,241.27456
rwa,1982,226.03008
rwa,1983,236.7151
rwa,1984,244.18164
rwa,1985,252.88129
rwa,1986,266.89238
rwa,1987,282.35587
rwa,1988,298.63005
rwa,1989,288.74747
rwa,1990,304.80531
rwa,1991,229.33957
rwa,1992,258.36189
rwa,1993,269.48888
rwa,1994,89.3576
rwa,1995,170.40445
rwa,1996,176.00577
rwa,1997,226.35383
rwa,1998,225.03818
rwa,1999,239.85353
rwa,2000,220.88074
rwa,2001,200.74482
rwa,2002,194.84878
rwa,2003,200.57966
rwa,2004,225.17435
rwa,2005,278.20868
rwa,2006,310.31782
rwa,2007,367.87069
rwa,2008,440.17926
rwa,2009,472.47693
rwa,2010,499.38386
rwa,2011,545.17644
rwa,2012,588.31236
rwa,2013,582.42417
rwa,2014,596.46288
rwa,2015,606.93087
rwa,2016,601.95532
rwa,2017,618.03615
rwa,2018,630.42267
rwa,2019,666.47921
sau,1970,638.91202
sau,1971,763.49168
sau,1972,892.98192
sau,1973,1161.91078
sau,1974,3679.57607
sau,1975,4526.0834
sau,1976,6136.39755
sau,1977,6485.61877
sau,1978,6872.15951
sau,1979,6245.00557
sau,1980,9863.75567
sau,1981,11751.33385
sau,1982,11187.21017
sau,1983,9254.60101
sau,1984,7900.53566
sau,1985,6917.30267
sau,1986,5613.44242
sau,1987,5177.80544
sau,1988,5142.83119
sau,1989,5161.2644
sau,1990,5714.48617
sau,1991,6217.4465
sau,1992,6418.42913
sau,1993,6069.67578
sau,1994,5915.73853
sau,1995,6173.49292
sau,1996,6499.62549
sau,1997,6805.69452
sau,1998,6058.24436
sau,1999,6619.42215
sau,2000,7242.35143
sau,2001,7031.78195
sau,2002,7206.29281
sau,2003,7643.82826
sau,2004,8694.60406
sau,2005,10412.15578
sau,2006,11777.50835
sau,2007,12972.91766
sau,2008,15296.87682
sau,2009,13370.359
sau,2010,15435.58634
sau,2011,18484.74108
sau,2012,19659.58543
sau,2013,19473.33471
sau,2014,19536.13387
sau,2015,16928.85663
sau,2016,16753.30244
sau,2017,17210.06718
sau,2018,18968.18233
sau,2019,19160.09421
sdn,2011,981.49701
sdn,2012,880.8143
sdn,2013,961.35807
sdn,2014,1162.26233
sdn,2015,1183.45787
sdn,2016,950.3749
sdn,2017,879.12308
sdn,2018,616.48458
sdn,2019,520.16623
sen,1971,283.37649
sen,1972,332.88111
sen,1973,365.58035
sen,1974,395.87902
sen,1975,518.22019
sen,1976,522.4825
sen,1977,519.74423
sen,1978,567.83262
sen,1979,696.85365
sen,1980,731.03591
sen,1981,642.24044
sen,1982,620.87488
sen,1983,542.49346
sen,1984,513.21752
sen,1985,550.33791
sen,1986,760.08906
sen,1987,886.79995
sen,1988,846.5378
sen,1989,807.93584
sen,1990,912.18398
sen,1991,861.4409
sen,1992,893.04671
sen,1993,798.0413
sen,1994,520.31222
sen,1995,625.98901
sen,1996,641.02835
sen,1997,568.54555
sen,1998,598.38288
sen,1999,595.14791
sen,2000,528.65223
sen,2001,543.79073
sen,2002,577.74318
sen,2003,729.19368
sen,2004,835.07141
sen,2005,882.50059
sen,2006,923.76991
sen,2007,1088.45641
sen,2008,1264.67656
sen,2009,1166.89807
sen,2010,1138.81044
sen,2011,1201.89374
sen,2012,1154.18756
sen,2013,1196.46306
sen,2014,1217.26144
sen,2015,1068.12287
sen,2016,1103.4935
sen,2017,1193.34879
sen,2018,1280.46498
sen,2019,1276.67979
sgp,1971,996.46033
sgp,1972,1167.46349
sgp,1973,1515.74259
sgp,1974,2062.96441
sgp,1975,2262.39644
sgp,1976,2431.37906
sgp,1977,2470.48653
sgp,1978,2790.19825
sgp,1979,3404.16698
sgp,1980,4018.29251
sgp,1981,4495.9815
sgp,1982,4891.63251
sgp,1983,5500.8695
sgp,1984,6169.86902
sgp,1985,5986.05275
sgp,1986,5669.55182
sgp,1987,6076.82111
sgp,1988,7407.67882
sgp,1989,8792.683
sgp,1990,10055.61628
sgp,1991,12223.13571
sgp,1992,13817.96292
sgp,1993,15268.97797
sgp,1994,18720.71133
sgp,1995,21973.08132
sgp,1996,22808.69908
sgp,1997,23698.85613
sgp,1998,19070.82445
sgp,1999,18821.79993
sgp,2000,20364.96656
sgp,2001,18219.5161
sgp,2002,18181.58595
sgp,2003,19206.73482
sgp,2004,21554.79282
sgp,2005,23595.83822
sgp,2006,27993.98018
sgp,2007,33054.76
sgp,2008,32581.0674
sgp,2009,30804.32537
sgp,2010,40434.885
sgp,2011,44885.73283
sgp,2012,45541.58172
sgp,2013,45940.90588
sgp,2014,47477.78921
sgp,2015,43447.10009
sgp,2016,44578.57833
sgp,2017,47060.85503
sgp,2018,49451.0366
sgp,2019,48343.59725
slb,1980,660.65205
slb,1981,726.11961
slb,1982,679.54434
slb,1983,620.05729
slb,1984,593.67969
slb,1985,528.64797
slb,1986,449.23299
slb,1987,453.381
slb,1988,503.29369
slb,1989,480.80462
slb,1990,600.81646
slb,1991,604.87875
slb,1992,695.96998
slb,1993,776.62965
slb,1994,1011.92256
slb,1995,1133.33666
slb,1996,1214.52884
slb,1997,1233.79314
slb,1998,1029.63683
slb,1999,1055.45255
slb,2000,929.35224
slb,2001,900.44123
slb,2002,723.98945
slb,2003,709.13336
slb,2004,790.80072
slb,2005,930.46044
slb,2006,994.53736
slb,2007,1077.6146
slb,2008,1147.03732
slb,2009,1181.58603
slb,2010,1360.69192
slb,2011,1560.8316
slb,2012,1752.39913
slb,2013,1985.0909
slb,2014,1937.75972
slb,2015,1830.94487
slb,2016,1870.72891
slb,2017,1873.73646
slb,2018,1975.54847
slb,2019,1974.37383
sle,1980,284.92111
sle,1981,281.41754
sle,1982,322.22705
sle,1983,238.96052
sle,1984,258.92224
sle,1985,198.84578
sle,1986,103.52174
sle,1987,150.40438
sle,1988,217.21954
sle,1989,186.60535
sle,1990,122.73453
sle,1991,152.54919
sle,1992,128.09929
sle,1993,155.7606
sle,1994,171.61012
sle,1995,175.22854
sle,1996,194.57938
sle,1997,175.19831
sle,1998,129.95082
sle,1999,131.10066
sle,2000,121.40536
sle,2001,205.26301
sle,2002,225.81018
sle,2003,236.14943
sle,2004,236.58724
sle,2005,261.18509
sle,2006,290.28285
sle,2007,344.98617
sle,2008,402.3202
sle,2009,387.27487
sle,2010,368.79612
sle,2011,400.44892
sle,2012,535.40768
sle,2013,656.5878
sle,2014,640.34456
sle,2015,530.10497
sle,2016,399.80875
sle,2017,438.46898
sle,2018,455.05506
sle,2019,476.37731
slv,1971,294.54358
slv,1972,306.12747
slv,1973,340.5735
slv,1974,380.11271
slv,1975,419.21226
slv,1976,518.95502
slv,1977,640.12096
slv,1978,659.2079
slv,1979,720.04687
slv,1980,719.27412
slv,1981,676.58931
slv,1982,646.44356
slv,1983,665.76719
slv,1984,689.02479
slv,1985,711.54882
slv,1986,696.70743
slv,1987,721.70976
slv,1988,756.09423
slv,1989,779.60712
slv,1990,836.55897
slv,1991,899.10464
slv,1992,993.19141
slv,1993,1135.21342
slv,1994,1293.39351
slv,1995,1486.7685
slv,1996,1576.56219
slv,1997,1654.99373
slv,1998,1759.39103
slv,1999,1768.7518
slv,2000,1830.86646
slv,2001,1885.5058
slv,2002,1917.33284
slv,2003,1978.0139
slv,2004,2032.58039
slv,2005,2162.91755
slv,2006,2354.84483
slv,2007,2477.51624
slv,2008,2589.55912
slv,2009,2465.60247
slv,2010,2585.87106
slv,2011,2867.62666
slv,2012,2925.64133
slv,2013,2942.22243
slv,2014,3003.72891
slv,2015,3073.13766
slv,2016,3123.10852
slv,2017,3178.11118
slv,2018,3257.58568
slv,2019,3398.07649
srb,2006,3646.10702
srb,2007,4779.2978
srb,2008,5764.19466
srb,2009,5065.35954
srb,2010,4668.85038
srb,2011,5537.33861
srb,2012,4809.27422
srb,2013,5372.09232
srb,2014,5265.12506
srb,2015,4418.47634
srb,2016,4506.02763
srb,2017,4830.48289
srb,2018,5669.25618
srb,2019,5770.76775
ssd,2011,738.15969
ssd,2012,1033.97797
ssd,2013,1429.35758
ssd,2014,886.04112
ssd,2015,835.24807
stp,2001,438.43895
stp,2002,483.16572
stp,2003,578.98754
stp,2004,638.56326
stp,2005,754.14182
stp,2006,807.5681
stp,2007,834.54071
stp,2008,1010.83932
stp,2009,998.09698
stp,2010,1037.48607
stp,2011,1218.04507
stp,2012,1257.87678
stp,2013,988.51908
stp,2014,1312.13996
stp,2015,928.99856
stp,2016,1138.68514
stp,2017,1310.79537
stp,2018,1442.30058
stp,2019,1455.72683
sur,1980,1881.19597
sur,1981,2202.24389
sur,1982,2257.62297
sur,1983,2116.47202
sur,1984,2091.82453
sur,1985,2050.91851
sur,1986,2073.69482
sur,1987,2216.06896
sur,1988,2608.13711
sur,1989,1155.38043
sur,1990,781.74566
sur,1991,891.26656
sur,1992,774.53522
sur,1993,803.44749
sur,1994,1181.7314
sur,1995,1367.26832
sur,1996,1638.50673
sur,1997,1696.20445
sur,1998,2053.86076
sur,1999,1549.61939
sur,2000,1552.93812
sur,2001,1223.19737
sur,2002,1816.89283
sur,2003,2089.92448
sur,2004,2357.39827
sur,2005,2750.68488
sur,2006,4017.76918
sur,2007,4520.13557
sur,2008,5262.70587
sur,2009,5964.1604
sur,2010,5729.94055
sur,2011,4753.18316
sur,2012,5618.53145
sur,2013,6461.00962
sur,2014,7131.52661
sur,2015,7130.36963
sur,2016,3895.20707
sur,2017,3333.82955
sur,2018,3638.33787
sur,2019,4611.48024
svk,1995,3414.18615
svk,1996,3864.94231
svk,1997,3833.01994
svk,1998,4173.72344
svk,1999,4219.02712
svk,2000,3825.15488
svk,2001,4165.3733
svk,2002,4818.81022
svk,2003,6130.61086
svk,2004,7835.64055
svk,2005,8910.07979
svk,2006,10199.62372
svk,2007,12692.36574
svk,2008,14936.60902
svk,2009,13217.24094
svk,2010,13311.36732
svk,2011,14423.62805
svk,2012,14089.6909
svk,2013,14855.55508
svk,2014,15176.31575
svk,2015,13111.49609
svk,2016,13219.39802
svk,2017,14188.90775
svk,2018,15834.76512
svk,2019,15649.87124
svn,1995,8884.85257
svn,1996,8836.21244
svn,1997,8524.85567
svn,1998,9070.64148
svn,1999,9356.82138
svn,2000,8168.66421
svn,2001,8445.82604
svn,2002,9467.54451
svn,2003,11932.52138
svn,2004,13752.25455
svn,2005,14498.46157
svn,2006,15765.14861
svn,2007,18969.79043
svn,2008,21825.52298
svn,2009,19484.74323
svn,2010,18507.12095
svn,2011,19717.69491
svn,2012,17512.84154
svn,2013,18212.84449
svn,2014,18977.27954
svn,2015,15941.5911
svn,2016,16778.0409
svn,2017,18555.50286
svn,2018,20805.99521
svn,2019,20746.3207
swe,1970,4157.97014
swe,1971,4504.41181
swe,1972,5290.66239
swe,1973,6406.46098
swe,1974,7042.96902
swe,1975,8840.24528
swe,1976,9458.09309
swe,1977,9848.1921
swe,1978,10812.4693
swe,1979,12741.87117
swe,1980,14662.68035
swe,1981,13258.76448
swe,1982,11578.47817
swe,1983,10569.83056
swe,1984,11036.34398
swe,1985,11494.67122
swe,1986,15254.48982
swe,1987,18571.83802
swe,1988,20825.96151
swe,1989,21668.37978
swe,1990,25646.26235
swe,1991,26513.98424
swe,1992,26859.94985
swe,1993,19682.14926
swe,1994,21595.40961
swe,1995,25260.55051
swe,1996,27432.28234
swe,1997,25122.0569
swe,1998,25402.73154
swe,1999,26153.2198
swe,2000,25025.284
swe,2001,22859.44182
swe,2002,25086.13687
swe,2003,31984.76915
swe,2004,36332.21467
swe,2005,37116.09094
swe,2006,40453.79561
swe,2007,46852.75602
swe,2008,48856.36986
swe,2009,39724.4505
swe,2010,45294.91275
swe,2011,51817.21619
swe,2012,49444.20065
swe,2013,52102.88385
