geo,time,en_atm_co2e_pc
ben,2014,0.53564
ben,2015,0.56638
ben,2016,0.66501
ben,2017,0.6586
ben,2018,0.68872
bfa,1990,0.06696
bfa,1991,0.0663
bfa,1992,0.06561
bfa,1993,0.0649
bfa,1994,0.06316
bfa,1995,0.06343
bfa,1996,0.06941
bfa,1997,0.07688
bfa,1998,0.08023
bfa,1999,0.08243
bfa,2000,0.09046
bfa,2001,0.08539
bfa,2002,0.08297
bfa,2003,0.08692
bfa,2004,0.08672
bfa,2005,0.08568
bfa,2006,0.10124
bfa,2007,0.11788
bfa,2008,0.13002
bfa,2009,0.12747
bfa,2010,0.13393
bfa,2011,0.1368
bfa,2012,0.16354
bfa,2013,0.17396
bfa,2014,0.17173
bfa,2015,0.18774
bfa,2016,0.1877
bfa,2017,0.21205
bfa,2018,0.21619
bgd,1990,0.11166
bgd,1991,0.10256
bgd,1992,0.10946
bgd,1993,0.11391
bgd,1994,0.1201
bgd,1995,0.1437
bgd,1996,0.14297
bgd,1997,0.15787
bgd,1998,0.15691
bgd,1999,0.16064
bgd,2000,0.16959
bgd,2001,0.19817
bgd,2002,0.20705
bgd,2003,0.2124
bgd,2004,0.22287
bgd,2005,0.23526
bgd,2006,0.25475
bgd,2007,0.2663
bgd,2008,0.28814
bgd,2009,0.30666
bgd,2010,0.34274
bgd,2011,0.36457
bgd,2012,0.38403
bgd,2013,0.39657
bgd,2014,0.4129
bgd,2015,0.4588
bgd,2016,0.46678
bgd,2017,0.49291
bgd,2018,0.51284
bgr,1990,8.43744
bgr,1991,6.78956
bgr,1992,6.45538
bgr,1993,6.57081
bgr,1994,6.33854
bgr,1995,6.50602
bgr,1996,6.5839
bgr,1997,6.42078
bgr,1998,6.12708
bgr,1999,5.39545
bgr,2000,5.30344
bgr,2001,5.76591
bgr,2002,5.56707
bgr,2003,6.15923
bgr,2004,6.11389
bgr,2005,6.25149
bgr,2006,6.44255
bgr,2007,6.97384
bgr,2008,6.67729
bgr,2009,5.77209
bgr,2010,6.06442
bgr,2011,6.75936
bgr,2012,6.17584
bgr,2013,5.48099
bgr,2014,5.84584
bgr,2015,6.22598
bgr,2016,5.85593
bgr,2017,6.2239
bgr,2018,5.85477
bhr,1990,21.65641
bhr,1991,20.30359
bhr,1992,23.45713
bhr,1993,24.37469
bhr,1994,24.32723
bhr,1995,24.01995
bhr,1996,24.48757
bhr,1997,24.23827
bhr,1998,25.27306
bhr,1999,24.27184
bhr,2000,23.89371
bhr,2001,23.49652
bhr,2002,23.42411
bhr,2003,23.06384
bhr,2004,21.60642
bhr,2005,23.28048
bhr,2006,23.47606
bhr,2007,22.21205
bhr,2008,22.22232
bhr,2009,20.86788
bhr,2010,20.93702
bhr,2011,20.36532
bhr,2012,20.43937
bhr,2013,21.87024
bhr,2014,22.61852
bhr,2015,22.3056
bhr,2016,21.1812
bhr,2017,20.33362
bhr,2018,19.59298
bhs,1990,6.94696
bhs,1991,7.20287
bhs,1992,9.51028
bhs,1993,7.74722
bhs,1994,7.39535
bhs,1995,7.42383
bhs,1996,6.93711
bhs,1997,6.15946
bhs,1998,7.81142
bhs,1999,7.58341
bhs,2000,7.18012
bhs,2001,7.03858
bhs,2002,7.41085
bhs,2003,7.18567
bhs,2004,6.77343
bhs,2005,6.21829
bhs,2006,6.10213
bhs,2007,6.13539
bhs,2008,6.13943
bhs,2009,17.21968
bhs,2010,5.86021
bhs,2011,6.73002
bhs,2012,10.01152
bhs,2013,8.47038
bhs,2014,7.06914
bhs,2015,6.33351
bhs,2016,5.79483
bhs,2017,5.63197
bhs,2018,5.86046
bih,1990,5.37032
bih,1991,4.90694
bih,1992,3.77214
bih,1993,3.28517
bih,1994,0.80274
bih,1995,0.88011
bih,1996,1.11305
bih,1997,2.27244
bih,1998,2.88137
bih,1999,2.81031
bih,2000,3.71883
bih,2001,3.66395
bih,2002,3.87297
bih,2003,3.94984
bih,2004,4.13634
bih,2005,4.31038
bih,2006,4.75644
bih,2007,5.02021
bih,2008,5.52972
bih,2009,5.51132
bih,2010,5.62411
bih,2011,6.48426
bih,2012,6.09159
bih,2013,6.16779
bih,2014,5.59719
bih,2015,5.71826
bih,2016,6.59724
bih,2017,6.7581
bih,2018,6.78113
blr,1990,9.79945
blr,1991,9.4408
blr,1992,8.59201
blr,1993,7.446
blr,1994,6.32349
blr,1995,5.64361
blr,1996,5.75615
blr,1997,5.83646
blr,1998,5.68211
blr,1999,5.48334
blr,2000,5.30983
blr,2001,5.21123
blr,2002,5.24755
blr,2003,5.36402
blr,2004,5.73167
blr,2005,5.84442
blr,2006,6.1229
blr,2007,5.99836
blr,2008,6.32558
blr,2009,6.01815
blr,2010,6.48155
blr,2011,6.16701
blr,2012,6.3291
blr,2013,6.34636
blr,2014,6.29411
blr,2015,5.80167
blr,2016,5.83037
blr,2017,5.94567
blr,2018,6.28365
blz,1990,1.75949
blz,1991,2.24971
blz,1992,2.57302
blz,1993,2.32764
blz,1994,2.23127
blz,1995,2.22263
blz,1996,1.68492
blz,1997,2.07605
blz,1998,1.95441
blz,1999,1.71563
blz,2000,1.81958
blz,2001,2.07788
blz,2002,1.98181
blz,2003,1.8929
blz,2004,1.59123
blz,2005,1.65611
blz,2006,1.75054
blz,2007,1.77239
blz,2008,1.62961
blz,2009,4.64
blz,2010,1.73662
blz,2011,1.93801
blz,2012,2.04141
blz,2013,1.44631
blz,2014,1.38666
blz,2015,1.82863
blz,2016,1.76439
blz,2017,1.72976
blz,2018,1.77513
bol,1990,0.8274
bol,1991,0.82294
bol,1992,0.95239
bol,1993,1.06935
bol,1994,1.21069
bol,1995,1.09153
bol,1996,1.0438
bol,1997,1.04316
bol,1998,1.06339
bol,1999,0.96402
bol,2000,0.95031
bol,2001,0.91955
bol,2002,0.94134
bol,2003,1.02293
bol,2004,1.0387
bol,2005,1.09074
bol,2006,1.18781
bol,2007,1.25962
bol,2008,1.33931
bol,2009,1.40317
bol,2010,1.49673
bol,2011,1.6107
bol,2012,1.66222
bol,2013,1.76051
bol,2014,1.8839
bol,2015,1.87769
bol,2016,1.95888
bol,2017,1.98788
bol,2018,2.00033
bra,1990,1.33058
bra,1991,1.353
bra,1992,1.35266
bra,1993,1.37189
bra,1994,1.39695
bra,1995,1.49056
bra,1996,1.59706
bra,1997,1.68358
bra,1998,1.71252
bra,1999,1.74456
bra,2000,1.78883
bra,2001,1.80343
bra,2002,1.76721
bra,2003,1.70151
bra,2004,1.77581
bra,2005,1.77572
bra,2006,1.77491
bra,2007,1.84884
bra,2008,1.93803
bra,2009,1.80946
bra,2010,2.0322
bra,2011,2.11184
bra,2012,2.26688
bra,2013,2.40186
bra,2014,2.49936
bra,2015,2.34737
bra,2016,2.1435
bra,2017,2.16442
bra,2018,2.04187
brb,1990,3.75575
brb,1991,3.74171
brb,1992,4.48857
brb,1993,3.75186
brb,1994,3.88836
brb,1995,4.02324
brb,1996,4.00679
brb,1997,4.36269
brb,1998,4.71533
brb,1999,4.80671
brb,2000,4.56703
brb,2001,4.84414
brb,2002,5.01055
brb,2003,5.03042
brb,2004,4.94037
brb,2005,5.13897
brb,2006,5.29777
brb,2007,5.31035
brb,2008,6.35837
brb,2009,16.43502
brb,2010,5.63568
brb,2011,5.90133
brb,2012,7.78997
brb,2013,5.20588
brb,2014,4.5291
brb,2015,4.52113
brb,2016,4.58366
brb,2017,4.19245
brb,2018,4.36087
brn,1990,15.15187
brn,1991,12.69684
brn,1992,13.10755
brn,1993,13.7388
brn,1994,14.30289
brn,1995,15.1458
brn,1996,15.46189
brn,1997,16.31609
brn,1998,13.50526
brn,1999,12.84433
brn,2000,13.29667
brn,2001,12.67509
brn,2002,12.57292
brn,2003,14.8601
brn,2004,13.68819
brn,2005,13.20143
brn,2006,19.49971
brn,2007,18.24161
brn,2008,19.02914
brn,2009,19.3539
brn,2010,17.65157
brn,2011,17.80602
brn,2012,17.86981
brn,2013,17.35845
brn,2014,17.00921
brn,2015,14.41263
brn,2016,15.2695
brn,2017,15.80754
brn,2018,16.64491
btn,1990,0.24491
btn,1991,0.31797
btn,1992,0.37416
btn,1993,0.31919
btn,1994,0.35721
btn,1995,0.4302
btn,1996,0.51711
btn,1997,0.67064
btn,1998,0.63787
btn,1999,0.62296
btn,2000,0.62604
btn,2001,0.59638
btn,2002,0.64932
btn,2003,0.57339
btn,2004,0.48528
btn,2005,0.63199
btn,2006,0.60845
btn,2007,0.58658
btn,2008,0.59558
btn,2009,0.54546
btn,2010,0.68563
btn,2011,0.9664
btn,2012,1.08327
btn,2013,1.19679
btn,2014,1.30727
btn,2015,1.31889
btn,2016,1.66959
btn,2017,1.78389
btn,2018,1.82928
bwa,1990,2.18379
bwa,1991,2.06586
bwa,1992,2.42017
bwa,1993,2.32291
bwa,1994,2.14775
bwa,1995,2.17129
bwa,1996,1.94056
bwa,1997,1.99296
bwa,1998,2.33528
bwa,1999,2.39713
bwa,2000,2.45233
bwa,2001,2.3109
bwa,2002,2.36414
bwa,2003,2.26016
bwa,2004,2.24861
bwa,2005,2.379
bwa,2006,2.22778
bwa,2007,2.30344
bwa,2008,2.29167
bwa,2009,2.09368
bwa,2010,1.69593
bwa,2011,1.98471
bwa,2012,2.51526
bwa,2013,2.69569
bwa,2014,3.41374
bwa,2015,3.3998
bwa,2016,3.29641
bwa,2017,3.56904
bwa,2018,3.64231
caf,1990,0.05701
caf,1991,0.05211
caf,1992,0.05069
caf,1993,0.05253
caf,1994,0.05104
caf,1995,0.04965
caf,1996,0.05139
caf,1997,0.05011
caf,1998,0.06618
caf,1999,0.06745
caf,2000,0.06593
caf,2001,0.06717
caf,2002,0.06575
caf,2003,0.06184
caf,2004,0.06061
caf,2005,0.05943
caf,2006,0.06314
caf,2007,0.06193
caf,2008,0.06084
caf,2009,0.05994
caf,2010,0.06155
caf,2011,0.06563
caf,2012,0.06762
caf,2013,0.06745
caf,2014,0.0672
caf,2015,0.06899
caf,2016,0.06832
caf,2017,0.06745
caf,2018,0.07072
can,1990,15.13553
can,1991,14.72782
can,1992,15.01519
can,1993,14.73535
can,1994,15.13138
can,1995,15.34009
can,1996,15.6419
can,1997,16.00116
can,1998,16.14184
can,1999,16.28681
can,2000,16.78305
can,2001,16.34188
can,2002,16.75602
can,2003,17.23422
can,2004,16.82026
can,2005,17.05664
can,2006,16.61193
can,2007,17.37084
can,2008,16.5488
can,2009,15.48668
can,2010,15.73391
can,2011,15.95022
can,2012,15.76126
can,2013,15.85813
can,2014,15.85414
can,2015,15.65139
can,2016,15.24475
can,2017,15.38532
can,2018,15.49706
che,1990,6.45222
che,1991,6.7162
che,1992,6.64692
che,1993,6.26237
che,1994,6.08968
che,1995,6.16985
che,1996,6.22327
che,1997,6.03055
che,1998,6.22363
che,1999,6.23321
che,2000,6.08414
che,2001,6.24632
che,2002,5.98099
che,2003,6.10982
che,2004,6.12751
che,2005,6.16503
che,2006,6.07702
che,2007,5.76603
che,2008,5.87891
che,2009,5.63933
che,2010,5.7777
che,2011,5.20575
che,2012,5.31083
che,2013,5.37497
che,2014,4.85184
che,2015,4.7124
che,2016,4.73049
che,2017,4.56942
che,2018,4.40199
chl,1990,2.29084
chl,1991,2.1904
chl,1992,2.29522
chl,1993,2.31625
chl,1994,2.49747
chl,1995,2.65978
chl,1996,3.02042
chl,1997,3.4194
chl,1998,3.43243
chl,1999,3.54618
chl,2000,3.24722
chl,2001,3.08518
chl,2002,3.10436
chl,2003,3.14897
chl,2004,3.41743
chl,2005,3.44318
chl,2006,3.48834
chl,2007,3.91647
chl,2008,4.08481
chl,2009,3.87121
chl,2010,4.08615
chl,2011,4.43727
chl,2012,4.51083
chl,2013,4.72014
chl,2014,4.30149
chl,2015,4.56165
chl,2016,4.73171
chl,2017,4.7124
chl,2018,4.62487
chn,1990,1.91454
chn,1991,2.00055
chn,1992,2.07574
chn,1993,2.24325
chn,1994,2.31903
chn,1995,2.56037
chn,1996,2.51725
chn,1997,2.54346
chn,1998,2.60249
chn,1999,2.51386
chn,2000,2.64848
chn,2001,2.77293
chn,2002,2.97433
chn,2003,3.42541
chn,2004,3.9518
chn,2005,4.46347
chn,2006,4.90603
chn,2007,5.30259
chn,2008,5.43161
chn,2009,5.79534
chn,2010,6.33217
chn,2011,6.89815
chn,2012,7.03979
chn,2013,7.28902
chn,2014,7.21279
chn,2015,7.12422
chn,2016,7.0719
chn,2017,7.17495
chn,2018,7.35226
civ,1990,0.22726
civ,1991,0.22568
civ,1992,0.2162
civ,1993,0.22303
civ,1994,0.22497
civ,1995,0.22958
civ,1996,0.26457
civ,1997,0.31658
civ,1998,0.30983
civ,1999,0.41728
civ,2000,0.38469
civ,2001,0.37145
civ,2002,0.37025
civ,2003,0.29262
civ,2004,0.30161
civ,2005,0.31654
civ,2006,0.30019
civ,2007,0.2895
civ,2008,0.3244
civ,2009,0.29563
civ,2010,0.30293
civ,2011,0.28485
civ,2012,0.36617
civ,2013,0.38302
civ,2014,0.39563
civ,2015,0.41161
civ,2016,0.39122
civ,2017,0.42476
civ,2018,0.39531
cmr,1990,0.24618
cmr,1991,0.21832
cmr,1992,0.20241
cmr,1993,0.51772
cmr,1994,0.55098
cmr,1995,0.52279
cmr,1996,0.4538
cmr,1997,0.45941
cmr,1998,0.45912
cmr,1999,0.43143
cmr,2000,0.43187
cmr,2001,0.39739
cmr,2002,0.38025
cmr,2003,0.36308
cmr,2004,0.37893
cmr,2005,0.37274
cmr,2006,0.38137
cmr,2007,0.43352
cmr,2008,0.42643
cmr,2009,0.44417
cmr,2010,0.44196
cmr,2011,0.38122
cmr,2012,0.3286
cmr,2013,0.33383
cmr,2014,0.34168
cmr,2015,0.3438
cmr,2016,0.35734
cmr,2017,0.33868
cmr,2018,0.34184
cod,1990,0.09188
cod,1991,0.04846
cod,1992,0.03964
cod,1993,0.03684
cod,1994,0.0318
cod,1995,0.02982
cod,1996,0.02923
cod,1997,0.02738
cod,1998,0.02965
cod,1999,0.02875
cod,2000,0.01953
cod,2001,0.01631
cod,2002,0.01765
cod,2003,0.02081
cod,2004,0.02205
cod,2005,0.0272
cod,2006,0.02828
cod,2007,0.02994
cod,2008,0.03095
cod,2009,0.03075
cod,2010,0.03191
cod,2011,0.03775
cod,2012,0.03521
cod,2013,0.05115
cod,2014,0.06493
cod,2015,0.0379
cod,2016,0.02615
cod,2017,0.02801
cod,2018,0.02617
cog,1990,0.35642
cog,1991,1.27151
cog,1992,1.20886
cog,1993,1.16802
cog,1994,1.05609
cog,1995,1.08217
cog,1996,1.00509
cog,1997,1.16487
cog,1998,1.0943
cog,1999,0.9709
cog,2000,0.91449
cog,2001,0.92917
cog,2002,0.84583
cog,2003,0.86295
cog,2004,0.81471
cog,2005,1.33047
cog,2006,1.32171
cog,2007,1.32349
cog,2008,1.34863
cog,2009,1.3123
cog,2010,1.16526
cog,2011,1.10584
cog,2012,1.05317
cog,2013,0.86528
cog,2014,0.86131
cog,2015,0.70839
cog,2016,0.67256
cog,2017,0.63005
cog,2018,0.61399
col,1990,1.47602
col,1991,1.4983
col,1992,1.54579
col,1993,1.58957
col,1994,1.57807
col,1995,1.62157
col,1996,1.58726
col,1997,1.68567
col,1998,1.67056
col,1999,1.43258
col,2000,1.46909
col,2001,1.45469
col,2002,1.38054
col,2003,1.3504
col,2004,1.33616
col,2005,1.35787
col,2006,1.33608
col,2007,1.3533
col,2008,1.35578
col,2009,1.40693
col,2010,1.43026
col,2011,1.53101
col,2012,1.52553
col,2013,1.67307
col,2014,1.69947
col,2015,1.70515
col,2016,1.73866
col,2017,1.55511
col,2018,1.60065
com,1990,0.17007
com,1991,0.16514
com,1992,0.16038
com,1993,0.15581
com,1994,0.15142
com,1995,0.16828
com,1996,0.16372
com,1997,0.15938
com,1998,0.17463
com,1999,0.17018
com,2000,0.18438
com,2001,0.19788
com,2002,0.19316
com,2003,0.24005
com,2004,0.25116
com,2005,0.2289
com,2006,0.23945
com,2007,0.18703
com,2008,0.18259
com,2009,0.19309
com,2010,0.23199
com,2011,0.21229
com,2012,0.20722
com,2013,0.24275
com,2014,0.2107
com,2015,0.23153
com,2016,0.25138
com,2017,0.30717
com,2018,0.31238
cpv,1990,0.2959
cpv,1991,0.28883
cpv,1992,0.30919
cpv,1993,0.3005
cpv,1994,0.29224
cpv,1995,0.31065
cpv,1996,0.35395
cpv,1997,0.37106
cpv,1998,0.38787
cpv,1999,0.45189
cpv,2000,0.51381
cpv,2001,0.57379
cpv,2002,0.63212
cpv,2003,0.689
cpv,2004,0.7446
cpv,2005,0.95025
cpv,2006,1.06571
cpv,2007,0.96828
cpv,2008,0.99824
cpv,2009,1.04794
cpv,2010,1.09613
cpv,2011,1.14261
cpv,2012,1.049
cpv,2013,0.9966
cpv,2014,0.96474
cpv,2015,0.95285
cpv,2016,1.03551
cpv,2017,1.09768
cpv,2018,1.1402
cri,1990,0.92004
cri,1991,0.95563
cri,1992,1.26273
cri,1993,1.23951
cri,1994,1.40221
cri,1995,1.35664
cri,1996,1.24712
cri,1997,1.20733
cri,1998,1.3197
cri,1999,1.29715
cri,2000,1.24925
cri,2001,1.34355
cri,2002,1.34604
cri,2003,1.39287
cri,2004,1.40587
cri,2005,1.46307
cri,2006,1.50964
cri,2007,1.72546
cri,2008,1.68492
cri,2009,1.59266
cri,2010,1.55329
cri,2011,1.60368
cri,2012,1.58916
cri,2013,1.64062
cri,2014,1.63282
cri,2015,1.55534
cri,2016,1.6492
cri,2017,1.65254
cri,2018,1.65218
cub,1990,3.34152
cub,1991,2.56991
cub,1992,2.05749
cub,1993,1.86203
cub,1994,1.99383
cub,1995,2.11972
cub,1996,2.28808
cub,1997,2.49324
cub,1998,2.44141
cub,1999,2.51067
cub,2000,2.53451
cub,2001,2.43536
cub,2002,2.31793
cub,2003,2.24682
cub,2004,2.21948
cub,2005,2.2963
cub,2006,2.33544
cub,2007,2.41754
cub,2008,2.34138
cub,2009,2.41389
cub,2010,2.69557
cub,2011,2.5399
cub,2012,2.56282
cub,2013,2.42406
cub,2014,2.37731
cub,2015,2.42742
cub,2016,2.5099
cub,2017,2.26205
cub,2018,2.2023
cyp,1990,5.94822
cyp,1991,6.4741
cyp,1992,6.78233
cyp,1993,6.94962
cyp,1994,7.08395
cyp,1995,6.78052
cyp,1996,7.05269
cyp,1997,7.01309
cyp,1998,7.20802
cyp,1999,7.35382
cyp,2000,7.49506
cyp,2001,7.21669
cyp,2002,7.27762
cyp,2003,7.82035
cyp,2004,7.63057
cyp,2005,7.6582
cyp,2006,7.59439
cyp,2007,7.74649
cyp,2008,7.7665
cyp,2009,7.44931
cyp,2010,7.02847
cyp,2011,6.71208
cyp,2012,6.18477
cyp,2013,5.57758
cyp,2014,5.85786
cyp,2015,5.83986
cyp,2016,6.11012
cyp,2017,6.18809
cyp,2018,6.0794
cze,1990,14.53545
cze,1991,13.2802
cze,1992,12.99917
cze,1993,12.67975
cze,1994,12.06841
cze,1995,12.12133
cze,1996,12.28667
cze,1997,12.11068
cze,1998,11.55194
cze,1999,10.88599
cze,2000,12.01065
cze,2001,12.01182
cze,2002,11.6241
cze,2003,12.04336
cze,2004,12.1054
cze,2005,11.75178
cze,2006,11.7786
cze,2007,12.00428
cze,2008,11.39283
cze,2009,10.64445
cze,2010,10.87698
cze,2011,10.57346
cze,2012,10.19619
cze,2013,9.76958
cze,2014,9.47712
cze,2015,9.57514
cze,2016,9.73469
cze,2017,9.76173
cze,2018,9.6407
deu,1990,12.02661
deu,1991,11.6526
deu,1992,11.07292
deu,1993,10.92964
deu,1994,10.75427
deu,1995,10.68941
deu,1996,11.02059
deu,1997,10.61623
deu,1998,10.52004
deu,1999,10.1504
deu,2000,10.09688
deu,2001,10.29145
deu,2002,10.10056
deu,2003,10.1358
deu,2004,9.94749
deu,2005,9.72688
deu,2006,9.88341
deu,2007,9.52516
deu,2008,9.61575
deu,2009,8.96995
deu,2010,9.45157
deu,2011,9.29779
deu,2012,9.44995
deu,2013,9.64256
deu,2014,9.10678
deu,2015,9.08729
deu,2016,9.07301
deu,2017,8.85829
deu,2018,8.55839
dji,1990,0.55895
dji,1991,0.56028
dji,1992,0.5528
dji,1993,0.54971
dji,1994,0.53024
dji,1995,0.52349
dji,1996,0.52824
dji,1997,0.52961
dji,1998,0.51435
dji,1999,0.50002
dji,2000,0.51562
dji,2001,0.5184
dji,2002,0.53551
dji,2003,0.53973
dji,2004,0.5184
dji,2005,0.549
dji,2006,0.54118
dji,2007,0.58352
dji,2008,0.57573
dji,2009,0.55568
dji,2010,0.6189
dji,2011,0.56228
dji,2012,0.58747
dji,2013,0.63399
dji,2014,0.51185
dji,2015,0.59081
dji,2016,0.52738
dji,2017,0.49783
dji,2018,0.51099
dma,1990,0.85201
dma,1991,0.85255
dma,1992,1.13401
dma,1993,1.12966
dma,1994,1.12606
dma,1995,1.40637
dma,1996,1.12782
dma,1997,1.41659
dma,1998,1.56733
dma,1999,1.5753
dma,2000,1.86648
dma,2001,2.15298
dma,2002,1.71821
dma,2003,1.99709
dma,2004,2.27315
dma,2005,2.26693
dma,2006,2.40391
dma,2007,2.54248
dma,2008,2.54133
dma,2009,7.05736
dma,2010,2.53961
dma,2011,2.39734
dma,2012,3.52341
dma,2013,2.39373
dma,2014,2.53197
dma,2015,2.52898
dma,2016,2.5243
dma,2017,2.37895
dma,2018,2.51305
dnk,1990,10.13045
dnk,1991,12.17043
dnk,1992,11.02416
dnk,1993,11.42691
dnk,1994,12.1375
dnk,1995,11.44959
dnk,1996,13.92722
dnk,1997,12.05678
dnk,1998,11.26273
dnk,1999,10.70315
dnk,2000,9.8715
dnk,2001,10.04892
dnk,2002,10.04105
dnk,2003,11.0081
dnk,2004,9.97128
dnk,2005,9.27588
dnk,2006,10.70574
dnk,2007,9.77764
dnk,2008,9.12331
dnk,2009,8.67086
dnk,2010,8.68471
dnk,2011,7.73529
dnk,2012,6.8335
dnk,2013,7.1203
dnk,2014,6.33652
dnk,2015,5.91187
dnk,2016,6.17667
dnk,2017,5.78146
dnk,2018,5.76149
dom,1990,1.10184
dom,1991,1.13199
dom,1992,1.29854
dom,1993,1.26152
dom,1994,1.44982
dom,1995,1.51549
dom,1996,1.6007
dom,1997,1.79358
dom,1998,2.02205
dom,1999,2.13225
dom,2000,2.20273
dom,2001,2.20617
dom,2002,2.39198
dom,2003,2.11518
dom,2004,1.92212
dom,2005,2.05117
dom,2006,2.20422
dom,2007,2.2037
dom,2008,2.17169
dom,2009,2.04976
dom,2010,2.12891
dom,2011,2.12672
dom,2012,2.17905
dom,2013,2.1148
dom,2014,2.09736
dom,2015,2.28076
dom,2016,2.35243
dom,2017,2.22484
dom,2018,2.36376
dza,1990,2.6356
dza,1991,2.53556
dza,1992,2.4478
dza,1993,2.65854
dza,1994,2.536
dza,1995,2.54018
dza,1996,2.44
dza,1997,2.44865
dza,1998,2.4688
dza,1999,2.53205
dza,2000,2.53171
dza,2001,2.37731
dza,2002,2.52424
dza,2003,2.59855
dza,2004,2.59665
dza,2005,2.68449
dza,2006,2.78678
dza,2007,2.94202
dza,2008,2.99419
dza,2009,3.19155
dza,2010,3.14475
dza,2011,3.22246
dza,2012,3.38755
dza,2013,3.40612
dza,2014,3.56621
dza,2015,3.67423
dza,2016,3.53502
dza,2017,3.50575
dza,2018,3.59166
ecu,1990,1.52479
ecu,1991,1.54309
ecu,1992,1.60599
ecu,1993,1.47243
ecu,1994,1.51945
ecu,1995,1.72673
ecu,1996,1.9217
ecu,1997,1.97047
ecu,1998,1.91664
ecu,1999,1.66531
ecu,2000,1.68518
ecu,2001,1.81344
ecu,2002,1.79481
ecu,2003,1.79211
ecu,2004,1.86961
ecu,2005,1.96371
ecu,2006,2.0705
ecu,2007,2.06903
ecu,2008,2.08314
ecu,2009,2.19501
ecu,2010,2.30829
ecu,2011,2.3288
ecu,2012,2.36718
ecu,2013,2.51027
ecu,2014,2.58278
ecu,2015,2.51172
ecu,2016,2.36552
ecu,2017,2.24958
ecu,2018,2.31381
egy,1990,1.54664
egy,1991,1.55665
egy,1992,1.57329
egy,1993,1.53355
egy,1994,1.41466
egy,1995,1.47383
egy,1996,1.5215
egy,1997,1.60204
egy,1998,1.6506
egy,1999,1.69842
egy,2000,1.63965
egy,2001,1.78197
egy,2002,1.78695
egy,2003,1.8021
egy,2004,1.92377
egy,2005,2.12636
egy,2006,2.2001
egy,2007,2.32935
egy,2008,2.3748
egy,2009,2.40945
egy,2010,2.3743
egy,2011,2.38509
egy,2012,2.45782
egy,2013,2.3803
egy,2014,2.39592
egy,2015,2.44422
egy,2016,2.47715
egy,2017,2.47494
egy,2018,2.50204
eri,1990,0
eri,1991,0
eri,1992,0.1949
eri,1993,0.28142
eri,1994,0.32906
eri,1995,0.36294
eri,1996,0.39609
eri,1997,0.3781
eri,1998,0.27646
eri,1999,0.29051
eri,2000,0.27918
eri,2001,0.29477
eri,2002,0.27408
eri,2003,0.26529
eri,2004,0.25002
eri,2005,0.21227
eri,2006,0.17819
eri,2007,0.1702
eri,2008,0.14693
eri,2009,0.15064
eri,2010,0.15771
eri,2011,0.18046
eri,2012,0.19384
eri,2013,0.19808
eri,2014,0.20535
eri,2015,0.19445
eri,2016,0.19547
eri,2017,0.21096
eri,2018,0.2317
esp,1990,5.53215
esp,1991,5.70261
esp,1992,5.93702
esp,1993,5.54123
esp,1994,5.77662
esp,1995,6.05628
esp,1996,5.76838
esp,1997,6.20635
esp,1998,6.36991
esp,1999,6.8911
esp,2000,7.23011
esp,2001,7.21633
esp,2002,7.54859
esp,2003,7.5534
esp,2004,7.81792
esp,2005,8.0292
esp,2006,7.69821
esp,2007,7.84225
esp,2008,7.05399
esp,2009,6.20086
esp,2010,5.86664
esp,2011,5.87044
esp,2012,5.75695
esp,2013,5.20806
esp,2014,5.18407
esp,2015,5.51794
esp,2016,5.31429
esp,2017,5.65404
esp,2018,5.52035
est,1990,22.31747
est,1991,20.08565
est,1992,15.51115
est,1993,12.26133
est,1994,12.22552
est,1995,11.29724
est,1996,12.15744
est,1997,12.02542
est,1998,11.73028
est,1999,10.93333
est,2000,10.60856
est,2001,11.01494
est,2002,10.77319
est,2003,12.27822
est,2004,12.41789
est,2005,12.63678
est,2006,11.79825
est,2007,14.80592
est,2008,13.67896
est,2009,11.21007
est,2010,14.17976
est,2011,13.59761
est,2012,12.68621
est,2013,14.55997
est,2014,13.55602
est,2015,11.6846
est,2016,11.894
est,2017,12.35782
est,2018,12.10309
eth,1990,0.04824
eth,1991,0.04697
eth,1992,0.02956
eth,1993,0.0364
eth,1994,0.04096
eth,1995,0.04505
eth,1996,0.04874
eth,1997,0.05041
eth,1998,0.05167
eth,1999,0.04942
eth,2000,0.05376
eth,2001,0.06455
eth,2002,0.06515
eth,2003,0.06956
eth,2004,0.07179
eth,2005,0.06615
eth,2006,0.0688
eth,2007,0.07524
eth,2008,0.08298
eth,2009,0.08131
eth,2010,0.07382
eth,2011,0.08365
eth,2012,0.09124
eth,2013,0.10777
eth,2014,0.1257
eth,2015,0.12773
eth,2016,0.1443
eth,2017,0.1453
eth,2018,0.14905
fin,1990,10.94169
fin,1991,10.99578
fin,1992,10.36892
fin,1993,10.55177
fin,1994,11.77792
fin,1995,10.98127
fin,1996,12.2098
fin,1997,11.79415
fin,1998,11.11284
fin,1999,10.93994
fin,2000,10.64486
fin,2001,11.77523
fin,2002,12.1986
fin,2003,13.75596
fin,2004,12.94525
fin,2005,10.57167
fin,2006,12.72628
fin,2007,12.30922
fin,2008,10.66361
fin,2009,10.14821
fin,2010,11.65875
fin,2011,10.22962
fin,2012,9.12639
fin,2013,9.22785
fin,2014,8.45187
fin,2015,7.81454
fin,2016,8.31801
fin,2017,7.80834
fin,2018,8.04275
fji,1990,1.00196
fji,1991,0.99266
fji,1992,1.02086
fji,1993,0.99343
