geo,time,dt_dod_dimf_cd
dom,2018,290433440.2
dom,2019,288769935.2
dom,2020,988349668.4
dza,1989,618837944
dza,1990,669930594
dza,1991,995436275
dza,1992,794990625
dza,1993,470753334.5
dza,1994,1158785097.7
dza,1995,1477675125.4
dza,1996,2031176058.9
dza,1997,2017823552.4
dza,1998,2010716168.3
dza,1999,2082628769.3
dza,2000,1885510115.2
dza,2001,1679854653.5
dza,2002,1505040301.8
dza,2003,1178931448.8
dza,2004,842694286.2
dza,2005,183861292.8
dza,2006,193526016
dza,2007,203283360
dza,2008,198140332.8
dza,2009,1878382595.6
dza,2010,1845240799.3
dza,2011,1839537438.9
dza,2012,1841514444.1
dza,2013,1845204853.8
dza,2014,1735936449.6
dza,2015,1660361592.5
dza,2016,1610758149.3
dza,2017,1706376276.2
dza,2018,1666425596.1
dza,2019,1656880871
dza,2020,1725708072
ecu,1970,13750000
ecu,1971,5971350
ecu,1972,8957025
ecu,1973,0
ecu,1974,0
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,0
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,213080000
ecu,1984,238090000
ecu,1985,359510000
ecu,1986,486440000
ecu,1987,489690221.5
ecu,1988,404629113.1
ecu,1989,324895834.3
ecu,1990,264620450.6
ecu,1991,182422744.9
ecu,1992,99837375
ecu,1993,71106451.6
ecu,1994,198141054.7
ecu,1995,173451087
ecu,1996,145036962.4
ecu,1997,133440820.9
ecu,1998,69627085.1
ecu,1999,45196754.1
ecu,2000,190583160.3
ecu,2001,231332574.8
ecu,2002,353011603.7
ecu,2003,438756418
ecu,2004,341188532
ecu,2005,125314105.8
ecu,2006,72254827.6
ecu,2007,52036052.3
ecu,2008,50719550.8
ecu,2009,452056205.4
ecu,2010,444080218.7
ecu,2011,442707633.8
ecu,2012,443183424.8
ecu,2013,444071567.9
ecu,2014,417774519.6
ecu,2015,399586498
ecu,2016,739366335.8
ecu,2017,783256738.6
ecu,2018,764918673.5
ecu,2019,2114249049.6
ecu,2020,6780523249.5
egy,1970,49300000
egy,1971,75818000
egy,1972,26491000
egy,1973,75000000
egy,1974,113808000
egy,1975,79865000
egy,1976,206700000
egy,1977,334035106.4
egy,1978,487514699.6
egy,1979,502388057
egy,1980,410716610.3
egy,1981,312946223.1
egy,1982,260066678.5
egy,1983,238437650.1
egy,1984,205593318.5
egy,1985,183526558.9
egy,1986,144311912.8
egy,1987,262276186.2
egy,1988,189792145.2
egy,1989,160886038
egy,1990,124781508.6
egy,1991,127308274.9
egy,1992,202400000
egy,1993,202188024.9
egy,1994,192992163.9
egy,1995,103311055.8
egy,1996,15673764.3
egy,1997,0
egy,1998,0
egy,1999,186557048.8
egy,2000,177096738.8
egy,2001,170819768.5
egy,2002,184791396.5
egy,2003,201978986.3
egy,2004,211091331.2
egy,2005,194272095.5
egy,2006,204484065.6
egy,2007,214793901
egy,2008,209359659.5
egy,2009,1408494794.4
egy,2010,1383643601.8
egy,2011,1379366968.6
egy,2012,1380849415
egy,2013,1383616648.3
egy,2014,1301681772.9
egy,2015,1245012409.2
egy,2016,3856218340.9
egy,2017,7400858183.3
egy,2018,9220255488.4
egy,2019,13129959331.1
egy,2020,20362115178.3
eri,1999,20804700.8
eri,2000,19749694.8
eri,2001,19049691.8
eri,2002,20607797.2
eri,2003,22524544.3
eri,2004,23540746.1
eri,2005,21665077.6
eri,2006,22803908.8
eri,2007,23953653.9
eri,2008,23347631.4
eri,2009,23763267.6
eri,2010,23343993.4
eri,2011,23271840.7
eri,2012,23296851.6
eri,2013,23343538.7
eri,2014,21960986.6
eri,2015,21004904.1
eri,2016,20377380.8
eri,2017,21587026.7
eri,2018,21081618.6
eri,2019,20960870.2
eri,2020,21831589.4
eth,1970,0
eth,1971,0
eth,1972,0
eth,1973,0
eth,1974,0
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,14579522.9
eth,1979,73470128.8
eth,1980,79422876.4
eth,1981,144811084.6
eth,1982,160605557.4
eth,1983,133623775.8
eth,1984,98269130.9
eth,1985,71142169.3
eth,1986,84104016.8
eth,1987,75706790.9
eth,1988,54957042.3
eth,1989,30180998.6
eth,1990,6423309.9
eth,1991,0
eth,1992,19415000
eth,1993,48486666.3
eth,1994,72145784.7
eth,1995,73462336.4
eth,1996,92266705.2
eth,1997,86574623.6
eth,1998,107131373.1
eth,1999,110056083.7
eth,2000,91597178.8
eth,2001,119615561.4
eth,2002,158486044
eth,2003,173851060.2
eth,2004,200541734.3
eth,2005,176133229.9
eth,2006,16790608.4
eth,2007,17637170.3
eth,2008,17190953.5
eth,2009,368235550.7
eth,2010,485279684.9
eth,2011,483779758.7
eth,2012,484299691.1
eth,2013,485270231.6
eth,2014,451692494
eth,2015,396826122.7
eth,2016,334644504.9
eth,2017,301195845.5
eth,2018,242077008.1
eth,2019,318290495.6
eth,2020,939747809
fji,1970,0
fji,1971,0
fji,1972,0
fji,1973,0
fji,1974,416000
fji,1975,0
fji,1976,0
fji,1977,7900000
fji,1978,8500000
fji,1979,8600000
fji,1980,0
fji,1981,0
fji,1982,14900000
fji,1983,14100000
fji,1984,13200000
fji,1985,14490000
fji,1986,7870000
fji,1987,6738635
fji,1988,3995383.3
fji,1989,780611
fji,1990,0
fji,1999,9549924.6
fji,2000,9065647.8
fji,2001,8744327.3
fji,2002,9459540.2
fji,2003,10339379.3
fji,2004,10805843.6
fji,2005,9944860.7
fji,2006,10467615.2
fji,2007,10995379.5
fji,2008,10717198.7
fji,2009,105183293.6
fji,2010,103327461.2
fji,2011,103008091.6
fji,2012,103118797.5
fji,2013,103325448.4
fji,2014,97206124.4
fji,2015,92974207.4
fji,2016,90196595.1
fji,2017,95550862.2
fji,2018,93313769.5
fji,2019,92779299.7
fji,2020,96633372.5
gab,1970,0
gab,1971,0
gab,1972,0
gab,1973,0
gab,1974,0
gab,1975,0
gab,1976,0
gab,1977,0
gab,1978,9914231.9
gab,1979,20049762.6
gab,1980,14500000
gab,1981,13200000
gab,1982,10300000
gab,1983,1900000
gab,1984,0
gab,1985,0
gab,1986,33530000
gab,1987,60293050
gab,1988,132800404.5
gab,1989,134944519.6
gab,1990,140113515.4
gab,1991,120643901.2
gab,1992,80507625
gab,1993,45175013.3
gab,1994,89663984.2
gab,1995,96550499.2
gab,1996,119727427.9
gab,1997,131152493
gab,1998,113377394.3
gab,1999,105259161.6
gab,2000,107445776.1
gab,2001,92663729.8
gab,2002,86495381.4
gab,2003,79514254.7
gab,2004,121838293.5
gab,2005,88230266.4
gab,2006,78117474.4
gab,2007,46957128.8
gab,2008,21705484.9
gab,2009,230010562.8
gab,2010,225952303.8
gab,2011,225253919.3
gab,2012,225496006.4
gab,2013,225947902.2
gab,2014,212567224.6
gab,2015,203313004.7
gab,2016,197239011.4
gab,2017,412399367.2
gab,2018,601432515.3
gab,2019,721529349.8
gab,2020,1062599828.6
geo,1994,40510836.2
geo,1995,115500273.9
geo,1996,191536275.8
geo,1997,254603467.2
geo,1998,303790927.8
geo,1999,517834815.3
geo,2000,465965421.8
geo,2001,468269397.3
geo,2002,505720216.5
geo,2003,502588323.4
geo,2004,489543522.3
geo,2005,438070381.7
geo,2006,452922771.2
geo,2007,479021797.3
geo,2008,681907393.3
geo,2009,1012036998.5
geo,2010,1272156240.8
geo,2011,1209711988
geo,2012,965258593.1
geo,2013,580478959.1
geo,2014,420420037.6
geo,2015,329747062.6
geo,2016,306721390
geo,2017,397275061.6
geo,2018,415789656.7
geo,2019,447978793
geo,2020,792088605.3
gha,1970,46070000
gha,1971,19879167
gha,1972,1856547
gha,1973,0
gha,1974,0
gha,1975,45189020
gha,1976,44846638
gha,1977,46887806
gha,1978,44855059.7
gha,1979,108654695.7
gha,1980,105227014.5
gha,1981,85188645.6
gha,1982,75409368.7
gha,1983,331359719
gha,1984,514700107.9
gha,1985,700778189.7
gha,1986,785596904.8
gha,1987,866709047.1
gha,1988,762150652
gha,1989,737372547.7
gha,1990,744603172.1
gha,1991,834115234.4
gha,1992,739520375
gha,1993,738017882.8
gha,1994,700294402.3
gha,1995,648472348.4
gha,1996,542612778.8
gha,1997,346735651.4
gha,1998,333570763
gha,1999,396405583.1
gha,2000,374561869.7
gha,2001,362750087.6
gha,2002,449005951.4
gha,2003,546685391.1
gha,2004,566277142.3
gha,2005,506993512.9
gha,2006,253390605.2
gha,2007,266166248.3
gha,2008,259432296.9
gha,2009,826123368.5
gha,2010,937059862.6
gha,2011,1100924579.6
gha,2012,1252802781.8
gha,2013,1222834808.6
gha,2014,1119866883.8
gha,2015,1241945787.5
gha,2016,1365775195.4
gha,2017,1465019702.9
gha,2018,1507700117.5
gha,2019,1575603914.5
gha,2020,2611634488.7
gin,1970,3450000
gin,1971,3202815
gin,1972,3202815
gin,1973,1230528
gin,1974,11644044
gin,1975,8323677
gin,1976,8260611.3
gin,1977,22323940.4
gin,1978,26025835.8
gin,1979,34460035.5
gin,1980,34997403.8
gin,1981,27599517.8
gin,1982,38572341.9
gin,1983,35851614.9
gin,1984,31679546.1
gin,1985,31107278.6
gin,1986,40273683.2
gin,1987,40437484.6
gin,1988,48556893.1
gin,1989,61298993.2
gin,1990,51451921.6
gin,1991,54907057.6
gin,1992,63690000
gin,1993,60442132.1
gin,1994,71001262.3
gin,1995,93813871.1
gin,1996,82425306.8
gin,1997,99026851.5
gin,1998,126787472.4
gin,1999,151400201.5
gin,2000,135802309.3
gin,2001,145388580.2
gin,2002,162915360.2
gin,2003,162418007
gin,2004,149273768.2
gin,2005,112503558.8
gin,2006,98544217.6
gin,2007,92498353.5
gin,2008,97828708.8
gin,2009,219612684.9
gin,2010,205396582.4
gin,2011,198841731.5
gin,2012,214693593.6
gin,2013,243398540
gin,2014,320976958.3
gin,2015,339865667.3
gin,2016,379076013.9
gin,2017,426088145.3
gin,2018,463991710.9
gin,2019,481053215.3
gin,2020,668071408.5
gmb,1970,0
gmb,1971,0
gmb,1972,0
gmb,1973,0
gmb,1974,0
gmb,1975,0
gmb,1976,0
gmb,1977,5173449.9
gmb,1978,15243945.8
gmb,1979,13650173.5
gmb,1980,16190643.7
gmb,1981,25261486.4
gmb,1982,40045272.4
gmb,1983,35076874.8
gmb,1984,32943013.2
gmb,1985,32975492.4
gmb,1986,29528150.4
gmb,1987,37801614.3
gmb,1988,34573724.4
gmb,1989,37670396.4
gmb,1990,44929025.5
gmb,1991,40205097.6
gmb,1992,35593250
gmb,1993,33207185.4
gmb,1994,31299183
gmb,1995,25769790.8
gmb,1996,17551740.1
gmb,1997,10221917.7
gmb,1998,10429278.5
gmb,1999,18371045.9
gmb,2000,24813920.9
gmb,2001,32336919.6
gmb,2002,38910821.9
gmb,2003,42529947.4
gmb,2004,32712602.6
gmb,2005,28142326.3
gmb,2006,25487544.8
gmb,2007,14413460.3
gmb,2008,20209882.7
gmb,2009,75230387.7
gmb,2010,76975398.1
gmb,2011,80319263.7
gmb,2012,94437664.7
gmb,2013,95481618.5
gmb,2014,86768933
gmb,2015,88438711.2
gmb,2016,80048234.6
gmb,2017,93943014.7
gmb,2018,84051097.7
gmb,2019,77241871.4
gmb,2020,103378149.7
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,1449063
gnb,1980,1400000
gnb,1981,3400000
gnb,1982,3000000
gnb,1983,2400000
gnb,1984,3700000
gnb,1985,3100000
gnb,1986,2290000
gnb,1987,4456011.1
gnb,1988,2964577.1
gnb,1989,4928100
gnb,1990,5334975
gnb,1991,5364112.7
gnb,1992,5156250
gnb,1993,4738781.8
gnb,1994,4598527.4
gnb,1995,5908797.8
gnb,1996,7657137.2
gnb,1997,12194521.1
gnb,1998,15417928.9
gnb,1999,18998831.8
gnb,2000,26299759.5
gnb,2001,24707814.5
gnb,2002,25082328.3
gnb,2003,22270826.7
gnb,2004,17672322
gnb,2005,13232753.3
gnb,2006,10031941
gnb,2007,7107016.4
gnb,2008,10465210.4
gnb,2009,31268763.8
gnb,2010,24669366.3
gnb,2011,32005400.6
gnb,2012,32039797.7
gnb,2013,32104005.8
gnb,2014,35346496.2
gnb,2015,37743143.7
gnb,2016,42514491.9
gnb,2017,51604928
gnb,2018,52594174
gnb,2019,50290600.8
gnb,2020,48861107.7
grd,1975,948267
grd,1976,1406000
grd,1977,1729947.9
grd,1978,2680012.9
grd,1979,3168368.6
grd,1980,2783223.3
grd,1981,8275541.8
grd,1982,6956580.1
grd,1983,7668158.1
grd,1984,6177723.7
grd,1985,4202181.7
grd,1986,2622771.2
grd,1987,2084011.6
grd,1988,1141153.6
grd,1989,458641.9
grd,1990,11381.3
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,1276434.3
grd,2000,1211706.3
grd,2001,1168758.9
grd,2002,1264353.6
grd,2003,5735844.2
grd,2004,10537172.9
grd,2005,9697597
grd,2006,10900882.4
grd,2007,9135425.3
grd,2008,14390742.6
grd,2009,40548563.7
grd,2010,46308959.3
grd,2011,45926323.1
grd,2012,45496162.5
grd,2013,45106857.2
grd,2014,45714145
grd,2015,44782655.1
grd,2016,43948893.9
grd,2017,44465743.1
grd,2018,38600029.2
grd,2019,35609141.6
grd,2020,58758632.6
gtm,1970,0
gtm,1971,0
gtm,1972,0
gtm,1973,0
gtm,1974,0
gtm,1975,0
gtm,1976,0
gtm,1977,0
gtm,1978,0
gtm,1979,0
gtm,1980,0
gtm,1981,111300000
gtm,1982,105500000
gtm,1983,140100000
gtm,1984,149900000
gtm,1985,115530000
gtm,1986,69960000
gtm,1987,59087189
gtm,1988,88007434.3
gtm,1989,72954278.2
gtm,1990,66614631.8
gtm,1991,64026049.2
gtm,1992,30772500
gtm,1993,0
gtm,1999,37988331.7
gtm,2000,36061943
gtm,2001,34783772.9
gtm,2002,37628794.6
gtm,2003,41128677.7
gtm,2004,42984210.8
gtm,2005,39559335.1
gtm,2006,41638783.2
gtm,2007,43738159.5
gtm,2008,42631593.1
gtm,2009,314966170.3
gtm,2010,309408972
gtm,2011,308452635.6
gtm,2012,308784138.7
gtm,2013,309402940
gtm,2014,291080866.5
gtm,2015,278408516.1
gtm,2016,270091038.1
gtm,2017,286124232.9
gtm,2018,279425324.9
gtm,2019,277824870.7
gtm,2020,289365777.8
guy,1970,0
guy,1971,2236542
guy,1972,0
guy,1973,4668768
guy,1974,6122000
guy,1975,0
guy,1976,20041567.5
guy,1977,20953747.5
guy,1978,39435453.3
guy,1979,53338691.7
guy,1980,86000000
guy,1981,99301533.8
guy,1982,98216606.2
guy,1983,88994469.2
guy,1984,82343243.8
guy,1985,91173815.5
guy,1986,100843347.2
guy,1987,115954175.1
guy,1988,109990789.5
guy,1989,106331313.9
guy,1990,112947822.7
guy,1991,149417001.8
guy,1992,167981000
guy,1993,176642556.9
guy,1994,178468116.7
guy,1995,171832299.4
guy,1996,168393747.1
guy,1997,157101268.2
guy,1998,154177880.6
guy,1999,160151324.8
guy,2000,136352137.3
guy,2001,115871762.7
guy,2002,115911315.7
guy,2003,116954754.8
guy,2004,110630220.4
guy,2005,111666006.6
guy,2006,77611996
guy,2007,81525097.5
guy,2008,79462529.3
guy,2009,194621299.9
guy,2010,189759833.9
guy,2011,182057338.5
guy,2012,170861349.8
guy,2013,159788860
guy,2014,139588017.8
guy,2015,124524521.2
guy,2016,117071131.3
guy,2017,124020729.7
guy,2018,121117083.8
guy,2019,120423365.9
guy,2020,125425779.4
hnd,1970,0
hnd,1971,0
hnd,1972,0
hnd,1973,0
hnd,1974,20545432
hnd,1975,19644346
hnd,1976,19495507.4
hnd,1977,5211105.9
hnd,1978,0
hnd,1979,9978774.7
hnd,1980,32823854.8
hnd,1981,54075753.2
hnd,1982,119319654.6
hnd,1983,161289539.6
hnd,1984,149450574.5
hnd,1985,146887287.9
hnd,1986,109519921.6
hnd,1987,77105589.6
hnd,1988,36717424.5
hnd,1989,35435010.2
hnd,1990,32238898.2
hnd,1991,33686627.8
hnd,1992,111856250
hnd,1993,118141265
hnd,1994,109212834.9
hnd,1995,98647936.6
hnd,1996,57918154.1
hnd,1997,45739573.6
hnd,1998,112704356
hnd,1999,236605619.5
hnd,2000,240790797.1
hnd,2001,244031831.4
hnd,2002,222485448
hnd,2003,199827301.7
hnd,2004,224821492.7
hnd,2005,195359770
hnd,2006,59271855.6
hnd,2007,62260269.8
hnd,2008,60685097.7
hnd,2009,226047757.6
hnd,2010,220493207
hnd,2011,215127587
hnd,2012,209105063.5
hnd,2013,203259391.7
hnd,2014,185328241.2
hnd,2015,173032020.1
hnd,2016,166495488.4
hnd,2017,176379024.8
hnd,2018,172249535.8
hnd,2019,171262948.4
hnd,2020,664078984.3
hti,1970,2890000
hti,1971,1200000
hti,1972,0
hti,1973,0
hti,1974,3739365
hti,1975,12981945
hti,1976,14498337.7
hti,1977,12267202.2
hti,1978,20375418.3
hti,1979,24573402
hti,1980,46174890.2
hti,1981,58452932.8
hti,1982,67202902.8
hti,1983,94453368.6
hti,1984,100741805.6
hti,1985,95846168.2
hti,1986,78576783.5
hti,1987,80237990.9
hti,1988,47414090.2
hti,1989,41348101.5
hti,1990,37597727.5
hti,1991,32585760.8
hti,1992,35083047.7
hti,1993,33786289.1
hti,1994,34952992.7
hti,1995,28689370.7
hti,1996,24875193
hti,1997,43106507.5
hti,1998,37882715.2
hti,1999,67021261.4
hti,2000,57168160.9
hti,2001,56777023.6
hti,2002,48727899.6
hti,2003,37484804.4
hti,2004,31267452.1
hti,2005,41280620.8
hti,2006,52690169
hti,2007,76893840.1
hti,2008,126099003.9
hti,2009,290747738.7
hti,2010,134918560.6
hti,2011,148178998.6
hti,2012,169070289.7
hti,2013,178232482.5
hti,2014,177106529.6
hti,2015,177541638.3
hti,2016,215979833.2
hti,2017,212665673.6
hti,2018,200579866.3
hti,2019,185491424.1
hti,2020,291051204.7
idn,1970,138460000
idn,1971,136091000
idn,1972,116300000
idn,1973,23114000
idn,1974,0
idn,1975,0
idn,1976,0
idn,1977,0
idn,1978,0
idn,1979,0
idn,1980,0
idn,1981,0
idn,1982,0
idn,1983,445100000
idn,1984,413100000
idn,1985,46090000
idn,1986,51330000
idn,1987,716227524.9
idn,1988,622924530
idn,1989,608324664
idn,1990,493911985.5
idn,1991,165536518.1
idn,1992,0
idn,1993,0
idn,1994,0
idn,1995,0
idn,1996,0
idn,1997,2970336005.7
idn,1998,9089988448.4
idn,1999,10576254291
idn,2000,11148904454.7
idn,2001,9413732114.9
idn,2002,9186352773.1
idn,2003,10630687332.8
idn,2004,10057236851.7
idn,2005,8148491236.1
idn,2006,359485406.4
idn,2007,377610219
idn,2008,368056758.1
idn,2009,3104713977
idn,2010,3049935042
idn,2011,3040508153.7
idn,2012,3043775877.5
idn,2013,3049875628.8
idn,2014,2869269976.1
idn,2015,2744354880.1
idn,2016,2662367045.6
idn,2017,2820410976.7
idn,2018,2754377864.2
idn,2019,2738601714.4
idn,2020,2852363840.6
ind,1970,0
ind,1971,0
ind,1972,0
ind,1973,74796800
ind,1974,608514556
ind,1975,817523224
ind,1976,472063147.3
ind,1977,151960221
ind,1978,0
ind,1979,0
ind,1980,1013962428.7
ind,1981,1623734675.6
ind,1982,3524446378
ind,1983,4636427497.6
ind,1984,4406542876.9
ind,1985,4663026863.5
ind,1986,4536691007.2
ind,1987,4113563559.9
ind,1988,2678419377.8
ind,1989,1582264409.9
ind,1990,2771330298.7
ind,1991,3598349793.5
ind,1992,4720474000
ind,1993,4901188815.2
ind,1994,4033829654.8
ind,1995,2415513565.4
ind,1996,1361208912.1
ind,1997,671083198.4
ind,1998,298150359.5
ind,1999,961333449.8
ind,2000,887503204.7
ind,2001,856046774.1
ind,2002,926064238.4
ind,2003,1012198184.9
ind,2004,1057863821.7
ind,2005,973575845.9
ind,2006,1024752148
ind,2007,1076418892.5
ind,2008,1049185715.9
ind,2009,6236675801.4
ind,2010,6126637175.9
ind,2011,6107700666.3
ind,2012,6114264792.5
ind,2013,6126517828.2
ind,2014,5763720183.6
ind,2015,5512793757.6
ind,2016,5348098577.2
ind,2017,5665573406.3
ind,2018,5532927685.8
ind,2019,5501236937.5
ind,2020,5729759547.2
irn,1999,334969289.9
irn,2000,317983003
irn,2001,306712496.9
irn,2002,331799013.1
irn,2003,362659894.3
irn,2004,379021408.6
irn,2005,348821919.1
irn,2006,367157846.4
irn,2007,385669494
irn,2008,375912135.1
irn,2009,2235620001.4
irn,2010,2196175181.8
irn,2011,2189387136.2
irn,2012,2191740135.2
irn,2013,2196132400
irn,2014,2066082894.8
irn,2015,1976134948
irn,2016,1917097749.1
irn,2017,2030900864.6
irn,2018,1983352224.9
irn,2019,1971992250.6
irn,2020,2053909248.7
jam,1970,0
jam,1971,0
jam,1972,0
jam,1973,15984800
jam,1974,16223300
jam,1975,15511775
jam,1976,80096560.2
jam,1977,107064539.4
jam,1978,180540638.2
jam,1979,351410950.8
jam,1980,309300000
jam,1981,469700000
jam,1982,582900000
jam,1983,627200000
jam,1984,628720000
jam,1985,693210000
jam,1986,678160000
jam,1987,678452865.1
jam,1988,482795443.3
jam,1989,383406180
jam,1990,356720613.7
jam,1991,391425741
jam,1992,357077875
jam,1993,335413725.3
jam,1994,317724663.6
jam,1995,240387732.2
jam,1996,161396633.6
jam,1997,117556101.2
jam,1998,105117890.2
jam,1999,139164276.1
jam,2000,113269783.7
jam,2001,91085277
jam,2002,78877990.9
jam,2003,69234314.2
jam,2004,63977799.9
jam,2005,58046942.5
jam,2006,61098197.2
jam,2007,64178693.3
jam,2008,62554985.5
jam,2009,410176133.7
jam,2010,1188200367.3
jam,2011,1233502932.5
jam,2012,1234828614.6
jam,2013,1239482321
jam,2014,1045670680.8
jam,2015,1024611960.8
jam,2016,1102854822.9
jam,2017,1152093263.7
jam,2018,1073513070
jam,2019,977754484.9
jam,2020,1449324874.1
jor,1970,0
jor,1971,4874000
jor,1972,4875000
jor,1973,1918000
jor,1974,12000
jor,1975,12000
jor,1976,12000
jor,1977,12000
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,63050000
jor,1986,70210000
jor,1987,81431084
jor,1988,48276987.5
jor,1989,96472485.6
jor,1990,94229885.1
jor,1991,94744534.7
jor,1992,111640375
jor,1993,81281783.7
jor,1994,144364561.9
jor,1995,251469515.2
jor,1996,339513866.4
jor,1997,427145552
jor,1998,469448477.3
jor,1999,521210656.5
jor,2000,483595893.1
jor,2001,454160857.6
jor,2002,505594611.8
jor,2003,446462658.5
jor,2004,363961870.6
jor,2005,260391555
jor,2006,183688744.4
jor,2007,114245754.1
jor,2008,53561349
jor,2009,266008204
jor,2010,257407753.8
jor,2011,256612145.3
jor,2012,642156891.9
jor,2013,1299868779.4
jor,2014,1593426192.1
jor,2015,2070422828
jor,2016,1819895841.2
jor,2017,1500416559.3
jor,2018,981146429.5
jor,2019,728982779.6
jor,2020,1271031160.2
kaz,1993,84989022
kaz,1994,289050290.8
kaz,1995,432301025.1
kaz,1996,551601467
kaz,1997,511310415.2
kaz,1998,652850021.2
kaz,1999,931659169.5
kaz,2000,447749674.2
kaz,2001,431879752.3
kaz,2002,467203902.8
kaz,2003,510658896.9
kaz,2004,533697432.3
kaz,2005,491173739.4
kaz,2006,516992432.2
kaz,2007,543058555.6
kaz,2008,529319285.8
kaz,2009,538742266.7
kaz,2010,529236808.9
kaz,2011,527601017.9
kaz,2012,528168046.3
kaz,2013,529226499.3
kaz,2014,497887642.3
kaz,2015,476211856
kaz,2016,461984986.5
kaz,2017,489409425.8
kaz,2018,477951085.9
kaz,2019,475213542.8
kaz,2020,494954019.4
ken,1970,0
ken,1971,0
ken,1972,0
ken,1973,0
ken,1974,39242020
ken,1975,80251485
ken,1976,98790404.9
ken,1977,64119682.1
ken,1978,94041896.1
ken,1979,188034366.9
ken,1980,253896083.1
ken,1981,258599035.7
ken,1982,393464493.9
ken,1983,464237304.5
ken,1984,419810230.4
ken,1985,521810030.2
ken,1986,459803182.4
ken,1987,401317634.1
ken,1988,455445436.5
ken,1989,415432259.2
ken,1990,482115288.8
ken,1991,493272360.9
ken,1992,393368250
ken,1993,363089584.8
ken,1994,404747779.2
ken,1995,373788318.8
ken,1996,337223196.1
ken,1997,250423490.9
ken,1998,196459614.5
ken,1999,182248736
ken,2000,174880488.9
ken,2001,145325743.7
ken,2002,138136748.6
ken,2003,167284558.7
ken,2004,160065634.7
ken,2005,211650589.4
ken,2006,208916028
ken,2007,327348787.5
ken,2008,308716316.1
ken,2009,857631720.8
ken,2010,816750541.4
ken,2011,1099534524.6
ken,2012,1292972623.6
ken,2013,1470880431
ken,2014,1327897899.8
ken,2015,1204763864.6
ken,2016,1103364324.7
ken,2017,1046744357.9
ken,2018,878613102.6
ken,2019,719708168.5
ken,2020,1390662739.5
kgz,1993,60244339.5
kgz,1994,77839199.6
kgz,1995,124322592.1
kgz,1996,139624480.8
kgz,1997,164879694.3
kgz,1998,175202585.1
kgz,1999,306650283.7
kgz,2000,298427619
kgz,2001,285826893.5
kgz,2002,300440316.6
kgz,2003,327818346.8
kgz,2004,338534428.6
kgz,2005,299008992.5
kgz,2006,290546267.4
kgz,2007,283735458.3
kgz,2008,295043330
kgz,2009,299977472.1
kgz,2010,307148194.1
kgz,2011,311902373.5
kgz,2012,320769027
kgz,2013,333225190.8
kgz,2014,307971035.5
kgz,2015,305629807.6
kgz,2016,301954389.5
kgz,2017,320961404.5
kgz,2018,284688080.2
kgz,2019,257512545.7
kgz,2020,498422185.9
khm,1986,22927660.8
khm,1987,26591363
khm,1988,25223800.8
khm,1989,24632615
khm,1990,26666339
khm,1991,26811980.9
khm,1992,14885750
khm,1993,8584749.7
khm,1994,29561961.6
khm,1995,71723143.1
khm,1996,69381571.4
khm,1997,65101310.5
khm,1998,66470281.8
khm,1999,94073205.4
khm,2000,93361319
khm,2001,99191185.4
khm,2002,117191983.4
khm,2003,126481308.5
khm,2004,121316482.2
khm,2005,103259040.4
khm,2006,23193334.8
khm,2007,24362714.2
khm,2008,23746342.6
khm,2009,131560341
khm,2010,129239117.4
khm,2011,128839658.8
khm,2012,128978126.6
khm,2013,129236599.8
khm,2014,121583717.7
khm,2015,116290510.1
khm,2016,112816321.3
khm,2017,119513344.8
khm,2018,116715228.5
khm,2019,116046722.9
khm,2020,120867329.7
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,2288000
kna,1999,2230000
kna,2000,2117000
kna,2001,2042000
kna,2002,1105000
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,3488000
kna,2010,3427000
kos,1999,75993698.1
kos,2000,72140059
kos,2001,69583145.7
kos,2002,75274464.8
kos,2003,82275800.7
kos,2004,85987699.1
kos,2005,79136411.6
kos,2006,83296240.5
kos,2007,87495934.6
kos,2008,85282305.5
kos,2009,86800507.4
kos,2010,114159979.9
kos,2011,113807128.6
kos,2012,234141175.2
kos,2013,230999096
kos,2014,203729513.9
kos,2015,215803980.1
kos,2016,194558413.9
kos,2017,271679239.4
kos,2018,260434066.1
kos,2019,224941471.9
kos,2020,215579384
lao,1978,7019432.5
lao,1979,12286736.9
lao,1980,16140313.6
lao,1981,14786947.8
lao,1982,14013909.4
lao,1983,13300452.8
lao,1984,11395921.5
lao,1985,10422907.4
lao,1986,8512248.8
lao,1987,6277570.5
lao,1988,2551447.2
lao,1989,8284464.6
lao,1990,8406497.9
lao,1991,20955800.3
lao,1992,28201250
