geo,time,sp_pop_2024_fe_5y
abw,1960,7.78361
abw,1961,7.84723
abw,1962,7.9693
abw,1963,8.13933
abw,1964,8.32531
abw,1965,8.52183
abw,1966,8.70938
abw,1967,8.93165
abw,1968,9.16138
abw,1969,9.36583
abw,1970,9.53548
abw,1971,9.78883
abw,1972,9.92852
abw,1973,9.96277
abw,1974,9.92467
abw,1975,9.85617
abw,1976,9.75218
abw,1977,9.66795
abw,1978,9.62929
abw,1979,9.6556
abw,1980,9.74485
abw,1981,9.99871
abw,1982,10.2591
abw,1983,10.42985
abw,1984,10.45559
abw,1985,10.31205
abw,1986,9.72361
abw,1987,9.01691
abw,1988,8.2701
abw,1989,7.54985
abw,1990,6.919
abw,1991,7.09304
abw,1992,7.14514
abw,1993,7.03833
abw,1994,6.81396
abw,1995,6.52452
abw,1996,6.38534
abw,1997,6.2136
abw,1998,5.98092
abw,1999,5.72637
abw,2000,5.53181
abw,2001,5.58561
abw,2002,5.73264
abw,2003,5.91646
abw,2004,6.06775
abw,2005,6.16159
abw,2006,6.10077
abw,2007,5.86219
abw,2008,5.4793
abw,2009,5.05535
abw,2010,4.71053
abw,2011,4.92865
abw,2012,5.30962
abw,2013,5.77428
abw,2014,6.19394
abw,2015,6.48679
abw,2016,6.70554
abw,2017,6.79764
abw,2018,6.79472
abw,2019,6.74638
abw,2020,6.69767
afg,1960,8.79934
afg,1961,8.74581
afg,1962,8.70699
afg,1963,8.69168
afg,1964,8.71456
afg,1965,8.78214
afg,1966,8.84844
afg,1967,8.96593
afg,1968,9.08896
afg,1969,9.15757
afg,1970,9.14274
afg,1971,9.01602
afg,1972,8.82696
afg,1973,8.61991
afg,1974,8.45829
afg,1975,8.37795
afg,1976,8.32823
afg,1977,8.33529
afg,1978,8.3806
afg,1979,8.44033
afg,1980,8.50558
afg,1981,8.50277
afg,1982,8.49309
afg,1983,8.47832
afg,1984,8.45907
afg,1985,8.43179
afg,1986,8.40633
afg,1987,8.40765
afg,1988,8.42127
afg,1989,8.42393
afg,1990,8.39194
afg,1991,8.43352
afg,1992,8.46497
afg,1993,8.48341
afg,1994,8.50292
afg,1995,8.54022
afg,1996,8.49505
afg,1997,8.43542
afg,1998,8.36911
afg,1999,8.30308
afg,2000,8.24473
afg,2001,8.32225
afg,2002,8.4476
afg,2003,8.60441
afg,2004,8.76703
afg,2005,8.91397
afg,2006,8.86446
afg,2007,8.75869
afg,2008,8.61228
afg,2009,8.46099
afg,2010,8.34178
afg,2011,8.42232
afg,2012,8.56077
afg,2013,8.752
afg,2014,8.98348
afg,2015,9.23871
afg,2016,9.43687
afg,2017,9.63343
afg,2018,9.8131
afg,2019,9.96101
afg,2020,10.07386
ago,1960,8.10061
ago,1961,7.52693
ago,1962,6.95812
ago,1963,6.44523
ago,1964,6.04004
ago,1965,5.76666
ago,1966,6.04753
ago,1967,6.49915
ago,1968,7.10403
ago,1969,7.72606
ago,1970,8.15266
ago,1971,7.93879
ago,1972,7.61464
ago,1973,7.28475
ago,1974,7.08793
ago,1975,7.08488
ago,1976,7.16879
ago,1977,7.41218
ago,1978,7.73975
ago,1979,8.04904
ago,1980,8.28474
ago,1981,8.47499
ago,1982,8.61565
ago,1983,8.69816
ago,1984,8.71831
ago,1985,8.67951
ago,1986,8.54905
ago,1987,8.36281
ago,1988,8.17972
ago,1989,8.07784
ago,1990,8.09491
ago,1991,8.18593
ago,1992,8.37984
ago,1993,8.61639
ago,1994,8.81546
ago,1995,8.93684
ago,1996,8.97296
ago,1997,8.95412
ago,1998,8.90834
ago,1999,8.87579
ago,2000,8.87747
ago,2001,8.87825
ago,2002,8.90215
ago,2003,8.94079
