geo,time,tm_tax_manf_br_zs
bol,1997,39.97
bol,1998,39.97
bol,1999,39.97
bol,2000,39.97
bol,2001,39.97
bol,2002,39.97
bol,2003,39.97
bol,2004,39.97
bol,2005,39.97
bol,2006,39.97
bol,2007,39.97
bol,2008,39.97
bol,2009,39.97
bol,2010,39.97
bol,2011,39.97
bol,2012,39.97
bol,2013,39.97
bol,2014,39.97
bol,2015,39.97
bol,2016,39.97
bol,2017,39.98
bol,2018,39.98
bol,2019,39.98
bol,2020,39.98
bra,1995,30.63
bra,1996,30.58
bra,1997,30.58
bra,1998,30.58
bra,1999,30.58
bra,2000,30.58
bra,2001,30.58
bra,2002,30.58
bra,2003,30.58
bra,2004,30.58
bra,2005,30.58
bra,2006,30.58
bra,2007,30.59
bra,2008,30.59
bra,2009,30.59
bra,2010,30.59
bra,2011,30.59
bra,2012,30.6
bra,2013,30.57
bra,2014,30.57
bra,2015,30.57
bra,2016,30.57
bra,2017,30.59
bra,2018,30.59
bra,2019,30.59
bra,2020,30.59
brb,1996,73.33
brb,1999,73.43
brb,2000,73.43
brb,2001,73.43
brb,2002,73.43
brb,2003,73.43
brb,2004,73.43
brb,2006,73.37
brb,2007,73.37
brb,2010,73.37
brb,2011,73.37
brb,2012,73.39
brb,2013,73.39
brb,2020,73.47
brn,1996,24.93
brn,1997,24.93
brn,1998,24.93
brn,1999,24.93
brn,2000,24.93
brn,2001,24.93
brn,2002,24.93
brn,2003,24.93
brn,2004,24.93
brn,2005,24.93
brn,2006,24.93
brn,2007,24.96
brn,2008,24.96
brn,2009,24.77
brn,2010,24.77
brn,2011,24.77
brn,2014,24.78
brn,2016,24.76
brn,2017,24.74
brn,2018,24.74
brn,2019,24.74
brn,2020,24.74
bwa,2001,17.25
bwa,2002,17.13
bwa,2004,17.13
bwa,2005,17.13
bwa,2006,17.13
bwa,2007,17.08
bwa,2008,17.08
bwa,2009,17.08
bwa,2010,17.08
bwa,2011,17.08
bwa,2012,17.12
bwa,2013,17.12
bwa,2014,17.12
bwa,2015,17.12
bwa,2016,17.12
bwa,2017,17.16
bwa,2018,17.16
bwa,2019,17.16
bwa,2020,17.16
caf,1995,37.78
caf,1997,37.78
caf,2001,37.84
caf,2002,37.84
caf,2003,37.85
caf,2004,37.85
caf,2005,37.85
caf,2006,37.85
caf,2007,37.95
caf,2008,37.95
caf,2009,37.95
caf,2010,37.95
caf,2011,37.95
caf,2012,37.95
caf,2013,37.82
caf,2015,37.82
caf,2016,37.82
caf,2017,37.82
can,1995,5.62
can,1996,5.63
can,1997,5.63
can,1998,5.63
can,1999,5.63
can,2000,5.63
can,2001,5.63
can,2002,5.67
can,2003,5.67
can,2004,5.67
can,2005,5.67
can,2006,5.67
can,2007,5.84
can,2008,5.84
can,2009,5.83
can,2010,5.83
can,2011,5.84
can,2012,5.83
can,2013,5.83
can,2014,5.83
can,2015,5.66
can,2016,5.66
can,2017,5.68
can,2018,5.68
can,2019,5.68
can,2020,5.68
che,1995,0
che,1996,0
che,1997,0
che,1998,0
che,1999,0
che,2000,0
che,2001,0
che,2002,4.93
che,2003,4.9
che,2004,5.07
che,2005,5.13
che,2006,5.03
che,2007,4.91
che,2008,5.07
che,2009,5.26
che,2010,5.51
che,2011,5.6
che,2012,5.64
che,2013,5.73
che,2014,5.72
che,2015,0
che,2016,0
che,2017,0
che,2018,0
che,2019,0
che,2020,0
chl,1995,24.99
chl,1996,24.99
chl,1997,24.99
chl,1998,24.99
chl,1999,24.99
chl,2000,24.99
chl,2001,24.99
chl,2002,24.99
chl,2003,24.99
chl,2004,24.99
chl,2005,24.99
chl,2006,24.99
chl,2007,24.99
chl,2008,24.99
chl,2009,24.99
chl,2010,24.99
chl,2011,24.99
chl,2012,24.99
chl,2013,24.99
chl,2015,24.99
chl,2016,24.99
chl,2017,24.99
chl,2018,24.99
chl,2019,24.99
chl,2020,24.99
chn,2001,9.64
chn,2002,9.63
chn,2003,9.63
chn,2004,9.63
chn,2005,9.63
chn,2006,9.63
chn,2007,9.55
chn,2008,9.55
chn,2009,9.55
chn,2010,9.55
chn,2011,9.55
chn,2014,9.51
chn,2015,9.51
chn,2016,9.51
chn,2017,9.53
chn,2018,9.53
chn,2019,9.53
chn,2020,9.53
civ,1996,8.87
civ,2001,8.87
civ,2002,8.87
civ,2003,8.87
civ,2004,8.87
civ,2005,8.87
civ,2006,8.87
civ,2007,8.84
civ,2008,8.84
civ,2009,8.84
civ,2010,8.84
civ,2011,8.84
civ,2012,8.84
civ,2013,8.84
civ,2014,8.84
civ,2015,8.79
civ,2016,8.79
civ,2017,8.86
civ,2018,8.86
civ,2019,8.86
civ,2020,8.86
cmr,1995,79.38
cmr,2001,79.35
cmr,2002,79.35
cmr,2003,79.23
cmr,2004,79.23
cmr,2005,79.23
cmr,2006,79.23
cmr,2007,78.78
cmr,2008,78.78
cmr,2009,78.78
cmr,2010,78.78
cmr,2011,79.23
cmr,2012,79.23
cmr,2013,78.54
cmr,2014,78.54
cmr,2019,78.54
cod,2003,95.65
cod,2006,95.65
cod,2007,95.65
cod,2008,95.65
cod,2009,95.65
cod,2010,95.4
cod,2014,95.49
cod,2019,95.49
cod,2020,95.49
cog,1997,19.71
cog,2001,19.71
cog,2002,19.71
cog,2003,19.19
cog,2004,19.19
cog,2005,19.19
cog,2006,19.19
cog,2007,18.34
cog,2008,18.34
cog,2009,18.34
cog,2010,18.34
cog,2011,18.34
cog,2013,17.85
cog,2014,17.85
cog,2015,17.85
col,1995,34.71
col,1996,34.62
col,1997,34.62
col,1998,34.62
col,1999,34.62
col,2000,34.62
col,2001,34.62
col,2002,34.58
col,2003,34.58
col,2004,34.58
col,2005,34.58
col,2006,34.58
col,2007,34.58
col,2008,34.8
col,2009,34.8
col,2010,34.8
col,2011,34.8
col,2012,34.8
col,2013,34.78
col,2014,34.78
col,2015,34.78
col,2016,34.78
col,2017,34.81
col,2018,34.81
col,2019,34.81
col,2020,34.81
cpv,2008,15.57
cpv,2009,15.57
cpv,2010,15.57
cpv,2011,15.57
cpv,2012,15.57
cpv,2013,15.55
cpv,2015,15.55
cpv,2019,15.55
cpv,2020,15.52
cri,1995,42.71
cri,1996,42.71
cri,1997,42.5
cri,1998,42.5
cri,1999,42.5
cri,2000,42.5
cri,2001,42.5
cri,2002,42.53
cri,2003,42.53
cri,2004,42.53
cri,2005,42.53
cri,2006,42.53
cri,2007,42.8
cri,2008,42.8
cri,2009,42.8
cri,2010,42.8
cri,2011,42.8
cri,2012,42.74
cri,2013,42.74
cri,2014,42.74
cri,2016,42.74
cri,2018,42.76
cri,2019,42.76
cri,2020,42.76
cub,1996,11.16
cub,1997,11.16
cub,1998,11.16
cub,1999,11.16
cub,2000,11.16
cub,2001,11.16
cub,2002,11.16
cub,2003,11.39
cub,2004,11.39
cub,2005,11.39
cub,2006,11.39
cub,2007,11.39
cub,2008,11.39
cub,2009,11.31
cub,2010,11.31
cub,2011,11.31
cub,2012,11.31
cub,2013,11.31
cub,2015,10.99
cub,2016,10.99
cub,2017,10.99
cub,2019,11.08
cub,2020,11.08
cyp,1995,3.98
cyp,1996,4.19
cyp,1997,4.19
cyp,1998,4.19
cyp,1999,4.19
cyp,2000,4.21
cyp,2001,4.21
cyp,2002,4.23
cyp,2003,4.23
cyp,2004,4.24
cyp,2005,4.24
cyp,2006,4.24
cyp,2007,4.2
cyp,2008,4.19
cyp,2009,4.19
cyp,2010,4.19
cyp,2011,4.19
cyp,2012,4.17
cyp,2013,4.15
cyp,2014,4.15
cyp,2015,3.99
cyp,2016,3.99
cyp,2017,4
cyp,2018,4
cyp,2019,4
cyp,2020,4
cze,1995,3.98
cze,1996,4.19
cze,1997,4.19
cze,1998,4.19
cze,1999,4.19
cze,2000,4.21
cze,2001,4.21
cze,2002,4.23
cze,2003,4.23
cze,2004,4.24
cze,2005,4.24
cze,2006,4.24
cze,2007,4.2
cze,2008,4.19
cze,2009,4.19
cze,2010,4.19
cze,2011,4.19
cze,2012,4.17
cze,2013,4.15
cze,2014,4.15
cze,2015,3.99
cze,2016,3.99
cze,2017,4
cze,2018,4
cze,2019,4
cze,2020,4
deu,1995,3.98
deu,1996,4.19
deu,1997,4.19
deu,1998,4.19
deu,1999,4.19
deu,2000,4.21
deu,2001,4.21
deu,2002,4.23
deu,2003,4.23
deu,2004,4.24
deu,2005,4.24
deu,2006,4.24
deu,2007,4.2
deu,2008,4.19
deu,2009,4.19
deu,2010,4.19
deu,2011,4.19
deu,2012,4.17
deu,2013,4.15
deu,2014,4.15
deu,2015,3.99
deu,2016,3.99
deu,2017,4
deu,2018,4
deu,2019,4
deu,2020,4
dji,1998,40.14
dji,1999,40.14
dji,2002,40.14
dji,2005,40.14
dji,2006,40.14
dji,2009,40.12
dji,2011,40.12
dji,2012,40.12
dji,2014,40.12
dma,1996,50.75
dma,1997,50.77
dma,1998,50.77
dma,1999,50.77
dma,2000,50.77
dma,2001,50.77
dma,2002,50.77
dma,2003,50.77
dma,2006,50.7
dma,2007,50.7
dma,2010,50.7
dma,2011,50.56
dma,2012,50.56
dma,2013,50.56
dma,2015,50.56
dma,2016,50.56
dma,2017,50.56
dma,2020,50.59
dnk,1995,3.98
dnk,1996,4.19
dnk,1997,4.19
dnk,1998,4.19
dnk,1999,4.19
dnk,2000,4.21
dnk,2001,4.21
dnk,2002,4.23
dnk,2003,4.23
dnk,2004,4.24
dnk,2005,4.24
dnk,2006,4.24
dnk,2007,4.2
dnk,2008,4.19
dnk,2009,4.19
dnk,2010,4.19
dnk,2011,4.19
dnk,2012,4.17
dnk,2013,4.15
dnk,2014,4.15
dnk,2015,3.99
dnk,2016,3.99
dnk,2017,4
dnk,2018,4
dnk,2019,4
dnk,2020,4
dom,1996,33.1
dom,1997,33.1
dom,1998,33.1
dom,1999,33.1
dom,2000,33.1
dom,2001,33.1
dom,2002,33.1
dom,2003,33.1
dom,2004,33.1
dom,2005,32.94
dom,2006,32.94
dom,2007,33
dom,2008,33
dom,2010,33
dom,2011,33
dom,2012,32.97
dom,2013,32.97
dom,2015,32.97
dom,2016,32.97
dom,2017,33.04
dom,2018,33.04
dom,2020,33.04
ecu,1996,21.18
ecu,1997,21.18
ecu,1998,21.18
ecu,1999,21.18
ecu,2000,21.18
ecu,2001,21.18
ecu,2002,21.17
ecu,2003,21.17
ecu,2004,21.17
ecu,2005,21.17
ecu,2006,21.17
ecu,2007,21.17
ecu,2008,21.23
ecu,2009,21.23
ecu,2010,21.23
ecu,2011,21.23
ecu,2012,21.23
ecu,2014,21.21
ecu,2015,21.21
ecu,2016,21.21
ecu,2017,21.21
ecu,2018,21.24
ecu,2019,21.24
ecu,2020,21.24
egy,1995,28.36
egy,1997,28.3
egy,1998,28.36
egy,1999,28.3
egy,2000,28.3
egy,2001,28.3
egy,2002,28.3
egy,2003,28.3
egy,2004,28.23
egy,2005,28.23
egy,2006,28.23
egy,2007,28.35
egy,2008,28.35
egy,2009,28.35
egy,2010,28.35
egy,2011,28.35
egy,2012,28.35
egy,2013,28.35
egy,2014,28.31
egy,2015,28.23
egy,2016,28.23
egy,2017,28.23
egy,2018,28.23
egy,2019,28.2
esp,1995,3.98
esp,1996,4.19
esp,1997,4.19
esp,1998,4.19
esp,1999,4.19
esp,2000,4.21
esp,2001,4.21
esp,2002,4.23
esp,2003,4.23
esp,2004,4.24
esp,2005,4.24
esp,2006,4.24
esp,2007,4.2
esp,2008,4.19
esp,2009,4.19
esp,2010,4.19
esp,2011,4.19
esp,2012,4.17
esp,2013,4.15
esp,2014,4.15
esp,2015,3.99
esp,2016,3.99
esp,2017,4
esp,2018,4
esp,2019,4
esp,2020,4
est,1995,3.98
est,1996,4.19
est,1997,4.19
est,1998,4.19
est,1999,4.19
est,2000,4.21
est,2001,4.21
est,2002,4.23
est,2003,4.23
est,2004,4.24
est,2005,4.24
est,2006,4.24
est,2007,4.2
est,2008,4.19
est,2009,4.19
est,2010,4.19
est,2011,4.19
est,2012,4.17
est,2013,4.15
est,2014,4.15
est,2015,3.99
est,2016,3.99
est,2017,4
est,2018,4
est,2019,4
est,2020,4
fin,1995,3.98
fin,1996,4.19
fin,1997,4.19
fin,1998,4.19
fin,1999,4.19
fin,2000,4.21
fin,2001,4.21
fin,2002,4.23
fin,2003,4.23
fin,2004,4.24
fin,2005,4.24
fin,2006,4.24
fin,2007,4.2
fin,2008,4.19
fin,2009,4.19
fin,2010,4.19
fin,2011,4.19
fin,2012,4.17
fin,2013,4.15
fin,2014,4.15
fin,2015,3.99
fin,2016,3.99
fin,2017,4
fin,2018,4
fin,2019,4
fin,2020,4
fji,2003,40
fji,2004,40
fji,2006,40
fji,2007,41.13
fji,2008,41.05
fji,2009,40.98
fji,2010,40.9
fji,2011,40.81
fji,2012,40.8
fji,2013,40.76
fji,2015,40.01
fji,2017,40.01
fji,2018,40.01
fji,2019,40.01
fji,2020,40.01
fra,1995,3.98
fra,1996,4.19
fra,1997,4.19
fra,1998,4.19
fra,1999,4.19
fra,2000,4.21
fra,2001,4.21
fra,2002,4.23
fra,2003,4.23
fra,2004,4.24
fra,2005,4.24
fra,2006,4.24
fra,2007,4.2
fra,2008,4.19
fra,2009,4.19
fra,2010,4.19
fra,2011,4.19
fra,2012,4.17
fra,2013,4.15
fra,2014,4.15
fra,2015,3.99
fra,2016,3.99
fra,2017,4
fra,2018,4
fra,2019,4
fra,2020,4
gab,1995,18.78
gab,1998,18.79
gab,2000,18.84
gab,2001,18.84
gab,2002,18.84
gab,2003,18.66
gab,2004,18.66
gab,2005,18.66
gab,2007,18.37
gab,2008,18.37
gab,2009,18.37
gab,2010,18.37
gab,2011,18.37
gab,2012,18.37
gab,2013,18.37
gab,2015,18.37
gab,2016,18.37
gab,2019,18.37
geo,2001,6.42
geo,2002,6.42
geo,2003,6.42
geo,2004,6.42
geo,2005,6.42
geo,2006,6.42
geo,2007,6.66
geo,2008,6.66
geo,2009,6.66
geo,2010,6.65
geo,2011,6.64
geo,2012,6.63
geo,2013,6.7
geo,2015,6.52
geo,2016,6.52
geo,2020,6.52
gha,2000,74.2
gha,2001,73.71
gha,2002,73.71
gha,2003,73.71
gha,2004,73.71
gha,2007,73.12
gha,2008,73.12
gha,2009,73.12
gha,2010,65.8
gha,2013,63.1
gha,2016,63.1
gha,2017,63.1
gha,2018,64.66
gha,2019,64.66
gha,2020,64.66
gin,1998,11.67
gin,2004,11.67
gin,2005,11.43
gin,2008,11.43
gin,2009,11.43
gin,2010,11.43
gin,2012,11.43
gin,2017,10.71
gin,2018,10.71
gin,2019,10.71
gin,2020,10.71
gmb,2003,52.83
gmb,2007,52.83
gmb,2008,52.83
gmb,2009,52.83
gmb,2010,64.33
gmb,2011,64.33
gmb,2012,64.33
gmb,2013,64.33
gmb,2018,68.31
gmb,2020,68.31
gnb,2001,49.88
gnb,2002,49.88
gnb,2003,49.9
gnb,2004,49.9
gnb,2005,49.9
gnb,2006,49.9
gnb,2007,49.91
gnb,2008,49.91
gnb,2009,49.91
gnb,2010,49.91
gnb,2011,49.91
gnb,2012,49.91
gnb,2013,49.91
gnb,2014,49.91
gnb,2017,49.9
gnb,2018,49.9
gnb,2019,49.9
gnb,2020,49.9
grc,1995,3.98
grc,1996,4.19
grc,1997,4.19
grc,1998,4.19
grc,1999,4.19
grc,2000,4.21
grc,2001,4.21
grc,2002,4.23
grc,2003,4.23
grc,2004,4.24
grc,2005,4.24
grc,2006,4.24
grc,2007,4.2
grc,2008,4.19
grc,2009,4.19
grc,2010,4.19
grc,2011,4.19
grc,2012,4.17
grc,2013,4.15
grc,2014,4.15
grc,2015,3.99
grc,2016,3.99
grc,2017,4
grc,2018,4
grc,2019,4
grc,2020,4
grd,1996,50.82
grd,1999,50.85
grd,2000,50.85
grd,2001,50.85
grd,2002,50.85
grd,2003,50.85
grd,2006,50.85
grd,2007,50.85
grd,2008,50.85
grd,2010,50.58
grd,2011,50.58
grd,2012,50.58
grd,2013,50.58
grd,2015,50.6
grd,2016,50.6
grd,2019,50.6
gtm,1995,39.5
gtm,1997,39.41
gtm,1998,39.41
gtm,1999,39.41
gtm,2000,39.41
gtm,2001,39.41
gtm,2002,39.25
gtm,2003,39.25
gtm,2004,39.25
gtm,2005,39.25
gtm,2006,39.25
gtm,2007,39.51
gtm,2008,39.51
gtm,2009,39.51
gtm,2010,39.51
gtm,2011,39.51
gtm,2012,39.47
gtm,2013,39.47
gtm,2014,39.47
gtm,2015,39.47
gtm,2020,39.55
guy,1996,50.58
guy,1999,50.6
guy,2000,50.6
guy,2001,50.6
guy,2002,50.6
guy,2003,50.6
guy,2006,50.55
guy,2007,50.49
guy,2008,50.49
guy,2009,50.49
guy,2010,50.49
guy,2011,50.49
guy,2012,50.49
guy,2013,50.49
guy,2015,50.49
guy,2016,50.49
guy,2017,50.49
guy,2018,50.49
guy,2019,50.51
guy,2020,50.51
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1995,31.52
hnd,1996,31.46
hnd,1997,31.46
hnd,1998,31.46
hnd,1999,31.46
hnd,2000,31.46
hnd,2001,31.46
hnd,2002,31.44
hnd,2003,31.44
hnd,2004,31.44
hnd,2005,31.44
hnd,2006,31.44
hnd,2007,31.65
hnd,2008,31.65
hnd,2009,31.65
hnd,2010,31.65
hnd,2011,31.65
hnd,2012,31.66
hnd,2013,31.66
hnd,2015,31.66
hnd,2018,31.74
hnd,2020,31.74
hrv,1995,3.98
hrv,1996,4.19
hrv,1997,4.19
hrv,1998,4.19
hrv,1999,4.19
hrv,2000,4.21
hrv,2001,4.21
hrv,2002,4.23
hrv,2003,4.23
hrv,2004,4.24
hrv,2005,4.24
hrv,2006,4.24
hrv,2007,4.2
hrv,2008,4.19
hrv,2009,4.19
hrv,2010,4.19
hrv,2011,4.19
hrv,2012,4.17
hrv,2013,4.15
hrv,2014,4.15
hrv,2015,3.99
hrv,2016,3.99
hrv,2017,4
hrv,2018,4
hrv,2019,4
hrv,2020,4
hti,2001,17.03
hti,2002,17.03
hti,2007,17.76
hti,2008,17.76
hti,2009,17.74
hti,2010,17.74
hti,2011,17.74
hti,2012,17.74
hti,2013,17.74
hti,2014,17.73
hti,2015,17.05
hti,2016,17.06
hti,2020,17.1
hun,1995,3.98
hun,1996,4.19
hun,1997,4.19
hun,1998,4.19
hun,1999,4.19
hun,2000,4.21
hun,2001,4.21
hun,2002,4.23
hun,2003,4.23
hun,2004,4.24
hun,2005,4.24
hun,2006,4.24
hun,2007,4.2
hun,2008,4.19
hun,2009,4.19
hun,2010,4.19
hun,2011,4.19
hun,2012,4.17
hun,2013,4.15
hun,2014,4.15
hun,2015,3.99
hun,2016,3.99
hun,2017,4
hun,2018,4
hun,2019,4
hun,2020,4
idn,1995,35.35
idn,1996,35.25
idn,1997,35.35
idn,1998,35.25
idn,1999,35.25
idn,2000,35.25
idn,2001,35.25
idn,2002,35.2
idn,2003,35.2
idn,2004,35.2
idn,2005,35.2
idn,2006,35.2
idn,2007,35.26
idn,2008,35.26
idn,2009,35.26
idn,2010,35.26
idn,2011,35.26
idn,2012,35.26
idn,2013,35.26
idn,2016,35.22
idn,2017,35.21
idn,2018,35.21
idn,2019,35.21
idn,2020,35.21
ind,1996,35.28
ind,1997,35.28
ind,1999,35.28
ind,2000,35.28
ind,2001,35.28
ind,2002,38.32
ind,2003,35.93
ind,2004,35.88
ind,2005,35.87
ind,2006,35.83
ind,2007,35.68
ind,2008,35.59
ind,2009,35.61
ind,2010,35.59
ind,2011,35.5
ind,2012,35.43
ind,2013,35.4
ind,2015,35.22
ind,2016,35.22
ind,2017,35.26
ind,2018,35.26
ind,2019,35.26
ind,2020,35.26
irl,1995,3.98
irl,1996,4.19
irl,1997,4.19
irl,1998,4.19
irl,1999,4.19
irl,2000,4.21
irl,2001,4.21
irl,2002,4.23
irl,2003,4.23
irl,2004,4.24
irl,2005,4.24
irl,2006,4.24
irl,2007,4.2
irl,2008,4.19
irl,2009,4.19
irl,2010,4.19
irl,2011,4.19
irl,2012,4.17
irl,2013,4.15
irl,2014,4.15
irl,2015,3.99
irl,2016,3.99
irl,2017,4
irl,2018,4
irl,2019,4
irl,2020,4
isl,1996,10.77
isl,1998,10.77
isl,1999,10.77
isl,2000,10.77
isl,2001,10.77
isl,2003,10.65
isl,2004,10.65
isl,2005,10.65
isl,2006,10.65
isl,2007,10.5
isl,2008,10.5
isl,2009,10.5
