geo,time,iq_spi_pil3
asm,2008,16.43125
asm,2009,25.2875
asm,2010,22.7125
asm,2011,22.01875
asm,2012,21.4625
asm,2013,21.4625
asm,2014,12.60625
asm,2015,18.01875
asm,2016,17.75625
asm,2017,18.39375
asm,2018,19.2875
asm,2019,19.85
atg,2005,46.24375
atg,2006,46.1875
atg,2007,50.9125
atg,2008,54.0375
atg,2009,55.08125
atg,2010,54
atg,2011,54.0375
atg,2012,55.6
atg,2013,52.8625
atg,2014,56.8125
atg,2015,50.6375
atg,2016,52.08125
atg,2017,52.73125
atg,2018,52.06875
atg,2019,46.44375
aus,2005,52.56875
aus,2006,52.275
aus,2007,53.35625
aus,2008,53.63125
aus,2009,65.975
aus,2010,63.40625
aus,2011,62.08125
aus,2012,64.3375
aus,2013,64.7375
aus,2014,64.61875
aus,2015,68.05625
aus,2016,69.525
aus,2017,76.5
aus,2018,74.6875
aus,2019,74.075
aut,2005,60.61875
aut,2006,60.31875
aut,2007,61.71875
aut,2008,61.4125
aut,2009,62.30625
aut,2010,61.19375
aut,2011,61.7
aut,2012,63.2125
aut,2013,62.425
aut,2014,62.85625
aut,2015,68.26875
aut,2016,69.19375
aut,2017,74.50625
aut,2018,76.475
aut,2019,74.55
aze,2005,54.80625
aze,2006,62.08125
aze,2007,63.56875
aze,2008,65.35
aze,2009,66.525
aze,2010,61.675
aze,2011,58.61875
aze,2012,60.5
aze,2013,58.75
aze,2014,58.08125
aze,2015,59.5
aze,2016,59.81875
aze,2017,64.85
aze,2018,61.05625
aze,2019,60.98125
bdi,2005,45.1
bdi,2006,49.5
bdi,2007,50.28125
bdi,2008,50.075
bdi,2009,50.38125
bdi,2010,51.0875
bdi,2011,48.3125
bdi,2012,48.65625
bdi,2013,50.74375
bdi,2014,55.99375
bdi,2015,65.75
bdi,2016,68.6
bdi,2017,74.71875
bdi,2018,72.6375
bdi,2019,68.9
bel,2005,52.725
bel,2006,51.89375
bel,2007,52.5875
bel,2008,52.16875
bel,2009,52.79375
bel,2010,51.14375
bel,2011,51.7
bel,2012,53.21875
bel,2013,53.59375
bel,2014,54.725
bel,2015,59.18125
bel,2016,60.4125
bel,2017,65.16875
bel,2018,64.1375
bel,2019,62.225
ben,2005,46.425
ben,2006,51.05625
ben,2007,53.1375
ben,2008,52.96875
ben,2009,53.66875
ben,2010,52.23125
ben,2011,53.0375
ben,2012,55.1125
ben,2013,54.79375
ben,2014,54.44375
ben,2015,55.1
ben,2016,53.86875
ben,2017,54.49375
ben,2018,58.53125
ben,2019,57.28125
bfa,2005,59.425
bfa,2006,62.9375
bfa,2007,63.75625
bfa,2008,63.5875
bfa,2009,69.1375
bfa,2010,70.54375
bfa,2011,68.9125
bfa,2012,68.9125
bfa,2013,68.2
bfa,2014,68.0375
bfa,2015,66.0625
bfa,2016,65.8375
bfa,2017,67.4875
bfa,2018,66.475
bfa,2019,62.025
bgd,2005,59.55625
bgd,2006,59.79375
bgd,2007,60.85
bgd,2008,60.5
bgd,2009,61.2
bgd,2010,58.25625
bgd,2011,60.41875
bgd,2012,62.34375
bgd,2013,63.35625
bgd,2014,63.0125
bgd,2015,68.4375
bgd,2016,72.2125
bgd,2017,70.46875
bgd,2018,69.5625
bgd,2019,68.975
bgr,2005,57.9875
bgr,2006,58.23125
bgr,2007,59.65
bgr,2008,59.3
bgr,2009,61.30625
bgr,2010,63.01875
bgr,2011,64.08125
bgr,2012,64.1875
bgr,2013,63.225
bgr,2014,64.7875
bgr,2015,65.4375
bgr,2016,64.31875
bgr,2017,63.53125
bgr,2018,62.4
bgr,2019,60.675
bhr,2005,43.775
bhr,2006,43.375
bhr,2007,44.5375
bhr,2008,44.36875
bhr,2009,38.675
bhr,2010,37.89375
bhr,2011,37.90625
bhr,2012,37.4375
bhr,2013,36.4
bhr,2014,37.5875
bhr,2015,38.5375
bhr,2016,39.39375
bhr,2017,40.925
bhr,2018,41.6875
bhr,2019,41.6
bhs,2005,36.475
bhs,2006,34.9875
bhs,2007,34.875
bhs,2008,35.09375
bhs,2009,35.7875
bhs,2010,35.5125
bhs,2011,35.825
bhs,2012,35.5375
bhs,2013,34.86875
bhs,2014,34.70625
bhs,2015,34.50625
bhs,2016,33.81875
bhs,2017,34.7
bhs,2018,34.8625
bhs,2019,35.8375
bih,2005,50.5875
bih,2006,58.5625
bih,2007,59.05
bih,2008,58.70625
bih,2009,60.09375
bih,2010,56.40625
bih,2011,53.45625
bih,2012,58.20625
bih,2013,57.95625
bih,2014,59.20625
bih,2015,59.25
bih,2016,59.46875
bih,2017,56.59375
bih,2018,58.1
bih,2019,58.1375
blr,2005,55.24375
blr,2006,54.20625
blr,2007,56.46875
blr,2008,56.55
blr,2009,58.06875
blr,2010,52.09375
blr,2011,52.375
blr,2012,53.0875
blr,2013,52.19375
blr,2014,55.06875
blr,2015,56.7625
blr,2016,66.53125
blr,2017,65.5
blr,2018,66.19375
blr,2019,67.88125
blz,2005,56.71875
blz,2006,58.86875
blz,2007,63.0375
blz,2008,63.4625
blz,2009,64.89375
blz,2010,62.04375
blz,2011,62.11875
blz,2012,63.68125
blz,2013,64.5375
blz,2014,64.83125
blz,2015,63.33125
blz,2016,56.1875
blz,2017,56.95625
blz,2018,54.50625
blz,2019,55.76875
bmu,2005,15.19375
bmu,2006,15.3875
bmu,2007,16.16875
bmu,2008,16.68125
bmu,2009,16.81875
bmu,2010,16.11875
bmu,2011,16.49375
bmu,2012,17.6125
bmu,2013,17.6125
bmu,2014,17.44375
bmu,2015,17.70625
bmu,2016,18.90625
bmu,2017,18.2125
bmu,2018,16.2125
bmu,2019,16.73125
bol,2005,70.81875
bol,2006,71.56875
bol,2007,72.6625
bol,2008,76.03125
bol,2009,77.59375
bol,2010,72.5875
bol,2011,73.3875
bol,2012,75.34375
bol,2013,71.8625
bol,2014,71.14375
bol,2015,66.84375
bol,2016,70.8875
bol,2017,71.9625
bol,2018,72.4625
bol,2019,70.38125
bra,2005,73.99375
bra,2006,74.59375
bra,2007,76.21875
bra,2008,75.86875
bra,2009,78.975
bra,2010,75.35625
bra,2011,77.3125
bra,2012,79.74375
bra,2013,79.18125
bra,2014,77.2875
bra,2015,73.54375
bra,2016,74.84375
bra,2017,76.175
bra,2018,76.575
bra,2019,73.09375
brb,2005,57.28125
brb,2006,60.4875
brb,2007,59.81875
brb,2008,60.34375
brb,2009,61.19375
brb,2010,57.45
brb,2011,56.68125
brb,2012,62.6875
brb,2013,63.35625
brb,2014,61.94375
brb,2015,49.71875
brb,2016,49.55
brb,2017,45.3875
brb,2018,50.425
brb,2019,50.8375
brn,2005,34.575
brn,2006,34.65625
brn,2007,36.21875
brn,2008,36.08125
brn,2009,36.30625
brn,2010,33.80625
brn,2011,35.8
brn,2012,35.8
brn,2013,35.59375
brn,2014,36.8
brn,2015,37.975
brn,2016,38.59375
brn,2017,40.29375
brn,2018,40.05625
brn,2019,40.71875
btn,2005,59.375
btn,2006,61.4625
btn,2007,65.48125
btn,2008,66.99375
btn,2009,67.6875
btn,2010,67.46875
btn,2011,66.60625
btn,2012,69.4
btn,2013,68.6375
btn,2014,67.425
btn,2015,61.725
btn,2016,62.33125
btn,2017,67.975
btn,2018,68.21875
btn,2019,67.78125
bwa,2005,48.9625
bwa,2006,53.94375
bwa,2007,55.7625
bwa,2008,56.31875
bwa,2009,61.80625
bwa,2010,56.85
bwa,2011,57.6
bwa,2012,58.05625
bwa,2013,58.7
bwa,2014,62.88125
bwa,2015,59.95625
bwa,2016,62.25625
bwa,2017,69.275
bwa,2018,66.04375
bwa,2019,65.3875
caf,2005,37.675
caf,2006,43.75
caf,2007,43.75
caf,2008,47.3625
caf,2009,47.75625
caf,2010,47.26875
caf,2011,47.2625
caf,2012,47.7625
caf,2013,44.15
caf,2014,44.49375
caf,2015,45.84375
caf,2016,46.46875
caf,2017,46.65
caf,2018,48.34375
caf,2019,49.2
can,2005,48.85625
can,2006,49.00625
can,2007,49.70625
can,2008,49.9375
can,2009,49.9375
can,2010,49.7
can,2011,50.09375
can,2012,51.34375
can,2013,51.29375
can,2014,50.56875
can,2015,57.16875
can,2016,59.20625
can,2017,64.14375
can,2018,60.5375
can,2019,60.0125
che,2005,56.3375
che,2006,57.13125
che,2007,57.825
che,2008,58.175
che,2009,59.9125
che,2010,60.59375
che,2011,59.15625
che,2012,60.05
che,2013,59.01875
che,2014,60.28125
che,2015,66.83125
che,2016,71.88125
che,2017,78.85
che,2018,78.5875
che,2019,76.55
chl,2005,62.8
chl,2006,68.94375
chl,2007,70.8625
chl,2008,72.65625
chl,2009,74.7375
chl,2010,70.24375
chl,2011,70.59375
chl,2012,71.53125
chl,2013,70.34375
chl,2014,69.14375
chl,2015,76.44375
chl,2016,76.13125
chl,2017,82.125
chl,2018,81.03125
chl,2019,80.69375
chn,2005,47.30625
chn,2006,47.45
chn,2007,48.34375
chn,2008,51.20625
chn,2009,51.20625
chn,2010,51.65
chn,2011,52.275
chn,2012,53.05625
chn,2013,51.3625
chn,2014,50.73125
chn,2015,56.79375
chn,2016,58.90625
chn,2017,59.9875
chn,2018,60.43125
chn,2019,59.675
civ,2005,57.225
civ,2006,59.64375
civ,2007,60
civ,2008,63.70625
civ,2009,65.99375
civ,2010,62.13125
civ,2011,61.7
civ,2012,67.5125
civ,2013,63.61875
civ,2014,64.79375
civ,2015,63.7125
civ,2016,71.975
civ,2017,70.85
civ,2018,69.325
civ,2019,68.475
cmr,2005,61.06875
cmr,2006,61.5125
cmr,2007,67.975
cmr,2008,68.25625
cmr,2009,70.16875
cmr,2010,66.96875
cmr,2011,68.625
cmr,2012,63.575
cmr,2013,64.0625
cmr,2014,72.65
cmr,2015,68.4375
cmr,2016,69.375
cmr,2017,75.25
cmr,2018,75.8
cmr,2019,64.525
cod,2005,48.39375
cod,2006,48.6875
cod,2007,52.69375
cod,2008,52.4125
cod,2009,50.71875
cod,2010,46.76875
cod,2011,45.78125
cod,2012,48.93125
cod,2013,48.84375
cod,2014,52.43125
cod,2015,54.71875
cod,2016,56.66875
cod,2017,53.20625
cod,2018,50.25625
cod,2019,44.325
cog,2005,51.71875
cog,2006,51.2625
cog,2007,50.925
cog,2008,50.75625
cog,2009,50.975
cog,2010,43.10625
cog,2011,48.375
cog,2012,51.25625
cog,2013,50.68125
cog,2014,49.41875
cog,2015,53.46875
cog,2016,52.39375
cog,2017,49.125
cog,2018,48.225
cog,2019,47.8
col,2005,68.3375
col,2006,69.08125
col,2007,70.1375
col,2008,71.45625
col,2009,71.60625
col,2010,71.3625
col,2011,72.08125
col,2012,76.36875
col,2013,76.55625
col,2014,75.13125
col,2015,79.11875
col,2016,81.425
col,2017,82.9375
col,2018,84.01875
col,2019,83.11875
com,2005,51.71875
com,2006,53.38125
com,2007,53.38125
com,2008,54.5625
com,2009,50.175
com,2010,46.44375
com,2011,47.2125
com,2012,56.61875
com,2013,55.8125
com,2014,58.65
com,2015,55.125
com,2016,54.49375
com,2017,54.8875
com,2018,54.6125
com,2019,52.65625
cpv,2005,50.46875
cpv,2006,50.10625
cpv,2007,53.11875
cpv,2008,52.9125
cpv,2009,66.25
cpv,2010,61.7
cpv,2011,63.4
cpv,2012,61.8375
cpv,2013,61.03125
cpv,2014,59.6875
cpv,2015,58.675
cpv,2016,59.2625
cpv,2017,60.74375
cpv,2018,59.03125
cpv,2019,59.59375
cri,2005,68.775
cri,2006,68.675
cri,2007,69.375
cri,2008,71.85
cri,2009,71.85
cri,2010,70.5375
cri,2011,74.18125
cri,2012,75.325
cri,2013,73.2
cri,2014,73.60625
cri,2015,74.9375
cri,2016,73.98125
cri,2017,75.2
cri,2018,75.5125
cri,2019,75.95625
cub,2005,46.44375
cub,2006,46.4875
cub,2007,46.04375
cub,2008,45.81875
cub,2009,45.15
cub,2010,43.05625
cub,2011,42.19375
cub,2012,45.10625
cub,2013,44.4125
cub,2014,50.15
cub,2015,47.675
cub,2016,49.4375
cub,2017,48.69375
cub,2018,49.26875
cub,2019,46.875
cym,2005,17.95
cym,2006,17.15
cym,2007,17.15
cym,2008,17.09375
cym,2009,17.15
cym,2010,16.54375
cym,2011,16.50625
cym,2012,16.175
cym,2013,16.175
cym,2014,16.00625
cym,2015,15.50625
cym,2016,16.1
cym,2017,16.85
cym,2018,17.3
cym,2019,17.10625
cyp,2005,51.96875
cyp,2006,52.225
cyp,2007,53.175
cyp,2008,52.825
cyp,2009,52.825
cyp,2010,53.63125
cyp,2011,54.06875
cyp,2012,55.31875
cyp,2013,55.0875
cyp,2014,55.51875
cyp,2015,53.54375
cyp,2016,53.90625
cyp,2017,54.4125
cyp,2018,54.6625
cyp,2019,53.33125
cze,2005,44.26875
cze,2006,43.475
cze,2007,44.425
cze,2008,44.775
cze,2009,46.09375
cze,2010,47.125
cze,2011,50.75
cze,2012,53.14375
cze,2013,52.375
cze,2014,52.725
cze,2015,68.11875
cze,2016,70.1875
cze,2017,75.48125
cze,2018,75.3625
cze,2019,74.5875
deu,2005,46.96875
deu,2006,46.6
deu,2007,47.55625
deu,2008,47.275
deu,2009,46.275
deu,2010,46.825
deu,2011,47.50625
deu,2012,50.43125
deu,2013,49.825
deu,2014,50.25625
deu,2015,62.89375
deu,2016,66.075
deu,2017,70.15625
deu,2018,70.825
deu,2019,71.10625
dji,2005,48.05625
dji,2006,50.2125
dji,2007,50.1
dji,2008,49.9625
dji,2009,50.76875
dji,2010,48.675
dji,2011,45.7375
dji,2012,52.86875
dji,2013,54.45625
dji,2014,53.8875
dji,2015,51.9
dji,2016,49.71875
dji,2017,41.875
dji,2018,40.75
dji,2019,41.60625
dma,2005,39.21875
dma,2006,39.13125
dma,2007,50.5875
dma,2008,51.5625
dma,2009,51.5625
dma,2010,50.65625
dma,2011,51.7625
dma,2012,51.7625
dma,2013,50.975
dma,2014,50.46875
dma,2015,46.10625
dma,2016,46.25
dma,2017,46.33125
dma,2018,46.46875
dma,2019,39.90625
dnk,2005,45.3625
dnk,2006,44.36875
dnk,2007,45.76875
dnk,2008,46.11875
dnk,2009,47.6375
dnk,2010,47.7375
dnk,2011,48.13125
dnk,2012,49.35625
dnk,2013,48.86875
dnk,2014,49.66875
dnk,2015,60.3875
dnk,2016,63.225
dnk,2017,68.35625
dnk,2018,69.13125
dnk,2019,68.01875
dom,2005,54.44375
dom,2006,56.13125
dom,2007,59.5
dom,2008,60.1625
dom,2009,60.1625
dom,2010,57.88125
dom,2011,58.81875
dom,2012,54.96875
dom,2013,57.84375
dom,2014,60.375
dom,2015,61
dom,2016,65.875
dom,2017,65.7
dom,2018,63.075
dom,2019,59.95625
dza,2005,54.43125
dza,2006,57.08125
dza,2007,57.225
dza,2008,56.45625
dza,2009,56.34375
dza,2010,51.8375
dza,2011,51.6875
dza,2012,53.10625
dza,2013,58.34375
dza,2014,55.83125
dza,2015,56.1375
dza,2016,56.39375
dza,2017,55.38125
dza,2018,51.175
dza,2019,57.3625
ecu,2005,70.575
ecu,2006,74.65
ecu,2007,75.53125
ecu,2008,75.80625
ecu,2009,76.5
ecu,2010,72.46875
ecu,2011,69.625
ecu,2012,74.13125
ecu,2013,76.0625
ecu,2014,74.4875
ecu,2015,70.81875
ecu,2016,72.05625
ecu,2017,77.84375
ecu,2018,78.74375
ecu,2019,76.425
egy,2005,67.2125
egy,2006,66.5625
egy,2007,68.0375
egy,2008,70.825
egy,2009,72.15
egy,2010,69.08125
egy,2011,69.475
egy,2012,72.18125
egy,2013,68.95625
egy,2014,75.5
egy,2015,78.8875
egy,2016,79.85625
egy,2017,77.94375
egy,2018,79.175
egy,2019,72.6375
eri,2005,36.775
eri,2006,38.4
eri,2007,38.79375
eri,2008,38.68125
eri,2009,38.98125
eri,2010,41.35
eri,2011,41.4125
eri,2012,41.3375
eri,2013,40.30625
eri,2014,39.95
eri,2015,37.04375
eri,2016,37.44375
eri,2017,39.3
eri,2018,37.44375
eri,2019,37.9125
esp,2005,53.45625
esp,2006,54.25625
esp,2007,54.50625
esp,2008,54.78125
esp,2009,56.10625
esp,2010,56.7625
esp,2011,57.1125
esp,2012,58.625
esp,2013,58.65
esp,2014,59.78125
esp,2015,64.8875
esp,2016,69.3625
esp,2017,74.64375
esp,2018,75.49375
esp,2019,75.5375
est,2005,51.96875
est,2006,51.875
est,2007,52.125
est,2008,53.1
est,2009,53.79375
est,2010,56
est,2011,57.01875
est,2012,59.575
est,2013,61.8375
est,2014,63.175
est,2015,66.7375
est,2016,64.00625
est,2017,71.63125
est,2018,70.9
est,2019,67.49375
eth,2005,68.575
eth,2006,68.5625
eth,2007,68.7
eth,2008,68.49375
eth,2009,65.36875
eth,2010,62.13125
eth,2011,66.94375
eth,2012,68.19375
eth,2013,70.7375
eth,2014,70.33125
eth,2015,65.3375
eth,2016,70.26875
eth,2017,76.31875
eth,2018,71.38125
eth,2019,71.4125
fin,2005,57.23125
fin,2006,57.9
fin,2007,58.85625
fin,2008,58.5125
fin,2009,58.5125
fin,2010,60.5
fin,2011,60.6375
fin,2012,62.93125
fin,2013,62.33125
fin,2014,62.68125
fin,2015,66.575
fin,2016,70.55625
fin,2017,76.2875
fin,2018,76.4375
fin,2019,75.2375
fji,2005,57.91875
fji,2006,59.73125
fji,2007,60.06875
fji,2008,64.65625
fji,2009,63.9875
fji,2010,59.49375
fji,2011,60.31875
fji,2012,62.35
fji,2013,59.60625
fji,2014,59.2
fji,2015,58.43125
fji,2016,59.75625
fji,2017,59.225
fji,2018,54.80625
fji,2019,52.9375
fra,2005,46.6625
fra,2006,46.55625
fra,2007,46.8125
fra,2008,47.0875
fra,2009,47.0875
fra,2010,48.05
fra,2011,47.61875
fra,2012,49.13125
fra,2013,47.8375
fra,2014,49.05
fra,2015,62.4375
fra,2016,70.89375
fra,2017,75.6
fra,2018,75.59375
fra,2019,74.3
fro,2005,8.40625
fro,2006,8.20625
fro,2007,9.76875
fro,2008,9.76875
fro,2009,9.76875
fro,2010,9.1125
fro,2011,9.68125
fro,2012,9.2375
fro,2013,8.34375
fro,2014,8.34375
fro,2015,9.01875
fro,2016,9.76875
fro,2017,10.54375
fro,2018,10.71875
fro,2019,11.39375
fsm,2005,31.35625
fsm,2006,34.625
fsm,2007,34.625
fsm,2008,34.4875
fsm,2009,36.0875
fsm,2010,32.61875
fsm,2011,40.75
fsm,2012,41.1875
fsm,2013,42.38125
fsm,2014,43.64375
fsm,2015,42.075
fsm,2016,43.9375
fsm,2017,45.60625
fsm,2018,44.8625
fsm,2019,41.68125
gab,2005,41.71875
gab,2006,42.55625
gab,2007,43.1125
gab,2008,42.94375
gab,2009,43.80625
gab,2010,39.4875
gab,2011,38.6125
gab,2012,48.55625
gab,2013,48.13125
gab,2014,46.4375
gab,2015,45.23125
gab,2016,47.79375
gab,2017,42.425
gab,2018,40.84375
gab,2019,41.55625
gbm,2005,6.58125
gbm,2006,7.225
gbm,2007,7.225
gbm,2008,7.225
gbm,2009,8.7875
gbm,2010,8.6125
gbm,2011,8.40625
gbm,2012,8.18125
gbm,2013,8.18125
gbm,2014,8.18125
gbm,2015,8.96875
gbm,2016,8.96875
gbm,2017,9.9
gbm,2018,10.275
gbm,2019,10.88125
gbr,2005,51.9
gbr,2006,51.5
gbr,2007,51.75
gbr,2008,52.09375
gbr,2009,53.06875
gbr,2010,53.60625
gbr,2011,55.60625
gbr,2012,58.7125
gbr,2013,58.30625
gbr,2014,58.9375
gbr,2015,63.09375
gbr,2016,69.55
gbr,2017,74.55
gbr,2018,74.78125
gbr,2019,74.025
geo,2005,59.3125
geo,2006,59.1625
geo,2007,60.28125
geo,2008,61.46875
geo,2009,61.46875
geo,2010,55.0875
geo,2011,55.88125
geo,2012,55.675
geo,2013,57.05625
geo,2014,56.00625
geo,2015,58.16875
geo,2016,64.9
geo,2017,73.6
geo,2018,73.98125
geo,2019,73.71875
gha,2005,46.9
gha,2006,50.075
gha,2007,53.725
gha,2008,56.43125
gha,2009,57.31875
gha,2010,53.73125
gha,2011,67.375
gha,2012,69.2625
gha,2013,68.85
gha,2014,68.73125
gha,2015,67.075
gha,2016,66.2125
gha,2017,67.64375
gha,2018,66
gha,2019,65.1125
gib,2005,8.34375
gib,2006,8.14375
gib,2007,8.14375
gib,2008,9.53125
gib,2009,9.53125
gib,2010,8.73125
gib,2011,8.73125
gib,2012,9.025
gib,2013,8.9875
gib,2014,7.7375
gib,2015,8.43125
gib,2016,10.9875
gib,2017,11.91875
gib,2018,12.13125
gib,2019,12.94375
gin,2005,43.025
gin,2006,43.0625
gin,2007,47.225
gin,2008,47.0875
gin,2009,47.0875
gin,2010,42.20625
gin,2011,41.225
gin,2012,44.03125
gin,2013,44.08125
gin,2014,53.64375
gin,2015,52.1875
gin,2016,55.81875
gin,2017,52.8625
gin,2018,55.93125
gin,2019,57.06875
gmb,2005,40.60625
gmb,2006,43.64375
gmb,2007,54.9875
gmb,2008,56.4375
gmb,2009,56.4375
gmb,2010,54.775
gmb,2011,55.925
gmb,2012,60.025
gmb,2013,62.93125
gmb,2014,62.31875
gmb,2015,59.0625
gmb,2016,59.74375
gmb,2017,62.65625
gmb,2018,64.6875
gmb,2019,64.91875
gnb,2005,36.21875
gnb,2006,39.8
gnb,2007,39.8
gnb,2008,39.6875
gnb,2009,40.73125
gnb,2010,41.5125
gnb,2011,40.025
gnb,2012,41.275
gnb,2013,40.49375
gnb,2014,44.05
gnb,2015,41.99375
gnb,2016,43.4625
gnb,2017,50.975
gnb,2018,50.075
gnb,2019,41.9875
gnq,2005,39.00625
gnq,2006,39.7875
gnq,2007,40.83125
gnq,2008,41.08125
gnq,2009,38.8125
gnq,2010,48.45
gnq,2011,52.66875
gnq,2012,53.91875
gnq,2013,52.8875
gnq,2014,51.8
gnq,2015,49.425
gnq,2016,45.8375
gnq,2017,45.84375
gnq,2018,45.39375
gnq,2019,44.88125
grc,2005,43.46875
grc,2006,44.08125
grc,2007,46.075
grc,2008,46.35625
grc,2009,47.325
grc,2010,47.3125
grc,2011,48.95625
grc,2012,50.29375
grc,2013,50.04375
grc,2014,51.175
grc,2015,60.125
grc,2016,63.1375
grc,2017,69.54375
grc,2018,70.61875
grc,2019,68.5375
grd,2005,57.0625
grd,2006,55.9125
grd,2007,55.9125
grd,2008,56.19375
grd,2009,56.8875
grd,2010,53.3375
grd,2011,54.09375
grd,2012,55.13125
grd,2013,55.19375
grd,2014,54.61875
grd,2015,48.7125
grd,2016,43.9625
grd,2017,44.04375
grd,2018,43.73125
grd,2019,43.1
grl,2005,13.6125
grl,2006,13.4125
grl,2007,13.4125
grl,2008,13.35625
grl,2009,11.79375
grl,2010,10.6375
grl,2011,11.16875
grl,2012,10.6125
grl,2013,10.6125
grl,2014,10.6125
grl,2015,11.275
grl,2016,11.16875
grl,2017,11.875
grl,2018,11.96875
grl,2019,12.5375
gtm,2005,64.95
gtm,2006,69.3125
gtm,2007,70.0875
gtm,2008,70.4375
gtm,2009,71.125
gtm,2010,69.1625
gtm,2011,67.2125
gtm,2012,66.175
gtm,2013,67.40625
gtm,2014,66.48125
gtm,2015,75.575
gtm,2016,77.125
gtm,2017,79.15
gtm,2018,76.9125
gtm,2019,73.93125
gum,2005,16.8875
gum,2006,16.6875
gum,2007,16.6875
gum,2008,16.6875
gum,2009,16.6875
gum,2010,13.6
gum,2011,13.6
gum,2012,13.15625
gum,2013,13.15625
gum,2014,13.15625
gum,2015,13.3
gum,2016,13.24375
gum,2017,13.99375
gum,2018,14.78125
gum,2019,15.34375
guy,2005,54.325
guy,2006,55.34375
guy,2007,56.04375
guy,2008,59.30625
guy,2009,60.9875
guy,2010,60.14375
guy,2011,60.10625
guy,2012,61.775
guy,2013,58.95
guy,2014,60.70625
guy,2015,55.76875
guy,2016,56.15
guy,2017,59.0625
guy,2018,51.0375
guy,2019,46.13125
hkg,2005,26.69375
hkg,2006,26.19375
hkg,2007,25.85625
hkg,2008,26.4125
hkg,2009,26.4125
hkg,2010,24.61875
hkg,2011,24.73125
hkg,2012,25.38125
hkg,2013,28.58125
hkg,2014,27.14375
hkg,2015,28.925
hkg,2016,28.86875
hkg,2017,29.925
hkg,2018,27.65625
hkg,2019,28.7375
hnd,2005,64.7625
hnd,2006,68.61875
hnd,2007,68.61875
hnd,2008,69.8625
hnd,2009,69.975
hnd,2010,66.3625
hnd,2011,64.04375
hnd,2012,73.7625
hnd,2013,74.25625
hnd,2014,75.84375
hnd,2015,72.99375
hnd,2016,74.60625
hnd,2017,68.68125
hnd,2018,67.975
hnd,2019,66.85625
hrv,2005,49.1625
hrv,2006,50.43125
hrv,2007,51.26875
hrv,2008,51.04375
hrv,2009,53.35625
hrv,2010,52.13125
hrv,2011,54.28125
hrv,2012,53.4625
hrv,2013,53.76875
hrv,2014,53.3375
hrv,2015,47.175
hrv,2016,48.35
hrv,2017,58.5
hrv,2018,57.625
hrv,2019,57.2875
hti,2005,39.7125
hti,2006,43.75
hti,2007,44.375
hti,2008,44.20625
hti,2009,44.20625
hti,2010,40.325
hti,2011,36.83125
hti,2012,48.25
hti,2013,48.1125
hti,2014,47.55625
hti,2015,48.25
hti,2016,50
hti,2017,50.025
hti,2018,50.7125
hti,2019,51.23125
hun,2005,44.38125
hun,2006,43.3875
hun,2007,44.34375
hun,2008,44.69375
hun,2009,45.3875
