geo,time,bx_gsr_ccis_cd
ken,2007,328366377.81629
ken,2008,435635662.74349
ken,2009,376526001.65911
ken,2010,357173664.28271
ken,2011,386716084.5985
ken,2012,467586655.62522
ken,2013,515172930.29376
ken,2014,755708834.48492
ken,2015,550303436.19451
ken,2016,451361067.63433
ken,2017,473087993.7425
ken,2018,570245522.26649
ken,2019,628827610.94153
ken,2020,567129881.22868
kgz,1994,6395000
kgz,1995,9458000
kgz,1996,9010000
kgz,1997,9390000
kgz,1998,9692296.62
kgz,1999,10208649
kgz,2000,9569257.24
kgz,2001,8869739.24
kgz,2002,9317951
kgz,2003,9893480
kgz,2004,8448148.4
kgz,2005,7615736.6
kgz,2006,11453214
kgz,2007,13118189
kgz,2008,17713204
kgz,2009,10480770
kgz,2010,22840249
kgz,2011,16564598
kgz,2012,13075217
kgz,2013,21683077
kgz,2014,20735636
kgz,2015,42403989
kgz,2016,65583093
kgz,2017,39373845
kgz,2018,21749133
kgz,2019,14705464
kgz,2020,13775193
khm,1994,0
khm,1995,18300000
khm,1996,20700000
khm,1997,21500000
khm,1998,2000000
khm,1999,4000000
khm,2000,8000000
khm,2001,23209261.42539
khm,2002,30439292.85306
khm,2003,31961257.49571
khm,2004,37749273.55289
khm,2005,33935971.27714
khm,2006,36329646.17875
khm,2007,39560000
khm,2008,41010000
khm,2009,43010000
khm,2010,83770000
khm,2011,71292500
khm,2012,66330000
khm,2013,57919536.97453
khm,2014,74119713.67803
khm,2015,86574143.96255
khm,2016,73897155.3398
khm,2017,66507154.68577
khm,2018,65376230.22304
khm,2019,87026698.86827
khm,2020,82834215.34037
kir,1985,133389.66898
kir,1986,175805.17492
kir,1987,205156.2128
kir,1988,216421.74895
kir,1989,261743.53351
kir,1990,303655.576
kir,1991,417524.8798
kir,1992,433298.36754
kir,1993,405967.79458
kir,1994,438676.39147
kir,2006,675088.80273
kir,2007,700952.1347
kir,2008,461227.26326
kir,2009,478814.48128
kir,2010,339375.92125
kir,2011,647132.3605
kir,2012,847294.02229
kir,2013,792028.17213
kir,2014,369250.75277
kir,2020,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,6344444.44444
kna,1994,7151851.85185
kna,1995,6888888.88889
kna,1996,7555555.55556
kna,1997,7600000
kna,1998,7077777.77778
kna,1999,6625925.92593
kna,2000,5366666.66667
kna,2001,4073703.7037
kna,2002,3524114.81481
kna,2003,3655562.96296
kna,2004,4278766.66667
kna,2005,4722788.88889
kna,2006,5280441.11111
kna,2007,6585625.55556
kna,2008,7089157.40741
kna,2009,4374980
kna,2010,4778269.25926
kna,2011,5994057.40741
kna,2012,6222360.37037
kna,2013,6285392.96296
kna,2014,6381325.66148
kna,2015,5146651.20222
kna,2016,4459651.20222
kna,2017,4459651.20222
kna,2018,3971642.31333
kna,2019,3966195.40016
kna,2020,3848434.97126
kor,1976,2000000
kor,1977,4000000
kor,1978,8000000
kor,1979,12000000
kor,1980,20400000
kor,1981,23600000
kor,1982,31100000
kor,1983,50500000
kor,1984,32700000
kor,1985,39500000
kor,1986,136000000
kor,1987,169800000
kor,1988,303200000
kor,1989,147400000
kor,1990,258900000
kor,1991,233600000
kor,1992,248000000
kor,1993,250000000
kor,1994,324200000
kor,1995,368100000
kor,1996,422700000
kor,1997,425600000
kor,1998,469900000
kor,1999,263800000
kor,2000,257200000
kor,2001,239600000
kor,2002,192700000
kor,2003,193800000
kor,2004,226800000
kor,2005,294900000
kor,2006,724900000
kor,2007,899100000
kor,2008,946300000
kor,2009,882800000
kor,2010,1031300000
kor,2011,1318700000
kor,2012,1517800000
kor,2013,2157400000
kor,2014,2993900000
kor,2015,3501800000
kor,2016,3718900000
kor,2017,4579500000
kor,2018,6610100000
kor,2019,7669200000
kor,2020,8158500000
kor,2021,11377900000
kos,2004,1728120.69515
kos,2005,2474632.93664
kos,2006,3484289.23394
kos,2007,79947217.85732
kos,2008,84271435.36028
kos,2009,101334641.33331
kos,2010,105605665.39423
kos,2011,134939689.8502
kos,2012,90401436.14714
kos,2013,79312811.76666
kos,2014,102500386.46629
kos,2015,60853368.59474
kos,2016,53530759.48142
kos,2017,53091264.37788
kos,2018,65688948.39228
kos,2019,75271735.92835
kos,2020,81797574.80417
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,503902273.49847
kwt,2005,1294863013.69863
kwt,2006,3397245932.19172
kwt,2007,4667258454.78795
kwt,2008,6072647839.37111
kwt,2009,6886287091.80016
kwt,2010,3558030518.66305
kwt,2011,3601488519.35364
kwt,2012,3446221715.2537
kwt,2013,3350904019.61074
kwt,2014,3063607396.46182
kwt,2015,2707725460.36689
kwt,2016,2553680300.49612
kwt,2017,2284965084.81044
kwt,2018,3264433082.80082
kwt,2019,4373407734.24184
kwt,2020,4292531589.40812
lao,1991,1000000
lao,1992,3600000
lao,1993,2600000
lao,1994,1000000
lao,1995,0
lao,1996,0
lao,1997,0
lao,1998,0
lao,1999,0
lao,2001,8261626.368
lao,2002,8751635.205
lao,2003,5439205.57531
lao,2004,5038206.20655
lao,2005,5846913.98391
lao,2006,6139259.68311
lao,2007,17218813.75808
lao,2008,27762090.67965
lao,2009,28817866.1111
lao,2010,27259265.64837
lao,2011,31027759.62619
lao,2012,34757123.1705
lao,2013,40070411.10946
lao,2014,38575010.88061
lao,2015,34299291.52142
lao,2016,29794811.38689
lao,2017,24036487.14985
lao,2018,26027531.43703
lao,2019,33402507.20282
lao,2020,37279782.56463
lbn,2002,59812323.43
lbn,2003,162710842.36
lbn,2004,229495774.66
lbn,2005,240578335.71
lbn,2006,304863891.81
lbn,2007,250060000
lbn,2008,329420000
lbn,2009,482739909.12
lbn,2010,472080799.46025
lbn,2011,973972254.009
lbn,2012,645903912.575
lbn,2013,595873136.261
lbn,2014,684112569.517
lbn,2015,642780532.35
lbn,2016,655952495.33
lbn,2017,640665158.56
lbn,2018,749443887.63206
lbn,2019,568472625.78236
lbn,2020,241153485.53778
lby,2000,4000000
lby,2001,3000000
lby,2002,6000000
lby,2003,11000000
lby,2004,10000000
lby,2005,10000000
lby,2006,12000000
lby,2007,9100000
lby,2008,11100000
lby,2009,10000000
lby,2010,12000000
lby,2011,10200000
lby,2012,10100000
lby,2013,12600000
lby,2014,13600000
lby,2015,17000000
lby,2016,17000000
lby,2017,21300000
lby,2018,26600000
lby,2019,33300000
lca,1986,2222222.22222
lca,1987,2962962.96296
lca,1988,3962962.96296
lca,1989,5777777.77778
lca,1990,7596296.2963
lca,1991,3885185.18519
lca,1992,0
lca,1993,6914814.81481
lca,1994,6622222.22222
lca,1995,9951851.85185
lca,1996,7603703.7037
lca,1997,10000000
lca,1998,7485185.18519
lca,1999,17481481.48148
lca,2000,13533333.33333
lca,2001,12785185.18519
lca,2002,14008148.14815
lca,2003,10052592.59259
lca,2004,10326666.66667
lca,2005,16788518.51852
lca,2006,8432962.96296
lca,2007,5608148.14815
lca,2008,5904844.44444
lca,2009,5798825.92593
lca,2010,3860000
lca,2011,5332592.59259
lca,2012,4883703.7037
lca,2013,4934397.40741
lca,2014,16166066.66667
lca,2015,11748770.37037
lca,2016,11775529.48148
lca,2017,11657774.18667
lca,2018,11666490.85837
lca,2019,11906313.35633
lca,2020,10712781.44311
lka,2000,45311853.5012
lka,2001,106020000
lka,2002,118940000
lka,2003,117820000
lka,2004,114810000
lka,2005,126340000
lka,2006,165900000
lka,2007,247200000
lka,2008,310500000
lka,2009,324700000
lka,2010,348300000
lka,2011,440220000
lka,2012,672914000
lka,2013,718662065.64656
lka,2014,747900217.69269
lka,2015,804862002.13611
lka,2016,858350438.97228
lka,2017,925665482.3171
lka,2018,994971000
lka,2019,1054035000
lka,2020,994802008.70669
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,0
lso,1994,0
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,0
lso,1999,0
lso,2000,384450.55373
lso,2001,331263.75218
lso,2002,287162.34355
lso,2003,449820.79376
lso,2004,556785.02041
lso,2005,1860165.62113
lso,2006,4712024.38403
lso,2007,3839209.84827
lso,2008,4895197.96559
lso,2009,1674773.9275
lso,2010,781939.01634
lso,2011,1380164.04418
lso,2012,2346166.61081
lso,2013,3204023.17526
lso,2014,2144094.21563
lso,2015,1721735.49658
lso,2016,2920212.32499
lso,2017,1842922.69581
lso,2018,84228.89363
lso,2019,421824.63408
lso,2020,22356.24255
lso,2021,19480.02513
ltu,1993,2384238.42615
ltu,1994,9663113.6538
ltu,1995,24222500
ltu,1996,26450000
ltu,1997,41625000
ltu,1998,32175000
ltu,1999,42212500
ltu,2000,48307500
ltu,2001,57375000
ltu,2002,53957820.84543
ltu,2003,83648199.26725
ltu,2004,89036943.18903
ltu,2005,95988096.32868
ltu,2006,91681036.81528
ltu,2007,112706192.98421
ltu,2008,136168546.00032
ltu,2009,133407088.70319
ltu,2010,137548419.6912
ltu,2011,153520513.67012
ltu,2012,188369513.45645
ltu,2013,208866375.94474
ltu,2014,284107927.09052
ltu,2015,267154895.80518
ltu,2016,330578647.33846
ltu,2017,554338445.36232
ltu,2018,654850403.13791
ltu,2019,759146999.03436
ltu,2020,1087663926.67837
lux,1999,787708706.13919
lux,2000,855277157.93261
lux,2001,908548200.73236
lux,2002,1034139358.20134
lux,2003,2028452002.16201
lux,2004,3276088933.1389
lux,2005,3474562874.68577
lux,2006,3628068988.55587
lux,2007,3040201472.80025
lux,2008,3276771317.00359
lux,2009,3774956691.27149
lux,2010,4001375575.06768
lux,2011,4693290468.78588
lux,2012,4693188661.7705
lux,2013,5796864683.59011
lux,2014,5761812604.50282
lux,2015,4781009180.11594
lux,2016,4817459751.99017
lux,2017,4726041878.86022
lux,2018,4868903548.22138
lux,2019,4735142577.11152
lux,2020,4862265697.01306
lux,2021,5055418959.54492
lva,1992,67888
lva,1993,4222000
lva,1994,5477000
lva,1995,5482000
lva,1996,30440000
lva,1997,39548000
lva,1998,40000000
lva,1999,51900000
lva,2008,219840289.8323
lva,2009,211545529.1994
lva,2010,214694107.21501
lva,2011,258532598.079
lva,2012,305383387.37283
lva,2013,374957900.54113
lva,2014,385570737.90104
lva,2015,400280141.93194
lva,2016,588398298.18699
lva,2017,707872997.07905
lva,2018,918399510.27473
lva,2019,948124304.62662
lva,2020,970556541.74386
lva,2021,1125830302.52525
mac,2002,41210325.18267
mac,2003,45338557.01924
mac,2004,48027048.53808
mac,2005,55773336.40894
mac,2006,56604121.63607
mac,2007,88730769.29897
mac,2008,97600046.40003
mac,2009,73389179.15822
mac,2010,93129274.43021
mac,2011,80876983.4907
mac,2012,67394209.42548
mac,2013,57318892.4241
mac,2014,55694228.80236
mac,2015,53221015.23672
mac,2016,46509005.22782
mac,2017,37810456.41534
mac,2018,30103087.48658
mac,2019,24958343.27871
mac,2020,22698897.92964
mar,1991,30321998.95481
mar,1992,35020423.70028
mar,1993,36564214.87176
mar,1994,46725341.38023
mar,1995,54448145.11855
mar,1996,49564726.28348
mar,1997,89429039.66647
mar,1998,0
mar,1999,0
mar,2000,113517909.05319
mar,2001,168867046.06531
mar,2002,231457802.44543
mar,2003,249646519.73166
mar,2004,341689206.58055
mar,2005,327886704.99514
mar,2006,387168406.65484
mar,2007,401485866.89944
mar,2008,787892442.99753
mar,2009,917220489.14194
mar,2010,1003096667.02254
mar,2011,1140394196.79829
mar,2012,1096403165.5975
mar,2013,1142310069.57492
mar,2014,1588253680.60278
mar,2015,1436003560.67557
mar,2016,1440057102.85724
mar,2017,1492626585.806
mar,2018,1666561944.74976
mar,2019,1586425696.37392
mar,2020,1817002171.84857
mda,1994,2162000
mda,1995,3890000
mda,1996,5420000
mda,1997,8880000
mda,1998,13990000
mda,1999,15650000
mda,2000,16030000
mda,2001,16560000
mda,2002,19690000
mda,2003,24300000
mda,2004,42500000
mda,2005,58400000
mda,2006,72060000
mda,2007,91530000
mda,2008,121740000
mda,2009,121880000
mda,2010,144380000
mda,2011,165900000
mda,2012,178790000
mda,2013,182990000
mda,2014,186000000
mda,2015,162030000
mda,2016,154900000
mda,2017,175820000
mda,2018,225460000
mda,2019,257870000
mda,2020,302770000
mdg,1991,5061677.27312
mdg,1992,4646005.82986
mdg,1993,9494286.83772
mdg,1994,6442072.55862
mdg,1995,4400286.16317
mdg,1996,4791626.22689
mdg,1997,7562534.54908
mdg,1998,8387549.89143
mdg,1999,6699794.31154
mdg,2000,6466217.05738
mdg,2001,8376603.2
mdg,2002,388417.47281
mdg,2003,6783062.1
mdg,2004,3960650.9
mdg,2005,2102774.35903
mdg,2006,8354822.7338
mdg,2007,46143480.17399
mdg,2008,35425262.3955
mdg,2009,13853445.63651
mdg,2010,22807615.47818
mdg,2011,37897475.72663
mdg,2012,48525656.19745
mdg,2013,55052529.66209
mdg,2014,67288844.5757
mdg,2015,78476918.86344
mdg,2016,73487683.38192
mdg,2017,95330298.97916
mdg,2018,122204658.23966
mdg,2019,129003752.24222
mdg,2020,159048644.00824
mdv,2007,17665149.86758
mdv,2008,19414834.78418
mdv,2009,21993014.32367
mdv,2010,44757918.88547
mdv,2011,57472465.28516
mdv,2012,56863737.13448
mdv,2013,61366402.09617
mdv,2014,81150617.83845
mdv,2015,87069111.1378
mdv,2016,91960138.73679
mdv,2017,62748935.92572
mdv,2018,56993655.34148
mdv,2019,58504099.1079
mdv,2020,30647968.6725
mex,1994,1388530000
mex,1995,859990000
mex,1996,846300000
mex,1997,1159100000
mex,1998,1043214000
mex,1999,1168485000
mex,2000,1212828000
mex,2001,787198737
mex,2002,557379926
mex,2003,422526091
mex,2004,422529943
mex,2005,547927373
mex,2006,535420079
mex,2007,482918855
mex,2008,406308085
mex,2009,277266947
mex,2010,202448238
mex,2011,236711314
mex,2012,254766674
mex,2013,197164734
mex,2014,183530403
mex,2015,159473943
mex,2016,107037126
mex,2017,80600437
mex,2018,68577658
mex,2019,72115635
mex,2020,54467675
mhl,2010,494365.68
mhl,2011,424980
mhl,2012,390663.9
mhl,2013,410220
mhl,2014,359640
mhl,2015,299880
mhl,2016,221580
mhl,2017,188640
mhl,2018,153720
mkd,1996,17770000
mkd,1997,16340000
mkd,1998,18815659.59044
mkd,1999,32233161.50002
mkd,2000,40361732.7857
mkd,2001,34566958.95403
mkd,2002,40037792.28293
mkd,2003,58342112
mkd,2004,55753540
mkd,2005,60639658
mkd,2006,83239588
mkd,2007,101368384
mkd,2008,128384900
mkd,2009,121105270
mkd,2010,127173610
mkd,2011,146806220
mkd,2012,136085550
mkd,2013,158756660
mkd,2014,161880751.7
mkd,2015,144084953
mkd,2016,165787606.53
mkd,2017,166234622.96709
mkd,2018,216402876.42291
mkd,2019,243946544.08
mkd,2020,277085052.44
mkd,2021,390059721.86
mli,1996,158341.54078
mli,1997,101084.62564
mli,1998,555977.6479
mli,1999,3798702.25508
mli,2000,8759405.97852
mli,2001,6811872.90172
mli,2002,10482717.81803
mli,2003,12214229.06936
mli,2004,37865655.00165
mli,2005,44247757.17688
mli,2006,60831625.56656
mli,2007,86517097.31571
mli,2008,105605371.35532
mli,2009,100873194.57487
mli,2010,120433894.54898
mli,2011,142455587.84937
mli,2012,145934550.97547
mli,2013,173674621.03122
mli,2014,179490074.65343
mli,2015,187042171.82667
mli,2016,190904924.15933
mli,2017,205691400.44402
mli,2018,223000683.73322
mli,2019,220395072.11012
mli,2020,209123986.7833
mlt,1990,9374114.98159
mlt,1991,10029621.72363
mlt,1992,18330424.23989
mlt,1993,12030155.17043
mlt,1994,16291761.08857
mlt,1995,15798728.23106
mlt,1996,20346282.64759
mlt,1997,14546320.37432
mlt,1998,15371892.35054
mlt,1999,21961246.21035
mlt,2000,27242849.90032
mlt,2001,27740448.81009
mlt,2002,31847110.206
mlt,2003,36869954.81574
mlt,2004,61403202.50615
mlt,2005,90529128.12667
mlt,2006,96614462.21462
mlt,2007,106778530.0853
mlt,2008,121666582.78266
mlt,2009,109291466.64032
mlt,2010,137514805.80068
mlt,2011,117706445.2751
mlt,2012,151165772.16249
mlt,2013,89175999.31971
mlt,2014,102158248.46074
mlt,2015,97451731.7372
mlt,2016,102534277.53166
mlt,2017,104686579.69882
mlt,2018,110679263.21051
mlt,2019,112894397.28606
mlt,2020,98439027.28576
mmr,1992,16150.21857
mmr,1999,206492.13967
mmr,2000,199183.1244
mmr,2001,177941.09832
mmr,2002,14535.58796
mmr,2003,0
mmr,2004,0
mmr,2012,75711243.8298
mmr,2013,80200811.36651
mmr,2014,189120940.24604
mmr,2015,350813407.61406
mmr,2016,219017597.18385
mmr,2017,112829668.14008
mmr,2018,65705201.50108
mmr,2019,149715842.22302
mne,2007,44754694.45423
mne,2008,47828967.99697
mne,2009,42394766.6681
mne,2010,39451354.43575
mne,2011,46415840.6634
mne,2012,42673240.20846
mne,2013,47680506.19244
mne,2014,47783331.43412
mne,2015,66062920.74556
mne,2016,60802633.38466
mne,2017,61564845.24685
mne,2018,81139931.36134
mne,2019,63019338.92048
mne,2020,70389233.31596
mne,2021,120502774.19991
mng,1992,2300000
mng,1993,2200000
mng,1994,3800000
mng,1995,5000000
mng,1996,4800000
mng,1997,6800000
mng,1998,7200000
mng,1999,7469800
mng,2000,7700000
mng,2001,7700000
mng,2002,5961010
mng,2003,4762212.2
mng,2004,5960000
mng,2005,15224160
mng,2006,18065096.5
mng,2007,20594410
mng,2008,19342115.2
mng,2009,12480278.43
mng,2010,9873930
mng,2011,13556391.62195
mng,2012,21829190.72578
mng,2013,12970291.86402
mng,2014,13532803.58597
mng,2015,12060240.20448
mng,2016,18693522.74165
mng,2017,25599326.04563
mng,2018,46225884.4624
mng,2019,50068284.3395
mng,2020,32248403.66727
moz,2005,12124750.7
moz,2006,17514942.69
moz,2007,22360077.71131
moz,2008,33546734.14486
moz,2009,34663169.195
moz,2010,38160061.2079
moz,2011,35483227.6779
moz,2012,31536400.236
moz,2013,28695409.32
moz,2014,25988163.193
moz,2015,16369113.6622
moz,2016,23999128.33264
moz,2017,20899203.85305
moz,2018,16874979.06108
moz,2019,23239206.32639
moz,2020,19833734.92224
mrt,2012,27486197.71191
mrt,2013,19620076.66455
mrt,2014,16967331.38284
mrt,2015,16305618.85438
mrt,2016,14320887.90724
mrt,2017,14617922.18646
mrt,2018,21015783.37649
mrt,2019,12491887.72175
mrt,2020,11965726.22939
mus,2000,18769747.84264
mus,2001,37712116.82715
mus,2002,36222188.46692
mus,2003,28301447.23856
mus,2004,28634772.09401
mus,2005,33937314.31107
mus,2006,47724418.98355
mus,2007,57769829.44329
mus,2008,88974842.28941
mus,2009,80401994.60726
mus,2010,101478480.64576
mus,2011,161147930.27332
mus,2012,169872305.59845
mus,2013,148013140.28748
mus,2014,190231658.63281
mus,2015,136656447.11986
mus,2016,149514550.00701
mus,2017,127117776.84521
mus,2018,130468883.86505
mus,2019,139721652.51641
mus,2020,124993261.38499
mwi,2003,2416105.5424
mwi,2004,1572192.60351
mwi,2005,1928484.10018
mwi,2006,1928907.70737
mwi,2007,3003054.49869
mwi,2008,3188120.45592
mwi,2009,4076693.30941
mwi,2010,4493529.29124
mwi,2011,9198078.89298
mwi,2012,21681467.06444
mwi,2013,31114189.52883
mwi,2014,21326890.94495
mwi,2015,22470508.69604
mwi,2016,32570972.30767
mwi,2017,38733188.66937
mwi,2018,55772025.94322
mwi,2019,56137236.17819
mwi,2020,70321963.74514
mys,1999,190789473.68421
mys,2000,262368421.05263
mys,2001,418684210.52632
mys,2002,416315789.47368
mys,2003,417210526.31579
mys,2004,743015789.47368
mys,2005,1050108433.40073
mys,2006,1125326430.81477
mys,2007,1459117748.6882
mys,2008,1627562355.5574
mys,2009,2013821985.20121
mys,2010,2129444074.1435
mys,2011,2421448414.18015
mys,2012,2924078443.49922
mys,2013,2857519459.10793
mys,2014,2760395962.98325
mys,2015,2656378859.4191
mys,2016,2575932353.51888
mys,2017,2680319135.13977
mys,2018,2832647002.38604
mys,2019,2996040655.54914
mys,2020,3189068219.32935
mys,2021,3375446876.99036
nam,1990,5488302.73272
nam,1991,5214906.66585
nam,1992,7608657.85788
nam,1993,8293189.44259
nam,1994,8814919.08627
nam,1995,9125785.58264
nam,1996,8094248.37364
nam,1997,7812564.99168
nam,1998,6150190.36196
nam,1999,5892531.41071
nam,2000,6070109.49375
nam,2001,4788591.0097
nam,2002,3956885.32348
nam,2003,8555999.33533
nam,2004,15501647.67344
nam,2005,16736732.12225
nam,2006,16867897.53961
nam,2007,16174639.01696
nam,2008,12976999.84866
nam,2009,16180568.56152
nam,2010,32653365.58895
nam,2011,15030404.07507
nam,2012,12168574.49104
nam,2013,12841555.96794
nam,2014,25686136.84802
nam,2015,22228963.77818
nam,2016,15920592.75055
nam,2017,37322913.18029
nam,2018,17891372.32392
nam,2019,14382201.56404
nam,2020,11118273.22908
ncl,2002,5481241.28401
ncl,2003,5750389.76523
ncl,2004,5681252.12757
ncl,2005,1318601.78301
ncl,2006,5448664.44295
ncl,2007,2394757.02191
ncl,2008,2922479.51696
ncl,2009,1129689.40678
ncl,2010,3465409.24142
ncl,2011,931645.19517
ncl,2012,6662696.13301
ncl,2013,10872434.37788
ncl,2014,13406116.68493
ncl,2015,14430557.62441
ncl,2016,17837609.00723
ner,1986,124167.67823
ner,1987,136422.66908
ner,1988,191372.64015
ner,1989,194352.31027
ner,1990,202009.22937
ner,1993,151856.22364
ner,1994,59437.53765
ner,1995,62105.77534
ner,1996,6028707.55273
ner,1997,2595647.5905
ner,1998,2884981.5754
ner,1999,381819.94437
ner,2000,205573.58509
ner,2001,11405005.88255
ner,2002,22992209.73565
ner,2003,16390829.77611
ner,2004,29349295.99662
ner,2005,22571476.98937
ner,2006,29726719.47919
ner,2007,13007859.16174
ner,2008,15278025.48652
ner,2009,12860056.50904
ner,2010,4603933.74362
ner,2011,441380.59752
ner,2012,554297.30019
ner,2013,63903672.88363
ner,2014,148635768.13844
ner,2015,119356061.86547
ner,2016,83626814.76572
ner,2017,92588418.26632
ner,2018,85392748.99111
ner,2019,88468724.48879
ner,2020,51526600.31267
nga,2005,20216899.47007
nga,2006,23549170.24005
nga,2007,26775062.78908
nga,2008,29801537.81276
nga,2009,36599879.09726
nga,2010,47427758.94476
nga,2011,49982616.427
nga,2012,50519326.34921
nga,2013,51656515.83375
nga,2014,53640000
nga,2015,77184000
nga,2016,117652171.34296
nga,2017,290045404.43907
nga,2018,230570454.27278
nga,2019,211874897.59178
nga,2020,163385056.52919
nic,1994,25300000
nic,1995,25800000
nic,1996,25700000
nic,1997,19600000
nic,1998,24000000
nic,1999,24000000
nic,2000,25100000
nic,2001,24300000
nic,2002,23300000
nic,2003,26400000
nic,2004,27100000
nic,2005,28300000
nic,2006,29400000
nic,2007,30500000
nic,2008,92700000
nic,2009,87000000
nic,2010,115900000
nic,2011,130000000
nic,2012,146800000
nic,2013,153800000
nic,2014,154900000
nic,2015,156400000
nic,2016,180400000
nic,2017,174000000
nic,2018,203500000
nic,2019,196000000
nic,2020,185000000
nld,1967,0
nld,1968,0
nld,1969,0
nld,1970,0
nld,1971,0
nld,1972,0
nld,1973,0
nld,1974,0
nld,1975,0
nld,1976,0
nld,1977,0
nld,1978,0
nld,1979,0
nld,1980,0
nld,1981,0
nld,1982,116104663.11274
nld,1983,137130611.37725
nld,1984,121972067.83484
nld,1985,161730301.28251
nld,1986,261375057.54036
nld,1987,272584900.05641
nld,1988,299854544.06516
nld,1989,356094111.62463
nld,1990,422100103.9227
nld,1991,405285140.4971
nld,1992,440590506.20785
nld,1993,435118632.81591
nld,1994,617514050.02099
nld,1995,1253459108.40071
nld,1996,1285865749.3736
nld,1997,1468588046.39083
nld,1998,1882305626.97907
nld,1999,2519327678.5348
nld,2000,2607572635.54059
nld,2001,2719561278.09534
nld,2002,2911391265.95156
nld,2003,5477684640.42666
nld,2004,7858950702.05629
nld,2005,8348066536.11392
nld,2006,8796272635.04628
nld,2007,10716131702.507
nld,2008,12218934524.6518
nld,2009,11471191096.4992
nld,2010,11053804711.1111
nld,2011,12289636649.0124
nld,2012,12017612121.6998
nld,2013,12664483734.3714
nld,2014,13093141737.6376
nld,2015,14642342111.2514
nld,2016,15295859415.1176
nld,2017,16316901125.7497
nld,2018,18318871493.7821
nld,2019,18699359605.0596
nld,2020,19229371874.0453
nld_curacao,2011,21944134.07821
nld_curacao,2012,29150837.98883
nld_curacao,2013,26681564.24581
nld_curacao,2014,33134078.21229
nld_curacao,2015,26491620.11173
nld_curacao,2016,25379888.26816
nld_curacao,2017,27470976.1676
nld_curacao,2018,22574062.42458
nld_curacao,2019,37601870.86034
nld_curacao,2020,29819639.78212
nor,1992,229463321.06856
nor,1993,233996303.28129
nor,1994,199971101.02141
nor,1995,236164396.92742
nor,1996,296735941.20676
nor,1997,288083353.81825
nor,1998,535515878.59594
nor,1999,560355501.06526
nor,2000,865215499.04551
nor,2001,800946672.8369
nor,2002,541633096.96449
nor,2003,617454211.65087
nor,2004,822623247.22085
nor,2005,1344648673.93738
nor,2006,1603791279.75047
nor,2007,1469099442.11299
nor,2008,1628892855.50951
nor,2009,1979822091.07825
nor,2010,2520041268.09408
nor,2011,2479531680.21506
nor,2012,2293707037.94745
nor,2013,2427803018.72591
nor,2014,2347086049.73618
nor,2015,2193372730.97621
nor,2016,2349011289.15597
nor,2017,2287564523.61496
nor,2018,2500031398.57111
nor,2019,2721484132.11519
nor,2020,2513178356.42693
npl,2002,8084787.89371
npl,2003,17171679.72798
npl,2004,31769466.49035
npl,2005,39700950.45619
npl,2006,34669693.93202
npl,2007,38158255.31537
npl,2008,44562315.30825
npl,2009,39119298.16773
npl,2010,57811080.56545
npl,2011,98366707.23174
npl,2012,231265406.577
npl,2013,356913263.13161
npl,2014,358917122.82197
npl,2015,343833587.68873
npl,2016,324641268.02538
npl,2017,287693205.72774
npl,2018,235501725.78964
npl,2019,185180107.62522
npl,2020,139906402.25093
npl,2021,124161500.02315
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nzl,2000,258564897.16037
nzl,2001,282115617.21481
nzl,2002,315147552.23959
nzl,2003,315582249.22474
nzl,2004,364486038.5189
nzl,2005,436370900.05581
nzl,2006,325351434.98884
nzl,2007,397385968.29017
nzl,2008,440033015.74765
nzl,2009,379942325.0928
nzl,2010,487293104.1162
nzl,2011,583296337.81141
nzl,2012,575451103.94802
nzl,2013,564771618.99365
nzl,2014,608016037.76683
nzl,2015,655743437.73851
nzl,2016,731289584.80188
nzl,2017,733487188.12737
nzl,2018,776211878.65642
nzl,2019,916483447.17994
nzl,2020,975536034.74712
omn,1996,23699999.69181
omn,1997,52899999.31209
omn,1998,35199999.77113
omn,1999,29599999.80754
omn,2000,23000000
omn,2001,20806241.87256
omn,2002,20806241.87256
omn,2003,18205461.63849
omn,2004,20806241.87256
omn,2005,36410923.27698
omn,2006,52015604.6814
omn,2007,75422626.78804
omn,2008,98829648.89467
omn,2009,111833550.06502
omn,2010,83224967.49025
omn,2011,57165149.54486
omn,2012,74442132.63979
omn,2013,101659297.78934
omn,2014,95035110.53316
omn,2015,88832249.6749
omn,2016,107968790.63719
omn,2017,104031209.36281
omn,2018,187256176.85306
omn,2019,213185955.78674
omn,2020,221659297.78934
pak,1993,231587136.60419
pak,1994,248720054.0829
pak,1995,268570970.10605
pak,1996,378884924.71005
pak,1997,284642329.90858
pak,1998,311000000
pak,1999,291000000
pak,2000,212000000
pak,2001,221000000
pak,2002,353000000
pak,2003,223000000
pak,2004,271000000
pak,2005,343000000
pak,2006,243000000
