geo,time,sp_pop_6569_ma_5y
abw,1960,0.97467
abw,1961,1.03377
abw,1962,1.10249
abw,1963,1.16589
abw,1964,1.24924
abw,1965,1.33495
abw,1966,1.4088
abw,1967,1.48492
abw,1968,1.57114
abw,1969,1.68395
abw,1970,1.8139
abw,1971,1.99036
abw,1972,2.19445
abw,1973,2.38152
abw,1974,2.52181
abw,1975,2.59956
abw,1976,2.56828
abw,1977,2.49175
abw,1978,2.39503
abw,1979,2.3372
abw,1980,2.29422
abw,1981,2.25971
abw,1982,2.25189
abw,1983,2.2611
abw,1984,2.26768
abw,1985,2.25571
abw,1986,2.22629
abw,1987,2.18411
abw,1988,2.13866
abw,1989,2.10726
abw,1990,2.09074
abw,1991,2.06395
abw,1992,2.07969
abw,1993,2.13288
abw,1994,2.22064
abw,1995,2.31725
abw,1996,2.38567
abw,1997,2.46438
abw,1998,2.54698
abw,1999,2.63493
abw,2000,2.72311
abw,2001,2.80447
abw,2002,2.90639
abw,2003,3.00799
abw,2004,3.10453
abw,2005,3.18872
abw,2006,3.24815
abw,2007,3.30287
abw,2008,3.36145
abw,2009,3.4547
abw,2010,3.60054
abw,2011,3.73705
abw,2012,3.91651
abw,2013,4.1189
abw,2014,4.32871
abw,2015,4.51842
abw,2016,4.67674
abw,2017,4.81882
abw,2018,4.96179
abw,2019,5.12261
abw,2020,5.30192
afg,1960,1.44708
afg,1961,1.42339
afg,1962,1.39527
afg,1963,1.36645
afg,1964,1.34147
afg,1965,1.32249
afg,1966,1.30914
afg,1967,1.29924
afg,1968,1.28946
afg,1969,1.27606
afg,1970,1.25839
afg,1971,1.23722
afg,1972,1.21347
afg,1973,1.1905
afg,1974,1.17229
afg,1975,1.16098
afg,1976,1.15126
afg,1977,1.14179
afg,1978,1.13178
afg,1979,1.12107
afg,1980,1.11068
afg,1981,1.10543
afg,1982,1.09476
afg,1983,1.07911
afg,1984,1.05874
afg,1985,1.03329
afg,1986,1.03849
afg,1987,1.04492
afg,1988,1.04862
afg,1989,1.04276
afg,1990,1.02145
afg,1991,1.01506
afg,1992,1.0157
afg,1993,1.02214
afg,1994,1.03361
afg,1995,1.05089
afg,1996,1.02823
afg,1997,1.00061
afg,1998,0.97343
afg,1999,0.95162
afg,2000,0.9368
afg,2001,0.92499
afg,2002,0.92219
afg,2003,0.92619
