geo,time,sp_pop_3539_ma_5y
abw,1960,5.20453
abw,1961,5.10632
abw,1962,5.01559
abw,1963,4.94422
abw,1964,4.91105
abw,1965,4.92684
abw,1966,4.95912
abw,1967,5.02833
abw,1968,5.13332
abw,1969,5.23972
abw,1970,5.34824
abw,1971,5.51653
abw,1972,5.66929
abw,1973,5.809
abw,1974,5.95662
abw,1975,6.15828
abw,1976,6.24597
abw,1977,6.37233
abw,1978,6.54276
abw,1979,6.68994
abw,1980,6.80072
abw,1981,6.87062
abw,1982,6.95309
abw,1983,7.04407
abw,1984,7.14612
abw,1985,7.28468
abw,1986,7.38828
abw,1987,7.56014
abw,1988,7.8173
abw,1989,8.17937
abw,1990,8.60106
abw,1991,8.93545
abw,1992,9.23123
abw,1993,9.45437
abw,1994,9.60519
abw,1995,9.73344
abw,1996,9.78954
abw,1997,9.87188
abw,1998,9.96214
abw,1999,10.00904
abw,2000,9.98016
abw,2001,9.82461
abw,2002,9.55899
abw,2003,9.21831
abw,2004,8.8543
abw,2005,8.50885
abw,2006,8.11307
abw,2007,7.78355
abw,2008,7.52285
abw,2009,7.31278
abw,2010,7.13505
abw,2011,6.9232
abw,2012,6.70555
abw,2013,6.47867
abw,2014,6.26317
abw,2015,6.0548
abw,2016,5.87905
abw,2017,5.71023
abw,2018,5.56086
abw,2019,5.42791
abw,2020,5.32167
afg,1960,5.76143
afg,1961,5.75018
afg,1962,5.75278
afg,1963,5.75963
afg,1964,5.75822
afg,1965,5.74199
afg,1966,5.68326
afg,1967,5.61767
afg,1968,5.55191
afg,1969,5.49511
afg,1970,5.45114
afg,1971,5.39181
afg,1972,5.34575
afg,1973,5.31097
afg,1974,5.28561
afg,1975,5.2687
afg,1976,5.21725
afg,1977,5.17836
afg,1978,5.14762
afg,1979,5.12004
afg,1980,5.09576
afg,1981,5.02718
afg,1982,4.96937
afg,1983,4.93075
afg,1984,4.91747
afg,1985,4.92716
afg,1986,4.92896
afg,1987,4.94894
afg,1988,4.97429
afg,1989,4.98404
afg,1990,4.95675
afg,1991,4.89019
afg,1992,4.82752
afg,1993,4.77048
afg,1994,4.72888
afg,1995,4.71282
afg,1996,4.6919
afg,1997,4.66931
afg,1998,4.64986
afg,1999,4.63218
afg,2000,4.61039
afg,2001,4.58767
afg,2002,4.58067
afg,2003,4.58604
afg,2004,4.60289
afg,2005,4.63327
afg,2006,4.65153
afg,2007,4.66759
afg,2008,4.68425
afg,2009,4.70462
afg,2010,4.728
afg,2011,4.77196
afg,2012,4.83386
afg,2013,4.90683
afg,2014,4.9825
afg,2015,5.05725
afg,2016,5.12143
afg,2017,5.18012
afg,2018,5.23556
afg,2019,5.29075
afg,2020,5.34718
ago,1960,6.15571
ago,1961,6.06592
ago,1962,5.94209
ago,1963,5.82694
ago,1964,5.77342
ago,1965,5.79854
ago,1966,5.78705
ago,1967,5.82139
ago,1968,5.81107
ago,1969,5.6975
ago,1970,5.50342
ago,1971,5.45063
ago,1972,5.35007
ago,1973,5.23141
ago,1974,5.12862
ago,1975,5.05393
ago,1976,4.94502
ago,1977,4.87307
ago,1978,4.83061
ago,1979,4.80833
ago,1980,4.80178
ago,1981,4.81234
ago,1982,4.84051
ago,1983,4.86815
ago,1984,4.87398
ago,1985,4.84853
ago,1986,4.77672
ago,1987,4.68323
ago,1988,4.59348
ago,1989,4.5405
ago,1990,4.54037
ago,1991,4.56353
ago,1992,4.62373
ago,1993,4.71153
ago,1994,4.81553
ago,1995,4.92565
ago,1996,5.0274
ago,1997,5.14662
ago,1998,5.24869
ago,1999,5.28735
ago,2000,5.24329
ago,2001,5.11356
ago,2002,4.91688
ago,2003,4.70804
ago,2004,4.55939
ago,2005,4.50455
ago,2006,4.51496
ago,2007,4.60089
ago,2008,4.72229
ago,2009,4.82608
ago,2010,4.88535
ago,2011,4.90017
ago,2012,4.88812
ago,2013,4.8632
ago,2014,4.8462
ago,2015,4.84791
ago,2016,4.85602
ago,2017,4.87721
ago,2018,4.90739
ago,2019,4.94093
ago,2020,4.97422
alb,1960,4.80394
alb,1961,4.91201
alb,1962,5.11487
alb,1963,5.35586
alb,1964,5.55763
alb,1965,5.6804
alb,1966,5.73356
