geo,time,tx_mnf_tech_zs_un
egy,1991,10.64911
egy,1992,10.64911
egy,1993,10.64911
egy,1994,10.64911
egy,1995,14.15183
egy,1996,9.81864
egy,1997,9.72772
egy,1998,12.37168
egy,1999,12.89963
egy,2000,19.39689
egy,2001,11.77374
egy,2002,10.77756
egy,2003,11.35322
egy,2004,10.43606
egy,2005,11.7615
egy,2006,13.51368
egy,2007,10.99835
egy,2008,24.4547
egy,2009,27.58945
egy,2010,25.87501
egy,2011,28.0454
egy,2012,30.56022
egy,2013,31.61262
egy,2014,34.36188
egy,2015,32.615
egy,2016,34.68627
egy,2017,33.74059
egy,2018,31.89277
egy,2019,32.01933
eri,1990,12.84269
eri,1991,12.84269
eri,1992,12.84269
eri,1993,12.84269
eri,1994,12.84269
eri,1995,12.84269
eri,1996,12.84269
eri,1997,12.84269
eri,1998,12.84269
eri,1999,12.84269
eri,2000,12.84269
eri,2001,9.57684
eri,2002,22.79601
eri,2003,14.67468
eri,2004,14.67468
eri,2005,14.67468
eri,2006,14.67468
eri,2007,14.67468
eri,2008,14.67468
eri,2009,14.67468
eri,2010,14.67468
eri,2011,14.67468
eri,2012,14.67468
eri,2013,14.67468
eri,2014,14.67468
eri,2015,14.67468
eri,2016,14.67468
eri,2017,14.67468
eri,2018,14.67468
eri,2019,14.67468
esp,1990,54.52425
esp,1991,56.97274
esp,1992,59.80098
esp,1993,58.7141
esp,1994,59.50967
esp,1995,60.26022
esp,1996,60.28291
esp,1997,59.04392
esp,1998,61.23843
esp,1999,62.23072
esp,2000,61.19304
esp,2001,60.70752
esp,2002,60.96117
esp,2003,61.80482
esp,2004,61.50522
esp,2005,61.0177
esp,2006,60.26148
esp,2007,59.67192
esp,2008,56.84556
esp,2009,58.18172
esp,2010,57.40494
esp,2011,54.99437
esp,2012,54.42011
esp,2013,55.86616
esp,2014,54.71747
esp,2015,56.78089
esp,2016,58.08544
esp,2017,55.40011
esp,2018,54.61554
esp,2019,54.99189
est,1990,32.16497
est,1991,32.16497
est,1992,32.16497
est,1993,32.16497
est,1994,32.16497
est,1995,32.16497
est,1996,32.80884
est,1997,38.61864
est,1998,38.32854
est,1999,36.4876
est,2000,47.36496
est,2001,45.23185
est,2002,39.54337
est,2003,42.67037
est,2004,45.89856
est,2005,47.79075
est,2006,42.38262
est,2007,40.95586
est,2008,42.19163
est,2009,41.38425
est,2010,42.28307
est,2011,44.57665
est,2012,44.57853
est,2013,48.67343
est,2014,49.82273
est,2015,50.47742
est,2016,53.21895
est,2017,50.15583
est,2018,52.56084
est,2019,52.90825
eth,1990,0.34753
eth,1991,0.34753
eth,1992,0.34753
eth,1993,0.34753
eth,1994,0.34753
eth,1995,0.34753
eth,1996,0.34753
eth,1997,0.30065
eth,1998,1.10878
eth,1999,1.41055
eth,2000,0.73129
eth,2001,3.22728
eth,2002,0.61401
eth,2003,0.51068
eth,2004,10.48301
eth,2005,11.75332
eth,2006,2.69659
eth,2007,26.82703
eth,2008,26.55756
eth,2009,38.49909
eth,2010,32.48217
eth,2011,13.25499
eth,2012,18.69926
eth,2013,21.58343
eth,2014,30.87409
eth,2015,35.2687
eth,2016,21.76614
eth,2017,22.12975
eth,2018,23.22812
eth,2019,23.22812
fin,1990,41.81667
fin,1991,38.63723
fin,1992,39.89868
fin,1993,42.47259
fin,1994,43.02446
fin,1995,45.68436
fin,1996,49.19674
fin,1997,49.99209
fin,1998,52.27581
fin,1999,53.32826
fin,2000,55.2832
fin,2001,55.75687
fin,2002,55.18878
fin,2003,54.94806
fin,2004,53.39453
fin,2005,57.42953
fin,2006,55.58745
fin,2007,55.42616
fin,2008,57.10536
fin,2009,57.48117
fin,2010,48.97804
fin,2011,46.44321
fin,2012,46.46508
fin,2013,44.48982
fin,2014,46.35105
fin,2015,49.73105
fin,2016,48.11965
fin,2017,50.37508
fin,2018,48.50525
fin,2019,49.77753
fji,1990,5.98962
fji,1991,1.3665
fji,1992,5.2803
fji,1993,1.93304
fji,1994,2.17231
fji,1995,2.17231
fji,1996,2.17231
fji,1997,2.17231
fji,1998,1.96117
fji,1999,1.96117
fji,2000,1.96117
fji,2001,3.05986
fji,2002,2.67254
fji,2003,3.24678
fji,2004,2.86088
fji,2005,5.34411
fji,2006,5.01464
fji,2007,7.9368
fji,2008,6.06987
fji,2009,7.80784
fji,2010,9.19702
fji,2011,9.19639
fji,2012,6.26937
fji,2013,5.52874
fji,2014,4.4905
fji,2015,4.83559
fji,2016,8.20144
fji,2017,7.79565
fji,2018,8.86168
fji,2019,8.86168
fra,1990,59.3824
fra,1991,60.62073
fra,1992,61.31394
fra,1993,61.53758
fra,1994,62.30134
fra,1995,62.67534
fra,1996,62.7333
fra,1997,64.32018
fra,1998,65.96639
fra,1999,66.32301
fra,2000,66.88979
fra,2001,67.78556
fra,2002,67.43619
fra,2003,66.91582
fra,2004,66.76858
fra,2005,66.03327
fra,2006,65.56601
fra,2007,64.90462
fra,2008,64.29482
fra,2009,65.45953
fra,2010,65.76885
fra,2011,64.4481
fra,2012,65.05834
fra,2013,65.24983
fra,2014,65.21
fra,2015,66.4304
fra,2016,66.99411
fra,2017,66.06128
fra,2018,65.87868
fra,2019,66.5352
gab,1990,7.7552
gab,1991,7.7552
gab,1992,7.7552
gab,1993,7.7552
gab,1994,4.07257
gab,1995,4.07257
gab,1996,4.90328
gab,1997,6.09809
gab,1998,14.40529
gab,1999,12.76626
gab,2000,2.95551
gab,2001,5.79418
gab,2002,7.19839
gab,2003,19.13241
gab,2004,9.07544
gab,2005,7.94842
gab,2006,10.65068
gab,2007,7.32357
gab,2008,6.64991
gab,2009,10.08655
gab,2010,10.08655
gab,2011,10.08655
gab,2012,10.08655
gab,2013,10.08655
gab,2014,10.08655
gab,2015,10.08655
gab,2016,10.08655
gab,2017,10.08655
gab,2018,10.08655
gab,2019,10.08655
gbr,1990,65.85277
gbr,1991,66.8959
gbr,1992,65.45338
gbr,1993,66.3451
gbr,1994,65.6385
gbr,1995,67.29257
gbr,1996,68.02768
gbr,1997,69.02678
gbr,1998,70.55494
gbr,1999,70.57081
gbr,2000,69.43048
gbr,2001,71.11727
gbr,2002,69.97121
gbr,2003,68.02869
gbr,2004,66.79508
gbr,2005,67.15681
gbr,2006,69.48666
gbr,2007,64.46461
gbr,2008,62.65529
gbr,2009,62.43217
gbr,2010,63.23231
gbr,2011,62.00266
gbr,2012,63.03787
gbr,2013,64.38435
gbr,2014,67.61531
gbr,2015,68.99326
gbr,2016,70.49402
gbr,2017,69.90295
gbr,2018,68.73002
gbr,2019,68.62613
geo,1990,31.72194
geo,1991,31.72194
geo,1992,31.72194
geo,1993,31.72194
geo,1994,31.72194
geo,1995,31.72194
geo,1996,31.72194
geo,1997,36.58496
geo,1998,46.45245
geo,1999,48.05576
geo,2000,31.67371
geo,2001,35.66554
geo,2002,38.97188
geo,2003,28.34643
geo,2004,36.51823
geo,2005,40.67392
geo,2006,42.73584
geo,2007,42.96274
geo,2008,48.91917
geo,2009,43.52517
geo,2010,48.98396
geo,2011,49.24665
geo,2012,47.5445
geo,2013,42.90846
geo,2014,42.87179
geo,2015,39.73274
geo,2016,29.08129
geo,2017,31.73673
geo,2018,31.04016
geo,2019,33.44866
gha,1990,6.97057
gha,1991,6.97057
gha,1992,6.97057
gha,1993,6.97057
gha,1994,6.97057
gha,1995,2.77072
gha,1996,2.77072
gha,1997,3.20398
gha,1998,2.8025
gha,1999,10.89449
gha,2000,6.45905
gha,2001,5.52783
gha,2002,5.52783
gha,2003,7.58649
gha,2004,12.91773
gha,2005,8.11086
gha,2006,2.85929
gha,2007,13.36676
gha,2008,18.10001
gha,2009,20.08019
gha,2010,24.99395
gha,2011,5.93151
gha,2012,19.98049
gha,2013,33.26561
gha,2014,19.15526
gha,2015,29.48907
gha,2016,15.8494
gha,2017,18.59097
gha,2018,15.20387
gha,2019,10.56331
gmb,1990,50.95906
gmb,1991,50.95906
gmb,1992,50.95906
gmb,1993,50.95906
gmb,1994,50.95906
gmb,1995,50.95906
gmb,1996,55.40023
gmb,1997,40.4462
gmb,1998,40.87436
gmb,1999,29.65424
gmb,2000,67.52438
gmb,2001,6.14109
gmb,2002,0.15258
gmb,2003,2.03859
gmb,2004,0.13545
gmb,2005,3.72232
gmb,2006,0.1711
gmb,2007,0.4145
gmb,2008,2.28821
gmb,2009,0.47562
gmb,2010,0.58377
gmb,2011,3.19296
gmb,2012,1.05489
gmb,2013,6.28036
gmb,2014,10.47036
gmb,2015,0.12392
gmb,2016,2.31605
gmb,2017,8.16492
gmb,2018,8.29235
gmb,2019,20.81611
grc,1990,12.92959
grc,1991,11.66285
grc,1992,11.95548
grc,1993,14.73783
grc,1994,14.75038
grc,1995,18.35362
grc,1996,18.88156
grc,1997,20.41848
grc,1998,23.79201
grc,1999,24.77232
grc,2000,27.92384
grc,2001,29.14561
grc,2002,31.38753
grc,2003,33.96382
grc,2004,36.48187
grc,2005,36.37531
grc,2006,34.75487
grc,2007,37.02766
grc,2008,31.51577
grc,2009,32.04689
grc,2010,29.14886
grc,2011,25.60254
grc,2012,22.58338
grc,2013,21.67518
grc,2014,23.59835
grc,2015,27.57623
grc,2016,28.65199
grc,2017,26.54514
grc,2018,25.45958
grc,2019,28.4075
gtm,1990,27.1079
gtm,1991,27.1079
gtm,1992,27.1079
gtm,1993,27.1079
gtm,1994,28.84984
gtm,1995,27.38395
gtm,1996,29.55139
gtm,1997,28.34694
gtm,1998,26.79279
gtm,1999,30.20527
gtm,2000,30.09161
gtm,2001,31.16652
gtm,2002,34.393
gtm,2003,34.18495
gtm,2004,33.78575
gtm,2005,19.42923
gtm,2006,29.02681
gtm,2007,20.49425
gtm,2008,21.60463
gtm,2009,21.1879
gtm,2010,20.3257
gtm,2011,18.96137
gtm,2012,21.31655
gtm,2013,20.8685
gtm,2014,19.45177
gtm,2015,21.20077
gtm,2016,21.14069
gtm,2017,20.88223
gtm,2018,21.53931
gtm,2019,23.23079
hkg,1990,40.97945
hkg,1991,40.97945
hkg,1992,40.97945
hkg,1993,41.8659
hkg,1994,42.49685
hkg,1995,44.47852
hkg,1996,43.02319
hkg,1997,42.82301
hkg,1998,39.87866
hkg,1999,36.54433
hkg,2000,37.10513
hkg,2001,32.27165
hkg,2002,27.08825
hkg,2003,22.78988
hkg,2004,24.87124
hkg,2005,35.61887
hkg,2006,36.89442
hkg,2007,32.9262
hkg,2008,38.37964
hkg,2009,51.05573
hkg,2010,53.73672
hkg,2011,44.77706
hkg,2012,41.4746
hkg,2013,40.88793
hkg,2014,41.39476
hkg,2015,38.81273
hkg,2016,38.75102
hkg,2017,38.75102
hkg,2018,38.75102
hkg,2019,38.75102
hnd,1990,11.49882
hnd,1991,11.49882
hnd,1992,11.49882
hnd,1993,11.49882
hnd,1994,12.17974
hnd,1995,16.1881
hnd,1996,26.47626
hnd,1997,20.39181
hnd,1998,21.30027
hnd,1999,22.37323
hnd,2000,19.99078
hnd,2001,21.56856
hnd,2002,15.62948
hnd,2003,16.50842
hnd,2004,20.47893
hnd,2005,21.3023
hnd,2006,39.71699
hnd,2007,31.11942
hnd,2008,31.11942
hnd,2009,28.64279
hnd,2010,25.99255
hnd,2011,26.88864
hnd,2012,36.78165
hnd,2013,36.78165
hnd,2014,36.53544
hnd,2015,41.01233
hnd,2016,39.81124
hnd,2017,33.26964
hnd,2018,27.3954
hnd,2019,23.58071
hrv,1990,39.54118
hrv,1991,39.54118
hrv,1992,39.54118
hrv,1993,29.26639
hrv,1994,33.5241
hrv,1995,37.41594
hrv,1996,38.58286
hrv,1997,33.49884
hrv,1998,45.85204
hrv,1999,44.0651
hrv,2000,42.27813
hrv,2001,43.89165
hrv,2002,43.21701
hrv,2003,43.93973
hrv,2004,46.58606
hrv,2005,44.40274
hrv,2006,44.55809
hrv,2007,46.75166
hrv,2008,49.60949
hrv,2009,46.84929
hrv,2010,49.45755
hrv,2011,47.7982
hrv,2012,45.33225
hrv,2013,44.27001
hrv,2014,41.82566
hrv,2015,45.30792
hrv,2016,46.75863
hrv,2017,46.8244
hrv,2018,45.61451
hrv,2019,47.51074
hti,1990,14.69421
hti,1991,15.4704
hti,1992,7.73447
hti,1993,4.70563
hti,1994,3.18202
hti,1995,2.26281
hti,1996,5.19278
hti,1997,3.79612
hti,1998,3.79612
hti,1999,3.79612
hti,2000,3.79612
hti,2001,3.79612
hti,2002,3.79612
hti,2003,3.79612
hti,2004,3.79612
hti,2005,3.79612
hti,2006,3.79612
hti,2007,3.79612
hti,2008,3.79612
hti,2009,3.79612
hti,2010,3.79612
hti,2011,3.79612
hti,2012,3.79612
hti,2013,3.79612
hti,2014,3.79612
hti,2015,3.79612
hti,2016,3.79612
hti,2017,3.79612
hti,2018,3.79612
hti,2019,3.79612
hun,1990,38.66284
hun,1991,38.66284
hun,1992,38.66284
hun,1993,42.0316
hun,1994,42.45169
hun,1995,45.58082
hun,1996,43.67388
hun,1997,61.73316
hun,1998,66.36704
hun,1999,70.06444
hun,2000,73.33582
hun,2001,71.92055
hun,2002,72.53226
hun,2003,75.04885
hun,2004,76.11984
hun,2005,75.84687
hun,2006,77.97286
hun,2007,78.56372
hun,2008,77.40588
hun,2009,78.43577
hun,2010,77.62854
hun,2011,75.62113
hun,2012,73.46389
hun,2013,73.52421
hun,2014,74.61798
hun,2015,76.60307
hun,2016,76.51917
hun,2017,75.82599
hun,2018,75.34448
hun,2019,77.11007
idn,1990,12.2117
idn,1991,14.91921
idn,1992,17.87723
idn,1993,18.24817
idn,1994,20.39125
idn,1995,22.34558
idn,1996,24.33429
idn,1997,25.12521
idn,1998,27.35913
idn,1999,26.44237
idn,2000,34.39043
idn,2001,32.87039
idn,2002,33.75464
idn,2003,32.83163
idn,2004,32.83338
idn,2005,33.17096
idn,2006,30.53709
idn,2007,28.78991
idn,2008,29.46731
idn,2009,30.6
idn,2010,29.05283
idn,2011,28.92003
idn,2012,30.70273
idn,2013,30.29078
idn,2014,29.94067
idn,2015,28.62669
idn,2016,29.64936
idn,2017,28.0889
idn,2018,28.71329
idn,2019,30.71137
ind,1990,18.08366
ind,1991,18.79019
ind,1992,16.09087
ind,1993,17.28797
ind,1994,18.34752
ind,1995,19.39556
ind,1996,20.37043
ind,1997,20.70062
ind,1998,18.4496
ind,1999,18.03002
ind,2000,18.67999
ind,2001,21.49673
ind,2002,21.54625
ind,2003,22.19949
ind,2004,22.82828
ind,2005,22.59798
ind,2006,23.17639
ind,2007,23.96993
ind,2008,27.29898
ind,2009,28.86289
ind,2010,28.24125
ind,2011,27.67446
ind,2012,28.04963
ind,2013,28.69691
ind,2014,30.2074
ind,2015,33.89057
ind,2016,34.07052
ind,2017,33.84246
ind,2018,34.77313
ind,2019,36.66896
irl,1990,51.81197
irl,1991,50.07161
irl,1992,48.0106
irl,1993,50.37242
irl,1994,49.99368
irl,1995,53.83414
irl,1996,54.90135
irl,1997,59.27906
irl,1998,56.82016
irl,1999,58.97141
irl,2000,57.84038
irl,2001,61.67546
irl,2002,62.77505
irl,2003,59.17952
irl,2004,60.13304
irl,2005,57.37183
irl,2006,56.4135
irl,2007,53.23543
irl,2008,55.20311
irl,2009,56.62989
irl,2010,53.73075
irl,2011,54.39561
irl,2012,52.25919
irl,2013,52.14629
irl,2014,52.46129
irl,2015,55.85195
irl,2016,56.49945
irl,2017,59.58331
irl,2018,59.23706
irl,2019,59.4668
irn,1990,13.86913
irn,1991,13.86913
irn,1992,13.86913
irn,1993,13.86913
irn,1994,13.86913
irn,1995,13.86913
irn,1996,13.86913
irn,1997,13.86913
irn,1998,15.31
irn,1999,15.53645
irn,2000,18.12668
irn,2001,18.67149
irn,2002,22.70956
irn,2003,20.0834
irn,2004,23.11055
irn,2005,26.34233
irn,2006,25.15142
irn,2007,25.15142
irn,2008,25.15142
irn,2009,23.91425
irn,2010,23.91425
irn,2011,31.68982
irn,2012,31.68982
irn,2013,22.47851
irn,2014,22.48899
irn,2015,26.27224
irn,2016,25.96534
irn,2017,26.30504
irn,2018,33.01449
irn,2019,33.01449
irq,1990,75.90173
irq,1991,75.90173
irq,1992,75.90173
irq,1993,75.90173
irq,1994,75.90173
irq,1995,75.90173
irq,1996,75.90173
irq,1997,75.90173
irq,1998,75.90173
irq,1999,75.90173
irq,2000,75.90173
irq,2001,4.036
irq,2002,39.09218
irq,2003,39.09218
irq,2004,81.17022
irq,2005,80.0018
irq,2006,2.42972
irq,2007,1.91587
irq,2008,0.06419
irq,2009,25.12082
irq,2010,8.91153
irq,2011,12.94753
irq,2012,4.43346
irq,2013,2.6744
irq,2014,6.54501
irq,2015,27.28024
irq,2016,0.03749
irq,2017,0.03749
irq,2018,0.03749
irq,2019,0.03749
isl,1990,17.11077
isl,1991,11.80894
isl,1992,13.6049
isl,1993,15.48383
isl,1994,19.03007
isl,1995,21.91327
isl,1996,21.40916
isl,1997,22.37516
isl,1998,17.11013
isl,1999,25.94687
isl,2000,25.89155
isl,2001,26.78691
isl,2002,29.77975
isl,2003,28.7967
isl,2004,34.88089
isl,2005,42.63546
isl,2006,43.37131
isl,2007,59.86404
isl,2008,52.69731
isl,2009,51.29392
isl,2010,43.72367
isl,2011,42.88252
isl,2012,40.664
isl,2013,38.6043
isl,2014,40.82387
isl,2015,36.72047
isl,2016,39.47459
isl,2017,41.20158
isl,2018,34.7873
isl,2019,43.41267
isr,1990,41.34493
isr,1991,41.70295
isr,1992,42.92483
isr,1993,46.75078
isr,1994,46.1484
isr,1995,43.19495
isr,1996,44.55997
isr,1997,46.69475
isr,1998,49.68042
isr,1999,48.25451
isr,2000,44.23334
isr,2001,43.74981
isr,2002,39.45613
isr,2003,39.69469
isr,2004,39.2977
isr,2005,38.74497
isr,2006,41.8401
isr,2007,38.67675
isr,2008,49.85391
isr,2009,59.66493
isr,2010,55.78858
isr,2011,53.43625
isr,2012,54.29892
isr,2013,54.75784
isr,2014,54.05541
isr,2015,57.24706
isr,2016,56.61749
isr,2017,59.51093
isr,2018,58.75405
isr,2019,57.6298
ita,1990,50.15635
ita,1991,50.49269
ita,1992,50.24575
ita,1993,50.19059
ita,1994,50.47384
ita,1995,51.63493
ita,1996,52.21481
ita,1997,52.13283
ita,1998,53.321
ita,1999,53.5889
ita,2000,53.40406
ita,2001,53.31149
ita,2002,53.67826
ita,2003,53.89984
ita,2004,54.17037
ita,2005,54.04225
ita,2006,53.98317
ita,2007,54.46853
ita,2008,54.12962
ita,2009,54.85331
ita,2010,53.93286
ita,2011,53.68771
ita,2012,53.2651
ita,2013,53.65274
ita,2014,54.20675
ita,2015,55.00345
ita,2016,55.71586
ita,2017,55.29251
ita,2018,54.14299
ita,2019,53.81385
jam,1990,2.06118
jam,1991,2.06118
jam,1992,2.11151
jam,1993,1.87742
jam,1994,1.39271
jam,1995,2.03847
jam,1996,2.23326
jam,1997,1.67987
jam,1998,1.67573
jam,1999,2.87728
jam,2000,4.03747
jam,2001,4.76766
jam,2002,4.79986
jam,2003,4.39523
jam,2004,5.23976
jam,2005,3.03021
jam,2006,3.1225
jam,2007,3.58828
jam,2008,7.48359
jam,2009,16.2992
jam,2010,5.51413
jam,2011,1.71419
jam,2012,13.07302
jam,2013,7.45544
jam,2014,1.15042
jam,2015,0.87483
jam,2016,1.60463
jam,2017,1.31169
jam,2018,2.83524
jam,2019,1.2852
jor,1990,58.2283
jor,1991,57.11069
jor,1992,57.5776
jor,1993,53.59323
jor,1994,57.82948
jor,1995,50.18145
jor,1996,50.18145
jor,1997,45.36069
jor,1998,54.29734
jor,1999,49.79698
jor,2000,44.17749
jor,2001,42.52637
jor,2002,35.22942
jor,2003,30.04492
jor,2004,28.08129
jor,2005,29.19903
jor,2006,27.73901
jor,2007,38.63009
jor,2008,47.8245
jor,2009,44.73668
jor,2010,47.29759
jor,2011,46.3994
jor,2012,43.806
jor,2013,43.36072
jor,2014,42.01704
jor,2015,39.23133
jor,2016,37.78492
jor,2017,36.47304
jor,2018,37.44575
jor,2019,35.50303
jpn,1990,83.15482
jpn,1991,83.39879
jpn,1992,83.91721
jpn,1993,84.37966
jpn,1994,84.93461
jpn,1995,84.25631
jpn,1996,84.26994
jpn,1997,84.10018
jpn,1998,84.22063
jpn,1999,84.39008
jpn,2000,85.38837
jpn,2001,84.52796
jpn,2002,84.23117
jpn,2003,84.22531
jpn,2004,83.71846
jpn,2005,82.34476
jpn,2006,82.23878
jpn,2007,81.46586
jpn,2008,79.62267
jpn,2009,78.70776
jpn,2010,79.75166
jpn,2011,78.88604
jpn,2012,79.53256
jpn,2013,78.09357
jpn,2014,78.47922
jpn,2015,79.84982
jpn,2016,81.30817
jpn,2017,81.03169
jpn,2018,80.65886
jpn,2019,80.60906
kaz,1990,43.32303
kaz,1991,43.32303
kaz,1992,43.32303
kaz,1993,43.32303
kaz,1994,43.32303
kaz,1995,43.32303
kaz,1996,35.67434
kaz,1997,28.48678
kaz,1998,29.88197
kaz,1999,36.85782
kaz,2000,1.88914
kaz,2001,27.13355
kaz,2002,28.32238
kaz,2003,27.031
kaz,2004,28.43177
kaz,2005,26.93936
kaz,2006,31.13079
kaz,2007,32.29556
kaz,2008,35.4072
kaz,2009,33.53793
kaz,2010,37.19079
kaz,2011,34.55039
kaz,2012,40.19355
kaz,2013,33.13386
kaz,2014,36.52476
kaz,2015,41.49004
kaz,2016,41.44966
kaz,2017,35.91717
kaz,2018,35.09894
kaz,2019,37.8321
ken,1990,27.87969
ken,1991,8.05036
ken,1992,5.89627
ken,1993,9.75302
ken,1994,16.25415
ken,1995,16.87288
ken,1996,15.58411
ken,1997,14.24262
ken,1998,16.31974
ken,1999,16.49968
ken,2000,15.08402
ken,2001,19.04108
ken,2002,18.8337
ken,2003,16.32476
ken,2004,17.66358
ken,2005,15.14162
ken,2006,18.03818
ken,2007,20.98091
ken,2008,17.67748
ken,2009,25.68698
ken,2010,24.92782
ken,2011,24.92782
ken,2012,21.6249
ken,2013,21.6249
ken,2014,21.6249
ken,2015,20.84988
ken,2016,24.46299
ken,2017,19.90192
ken,2018,21.47522
ken,2019,23.60864
kgz,1990,34.12099
kgz,1991,34.12099
kgz,1992,34.12099
kgz,1993,34.12099
kgz,1994,34.12099
kgz,1995,34.12099
kgz,1996,35.45395
kgz,1997,35.45395
kgz,1998,45.49375
kgz,1999,38.10838
kgz,2000,45.27897
kgz,2001,52.45271
kgz,2002,31.71463
kgz,2003,32.90833
kgz,2004,30.59914
kgz,2005,22.40868
kgz,2006,19.75337
kgz,2007,22.40756
kgz,2008,23.09406
kgz,2009,34.54991
kgz,2010,19.94509
kgz,2011,17.93497
kgz,2012,14.62455
kgz,2013,18.10314
kgz,2014,18.67892
kgz,2015,42.26562
kgz,2016,36.97849
kgz,2017,28.8233
kgz,2018,17.34673
kgz,2019,17.61224
khm,1990,1.31002
khm,1991,1.31002
khm,1992,1.31002
khm,1993,1.31002
khm,1994,1.31002
khm,1995,1.31002
khm,1996,1.31002
khm,1997,1.31002
khm,1998,1.31002
khm,1999,1.31002
khm,2000,1.31002
khm,2001,1.45301
khm,2002,2.92569
khm,2003,1.90264
khm,2004,1.14527
khm,2005,1.01112
khm,2006,2.44337
khm,2007,2.29554
khm,2008,3.37653
khm,2009,4.99283
khm,2010,7.94081
khm,2011,7.06137
khm,2012,6.46816
khm,2013,10.5932
khm,2014,1.77602
khm,2015,8.92029
khm,2016,9.5581
khm,2017,9.77844
khm,2018,9.16668
khm,2019,9.02102
kor,1990,51.11427
kor,1991,54.4237
kor,1992,56.28078
kor,1993,59.20598
kor,1994,64.42475
kor,1995,68.75946
kor,1996,68.89906
kor,1997,67.66633
kor,1998,67.02507
kor,1999,69.44599
kor,2000,70.39787
kor,2001,70.09498
kor,2002,73.25935
kor,2003,74.8198
kor,2004,75.94651
kor,2005,75.3375
kor,2006,75.16218
kor,2007,75.17547
kor,2008,72.66023
kor,2009,75.80473
kor,2010,75.84771
kor,2011,71.84892
kor,2012,70.62658
kor,2013,72.36541
kor,2014,72.41584
kor,2015,76.1787
kor,2016,75.9559
kor,2017,75.49456
kor,2018,74.22268
kor,2019,73.82743
kwt,1990,51.7546
kwt,1991,78.37455
kwt,1992,66.06076
kwt,1993,61.43193
kwt,1994,61.8273
kwt,1995,55.334
kwt,1996,52.13885
kwt,1997,5.38692
kwt,1998,15.17703
kwt,1999,12.49666
kwt,2000,9.21418
kwt,2001,11.50496
kwt,2002,10.43787
kwt,2003,9.0413
kwt,2004,8.41956
kwt,2005,8.41956
kwt,2006,7.86183
kwt,2007,7.48744
kwt,2008,8.22083
kwt,2009,13.45023
kwt,2010,13.55428
kwt,2011,11.91287
kwt,2012,11.91287
kwt,2013,13.35556
kwt,2014,9.17396
kwt,2015,12.21807
kwt,2016,10.47399
kwt,2017,12.60946
kwt,2018,20.88252
kwt,2019,10.99316
lao,1990,4.09437
lao,1991,4.09437
lao,1992,4.09437
lao,1993,4.09437
lao,1994,4.09437
lao,1995,4.09437
lao,1996,4.09437
lao,1997,4.09437
lao,1998,4.09437
lao,1999,4.09437
lao,2000,4.09437
lao,2001,4.09437
lao,2002,4.09437
lao,2003,4.09437
lao,2004,4.09437
lao,2005,4.09437
lao,2006,4.09437
lao,2007,4.09437
lao,2008,4.09437
lao,2009,4.09437
lao,2010,4.09437
lao,2011,3.79714
lao,2012,3.6169
lao,2013,5.90855
lao,2014,15.7177
lao,2015,21.34821
lao,2016,21.58914
lao,2017,24.74105
lao,2018,25.43069
lao,2019,23.82374
lbn,1990,32.9391
lbn,1991,32.9391
lbn,1992,32.9391
lbn,1993,32.9391
lbn,1994,32.9391
lbn,1995,32.9391
lbn,1996,32.9391
lbn,1997,32.9391
lbn,1998,33.41044
lbn,1999,32.22845
lbn,2000,27.38332
lbn,2001,30.10146
lbn,2002,30.94305
lbn,2003,32.75602
lbn,2004,34.41627
lbn,2005,33.43162
lbn,2006,35.36327
lbn,2007,36.27419
lbn,2008,38.27877
lbn,2009,39.5045
lbn,2010,46.80816
lbn,2011,35.79924
lbn,2012,33.3795
lbn,2013,32.85272
lbn,2014,37.60519
lbn,2015,39.25358
lbn,2016,39.19262
lbn,2017,38.21244
lbn,2018,37.09014
lbn,2019,37.09014
lby,2000,9.6003
lby,2001,9.6003
lby,2002,9.6003
lby,2003,9.6003
lby,2004,9.6003
lby,2005,9.6003
lby,2006,9.6003
lby,2007,9.6003
lby,2008,8.32187
lby,2009,5.22918
lby,2010,9.31446
lby,2011,9.31446
lby,2012,9.31446
lby,2013,9.31446
lby,2014,11.59246
lby,2015,11.59246
lby,2016,11.59246
lby,2017,11.59246
lby,2018,10.51558
lby,2019,10.51558
lca,1990,9.13896
lca,1991,9.13896
lca,1992,12.0159
lca,1993,13.70492
lca,1994,12.93866
lca,1995,10.71019
lca,1996,13.99453
lca,1997,12.76191
lca,1998,14.52062
lca,1999,11.36598
lca,2000,15.30034
lca,2001,11.1611
lca,2002,16.31855
lca,2003,15.097
lca,2004,17.32546
lca,2005,15.25294
lca,2006,28.87221
lca,2007,24.32857
lca,2008,30.00311
lca,2009,38.45351
lca,2010,45.78485
lca,2011,47.81671
lca,2012,38.75899
lca,2013,39.71828
lca,2014,37.5318
lca,2015,41.19951
lca,2016,39.67982
lca,2017,42.19688
lca,2018,37.7783
lca,2019,31.81357
lka,1990,5.29543
lka,1991,5.66776
lka,1992,4.39048
lka,1993,5.11953
lka,1994,5.23093
lka,1995,5.23093
lka,1996,5.23093
lka,1997,6.85556
lka,1998,6.85556
lka,1999,6.85556
lka,2000,6.85372
lka,2001,7.76093
lka,2002,7.58909
lka,2003,8.15663
lka,2004,9.55365
lka,2005,7.80018
lka,2006,8.81507
lka,2007,11.06096
lka,2008,9.2551
lka,2009,8.15982
lka,2010,9.47741
lka,2011,9.42605
lka,2012,8.86185
lka,2013,8.21817
lka,2014,8.27696
