geo,time,sp_pop_3034_ma_5y
abw,1960,5.48677
abw,1961,5.49261
abw,1962,5.52695
abw,1963,5.59194
abw,1964,5.6699
abw,1965,5.77409
abw,1966,5.86528
abw,1967,5.97136
abw,1968,6.0816
abw,1969,6.17911
abw,1970,6.26558
abw,1971,6.44972
abw,1972,6.66553
abw,1973,6.92992
abw,1974,7.21583
abw,1975,7.48687
abw,1976,7.4877
abw,1977,7.49566
abw,1978,7.53357
abw,1979,7.59676
abw,1980,7.66106
abw,1981,7.71081
abw,1982,7.76283
abw,1983,7.85278
abw,1984,8.01202
abw,1985,8.27095
abw,1986,8.62402
abw,1987,9.06688
abw,1988,9.5389
abw,1989,9.90712
abw,1990,10.05577
abw,1991,10.00971
abw,1992,9.95112
abw,1993,9.94786
abw,1994,10.02453
abw,1995,10.13227
abw,1996,9.97531
abw,1997,9.74759
abw,1998,9.42593
abw,1999,9.04498
abw,2000,8.65282
abw,2001,8.27901
abw,2002,7.9475
abw,2003,7.65062
abw,2004,7.3637
abw,2005,7.06268
abw,2006,6.77793
abw,2007,6.52887
abw,2008,6.33536
abw,2009,6.21018
abw,2010,6.11575
abw,2011,5.90775
abw,2012,5.73563
abw,2013,5.593
abw,2014,5.46913
abw,2015,5.36524
abw,2016,5.2789
abw,2017,5.19257
abw,2018,5.14887
abw,2019,5.20984
abw,2020,5.41448
afg,1960,6.86549
afg,1961,6.80651
afg,1962,6.74054
afg,1963,6.67428
afg,1964,6.61832
afg,1965,6.57744
afg,1966,6.51543
afg,1967,6.47013
afg,1968,6.4384
afg,1969,6.41584
afg,1970,6.3979
afg,1971,6.35669
afg,1972,6.32821
afg,1973,6.30336
afg,1974,6.27117
afg,1975,6.22726
afg,1976,6.14114
afg,1977,6.05213
afg,1978,5.97188
afg,1979,5.91682
afg,1980,5.89683
afg,1981,5.87367
afg,1982,5.88049
afg,1983,5.91215
afg,1984,5.95654
afg,1985,5.99729
afg,1986,5.98682
afg,1987,5.98036
afg,1988,5.96714
afg,1989,5.93191
afg,1990,5.85818
afg,1991,5.80227
afg,1992,5.76119
afg,1993,5.73069
afg,1994,5.71777
afg,1995,5.73108
afg,1996,5.711
afg,1997,5.68709
afg,1998,5.66483
afg,1999,5.64129
afg,2000,5.60828
afg,2001,5.60886
afg,2002,5.62738
afg,2003,5.66267
afg,2004,5.71909
afg,2005,5.80188
afg,2006,5.83985
afg,2007,5.87839
afg,2008,5.91273
afg,2009,5.93306
afg,2010,5.92943
afg,2011,5.97053
afg,2012,6.01864
afg,2013,6.07334
afg,2014,6.13611
afg,2015,6.21043
afg,2016,6.26271
afg,2017,6.31357
afg,2018,6.36772
afg,2019,6.43048
afg,2020,6.50332
ago,1960,6.83205
ago,1961,6.89051
ago,1962,7.00946
ago,1963,7.14483
ago,1964,7.22589
ago,1965,7.20385
ago,1966,6.93208
ago,1967,6.65522
ago,1968,6.41353
ago,1969,6.23527
ago,1970,6.134
ago,1971,6.07097
ago,1972,5.97418
ago,1973,5.8772
ago,1974,5.82016
ago,1975,5.81449
ago,1976,5.79332
ago,1977,5.84008
ago,1978,5.91112
ago,1979,5.94718
ago,1980,5.92272
ago,1981,5.8577
ago,1982,5.74589
ago,1983,5.62697
ago,1984,5.55486
ago,1985,5.55264
ago,1986,5.57822
ago,1987,5.64911
ago,1988,5.7544
ago,1989,5.87868
ago,1990,6.00937
ago,1991,6.13007
ago,1992,6.27364
ago,1993,6.39696
ago,1994,6.4434
ago,1995,6.38947
ago,1996,6.23478
ago,1997,5.99728
ago,1998,5.74413
ago,1999,5.56483
ago,2000,5.50164
ago,2001,5.52033
ago,2002,5.63267
ago,2003,5.78949
ago,2004,5.92357
ago,2005,5.99935
ago,2006,6.02065
ago,2007,6.00467
ago,2008,5.96972
ago,2009,5.94252
ago,2010,5.93624
ago,2011,5.93376
ago,2012,5.94661
ago,2013,5.96983
ago,2014,5.99726
ago,2015,6.02513
ago,2016,6.05013
ago,2017,6.0801
ago,2018,6.10994
ago,2019,6.13292
ago,2020,6.14562
alb,1960,6.65208
alb,1961,6.69101
alb,1962,6.6493
alb,1963,6.56914
alb,1964,6.51371
alb,1965,6.51686
alb,1966,6.56065
alb,1967,6.65296
alb,1968,6.76087
alb,1969,6.83615
alb,1970,6.85293
alb,1971,6.83477
alb,1972,6.76962
alb,1973,6.67477
alb,1974,6.57453
alb,1975,6.48392
alb,1976,6.39099
alb,1977,6.30724
alb,1978,6.24483
alb,1979,6.2194
alb,1980,6.23994
alb,1981,6.30969
alb,1982,6.41945
alb,1983,6.56139
alb,1984,6.72298
alb,1985,6.89395
alb,1986,7.07392
alb,1987,7.2564
alb,1988,7.43477
alb,1989,7.60477
alb,1990,7.76577
alb,1991,7.76968
alb,1992,7.72261
alb,1993,7.60643
alb,1994,7.39193
alb,1995,7.0601
alb,1996,7.06551
alb,1997,6.9804
alb,1998,6.83743
alb,1999,6.67993
alb,2000,6.52312
alb,2001,6.36486
alb,2002,6.2331
alb,2003,6.10747
alb,2004,5.95563
alb,2005,5.75435
alb,2006,5.65951
alb,2007,5.54481
alb,2008,5.42547
alb,2009,5.33433
alb,2010,5.29026
alb,2011,5.41406
alb,2012,5.60137
alb,2013,5.83851
alb,2014,6.12569
alb,2015,6.4708
alb,2016,6.82344
alb,2017,7.24965
alb,2018,7.69728
alb,2019,8.08803
alb,2020,8.37249
are,1960,6.10573
are,1961,6.64507
are,1962,7.21313
are,1963,7.78955
are,1964,8.36703
are,1965,8.94585
are,1966,9.23045
are,1967,9.53102
are,1968,9.87177
are,1969,10.3245
are,1970,10.93764
are,1971,11.18207
are,1972,11.52838
are,1973,11.86803
are,1974,12.28874
are,1975,12.9304
are,1976,13.40954
are,1977,14.03062
are,1978,14.65555
are,1979,15.26022
are,1980,15.93597
are,1981,16.13909
are,1982,16.25038
are,1983,16.20136
are,1984,15.9976
are,1985,15.78335
are,1986,15.68166
are,1987,15.56254
are,1988,15.36106
are,1989,15.01302
are,1990,14.52425
are,1991,13.97851
are,1992,13.61655
are,1993,13.53945
are,1994,13.81448
are,1995,14.40367
are,1996,14.45279
are,1997,14.53729
are,1998,14.53129
are,1999,14.454
are,2000,14.46181
are,2001,14.71672
are,2002,15.32454
are,2003,16.14078
are,2004,17.03916
are,2005,17.96105
are,2006,18.3802
are,2007,18.91312
are,2008,19.40396
are,2009,19.7936
are,2010,20.09387
are,2011,19.41596
are,2012,18.98259
are,2013,18.86707
are,2014,19.05007
are,2015,19.47826
are,2016,18.62848
are,2017,18.18243
are,2018,18.21771
are,2019,18.64688
are,2020,19.3369
arg,1960,7.57867
arg,1961,7.51849
arg,1962,7.44469
arg,1963,7.36185
arg,1964,7.27636
arg,1965,7.19334
arg,1966,7.11101
arg,1967,7.03317
arg,1968,6.96484
arg,1969,6.9125
arg,1970,6.87979
arg,1971,6.8609
arg,1972,6.85642
arg,1973,6.86667
arg,1974,6.89274
arg,1975,6.93455
arg,1976,6.969
arg,1977,7.01537
arg,1978,7.06249
arg,1979,7.09651
arg,1980,7.10941
arg,1981,7.1123
arg,1982,7.10696
arg,1983,7.09129
arg,1984,7.06379
arg,1985,7.02568
arg,1986,6.99872
arg,1987,6.95215
arg,1988,6.89728
arg,1989,6.84931
arg,1990,6.81504
arg,1991,6.77353
arg,1992,6.75007
arg,1993,6.73584
arg,1994,6.7164
arg,1995,6.6852
arg,1996,6.65643
arg,1997,6.6224
arg,1998,6.59191
arg,1999,6.57807
arg,2000,6.58761
arg,2001,6.62694
arg,2002,6.68084
arg,2003,6.75794
arg,2004,6.86832
arg,2005,7.0118
arg,2006,7.1802
arg,2007,7.37995
arg,2008,7.5742
arg,2009,7.71264
arg,2010,7.76992
arg,2011,7.77359
arg,2012,7.7061
arg,2013,7.59904
arg,2014,7.50199
arg,2015,7.4444
arg,2016,7.41747
arg,2017,7.42227
arg,2018,7.45064
arg,2019,7.48755
arg,2020,7.52294
arm,1960,9.15182
arm,1961,9.12653
arm,1962,8.73099
arm,1963,8.1781
arm,1964,7.76145
arm,1965,7.62437
arm,1966,7.71152
arm,1967,8.05234
arm,1968,8.44184
arm,1969,8.57659
arm,1970,8.30616
arm,1971,7.75247
arm,1972,6.8544
arm,1973,5.83842
arm,1974,5.02192
arm,1975,4.57728
arm,1976,4.33993
arm,1977,4.45994
arm,1978,4.86041
arm,1979,5.36356
arm,1980,5.82411
arm,1981,6.21546
arm,1982,6.555
arm,1983,6.87965
arm,1984,7.23834
arm,1985,7.63454
arm,1986,8.0498
arm,1987,8.47993
arm,1988,8.88292
arm,1989,9.19884
arm,1990,9.3917
arm,1991,9.4065
arm,1992,9.30201
arm,1993,9.085
arm,1994,8.76484
arm,1995,8.34651
arm,1996,7.92146
arm,1997,7.41061
arm,1998,6.86517
arm,1999,6.36731
arm,2000,5.9759
arm,2001,5.82217
arm,2002,5.78712
arm,2003,5.83732
arm,2004,5.92222
arm,2005,6.01333
arm,2006,6.11891
arm,2007,6.24346
arm,2008,6.38781
arm,2009,6.55268
arm,2010,6.73197
arm,2011,6.9685
arm,2012,7.22388
arm,2013,7.49092
arm,2014,7.7676
arm,2015,8.05158
arm,2016,8.33561
arm,2017,8.62453
arm,2018,8.87707
arm,2019,9.03305
arm,2020,9.05659
atg,1960,5.47934
atg,1961,5.26663
atg,1962,4.99523
atg,1963,4.71167
atg,1964,4.45836
atg,1965,4.2405
atg,1966,4.19386
atg,1967,4.07475
atg,1968,3.8534
atg,1969,3.56436
atg,1970,3.25665
atg,1971,3.5467
atg,1972,3.82697
atg,1973,4.02876
atg,1974,4.12419
atg,1975,4.15875
atg,1976,4.44169
atg,1977,4.74034
atg,1978,4.99177
atg,1979,5.17717
atg,1980,5.29131
atg,1981,5.54527
atg,1982,5.83092
atg,1983,6.12629
atg,1984,6.39876
atg,1985,6.62978
atg,1986,6.81095
atg,1987,7.06875
atg,1988,7.41607
atg,1989,7.80611
atg,1990,8.18434
atg,1991,8.29556
atg,1992,8.36493
atg,1993,8.41733
atg,1994,8.464
