geo,time,ny_adj_svnx_cd
bfa,2019,1409593860.62325
bgd,1976,-930465338.76645
bgd,1977,30228122.19501
bgd,1978,-439195205.79334
bgd,1979,-155324772.4192
bgd,1980,50474272.16797
bgd,1981,2691161965.781
bgd,1982,2862830078.55772
bgd,1983,2689680121.40883
bgd,1984,1643193947.70744
bgd,1985,3143556948.69524
bgd,1986,3346003344.33832
bgd,1987,3706143149.72681
bgd,1988,3887619218.82306
bgd,1989,4303491483.46016
bgd,1990,4907716011.0553
bgd,1991,4624887489.94982
bgd,1992,4539298385.09376
bgd,1993,4458338274.21454
bgd,1994,5036672538.22287
bgd,1995,5511084050.62793
bgd,1996,7251399545.20161
bgd,1997,8171030070.82346
bgd,1998,9274239870.18579
bgd,1999,9796045637.00994
bgd,2000,10737220783.9569
bgd,2001,11021013054.0335
bgd,2002,12412395048.9969
bgd,2003,13602205717.0806
bgd,2004,15535819618.7368
bgd,2005,17068434300.1073
bgd,2006,18960435402.8012
bgd,2007,22073924035.2831
bgd,2008,26460034864.7349
bgd,2009,31021492767.1442
bgd,2010,34941305728.7398
bgd,2011,37951685378.3976
bgd,2012,42617088504.694
bgd,2013,46874299631.2164
bgd,2014,50069971063.8304
bgd,2015,54371210324.3101
bgd,2016,62777735868.847
bgd,2017,65551695790.4734
bgd,2018,66107571881.1235
bgd,2019,79411498797.0833
bgr,1980,3262300340.56121
bgr,1981,4526217852.44306
bgr,1982,3992750621.36641
bgr,1983,3096109715.13108
bgr,1984,3612802285.80853
bgr,1985,2829675438.02404
bgr,1986,3595743783.21121
bgr,1987,4788139577.80241
bgr,1988,3914857243.2611
bgr,1989,2874054623.71242
bgr,1990,-74182287.31604
bgr,1991,56809688.03569
bgr,1992,-271967790.32706
bgr,1993,-1262765109.1514
bgr,1994,-638376821.43935
bgr,1995,3378658308.53457
bgr,1996,-158558589.94717
bgr,1997,1172814632.34683
bgr,1998,1866256503.943
bgr,1999,218622409.52055
bgr,2000,-298822226.53652
bgr,2001,-26527727.26964
bgr,2002,396739640.36772
bgr,2003,330607784.54045
bgr,2004,252433419.43232
bgr,2005,646292513.32278
bgr,2006,68091904.82751
bgr,2007,-1902663228.51016
bgr,2008,1730042760.98278
bgr,2009,3671578383.94124
bgr,2010,3581567066.39857
bgr,2011,4927712517.87712
bgr,2012,4780498994.76321
bgr,2013,6321483691.938
bgr,2014,5599991086.10373
bgr,2015,4375044097.07776
bgr,2016,5780345759.54217
bgr,2017,7126268673.87469
bgr,2018,7014629092.26095
bgr,2019,8676183227.0889
bhr,1980,1042374865.62392
bhr,1981,1386546908.03138
bhr,1982,1325000435.85204
bhr,1983,1311334247.63696
bhr,1984,1101942264.04664
bhr,1985,324045962.26945
bhr,1986,98392180.78771
bhr,1987,183534004.02186
bhr,1988,577984141.05797
bhr,1989,264369313.68617
bhr,1990,822840331.61243
bhr,1991,62532773.31417
bhr,1992,-91037553.31604
bhr,1993,-170198682.22526
bhr,1994,138547789.49855
bhr,1995,282014963.03178
bhr,1996,287166489.4584
bhr,1997,177286366.75907
bhr,1998,-292669679.00097
bhr,1999,-466159881.82235
bhr,2000,1086750360.51467
bhr,2001,443228137.78253
bhr,2002,967223267.3235
bhr,2003,1463344572.05243
bhr,2004,1647249959.65603
bhr,2005,3926340715.71211
bhr,2006,5701069368.29306
bhr,2007,7895536321.99522
bhr,2008,8300873406.60916
bhr,2009,3927452812.24938
bhr,2010,4910895744.95941
bhr,2011,4047346117.62134
bhr,2012,7424725110.16245
bhr,2013,6534684682.15333
bhr,2014,6152141650.72792
bhr,2015,3671073876.26221
bhr,2016,4834995395.54521
bhr,2017,6600884658.83069
bhr,2018,7175515751.89053
bhs,1980,139729070.81379
bhs,1981,130177143.34386
bhs,1982,251645282.02818
bhs,1983,310367114.84771
bhs,1984,222113351.51862
bhs,1985,339334684.83473
bhs,1986,346960459.49786
bhs,1987,407028465.76325
bhs,1989,532254413.36449
bhs,1990,512406788.59531
bhs,1991,377432030.70815
bhs,1992,526853923.20676
bhs,1993,439134817.10478
bhs,1994,419481146.89959
bhs,1995,1003188960.27964
bhs,1996,1385103027.21447
bhs,1997,1686182210.82049
bhs,1998,1728027157.24109
bhs,1999,2384587543.63491
bhs,2000,2375151394.76335
bhs,2001,2126679847.31506
bhs,2002,2572078754.16939
bhs,2003,2469423753.17978
bhs,2004,2630435413.81468
bhs,2005,2612519822.92865
bhs,2006,2329967657.53739
bhs,2007,2585389144.77033
bhs,2008,2407343107.48362
bhs,2009,2151608120.7982
bhs,2010,1964251668.33401
bhs,2011,1714542139.53217
bhs,2012,2030766384.78372
bhs,2013,2043649662.78117
bhs,2014,1734407194.62624
bhs,2015,1840396122.2317
bhs,2016,2412320107.85267
bhs,2017,1932286664.54736
bhs,2018,1833271510.89722
bhs,2019,3489127443.33282
blr,1993,1286499247.41328
blr,1994,400543261.43284
blr,1995,281570332.58956
blr,1996,102489769.25727
blr,1997,466290065.2687
blr,1998,599606543.74227
blr,1999,200877710.43789
blr,2000,603692453.27481
blr,2001,254748205.98316
blr,2002,292643465.15164
blr,2003,924056219.58094
blr,2004,2241873869.29029
blr,2005,3518272182.79644
blr,2006,5168733226.70705
blr,2007,6037666558.24157
blr,2008,9204576794.92683
blr,2009,5427230110.18312
blr,2010,6268304493.0987
blr,2011,8910799764.83112
blr,2012,9510741225.56917
blr,2013,9118450114.9043
blr,2014,8932237236.03735
blr,2015,6851850327.47433
blr,2016,4572654082.69925
blr,2017,5972147145.08823
blr,2018,7271359745.65878
blr,2019,6596443178.43697
blz,1984,91876922.16319
blz,1985,85717567.88041
blz,1986,104328473.2653
blz,1987,132193487.52712
blz,1988,141982228.11753
blz,1989,164817157.09314
blz,1990,199957230.17393
blz,1991,196549854.83029
blz,1992,78603587.93457
blz,1993,90246753.1157
blz,1994,76908352.17442
blz,1995,91188336.92514
blz,1996,72391415.44116
blz,1997,67208989.31766
blz,1998,57841727.9899
blz,1999,53190701.01016
blz,2000,24628047.36651
blz,2001,-50651752.57979
blz,2002,-66424948.41344
blz,2003,-86604799.45317
blz,2004,-78423063.29258
blz,2005,-45378129.99049
blz,2006,17727669.48853
blz,2007,-28674645.11031
blz,2008,-33328569.09369
blz,2009,-37498218.82724
blz,2010,-80011575.93569
blz,2011,-69292688.58704
blz,2012,-47604872.15447
blz,2013,-49730155.74188
blz,2014,-22890876.00939
blz,2015,40062753.36907
blz,2016,-21018640.82421
blz,2017,-13089064.21231
blz,2018,-76376099.50481
blz,2019,-59641920.01474
bol,1976,286219991.842
bol,1977,251745033.99892
bol,1978,230221695.55318
bol,1979,166104560.04551
bol,1980,83473756.17014
bol,1981,55153283.91455
bol,1982,680370.63475
bol,1983,204552397.59912
bol,1984,296125157.29315
bol,1985,199560094.49144
bol,1986,-81112649.31079
bol,1987,-53718277.99956
bol,1988,-62546597.75255
bol,1989,-55698274.81733
bol,1990,65092532.43184
bol,1991,137727167.95247
bol,1992,121764441.86101
bol,1993,86964003.81704
bol,1994,245901131.40185
bol,1995,363265352.12792
bol,1996,482829551.25888
bol,1997,553217844.19313
bol,1998,678934163.14329
bol,1999,343526010.83553
bol,2000,199246963.73536
bol,2001,338455769.64856
bol,2002,404435901.59446
bol,2003,531122600.40247
bol,2004,504098487.50592
bol,2005,508147212.98287
bol,2006,1076038862.72205
bol,2007,1683374313.62875
bol,2008,2862962973.06316
bol,2009,2606784736.03682
bol,2010,3048717182.82561
bol,2011,3397338652.82528
bol,2012,3485398140.42749
bol,2013,3588257836.38592
bol,2014,3185391227.41838
bol,2015,2090693921.10416
bol,2016,2405239428.86292
bol,2017,2191433463.46649
bol,2018,1971489280.44929
bol,2019,1524144793.93266
bra,1975,19798159279.223
bra,1976,19774384229.3874
bra,1977,24666344870.6354
bra,1978,27615325410.9826
bra,1979,26664859516.3251
bra,1980,25653760648.6539
bra,1981,32874341678.0412
bra,1982,26219050733.767
bra,1983,11784388345.1643
bra,1984,15908468456.5905
bra,1985,23494592955.412
bra,1986,26436263985.2606
bra,1987,44426376325.6143
bra,1988,57708114064.5042
bra,1989,130348676926.991
bra,1990,62463137329.7598
bra,1991,84862611467.5101
bra,1992,63115250641.4672
bra,1993,69259918175.5332
bra,1994,82933403575.11769
bra,1995,78596993399.3662
bra,1996,73320927567.63171
bra,1997,70576781708.85249
bra,1998,68041001735.6821
bra,1999,31891185325.6124
bra,2000,51539187683.4025
bra,2001,40792016412.3961
bra,2002,43702746176.2626
bra,2003,54221750693.3839
bra,2004,76783206222.5708
bra,2005,100818849458.983
bra,2006,134514337708.798
bra,2007,182103078784.061
bra,2008,216044082151.42496
bra,2009,195801010935.345
bra,2010,269053884568.664
bra,2011,334369645333.50201
bra,2012,300335446368.198
bra,2013,316487448233.51099
bra,2014,269043508476.89496
bra,2015,185378275176.40897
bra,2016,172819974548.62701
bra,2017,198098499171.95901
bra,2018,141582241269.94299
bra,2019,135160096982.685
brb,1986,365420993.36648
brb,1987,369724447.04002
brb,1988,482949087.40974
brb,1989,538920674.00936
brb,1990,224214830.91417
brb,1991,180728632.8158
brb,1992,224513186.83171
brb,1993,208015102.34196
brb,1994,263552102.38865
brb,1995,113272858.44277
brb,1996,157119523.14224
brb,1997,141111064.81118
brb,1998,185951453.27325
brb,1999,130085472.45609
brb,2000,129744816.65423
brb,2001,94259344.13761
brb,2002,131491056.51443
brb,2003,211893832.96007
brb,2004,75470034.08337
brb,2005,-64897403.87937
brb,2006,167574534.84433
brb,2007,214279139.29952
brb,2008,-125354320.09576
brb,2009,116771455.94861
brb,2010,-100326001.70776
brb,2011,-370295976.00982
brb,2012,-139222330.86524
brb,2013,-170416422.55475
brb,2014,-110020455.96841
brb,2015,-23583556.92793
brb,2016,-60085095.21906
brn,2001,1016343826.71358
brn,2002,1434129137.14248
brn,2003,1578544478.48533
brn,2004,1641413310.88544
brn,2005,2431761033.32707
brn,2006,3192742064.25942
brn,2007,3522219823.47252
brn,2008,5198275592.25117
brn,2009,2744271350.18173
brn,2010,5011758351.16668
brn,2011,6508973886.34345
brn,2012,7023003504.46311
brn,2013,6948918358.18887
brn,2014,6550069604.0387
brn,2015,4818605082.1493
brn,2016,4566030202.67867
brn,2017,4534612885.4648
brn,2018,4062976971.8954
brn,2019,4316046866.92477
btn,2006,395034091.52649
btn,2007,223882872.53256
btn,2008,324343313.81647
btn,2009,292304778.5106
btn,2010,396847294.64116
btn,2011,568408674.50319
btn,2012,734542196.13644
btn,2013,322416744.70885
btn,2014,416161310.6615
btn,2015,266414822.10466
btn,2016,491010983.17411
btn,2017,544182319.12509
btn,2018,403401254.54535
btn,2019,348581223.48733
bwa,1980,182746875.34976
bwa,1981,214338773.00371
bwa,1982,186860707.21702
bwa,1983,233802731.50592
bwa,1984,218823247.98131
bwa,1985,278921509.8969
bwa,1986,397308645.2151
bwa,1987,611315499.50209
bwa,1988,1025193132.15981
bwa,1989,1155599898.17683
bwa,1990,1235046786.96095
bwa,1991,1403224657.73903
bwa,1992,1313911957.15901
bwa,1993,1436103536.42367
bwa,1994,826800252.83122
bwa,1995,869640655.89166
bwa,1996,1322616770.16672
bwa,1997,1454110306.13077
bwa,1998,1570546243.30425
bwa,1999,1795968258.4957
bwa,2000,1864617638.87718
bwa,2001,2101412303.86205
bwa,2002,1357048051.83629
bwa,2003,1579787542.62907
bwa,2004,1729903137.67765
bwa,2005,2822793652.92524
bwa,2006,2874375209.89062
bwa,2007,3094195921.93968
bwa,2008,2548303762.49411
bwa,2009,1919802834.50182
bwa,2010,2644815222.87591
bwa,2011,4491236894.06919
bwa,2012,3729061244.08745
bwa,2013,3352543461.82052
bwa,2014,4405354994.57052
bwa,2015,3219449909.03249
bwa,2016,2979251600.43672
bwa,2017,3398767615.84838
bwa,2018,3261860339.78031
bwa,2019,2788266184.98101
caf,1980,-93957318.92315
caf,1981,-10514073.7022
caf,1982,-68378593.3173
caf,1983,-19550400.61433
caf,1984,-18747027.51569
caf,1985,24817209.60592
caf,1986,-13083818.12455
caf,1987,-29144171.54619
caf,1988,4004688.01336
caf,1989,31981392.5132
caf,1990,21061215.25657
caf,1991,311952.71754
caf,1992,1825835.58281
caf,1993,32600989.93652
caf,1994,57793776.03108
can,1970,10512252315.7489
can,1971,11627630227.5932
can,1972,13834062481.5145
can,1973,17294745454.6428
can,1974,20044894104.5046
can,1975,17566203073.5103
can,1976,23788072647.97829
can,1977,21643034534.8554
can,1978,22688190147.3126
can,1979,22893511702.0877
can,1980,24101054083.8353
can,1981,33560593215.1192
can,1982,26368305178.97829
can,1983,30390227227.4719
can,1984,34219121494.437
can,1985,33277493513.4071
can,1986,31719427890.0314
can,1987,36862603308.9774
can,1988,46520530026.58369
can,1989,47785201044.4045
can,1990,36052487615.435
can,1991,26766017859.9156
can,1992,18517148491.56969
can,1993,23538553011.0596
can,1994,38069071306.82
can,1995,48999083674.57929
can,1996,51693456627.8829
can,1997,59836216640.4871
can,1998,45399556205.5337
can,1999,59195881152.8838
can,2000,80379863272.6917
can,2001,65868592148.7379
can,2002,66182653336.2991
can,2003,80536619700.21028
can,2004,107812943879.63901
can,2005,132043970090.39999
can,2006,151935780575.823
can,2007,167013305766.504
can,2008,157202958546.08499
can,2009,60598418736.0388
can,2010,107318679910.666
can,2011,148536883811.056
can,2012,151164541518.724
can,2013,162573177394.35001
can,2014,168712494259.604
can,2015,90338911966.76801
can,2016,77035193927.76259
can,2017,109140606325.039
can,2018,104332004680.145
can,2019,111635835577.287
che,1977,12571396843.3541
che,1978,18164642588.7438
che,1979,20624576758.0283
che,1980,22135976064.6675
che,1981,21196471912.3125
che,1982,20141082929.7852
che,1983,19036603775.4817
che,1984,20718639890.8181
che,1985,20693185526.4104
che,1986,28460519331.6427
che,1987,33703242895.6819
che,1988,38951408621.1158
che,1989,35616588398.2429
che,1990,44241515088.9148
che,1991,39961376121.5815
che,1992,36332266104.6687
che,1993,38240123403.4982
che,1994,42911531963.84409
che,1995,53610736235.1358
che,1996,50685778205.9165
che,1997,50333636156.103
che,1998,51942248508.0564
che,1999,50072492838.69309
che,2000,53005625893.3156
che,2001,42646255040.9995
che,2002,40444137116.4842
che,2003,61371576636.033
che,2004,70827010808.3947
che,2005,81587293702.8652
che,2006,96578011050.06668
che,2007,85223629747.7061
che,2008,56717802644.6468
che,2009,82885489018.68449
che,2010,120867583762.849
che,2011,118609048002.946
che,2012,121932183111.05499
che,2013,118242578268.37601
che,2014,105585243708.483
che,2015,119280685710.42101
che,2016,106197779423.50101
che,2017,87954339159.39998
che,2018,115467902441.772
che,2019,124719305617.41299
chl,1975,-784690734.2775
chl,1976,-162673493.25259
chl,1977,-192717301.18388
chl,1978,19566792.86749
chl,1979,255131320.38795
chl,1980,1319767536.99604
chl,1981,340047812.27644
chl,1982,-1655389086.31809
chl,1983,-1190804397.32357
chl,1984,-905684558.8146
chl,1985,-1573117206.67736
chl,1986,-892345830.28071
chl,1987,99879649.4059
chl,1988,1039993586.89712
chl,1989,1037226340.90996
chl,1990,1525784161.62406
chl,1991,2705003537.08399
chl,1992,3566103551.97419
chl,1993,3966982491.37736
chl,1994,4410874696.87729
chl,1995,7401999318.42806
chl,1996,7612069008.09799
chl,1997,8430892016.52943
chl,1998,8304567959.6663
chl,1999,5723309467.71841
chl,2000,5424011414.47906
chl,2001,5928790601.30236
chl,2002,6149474805.82053
chl,2003,5314839003.77338
chl,2004,5652074637.15127
chl,2005,8148044010.75278
chl,2006,6100567630.74119
chl,2007,7298819646.62089
chl,2008,8472443747.63846
chl,2009,13576049938.6951
chl,2010,18647672155.5061
chl,2011,17905682848.4994
chl,2012,22781829065.65129
chl,2013,21090119279.6969
chl,2014,23103369526.6846
chl,2015,25635363411.7232
chl,2016,18361668536.2706
chl,2017,14074635248.0466
chl,2018,10492849785.1442
chl,2019,15121898906.1504
chn,1982,19434322729.0437
chn,1983,25530198661.0901
chn,1984,36902840133.632
chn,1985,49815335014.9741
chn,1986,52361030511.8892
chn,1987,46523206346.8128
chn,1988,59329587141.7063
chn,1989,55879582105.5551
chn,1990,55385573084.728
chn,1991,70959200115.461
chn,1992,91377623539.3083
chn,1993,94648142520.71689
chn,1994,128450708816.711
chn,1995,160040134663.91199
chn,1996,184011772776.90497
chn,1997,219381416076.89801
chn,1998,223942077385.23495
chn,1999,217901047450.60999
chn,2000,227212638825.535
chn,2001,281729152085.39398
chn,2002,337614695695.30902
chn,2003,428005027702.28601
chn,2004,536326636615.54797
chn,2005,619350637111.81201
chn,2006,789500037925.552
chn,2007,1095282529882.69995
chn,2008,1395692312570.55005
chn,2009,1627941526380.88989
chn,2010,1861782635940.65991
chn,2011,1959022384126.64966
chn,2012,2329984223812.72949
chn,2013,2515465850948.58008
chn,2014,2805340641861.2998
chn,2015,2807926880783.22949
chn,2016,2838223352219.83008
chn,2017,3270744862454.25
chn,2018,3571559471537.00977
chn,2019,3558212991232.83008
civ,2005,1177263003.70006
civ,2006,819933576.08145
civ,2007,1030564215.8174
civ,2008,1926727702.27428
civ,2009,3056740143.18427
civ,2010,3104606599.28406
civ,2011,2073449569.15243
civ,2012,2846536769.33881
civ,2013,4556787967.50625
civ,2014,6829512070.96545
civ,2015,9788254153.84415
civ,2016,8863508189.88779
civ,2017,7868419397.64392
civ,2018,7790620874.11746
cmr,1977,-77703108.34391
cmr,1978,577413352.37681
cmr,1979,404494224.57645
cmr,1980,-386505970.9639
cmr,1981,50109526.87921
cmr,1982,1231781518.42749
cmr,1983,1022054918.21905
cmr,1984,1138628087.25015
cmr,1985,918879810.42913
cmr,1986,1983553238.8086
cmr,1987,1223967779.75858
cmr,1988,1472761545.82434
cmr,1989,563614077.8803
cmr,1990,256643399.52868
cmr,1991,681141092.06378
cmr,1992,-29547760.8786
cmr,1993,578362748.36843
cmr,1994,681536602.50226
cmr,1995,701732062.05801
cmr,1996,429479819.12445
cmr,1997,417398437.53459
cmr,1998,926539961.66638
cmr,1999,700961802.78548
cmr,2000,287829770.73396
cmr,2001,324350824.64061
cmr,2002,407980323.73835
cmr,2003,747766058.7016
cmr,2004,1485839370.87597
cmr,2005,978117102.89929
cmr,2006,1114674915.22292
cmr,2007,1207870929.09955
cmr,2008,1073944148.62733
cmr,2009,1341843503.22039
cmr,2010,609268793.36572
cmr,2011,601839385.39069
cmr,2012,295184892.47967
cmr,2013,813310836.27486
cmr,2014,1557170953.46068
cmr,2015,1191866917.02569
cmr,2016,1733131584.76741
cmr,2017,2040828756.00834
cmr,2018,1743538368.02597
cmr,2019,1859402372.22986
cod,2005,-210865529.55761
cod,2006,352274084.89128
cod,2007,697061036.09018
cod,2008,-1455147103.49966
cod,2009,-426485965.81723
cod,2010,1826049076.20224
cod,2011,1469972231.92489
cod,2012,-1339288293.04161
cod,2013,855223545.10779
cod,2014,705934322.52148
cod,2015,751445000.30074
cod,2016,93901853.42738
cod,2017,4014160258.34087
cod,2018,2657612706.9719
cod,2019,6708791921.01873
cog,1978,-101681101.29825
cog,1979,-112140127.67142
cog,1980,69905039.55143
cog,1981,192411317.94328
cog,1982,582289843.39822
cog,1983,300657061.02849
cog,1984,146123465.71003
cog,1985,-123973955.15288
cog,1986,-133334888.74085
cog,1987,-175119064.94434
cog,1988,-568837425.90851
cog,1989,-632932288.83163
cog,1990,-361818158.79354
cog,1991,-396425653.77333
cog,1992,-60833896.28295
cog,1993,-424510594.9668
cog,1994,-223951269.84025
cog,1995,-844045546.27908
cog,1996,-1129253652.71663
cog,1997,-830911641.7645
cog,1998,-516298346.09819
cog,1999,-623781419.95801
cog,2000,-701189647.48545
cog,2001,-702140752.62417
cog,2002,-622571158.15254
cog,2003,-253805122.8906
cog,2004,-1358564200.47745
cog,2005,-1231039888.03977
cog,2006,-1741916381.41743
cog,2007,-1272821944.6372
cog,2008,-1147429026.63335
cog,2009,-285944189.56353
cog,2010,488134985.17524
cog,2011,-960495913.99302
cog,2012,1715225909.05446
cog,2013,3534813685.38612
cog,2014,3760296054.04659
cog,2015,1328976740.42699
cog,2016,-453641971.64638
col,1970,188191854.702
col,1971,-52115175.00075
col,1972,255158913.09745
col,1973,603632068.67093
col,1974,545762829.76862
col,1975,362486632.22257
col,1976,879684016.29623
col,1977,1869465532.77892
col,1978,2185391904.28053
col,1979,2133890921.59697
col,1980,2626126551.88639
col,1981,2089600022.01563
col,1982,1628221523.31401
col,1983,1232627353.76381
col,1984,1395872088.8016
col,1985,1651254935.55139
col,1986,3743353812.77714
col,1987,2801024299.51311
col,1988,3885098721.09754
col,1989,2510552517.42491
col,1990,2639077123.85603
col,1991,4677935765.18006
col,1992,4475576524.40572
col,1993,4395181521.54339
col,1994,6447773697.05232
col,1995,6177440510.51013
col,1996,2066482249.7057
col,1997,1075966640.76512
col,1998,297975990.92362
col,1999,-1554722575.44174
col,2000,-2034136818.28983
col,2001,-628580651.44417
col,2002,578268778.24878
col,2003,1247516345.11535
col,2004,2763619671.07084
col,2005,5745526797.00968
col,2006,6668917775.49714
col,2007,9949032975.10793
col,2008,10605441268.5353
col,2009,13131036085.0168
col,2010,12562830779.3846
col,2011,9964732811.6672
col,2012,9317179941.01131
col,2013,11904624792.9266
col,2014,14523389761.6695
col,2015,13523007465.9354
col,2016,15065161548.5381
col,2017,13198317859.757
col,2018,11452249137.7237
col,2019,9669588404.90482
com,1980,-798304.01695
com,1981,12680385.42819
com,1982,5381988.32874
com,1983,5563213.56439
com,1984,17105354.86087
com,1985,17245635.41954
com,1986,10008153.72913
com,1987,17992938.841
com,1988,19955713.89476
com,1989,24813656.36498
com,1990,18153842.41453
com,1991,15978168.81844
com,1992,21042374.84975
com,1993,27713045.28903
com,1994,23744992.77214
com,1995,7181201.69795
com,2003,-23583530.94611
com,2004,-9257378.54629
com,2005,3906126.00958
com,2006,17275041.71617
com,2007,31316505.52161
com,2008,27481110.30417
com,2009,47359878.8417
com,2010,43245098.11067
com,2011,15752784.24666
com,2012,23139870.18708
com,2014,-4778991.13198
com,2015,28107868.49803
com,2016,-22320810.02933
com,2017,13622226.97681
com,2018,45386338.65866
com,2019,58101721.05206
cpv,2007,399556920.97925
cpv,2008,474792423.30541
cpv,2009,385501257.43384
cpv,2010,391997120.46388
cpv,2011,434348026.8555
cpv,2012,314980102.90401
cpv,2013,342330468.38214
cpv,2014,295350274.04982
cpv,2015,286715129.32731
cpv,2016,374243194.77551
cpv,2017,351168019.86605
cpv,2018,466995829.25525
cpv,2019,479702124.49729
cri,1977,422802488.79972
cri,1978,340342665.038
cri,1979,278773288.53277
cri,1980,439537600.19769
cri,1981,256885114.8928
cri,1982,218794874.623
cri,1983,340620535.77952
cri,1984,562399307.00792
cri,1985,733472163.84819
cri,1986,874667688.38578
cri,1987,798653563.31677
cri,1988,768819936.45876
cri,1989,772210456.48325
cri,1990,945896796.55673
cri,1991,708865432.52787
cri,1992,969982915.89779
cri,1993,938446428.45832
cri,1994,1221215810.28068
cri,1995,1407310783.97906
cri,1996,1277684685.66413
cri,1997,1742345318.22344
cri,1998,2178574078.83018
cri,1999,2034360642.6951
cri,2000,2031721552.86154
cri,2001,2289523737.30608
cri,2002,1888280939.40629
cri,2003,1790161824.85264
cri,2004,2171174682.36214
cri,2005,2243246610.87101
cri,2006,3122726300.55644
cri,2007,4016779955.96271
cri,2008,4228630988.96912
cri,2009,4559340376.16444
cri,2010,5659813389.97079
cri,2011,5635823563.82938
cri,2012,6789162141.54772
cri,2013,6738205227.05503
cri,2014,6734690783.39819
cri,2015,7950378107.34188
cri,2016,8888836825.44475
cri,2017,8967255583.0724
cri,2018,9320604458.03262
cri,2019,9023759390.50155
cyp,1976,34279997.75785
cyp,1977,68191728.66087
cyp,1978,79130268.59385
cyp,1979,173040994.49632
cyp,1980,268940824.58166
cyp,1981,248009579.89283
cyp,1982,242801114.1002
cyp,1983,190529354.21393
cyp,1984,272893303.91053
cyp,1985,279634764.00653
cyp,1986,472000927.03049
cyp,1987,523113857.74476
cyp,1988,554407529.29478
cyp,1989,667773102.59758
cyp,1990,634995942.79514
cyp,1991,320484041.29767
cyp,1992,499527692.73812
cyp,1993,888130061.51235
cyp,1994,1085860783.01755
cyp,1995,1046546404.71936
cyp,1996,897919825.37685
cyp,1997,671757903.1835
cyp,1998,1559591734.93084
cyp,1999,838065654.42578
cyp,2000,691611262.13609
cyp,2001,744108074.58124
cyp,2002,1042284227.32559
cyp,2003,1601162730.06736
cyp,2004,1752021978.31673
cyp,2005,1879354353.34941
cyp,2006,2094017113.06001
cyp,2007,1624280192.97349
cyp,2008,2195192573.69874
cyp,2009,2539787378.67813
cyp,2010,1652651734.93174
cyp,2011,2676329544.48743
cyp,2012,1245083628.47792
cyp,2013,797542722.39708
cyp,2014,229944927.43324
cyp,2015,979306709.87738
cyp,2016,1158700637.16887
cyp,2017,1684595837.66872
cyp,2018,1945828706.2509
cyp,2019,1923127685.74747
cze,1993,2936959954.32986
cze,1994,4220765530.03627
cze,1995,6622885314.46791
cze,1996,7006852817.18056
cze,1997,4113298307.4376
cze,1998,5299334302.40998
cze,1999,3969461485.14412
cze,2000,3937125212.22124
cze,2001,4697717658.25552
cze,2002,5166681199.64526
cze,2003,5370240949.19798
cze,2004,8041859940.66886
cze,2005,11315329043.466
cze,2006,13391403724.1819
cze,2007,19208240066.7946
cze,2008,21418154910.9134
cze,2009,9451345569.78024
cze,2010,7454301249.80498
cze,2011,7940093638.57688
cze,2012,10207056179.4123
cze,2013,9930309453.77327
cze,2014,12552438753.7538
cze,2015,18497384278.0843
cze,2016,17893936425.0663
cze,2017,19543530249.435
cze,2018,21613698095.635
cze,2019,20094339667.3362
deu,1991,206148714970.34799
deu,1992,227663764589.86096
deu,1993,191474308911.97696
deu,1994,209690664643.20496
deu,1995,268087119326.53201
deu,1996,240147130840.569
deu,1997,217141213863.88501
deu,1998,225576483583.19101
deu,1999,205174428129.48495
deu,2000,175051202219.90601
deu,2001,170381543623.06
deu,2002,180728005680.621
deu,2003,198395208113.936
deu,2004,299445313861.36102
deu,2005,295580348644.604
deu,2006,385147148068.98895
deu,2007,510556681072.73499
deu,2008,498354594484.81506
deu,2009,339992422253.54797
deu,2010,400969717285.29401
deu,2011,524282128327.39001
deu,2012,451579357245.87695
deu,2013,459874680178.10797
deu,2014,526016680661.72095
deu,2015,478050571611.61499
deu,2016,499776735456.54602
deu,2017,533072153305.56403
deu,2018,571104320149.72302
deu,2019,530268430388.62097
dji,2013,321045332.42263
dji,2014,494221183.70106
dji,2015,657731674.07355
dji,2016,585050626.8645
dji,2017,484654554.54149
dji,2018,658924554.96937
dnk,1975,4866699818.66975
dnk,1976,5785059853.2007
dnk,1977,6172556001.52548
dnk,1978,7941529672.4871
dnk,1979,7861335700.4834
dnk,1980,5698681708.18115
dnk,1981,3412210303.8136
dnk,1982,3450356550.49588
dnk,1983,4417793136.61735
dnk,1984,5396044047.41897
dnk,1985,5754753978.06304
dnk,1986,9441545247.661
dnk,1987,12820603631.4452
dnk,1988,13299535927.1471
dnk,1989,12129058159.434
dnk,1990,17129787796.0984
dnk,1991,13710306836.8373
dnk,1992,18491716737.5367
dnk,1993,17040932845.2132
dnk,1994,18170943208.2817
dnk,1995,23550732125.9847
dnk,1996,24677671823.7727
dnk,1997,24345318602.2404
dnk,1998,24563170680.2055
dnk,1999,25246649062.6348
dnk,2000,23588554315.4165
dnk,2001,25179605325.5675
dnk,2002,25657504106.21709
dnk,2003,30523448804.3217
dnk,2004,37061058231.7724
dnk,2005,40601483161.5112
dnk,2006,46147642791.36729
dnk,2007,48230175472.52409
dnk,2008,48405528150.42631
dnk,2009,35316379509.1212
dnk,2010,43057289072.99609
dnk,2011,49982506433.9798
dnk,2012,42586119069.0344
dnk,2013,57378832755.875
dnk,2014,63975494500.6138
dnk,2015,56565474834.1112
dnk,2016,61519098552.8766
dnk,2017,64480299331.3702
