geo,time,ne_gdi_totl_cd
cub,2002,3089100000
cub,2003,3052900000
cub,2004,3362100000
cub,2005,4594700000
cub,2006,6186000000
cub,2007,5968200000
cub,2008,9026500000
cub,2009,6790000000
cub,2010,6480000000
cub,2011,5844000000
cub,2012,6272000000
cub,2013,7247000000
cub,2014,6139000000
cub,2015,8181000000
cub,2016,8735000000
cub,2017,9974000000
cub,2018,12040000000
cub,2019,11889000000
cub,2020,10601000000
cyp,1975,110373758.78612
cyp,1976,153037362.41543
cyp,1977,256368405.00153
cyp,1978,358773977.94363
cyp,1979,499075329.34132
cyp,1980,814631674.95854
cyp,1981,705840585.77406
cyp,1982,684915289.76572
cyp,1983,650560956.61846
cyp,1984,765378464.60618
cyp,1985,737387811.90019
cyp,1986,801208587.57062
cyp,1987,945870158.34348
cyp,1988,1174797490.58971
cyp,1989,1409747810.65089
cyp,1990,1512145070.42254
cyp,1991,1491143055.55556
cyp,1992,1983715254.23729
cyp,1993,1587449705.53592
cyp,1994,1894716904.7619
cyp,1995,2641205692.10867
cyp,1996,2428914680.05019
cyp,1997,2299819840.36488
cyp,1998,1955490950.22624
cyp,1999,2093483279.3959
cyp,2000,2055005655.04241
cyp,2001,1860686703.09654
cyp,2002,2336701923.07692
cyp,2003,2862301245.75311
cyp,2004,3822746250
cyp,2005,4137977863.44982
cyp,2006,4938806925.1035
cyp,2007,5843874897.34465
cyp,2008,8062702504.76051
cyp,2009,5934915254.23729
cyp,2010,6182345220.73446
cyp,2011,5217140868.59688
cyp,2012,4047233714.50597
cyp,2013,3089225660.77832
cyp,2014,3141204995.35007
cyp,2015,2714238322.42317
cyp,2016,3654229577.15298
cyp,2017,4736753276.0958
cyp,2018,4936591875.29523
cyp,2019,5232063136.68421
cyp,2020,4643215305.53969
cze,1990,10000421155.2387
cze,1991,6712268344.81121
cze,1992,8918695047.7538
cze,1993,10915683840.4281
cze,1994,14382913149.2097
cze,1995,20552599849.2841
cze,1996,24331078791.0938
cze,1997,20505732114.3521
cze,1998,20670638018.4132
cze,1999,19438517524.2702
cze,2000,19751810444.2228
cze,2001,21780485175.7691
cze,2002,25165981440.868
cze,2003,29720479279.66249
cze,2004,35974404470.07369
cze,2005,40527561421.5232
cze,2006,47477296464.79849
cze,2007,61608725860.7351
cze,2008,74197238704.9913
cze,2009,55594030320.5162
cze,2010,57201261895.7234
cze,2011,62420219353.8056
cze,2012,55054577959.3922
cze,2013,52949315937.6105
cze,2014,54454486330.2421
cze,2015,52617754967.22389
cze,2016,51077792818.4424
cze,2017,57656005361.5481
cze,2018,67720278111.206
cze,2019,69721069672.6226
cze,2020,63592206029.6636
deu,1970,70588334313.0444
deu,1971,79519102213.79581
deu,1972,91711885542.53821
deu,1973,116636347603.366
deu,1974,117804754742.64999
deu,1975,119825548930.758
deu,1976,132856531769.45799
deu,1977,151303791796.513
deu,1978,188802897760.46701
deu,1979,241742802262.29901
deu,1980,258531939961.26501
deu,1981,196965207269.57999
deu,1982,179785379221.40701
deu,1983,184495719647.64496
deu,1984,171865074565.32199
deu,1985,169327688014.88199
deu,1986,242057206160.49701
deu,1987,292654306855.27698
deu,1988,326139596837.06403
deu,1989,339236910433.78802
deu,1990,439876114271.88
deu,1991,481671184443.13501
deu,1992,538435817157.16998
deu,1993,495844079025.198
deu,1994,536504760756.90002
deu,1995,629039170192.43896
deu,1996,580916298414.349
deu,1997,517064064967.29102
deu,1998,537815938646.21503
deu,1999,526862323901.93201
deu,2000,476999700941.17694
deu,2001,446762399084.646
deu,2002,431834064694.11798
deu,2003,511255087084.70496
deu,2004,558341725537.06702
deu,2005,554714970645.91394
deu,2006,616031939590.58704
deu,2007,732386205112.94299
deu,2008,803216330371.09412
deu,2009,633009449126.17102
deu,2010,682170048016.66797
deu,2011,811173059280.1571
deu,2012,695411140482.422
deu,2013,748767716267.06091
deu,2014,792219558706.66382
deu,2015,662886243094.14001
deu,2016,692840544710.89697
deu,2017,773685877010.58997
deu,2018,871211399063.52893
deu,2019,860919557545.09692
deu,2020,813478921970.43005
dji,2013,1161825451.69113
dji,2014,63217064.95012
dji,2015,-2391388.74978
dji,2016,652989798.61693
dji,2017,665515048.86873
dji,2018,169541022.16395
dma,2009,94788888.88889
dma,2010,90762962.96296
dma,2011,83096296.2963
dma,2012,72688888.88889
dma,2013,68237037.03704
dma,2014,78640740.74074
dma,2015,71937037.03704
dma,2016,87625925.92593
dma,2017,87766666.66667
dma,2018,181433333.33333
dnk,1966,3059802563.57482
dnk,1967,3284859050.71782
dnk,1968,3382517733.33333
dnk,1969,4167853600
dnk,1970,4567032133.33333
dnk,1971,4945529267.60298
dnk,1972,6204731843.49503
dnk,1973,8462310273.57633
dnk,1974,9201323073.38923
dnk,1975,9095151056.35028
dnk,1976,11328588916.4599
dnk,1977,12150463086.3539
dnk,1978,13965131287.8541
dnk,1979,16267275613.0013
dnk,1980,14313955180.1842
dnk,1981,10527676671.2525
dnk,1982,11038236762.5174
dnk,1983,11136968179.333
dnk,1984,12177281636.8306
dnk,1985,13847387980.8237
dnk,1986,20949153256.705
dnk,1987,24095048608.9791
dnk,1988,24332241996.5832
dnk,1989,23969283466.9366
dnk,1990,28753200562.3243
dnk,1991,27304217306.3394
dnk,1992,28961566740.1136
dnk,1993,24884333348.7561
dnk,1994,29256181649.5299
dnk,1995,38271303726.9742
dnk,1996,37645987204.0285
dnk,1997,38285782269.6646
dnk,1998,40097785339.064
dnk,1999,37172914910.6964
dnk,2000,36692009130.1605
dnk,2001,35966006752.5352
dnk,2002,38126170722.13
dnk,2003,45629475537.7446
dnk,2004,54526112400.0601
dnk,2005,58728802714.7359
dnk,2006,68736210735.1853
dnk,2007,80743328067.30721
dnk,2008,84750462329.103
dnk,2009,61319718144.3414
dnk,2010,58204015415.8684
dnk,2011,65797346289.01569
dnk,2012,63684092343.7992
dnk,2013,67654534725.2079
dnk,2014,70920023162.72099
dnk,2015,62445104478.2159
dnk,2016,68182232598.03329
dnk,2017,73242865649.5105
dnk,2018,80643580745.56259
dnk,2019,76339706034.2164
dnk,2020,81635961734.4044
dom,1960,84800000
dom,1961,58000000
dom,1962,98100000
dom,1963,150700000
dom,1964,187900000
dom,1965,86800000
dom,1966,156000000
dom,1967,160700000
dom,1968,165900000
dom,1969,223100000
dom,1970,284376000
dom,1971,297600000
dom,1972,391680000
dom,1973,518132000
dom,1974,683067000
dom,1975,882166000
dom,1976,881732000
dom,1977,999478000
dom,1978,1130184000
dom,1979,1394225000
dom,1980,1665300000
dom,1981,1716700000
dom,1982,1590500000
dom,1983,1822224769.7371
dom,1984,2072748939.15239
dom,1985,876342203.75294
dom,1986,1198230672.56739
dom,1987,1331057233.00996
dom,1988,1247876520.47361
dom,1989,1722716005.79991
dom,1990,1651679129.0445
dom,1991,1635589238.14598
dom,1992,2180798504
dom,1993,2584570400
dom,1994,3076033114.57739
dom,1995,3335715827.50583
dom,1996,3658237688.32921
dom,1997,4424144389.15029
dom,1998,6083260727.32961
dom,1999,6001851468.95367
dom,2000,6779511689.27479
dom,2001,6853757492.06159
dom,2002,7315391905.87165
dom,2003,4154175679.26456
dom,2004,4604518319.68767
dom,2005,8863202903.95868
dom,2006,10199863891.8919
dom,2007,12464808141.8309
dom,2008,14448180049.4651
dom,2009,11376806649.0789
dom,2010,14208295961.8482
dom,2011,14522673639.1897
dom,2012,14743031261.206
dom,2013,14243685867.7577
dom,2014,15527253009.7796
dom,2015,16682561643.2274
dom,2016,17391032437.1966
dom,2017,17977052538.793
dom,2018,22069583772.9752
dom,2019,23127839332.9551
dom,2020,20012096301.60369
dza,1960,1148936359.40127
dza,1961,1148936359.40127
dza,1962,708918190.84078
dza,1963,782254562.39493
dza,1964,635581819.28663
dza,1965,708918190.84078
dza,1966,526624941.76743
dza,1967,789937412.65115
dza,1968,1073504628.22305
dza,1969,1377326770.77637
dza,1970,1782422879.82824
dza,1971,1791312197.20718
dza,1972,2321169400.73653
dza,1973,3507886435.33123
dza,1974,5286196043.72474
dza,1975,7064364207.22135
dza,1976,7685287357.7021
dza,1977,9838911932.09222
dza,1978,13767367054.1365
dza,1979,14143721485.48
dza,1980,16547662271.3295
dza,1981,16404837689.4203
dza,1982,16854666064.1958
dza,1983,18334446938.6903
dza,1984,18882690472.3683
dza,1985,20028641513.1867
dza,1986,21372519405.3974
dza,1987,18392890281.8731
dza,1988,16331913589.6395
dza,1989,16731067568.278
dza,1990,17739324677.6444
dza,1991,14556458368.7456
dza,1992,14764541758.8306
dza,1993,14529628436.4372
dza,1994,12797048732.8323
dza,1995,12908746892.2239
dza,1996,12053854020.8114
dza,1997,10814415339.1339
dza,1998,13082241798.4644
dza,1999,12767045343.5956
dza,2000,12910757137.2765
dza,2001,14694062034.5788
dza,2002,17398957605.1776
dza,2003,20590335292.9776
dza,2004,28384637374.65409
dza,2005,32668857461.4166
dza,2006,35307681295.477
dza,2007,46525896057.8649
dza,2008,63866091281.2699
dza,2009,64319672830.6863
dza,2010,66788643024.225
dza,2011,76111376938.4641
dza,2012,81852300866.69421
dza,2013,91057083171.64009
dza,2014,97554189056.7021
dza,2015,84285420601.95811
dza,2016,81261705854.4577
dza,2017,82571454317.71689
dza,2018,82933955321.8096
dza,2019,78717558582.2296
dza,2020,62911352865.824
ecu,1960,525942053.0661
ecu,1961,445918290.37219
ecu,1962,360296801.47996
ecu,1963,436388473.22604
ecu,1964,552894083.44589
ecu,1965,581601796.63724
ecu,1966,543738646.55761
ecu,1967,584878367.29415
ecu,1968,474029230.652
ecu,1969,699740427.57136
ecu,1970,559903395.29157
ecu,1971,616913723.76262
ecu,1972,740854135.83856
ecu,1973,798798912.24657
ecu,1974,1626268568.1008
ecu,1975,1590780556.5676
ecu,1976,1914373674.16445
ecu,1977,2700317424.16045
ecu,1978,3171773421.30724
ecu,1979,3229846259.10276
ecu,1980,4537413054.32172
ecu,1981,5632926199.50299
ecu,1982,4337696318.10705
ecu,1983,3544738205.70629
ecu,1984,3176480677.7777
ecu,1985,3250028933.86974
ecu,1986,3609367186.2544
ecu,1987,3543198467.61744
ecu,1988,3407861592.533
ecu,1989,3763013838.31353
ecu,1990,3668399483.97664
ecu,1991,3745199599.7999
ecu,1992,4101973986.9935
ecu,1993,3991794897.44872
ecu,1994,4833829914.95748
ecu,1995,4843761880.94047
ecu,1996,4676422211.10555
ecu,1997,5719415707.85393
ecu,1998,6714440220.11005
ecu,1999,3856065032.51626
ecu,2000,3899913956.97849
ecu,2001,5468473000
ecu,2002,6766779000
ecu,2003,6353452000
ecu,2004,7391152000
ecu,2005,8980930000
ecu,2006,10511652000
ecu,2007,11581228000
ecu,2008,16297620000
ecu,2009,16029588000
ecu,2010,19501456000
ecu,2011,22310355000
ecu,2012,24439362000
ecu,2013,27080615000
ecu,2014,28803239000
ecu,2015,26679423000
ecu,2016,24963472000
ecu,2017,27409223000
ecu,2018,28770433000
ecu,2019,28006467000
ecu,2020,22841900000
egy,1965,835517693.31586
egy,1966,865314051.3706
egy,1967,788589119.85847
egy,1968,771962616.82243
egy,1969,701210653.75303
egy,1970,1174328058.27681
egy,1971,1107625605.71283
egy,1972,1046535677.35264
egy,1973,1332743810.00505
egy,1974,1743195512.15458
egy,1975,3017974572.5559
egy,1976,2880039721.94638
egy,1977,3455007893.35204
egy,1978,4236203759.85446
egy,1979,5800285714.28572
egy,1980,5959224748.69325
egy,1981,7105405405.40541
egy,1982,8006157635.46798
egy,1983,9545983701.97905
egy,1984,10320361212.6424
egy,1985,11621819704.743
egy,1986,12160898035.5472
egy,1987,10526315789.4737
egy,1988,11584327086.8825
egy,1989,12598099442.3792
egy,1990,12427097711.9785
egy,1991,8873379860.41874
egy,1992,8154545180.99479
egy,1993,9243697478.9916
egy,1994,10705812574.14
egy,1995,12120318490.1209
egy,1996,12264150943.3962
egy,1997,13775811209.4395
egy,1998,18240850059.03189
egy,1999,19610734296.6676
egy,2000,19521503008.9535
egy,2001,17654986522.9111
egy,2002,15325842696.6292
egy,2003,13557692307.6923
egy,2004,13344155844.1558
egy,2005,16106489184.6922
egy,2006,20121739130.4348
egy,2007,27197898423.8179
egy,2008,36454545454.5455
egy,2009,36297640653.3575
egy,2010,42704174228.6751
egy,2011,40361445783.1325
egy,2012,44733333333.3333
egy,2013,40992248062.0155
egy,2014,41692969870.8752
egy,2015,47061994609.1644
egy,2016,50000000000
egy,2017,36005434782.6087
egy,2018,41592571750.1407
egy,2019,55199316628.7016
egy,2020,50380536494.0736
eri,1992,37265725.56891
eri,1993,79515030.97988
eri,1994,133652597.4026
eri,1995,130265625
eri,1996,191341419.28988
eri,1997,214739093.59852
eri,1998,240706977.81823
eri,1999,313556889.82656
eri,2000,155378670.12987
eri,2001,265289809.45223
eri,2002,215506677.07871
eri,2003,230998205.78041
eri,2004,224726745.24025
eri,2005,223413673.95675
eri,2006,165700468.29268
eri,2007,167034491.05691
eri,2008,175470861.78862
eri,2009,172000487.80488
eri,2010,196867869.9187
eri,2011,260733665.04065
esp,1970,11625084383.1709
esp,1971,12154380838.3234
esp,1972,16150315816.7228
esp,1973,22567975442.6042
esp,1974,30977167580.0404
esp,1975,34557182608.6957
esp,1976,33677162397.4136
esp,1977,34920376779.8467
esp,1978,38819118923.6111
esp,1979,50567850768.468
esp,1980,56730194940.8215
esp,1981,46051295728.9602
esp,1982,44262068756.6258
esp,1983,37145003480.2784
esp,1984,35446399296.212
esp,1985,37640123287.6712
esp,1986,54608100273.25649
esp,1987,73823410591.56451
esp,1988,95351232681.04559
esp,1989,110639603654.252
esp,1990,143991625857.00299
esp,1991,150161197758.207
esp,1992,151835611896.63599
esp,1993,112699487514.70799
esp,1994,114874426779.282
esp,1995,138402722177.742
esp,1996,142825430185.20999
esp,1997,133422727272.72701
esp,1998,148160151464.52802
esp,1999,162140834121.23599
esp,2000,159406289835.29401
esp,2001,166117782253.54401
esp,2002,189126091982.74496
esp,2003,249591671689.80301
esp,2004,302386433654.44098
esp,2005,339044457388.32703
esp,2006,385245342232.94098
esp,2007,448719178643.92297
esp,2008,464339562816.40601
esp,2009,347563042142.18701
esp,2010,317173735350.00098
esp,2011,304609919727.62701
esp,2012,244225478636.71896
esp,2013,233297214768.62799
esp,2014,245476389423.13599
esp,2015,227119507736.71896
esp,2016,231212136016.34296
esp,2017,254779255091.76501
esp,2018,290990734079.21503
esp,2019,291006279349.01898
esp,2020,265153973515.95401
est,1993,1042593278.64514
est,1994,1105491787.05719
est,1995,1189285601.88828
est,1996,1315342697.35986
est,1997,1583605725.87917
est,1998,1794399822.00467
est,1999,1491259582.62351
est,2000,1619316318.06874
est,2001,1850229164.80172
est,2002,2427036827.72911
est,2003,3475379403.79404
est,2004,4209349068.32298
est,2005,4705633627.65825
est,2006,6780590891.98344
est,2007,8981428962.49658
est,2008,7700499487.32972
est,2009,4124859683.24535
est,2010,4234913420.1523
est,2011,5960904999.23153
est,2012,6758778559.09571
est,2013,6830916151.68825
est,2014,7217491017.52664
est,2015,5722910760.84648
est,2016,6046784790.30935
est,2017,7103366327.09531
est,2018,8205766754.05725
est,2019,8095413868.65097
est,2020,9269845460.77668
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0
eth,1992,0
eth,1993,0
eth,1994,0
eth,1995,0
eth,1996,0
eth,1997,0
eth,1998,0
eth,1999,0
eth,2000,0
eth,2001,0
eth,2002,0
eth,2003,0
eth,2004,0
eth,2005,0
eth,2006,0
eth,2007,0
eth,2008,0
eth,2009,0
eth,2010,0
eth,2011,10259286600.4963
eth,2012,16067394957.9832
eth,2013,16239043211.5729
eth,2014,21129157230.3305
eth,2015,26269304748.3031
eth,2016,27748875906.737
eth,2017,31435952118.5703
eth,2018,29265747925.939
eth,2019,33822600537.5309
eth,2020,33103172844.1897
fin,1970,3614474801.812
fin,1971,4001847115.65786
fin,1972,4336854029.25151
fin,1973,6016438462.73533
fin,1974,9201403812.82496
fin,1975,10659903022.4665
fin,1976,9308925988.61363
fin,1977,9375893463.1843
fin,1978,8845327075.81227
fin,1979,12350737292.0165
fin,1980,16762830729.9968
fin,1981,14893910168.0904
fin,1982,15138768965.0919
fin,1983,14473740392.8266
fin,1984,14401464186.7827
fin,1985,15056600153.4919
fin,1986,19160215810.4621
fin,1987,24551602867.5774
fin,1988,31741293532.33829
fin,1989,38083691284.4672
fin,1990,42627896128.1294
fin,1991,30783708278.1944
fin,1992,23713830634.4571
fin,1993,16579577391.4854
fin,1994,20413204325.5549
fin,1995,27303921568.6274
fin,1996,26743463629.3036
fin,1997,27609666704.8448
fin,1998,30848909657.3209
fin,1999,30306419071.8147
fin,2000,30073748208.62749
fin,2001,30022397393.30709
fin,2002,30962811641.17649
fin,2003,38152908867.0587
fin,2004,45163605311.197
fin,2005,50410537836.5759
fin,2006,52093539589.4117
fin,2007,65508850274.51
fin,2008,72134672720.3125
fin,2009,54432778796.0937
fin,2010,55079550350.0001
fin,2011,66266813725.6811
fin,2012,60415902506.25
fin,2013,60607338601.5688
fin,2014,60252824571.7645
fin,2015,50924422653.9062
fin,2016,56039183893.7745
fin,2017,61373318955.2942
fin,2018,69638525534.1176
fin,2019,64663086635.294
fin,2020,65929843800.7784
fji,1980,382910757.94621
fji,1981,423785396.67681
fji,1982,305150150.15015
fji,1983,237479842.67453
fji,1984,222808978.38537
fji,1985,217840672.67684
fji,1986,235259952.33472
fji,1987,188483800.94863
fji,1988,142697336.22317
fji,1989,158849861.79465
fji,1990,190990613.81592
fji,1991,217499322.30957
fji,1992,195536260.81171
fji,1993,261329614.73602
fji,1994,246209275.32272
fji,1995,270241058.09571
fji,1996,355554763.77111
fji,1997,383493800.6511
fji,1998,466901550.23153
fji,1999,442525893.58245
fji,2000,290707507.28178
fji,2001,267767723.79865
fji,2002,363907814.71489
fji,2003,509389176.07342
fji,2004,521811886.90133
fji,2005,627103666.46955
fji,2006,573701883.08688
fji,2007,527450475.06676
fji,2008,825240195.77085
fji,2009,545957150.89226
fji,2010,588470051.60819
fji,2011,792596698.6393
fji,2012,686055254.48349
fji,2013,1157888834.58238
fji,2014,876907809.68528
fji,2015,985136250.95347
fji,2016,1001491908.14914
fji,2017,1084422710.33916
fji,2018,1072195075.21318
fji,2019,870996111.83114
fji,2020,737479251.19882
fra,1960,15915766344.3773
fra,1961,17045109477.5872
fra,1962,19641270044.9896
fra,1963,22043449321.2759
fra,1964,25839370887.8413
fra,1965,27599817536.6684
fra,1966,30775264699.4584
fra,1967,33290378289.0658
fra,1968,35705843955.1546
fra,1969,40313170873.8661
fra,1970,41853076650.5256
fra,1971,45458742748.9049
fra,1972,56271781534.4603
fra,1973,74636122569.23981
fra,1974,83143753409.71089
fra,1975,89824078323.38989
fra,1976,98512701447.69188
fra,1977,104966568601.23
fra,1978,123197674418.605
fra,1979,152613320999.07501
fra,1980,180568146538.34201
fra,1981,144768859384.42999
fra,1982,139188541770.63599
fra,1983,121773818745.159
fra,1984,112660061547.69901
fra,1985,117091546211.12601
fra,1986,167848281087.224
fra,1987,207974462512.27802
fra,1988,237826230591.345
fra,1989,248802179724.45001
fra,1990,309802433441.75403
fra,1991,299576793396.117
fra,1992,307762081784.38702
fra,1993,258523280055.59399
fra,1994,283220699432.89203
fra,1995,328434748324.35303
fra,1996,315069880753.94293
fra,1997,282615194425.71399
fra,1998,310850567044.69598
fra,1999,318995417061.005
fra,2000,307105790611.76501
fra,2001,305355931125.98499
fra,2002,320034155260.78497
fra,2003,390787636480.39093
fra,2004,463979295799.61499
fra,2005,493271840273.92999
fra,2006,539239515543.52893
fra,2007,642926880625.09998
fra,2008,707078928400.78101
fra,2009,576184618476.56201
fra,2010,580520722600.00098
fra,2011,665315636147.86096
fra,2012,607224530833.59399
fra,2013,626688434220.39404
fra,2014,648584710908.23291
fra,2015,553996428982.422
fra,2016,559122221067.31702
fra,2017,608204529875.29504
fra,2018,665845771717.64697
fra,2019,664879420337.25403
fra,2020,626327805126.84998
fro,1998,229972540.59217
fro,1999,256873369.45615
fro,2000,315200851.15859
fro,2001,288292401.59562
fro,2002,290777356.961
fro,2003,441595701.07928
fro,2004,323763582.64759
fro,2005,345695275.89254
fro,2006,525005044.72994
fro,2007,741921854.62094
fro,2008,525077970.2242
fro,2009,380327930.01175
fro,2010,427712878.505
fro,2011,394657924.63725
fro,2012,612222701.76953
fro,2013,582233855.02911
fro,2014,639429844.098
fro,2015,541194131.89851
fro,2016,581918386.14317
fro,2017,632479668.02466
fro,2018,877442751.71824
fro,2019,800761687.70804
fsm,1983,40200000
gab,1970,103472052.84152
gab,1971,122023614.06183
gab,1972,207120149.98334
gab,1973,271435334.68629
gab,1974,799319771.76909
gab,1975,1352228445.13149
gab,1976,2211755207.37463
gab,1977,1631392507.86755
gab,1978,836672266.36268
gab,1979,997547761.23413
gab,1980,1178533339.44812
gab,1981,1403959668.33976
gab,1982,1266865729.36677
gab,1983,1193231505.86595
gab,1984,1174029463.71093
gab,1985,1402519353.46935
gab,1986,1578084561.62802
gab,1987,865119366.58361
gab,1988,1436973512.87341
gab,1989,1101225267.69347
gab,1990,1290288041.42986
gab,1991,1430046570.64397
gab,1992,1254100049.56708
gab,1993,982941200.17734
gab,1994,916431389.35964
gab,1995,1155568124.22919
gab,1996,1414908757.7343
gab,1997,1638598851.85004
gab,1998,1773534754.02567
gab,1999,1220238888.44405
gab,2000,1112730355.05091
gab,2001,1142565270.2077
gab,2002,1339576969.27203
gab,2003,1474236477.00438
gab,2004,1670290401.98127
gab,2005,2047316837.43682
gab,2006,2483291400.72768
gab,2007,3098743360.5281
gab,2008,3906835686.7713
gab,2009,3389548034.26967
gab,2010,4268819881.91861
gab,2011,4851661396.97816
gab,2012,4630213420.73342
gab,2013,5134543281.26607
gab,2014,6396701163.91191
gab,2015,4204319929.39247
gab,2016,3783962775.57958
gab,2017,3179773354.89283
gab,2018,3248348677.32536
gab,2019,3695291807.62949
gab,2020,3047500367.27787
gbr,1970,31714506839.4528
gbr,1971,35089359941.5916
gbr,1972,39212490009.99
gbr,1973,52096048505.6345
gbr,1974,56899237961.6643
gbr,1975,57588369469.0266
gbr,1976,60319654986.5229
gbr,1977,66569007500.4361
gbr,1978,82920943432.40649
gbr,1979,109039000423.549
gbr,1980,120626504764.118
gbr,1981,104154282556.27
gbr,1982,103290614954.577
gbr,1983,102691206609.065
gbr,1984,101903869380.15401
gbr,1985,107130934291.58099
gbr,1986,130220551158.01801
gbr,1987,168335113580.64999
gbr,1988,230209434364.99496
gbr,1989,240357437827.22501
gbr,1990,251975324928.97696
gbr,1991,224708010582.01096
gbr,1992,222958980343.98001
gbr,1993,195755865326.93497
gbr,1994,221796919191.91901
gbr,1995,249772763137.13101
gbr,1996,266407176287.05096
gbr,1997,274073346430.91
gbr,1998,298247764160.31799
gbr,1999,302127487461.57599
gbr,2000,302893024663.33801
gbr,2001,296548150280.69702
gbr,2002,323071043165.46802
gbr,2003,364956734693.87799
gbr,2004,424269498352.25201
gbr,2005,451040000000
gbr,2006,490099356025.75897
gbr,2007,571662665066.026
gbr,2008,512444852941.17603
gbr,2009,362062626577.34894
gbr,2010,400323344336.26398
gbr,2011,423518194713.83698
gbr,2012,432926788728.10693
gbr,2013,461088287010.586
gbr,2014,542208221265.492
gbr,2015,523053036068.51099
gbr,2016,484950427782.00897
gbr,2017,492003502854.362
gbr,2018,522057879145.99493
gbr,2019,514251725936.31403
gbr,2020,460865634725.302
geo,1990,2377740572.78002
geo,1991,1788079470.19868
geo,1992,863220380.90527
geo,1993,162068573.55604
geo,1994,66531341.69477
geo,1995,108635584.46571
geo,1996,606475210.83721
geo,1997,626187591.52216
geo,1998,981803808.69946
geo,1999,740690863.26664
geo,2000,812717164.49202
geo,2001,976398359.86493
geo,2002,967822653.36795
geo,2003,1161299342.87179
geo,2004,1588219949.91653
geo,2005,2136702157.00337
geo,2006,2303077960.00899
geo,2007,3403292427.41694
geo,2008,3542929970.48565
geo,2009,1505836575.87549
geo,2010,2512876620.09763
geo,2011,3354343314.55677
geo,2012,4266517289.40834
geo,2013,3608272213.53854
geo,2014,4478337203.37543
geo,2015,3932049530.69228
geo,2016,4565555414.71247
geo,2017,4432715680.41442
geo,2018,4949567893.92684
geo,2019,4421558283.95018
geo,2020,3780444387.85806
gha,1960,296953703.2368
gha,1961,261935577.8551
gha,1962,236722527.58028
gha,1963,288549353.14519
gha,1964,337574728.67957
gha,1965,366989954.00019
gha,1966,273141377.97724
gha,1967,180062545.59648
gha,1968,185321189.07566
gha,1969,231406352.49659
gha,1970,313771325.4191
gha,1971,341295608.40535
gha,1972,150074099.08642
gha,1973,222535211.26761
gha,1974,377639751.55279
gha,1975,357446808.51064
gha,1983,152138444.61776
gha,1984,303424657.53425
gha,1985,431069566.84179
gha,1986,536222497.80698
gha,1987,529510204.08163
gha,1988,587147621.74259
gha,1989,693706292.95997
gha,1990,850632252.2379
gha,1991,1047464673.91304
gha,1992,820979405.03433
gha,1993,1325115562.4037
gha,1994,1304393305.43933
gha,1995,1294412010.00834
gha,1996,1470216513.76147
gha,1997,1709472656.25
gha,1998,1728806228.3737
gha,1999,1621105776.44411
gha,2000,1195856120.38906
gha,2001,1413735306.43585
gha,2002,1214767036.85008
gha,2003,1750639593.90863
gha,2004,2520310950.52807
gha,2005,3116185815.28944
gha,2006,4692027865.80702
gha,2007,3819650975.76667
gha,2008,4729681174.56999
gha,2009,4280171245.5516
gha,2010,4217905104.8951
gha,2011,5039107260.29199
gha,2012,7002740917.31054
gha,2013,15562402636.5301
gha,2014,14899666136.1657
gha,2015,13752759515.5366
gha,2016,14441512402.2008
gha,2017,12439979609.1063
gha,2018,15242839877.0437
gha,2019,13438181595.1668
gha,2020,13358685225.6018
gin,1986,297881707.28964
gin,1987,332015802.89564
gin,1988,407400318.46825
gin,1989,417894395.93757
gin,1990,536216095.11658
gin,1991,548819466.15683
gin,1992,576407151.51963
gin,1993,582318836.72707
gin,1994,630941054.41902
gin,1995,804891005.29901
gin,1996,804068625.75778
gin,1997,794906622.27804
gin,1998,689263431.37361
gin,1999,686974226.99546
gin,2000,613233984.45414
gin,2001,466231121.87931
gin,2002,428903538.12381
gin,2003,744982962.38263
gin,2004,753543568.82495
gin,2005,573752030.30963
gin,2006,1036580257.51882
gin,2007,1471204730.31756
gin,2008,1825847653.52563
gin,2009,1431144986.76049
gin,2010,1392994696.06647
gin,2011,1632051618.38155
gin,2012,1987535950.06405
gin,2013,1967998342.24058
gin,2014,2002947166.66333
gin,2015,2124975239.07735
gin,2016,4527476239.89941
gin,2017,2299346691.89392
gin,2018,2317731047.98506
gin,2019,3382476878.12289
gin,2020,3167854950.67892
gmb,1966,3615724.9258
gmb,1967,4290252.27483
gmb,1968,4359045.74473
gmb,1969,4535448.56718
gmb,1970,3603177.65084
gmb,1971,3116957.07194
gmb,1972,4275371.00884
gmb,1973,6105263.15789
gmb,1974,5706762.52265
gmb,1975,9842367.25664
gmb,1976,13183897.20088
gmb,1977,18336938.5085
gmb,1978,39750875.00599
gmb,1979,60248887.94747
gmb,1980,64357640.90645
gmb,1981,55421565.67179
gmb,1982,48525879.01288
gmb,1983,40305465.01933
gmb,1984,32476772.41148
gmb,1985,34053262.79565
gmb,1986,30815884.47653
gmb,1987,37784123.03517
gmb,1988,43616957.8439
gmb,1989,57861714.75289
gmb,1990,70846554.13123
gmb,1991,140394373.13211
gmb,1992,177059140.93326
gmb,1993,39849304.39744
gmb,1994,34976820.63913
gmb,1995,54262900.36985
gmb,1996,57503694.93325
gmb,1997,41589253.1519
gmb,1998,41042910.43023
gmb,1999,38740484.94528
gmb,2000,35720494.85439
gmb,2001,76802399.40843
gmb,2002,42085913.10285
gmb,2003,48893272.1123
gmb,2004,137728479.09264
