geo,time,se_sec_cmpt_lo_ma_zs
kaz,2007,96.06049
kaz,2008,96.0433
kaz,2009,101.80414
kaz,2010,102.72246
kaz,2011,98.97846
kaz,2012,97.65895
kaz,2013,102.95353
kaz,2014,105.78595
kaz,2015,107.83829
kaz,2016,116.48686
kaz,2017,109.80443
kaz,2018,113.11896
kaz,2019,117.77438
kaz,2020,104.1846
ken,1971,18.12643
ken,1972,20.42534
ken,2014,75.86868
ken,2015,78.75004
ken,2016,79.38322
kgz,2001,91.92953
kgz,2002,91.86067
kgz,2003,88.99281
kgz,2004,85.26422
kgz,2005,86.48972
kgz,2006,87.31652
kgz,2007,86.11266
kgz,2008,83.49448
kgz,2009,84.60838
kgz,2010,89.78326
kgz,2011,91.90512
kgz,2012,89.39624
kgz,2013,89.20789
kgz,2014,91.34194
kgz,2015,90.55436
kgz,2016,90.40801
kgz,2017,92.04557
kgz,2018,95.00641
kgz,2019,98.33585
kgz,2020,104.16351
khm,1997,22.03378
khm,1999,29.05148
khm,2001,22.15891
khm,2002,29.81001
khm,2003,35.49209
khm,2004,37.6173
khm,2005,39.671
khm,2006,41.20707
khm,2007,45.85791
khm,2008,50.06677
khm,2010,50.74913
khm,2011,47.71216
khm,2012,45.54067
khm,2013,43.96661
khm,2014,44.84397
khm,2015,47.38517
khm,2016,46.21564
khm,2017,51.6989
khm,2018,54.80598
khm,2019,51.71308
khm,2020,53.40369
kir,1979,13.15436
kir,1980,15.36388
kir,1981,14.55526
kir,1982,11.87335
kir,1983,14.47028
kir,1984,14.71354
kir,1986,20.48364
kir,1989,39.75535
kir,1990,41.41414
kir,1991,45.78147
kir,1992,44.72296
kir,2014,94.02597
kir,2015,89.25319
kir,2016,90.54054
kir,2020,96.17886
kna,2001,106.77201
kna,2003,100.45455
kna,2004,97.254
kna,2007,114.28571
kna,2008,118.58191
kna,2009,114.49631
kna,2010,115.97052
kna,2011,110.81081
kna,2013,109.60591
kna,2014,108.22943
kna,2015,121.88295
kna,2016,108.80829
kor,1971,53.48516
kor,1972,56.00473
kor,1973,63.08366
kor,1976,81.25907
kor,1977,82.93028
kor,1978,85.38835
kor,1979,91.51549
kor,1980,90.8613
kor,1982,97.24197
kor,1983,94.09769
kor,1984,100.77805
kor,1985,97.02405
kor,1986,99.35703
kor,1987,105.53289
kor,1988,103.33214
kor,1995,105.80954
kor,1998,96.4709
kor,1999,90.77235
kor,2000,95.66493
kor,2001,97.79936
kor,2002,100.27508
kor,2003,99.37196
kor,2004,97.08477
kor,2005,92.28474
kor,2006,97.32569
kor,2007,97.35048
kor,2011,99.40007
kor,2013,99.80261
kor,2014,101.90243
kor,2015,109.92904
kor,2016,103.53046
kor,2017,96.43107
kor,2018,100.3355
kor,2019,96.95782
kwt,1973,51.44363
kwt,1974,48.27328
kwt,1975,45.15514
kwt,1976,57.08913
kwt,1977,59.95348
kwt,1978,55.89434
kwt,1979,59.13722
kwt,1980,66.30916
kwt,1981,79.58396
kwt,1982,87.38666
kwt,1983,93.22753
kwt,1984,98.01066
kwt,1985,91.74728
kwt,1988,72.7533
kwt,1992,56.13886
kwt,1994,65.18288
kwt,1995,71.903
kwt,1996,77.91913
kwt,1997,80.3151
kwt,1999,81.04022
kwt,2000,90.44189
kwt,2001,87.42376
kwt,2002,95.75442
kwt,2003,98.05273
kwt,2004,96.92581
kwt,2005,111.86515
kwt,2006,75.77199
kwt,2007,93.71521
kwt,2008,89.03897
kwt,2009,93.40468
kwt,2010,94.93429
kwt,2012,90.03625
kwt,2013,87.2357
kwt,2016,85.5108
kwt,2017,88.34379
kwt,2018,88.64925
kwt,2019,86.12427
kwt,2020,83.53811
lao,1971,2.21757
lao,1972,2.3539
lao,1973,2.43403
lao,1974,2.94431
lao,1992,24.54525
lao,1993,26.31647
lao,1994,27.1346
lao,1997,31.63768
lao,1999,38.11341
lao,2000,40.76712
lao,2001,42.22435
lao,2002,46.31672
lao,2003,49.71765
lao,2004,51.36154
lao,2005,50.6238
lao,2006,48.04266
lao,2007,47.96378
lao,2008,48.92803
lao,2009,52.19698
lao,2010,46.72404
lao,2011,47.83574
lao,2012,50.26763
lao,2013,53.65556
lao,2014,57.92511
lao,2015,64.9029
lao,2016,68.93904
lao,2017,71.42005
lao,2018,68.68478
lao,2019,66.5029
lao,2020,62.98213
lbn,1973,39.89857
lbr,1978,31.65967
lbr,2000,46.01382
lbr,2008,42.00593
lbr,2009,46.99135
lbr,2011,47.44438
lbr,2014,43.32247
lbr,2017,46.19441
lca,1983,33.94768
lca,1987,38.98917
lca,1999,68.7046
lca,2000,69.71873
lca,2001,70.4317
lca,2002,65.80645
lca,2003,70.00582
lca,2004,71.15607
lca,2005,67.04937
lca,2007,80.12636
lca,2008,78.86922
lca,2009,112.56425
lca,2010,101.39211
lca,2011,90.36073
lca,2012,90.38694
lca,2013,88.35616
lca,2014,86.48649
lca,2016,88.32523
lca,2017,91.14659
lca,2018,84.40575
lca,2019,95.6727
lca,2020,76.89178
lie,2003,77.99043
lie,2005,76.63551
lie,2006,75.12438
lie,2007,74.58333
lie,2008,102.13904
lie,2009,112.55814
lie,2010,110.32864
lie,2011,100
lie,2014,111.76471
lie,2015,95.74468
lie,2016,94.39252
lie,2017,94.17476
lie,2018,107.07071
lie,2019,102.22222
lka,1970,35.74729
lka,1985,67.13844
lka,1986,75.95972
lka,1987,60.97696
lka,1989,64.05005
lka,1990,64.12538
lka,1991,63.9072
lka,1992,66.04076
lka,1998,80.33165
lka,2001,87.54505
lka,2002,89.06763
lka,2003,91.70767
lka,2005,95.34374
lka,2006,99.46722
lka,2007,95.97627
lka,2009,89.63331
lka,2010,97.86493
lka,2011,96.34475
lka,2012,91.21555
lka,2013,94.30361
lka,2014,95.38768
lka,2015,96.13289
lka,2016,94.62776
lka,2017,96.74637
lka,2019,97.83054
lso,1972,6.33598
lso,1973,12.22415
lso,1986,15.8817
lso,1987,16.01462
lso,1998,19.37126
lso,1999,21.98445
lso,2000,20.89117
lso,2001,22.91731
lso,2002,22.96491
lso,2003,23.74182
lso,2004,25.97491
lso,2005,27.13008
lso,2006,27.93757
lso,2007,27.59425
lso,2008,29.58986
lso,2009,33.88774
lso,2010,37.49497
lso,2012,40.74194
lso,2013,40.40788
lso,2014,42.04149
lso,2016,38.41521
lso,2017,39.1708
lso,2018,41.4479
ltu,1995,78.92333
ltu,1997,76.20496
ltu,1999,55.04037
ltu,2000,74.97075
ltu,2001,86.94767
ltu,2002,94.77956
ltu,2003,95.08003
ltu,2011,103.69777
ltu,2012,102.73873
ltu,2013,107.44107
ltu,2014,101.79442
ltu,2015,102.5797
ltu,2016,101.6538
ltu,2017,98.2603
ltu,2018,98.83831
ltu,2019,100.20717
lux,1971,28.96175
lux,1972,24.33053
lux,1973,20.67669
lux,1974,21.07988
lux,1975,36.01169
lux,1976,37.97606
lux,1977,47.68069
lux,1978,51.32616
lux,1979,52.72989
lux,1980,52.07656
lux,1985,20.76547
lux,1987,19.66416
lux,2006,98.17863
lux,2007,96.2824
lux,2008,92.46415
lux,2010,101.00194
lux,2011,103.46582
lux,2012,109.26212
lux,2013,99.36344
lux,2014,96.12147
lux,2015,94.82707
lux,2016,96.77225
lux,2017,96.05027
lux,2018,116.31862
lux,2019,119.48518
lva,2013,106.11349
lva,2014,99.58877
lva,2015,95.02732
lva,2016,96.12162
lva,2017,98.48281
lva,2018,98.61641
lva,2019,96.83267
mac,1990,57.95768
mac,1992,65.76981
mac,1993,63.40616
mac,1999,71.51377
mac,2000,68.55076
mac,2001,72.80702
mac,2002,73.80841
mac,2003,76.43355
mac,2004,83.29227
mac,2005,86.36571
mac,2006,84.55266
mac,2007,83.66515
mac,2008,78.22357
mac,2009,78.27715
mac,2010,85.24915
mac,2011,88.7485
mac,2012,89.59774
mac,2013,90.10624
mac,2014,89.62197
mac,2015,91.56299
mac,2016,95.24625
mac,2017,102.10674
mac,2018,95.89921
mac,2019,98.33984
mac,2020,97.17854
mar,1975,14.39403
mar,1976,16.28283
mar,1977,16.55256
mar,1978,18.83515
mar,1979,22.24515
mar,1980,22.75813
mar,1981,23.46816
mar,1983,26.21762
mar,1985,29.41984
mar,1986,31.70881
mar,1987,31.77177
mar,1988,36.26916
mar,1989,37.59485
mar,1990,37.66682
mar,1991,38.67609
mar,1992,36.72903
mar,1993,34.14005
mar,1994,36.54413
mar,1995,37.05709
mar,1997,36.29851
mar,1999,33.77551
mar,2000,36.00501
mar,2001,37.99211
mar,2002,42.3901
mar,2003,42.62709
mar,2004,43.90512
mar,2006,48.16013
mar,2007,52.42392
mar,2008,54.98691
mar,2009,61.23089
mar,2010,62.1159
mar,2011,63.98634
mar,2012,65.80061
mar,2013,67.95164
mar,2014,70.46736
mar,2015,70.55258
mar,2016,66.88374
mar,2017,62.34971
mar,2018,61.85018
mar,2019,60.92171
mar,2020,63.83844
mda,2014,102.22373
mda,2015,103.61244
mda,2016,101.29511
mda,2017,105.90615
mda,2018,107.81052
mda,2019,109.22461
mda,2020,108.41914
mdg,1971,11.47216
mdg,1972,12.71826
mdg,1974,11.87527
mdg,1975,11.88663
mdg,1985,21.72123
mdg,1988,20.00686
mdg,1989,17.50085
mdg,1990,16.58269
mdg,1991,14.87819
mdg,1994,11.94946
mdg,1996,13.15052
mdg,2000,13.44045
mdg,2001,12.60685
mdg,2002,13.27526
mdg,2003,14.33067
mdg,2004,15.88564
mdg,2005,18.472
mdg,2006,20.41391
mdg,2007,22.50412
mdg,2008,25.30396
mdg,2009,27.49798
mdg,2010,29.74081
mdg,2011,32.43819
mdg,2012,34.38448
mdg,2013,38.56499
mdg,2014,37.23413
mdg,2015,37.83437
mdg,2016,35.55535
mdg,2017,30.72203
mdg,2018,35.75555
mdg,2019,34.32543
mdv,2005,82.52273
mdv,2006,73.49721
mdv,2007,85.76568
mdv,2008,92.71002
mdv,2010,98.83574
mdv,2011,92.61587
mdv,2012,88.2124
mdv,2013,94.43618
mdv,2014,92.09449
mdv,2015,94.03428
mdv,2016,96.39817
mdv,2017,105.13562
mdv,2018,117.70532
mdv,2019,122.31834
mex,1993,59.02763
mex,1994,60.4381
mex,1995,61.28077
mex,1997,67.22447
mex,2000,69.92859
mex,2002,73.95678
mex,2003,77.00827
mex,2004,79.17161
mex,2005,80.36121
mex,2006,79.94211
mex,2007,79.67731
mex,2008,79.18436
mex,2009,82.51392
mex,2010,82.75454
mex,2011,83.40561
mex,2012,83.96287
mex,2013,85.57763
mex,2014,86.0027
mex,2015,91.34154
mex,2016,94.21699
mex,2017,95.31785
mex,2018,89.73689
mex,2019,88.92268
mhl,1999,95.625
mhl,2002,92.25268
mhl,2007,98.34559
mhl,2008,93.9781
mhl,2009,90.58219
mhl,2011,110.15152
mhl,2019,91.88847
mhl,2020,91.49746
mkd,1995,87.98523
mkd,1996,90.36978
mkd,1997,91.11225
mkd,1999,90.7839
mkd,2000,92.13783
mkd,2001,91.50215
mkd,2002,95.65318
mkd,2003,93.89165
mkd,2004,89.2325
mkd,2005,90.9492
mkd,2006,90.6564
mkd,2007,89.50085
mkd,2008,87.33185
mkd,2009,89.29976
mkd,2010,89.57402
mkd,2015,88.38943
mkd,2017,85.52673
mkd,2018,86.08703
mli,1981,9.17068
mli,1982,7.40858
mli,1984,8.17136
mli,1985,7.93177
mli,1987,6.83751
mli,1988,6.89846
mli,2001,20.71192
mli,2002,21.44877
mli,2008,37.35773
mli,2009,40.94508
mli,2010,43.36665
mli,2011,47.76521
mli,2013,33.86514
mli,2014,37.4108
mli,2015,34.31506
mli,2016,35.73645
mli,2017,32.53176
mlt,1971,18.91392
mlt,1972,31.33567
mlt,1973,36.14139
mlt,1974,35.58179
mlt,1975,41.83468
mlt,1976,39.69767
mlt,1977,38.03226
mlt,1978,39.40625
mlt,1979,42.09215
mlt,1980,40.41653
mlt,1981,36.69242
mlt,1982,45.79864
mlt,1983,40.60976
mlt,1984,41.26316
mlt,1985,41.8325
mlt,1986,42.28481
mlt,1987,37.46166
mlt,1988,41.2375
mlt,1989,41.8136
mlt,1990,40.91711
mlt,1991,44.7112
mlt,1992,53.34018
mlt,1993,51.74614
mlt,1994,52.59333
mlt,1995,61.94226
mlt,1996,37.96388
mlt,1997,63.01687
mlt,1998,65.92197
mlt,1999,70.46597
mlt,2000,75.71381
mlt,2001,73.14286
mlt,2002,87.40317
mlt,2003,89.34233
mlt,2004,97.86946
mlt,2005,94.01361
mlt,2006,97.80972
mlt,2007,97.71547
mlt,2008,95.9635
mlt,2009,96.23926
mlt,2010,100.03686
mlt,2011,101.48912
mlt,2012,103.9629
mlt,2013,97.0104
mlt,2014,97.36725
mlt,2015,95.24689
mlt,2016,103.13102
mlt,2017,104.73606
mlt,2018,103.51485
mlt,2019,103.81978
mmr,1971,14.74599
mmr,1972,13.97541
mmr,1973,15.30439
mmr,1974,15.00262
mmr,1999,30.02794
mmr,2000,33.06297
mmr,2001,35.32041
mmr,2002,36.04422
mmr,2003,33.85908
mmr,2004,43.406
mmr,2005,41.31019
mmr,2006,42.16138
mmr,2007,39.84185
mmr,2009,44.11283
mmr,2010,42.7111
mmr,2014,47.58275
mmr,2016,51.85801
mmr,2017,57.73293
mmr,2018,61.69583
mne,2011,75.7275
mne,2012,95.52995
mne,2015,91.39073
mne,2016,95.55343
mne,2017,99.75734
mne,2018,94.488
mne,2019,86.87882
mne,2020,90.12406
mng,1995,51.76048
mng,1996,91.28618
mng,1997,50.23488
mng,1999,49.57262
mng,2000,54.26392
mng,2001,58.31069
mng,2002,71.07856
mng,2003,74.32992
mng,2004,78.28009
mng,2005,85.59632
mng,2006,90.42855
mng,2007,89.72739
mng,2008,88.63056
mng,2009,86.79556
mng,2010,104.18347
mng,2018,105.3725
mng,2019,93.68088
moz,1983,13.15396
moz,1985,15.70355
moz,1986,14.80249
moz,1990,12.13002
moz,1992,11.47576
moz,1993,11.26164
moz,1994,11.08903
moz,1995,11.7959
moz,1999,3.44898
moz,2000,4.71737
moz,2002,7.01998
moz,2004,8.27614
moz,2005,11.75183
moz,2006,12.91568
moz,2007,16.00367
moz,2008,20.51336
moz,2009,22.24521
moz,2010,23.41081
moz,2011,24.28813
moz,2012,24.11667
moz,2013,23.66892
moz,2014,23.46834
moz,2015,23.51299
moz,2017,22.83368
moz,2019,24.12488
mrt,1978,8.60294
mrt,1979,9.78806
mrt,1980,11.55356
mrt,1981,12.94552
mrt,1989,15.83662
mrt,1991,14.93396
mrt,1992,14.68194
mrt,1993,14.77692
mrt,1994,15.13746
mrt,1995,15.99738
mrt,1999,15.72632
mrt,2001,18.47863
mrt,2002,17.97232
mrt,2003,18.39594
mrt,2004,18.85086
mrt,2005,18.53798
mrt,2006,21.16159
mrt,2007,18.35961
mrt,2009,18.58417
mrt,2012,19.58801
mrt,2014,30.20273
mrt,2015,32.47794
mrt,2016,29.57227
mrt,2017,36.36324
mrt,2018,39.62463
mrt,2019,46.85933
mus,1973,44.95547
mus,1974,42.08817
mus,1975,40.63253
mus,1976,44.35066
mus,1977,45.73237
mus,1978,52.37251
mus,1979,65.48236
mus,1981,52.77347
mus,1982,50.10277
mus,1991,60.62235
mus,1992,54.31853
mus,1993,62.5369
mus,1994,66.6253
mus,1995,70.35238
mus,1996,67.61538
mus,1997,65.7294
mus,1998,71.09539
mus,1999,67.86039
mus,2000,73.00258
mus,2001,72.01574
mus,2002,70.50389
mus,2003,74.50408
mus,2004,71.83244
mus,2005,76.38576
mus,2006,73.20104
mus,2007,74.35056
mus,2008,79.97361
mus,2009,78.69043
mus,2010,76.51931
mus,2011,80.90256
mus,2012,78.42853
mus,2013,81.10366
mus,2014,81.10438
mus,2015,78.5736
mus,2016,84.03575
mus,2017,78.73049
mus,2018,80.9018
mus,2019,85.52097
mus,2021,104.03577
mwi,1974,24.08692
mwi,1975,28.33639
mwi,1976,30.06104
mwi,1977,34.04791
mwi,1978,35.23386
mwi,1979,29.04389
mwi,1980,40.46581
mwi,1981,39.00637
mwi,1982,43.5785
mwi,1983,43.21823
mwi,1984,44.90671
mwi,1985,43.19722
mwi,1986,40.26641
mwi,1987,35.92202
mwi,1988,35.06131
mwi,1989,34.48731
mwi,1990,34.84171
mwi,1991,37.04359
mwi,1992,26.08978
mwi,1993,46.82229
mwi,1994,33.21147
mwi,1995,64.61566
mwi,1996,60.91525
mwi,1999,40.34616
mwi,2005,19.89998
mwi,2006,21.77948
mwi,2007,20.57778
mwi,2008,22.03453
mwi,2009,22.02453
mwi,2010,21.20356
mwi,2011,21.74104
mwi,2012,20.69582
mwi,2013,22.67152
mwi,2014,24.61071
mwi,2015,25.44979
mys,1998,88.30369
mys,1999,85.0972
mys,2000,84.77886
mys,2001,83.75867
mys,2002,81.62283
mys,2003,89.6375
mys,2004,86.46272
mys,2005,84.31188
mys,2006,84.61863
mys,2007,84.98906
mys,2008,84.54536
mys,2009,83.04136
mys,2010,82.56611
mys,2011,82.55241
mys,2012,83.23095
mys,2013,80.78682
mys,2014,81.66433
mys,2015,82.4761
mys,2016,80.69857
mys,2017,80.81436
mys,2018,79.48574
mys,2019,82.38429
nam,1992,39.76858
nam,1998,50.63008
nam,1999,50.82008
nam,2000,50.45716
nam,2005,58.12313
nam,2006,58.01706
nam,2008,55.78511
nam,2009,59.12576
nam,2010,56.90188
nam,2012,57.98945
nam,2013,59.03091
nam,2017,72.84225
ner,1971,0.92362
ner,1972,1.34161
ner,1973,1.73279
ner,1974,2.03469
ner,1975,2.25929
ner,1976,2.16496
ner,1977,3.19688
ner,1978,3.39809
ner,1979,4.11769
ner,1981,6.47523
ner,1989,6.69392
ner,1990,7.32624
ner,1991,7.83771
ner,1992,7.47864
ner,1997,8.24137
ner,2000,5.64881
ner,2001,5.8164
ner,2002,5.28183
ner,2003,6.2461
ner,2004,7.92473
ner,2005,8.23863
ner,2006,9.25853
ner,2007,8.72965
ner,2008,10.11915
ner,2009,10.33881
ner,2010,10.06121
ner,2011,11.6369
ner,2012,13.48958
ner,2013,14.13671
ner,2014,14.35739
ner,2015,17.58094
ner,2016,18.66916
ner,2017,20.22808
ner,2018,21.17358
ner,2019,19.51607
nga,2000,27.63231
nga,2001,29.10538
nga,2003,40.51719
nga,2010,50.37715
nic,1987,15.85067
nic,1988,18.15409
nic,1993,25.76535
nic,1994,27.095
nic,1995,28.77959
nic,1999,37.82885
nic,2000,39.47352
nic,2001,40.43792
nic,2002,43.8001
nic,2004,48.49087
nic,2005,52.65583
nic,2006,53.27925
nic,2007,56.39586
nic,2008,53.29293
nic,2010,60.09874
nld,1971,53.39693
nld,1972,48.19516
nld,1973,50.28315
nld,1974,52.2889
nld,1975,52.47251
nld,1976,52.63238
nld,1977,53.54232
nld,1978,53.14907
nld,1979,53.85141
nld,1980,53.39845
nld,1981,52.7238
nld,1982,52.72051
nld,1983,53.09827
nld,1984,55.87016
nld,1985,57.00159
nld,1986,57.97094
nld,1987,57.76441
nld,1988,57.39093
nld,1989,56.49917
nld,1990,57.28051
nld,1991,57.28093
nld,1992,59.48957
nld,1999,63.45457
nor,1998,100.87208
nor,1999,98.25222
nor,2000,96.5109
nor,2001,96.72537
nor,2002,97.28168
nor,2003,96.49903
nor,2004,100.38391
nor,2005,101.60337
nor,2006,102.55655
nor,2007,102.18202
nor,2008,100.86754
nor,2009,96.96103
nor,2010,97.4929
nor,2011,99.29754
nor,2012,99.52465
nor,2013,99.98505
nor,2014,96.61302
nor,2015,99.50554
nor,2016,101.1513
nor,2017,98.97379
nor,2018,98.12777
nor,2019,100.31728
npl,1992,48.18755
npl,1999,46.52433
npl,2000,50.16296
npl,2001,55.71079
npl,2002,56.89936
npl,2003,54.53996
npl,2008,63.36032
npl,2010,66.94556
npl,2011,67.22804
npl,2012,72.51057
npl,2013,76.99309
npl,2014,80.81612
npl,2015,82.62822
npl,2016,84.88747
npl,2017,91.22892
npl,2019,97.33068
npl,2020,99.51211
nru,1998,27.27273
nru,2001,37.03704
nru,2002,32.35294
nru,2012,85.43689
nru,2019,73.26733
omn,1974,0.34313
omn,1976,1.33624
omn,1978,4.12815
omn,1979,5.22507
omn,1983,26.18168
omn,1984,26.2978
omn,1985,29.56675
omn,1986,31.95335
omn,1987,36.82313
omn,1988,37.3187
omn,1989,42.79316
omn,1990,41.67289
omn,1992,51.35611
omn,1994,56.27028
omn,1995,62.55194
omn,1996,65.61845
omn,1997,57.27317
omn,2000,68.55813
omn,2001,79.36478
omn,2002,80.45326
omn,2003,82.57303
omn,2009,111.47081
omn,2011,101.08368
omn,2012,92.93639
omn,2013,86.0984
omn,2014,98.50553
omn,2015,102.22975
omn,2016,103.48094
omn,2017,102.52377
omn,2018,108.27043
omn,2019,115.77912
omn,2020,127.15047
pak,2004,37.65812
pak,2005,37.45137
pak,2008,42.3726
pak,2009,43.40838
pak,2010,42.96537
pak,2011,42.59027
pak,2012,44.96356
pak,2013,47.12262
pak,2014,48.58471
pak,2015,49.4113
pak,2016,50.94345
pak,2017,50.34154
pak,2018,51.67209
pak,2019,51.96533
pan,2004,42.7344
pan,2005,44.249
pan,2006,62.29651
pan,2007,62.10342
pan,2008,62.16815
pan,2009,63.87478
pan,2010,66.15457
pan,2011,65.79153
pan,2012,70.44043
pan,2017,73.62851
pan,2020,68.57617
per,1970,31.95294
per,1977,47.73736
per,1978,51.24795
per,1979,61.45696
per,1980,55.64432
per,1981,58.50547
per,1995,67.38964
per,2000,76.31609
per,2001,79.65474
per,2002,83.60696
per,2004,82.05663
per,2005,80.70039
per,2006,82.18523
per,2008,81.82464
per,2009,84.42254
per,2010,83.91016
per,2011,84.15934
per,2012,79.7148
per,2013,85.84198
per,2014,85.31414
per,2015,86.20258
per,2016,89.94761
per,2017,93.70993
per,2018,98.75766
per,2019,103.72209
phl,1998,64.85899
phl,1999,64.3294
phl,2001,63.13663
phl,2002,63.55086
phl,2003,66.45103
phl,2004,74.70077
phl,2005,72.97212
phl,2006,68.7841
phl,2007,62.37434
phl,2008,74.42448
phl,2009,72.43804
phl,2014,76.268
phl,2017,71.72916
phl,2018,74.3244
phl,2019,76.85186
plw,2014,105.98291
png,1998,28.07097
png,2012,64.58589
png,2018,42.26189
pol,2013,94.33026
pol,2014,94.79705
pol,2015,95.60995
pol,2016,97.27886
pol,2017,98.05306
pol,2018,99.89028
pol,2019,103.02154
prt,1972,23.06691
prt,1973,26.52876
prt,1974,32.6318
prt,1975,32.25677
prt,1976,35.14053
prt,1977,30.87385
prt,1978,48.26953
prt,1985,31.44043
prt,1986,37.45499
prt,1991,50.61385
prt,2018,91.90608
prt,2019,90.75342
pry,2001,68.38414
pry,2002,68.7329
pry,2003,67.76002
pry,2004,68.06373
pry,2005,83.35447
pry,2007,78.09973
pry,2008,76.19647
pry,2009,66.4563
pry,2010,67.23578
pry,2011,68.77697
pry,2012,69.92303
pry,2020,63.02809
pse,1999,62.50109
pse,2000,60.5922
pse,2001,62.02901
pse,2002,65.13583
pse,2003,69.83961
pse,2004,77.28738
pse,2006,79.65494
pse,2007,82.16108
pse,2008,78.01868
pse,2009,83.85049
pse,2010,75.8681
pse,2011,76.38095
pse,2012,71.90278
pse,2013,69.55452
pse,2014,68.3667
pse,2015,69.45384
pse,2016,73.73998
pse,2017,75.56855
pse,2018,84.94487
pse,2019,89.57063
pse,2020,88.37546
pyf,1993,47.94061
qat,1971,35.68202
qat,1972,30.63764
qat,1973,37.32877
qat,1974,34.7205
qat,1975,35.07946
qat,1976,40.20071
qat,1977,44.67473
qat,1978,44.63048
qat,1979,52.63761
qat,1980,62.27147
qat,1981,50.60943
qat,1982,57.3788
qat,1983,78.44444
qat,1984,67.38649
qat,1985,66.6325
qat,1986,62.35795
qat,1987,48.78327
qat,1988,46.85619
qat,1989,46.74016
qat,1990,52.50384
qat,1991,58.95636
qat,1992,55.65032
qat,1993,69.53075
qat,1994,71.38345
qat,1995,66.20507
qat,1996,68.12672
qat,2005,103.2665
qat,2006,88.52369
qat,2007,81.51535
qat,2008,108.534
qat,2009,136.72514
qat,2011,126.67469
qat,2013,75.31525
qat,2014,79.56773
qat,2015,87.24496
qat,2016,87.01939
qat,2017,80.42052
qat,2018,88.65171
qat,2019,99.25682
qat,2020,97.6015
rou,1993,73.30747
rou,1999,82.24398
rou,2001,83.89154
rou,2002,84.73576
rou,2003,84.15926
rou,2004,85.5077
rou,2005,85.12368
rou,2006,82.35362
rou,2007,87.94242
rou,2008,90.75662
rou,2009,91.97123
rou,2010,90.21636
rou,2011,104.92254
rou,2012,87.24701
rou,2013,86.87534
rou,2014,89.30264
rou,2015,90.28922
rou,2016,88.60567
rou,2017,85.83789
rou,2018,87.70015
rou,2019,88.38652
rus,1994,81.90556
rus,2014,95.15516
rus,2015,94.80327
rus,2016,94.20958
rus,2018,104.34827
rus,2019,104.95949
rwa,1973,2.23381
rwa,1974,1.71761
rwa,1975,1.93678
rwa,1976,2.3024
rwa,1977,2.16206
rwa,1978,2.53714
rwa,1986,1.88104
rwa,1987,1.50262
rwa,2012,34.10018
rwa,2014,33.33981
rwa,2015,32.69417
rwa,2016,32.99321
rwa,2017,35.39483
rwa,2018,34.35619
rwa,2019,38.99236
sau,1979,34.05626
sau,2005,80.59549
sau,2007,81.73685
sau,2008,83.90785
sau,2010,100.88144
sau,2011,101.36533
sau,2016,106.80115
sau,2017,108.30112
sau,2018,104.9177
sau,2019,105.17965
sau,2020,103.89253
sdn,2010,57.08512
sdn,2013,54.20077
sdn,2014,53.0528
sdn,2015,52.77773
sdn,2016,50.7085
sdn,2018,51.22853
sen,1973,13.4516
sen,1990,17.09672
sen,1992,21.93175
sen,1996,16.08891
sen,1997,16.24237
sen,2000,16.20003
sen,2001,15.80673
sen,2002,17.13637
sen,2003,22.99828
sen,2004,20.73385
sen,2005,22.61749
sen,2006,26.03537
sen,2007,35.37639
sen,2008,29.38838
sen,2009,30.45788
sen,2010,33.12524
sen,2011,35.16425
sen,2012,36.04459
sen,2013,37.80561
sen,2014,41.19717
sen,2015,39.02217
sen,2019,33.92806
sen,2020,33.31396
sgp,2016,109.52981
sgp,2017,105.13884
sgp,2018,100.11538
sgp,2019,100.19419
slb,1980,10.02764
slb,2000,36.6573
slb,2002,51.19461
slb,2010,64.63279
slb,2011,65.60519
slb,2012,63.91691
slb,2013,63.88561
slb,2017,69.19814
slb,2018,69.92875
slb,2019,69.06114
sle,1971,7.94417
sle,1972,8.70694
sle,1973,9.47914
sle,1974,9.9805
sle,1978,11.10348
sle,1979,11.09917
sle,2001,23.63476
sle,2011,46.529
sle,2012,53.39335
sle,2013,50.7721
sle,2015,48.83432
sle,2016,59.22845
sle,2017,51.17327
sle,2018,51.81317
sle,2019,72.06708
sle,2020,77.05484
slv,1970,17.55396
slv,1971,19.80036
slv,1972,23.00909
slv,1973,26.61013
slv,1974,32.1368
slv,1976,38.41311
slv,1977,40.26256
slv,1981,32.10233
slv,1982,36.59881
slv,1983,39.11539
slv,1984,39.55507
slv,1987,31.65491
slv,1988,37.53128
slv,1989,40.728
slv,1991,41.84855
slv,1992,43.1861
slv,1993,45.51662
slv,1995,52.9092
slv,1996,53.10703
slv,2001,63.52853
slv,2002,68.45732
slv,2003,72.9985
slv,2005,72.88863
slv,2006,69.42057
slv,2007,68.07613
slv,2008,69.36703
slv,2009,72.16412
slv,2010,76.51845
slv,2011,80.49535
slv,2012,81.46849
slv,2013,79.60205
slv,2014,79.09969
slv,2015,81.94206
slv,2016,78.52973
slv,2017,77.14833
slv,2018,77.79589
smr,2018,83.33333
smr,2019,102.68817
smr,2020,102.38095
srb,2007,94.69826
srb,2008,94.74517
srb,2009,94.94935
srb,2010,93.95134
srb,2011,97.21578
srb,2012,101.93624
srb,2013,95.271
srb,2014,95.82647
srb,2015,101.73033
srb,2016,94.76907
srb,2017,94.89213
srb,2018,97.9062
srb,2019,97.14247
srb,2020,95.70238
