geo,time,sp_pop_1564_to
cyp,2006,727065
cyp,2007,743237
cyp,2008,759205
cyp,2009,774041
cyp,2010,787131
cyp,2011,795452
cyp,2012,802068
cyp,2013,807171
cyp,2014,811525
cyp,2015,815842
cyp,2016,819172
cyp,2017,822807
cyp,2018,826455
cyp,2019,829948
cyp,2020,833248
cze,1960,6232480
cze,1961,6244252
cze,1962,6293156
cze,1963,6349871
cze,1964,6416360
cze,1965,6480633
cze,1966,6516199
cze,1967,6552048
cze,1968,6583056
cze,1969,6603397
cze,1970,6570588
cze,1971,6536086
cze,1972,6533604
cze,1973,6528896
cze,1974,6528912
cze,1975,6533486
cze,1976,6513763
cze,1977,6497072
cze,1978,6487651
cze,1979,6492239
cze,1980,6495124
cze,1981,6501521
cze,1982,6547390
cze,1983,6605346
cze,1984,6658004
cze,1985,6696631
cze,1986,6733279
cze,1987,6746520
cze,1988,6754263
cze,1989,6774523
cze,1990,6795716
cze,1991,6800744
cze,1992,6855221
cze,1993,6924810
cze,1994,6988396
cze,1995,7036372
cze,1996,7065104
cze,1997,7090699
cze,1998,7114590
cze,1999,7139646
cze,2000,7155429
cze,2001,7170569
cze,2002,7191304
cze,2003,7218194
cze,2004,7244788
cze,2005,7272923
cze,2006,7286247
cze,2007,7321482
cze,2008,7368581
cze,2009,7384196
cze,2010,7365424
cze,2011,7317324
cze,2012,7258124
cze,2013,7186005
cze,2014,7116772
cze,2015,7054347
cze,2016,7002546
cze,2017,6951850
cze,2018,6908658
cze,2019,6880827
cze,2020,6857483
deu,1960,48841477
deu,1961,48909707
deu,1962,48958586
deu,1963,48996483
deu,1964,49001813
deu,1965,49087906
deu,1966,49111872
deu,1967,49035260
deu,1968,49026068
deu,1969,49246796
deu,1970,49301783
deu,1971,49280743
deu,1972,49518235
deu,1973,49767247
deu,1974,49939284
deu,1975,49947930
deu,1976,50015610
deu,1977,50146326
deu,1978,50381280
deu,1979,50814656
deu,1980,51495864
deu,1981,52066376
deu,1982,52686186
deu,1983,53276742
deu,1984,53705639
deu,1985,53986827
deu,1986,54180276
deu,1987,54261939
deu,1988,54342743
deu,1989,54596109
deu,1990,54923805
deu,1991,55115338
deu,1992,55361880
deu,1993,55589220
deu,1994,55674224
deu,1995,55758288
deu,1996,55857541
deu,1997,55881768
deu,1998,55831842
deu,1999,55795542
deu,2000,55771639
deu,2001,55673455
deu,2002,55574591
deu,2003,55412667
deu,2004,55215488
deu,2005,55019511
deu,2006,54784420
deu,2007,54552203
deu,2008,54305247
deu,2009,54049519
deu,2010,53873715
deu,2011,52809101
deu,2012,52878539
deu,2013,53010250
deu,2014,53192333
deu,2015,53557394
deu,2016,53852728
deu,2017,53874035
deu,2018,53819953
deu,2019,53709229
deu,2020,53519804
dji,1960,45436
dji,1961,47956
dji,1962,51143
dji,1963,54798
dji,1964,58625
dji,1965,62477
dji,1966,66229
dji,1967,70221
dji,1968,74401
dji,1969,78755
dji,1970,83324
dji,1971,87673
dji,1972,92229
dji,1973,97602
dji,1974,104556
dji,1975,113472
dji,1976,124906
dji,1977,138995
dji,1978,154477
dji,1979,169741
dji,1980,183719
dji,1981,192154
dji,1982,198692
dji,1983,204885
dji,1984,212606
dji,1985,222983
dji,1986,238814
dji,1987,256995
dji,1988,275837
dji,1989,293658
dji,1990,309376
dji,1991,317442
dji,1992,323526
dji,1993,328724
dji,1994,334103
dji,1995,340623
dji,1996,351091
dji,1997,362594
dji,1998,374954
dji,1999,388177
dji,2000,401962
dji,2001,413118
dji,2002,424863
dji,2003,436937
dji,2004,448898
dji,2005,460736
dji,2006,475647
dji,2007,490372
dji,2008,505087
dji,2009,519853
dji,2010,534465
dji,2011,546465
dji,2012,558387
dji,2013,570284
dji,2014,582527
dji,2015,595259
dji,2016,606520
dji,2017,618966
dji,2018,631914
dji,2019,644358
dji,2020,655848
dnk,1960,2939628
dnk,1961,2963981
dnk,1962,2994219
dnk,1963,3026185
dnk,1964,3056997
dnk,1965,3084306
dnk,1966,3106547
dnk,1967,3127998
dnk,1968,3143027
dnk,1969,3155777
dnk,1970,3174761
dnk,1971,3190658
dnk,1972,3202373
dnk,1973,3216119
dnk,1974,3228186
dnk,1975,3238181
dnk,1976,3246711
dnk,1977,3261304
dnk,1978,3279613
dnk,1979,3298851
dnk,1980,3316624
dnk,1981,3330626
dnk,1982,3346171
dnk,1983,3363629
dnk,1984,3381217
dnk,1985,3399811
dnk,1986,3418438
dnk,1987,3432989
dnk,1988,3442217
dnk,1989,3451103
dnk,1990,3463436
dnk,1991,3472769
dnk,1992,3486039
dnk,1993,3499270
dnk,1994,3510923
dnk,1995,3526983
dnk,1996,3538680
dnk,1997,3545423
dnk,1998,3550427
dnk,1999,3554798
dnk,2000,3560284
dnk,2001,3566801
dnk,2002,3571923
dnk,2003,3575636
dnk,2004,3579185
dnk,2005,3583293
dnk,2006,3587339
dnk,2007,3595618
dnk,2008,3608862
dnk,2009,3619861
dnk,2010,3627218
dnk,2011,3629632
dnk,2012,3631273
dnk,2013,3632226
dnk,2014,3634226
dnk,2015,3643647
dnk,2016,3664797
dnk,2017,3680871
dnk,2018,3692214
dnk,2019,3699937
dnk,2020,3706107
dom,1960,1621750
dom,1961,1666103
dom,1962,1713157
dom,1963,1763388
dom,1964,1817783
dom,1965,1877061
dom,1966,1938693
dom,1967,2005460
dom,1968,2076855
dom,1969,2152209
dom,1970,2231198
dom,1971,2311774
dom,1972,2395961
dom,1973,2483328
dom,1974,2573537
dom,1975,2666353
dom,1976,2759626
dom,1977,2855323
dom,1978,2952724
dom,1979,3050977
dom,1980,3149585
dom,1981,3247277
dom,1982,3344622
dom,1983,3441675
dom,1984,3538771
dom,1985,3636167
dom,1986,3733371
dom,1987,3830832
dom,1988,3928475
dom,1989,4025958
dom,1990,4123153
dom,1991,4221953
dom,1992,4319721
dom,1993,4416869
dom,1994,4514205
dom,1995,4612183
dom,1996,4708920
dom,1997,4807627
dom,1998,4907561
dom,1999,5007385
dom,2000,5106609
dom,2001,5207048
dom,2002,5305624
dom,2003,5404149
dom,2004,5505038
dom,2005,5609392
dom,2006,5716030
dom,2007,5825941
dom,2008,5938170
dom,2009,6050239
dom,2010,6160071
dom,2011,6264104
dom,2012,6364834
dom,2013,6462221
dom,2014,6556641
dom,2015,6648321
dom,2016,6735367
dom,2017,6819792
dom,2018,6901275
dom,2019,6979561
dom,2020,7054713
dza,1960,5769835
dza,1961,5849940
dza,1962,5912023
dza,1963,5973621
dza,1964,6060851
dza,1965,6186931
dza,1966,6324983
dza,1967,6508888
dza,1968,6724822
dza,1969,6950460
dza,1970,7173440
dza,1971,7372645
dza,1972,7571169
dza,1973,7775101
dza,1974,7995674
dza,1975,8239041
dza,1976,8477684
dza,1977,8741874
dza,1978,9028927
dza,1979,9334244
dza,1980,9655385
dza,1981,9978353
dza,1982,10325284
dza,1983,10693624
dza,1984,11082315
dza,1985,11490683
dza,1986,11900747
dza,1987,12331591
dza,1988,12780861
dza,1989,13246554
dza,1990,13727367
dza,1991,14210923
dza,1992,14708765
dza,1993,15220062
dza,1994,15745484
dza,1995,16285295
dza,1996,16813405
dza,1997,17360012
dza,1998,17919640
dza,1999,18481373
dza,2000,19038165
dza,2001,19626399
dza,2002,20193042
dza,2003,20746612
dza,2004,21296413
dza,2005,21841618
dza,2006,22354242
dza,2007,22845303
dza,2008,23315424
dza,2009,23766657
dza,2010,24198798
dza,2011,24569853
dza,2012,24959503
dza,2013,25342751
dza,2014,25690645
dza,2015,25993585
dza,2016,26300650
dza,2017,26564898
dza,2018,26810324
dza,2019,27079012
dza,2020,27395306
ecu,1960,2358117
ecu,1961,2414955
ecu,1962,2469880
ecu,1963,2526466
ecu,1964,2590639
ecu,1965,2665257
ecu,1966,2739994
ecu,1967,2825480
ecu,1968,2919808
ecu,1969,3019437
ecu,1970,3122355
ecu,1971,3221073
ecu,1972,3325454
ecu,1973,3434699
ecu,1974,3548549
ecu,1975,3667041
ecu,1976,3783419
ecu,1977,3905161
ecu,1978,4032478
ecu,1979,4165681
ecu,1980,4304858
ecu,1981,4444076
ecu,1982,4588738
ecu,1983,4738764
ecu,1984,4894054
ecu,1985,5054226
ecu,1986,5211201
ecu,1987,5373769
ecu,1988,5540818
ecu,1989,5711012
ecu,1990,5883577
ecu,1991,6052742
ecu,1992,6225144
ecu,1993,6400109
ecu,1994,6576925
ecu,1995,6755011
ecu,1996,6927968
ecu,1997,7100846
ecu,1998,7274244
ecu,1999,7449425
ecu,2000,7626888
ecu,2001,7794491
ecu,2002,7966904
ecu,2003,8142974
ecu,2004,8320552
ecu,2005,8498898
ecu,2006,8688382
ecu,2007,8876914
ecu,2008,9065950
ecu,2009,9257598
ecu,2010,9452053
ecu,2011,9644636
ecu,2012,9838178
ecu,2013,10033527
ecu,2014,10230987
ecu,2015,10430610
ecu,2016,10641597
ecu,2017,10857987
ecu,2018,11073077
ecu,2019,11279123
ecu,2020,11470985
egy,1960,14406245
egy,1961,14695933
egy,1962,15088507
egy,1963,15551726
egy,1964,16031364
egy,1965,16499107
egy,1966,16911094
egy,1967,17319871
egy,1968,17732024
egy,1969,18169627
egy,1970,18645015
egy,1971,19049355
egy,1972,19498460
egy,1973,19986098
egy,1974,20495511
egy,1975,21017686
egy,1976,21515687
egy,1977,22022403
egy,1978,22547922
egy,1979,23106755
egy,1980,23704592
egy,1981,24289556
egy,1982,24918446
egy,1983,25583150
egy,1984,26270402
egy,1985,26973086
egy,1986,27673919
egy,1987,28396743
egy,1988,29135281
egy,1989,29892100
egy,1990,30672807
egy,1991,31390075
egy,1992,32167769
egy,1993,33000142
egy,1994,33871915
egy,1995,34776675
egy,1996,35782825
egy,1997,36786048
egy,1998,37813551
egy,1999,38906448
egy,2000,40078245
egy,2001,41219822
egy,2002,42456869
egy,2003,43748144
egy,2004,45029397
egy,2005,46265950
egy,2006,47445205
egy,2007,48580885
egy,2008,49685560
egy,2009,50774503
egy,2010,51850640
egy,2011,52908712
egy,2012,53904414
egy,2013,54872338
egy,2014,55871428
egy,2015,56930105
egy,2016,57809111
egy,2017,58865210
egy,2018,60010346
egy,2019,61125132
egy,2020,62165379
eri,1960,542048
eri,1961,554737
eri,1962,570313
eri,1963,587669
eri,1964,605295
eri,1965,622476
eri,1966,636626
eri,1967,650890
eri,1968,665696
eri,1969,681943
eri,1970,700082
eri,1971,716600
eri,1972,735488
eri,1973,756293
eri,1974,778357
eri,1975,801302
eri,1976,822491
eri,1977,844880
eri,1978,868627
eri,1979,893951
eri,1980,920896
eri,1981,946125
eri,1982,972675
eri,1983,1000623
eri,1984,1030050
eri,1985,1060746
eri,1986,1086859
eri,1987,1114221
eri,1988,1140125
eri,1989,1161355
eri,1990,1176009
eri,1991,1159389
eri,1992,1134827
eri,1993,1106037
eri,1994,1077950
eri,1995,1054888
eri,1996,1058705
eri,1997,1068728
eri,1998,1087249
eri,1999,1116321
eri,2000,1156751
eri,2001,1238891
eri,2002,1333115
eri,2003,1434414
eri,2004,1534921
eri,2005,1627267
eri,2006,1677009
eri,2007,1717650
eri,2008,1749369
eri,2009,1773413
eri,2010,1791823
eri,2011,1791317
esp,1960,19620074
esp,1961,19730132
esp,1962,19868697
esp,1963,20010414
esp,1964,20162788
esp,1965,20311998
esp,1966,20443022
esp,1967,20600848
esp,1968,20770455
esp,1969,20886282
esp,1970,21050083
esp,1971,21283853
esp,1972,21508462
esp,1973,21749301
esp,1974,22004729
esp,1975,22274606
esp,1976,22513230
esp,1977,22772050
esp,1978,23041775
esp,1979,23319233
esp,1980,23605637
esp,1981,23872315
esp,1982,24147801
esp,1983,24417376
esp,1984,24672333
esp,1985,24907002
esp,1986,25148057
esp,1987,25354298
esp,1988,25538126
esp,1989,25715809
esp,1990,25891496
esp,1991,26091272
esp,1992,26365659
esp,1993,26647373
esp,1994,26895981
esp,1995,27102093
esp,1996,27277808
esp,1997,27434368
esp,1998,27572024
esp,1999,27697645
esp,2000,27828047
esp,2001,28090635
esp,2002,28549398
esp,2003,29114265
esp,2004,29645249
esp,2005,30153566
esp,2006,30593189
esp,2007,31079725
esp,2008,31486311
esp,2009,31675586
esp,2010,31743266
esp,2011,31656950
esp,2012,31516639
esp,2013,31273135
esp,2014,31037663
esp,2015,30861123
esp,2016,30830121
esp,2017,30821805
esp,2018,30865221
esp,2019,31003083
esp,2020,31081259
est,1960,803902
est,1961,810886
est,1962,820918
est,1963,832445
est,1964,845187
est,1965,857544
est,1966,866491
est,1967,873337
est,1968,881553
est,1969,890807
est,1970,900344
est,1971,910729
est,1972,920118
est,1973,928159
est,1974,935863
est,1975,943475
est,1976,948239
est,1977,954224
est,1978,960539
est,1979,966218
est,1980,972931
est,1981,981575
est,1982,990681
est,1983,999542
est,1984,1007943
est,1985,1016130
est,1986,1022972
est,1987,1029804
est,1988,1034774
est,1989,1037665
est,1990,1038085
est,1991,1029011
est,1992,1008237
est,1993,981959
est,1994,961429
est,1995,945052
est,1996,936224
est,1997,930193
est,1998,925525
est,1999,932548
est,2000,941558
est,2001,937633
est,2002,933627
est,2003,929750
est,2004,926110
est,2005,922442
est,2006,915809
est,2007,910562
est,2008,906562
est,2009,902296
est,2010,896652
est,2011,888349
est,2012,879415
est,2013,870282
est,2014,861690
est,2015,855639
est,2016,852779
est,2017,849251
est,2018,846284
est,2019,843149
est,2020,839282
eth,1960,11939549
eth,1961,12200957
eth,1962,12498399
eth,1963,12822091
eth,1964,13160945
eth,1965,13509474
eth,1966,13786607
eth,1967,14087424
eth,1968,14413318
eth,1969,14767300
eth,1970,15149882
eth,1971,15511669
eth,1972,15908150
eth,1973,16312895
eth,1974,16697289
eth,1975,17046716
eth,1976,17303461
eth,1977,17506432
eth,1978,17687953
eth,1979,17894385
eth,1980,18159906
eth,1981,18476418
eth,1982,18909637
eth,1983,19438768
eth,1984,20034322
eth,1985,20673478
eth,1986,21271937
eth,1987,21922056
eth,1988,22622534
eth,1989,23380301
eth,1990,24202587
eth,1991,24993898
eth,1992,25861143
eth,1993,26785027
eth,1994,27739995
eth,1995,28711169
eth,1996,29593773
eth,1997,30492284
eth,1998,31415541
eth,1999,32381543
eth,2000,33400917
eth,2001,34311442
eth,2002,35288412
eth,2003,36313720
eth,2004,37373365
eth,2005,38475371
eth,2006,39672218
eth,2007,40942612
eth,2008,42307482
eth,2009,43783108
eth,2010,45368328
eth,2011,47105724
eth,2012,48932872
eth,2013,50839226
eth,2014,52808956
eth,2015,54825796
eth,2016,56781160
eth,2017,58798058
eth,2018,60855347
eth,2019,62928695
eth,2020,65006698
fin,1960,2758124
fin,1961,2787735
fin,1962,2828155
fin,1963,2877198
fin,1964,2922223
fin,1965,2956775
fin,1966,2983903
fin,1967,3014343
fin,1968,3040320
fin,1969,3050066
fin,1970,3049519
fin,1971,3064954
fin,1972,3094731
fin,1973,3123410
fin,1974,3149934
fin,1975,3172901
fin,1976,3188637
fin,1977,3199434
fin,1978,3209000
fin,1979,3219539
fin,1980,3234984
fin,1981,3249059
fin,1982,3273736
fin,1983,3301749
fin,1984,3324328
fin,1985,3337238
fin,1986,3345393
fin,1987,3347249
fin,1988,3346355
fin,1989,3347911
fin,1990,3353773
fin,1991,3364642
fin,1992,3375456
fin,1993,3384581
fin,1994,3394770
fin,1995,3407117
fin,1996,3413296
fin,1997,3425190
fin,1998,3439764
fin,1999,3452484
fin,2000,3461337
fin,2001,3471497
fin,2002,3477102
fin,2003,3479899
fin,2004,3485631
fin,2005,3495665
fin,2006,3507533
fin,2007,3523576
fin,2008,3540395
fin,2009,3551641
fin,2010,3553105
fin,2011,3544386
fin,2012,3529791
fin,2013,3510727
fin,2014,3490743
fin,2015,3471884
fin,2016,3455182
fin,2017,3440986
fin,2018,3427018
fin,2019,3414728
fin,2020,3405114
fji,1960,194820
fji,1961,201822
fji,1962,209823
fji,1963,218460
fji,1964,227325
fji,1965,236248
fji,1966,244729
fji,1967,253224
fji,1968,261923
fji,1969,271111
fji,1970,280947
fji,1971,289981
fji,1972,299649
fji,1973,309824
fji,1974,320260
fji,1975,330759
fji,1976,337876
fji,1977,345003
fji,1978,352457
fji,1979,360592
fji,1980,369530
fji,1981,379203
fji,1982,389660
fji,1983,399595
fji,1984,407803
fji,1985,413963
fji,1986,418078
fji,1987,420313
fji,1988,421733
fji,1989,423720
fji,1990,427153
fji,1991,433144
fji,1992,440543
fji,1993,449209
fji,1994,458711
fji,1995,468454
fji,1996,474786
fji,1997,481718
fji,1998,488523
fji,1999,494403
fji,2000,499202
fji,2001,508582
fji,2002,515906
fji,2003,522295
fji,2004,529159
fji,2005,537093
fji,2006,541438
fji,2007,547998
fji,2008,555804
fji,2009,563242
fji,2010,569034
fji,2011,570314
fji,2012,570031
fji,2013,568562
fji,2014,566927
fji,2015,566170
fji,2016,568085
fji,2017,570846
fji,2018,574602
fji,2019,579201
fji,2020,584224
fra,1960,28899689
fra,1961,29197260
fra,1962,29618272
fra,1963,30116734
fra,1964,30609247
fra,1965,31045308
fra,1966,31352728
fra,1967,31629369
fra,1968,31881112
fra,1969,32127842
fra,1970,32385291
fra,1971,32637143
fra,1972,32891150
fra,1973,33150178
fra,1974,33422770
fra,1975,33712734
fra,1976,33922698
fra,1977,34161066
fra,1978,34436462
fra,1979,34754490
fra,1980,35117956
fra,1981,35564419
fra,1982,36023001
fra,1983,36479089
fra,1984,36914810
fra,1985,37312826
fra,1986,37554318
fra,1987,37793551
fra,1988,38017783
fra,1989,38209785
fra,1990,38367308
fra,1991,38528785
fra,1992,38644025
fra,1993,38722748
fra,1994,38788059
fra,1995,38869172
fra,1996,38950888
fra,1997,39044274
fra,1998,39159742
fra,1999,39347706
fra,2000,39614814
fra,2001,39876234
fra,2002,40159945
fra,2003,40452224
fra,2004,40764790
fra,2005,41088280
fra,2006,41357725
fra,2007,41606000
fra,2008,41819122
fra,2009,41971517
fra,2010,42053369
fra,2011,42065655
fra,2012,42019760
fra,2013,41950712
fra,2014,41868703
fra,2015,41770003
fra,2016,41682778
fra,2017,41637179
fra,2018,41609176
fra,2019,41564189
fra,2020,41501232
fsm,1960,22744
fsm,1961,23364
fsm,1962,23869
fsm,1963,24358
fsm,1964,24999
fsm,1965,25834
fsm,1966,26802
fsm,1967,27960
fsm,1968,29193
fsm,1969,30298
fsm,1970,31165
fsm,1971,31264
fsm,1972,31093
fsm,1973,30807
fsm,1974,30583
fsm,1975,30532
fsm,1976,31287
fsm,1977,32249
fsm,1978,33374
fsm,1979,34584
fsm,1980,35854
fsm,1981,37319
fsm,1982,38811
fsm,1983,40340
fsm,1984,41941
fsm,1985,43600
fsm,1986,44899
fsm,1987,46254
fsm,1988,47641
fsm,1989,49033
fsm,1990,50415
fsm,1991,51769
fsm,1992,53119
fsm,1993,54473
fsm,1994,55785
fsm,1995,56960
fsm,1996,57859
fsm,1997,58471
fsm,1998,58977
fsm,1999,59506
fsm,2000,60145
fsm,2001,60138
fsm,2002,60292
fsm,2003,60522
fsm,2004,60692
fsm,2005,60769
fsm,2006,61270
fsm,2007,61556
fsm,2008,61803
fsm,2009,62207
fsm,2010,62877
fsm,2011,63801
fsm,2012,65103
fsm,2013,66613
fsm,2014,68101
fsm,2015,69425
fsm,2016,70591
fsm,2017,71574
fsm,2018,72423
fsm,2019,73239
fsm,2020,74093
gab,1960,307792
gab,1961,309155
gab,1962,311220
gab,1963,313981
gab,1964,317463
gab,1965,321636
gab,1966,325573
gab,1967,330433
gab,1968,335887
gab,1969,341536
gab,1970,347140
gab,1971,350018
gab,1972,353191
gab,1973,356716
gab,1974,360765
gab,1975,365492
gab,1976,370161
gab,1977,375602
gab,1978,381796
gab,1979,388771
gab,1980,396503
gab,1981,403796
gab,1982,412001
gab,1983,421042
gab,1984,430836
gab,1985,441310
gab,1986,451473
gab,1987,462507
gab,1988,474281
gab,1989,486666
gab,1990,499594
gab,1991,512222
gab,1992,525565
gab,1993,539631
gab,1994,554496
gab,1995,570219
gab,1996,586251
gab,1997,603404
gab,1998,621575
gab,1999,640619
gab,2000,660501
gab,2001,681341
gab,2002,703257
gab,2003,726478
gab,2004,751306
gab,2005,777956
gab,2006,808602
gab,2007,840865
gab,2008,874922
gab,2009,911146
gab,2010,949721
gab,2011,992018
gab,2012,1036950
gab,2013,1082663
gab,2014,1127187
gab,2015,1169403
gab,2016,1200824
gab,2017,1230488
gab,2018,1259066
gab,2019,1287811
gab,2020,1317793
gbr,1960,34100343
gbr,1961,34237748
gbr,1962,34481405
gbr,1963,34729043
gbr,1964,34919069
gbr,1965,35055249
gbr,1966,35038317
gbr,1967,35021985
gbr,1968,34992645
gbr,1969,34959957
gbr,1970,34957460
gbr,1971,34975950
gbr,1972,34998328
gbr,1973,35014640
gbr,1974,35045222
gbr,1975,35114827
gbr,1976,35191339
gbr,1977,35315824
gbr,1978,35504110
gbr,1979,35763006
gbr,1980,36058249
gbr,1981,36277553
gbr,1982,36485680
gbr,1983,36710727
gbr,1984,36947228
gbr,1985,37159789
gbr,1986,37235115
gbr,1987,37281860
gbr,1988,37310279
gbr,1989,37337920
gbr,1990,37374177
gbr,1991,37402649
gbr,1992,37411614
gbr,1993,37413057
gbr,1994,37442161
gbr,1995,37508706
gbr,1996,37600720
gbr,1997,37728679
gbr,1998,37897607
gbr,1999,38100383
gbr,2000,38323987
gbr,2001,38561155
gbr,2002,38836637
gbr,2003,39140248
gbr,2004,39482257
gbr,2005,39856736
gbr,2006,40196873
gbr,2007,40539197
gbr,2008,40859642
gbr,2009,41134819
gbr,2010,41384859
gbr,2011,41523732
gbr,2012,41622578
gbr,2013,41706559
gbr,2014,41823572
gbr,2015,41980393
gbr,2016,42156712
gbr,2017,42326458
gbr,2018,42485474
gbr,2019,42638638
gbr,2020,42795559
geo,1960,2287732
geo,1961,2306413
geo,1962,2324737
geo,1963,2344424
geo,1964,2366576
geo,1965,2391409
geo,1966,2413524
geo,1967,2437420
geo,1968,2464838
geo,1969,2497125
geo,1970,2533733
geo,1971,2576538
geo,1972,2619224
geo,1973,2659493
geo,1974,2700685
geo,1975,2739301
geo,1976,2772844
geo,1977,2806488
geo,1978,2838380
geo,1979,2875006
geo,1980,2914358
geo,1981,2951693
geo,1982,2989231
geo,1983,3026035
geo,1984,3059628
geo,1985,3091003
geo,1986,3116515
geo,1987,3139606
geo,1988,3166389
geo,1989,3168323
geo,1990,3161152
geo,1991,3171597
geo,1992,3186833
geo,1993,3210316
geo,1994,3172360
geo,1995,3076691
geo,1996,2960816
geo,1997,2867796
geo,1998,2802417
geo,1999,2750857
geo,2000,2700916
geo,2001,2659689
geo,2002,2636761
geo,2003,2620044
geo,2004,2606422
geo,2005,2594776
geo,2006,2589823
geo,2007,2588599
geo,2008,2593319
geo,2009,2580489
geo,2010,2567536
geo,2011,2543624
geo,2012,2519263
geo,2013,2503452
geo,2014,2493684
geo,2015,2484190
geo,2016,2469523
geo,2017,2452928
geo,2018,2434900
geo,2019,2414664
geo,2020,2402130
gha,1960,3551767
gha,1961,3651789
gha,1962,3769325
gha,1963,3895267
gha,1964,4016410
gha,1965,4126131
gha,1966,4193462
gha,1967,4252015
gha,1968,4309021
gha,1969,4375646
gha,1970,4458764
gha,1971,4555389
gha,1972,4670173
gha,1973,4797412
gha,1974,4928669
gha,1975,5058640
gha,1976,5145435
gha,1977,5233211
gha,1978,5329070
gha,1979,5441509
gha,1980,5575993
gha,1981,5756126
gha,1982,5959480
gha,1983,6181021
gha,1984,6413498
gha,1985,6651162
gha,1986,6871277
gha,1987,7098190
gha,1988,7332193
gha,1989,7574972
gha,1990,7827878
gha,1991,8073683
gha,1992,8334723
gha,1993,8606359
gha,1994,8882733
gha,1995,9160750
gha,1996,9422742
gha,1997,9684749
gha,1998,9952953
gha,1999,10236280
gha,2000,10539661
gha,2001,10847301
gha,2002,11179868
gha,2003,11533967
gha,2004,11903245
gha,2005,12283994
gha,2006,12676255
gha,2007,13080121
gha,2008,13493569
gha,2009,13914886
gha,2010,14341334
gha,2011,14735647
gha,2012,15134181
gha,2013,15538692
gha,2014,15952155
gha,2015,16376582
gha,2016,16789140
gha,2017,17219569
gha,2018,17662326
gha,2019,18110125
gha,2020,18559402
gin,1960,1962089
gin,1961,1984740
gin,1962,2007115
gin,1963,2031559
gin,1964,2062215
gin,1965,2100973
gin,1966,2131805
gin,1967,2171452
gin,1968,2217465
gin,1969,2265878
gin,1970,2314277
gin,1971,2343488
gin,1972,2374402
gin,1973,2406688
gin,1974,2440445
gin,1975,2475778
gin,1976,2493794
gin,1977,2514692
gin,1978,2539257
gin,1979,2568524
gin,1980,2603394
gin,1981,2637944
gin,1982,2680173
gin,1983,2730184
gin,1984,2788063
gin,1985,2853767
gin,1986,2922289
gin,1987,3001002
gin,1988,3087271
gin,1989,3178229
gin,1990,3271996
gin,1991,3343541
gin,1992,3418756
gin,1993,3498139
gin,1994,3582674
gin,1995,3673214
gin,1996,3754448
gin,1997,3842977
gin,1998,3936762
gin,1999,4033407
gin,2000,4131728
gin,2001,4204665
gin,2002,4280786
gin,2003,4362698
gin,2004,4453306
gin,2005,4554478
gin,2006,4660686
gin,2007,4777459
gin,2008,4903493
gin,2009,5036708
gin,2010,5175798
gin,2011,5313631
gin,2012,5458530
gin,2013,5612445
gin,2014,5777359
gin,2015,5954581
gin,2016,6158656
gin,2017,6377056
gin,2018,6607358
gin,2019,6846423
gin,2020,7091540
gmb,1960,202099
gmb,1961,205984
gmb,1962,210576
gmb,1963,215773
gmb,1964,221449
gmb,1965,227529
gmb,1966,232527
gmb,1967,238203
gmb,1968,244426
gmb,1969,251216
gmb,1970,258566
gmb,1971,264660
gmb,1972,271691
gmb,1973,279455
gmb,1974,287762
gmb,1975,296549
gmb,1976,304832
gmb,1977,313915
gmb,1978,323663
gmb,1979,334081
gmb,1980,345176
gmb,1981,354331
gmb,1982,364675
gmb,1983,376433
gmb,1984,389889
gmb,1985,405272
gmb,1986,424271
gmb,1987,445730
gmb,1988,468488
gmb,1989,491486
gmb,1990,513973
gmb,1991,527707
gmb,1992,541171
gmb,1993,554575
gmb,1994,568326
gmb,1995,582878
gmb,1996,596070
gmb,1997,610660
gmb,1998,626672
gmb,1999,644265
gmb,2000,663631
gmb,2001,685356
gmb,2002,708867
gmb,2003,733996
gmb,2004,760563
gmb,2005,788435
gmb,2006,815072
gmb,2007,843259
gmb,2008,872943
gmb,2009,903920
gmb,2010,935987
gmb,2011,966325
gmb,2012,998268
gmb,2013,1031636
gmb,2014,1066310
gmb,2015,1102223
gmb,2016,1137054
gmb,2017,1173529
gmb,2018,1211670
gmb,2019,1251603
gmb,2020,1293364
gnb,1960,347355
gnb,1961,350048
gnb,1962,351970
gnb,1963,353907
gnb,1964,357069
gnb,1965,362021
gnb,1966,366372
gnb,1967,372626
gnb,1968,380207
gnb,1969,388235
gnb,1970,396171
gnb,1971,402484
gnb,1972,409112
gnb,1973,415385
gnb,1974,420537
gnb,1975,424116
gnb,1976,421869
gnb,1977,418269
gnb,1978,414385
gnb,1979,411644
gnb,1980,411024
gnb,1981,413626
gnb,1982,418525
gnb,1983,425261
gnb,1984,433234
gnb,1985,441986
gnb,1986,449063
gnb,1987,457662
gnb,1988,467497
gnb,1989,478169
gnb,1990,489549
gnb,1991,500580
gnb,1992,512277
gnb,1993,524732
gnb,1994,538229
gnb,1995,552793
gnb,1996,564062
gnb,1997,576651
gnb,1998,590400
gnb,1999,605068
gnb,2000,620628
gnb,2001,637200
gnb,2002,655013
gnb,2003,674020
gnb,2004,694141
gnb,2005,715177
gnb,2006,735015
gnb,2007,755912
gnb,2008,777798
gnb,2009,800652
gnb,2010,824454
gnb,2011,847355
gnb,2012,871693
gnb,2013,897056
gnb,2014,923022
gnb,2015,949403
gnb,2016,974702
gnb,2017,1000771
gnb,2018,1027815
gnb,2019,1056179
gnb,2020,1086079
