geo,time,ne_con_prvt_kn
nga,1984,8826473934108.10938
nga,1985,10838278928269.19922
nga,1986,9824810017935.48047
nga,1987,9275229561552.04883
nga,1988,9922629935682.28711
nga,1989,9167923806072.13086
nga,1990,11351598447814.09961
nga,1991,12022252037300
nga,1992,14057358213800
nga,1993,12898449677200
nga,1994,11627654272800
nga,1995,12204240069900
nga,1996,14643024930100
nga,1997,14168283217100
nga,1998,14121041801100
nga,1999,12915262802900
nga,2000,13143674609900
nga,2001,20949375335900
nga,2002,24138111660900
nga,2003,26737257962100
nga,2004,26797904383700
nga,2005,30215356197900
nga,2006,26070738061500
nga,2007,35086890299500
nga,2008,29480667123800
nga,2009,36049702787500
nga,2010,36676904870000
nga,2011,35555990638500
nga,2012,35558003125900
nga,2013,43048292372400
nga,2014,43312480106500
nga,2015,43941930866300
nga,2016,41424066514700
nga,2017,41029530452100
nga,2018,43171632173800
nga,2019,42742879488900
nga,2020,43683467852800
nic,1960,32165534368.3282
nic,1961,34787662654.7551
nic,1962,38884147887.3467
nic,1963,42752023195.8066
nic,1964,46627768036.9388
nic,1965,51223575117.591
nic,1966,52688488624.5488
nic,1967,58424197512.79089
nic,1968,58166076841.1378
nic,1969,59083664350.7338
nic,1970,59612103469.6821
nic,1971,60832667987.1635
nic,1972,61766781515.3714
nic,1973,65691710935.7058
nic,1974,70561377753.3557
nic,1975,74211660483.42509
nic,1976,77655367980.84529
nic,1977,83689725634.00301
nic,1978,78672898555.3801
nic,1979,57340169387.1747
nic,1980,67543805450.1433
nic,1981,57990192785.9108
nic,1982,50533417102.2259
nic,1983,47695270143.943
nic,1984,45280110566.7989
nic,1985,41632188696.5312
nic,1986,38201859404.654
nic,1987,37122159522.0077
nic,1988,53309945619.6843
nic,1989,50303382216.2865
nic,1990,42645801413.9799
nic,1991,57364055300
nic,1992,61175614000
nic,1993,59374354700
nic,1994,60756075100
nic,1995,62961193600
nic,1996,65774932400
nic,1997,69599003700
nic,1998,73294384500
nic,1999,75794670600
nic,2000,80184442100
nic,2001,84065192800
nic,2002,87737737800
nic,2003,89193521700
nic,2004,90915843800
nic,2005,94003216400
nic,2006,96684000000
nic,2007,101293000000
nic,2008,104552000000
nic,2009,106321000000
nic,2010,109537000000
nic,2011,112405000000
nic,2012,116986000000
nic,2013,121467000000
nic,2014,126611000000
nic,2015,133257000000
nic,2016,140848000000
nic,2017,144650000000
nic,2018,138056000000
nic,2019,135949000000
nic,2020,134787000000
nld,1969,127540610800
nld,1970,136817473000
nld,1971,141134086000
nld,1972,144802170000
nld,1973,151484813000
nld,1974,156325533000
nld,1975,161024808000
nld,1976,169918766000
nld,1977,176925782000
nld,1978,185080749000
nld,1979,187442494000
nld,1980,187286929000
nld,1981,182818911000
nld,1982,180175602000
nld,1983,182444184000
nld,1984,183548019000
nld,1985,186098485000
nld,1986,190505034000
nld,1987,194460419000
nld,1988,197477086000
nld,1989,203708564000
nld,1990,211937325000
nld,1991,217676370000
nld,1992,219233940000
nld,1993,221011966000
nld,1994,225324038000
nld,1995,231327871000
nld,1996,242723775000
nld,1997,252860381000
nld,1998,267062928000
nld,1999,282971087000
nld,2000,293337102000
nld,2001,299335467000
nld,2002,302819162000
nld,2003,302424201000
nld,2004,304722358000
nld,2005,307495494000
nld,2006,307016317000
nld,2007,312771851000
nld,2008,315555869000
nld,2009,309606479000
nld,2010,309931773000
nld,2011,310147278000
nld,2012,306608189000
nld,2013,303652167000
nld,2014,304790201000
nld,2015,310816000000
nld,2016,314296000000
nld,2017,320993813000
nld,2018,327941171000
nld,2019,330833075000
nld,2020,308913034000
nor,1970,356164000000
nor,1971,375833000000
nor,1972,386066000000
nor,1973,399837000000
nor,1974,411737000000
nor,1975,433521000000
nor,1976,459336000000
nor,1977,488152000000
nor,1978,480389000000
nor,1979,500566000000
nor,1980,510928000000
nor,1981,512472000000
nor,1982,518219000000
nor,1983,528482000000
nor,1984,545349000000
nor,1985,595658000000
nor,1986,625735000000
nor,1987,621872000000
nor,1988,608742000000
nor,1989,605022000000
nor,1990,609212000000
nor,1991,621910000000
nor,1992,636613000000
nor,1993,651069000000
nor,1994,673171000000
nor,1995,697487000000
nor,1996,741591000000
nor,1997,764735000000
nor,1998,786367000000
nor,1999,815731000000
nor,2000,849836000000
nor,2001,867359000000
nor,2002,894560000000
nor,2003,923111000000
nor,2004,973402000000
nor,2005,1016258000000
nor,2006,1066675000000
nor,2007,1123300000000
nor,2008,1142125000000
nor,2009,1142450000000
nor,2010,1185985000000
nor,2011,1214039000000
nor,2012,1256458000000
nor,2013,1291780000000
nor,2014,1318537000000
nor,2015,1354268000000
nor,2016,1369481000000
nor,2017,1400140000000
nor,2018,1422101000000
nor,2019,1437720000000
nor,2020,1343274000000
npl,2001,940491825837.00891
npl,2002,973867314184.55811
npl,2003,1004635735306.35999
npl,2004,1014361222919.10999
npl,2005,1061966335705.67004
npl,2006,1119338519770.84009
npl,2007,1154767592272.57007
npl,2008,1169457300017.61011
npl,2009,1235772407157.69995
npl,2010,1312790413600.13989
npl,2011,1320301739002.18994
npl,2012,1360375694794.37012
npl,2013,1396401500887.71997
npl,2014,1438904115235.12012
npl,2015,1476066748220.69995
npl,2016,1537409941150.87012
npl,2017,1549515129068.42993
npl,2018,1645117692045.26001
npl,2019,1779021930303.68994
npl,2020,1842996639355.71997
nzl,1970,49307408000
nzl,1971,49527250000
nzl,1972,53023121000
nzl,1973,57506176000
nzl,1974,59812993000
nzl,1975,59371071000
nzl,1976,57429844000
nzl,1977,55564225000
nzl,1978,56557017000
nzl,1979,56290585000
nzl,1980,56155285000
nzl,1981,57304247000
nzl,1982,56514162000
nzl,1983,58256102000
nzl,1984,60512956000
nzl,1985,61340178000
nzl,1986,63866476000
nzl,1987,65679857000
nzl,1988,67601691000
nzl,1989,68286372000
nzl,1990,68564758000
nzl,1991,66933134000
nzl,1992,67144880000
nzl,1993,69726672000
nzl,1994,74177631000
nzl,1995,77263529000
nzl,1996,81142667000
nzl,1997,83347187000
nzl,1998,85682838000
nzl,1999,88282903000
nzl,2000,89502859000
nzl,2001,91894403000
nzl,2002,96475419000
nzl,2003,102469864000
nzl,2004,107958055000
nzl,2005,112938915000
nzl,2006,116229035000
nzl,2007,120629475000
nzl,2008,119653510000
nzl,2009,121474308000
nzl,2010,124127041000
nzl,2011,128037350000
nzl,2012,130989966000
nzl,2013,136092285000
nzl,2014,140555067000
nzl,2015,146456000000
nzl,2016,155969508000
nzl,2017,163704137000
nzl,2018,170920688000
nzl,2019,175782240000
nzl,2020,176531411000
omn,1998,3824716072.03936
omn,1999,3798969970.45284
omn,2000,3846540415.28484
omn,2001,4059588618.5757
omn,2002,4084686760.42298
omn,2003,4649726178.63104
omn,2004,4936884368.44492
omn,2005,5074391319.95626
omn,2006,5325696391.37646
omn,2007,6353050942.5191
omn,2008,6710474514.14688
omn,2009,7545891861.07106
omn,2010,7993691649.69568
omn,2011,8560100000
omn,2012,9495800000
omn,2013,9788600000
omn,2014,10183900000
omn,2015,10561800000
omn,2016,11099000000
omn,2017,12131000000
omn,2018,12245200000
omn,2019,11778700000
omn,2020,12653800000
pak,1986,2607847165699.12012
pak,1987,2699712378603.25977
pak,1988,2974370617056.72949
pak,1989,2998743020476.2998
pak,1990,3133728639445.43994
pak,1991,3092201813600
pak,1992,3494618316000
pak,1993,3569694692600
pak,1994,3693469005900
pak,1995,3954234974500
pak,1996,4235876843900
pak,1997,4413636030800
pak,1998,4482544314500
pak,1999,4815555711200
pak,2000,4835138000000
pak,2001,5003069000000
pak,2002,5093193000000
pak,2003,5274336000000
pak,2004,5613700000000
pak,2005,6218633000000
pak,2006,6379481000000
pak,2007,6654964000000
pak,2008,6891844000000
pak,2009,6858767000000
pak,2010,7010190000000
pak,2011,7331681000000
pak,2012,7700707000000
pak,2013,7865407146000
pak,2014,8304881421700
pak,2015,8545417722800
pak,2016,9196737604900
pak,2017,9978329047600
pak,2018,10598522000000
pak,2019,10922533000000
pak,2020,10470713000000
pan,1960,1183941603.40045
pan,1961,1270473095.70749
pan,1962,1334271676.61169
pan,1963,1484235222.13126
pan,1964,1584333095.04153
pan,1965,1725130109.76148
pan,1966,1746029674.53764
pan,1967,1885726701.51497
pan,1968,1931192321.98684
pan,1969,2180887111.55811
pan,1970,2279884996.72575
pan,1971,2431680776.03606
pan,1972,2433891475.2131
pan,1973,2500946821.07736
pan,1974,2774695154.8108
pan,1975,2700639463.88639
pan,1976,2709113507.231
pan,1977,2899963555.66568
pan,1978,3231187943.49717
pan,1979,3432354284.59066
pan,1980,3664469301.32675
pan,1981,4346272114.97988
pan,1982,3891867714.68412
pan,1983,4243854484.97051
pan,1984,4898385230.59095
pan,1985,5356125002.53084
pan,1986,5546637355.84137
pan,1987,5405960426.23597
pan,1988,4952537041.40423
pan,1989,6165851645.92402
pan,1990,5386143954.32954
pan,1991,6360288100
pan,1992,6856483600
pan,1993,7147255300
pan,1994,6961648000
pan,1995,6602794000
pan,1996,6698213100
pan,1997,7267845400
pan,1998,8614092800
pan,1999,8652764000
pan,2000,8641346800
pan,2001,8912536000
pan,2002,9530329200
pan,2003,10362643100
pan,2004,10810983000
pan,2005,11761188600
pan,2006,12336959200
pan,2007,12444500000
pan,2008,13074100000
pan,2009,13540900000
pan,2010,14472400000
pan,2011,15265900000
pan,2012,15834700000
pan,2013,17043600000
pan,2014,18318500000
pan,2015,18837800000
pan,2016,20169400000
pan,2017,20645800000
pan,2018,21311300000
pan,2019,22034400000
per,1960,46682000000
per,1961,48688000000
per,1962,54666000000
per,1963,59612000000
per,1964,63353000000
per,1965,67778000000
per,1966,74505000000
per,1967,79682000000
per,1968,78662000000
per,1969,81410000000
per,1970,83297000000
per,1971,87096000000
per,1972,89075000000
per,1973,95745000000
per,1974,104616000000
per,1975,108208000000
per,1976,109208000000
per,1977,106956000000
per,1978,98306000000
per,1979,97732000000
per,1980,104622000000
per,1981,112440000000
per,1982,109726000000
per,1983,103589000000
per,1984,106445000000
per,1985,108307000000
per,1986,124563000000
per,1987,138641000000
per,1988,127082000000
per,1989,106319000000
per,1990,105735000000
per,1991,109665000000
per,1992,108852000000
per,1993,113680000000
per,1994,124433000000
per,1995,136275000000
per,1996,139501000000
per,1997,144555000000
per,1998,141698000000
per,1999,139666000000
per,2000,143191000000
per,2001,144629000000
per,2002,151674000000
per,2003,155487000000
per,2004,160769000000
per,2005,166654000000
per,2006,177006000000
per,2007,192316000000
per,2008,209428000000
per,2009,215863000000
per,2010,235508000000
per,2011,252468000000
per,2012,271240000000
per,2013,286789000000
per,2014,298901000000
per,2015,310912000000
per,2016,322549000000
per,2017,331078000000
per,2018,343752000000
per,2019,354908000000
per,2020,323693000000
phl,1960,1112027992109.46997
phl,1961,1166524583315.83008
phl,1962,1233016871498
phl,1963,1306991505946.46997
phl,1964,1359270062090.05005
phl,1965,1425860631296.07007
phl,1966,1498564860493.03003
phl,1967,1574139916961.13989
phl,1968,1647082797004.57007
phl,1969,1712395874015.23999
phl,1970,1763172316926.91992
phl,1971,1822792873281.73999
phl,1972,1882932845788.8501
phl,1973,1991357467225.54004
phl,1974,2088670793439.57007
phl,1975,2188904081231.87012
phl,1976,2298318401086.68945
phl,1977,2419538910632.58008
phl,1978,2545672816605.8999
phl,1979,2669118393051.31006
phl,1980,2789433433728.75
phl,1981,2863513414060
phl,1982,2963765997090
phl,1983,2991228376960
phl,1984,3028221699970
phl,1985,3011679051860
phl,1986,3105264809300
phl,1987,3212778087630
phl,1988,3392555832310
phl,1989,3547044852250
phl,1990,3732222904630
phl,1991,3825484894350
phl,1992,3949305570460
phl,1993,4049144769139.99023
phl,1994,4167177111130
phl,1995,4291593993409.99023
phl,1996,4455547045840.00977
phl,1997,4648600795059.99023
phl,1998,4894618242270
phl,1999,5091786375280
phl,2000,5356411781259.2998
phl,2001,5567576769794.36035
phl,2002,5851522181593.86035
phl,2003,6166308349641.48047
phl,2004,6530391385258.44922
phl,2005,6820632512449.16992
phl,2006,7105899013858.09961
phl,2007,7447652352393.54883
phl,2008,7734581604932.11035
phl,2009,7930378587788.48047
phl,2010,8215063279592.87012
phl,2011,8671174618996.49902
phl,2012,9260725202390.64062
phl,2013,9799607099538.40039
phl,2014,10366460980192.59961
phl,2015,11034535072208.19922
phl,2016,11823461125398.09961
phl,2017,12527828037760.5
phl,2018,13250084431221
phl,2019,14027455562030.80078
phl,2020,12913708620432.80078
png,1961,1201149100
png,1962,1281368700
png,1963,1322073100
png,1964,1428477200
png,1965,1565824700
png,1966,1631285800
png,1967,1704602300
png,1968,1837666300
png,1969,1984536200
png,1970,2082133100
png,1971,2176397300
png,1972,2360401700
png,1973,2487514600
png,1974,2555593900
png,1975,2603439800
png,1976,2670328900
png,1977,2902417600
png,1978,3138315000
png,1979,3155453900
png,1980,3279234500
png,1981,3283281100
png,1982,3221152800
png,1983,3290898400
png,1984,3281853000
png,1985,3550599700
png,1986,3456812000
png,1987,3569405000
png,1988,3580830900
png,1989,3538221700
png,1990,3062856500
png,1991,3415155300
png,1992,3682235600
png,1993,3747458600
png,1994,4349460900
png,1995,3588209900
png,1996,4186403800
png,1997,4838632500
png,1998,4589404900
png,1999,4612023200
png,2000,3295124900
png,2001,2845793100
png,2002,3736633100
png,2003,2867517500
png,2004,3342523900
pol,1995,503660000000
pol,1996,547791000000
pol,1997,587925000000
pol,1998,617051000000
pol,1999,651266000000
pol,2000,670137000000
pol,2001,683674000000
pol,2002,710142000000
pol,2003,719955000000
pol,2004,751170000000
pol,2005,764812000000
pol,2006,800977000000
pol,2007,846210000000
pol,2008,902720000000
pol,2009,933811000000
pol,2010,958494000000
pol,2011,985694000000
pol,2012,990096000000
pol,2013,992518000000
pol,2014,1017156000000
pol,2015,1055095000000
pol,2016,1096841000000
pol,2017,1148481000000
pol,2018,1200304000000
pol,2019,1246865000000
pol,2020,1210133000000
pri,1960,1262200000
pri,1964,1712400000
pri,1965,1845900000
pri,1966,2015400000
pri,1967,2035100000
pri,1968,2157700000
pri,1969,2336900000
pri,1970,2648800000
pri,1971,2668000000
pri,1972,3120100000
pri,1973,3317800000
pri,1974,3247700000
pri,1975,3198200000
pri,1976,6428000000
pri,1977,3671700000
pri,1978,3883400000
pri,1979,4042400000
pri,1980,4051200000
pri,1981,3926100000
pri,1982,3919100000
pri,1983,4033100000
pri,1984,4221600000
pri,1985,4411800000
pri,1986,4596200000
pri,1987,4860500000
pri,1988,5054300000
pri,1989,5108500000
pri,1990,5215600000
pri,1991,5154800000
pri,1992,5347600000
pri,1993,5614800000
pri,1994,5896100000
pri,1995,5198700000
pri,1996,6581600000
pri,1997,6962500000
pri,1998,7270200000
pri,1999,7662900000
pri,2000,7896400000
pri,2001,7974800000
pri,2002,8179000000
pri,2003,8483300000
pri,2004,9204400000
pri,2005,9454778000
pri,2006,9551198000
pri,2007,9680091000
pri,2008,9567100000
pri,2009,9292600000
pri,2010,9427100000
pri,2011,9570500000
pri,2012,9801500000
pri,2013,9967000000
pri,2014,9656300000
pri,2015,9403300000
pri,2016,9136300000
pri,2017,9061500000
pri,2018,9018700000
pri,2019,9362700000
pri,2020,8484400000
prt,1970,40609220000
prt,1971,45759100000
prt,1972,47601874000
prt,1973,53324958000
prt,1974,58518308000
prt,1975,58000508000
prt,1976,60030372000
prt,1977,60390489000
prt,1978,59159664000
prt,1979,59227071000
prt,1980,61611439000
prt,1981,63311026000
prt,1982,64764795000
prt,1983,63964623000
prt,1984,62045912000
prt,1985,62443456000
prt,1986,65963641000
prt,1987,69450595000
prt,1988,74191343000
prt,1989,76374933000
prt,1990,81292588000
prt,1991,84730823000
prt,1992,88744222000
prt,1993,89722049000
prt,1994,90641995000
prt,1995,91182322000
prt,1996,94389319000
prt,1997,97599885000
prt,1998,102269841000
prt,1999,107654678000
prt,2000,111624265000
prt,2001,112617656000
prt,2002,114062436000
prt,2003,113698565000
prt,2004,116605077000
prt,2005,118443547000
prt,2006,120240101000
prt,2007,123257302000
prt,2008,124947860000
prt,2009,122059099000
prt,2010,124934310000
prt,2011,120362152000
prt,2012,113960683000
prt,2013,112772398000
prt,2014,115457212000
prt,2015,117810348000
prt,2016,120825870000
prt,2017,123364275000
prt,2018,126590564000
prt,2019,130721589000
prt,2020,121472379000
pry,1962,13206304010308.40039
pry,1963,13920537288110.09961
pry,1964,14344673253987
pry,1965,14629197307375.80078
pry,1966,14377856685913.90039
pry,1967,15746568769373.90039
pry,1968,16294805725111.59961
pry,1969,16837300890989.09961
pry,1970,17772619234027.10156
pry,1971,18834567937090.60156
pry,1972,19683945590447
pry,1973,20170605164463.89453
pry,1974,22383375456119.19922
pry,1975,24521631915288.39844
pry,1976,25603972886719.89453
pry,1977,28885428317695.60156
pry,1978,30663851516291.39844
pry,1979,31061831297866.30078
pry,1980,35709705899881.39844
pry,1981,39037092326759.60156
pry,1982,41314583627904.70312
pry,1983,40955409308006.70312
pry,1984,42808154869099.60156
pry,1985,43833792280080.70312
pry,1986,44771858311974.79688
pry,1987,47874988695626
pry,1988,49074002054233.39844
pry,1989,48667699089428.29688
pry,1990,54164801379357.50781
pry,1991,54967351954700
pry,1992,56773327469400
pry,1993,58706474674700
pry,1994,62162229994700
pry,1995,64229141098200
pry,1996,64549275482700
pry,1997,66458703463100
pry,1998,66135861343600
pry,1999,65208054205000
pry,2000,64242469758300
pry,2001,67779011854500
pry,2002,65882713370700
pry,2003,71030948369700
pry,2004,74373800205200
pry,2005,75054899036300
pry,2006,78055924272400
pry,2007,81953372751100
pry,2008,86781644462600
pry,2009,87599580620800
pry,2010,95696274842300
pry,2011,100327713266100
pry,2012,103648342918500
pry,2013,108460129554500
pry,2014,115216354961100
pry,2015,117538669036400
pry,2016,121843169702700
pry,2017,127677981911600
pry,2018,133271772243500
pry,2019,135621903258900
pry,2020,130828587116700
pse,1994,5160161622.18
pse,1995,5557444114.9
pse,1996,5449285445.59
pse,1997,6146008213.36
pse,1998,6778623307.57
pse,1999,7212122137.4
pse,2000,6629266454.04
pse,2001,6309187590.81
pse,2002,5734586300.15
pse,2003,6591792593.3
pse,2004,7279748737.91
pse,2005,8148236051.9
pse,2006,7705226237.76
pse,2007,8284833035.28
pse,2008,8239677283.23
pse,2009,8774841485.17
pse,2010,9049986757.24
pse,2011,10883400000
pse,2012,11934600000
pse,2013,11731500000
pse,2014,11926900000
pse,2015,12348300000
pse,2016,13569000000
pse,2017,13420300000
pse,2018,13570100000
pse,2019,14126500000
pse,2020,12367200000
qat,2016,138948114343.05499
qat,2017,144209331625.64499
qat,2018,147184973800.47601
qat,2019,151420650383.72101
qat,2020,135589173375.836
rou,1990,121699818996.92
rou,1991,107351176100
rou,1992,101354790400
rou,1993,102615240100
rou,1994,106504141200
rou,1995,119020200000
rou,1996,128014000000
rou,1997,122136400000
rou,1998,129435900000
rou,1999,124005900000
rou,2000,125922600000
rou,2001,136420000000
rou,2002,146099300000
rou,2003,158342500000
rou,2004,183424400000
rou,2005,204014600000
rou,2006,224838100000
rou,2007,255959000000
rou,2008,278233500000
rou,2009,260562600000
rou,2010,247565800000
rou,2011,250193600000
rou,2012,254986900000
rou,2013,256064300000
rou,2014,266629500000
rou,2015,282491500000
rou,2016,305102200000
rou,2017,337916700000
rou,2018,363835400000
rou,2019,378115900000
rou,2020,358094500000
rus,1996,17719898213400
rus,1997,18573382683500
rus,1998,17963635029500
rus,1999,17451021898600
rus,2000,18693442918600
rus,2001,20426675426000
rus,2002,22118938028300
rus,2003,23778305197200
rus,2004,26614594208100
rus,2005,29705265747900
rus,2006,33271155619400
rus,2007,37981220002400
rus,2008,41956404598700
rus,2009,39804558953100
rus,2010,41970770995300
rus,2011,44780100000000
rus,2012,48150000000000
rus,2013,50598800000000
rus,2014,51646000000000
rus,2015,46775600000000
rus,2016,45588700000000
rus,2017,47276600000000
rus,2018,49272000000000
rus,2019,50820800000000
rus,2020,46484700000000
rwa,1960,592271222290.47595
rwa,1961,567700899259.76099
rwa,1962,657751322104.2489
rwa,1963,614162356109.71497
rwa,1964,498310026766.638
rwa,1965,529153152776.83093
rwa,1966,580498589398.70203
rwa,1967,633929620112.25
rwa,1968,690812172098.18896
rwa,1969,781718877500.77405
rwa,1970,803448169363.87695
rwa,1971,806417543788.28784
rwa,1972,766398946385.09082
rwa,1973,745212972770.34802
rwa,1974,775667922678.15186
rwa,1975,692205422712.96106
rwa,1976,812864539488.79602
rwa,1977,853326891436.39697
rwa,1978,961460501566.60901
rwa,1979,1123099363461.1001
rwa,1980,1216160815592.62012
rwa,1981,1236394438427.12988
rwa,1982,1202085459598.81006
rwa,1983,1379380811596.70996
rwa,1984,1194170700727.84009
rwa,1985,1167169078181.18994
rwa,1986,1314073564612.23999
rwa,1987,1247655096062.63989
rwa,1988,1377897435219.47998
rwa,1989,1385861713728.56006
rwa,1990,1369277399682.62988
rwa,1991,1523186648100
rwa,1992,1542170394300
rwa,1993,1467288489000
rwa,1994,1150714447400
rwa,1995,1169122949800
rwa,1996,1260670847600
rwa,1997,1384985623200
rwa,1998,1575705235000
rwa,1999,1829409000000
rwa,2000,2045845000000
rwa,2001,2135775000000
rwa,2002,2426526000000
rwa,2003,2317777000000
rwa,2004,2473883000000
rwa,2005,2689133000000
rwa,2006,2963623000000
rwa,2007,3038587000000
rwa,2008,3276208000000
rwa,2009,3601046000000
rwa,2010,3801147000000
rwa,2011,4142592000000
rwa,2012,4414606000000
rwa,2013,4598383000000
rwa,2014,4894066000000
rwa,2015,5482317000000
rwa,2016,5712520000000
rwa,2017,5676498000000
rwa,2018,6316119000000
rwa,2019,6666190000000
rwa,2020,6332433000000
sau,2000,314979625300
sau,2001,319698987000
sau,2002,326936185700
sau,2003,341679269800
sau,2004,364827562300
sau,2005,401522057600
sau,2006,445642294500
sau,2007,503929973100
sau,2008,565269191200
sau,2009,615666183100
sau,2010,639417391200
sau,2011,650434895800
sau,2012,726340422900
sau,2013,749694682200
sau,2014,795672674800
sau,2015,849475271100
sau,2016,857275529300
sau,2017,884961803200
sau,2018,901785211800
sau,2019,942020123300
sau,2020,882694390759.73584
sdn,1960,4018545232.33864
sdn,1961,3869063678.0291
sdn,1962,4005452084.04572
sdn,1963,3943258882.43088
sdn,1964,3959625566.87152
sdn,1965,4223673314.48676
sdn,1966,3706723005.8132
sdn,1967,3532115514.81739
sdn,1968,3544592253.57365
sdn,1969,3382261345.07757
sdn,1970,3608043480.59972
sdn,1971,3918760713.0778
sdn,1972,3634531456.20238
sdn,1973,3568011133.36626
sdn,1974,4392209266.19481
sdn,1975,5145416786.9517
sdn,1976,6081705213.07052
sdn,1977,7015258203.56004
sdn,1978,6812694791.57396
sdn,1979,6341181248.31974
sdn,1980,6577571864.69749
sdn,1981,7254851419.67204
sdn,1982,8109140539.98035
sdn,1983,8485377314.01188
sdn,1984,8358141299.40879
sdn,1985,7712353825.70969
sdn,1986,6863669279.84378
sdn,1987,6799150619.20274
sdn,1988,7156505455.00953
sdn,1989,7438999957.9085
sdn,1990,7868079378.48073
sdn,1991,8365328453.2919
sdn,1992,8861080076.63642
sdn,1993,9436354897.61372
sdn,1994,9756784006.55707
sdn,1995,9786335893.9121
sdn,1996,10132553474.786
sdn,1997,10707871833.9785
sdn,1998,11173641169.3053
sdn,1999,11612131072.9983
sdn,2000,11150049334.8311
sdn,2001,12259149500
sdn,2002,12502583300
sdn,2003,13066748200
sdn,2004,14839294200
sdn,2005,15746926800
sdn,2006,16935819800
sdn,2007,17378227300
sdn,2008,17652803300
sdn,2009,18181829600
sdn,2010,19581285100
sdn,2011,16083647600
sdn,2012,15345408200
sdn,2013,16158714800
sdn,2014,17774586300
sdn,2015,18503872200
sdn,2016,19429065800
sdn,2017,19790957500
sdn,2018,19296183500
sdn,2019,19122517900
sdn,2020,18472352300
sen,1960,1545030645220.56006
sen,1961,1575469454222.08008
sen,1962,1592263264431.92993
sen,1963,1696174936420.37988
sen,1964,1754953271896.55005
sen,1965,1687778015040.86011
sen,1966,1744221245326.51001
sen,1967,1758520196975.90991
sen,1968,1822238332586.38965
sen,1969,1629578773131.02002
sen,1970,1746478974606.83008
sen,1971,1761781361396.23999
sen,1972,1747984127402.95996
sen,1973,1737698916485.8501
sen,1974,1794142146771.48999
sen,1975,1952183191571.29004
sen,1976,2151866797523.42969
sen,1977,2169176054765.1001
sen,1978,2191502488051.30005
sen,1979,2324196049131.50977
sen,1980,2363847825578.06982
sen,1981,2321537352614.95996
sen,1982,2569000124756.97998
sen,1983,2535994377490.91016
sen,1984,2648824020076.87988
sen,1985,2665699169316.62939
sen,1986,2956230601158.7002
sen,1987,3065482259379.08984
sen,1988,3163708308962.12939
sen,1989,3264242838542.33984
sen,1990,3254747688443.64941
sen,1991,3326947851800
sen,1992,3414776762700
sen,1993,3592399367700
sen,1994,3432796454200
sen,1995,3540248526100
sen,1996,3634029708600
sen,1997,3679716583100
sen,1998,3965185015100
sen,1999,4395990181700
sen,2000,4542145132400
sen,2001,4810674877700
sen,2002,4869323341300
sen,2003,5121356485900
sen,2004,5243866479300
sen,2005,5423594484300
sen,2006,5688848672400
sen,2007,5893705922600
sen,2008,6119678111300
sen,2009,6318918109800
sen,2010,6457754108800
sen,2011,6504765206600
sen,2012,6690664587300
sen,2013,6897597462400
sen,2014,7259973000000
sen,2015,7582336000000
sen,2016,7983448091900
sen,2017,8373101499300
sen,2018,8770737665700
sen,2019,9069198653800
sen,2020,9277306044000
sgp,1960,6948800000
sgp,1961,7613200000
sgp,1962,7908300000
sgp,1963,8278500000
sgp,1964,7874000000
sgp,1965,8182200000
sgp,1966,8763300000
sgp,1967,9556600000
sgp,1968,10516700000
sgp,1969,11392900000
sgp,1970,12829200000
sgp,1971,14347300000
sgp,1972,15658600000
sgp,1973,16930500000
sgp,1974,18098600000
sgp,1975,18681300000
sgp,1976,19665800000
sgp,1977,20693000000
sgp,1978,22051500000
sgp,1979,23515100000
sgp,1980,24844400000
sgp,1981,26049700000
sgp,1982,27097900000
sgp,1983,28639400000
sgp,1984,30313500000
sgp,1985,30290100000
sgp,1986,31480900000
sgp,1987,34698700000
sgp,1988,38661800000
sgp,1989,41869400000
sgp,1990,44965300000
sgp,1991,47720900000
sgp,1992,50533500000
sgp,1993,56473900000
sgp,1994,60595300000
sgp,1995,62935500000
sgp,1996,67076100000
sgp,1997,70927600000
sgp,1998,69558100000
sgp,1999,76274900000
sgp,2000,86636300000
sgp,2001,93624800000
sgp,2002,96853600000
sgp,2003,98096400000
sgp,2004,103251500000
sgp,2005,107480600000
sgp,2006,112193700000
sgp,2007,120052900000
sgp,2008,125186700000
sgp,2009,124841500000
sgp,2010,130273100000
sgp,2011,135432800000
sgp,2012,140475500000
sgp,2013,144430300000
sgp,2014,149636900000
sgp,2015,157343700000
sgp,2016,162482600000
sgp,2017,167578300000
sgp,2018,174236900000
sgp,2019,179905100000
sgp,2020,154501400000
sle,1980,4952311057500
sle,1981,4814165907400
sle,1982,4733641291900
sle,1983,4386300703000
sle,1984,4292154654100
sle,1985,3992152636700
sle,1986,3896894043300
sle,1987,4383127765800
sle,1988,3765984968500
sle,1989,4077425668400
sle,1990,3423176248500
sle,1991,3410766691700
sle,1992,3073448345500
sle,1993,3249752692000
sle,1994,2648288064900
sle,1995,3269342063800
sle,1996,3445025932500
sle,1997,2864967790900
sle,1998,2775220103200
sle,1999,2606494450300
sle,2000,2651745012900
sle,2001,3414135000000
sle,2002,4202489000000
sle,2003,4503267000000
sle,2004,4681469000000
sle,2005,4774192000000
sle,2006,4830427000000
sle,2007,5295016000000
sle,2008,5747817000000
sle,2009,6316093106500
sle,2010,5481895990200
sle,2011,7319611640600
sle,2012,7848870606500
sle,2013,10169128956600
sle,2014,8630669352800
sle,2015,8613740706000
sle,2016,9526938273700
sle,2017,9501783000000
sle,2018,8859174000000
