geo,time,sp_pop_totl_fe_zs
cub,2010,50.26099
cub,2011,50.27522
cub,2012,50.2852
cub,2013,50.29225
cub,2014,50.29861
cub,2015,50.30586
cub,2016,50.31428
cub,2017,50.3234
cub,2018,50.33285
cub,2019,50.34247
cub,2020,50.35174
cyp,1960,50.83771
cyp,1961,50.84316
cyp,1962,50.86932
cyp,1963,50.90376
cyp,1964,50.92667
cyp,1965,50.92449
cyp,1966,50.8914
cyp,1967,50.83468
cyp,1968,50.75882
cyp,1969,50.67371
cyp,1970,50.5831
cyp,1971,50.4898
cyp,1972,50.39236
cyp,1973,50.292
cyp,1974,50.18978
cyp,1975,50.08842
cyp,1976,49.98692
cyp,1977,49.88723
cyp,1978,49.79287
cyp,1979,49.71162
cyp,1980,49.6459
cyp,1981,49.59778
cyp,1982,49.5676
cyp,1983,49.54486
cyp,1984,49.51979
cyp,1985,49.48699
cyp,1986,49.44261
cyp,1987,49.39023
cyp,1988,49.34187
cyp,1989,49.31089
cyp,1990,49.30565
cyp,1991,49.32673
cyp,1992,49.36823
cyp,1993,49.42119
cyp,1994,49.47498
cyp,1995,49.52098
cyp,1996,49.56104
cyp,1997,49.59863
cyp,1998,49.6232
cyp,1999,49.6247
cyp,2000,49.59896
cyp,2001,49.53815
cyp,2002,49.45065
cyp,2003,49.36723
cyp,2004,49.32671
cyp,2005,49.35333
cyp,2006,49.45768
cyp,2007,49.62151
cyp,2008,49.80741
cyp,2009,49.96608
cyp,2010,50.0653
cyp,2011,50.09428
cyp,2012,50.0689
cyp,2013,50.01119
cyp,2014,49.95448
cyp,2015,49.92235
cyp,2016,49.92006
cyp,2017,49.93994
cyp,2018,49.97107
cyp,2019,49.99917
cyp,2020,50.01379
cze,1960,51.37156
cze,1961,51.35672
cze,1962,51.33283
cze,1963,51.30968
cze,1964,51.30096
cze,1965,51.31533
cze,1966,51.35695
cze,1967,51.42087
cze,1968,51.49502
cze,1969,51.56216
cze,1970,51.60948
cze,1971,51.63282
cze,1972,51.6361
cze,1973,51.62466
cze,1974,51.60718
cze,1975,51.59001
cze,1976,51.57424
cze,1977,51.55817
cze,1978,51.54263
cze,1979,51.52785
cze,1980,51.51412
cze,1981,51.50192
cze,1982,51.49152
cze,1983,51.48291
cze,1984,51.47611
cze,1985,51.47075
cze,1986,51.46709
cze,1987,51.4651
cze,1988,51.46352
cze,1989,51.46096
cze,1990,51.45637
cze,1991,51.44925
cze,1992,51.43998
cze,1993,51.42916
cze,1994,51.41784
cze,1995,51.40666
cze,1996,51.39506
cze,1997,51.38253
cze,1998,51.37034
cze,1999,51.36006
cze,2000,51.35254
cze,2001,51.35002
cze,2002,51.35095
cze,2003,51.34782
cze,2004,51.33026
cze,2005,51.29189
cze,2006,51.22896
cze,2007,51.14645
cze,2008,51.0569
cze,2009,50.97711
cze,2010,50.91815
cze,2011,50.88402
cze,2012,50.87031
cze,2013,50.86952
cze,2014,50.87055
cze,2015,50.86512
cze,2016,50.85127
cze,2017,50.8317
cze,2018,50.80859
cze,2019,50.78564
cze,2020,50.76542
deu,1960,53.47213
deu,1961,53.38236
deu,1962,53.27058
deu,1963,53.1481
deu,1964,53.03035
deu,1965,52.92819
deu,1966,52.84437
deu,1967,52.77584
deu,1968,52.72028
deu,1969,52.67341
deu,1970,52.63183
deu,1971,52.59556
deu,1972,52.56515
deu,1973,52.53825
deu,1974,52.51201
deu,1975,52.48434
deu,1976,52.45331
deu,1977,52.41896
deu,1978,52.38359
deu,1979,52.35075
deu,1980,52.32253
deu,1981,52.30091
deu,1982,52.28368
deu,1983,52.26385
deu,1984,52.23179
deu,1985,52.18126
deu,1986,52.10927
deu,1987,52.01974
deu,1988,51.9218
deu,1989,51.82806
deu,1990,51.74745
deu,1991,51.68295
deu,1992,51.63187
deu,1993,51.59025
deu,1994,51.55181
deu,1995,51.51197
deu,1996,51.4697
deu,1997,51.42648
deu,1998,51.38311
deu,1999,51.34125
deu,2000,51.30212
deu,2001,51.2658
deu,2002,51.23163
deu,2003,51.19921
deu,2004,51.1679
deu,2005,51.13709
deu,2006,51.10634
deu,2007,51.0755
deu,2008,51.04456
deu,2009,51.01377
deu,2010,50.98319
deu,2011,50.95361
deu,2012,50.92469
deu,2013,50.89423
deu,2014,50.85928
deu,2015,50.81813
deu,2016,50.76965
deu,2017,50.71557
deu,2018,50.66037
deu,2019,50.60994
deu,2020,50.5682
dji,1960,50.29175
dji,1961,50.28982
dji,1962,50.27865
dji,1963,50.2743
dji,1964,50.2677
dji,1965,50.25831
dji,1966,50.24578
dji,1967,50.22564
dji,1968,50.21358
dji,1969,50.20849
dji,1970,50.21358
dji,1971,50.24089
dji,1972,50.2798
dji,1973,50.29832
dji,1974,50.26513
dji,1975,50.17508
dji,1976,50.0342
dji,1977,49.87242
dji,1978,49.72663
dji,1979,49.61706
dji,1980,49.55204
dji,1981,49.52392
dji,1982,49.52371
dji,1983,49.54266
dji,1984,49.57243
dji,1985,49.60128
dji,1986,49.62838
dji,1987,49.65626
dji,1988,49.67741
dji,1989,49.69203
dji,1990,49.70147
dji,1991,49.70314
dji,1992,49.69937
dji,1993,49.69248
dji,1994,49.68764
dji,1995,49.68646
dji,1996,49.68096
dji,1997,49.6668
dji,1998,49.65854
dji,1999,49.67677
dji,2000,49.7254
dji,2001,49.8279
dji,2002,49.96526
dji,2003,50.05693
dji,2004,50.00305
dji,2005,49.7444
dji,2006,49.25077
dji,2007,48.57522
dji,2008,47.83889
dji,2009,47.20567
dji,2010,46.78705
dji,2011,46.61515
dji,2012,46.64327
dji,2013,46.80175
dji,2014,46.99107
dji,2015,47.14244
dji,2016,47.2427
dji,2017,47.31522
dji,2018,47.36679
dji,2019,47.41479
dji,2020,47.47045
dnk,1960,50.38448
dnk,1961,50.39385
dnk,1962,50.40516
dnk,1963,50.41527
dnk,1964,50.41975
dnk,1965,50.41602
dnk,1966,50.40278
dnk,1967,50.38212
dnk,1968,50.35993
dnk,1969,50.34386
dnk,1970,50.3396
dnk,1971,50.34841
dnk,1972,50.36845
dnk,1973,50.39662
dnk,1974,50.42832
dnk,1975,50.46014
dnk,1976,50.49118
dnk,1977,50.52198
dnk,1978,50.55218
dnk,1979,50.58162
dnk,1980,50.60995
dnk,1981,50.63715
dnk,1982,50.66231
dnk,1983,50.68399
dnk,1984,50.70063
dnk,1985,50.7107
dnk,1986,50.71367
dnk,1987,50.70993
dnk,1988,50.70109
dnk,1989,50.68921
dnk,1990,50.67584
dnk,1991,50.66168
dnk,1992,50.6467
dnk,1993,50.63108
dnk,1994,50.61474
dnk,1995,50.59802
dnk,1996,50.58081
dnk,1997,50.56344
dnk,1998,50.54681
dnk,1999,50.53164
dnk,2000,50.51863
dnk,2001,50.50805
dnk,2002,50.49939
dnk,2003,50.49146
dnk,2004,50.48233
dnk,2005,50.47077
dnk,2006,50.4568
dnk,2007,50.44063
dnk,2008,50.42253
dnk,2009,50.40235
dnk,2010,50.3806
dnk,2011,50.35644
dnk,2012,50.33088
dnk,2013,50.30641
dnk,2014,50.2864
dnk,2015,50.27316
dnk,2016,50.2674
dnk,2017,50.26844
dnk,2018,50.2742
dnk,2019,50.28182
dnk,2020,50.28902
dom,1960,49.36671
dom,1961,49.37982
dom,1962,49.3937
dom,1963,49.40738
dom,1964,49.42021
dom,1965,49.43189
dom,1966,49.4418
dom,1967,49.45063
dom,1968,49.4589
dom,1969,49.46771
dom,1970,49.4777
dom,1971,49.48883
dom,1972,49.50102
dom,1973,49.51338
dom,1974,49.5253
dom,1975,49.53618
dom,1976,49.54608
dom,1977,49.55538
dom,1978,49.56379
dom,1979,49.57193
dom,1980,49.57983
dom,1981,49.5875
dom,1982,49.5952
dom,1983,49.60313
dom,1984,49.6115
dom,1985,49.6207
dom,1986,49.63067
dom,1987,49.64136
dom,1988,49.65347
dom,1989,49.66751
dom,1990,49.68357
dom,1991,49.70108
dom,1992,49.71927
dom,1993,49.73922
dom,1994,49.76207
dom,1995,49.78805
dom,1996,49.81907
dom,1997,49.8534
dom,1998,49.88318
dom,1999,49.89861
dom,2000,49.89389
dom,2001,49.86631
dom,2002,49.82085
dom,2003,49.76904
dom,2004,49.72631
dom,2005,49.70281
dom,2006,49.70149
dom,2007,49.71819
dom,2008,49.74724
dom,2009,49.77999
dom,2010,49.81057
dom,2011,49.83781
dom,2012,49.86354
dom,2013,49.888
dom,2014,49.9121
dom,2015,49.93649
dom,2016,49.96085
dom,2017,49.9846
dom,2018,50.0078
dom,2019,50.03055
dom,2020,50.05297
dza,1960,49.73675
dza,1961,49.75577
dza,1962,49.78
dza,1963,49.80456
dza,1964,49.82288
dza,1965,49.83071
dza,1966,49.82779
dza,1967,49.81682
dza,1968,49.80058
dza,1969,49.78266
dza,1970,49.76542
dza,1971,49.74925
dza,1972,49.73352
dza,1973,49.71857
dza,1974,49.7043
dza,1975,49.69072
dza,1976,49.6778
dza,1977,49.66537
dza,1978,49.65325
dza,1979,49.64127
dza,1980,49.62912
dza,1981,49.61751
dza,1982,49.60613
dza,1983,49.59269
dza,1984,49.57444
dza,1985,49.55005
dza,1986,49.51889
dza,1987,49.48286
dza,1988,49.44633
dza,1989,49.41454
dza,1990,49.39078
dza,1991,49.3762
dza,1992,49.36911
dza,1993,49.36625
dza,1994,49.3633
dza,1995,49.3576
dza,1996,49.34816
dza,1997,49.33667
dza,1998,49.32619
dza,1999,49.32094
dza,2000,49.32357
dza,2001,49.33443
dza,2002,49.35191
dza,2003,49.37421
dza,2004,49.3987
dza,2005,49.42332
dza,2006,49.44783
dza,2007,49.47199
dza,2008,49.4936
dza,2009,49.51015
dza,2010,49.52016
dza,2011,49.52295
dza,2012,49.51954
dza,2013,49.5122
dza,2014,49.50394
dza,2015,49.49688
dza,2016,49.4915
dza,2017,49.48738
dza,2018,49.48427
dza,2019,49.48171
dza,2020,49.4794
ecu,1960,50.00845
ecu,1961,49.98464
ecu,1962,49.96149
ecu,1963,49.93887
ecu,1964,49.91643
ecu,1965,49.89395
ecu,1966,49.87151
ecu,1967,49.84938
ecu,1968,49.82833
ecu,1969,49.80949
ecu,1970,49.79335
ecu,1971,49.78013
ecu,1972,49.76929
ecu,1973,49.76037
ecu,1974,49.75298
ecu,1975,49.7465
ecu,1976,49.74102
ecu,1977,49.73643
ecu,1978,49.73252
ecu,1979,49.72883
ecu,1980,49.72519
ecu,1981,49.72157
ecu,1982,49.71805
ecu,1983,49.71502
ecu,1984,49.71292
ecu,1985,49.71194
ecu,1986,49.71215
ecu,1987,49.71362
ecu,1988,49.71605
ecu,1989,49.71957
ecu,1990,49.72398
ecu,1991,49.72928
ecu,1992,49.73538
ecu,1993,49.74231
ecu,1994,49.74995
ecu,1995,49.75831
ecu,1996,49.76738
ecu,1997,49.77703
ecu,1998,49.7869
ecu,1999,49.79668
ecu,2000,49.80603
ecu,2001,49.81492
ecu,2002,49.82337
ecu,2003,49.83176
ecu,2004,49.84051
ecu,2005,49.84986
ecu,2006,49.85986
ecu,2007,49.87042
ecu,2008,49.88112
ecu,2009,49.89156
ecu,2010,49.90143
ecu,2011,49.91068
ecu,2012,49.91942
ecu,2013,49.92791
ecu,2014,49.93628
ecu,2015,49.94481
ecu,2016,49.95345
ecu,2017,49.96211
ecu,2018,49.97063
ecu,2019,49.97894
ecu,2020,49.98698
egy,1960,49.11987
egy,1961,49.11476
egy,1962,49.10964
egy,1963,49.10631
egy,1964,49.10714
egy,1965,49.11348
egy,1966,49.12553
egy,1967,49.14229
egy,1968,49.16244
egy,1969,49.18422
egy,1970,49.20646
egy,1971,49.22946
egy,1972,49.25356
egy,1973,49.2777
egy,1974,49.30066
egy,1975,49.32194
egy,1976,49.34006
egy,1977,49.35599
egy,1978,49.37428
egy,1979,49.40058
egy,1980,49.43794
egy,1981,49.48694
egy,1982,49.54403
egy,1983,49.60294
egy,1984,49.65584
egy,1985,49.69752
egy,1986,49.7277
egy,1987,49.7481
egy,1988,49.75862
egy,1989,49.75956
egy,1990,49.75178
egy,1991,49.73437
egy,1992,49.70882
egy,1993,49.6809
egy,1994,49.65782
egy,1995,49.64404
egy,1996,49.64151
egy,1997,49.64766
egy,1998,49.65704
egy,1999,49.66241
egy,2000,49.6591
egy,2001,49.64615
egy,2002,49.62598
egy,2003,49.60157
egy,2004,49.57706
egy,2005,49.55532
egy,2006,49.53689
egy,2007,49.52098
egy,2008,49.50741
egy,2009,49.49576
egy,2010,49.48575
egy,2011,49.47742
egy,2012,49.47098
egy,2013,49.46646
egy,2014,49.46383
egy,2015,49.46301
egy,2016,49.464
egy,2017,49.46654
egy,2018,49.46997
egy,2019,49.47348
egy,2020,49.47656
eri,1960,50.30469
eri,1961,50.28655
eri,1962,50.26889
eri,1963,50.25178
eri,1964,50.23485
eri,1965,50.21834
eri,1966,50.20235
eri,1967,50.18665
eri,1968,50.17234
eri,1969,50.15986
eri,1970,50.15001
eri,1971,50.14304
eri,1972,50.13782
eri,1973,50.13398
eri,1974,50.12951
eri,1975,50.12415
eri,1976,50.11712
eri,1977,50.10945
eri,1978,50.10096
eri,1979,50.0924
eri,1980,50.08408
eri,1981,50.07758
eri,1982,50.07222
eri,1983,50.06622
eri,1984,50.05731
eri,1985,50.04421
eri,1986,50.02526
eri,1987,50.0027
eri,1988,49.98405
eri,1989,49.97831
eri,1990,49.99055
eri,1991,50.02387
eri,1992,50.07457
eri,1993,50.13493
eri,1994,50.19104
eri,1995,50.23271
eri,1996,50.2563
eri,1997,50.26394
eri,1998,50.25786
eri,1999,50.24318
eri,2000,50.22415
eri,2001,50.20135
eri,2002,50.17531
eri,2003,50.14918
eri,2004,50.12576
eri,2005,50.10604
eri,2006,50.09062
eri,2007,50.07862
eri,2008,50.06755
eri,2009,50.05391
eri,2010,50.03616
eri,2011,50.01308
esp,1960,51.42873
esp,1961,51.39606
esp,1962,51.3678
esp,1963,51.34328
esp,1964,51.32136
esp,1965,51.30108
esp,1966,51.28255
esp,1967,51.26545
esp,1968,51.24791
esp,1969,51.22765
esp,1970,51.20324
esp,1971,51.17427
esp,1972,51.14171
esp,1973,51.10731
esp,1974,51.07353
esp,1975,51.04215
esp,1976,51.01362
esp,1977,50.9878
esp,1978,50.96537
esp,1979,50.94683
esp,1980,50.9326
esp,1981,50.92259
esp,1982,50.91669
esp,1983,50.91528
esp,1984,50.91878
esp,1985,50.92721
esp,1986,50.94053
esp,1987,50.95789
esp,1988,50.97739
esp,1989,50.99655
esp,1990,51.01332
esp,1991,51.02693
esp,1992,51.03702
esp,1993,51.04261
esp,1994,51.04273
esp,1995,51.03668
esp,1996,51.02458
esp,1997,51.00646
esp,1998,50.98156
esp,1999,50.94911
esp,2000,50.90928
esp,2001,50.86313
esp,2002,50.81293
esp,2003,50.76153
esp,2004,50.71207
esp,2005,50.66725
esp,2006,50.6256
esp,2007,50.5881
esp,2008,50.56183
esp,2009,50.5555
esp,2010,50.57398
esp,2011,50.62118
esp,2012,50.69282
esp,2013,50.7753
esp,2014,50.84898
esp,2015,50.8993
esp,2016,50.92044
esp,2017,50.91687
esp,2018,50.89664
esp,2019,50.87242
esp,2020,50.8535
est,1960,55.85354
est,1961,55.68621
est,1962,55.50554
est,1963,55.31834
est,1964,55.13391
est,1965,54.95828
est,1966,54.79171
est,1967,54.63457
est,1968,54.48981
est,1969,54.36198
est,1970,54.25311
est,1971,54.16523
est,1972,54.09538
est,1973,54.03941
est,1974,53.99035
est,1975,53.94233
est,1976,53.89419
est,1977,53.8461
est,1978,53.79869
est,1979,53.75243
est,1980,53.70874
est,1981,53.6688
est,1982,53.63209
est,1983,53.59433
est,1984,53.54961
est,1985,53.49509
est,1986,53.42571
est,1987,53.34536
est,1988,53.27298
est,1989,53.23195
est,1990,53.23674
est,1991,53.29824
est,1992,53.40979
est,1993,53.54455
est,1994,53.65887
est,1995,53.71794
est,1996,53.70332
est,1997,53.62615
est,1998,53.51662
est,1999,53.41691
est,2000,53.35903
est,2001,53.35131
est,2002,53.38398
est,2003,53.44015
est,2004,53.49531
est,2005,53.52886
est,2006,53.53664
est,2007,53.52292
est,2008,53.49427
est,2009,53.46116
est,2010,53.43033
est,2011,53.40487
est,2012,53.38125
est,2013,53.3504
est,2014,53.30163
est,2015,53.22657
est,2016,53.12247
est,2017,52.99552
est,2018,52.85843
est,2019,52.73062
est,2020,52.62439
eth,1960,50.29277
eth,1961,50.28737
eth,1962,50.2824
eth,1963,50.27766
eth,1964,50.27298
eth,1965,50.26816
eth,1966,50.26336
eth,1967,50.25865
eth,1968,50.25363
eth,1969,50.24805
eth,1970,50.24173
eth,1971,50.23455
eth,1972,50.22686
eth,1973,50.21974
eth,1974,50.21449
eth,1975,50.21175
eth,1976,50.21143
eth,1977,50.21294
eth,1978,50.2158
eth,1979,50.21934
eth,1980,50.22288
eth,1981,50.22685
eth,1982,50.23088
eth,1983,50.23267
eth,1984,50.22958
eth,1985,50.22035
eth,1986,50.20434
eth,1987,50.18338
eth,1988,50.16151
eth,1989,50.14364
eth,1990,50.13271
eth,1991,50.12929
eth,1992,50.13159
eth,1993,50.13704
eth,1994,50.14246
eth,1995,50.1458
eth,1996,50.14674
eth,1997,50.14605
eth,1998,50.14426
eth,1999,50.1422
eth,2000,50.1404
eth,2001,50.13858
eth,2002,50.13641
eth,2003,50.13408
eth,2004,50.13187
eth,2005,50.12977
eth,2006,50.12826
eth,2007,50.12689
eth,2008,50.12391
eth,2009,50.11717
eth,2010,50.10555
eth,2011,50.08879
eth,2012,50.06824
eth,2013,50.04631
eth,2014,50.02594
eth,2015,50.00906
eth,2016,49.99602
eth,2017,49.98613
eth,2018,49.97889
eth,2019,49.97355
eth,2020,49.96952
fin,1960,51.8349
fin,1961,51.80138
fin,1962,51.77132
fin,1963,51.74554
fin,1964,51.7252
fin,1965,51.71111
fin,1966,51.70329
fin,1967,51.70163
fin,1968,51.70314
fin,1969,51.70408
fin,1970,51.70172
fin,1971,51.69491
fin,1972,51.68446
fin,1973,51.67254
fin,1974,51.66222
fin,1975,51.65567
fin,1976,51.65338
fin,1977,51.6543
fin,1978,51.65617
fin,1979,51.65596
fin,1980,51.65203
fin,1981,51.64336
fin,1982,51.63068
fin,1983,51.61482
fin,1984,51.59735
fin,1985,51.57926
fin,1986,51.56085
fin,1987,51.54168
fin,1988,51.52102
fin,1989,51.49745
fin,1990,51.47057
fin,1991,51.43977
fin,1992,51.40616
fin,1993,51.37117
fin,1994,51.33743
fin,1995,51.3065
fin,1996,51.27873
fin,1997,51.25367
fin,1998,51.23039
fin,1999,51.20731
fin,2000,51.18348
fin,2001,51.15856
fin,2002,51.13301
fin,2003,51.10688
fin,2004,51.08063
fin,2005,51.0546
fin,2006,51.02877
fin,2007,51.00323
fin,2008,50.97747
fin,2009,50.95113
fin,2010,50.92365
fin,2011,50.89519
fin,2012,50.8659
fin,2013,50.83679
fin,2014,50.80908
fin,2015,50.78358
fin,2016,50.76055
fin,2017,50.7398
fin,2018,50.72076
fin,2019,50.70261
fin,2020,50.68498
fji,1960,48.4937
fji,1961,48.52889
fji,1962,48.632
fji,1963,48.76909
fji,1964,48.89687
fji,1965,48.99021
fji,1966,49.04376
fji,1967,49.07075
fji,1968,49.08507
fji,1969,49.10596
fji,1970,49.14294
fji,1971,49.19905
fji,1972,49.26876
fji,1973,49.33853
fji,1974,49.39602
fji,1975,49.431
fji,1976,49.44167
fji,1977,49.43197
fji,1978,49.4108
fji,1979,49.38898
fji,1980,49.37228
fji,1981,49.36363
fji,1982,49.36082
fji,1983,49.35879
fji,1984,49.35258
fji,1985,49.33939
fji,1986,49.3176
fji,1987,49.28814
fji,1988,49.25705
fji,1989,49.22689
fji,1990,49.20386
fji,1991,49.18738
fji,1992,49.17619
fji,1993,49.17069
fji,1994,49.1704
fji,1995,49.17426
fji,1996,49.18325
fji,1997,49.19822
fji,1998,49.21027
fji,1999,49.21283
fji,2000,49.20217
fji,2001,49.17517
fji,2002,49.13543
fji,2003,49.0882
fji,2004,49.04165
fji,2005,49.00135
fji,2006,48.97079
fji,2007,48.94635
fji,2008,48.93394
fji,2009,48.93409
fji,2010,48.94919
fji,2011,48.98008
fji,2012,49.02603
fji,2013,49.08064
fji,2014,49.1363
fji,2015,49.18769
fji,2016,49.23086
fji,2017,49.26834
fji,2018,49.3005
fji,2019,49.32789
fji,2020,49.35345
fra,1960,51.49323
fra,1961,51.45388
fra,1962,51.41711
fra,1963,51.38244
fra,1964,51.34912
fra,1965,51.31648
fra,1966,51.285
fra,1967,51.25489
fra,1968,51.22506
fra,1969,51.19423
fra,1970,51.16198
fra,1971,51.12718
fra,1972,51.09126
fra,1973,51.05947
fra,1974,51.03857
fra,1975,51.0329
fra,1976,51.04423
fra,1977,51.07008
fra,1978,51.10504
fra,1979,51.14151
fra,1980,51.17381
fra,1981,51.20038
fra,1982,51.22245
fra,1983,51.24075
fra,1984,51.25694
fra,1985,51.27225
fra,1986,51.28651
fra,1987,51.2992
fra,1988,51.31098
fra,1989,51.32269
fra,1990,51.33496
fra,1991,51.34806
fra,1992,51.36193
fra,1993,51.37658
fra,1994,51.39186
fra,1995,51.40767
fra,1996,51.42369
fra,1997,51.43993
fra,1998,51.45683
fra,1999,51.47503
fra,2000,51.4947
fra,2001,51.51629
fra,2002,51.53901
fra,2003,51.5603
fra,2004,51.57696
fra,2005,51.58691
fra,2006,51.5895
fra,2007,51.58587
fra,2008,51.57803
fra,2009,51.56883
fra,2010,51.56049
fra,2011,51.55313
fra,2012,51.54656
fra,2013,51.54212
fra,2014,51.54133
fra,2015,51.54506
fra,2016,51.55435
fra,2017,51.56845
fra,2018,51.58424
fra,2019,51.59738
fra,2020,51.60488
fsm,1960,48.49247
fsm,1961,48.49039
fsm,1962,48.48223
fsm,1963,48.4792
fsm,1964,48.4765
fsm,1965,48.47005
fsm,1966,48.4721
fsm,1967,48.46913
fsm,1968,48.47224
fsm,1969,48.46041
fsm,1970,48.43931
fsm,1971,48.40149
fsm,1972,48.33882
fsm,1973,48.29126
fsm,1974,48.27398
fsm,1975,48.30962
fsm,1976,48.4074
fsm,1977,48.54644
fsm,1978,48.69054
fsm,1979,48.80947
fsm,1980,48.88944
fsm,1981,48.91411
fsm,1982,48.90085
fsm,1983,48.86767
fsm,1984,48.83042
fsm,1985,48.81307
fsm,1986,48.81234
fsm,1987,48.82147
fsm,1988,48.84002
fsm,1989,48.85182
fsm,1990,48.85675
fsm,1991,48.84844
fsm,1992,48.83317
fsm,1993,48.82244
fsm,1994,48.83052
fsm,1995,48.88083
fsm,1996,48.9664
fsm,1997,49.07857
fsm,1998,49.21076
fsm,1999,49.31474
fsm,2000,49.37945
fsm,2001,49.38322
fsm,2002,49.34549
fsm,2003,49.28346
fsm,2004,49.21781
fsm,2005,49.17888
fsm,2006,49.16583
fsm,2007,49.18232
fsm,2008,49.20569
fsm,2009,49.23134
fsm,2010,49.23919
fsm,2011,49.23923
fsm,2012,49.2278
fsm,2013,49.20791
fsm,2014,49.19307
fsm,2015,49.17345
fsm,2016,49.16663
fsm,2017,49.1589
fsm,2018,49.15483
fsm,2019,49.15518
fsm,2020,49.15711
gab,1960,51.12572
gab,1961,51.15057
gab,1962,51.18711
gab,1963,51.24166
gab,1964,51.32075
gab,1965,51.42447
gab,1966,51.55647
gab,1967,51.70723
gab,1968,51.85351
gab,1969,51.96851
gab,1970,52.03142
gab,1971,52.03843
gab,1972,51.99745
gab,1973,51.92723
gab,1974,51.84903
gab,1975,51.77719
gab,1976,51.71515
gab,1977,51.65912
gab,1978,51.60806
gab,1979,51.55773
gab,1980,51.50378
gab,1981,51.44885
gab,1982,51.39423
gab,1983,51.33906
gab,1984,51.28497
gab,1985,51.23037
gab,1986,51.17628
gab,1987,51.12059
gab,1988,51.06625
gab,1989,51.01492
gab,1990,50.96678
gab,1991,50.92269
gab,1992,50.88108
gab,1993,50.83742
gab,1994,50.78628
gab,1995,50.72423
gab,1996,50.64918
gab,1997,50.56381
gab,1998,50.47429
gab,1999,50.39014
gab,2000,50.31558
gab,2001,50.25365
gab,2002,50.20065
gab,2003,50.14592
gab,2004,50.07867
gab,2005,49.99144
gab,2006,49.88393
gab,2007,49.76303
gab,2008,49.63656
gab,2009,49.51511
gab,2010,49.40627
gab,2011,49.3105
gab,2012,49.22783
gab,2013,49.16013
gab,2014,49.1097
gab,2015,49.07655
gab,2016,49.0603
gab,2017,49.05904
gab,2018,49.06862
gab,2019,49.0839
gab,2020,49.10187
gbr,1960,51.708
gbr,1961,51.66231
gbr,1962,51.61502
gbr,1963,51.56995
gbr,1964,51.53181
gbr,1965,51.50357
gbr,1966,51.48714
gbr,1967,51.48088
gbr,1968,51.47977
gbr,1969,51.47681
gbr,1970,51.46719
gbr,1971,51.4492
gbr,1972,51.42487
gbr,1973,51.39775
gbr,1974,51.37311
gbr,1975,51.35473
gbr,1976,51.34342
gbr,1977,51.33785
gbr,1978,51.33717
gbr,1979,51.33978
gbr,1980,51.34442
gbr,1981,51.35103
gbr,1982,51.35965
gbr,1983,51.36909
gbr,1984,51.37786
gbr,1985,51.38491
gbr,1986,51.3894
gbr,1987,51.39141
gbr,1988,51.39169
gbr,1989,51.3915
gbr,1990,51.39161
gbr,1991,51.39206
gbr,1992,51.39209
gbr,1993,51.39071
gbr,1994,51.3866
gbr,1995,51.37873
gbr,1996,51.36722
gbr,1997,51.35211
gbr,1998,51.33223
gbr,1999,51.3061
gbr,2000,51.27299
gbr,2001,51.23221
gbr,2002,51.18485
gbr,2003,51.13409
gbr,2004,51.08443
gbr,2005,51.03917
gbr,2006,50.99981
gbr,2007,50.96565
gbr,2008,50.93498
gbr,2009,50.90508
gbr,2010,50.87397
gbr,2011,50.84117
gbr,2012,50.80747
gbr,2013,50.77377
gbr,2014,50.74145
gbr,2015,50.71147
gbr,2016,50.6841
gbr,2017,50.65887
gbr,2018,50.63527
gbr,2019,50.61253
gbr,2020,50.59009
geo,1960,53.41154
geo,1961,53.35921
geo,1962,53.30695
geo,1963,53.25415
geo,1964,53.20086
geo,1965,53.14701
geo,1966,53.09187
geo,1967,53.03704
geo,1968,52.98733
geo,1969,52.9488
geo,1970,52.9254
geo,1971,52.91725
geo,1972,52.9219
geo,1973,52.93638
geo,1974,52.95599
geo,1975,52.97714
geo,1976,52.9998
geo,1977,53.02261
geo,1978,53.04006
geo,1979,53.04533
geo,1980,53.03361
geo,1981,53.00443
geo,1982,52.95995
geo,1983,52.90303
geo,1984,52.83692
geo,1985,52.76598
geo,1986,52.6888
geo,1987,52.60747
geo,1988,52.53381
geo,1989,52.48169
geo,1990,52.45949
geo,1991,52.47272
geo,1992,52.5172
geo,1993,52.57839
geo,1994,52.63401
geo,1995,52.66667
geo,1996,52.6689
geo,1997,52.6442
geo,1998,52.59881
geo,1999,52.5455
geo,2000,52.49538
geo,2001,52.45103
geo,2002,52.41051
geo,2003,52.37666
geo,2004,52.35125
geo,2005,52.33504
geo,2006,52.3307
geo,2007,52.33752
geo,2008,52.34949
geo,2009,52.35743
geo,2010,52.3551
geo,2011,52.33915
geo,2012,52.31219
geo,2013,52.28141
geo,2014,52.25648
geo,2015,52.24498
geo,2016,52.249
geo,2017,52.26605
geo,2018,52.29124
geo,2019,52.31783
geo,2020,52.34035
gha,1960,49.19773
gha,1961,49.17484
gha,1962,49.15222
gha,1963,49.1341
gha,1964,49.12521
gha,1965,49.12792
gha,1966,49.14432
gha,1967,49.17188
gha,1968,49.20379
gha,1969,49.23098
gha,1970,49.2483
gha,1971,49.25274
gha,1972,49.24829
gha,1973,49.24499
gha,1974,49.2552
gha,1975,49.28617
gha,1976,49.33967
gha,1977,49.4103
gha,1978,49.48892
gha,1979,49.56293
gha,1980,49.62318
gha,1981,49.66762
gha,1982,49.69869
gha,1983,49.71755
gha,1984,49.7266
gha,1985,49.72787
gha,1986,49.72163
