geo,time,en_atm_co2e_kd_gd
deu,1995,0.33811
deu,1996,0.3468
deu,1997,0.32867
deu,1998,0.31931
deu,1999,0.30258
deu,2000,0.29287
deu,2001,0.29407
deu,2002,0.28967
deu,2003,0.29289
deu,2004,0.28405
deu,2005,0.27558
deu,2006,0.26942
deu,2007,0.25181
deu,2008,0.25131
deu,2009,0.24795
deu,2010,0.2504
deu,2011,0.23267
deu,2012,0.23593
deu,2013,0.24035
deu,2014,0.22302
deu,2015,0.22117
deu,2016,0.21776
deu,2017,0.20783
deu,2018,0.19924
dji,2013,0.26568
dji,2014,0.20384
dji,2015,0.2222
dji,2016,0.18905
dji,2017,0.17203
dji,2018,0.16544
dma,1990,0.17126
dma,1991,0.16898
dma,1992,0.22082
dma,1993,0.21615
dma,1994,0.21608
dma,1995,0.26215
dma,1996,0.20341
dma,1997,0.24882
dma,1998,0.26375
dma,1999,0.26282
dma,2000,0.3035
dma,2001,0.35042
dma,2002,0.28849
dma,2003,0.31647
dma,2004,0.35097
dma,2005,0.34868
dma,2006,0.35398
dma,2007,0.35242
dma,2008,0.32899
dma,2009,0.92467
dma,2010,0.33066
dma,2011,0.31299
dma,2012,0.4652
dma,2013,0.31953
dma,2014,0.32392
dma,2015,0.33288
dma,2016,0.32458
dma,2017,0.32891
dma,2018,0.34044
dnk,1990,0.2578
dnk,1991,0.30625
dnk,1992,0.27299
dnk,1993,0.28387
dnk,1994,0.28723
dnk,1995,0.26436
dnk,1996,0.31428
dnk,1997,0.26458
dnk,1998,0.24267
dnk,1999,0.22475
dnk,2000,0.20047
dnk,2001,0.20313
dnk,2002,0.20268
dnk,2003,0.22194
dnk,2004,0.19632
dnk,2005,0.17895
dnk,2006,0.19941
dnk,2007,0.18128
dnk,2008,0.17102
dnk,2009,0.17185
dnk,2010,0.16971
dnk,2011,0.14978
dnk,2012,0.13252
dnk,2013,0.13737
dnk,2014,0.12091
dnk,2015,0.11101
dnk,2016,0.11322
dnk,2017,0.10373
dnk,2018,0.10186
dom,1990,0.39337
dom,1991,0.40803
dom,1992,0.42883
dom,1993,0.39526
dom,1994,0.4508
dom,1995,0.45373
dom,1996,0.45994
dom,1997,0.48114
dom,1998,0.51647
dom,1999,0.52215
dom,2000,0.52329
dom,2001,0.51921
dom,2002,0.54664
dom,2003,0.49701
dom,2004,0.44651
dom,2005,0.44139
dom,2006,0.44027
dom,2007,0.41512
dom,2008,0.40142
dom,2009,0.38004
dom,2010,0.36884
dom,2011,0.36162
dom,2012,0.36504
dom,2013,0.3418
dom,2014,0.32034
dom,2015,0.32952
dom,2016,0.32225
dom,2017,0.29441
dom,2018,0.29555
dza,1990,0.84366
dza,1991,0.84196
dza,1992,0.81744
dza,1993,0.92723
dza,1994,0.91119
dza,1995,0.89624
dza,1996,0.84161
dza,1997,0.84901
dza,1998,0.82678
dza,1999,0.83339
dza,2000,0.81375
dza,2001,0.75165
dza,2002,0.76548
dza,2003,0.74452
dza,2004,0.72277
dza,2005,0.71546
dza,2006,0.74113
dza,2007,0.76852
dza,2008,0.77642
dza,2009,0.82871
dza,2010,0.80254
dza,2011,0.81439
dza,2012,0.84428
dza,2013,0.84249
dza,2014,0.86725
dza,2015,0.87945
dza,2016,0.83688
dza,2017,0.83623
dza,2018,0.86373
ecu,1990,0.35711
ecu,1991,0.35471
ecu,1992,0.36993
ecu,1993,0.34022
ecu,1994,0.34432
ecu,1995,0.39111
ecu,1996,0.43713
ecu,1997,0.43874
ecu,1998,0.4218
ecu,1999,0.3924
ecu,2000,0.40034
ecu,2001,0.42181
ecu,2002,0.40815
ecu,2003,0.40356
ecu,2004,0.39567
ecu,2005,0.40136
ecu,2006,0.41218
ecu,2007,0.40986
ecu,2008,0.39448
ecu,2009,0.42011
ecu,2010,0.43358
ecu,2011,0.41182
ecu,2012,0.40223
ecu,2013,0.41257
ecu,2014,0.41535
ecu,2015,0.41011
ecu,2016,0.39777
ecu,2017,0.37611
ecu,2018,0.38873
egy,1990,0.75387
egy,1991,0.76754
egy,1992,0.7586
egy,1993,0.73346
egy,1994,0.66395
egy,1995,0.67443
egy,1996,0.67665
egy,1997,0.68907
egy,1998,0.68602
egy,1999,0.67883
egy,2000,0.62811
egy,2001,0.67197
egy,2002,0.67061
egy,2003,0.66767
egy,2004,0.69738
egy,2005,0.75127
egy,2006,0.74054
egy,2007,0.74509
egy,2008,0.72162
egy,2009,0.71262
egy,2010,0.68124
egy,2011,0.68683
egy,2012,0.70787
egy,2013,0.68627
egy,2014,0.68654
egy,2015,0.68601
egy,2016,0.68074
egy,2017,0.66663
egy,2018,0.65307
esp,1990,0.29174
esp,1991,0.29401
esp,1992,0.30477
esp,1993,0.28891
esp,1994,0.29558
esp,1995,0.3029
esp,1996,0.2822
esp,1997,0.29402
esp,1998,0.29026
esp,1999,0.30174
esp,2000,0.30215
esp,2001,0.29219
esp,2002,0.30175
esp,2003,0.29855
esp,2004,0.30486
esp,2005,0.30721
esp,2006,0.28776
esp,2007,0.28823
esp,2008,0.26112
esp,2009,0.24063
esp,2010,0.22834
esp,2011,0.23119
esp,2012,0.23378
esp,2013,0.21387
esp,2014,0.20935
esp,2015,0.21444
esp,2016,0.20062
esp,2017,0.20777
esp,2018,0.19919
est,1995,1.5834
est,1996,1.59993
est,1997,1.38399
est,1998,1.2815
est,1999,1.20307
est,2000,1.06551
est,2001,1.03704
est,2002,0.94396
est,2003,0.99358
est,2004,0.93526
est,2005,0.86402
est,2006,0.7306
est,2007,0.84838
est,2008,0.82399
est,2009,0.78946
est,2010,0.97255
est,2011,0.86684
est,2012,0.78064
est,2013,0.87993
est,2014,0.79322
est,2015,0.67172
est,2016,0.66303
est,2017,0.65196
est,2018,0.61531
eth,1990,0.17468
eth,1991,0.18973
eth,1992,0.13553
eth,1993,0.15288
eth,1994,0.17259
eth,1995,0.18493
eth,1996,0.1837
eth,1997,0.18991
eth,1998,0.20764
eth,1999,0.19439
eth,2000,0.20516
eth,2001,0.23413
eth,2002,0.23955
eth,2003,0.26895
eth,2004,0.25143
eth,2005,0.21304
eth,2006,0.20554
eth,2007,0.20729
eth,2008,0.21207
eth,2009,0.19633
eth,2010,0.16286
eth,2011,0.17071
eth,2012,0.1763
eth,2013,0.19372
eth,2014,0.21074
eth,2015,0.19941
eth,2016,0.21151
eth,2017,0.19963
eth,2018,0.19681
fin,1990,0.34994
fin,1991,0.37571
fin,1992,0.36843
fin,1993,0.37925
fin,1994,0.40895
fin,1995,0.36726
fin,1996,0.39519
fin,1997,0.36007
fin,1998,0.32257
fin,1999,0.30493
fin,2000,0.2811
fin,2001,0.30373
fin,2002,0.31012
fin,2003,0.34366
fin,2004,0.31189
fin,2005,0.24867
fin,2006,0.28886
fin,2007,0.26647
fin,2008,0.23012
fin,2009,0.23937
fin,2010,0.26773
fin,2011,0.23014
fin,2012,0.20923
fin,2013,0.21446
fin,2014,0.19797
fin,2015,0.18265
fin,2016,0.18964
fin,2017,0.17292
fin,2018,0.17634
fji,1990,0.27642
fji,1991,0.2841
fji,1992,0.27877
fji,1993,0.26936
fji,1994,0.25629
fji,1995,0.25337
fji,1996,0.26085
fji,1997,0.26022
fji,1998,0.25046
fji,1999,0.2361
fji,2000,0.2552
fji,2001,0.31789
fji,2002,0.2624
fji,2003,0.30498
fji,2004,0.39154
fji,2005,0.34088
fji,2006,0.35822
fji,2007,0.33228
fji,2008,0.25058
fji,2009,0.25675
fji,2010,0.29823
fji,2011,0.27785
fji,2012,0.25424
fji,2013,0.26632
fji,2014,0.29236
fji,2015,0.32247
fji,2016,0.36272
fji,2017,0.35814
fji,2018,0.36214
fra,1990,0.21473
fra,1991,0.22689
fra,1992,0.21627
fra,1993,0.20634
fra,1994,0.19867
fra,1995,0.19898
fra,1996,0.20494
fra,1997,0.19546
fra,1998,0.20027
fra,1999,0.19051
fra,2000,0.18245
fra,2001,0.18064
fra,2002,0.17591
fra,2003,0.17714
fra,2004,0.17278
fra,2005,0.17124
fra,2006,0.1631
fra,2007,0.15551
fra,2008,0.15311
fra,2009,0.15133
fra,2010,0.15019
fra,2011,0.14088
fra,2012,0.14162
fra,2013,0.14094
fra,2014,0.12629
fra,2015,0.12736
fra,2016,0.12686
fra,2017,0.12547
fra,2018,0.12068
fsm,1990,0
fsm,1991,0
fsm,1992,0.40487
fsm,1993,0.37439
fsm,1994,0.3764
fsm,1995,0.38371
fsm,1996,0.39632
fsm,1997,0.45705
fsm,1998,0.44438
fsm,1999,0.43835
fsm,2000,0.41814
fsm,2001,0.47224
fsm,2002,0.43836
fsm,2003,0.49322
fsm,2004,0.5089
fsm,2005,0.49872
fsm,2006,0.43673
fsm,2007,0.4449
fsm,2008,0.39075
fsm,2009,0.41874
fsm,2010,0.34649
fsm,2011,0.36631
fsm,2012,0.40438
fsm,2013,0.45213
fsm,2014,0.4628
fsm,2015,0.47395
fsm,2016,0.53235
fsm,2017,0.51844
fsm,2018,0.54778
gab,1990,0.50253
gab,1991,0.49881
gab,1992,0.54548
gab,1993,0.53502
gab,1994,0.48733
gab,1995,0.48201
gab,1996,0.47625
gab,1997,0.4609
gab,1998,0.45463
gab,1999,0.48809
gab,2000,0.48197
gab,2001,0.4628
gab,2002,0.43863
gab,2003,0.43493
gab,2004,0.43589
gab,2005,0.4437
gab,2006,0.39834
gab,2007,0.37669
gab,2008,0.39727
gab,2009,0.40348
gab,2010,0.4279
gab,2011,0.47244
gab,2012,0.46399
gab,2013,0.42943
gab,2014,0.39723
gab,2015,0.381
gab,2016,0.38886
gab,2017,0.31857
gab,2018,0.30986
gbr,1990,0.31779
gbr,1991,0.32921
gbr,1992,0.31792
gbr,1993,0.3032
gbr,1994,0.2892
gbr,1995,0.27621
gbr,1996,0.27997
gbr,1997,0.25577
gbr,1998,0.2479
gbr,1999,0.23877
gbr,2000,0.23411
gbr,2001,0.23406
gbr,2002,0.22307
gbr,2003,0.22073
gbr,2004,0.21589
gbr,2005,0.20902
gbr,2006,0.20393
gbr,2007,0.19464
gbr,2008,0.18974
gbr,2009,0.17892
gbr,2010,0.18157
gbr,2011,0.16538
gbr,2012,0.17136
gbr,2013,0.16266
gbr,2014,0.1448
gbr,2015,0.13652
gbr,2016,0.127
gbr,2017,0.12071
gbr,2018,0.11675
geo,1990,1.96669
geo,1991,1.89869
geo,1992,2.71106
geo,1993,3.07417
geo,1994,2.2262
geo,1995,1.70008
geo,1996,1.18869
geo,1997,0.9335
geo,1998,0.81846
geo,1999,0.72069
geo,2000,0.74682
geo,2001,0.52584
geo,2002,0.41924
geo,2003,0.403
geo,2004,0.40624
geo,2005,0.46639
geo,2006,0.47248
geo,2007,0.50274
geo,2008,0.42199
geo,2009,0.50856
geo,2010,0.45309
geo,2011,0.51704
geo,2012,0.53603
geo,2013,0.56406
geo,2014,0.58352
geo,2015,0.61522
geo,2016,0.62709
geo,2017,0.59688
geo,2018,0.55926
gha,1990,0.2204
gha,1991,0.19208
gha,1992,0.22247
gha,1993,0.21975
gha,1994,0.23074
gha,1995,0.23764
gha,1996,0.25045
gha,1997,0.25212
gha,1998,0.3424
gha,1999,0.35377
gha,2000,0.2976
gha,2001,0.30959
gha,2002,0.35398
gha,2003,0.32333
gha,2004,0.28428
gha,2005,0.28466
gha,2006,0.32128
gha,2007,0.33054
gha,2008,0.28644
gha,2009,0.31756
gha,2010,0.32981
gha,2011,0.31668
gha,2012,0.33745
gha,2013,0.33193
gha,2014,0.30895
gha,2015,0.31853
gha,2016,0.28737
gha,2017,0.27838
gha,2018,0.28572
gin,1990,0.28341
gin,1991,0.28172
gin,1992,0.28082
gin,1993,0.27497
gin,1994,0.27427
gin,1995,0.27155
gin,1996,0.27564
gin,1997,0.27484
gin,1998,0.27957
gin,1999,0.28317
gin,2000,0.28784
gin,2001,0.29259
gin,2002,0.28886
gin,2003,0.29755
gin,2004,0.30271
gin,2005,0.30553
gin,2006,0.31178
gin,2007,0.30417
gin,2008,0.29653
gin,2009,0.3163
gin,2010,0.35587
gin,2011,0.35313
gin,2012,0.31687
gin,2013,0.26689
gin,2014,0.26446
gin,2015,0.28883
gin,2016,0.29038
gin,2017,0.27629
gin,2018,0.27289
gmb,1990,0.27348
gmb,1991,0.2792
gmb,1992,0.27008
gmb,1993,0.27529
gmb,1994,0.27487
gmb,1995,0.28544
gmb,1996,0.27923
gmb,1997,0.27828
gmb,1998,0.29225
gmb,1999,0.28566
gmb,2000,0.24994
gmb,2001,0.30514
gmb,2002,0.30522
gmb,2003,0.2856
gmb,2004,0.28458
gmb,2005,0.30964
gmb,2006,0.32969
gmb,2007,0.3555
gmb,2008,0.35966
gmb,2009,0.3764
gmb,2010,0.32578
gmb,2011,0.36267
gmb,2012,0.35227
gmb,2013,0.32754
gmb,2014,0.39262
gmb,2015,0.38457
gmb,2016,0.37723
gmb,2017,0.36667
gmb,2018,0.36093
gnb,1990,0.2607
gnb,1991,0.24805
gnb,1992,0.25978
gnb,1993,0.26857
gnb,1994,0.24655
gnb,1995,0.23616
gnb,1996,0.21161
gnb,1997,0.22077
gnb,1998,0.261
gnb,1999,0.28874
gnb,2000,0.21622
gnb,2001,0.21159
gnb,2002,0.21369
gnb,2003,0.28331
gnb,2004,0.28949
gnb,2005,0.27764
gnb,2006,0.2843
gnb,2007,0.28783
gnb,2008,0.26677
gnb,2009,0.2698
gnb,2010,0.26913
gnb,2011,0.25937
gnb,2012,0.26389
gnb,2013,0.26579
gnb,2014,0.2835
gnb,2015,0.26712
gnb,2016,0.26933
gnb,2017,0.25428
gnb,2018,0.25942
gnq,1990,0.34536
gnq,1991,0.40708
gnq,1992,0.30211
gnq,1993,3.84811
gnq,1994,3.29832
gnq,1995,2.83577
gnq,1996,2.57054
gnq,1997,1.11005
gnq,1998,0.88583
gnq,1999,0.79686
gnq,2000,0.87039
gnq,2001,0.61888
gnq,2002,0.76475
gnq,2003,0.85927
gnq,2004,0.87487
gnq,2005,0.83618
gnq,2006,0.87905
gnq,2007,0.62849
gnq,2008,0.63458
gnq,2009,0.67359
gnq,2010,0.72887
gnq,2011,0.69789
gnq,2012,0.66423
gnq,2013,0.64719
gnq,2014,0.55766
gnq,2015,0.5415
gnq,2016,0.46577
gnq,2017,0.4964
gnq,2018,0.62722
grc,1990,0.47749
grc,1991,0.46435
grc,1992,0.47548
grc,1993,0.48265
grc,1994,0.48313
grc,1995,0.49165
grc,1996,0.47751
grc,1997,0.46254
grc,1998,0.46311
grc,1999,0.4507
grc,2000,0.46873
grc,2001,0.46038
grc,2002,0.44295
grc,2003,0.43438
grc,2004,0.41193
grc,2005,0.41809
grc,2006,0.39087
grc,2007,0.39205
grc,2008,0.37866
grc,2009,0.37333
grc,2010,0.36512
grc,2011,0.39231
grc,2012,0.39994
grc,2013,0.37214
grc,2014,0.35462
grc,2015,0.3482
grc,2016,0.34395
grc,2017,0.33934
grc,2018,0.32658
grd,1990,0.21567
grd,1991,0.23206
grd,1992,0.31206
grd,1993,0.2984
grd,1994,0.313
grd,1995,0.32563
grd,1996,0.34847
grd,1997,0.34929
grd,1998,0.35944
grd,1999,0.32162
grd,2000,0.2927
grd,2001,0.3272
grd,2002,0.33008
grd,2003,0.3141
grd,2004,0.29086
grd,2005,0.2791
grd,2006,0.30234
grd,2007,0.30681
grd,2008,0.31478
grd,2009,0.94149
grd,2010,0.33881
grd,2011,0.33624
grd,2012,0.49265
grd,2013,0.36673
grd,2014,0.26691
grd,2015,0.27081
grd,2016,0.27073
grd,2017,0.26847
grd,2018,0.26668
gtm,1990,0.15884
gtm,1991,0.15713
gtm,1992,0.17964
gtm,1993,0.18287
gtm,1994,0.18678
gtm,1995,0.20813
gtm,1996,0.19706
gtm,1997,0.1998
gtm,1998,0.24085
gtm,1999,0.22941
gtm,2000,0.25436
gtm,2001,0.25885
gtm,2002,0.26606
gtm,2003,0.26115
gtm,2004,0.25825
gtm,2005,0.26797
gtm,2006,0.25413
gtm,2007,0.25767
gtm,2008,0.22594
gtm,2009,0.23707
gtm,2010,0.22265
gtm,2011,0.21916
gtm,2012,0.22026
gtm,2013,0.22745
gtm,2014,0.23351
gtm,2015,0.26276
gtm,2016,0.27345
gtm,2017,0.25084
gtm,2018,0.26778
guy,1990,0.66193
guy,1991,0.60826
guy,1992,0.53011
guy,1993,0.49458
guy,1994,0.58948
guy,1995,0.60901
guy,1996,0.58257
guy,1997,0.59727
guy,1998,0.61807
guy,1999,0.59687
guy,2000,0.5773
guy,2001,0.55763
guy,2002,0.54466
guy,2003,0.54813
guy,2004,0.55635
guy,2005,0.50286
guy,2006,0.42984
guy,2007,0.48241
guy,2008,0.47479
guy,2009,0.46278
guy,2010,0.48447
guy,2011,0.4782
guy,2012,0.49593
guy,2013,0.47367
guy,2014,0.48463
guy,2015,0.47899
guy,2016,0.51994
guy,2017,0.50339
guy,2018,0.50692
hnd,1990,0.28554
hnd,1991,0.29534
hnd,1992,0.31012
hnd,1993,0.30927
hnd,1994,0.3468
hnd,1995,0.3875
hnd,1996,0.38529
hnd,1997,0.38148
hnd,1998,0.42616
hnd,1999,0.4357
hnd,2000,0.42818
hnd,2001,0.48382
hnd,2002,0.48863
hnd,2003,0.51618
hnd,2004,0.54618
hnd,2005,0.47577
hnd,2006,0.50995
hnd,2007,0.51492
hnd,2008,0.49631
hnd,2009,0.47928
hnd,2010,0.46544
hnd,2011,0.47937
hnd,2012,0.47924
hnd,2013,0.47642
hnd,2014,0.46823
hnd,2015,0.47045
hnd,2016,0.43126
hnd,2017,0.39384
hnd,2018,0.4117
hrv,1995,0.4632
hrv,1996,0.43567
hrv,1997,0.45595
hrv,1998,0.48286
hrv,1999,0.48854
hrv,2000,0.46315
hrv,2001,0.4785
hrv,2002,0.47826
hrv,2003,0.48244
hrv,2004,0.45248
hrv,2005,0.44118
hrv,2006,0.42314
hrv,2007,0.42639
hrv,2008,0.39744
hrv,2009,0.40083
hrv,2010,0.38899
hrv,2011,0.38135
hrv,2012,0.35828
hrv,2013,0.35123
hrv,2014,0.33795
hrv,2015,0.33679
hrv,2016,0.33048
hrv,2017,0.32968
hrv,2018,0.30417
hti,1990,0.09503
hti,1991,0.09145
hti,1992,0.08692
hti,1993,0.07148
hti,1994,0.02204
hti,1995,0.09498
hti,1996,0.10742
hti,1997,0.12531
hti,1998,0.1265
hti,1999,0.12974
hti,2000,0.13701
hti,2001,0.14963
hti,2002,0.16957
hti,2003,0.16226
hti,2004,0.15158
hti,2005,0.1498
hti,2006,0.14809
hti,2007,0.16637
hti,2008,0.16155
hti,2009,0.14897
hti,2010,0.19143
hti,2011,0.20526
hti,2012,0.18226
hti,2013,0.19307
hti,2014,0.20929
hti,2015,0.22346
hti,2016,0.22497
hti,2017,0.218
hti,2018,0.21188
hun,1991,0.81989
hun,1992,0.75998
hun,1993,0.76939
hun,1994,0.73968
hun,1995,0.72441
hun,1996,0.7368
hun,1997,0.69638
hun,1998,0.67448
hun,1999,0.66077
hun,2000,0.59662
hun,2001,0.59079
hun,2002,0.55734
hun,2003,0.56049
hun,2004,0.51781
hun,2005,0.49294
hun,2006,0.46961
hun,2007,0.45496
hun,2008,0.44325
hun,2009,0.42859
hun,2010,0.42418
hun,2011,0.40769
hun,2012,0.38273
hun,2013,0.35264
hun,2014,0.33725
hun,2015,0.34683
hun,2016,0.34818
hun,2017,0.3493
hun,2018,0.33027
idn,1990,0.54828
idn,1991,0.56083
idn,1992,0.55613
idn,1993,0.56672
idn,1994,0.55952
idn,1995,0.58504
idn,1996,0.57096
idn,1997,0.59927
idn,1998,0.69911
idn,1999,0.74103
idn,2000,0.70927
idn,2001,0.73724
idn,2002,0.71538
idn,2003,0.74813
idn,2004,0.72884
idn,2005,0.69208
idn,2006,0.69352
idn,2007,0.68058
idn,2008,0.63724
idn,2009,0.637
idn,2010,0.63381
idn,2011,0.68792
idn,2012,0.65729
idn,2013,0.5812
idn,2014,0.59702
idn,2015,0.57018
idn,2016,0.54743
idn,2017,0.56096
idn,2018,0.58359
ind,1990,1.209
ind,1991,1.29177
ind,1992,1.27085
ind,1993,1.25597
ind,1994,1.24159
ind,1995,1.24333
ind,1996,1.21162
ind,1997,1.23157
ind,1998,1.18575
ind,1999,1.17274
ind,2000,1.17443
ind,2001,1.13672
ind,2002,1.13369
ind,2003,1.08126
ind,2004,1.0722
ind,2005,1.03967
ind,2006,1.02682
ind,2007,1.04946
ind,2008,1.08492
ind,2009,1.10803
ind,2010,1.08426
ind,2011,1.08934
ind,2012,1.11966
ind,2013,1.08457
ind,2014,1.09705
ind,2015,1.02217
ind,2016,0.95873
ind,2017,0.94631
ind,2018,0.93964
irl,1990,0.38495
irl,1991,0.38387
irl,1992,0.3724
irl,1993,0.36413
irl,1994,0.35723
irl,1995,0.33187
irl,1996,0.32255
irl,1997,0.30026
irl,1998,0.29533
irl,1999,0.27834
irl,2000,0.2692
irl,2001,0.26938
irl,2002,0.24945
irl,2003,0.24315
irl,2004,0.231
irl,2005,0.22782
irl,2006,0.22179
irl,2007,0.20713
irl,2008,0.21377
irl,2009,0.19936
irl,2010,0.19406
irl,2011,0.17183
irl,2012,0.17541
irl,2013,0.16678
irl,2014,0.15268
irl,2015,0.12691
irl,2016,0.13015
irl,2017,0.11583
irl,2018,0.10505
irn,1990,0.95394
irn,1991,1.0307
irn,1992,1.07443
irn,1993,1.05383
irn,1994,1.20788
irn,1995,1.23164
irn,1996,1.20449
irn,1997,1.24628
irn,1998,1.22571
irn,1999,1.35361
irn,2000,1.3355
irn,2001,1.36407
irn,2002,1.33557
irn,2003,1.30171
irn,2004,1.3397
irn,2005,1.3957
irn,2006,1.44581
irn,2007,1.42659
irn,2008,1.45114
irn,2009,1.48331
irn,2010,1.40065
irn,2011,1.3914
irn,2012,1.52845
irn,2013,1.58869
irn,2014,1.56541
irn,2015,1.56443
irn,2016,1.3877
irn,2017,1.37064
irn,2018,1.47852
irq,1990,1.04594
irq,1991,2.09812
irq,1992,2.28003
irq,1993,2.30516
irq,1994,2.49365
irq,1995,2.353
irq,1996,2.16618
irq,1997,2.10633
irq,1998,1.09882
irq,1999,0.74121
irq,2000,0.73166
irq,2001,0.81281
irq,2002,0.83404
irq,2003,1.19519
irq,2004,0.81393
irq,2005,0.93813
irq,2006,0.84431
irq,2007,0.76527
irq,2008,0.78531
irq,2009,0.94928
irq,2010,0.99762
irq,2011,1.01095
irq,2012,1.02834
irq,2013,1.02272
irq,2014,1.0602
irq,2015,0.97251
irq,2016,0.90821
irq,2017,0.93483
irq,2018,1.02152
isl,1995,0.21872
isl,1996,0.2374
isl,1997,0.21258
isl,1998,0.198
isl,1999,0.18767
isl,2000,0.18803
isl,2001,0.1751
isl,2002,0.18058
isl,2003,0.176
isl,2004,0.16985
isl,2005,0.15798
isl,2006,0.15119
isl,2007,0.14239
isl,2008,0.12761
isl,2009,0.13376
isl,2010,0.12787
isl,2011,0.12107
isl,2012,0.1179
isl,2013,0.12307
isl,2014,0.12222
isl,2015,0.1176
isl,2016,0.11116
isl,2017,0.11184
isl,2018,0.1081
isr,1995,0.31211
isr,1996,0.30971
isr,1997,0.31186
isr,1998,0.30303
isr,1999,0.3024
isr,2000,0.30251
isr,2001,0.30725
isr,2002,0.32369
isr,2003,0.32957
isr,2004,0.31764
isr,2005,0.29542
isr,2006,0.29509
isr,2007,0.28887
isr,2008,0.28092
isr,2009,0.27425
isr,2010,0.27869
isr,2011,0.26376
isr,2012,0.28051
isr,2013,0.23714
isr,2014,0.22039
isr,2015,0.22038
isr,2016,0.20943
isr,2017,0.20466
isr,2018,0.18559
ita,1990,0.26001
ita,1991,0.25532
ita,1992,0.25208
ita,1993,0.25087
ita,1994,0.24272
ita,1995,0.25042
ita,1996,0.24475
ita,1997,0.24232
ita,1998,0.24422
ita,1999,0.24406
ita,2000,0.23694
ita,2001,0.23255
ita,2002,0.23563
ita,2003,0.24524
ita,2004,0.24714
ita,2005,0.24587
ita,2006,0.23788
ita,2007,0.23074
ita,2008,0.22568
ita,2009,0.21261
ita,2010,0.21335
ita,2011,0.20737
ita,2012,0.20299
ita,2013,0.19017
ita,2014,0.17977
ita,2015,0.18403
ita,2016,0.17925
ita,2017,0.17411
ita,2018,0.17022
jam,1990,0.69343
jam,1991,0.65523
jam,1992,0.7078
jam,1993,0.66037
jam,1994,0.65606
jam,1995,0.66395
jam,1996,0.69227
jam,1997,0.71265
jam,1998,0.77093
jam,1999,0.78334
jam,2000,0.78274
jam,2001,0.77389
jam,2002,0.77153
jam,2003,0.76893
jam,2004,0.75746
jam,2005,0.75003
jam,2006,0.83244
jam,2007,0.81797
jam,2008,0.66
jam,2009,0.56519
jam,2010,0.54443
jam,2011,0.54375
jam,2012,0.51184
jam,2013,0.54286
jam,2014,0.52634
jam,2015,0.51378
jam,2016,0.53879
jam,2017,0.49492
jam,2018,0.57492
jor,1990,0.85624
jor,1991,0.82995
jor,1992,0.88462
jor,1993,0.86651
jor,1994,0.87893
jor,1995,0.86647
jor,1996,0.86561
jor,1997,0.86809
jor,1998,0.85679
jor,1999,0.82983
jor,2000,0.88527
jor,2001,0.83992
jor,2002,0.82429
jor,2003,0.81199
jor,2004,0.80279
jor,2005,0.79386
jor,2006,0.74551
jor,2007,0.7206
jor,2008,0.63758
jor,2009,0.6268
jor,2010,0.59898
jor,2011,0.59919
jor,2012,0.67965
jor,2013,0.65358
jor,2014,0.67973
jor,2015,0.65722
jor,2016,0.63166
jor,2017,0.64961
jor,2018,0.6031
jpn,1990,0.31037
jpn,1991,0.30371
jpn,1992,0.30438
jpn,1993,0.30382
jpn,1994,0.31528
jpn,1995,0.3098
jpn,1996,0.30383
jpn,1997,0.29777
jpn,1998,0.29062
jpn,1999,0.30053
jpn,2000,0.29672
jpn,2001,0.2925
jpn,2002,0.30145
jpn,2003,0.29906
jpn,2004,0.29154
jpn,2005,0.28702
jpn,2006,0.27764
jpn,2007,0.28187
jpn,2008,0.26984
jpn,2009,0.27171
jpn,2010,0.27402
jpn,2011,0.28725
jpn,2012,0.29272
jpn,2013,0.28895
jpn,2014,0.27871
jpn,2015,0.26581
jpn,2016,0.26156
jpn,2017,0.25298
jpn,2018,0.24157
kaz,1990,2.49217
kaz,1991,2.91759
kaz,1992,3.18194
kaz,1993,2.99305
kaz,1994,3.07495
kaz,1995,2.94676
kaz,1996,2.54825
kaz,1997,2.11969
kaz,1998,2.22055
kaz,1999,1.96192
kaz,2000,1.73287
kaz,2001,1.48935
kaz,2002,1.47269
kaz,2003,1.51201
kaz,2004,1.52047
kaz,2005,1.49914
kaz,2006,1.50201
kaz,2007,1.44737
kaz,2008,1.71899
kaz,2009,1.49515
kaz,2010,1.52546
kaz,2011,1.53864
kaz,2012,1.46393
kaz,2013,1.46599
kaz,2014,1.12639
kaz,2015,1.12068
kaz,2016,1.19635
kaz,2017,1.16232
kaz,2018,1.09125
ken,1990,0.23067
ken,1991,0.21814
ken,1992,0.22214
ken,1993,0.21801
ken,1994,0.21278
ken,1995,0.22116
ken,1996,0.23235
ken,1997,0.2203
ken,1998,0.22999
ken,1999,0.23517
ken,2000,0.25686
ken,2001,0.22886
ken,2002,0.22193
ken,2003,0.18975
ken,2004,0.20542
ken,2005,0.21745
ken,2006,0.22802
ken,2007,0.215
ken,2008,0.22687
ken,2009,0.25949
ken,2010,0.25838
ken,2011,0.25102
ken,2012,0.22349
ken,2013,0.24536
ken,2014,0.24824
ken,2015,0.267
ken,2016,0.27696
ken,2017,0.26595
ken,2018,0.24366
kgz,1990,4.30675
kgz,1991,4.1974
kgz,1992,3.29221
kgz,1993,2.85295
kgz,1994,2.3129
kgz,1995,1.71748
kgz,1996,2.01179
kgz,1997,1.80493
kgz,1998,1.87304
kgz,1999,1.4354
kgz,2000,1.32719
kgz,2001,1.07125
kgz,2002,1.34132
kgz,2003,1.40955
kgz,2004,1.30994
