geo,time,gc_xpn_trft_zs
hun,1987,31.45173
hun,1989,28.27959
hun,1990,65.65799
hun,1991,72.68436
hun,1992,68.01982
hun,1993,66.35665
hun,1994,63.61521
hun,1995,51.97279
hun,1996,52.05642
hun,1997,50.59379
hun,1998,50.68027
hun,1999,52.42639
hun,2000,52.63665
hun,2001,53.60531
hun,2002,53.19607
hun,2003,57.16454
hun,2004,58.16171
hun,2005,59.57734
hun,2006,59.84243
hun,2007,58.23225
hun,2008,59.80451
hun,2009,59.24534
hun,2010,59.72264
hun,2011,58.04573
hun,2012,55.923
hun,2013,52.89511
hun,2014,50.34105
hun,2015,47.66926
hun,2016,47.49655
hun,2017,46.19882
hun,2018,45.83989
hun,2019,45.23683
idn,1982,19.07
idn,1983,18.82353
idn,1984,16.64993
idn,1985,19.01152
idn,1986,18.01544
idn,1987,8.8269
idn,1988,3.43251
idn,1989,6.97386
idn,1990,44.07604
idn,1991,41.1698
idn,1992,38.75136
idn,1993,37.80445
idn,1994,37.60612
idn,1995,40.83783
idn,1996,44.88757
idn,1998,49.03022
idn,1999,53.82415
idn,2002,55.03918
idn,2003,56.0997
idn,2004,63.31542
idn,2008,68.44226
idn,2009,60.41133
idn,2010,63.01672
idn,2011,66.12262
idn,2012,67.10792
idn,2013,65.52469
idn,2014,63.47408
idn,2015,54.64853
idn,2016,51.19596
idn,2017,50.35972
idn,2018,48.69207
idn,2019,49.59982
ind,1990,31.73665
ind,1991,33.00717
ind,1992,33.85275
ind,1993,34.05442
ind,1994,33.28024
ind,1995,33.1866
ind,1996,32.83096
ind,1997,32.32021
ind,1998,27.38833
ind,2002,42.62055
ind,2003,26.94358
ind,2004,25.49611
ind,2005,28.03055
ind,2006,31.25062
ind,2007,36.88822
ind,2008,32.29199
ind,2009,34.252
ind,2010,36.98797
ind,2011,37.27684
ind,2012,38.82852
ind,2013,40.52356
ind,2014,37.73476
ind,2015,40.69232
ind,2016,42.66558
ind,2017,44.08988
ind,2018,44.64838
irl,1990,57.54106
irl,1991,58.91675
irl,1992,33.10395
irl,1993,62.04522
irl,1994,62.80875
irl,1995,28.89845
irl,1996,29.51069
irl,1997,33.06203
irl,1998,31.86281
irl,1999,29.9753
irl,2000,29.02076
irl,2001,29.1656
irl,2002,29.80787
irl,2003,29.78961
irl,2004,29.85798
irl,2005,36.65039
irl,2006,36.86689
irl,2007,37.56584
irl,2008,38.35835
irl,2009,39.0494
irl,2010,27.92022
irl,2011,38.47658
irl,2012,42.80254
irl,2013,42.36468
irl,2014,42.19665
irl,2015,40.4043
irl,2016,41.11742
irl,2017,40.48458
irl,2018,39.70512
irl,2019,39.4682
irn,1999,23.89768
irn,2000,24.08994
irn,2001,28.24312
irn,2002,30.67865
irn,2003,34.7781
irn,2004,35.34491
irn,2005,29.91302
irn,2006,29.69224
irn,2007,38.92506
irn,2008,36.82065
irn,2009,34.3171
irq,2014,33.67248
irq,2015,29.0548
irq,2016,30.28759
irq,2017,33.49779
irq,2018,29.91803
irq,2019,32.08967
isl,1990,32.75987
isl,1991,32.54439
isl,1992,33.83366
isl,1993,33.26953
isl,1994,32.14676
isl,1995,32.35175
isl,1996,33.40003
isl,1997,34.10367
isl,1998,21.70963
isl,1999,21.6721
isl,2000,21.88523
isl,2001,26.26894
isl,2002,26.78238
isl,2003,28.60147
isl,2004,28.56944
isl,2005,25.62919
isl,2006,24.23271
isl,2007,24.84756
isl,2008,16.2156
isl,2009,24.17489
isl,2010,25.51795
isl,2011,26.51899
isl,2012,25.79739
isl,2013,26.09493
isl,2014,25.74267
isl,2015,25.21598
isl,2016,22.71612
isl,2017,27.55585
isl,2018,28.60806
isl,2019,30.48916
isr,1980,11.06965
isr,1981,15.92292
isr,1982,11.6157
isr,1983,11.21297
isr,1984,12.66017
isr,1985,10.30401
isr,1986,7.17261
isr,1987,8.22519
isr,1988,8.04975
isr,1989,6.41219
isr,1990,38.02168
isr,1991,38.56848
isr,1992,39.03782
isr,1993,40.16084
isr,1994,43.08981
isr,1995,45.54986
isr,1996,46.67984
isr,1997,49.46217
isr,1998,49.98354
isr,1999,50.80394
isr,2000,36.02421
isr,2001,36.95205
isr,2002,34.23087
isr,2003,36.64651
isr,2004,35.59192
isr,2005,34.83274
isr,2006,34.4765
isr,2007,35.14272
isr,2008,34.79595
isr,2009,35.42881
isr,2010,36.85253
isr,2011,37.28928
isr,2012,37.59966
isr,2013,37.74543
isr,2014,38.83345
isr,2015,39.42721
isr,2016,39.82766
isr,2017,40.78799
isr,2018,40.85175
isr,2019,41.61306
ita,1995,34.53227
ita,1996,35.5411
ita,1997,37.75916
ita,1998,40.6895
ita,1999,41.26295
ita,2000,41.72299
ita,2001,40.71917
ita,2002,41.64645
ita,2003,41.99853
ita,2004,42.82733
ita,2005,42.49645
ita,2006,41.91123
ita,2007,42.9839
ita,2008,42.70883
ita,2009,43.18738
ita,2010,44.71559
ita,2011,45.57845
ita,2012,45.70974
ita,2013,47.35199
ita,2014,48.25612
ita,2015,48.09029
ita,2016,48.14009
ita,2017,47.91394
ita,2018,48.40534
ita,2019,49.60854
jor,1990,12.96111
jor,1991,13.20662
jor,1992,13.04011
jor,1993,11.81143
jor,1994,13.09624
jor,1995,12.15576
jor,1996,13.36321
jor,1997,9.93959
jor,1998,10.77244
jor,1999,11.77007
jor,2000,8.25916
jor,2001,9.59573
jor,2002,10.99678
jor,2003,11.51262
jor,2004,17.87104
jor,2005,38.30222
jor,2006,30.80839
jor,2007,26.32949
jor,2008,34.76211
jor,2009,29.81767
jor,2010,29.34404
jor,2011,37.14673
jor,2012,38.35384
jor,2013,32.23088
jor,2014,30.95685
jor,2015,29.83676
jor,2016,28.29094
jor,2017,28.27193
jor,2018,28.58378
jor,2019,26.16323
kaz,1997,58.37428
kaz,1998,50.01282
kaz,1999,49.39296
kaz,2000,55.28681
kaz,2001,46.5266
kaz,2002,50.8153
kaz,2003,51.4457
kaz,2004,54.37677
kaz,2010,66.56734
kaz,2011,64.76641
kaz,2012,62.84878
kaz,2013,67.95313
kaz,2014,67.84739
kaz,2015,64.32703
kaz,2016,59.26898
kaz,2017,47.74217
kaz,2018,67.25846
kaz,2019,67.09301
ken,2014,29.87157
ken,2015,30.60871
ken,2016,32.50748
ken,2017,36.98628
ken,2018,23.7052
ken,2019,29.6743
kgz,2014,41.72853
kgz,2015,40.31441
kgz,2016,40.12235
kgz,2017,41.70103
kgz,2018,42.11885
kgz,2019,42.66596
khm,2002,15.43747
khm,2003,19.21377
khm,2004,18.19166
khm,2005,18.64385
khm,2006,19.14867
khm,2007,18.18681
khm,2008,24.62897
khm,2009,18.25089
khm,2010,24.19249
khm,2011,24.78651
khm,2012,28.00692
khm,2013,23.62984
khm,2014,23.44118
khm,2015,22.65508
khm,2016,20.67446
khm,2017,21.8501
khm,2018,19.70974
khm,2019,25.8022
kir,2011,14.19612
kir,2012,15.05147
kir,2013,15.83316
kir,2014,16.23456
kir,2015,12.50117
kir,2016,21.30959
kir,2017,25.65904
kir,2018,18.7204
kir,2019,19.06342
kna,1990,13.9641
kna,1991,16.37788
kna,1992,15.73248
kna,1993,11.61112
kna,1994,14.28181
kna,2000,9.62386
kna,2001,11.3355
kna,2002,17.62177
kna,2003,17.47085
kna,2004,17.03968
kna,2005,18.23551
kna,2006,18.00477
kna,2007,18.44253
kna,2008,10.93318
kna,2009,10.83804
kna,2010,10.84996
kna,2011,11.94782
kna,2012,14.33591
kna,2013,14.97556
kna,2014,20.34506
kna,2015,26.09308
kna,2016,34.39751
kna,2017,26.1265
kor,1987,2.46056
kor,1988,4.1704
kor,1989,5.64527
kor,1990,56.24036
kor,1991,57.01502
kor,1992,57.37031
kor,1993,59.14675
kor,1994,60.70353
kor,1995,62.85814
kor,1996,63.23688
kor,1997,63.89867
kor,1998,53.20047
kor,1999,54.93206
kor,2000,53.41907
kor,2001,55.82739
kor,2002,55.30242
kor,2003,54.35962
kor,2004,50.16838
kor,2005,51.77417
kor,2006,52.68318
kor,2007,61.45779
kor,2008,60.16926
kor,2009,56.93778
kor,2010,58.07694
kor,2011,58.58705
kor,2012,59.0544
kor,2013,62.48294
kor,2014,62.32473
kor,2015,61.84776
kor,2016,62.21502
kor,2017,63.3075
kor,2018,66.60427
kor,2019,69.09722
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,24.55404
kwt,1989,3.14263
kwt,1990,23.09804
kwt,1991,90.65207
kwt,1992,56.46512
kwt,1993,33.02407
kwt,1994,25.11688
kwt,1995,24.40255
kwt,1996,27.34196
kwt,1997,22.04836
kwt,1998,24.63965
kwt,2001,29.83888
kwt,2002,26.91667
kwt,2003,26.54424
kwt,2004,32.41625
kwt,2005,26.11863
kwt,2006,39.66415
lbn,1998,13.98007
lbn,1999,14.82914
lbn,2000,20.50914
lbn,2001,19.18507
lbn,2002,19.22476
lbn,2003,20.69139
lbn,2004,25.64255
lbn,2005,32.82112
lbn,2006,32.26446
lbn,2007,29.88433
lbn,2008,37.10335
lbn,2009,36.20469
lbn,2010,33.816
lbn,2011,34.97003
lbn,2012,42.14437
lbn,2013,41.44263
lbn,2014,37.77931
lbn,2015,37.1708
lbn,2016,35.5588
lbn,2017,32.20269
lbn,2018,37.65962
lbn,2019,37.2545
lca,2000,17.22839
lca,2001,17.71325
lca,2002,21.18814
lca,2003,22.55485
lca,2004,21.5992
lca,2005,20.09153
lca,2006,9.5576
lca,2007,9.42597
lca,2008,20.34694
lca,2009,19.3319
lca,2010,20.05062
lca,2011,21.17665
lca,2012,22.2478
lca,2013,20.29456
lca,2014,21.24607
lca,2015,21.95468
lca,2016,21.94382
lca,2017,24.0466
lka,1990,27.61022
lka,1991,28.51413
lka,1992,24.59159
lka,1993,24.48311
lka,1994,25.09717
lka,1995,23.98322
lka,1996,24.65637
lka,1997,23.25252
lka,1998,22.03121
lka,1999,21.00282
lka,2000,20.95333
lka,2001,21.41465
lka,2002,22.17423
lka,2003,20.14512
lka,2004,25.48333
lka,2005,28.19649
lka,2006,26.35149
lka,2007,23.41077
lka,2008,22.67543
lka,2009,21.11237
lka,2010,20.38682
lka,2011,20.96635
lka,2012,19.29925
lka,2013,32.00661
lka,2014,32.04418
lka,2015,35.12825
lka,2016,32.36651
lka,2017,32.35007
lka,2018,29.33374
lka,2019,29.16921
lso,1987,6.91306
lso,1988,5.50494
lso,1989,7.24018
lso,1991,7.92145
lso,1992,6.70917
lso,1993,13.57772
lso,1994,19.67665
lso,1995,11.32206
lso,1996,14.72717
lso,1997,14.19
lso,1998,19.23755
lso,1999,18.01116
lso,2000,13.54446
lso,2001,13.20752
lso,2002,12.86126
lso,2003,15.72395
lso,2004,18.19049
lso,2005,22.84101
lso,2006,21.89075
lso,2007,24.19832
lso,2008,20.55795
lso,2009,26.89296
lso,2010,23.9667
lso,2011,26.30215
lso,2012,25.39468
lso,2013,22.86481
lso,2014,23.98086
lso,2015,23.54113
lso,2016,24.46655
lso,2017,25.24747
lso,2018,23.32052
lso,2019,23.34083
ltu,1993,63.60184
ltu,1994,56.68602
ltu,1995,29.23568
ltu,1996,30.21877
ltu,1997,21.73945
ltu,1998,30.39861
ltu,1999,35.84022
ltu,2000,33.20673
ltu,2001,34.78246
ltu,2002,34.09598
ltu,2003,34.72522
ltu,2004,34.07797
ltu,2005,35.19801
ltu,2006,34.5631
ltu,2007,37.40224
ltu,2008,38.89256
ltu,2009,43.03905
ltu,2010,66.31171
ltu,2011,58.26212
ltu,2012,64.54615
ltu,2013,61.66273
ltu,2014,61.02279
ltu,2015,62.15059
ltu,2016,63.21216
ltu,2017,64.19002
ltu,2018,66.27808
ltu,2019,67.08664
lux,1972,3.45311
lux,1973,3.16879
lux,1974,2.68181
lux,1975,2.09796
lux,1976,1.99915
lux,1977,2.07381
lux,1978,2.27484
lux,1979,2.1982
lux,1980,2.07783
lux,1981,2.04896
lux,1982,0.97778
lux,1983,1.02936
lux,1984,1.30477
lux,1985,1.55643
lux,1986,1.52254
lux,1987,1.61615
lux,1988,1.20089
lux,1989,0.99334
lux,1990,69.88167
lux,1991,71.35604
lux,1992,69.69011
lux,1993,73.19821
lux,1994,74.75949
lux,1995,47.94464
lux,1996,48.47711
lux,1997,47.86573
lux,1998,48.04967
lux,1999,47.9933
lux,2000,47.85404
lux,2001,48.77784
lux,2002,49.41885
lux,2003,50.26144
lux,2004,48.836
lux,2005,50.01673
lux,2006,49.64806
lux,2007,49.64118
lux,2008,49.93705
lux,2009,50.8602
lux,2010,50.4304
lux,2011,49.71091
lux,2012,49.64578
lux,2013,50.58774
lux,2014,51.13995
lux,2015,50.66232
lux,2016,49.92643
lux,2017,49.92159
lux,2018,49.6575
lux,2019,49.55827
lva,1994,61.64023
lva,1995,42.61894
lva,1996,46.28494
lva,1997,48.43392
lva,1998,48.01248
lva,1999,50.75936
lva,2000,47.46637
lva,2001,47.0505
lva,2002,47.45141
lva,2003,46.82087
lva,2004,47.46559
lva,2005,44.9742
lva,2006,45.58793
lva,2007,47.12851
lva,2008,47.58638
lva,2009,54.59249
lva,2010,51.82533
lva,2011,50.59195
lva,2012,52.03954
lva,2013,54.1636
lva,2014,52.84548
lva,2015,52.94856
lva,2016,54.31606
lva,2017,54.92117
lva,2018,55.72935
lva,2019,58.3562
mac,1996,21.03417
mac,1997,21.69817
mac,1998,21.74622
mac,1999,11.63686
mac,2000,9.64653
mac,2001,10.29582
mac,2002,14.6346
mac,2003,14.33397
mac,2004,14.72682
mac,2005,10.68194
mac,2006,11.97804
mac,2007,9.46727
mac,2008,17.92842
mac,2009,22.4081
mac,2010,21.69892
mac,2011,36.06979
mac,2012,34.45116
mac,2013,33.53997
mac,2014,32.83619
mac,2015,30.74993
mac,2016,31.73597
mac,2017,32.31511
mac,2018,30.97472
mac,2019,31.2758
mar,1991,0
mar,1992,0
mar,1995,12.9358
mar,1997,15.86218
mar,1998,16.09294
mar,1999,17.66446
mar,2002,22.20026
mar,2003,18.98809
mar,2004,25.80725
mar,2005,24.29024
mar,2006,20.83237
mar,2007,24.24566
mar,2008,28.70178
mar,2009,21.89509
mar,2010,25.69286
mar,2011,32.17377
mar,2012,35.79228
mar,2013,31.74483
mar,2014,29.08424
mar,2015,24.63149
mar,2016,23.29375
mar,2017,25.32964
mar,2018,26.7182
mar,2019,27.61151
mda,1997,70.95145
mda,1998,67.77489
mda,1999,56.40165
mda,2000,54.97982
mda,2001,55.84168
mda,2003,52.16917
mda,2004,48.78828
mda,2005,53.26437
mda,2006,56.53503
mda,2007,56.43205
mda,2008,57.1599
mda,2009,56.42354
mda,2010,58.6236
mda,2011,56.48234
mda,2012,53.68828
mda,2013,52.59689
mda,2014,54.99078
mda,2015,55.0496
mda,2016,62.66182
mda,2017,62.6672
mda,2018,64.44799
mda,2019,64.87338
mdg,2003,12.38084
mdg,2004,10.73745
mdg,2005,0
mdg,2006,13.90835
mdg,2007,14.02157
mdg,2008,27.83471
mdg,2009,4.21084
mdg,2010,26.50727
mdg,2011,30.73359
mdg,2012,32.74279
mdg,2013,36.4507
mdg,2014,36.16286
mdg,2015,34.43712
mdg,2016,32.27516
mdg,2017,40.21532
mdg,2018,30.49226
mdg,2019,37.0911
mdv,1990,1.55516
mdv,1991,1.11602
mdv,1992,1.77416
mdv,1993,0.97688
mdv,1994,1.15624
mdv,1995,1.56019
mdv,1996,3.05631
mdv,1997,2.18274
mdv,1998,2.14963
mdv,1999,1.6176
mdv,2000,1.50861
mdv,2001,1.52683
mdv,2002,1.56917
mdv,2003,1.5262
mdv,2004,1.74671
mdv,2005,4.89953
mdv,2006,2.67128
mdv,2007,2.56551
mdv,2008,6.42084
mdv,2009,4.81009
mex,2008,55.34802
mex,2009,61.52491
mex,2010,61.43608
mex,2011,61.08505
mex,2012,58.21402
mex,2013,62.40508
mex,2014,63.47936
mex,2015,64.45167
mex,2016,64.25561
mex,2017,63.58808
mex,2018,64.07114
mex,2019,65.40998
mhl,2008,14.15275
mhl,2009,19.03444
mhl,2010,16.24678
mhl,2011,18.04672
mhl,2012,18.99833
mhl,2013,15.31789
mhl,2014,15.15659
mhl,2015,20.19504
mhl,2016,24.4831
mhl,2017,24.16769
mhl,2018,20.14095
mhl,2019,17.98406
mkd,2005,39.26522
mkd,2006,43.00839
mkd,2007,41.94276
mkd,2008,60.47856
mkd,2009,63.94952
mkd,2010,65.12294
mkd,2011,66.57747
mkd,2012,68.79409
mkd,2013,68.69927
mkd,2014,69.80701
mkd,2015,68.2555
mkd,2016,69.42721
mkd,2017,70.72431
mkd,2018,72.5749
mkd,2019,72.09529
mli,2000,0.44955
mli,2001,8.82865
mli,2002,11.99133
mli,2003,6.50252
mli,2006,18.80547
mli,2007,17.53043
mli,2008,14.32498
mli,2009,14.96849
mli,2010,16.22957
mli,2011,19.45678
mli,2012,18.1397
mli,2013,22.79266
mli,2014,14.51509
mli,2015,23.17577
mli,2016,23.44666
mli,2017,21.68653
mli,2018,21.85926
mli,2019,23.35453
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,34.33931
mlt,1996,36.24238
mlt,1997,36.86385
mlt,1998,37.36823
mlt,1999,36.70463
mlt,2000,34.32088
mlt,2001,33.68629
mlt,2002,35.35644
mlt,2003,32.4886
mlt,2004,33.55788
mlt,2005,35.03169
mlt,2006,34.89573
mlt,2007,35.50398
mlt,2008,33.54726
mlt,2009,33.34325
mlt,2010,33.21135
mlt,2011,33.61794
mlt,2012,33.90449
mlt,2013,33.40603
mlt,2014,33.36079
mlt,2015,32.16268
mlt,2016,32.87453
mlt,2017,32.08958
mlt,2018,31.20004
mlt,2019,30.74187
mmr,2012,15.19381
mmr,2013,11.50579
mmr,2014,19.62819
mmr,2015,20.68765
mmr,2016,21.51525
mmr,2017,23.97595
mmr,2018,20.92498
mmr,2019,20.80769
mng,1992,60.83146
mng,1993,63.56047
mng,1994,55.62359
mng,1995,55.81989
mng,1996,56.41492
mng,1997,51.13276
mng,1998,54.54624
mng,1999,53.36253
mng,2000,55.86064
mng,2001,52.87088
mng,2002,51.93966
mng,2003,30.62403
mng,2006,46.92928
mng,2007,36.41828
mng,2008,39.95356
mng,2009,44.55653
mng,2010,41.98218
mng,2011,48.94373
mng,2012,48.70347
mng,2013,60.92151
mng,2014,53.03699
mng,2015,53.43756
mng,2016,54.72007
mng,2017,51.22214
mng,2018,54.85697
moz,2010,18.7266
moz,2011,17.32032
moz,2012,17.83183
moz,2016,16.38125
moz,2017,14.77443
moz,2018,13.74102
moz,2019,12.92782
mus,1986,1.2292
mus,1987,5.09973
mus,1988,7.68932
mus,1989,4.87944
mus,1990,25.6885
mus,1991,27.57606
mus,1992,29.23697
mus,1993,30.92389
mus,1994,27.50198
mus,1995,27.86047
mus,1996,30.5082
mus,1997,32.66517
mus,1998,31.98688
mus,1999,31.40074
mus,2000,32.75056
mus,2001,32.33535
mus,2002,34.64213
mus,2003,33.12888
mus,2004,32.64845
mus,2005,33.75448
mus,2006,34.57101
mus,2007,33.40567
mus,2008,33.53718
mus,2009,30.04461
mus,2010,31.42331
mus,2011,33.11688
mus,2012,33.76815
mus,2013,32.99041
mus,2014,34.02567
mus,2015,35.03486
mus,2016,35.33275
mus,2017,32.4243
mus,2018,33.97417
mus,2019,33.50452
mwi,2009,41.62578
mwi,2010,31.71446
mwi,2011,32.78755
mwi,2012,29.07665
mwi,2013,31.08839
mwi,2014,31.08578
mwi,2015,26.71139
mwi,2016,28.34215
mwi,2017,19.83601
mwi,2018,18.68698
mwi,2019,23.47804
mwi,2020,23.13859
mys,1996,36.49937
mys,1997,43.47508
mys,1998,41.97098
mys,1999,36.36884
mys,2000,48.43363
mys,2001,46.6015
mys,2002,36.5549
mys,2003,33.69596
mys,2004,36.99195
mys,2005,42.25357
mys,2006,41.05537
mys,2007,41.67007
mys,2008,46.99877
mys,2009,45.58913
mys,2010,41.72153
mys,2011,45.56142
mys,2012,44.55344
mys,2013,44.30994
mys,2014,42.47644
mys,2015,38.76926
mys,2016,37.67408
mys,2017,35.22493
mys,2018,36.26573
mys,2019,44.11888
nam,2000,19.63434
nam,2001,19.6237
nam,2002,20.07724
nam,2003,22.24204
nam,2004,22.51983
nam,2005,20.05619
nam,2006,22.944
nam,2007,23.49204
nam,2008,29.18304
nam,2009,28.17374
nam,2010,32.29166
nam,2011,36.27957
nam,2012,36.17383
nam,2013,35.79545
nam,2014,34.99886
nam,2015,35.29706
nam,2016,30.01953
nam,2017,31.08735
nam,2018,30.10463
nam,2019,2.11593
nic,1990,12.62027
nic,1991,12.95046
nic,1992,14.964
nic,1993,19.59254
nic,1994,20.60163
nic,1995,29.145
nic,1996,30.23454
nic,1997,26.60852
nic,1998,30.70771
nic,1999,28.89616
nic,2000,35.01205
nic,2001,39.30787
nic,2002,29.27951
nic,2003,30.95833
nic,2004,37.12346
nic,2005,37.1399
nic,2006,35.30535
nic,2007,37.78531
nic,2008,35.67991
nic,2009,36.01892
nic,2010,36.62731
nic,2011,34.00584
nic,2012,33.62632
nic,2013,33.70688
nic,2014,32.34877
nic,2015,34.37687
nic,2016,31.80672
nic,2017,31.87976
nic,2018,31.99884
nic,2019,28.93397
nld,1988,2.37557
nld,1989,2.55094
nld,1990,73.6014
nld,1991,75.80444
nld,1992,75.78234
nld,1993,74.94103
nld,1994,74.53735
nld,1995,75.08788
nld,1996,72.17153
nld,1997,72.73679
nld,1998,72.09929
nld,1999,73.01738
nld,2000,73.66509
nld,2001,72.90574
nld,2002,74.43491
nld,2003,75.60804
nld,2004,75.72875
nld,2005,75.89128
nld,2006,76.98052
nld,2007,77.29962
nld,2008,77.34511
nld,2009,77.13829
nld,2010,77.94385
nld,2011,78.21043
nld,2012,78.28197
nld,2013,77.11215
nld,2014,77.58833
nld,2015,78.11593
nld,2016,78.52055
nld,2017,78.78538
nld,2018,78.49635
nld,2019,78.74174
nor,1980,16.273
nor,1981,14.36766
nor,1982,13.87315
nor,1983,13.11485
nor,1984,12.57597
nor,1985,12.92817
nor,1986,12.68532
nor,1987,13.60565
nor,1988,14.21511
nor,1989,11.55183
nor,1990,72.64491
nor,1991,73.45851
nor,1992,73.16672
nor,1993,72.61618
nor,1994,72.32158
nor,1995,69.7755
nor,1996,69.33944
nor,1997,69.86952
nor,1998,70.44553
nor,1999,70.58259
nor,2000,69.86671
nor,2001,70.08442
nor,2002,64.90736
nor,2003,64.35771
nor,2004,64.01657
nor,2005,63.49435
nor,2006,61.4478
nor,2007,61.38326
nor,2008,62.37367
nor,2009,64.40979
nor,2010,65.46179
nor,2011,66.09365
nor,2012,66.55602
nor,2013,66.68411
nor,2014,66.2157
nor,2015,66.18205
nor,2016,66.26086
nor,2017,65.9844
nor,2018,65.2413
nor,2019,64.97477
npl,2010,55.86624
npl,2011,53.53194
npl,2012,56.08151
npl,2013,57.41525
npl,2014,57.23641
npl,2015,61.77848
npl,2016,61.58868
npl,2017,64.08169
npl,2018,72.61346
npl,2019,80.98766
nru,2014,9.66411
nru,2015,2.99824
nru,2016,17.96189
nru,2017,9.69351
nru,2018,9.53232
nzl,2001,33.33662
nzl,2002,35.67988
nzl,2003,36.82149
nzl,2004,36.42233
nzl,2005,35.11293
nzl,2006,34.12863
nzl,2007,34.20647
nzl,2008,34.91491
nzl,2009,47.17481
nzl,2010,47.26286
nzl,2011,40.69113
nzl,2012,46.78015
nzl,2013,46.70992
nzl,2014,46.3214
nzl,2015,46.4845
nzl,2016,46.74418
nzl,2017,46.53406
nzl,2018,46.67238
nzl,2019,46.81838
pan,2014,30.54931
pan,2015,36.1528
pan,2016,35.35765
pan,2017,27.3942
pan,2018,26.04822
per,1978,1.63399
per,1979,0.20921
per,1980,1.01729
per,1981,0.31447
per,1982,0.04002
per,1983,0
per,1984,0
per,1985,0.49665
per,1986,3.99334
per,1987,1.01571
per,1988,0.58824
per,1989,4.19151
per,1990,28.87253
per,1991,39.28571
per,1992,41.82761
per,1993,37.93721
per,1994,38.68253
per,1995,32.85174
per,1996,33.62614
per,1997,35.93168
per,1998,33.34569
per,1999,37.50087
per,2000,37.01478
per,2001,37.90428
per,2002,41.74399
per,2003,41.96858
per,2004,43.91207
per,2005,44.96286
per,2006,46.24883
per,2007,48.93563
per,2008,48.75672
per,2009,45.95667
per,2010,46.60492
per,2011,48.51282
per,2012,49.98759
per,2013,47.95263
per,2014,45.65704
per,2015,43.17234
per,2016,44.04729
per,2017,45.53013
per,2018,46.11012
per,2019,46.68833
phl,1990,4.04791
phl,1991,4.90035
phl,1992,9.21216
phl,1993,14.80029
phl,2000,18.75397
phl,2001,19.45915
phl,2002,20.96181
phl,2003,20.74647
phl,2004,19.64997
phl,2005,17.32596
phl,2006,19.74549
phl,2007,22.11146
phl,2008,22.32633
phl,2009,23.17089
phl,2010,23.18163
phl,2011,26.88814
phl,2012,22.75776
phl,2013,24.10144
phl,2014,25.07924
phl,2015,24.77477
phl,2016,27.19873
phl,2017,29.33773
phl,2018,27.43896
phl,2019,28.3016
plw,2008,10.24719
plw,2009,10.04279
plw,2010,10.24614
plw,2011,8.91334
plw,2012,8.35329
plw,2013,10.03216
plw,2014,10.41066
plw,2015,13.25385
plw,2016,15.45802
plw,2017,13.57882
plw,2018,12.38188
plw,2019,24.37672
png,1990,19.60576
png,1991,25.1456
png,1992,20.64033
png,1993,19.97204
png,1994,33.90235
png,1995,25.50334
png,1996,20.32321
png,1997,22.59753
png,1998,29.00786
png,1999,25.31928
png,2000,23.95154
png,2001,22.08991
png,2002,16.39827
png,2014,55.22025
png,2015,50.67866
png,2016,48.00363
png,2017,41.6982
png,2018,41.98678
png,2019,37.85262
pol,1984,30.23735
pol,1985,30.94047
pol,1986,35.40673
pol,1987,33.34975
pol,1988,39.36785
pol,1994,63.00969
pol,1995,44.60522
pol,1996,39.07516
pol,1997,45.60332
pol,1998,44.99604
pol,1999,47.78817
pol,2000,46.67096
pol,2001,47.12197
pol,2002,47.13339
pol,2003,45.95856
pol,2004,47.11543
pol,2005,45.83299
pol,2006,44.96382
pol,2007,44.22988
pol,2008,43.65611
pol,2009,44.08656
pol,2010,44.21968
pol,2011,43.83891
pol,2012,44.16661
pol,2013,44.80587
pol,2014,45.28851
pol,2015,45.34721
pol,2016,44.51722
pol,2017,43.92493
pol,2018,44.45792
pol,2019,44.76126
prt,1978,14.92593
prt,1979,12.68105
prt,1980,15.10983
prt,1981,15.99107
prt,1982,14.0326
prt,1983,11.88683
prt,1984,12.32676
prt,1985,18.10095
prt,1986,14.55738
prt,1987,9.07131
prt,1988,7.96977
prt,1989,5.68228
prt,1990,36.44785
prt,1991,36.20224
prt,1992,35.05641
prt,1993,37.3159
prt,1994,42.07361
prt,1995,35.16973
prt,1996,36.39171
prt,1997,36.47066
prt,1998,36.00941
prt,1999,36.68809
prt,2000,37.09717
prt,2001,37.25951
prt,2002,37.78046
prt,2003,39.97385
prt,2004,39.86041
prt,2005,40.39252
prt,2006,40.94988
prt,2007,41.27957
prt,2008,41.18146
prt,2009,42.93837
prt,2010,42.5337
prt,2011,42.76468
prt,2012,44.37379
prt,2013,44.69396
prt,2014,41.73845
prt,2015,44.1766
prt,2016,45.66595
prt,2017,43.6503
prt,2018,45.55045
prt,2019,46.01408
pry,2005,24.96931
pry,2006,23.97307
pry,2007,24.77145
pry,2008,23.12388
pry,2009,23.18196
pry,2010,22.40491
pry,2011,22.08568
pry,2012,22.62834
pry,2013,26.25868
pry,2014,23.93581
pry,2015,26.96048
pry,2016,28.9129
pry,2017,23.93878
pry,2018,29.2555
pry,2019,28.39916
rou,1990,57.82004
rou,1991,57.7199
rou,1992,61.42858
rou,1993,57.40761
rou,1994,52.3935
rou,1995,49.70253
rou,1996,49.57617
rou,1997,42.97665
rou,1998,40.28363
rou,1999,36.71409
rou,2000,34.63154
