geo,time,en_co2_othx_zs
cze,1999,2.63469
cze,2000,2.58798
cze,2001,1.74107
cze,2002,1.73179
cze,2003,1.57357
cze,2004,1.23872
cze,2005,1.35067
cze,2006,1.3284
cze,2007,1.22907
cze,2008,1.35427
cze,2009,1.28334
cze,2010,1.30115
cze,2011,1.31317
cze,2012,1.34381
cze,2013,1.42335
cze,2014,1.43967
deu,1960,5.74455
deu,1961,5.27442
deu,1962,6.11493
deu,1963,6.9585
deu,1964,5.48461
deu,1965,5.52802
deu,1966,5.30773
deu,1967,5.11946
deu,1968,5.23676
deu,1969,4.73793
deu,1970,2.51253
deu,1971,2.63344
deu,1972,3.00014
deu,1973,3.09438
deu,1974,3.26332
deu,1975,3.6386
deu,1976,3.78106
deu,1977,4.00667
deu,1978,4.02419
deu,1979,4.1838
deu,1980,4.68537
deu,1981,5.15185
deu,1982,5.33021
deu,1983,5.39129
deu,1984,1.91163
deu,1985,1.95306
deu,1986,1.99253
deu,1987,1.94602
deu,1988,2.16787
deu,1989,1.9356
deu,1990,1.7261
deu,1991,1.96766
deu,1992,1.84445
deu,1993,1.50122
deu,1994,1.64801
deu,1995,1.75793
deu,1996,2.0594
deu,1997,2.14854
deu,1998,2.09088
deu,1999,1.4797
deu,2000,1.3614
deu,2001,1.34444
deu,2002,1.3704
deu,2003,0.12548
deu,2004,0.12053
deu,2005,0.13727
deu,2006,0.1026
deu,2007,0.07694
deu,2008,0.06707
deu,2009,0.07219
deu,2010,0.06984
deu,2011,0.06564
deu,2012,0.06176
deu,2013,0.05629
deu,2014,0.05392
dnk,1960,2.87468
dnk,1961,2.75517
dnk,1962,2.60894
dnk,1963,2.39476
dnk,1964,2.53668
dnk,1965,2.90194
dnk,1966,2.66234
dnk,1967,4.71425
dnk,1968,4.88056
dnk,1969,6.05198
dnk,1970,5.11182
dnk,1971,4.47653
dnk,1972,4.58348
dnk,1973,6.4912
dnk,1974,6.38
dnk,1975,7.31522
dnk,1976,6.12455
dnk,1977,6.0247
dnk,1978,6.40013
dnk,1979,6.50174
dnk,1980,5.48771
dnk,1981,6.09156
dnk,1982,6.8859
dnk,1983,7.31424
dnk,1984,6.38258
dnk,1985,2.73681
dnk,1986,2.76019
dnk,1987,2.77592
dnk,1988,2.78671
dnk,1989,3.04963
dnk,1990,4.47322
dnk,1991,3.92221
dnk,1992,4.28494
dnk,1993,3.76148
dnk,1994,3.52216
dnk,1995,3.66564
dnk,1996,3.18302
dnk,1997,3.63607
dnk,1998,3.74396
dnk,1999,3.96202
dnk,2000,4.27586
dnk,2001,4.06955
dnk,2002,3.97695
dnk,2003,3.49869
dnk,2004,3.64935
dnk,2005,3.88109
dnk,2006,3.45929
dnk,2007,3.54582
dnk,2008,3.8248
dnk,2009,3.94456
dnk,2010,4.02372
dnk,2011,4.30645
dnk,2012,4.5615
dnk,2013,4.40186
dnk,2014,4.37554
dom,1971,1.14943
dom,1972,0.87527
dom,1973,0.64795
dom,1974,0.4
dom,1975,0.38388
dom,1976,0.56075
dom,1977,0.70423
dom,1978,0.68611
dom,1979,0.4878
dom,1980,0.63191
dom,1981,0.66667
dom,1982,0.86356
dom,1983,0.74074
dom,1984,0.56497
dom,1985,0.80257
dom,1986,0.70721
dom,1987,0.61881
dom,1988,0.73801
dom,1989,0.80738
dom,1990,1.08108
dom,1991,1.04031
dom,1992,0.99668
dom,1993,1.00334
dom,1994,1.03872
dom,1995,1.15865
dom,1996,1.24792
dom,1997,1.31291
dom,1998,0.57252
dom,1999,0.53925
dom,2000,0.65646
dom,2001,0.89736
dom,2002,1.04221
dom,2003,1.0101
dom,2004,1.35135
dom,2005,1.097
dom,2006,1.08167
dom,2007,0.91694
dom,2008,0.80128
dom,2009,0.92492
dom,2010,0.99113
dom,2011,0.87629
dom,2012,0.90271
dom,2013,0.8126
dom,2014,0.77882
dza,1971,4.19092
dza,1972,4.25311
dza,1973,4.27662
dza,1974,4.1876
dza,1975,4.50185
dza,1976,4.39147
dza,1977,4.17607
dza,1978,3.81041
dza,1979,3.44828
dza,1980,3.46195
dza,1981,3.23887
dza,1982,2.90424
dza,1983,2.70206
dza,1984,2.76961
dza,1985,0.1902
dza,1986,0.21151
dza,1987,0.21222
dza,1988,0.2019
dza,1989,0
dza,1990,0
dza,1991,0
dza,1992,0
dza,1993,0
dza,1994,0
dza,1995,0
dza,1996,0
dza,1997,0
dza,1998,0
dza,1999,0
dza,2000,0
dza,2001,0
dza,2002,0
dza,2003,0
dza,2004,0
dza,2005,0
dza,2006,0
dza,2007,0
dza,2008,0
dza,2009,4.16269
dza,2010,3.72768
dza,2011,3.87817
dza,2012,3.18966
dza,2013,4.04812
dza,2014,2.3672
ecu,1971,7.73639
ecu,1972,7.67045
ecu,1973,8.56423
ecu,1974,7.64818
ecu,1975,7.4199
ecu,1976,7.14286
ecu,1977,6.30408
ecu,1978,5.73593
ecu,1979,8.5567
ecu,1980,9.03846
ecu,1981,8.81356
ecu,1982,7.52961
ecu,1983,8.38593
ecu,1984,10.37567
ecu,1985,10.89194
ecu,1986,10.74727
ecu,1987,10.5852
ecu,1988,9.1131
ecu,1989,7.32113
ecu,1990,1.57658
ecu,1991,1.07836
ecu,1992,0.94467
ecu,1993,1.1396
ecu,1994,1.00671
ecu,1995,0.89874
ecu,1996,0.72917
ecu,1997,0.48948
ecu,1998,0.44118
ecu,1999,0.3632
ecu,2000,1.10314
ecu,2001,3.37137
ecu,2002,2.72727
ecu,2003,2.96069
ecu,2004,7.56416
ecu,2005,7.94314
ecu,2006,7.86782
ecu,2007,9.77386
ecu,2008,11.12811
ecu,2009,11.81787
ecu,2010,8.17473
ecu,2011,8.83069
ecu,2012,9.38871
ecu,2013,7.75021
ecu,2014,9.3984
egy,1971,4.99002
egy,1972,4.70484
egy,1973,4.63992
egy,1974,4.52605
egy,1975,3.79351
egy,1976,3.6193
egy,1977,3.87621
egy,1978,3.88585
egy,1979,4.76059
egy,1980,5.30322
egy,1981,6.86548
egy,1982,7.38975
egy,1983,7.49689
egy,1984,7.72345
egy,1985,6.25291
egy,1986,5.4515
egy,1987,0
egy,1988,0
egy,1989,0
egy,1990,0
egy,1991,0
egy,1992,0
egy,1993,0
egy,1994,0.32527
egy,1995,0.45315
egy,1996,0.51068
egy,1997,0.83844
egy,1998,0.24492
egy,1999,0.42025
egy,2000,0.23067
egy,2001,0.1706
egy,2002,0.16798
egy,2003,0.11923
egy,2004,1.78739
egy,2005,3.7685
egy,2006,3.7468
egy,2007,3.79066
egy,2008,3.77524
egy,2009,4.04174
egy,2010,4.04195
egy,2011,3.98598
egy,2012,3.78256
egy,2013,3.61267
egy,2014,3.48589
eri,1992,0
eri,1993,0
eri,1994,-1.40845
eri,1995,0
eri,1996,0
eri,1997,-1.25
eri,1998,0
eri,1999,-1.5873
eri,2000,0
eri,2001,0
eri,2002,0
eri,2003,-1.49254
eri,2004,0
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,-2.32558
eri,2009,0
eri,2010,-2.08333
eri,2011,-1.96078
eri,2012,-1.81818
eri,2013,-1.81818
eri,2014,-1.78571
esp,1960,2.85448
esp,1961,3.02821
esp,1962,3.08174
esp,1963,3.45548
esp,1964,3.54652
esp,1965,3.37799
esp,1966,5.16586
esp,1967,4.73514
esp,1968,4.72669
esp,1969,4.76714
esp,1970,4.58253
esp,1971,4.30108
esp,1972,4.47379
esp,1973,4.44987
esp,1974,3.3877
esp,1975,3.18398
esp,1976,2.95158
esp,1977,3.69944
esp,1978,4.08064
esp,1979,4.03526
esp,1980,3.55532
esp,1981,3.21767
esp,1982,3.62177
esp,1983,3.58663
esp,1984,3.82183
esp,1985,4.13873
esp,1986,3.93075
esp,1987,4.09321
esp,1988,3.56887
esp,1989,2.00312
esp,1990,2.07799
esp,1991,2.17712
esp,1992,2.22623
esp,1993,2.4552
esp,1994,2.45724
esp,1995,2.38857
esp,1996,2.49151
esp,1997,2.27302
esp,1998,1.99703
esp,1999,2.08855
esp,2000,2.32291
esp,2001,2.12355
esp,2002,1.98883
esp,2003,2.57148
esp,2004,2.78509
esp,2005,2.4758
esp,2006,3.21578
esp,2007,2.64965
esp,2008,2.49927
esp,2009,2.7028
esp,2010,3.11474
esp,2011,2.80967
esp,2012,2.92582
esp,2013,3.47101
esp,2014,3.30187
est,1990,2.8079
est,1991,3.34055
est,1992,2.40405
est,1993,2.36654
est,1994,1.19115
est,1995,1.06516
est,1996,1.24113
est,1997,1.0303
est,1998,1.13065
est,1999,0.53691
est,2000,0.68918
est,2001,1.53641
est,2002,1.78449
est,2003,1.63043
est,2004,1.44404
est,2005,1.36742
est,2006,1.35222
est,2007,1.13754
est,2008,1.29505
est,2009,1.49051
est,2010,1.17962
est,2011,1.52456
est,2012,1.58151
est,2013,1.4316
est,2014,1.88356
eth,1971,3.81679
eth,1972,3.30579
eth,1973,3.07692
eth,1974,3.78788
eth,1975,4.23729
eth,1976,4.23729
eth,1977,4.2735
eth,1978,4.8
eth,1979,5.30303
eth,1980,5.92593
eth,1981,5.36913
eth,1982,7.40741
eth,1983,8.96552
eth,1984,7.40741
eth,1985,5.7554
eth,1986,9.7561
eth,1987,13.97849
eth,1988,10.36269
eth,1989,9.85222
eth,1990,12.4424
eth,1991,12.21719
eth,1992,7.19424
eth,1993,6.11111
eth,1994,5.7971
eth,1995,6.03448
eth,1996,6.56371
eth,1997,6.54545
eth,1998,7.19178
eth,1999,7.53425
eth,2000,7.5
eth,2001,7.42574
eth,2002,7.60095
eth,2003,7.43982
eth,2004,7.91667
eth,2005,8.01782
eth,2006,8.125
eth,2007,7.97774
eth,2008,7.6661
eth,2009,7.51252
eth,2010,7.88591
eth,2011,7.27802
eth,2012,7.84044
eth,2013,7.88235
eth,2014,7.88609
fin,1960,6.68543
fin,1961,7.431
fin,1962,7.41672
fin,1963,6.9869
fin,1964,6.52904
fin,1965,5.78859
fin,1966,5.37594
fin,1967,5.49048
fin,1968,5.16796
fin,1969,4.74876
fin,1970,3.73134
fin,1971,3.79016
fin,1972,3.4641
fin,1973,3.23523
fin,1974,3.39443
fin,1975,3.53181
fin,1976,3.27446
fin,1977,3.55929
fin,1978,3.40535
fin,1979,3.30869
fin,1980,3.0082
fin,1981,3.60202
fin,1982,3.92557
fin,1983,3.80371
fin,1984,3.93719
fin,1985,3.72902
fin,1986,3.79851
fin,1987,3.71861
fin,1988,3.96424
fin,1989,4.03962
fin,1990,3.92048
fin,1991,3.29973
fin,1992,3.78451
fin,1993,3.6737
fin,1994,2.85474
fin,1995,3.03411
fin,1996,2.79878
fin,1997,2.82627
fin,1998,3.06338
fin,1999,2.98161
fin,2000,4.45463
fin,2001,4.74302
fin,2002,4.3582
fin,2003,4.28732
fin,2004,3.78878
fin,2005,4.45255
fin,2006,3.37858
fin,2007,3.74747
fin,2008,4.2576
fin,2009,4.18692
fin,2010,3.84802
fin,2011,3.93093
fin,2012,4.49139
fin,2013,4.27472
fin,2014,4.26519
fra,1960,0.90659
fra,1961,1.06387
fra,1962,1.0986
fra,1963,1.22827
fra,1964,1.21249
fra,1965,1.2752
fra,1966,1.44838
fra,1967,1.58513
fra,1968,1.70062
fra,1969,1.56043
fra,1970,1.80101
fra,1971,1.5666
fra,1972,1.67579
fra,1973,1.78409
fra,1974,1.88444
fra,1975,1.89857
fra,1976,1.80381
fra,1977,1.92333
fra,1978,2.01822
fra,1979,1.92664
fra,1980,2.04588
fra,1981,2.18903
fra,1982,2.27477
fra,1983,2.31395
fra,1984,2.4046
fra,1985,2.43958
fra,1986,2.52394
fra,1987,2.5788
fra,1988,2.60609
fra,1989,2.85829
fra,1990,3.21563
fra,1991,3.06599
fra,1992,3.20156
fra,1993,3.43877
fra,1994,3.40892
fra,1995,3.33877
fra,1996,3.2609
fra,1997,3.32269
fra,1998,3.69784
fra,1999,3.76272
fra,2000,3.78275
fra,2001,3.83341
fra,2002,3.9404
fra,2003,3.92231
fra,2004,4.08456
fra,2005,5.63145
fra,2006,5.65207
fra,2007,5.79833
fra,2008,6.04342
fra,2009,5.06583
fra,2010,5.18701
fra,2011,4.86713
fra,2012,4.5717
fra,2013,4.30738
fra,2014,4.69756
gab,1971,0
gab,1972,0
gab,1973,0
gab,1974,0
gab,1975,0
gab,1976,0
gab,1977,0
gab,1978,0
gab,1979,0
gab,1980,2.32558
gab,1981,0
gab,1982,0
gab,1983,0
gab,1984,0
gab,1985,0
gab,1986,0
gab,1987,0
gab,1988,0
gab,1989,2.65487
gab,1990,2.1978
gab,1991,3.73832
gab,1992,2.7027
gab,1993,3.33333
gab,1994,2.58621
gab,1995,1.52672
gab,1996,2.12766
gab,1997,1.97368
gab,1998,1.85185
gab,1999,1.31579
gab,2000,1.36986
gab,2001,0.67568
gab,2002,1.44928
gab,2003,1.43885
gab,2004,1.3986
gab,2005,1.7341
gab,2006,1.66667
gab,2007,1.03093
gab,2008,1.5
gab,2009,1.45631
gab,2010,1.12782
gab,2011,1.67224
gab,2012,1.57729
gab,2013,1.76991
gab,2014,1.7192
gbr,1960,2.99547
gbr,1961,2.7839
gbr,1962,3.00718
gbr,1963,3.14733
gbr,1964,3.20914
gbr,1965,4.02017
gbr,1966,4.18518
gbr,1967,4.18907
gbr,1968,4.34159
gbr,1969,4.30962
gbr,1970,2.75841
gbr,1971,2.66023
gbr,1972,1.70404
gbr,1973,1.71742
gbr,1974,1.79985
gbr,1975,2.37359
gbr,1976,2.27847
gbr,1977,2.39212
gbr,1978,2.677
gbr,1979,2.69177
gbr,1980,2.69598
gbr,1981,2.7167
gbr,1982,2.76182
gbr,1983,2.42196
gbr,1984,2.5405
gbr,1985,2.47497
gbr,1986,2.44095
gbr,1987,2.36969
gbr,1988,2.45268
gbr,1989,2.43372
gbr,1990,2.53236
gbr,1991,2.95168
gbr,1992,2.56846
gbr,1993,2.63902
gbr,1994,1.77401
gbr,1995,2.11026
gbr,1996,1.70139
gbr,1997,1.53194
gbr,1998,1.51992
gbr,1999,1.48287
gbr,2000,1.48518
gbr,2001,1.43407
gbr,2002,1.12141
gbr,2003,0.99951
gbr,2004,1.09075
gbr,2005,1.20493
gbr,2006,1.04595
gbr,2007,1.00125
gbr,2008,0.80509
gbr,2009,0.75329
gbr,2010,0.79487
gbr,2011,0.82558
gbr,2012,0.81148
gbr,2013,0.965
gbr,2014,0.95871
geo,1990,1.55317
geo,1991,3.76471
geo,1992,3.17221
geo,1993,3.13087
geo,1994,4.32692
geo,1995,4.30504
geo,1996,7.89889
geo,1997,6.0219
geo,1998,6.51731
geo,1999,7.07763
geo,2000,4.31965
geo,2001,3.25444
geo,2002,3.90071
geo,2003,2.98013
geo,2004,3.75
geo,2005,7.14286
geo,2006,6.63717
geo,2007,7.15596
geo,2008,9.42184
geo,2009,4.15879
geo,2010,4.20842
geo,2011,5.71429
geo,2012,5.90015
geo,2013,0.44843
geo,2014,0.3886
gha,1971,4.71204
gha,1972,4.97512
gha,1973,4.80769
gha,1974,4.58716
gha,1975,4.329
gha,1976,4.25532
gha,1977,4.38247
gha,1978,4.34783
gha,1979,4.52489
gha,1980,4.56621
gha,1981,4.79705
gha,1982,5.19481
gha,1983,4.66667
gha,1984,4.97238
gha,1985,5.26316
gha,1986,5.38117
gha,1987,5.17241
gha,1988,5.02092
gha,1989,4.92424
gha,1990,4.72441
gha,1991,4.82456
gha,1992,5.22388
gha,1993,5.51471
gha,1994,5.78231
gha,1995,6.23053
gha,1996,6.26781
gha,1997,6.11111
gha,1998,5.31136
gha,1999,5.46075
gha,2000,10.64257
gha,2001,9.30657
gha,2002,2.54111
gha,2003,2.65211
gha,2004,3.20946
gha,2005,3.125
gha,2006,2.70968
gha,2007,2.86055
gha,2008,3.47938
gha,2009,3.45946
gha,2010,2.39234
gha,2011,2.86506
gha,2012,2.97572
gha,2013,2.63736
gha,2014,1.75439
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
grc,1960,0.81967
grc,1961,0.72202
grc,1962,0.77951
grc,1963,0.83074
grc,1964,9.13082
grc,1965,8.47059
grc,1966,9.4208
grc,1967,8.12854
grc,1968,12.44159
grc,1969,10.41124
grc,1970,8.30999
grc,1971,8.33998
grc,1972,7.98203
grc,1973,7.76987
grc,1974,7.59454
grc,1975,7.53666
grc,1976,5.92326
grc,1977,5.57214
grc,1978,5.15706
grc,1979,5.74738
grc,1980,5.842
grc,1981,5.32796
grc,1982,5.52654
grc,1983,5.6765
grc,1984,6.0767
grc,1985,5.9989
grc,1986,4.98345
grc,1987,5.11278
grc,1988,4.60454
grc,1989,4.31686
grc,1990,4.14878
grc,1991,4.34783
grc,1992,3.911
grc,1993,3.8057
grc,1994,3.73629
grc,1995,3.35816
grc,1996,3.42797
grc,1997,3.37209
grc,1998,3.2306
grc,1999,3.24371
grc,2000,2.98932
grc,2001,2.95228
grc,2002,3.19903
grc,2003,3.30138
grc,2004,2.83301
grc,2005,2.85684
grc,2006,3.04833
grc,2007,2.62352
grc,2008,2.62712
grc,2009,2.17271
grc,2010,2.01391
grc,2011,1.92284
grc,2012,1.86916
grc,2013,1.37901
grc,2014,1.33576
gtm,1971,1.76991
gtm,1972,1.60643
gtm,1973,2.6616
gtm,1974,1.84502
gtm,1975,2.65781
gtm,1976,2.75862
gtm,1977,2.39521
gtm,1978,2.93333
gtm,1979,2.61283
gtm,1980,1.90024
gtm,1981,2.20386
gtm,1982,2.50784
gtm,1983,2.18182
gtm,1984,2.589
gtm,1985,2.20126
gtm,1986,3.44828
gtm,1987,3.30882
gtm,1988,2.41379
gtm,1989,2.63158
gtm,1990,2.49221
gtm,1991,2.6393
gtm,1992,1.89573
gtm,1993,1.94384
gtm,1994,2.03252
gtm,1995,1.87713
gtm,1996,1.92308
gtm,1997,2
gtm,1998,1.70157
gtm,1999,1.86418
gtm,2000,1.6317
gtm,2001,1.66852
gtm,2002,1.76166
gtm,2003,0
gtm,2004,0
gtm,2005,0
gtm,2006,0
gtm,2007,0
gtm,2008,0
gtm,2009,0.08905
gtm,2010,0
gtm,2011,0
gtm,2012,0
gtm,2013,0
gtm,2014,0
hkg,1971,0
hkg,1972,0
hkg,1973,0
hkg,1974,0
hkg,1975,0
hkg,1976,0
hkg,1977,0
hkg,1978,0
hkg,1979,0
hkg,1980,0
hkg,1981,0
hkg,1982,-0.05838
hkg,1983,0
hkg,1984,-0.04695
hkg,1985,0.04484
hkg,1986,0
hkg,1987,0
hkg,1988,0
hkg,1989,0
hkg,1990,0.03003
hkg,1991,0
hkg,1992,0.02455
hkg,1993,0
hkg,1994,0
hkg,1995,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,-0.02249
hkg,2000,0.02479
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0.02086
hnd,1971,2.67857
hnd,1972,2.58621
hnd,1973,3.93701
hnd,1974,2.4
hnd,1975,3.7594
hnd,1976,3.52113
hnd,1977,3.16456
hnd,1978,3.16456
hnd,1979,3.57143
hnd,1980,3.52941
hnd,1981,3.72671
hnd,1982,3.77358
hnd,1983,3.40909
hnd,1984,3.22581
hnd,1985,4.79042
hnd,1986,0
hnd,1987,0.52632
hnd,1988,0.47847
hnd,1989,0.43103
hnd,1990,0
hnd,1991,0.46296
hnd,1992,0.4065
hnd,1993,0.38462
hnd,1994,0.33333
hnd,1995,0
hnd,1996,0.56818
hnd,1997,0.27624
hnd,1998,0.23148
hnd,1999,5.9633
hnd,2000,0
hnd,2001,13.23251
hnd,2002,10.85409
hnd,2003,12.98077
hnd,2004,14.65149
hnd,2005,14.24581
hnd,2006,12.96875
hnd,2007,2.3399
hnd,2008,5.20305
hnd,2009,7.02703
hnd,2010,6.94823
hnd,2011,3.57995
hnd,2012,3.83234
hnd,2013,3.78698
hnd,2014,4.8
hrv,1990,6.34843
hrv,1991,4.99316
hrv,1992,4.52617
hrv,1993,4.25101
hrv,1994,4.64618
hrv,1995,3.99188
hrv,1996,3.61775
hrv,1997,3.69004
hrv,1998,3.68899
hrv,1999,4.83314
hrv,2000,5.18474
hrv,2001,4.56338
hrv,2002,3.97878
hrv,2003,3.71655
hrv,2004,3.57143
hrv,2005,3.56605
hrv,2006,3.65548
hrv,2007,3.3459
hrv,2008,3.76984
hrv,2009,3.88248
hrv,2010,3.94737
hrv,2011,4.06685
hrv,2012,4.08288
hrv,2013,4.08805
hrv,2014,4.35931
hti,1971,0
hti,1972,2.77778
hti,1973,2.7027
hti,1974,0
hti,1975,2.43902
hti,1976,1.75439
hti,1977,1.69492
hti,1978,1.5625
hti,1979,1.53846
hti,1980,1.6129
hti,1981,1.92308
hti,1982,1.49254
hti,1983,1.33333
hti,1984,1.28205
hti,1985,1.25
hti,1986,1.35135
hti,1987,0
hti,1988,0
hti,1989,0
hti,1990,0
hti,1991,0
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,0
hti,1996,0
hti,1997,0
hti,1998,0
hti,1999,0
hti,2000,0
hti,2001,0
hti,2002,0
hti,2003,0
hti,2004,0
hti,2005,0
hti,2006,0
hti,2007,0
hti,2008,0
hti,2009,0
hti,2010,0
hti,2011,0
hti,2012,0
hti,2013,0
hti,2014,0
hun,1965,6.92353
hun,1966,7.19893
hun,1967,6.42762
hun,1968,6.77005
hun,1969,6.36017
hun,1970,6.20843
hun,1971,7.00183
hun,1972,7.21185
hun,1973,7.64715
hun,1974,8.27275
hun,1975,7.55093
hun,1976,6.8157
hun,1977,7.2914
hun,1978,7.02582
hun,1979,6.85851
hun,1980,6.753
hun,1981,6.94971
hun,1982,6.43275
hun,1983,5.88835
hun,1984,6.16149
hun,1985,5.89194
hun,1986,5.07154
hun,1987,5.15607
hun,1988,5.0893
hun,1989,5.01439
hun,1990,4.36967
hun,1991,3.64009
hun,1992,3.42897
hun,1993,2.64947
hun,1994,3.42696
hun,1995,3.46605
hun,1996,3.53967
hun,1997,3.13452
hun,1998,3.11721
hun,1999,3.13933
hun,2000,3.11503
hun,2001,2.71254
hun,2002,2.80546
hun,2003,2.44805
hun,2004,2.34247
hun,2005,2.26608
hun,2006,2.28951
hun,2007,2.13252
hun,2008,2.29952
hun,2009,2.13356
hun,2010,2.39647
hun,2011,2.44809
hun,2012,2.0863
hun,2013,3.15426
hun,2014,3.5005
idn,1971,2.69841
idn,1972,2.82287
idn,1973,2.61682
idn,1974,2.66667
idn,1975,2.85488
idn,1976,2.88734
idn,1977,2.65315
idn,1978,2.57045
idn,1979,2.5438
idn,1980,2.55955
idn,1981,2.66831
idn,1982,2.76126
idn,1983,2.88895
idn,1984,2.93657
idn,1985,2.6344
idn,1986,2.22698
idn,1987,2.27534
idn,1988,2.38004
idn,1989,3.03862
idn,1990,2.86056
idn,1991,2.63303
idn,1992,3.03467
idn,1993,3.19117
idn,1994,3.11171
idn,1995,2.84595
idn,1996,2.93185
idn,1997,2.60686
idn,1998,2.69158
idn,1999,3.3689
idn,2000,4.43757
idn,2001,4.32279
idn,2002,4.12872
idn,2003,3.52793
idn,2004,3.83629
idn,2005,3.43464
idn,2006,2.84378
idn,2007,2.58874
idn,2008,2.67893
idn,2009,2.68515
idn,2010,2.73922
idn,2011,2.2098
idn,2012,2.25276
idn,2013,1.92423
idn,2014,1.43404
ind,1971,3.96663
ind,1972,3.98959
ind,1973,4.44078
ind,1974,3.85977
ind,1975,3.30677
ind,1976,3.43847
ind,1977,3.582
ind,1978,3.80977
ind,1979,5.13232
ind,1980,4.43478
ind,1981,5.54283
ind,1982,5.62478
ind,1983,6.06338
ind,1984,7.40154
ind,1985,5.83273
ind,1986,4.1687
ind,1987,3.9991
ind,1988,4.99208
ind,1989,4.36585
ind,1990,5.41468
ind,1991,5.88482
ind,1992,5.65395
ind,1993,5.29847
ind,1994,5.78456
ind,1995,5.75401
ind,1996,5.84963
ind,1997,6.05273
ind,1998,4.50149
ind,1999,4.88075
ind,2000,4.49216
ind,2001,4.53039
ind,2002,4.62183
ind,2003,4.98501
ind,2004,4.91408
ind,2005,4.57956
ind,2006,4.20954
ind,2007,3.49073
ind,2008,4.27806
ind,2009,5.43993
ind,2010,4.3205
ind,2011,2.82345
ind,2012,3.4315
ind,2013,2.96579
ind,2014,3.01831
irl,1960,0.68966
irl,1961,0.79768
irl,1962,0.71942
irl,1963,0.62893
irl,1964,0.54054
irl,1965,0.42017
irl,1966,0.57325
irl,1967,0.41249
irl,1968,0.42941
irl,1969,0.4128
irl,1970,0.30675
irl,1971,0.27726
irl,1972,0.2805
irl,1973,0.33622
irl,1974,0.30987
irl,1975,0.23652
irl,1976,0.22862
irl,1977,0.25554
irl,1978,0.56034
irl,1979,0.48077
irl,1980,0.309
irl,1981,0.27248
irl,1982,0.19786
irl,1983,0.15924
irl,1984,0.36145
irl,1985,0.26465
irl,1986,2.4035
irl,1987,2.09622
irl,1988,2.17082
irl,1989,2.0869
irl,1990,2.19196
irl,1991,2.21354
irl,1992,2.23808
irl,1993,2.25879
irl,1994,2.43446
irl,1995,2.78884
irl,1996,2.11889
irl,1997,2.14347
irl,1998,2.02128
irl,1999,2.02046
irl,2000,2.00833
irl,2001,1.93203
irl,2002,1.94867
irl,2003,1.9776
irl,2004,1.88768
irl,2005,1.92134
irl,2006,1.79164
irl,2007,1.73228
irl,2008,1.77112
irl,2009,1.74772
irl,2010,1.77981
irl,2011,1.81715
irl,2012,1.68114
irl,2013,1.6565
irl,2014,1.56527
irn,1971,5.01414
irn,1972,5.04651
irn,1973,5.27227
irn,1974,5.29993
irn,1975,5.63152
irn,1976,5.73265
irn,1977,5.92406
irn,1978,5.98706
irn,1979,5.64145
irn,1980,6.12637
irn,1981,6.53183
irn,1982,6.77618
irn,1983,6.82391
irn,1984,6.69921
irn,1985,7.07635
irn,1986,7.21665
irn,1987,7.37961
irn,1988,7.57699
irn,1989,7.13012
irn,1990,7.13284
irn,1991,6.841
irn,1992,7.57936
irn,1993,6.35506
irn,1994,5.57374
irn,1995,5.1947
irn,1996,5.01254
irn,1997,4.57288
irn,1998,5.09418
irn,1999,4.95225
irn,2000,4.79241
irn,2001,5.79374
irn,2002,3.86645
irn,2003,3.3839
irn,2004,3.41672
irn,2005,3.54364
irn,2006,3.9967
irn,2007,4.09443
irn,2008,2.58831
irn,2009,2.59462
irn,2010,2.65423
irn,2011,2.32448
irn,2012,2.34488
irn,2013,2.3016
irn,2014,2.13275
irq,1971,0
irq,1972,0
irq,1973,0
irq,1974,0
irq,1975,0
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,0
irq,1981,0
irq,1982,0
irq,1983,0
irq,1984,0
irq,1985,0
irq,1986,0
irq,1987,0
irq,1988,0
irq,1989,0
irq,1990,0
irq,1991,0
irq,1992,0
irq,1993,0
irq,1994,0
irq,1995,0
irq,1996,0
irq,1997,0
irq,1998,0
irq,1999,0
irq,2000,0
irq,2001,0
irq,2002,0
irq,2003,0
irq,2004,0
irq,2005,0
irq,2006,0
irq,2007,0
irq,2008,0
irq,2009,0
irq,2010,0
irq,2011,0
irq,2012,0
irq,2013,0
irq,2014,0
