geo,time,fd_ast_prvt_gd_zs
swe,1972,37.52522
swe,1973,37.66546
swe,1974,36.89932
swe,1975,35.0782
swe,1976,35.00815
swe,1977,36.58115
swe,1978,36.40702
swe,1979,37.40024
swe,1980,36.4695
swe,1981,36.71309
swe,1982,38.04484
swe,1983,35.89766
swe,1984,35.81511
swe,1985,34.68952
swe,1986,37.19042
swe,1987,39.11633
swe,1988,45.8757
swe,1989,50.19312
swe,1990,51.04834
swe,1991,47.3589
swe,1992,47.36605
swe,1993,38.09397
swe,1994,34.23897
swe,1995,31.29481
swe,1996,31.85459
swe,1997,34.73217
swe,1998,35.84329
swe,1999,37.46581
swe,2000,39.81025
swe,2001,89.5714
swe,2002,89.79407
swe,2003,89.83818
swe,2004,91.49878
swe,2005,99.1336
swe,2006,102.58503
swe,2007,110.97944
swe,2008,117.70997
swe,2009,123.92835
swe,2010,122.51884
swe,2011,123.99474
swe,2012,128.10205
swe,2013,130.4078
swe,2014,129.36131
swe,2015,126.62652
swe,2016,128.51629
swe,2017,131.2775
swe,2018,131.87035
swe,2019,131.08246
swe,2020,139.23571
swz,1970,20.58677
swz,1971,24.78996
swz,1972,15.42376
swz,1973,14.67662
swz,1974,16.28842
swz,1975,20.36961
swz,1976,19.54599
swz,1977,18.29652
swz,1978,25.24578
swz,1979,24.41424
swz,1980,23.0068
swz,1981,25.96047
swz,1982,23.66455
swz,1983,23.15452
swz,1984,20.9098
swz,1985,18.93333
swz,1986,15.711
swz,1987,17.03649
swz,1988,16.58114
swz,1989,18.37356
swz,1990,16.15733
swz,1991,20.50394
swz,1992,18.38332
swz,1993,16.6662
swz,1994,17.91156
swz,1995,14.85791
swz,1996,14.10312
swz,1997,13.8427
swz,1998,13.2999
swz,1999,12.93663
swz,2000,10.84585
swz,2001,8.68923
swz,2002,10.15157
swz,2003,12.67673
swz,2004,15.27207
swz,2005,17.12264
swz,2006,18.97808
swz,2007,21.17811
swz,2008,20.27251
swz,2009,20.56188
swz,2010,19.06057
swz,2011,22.33449
swz,2012,19.14788
swz,2013,20.81627
swz,2014,21.12763
swz,2015,20.39973
swz,2016,20.99944
swz,2017,20.83204
swz,2018,20.83789
swz,2019,20.71503
swz,2020,21.24115
syc,1971,15.76763
syc,1972,20.59902
syc,1973,23.95418
syc,1974,20.60976
syc,1975,19.02117
syc,1976,22.83948
syc,1977,23.72263
syc,1978,23.04976
syc,1979,19.28279
syc,1980,16.99756
syc,1981,15.93744
syc,1982,14.88857
syc,1983,13.97925
syc,1984,11.45024
syc,1985,8.9053
syc,1986,7.34509
syc,1987,6.62656
syc,1988,6.59027
syc,1989,7.66415
syc,1990,7.2645
syc,1991,7.90869
syc,1992,7.50495
syc,1993,7.51751
syc,1994,9.25836
syc,1995,11.3673
syc,1996,12.58335
syc,1997,13.69653
syc,1998,14.36548
syc,1999,15.12481
syc,2000,16.55298
syc,2001,18.00711
syc,2002,20.26745
syc,2003,26.07431
syc,2004,25.23177
syc,2005,24.78831
syc,2006,22.76468
syc,2007,24.79587
syc,2008,27.87654
syc,2009,20.07479
syc,2010,24.44605
syc,2011,22.24555
syc,2012,21.449
syc,2013,21.30654
syc,2014,25.15882
syc,2015,25.32039
syc,2016,26.95348
syc,2017,28.9184
syc,2018,31.33728
syc,2019,37.04472
syc,2020,53.01795
syr,1960,25.26883
syr,1961,21.69636
syr,1962,20.53203
syr,1963,20.24769
syr,1964,18.03642
syr,1965,18.38583
syr,1966,20.72716
syr,1967,10.53671
syr,1968,9.78888
syr,1969,8.68716
syr,1970,8.10441
syr,1971,7.11594
syr,1972,6.2668
syr,1973,6.62407
syr,1974,4.37867
syr,1975,4.18168
syr,1976,4.63498
syr,1977,4.95835
syr,1978,5.09864
syr,1979,6.2534
syr,1980,5.74117
syr,1981,5.30489
syr,1982,6.50142
syr,1983,8.10222
syr,1984,8.73338
syr,1985,8.20006
syr,1986,7.6059
syr,1987,7.02409
syr,1988,6.48659
syr,1989,7.69445
syr,1990,7.45707
syr,1991,8.59772
syr,1992,9.56769
syr,1993,10.74476
syr,1994,10.34246
syr,1995,11.15058
syr,1996,9.64496
syr,1997,9.83828
syr,1998,9.18685
syr,1999,9.1986
syr,2000,8.46883
syr,2001,8.06482
syr,2002,8.21775
syr,2003,10.10424
syr,2004,11.65451
syr,2005,14.76463
syr,2006,14.69856
syr,2007,15.08499
syr,2008,17.53817
syr,2009,19.63746
syr,2010,21.93646
syr,2011,20.74252
tcd,1960,3.49855
tcd,1961,5.20078
tcd,1962,4.59911
tcd,1963,5.39033
tcd,1964,5.58727
tcd,1965,5.52987
tcd,1966,6.25421
tcd,1967,8.12415
tcd,1968,8.95547
tcd,1969,9.37877
tcd,1970,7.68425
tcd,1971,6.4678
tcd,1972,6.16156
tcd,1973,7.55197
tcd,1974,9.28708
tcd,1975,12.01001
tcd,1976,9.31566
tcd,1977,10.20631
tcd,1978,12.37018
tcd,1979,17.86839
tcd,1980,17.17233
tcd,1981,13.11881
tcd,1982,10.93847
tcd,1983,10.23154
tcd,1984,11.43651
tcd,1985,13.99423
tcd,1986,20.28258
tcd,1987,21.21365
tcd,1988,7.03573
tcd,1989,6.43063
tcd,1990,6.4811
tcd,1991,5.94841
tcd,1992,6.08782
tcd,1993,5.03454
tcd,1994,3.62567
tcd,1995,3.85048
tcd,1996,3.64248
tcd,1997,3.23429
tcd,1998,3.30628
tcd,1999,3.5861
tcd,2000,3.47936
tcd,2001,4.33849
tcd,2002,4.21237
tcd,2003,4.1949
tcd,2004,3.13376
tcd,2005,2.54174
tcd,2006,2.21531
tcd,2007,2.39771
tcd,2008,3.05118
tcd,2009,3.91894
tcd,2010,4.22037
tcd,2011,4.82012
tcd,2012,5.77901
tcd,2013,6.04385
tcd,2014,7.75646
tcd,2015,8.29555
tcd,2016,9.67572
tcd,2017,9.67394
tcd,2018,9.67984
tcd,2019,9.20351
tgo,1960,8.75421
tgo,1961,10.06451
tgo,1962,9.87654
tgo,1963,10.2849
tgo,1964,9.68059
tgo,1965,5.88235
tgo,1966,5.96987
tgo,1967,6.77193
tgo,1968,9.36227
tgo,1969,8.46553
tgo,1970,11.10115
tgo,1971,11.27757
tgo,1972,11.51891
tgo,1973,14.48455
tgo,1974,11.85248
tgo,1975,18.35979
tgo,1976,21.4223
tgo,1977,22.5712
tgo,1978,26.45108
tgo,1979,29.60728
tgo,1980,26.7097
tgo,1981,23.70249
tgo,1982,25.61926
tgo,1983,23.05689
tgo,1984,22.57584
tgo,1985,20.35474
tgo,1986,24.30103
tgo,1987,25.68167
tgo,1988,24.27346
tgo,1989,22.0789
tgo,1990,22.34983
tgo,1991,24.77148
tgo,1992,24.6851
tgo,1993,29.17228
tgo,1994,18.66776
tgo,1995,19.95023
tgo,1996,18.70505
tgo,1997,17.68927
tgo,1998,17.28599
tgo,1999,15.10212
tgo,2000,13.92974
tgo,2001,12.83423
tgo,2002,11.47306
tgo,2003,14.19487
tgo,2004,13.06354
tgo,2005,14.18461
tgo,2006,15.57658
tgo,2007,22.50437
tgo,2008,18.6578
tgo,2009,19.69202
tgo,2010,21.62348
tgo,2011,27.94731
tgo,2012,30.39573
tgo,2013,37.816
tgo,2014,35.46917
tgo,2015,40.05585
tgo,2016,30.54908
tgo,2017,29.52929
tgo,2018,27.40809
tgo,2019,26.65424
tgo,2020,26.51207
tha,1960,10.12182
tha,1961,10.98727
tha,1962,11.98435
tha,1963,11.86902
tha,1964,12.87489
tha,1965,13.64444
tha,1966,13.58644
tha,1967,14.9514
tha,1968,15.81655
tha,1969,16.86132
tha,1970,19.29961
tha,1971,20.53673
tha,1972,20.94348
tha,1973,22.48382
tha,1974,24.18157
tha,1975,27.65596
tha,1976,34.44872
tha,1977,38.23777
tha,1978,41.65936
tha,1979,43.18345
tha,1980,40.74802
tha,1981,41.89036
tha,1982,44.63836
tha,1983,52.97959
tha,1984,56.7309
tha,1985,58.27108
tha,1986,56.7924
tha,1987,59.44409
tha,1988,64.05809
tha,1989,71.89809
tha,1990,83.36905
tha,1991,89.09622
tha,1992,98.46947
tha,1993,108.0099
tha,1994,125.67893
tha,1995,138.78665
tha,1996,146.31209
tha,1997,166.50369
tha,1998,153.40586
tha,1999,127.7173
tha,2000,105.1218
tha,2001,93.07866
tha,2002,96.86939
tha,2003,94.13453
tha,2004,95.14207
tha,2005,93.82807
tha,2006,88.90583
tha,2007,86.22632
tha,2008,87.70824
tha,2009,90.34107
tha,2010,90.68259
tha,2011,101.42897
tha,2012,106.37239
tha,2013,111.52004
tha,2014,113.99413
tha,2015,115.85611
tha,2016,113.74096
tha,2017,112.08407
tha,2018,112.16932
tha,2019,111.22864
tha,2020,125.13219
tjk,1998,11.28877
tjk,1999,10.56167
tjk,2000,13.71209
tjk,2001,14.6091
tjk,2002,12.8648
tjk,2003,12.08427
tjk,2004,4.37624
tjk,2005,6.58375
tjk,2006,7.22729
tjk,2007,12.12536
tjk,2008,13.29268
tjk,2009,12.26225
tjk,2010,12.10996
tjk,2011,14.22723
tjk,2012,12.12622
tjk,2013,16.85262
tjk,2014,20.1429
tjk,2015,19.94806
tjk,2016,17.58783
tjk,2017,11.85626
tjk,2018,11.05773
tjk,2019,10.71177
tjk,2020,11.74268
tls,2002,1.36135
tls,2003,5.34247
tls,2004,20.04717
tls,2005,22.90505
tls,2006,24.55615
tls,2007,18.51155
tls,2008,15.79015
tls,2009,14.21816
tls,2010,12.40333
tls,2011,12.66478
tls,2012,13.43003
tls,2013,12.76243
tls,2014,12.86209
tls,2015,13.02988
tls,2016,12.32162
tls,2017,15.84893
tls,2018,15.54838
tls,2019,12.66595
tls,2020,15.13774
ton,1975,2.69009
ton,1976,8.49513
ton,1977,10.42002
ton,1978,10.44675
ton,1979,13.73404
ton,1980,15.61798
ton,1981,18.39632
ton,1982,22.20189
ton,1983,20.70931
ton,1984,21.48448
ton,1985,25.44361
ton,1986,24.72432
ton,1987,29.43063
ton,1988,36.23589
ton,1989,39.08096
ton,1990,37.68654
ton,1991,32.0911
ton,1992,30.12316
ton,1993,31.68519
ton,1994,30.31877
ton,1995,35.50658
ton,1996,35.59283
ton,1997,40.40727
ton,1998,42.26962
ton,1999,37.85605
ton,2000,40.51029
ton,2001,41.88082
ton,2002,44.03041
ton,2003,44.61536
ton,2004,40.57755
ton,2005,52.83359
ton,2006,48.23009
ton,2007,55.07533
ton,2008,52.2733
ton,2009,48.01209
ton,2010,39.92721
ton,2011,32.97486
ton,2012,30.59588
ton,2013,30.66608
ton,2014,31.46217
ton,2015,33.90191
ton,2016,37.22762
ton,2017,37.84191
ton,2018,39.44088
ton,2019,37.3872
ton,2020,38.81758
tto,1960,8.47218
tto,1961,7.92781
tto,1962,8.79722
tto,1963,8.19645
tto,1964,9.60342
tto,1965,11.38038
tto,1966,12.79923
tto,1967,13.92329
tto,1968,13.36803
tto,1969,17.44097
tto,1970,20.10099
tto,1971,20.4122
tto,1972,24.15085
tto,1973,22.83363
tto,1974,15.8776
tto,1975,16.75629
tto,1976,20.48436
tto,1977,23.38705
tto,1978,27.3814
tto,1979,24.8556
tto,1980,22.1188
tto,1981,24.18449
tto,1982,25.04888
tto,1983,30.43793
tto,1984,32.63254
tto,1985,32.33689
tto,1986,34.28389
tto,1987,35.4956
tto,1988,34.13653
tto,1989,33.64666
tto,1990,29.84493
tto,1991,33.72771
tto,1992,33.35049
tto,1993,31.99717
tto,1994,26.01555
tto,1995,27.57161
tto,1996,28.16401
tto,1997,32.99428
tto,1998,35.29048
tto,1999,33.8049
tto,2000,31.83353
tto,2001,47.36234
tto,2002,47.10789
tto,2003,39.3092
tto,2004,37.93965
tto,2005,33.4479
tto,2006,32.65733
tto,2007,32.0314
tto,2008,26.69302
tto,2009,35.92927
tto,2010,30.82937
tto,2011,28.11148
tto,2012,28.40946
tto,2013,27.88196
tto,2014,29.53361
tto,2015,34.98695
tto,2016,38.61155
tto,2017,39.83064
tto,2018,39.15096
tto,2019,41.84348
tto,2020,44.87238
tun,1965,28.61983
tun,1966,32.68637
tun,1967,34.85316
tun,1968,34.93085
tun,1969,34.60307
tun,1970,33.72088
tun,1971,32.31707
tun,1972,31.08956
tun,1973,34.3767
tun,1974,33.47099
tun,1975,38.65172
tun,1976,39.18184
tun,1977,39.7921
tun,1978,39.73441
tun,1979,37.23018
tun,1980,37.69019
tun,1981,42.19483
tun,1982,45.93061
tun,1983,47.18789
tun,1984,47.1593
tun,1985,49.59435
tun,1986,52.18178
tun,1987,49.98578
tun,1988,51.37493
tun,1989,58.89191
tun,1990,55.07633
tun,1991,53.75733
tun,1992,54.00472
tun,1993,53.92624
tun,1994,53.81392
tun,1995,54.38617
tun,1996,49.15762
tun,1997,45.93822
tun,1998,46.4899
tun,1999,46.48811
tun,2000,53.39781
tun,2001,49.59691
tun,2002,50.61047
tun,2003,49.51271
tun,2004,49.54992
tun,2005,49.99782
tun,2006,48.53597
tun,2007,47.95323
tun,2008,48.45601
tun,2009,49.92724
tun,2010,52.20046
tun,2011,57.88894
tun,2012,57.80886
tun,2013,57.91764
tun,2014,59.76752
tun,2015,60.0966
tun,2016,62.20913
tun,2017,64.71589
tun,2018,63.65915
tun,2019,59.399
tun,2020,69.16689
tur,1960,17.65051
tur,1961,12.72601
tur,1962,14.10959
tur,1963,14.05579
tur,1964,14.70179
tur,1965,16.2117
tur,1966,17.00552
tur,1967,17.67045
tur,1968,18.60317
tur,1969,20.10274
tur,1970,20.63308
tur,1971,18.88247
tur,1972,20.32964
tur,1973,20.94945
tur,1974,19.66156
tur,1975,21.38365
tur,1976,22.18683
tur,1977,21.95219
tur,1978,17.45458
tur,1979,14.69281
tur,1980,13.58838
tur,1981,16.64666
tur,1982,18.48288
tur,1983,20.7604
tur,1984,17.84644
tur,1985,17.42588
tur,1986,19.65415
tur,1987,20.58152
tur,1988,17.33031
tur,1989,16.63578
tur,1990,16.67427
tur,1991,17.16912
tur,1992,17.94127
tur,1993,18.1232
tur,1994,15.94078
tur,1995,18.4862
tur,1996,22.82823
tur,1997,26.30055
tur,1998,16.77154
tur,1999,16.19515
tur,2000,17.25152
tur,2001,14.91422
tur,2002,14.05476
tur,2003,14.01066
tur,2004,16.5724
tur,2005,21.22374
tur,2006,24.72349
tur,2007,28.01625
tur,2008,30.89665
tur,2009,34.53366
tur,2010,41.59978
tur,2011,46.15969
tur,2012,48.73163
tur,2013,56.72071
tur,2014,59.63675
tur,2015,62.59624
tur,2016,65.28375
tur,2017,65.93728
tur,2018,63.17228
tur,2019,61.83194
tur,2020,70.92024
tza,1988,1.58348
tza,1989,14.05972
tza,1990,13.902
tza,1991,14.03012
tza,1992,9.74467
tza,1993,10.79704
tza,1994,9.69947
tza,1995,6.65502
tza,1996,3.09361
tza,1997,3.54535
tza,1998,2.94098
tza,1999,3.19184
tza,2000,3.1128
tza,2001,3.76208
tza,2002,4.61002
tza,2003,5.70215
tza,2004,6.57074
tza,2005,0.00742
tza,2006,9.32463
tza,2007,11.10339
tza,2008,11.65123
tza,2009,11.00584
tza,2010,11.50451
tza,2011,12.2088
tza,2012,12.72916
tza,2013,12.46071
tza,2014,13.22641
tza,2015,14.47204
tza,2016,13.55954
tza,2017,12.97529
tza,2018,12.63204
tza,2019,12.51714
tza,2020,13.08164
uga,1960,6.4676
uga,1961,6.41004
uga,1962,7.4237
uga,1963,7.08766
uga,1964,7.65179
uga,1965,7.99304
uga,1966,8.81997
uga,1967,8.69011
uga,1968,9.02961
uga,1969,9.90734
uga,1970,9.44029
uga,1971,8.6338
uga,1972,8.8169
uga,1973,9.43567
uga,1974,10.08015
uga,1975,7.67094
uga,1976,7.07392
uga,1977,4.63842
uga,1978,4.48712
uga,1979,3.09171
uga,1980,3.93537
uga,1981,4.0083
uga,1982,2.96246
uga,1983,3.1857
uga,1984,2.64561
uga,1985,3.40329
uga,1986,2.90175
uga,1987,2.81016
uga,1988,2.78243
uga,1989,3.31126
uga,1990,3.58815
uga,1991,3.52853
uga,1992,3.82741
uga,1993,4.3134
uga,1994,4.33363
uga,1995,4.57979
uga,1996,5.27893
uga,1997,4.82347
uga,1998,5.61175
uga,1999,6.02024
uga,2000,5.67423
uga,2001,6.62231
uga,2002,7.70231
uga,2003,8.27065
uga,2004,7.61297
uga,2005,8.47188
uga,2006,9.97036
uga,2007,10.09833
uga,2008,13.7859
uga,2009,8.20252
uga,2010,10.04823
uga,2011,11.35843
uga,2012,11.87147
uga,2013,11.86115
uga,2014,12.29707
uga,2015,12.81569
uga,2016,12.50352
uga,2017,12.31158
uga,2018,12.39382
uga,2019,12.70526
uga,2020,13.02662
ukr,1992,2.64091
ukr,1993,1.40988
ukr,1994,4.62271
ukr,1995,1.47511
ukr,1996,1.38394
ukr,1997,2.41966
ukr,1998,7.72183
ukr,1999,8.46809
ukr,2000,10.68332
ukr,2001,12.58618
ukr,2002,17.01329
ukr,2003,23.64961
ukr,2004,24.25194
ukr,2005,31.04724
ukr,2006,42.69203
ukr,2007,55.79074
ukr,2008,70.64472
ukr,2009,70.7779
ukr,2010,60.26543
ukr,2011,54.49496
ukr,2012,51.79565
ukr,2013,56.47603
ukr,2014,59.821
ukr,2015,47.0269
ukr,2016,38.59874
ukr,2017,31.14564
ukr,2018,27.73373
ukr,2019,22.81693
ukr,2020,21.02911
ury,1960,20.13103
ury,1961,19.9375
ury,1962,20.57216
ury,1963,19.67382
ury,1964,21.45075
ury,1965,14.62659
ury,1966,10.19487
ury,1967,9.42039
ury,1968,7.10474
ury,1969,7.09918
ury,1970,9.30585
ury,1971,8.8466
ury,1972,11.03425
ury,1973,6.08534
ury,1974,8.27242
ury,1975,19.3528
ury,1976,21.75744
ury,1977,25.52891
ury,1978,29.27702
ury,1979,33.88969
ury,1980,37.20121
ury,1981,40.399
ury,1982,69.85633
ury,1983,47.80467
ury,1984,41.64355
ury,1985,45.27463
ury,1986,40.32561
ury,1987,32.40353
ury,1988,35.42342
ury,1989,36.0451
ury,1990,31.102
ury,1991,25.03468
ury,1992,25.16147
ury,1993,24.61832
ury,1994,23.70805
ury,1995,26.31539
ury,1996,26.73745
ury,1997,25.83375
ury,1998,40.35815
ury,1999,43.4273
ury,2000,44.91886
ury,2001,53.75091
ury,2002,70.35859
ury,2003,43.0642
ury,2004,24.09199
ury,2005,22.3896
ury,2006,23.87281
ury,2007,23.35241
ury,2008,27.78754
ury,2009,20.48134
ury,2010,22.25341
ury,2011,23.0331
ury,2012,23.4266
ury,2013,25.96134
ury,2014,27.00335
ury,2015,30.07415
ury,2016,25.75718
ury,2017,24.18117
ury,2018,25.23188
ury,2019,25.68255
ury,2020,27.81105
usa,1960,38.9273
usa,1961,40.72288
usa,1962,42.35829
usa,1963,45.37253
usa,1964,47.16258
usa,1965,49.06037
usa,1966,48.22847
usa,1967,48.89184
usa,1968,49.16223
usa,1969,49.60771
usa,1970,49.63873
usa,1971,50.74319
usa,1972,53.8906
usa,1973,56.48538
usa,1974,57.35855
usa,1975,54.12664
usa,1976,53.75998
usa,1977,55.66118
usa,1978,56.63364
usa,1979,56.6192
usa,1980,55.07312
usa,1981,52.26054
usa,1982,51.33392
usa,1983,51.63174
usa,1984,53.5192
usa,1985,55.05083
usa,1986,56.72202
usa,1987,56.85835
usa,1988,57.33569
usa,1989,56.12144
usa,1990,52.71981
usa,1991,49.08648
usa,1992,45.64234
usa,1993,44.36578
usa,1994,44.47384
usa,1995,45.83546
usa,1996,46.26966
usa,1997,46.5806
usa,1998,47.25185
usa,1999,47.30807
usa,2000,48.96823
usa,2001,50.15307
usa,2002,50.27863
usa,2003,51.45501
usa,2004,53.34903
usa,2005,55.26914
usa,2006,57.15619
usa,2007,59.46942
usa,2008,59.77783
usa,2009,54.00882
usa,2010,52.47017
usa,2011,50.8121
usa,2012,50.07398
usa,2013,49.3607
usa,2014,49.79706
usa,2015,50.99611
usa,2016,52.2499
usa,2017,52.42676
usa,2018,52.00528
usa,2019,52.03051
usa,2020,54.41476
uzb,2013,9.32773
uzb,2014,10.02973
uzb,2015,10.30963
uzb,2016,11.75377
uzb,2017,15.78992
uzb,2018,22.77844
uzb,2019,29.04608
uzb,2020,35.67106
vct,1975,36.52764
vct,1976,30.96597
vct,1977,26.92236
vct,1978,29.21825
vct,1979,28.31317
vct,1980,30.60063
vct,1981,31.88326
vct,1982,27.33975
vct,1983,29.55048
vct,1984,25.02363
vct,1985,27.29987
vct,1986,24.90985
vct,1987,27.86564
vct,1988,29.41257
vct,1989,32.73961
vct,1990,31.484
vct,1991,34.68868
vct,1992,34.43729
vct,1993,34.4072
vct,1994,36.48398
vct,1995,40.67134
vct,1996,44.56079
vct,1997,47.62167
vct,1998,48.21912
vct,1999,51.72114
vct,2000,55.33998
vct,2001,52.14407
vct,2002,50.78888
vct,2003,49.00283
vct,2004,45.63566
vct,2005,45.61148
vct,2006,46.98971
vct,2007,48.23891
vct,2008,48.89016
vct,2009,51.3848
vct,2010,51.83139
vct,2011,52.99159
vct,2012,54.25379
vct,2013,52.76193
vct,2014,52.17744
vct,2015,51.50075
vct,2016,50.53377
vct,2017,49.76488
vct,2018,48.43105
vct,2019,48.12934
vct,2020,50.87759
ven,1960,15.67528
ven,1961,14.80906
ven,1962,14.22523
ven,1963,13.69136
ven,1964,14.51946
ven,1965,15.41543
ven,1966,15.04403
ven,1967,15.61489
ven,1968,16.1063
ven,1969,16.92954
ven,1970,16.68352
ven,1971,16.77097
ven,1972,18.21746
ven,1973,19.38924
ven,1974,16.90014
ven,1975,24.30067
ven,1976,29.081
ven,1977,29.8379
ven,1978,33.43251
ven,1979,28.41863
ven,1980,27.27291
ven,1981,26.52377
ven,1982,29.23284
ven,1983,30.65303
ven,1984,24.6727
ven,1985,24.82809
ven,1986,30.61324
ven,1987,28.89742
ven,1988,29.99234
ven,1989,19.92107
ven,1990,16.51698
ven,1991,18.41355
ven,1992,18.58812
ven,1993,15.76499
ven,1994,9.19833
ven,1995,8.65585
ven,1996,8.12658
ven,1997,12.60687
ven,1998,12.0405
ven,1999,11.21427
ven,2000,10.48383
ven,2001,12.29274
ven,2002,10.0386
ven,2003,8.80738
ven,2004,11.0065
ven,2005,13.15874
ven,2006,16.97929
ven,2007,23.41996
ven,2008,21.42137
ven,2009,23.55062
ven,2010,18.79693
ven,2011,20.37389
ven,2012,25.17538
ven,2013,29.75614
ven,2014,39.51462
vnm,1992,13.65691
vnm,1993,16.52946
vnm,1995,18.48467
vnm,1996,18.67004
vnm,1997,19.84884
vnm,1998,20.12386
vnm,1999,28.18659
vnm,2000,35.25907
vnm,2001,39.29039
vnm,2002,43.13077
vnm,2003,48.37235
vnm,2004,58.72243
vnm,2005,60.46679
vnm,2006,65.35954
vnm,2007,85.63969
vnm,2008,82.87277
vnm,2009,103.32235
vnm,2010,114.72347
vnm,2011,101.79901
vnm,2012,94.83221
vnm,2013,96.80327
vnm,2014,100.30017
vnm,2015,111.92633
vnm,2016,123.81487
vnm,2017,130.7218
vnm,2018,133.13598
vnm,2019,137.91213
vnm,2020,147.67346
vut,1979,30.24391
vut,1980,31.97197
vut,1981,31.37496
vut,1982,29.52433
vut,1983,29.93828
vut,1984,28.05329
vut,1985,27.34568
vut,1986,29.52529
vut,1987,29.91906
vut,1988,30.09494
vut,1989,30.23724
vut,1990,33.27128
vut,1991,29.86258
vut,1992,35.49665
vut,1993,35.0665
vut,1994,33.54198
vut,1995,32.46381
vut,1996,33.54884
vut,1997,30.30997
vut,1998,31.707
vut,1999,35.14549
vut,2000,30.86544
vut,2001,32.80469
vut,2002,36.28949
vut,2003,37.8879
vut,2004,39.09754
vut,2005,42.98088
vut,2006,41.86252
vut,2007,43.21542
vut,2008,54.73879
vut,2009,64.58382
vut,2010,67.22767
vut,2011,68.99913
vut,2012,73.40434
vut,2013,72.39701
vut,2014,75.46527
vut,2015,72.22481
vut,2016,68.78777
vut,2017,64.31587
vut,2018,61.31496
vut,2019,57.84131
vut,2020,61.91164
wsm,1982,9.67948
wsm,1983,9.19747
wsm,1984,9.36396
wsm,1985,10.43394
wsm,1986,11.79003
wsm,1987,13.76592
wsm,1988,14.44635
wsm,1989,15.18015
wsm,1990,20.24739
wsm,1991,20.98504
wsm,1992,21.73425
wsm,1993,23.77877
wsm,1994,13.46872
wsm,1995,17.50863
wsm,1996,18.46913
wsm,1997,19.62078
wsm,1998,22.09158
wsm,1999,24.83852
wsm,2000,27.0562
wsm,2001,28.25488
wsm,2002,29.22734
wsm,2003,29.46317
wsm,2004,29.65557
wsm,2005,34.78681
wsm,2006,38.25061
wsm,2007,37.81884
wsm,2008,37.78566
wsm,2009,38.91314
wsm,2010,38.9105
wsm,2011,39.82261
wsm,2012,40.80641
wsm,2013,41.1521
wsm,2014,45.11828
wsm,2015,44.19969
wsm,2016,46.04661
wsm,2017,48.26955
wsm,2018,50.7634
wsm,2019,51.30365
wsm,2020,53.41154
yem,1990,5.21991
yem,1991,4.94374
yem,1992,4.65483
yem,1993,4.8468
yem,1994,4.20277
yem,1995,4.60481
yem,1996,3.01453
yem,1997,3.88854
yem,1998,5.34944
yem,1999,5.24651
yem,2000,4.85253
yem,2001,5.73039
yem,2002,5.80056
yem,2003,6.36629
yem,2004,7.1629
yem,2005,6.94239
yem,2006,6.91364
yem,2007,8.18408
yem,2008,7.70492
yem,2009,7.73548
yem,2010,6.28934
yem,2011,5.06873
yem,2012,4.6454
yem,2013,5.63672
zaf,1965,47.87673
zaf,1966,46.01756
zaf,1967,45.3836
zaf,1968,46.07858
zaf,1969,47.15585
zaf,1970,48.89822
zaf,1971,48.86681
zaf,1972,48.53484
zaf,1973,50.02189
zaf,1974,47.58557
zaf,1975,49.73568
zaf,1976,47.97417
zaf,1977,46.55577
zaf,1978,45.65239
zaf,1979,43.93313
zaf,1980,41.50275
zaf,1981,45.87321
zaf,1982,47.2035
zaf,1983,49.31276
zaf,1984,52.42034
zaf,1985,52.49138
zaf,1986,48.89094
zaf,1987,48.0995
zaf,1988,51.10606
zaf,1989,50.94594
zaf,1990,50.8005
zaf,1992,55.21717
zaf,1993,48.97013
zaf,1994,51.015
zaf,1995,52.03252
zaf,1996,54.21643
zaf,1997,55.85142
zaf,1998,59.84628
zaf,1999,59.75637
zaf,2000,60.50603
zaf,2001,66.78493
zaf,2002,50.12484
zaf,2003,54.05902
zaf,2004,55.85457
zaf,2005,58.80795
zaf,2006,65.81707
zaf,2007,70.38188
zaf,2008,69.56412
zaf,2009,66.94651
zaf,2010,63.26957
zaf,2011,61.42249
zaf,2012,62.61474
zaf,2013,61.55635
zaf,2014,61.73053
zaf,2015,62.51384
zaf,2016,60.99746
zaf,2017,60.08451
zaf,2018,59.80309
zaf,2019,60.43848
zaf,2020,62.40103
zmb,1965,5.56728
zmb,1966,7.60791
zmb,1967,9.72013
zmb,1968,8.19411
zmb,1969,8.1577
zmb,1970,11.02919
zmb,1971,12.72419
zmb,1972,11.74056
zmb,1973,10.5283
zmb,1974,17.38562
zmb,1975,21.19845
zmb,1976,16.93868
zmb,1977,17.00463
zmb,1978,13.11237
zmb,1979,13.92911
zmb,1980,14.14676
zmb,1981,17.88059
zmb,1982,19.71602
zmb,1983,19.19066
zmb,1984,11.28473
zmb,1985,8.66684
zmb,1986,8.46365
zmb,1987,7.64673
zmb,1988,9.20206
zmb,1989,11.18443
zmb,1990,8.04473
zmb,1991,7.08658
zmb,1992,5.12469
zmb,1993,4.64567
zmb,1994,5.55732
zmb,1995,7.29583
zmb,1996,8.06069
zmb,1997,6.82488
zmb,1998,5.962
zmb,1999,6.42165
zmb,2000,7.37021
zmb,2001,6.35977
zmb,2002,5.29851
zmb,2003,5.85062
zmb,2004,6.93128
zmb,2005,6.529
zmb,2006,8.08042
zmb,2007,9.62481
zmb,2008,12.17331
zmb,2009,9.95346
zmb,2010,9.14802
zmb,2011,10.01197
zmb,2012,11.93331
