geo,time,sh_dth_1519
bfa,2020,3482
bgd,1990,22824
bgd,1991,30401
bgd,1992,23254
bgd,1993,23337
bgd,1994,23119
bgd,1995,22539
bgd,1996,21623
bgd,1997,20420
bgd,1998,18948
bgd,1999,17611
bgd,2000,16680
bgd,2001,16069
bgd,2002,15745
bgd,2003,15696
bgd,2004,15833
bgd,2005,15976
bgd,2006,16025
bgd,2007,15960
bgd,2008,15824
bgd,2009,15675
bgd,2010,15547
bgd,2011,15534
bgd,2012,15730
bgd,2013,16166
bgd,2014,16795
bgd,2015,17445
bgd,2016,17928
bgd,2017,18140
bgd,2018,18048
bgd,2019,17692
bgd,2020,17254
bgr,1990,444
bgr,1991,450
bgr,1992,455
bgr,1993,456
bgr,1994,450
bgr,1995,435
bgr,1996,414
bgr,1997,388
bgr,1998,360
bgr,1999,334
bgr,2000,312
bgr,2001,293
bgr,2002,279
bgr,2003,270
bgr,2004,265
bgr,2005,260
bgr,2006,254
bgr,2007,246
bgr,2008,233
bgr,2009,218
bgr,2010,201
bgr,2011,185
bgr,2012,170
bgr,2013,157
bgr,2014,146
bgr,2015,139
bgr,2016,135
bgr,2017,134
bgr,2018,135
bgr,2019,138
bgr,2020,142
bhr,1990,22
bhr,1991,24
bhr,1992,25
bhr,1993,25
bhr,1994,25
bhr,1995,24
bhr,1996,26
bhr,1997,28
bhr,1998,29
bhr,1999,29
bhr,2000,29
bhr,2001,31
bhr,2002,33
bhr,2003,34
bhr,2004,34
bhr,2005,33
bhr,2006,36
bhr,2007,37
bhr,2008,37
bhr,2009,36
bhr,2010,34
bhr,2011,35
bhr,2012,35
bhr,2013,34
bhr,2014,32
bhr,2015,31
bhr,2016,30
bhr,2017,30
bhr,2018,30
bhr,2019,31
bhr,2020,31
bhs,1990,22
bhs,1991,23
bhs,1992,24
bhs,1993,24
bhs,1994,25
bhs,1995,26
bhs,1996,27
bhs,1997,27
bhs,1998,28
bhs,1999,28
bhs,2000,27
bhs,2001,26
bhs,2002,25
bhs,2003,25
bhs,2004,25
bhs,2005,26
bhs,2006,27
bhs,2007,28
bhs,2008,29
bhs,2009,31
bhs,2010,32
bhs,2011,34
bhs,2012,35
bhs,2013,35
bhs,2014,34
bhs,2015,33
bhs,2016,32
bhs,2017,30
bhs,2018,28
bhs,2019,41
bhs,2020,25
bih,1990,197
bih,1991,203
bih,1992,2049
bih,1993,1987
bih,1994,1204
bih,1995,239
bih,1996,146
bih,1997,135
bih,1998,126
bih,1999,120
bih,2000,115
bih,2001,111
bih,2002,108
bih,2003,106
bih,2004,105
bih,2005,102
bih,2006,99
bih,2007,94
bih,2008,88
bih,2009,82
bih,2010,77
bih,2011,72
bih,2012,70
bih,2013,70
bih,2014,71
bih,2015,73
bih,2016,72
bih,2017,68
bih,2018,63
bih,2019,58
bih,2020,54
blr,1990,614
blr,1991,642
blr,1992,659
blr,1993,664
blr,1994,663
blr,1995,661
blr,1996,659
blr,1997,661
blr,1998,665
blr,1999,669
blr,2000,666
blr,2001,649
blr,2002,625
blr,2003,598
blr,2004,570
blr,2005,539
blr,2006,507
blr,2007,471
blr,2008,434
blr,2009,400
blr,2010,365
blr,2011,328
blr,2012,290
blr,2013,255
blr,2014,223
blr,2015,197
blr,2016,174
blr,2017,158
blr,2018,149
blr,2019,145
blr,2020,141
blz,1990,12
blz,1991,13
blz,1992,15
blz,1993,17
blz,1994,19
blz,1995,21
blz,1996,24
blz,1997,27
blz,1998,30
blz,1999,32
blz,2000,33
blz,2001,34
blz,2002,34
blz,2003,35
blz,2004,35
blz,2005,36
blz,2006,37
blz,2007,38
blz,2008,39
blz,2009,40
blz,2010,41
blz,2011,41
blz,2012,41
blz,2013,41
blz,2014,41
blz,2015,40
blz,2016,39
blz,2017,37
blz,2018,36
blz,2019,34
blz,2020,33
bol,1990,1684
bol,1991,1657
bol,1992,1636
bol,1993,1621
bol,1994,1607
bol,1995,1595
bol,1996,1578
bol,1997,1563
bol,1998,1549
bol,1999,1533
bol,2000,1518
bol,2001,1495
bol,2002,1473
bol,2003,1446
bol,2004,1417
bol,2005,1390
bol,2006,1364
bol,2007,1339
bol,2008,1318
bol,2009,1300
bol,2010,1281
bol,2011,1260
bol,2012,1237
bol,2013,1214
bol,2014,1191
bol,2015,1166
bol,2016,1143
bol,2017,1122
bol,2018,1096
bol,2019,1073
bol,2020,1051
bra,1990,16158
bra,1991,16025
bra,1992,16140
bra,1993,16543
bra,1994,17201
bra,1995,17909
bra,1996,18439
bra,1997,18807
bra,1998,19072
bra,1999,19291
bra,2000,19466
bra,2001,19598
bra,2002,19645
bra,2003,19510
bra,2004,19198
bra,2005,18888
bra,2006,18684
bra,2007,18625
bra,2008,18738
bra,2009,19026
bra,2010,19483
bra,2011,20103
bra,2012,20807
bra,2013,21457
bra,2014,21853
bra,2015,21842
bra,2016,21320
bra,2017,20329
bra,2018,18971
bra,2019,17428
bra,2020,15986
brb,1990,22
brb,1991,20
brb,1992,18
brb,1993,17
brb,1994,15
brb,1995,14
brb,1996,14
brb,1997,13
brb,1998,13
brb,1999,14
brb,2000,14
brb,2001,14
brb,2002,14
brb,2003,14
brb,2004,14
brb,2005,14
brb,2006,13
brb,2007,13
brb,2008,13
brb,2009,13
brb,2010,12
brb,2011,12
brb,2012,11
brb,2013,11
brb,2014,10
brb,2015,10
brb,2016,10
brb,2017,9
brb,2018,9
brb,2019,9
brb,2020,8
brn,1990,27
brn,1991,27
brn,1992,27
brn,1993,26
brn,1994,26
brn,1995,24
brn,1996,24
brn,1997,22
brn,1998,21
brn,1999,19
brn,2000,18
brn,2001,18
brn,2002,17
brn,2003,16
brn,2004,16
brn,2005,15
brn,2006,15
brn,2007,14
brn,2008,14
brn,2009,14
brn,2010,13
brn,2011,13
brn,2012,12
brn,2013,12
brn,2014,11
brn,2015,10
brn,2016,10
brn,2017,9
brn,2018,8
brn,2019,8
brn,2020,7
btn,1990,190
btn,1991,179
btn,1992,167
btn,1993,156
btn,1994,147
btn,1995,139
btn,1996,135
btn,1997,132
btn,1998,130
btn,1999,129
btn,2000,129
btn,2001,129
btn,2002,129
btn,2003,129
btn,2004,128
btn,2005,126
btn,2006,124
btn,2007,121
btn,2008,118
btn,2009,115
btn,2010,112
btn,2011,109
btn,2012,105
btn,2013,102
btn,2014,98
btn,2015,94
btn,2016,90
btn,2017,86
btn,2018,82
btn,2019,78
btn,2020,75
bwa,1990,395
bwa,1991,401
bwa,1992,403
bwa,1993,403
bwa,1994,403
bwa,1995,402
bwa,1996,400
bwa,1997,399
bwa,1998,398
bwa,1999,394
bwa,2000,387
bwa,2001,376
bwa,2002,363
bwa,2003,347
bwa,2004,333
bwa,2005,320
bwa,2006,307
bwa,2007,297
bwa,2008,288
bwa,2009,280
bwa,2010,271
bwa,2011,260
bwa,2012,249
bwa,2013,238
bwa,2014,229
bwa,2015,223
bwa,2016,219
bwa,2017,215
bwa,2018,213
bwa,2019,211
bwa,2020,208
caf,1990,1063
caf,1991,1095
caf,1992,1127
caf,1993,1161
caf,1994,1197
caf,1995,1233
caf,1996,1272
caf,1997,1316
caf,1998,1357
caf,1999,1398
caf,2000,1438
caf,2001,1472
caf,2002,1511
caf,2003,1541
caf,2004,1560
caf,2005,1567
caf,2006,1550
caf,2007,1527
caf,2008,1512
caf,2009,1492
caf,2010,1466
caf,2011,1431
caf,2012,1401
caf,2013,1376
caf,2014,1370
caf,2015,1366
caf,2016,1356
caf,2017,1481
caf,2018,1338
caf,2019,1335
caf,2020,1329
can,1990,1319
can,1991,1257
can,1992,1204
can,1993,1162
can,1994,1132
can,1995,1110
can,1996,1092
can,1997,1078
can,1998,1066
can,1999,1054
can,2000,1040
can,2001,1028
can,2002,1013
can,2003,999
can,2004,987
can,2005,974
can,2006,963
can,2007,945
can,2008,921
can,2009,888
can,2010,849
can,2011,823
can,2012,795
can,2013,769
can,2014,747
can,2015,729
can,2016,719
can,2017,709
can,2018,696
can,2019,679
can,2020,661
che,1990,273
che,1991,258
che,1992,243
che,1993,229
che,1994,216
che,1995,205
che,1996,195
che,1997,187
che,1998,181
che,1999,176
che,2000,172
che,2001,168
che,2002,164
che,2003,160
che,2004,157
che,2005,152
che,2006,149
che,2007,144
che,2008,139
che,2009,132
che,2010,124
che,2011,118
che,2012,112
che,2013,106
che,2014,101
che,2015,97
che,2016,96
che,2017,96
che,2018,97
che,2019,98
che,2020,99
chl,1990,832
chl,1991,814
chl,1992,801
chl,1993,792
chl,1994,785
chl,1995,773
chl,1996,755
chl,1997,732
chl,1998,709
chl,1999,690
chl,2000,677
chl,2001,670
chl,2002,669
chl,2003,671
chl,2004,675
chl,2005,682
chl,2006,694
chl,2007,707
chl,2008,717
chl,2009,719
chl,2010,709
chl,2011,687
chl,2012,657
chl,2013,626
chl,2014,600
chl,2015,579
chl,2016,563
chl,2017,549
chl,2018,536
chl,2019,525
chl,2020,513
chn,1990,128353
chn,1991,118476
chn,1992,108652
chn,1993,99140
chn,1994,90577
chn,1995,83427
chn,1996,78111
chn,1997,73535
chn,1998,70005
chn,1999,67760
chn,2000,66832
chn,2001,66629
chn,2002,67637
chn,2003,68604
chn,2004,68059
chn,2005,65172
chn,2006,60660
chn,2007,54591
chn,2008,47951
chn,2009,41976
chn,2010,37343
chn,2011,33803
chn,2012,31295
chn,2013,29573
chn,2014,28136
chn,2015,26762
chn,2016,25608
chn,2017,24402
chn,2018,23291
chn,2019,22260
chn,2020,21443
civ,1990,3122
civ,1991,3306
civ,1992,3505
civ,1993,3713
civ,1994,3904
civ,1995,4098
civ,1996,4282
civ,1997,4448
civ,1998,4598
civ,1999,4735
civ,2000,4857
civ,2001,4941
civ,2002,5030
civ,2003,5128
civ,2004,5230
civ,2005,5363
civ,2006,5485
civ,2007,5624
civ,2008,5763
civ,2009,5924
civ,2010,6084
civ,2011,6218
civ,2012,6316
civ,2013,6351
civ,2014,6370
civ,2015,6384
civ,2016,6369
civ,2017,6352
civ,2018,6339
civ,2019,6271
civ,2020,6204
cmr,1990,3370
cmr,1991,3475
cmr,1992,3598
cmr,1993,3732
cmr,1994,3889
cmr,1995,4061
cmr,1996,4241
cmr,1997,4429
cmr,1998,4629
cmr,1999,4815
cmr,2000,4989
cmr,2001,5127
cmr,2002,5250
cmr,2003,5371
cmr,2004,5473
cmr,2005,5567
cmr,2006,5628
cmr,2007,5676
cmr,2008,5730
cmr,2009,5782
cmr,2010,5842
cmr,2011,5903
cmr,2012,5983
cmr,2013,6100
cmr,2014,6231
cmr,2015,6383
cmr,2016,6548
cmr,2017,6704
cmr,2018,6848
cmr,2019,6943
cmr,2020,6996
cod,1990,14616
cod,1991,15024
cod,1992,15486
cod,1993,15987
cod,1994,16483
cod,1995,16974
cod,1996,19372
cod,1997,17718
cod,1998,18116
cod,1999,18595
cod,2000,19138
cod,2001,19655
cod,2002,20202
cod,2003,20760
cod,2004,21387
cod,2005,22055
cod,2006,22761
cod,2007,23681
cod,2008,24741
cod,2009,25903
cod,2010,27109
cod,2011,28311
cod,2012,29531
cod,2013,30599
cod,2014,31390
cod,2015,31992
cod,2016,32499
cod,2017,32863
cod,2018,33246
cod,2019,33718
cod,2020,34088
cog,1990,1405
cog,1991,1367
cog,1992,1340
cog,1993,1310
cog,1994,1282
cog,1995,1251
cog,1996,1216
cog,1997,1172
cog,1998,1121
cog,1999,1069
cog,2000,1019
cog,2001,971
cog,2002,927
cog,2003,887
cog,2004,854
cog,2005,821
cog,2006,792
cog,2007,765
cog,2008,738
cog,2009,708
cog,2010,680
cog,2011,652
cog,2012,628
cog,2013,607
cog,2014,593
cog,2015,587
cog,2016,584
cog,2017,581
cog,2018,580
cog,2019,801
cog,2020,582
col,1990,6600
col,1991,6500
col,1992,6436
col,1993,6395
col,1994,6341
col,1995,6275
col,1996,6225
col,1997,6262
col,1998,6375
col,1999,6539
col,2000,6677
col,2001,6623
col,2002,6243
col,2003,5667
col,2004,5112
col,2005,4703
col,2006,4468
col,2007,4436
col,2008,4534
col,2009,4642
col,2010,4673
col,2011,4619
col,2012,4485
col,2013,4312
col,2014,4153
col,2015,4034
col,2016,3962
col,2017,3915
col,2018,3858
col,2019,3753
col,2020,3592
com,1990,112
com,1991,111
com,1992,110
com,1993,108
com,1994,108
com,1995,107
com,1996,106
com,1997,105
com,1998,104
com,1999,103
com,2000,102
com,2001,99
com,2002,97
com,2003,94
com,2004,91
com,2005,87
com,2006,84
com,2007,80
com,2008,77
com,2009,73
com,2010,71
com,2011,69
com,2012,67
com,2013,66
com,2014,65
com,2015,64
com,2016,63
com,2017,62
com,2018,61
com,2019,60
com,2020,60
cpv,1990,26
cpv,1991,27
cpv,1992,28
cpv,1993,30
cpv,1994,32
cpv,1995,47
cpv,1996,35
cpv,1997,37
cpv,1998,38
cpv,1999,39
cpv,2000,39
cpv,2001,39
cpv,2002,39
cpv,2003,39
cpv,2004,39
cpv,2005,39
cpv,2006,39
cpv,2007,38
cpv,2008,38
cpv,2009,37
cpv,2010,36
cpv,2011,34
cpv,2012,32
cpv,2013,30
cpv,2014,28
cpv,2015,26
cpv,2016,24
cpv,2017,22
cpv,2018,21
cpv,2019,20
cpv,2020,19
cri,1990,151
cri,1991,157
cri,1992,167
cri,1993,178
cri,1994,191
cri,1995,203
cri,1996,215
cri,1997,226
cri,1998,233
cri,1999,238
cri,2000,239
cri,2001,239
cri,2002,240
cri,2003,240
cri,2004,241
cri,2005,243
cri,2006,247
cri,2007,257
cri,2008,266
cri,2009,263
cri,2010,246
cri,2011,227
cri,2012,214
cri,2013,210
cri,2014,213
cri,2015,222
cri,2016,231
cri,2017,232
cri,2018,224
cri,2019,209
cri,2020,191
cub,1990,1022
cub,1991,966
cub,1992,888
cub,1993,796
cub,1994,707
cub,1995,631
cub,1996,570
cub,1997,521
cub,1998,485
cub,1999,457
cub,2000,436
cub,2001,420
cub,2002,411
cub,2003,405
cub,2004,396
cub,2005,383
cub,2006,368
cub,2007,347
cub,2008,325
cub,2009,307
cub,2010,295
cub,2011,287
cub,2012,284
cub,2013,283
cub,2014,283
cub,2015,281
cub,2016,277
cub,2017,273
cub,2018,268
cub,2019,263
cub,2020,259
cyp,1990,33
cyp,1991,36
cyp,1992,39
cyp,1993,42
cyp,1994,44
cyp,1995,45
cyp,1996,48
cyp,1997,51
cyp,1998,53
cyp,1999,54
cyp,2000,53
cyp,2001,53
cyp,2002,52
cyp,2003,49
cyp,2004,46
cyp,2005,43
cyp,2006,40
cyp,2007,38
cyp,2008,35
cyp,2009,32
cyp,2010,30
cyp,2011,28
cyp,2012,26
cyp,2013,24
cyp,2014,22
cyp,2015,20
cyp,2016,19
cyp,2017,18
cyp,2018,18
cyp,2019,17
cyp,2020,16
cze,1990,481
cze,1991,509
cze,1992,529
cze,1993,537
cze,1994,529
cze,1995,507
cze,1996,475
cze,1997,437
cze,1998,399
cze,1999,366
cze,2000,341
cze,2001,323
cze,2002,308
cze,2003,297
cze,2004,286
cze,2005,275
cze,2006,265
cze,2007,256
cze,2008,246
cze,2009,234
cze,2010,219
cze,2011,204
cze,2012,187
cze,2013,169
cze,2014,154
cze,2015,144
cze,2016,138
cze,2017,135
cze,2018,135
cze,2019,135
cze,2020,135
deu,1990,2545
deu,1991,2448
deu,1992,2382
deu,1993,2339
deu,1994,2303
deu,1995,2267
deu,1996,2240
deu,1997,2212
deu,1998,2177
deu,1999,2131
deu,2000,2072
deu,2001,2007
deu,2002,1920
deu,2003,1815
deu,2004,1696
deu,2005,1574
deu,2006,1468
deu,2007,1367
deu,2008,1274
deu,2009,1193
deu,2010,1123
deu,2011,1079
deu,2012,1046
deu,2013,1022
deu,2014,1004
deu,2015,985
deu,2016,970
deu,2017,950
deu,2018,927
deu,2019,901
deu,2020,875
dji,1990,219
dji,1991,223
dji,1992,227
dji,1993,231
dji,1994,233
dji,1995,235
dji,1996,238
dji,1997,238
dji,1998,237
dji,1999,238
dji,2000,242
dji,2001,246
dji,2002,253
dji,2003,261
dji,2004,267
dji,2005,269
dji,2006,264
dji,2007,256
dji,2008,246
dji,2009,236
dji,2010,228
dji,2011,225
dji,2012,221
dji,2013,219
dji,2014,216
dji,2015,212
dji,2016,208
dji,2017,204
dji,2018,200
dji,2019,195
dji,2020,190
dma,1990,4
dma,1991,4
dma,1992,4
dma,1993,5
dma,1994,5
dma,1995,5
dma,1996,4
dma,1997,4
dma,1998,4
dma,1999,4
dma,2000,4
dma,2001,4
dma,2002,4
dma,2003,4
dma,2004,4
dma,2005,4
dma,2006,3
dma,2007,4
dma,2008,4
dma,2009,4
dma,2010,4
dma,2011,4
dma,2012,3
dma,2013,3
dma,2014,3
dma,2015,3
dma,2016,3
dma,2017,2
dma,2018,2
dma,2019,2
dma,2020,2
dnk,1990,159
dnk,1991,156
dnk,1992,152
dnk,1993,148
dnk,1994,145
dnk,1995,140
dnk,1996,136
dnk,1997,131
dnk,1998,126
dnk,1999,122
dnk,2000,119
dnk,2001,117
dnk,2002,115
dnk,2003,114
dnk,2004,113
dnk,2005,112
dnk,2006,112
dnk,2007,110
dnk,2008,106
dnk,2009,100
dnk,2010,93
dnk,2011,87
dnk,2012,81
dnk,2013,76
dnk,2014,72
dnk,2015,69
dnk,2016,68
dnk,2017,67
dnk,2018,66
dnk,2019,66
dnk,2020,66
dom,1990,1024
dom,1991,1056
dom,1992,1092
dom,1993,1131
dom,1994,1173
dom,1995,1213
dom,1996,1249
dom,1997,1281
dom,1998,1309
dom,1999,1332
dom,2000,1350
dom,2001,1360
dom,2002,1367
dom,2003,1368
dom,2004,1367
dom,2005,1368
dom,2006,1361
dom,2007,1347
dom,2008,1322
dom,2009,1290
dom,2010,1243
dom,2011,1177
dom,2012,1112
dom,2013,1053
dom,2014,998
dom,2015,950
dom,2016,909
dom,2017,878
dom,2018,846
dom,2019,815
dom,2020,790
dza,1990,2963
dza,1991,3018
dza,1992,3074
dza,1993,3133
dza,1994,3182
dza,1995,3211
dza,1996,3206
dza,1997,3171
dza,1998,3108
dza,1999,3022
dza,2000,2919
dza,2001,2811
dza,2002,2693
dza,2003,2566
dza,2004,2440
dza,2005,2337
dza,2006,2268
dza,2007,2223
dza,2008,2175
dza,2009,2105
dza,2010,2025
dza,2011,1936
dza,2012,1852
dza,2013,1768
dza,2014,1689
dza,2015,1623
dza,2016,1572
dza,2017,1534
dza,2018,1520
dza,2019,1537
dza,2020,1577
ecu,1990,1313
ecu,1991,1293
ecu,1992,1278
ecu,1993,1272
ecu,1994,1278
ecu,1995,1299
ecu,1996,1329
ecu,1997,1367
ecu,1998,1403
ecu,1999,1424
ecu,2000,1423
ecu,2001,1401
ecu,2002,1366
ecu,2003,1329
ecu,2004,1303
ecu,2005,1295
ecu,2006,1302
ecu,2007,1319
ecu,2008,1341
ecu,2009,1358
ecu,2010,1362
ecu,2011,1344
ecu,2012,1302
ecu,2013,1248
ecu,2014,1194
ecu,2015,1151
ecu,2016,1118
ecu,2017,1092
ecu,2018,1065
ecu,2019,1034
ecu,2020,997
egy,1990,6414
egy,1991,6092
egy,1992,5899
egy,1993,5851
egy,1994,5941
egy,1995,6086
egy,1996,6215
egy,1997,6282
egy,1998,6282
egy,1999,6248
egy,2000,6244
egy,2001,6307
egy,2002,6427
egy,2003,6505
egy,2004,6462
egy,2005,6301
egy,2006,6062
egy,2007,5813
egy,2008,5655
egy,2009,5643
egy,2010,5735
egy,2011,5868
egy,2012,5965
egy,2013,5950
egy,2014,5815
egy,2015,5684
egy,2016,5668
egy,2017,5801
egy,2018,6011
egy,2019,6230
egy,2020,6413
eri,1990,980
eri,1991,926
eri,1992,875
eri,1993,832
eri,1994,802
eri,1995,789
eri,1996,781
eri,1997,784
eri,1998,797
eri,1999,818
eri,2000,844
eri,2001,880
eri,2002,911
eri,2003,937
eri,2004,948
eri,2005,940
eri,2006,905
eri,2007,862
eri,2008,814
eri,2009,767
eri,2010,723
eri,2011,674
eri,2012,630
eri,2013,595
eri,2014,572
eri,2015,564
eri,2016,562
eri,2017,567
eri,2018,578
eri,2019,593
eri,2020,612
