geo,time,sp_pop_7074_ma_5y
abw,1960,0.53814
abw,1961,0.57023
abw,1962,0.60202
abw,1963,0.64052
abw,1964,0.68368
abw,1965,0.73333
abw,1966,0.77873
abw,1967,0.83395
abw,1968,0.8888
abw,1969,0.95331
abw,1970,1.02119
abw,1971,1.10537
abw,1972,1.1811
abw,1973,1.26401
abw,1974,1.378
abw,1975,1.515
abw,1976,1.63189
abw,1977,1.77009
abw,1978,1.89279
abw,1979,1.97789
abw,1980,2.00744
abw,1981,1.99546
abw,1982,1.93736
abw,1983,1.85179
abw,1984,1.78408
abw,1985,1.74142
abw,1986,1.72611
abw,1987,1.74465
abw,1988,1.80168
abw,1989,1.84427
abw,1990,1.86568
abw,1991,1.73823
abw,1992,1.63828
abw,1993,1.58363
abw,1994,1.58504
abw,1995,1.62813
abw,1996,1.65726
abw,1997,1.68037
abw,1998,1.7215
abw,1999,1.76821
abw,2000,1.82681
abw,2001,1.87039
abw,2002,1.92807
abw,2003,1.99957
abw,2004,2.09024
abw,2005,2.18817
abw,2006,2.28643
abw,2007,2.38679
abw,2008,2.47446
abw,2009,2.55482
abw,2010,2.63076
abw,2011,2.66404
abw,2012,2.70309
abw,2013,2.75883
abw,2014,2.84192
abw,2015,2.96187
abw,2016,3.08705
abw,2017,3.23786
abw,2018,3.40538
abw,2019,3.57433
abw,2020,3.74393
afg,1960,0.87638
afg,1961,0.87775
afg,1962,0.87595
afg,1963,0.87026
afg,1964,0.85918
afg,1965,0.8426
afg,1966,0.83334
afg,1967,0.81882
afg,1968,0.80267
afg,1969,0.78801
afg,1970,0.77563
afg,1971,0.77261
afg,1972,0.76924
afg,1973,0.76428
afg,1974,0.75614
afg,1975,0.74482
afg,1976,0.73774
afg,1977,0.72503
afg,1978,0.70949
afg,1979,0.69409
afg,1980,0.68025
afg,1981,0.68141
afg,1982,0.67705
afg,1983,0.66564
afg,1984,0.64583
afg,1985,0.61666
afg,1986,0.61959
afg,1987,0.62013
afg,1988,0.61822
afg,1989,0.61356
afg,1990,0.60511
afg,1991,0.61365
afg,1992,0.62557
afg,1993,0.63903
afg,1994,0.65416
afg,1995,0.6733
afg,1996,0.67534
afg,1997,0.67494
afg,1998,0.67189
afg,1999,0.66445
afg,2000,0.6517
afg,2001,0.63114
afg,2002,0.61091
afg,2003,0.59437
afg,2004,0.58486
afg,2005,0.58355
afg,2006,0.58941
afg,2007,0.59672
afg,2008,0.60473
afg,2009,0.61264
afg,2010,0.62015
afg,2011,0.62143
afg,2012,0.62418
afg,2013,0.62894
afg,2014,0.63607
afg,2015,0.64573
afg,2016,0.65588
afg,2017,0.66655
afg,2018,0.67786
afg,2019,0.6897
afg,2020,0.7021
ago,1960,0.73521
ago,1961,0.73377
ago,1962,0.75367
ago,1963,0.78167
ago,1964,0.80406
ago,1965,0.81577
ago,1966,0.82375
ago,1967,0.84664
ago,1968,0.88308
ago,1969,0.92342
ago,1970,0.95525
ago,1971,0.93812
ago,1972,0.89975
ago,1973,0.85646
ago,1974,0.82429
ago,1975,0.80832
ago,1976,0.79447
ago,1977,0.79106
ago,1978,0.79061
ago,1979,0.78488
ago,1980,0.77192
ago,1981,0.75413
ago,1982,0.73082
ago,1983,0.70856
ago,1984,0.69425
ago,1985,0.68985
ago,1986,0.68781
ago,1987,0.69057
ago,1988,0.69432
ago,1989,0.69449
ago,1990,0.69019
ago,1991,0.67961
ago,1992,0.66546
ago,1993,0.65295
ago,1994,0.6475
ago,1995,0.65063
ago,1996,0.65727
ago,1997,0.66632
ago,1998,0.67533
ago,1999,0.68195
ago,2000,0.68582
ago,2001,0.68608
ago,2002,0.68398
ago,2003,0.67974
ago,2004,0.67315
ago,2005,0.66466
ago,2006,0.65353
ago,2007,0.6408
ago,2008,0.62797
ago,2009,0.61616
ago,2010,0.60629
ago,2011,0.59666
ago,2012,0.5868
ago,2013,0.57862
ago,2014,0.57417
ago,2015,0.57428
ago,2016,0.57679
ago,2017,0.5819
ago,2018,0.58679
ago,2019,0.58806
ago,2020,0.58499
alb,1960,1.45495
alb,1961,1.37224
alb,1962,1.26391
alb,1963,1.16155
alb,1964,1.1045
alb,1965,1.10765
alb,1966,1.13936
alb,1967,1.21471
alb,1968,1.3032
alb,1969,1.36855
alb,1970,1.39624
alb,1971,1.37452
alb,1972,1.32892
alb,1973,1.28055
alb,1974,1.25348
alb,1975,1.25657
alb,1976,1.26539
alb,1977,1.2924
alb,1978,1.32898
alb,1979,1.36485
alb,1980,1.39579
alb,1981,1.40482
alb,1982,1.41137
alb,1983,1.41793
alb,1984,1.42582
alb,1985,1.43518
alb,1986,1.43096
alb,1987,1.43016
alb,1988,1.43057
alb,1989,1.4277
alb,1990,1.42106
alb,1991,1.4169
alb,1992,1.40512
alb,1993,1.40256
alb,1994,1.43279
alb,1995,1.50818
alb,1996,1.57746
alb,1997,1.68275
alb,1998,1.80583
alb,1999,1.92092
alb,2000,2.01559
alb,2001,2.09195
alb,2002,2.15404
alb,2003,2.2166
alb,2004,2.29685
alb,2005,2.40216
alb,2006,2.53496
alb,2007,2.68582
alb,2008,2.84475
alb,2009,2.99554
alb,2010,3.12619
alb,2011,3.17619
alb,2012,3.22634
alb,2013,3.28505
alb,2014,3.35366
alb,2015,3.42586
alb,2016,3.43307
alb,2017,3.43926
alb,2018,3.45511
alb,2019,3.49833
alb,2020,3.58036
are,1960,0.9445
are,1961,0.82824
are,1962,0.74699
are,1963,0.68071
are,1964,0.62608
are,1965,0.57205
are,1966,0.50497
are,1967,0.44806
are,1968,0.39913
are,1969,0.35604
are,1970,0.31938
are,1971,0.23299
are,1972,0.16143
are,1973,0.10381
are,1974,0.08771
are,1975,0.13477
are,1976,0.2126
are,1977,0.2918
are,1978,0.35466
are,1979,0.39162
are,1980,0.4145
are,1981,0.45507
are,1982,0.49403
are,1983,0.51896
are,1984,0.51452
are,1985,0.47739
are,1986,0.40473
are,1987,0.3166
are,1988,0.23617
are,1989,0.18657
are,1990,0.17458
are,1991,0.18567
are,1992,0.21949
are,1993,0.25957
are,1994,0.28769
are,1995,0.29559
are,1996,0.28383
are,1997,0.26297
are,1998,0.24264
are,1999,0.23326
are,2000,0.23877
are,2001,0.24174
are,2002,0.25654
are,2003,0.27169
are,2004,0.27518
are,2005,0.26425
are,2006,0.21766
are,2007,0.17746
are,2008,0.1476
are,2009,0.13178
are,2010,0.12902
are,2011,0.14723
are,2012,0.1772
are,2013,0.21581
are,2014,0.25396
are,2015,0.28145
are,2016,0.29673
are,2017,0.31415
are,2018,0.33435
are,2019,0.35048
are,2020,0.35383
arg,1960,1.5789
arg,1961,1.61064
arg,1962,1.63716
arg,1963,1.66032
arg,1964,1.68293
arg,1965,1.70752
arg,1966,1.73376
arg,1967,1.75923
arg,1968,1.78492
arg,1969,1.8134
arg,1970,1.8464
arg,1971,1.88007
arg,1972,1.91522
arg,1973,1.94872
arg,1974,1.97798
arg,1975,2.00299
arg,1976,2.0228
arg,1977,2.03839
arg,1978,2.0507
arg,1979,2.06227
arg,1980,2.07567
arg,1981,2.07554
arg,1982,2.08005
arg,1983,2.08625
arg,1984,2.09059
arg,1985,2.09293
arg,1986,2.08924
arg,1987,2.08004
arg,1988,2.07205
arg,1989,2.07431
arg,1990,2.09107
arg,1991,2.10705
arg,1992,2.13201
arg,1993,2.16243
arg,1994,2.19369
arg,1995,2.22413
arg,1996,2.24474
arg,1997,2.26508
arg,1998,2.2843
arg,1999,2.30089
arg,2000,2.31433
arg,2001,2.3132
arg,2002,2.309
arg,2003,2.30323
arg,2004,2.29691
arg,2005,2.29106
arg,2006,2.27135
arg,2007,2.25212
arg,2008,2.23794
arg,2009,2.23437
arg,2010,2.24445
arg,2011,2.25204
arg,2012,2.2678
arg,2013,2.2924
arg,2014,2.32773
arg,2015,2.37471
arg,2016,2.41699
arg,2017,2.46844
arg,2018,2.52399
arg,2019,2.57725
arg,2020,2.62539
arm,1960,1.91218
arm,1961,1.76971
arm,1962,1.60084
arm,1963,1.43596
arm,1964,1.30671
arm,1965,1.2245
arm,1966,1.16697
arm,1967,1.1365
arm,1968,1.12592
arm,1969,1.13104
arm,1970,1.15075
arm,1971,1.17939
arm,1972,1.21217
arm,1973,1.24502
arm,1974,1.27524
arm,1975,1.3023
arm,1976,1.32653
arm,1977,1.34898
arm,1978,1.36811
arm,1979,1.38131
arm,1980,1.38549
arm,1981,1.3739
arm,1982,1.36639
arm,1983,1.35123
arm,1984,1.31015
arm,1985,1.23658
arm,1986,1.12185
arm,1987,0.98769
arm,1988,0.86457
arm,1989,0.79074
arm,1990,0.78458
arm,1991,0.84175
arm,1992,0.93224
arm,1993,1.06659
arm,1994,1.2683
arm,1995,1.55235
arm,1996,1.89032
arm,1997,2.30178
arm,1998,2.71327
arm,1999,3.02433
arm,2000,3.1854
arm,2001,3.19464
arm,2002,3.06888
arm,2003,2.89765
arm,2004,2.80455
arm,2005,2.84984
arm,2006,2.99349
arm,2007,3.27004
arm,2008,3.56538
arm,2009,3.71208
arm,2010,3.62617
arm,2011,3.27172
arm,2012,2.74167
arm,2013,2.18163
arm,2014,1.77316
arm,2015,1.59663
arm,2016,1.59187
arm,2017,1.74655
arm,2018,1.98769
arm,2019,2.2271
arm,2020,2.42483
atg,1960,0.71556
atg,1961,0.7263
atg,1962,0.73324
atg,1963,0.72834
atg,1964,0.72587
atg,1965,0.71457
atg,1966,0.75482
atg,1967,0.77778
atg,1968,0.76664
atg,1969,0.74587
atg,1970,0.72116
atg,1971,0.80947
atg,1972,0.88992
atg,1973,0.93578
atg,1974,0.96319
atg,1975,0.95638
atg,1976,1.05436
atg,1977,1.14734
atg,1978,1.20931
atg,1979,1.24386
atg,1980,1.25135
atg,1981,1.35603
atg,1982,1.46277
atg,1983,1.54585
atg,1984,1.59466
atg,1985,1.63649
atg,1986,1.73205
atg,1987,1.84417
atg,1988,1.93753
atg,1989,2.02134
atg,1990,2.08814
atg,1991,2.05759
atg,1992,2.02777
atg,1993,1.97795
atg,1994,1.90952
atg,1995,1.84524
atg,1996,1.81622
atg,1997,1.78187
atg,1998,1.73432
atg,1999,1.67952
atg,2000,1.61859
atg,2001,1.61761
atg,2002,1.61991
atg,2003,1.62191
atg,2004,1.62856
atg,2005,1.65933
atg,2006,1.67879
atg,2007,1.68928
atg,2008,1.68668
atg,2009,1.67696
atg,2010,1.69049
atg,2011,1.74216
atg,2012,1.8168
atg,2013,1.89302
atg,2014,1.96171
atg,2015,2.03207
atg,2016,2.10686
atg,2017,2.19197
atg,2018,2.2857
atg,2019,2.37562
atg,2020,2.46039
aus,1960,2.22571
aus,1961,2.19309
aus,1962,2.14768
aus,1963,2.10085
aus,1964,2.06157
aus,1965,2.03331
aus,1966,1.98421
aus,1967,1.94096
aus,1968,1.9076
aus,1969,1.88958
aus,1970,1.89106
aus,1971,1.91571
aus,1972,1.94893
aus,1973,1.99018
aus,1974,2.03666
aus,1975,2.08728
aus,1976,2.1234
aus,1977,2.16108
aus,1978,2.20363
aus,1979,2.25454
aus,1980,2.31585
aus,1981,2.37831
aus,1982,2.44696
aus,1983,2.51257
aus,1984,2.56228
aus,1985,2.59137
aus,1986,2.57339
aus,1987,2.54262
aus,1988,2.52041
aus,1989,2.52983
aus,1990,2.57843
aus,1991,2.64053
aus,1992,2.72551
aus,1993,2.82036
aus,1994,2.90846
aus,1995,2.98068
aus,1996,3.03505
aus,1997,3.08661
aus,1998,3.12884
aus,1999,3.1555
aus,2000,3.1649
aus,2001,3.11994
aus,2002,3.0601
aus,2003,3.00184
aus,2004,2.96551
aus,2005,2.96051
aus,2006,2.9473
aus,2007,2.96346
aus,2008,2.99956
aus,2009,3.04409
aus,2010,3.09259
aus,2011,3.13675
aus,2012,3.18391
aus,2013,3.24895
aus,2014,3.34545
aus,2015,3.47128
aus,2016,3.60243
aus,2017,3.76144
aus,2018,3.92492
aus,2019,4.06144
aus,2020,4.15472
aut,1960,2.91889
aut,1961,2.89347
aut,1962,2.86635
aut,1963,2.85036
aut,1964,2.86105
aut,1965,2.90569
aut,1966,2.9528
aut,1967,3.01269
aut,1968,3.08091
aut,1969,3.15609
aut,1970,3.23962
aut,1971,3.31773
aut,1972,3.40163
aut,1973,3.48237
aut,1974,3.5461
aut,1975,3.58728
aut,1976,3.60229
aut,1977,3.5933
aut,1978,3.57449
aut,1979,3.55942
aut,1980,3.55246
aut,1981,3.52894
aut,1982,3.52177
aut,1983,3.50367
aut,1984,3.43101
aut,1985,3.28531
aut,1986,3.04674
aut,1987,2.74096
aut,1988,2.44699
aut,1989,2.2707
aut,1990,2.26093
aut,1991,2.35216
aut,1992,2.56531
aut,1993,2.83509
aut,1994,3.07832
aut,1995,3.2542
aut,1996,3.37074
aut,1997,3.44867
aut,1998,3.49766
aut,1999,3.5241
aut,2000,3.53084
aut,2001,3.50231
aut,2002,3.44754
aut,2003,3.39093
aut,2004,3.36698
aut,2005,3.39432
aut,2006,3.44496
aut,2007,3.5346
aut,2008,3.65693
aut,2009,3.80357
aut,2010,3.96741
aut,2011,4.12702
aut,2012,4.30617
aut,2013,4.47658
aut,2014,4.60076
aut,2015,4.66018
aut,2016,4.61725
aut,2017,4.52557
aut,2018,4.4085
aut,2019,4.29958
aut,2020,4.2196
aze,1960,1.46751
aze,1961,1.35822
aze,1962,1.22726
aze,1963,1.10643
aze,1964,1.02996
aze,1965,1.00728
aze,1966,1.0122
aze,1967,1.05214
aze,1968,1.10197
aze,1969,1.13201
aze,1970,1.13099
aze,1971,1.10366
aze,1972,1.05803
aze,1973,1.01372
aze,1974,0.98893
aze,1975,0.98709
aze,1976,0.98627
aze,1977,0.98952
aze,1978,0.99391
aze,1979,0.99808
aze,1980,1.00196
aze,1981,1.00934
aze,1982,1.02554
aze,1983,1.03658
aze,1984,1.02238
aze,1985,0.97601
aze,1986,0.90181
aze,1987,0.80997
aze,1988,0.7242
aze,1989,0.67018
aze,1990,0.65801
aze,1991,0.66627
aze,1992,0.6958
aze,1993,0.75139
aze,1994,0.83904
aze,1995,0.95586
aze,1996,1.08647
aze,1997,1.22993
aze,1998,1.36527
aze,1999,1.47243
aze,2000,1.54777
aze,2001,1.61019
aze,2002,1.64933
aze,2003,1.68065
aze,2004,1.71965
aze,2005,1.76913
aze,2006,1.81153
aze,2007,1.86338
aze,2008,1.89521
aze,2009,1.86912
aze,2010,1.77429
aze,2011,1.63815
aze,2012,1.4602
aze,2013,1.28044
aze,2014,1.14443
aze,2015,1.07159
aze,2016,1.0372
aze,2017,1.04261
aze,2018,1.08441
aze,2019,1.16202
aze,2020,1.2759
bdi,1960,0.76644
bdi,1961,0.75782
bdi,1962,0.74452
bdi,1963,0.73208
bdi,1964,0.7266
bdi,1965,0.72988
bdi,1966,0.73808
bdi,1967,0.74959
bdi,1968,0.76139
bdi,1969,0.76994
bdi,1970,0.7748
bdi,1971,0.80869
bdi,1972,0.83487
bdi,1973,0.85208
bdi,1974,0.86332
bdi,1975,0.87332
bdi,1976,0.85948
bdi,1977,0.8497
bdi,1978,0.84202
bdi,1979,0.83419
bdi,1980,0.82563
bdi,1981,0.81514
bdi,1982,0.80445
bdi,1983,0.79374
bdi,1984,0.78241
bdi,1985,0.77036
bdi,1986,0.75274
bdi,1987,0.73386
bdi,1988,0.71573
bdi,1989,0.70016
bdi,1990,0.68808
bdi,1991,0.67627
bdi,1992,0.66458
bdi,1993,0.65258
bdi,1994,0.6399
bdi,1995,0.62681
bdi,1996,0.62781
bdi,1997,0.63071
bdi,1998,0.63665
bdi,1999,0.64491
bdi,2000,0.65311
bdi,2001,0.64533
bdi,2002,0.63538
bdi,2003,0.62337
bdi,2004,0.60917
bdi,2005,0.59292
bdi,2006,0.58089
bdi,2007,0.5682
bdi,2008,0.55594
bdi,2009,0.54495
bdi,2010,0.53556
bdi,2011,0.52399
bdi,2012,0.51525
bdi,2013,0.50868
bdi,2014,0.5032
bdi,2015,0.49883
bdi,2016,0.4917
bdi,2017,0.48398
bdi,2018,0.48264
bdi,2019,0.49628
bdi,2020,0.52755
bel,1960,2.91097
bel,1961,2.89048
bel,1962,2.87611
bel,1963,2.8748
bel,1964,2.89467
bel,1965,2.93938
bel,1966,2.97646
bel,1967,3.02638
bel,1968,3.0853
bel,1969,3.14946
bel,1970,3.21802
bel,1971,3.27633
