geo,time,sl_tlf_cact_zs
tza,1990,86.573
tza,1991,86.574
tza,1992,86.569
tza,1993,86.558
tza,1994,86.541
tza,1995,86.516
tza,1996,86.513
tza,1997,86.5
tza,1998,86.481
tza,1999,86.462
tza,2000,86.446
tza,2001,86.44
tza,2002,86.842
tza,2003,87.234
tza,2004,87.616
tza,2005,87.988
tza,2006,88.35
tza,2007,87.865
tza,2008,87.364
tza,2009,86.844
tza,2010,86.307
tza,2011,85.751
tza,2012,85.176
tza,2013,84.583
tza,2014,83.97
tza,2015,83.957
tza,2016,83.934
tza,2017,83.909
tza,2018,83.88
tza,2019,83.847
tza,2020,83.05
tza,2021,83.278
uga,1990,69.256
uga,1991,69.33
uga,1992,69.369
uga,1993,69.408
uga,1994,69.446
uga,1995,69.485
uga,1996,69.524
uga,1997,69.563
uga,1998,69.601
uga,1999,69.64
uga,2000,69.679
uga,2001,69.717
uga,2002,69.756
uga,2003,69.794
uga,2004,69.833
uga,2005,69.871
uga,2006,69.91
uga,2007,69.948
uga,2008,69.987
uga,2009,70.025
uga,2010,70.063
uga,2011,70.102
uga,2012,70.14
uga,2013,70.084
uga,2014,70.021
uga,2015,69.954
uga,2016,69.876
uga,2017,69.788
uga,2018,69.691
uga,2019,69.583
uga,2020,66.81
uga,2021,67.622
ukr,1990,59.5
ukr,1991,59.272
ukr,1992,59.044
ukr,1993,58.815
ukr,1994,58.586
ukr,1995,58.356
ukr,1996,58.126
ukr,1997,57.896
ukr,1998,57.666
ukr,1999,57.435
ukr,2000,57.204
ukr,2001,56.972
ukr,2002,56.74
ukr,2003,56.508
ukr,2004,56.276
ukr,2005,56.043
ukr,2006,55.81
ukr,2007,56.24
ukr,2008,56.247
ukr,2009,56.253
ukr,2010,56.26
ukr,2011,56.267
ukr,2012,56.273
ukr,2013,56.28
ukr,2014,56.287
ukr,2015,56.293
ukr,2016,56.3
ukr,2017,56.307
ukr,2018,56.313
ukr,2019,56.32
ukr,2020,55.09
ukr,2021,55.117
ury,1990,57.22
ury,1991,57.52
ury,1992,57.61
ury,1993,56.59
ury,1994,58.11
ury,1995,59.19
ury,1996,60.31
ury,1997,60.661
ury,1998,61.01
ury,1999,59.79
ury,2000,60.16
ury,2001,61.55
ury,2002,59.97
ury,2003,59.11
ury,2004,59.48
ury,2005,59.51
ury,2006,61.98
ury,2007,63.82
ury,2008,64.01
ury,2009,64.74
ury,2010,64.28
ury,2011,66.02
ury,2012,65.22
ury,2013,64.84
ury,2014,65.87
ury,2015,64.93
ury,2016,64.61
ury,2017,64.11
ury,2018,63.68
ury,2019,63.36
ury,2020,60.95
ury,2021,61.671
usa,1990,65.455
usa,1991,65.151
usa,1992,65.454
usa,1993,65.318
usa,1994,65.658
usa,1995,65.733
usa,1996,65.884
usa,1997,66.195
usa,1998,66.086
usa,1999,66.1
usa,2000,66.092
usa,2001,65.838
usa,2002,65.593
usa,2003,65.236
usa,2004,64.973
usa,2005,65
usa,2006,65.12
usa,2007,64.973
usa,2008,64.924
usa,2009,64.294
usa,2010,63.652
usa,2011,63.07
usa,2012,62.721
usa,2013,62.29
usa,2014,61.937
usa,2015,61.723
usa,2016,61.861
usa,2017,61.937
usa,2018,61.965
usa,2019,62.206
usa,2020,60.88
usa,2021,60.733
uzb,1990,65.156
uzb,1991,65.411
uzb,1992,66.833
uzb,1993,67.307
uzb,1994,68.073
uzb,1995,68.361
uzb,1996,68.385
uzb,1997,68.047
uzb,1998,67.773
uzb,1999,67.445
uzb,2000,67.198
uzb,2001,66.908
uzb,2002,66.635
uzb,2003,66.333
uzb,2004,65.732
uzb,2005,65.189
uzb,2006,64.618
uzb,2007,63.909
uzb,2008,63.275
uzb,2009,62.745
uzb,2010,62.362
uzb,2011,61.962
uzb,2012,61.505
uzb,2013,61.055
uzb,2014,60.657
uzb,2015,60.258
uzb,2016,59.961
uzb,2017,59.775
uzb,2018,59.533
uzb,2019,59.299
uzb,2020,57.633
uzb,2021,57.723
vct,1990,62.308
vct,1991,62.34
vct,1992,62.562
vct,1993,62.713
vct,1994,62.666
vct,1995,62.942
vct,1996,62.991
vct,1997,63.12
vct,1998,63.27
vct,1999,63.37
vct,2000,63.428
vct,2001,63.486
vct,2002,63.703
vct,2003,63.965
vct,2004,64.106
vct,2005,64.192
vct,2006,64.46
vct,2007,64.582
vct,2008,64.642
vct,2009,64.569
vct,2010,64.447
vct,2011,64.43
vct,2012,64.476
vct,2013,64.535
vct,2014,64.571
vct,2015,64.609
vct,2016,64.666
vct,2017,64.69
vct,2018,64.755
vct,2019,64.754
vct,2020,63.412
vct,2021,63.652
ven,1990,63.899
ven,1991,64.645
ven,1992,65.031
ven,1993,64.825
ven,1994,64.339
ven,1995,64.529
ven,1996,64.288
ven,1997,64.736
ven,1998,64.558
ven,1999,63.689
ven,2000,63.876
ven,2001,64.036
ven,2002,62.834
ven,2003,61.755
ven,2004,63.4
ven,2005,64.28
ven,2006,64.86
ven,2007,64.42
ven,2008,64.29
ven,2009,64.04
ven,2010,63.85
ven,2011,63.63
ven,2012,63.11
ven,2013,64.42
ven,2014,63.353
ven,2015,62.273
ven,2016,61.18
ven,2017,59.526
ven,2018,57.356
ven,2019,52.754
ven,2020,50.571
ven,2021,50.577
vir,1990,65.56
vir,1991,65.238
vir,1992,65.772
vir,1993,69.944
vir,1994,65.389
vir,1995,61.481
vir,1996,58.828
vir,1997,59.027
vir,1998,58.978
vir,1999,58.044
vir,2000,59.215
vir,2001,61.073
vir,2002,59.832
vir,2003,58.316
vir,2004,60.088
vir,2005,61.166
vir,2006,61.865
vir,2007,62.763
vir,2008,62.724
vir,2009,62.849
vir,2010,60.976
vir,2011,61.55
vir,2012,60.322
vir,2013,56.769
vir,2014,55.885
vir,2015,58.03
vir,2016,57.411
vir,2017,57.882
vir,2018,53.57
vir,2019,50.558
vir,2020,50.077
vir,2021,49.381
vnm,1990,76.745
vnm,1991,76.65
vnm,1992,76.491
vnm,1993,76.344
vnm,1994,76.175
vnm,1995,75.987
vnm,1996,75.8
vnm,1997,74.3
vnm,1998,73.7
vnm,1999,73.5
vnm,2000,72.3
vnm,2001,73
vnm,2002,72.5
vnm,2003,72
vnm,2004,71.41
vnm,2005,72.412
vnm,2006,73.392
vnm,2007,74.35
vnm,2008,75.097
vnm,2009,75.83
vnm,2010,76.17
vnm,2011,76.27
vnm,2012,76.19
vnm,2013,77.02
vnm,2014,77.04
vnm,2015,77.2
vnm,2016,76.56
vnm,2017,76.13
vnm,2018,75.61
vnm,2019,75.468
vnm,2020,74.751
vnm,2021,74.447
vut,1990,69.636
vut,1991,69.627
vut,1992,69.638
vut,1993,69.7
vut,1994,69.527
vut,1995,69.568
vut,1996,69.562
vut,1997,69.477
vut,1998,69.406
vut,1999,69.449
vut,2000,69.341
vut,2001,69.509
vut,2002,69.732
vut,2003,69.685
vut,2004,69.646
vut,2005,69.568
vut,2006,69.403
vut,2007,69.325
vut,2008,69.214
vut,2009,69.19
vut,2010,69.217
vut,2011,69.259
vut,2012,69.289
vut,2013,69.314
vut,2014,69.329
vut,2015,69.402
vut,2016,69.379
vut,2017,69.328
vut,2018,69.32
vut,2019,69.308
vut,2020,68.649
vut,2021,68.876
wsm,1990,44.809
wsm,1991,44.908
wsm,1992,44.944
wsm,1993,44.846
wsm,1994,44.96
wsm,1995,44.776
wsm,1996,44.574
wsm,1997,44.57
wsm,1998,44.515
wsm,1999,44.46
wsm,2000,44.263
wsm,2001,44.068
wsm,2002,43.953
wsm,2003,43.835
wsm,2004,43.714
wsm,2005,43.609
wsm,2006,43.568
wsm,2007,43.401
wsm,2008,43.391
wsm,2009,43.562
wsm,2010,43.571
wsm,2011,43.471
wsm,2012,43.625
wsm,2013,43.664
wsm,2014,43.686
wsm,2015,43.578
wsm,2016,43.358
wsm,2017,43.34
wsm,2018,43.419
wsm,2019,43.33
wsm,2020,42.918
wsm,2021,42.861
yem,1990,45.849
yem,1991,45.827
yem,1992,45.739
yem,1993,45.818
yem,1994,45.79
yem,1995,45.812
yem,1996,45.834
yem,1997,45.856
yem,1998,45.878
yem,1999,45.9
yem,2000,45.24
yem,2001,44.582
yem,2002,43.926
yem,2003,43.272
yem,2004,42.62
yem,2005,41.971
yem,2006,41.324
yem,2007,40.681
yem,2008,40.04
yem,2009,39.403
yem,2010,38.77
yem,2011,38.134
yem,2012,37.502
yem,2013,36.874
yem,2014,36.25
yem,2015,36.572
yem,2016,36.755
yem,2017,36.909
yem,2018,37.025
yem,2019,37.131
yem,2020,36.778
yem,2021,36.804
zaf,1990,58.784
zaf,1991,58.652
zaf,1992,58.507
zaf,1993,58.346
zaf,1994,58.165
zaf,1995,57.965
zaf,1996,57.78
zaf,1997,57.586
zaf,1998,57.382
zaf,1999,57.165
zaf,2000,56.938
zaf,2001,56.761
zaf,2002,56.573
zaf,2003,56.383
zaf,2004,56.206
zaf,2005,56.053
zaf,2006,55.941
zaf,2007,55.855
zaf,2008,55.79
zaf,2009,53.96
zaf,2010,52.27
zaf,2011,52.17
zaf,2012,52.51
zaf,2013,53.08
zaf,2014,53.31
zaf,2015,54.59
zaf,2016,54.71
zaf,2017,55.36
zaf,2018,55.16
zaf,2019,55.27
zaf,2020,50.55
zaf,2021,52.871
zmb,1990,79.683
zmb,1991,79.683
zmb,1992,79.669
zmb,1993,79.646
zmb,1994,79.619
zmb,1995,79.591
zmb,1996,79.58
zmb,1997,79.564
zmb,1998,79.545
zmb,1999,79.524
zmb,2000,79.502
zmb,2001,79.534
zmb,2002,79.564
zmb,2003,79.59
zmb,2004,79.612
zmb,2005,79.63
zmb,2006,78.957
zmb,2007,78.268
zmb,2008,77.562
zmb,2009,76.841
zmb,2010,76.103
zmb,2011,75.349
zmb,2012,74.58
zmb,2013,74.541
zmb,2014,74.491
zmb,2015,74.426
zmb,2016,74.357
zmb,2017,74.272
zmb,2018,74.177
zmb,2019,74.081
zmb,2020,73.378
zmb,2021,73.434
zwe,1990,83.374
zwe,1991,83.341
zwe,1992,83.28
zwe,1993,83.199
zwe,1994,83.114
zwe,1995,83.031
zwe,1996,82.977
zwe,1997,82.934
zwe,1998,82.893
zwe,1999,82.844
zwe,2000,82.783
zwe,2001,82.754
zwe,2002,82.722
zwe,2003,82.691
zwe,2004,82.67
zwe,2005,82.629
zwe,2006,82.588
zwe,2007,82.546
zwe,2008,82.505
zwe,2009,82.463
zwe,2010,82.422
zwe,2011,82.38
zwe,2012,83.118
zwe,2013,83.831
zwe,2014,84.52
zwe,2015,84.541
zwe,2016,84.559
zwe,2017,84.548
zwe,2018,84.515
zwe,2019,84.475
zwe,2020,83.443
zwe,2021,83.736
