geo,time,tm_tax_manf_ip_zs
ner,2002,56.65853
ner,2003,56.38166
ner,2004,54.97051
ner,2005,56.1638
ner,2006,49.45201
ner,2007,46.77041
ner,2008,46.76675
ner,2009,46.77041
ner,2010,46.58094
ner,2011,48.70028
ner,2012,48.62197
ner,2013,50.15208
ner,2014,50.04859
ner,2015,34.9859
ner,2016,35.62199
ner,2017,44.04957
ner,2018,41.09546
ner,2019,39.17471
ner,2020,35.12188
nga,1988,61.59039
nga,1989,63.19218
nga,1990,64.23174
nga,1992,75.18896
nga,1995,31.71656
nga,1996,49.50355
nga,1997,49.56907
nga,1998,49.56907
nga,1999,59.17041
nga,2000,58.8764
nga,2001,56.8828
nga,2002,52.6004
nga,2003,56.17406
nga,2005,32.85297
nga,2006,33.3943
nga,2008,33.74732
nga,2009,33.671
nga,2010,35.28494
nga,2011,35.94498
nga,2013,37.30993
nga,2014,43.26121
nga,2015,34.26808
nga,2016,36.81343
nga,2020,41.5232
nic,1995,18.78599
nic,1996,20.35343
nic,1997,6.52193
nic,1998,0
nic,1999,14.26737
nic,2000,0
nic,2001,0
nic,2002,0
nic,2003,0.02852
nic,2004,0.47237
nic,2005,0.03131
nic,2006,0.02454
nic,2007,0.02013
nic,2008,0.03365
nic,2009,16.61773
nic,2010,16.41353
nic,2011,0.05573
nic,2012,0.05711
nic,2013,15.55809
nic,2014,12.09184
nic,2015,12.17077
nic,2016,11.78129
nic,2017,12.07493
nic,2018,0.01927
nic,2019,0.01735
nic,2020,0.02347
nld,1988,0.40636
nld,1989,0.40087
nld,1990,8.29505
nld,1991,1.10627
nld,1992,1.3299
nld,1993,1.04121
nld,1994,0.84577
nld,1995,1.45276
nld,1996,0.33013
nld,1997,0.26792
nld,1998,0.3514
nld,1999,0.3784
nld,2000,0.29833
nld,2001,0.37783
nld,2002,0.71963
nld,2003,0.42054
nld,2004,0.27023
nld,2005,0.27562
nld,2006,0.26842
nld,2007,0.27449
nld,2008,0.23388
nld,2009,0.23462
nld,2010,0.28697
nld,2011,0.20848
nld,2012,0.19128
nld,2013,0.19562
nld,2014,0.30697
nld,2015,0.3214
nld,2016,0.27395
nld,2017,0.29305
nld,2018,0.2841
nld,2019,0.28788
nld,2020,0.18364
nor,1988,5.66683
nor,1993,8.46512
nor,1995,19.31638
nor,1996,3.37944
nor,1997,19.06919
nor,1998,5.94161
nor,1999,2.70157
nor,2000,4.47396
nor,2001,2.53249
nor,2002,1.19165
nor,2003,0.19417
nor,2004,0.17615
nor,2005,0.16331
nor,2006,0.16886
nor,2007,0.17111
nor,2008,0.15389
nor,2009,0.14768
nor,2010,0.18902
nor,2011,0.1941
nor,2012,0.19395
nor,2013,0.20353
nor,2014,0.17934
nor,2015,0.19218
nor,2016,0.2176
nor,2017,0.22586
nor,2018,0.21753
nor,2019,0.18802
nor,2020,0.2027
npl,1993,63.02853
npl,1998,56.96041
npl,1999,21.2132
npl,2000,16.97031
npl,2002,17.52297
npl,2003,18.56196
npl,2004,20.90894
npl,2005,21.16375
npl,2006,19.60244
npl,2007,45.07095
npl,2008,20.78373
npl,2009,45.29071
npl,2010,45.33381
npl,2011,48.47382
npl,2012,22.2418
npl,2013,39.67693
npl,2014,48.17821
npl,2015,48.56504
npl,2016,48.25839
npl,2018,18.46353
npl,2019,18.02381
npl,2020,18.52515
nru,2016,2.75974
nru,2017,2.15232
nru,2018,2.31862
nru,2019,4.6875
nru,2020,6.51499
nzl,1992,40.21827
nzl,1993,31.68114
nzl,1996,12.68472
nzl,1997,12.61881
nzl,1998,10.54034
nzl,1999,9.08139
nzl,2000,0.60481
nzl,2001,8.50018
nzl,2002,9.45059
nzl,2003,9.67387
nzl,2004,9.75499
nzl,2005,10.27371
nzl,2006,9.33886
nzl,2007,8.93489
nzl,2008,0
nzl,2009,0
nzl,2010,0.0294
nzl,2011,0
nzl,2012,0
nzl,2013,0
nzl,2014,0
nzl,2015,0
nzl,2016,0
nzl,2017,0
nzl,2019,0
nzl,2020,0
omn,1992,0.59721
omn,1997,0
omn,2001,0.0248
omn,2002,0.0392
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0.01487
omn,2007,0
omn,2008,0
omn,2009,0
omn,2012,0
omn,2013,0
omn,2014,0
omn,2015,0.00712
omn,2016,0.00955
omn,2017,0.00508
omn,2018,0.00508
omn,2019,0.00779
omn,2020,0.00779
pak,1995,94.20375
pak,1998,88.08189
pak,1999,62.53621
pak,2000,60.88471
pak,2001,59.08612
pak,2002,55.51934
pak,2003,53.85023
pak,2004,51.31622
pak,2005,43.70631
pak,2006,44.30032
pak,2007,53.85261
pak,2008,52.21773
pak,2009,45.79371
pak,2010,46.14555
pak,2011,45.79525
pak,2012,45.61914
pak,2013,46.35994
pak,2014,49.56579
pak,2015,49.78357
pak,2016,50.48387
pak,2018,51.45829
pak,2019,51.69231
pak,2020,51.01868
pan,1997,34.50195
pan,1998,0.59775
pan,1999,0.77081
pan,2000,0.78937
pan,2001,0.74866
pan,2002,0.60727
pan,2003,0.56057
pan,2004,1.43699
pan,2005,0.93473
pan,2006,0.78016
pan,2007,31.74109
pan,2008,31.92719
pan,2009,1.4737
pan,2010,1.29444
pan,2011,0
pan,2012,0
pan,2013,19.3324
pan,2015,0
pan,2020,0.03466
per,1993,23.14358
per,1995,9.00686
per,1997,11.03281
per,1998,10.01446
per,1999,10.4318
per,2000,10.22804
per,2001,10.01398
per,2002,10.37501
per,2003,10.56703
per,2004,10.23835
per,2005,10.65011
per,2006,9.64641
per,2007,9.97766
per,2008,9.58959
per,2009,9.75416
per,2010,10.25146
per,2011,0
per,2013,0
per,2014,0
per,2015,0
per,2017,0
per,2018,0
per,2019,0
per,2020,0
phl,1988,77.05187
phl,1989,77.07732
phl,1990,58.1488
phl,1992,58.04268
phl,1993,55.82905
phl,1994,55.27732
phl,1995,54.9138
phl,1996,43.71161
phl,1997,33.50117
phl,1998,23.06363
phl,1999,21.10225
phl,2000,7.06264
phl,2001,6.30093
phl,2002,0.52528
phl,2003,0.46347
phl,2004,4.34416
phl,2005,4.34416
phl,2006,4.31761
phl,2007,16.14054
phl,2008,4.30379
phl,2009,4.90082
phl,2010,4.89827
phl,2011,3.32518
phl,2012,2.99527
phl,2013,3.62671
phl,2015,3.65512
phl,2016,4.15839
phl,2017,11.11249
phl,2018,3.21662
phl,2019,3.00803
phl,2020,3.73644
plw,2005,1.07539
plw,2006,1.07539
plw,2010,1.60238
plw,2011,1.57949
plw,2012,1.56804
plw,2015,1.49171
plw,2016,1.47725
plw,2017,1.41029
plw,2018,1.41029
plw,2019,1.75468
plw,2020,1.77139
png,1997,30.8351
png,1999,30.97656
png,2000,21.20899
png,2001,21.1912
png,2002,21.29445
png,2003,21.06827
png,2004,21.88506
png,2005,21.56448
png,2006,11.30313
png,2007,20.80717
png,2008,19.9711
png,2009,10.80026
png,2010,19.00199
png,2012,11.15025
png,2013,11.15025
png,2018,5.77542
png,2019,7.1328
png,2020,7.18846
pol,1988,0.40636
pol,1989,0.40087
pol,1990,8.29505
pol,1991,1.10627
pol,1992,1.3299
pol,1993,1.04121
pol,1994,0.84577
pol,1995,1.45276
pol,1996,0.33013
pol,1997,0.26792
pol,1998,0.3514
pol,1999,0.3784
pol,2000,0.29833
pol,2001,0.37783
pol,2002,0.71963
pol,2003,0.42054
pol,2004,0.27023
pol,2005,0.27562
pol,2006,0.26842
pol,2007,0.27449
pol,2008,0.23388
pol,2009,0.23462
pol,2010,0.28697
pol,2011,0.20848
pol,2012,0.19128
pol,2013,0.19562
pol,2014,0.30697
pol,2015,0.3214
pol,2016,0.27395
pol,2017,0.29305
pol,2018,0.2841
pol,2019,0.28788
pol,2020,0.18364
prt,1988,0.40636
prt,1989,0.40087
prt,1990,8.29505
prt,1991,1.10627
prt,1992,1.3299
prt,1993,1.04121
prt,1994,0.84577
prt,1995,1.45276
prt,1996,0.33013
prt,1997,0.26792
prt,1998,0.3514
prt,1999,0.3784
prt,2000,0.29833
prt,2001,0.37783
prt,2002,0.71963
prt,2003,0.42054
prt,2004,0.27023
prt,2005,0.27562
prt,2006,0.26842
prt,2007,0.27449
prt,2008,0.23388
prt,2009,0.23462
prt,2010,0.28697
prt,2011,0.20848
prt,2012,0.19128
prt,2013,0.19562
prt,2014,0.30697
prt,2015,0.3214
prt,2016,0.27395
prt,2017,0.29305
prt,2018,0.2841
prt,2019,0.28788
prt,2020,0.18364
pry,1991,41.55237
pry,1994,7.63697
pry,1995,26.55087
pry,1996,22.59284
pry,1997,22.25248
pry,1998,22.28567
pry,1999,26.77756
pry,2000,33.39555
pry,2001,28.99065
pry,2002,28.40806
pry,2003,30.90343
pry,2004,27.32561
pry,2005,18.31527
pry,2006,15.57321
pry,2007,17.30785
pry,2008,18.67287
pry,2009,17.85296
pry,2010,18.72293
pry,2011,20.15561
pry,2012,19.32986
pry,2013,18.93499
pry,2014,18.59979
pry,2015,18.42344
pry,2016,18.92951
pry,2017,18.00759
pry,2018,17.62277
pry,2019,17.61806
pry,2020,16.1081
pse,2013,0.04711
pse,2014,0.97475
pse,2015,1.00385
pse,2016,1.42231
pse,2017,0.70239
pyf,2008,32.26097
pyf,2009,31.94854
pyf,2011,31.15517
pyf,2012,0
pyf,2013,7.00243
pyf,2014,6.99603
pyf,2015,7.02902
pyf,2016,6.66707
pyf,2017,0.78544
pyf,2018,0
pyf,2019,0
pyf,2020,0
qat,2002,0.0913
qat,2003,0
qat,2004,0.01366
qat,2005,0.00136
qat,2006,0.00127
qat,2007,0.00983
qat,2008,0.00428
qat,2009,0.00197
qat,2010,0.01567
qat,2011,0.01567
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
qat,2020,0
rou,1988,0.40636
rou,1989,0.40087
rou,1990,8.29505
rou,1991,1.10627
rou,1992,1.3299
rou,1993,1.04121
rou,1994,0.84577
rou,1995,1.45276
rou,1996,0.33013
rou,1997,0.26792
rou,1998,0.3514
rou,1999,0.3784
rou,2000,0.29833
rou,2001,0.37783
rou,2002,0.71963
rou,2003,0.42054
rou,2004,0.27023
rou,2005,0.27562
rou,2006,0.26842
rou,2007,0.27449
rou,2008,0.23388
rou,2009,0.23462
rou,2010,0.28697
rou,2011,0.20848
rou,2012,0.19128
rou,2013,0.19562
rou,2014,0.30697
rou,2015,0.3214
rou,2016,0.27395
rou,2017,0.29305
rou,2018,0.2841
rou,2019,0.28788
rou,2020,0.18364
rus,1993,2.92988
rus,1994,32.10903
rus,1996,30.90618
rus,1997,41.4788
rus,2001,21.92088
rus,2002,20.26797
rus,2005,18.64365
rus,2007,37.56315
rus,2008,37.84881
rus,2009,37.79293
rus,2010,19.96724
rus,2011,23.88074
rus,2012,7.12934
rus,2013,23.4644
rus,2014,9.88214
rus,2015,5.68033
rus,2016,4.98893
rus,2017,3.85918
rus,2018,0.411
rus,2019,0.50697
rus,2020,0.46926
rwa,1993,65.07836
rwa,2000,13.39478
rwa,2001,11.58258
rwa,2002,70.50037
rwa,2003,10.13952
rwa,2005,56.16637
rwa,2006,56.65367
rwa,2008,54.55459
rwa,2009,35.89079
rwa,2010,34.02185
rwa,2011,31.69699
rwa,2012,32.14889
rwa,2013,33.20744
rwa,2014,32.88937
rwa,2015,33.47052
rwa,2016,34.84842
rwa,2018,32.33927
rwa,2019,35.1116
rwa,2020,35.23306
sau,1994,10.96307
sau,1999,11.26059
sau,2000,11.45177
sau,2001,11.54922
sau,2002,10.57925
sau,2003,11.14501
sau,2004,10.98393
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2011,0.13475
sau,2012,0
sau,2013,0
sau,2014,0
sau,2015,0.32901
sau,2017,0.00405
sau,2020,0.40185
sdn,1996,7.78436
sdn,2002,46.71354
sdn,2006,25.30965
sdn,2008,33.79226
sdn,2009,26.87451
sdn,2010,25.78719
sdn,2011,25.59623
sdn,2020,0
sen,2001,53.19277
sen,2002,52.7692
sen,2003,53.38377
sen,2004,53.4724
sen,2005,53.27962
sen,2006,51.20953
sen,2007,50.44007
sen,2008,50.43421
sen,2009,50.74061
sen,2010,50.65589
sen,2011,49.66697
sen,2012,48.42648
sen,2013,48.42648
sen,2014,48.95029
sen,2015,43.16561
sen,2016,43.47623
sen,2017,44.0698
sen,2018,43.58298
sen,2019,42.77297
sen,2020,42.47886
sgp,1989,0.19914
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
sgp,2020,0
slb,2008,0.44843
slb,2015,1.26781
slb,2016,1.26539
slb,2017,1.3598
slb,2018,0.11785
slb,2019,0.08053
slb,2020,0.07416
sle,2004,52.01086
sle,2006,51.37787
sle,2010,46.51374
sle,2011,46.27675
sle,2012,46.98431
sle,2020,43.72918
slv,1995,24.80783
slv,1996,22.54352
slv,1997,23.29423
slv,1998,14.79886
slv,1999,9.54229
slv,2000,10.33658
slv,2001,10.31465
slv,2002,7.47622
slv,2003,9.63978
slv,2004,8.96526
slv,2005,1.037
slv,2006,6.97742
slv,2007,0.90948
slv,2008,14.4457
slv,2009,14.38277
slv,2010,0.73989
slv,2011,0.71008
slv,2012,0.59753
slv,2013,17.10274
slv,2014,12.02309
slv,2015,11.65851
slv,2017,12.30697
slv,2018,0.63207
slv,2019,0.47147
slv,2020,0.51177
srb,2001,25.71327
srb,2002,19.11694
srb,2005,12.45925
srb,2007,18.14782
srb,2008,18.15348
srb,2009,11.07366
srb,2010,8.43774
srb,2011,8.23411
srb,2013,18.3083
srb,2015,7.48197
srb,2016,7.42866
srb,2017,7.7751
srb,2018,5.3666
stp,2013,11.12583
stp,2014,10.95179
stp,2015,11.31617
stp,2016,11.23012
stp,2018,9.54018
stp,2019,11.1557
sur,1996,43.78033
sur,1999,35.74879
sur,2000,3.08487
sur,2007,35.78082
sur,2009,36.77286
sur,2010,36.77286
sur,2011,34.86517
sur,2012,32.92311
sur,2013,32.92311
sur,2018,32.89047
sur,2019,30.95041
sur,2020,30.95041
svk,1988,0.40636
svk,1989,0.40087
svk,1990,8.29505
svk,1991,1.10627
svk,1992,1.3299
svk,1993,1.04121
svk,1994,0.84577
svk,1995,1.45276
svk,1996,0.33013
svk,1997,0.26792
svk,1998,0.3514
svk,1999,0.3784
svk,2000,0.29833
svk,2001,0.37783
svk,2002,0.71963
svk,2003,0.42054
svk,2004,0.27023
svk,2005,0.27562
svk,2006,0.26842
svk,2007,0.27449
svk,2008,0.23388
svk,2009,0.23462
svk,2010,0.28697
svk,2011,0.20848
svk,2012,0.19128
svk,2013,0.19562
svk,2014,0.30697
svk,2015,0.3214
svk,2016,0.27395
svk,2017,0.29305
svk,2018,0.2841
svk,2019,0.28788
svk,2020,0.18364
svn,1988,0.40636
svn,1989,0.40087
svn,1990,8.29505
svn,1991,1.10627
svn,1992,1.3299
svn,1993,1.04121
svn,1994,0.84577
svn,1995,1.45276
svn,1996,0.33013
svn,1997,0.26792
svn,1998,0.3514
svn,1999,0.3784
svn,2000,0.29833
svn,2001,0.37783
svn,2002,0.71963
svn,2003,0.42054
svn,2004,0.27023
svn,2005,0.27562
svn,2006,0.26842
svn,2007,0.27449
svn,2008,0.23388
svn,2009,0.23462
svn,2010,0.28697
svn,2011,0.20848
svn,2012,0.19128
svn,2013,0.19562
svn,2014,0.30697
svn,2015,0.3214
svn,2016,0.27395
svn,2017,0.29305
svn,2018,0.2841
svn,2019,0.28788
svn,2020,0.18364
swe,1988,0.40636
swe,1989,0.40087
swe,1990,8.29505
swe,1991,1.10627
swe,1992,1.3299
swe,1993,1.04121
swe,1994,0.84577
swe,1995,1.45276
swe,1996,0.33013
swe,1997,0.26792
swe,1998,0.3514
swe,1999,0.3784
swe,2000,0.29833
swe,2001,0.37783
swe,2002,0.71963
swe,2003,0.42054
swe,2004,0.27023
swe,2005,0.27562
swe,2006,0.26842
swe,2007,0.27449
swe,2008,0.23388
swe,2009,0.23462
swe,2010,0.28697
swe,2011,0.20848
swe,2012,0.19128
swe,2013,0.19562
swe,2014,0.30697
swe,2015,0.3214
swe,2016,0.27395
swe,2017,0.29305
swe,2018,0.2841
swe,2019,0.28788
swe,2020,0.18364
swz,2001,3.17812
swz,2002,24.9816
swz,2004,26.93557
swz,2005,27.44935
swz,2006,22.43236
swz,2007,23.38425
swz,2008,36.91573
swz,2009,40.03956
swz,2010,23.14631
swz,2011,36.66667
swz,2012,20.88148
swz,2013,16.76552
swz,2014,18.01946
swz,2015,19.56499
swz,2016,19.57022
swz,2017,13.71837
swz,2018,7.09255
swz,2019,19.04781
swz,2020,19.96985
syc,2000,55.85474
syc,2001,57.99078
syc,2005,14.607
syc,2006,11.5441
syc,2007,11.82063
syc,2015,8.54806
syc,2016,8.79368
syc,2017,6.88151
syc,2018,1.6909
syc,2019,1.77727
syc,2020,1.77727
syr,2002,24.98299
syr,2009,32.60673
syr,2010,35.20804
syr,2013,35.99199
syr,2020,20.66942
tcd,1995,45.17652
tcd,1997,45.17652
tcd,2001,46.34575
tcd,2002,45.75365
tcd,2003,46.46674
tcd,2004,45.32072
tcd,2005,51.46304
tcd,2006,48.12346
tcd,2007,43.58219
tcd,2008,43.87342
tcd,2009,44.9005
tcd,2010,45.26013
tcd,2011,44.26797
tcd,2013,45.46626
tcd,2015,45.52573
tcd,2016,49.64269
tgo,1996,64.44514
tgo,1997,67.05421
tgo,1999,68.51805
tgo,2000,57.1618
tgo,2001,57.03636
tgo,2002,56.16727
tgo,2003,57.68153
tgo,2004,57.78894
tgo,2005,57.87982
tgo,2006,57.15049
tgo,2007,54.8021
tgo,2008,54.8021
tgo,2009,55.25745
tgo,2010,52.07532
tgo,2011,52.34653
tgo,2012,47.82401
tgo,2013,46.38336
tgo,2014,46.35717
tgo,2015,36.49318
tgo,2016,38.31081
tgo,2017,43.22987
tgo,2018,42.36118
tgo,2019,36.94675
tgo,2020,36.94675
tha,1989,94.41677
tha,1991,94.73088
tha,1993,95.24398
tha,1995,58.25681
tha,1999,91.40034
tha,2000,47.31746
tha,2001,51.23816
tha,2003,48.55106
tha,2004,23.81512
tha,2005,20.86077
tha,2006,21.70238
tha,2007,16.78742
tha,2008,17.48954
tha,2009,17.96119
tha,2010,17.36091
tha,2011,18.39503
tha,2013,23.04205
tha,2014,16.75183
tha,2015,14.94591
tjk,2006,0
tjk,2010,6.62563
tjk,2012,0
tjk,2013,7.99312
tjk,2014,7.77466
tjk,2015,8.05725
tjk,2016,8.18016
tjk,2017,8.01875
tjk,2020,3.61383
tkm,1998,0
tkm,2002,8.16677
tls,2011,0
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,0
tls,2020,0
ton,2009,66.10008
ton,2010,66.72229
ton,2011,66.18114
ton,2012,11.92631
ton,2013,65.16952
ton,2015,66.70956
ton,2016,66.50294
ton,2017,66.28986
ton,2020,8.9344
tto,1991,34.64922
tto,1992,35.39318
tto,1996,40.05213
tto,1999,33.03439
tto,2001,32.38305
tto,2002,33.50002
tto,2003,33.30743
tto,2004,36.34039
tto,2005,35.51476
tto,2006,34.17024
tto,2007,42.01911
tto,2008,41.8508
tto,2010,34.4568
tto,2011,34.4568
tto,2012,34.20491
tto,2013,34.20491
tun,1990,97.46806
tun,1992,97.64872
tun,1995,97.56077
tun,1998,91.59988
tun,2000,80.21699
tun,2002,85.03535
tun,2003,66.04524
tun,2004,66.00153
tun,2005,26.95332
tun,2006,55.23373
tun,2008,56.66882
tun,2009,55.4654
tun,2010,50.02025
tun,2011,41.56968
tun,2012,42.18505
tun,2013,25.11879
tun,2015,25.06678
tun,2016,51.4439
tur,1993,5.59082
tur,1995,6.13516
tur,1996,2.24021
tur,1997,3.81409
tur,1998,2.48082
tur,1999,4.89081
tur,2000,1.40211
tur,2001,0.53
tur,2002,0.57469
tur,2003,0.60157
tur,2004,0.49547
tur,2005,0.19324
tur,2006,0.2182
tur,2007,0.26778
tur,2008,0.333
tur,2009,0.44659
tur,2010,0.41859
tur,2011,0.40281
tur,2013,0.40569
tur,2015,0.46723
tur,2016,0.3931
tur,2017,0.51263
tur,2018,0.3923
tur,2019,0.3641
tur,2020,0.39162
tuv,2010,38.08487
tuv,2017,41.29142
tza,1993,37.85503
tza,1997,65.86779
tza,1998,62.95641
tza,2000,66.63682
tza,2003,41.40705
tza,2005,36.1151
tza,2006,36.21807
tza,2007,36.96327
tza,2008,38.98658
tza,2009,38.83784
tza,2010,39.1624
tza,2011,38.21382
tza,2012,38.93683
tza,2013,38.93253
tza,2014,38.43323
tza,2015,34.9264
tza,2016,36.13977
tza,2018,36.45045
tza,2019,36.16858
tza,2020,36.02703
uga,1994,51.71769
uga,2000,0
uga,2001,0
uga,2002,0
uga,2003,0
uga,2004,0
uga,2005,37.77751
uga,2006,37.12903
uga,2007,36.82286
uga,2008,36.98214
uga,2009,37.32436
uga,2010,37.27214
uga,2011,36.28724
uga,2012,36.25965
uga,2013,35.14643
uga,2014,35.76852
uga,2015,35.03759
uga,2016,35.29675
uga,2018,36.41481
uga,2019,35.97249
uga,2020,36.67268
ukr,1995,8.69657
ukr,1997,10.79691
ukr,2002,10.63367
ukr,2006,2.98244
ukr,2007,2.23074
ukr,2008,3.28453
ukr,2009,0.22952
ukr,2010,0.14664
ukr,2011,0.27177
ukr,2012,0.17368
ukr,2013,0.18065
ukr,2014,0.22998
ukr,2015,0.22873
ukr,2016,0.15373
ukr,2017,0.14474
ukr,2018,0.07769
ukr,2019,0.07574
ukr,2020,0.06178
ury,1992,0
ury,1995,32.31516
ury,1996,29.31303
ury,1997,35.90826
ury,1998,47.72727
ury,1999,46.47375
ury,2000,38.93734
ury,2001,41.45357
ury,2002,46.62154
ury,2004,37.73622
ury,2005,27.24865
ury,2006,27.00064
ury,2007,27.05101
ury,2008,28.34686
ury,2009,28.33931
ury,2010,29.93427
ury,2011,31.64231
ury,2012,31.34674
ury,2013,31.35985
ury,2014,31.41091
ury,2015,31.11087
ury,2016,31.68534
ury,2017,33.41722
ury,2018,32.79403
ury,2019,32.67207
ury,2020,32.72764
usa,1989,10.87731
usa,1990,10.96623
usa,1991,11.40789
usa,1992,11.41503
usa,1993,11.50841
usa,1995,9.6096
usa,1996,9.18713
usa,1997,8.96099
usa,1998,8.68862
usa,1999,7.9349
usa,2000,7.79513
usa,2001,7.72047
usa,2002,7.7311
usa,2003,6.97396
usa,2004,5.2148
usa,2005,5.03807
usa,2006,4.83648
usa,2007,5.41849
usa,2008,4.77519
usa,2009,4.46027
usa,2010,4.43209
usa,2011,4.45117
usa,2012,4.3411
usa,2013,4.28897
usa,2014,4.38129
usa,2015,4.35425
usa,2016,4.22126
usa,2017,4.94808
usa,2018,4.59204
usa,2019,4.75366
usa,2020,4.64827
uzb,2001,26.88303
uzb,2006,21.91152
uzb,2007,22.65946
uzb,2008,24.55943
uzb,2009,22.71265
uzb,2012,23.78909
uzb,2014,24.99693
uzb,2015,20.87637
uzb,2020,11.34469
vct,1996,48.39066
vct,1999,37.82275
vct,2000,41.00912
vct,2001,42.43862
vct,2002,42.62583
vct,2003,41.83081
vct,2006,7.28028
vct,2007,41.21905
vct,2010,40.60218
vct,2011,39.81716
vct,2012,33.22695
vct,2013,33.22695
vct,2015,39.49288
vct,2016,37.48024
vct,2017,31.54859
vct,2018,25.9448
vct,2019,25.80326
vct,2020,27.41098
ven,1992,47.85622
ven,1995,18.89572
ven,1997,21.03678
ven,1998,21.47732
ven,1999,23.01195
ven,2000,22.87429
ven,2001,23.39736
ven,2002,24.43632
ven,2003,22.0556
ven,2004,22.32769
ven,2005,22.38748
ven,2006,19.52958
ven,2007,44.0559
ven,2008,45.67935
ven,2009,45.65614
ven,2010,20.44833
ven,2011,44.18037
ven,2012,17.2453
ven,2013,43.00342
ven,2014,27.3612
ven,2015,25.75197
ven,2016,23.96307
ven,2017,26.46855
ven,2018,24.83399
ven,2019,27.69005
ven,2020,31.35209
vnm,1994,17.69435
vnm,1999,27.36196
vnm,2001,32.76093
vnm,2002,31.50498
vnm,2003,34.21786
vnm,2004,30.88479
vnm,2005,30.45942
vnm,2006,30.65911
vnm,2007,32.55826
vnm,2008,18.2378
vnm,2009,18.23461
vnm,2010,22.5483
vnm,2012,15.61704
vnm,2013,19.60461
vnm,2014,19.51706
vnm,2015,18.78371
vnm,2016,19.74432
vnm,2017,19.93881
vnm,2018,15.11058
vnm,2019,13.83767
vnm,2020,13.62633
vut,2002,44.33156
vut,2003,43.89337
vut,2004,43.89337
vut,2005,43.89337
vut,2006,43.26932
vut,2007,64.44283
vut,2008,64.2057
vut,2009,64.2057
vut,2012,12.09677
vut,2015,39.382
vut,2016,39.07252
vut,2017,39.26905
vut,2020,12.68087
wsm,2011,30.07125
wsm,2012,29.86219
wsm,2013,29.79198
wsm,2014,29.79198
wsm,2015,29.38441
wsm,2016,29.60753
wsm,2017,29.17102
wsm,2018,29.54783
wsm,2020,28.57434
yem,2000,10.92299
yem,2006,0.00868
yem,2009,0.03837
yem,2011,0.01192
yem,2012,0.03126
yem,2013,0.00748
yem,2015,2.57781
yem,2016,3.31987
yem,2017,1.55427
zaf,1988,37.49956
zaf,1990,32.1802
zaf,1991,30.25235
zaf,1993,48.03318
zaf,1996,23.71206
zaf,1997,40.47403
zaf,1999,36.71201
zaf,2000,30.00992
zaf,2001,33.58805
zaf,2002,26.90885
zaf,2003,27.44199
zaf,2004,24.51838
zaf,2005,22.46039
zaf,2006,20.16369
zaf,2007,18.98133
zaf,2008,26.1783
zaf,2009,18.19753
zaf,2010,17.63599
zaf,2011,23.78704
zaf,2012,19.09642
zaf,2013,23.4326
zaf,2014,23.2579
zaf,2015,22.93954
zaf,2016,23.4536
zaf,2017,24.13237
zaf,2018,18.07533
zaf,2019,18.39377
zaf,2020,19.76141
zmb,1993,89.51407
zmb,1997,32.43123
zmb,2001,36.6082
zmb,2002,36.04026
zmb,2003,34.37764
zmb,2004,36.26013
zmb,2005,32.71856
zmb,2006,35.18438
zmb,2007,32.44614
zmb,2008,52.35143
zmb,2009,53.37608
zmb,2010,25.59954
zmb,2011,50.63055
zmb,2012,23.82724
zmb,2013,48.86254
zmb,2015,23.50026
zmb,2016,24.8311
zmb,2018,23.60768
zmb,2020,24.19937
zwe,1996,97.41785
zwe,1997,52.03006
zwe,1998,47.56425
zwe,1999,51.03116
zwe,2000,44.62184
zwe,2001,43.41365
zwe,2002,41.11769
zwe,2003,38.18276
zwe,2007,39.71908
zwe,2010,33.25858
zwe,2011,26.93871
zwe,2012,37.37882
zwe,2015,34.01081
zwe,2016,19.52478
