geo,time,ny_adj_nnty_kd_zg
cub,2006,13.88708
cub,2007,3.91693
cub,2008,-2.45651
cub,2009,3.61794
cub,2010,6.46348
cub,2011,0.30404
cub,2012,5.13296
cub,2013,2.90133
cub,2014,2.92125
cub,2015,4.87801
cub,2016,3.20982
cub,2017,1.1945
cub,2018,0.86463
cyp,1977,21.82202
cyp,1978,6.50027
cyp,1979,14.77802
cyp,1980,5.64248
cyp,1981,-1.84152
cyp,1982,7.54557
cyp,1983,3.87555
cyp,1984,13.28153
cyp,1985,4.96857
cyp,1986,0.39964
cyp,1987,9.45784
cyp,1988,9.8786
cyp,1989,11.03319
cyp,1990,4.01692
cyp,1991,-2.99256
cyp,1992,13.83261
cyp,1993,-6.80026
cyp,1994,6.68341
cyp,1995,4.50024
cyp,1996,1.02435
cyp,1997,1.76294
cyp,1998,18.60837
cyp,1999,-3.95743
cyp,2000,2.5601
cyp,2001,7.8579
cyp,2002,4.61545
cyp,2003,6.21807
cyp,2004,3.79894
cyp,2005,3.97575
cyp,2006,3.93176
cyp,2007,4.79183
cyp,2008,8.71323
cyp,2009,-0.6162
cyp,2010,0.09576
cyp,2011,4.53347
cyp,2012,-7.33329
cyp,2013,-8.20197
cyp,2014,-3.8504
cyp,2015,7.57622
cyp,2016,4.60453
cyp,2017,7.68318
cyp,2018,4.61648
cyp,2019,3.60604
cze,1994,4.60679
cze,1995,3.59559
cze,1996,5.62612
cze,1997,-1.14175
cze,1998,2.25423
cze,1999,0.54987
cze,2000,1.55502
cze,2001,3.86195
cze,2002,3.23643
cze,2003,4.08852
cze,2004,4.15044
cze,2005,6.19497
cze,2006,3.40956
cze,2007,5.96627
cze,2008,1.39132
cze,2009,-5.71702
cze,2010,0.0156
cze,2011,-0.25891
cze,2012,0.98535
cze,2013,0.68747
cze,2014,3.19646
cze,2015,6.39249
cze,2016,3.35177
cze,2017,6.51587
cze,2018,3.39853
cze,2019,2.31387
deu,1971,3.19917
deu,1972,4.29603
deu,1973,4.48632
deu,1974,-0.77492
deu,1975,-0.7672
deu,1976,4.77937
deu,1977,3.2137
deu,1978,4.2334
deu,1979,2.58625
deu,1980,-0.78581
deu,1981,-1.77648
deu,1982,-0.42806
deu,1983,2.34783
deu,1984,2.86374
deu,1985,2.5268
deu,1986,5.44784
deu,1987,2.10013
deu,1988,4.48051
deu,1989,3.36551
deu,1990,5.54108
deu,1991,3.65773
deu,1992,2.43633
deu,1993,-1.31236
deu,1994,2.3809
deu,1995,2.21856
deu,1996,0.71322
deu,1997,1.04668
deu,1998,2.13107
deu,1999,1.798
deu,2000,1.19635
deu,2001,1.60706
deu,2002,-0.71583
deu,2003,0.01347
deu,2004,3.25962
deu,2005,0.43938
deu,2006,4.58082
deu,2007,2.77451
deu,2008,-1.1222
deu,2009,-4.22975
deu,2010,4.02477
deu,2011,3.87128
deu,2012,-0.04042
deu,2013,0.52562
deu,2014,2.42889
deu,2015,2.85649
deu,2016,3.19517
deu,2017,2.0479
deu,2018,1.48609
deu,2019,0.97473
dji,2014,15.70374
dji,2015,5.10543
dji,2016,19.77172
dji,2017,-2.56348
dji,2018,7.83528
dnk,1971,2.18893
dnk,1972,4.3224
dnk,1973,7.20853
dnk,1974,-5.47876
dnk,1975,1.02738
dnk,1976,6.43533
dnk,1977,2.67189
dnk,1978,4.10728
dnk,1979,1.32512
dnk,1980,-3.72236
dnk,1981,-2.73383
dnk,1982,2.30235
dnk,1983,3.14423
dnk,1984,3.47919
dnk,1985,4.00983
dnk,1986,7.3462
dnk,1987,0.63446
dnk,1988,-1.24935
dnk,1989,-0.24639
dnk,1990,1.39635
dnk,1991,0.76306
dnk,1992,3.36315
dnk,1993,0.0659
dnk,1994,5.54845
dnk,1995,3.25099
dnk,1996,3.27387
dnk,1997,3.08219
dnk,1998,2.66093
dnk,1999,2.83457
dnk,2000,2.08627
dnk,2001,1.47133
dnk,2002,0.60587
dnk,2003,0.56225
dnk,2004,4.21387
dnk,2005,4.16333
dnk,2006,4.22535
dnk,2007,-0.61549
dnk,2008,-0.49621
dnk,2009,-4.2284
dnk,2010,4.60319
dnk,2011,0.8121
dnk,2012,0.84727
dnk,2013,3.29505
dnk,2014,3.64207
dnk,2015,2.64795
dnk,2016,2.35638
dnk,2017,2.67651
dnk,2018,2.05808
dnk,2019,2.35175
dom,1972,13.98443
dom,1973,9.45002
dom,1974,5.18024
dom,1975,11.63043
dom,1976,-2.0362
dom,1977,4.32307
dom,1978,0.7506
dom,1979,1.68666
dom,1980,5.25203
dom,1981,2.17964
dom,1982,1.99592
dom,1983,1.18678
dom,1984,-5.61552
dom,1985,11.04883
dom,1986,11.61582
dom,1987,6.40774
dom,1988,7.40061
dom,1989,3.11516
dom,1990,-7.28781
dom,1991,6.40403
dom,1992,11.99041
dom,1993,5.91232
dom,1994,5.20127
dom,1995,5.12397
dom,1996,6.84499
dom,1997,11.31475
dom,1998,9.31266
dom,1999,4.50196
dom,2000,2.62873
dom,2001,4.28518
dom,2002,2.97844
dom,2003,-7.11651
dom,2004,1.7889
dom,2005,11.80554
dom,2006,8.37456
dom,2007,6.27768
dom,2008,4.657
dom,2009,4.05596
dom,2010,7.3645
dom,2011,0.95826
dom,2012,2.8534
dom,2013,2.69218
dom,2014,6.86243
dom,2015,11.26233
dom,2016,7.19968
dom,2017,2.15984
dom,2018,5.44846
dom,2019,6.24813
dza,1971,4.38847
dza,1972,10.95214
dza,1973,-2.84004
dza,1974,12.8442
dza,1975,1.49103
dza,1976,4.82718
dza,1977,5.44512
dza,1978,11.09464
dza,1979,-8.15396
dza,1980,30.94225
dza,1981,19.43998
dza,1982,3.35109
dza,1983,8.14507
dza,1984,1.98566
dza,1985,4.19686
dza,1986,-9.75305
dza,1987,-10.67577
dza,1988,-4.22189
dza,1989,2.28753
dza,1990,0.55873
dza,1991,0.56843
dza,1992,-0.98696
dza,1993,-7.47141
dza,1994,-0.25308
dza,1995,0.24846
dza,1996,0.64739
dza,1997,3.42638
dza,1998,4.04072
dza,1999,0.553
dza,2000,15.92106
dza,2001,7.56185
dza,2002,4.15735
dza,2003,8.65059
dza,2004,6.45744
dza,2005,9.15042
dza,2006,9.67093
dza,2007,9.62604
dza,2008,6.00968
dza,2009,-1.86334
dza,2010,15.76071
dza,2011,1.86565
dza,2012,8.73656
dza,2013,-0.08919
dza,2014,0.42275
dza,2015,-2.90502
dza,2016,7.03979
dza,2017,4.18366
dza,2018,1.65495
dza,2019,3.54834
ecu,1971,5.65683
ecu,1972,-0.50443
ecu,1973,3.58765
ecu,1974,16.78786
ecu,1975,14.20976
ecu,1976,6.85001
ecu,1977,6.58695
ecu,1978,1.77462
ecu,1979,-0.30791
ecu,1980,5.38998
ecu,1981,7.02959
ecu,1982,-1.40076
ecu,1983,-5.90996
ecu,1984,1.52518
ecu,1985,6.36228
ecu,1986,-1.03549
ecu,1987,-1.17035
ecu,1988,-7.46408
ecu,1989,-1.59707
ecu,1990,9.30914
ecu,1991,12.42459
ecu,1992,4.34118
ecu,1993,-6.50338
ecu,1994,5.55066
ecu,1995,0.5536
ecu,1996,0.34489
ecu,1997,8.38012
ecu,1998,3.03237
ecu,1999,-12.82622
ecu,2000,-4.30619
ecu,2001,11.34614
ecu,2002,9.15711
ecu,2003,4.05128
ecu,2004,1.44781
ecu,2005,4.70101
ecu,2006,5.93717
ecu,2007,5.76415
ecu,2008,10.19292
ecu,2009,5.03981
ecu,2010,3.63899
ecu,2011,8.17514
ecu,2012,6.68752
ecu,2013,6.77271
ecu,2014,3.8648
ecu,2015,-1.79058
ecu,2016,-2.37256
ecu,2017,2.62384
ecu,2018,-1.23658
ecu,2019,-0.57207
egy,1971,2.17385
egy,1972,3.45033
egy,1973,2.26379
egy,1974,-8.51768
egy,1975,-3.36586
egy,1976,13.20718
egy,1977,0.64767
egy,1978,-6.8926
egy,1979,-20.36064
egy,1980,6.31366
egy,1981,5.37215
egy,1982,17.23265
egy,1983,7.32604
egy,1984,6.62899
egy,1985,5.15779
egy,1986,16.86216
egy,1987,6.40601
egy,1988,0.09733
egy,1989,2.36343
egy,1990,1.51114
egy,1991,15.37684
egy,1992,8.66488
egy,1993,3.24463
egy,1994,4.74962
egy,1995,3.52816
egy,1996,3.77827
egy,1997,7.07554
egy,1998,4.83319
egy,1999,4.21255
egy,2000,5.51351
egy,2001,8.69747
egy,2002,0.79832
egy,2003,1.54063
egy,2004,1.04992
egy,2005,1.99603
egy,2006,8.34711
egy,2007,6.95624
egy,2008,3.46002
egy,2009,6.58606
egy,2010,3.82916
egy,2011,2.74669
egy,2012,5.06001
egy,2013,3.63688
egy,2014,3.77314
egy,2015,8.33034
egy,2016,4.48114
egy,2017,-1.3746
egy,2018,4.24758
egy,2019,4.89576
eri,1994,14.35098
eri,1995,-1.83371
eri,1996,8.63726
eri,1997,7.88373
eri,1998,4.19267
eri,1999,-0.35782
eri,2000,-1.38625
eri,2001,9.6266
eri,2002,1.0396
eri,2003,0.74835
eri,2004,5.03938
eri,2005,-3.82849
eri,2006,-3.36189
eri,2007,0.42257
eri,2008,-8.65327
eri,2009,10.10695
eri,2010,-23.51016
eri,2011,349.60578
esp,1971,5.6457
esp,1972,9.5356
esp,1973,8.13154
esp,1974,2.4682
esp,1975,0.66248
esp,1976,3.22993
esp,1977,2.95286
esp,1978,3.05841
esp,1979,0.19424
esp,1980,-1.1441
esp,1981,-3.11438
esp,1982,0.92395
esp,1983,0.5015
esp,1984,2.47641
esp,1985,3.90342
esp,1986,6.57407
esp,1987,6.2909
esp,1988,5.17568
esp,1989,5.88501
esp,1990,4.76769
esp,1991,3.50009
esp,1992,1.42004
esp,1993,-1.24478
esp,1994,0.3247
esp,1995,4.75489
esp,1996,2.64339
esp,1997,3.80429
esp,1998,5.31744
esp,1999,4.41194
esp,2000,3.79766
esp,2001,3.92091
esp,2002,3.367
esp,2003,3.8217
esp,2004,2.65103
esp,2005,3.20943
esp,2006,3.43216
esp,2007,3.09574
esp,2008,-0.47459
esp,2009,-2.02674
esp,2010,-0.13378
esp,2011,-2.57004
esp,2012,-2.44933
esp,2013,-0.86625
esp,2014,1.32505
esp,2015,4.87933
esp,2016,3.59884
esp,2017,2.61942
esp,2018,2.51316
esp,2019,1.99269
est,2001,6.49284
est,2002,7.52466
est,2003,7.89681
est,2004,7.37671
est,2005,12.44895
est,2006,10.08742
est,2007,7.43767
est,2008,-3.80811
est,2009,-13.33739
est,2010,-0.33038
est,2011,9.41943
est,2012,5.01029
est,2013,4.20693
est,2014,4.45417
est,2015,2.65734
est,2016,4.77621
est,2017,4.93427
est,2018,5.57762
est,2019,4.02381
eth,2012,10.21645
eth,2013,12.1587
eth,2014,14.45777
eth,2015,11.04973
eth,2016,14.84721
eth,2017,10.48728
eth,2018,19.46743
eth,2019,26.34151
fin,1971,0.92632
fin,1972,7.34986
fin,1973,6.55092
fin,1974,0.53209
fin,1975,-1.11074
fin,1976,2.27154
fin,1977,-1.77058
fin,1978,3.7868
fin,1979,7.94021
fin,1980,2.20094
fin,1981,1.55867
fin,1982,3.06725
fin,1983,2.41903
fin,1984,4.77705
fin,1985,2.9383
fin,1986,4.3926
fin,1987,3.25241
fin,1988,6.60477
fin,1989,2.75432
fin,1990,-2.24681
fin,1991,-9.91336
fin,1992,-5.40662
fin,1993,-1.54244
fin,1994,7.16705
fin,1995,11.66828
fin,1996,3.40917
fin,1997,8.40843
fin,1998,6.6259
fin,1999,4.69623
fin,2000,4.19466
fin,2001,3.52521
fin,2002,1.00678
fin,2003,-0.13671
fin,2004,4.71976
fin,2005,1.02009
fin,2006,3.36098
fin,2007,4.4235
fin,2008,-1.30958
fin,2009,-8.19932
fin,2010,3.76207
fin,2011,0.954
fin,2012,-2.28568
fin,2013,-0.64305
fin,2014,0.9256
fin,2015,2.06708
fin,2016,2.32937
fin,2017,2.60481
fin,2018,1.87853
fin,2019,0.94226
fra,1971,5.2401
fra,1972,4.38638
fra,1973,6.23488
fra,1974,0.57251
fra,1975,-0.33009
fra,1976,3.86006
fra,1977,2.73413
fra,1978,4.81416
fra,1979,3.14565
fra,1980,-0.28908
fra,1981,-0.49494
fra,1982,1.85337
fra,1983,1.12628
fra,1984,0.96956
fra,1985,2.4011
fra,1986,5.27896
fra,1987,2.87218
fra,1988,5.23358
fra,1989,3.74691
fra,1990,2.88677
fra,1991,0.38142
fra,1992,1.99883
fra,1993,-0.34179
fra,1994,2.21316
fra,1995,2.1859
fra,1996,1.79706
fra,1997,2.91328
fra,1998,4.31009
fra,1999,4.17575
fra,2000,2.30215
fra,2001,2.25445
fra,2002,0.01514
fra,2003,1.15902
fra,2004,2.63287
fra,2005,1.53004
fra,2006,1.98147
fra,2007,2.58598
fra,2008,-0.68751
fra,2009,-2.83066
fra,2010,2.00954
fra,2011,1.704
fra,2012,-0.4244
fra,2013,0.98052
fra,2014,1.15871
fra,2015,2.45161
fra,2016,1.22584
fra,2017,1.7273
fra,2018,1.55974
fra,2019,1.66407
gab,1971,11.10817
gab,1972,-4.24067
gab,1973,24.5211
gab,1974,13.70886
gab,1975,24.65553
gab,1976,63.6524
gab,1977,-20.5109
gab,1978,-33.77464
gab,1979,-43.86989
gab,1980,178.58796
gab,1981,47.17921
gab,1982,-0.75904
gab,1983,-3.73679
gab,1984,-8.80773
gab,1985,-13.40188
gab,1986,-15.9717
gab,1987,-28.35459
gab,1988,36.73665
gab,1989,-9.95716
gab,1990,-11.91175
gab,1991,27.23397
gab,1992,-15.31884
gab,1993,-13.67833
gab,1994,21.67579
gab,1995,-4.20294
gab,1996,7.75967
gab,1997,14.1982
gab,1998,9.20131
gab,1999,-9.2547
gab,2000,0.46098
gab,2001,14.33854
gab,2002,10.26104
gab,2003,-4.57938
gab,2004,-8.9337
gab,2005,17.00178
gab,2006,-4.69972
gab,2007,4.68602
gab,2008,4.03416
gab,2009,10.00733
gab,2010,10.07573
gab,2011,11.77167
gab,2012,16.09039
gab,2013,5.84718
gab,2014,11.82082
gab,2015,5.6337
gab,2016,0.51296
gab,2017,0.00019
gab,2018,28.6364
gab,2019,4.01298
gbr,1971,1.63969
gbr,1972,3.70222
gbr,1973,4.06533
gbr,1974,-5.80923
gbr,1975,1.14241
gbr,1976,1.4332
gbr,1977,0.63773
gbr,1978,4.93204
gbr,1979,1.27225
gbr,1980,-1.47152
gbr,1981,-1.18234
gbr,1982,1.97663
gbr,1983,4.02524
gbr,1984,2.09995
gbr,1985,2.65952
gbr,1986,5.34729
gbr,1987,4.21979
gbr,1988,5.59245
gbr,1989,1.87918
gbr,1990,1.01366
gbr,1991,-0.01022
gbr,1992,2.76836
gbr,1993,3.71221
gbr,1994,5.97811
gbr,1995,1.39109
gbr,1996,3.87883
gbr,1997,7.28774
gbr,1998,6.52701
gbr,1999,2.00461
gbr,2000,3.63068
gbr,2001,2.56771
gbr,2002,3.42364
gbr,2003,3.63539
gbr,2004,2.63889
gbr,2005,3.06343
gbr,2006,0.79114
gbr,2007,1.36816
gbr,2008,-2.42347
gbr,2009,-3.8903
gbr,2010,3.70403
gbr,2011,1.11379
gbr,2012,0.15639
gbr,2013,1.67487
gbr,2014,3.9906
gbr,2015,3.01021
gbr,2016,2.11687
gbr,2017,2.77484
gbr,2018,1.15125
geo,2011,6.49629
geo,2012,8.0053
geo,2013,4.11889
geo,2014,7.30559
geo,2015,1.85496
geo,2016,-1.23229
geo,2017,8.40477
geo,2018,7.52465
geo,2019,4.87155
gha,2007,6.95751
gha,2008,9.48042
gha,2009,-2.83391
gha,2010,3.03006
gha,2011,8.53991
gha,2012,9.44824
gha,2013,14.92735
gha,2014,-4.89149
gha,2015,2.63119
gha,2016,6.16276
gha,2017,3.62118
gha,2018,9.09171
gha,2019,9.05137
gin,2007,1.35652
gin,2008,5.26322
gin,2009,-7.11704
gin,2010,16.2711
gin,2011,3.96242
gin,2012,10.32669
gin,2013,-0.51168
gin,2014,3.32273
gin,2015,6.58493
gin,2016,7.59386
gin,2017,13.82096
gin,2018,8.10031
gin,2019,5.93535
gmb,2005,-1.5149
gmb,2006,2.9489
gmb,2007,5.36926
gmb,2008,0.75519
gmb,2009,5.77225
gmb,2010,2.92613
gmb,2011,-3.42194
gmb,2012,4.79523
gmb,2013,3.65969
gmb,2014,-2.03239
gmb,2015,6.96594
gmb,2016,3.19852
gmb,2017,3.04708
gmb,2018,16.73266
gmb,2019,5.75413
gnb,2001,10.21203
gnb,2002,3.1278
gnb,2003,-9.50332
gnb,2004,10.03223
gnb,2005,2.07258
gnb,2006,1.85585
gnb,2007,1.12863
gnb,2008,4.87517
gnb,2009,-3.60543
gnb,2010,12.75849
gnb,2011,18.44673
gnb,2012,-12.84442
gnb,2013,-0.50326
gnb,2014,9.77455
gnb,2015,12.17083
gnb,2016,10.89004
gnb,2017,14.30529
gnb,2018,-4.813
gnb,2019,3.81928
gnq,2007,112.22407
gnq,2008,20.99901
gnq,2009,-22.96504
gnq,2010,-51.70163
gnq,2011,16.28997
gnq,2012,-15.76851
gnq,2013,5.44066
gnq,2014,33.64842
gnq,2015,8.98797
gnq,2016,-10.9601
gnq,2017,6.69041
gnq,2018,10.90572
gnq,2019,-12.32667
grc,2007,2.329
grc,2008,-2.11806
grc,2009,-4.07692
grc,2010,-5.58196
grc,2011,-12.30038
grc,2012,-3.86864
grc,2013,-2.93564
grc,2014,2.62383
grc,2015,1.36535
grc,2016,-0.14188
grc,2017,1.20472
grc,2018,0.77382
grc,2019,2.67966
gtm,1972,5.78318
gtm,1973,7.62986
gtm,1974,1.99385
gtm,1975,2.81246
gtm,1976,9.30031
gtm,1977,13.63628
gtm,1978,1.84426
gtm,1979,2.2449
gtm,1980,1.55419
gtm,1981,-0.23961
gtm,1982,-3.30398
gtm,1983,-3.15492
gtm,1984,-0.38599
gtm,1985,-0.68534
gtm,1986,2.83823
gtm,1987,-0.62024
gtm,1988,5.32079
gtm,1989,4.22134
gtm,1990,1.30151
gtm,1991,7.51224
gtm,1992,2.40895
gtm,1993,5.39649
gtm,1994,4.50556
gtm,1995,5.60093
gtm,1996,1.39176
gtm,1997,5.62038
gtm,1998,6.38411
gtm,1999,2.50872
gtm,2000,1.60478
gtm,2001,-1.12376
gtm,2002,2.07862
gtm,2003,0.98526
gtm,2004,1.29254
gtm,2005,1.69334
gtm,2006,3.69157
gtm,2007,5.32038
gtm,2008,2.68976
gtm,2009,2.54743
gtm,2010,2.13346
gtm,2011,4.74252
gtm,2012,4.33991
gtm,2013,3.07808
gtm,2014,4.38769
gtm,2015,6.92848
gtm,2016,2.54864
gtm,2017,2.83083
gtm,2018,3.35362
gtm,2019,5.79457
hnd,1972,5.87549
hnd,1973,6.19061
hnd,1974,-3.97194
hnd,1975,1.562
hnd,1976,19.42847
hnd,1977,15.0015
hnd,1978,3.0661
hnd,1979,0.54169
hnd,1980,0.17698
hnd,1981,-8.31097
hnd,1982,-10.08396
hnd,1983,5.35302
hnd,1984,12.92057
hnd,1985,6.81863
hnd,1986,7.31907
hnd,1987,6.25995
hnd,1988,3.97136
hnd,1989,-0.55506
hnd,1990,-2.11673
hnd,1991,0.2418
hnd,1992,4.09047
hnd,1993,13.14126
hnd,1994,3.45317
hnd,1995,5.37271
hnd,1996,-0.16782
hnd,1997,5.09061
hnd,1998,5.89876
hnd,1999,1.3694
hnd,2000,7.08928
hnd,2001,1.6727
hnd,2002,2.14337
hnd,2003,2.61142
hnd,2004,3.56942
hnd,2005,5.11471
hnd,2006,4.67939
hnd,2007,7.29001
hnd,2008,1.37279
hnd,2009,1.18805
hnd,2010,-0.01153
hnd,2011,7.15379
hnd,2012,1.08849
hnd,2013,-0.31214
hnd,2014,4.08217
hnd,2015,9.88415
hnd,2016,3.51966
hnd,2017,6.46756
hnd,2018,-0.57264
hnd,2019,2.63662
hrv,1996,7.75786
hrv,1997,7.56329
hrv,1998,3.54131
hrv,1999,-3.81262
hrv,2000,2.015
hrv,2001,0.71925
hrv,2002,8.87245
hrv,2003,3.97837
hrv,2004,6.73946
hrv,2005,7.02684
hrv,2006,3.9483
hrv,2007,5.89142
hrv,2008,0.88599
hrv,2009,-8.39289
hrv,2010,-0.53222
hrv,2011,0.52275
hrv,2012,-2.24031
hrv,2013,1.92168
hrv,2014,-0.23773
hrv,2015,5.14838
hrv,2016,1.61032
hrv,2017,5.48545
hrv,2018,3.5476
hrv,2019,4.17261
hti,1989,-4.99077
hti,1990,0.05209
hti,1991,1.06482
hti,1992,-2.90386
hti,1993,-3.03078
hti,1994,-3.7238
hti,1995,20.4597
hti,1996,15.56208
hti,1997,5.14033
hti,1998,1.50194
hti,1999,-15.65562
hti,2000,58.40003
hti,2001,-2.3921
hti,2002,-1.40241
hti,2003,-2.71489
hti,2004,0.75613
hti,2005,3.46381
hti,2006,-0.51073
hti,2007,7.73572
hti,2008,0.02191
hti,2009,8.63317
hti,2010,-9.82898
hti,2011,4.99261
hti,2012,0.54349
hti,2013,4.87056
hti,2014,2.4752
hti,2015,3.39389
hti,2016,2.41351
hti,2017,3.42501
hti,2018,1.84162
hti,2019,-0.89693
hun,1994,3.87032
hun,1995,-0.72356
hun,1996,-1.99429
hun,1997,3.09138
hun,1998,5.48602
hun,1999,1.57473
hun,2000,4.10253
hun,2001,5.68179
hun,2002,7.89467
hun,2003,4.73233
hun,2004,5.8172
hun,2005,3.07415
hun,2006,2.56089
hun,2007,-1.37838
hun,2008,1.32871
hun,2009,-6.16183
hun,2010,0.6277
hun,2011,0.42302
hun,2012,-1.77383
hun,2013,4.62658
hun,2014,3.8547
hun,2015,4.38396
hun,2016,5.2984
hun,2017,2.36095
hun,2018,5.0926
hun,2019,6.26023
idn,1971,8.4347
idn,1972,5.53174
idn,1973,10.19441
idn,1974,9.38115
idn,1975,3.89601
idn,1976,8.07454
idn,1977,10.4574
idn,1978,9.32391
idn,1979,4.16903
idn,1980,25.85331
idn,1981,15.68068
idn,1982,7.1126
idn,1983,226.42147
idn,1984,47.03216
idn,1985,41.12318
idn,1986,-4.19458
idn,1987,-15.5254
idn,1988,-60.7168
idn,1989,14.97241
idn,1990,58.1572
idn,1991,-20.3347
idn,1992,13.15901
idn,1993,40.43048
idn,1994,29.65858
idn,1995,5.20661
idn,1996,-40.74942
idn,1997,-11.26422
idn,1998,-93.03461
idn,1999,-368.19428
idn,2000,178.9321
idn,2001,31.43098
idn,2002,-129.29715
idn,2003,-450.79212
idn,2004,-88.2656
idn,2005,233.88864
idn,2006,-51.80345
idn,2007,-652.79351
idn,2008,-1.34036
idn,2009,23.68648
idn,2010,2.67328
idn,2011,5.30369
idn,2012,5.37004
idn,2013,5.66717
idn,2014,3.88083
idn,2015,6.45858
idn,2016,7.70019
idn,2017,6.24991
idn,2018,5.72381
idn,2019,4.09122
ind,1971,1.41203
ind,1972,1.45772
ind,1973,3.85169
ind,1974,-4.24252
ind,1975,4.6392
ind,1976,7.67657
ind,1977,7.2187
ind,1978,4.77579
ind,1979,-2.67287
ind,1980,8.91707
ind,1981,3.05833
ind,1982,1.4516
ind,1983,8.50624
ind,1984,2.8562
ind,1985,4.22819
ind,1986,4.30589
ind,1987,4.69947
ind,1988,7.91363
ind,1989,5.93864
ind,1990,5.79128
ind,1991,1.52195
ind,1992,4.93306
ind,1993,5.92182
ind,1994,6.43953
ind,1995,7.11883
ind,1996,7.30307
ind,1997,4.22294
ind,1998,7.90443
ind,1999,5.99209
ind,2000,2.86968
ind,2001,5.22694
ind,2002,4.83871
ind,2003,7.78176
ind,2004,7.85179
ind,2005,8.81694
ind,2006,8.38003
ind,2007,8.37648
ind,2008,2.23496
ind,2009,9.58803
ind,2010,9.96244
ind,2011,4.95158
ind,2012,6.09387
ind,2013,6.24452
ind,2014,6.48011
ind,2015,9.08956
ind,2016,7.46708
ind,2017,8.65729
ind,2018,5.87617
ind,2019,4.70778
irl,1971,4.42204
irl,1972,9.81473
irl,1973,6.56938
irl,1974,-5.52681
irl,1975,5.38765
irl,1976,2.2805
irl,1977,5.15994
irl,1978,5.35098
irl,1979,0.47839
irl,1980,-1.39997
irl,1981,2.78495
irl,1982,1.26745
irl,1983,0.18486
irl,1984,1.73776
irl,1985,1.84292
irl,1986,2.85341
irl,1987,3.02757
irl,1988,3.07678
irl,1989,5.07285
irl,1990,6.69516
irl,1991,0.37742
irl,1992,1.18108
irl,1993,4.82357
irl,1994,4.97427
irl,1995,7.84183
irl,1996,7.5272
irl,1997,9.56977
irl,1998,9.36555
irl,1999,6.2544
irl,2000,9.68579
irl,2001,4.22131
irl,2002,3.19365
irl,2003,5.29032
irl,2004,2.79169
irl,2005,5.61552
irl,2006,4.26403
irl,2007,3.98169
irl,2008,-4.06528
irl,2009,-8.95278
irl,2010,1.47608
irl,2011,-0.92719
irl,2012,-0.67285
irl,2013,6.64459
irl,2014,8.00295
irl,2015,5.78634
irl,2016,6.80604
irl,2017,2.3035
irl,2018,5.05941
irl,2019,5.31623
irn,1971,14.33955
irn,1972,24.11246
irn,1973,23.70558
irn,1974,23.5442
irn,1975,21.06417
irn,1976,22.42281
irn,1977,1.72142
irn,1978,-14.55791
irn,1979,2.09073
irn,1980,-13.07671
irn,1981,-2.55052
irn,1982,14.03266
irn,1983,11.21068
irn,1984,-9.54179
irn,1985,3.25388
irn,1986,-11.28721
irn,1987,-2.27146
irn,1988,-16.14618
irn,1989,4.25523
irn,1990,9.54602
irn,1994,-1.64033
irn,1995,-1.68792
irn,1996,9.00655
irn,1997,2.65351
irn,1998,0.90068
irn,1999,8.10447
irn,2000,0.53253
irn,2001,13.63793
irn,2002,16.98586
irn,2003,6.03243
irn,2004,6.20417
irn,2005,9.13857
irn,2006,5.89679
irn,2007,16.15108
irn,2008,-3.46459
irn,2009,2.78898
irn,2010,9.3375
irn,2011,2.98504
irn,2012,-13.54789
irn,2013,-0.92643
irn,2014,-0.71536
irn,2015,-6.31871
irn,2016,7.53801
irn,2017,2.62455
irn,2018,-15.57915
irn,2019,-3.52286
irq,2008,29.60278
irq,2009,-14.68073
irq,2010,14.88984
irq,2011,16.19097
irq,2012,14.18071
irq,2013,5.32465
irq,2014,-2.74879
irq,2015,-19.35667
irq,2016,3.81077
irq,2017,5.65605
irq,2018,13.49434
irq,2019,6.33703
isl,2012,3.61666
isl,2013,15.22904
isl,2014,3.7452
isl,2015,8.61897
isl,2016,7.62616
isl,2017,5.02579
isl,2018,0.30441
isl,2019,8.87399
isr,1996,6.33358
isr,1997,4.56645
isr,1998,4.94153
isr,1999,1.99698
isr,2000,5.88627
isr,2001,1.79479
isr,2002,-0.79789
isr,2003,0.16263
isr,2004,4.55154
isr,2005,5.81822
isr,2006,6.54858
isr,2007,5.86744
isr,2008,0.86109
isr,2009,3.29029
isr,2010,6.39833
isr,2011,4.91964
isr,2012,2.11969
isr,2013,6.54127
isr,2014,6.08081
isr,2015,4.37565
isr,2016,5.54723
isr,2017,4.93211
isr,2018,3.42819
isr,2019,4.76287
ita,1971,2.11917
ita,1972,3.92888
ita,1973,4.01315
ita,1974,0.94086
ita,1975,-1.95078
ita,1976,5.99449
ita,1977,3.26077
ita,1978,3.90146
ita,1979,6.25332
ita,1980,1.20924
ita,1981,-1.53038
ita,1982,1.2112
ita,1983,1.93122
ita,1984,3.07342
ita,1985,2.62776
ita,1986,5.58999
ita,1987,4.0665
ita,1988,4.14998
ita,1989,2.97244
ita,1990,2.09965
ita,1991,2.02464
ita,1992,0.15595
ita,1993,-1.56521
ita,1994,1.6866
ita,1995,2.99946
ita,1996,2.077
ita,1997,2.46111
ita,1998,2.26812
ita,1999,1.86339
ita,2000,1.81275
ita,2001,2.52423
ita,2002,-0.32384
ita,2003,0.42443
ita,2004,1.41524
ita,2005,0.32053
ita,2006,1.04494
ita,2007,1.23848
ita,2008,-3.65845
ita,2009,-4.02722
ita,2010,0.52132
ita,2011,-0.34457
