geo,time,sh_dyn_0509
aus,1997,0.7
aus,1998,0.7
aus,1999,0.7
aus,2000,0.6
aus,2001,0.6
aus,2002,0.6
aus,2003,0.6
aus,2004,0.5
aus,2005,0.5
aus,2006,0.5
aus,2007,0.5
aus,2008,0.5
aus,2009,0.5
aus,2010,0.5
aus,2011,0.5
aus,2012,0.5
aus,2013,0.4
aus,2014,0.4
aus,2015,0.4
aus,2016,0.4
aus,2017,0.4
aus,2018,0.4
aus,2019,0.3
aus,2020,0.3
aut,1990,0.9
aut,1991,0.9
aut,1992,0.8
aut,1993,0.8
aut,1994,0.8
aut,1995,0.8
aut,1996,0.7
aut,1997,0.7
aut,1998,0.7
aut,1999,0.6
aut,2000,0.6
aut,2001,0.6
aut,2002,0.6
aut,2003,0.6
aut,2004,0.5
aut,2005,0.5
aut,2006,0.5
aut,2007,0.5
aut,2008,0.5
aut,2009,0.5
aut,2010,0.4
aut,2011,0.4
aut,2012,0.4
aut,2013,0.4
aut,2014,0.4
aut,2015,0.4
aut,2016,0.4
aut,2017,0.4
aut,2018,0.3
aut,2019,0.3
aut,2020,0.3
aze,1990,3.4
aze,1991,3.5
aze,1992,4.1
aze,1993,3.7
aze,1994,3.7
aze,1995,3.6
aze,1996,3.6
aze,1997,3.4
aze,1998,3.3
aze,1999,3.2
aze,2000,3
aze,2001,2.9
aze,2002,2.8
aze,2003,2.6
aze,2004,2.5
aze,2005,2.4
aze,2006,2.2
aze,2007,2.1
aze,2008,2
aze,2009,1.9
aze,2010,1.8
aze,2011,1.7
aze,2012,1.7
aze,2013,1.6
aze,2014,1.6
aze,2015,1.6
aze,2016,1.6
aze,2017,1.6
aze,2018,1.6
aze,2019,1.6
aze,2020,1.9
bdi,1990,40.1
bdi,1991,42
bdi,1992,43.5
bdi,1993,67.1
bdi,1994,44.9
bdi,1995,44.8
bdi,1996,44.3
bdi,1997,43.5
bdi,1998,42.4
bdi,1999,41.1
bdi,2000,39.2
bdi,2001,36.8
bdi,2002,33.8
bdi,2003,30.5
bdi,2004,27.1
bdi,2005,24
bdi,2006,21.2
bdi,2007,18.9
bdi,2008,17.1
bdi,2009,15.8
bdi,2010,14.8
bdi,2011,14.2
bdi,2012,13.7
bdi,2013,13.5
bdi,2014,13.3
bdi,2015,13.1
bdi,2016,12.9
bdi,2017,12.7
bdi,2018,12.4
bdi,2019,12.1
bdi,2020,11.7
bel,1990,1
bel,1991,0.9
bel,1992,0.9
bel,1993,0.9
bel,1994,0.8
bel,1995,0.8
bel,1996,0.8
bel,1997,0.8
bel,1998,0.7
bel,1999,0.7
bel,2000,0.7
bel,2001,0.7
bel,2002,0.6
bel,2003,0.6
bel,2004,0.6
bel,2005,0.6
bel,2006,0.6
bel,2007,0.5
bel,2008,0.5
bel,2009,0.5
bel,2010,0.5
bel,2011,0.5
bel,2012,0.5
bel,2013,0.5
bel,2014,0.4
bel,2015,0.4
bel,2016,0.4
bel,2017,0.4
bel,2018,0.4
bel,2019,0.4
bel,2020,0.4
ben,1990,29
ben,1991,28
ben,1992,27.1
ben,1993,26.2
ben,1994,25.3
ben,1995,24.5
ben,1996,23.7
ben,1997,23
ben,1998,22.3
ben,1999,21.7
ben,2000,21.1
ben,2001,20.5
ben,2002,20
ben,2003,19.5
ben,2004,19
ben,2005,18.5
ben,2006,18.1
ben,2007,17.6
ben,2008,17.1
ben,2009,16.7
ben,2010,16.3
ben,2011,15.8
ben,2012,15.4
ben,2013,15
ben,2014,14.6
ben,2015,14.2
ben,2016,13.7
ben,2017,13.4
ben,2018,12.9
ben,2019,12.6
ben,2020,12.2
bfa,1990,28.8
bfa,1991,28.4
bfa,1992,28
bfa,1993,27.7
bfa,1994,27.3
bfa,1995,27
bfa,1996,26.6
bfa,1997,26.1
bfa,1998,25.6
bfa,1999,25
bfa,2000,24.4
bfa,2001,23.6
bfa,2002,22.8
bfa,2003,22
bfa,2004,21.2
bfa,2005,20.3
bfa,2006,19.5
bfa,2007,18.6
bfa,2008,17.8
bfa,2009,17.1
bfa,2010,16.5
bfa,2011,15.8
bfa,2012,15.3
bfa,2013,14.7
bfa,2014,14.2
bfa,2015,13.7
bfa,2016,13.3
bfa,2017,12.9
bfa,2018,12.4
bfa,2019,12
bfa,2020,11.6
bgd,1990,16.6
bgd,1991,25.7
bgd,1992,15
bgd,1993,14.4
bgd,1994,13.8
bgd,1995,13.3
bgd,1996,12.5
bgd,1997,11.1
bgd,1998,9.5
bgd,1999,8
bgd,2000,6.9
bgd,2001,6.2
bgd,2002,6
bgd,2003,6.1
bgd,2004,6.3
bgd,2005,6.5
bgd,2006,6.6
bgd,2007,6.5
bgd,2008,6.1
bgd,2009,5.6
bgd,2010,5.1
bgd,2011,4.6
bgd,2012,4.2
bgd,2013,3.8
bgd,2014,3.6
bgd,2015,3.4
bgd,2016,3.3
bgd,2017,3.3
bgd,2018,3.3
bgd,2019,3.3
bgd,2020,3.3
bgr,1990,2.1
bgr,1991,2.1
bgr,1992,2.1
bgr,1993,2
bgr,1994,2
bgr,1995,2
bgr,1996,2
bgr,1997,1.9
bgr,1998,1.8
bgr,1999,1.7
bgr,2000,1.6
bgr,2001,1.5
bgr,2002,1.4
bgr,2003,1.4
bgr,2004,1.4
bgr,2005,1.4
bgr,2006,1.4
bgr,2007,1.4
bgr,2008,1.3
bgr,2009,1.3
bgr,2010,1.2
bgr,2011,1.1
bgr,2012,1
bgr,2013,1
bgr,2014,0.9
bgr,2015,0.9
bgr,2016,0.8
bgr,2017,0.8
bgr,2018,0.8
bgr,2019,0.7
bgr,2020,0.7
bhr,1990,2
bhr,1991,2
bhr,1992,2
bhr,1993,2
bhr,1994,2
bhr,1995,2
bhr,1996,1.9
bhr,1997,1.9
bhr,1998,1.9
bhr,1999,1.8
bhr,2000,1.8
bhr,2001,1.7
bhr,2002,1.6
bhr,2003,1.6
bhr,2004,1.5
bhr,2005,1.5
bhr,2006,1.4
bhr,2007,1.3
bhr,2008,1.3
bhr,2009,1.2
bhr,2010,1.2
bhr,2011,1.1
bhr,2012,1.1
bhr,2013,1.1
bhr,2014,1
bhr,2015,1
bhr,2016,1
bhr,2017,0.9
bhr,2018,0.9
bhr,2019,0.9
bhr,2020,0.9
bhs,1990,2.7
bhs,1991,2.7
bhs,1992,2.7
bhs,1993,2.7
bhs,1994,2.6
bhs,1995,2.6
bhs,1996,2.6
bhs,1997,2.5
bhs,1998,2.5
bhs,1999,2.4
bhs,2000,2.3
bhs,2001,2.3
bhs,2002,2.2
bhs,2003,2.1
bhs,2004,2
bhs,2005,2
bhs,2006,1.9
bhs,2007,1.8
bhs,2008,1.7
bhs,2009,1.7
bhs,2010,1.6
bhs,2011,1.5
bhs,2012,1.5
bhs,2013,1.4
bhs,2014,1.3
bhs,2015,1.3
bhs,2016,1.2
bhs,2017,1.2
bhs,2018,1.1
bhs,2019,8.1
bhs,2020,1
bih,1990,1.4
bih,1991,1.3
bih,1992,7.8
bih,1993,7.9
bih,1994,5.2
bih,1995,1.4
bih,1996,1
bih,1997,1
bih,1998,0.9
bih,1999,0.9
bih,2000,0.8
bih,2001,0.8
bih,2002,0.8
bih,2003,0.7
bih,2004,0.7
bih,2005,0.7
bih,2006,0.7
bih,2007,0.7
bih,2008,0.6
bih,2009,0.6
bih,2010,0.6
bih,2011,0.6
bih,2012,0.6
bih,2013,0.6
bih,2014,0.6
bih,2015,0.6
bih,2016,0.5
bih,2017,0.5
bih,2018,0.5
bih,2019,0.5
bih,2020,0.5
blr,1990,2.1
blr,1991,2.1
blr,1992,2
blr,1993,1.9
blr,1994,1.9
blr,1995,1.8
blr,1996,1.8
blr,1997,1.7
blr,1998,1.6
blr,1999,1.6
blr,2000,1.5
blr,2001,1.5
blr,2002,1.4
blr,2003,1.4
blr,2004,1.3
blr,2005,1.3
blr,2006,1.2
blr,2007,1.2
blr,2008,1.1
blr,2009,1.1
blr,2010,1
blr,2011,1
blr,2012,0.9
blr,2013,0.9
blr,2014,0.8
blr,2015,0.8
blr,2016,0.7
blr,2017,0.7
blr,2018,0.6
blr,2019,0.6
blr,2020,0.6
blz,1990,2.5
blz,1991,2.5
blz,1992,2.5
blz,1993,2.4
blz,1994,2.4
blz,1995,2.4
blz,1996,2.4
blz,1997,2.4
blz,1998,2.4
blz,1999,2.3
blz,2000,2.3
blz,2001,2.3
blz,2002,2.2
blz,2003,2.2
blz,2004,2.1
blz,2005,2.1
blz,2006,2
blz,2007,2
blz,2008,1.9
blz,2009,1.9
blz,2010,1.8
blz,2011,1.7
blz,2012,1.7
blz,2013,1.6
blz,2014,1.6
blz,2015,1.5
blz,2016,1.4
blz,2017,1.4
blz,2018,1.3
blz,2019,1.3
blz,2020,1.3
bol,1990,7.4
bol,1991,7.1
bol,1992,6.7
bol,1993,6.4
bol,1994,6.1
bol,1995,5.8
bol,1996,5.6
bol,1997,5.3
bol,1998,5.1
bol,1999,4.9
bol,2000,4.7
bol,2001,4.5
bol,2002,4.3
bol,2003,4.1
bol,2004,4
bol,2005,3.8
bol,2006,3.7
bol,2007,3.5
bol,2008,3.3
bol,2009,3.2
bol,2010,3
bol,2011,2.9
bol,2012,2.8
bol,2013,2.7
bol,2014,2.6
bol,2015,2.5
bol,2016,2.4
bol,2017,2.3
bol,2018,2.2
bol,2019,2.2
bol,2020,2.1
bra,1990,2
bra,1991,1.9
bra,1992,1.8
bra,1993,1.8
bra,1994,1.8
bra,1995,1.7
bra,1996,1.7
bra,1997,1.6
bra,1998,1.6
bra,1999,1.6
bra,2000,1.5
bra,2001,1.5
bra,2002,1.5
bra,2003,1.5
bra,2004,1.4
bra,2005,1.4
bra,2006,1.4
bra,2007,1.4
bra,2008,1.3
bra,2009,1.3
bra,2010,1.3
bra,2011,1.3
bra,2012,1.2
bra,2013,1.2
bra,2014,1.2
bra,2015,1.1
bra,2016,1.1
bra,2017,1.1
bra,2018,1.1
bra,2019,1
bra,2020,1
brb,1990,1.3
brb,1991,1.3
brb,1992,1.2
brb,1993,1.2
brb,1994,1.2
brb,1995,1.1
brb,1996,1.1
brb,1997,1.1
brb,1998,1.1
brb,1999,1
brb,2000,1
brb,2001,1
brb,2002,1
brb,2003,0.9
brb,2004,0.9
brb,2005,0.9
brb,2006,0.8
brb,2007,0.8
brb,2008,0.8
brb,2009,0.8
brb,2010,0.7
brb,2011,0.7
brb,2012,0.7
brb,2013,0.7
brb,2014,0.6
brb,2015,0.6
brb,2016,0.6
brb,2017,0.6
brb,2018,0.6
brb,2019,0.5
brb,2020,0.5
brn,1990,2
brn,1991,1.9
brn,1992,1.9
brn,1993,1.8
brn,1994,1.8
brn,1995,1.7
brn,1996,1.6
brn,1997,1.6
brn,1998,1.6
brn,1999,1.5
brn,2000,1.5
brn,2001,1.4
brn,2002,1.4
brn,2003,1.4
brn,2004,1.4
brn,2005,1.3
brn,2006,1.3
brn,2007,1.3
brn,2008,1.3
brn,2009,1.3
brn,2010,1.2
brn,2011,1.2
brn,2012,1.2
brn,2013,1.2
brn,2014,1.2
brn,2015,1.2
brn,2016,1.1
brn,2017,1.1
brn,2018,1.1
brn,2019,1.1
brn,2020,1.1
btn,1990,14.3
btn,1991,13.8
btn,1992,13.4
btn,1993,13
btn,1994,12.6
btn,1995,12.1
btn,1996,11.8
btn,1997,11.3
btn,1998,10.9
btn,1999,10.5
btn,2000,11.2
btn,2001,9.6
btn,2002,9.2
btn,2003,8.7
btn,2004,8.2
btn,2005,7.7
btn,2006,7.2
btn,2007,6.7
btn,2008,6.2
btn,2009,5.7
btn,2010,5.2
btn,2011,4.7
btn,2012,4.3
btn,2013,3.9
btn,2014,3.6
btn,2015,3.4
btn,2016,3.2
btn,2017,3
btn,2018,2.9
btn,2019,2.7
btn,2020,2.6
bwa,1990,12.9
bwa,1991,12.4
bwa,1992,12
bwa,1993,11.6
bwa,1994,11.2
bwa,1995,10.8
bwa,1996,10.3
bwa,1997,9.9
bwa,1998,9.6
bwa,1999,9.2
bwa,2000,8.8
bwa,2001,8.4
bwa,2002,8.1
bwa,2003,7.7
bwa,2004,7.4
bwa,2005,7.1
bwa,2006,7.7
bwa,2007,6.5
bwa,2008,6.3
bwa,2009,6
bwa,2010,5.8
bwa,2011,5.6
bwa,2012,5.4
bwa,2013,5.2
bwa,2014,5
bwa,2015,4.9
bwa,2016,4.7
bwa,2017,4.6
bwa,2018,4.4
bwa,2019,4.3
bwa,2020,4.1
caf,1990,17.7
caf,1991,17.3
caf,1992,17
caf,1993,16.7
caf,1994,16.5
caf,1995,16.4
caf,1996,16.3
caf,1997,16.2
caf,1998,16.2
caf,1999,16.2
caf,2000,16.2
caf,2001,16.3
caf,2002,16.4
caf,2003,16.6
caf,2004,16.8
caf,2005,17
caf,2006,17.2
caf,2007,17.4
caf,2008,17.6
caf,2009,17.7
caf,2010,17.8
caf,2011,17.8
caf,2012,17.8
caf,2013,17.7
caf,2014,19.1
caf,2015,17.3
caf,2016,17.1
caf,2017,16.8
caf,2018,16.4
caf,2019,16.1
caf,2020,15.7
can,1990,1
can,1991,0.9
can,1992,0.9
can,1993,0.9
can,1994,0.8
can,1995,0.8
can,1996,0.8
can,1997,0.7
can,1998,0.7
can,1999,0.7
can,2000,0.6
can,2001,0.6
can,2002,0.6
can,2003,0.6
can,2004,0.6
can,2005,0.5
can,2006,0.5
can,2007,0.5
can,2008,0.5
can,2009,0.5
can,2010,0.5
can,2011,0.5
can,2012,0.4
can,2013,0.4
can,2014,0.4
can,2015,0.4
can,2016,0.4
can,2017,0.4
can,2018,0.4
can,2019,0.4
can,2020,0.4
che,1990,0.9
che,1991,0.9
che,1992,0.9
che,1993,0.8
che,1994,0.8
che,1995,0.8
che,1996,0.7
che,1997,0.7
che,1998,0.7
che,1999,0.6
che,2000,0.6
che,2001,0.6
che,2002,0.6
che,2003,0.5
che,2004,0.5
che,2005,0.5
che,2006,0.5
che,2007,0.5
che,2008,0.4
che,2009,0.4
che,2010,0.4
che,2011,0.4
che,2012,0.4
che,2013,0.4
che,2014,0.4
che,2015,0.4
che,2016,0.3
che,2017,0.3
che,2018,0.3
che,2019,0.3
che,2020,0.3
chl,1990,1.5
chl,1991,1.5
chl,1992,1.4
chl,1993,1.4
chl,1994,1.3
chl,1995,1.3
chl,1996,1.2
chl,1997,1.2
chl,1998,1.1
chl,1999,1.1
chl,2000,1
chl,2001,1
chl,2002,1
chl,2003,0.9
chl,2004,0.9
chl,2005,0.9
chl,2006,0.8
chl,2007,0.8
chl,2008,0.8
chl,2009,0.8
chl,2010,0.9
chl,2011,0.7
chl,2012,0.7
chl,2013,0.7
chl,2014,0.7
chl,2015,0.7
chl,2016,0.6
chl,2017,0.6
chl,2018,0.6
chl,2019,0.6
chl,2020,0.6
chn,1990,4.4
chn,1991,4.2
chn,1992,3.9
chn,1993,3.7
chn,1994,3.5
chn,1995,3.3
chn,1996,3.1
chn,1997,2.9
chn,1998,2.7
chn,1999,2.6
chn,2000,2.4
chn,2001,2.3
chn,2002,2.1
chn,2003,2
chn,2004,1.9
chn,2005,1.8
chn,2006,1.7
chn,2007,1.6
chn,2008,1.7
chn,2009,1.4
chn,2010,1.3
chn,2011,1.3
chn,2012,1.2
chn,2013,1.1
chn,2014,1.1
chn,2015,1.1
chn,2016,1
chn,2017,1
chn,2018,1
chn,2019,0.9
chn,2020,0.9
civ,1990,17.7
civ,1991,17.5
civ,1992,17.3
civ,1993,17
civ,1994,16.8
civ,1995,16.5
civ,1996,16.2
civ,1997,16
civ,1998,15.8
civ,1999,15.6
civ,2000,15.4
civ,2001,15.3
civ,2002,15.2
civ,2003,15.1
civ,2004,15.1
civ,2005,15.1
civ,2006,15.1
civ,2007,15.1
civ,2008,15.2
civ,2009,15.2
civ,2010,15.2
civ,2011,15.2
civ,2012,15.1
civ,2013,15.1
civ,2014,15
civ,2015,14.9
civ,2016,14.7
civ,2017,14.4
civ,2018,14.1
civ,2019,13.8
civ,2020,13.5
cmr,1990,21.4
cmr,1991,21.3
cmr,1992,21.2
cmr,1993,21
cmr,1994,20.9
cmr,1995,20.7
cmr,1996,20.5
cmr,1997,20.4
cmr,1998,20.2
cmr,1999,20
cmr,2000,19.8
cmr,2001,19.5
cmr,2002,19.3
cmr,2003,19.1
cmr,2004,18.8
cmr,2005,18.5
cmr,2006,18.2
cmr,2007,18
cmr,2008,17.7
cmr,2009,17.4
cmr,2010,17.1
cmr,2011,16.7
cmr,2012,16.4
cmr,2013,16.1
cmr,2014,15.7
cmr,2015,15.4
cmr,2016,15.1
cmr,2017,14.8
cmr,2018,14.5
cmr,2019,14.1
cmr,2020,13.7
cod,1990,26.3
cod,1991,25.7
cod,1992,25.2
cod,1993,24.7
cod,1994,24.1
cod,1995,23.7
cod,1996,23.2
cod,1997,22.7
cod,1998,22.2
cod,1999,21.7
cod,2000,21.2
cod,2001,20.8
cod,2002,20.3
cod,2003,19.9
cod,2004,19.5
cod,2005,19.1
cod,2006,18.7
cod,2007,18.3
cod,2008,17.9
cod,2009,17.5
cod,2010,17.1
cod,2011,16.8
cod,2012,16.4
cod,2013,16.1
cod,2014,15.7
cod,2015,15.4
cod,2016,15
cod,2017,14.6
cod,2018,14.2
cod,2019,13.8
cod,2020,13.4
cog,1990,20.1
cog,1991,19.2
cog,1992,18.3
cog,1993,17.5
cog,1994,16.8
cog,1995,16.1
cog,1996,15.5
cog,1997,14.9
cog,1998,14.3
cog,1999,13.7
cog,2000,13.1
cog,2001,12.6
cog,2002,12
cog,2003,11.4
cog,2004,10.8
cog,2005,10.3
cog,2006,9.7
cog,2007,9.2
cog,2008,8.7
cog,2009,8.2
cog,2010,7.8
cog,2011,7.4
cog,2012,7
cog,2013,6.6
cog,2014,6.3
cog,2015,6.1
cog,2016,5.8
cog,2017,5.6
cog,2018,5.4
cog,2019,7.7
cog,2020,5.1
col,1990,2.2
col,1991,2.1
col,1992,2
col,1993,1.9
col,1994,1.8
col,1995,1.8
col,1996,1.7
col,1997,1.7
col,1998,1.7
col,1999,1.6
col,2000,1.6
col,2001,1.6
col,2002,1.5
col,2003,1.5
col,2004,1.5
col,2005,1.4
col,2006,1.4
col,2007,1.4
col,2008,1.3
col,2009,1.3
col,2010,1.3
col,2011,1.2
col,2012,1.2
col,2013,1.2
col,2014,1.2
col,2015,1.1
col,2016,1.1
col,2017,1.1
col,2018,1.1
col,2019,1.1
col,2020,1.1
com,1990,11.7
com,1991,11.4
com,1992,11.1
com,1993,10.8
com,1994,10.6
com,1995,10.3
com,1996,10.1
com,1997,9.8
com,1998,9.6
com,1999,9.3
com,2000,9.1
com,2001,8.9
com,2002,8.7
com,2003,8.5
com,2004,8.4
com,2005,8.3
com,2006,8.2
com,2007,8
com,2008,7.9
com,2009,7.7
com,2010,7.5
com,2011,7.3
com,2012,7.1
com,2013,7
com,2014,6.8
com,2015,6.6
com,2016,6.4
com,2017,6.2
com,2018,6
com,2019,5.8
com,2020,5.6
cpv,1990,3.2
cpv,1991,3.2
cpv,1992,3.1
cpv,1993,3
cpv,1994,2.9
cpv,1995,5
cpv,1996,2.8
cpv,1997,2.7
cpv,1998,2.6
cpv,1999,2.5
cpv,2000,2.4
cpv,2001,2.3
cpv,2002,2.2
cpv,2003,2.1
cpv,2004,2
cpv,2005,1.9
cpv,2006,1.9
cpv,2007,1.8
cpv,2008,1.7
cpv,2009,1.6
cpv,2010,1.5
cpv,2011,1.4
cpv,2012,1.4
cpv,2013,1.3
cpv,2014,1.2
cpv,2015,1.2
cpv,2016,1.1
cpv,2017,1.1
cpv,2018,1
cpv,2019,1
cpv,2020,0.9
cri,1990,1.4
cri,1991,1.4
cri,1992,1.3
cri,1993,1.3
cri,1994,1.3
cri,1995,1.2
cri,1996,1.2
cri,1997,1.2
cri,1998,1.2
cri,1999,1.1
cri,2000,1.1
cri,2001,1.1
cri,2002,1.1
cri,2003,1
cri,2004,1
cri,2005,1
cri,2006,1
cri,2007,0.9
cri,2008,0.9
cri,2009,0.9
cri,2010,0.9
cri,2011,0.9
cri,2012,0.8
cri,2013,0.8
cri,2014,0.8
cri,2015,0.8
cri,2016,0.8
cri,2017,0.8
cri,2018,0.7
cri,2019,0.7
cri,2020,0.7
cub,1990,1.8
cub,1991,1.8
cub,1992,1.7
cub,1993,1.7
cub,1994,1.7
cub,1995,1.6
cub,1996,1.6
cub,1997,1.5
cub,1998,1.4
cub,1999,1.4
cub,2000,1.3
cub,2001,1.2
cub,2002,1.2
cub,2003,1.1
cub,2004,1.1
cub,2005,1
cub,2006,1
cub,2007,1
cub,2008,0.9
cub,2009,0.9
cub,2010,0.9
cub,2011,0.9
cub,2012,0.9
cub,2013,0.9
cub,2014,0.9
cub,2015,0.9
cub,2016,0.9
cub,2017,0.9
cub,2018,0.9
cub,2019,0.9
cub,2020,0.9
cyp,1990,1.1
cyp,1991,1.1
cyp,1992,1.1
cyp,1993,1.1
cyp,1994,1.1
cyp,1995,1.1
cyp,1996,1.1
cyp,1997,1.1
cyp,1998,1.1
cyp,1999,1.1
cyp,2000,1.1
cyp,2001,1.1
cyp,2002,1.1
cyp,2003,1.1
cyp,2004,1.1
cyp,2005,1
cyp,2006,1
cyp,2007,1
cyp,2008,0.9
cyp,2009,0.9
cyp,2010,0.8
cyp,2011,0.8
cyp,2012,0.8
cyp,2013,0.7
cyp,2014,0.7
cyp,2015,0.7
cyp,2016,0.7
cyp,2017,0.6
cyp,2018,0.6
cyp,2019,0.6
cyp,2020,0.6
cze,1990,1.3
cze,1991,1.2
cze,1992,1.2
cze,1993,1.2
cze,1994,1.1
cze,1995,1.1
cze,1996,1
cze,1997,1
cze,1998,0.9
cze,1999,0.9
cze,2000,0.8
cze,2001,0.8
cze,2002,0.8
cze,2003,0.7
cze,2004,0.7
cze,2005,0.7
cze,2006,0.6
cze,2007,0.6
cze,2008,0.6
cze,2009,0.5
cze,2010,0.5
cze,2011,0.5
cze,2012,0.5
cze,2013,0.5
cze,2014,0.4
cze,2015,0.4
cze,2016,0.4
cze,2017,0.4
cze,2018,0.4
cze,2019,0.4
cze,2020,0.4
deu,1990,1
deu,1991,1
deu,1992,0.9
deu,1993,0.8
deu,1994,0.8
deu,1995,0.7
deu,1996,0.7
deu,1997,0.7
deu,1998,0.6
deu,1999,0.6
deu,2000,0.6
deu,2001,0.6
deu,2002,0.5
deu,2003,0.5
deu,2004,0.5
deu,2005,0.5
deu,2006,0.5
deu,2007,0.5
deu,2008,0.5
deu,2009,0.4
deu,2010,0.4
deu,2011,0.4
deu,2012,0.4
deu,2013,0.4
deu,2014,0.4
deu,2015,0.4
deu,2016,0.4
deu,2017,0.4
deu,2018,0.4
deu,2019,0.4
deu,2020,0.4
dji,1990,16.6
dji,1991,16.3
dji,1992,16
dji,1993,15.8
dji,1994,15.6
dji,1995,15.4
dji,1996,15.1
dji,1997,14.9
dji,1998,14.7
dji,1999,14.4
dji,2000,14.1
dji,2001,13.7
dji,2002,13.4
dji,2003,13
dji,2004,12.6
dji,2005,12.3
dji,2006,11.9
dji,2007,11.5
