geo,time,sp_pop_2529_ma_5y
abw,1960,6.43887
abw,1961,6.55213
abw,1962,6.65845
abw,1963,6.76502
abw,1964,6.86545
abw,1965,6.95596
abw,1966,7.03338
abw,1967,7.11848
abw,1968,7.20834
abw,1969,7.28203
abw,1970,7.34215
abw,1971,7.58953
abw,1972,7.77473
abw,1973,7.90433
abw,1974,8.01005
abw,1975,8.10032
abw,1976,8.1391
abw,1977,8.18668
abw,1978,8.22713
abw,1979,8.26404
abw,1980,8.34386
abw,1981,8.66958
abw,1982,9.05106
abw,1983,9.4405
abw,1984,9.78957
abw,1985,10.08398
abw,1986,10.26513
abw,1987,10.25641
abw,1988,9.99266
abw,1989,9.47102
abw,1990,8.76415
abw,1991,8.85089
abw,1992,8.94682
abw,1993,9.0027
abw,1994,8.98014
abw,1995,8.84996
abw,1996,8.40605
abw,1997,7.96921
abw,1998,7.58684
abw,1999,7.24896
abw,2000,6.91952
abw,2001,6.59006
abw,2002,6.25247
abw,2003,5.9512
abw,2004,5.74339
abw,2005,5.65645
abw,2006,5.7265
abw,2007,5.79975
abw,2008,5.78617
abw,2009,5.64129
abw,2010,5.37295
abw,2011,5.27463
abw,2012,5.19132
abw,2013,5.15932
abw,2014,5.23416
abw,2015,5.43783
abw,2016,5.7827
abw,2017,6.25387
abw,2018,6.76698
abw,2019,7.21012
abw,2020,7.5076
afg,1960,7.76738
afg,1961,7.71061
afg,1962,7.6738
afg,1963,7.65135
afg,1964,7.63826
afg,1965,7.63134
afg,1966,7.59723
afg,1967,7.57775
afg,1968,7.56086
afg,1969,7.5317
afg,1970,7.48299
afg,1971,7.38989
afg,1972,7.28766
afg,1973,7.18648
afg,1974,7.10266
afg,1975,7.04696
afg,1976,6.99584
afg,1977,6.96896
afg,1978,6.96488
afg,1979,6.98404
afg,1980,7.02837
afg,1981,7.05782
afg,1982,7.09448
afg,1983,7.12936
afg,1984,7.15208
afg,1985,7.15302
afg,1986,7.11705
afg,1987,7.09032
afg,1988,7.06479
afg,1989,7.02702
afg,1990,6.96074
afg,1991,6.9709
afg,1992,6.98709
afg,1993,6.99796
afg,1994,7.0113
afg,1995,7.04347
afg,1996,7.01923
afg,1997,6.9839
afg,1998,6.94666
afg,1999,6.91078
afg,2000,6.87382
afg,2001,6.93713
afg,2002,7.03062
afg,2003,7.14504
afg,2004,7.27227
afg,2005,7.40799
afg,2006,7.41113
afg,2007,7.38881
afg,2008,7.33851
afg,2009,7.26068
afg,2010,7.16029
afg,2011,7.19465
afg,2012,7.24905
afg,2013,7.32795
afg,2014,7.43546
afg,2015,7.57151
afg,2016,7.65615
afg,2017,7.74383
afg,2018,7.83766
afg,2019,7.94344
afg,2020,8.06355
ago,1960,8.41203
ago,1961,8.23983
ago,1962,7.95496
ago,1963,7.60929
ago,1964,7.26772
ago,1965,6.96158
ago,1966,6.73584
ago,1967,6.64335
ago,1968,6.67327
ago,1969,6.80684
ago,1970,7.02142
ago,1971,7.08012
ago,1972,7.13081
ago,1973,7.16531
ago,1974,7.17294
ago,1975,7.14782
ago,1976,7.02692
ago,1977,6.90194
ago,1978,6.7918
ago,1979,6.72594
ago,1980,6.72358
ago,1981,6.78587
ago,1982,6.88297
ago,1983,7.00734
ago,1984,7.15417
ago,1985,7.31423
ago,1986,7.45943
ago,1987,7.63177
ago,1988,7.7785
ago,1989,7.82959
ago,1990,7.75854
ago,1991,7.56506
ago,1992,7.27209
ago,1993,6.95968
ago,1994,6.73771
ago,1995,6.66039
ago,1996,6.68746
ago,1997,6.83014
ago,1998,7.02797
ago,1999,7.1993
ago,2000,7.30207
ago,2001,7.33903
ago,2002,7.32855
ago,2003,7.29239
ago,2004,7.26349
ago,2005,7.25925
ago,2006,7.26077
ago,2007,7.27664
ago,2008,7.3002
ago,2009,7.32476
ago,2010,7.3476
ago,2011,7.36301
ago,2012,7.38321
ago,2013,7.40157
ago,2014,7.41145
ago,2015,7.41105
ago,2016,7.40099
ago,2017,7.38639
ago,2018,7.36856
ago,2019,7.34989
ago,2020,7.3329
alb,1960,7.62573
alb,1961,7.64923
alb,1962,7.72241
alb,1963,7.80948
alb,1964,7.86173
alb,1965,7.85484
alb,1966,7.79774
alb,1967,7.70611
alb,1968,7.59089
alb,1969,7.46749
alb,1970,7.34809
alb,1971,7.2432
alb,1972,7.13349
alb,1973,7.04138
alb,1974,6.9958
alb,1975,7.01038
alb,1976,7.06739
alb,1977,7.17864
alb,1978,7.33168
alb,1979,7.50775
alb,1980,7.69447
alb,1981,7.89721
alb,1982,8.10529
alb,1983,8.30865
alb,1984,8.49588
alb,1985,8.65733
alb,1986,8.79407
alb,1987,8.90545
alb,1988,8.98128
alb,1989,9.01216
alb,1990,8.99851
alb,1991,8.69315
alb,1992,8.29102
alb,1993,7.82146
alb,1994,7.34137
alb,1995,6.90731
alb,1996,6.9069
alb,1997,6.90065
alb,1998,6.85794
alb,1999,6.74784
alb,2000,6.5588
alb,2001,6.44436
alb,2002,6.2849
alb,2003,6.09128
alb,2004,5.90281
alb,2005,5.7644
alb,2006,5.88417
alb,2007,6.04098
alb,2008,6.21882
alb,2009,6.39895
alb,2010,6.57007
alb,2011,6.97841
alb,2012,7.43971
alb,2013,7.92839
alb,2014,8.38383
alb,2015,8.74318
alb,2016,8.92762
alb,2017,9.01947
alb,2018,9.02221
alb,2019,8.95271
alb,2020,8.82882
are,1960,7.14533
are,1961,8.07531
are,1962,8.94064
are,1963,9.74874
are,1964,10.51107
are,1965,11.23861
are,1966,11.83525
are,1967,12.65463
are,1968,13.59491
are,1969,14.4234
are,1970,14.92217
are,1971,14.75447
are,1972,15.36316
are,1973,16.47902
are,1974,17.63848
are,1975,18.41619
are,1976,18.23754
are,1977,18.42151
are,1978,18.91559
are,1979,19.43853
are,1980,19.66716
are,1981,18.47459
are,1982,17.41553
are,1983,16.71615
are,1984,16.34871
are,1985,16.07803
are,1986,14.88618
are,1987,13.60791
are,1988,12.40386
are,1989,11.46681
are,1990,10.88708
are,1991,11.33439
are,1992,12.14575
are,1993,13.14293
are,1994,14.03092
are,1995,14.53556
are,1996,13.99051
are,1997,13.68009
are,1998,13.73774
are,1999,14.06935
are,2000,14.41486
are,2001,15.0415
are,2002,15.79436
are,2003,16.64184
are,2004,17.38943
are,2005,17.76752
are,2006,17.78722
are,2007,17.76752
are,2008,17.75279
are,2009,17.67409
are,2010,17.37891
are,2011,16.74258
are,2012,16.4024
are,2013,16.35373
are,2014,16.46499
are,2015,16.49531
are,2016,15.74521
are,2017,15.2871
are,2018,15.19239
are,2019,15.44713
are,2020,15.8335
arg,1960,7.77779
arg,1961,7.67905
arg,1962,7.58647
arg,1963,7.50605
arg,1964,7.44497
arg,1965,7.40736
arg,1966,7.39046
arg,1967,7.39453
arg,1968,7.41912
arg,1969,7.46332
arg,1970,7.52446
arg,1971,7.59574
arg,1972,7.68403
arg,1973,7.77692
arg,1974,7.8549
arg,1975,7.90508
arg,1976,7.89488
arg,1977,7.85162
arg,1978,7.78376
arg,1979,7.70636
arg,1980,7.62957
arg,1981,7.56681
arg,1982,7.51281
arg,1983,7.46453
arg,1984,7.41837
arg,1985,7.37425
arg,1986,7.35771
arg,1987,7.33937
arg,1988,7.3193
arg,1989,7.29572
arg,1990,7.26666
arg,1991,7.21263
arg,1992,7.1562
arg,1993,7.10623
arg,1994,7.07628
arg,1995,7.07674
arg,1996,7.11241
arg,1997,7.166
arg,1998,7.24084
arg,1999,7.34527
arg,2000,7.48229
arg,2001,7.67478
arg,2002,7.89732
arg,2003,8.11156
arg,2004,8.26581
arg,2005,8.33364
arg,2006,8.32207
arg,2007,8.2347
arg,2008,8.10592
arg,2009,7.98622
arg,2010,7.90531
arg,2011,7.87555
arg,2012,7.87493
arg,2013,7.8963
