geo,time,sp_pop_4549_ma_5y
abw,1960,4.57984
abw,1961,4.46619
abw,1962,4.37006
abw,1963,4.3073
abw,1964,4.24885
abw,1965,4.19351
abw,1966,4.14145
abw,1967,4.10289
abw,1968,4.08356
abw,1969,4.0707
abw,1970,4.06743
abw,1971,4.03926
abw,1972,4.02602
abw,1973,4.04416
abw,1974,4.12382
abw,1975,4.26029
abw,1976,4.39355
abw,1977,4.59203
abw,1978,4.8413
abw,1979,5.0953
abw,1980,5.29173
abw,1981,5.30542
abw,1982,5.22653
abw,1983,5.08995
abw,1984,4.96994
abw,1985,4.9183
abw,1986,5.02795
abw,1987,5.17116
abw,1988,5.30829
abw,1989,5.40963
abw,1990,5.48615
abw,1991,5.66883
abw,1992,5.89246
abw,1993,6.13098
abw,1994,6.38764
abw,1995,6.65893
abw,1996,6.82457
abw,1997,7.00115
abw,1998,7.16352
abw,1999,7.31849
abw,2000,7.47372
abw,2001,7.6675
abw,2002,7.88155
abw,2003,8.10624
abw,2004,8.34397
abw,2005,8.58452
abw,2006,8.79733
abw,2007,8.98214
abw,2008,9.12275
abw,2009,9.16425
abw,2010,9.07665
abw,2011,8.90273
abw,2012,8.62083
abw,2013,8.27649
abw,2014,7.94442
abw,2015,7.67385
abw,2016,7.4587
abw,2017,7.29718
abw,2018,7.16105
abw,2019,7.02773
abw,2020,6.86584
afg,1960,3.93959
afg,1961,3.91521
afg,1962,3.89552
afg,1963,3.87994
afg,1964,3.86857
afg,1965,3.8608
afg,1966,3.8373
afg,1967,3.81841
afg,1968,3.8047
afg,1969,3.79702
afg,1970,3.79438
afg,1971,3.77933
afg,1972,3.77214
afg,1973,3.76708
afg,1974,3.75707
afg,1975,3.73934
afg,1976,3.68553
afg,1977,3.61978
afg,1978,3.54907
afg,1979,3.48454
afg,1980,3.43458
afg,1981,3.33957
afg,1982,3.25102
afg,1983,3.17135
afg,1984,3.09934
afg,1985,3.03211
afg,1986,3.03305
afg,1987,3.05205
afg,1988,3.07976
afg,1989,3.10159
afg,1990,3.10473
afg,1991,3.15005
afg,1992,3.17007
afg,1993,3.1681
afg,1994,3.15671
afg,1995,3.14875
afg,1996,3.12338
afg,1997,3.10344
afg,1998,3.09167
afg,1999,3.08508
afg,2000,3.07829
afg,2001,3.06122
afg,2002,3.04748
afg,2003,3.03462
afg,2004,3.02361
afg,2005,3.01762
afg,2006,3.01202
afg,2007,3.0139
afg,2008,3.02428
afg,2009,3.0415
afg,2010,3.06216
afg,2011,3.07418
afg,2012,3.09042
afg,2013,3.10978
afg,2014,3.13274
afg,2015,3.16092
afg,2016,3.19258
afg,2017,3.22922
afg,2018,3.27311
afg,2019,3.3267
afg,2020,3.39015
ago,1960,4.48126
ago,1961,4.52637
ago,1962,4.51461
ago,1963,4.47484
ago,1964,4.4426
ago,1965,4.43112
ago,1966,4.24426
ago,1967,4.06442
ago,1968,3.86514
ago,1969,3.64692
ago,1970,3.44429
ago,1971,3.49254
ago,1972,3.54578
ago,1973,3.59969
ago,1974,3.64935
ago,1975,3.68948
ago,1976,3.67714
ago,1977,3.67335
ago,1978,3.66882
ago,1979,3.65094
ago,1980,3.61582
ago,1981,3.5639
ago,1982,3.49923
ago,1983,3.42984
ago,1984,3.36661
ago,1985,3.31421
ago,1986,3.24999
ago,1987,3.19455
ago,1988,3.15174
ago,1989,3.12608
ago,1990,3.11881
ago,1991,3.11202
ago,1992,3.12656
ago,1993,3.14746
ago,1994,3.15533
ago,1995,3.1419
ago,1996,3.10002
ago,1997,3.04395
ago,1998,2.99043
ago,1999,2.96117
ago,2000,2.96572
ago,2001,2.98272
ago,2002,3.02121
ago,2003,3.07563
ago,2004,3.1394
ago,2005,3.20644
ago,2006,3.26482
ago,2007,3.33498
ago,2008,3.39407
ago,2009,3.41274
