geo,time,eg_fec_rnew_zs
jam,2007,5.3517
jam,2008,5.9876
jam,2009,7.5069
jam,2010,8.9837
jam,2011,9.8353
jam,2012,11.9371
jam,2013,11.158
jam,2014,11.5607
jam,2015,11.8043
jam,2016,10.7552
jam,2017,10.7249
jam,2018,8.6724
jor,1990,2.76536
jor,1991,2.88268
jor,1992,2.53388
jor,1993,2.52765
jor,1994,2.33569
jor,1995,2.22004
jor,1996,2.19256
jor,1997,2.13988
jor,1998,2.20199
jor,1999,2.17903
jor,2000,2.0918
jor,2001,2.1211
jor,2002,2.0889
jor,2003,1.9815
jor,2004,1.83
jor,2005,1.6897
jor,2006,2.2838
jor,2007,2.3293
jor,2008,2.7562
jor,2009,2.7976
jor,2010,2.9771
jor,2011,3.0329
jor,2012,2.9448
jor,2013,3.156
jor,2014,3.1389
jor,2015,3.2342
jor,2016,4.6694
jor,2017,5.2608
jor,2018,7.1898
jpn,1990,4.55066
jpn,1991,4.73057
jpn,1992,4.19771
jpn,1993,4.43561
jpn,1994,3.56765
jpn,1995,3.91719
jpn,1996,3.83936
jpn,1997,4.07213
jpn,1998,4.04536
jpn,1999,3.82879
jpn,2000,3.7761
jpn,2001,3.5798
jpn,2002,3.7715
jpn,2003,4.2308
jpn,2004,4.2729
jpn,2005,4.0381
jpn,2006,4.4475
jpn,2007,4.2876
jpn,2008,4.4458
jpn,2009,4.5128
jpn,2010,4.794
jpn,2011,4.9403
jpn,2012,4.7957
jpn,2013,5.1574
jpn,2014,5.7199
jpn,2015,6.3234
jpn,2016,6.3598
jpn,2017,6.9745
jpn,2018,7.3877
kaz,1990,1.40772
kaz,1991,1.28738
kaz,1992,1.17452
kaz,1993,1.34346
kaz,1994,1.83441
kaz,1995,1.57575
kaz,1996,1.63378
kaz,1997,1.67102
kaz,1998,1.53673
kaz,1999,1.78863
kaz,2000,2.5045
kaz,2001,2.4095
kaz,2002,2.7731
kaz,2003,2.2843
kaz,2004,1.8881
kaz,2005,2.0939
kaz,2006,2.1266
kaz,2007,1.8328
kaz,2008,1.1536
kaz,2009,1.3054
kaz,2010,1.3821
kaz,2011,1.3817
kaz,2012,1.3275
kaz,2013,1.1649
kaz,2014,1.3412
kaz,2015,1.7066
kaz,2016,2.0439
kaz,2017,1.9873
kaz,2018,1.8556
ken,1990,77.504
ken,1991,78.82613
ken,1992,79.4438
ken,1993,80.20642
ken,1994,80.83032
ken,1995,79.51199
ken,1996,78.7347
ken,1997,79.53797
ken,1998,79.67733
ken,1999,79.4587
ken,2000,78.8576
ken,2001,80.1812
ken,2002,80.5805
ken,2003,83.2486
ken,2004,82.3011
ken,2005,81.2586
ken,2006,79.8267
ken,2007,80.346
ken,2008,80.6449
ken,2009,78.3504
ken,2010,76.4983
ken,2011,77.3078
ken,2012,78.7099
ken,2013,76.7303
ken,2014,74.9412
ken,2015,72.0321
ken,2016,70.9737
ken,2017,71.3201
ken,2018,72.2715
kgz,1990,7.9277
kgz,1991,9.01727
kgz,1992,12.99598
kgz,1993,16.20029
kgz,1994,26.51676
kgz,1995,34.97478
kgz,1996,29.499
kgz,1997,28.74946
kgz,1998,25.07425
kgz,1999,34.54899
kgz,2000,35.161
kgz,2001,35.9998
kgz,2002,28.2992
kgz,2003,30.5132
kgz,2004,27.7095
kgz,2005,28.03
kgz,2006,27.762
kgz,2007,24.4908
kgz,2008,22.0409
kgz,2009,24.7271
kgz,2010,25.5906
kgz,2011,25.9464
kgz,2012,22.4507
kgz,2013,24.8072
kgz,2014,26.6044
kgz,2015,23.3002
kgz,2016,21.9185
kgz,2017,24.5468
kgz,2018,23.2124
khm,1995,82.53425
khm,1996,82.76629
khm,1997,82.19626
khm,1998,82.00027
khm,1999,81.67489
khm,2000,81.1388
khm,2001,79.5908
khm,2002,83.0224
khm,2003,82.0707
khm,2004,78.2101
khm,2005,76.0736
khm,2006,73.8593
khm,2007,69.3696
khm,2008,68.0033
khm,2009,71.3256
khm,2010,68.5223
khm,2011,68.1656
khm,2012,68.267
khm,2013,68.9729
khm,2014,68.0123
khm,2015,64.922
khm,2016,62.6859
khm,2017,61.469
khm,2018,61.8377
kir,1990,5.22094
kir,1991,5.09522
kir,1992,5.02664
kir,1993,4.24004
kir,1994,4.44911
kir,1995,4.30004
kir,1996,3.74715
kir,1997,4.21386
kir,1998,4.1845
kir,1999,4.32807
kir,2000,56.5145
kir,2001,57.1603
kir,2002,50.304
kir,2003,49.9529
kir,2004,48.076
kir,2005,42.3184
kir,2006,40.0465
kir,2007,45.3541
kir,2008,42.0125
kir,2009,44.9593
kir,2010,48.4864
kir,2011,48.8728
kir,2012,47.0906
kir,2013,44.5659
kir,2014,46.4497
kir,2015,45.8204
kir,2016,46.5569
kir,2017,41.2215
kir,2018,41.1205
kna,1990,40.03233
kna,1991,34.09211
kna,1992,33.8119
kna,1993,38.87642
kna,1994,41.3428
kna,1995,36.73176
kna,1996,30.95743
kna,1997,34.23357
kna,1998,32.19565
kna,1999,27.45814
kna,2000,26.6384
kna,2001,26.2767
kna,2002,24.5943
kna,2003,26.6172
kna,2004,22.2205
kna,2005,25.5834
kna,2006,0.0134
kna,2007,0.0129
kna,2008,0.0129
kna,2009,0.0126
kna,2010,0.9924
kna,2011,0.9277
kna,2012,1.3279
kna,2013,1.5121
kna,2014,1.6973
kna,2015,1.7014
kna,2016,1.7292
kna,2017,1.6436
kna,2018,1.6528
kor,1990,1.63195
kor,1991,0.95581
kor,1992,0.75292
kor,1993,0.72598
kor,1994,0.44157
kor,1995,0.44359
kor,1996,0.60864
kor,1997,0.67645
kor,1998,0.94892
kor,1999,0.78713
kor,2000,0.7005
kor,2001,0.6922
kor,2002,0.6967
kor,2003,0.8456
kor,2004,0.7702
kor,2005,0.873
kor,2006,0.9487
kor,2007,1.025
kor,2008,1.0608
kor,2009,1.2069
kor,2010,1.315
kor,2011,1.3476
kor,2012,1.6143
kor,2013,1.9151
kor,2014,2.8677
kor,2015,2.744
kor,2016,2.5498
kor,2017,2.8445
kor,2018,3.184
kos,2000,28.3044
kos,2001,23.9368
kos,2002,24.118
kos,2003,23.8278
kos,2004,24.1385
kos,2005,22.9199
kos,2006,22.1504
kos,2007,21.206
kos,2008,20.5641
kos,2009,20.9242
kos,2010,20.9254
kos,2011,19.7233
kos,2012,20.8663
kos,2013,20.9007
kos,2014,21.4653
kos,2015,20.4549
kos,2016,26.6471
kos,2017,25.1774
kos,2018,26.902
kwt,1990,0.16524
kwt,1991,0.35405
kwt,1992,0.16766
kwt,1993,0.06199
kwt,1994,0.03877
kwt,1995,0.11575
kwt,1996,0.06951
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0.0016
kwt,2014,0.003
kwt,2015,0.0037
kwt,2016,0.0213
kwt,2017,0.026
kwt,2018,0.0336
lao,1990,88.4451
lao,1991,88.10489
lao,1992,87.11926
lao,1993,86.92811
lao,1994,86.57556
lao,1995,85.96918
lao,1996,85.64689
lao,1997,85.91646
lao,1998,86.22818
lao,1999,86.54877
lao,2000,81.5401
lao,2001,81.0865
lao,2002,80.1908
lao,2003,78.7362
lao,2004,73.9787
lao,2005,73.9255
lao,2006,69.8051
lao,2007,70.6747
lao,2008,69.2655
lao,2009,66.4503
lao,2010,64.8539
lao,2011,63.6281
lao,2012,62.3607
lao,2013,58.5651
lao,2014,58.2528
lao,2015,53.9
lao,2016,49.5401
lao,2017,45.8629
lao,2018,41.8841
lbn,1990,11.34168
lbn,1991,8.52515
lbn,1992,8.04407
lbn,1993,5.46398
lbn,1994,5.36454
lbn,1995,4.52738
lbn,1996,5.03216
lbn,1997,4.70148
lbn,1998,5.54079
lbn,1999,4.26421
lbn,2000,4.8932
lbn,2001,4.6552
lbn,2002,5.9759
lbn,2003,7.3798
lbn,2004,6.5619
lbn,2005,6.9709
lbn,2006,7.0411
lbn,2007,7.9392
lbn,2008,5.4
lbn,2009,4.3081
lbn,2010,5.6973
lbn,2011,6.1849
lbn,2012,5.5639
lbn,2013,5.9352
lbn,2014,4.2397
lbn,2015,4.1669
lbn,2016,3.9447
lbn,2017,3.954
lbn,2018,4.71
lbr,1990,88.81724
lbr,1991,90.06814
lbr,1992,88.92724
lbr,1993,87.44361
lbr,1994,86.85453
lbr,1995,86.59741
lbr,1996,86.98573
lbr,1997,87.65245
lbr,1998,88.00343
lbr,1999,90.05095
lbr,2000,90.8261
lbr,2001,90.7243
lbr,2002,91.0373
lbr,2003,90.2567
lbr,2004,89.4755
lbr,2005,87.6903
lbr,2006,87.5728
lbr,2007,89.7919
lbr,2008,91.767
lbr,2009,91.7116
lbr,2010,88.6391
lbr,2011,87.1674
lbr,2012,86.2808
lbr,2013,87.6017
lbr,2014,84.0707
lbr,2015,83.9782
lbr,2016,82.913
lbr,2017,85.0088
lbr,2018,87.2133
lby,1990,3.12931
lby,1991,3.0116
lby,1992,2.88671
lby,1993,2.70157
lby,1994,2.3634
lby,1995,2.19164
lby,1996,2.10174
lby,1997,2.1225
lby,1998,2.14799
lby,1999,2.04496
lby,2000,2.0425
lby,2001,2.9224
lby,2002,2.8551
lby,2003,2.8466
lby,2004,2.7354
lby,2005,2.6624
lby,2006,2.7497
lby,2007,2.9439
lby,2008,2.7674
lby,2009,2.5611
lby,2010,2.3608
lby,2011,3.3952
lby,2012,2.8119
lby,2013,2.5896
lby,2014,2.2808
lby,2015,2.8876
lby,2016,2.6329
lby,2017,2.6678
lby,2018,2.6262
lca,1990,5.46746
lca,1991,5.11427
lca,1992,4.24843
lca,1993,3.61682
lca,1994,3.27662
lca,1995,3.09787
lca,1996,2.85828
lca,1997,3.00078
lca,1998,2.64851
lca,1999,2.52716
lca,2000,24.0529
lca,2001,22.2289
lca,2002,21.726
lca,2003,20.022
lca,2004,18.433
lca,2005,18.4352
lca,2006,16.9424
lca,2007,16.26
lca,2008,15.529
lca,2009,15.0786
lca,2010,13.2177
lca,2011,12.931
lca,2012,12.3928
lca,2013,12.0996
lca,2014,11.7198
lca,2015,11.5196
lca,2016,11.1676
lca,2017,10.2182
lca,2018,10.2192
lie,2000,53.9494
lie,2001,51.591
lie,2002,51.2564
lie,2003,50.2382
lie,2004,50.3058
lie,2005,49.8726
lie,2006,50.835
lie,2007,53.3568
lie,2008,52.9573
lie,2009,55.1542
lie,2010,52.3091
lie,2011,55.2565
lie,2012,55.4988
lie,2013,53.531
lie,2014,54.9679
lie,2015,55.5301
lie,2016,55.8217
lie,2017,55.3256
lie,2018,56.7998
lka,1990,78.08724
lka,1991,77.961
lka,1992,75.27713
lka,1993,74.19006
lka,1994,70.58093
lka,1995,69.93855
lka,1996,64.41196
lka,1997,65.90128
lka,1998,64.15051
lka,1999,63.24797
lka,2000,64.161
lka,2001,62.9322
lka,2002,62.1045
lka,2003,61.3058
lka,2004,61.6133
lka,2005,60.0809
lka,2006,62.1784
lka,2007,60.2015
lka,2008,61.5755
lka,2009,63.5138
lka,2010,61.8466
lka,2011,59.2541
lka,2012,60.6962
lka,2013,59.8764
lka,2014,57.3109
lka,2015,52.8859
lka,2016,50.9151
lka,2017,49.3264
lka,2018,51.4049
lso,1990,52.02798
lso,1991,51.94825
lso,1992,51.36198
lso,1993,50.99429
lso,1994,50.81484
lso,1995,50.77748
lso,1996,50.78933
lso,1997,50.60005
lso,1998,50.62036
lso,1999,56.87992
lso,2000,56.6982
lso,2001,56.4998
lso,2002,56.1639
lso,2003,55.9395
lso,2004,55.4107
lso,2005,55.3066
lso,2006,55.4604
lso,2007,55.3265
lso,2008,54.9862
lso,2009,53.9814
lso,2010,52.9754
lso,2011,42.213
lso,2012,40.5336
lso,2013,45.5819
lso,2014,42.3882
lso,2015,44.9408
lso,2016,43.548
lso,2017,40.116
lso,2018,38.4157
ltu,1990,3.09678
ltu,1991,2.88755
ltu,1992,4.60924
ltu,1993,8.89099
ltu,1994,9.82337
ltu,1995,10.34127
ltu,1996,11.47351
ltu,1997,11.61951
ltu,1998,12.92659
ltu,1999,14.97327
ltu,2000,17.1874
ltu,2001,17.5913
ltu,2002,17.8916
ltu,2003,18.0676
ltu,2004,18.0688
ltu,2005,17.5114
ltu,2006,17.4642
ltu,2007,17.0638
ltu,2008,18.3356
ltu,2009,20.0884
ltu,2010,21.459
ltu,2011,22.7393
ltu,2012,23.9237
ltu,2013,26.3434
ltu,2014,27.7319
ltu,2015,28.9623
ltu,2016,31.4718
ltu,2017,33.7785
ltu,2018,33.4991
lux,1990,1.72183
lux,1991,1.70014
lux,1992,2.01205
lux,1993,1.99193
lux,1994,2.82083
lux,1995,3.99092
lux,1996,3.06537
lux,1997,4.38634
lux,1998,6.73002
lux,1999,5.86317
lux,2000,6.8063
lux,2001,3.424
lux,2002,1.3183
lux,2003,1.2773
lux,2004,1.3547
lux,2005,1.8723
lux,2006,2.0784
lux,2007,3.6419
lux,2008,3.96
lux,2009,3.7314
lux,2010,3.6777
lux,2011,3.7621
lux,2012,4.1498
lux,2013,5.7176
lux,2014,6.8462
lux,2015,9.0852
lux,2016,13.4964
lux,2017,15.3288
lux,2018,16.0277
lva,1990,17.56969
lva,1991,18.68122
lva,1992,21.59232
lva,1993,25.38212
lva,1994,28.34083
lva,1995,32.42881
lva,1996,32.02538
lva,1997,32.89142
lva,1998,35.34881
lva,1999,36.33113
lva,2000,35.8209
lva,2001,35.3479
lva,2002,34.3832
lva,2003,34.3384
lva,2004,36.1129
lva,2005,36.3009
lva,2006,34.001
lva,2007,33.0767
lva,2008,33.706
lva,2009,38.398
lva,2010,33.0706
lva,2011,35.5353
lva,2012,40.3663
lva,2013,39.5992
lva,2014,40.2353
lva,2015,38.1002
lva,2016,38.4826
lva,2017,42.5982
lva,2018,41.2529
mac,1990,0.66098
mac,1991,0.6492
mac,1992,0.60245
mac,1993,0.55148
mac,1994,0.52058
mac,1995,0.50174
mac,1996,0.41444
mac,1997,0.1908
mac,1998,0.19454
mac,1999,0.19283
mac,2000,0.1775
mac,2001,0.7954
mac,2002,1.1927
mac,2003,2.1605
mac,2004,2.2037
mac,2005,2.0029
mac,2006,2.4911
mac,2007,3.4249
mac,2008,4.6355
mac,2009,2.9591
mac,2010,5.4458
mac,2011,6.3414
mac,2012,11.0953
mac,2013,16.5533
mac,2014,11.4017
mac,2015,7.368
mac,2016,7.8474
mac,2017,5.8512
mac,2018,14.0095
mar,1990,19.48256
mar,1991,19.55543
mar,1992,18.13514
mar,1993,17.63591
mar,1994,17.06128
mar,1995,17.1642
mar,1996,17.84959
mar,1997,17.52162
mar,1998,16.8774
mar,1999,15.40813
mar,2000,15.2615
mar,2001,15.1192
mar,2002,14.9386
mar,2003,15.7058
mar,2004,23.0007
mar,2005,20.1535
mar,2006,18.1436
mar,2007,16.4633
mar,2008,14.6163
mar,2009,14.2559
mar,2010,13.9196
mar,2011,11.8754
mar,2012,10.9333
mar,2013,11.5936
mar,2014,11.1397
mar,2015,11.2118
mar,2016,11.0204
mar,2017,10.4181
mar,2018,10.8323
mda,1990,1.14096
mda,1991,1.61687
mda,1992,2.17491
mda,1993,2.39483
mda,1994,2.57692
mda,1995,2.84262
mda,1996,3.66039
mda,1997,3.85207
mda,1998,4.07533
mda,1999,4.87437
mda,2000,5.7222
mda,2001,5.5971
mda,2002,5.8278
mda,2003,5.921
mda,2004,4.8501
mda,2005,4.2669
mda,2006,4.9806
mda,2007,4.4361
mda,2008,4.925
mda,2009,4.8439
mda,2010,19.7654
mda,2011,20.0156
mda,2012,21.6251
mda,2013,23.8173
mda,2014,24.309
mda,2015,24.7229
mda,2016,25.2955
mda,2017,26.0611
mda,2018,25.7461
mdg,1990,85.64728
mdg,1991,84.85702
mdg,1992,85.22857
mdg,1993,85.51597
mdg,1994,82.78797
mdg,1995,82.94432
mdg,1996,82.50909
mdg,1997,77.25774
mdg,1998,76.29204
mdg,1999,78.22293
mdg,2000,83.3507
mdg,2001,84.6006
mdg,2002,87.3544
mdg,2003,85.0375
mdg,2004,84.4361
mdg,2005,84.936
mdg,2006,86.0265
mdg,2007,86.1938
mdg,2008,86.1408
mdg,2009,87.0984
mdg,2010,86.6794
mdg,2011,84.5755
mdg,2012,83.373
mdg,2013,81.1443
mdg,2014,80.0991
mdg,2015,79.9703
mdg,2016,83.9796
mdg,2017,81.3203
mdg,2018,81.5686
mdv,1990,4.45874
mdv,1991,4.45472
mdv,1992,3.13323
mdv,1993,3.81666
mdv,1994,4.02289
mdv,1995,3.31846
mdv,1996,3.16098
mdv,1997,2.72305
mdv,1998,3.02728
mdv,1999,2.20042
mdv,2000,2.3433
mdv,2001,2.2613
mdv,2002,1.7831
mdv,2003,2.22
mdv,2004,1.6733
mdv,2005,1.9492
mdv,2006,1.5899
mdv,2007,1.5216
mdv,2008,1.5309
mdv,2009,1.4907
mdv,2010,1.362
mdv,2011,1.3328
mdv,2012,1.202
mdv,2013,1.2599
mdv,2014,1.1953
mdv,2015,1.3805
mdv,2016,1.2132
mdv,2017,1.2546
mdv,2018,1.1183
mex,1990,14.4133
mex,1991,13.19551
mex,1992,13.42709
mex,1993,13.30397
mex,1994,11.8631
mex,1995,13.26183
mex,1996,13.06472
mex,1997,12.69978
mex,1998,12.23845
mex,1999,12.74846
mex,2000,12.1683
mex,2001,11.3449
mex,2002,10.6837
mex,2003,10.1701
mex,2004,10.2142
mex,2005,10.3067
mex,2006,9.8249
mex,2007,9.4574
mex,2008,9.7703
mex,2009,9.1692
mex,2010,9.3607
mex,2011,9.067
mex,2012,8.9655
mex,2013,9.2321
mex,2014,9.759
mex,2015,9.1933
mex,2016,9.2201
mex,2017,9.5376
mex,2018,9.6253
mhl,1992,19.34026
mhl,1993,18.99673
mhl,1994,19.44213
mhl,1995,19.38156
mhl,1996,19.62687
mhl,1997,19.6915
mhl,1998,19.55586
mhl,1999,19.45105
mhl,2000,19.5716
mhl,2001,19.0754
mhl,2002,18.6251
mhl,2003,18.562
mhl,2004,18.3981
mhl,2005,18.3767
mhl,2006,16.9625
mhl,2007,15.2125
mhl,2008,14.7754
mhl,2009,13.9631
mhl,2010,13.3089
mhl,2011,12.0598
mhl,2012,12.0258
mhl,2013,12.0785
mhl,2014,11.7495
mhl,2015,11.3215
mhl,2016,11.7508
mhl,2017,11.7525
mhl,2018,11.7182
mkd,1990,2.41019
mkd,1991,4.42483
mkd,1992,16.00799
mkd,1993,14.84916
mkd,1994,16.58246
mkd,1995,17.80182
mkd,1996,14.20694
mkd,1997,15.90121
mkd,1998,15.07138
mkd,1999,17.67681
mkd,2000,19.3782
mkd,2001,15.1706
mkd,2002,14.634
mkd,2003,17.2933
mkd,2004,18.2034
mkd,2005,18.952
mkd,2006,19.6472
mkd,2007,15.701
mkd,2008,15.6104
mkd,2009,18.4734
mkd,2010,22.3501
mkd,2011,18.6578
mkd,2012,18.2943
mkd,2013,21.1996
mkd,2014,21.2196
mkd,2015,23.9606
mkd,2016,21.432
mkd,2017,19.058
mkd,2018,20.8716
mli,1990,88.63757
mli,1991,88.62488
mli,1992,87.97737
mli,1993,87.49896
mli,1994,87.79954
mli,1995,88.0725
mli,1996,87.85279
mli,1997,87.72877
mli,1998,85.59891
mli,1999,85.31538
mli,2000,83.4658
mli,2001,82.0989
mli,2002,83.58
mli,2003,85.7936
mli,2004,81.5296
mli,2005,82.3317
mli,2006,81.6457
mli,2007,78.8729
mli,2008,74.9933
mli,2009,78.6841
mli,2010,79.2401
mli,2011,78.8497
mli,2012,78.7004
mli,2013,80.9175
mli,2014,80.929
mli,2015,79.9338
mli,2016,76.1553
mli,2017,76.3651
mli,2018,76.6082
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,0
mlt,1996,0
mlt,1997,0
mlt,1998,0
mlt,1999,0
mlt,2000,0
mlt,2001,0
mlt,2002,0.0872
mlt,2003,0.0986
mlt,2004,0.1195
mlt,2005,0.1405
mlt,2006,0.1708
mlt,2007,0.2034
mlt,2008,0.2238
mlt,2009,0.2564
mlt,2010,1.2268
mlt,2011,1.9724
mlt,2012,2.6755
mlt,2013,3.2452
mlt,2014,4.4899
mlt,2015,6.0019
mlt,2016,9.2528
mlt,2017,7.2534
mlt,2018,7.4648
mmr,1990,90.90735
mmr,1991,91.11867
mmr,1992,90.78635
mmr,1993,89.2474
mmr,1994,87.96659
mmr,1995,85.22036
mmr,1996,84.60984
mmr,1997,85.16243
mmr,1998,83.35448
mmr,1999,81.87977
mmr,2000,80.1666
mmr,2001,82.4773
mmr,2002,83.1136
mmr,2003,79.7956
mmr,2004,80.4218
mmr,2005,79.7276
mmr,2006,81.5778
mmr,2007,80.8296
mmr,2008,85.8065
mmr,2009,85.5811
mmr,2010,84.8701
mmr,2011,84.4012
mmr,2012,78.6902
mmr,2013,76.1233
mmr,2014,72.6294
mmr,2015,70.6561
mmr,2016,69.5347
mmr,2017,60.5729
mmr,2018,60.1111
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0
mne,2004,0
mne,2005,47.6143
mne,2006,44.8316
mne,2007,42.2674
mne,2008,38.7592
mne,2009,49.1646
mne,2010,49.0949
mne,2011,42.7744
mne,2012,45.8609
mne,2013,49.3416
mne,2014,45.9491
mne,2015,42.957
mne,2016,43.9142
mne,2017,37.783
mne,2018,40.6072
mng,1990,1.89262
mng,1991,1.96959
mng,1992,2.40017
mng,1993,2.6718
mng,1994,3.0434
mng,1995,3.00934
mng,1996,3.44085
mng,1997,3.3944
mng,1998,3.73914
mng,1999,3.59398
mng,2000,5.7293
mng,2001,6.0895
mng,2002,6.5142
mng,2003,6.0943
mng,2004,5.7582
mng,2005,5.3369
mng,2006,4.4849
mng,2007,4.6956
mng,2008,4.6614
mng,2009,4.4316
mng,2010,4.4597
mng,2011,4.0352
mng,2012,2.9679
mng,2013,3.0055
mng,2014,3.3394
mng,2015,3.5506
mng,2016,3.3943
mng,2017,3.6011
mng,2018,3.3583
mnp,1992,0
mnp,1993,0
mnp,1994,0
mnp,1995,0
mnp,1996,0
mnp,1997,0
mnp,1998,0
mnp,1999,0
mnp,2000,0
mnp,2001,0
mnp,2002,0
mnp,2003,0
mnp,2004,0
mnp,2005,0
mnp,2006,0
mnp,2007,0
mnp,2008,0
mnp,2009,0
mnp,2010,0
mnp,2011,0
mnp,2012,0
mnp,2013,0
mnp,2014,0
mnp,2015,0
mnp,2016,0
mnp,2017,0
mnp,2018,0
moz,1990,93.10356
moz,1991,94.29901
moz,1992,93.1187
moz,1993,91.96491
moz,1994,93.19361
moz,1995,92.84474
moz,1996,93.12503
moz,1997,92.64444
moz,1998,94.00557
moz,1999,94.16655
moz,2000,93.6202
moz,2001,92.9775
moz,2002,93.1413
moz,2003,92.6359
moz,2004,92.8613
moz,2005,93.5871
moz,2006,92.9754
moz,2007,87.3201
moz,2008,87.9027
moz,2009,85.8222
moz,2010,84.284
moz,2011,83.2119
moz,2012,86.6643
moz,2013,86.8876
moz,2014,83.6973
moz,2015,80.6546
moz,2016,70.504
moz,2017,68.5077
moz,2018,65.9421
mrt,1990,46.99974
mrt,1991,46.66244
mrt,1992,46.4232
mrt,1993,46.06399
mrt,1994,45.49209
mrt,1995,45.2492
mrt,1996,43.87734
mrt,1997,43.80722
mrt,1998,46.00899
mrt,1999,43.92591
mrt,2000,44.4105
mrt,2001,44.18
mrt,2002,42.1338
mrt,2003,40.1651
mrt,2004,38.5901
mrt,2005,38.7683
mrt,2006,39.1207
mrt,2007,35.6292
mrt,2008,35.7954
mrt,2009,33.4256
mrt,2010,33.9988
mrt,2011,33.2826
mrt,2012,31.8426
mrt,2013,34.1962
mrt,2014,31.609
mrt,2015,28.5986
mrt,2016,31.6482
mrt,2017,25.1851
mrt,2018,25.1307
mus,1990,47.06783
mus,1991,43.34216
mus,1992,43.15975
mus,1993,38.77109
mus,1994,35.42887
mus,1995,38.83451
mus,1996,35.56393
mus,1997,36.44106
mus,1998,33.52735
mus,1999,21.0452
mus,2000,20.4232
mus,2001,20.0778
mus,2002,17.9347
mus,2003,18.9016
mus,2004,19.0847
mus,2005,17.6541
mus,2006,16.4099
mus,2007,15.6874
mus,2008,12.7306
mus,2009,12.7835
mus,2010,13.5733
mus,2011,12.0561
mus,2012,11.5719
mus,2013,11.4002
mus,2014,10.5929
mus,2015,11.4866
mus,2016,10.3326
mus,2017,9.4223
mus,2018,9.1989
mwi,1990,84.03098
mwi,1991,82.66824
mwi,1992,82.75232
mwi,1993,81.3447
mwi,1994,82.03189
mwi,1995,81.701
mwi,1996,81.44909
mwi,1997,81.23051
mwi,1998,81.92501
mwi,1999,80.47981
mwi,2000,82.62
mwi,2001,82.8789
mwi,2002,83.0979
mwi,2003,82.8261
mwi,2004,82.4528
mwi,2005,83.1698
mwi,2006,82.8004
mwi,2007,82.2101
mwi,2008,80.3867
mwi,2009,80.0077
mwi,2010,81.2119
mwi,2011,80.1684
mwi,2012,80.1426
mwi,2013,79.6756
mwi,2014,82.6919
mwi,2015,80.8426
mwi,2016,78.6739
mwi,2017,75.8993
mwi,2018,73.225
mys,1990,11.98054
mys,1991,11.15344
mys,1992,10.26622
mys,1993,10.02585
mys,1994,9.92593
mys,1995,9.02961
mys,1996,7.47308
mys,1997,6.70559
mys,1998,7.16784
mys,1999,7.34271
mys,2000,4.4441
mys,2001,4.2612
mys,2002,3.5662
mys,2003,3.3262
mys,2004,3.2211
mys,2005,3.006
mys,2006,3.1279
mys,2007,2.846
mys,2008,3.039
mys,2009,2.2656
mys,2010,1.9554
mys,2011,2.1638
mys,2012,2.5198
mys,2013,2.7479
mys,2014,3.03
mys,2015,3.4063
mys,2016,4.4312
mys,2017,5.2235
mys,2018,5.3105
nam,1991,43.17916
nam,1992,41.45306
nam,1993,39.2414
nam,1994,34.31862
nam,1995,33.69715
nam,1996,33.34622
nam,1997,32.65573
nam,1998,34.18339
nam,1999,35.4425
nam,2000,34.7345
nam,2001,30.319
nam,2002,33.7378
nam,2003,33.2982
nam,2004,34.7496
nam,2005,34.537
nam,2006,35.3174
nam,2007,35.8353
nam,2008,32.2842
nam,2009,33.1208
nam,2010,31.0457
nam,2011,31.4257
nam,2012,31.6969
nam,2013,30.5368
nam,2014,29.9842
nam,2015,28.8165
nam,2016,28.7101
nam,2017,29.4083
nam,2018,30.327
ncl,1990,10.15799
ncl,1991,7.41159
ncl,1992,6.50719
ncl,1993,5.32278
ncl,1994,5.42142
ncl,1995,4.38121
ncl,1996,6.70197
ncl,1997,7.58367
ncl,1998,8.03385
ncl,1999,9.06136
ncl,2000,7.5433
ncl,2001,6.7193
ncl,2002,5.2836
ncl,2003,4.9288
ncl,2004,5.2001
ncl,2005,5.0764
ncl,2006,4.523
ncl,2007,5.8231
ncl,2008,7.7812
ncl,2009,6.9553
ncl,2010,4.8491
ncl,2011,5.9283
ncl,2012,6.1677
ncl,2013,6.5622
ncl,2014,4.2939
ncl,2015,5.0893
ncl,2016,3.6979
ncl,2017,5.0824
ncl,2018,4.4364
ner,2000,87.6224
ner,2001,87.6967
ner,2002,87.7389
ner,2003,86.969
ner,2004,86.9893
ner,2005,87.5432
ner,2006,87.4269
ner,2007,86.17
ner,2008,86.0625
ner,2009,83.2535
ner,2010,80.6683
ner,2011,77.228
ner,2012,72.7128
ner,2013,78.704
ner,2014,78.0821
ner,2015,78.8815
ner,2016,79.6454
ner,2017,79.436
ner,2018,77.966
nga,1990,87.77597
nga,1991,86.50357
nga,1992,84.52167
nga,1993,86.33207
nga,1994,88.61137
nga,1995,88.03974
nga,1996,87.11372
nga,1997,85.55129
nga,1998,87.08094
nga,1999,87.12225
nga,2000,86.1907
nga,2001,84.6695
nga,2002,84.5927
