geo,time,dt_nfl_unfp_cd
bfa,1986,540000.02146
bfa,1987,740000.00954
bfa,1988,870000.00477
bfa,1989,819999.99285
bfa,1990,1100000.02384
bfa,1991,1210000.03815
bfa,1992,920000.01669
bfa,1993,779999.97139
bfa,1994,1870000.00477
bfa,1995,2170000.07629
bfa,1996,2390000.1049
bfa,1997,2099999.90463
bfa,1998,1169999.95708
bfa,1999,1600000.02384
bfa,2000,1129999.99523
bfa,2001,1409999.96662
bfa,2002,1940000.05722
bfa,2003,1720000.02861
bfa,2004,1799999.95232
bfa,2005,1820000.05245
bfa,2006,1230000.01907
bfa,2007,2269999.98093
bfa,2008,2910000.08583
bfa,2009,3160000.08583
bfa,2010,2890000.1049
bfa,2011,3259999.99046
bfa,2012,3499844.07425
bfa,2013,3357290.02953
bfa,2014,3730930.80521
bfa,2015,3239732.50389
bfa,2016,2470782.75681
bfa,2017,2017904.28162
bfa,2018,2219769.95468
bfa,2019,3104028.22495
bgd,1977,2240000.00954
bgd,1980,6639999.86649
bgd,1981,4429999.82834
bgd,1982,2859999.8951
bgd,1983,3410000.08583
bgd,1984,3880000.11444
bgd,1985,3119999.88556
bgd,1986,2279999.97139
bgd,1987,1620000.00477
bgd,1988,2940000.05722
bgd,1989,3079999.92371
bgd,1990,4510000.22888
bgd,1991,2470000.02861
bgd,1992,2589999.91417
bgd,1993,3160000.08583
bgd,1994,6110000.13351
bgd,1995,8329999.92371
bgd,1996,7989999.77112
bgd,1997,6750000
bgd,1998,6909999.84741
bgd,1999,5949999.80927
bgd,2000,3680000.06676
bgd,2001,13720000.26703
bgd,2002,10329999.92371
bgd,2003,22309999.46594
bgd,2004,6309999.94278
bgd,2005,4710000.03815
bgd,2006,6250000
bgd,2007,6119999.88556
bgd,2008,6559999.94278
bgd,2009,6329999.92371
bgd,2010,6599999.90463
bgd,2011,6360000.13351
bgd,2012,5532797.81342
bgd,2013,7400422.09625
bgd,2014,7470507.62177
bgd,2015,7043667.79327
bgd,2016,6904083.72879
bgd,2017,5152331.35223
bgd,2018,5501170.15839
bgd,2019,5387484.07364
bgr,1990,180000.00715
bgr,1991,100000.00149
bgr,1992,39999.99911
bgr,1993,70000.0003
bgr,1995,29999.99933
bgr,1996,9999.99978
bgr,1997,310000.00238
bgr,1999,9999.99978
bgr,2000,70000.0003
bgr,2001,129999.99523
bgr,2002,159999.99642
bgr,2003,189999.99762
bhr,1980,129999.99523
bhr,1981,389999.98569
bhr,1982,379999.99523
bhr,1983,259999.99046
bhr,1984,119999.99732
bhr,1985,119999.99732
bhr,1986,50000.00075
bhr,1987,39999.99911
bhr,1988,19999.99955
bhr,1989,19999.99955
bhr,1991,70000.0003
bhr,1992,0
bhr,1993,-9999.99978
bhr,1997,29999.99933
bhr,1998,9999.99978
bhr,1999,9999.99978
bhr,2001,9999.99978
bhs,1985,19999.99955
bhs,1988,19999.99955
bih,1996,389999.98569
bih,1997,239999.99464
bih,1998,159999.99642
bih,1999,289999.99166
bih,2000,129999.99523
bih,2001,59999.99866
bih,2002,59999.99866
bih,2003,349999.99404
bih,2004,239999.99464
bih,2005,340000.00358
bih,2006,430000.00715
bih,2007,449999.98808
bih,2008,469999.99881
bih,2009,430000.00715
bih,2010,560000.00238
bih,2011,469999.99881
bih,2012,412916.98813
bih,2013,414539.00933
bih,2014,654365.42034
bih,2015,519614.87532
bih,2016,424147.90392
bih,2017,409018.69535
bih,2018,669610.0235
bih,2019,1046272.99309
blr,1994,9999.99978
blr,1996,9999.99978
blr,1997,19999.99955
blr,1998,39999.99911
blr,1999,170000.00179
blr,2000,100000.00149
blr,2001,119999.99732
blr,2002,180000.00715
blr,2003,180000.00715
blr,2004,529999.97139
blr,2005,280000.00119
blr,2006,280000.00119
blr,2007,400000.00596
blr,2008,449999.98808
blr,2009,579999.98331
blr,2010,439999.99762
blr,2011,449999.98808
blr,2012,443109.98917
blr,2013,317447.0067
blr,2014,295927.67358
blr,2015,270954.28109
blr,2016,316237.59866
blr,2017,295281.97646
blr,2018,354930.01342
blr,2019,531678.37858
blz,1980,50000.00075
blz,1982,9999.99978
blz,1983,9999.99978
blz,1984,119999.99732
blz,1985,39999.99911
blz,1986,19999.99955
blz,1989,29999.99933
blz,1990,9999.99978
blz,1991,9999.99978
blz,1992,0
blz,1993,39999.99911
blz,1994,119999.99732
blz,1995,29999.99933
blz,1996,59999.99866
blz,1997,70000.0003
blz,1998,39999.99911
blz,1999,19999.99955
blz,2000,19999.99955
blz,2002,70000.0003
blz,2003,59999.99866
blz,2012,872
bmu,1985,9999.99978
bol,1977,140000.0006
bol,1980,819999.99285
bol,1981,490000.00954
bol,1982,379999.99523
bol,1983,639999.98569
bol,1984,409999.99642
bol,1985,340000.00358
bol,1986,100000.00149
bol,1987,79999.99821
bol,1988,1019999.98093
bol,1989,959999.97854
bol,1990,1200000.04768
bol,1991,779999.97139
bol,1992,910000.02623
bol,1993,1159999.96662
bol,1994,2109999.8951
bol,1995,2480000.01907
bol,1996,1899999.97616
bol,1997,2180000.06676
bol,1998,1419999.95708
bol,1999,1039999.96185
bol,2000,1110000.01431
bol,2001,2720000.02861
bol,2002,3200000.04768
bol,2003,2210000.03815
bol,2004,1250000
bol,2005,1019999.98093
bol,2006,850000.02384
bol,2007,1200000.04768
bol,2008,1289999.96185
bol,2009,1580000.04292
bol,2010,1700000.04768
bol,2011,1710000.03815
bol,2012,1593894.9585
bol,2013,1497305.98927
bol,2014,1242753.86333
bol,2015,1145870.68558
bol,2016,988329.58937
bol,2017,914940.59563
bol,2018,1083920.00198
bol,2019,1609127.2831
bra,1977,70000.0003
bra,1980,810000.00238
bra,1981,639999.98569
bra,1982,370000.00477
bra,1983,200000.00298
bra,1984,360000.01431
bra,1985,2019999.98093
bra,1986,1429999.94755
bra,1987,2359999.8951
bra,1988,3069999.93324
bra,1989,3369999.88556
bra,1990,1700000.04768
bra,1991,1720000.02861
bra,1992,1340000.03338
bra,1993,939999.99762
bra,1994,2910000.08583
bra,1995,2279999.97139
bra,1996,1799999.95232
bra,1997,2160000.08583
bra,1998,2380000.11444
bra,1999,1320000.05245
bra,2000,850000.02384
bra,2001,1220000.02861
bra,2002,850000.02384
bra,2003,649999.97616
bra,2004,600000.02384
bra,2005,720000.02861
bra,2006,800000.01192
bra,2007,949999.98808
bra,2008,1370000.00477
bra,2009,1639999.98569
bra,2010,1549999.95232
bra,2011,1549999.95232
bra,2012,2426764.96506
bra,2013,2080677.98615
bra,2014,2051335.5732
bra,2015,1500904.79851
bra,2016,1185910.22491
bra,2017,1065947.41344
bra,2018,1607750.05817
bra,2019,2368573.4272
brb,1977,79999.99821
brb,1980,319999.99285
brb,1981,289999.99166
brb,1982,129999.99523
brb,1983,90000.00358
brb,1984,70000.0003
brb,1985,29999.99933
brb,1990,9999.99978
brb,1991,9999.99978
brb,1992,70000.0003
brb,1993,0
brb,1994,19999.99955
brb,1995,19999.99955
brb,1997,39999.99911
btn,1980,680000.00715
btn,1981,419999.98689
btn,1982,409999.99642
btn,1983,389999.98569
btn,1984,219999.99881
btn,1985,170000.00179
btn,1986,19999.99955
btn,1987,150000.00596
btn,1988,100000.00149
btn,1989,150000.00596
btn,1990,479999.98927
btn,1991,180000.00715
btn,1992,310000.00238
btn,1993,180000.00715
btn,1994,1129999.99523
btn,1995,769999.98093
btn,1996,670000.01669
btn,1997,1080000.04292
btn,1998,920000.01669
btn,1999,1269999.98093
btn,2000,1429999.94755
btn,2001,629999.99523
btn,2002,529999.97139
btn,2003,879999.99523
btn,2004,1090000.03338
btn,2005,2250000
btn,2006,1360000.01431
btn,2007,1110000.01431
btn,2008,1070000.05245
btn,2009,959999.97854
btn,2010,1000000
btn,2011,1269999.98093
btn,2012,1529593.94455
btn,2013,1217751.02615
btn,2014,1003563.16566
btn,2015,936487.25748
btn,2016,734067.32082
btn,2017,548671.06676
btn,2018,540369.98749
btn,2019,749912.7984
bwa,1977,170000.00179
bwa,1980,620000.00477
bwa,1981,740000.00954
bwa,1982,330000.01311
bwa,1983,409999.99642
bwa,1984,419999.98689
bwa,1985,250000
bwa,1986,230000.00417
bwa,1987,159999.99642
bwa,1988,209999.99344
bwa,1989,200000.00298
bwa,1990,509999.99046
bwa,1991,930000.00715
bwa,1992,689999.99762
bwa,1993,479999.98927
bwa,1994,939999.99762
bwa,1995,949999.98808
bwa,1996,740000.00954
bwa,1997,910000.02623
bwa,1998,509999.99046
bwa,1999,500000
bwa,2000,349999.99404
bwa,2001,1009999.99046
bwa,2002,1279999.97139
bwa,2003,1730000.01907
bwa,2004,709999.97854
bwa,2005,810000.00238
bwa,2006,730000.01907
bwa,2007,1000000
bwa,2008,1429999.94755
bwa,2009,1889999.98569
bwa,2010,1429999.94755
bwa,2011,1379999.99523
bwa,2012,1461776.01814
bwa,2013,1387881.04057
bwa,2014,793736.93466
bwa,2015,599676.96667
bwa,2016,629839.00309
bwa,2017,500888.46684
bwa,2018,573409.97458
bwa,2019,784552.87218
caf,1977,159999.99642
caf,1980,379999.99523
caf,1981,289999.99166
caf,1982,219999.99881
caf,1983,200000.00298
caf,1984,219999.99881
caf,1985,189999.99762
caf,1986,180000.00715
caf,1987,639999.98569
caf,1988,689999.99762
caf,1989,460000.00834
caf,1990,490000.00954
caf,1991,689999.99762
caf,1992,920000.01669
caf,1993,850000.02384
caf,1994,949999.98808
caf,1995,1000000
caf,1996,1019999.98093
caf,1997,920000.01669
caf,1998,460000.00834
caf,1999,1120000.00477
caf,2000,740000.00954
caf,2001,750000
caf,2002,1039999.96185
caf,2003,2150000.09537
caf,2004,1580000.04292
caf,2005,2099999.90463
caf,2006,2690000.05722
caf,2007,1820000.05245
caf,2008,2789999.96185
caf,2009,2269999.98093
caf,2010,2599999.90463
caf,2011,3099999.90463
caf,2012,2384866.9529
caf,2013,2655937.91008
caf,2014,2650992.39349
caf,2015,1781200.17052
caf,2016,1618791.93783
caf,2017,1435872.55478
caf,2018,1288010.00118
caf,2019,2385499.95422
chl,1977,270000.01073
chl,1980,379999.99523
chl,1981,79999.99821
chl,1983,39999.99911
chl,1984,9999.99978
chl,1985,9999.99978
chl,1986,29999.99933
chl,1988,39999.99911
chl,1989,59999.99866
chl,1990,59999.99866
chl,1991,209999.99344
chl,1992,180000.00715
chl,1993,119999.99732
chl,1994,129999.99523
chl,1995,370000.00477
chl,1996,389999.98569
chl,1997,140000.0006
chl,1998,189999.99762
chl,1999,50000.00075
chl,2000,59999.99866
chl,2001,59999.99866
chl,2002,170000.00179
chl,2003,90000.00358
chl,2004,209999.99344
chl,2005,170000.00179
chl,2006,140000.0006
chl,2007,200000.00298
chl,2008,209999.99344
chl,2009,250000
chl,2010,180000.00715
chl,2011,219999.99881
chl,2012,276302.9933
chl,2013,211872.9949
chl,2014,172052.84536
chl,2015,267017.75193
chl,2016,173220.50035
chl,2017,147774.33872
chn,1980,12680000.30518
chn,1981,15520000.45776
chn,1982,11029999.73297
chn,1983,9149999.61853
chn,1984,5650000.09537
chn,1985,11670000.07629
chn,1986,9149999.61853
chn,1987,9560000.41962
chn,1988,12010000.22888
chn,1989,13060000.41962
chn,1990,4579999.92371
chn,1991,13560000.41962
chn,1992,10409999.84741
chn,1993,10319999.69482
chn,1994,6719999.79019
chn,1995,7750000
chn,1997,50000.00075
chn,1998,1330000.04292
chn,1999,5460000.03815
chn,2000,3500000
chn,2001,3630000.11444
chn,2002,4570000.17166
chn,2003,4869999.88556
chn,2004,4639999.86649
chn,2005,4510000.22888
chn,2006,3650000.09537
chn,2007,4139999.86649
chn,2008,6500000
chn,2009,3569999.93324
chn,2010,3440000.05722
chn,2011,2380000.11444
chn,2012,4531669.13986
chn,2013,3988326.07269
chn,2014,3997893.09502
chn,2015,3696190.83405
chn,2016,1592326.8795
chn,2017,1901918.88809
chn,2018,1633020.04337
chn,2019,2629724.74098
civ,1977,29999.99933
civ,1980,409999.99642
civ,1981,109999.9994
civ,1982,70000.0003
civ,1983,90000.00358
civ,1984,209999.99344
civ,1985,389999.98569
civ,1986,330000.01311
civ,1987,300000.01192
civ,1988,119999.99732
civ,1989,340000.00358
civ,1990,340000.00358
civ,1991,479999.98927
civ,1992,409999.99642
civ,1993,829999.98331
civ,1994,889999.98569
civ,1995,1399999.97616
civ,1996,1529999.97139
civ,1997,1850000.02384
civ,1998,1240000.00954
civ,1999,1460000.03815
civ,2000,1070000.05245
civ,2001,990000.00954
civ,2002,2039999.96185
civ,2003,1070000.05245
civ,2004,980000.01907
civ,2005,1220000.02861
civ,2006,2250000
civ,2007,3869999.88556
civ,2008,5519999.98093
civ,2009,4940000.05722
civ,2010,5110000.13351
civ,2011,5250000
civ,2012,5044581.89011
civ,2013,5569952.01111
civ,2014,4754911.42273
civ,2015,3749089.71786
civ,2016,2912082.19528
civ,2017,2641003.6087
civ,2018,2608530.04456
civ,2019,3822691.91742
cmr,1977,109999.9994
cmr,1980,319999.99285
cmr,1981,219999.99881
cmr,1982,330000.01311
cmr,1983,519999.98093
cmr,1984,379999.99523
cmr,1985,349999.99404
cmr,1986,540000.02146
cmr,1987,419999.98689
cmr,1988,540000.02146
cmr,1989,860000.01431
cmr,1990,959999.97854
cmr,1991,680000.00715
cmr,1992,330000.01311
cmr,1993,689999.99762
cmr,1994,1000000
cmr,1995,1009999.99046
cmr,1996,1269999.98093
cmr,1997,1870000.00477
cmr,1998,959999.97854
cmr,1999,670000.01669
cmr,2000,1509999.99046
cmr,2001,1340000.03338
cmr,2002,2289999.96185
cmr,2003,2400000.09537
cmr,2004,2700000.04768
cmr,2005,2779999.97139
cmr,2006,2940000.05722
cmr,2007,2250000
cmr,2008,2119999.88556
cmr,2009,4449999.80927
cmr,2010,4099999.90463
cmr,2011,3609999.8951
cmr,2012,2878715.0383
cmr,2013,3900538.92136
cmr,2014,3262549.63875
cmr,2015,3064885.6163
cmr,2016,2906291.24641
cmr,2017,3091445.44601
cmr,2018,2704960.1078
cmr,2019,3979661.22627
cod,1977,19999.99955
cod,1980,540000.02146
cod,1981,660000.02623
cod,1982,699999.98808
cod,1983,449999.98808
cod,1984,460000.00834
cod,1985,219999.99881
cod,1986,400000.00596
cod,1987,519999.98093
cod,1988,720000.02861
cod,1989,879999.99523
cod,1990,1230000.01907
cod,1991,810000.00238
cod,1992,270000.01073
cod,1993,9999.99978
cod,1994,50000.00075
cod,1995,79999.99821
cod,1996,639999.98569
cod,1997,140000.0006
cod,1998,159999.99642
cod,1999,219999.99881
cod,2000,649999.97616
cod,2001,1740000.00954
cod,2002,1720000.02861
cod,2003,3190000.05722
cod,2004,4760000.22888
cod,2005,5420000.07629
cod,2006,5239999.77112
cod,2007,5510000.22888
cod,2008,7969999.79019
cod,2009,8399999.61853
cod,2010,7269999.98093
cod,2011,7909999.84741
cod,2012,7616424.08371
cod,2013,7959012.03156
cod,2014,7603012.5618
cod,2015,9273556.70929
cod,2016,8082366.94336
cod,2017,7171286.58295
cod,2018,5891920.08972
cod,2019,7619614.1243
cog,1977,119999.99732
cog,1980,219999.99881
cog,1981,349999.99404
cog,1982,379999.99523
cog,1983,490000.00954
cog,1984,439999.99762
cog,1985,319999.99285
cog,1986,379999.99523
cog,1987,340000.00358
cog,1988,349999.99404
cog,1989,300000.01192
cog,1990,759999.99046
cog,1991,569999.99285
cog,1992,319999.99285
cog,1993,209999.99344
cog,1994,349999.99404
cog,1995,509999.99046
cog,1996,1049999.95232
cog,1997,259999.99046
cog,1998,660000.02623
cog,1999,270000.01073
cog,2000,239999.99464
cog,2001,270000.01073
cog,2002,709999.97854
cog,2003,660000.02623
cog,2004,879999.99523
cog,2005,600000.02384
cog,2006,1179999.94755
cog,2007,1429999.94755
cog,2008,2019999.98093
cog,2009,2289999.96185
cog,2010,2289999.96185
cog,2011,2000000
cog,2012,1720651.98421
cog,2013,2287472.00966
cog,2014,2133023.73886
cog,2015,1708380.46074
cog,2016,1188286.6621
cog,2017,725719.74993
cog,2018,989610.01635
cog,2019,1984363.19828
col,1977,1730000.01907
col,1980,1149999.97616
col,1981,360000.01431
col,1982,569999.99285
col,1983,219999.99881
col,1984,560000.00238
col,1985,370000.00477
col,1986,500000
col,1987,140000.0006
col,1988,419999.98689
col,1989,1090000.03338
col,1990,439999.99762
col,1991,800000.01192
col,1992,509999.99046
col,1993,579999.98331
col,1994,469999.99881
col,1995,629999.99523
col,1996,629999.99523
col,1997,759999.99046
col,1998,400000.00596
col,1999,319999.99285
col,2000,340000.00358
col,2001,699999.98808
col,2002,920000.01669
col,2003,419999.98689
col,2004,790000.02146
col,2005,689999.99762
col,2006,790000.02146
col,2007,1159999.96662
col,2008,1789999.96185
col,2009,1919999.95708
col,2010,1830000.04292
col,2011,1759999.99046
col,2012,1683454.03671
col,2013,1595517.0393
col,2014,1677960.99186
col,2015,1060615.53955
col,2016,933108.92582
col,2017,723288.71489
col,2018,994520.00856
col,2019,1534903.04947
com,1980,689999.99762
com,1981,389999.98569
com,1982,360000.01431
com,1983,209999.99344
com,1984,119999.99732
com,1985,109999.9994
com,1986,119999.99732
com,1987,300000.01192
com,1988,280000.00119
com,1989,389999.98569
com,1990,790000.02146
com,1991,759999.99046
com,1992,560000.00238
com,1993,379999.99523
com,1994,469999.99881
com,1995,569999.99285
com,1996,1139999.98569
com,1997,579999.98331
com,1998,740000.00954
com,1999,270000.01073
com,2000,90000.00358
com,2001,490000.00954
com,2002,629999.99523
com,2003,910000.02623
com,2004,340000.00358
com,2005,409999.99642
com,2006,409999.99642
com,2007,550000.01192
com,2008,839999.97377
com,2009,889999.98569
com,2010,810000.00238
com,2011,870000.00477
com,2012,1216436.98215
com,2013,1027894.97375
com,2014,1024576.42555
com,2015,923382.8187
com,2016,785626.17302
com,2017,799401.58129
com,2018,703999.99619
com,2019,836352.46754
cpv,1980,209999.99344
cpv,1981,180000.00715
cpv,1982,150000.00596
cpv,1983,259999.99046
cpv,1984,50000.00075
cpv,1985,79999.99821
cpv,1986,90000.00358
cpv,1987,90000.00358
cpv,1988,319999.99285
cpv,1989,540000.02146
cpv,1990,850000.02384
cpv,1991,600000.02384
cpv,1992,360000.01431
cpv,1993,360000.01431
cpv,1994,419999.98689
cpv,1995,1169999.95708
cpv,1996,270000.01073
cpv,1997,889999.98569
cpv,1998,970000.02861
cpv,1999,779999.97139
cpv,2000,330000.01311
cpv,2001,850000.02384
cpv,2002,709999.97854
cpv,2003,519999.98093
cpv,2004,529999.97139
cpv,2005,750000
cpv,2006,990000.00954
cpv,2007,990000.00954
cpv,2008,1440000.05722
cpv,2009,1409999.96662
cpv,2010,1179999.94755
cpv,2011,1269999.98093
cpv,2012,1314000.01049
cpv,2013,980000.01907
cpv,2014,1000000
cpv,2015,1019999.98093
cpv,2016,508000.01621
cpv,2017,500000
cpv,2018,522000.01478
cpv,2019,931968.39094
cri,1977,620000.00477
cri,1980,109999.9994
cri,1981,70000.0003
cri,1982,39999.99911
cri,1983,270000.01073
cri,1984,519999.98093
cri,1985,200000.00298
cri,1986,79999.99821
cri,1987,59999.99866
cri,1988,129999.99523
cri,1989,259999.99046
cri,1990,379999.99523
cri,1991,219999.99881
cri,1992,170000.00179
cri,1993,270000.01073
cri,1994,550000.01192
cri,1995,330000.01311
cri,1996,250000
cri,1997,259999.99046
cri,1998,180000.00715
cri,1999,150000.00596
cri,2000,159999.99642
cri,2001,239999.99464
cri,2002,349999.99404
cri,2003,310000.00238
cri,2004,310000.00238
cri,2005,379999.99523
cri,2006,460000.00834
cri,2007,529999.97139
cri,2008,610000.01431
cri,2009,629999.99523
cri,2010,680000.00715
cri,2011,649999.97616
cri,2012,761137.00867
cri,2013,682886.00445
cri,2014,575575.47092
cri,2015,508176.26715
cri,2016,416823.59576
cri,2017,365928.35188
cri,2018,404150.00916
cri,2019,776531.81553
cub,1977,860000.01431
cub,1980,2180000.06676
cub,1981,589999.97377
cub,1982,720000.02861
cub,1983,1029999.97139
cub,1984,990000.00954
cub,1985,970000.02861
cub,1986,1190000.05722
cub,1987,140000.0006
cub,1988,589999.97377
cub,1989,370000.00477
cub,1990,219999.99881
cub,1991,509999.99046
cub,1992,579999.98331
cub,1993,1039999.96185
cub,1994,699999.98808
cub,1995,1580000.04292
cub,1996,1840000.03338
cub,1997,910000.02623
cub,1998,639999.98569
cub,1999,349999.99404
cub,2000,270000.01073
cub,2001,569999.99285
cub,2002,1000000
cub,2003,509999.99046
cub,2004,850000.02384
cub,2005,660000.02623
cub,2006,649999.97616
cub,2007,589999.97377
cub,2008,889999.98569
cub,2009,639999.98569
cub,2010,699999.98808
cub,2011,680000.00715
cub,2012,872713.98306
cub,2013,717550.99297
cub,2014,883470.17765
cub,2015,710245.96691
cub,2016,484136.70063
cub,2017,350472.33105
cub,2018,418639.98771
cub,2019,748575.98543
cym,1980,39999.99911
cym,1981,19999.99955
cyp,1977,19999.99955
cyp,1980,180000.00715
cyp,1981,140000.0006
cyp,1982,59999.99866
cyp,1986,79999.99821
cyp,1987,79999.99821
cyp,1988,9999.99978
cyp,1989,9999.99978
cyp,1990,39999.99911
cyp,1991,9999.99978
cyp,1992,29999.99933
cyp,1993,29999.99933
cyp,1994,9999.99978
cyp,1995,19999.99955
cyp,1998,19999.99955
dji,1981,180000.00715
dji,1982,600000.02384
dji,1983,239999.99464
dji,1984,129999.99523
dji,1985,59999.99866
dji,1986,9999.99978
dji,1987,9999.99978
dji,1988,9999.99978
dji,1990,79999.99821
dji,1991,159999.99642
dji,1992,29999.99933
dji,1993,59999.99866
dji,1994,90000.00358
dji,1995,239999.99464
dji,1996,230000.00417
dji,1997,360000.01431
dji,1998,389999.98569
dji,1999,439999.99762
dji,2000,280000.00119
dji,2001,540000.02146
dji,2002,509999.99046
dji,2003,349999.99404
dji,2004,300000.01192
dji,2005,439999.99762
dji,2006,660000.02623
dji,2007,750000
dji,2008,670000.01669
dji,2009,970000.02861
dji,2010,740000.00954
dji,2011,790000.02146
dji,2012,720888.97228
dji,2013,696478.00922
dji,2014,808049.44038
dji,2015,1033236.5036
dji,2016,729075.31261
dji,2017,546247.60151
dji,2018,514919.99626
dji,2019,855044.60335
dma,1977,39999.99911
dma,1980,159999.99642
dma,1981,70000.0003
dma,1982,19999.99955
dma,1983,50000.00075
dma,1984,79999.99821
dma,1985,59999.99866
dma,1986,79999.99821
dma,1987,79999.99821
dma,1988,59999.99866
dma,1989,39999.99911
dma,1990,9999.99978
dma,1991,50000.00075
dma,1993,9999.99978
dma,1994,430000.00715
dma,1995,70000.0003
dma,1996,79999.99821
dma,1998,-9999.99978
dom,1977,689999.99762
dom,1980,1309999.94278
dom,1981,680000.00715
dom,1982,680000.00715
dom,1983,629999.99523
dom,1984,779999.97139
dom,1985,550000.01192
dom,1986,379999.99523
dom,1987,200000.00298
dom,1988,469999.99881
dom,1989,389999.98569
dom,1990,250000
dom,1991,379999.99523
dom,1992,730000.01907
dom,1993,289999.99166
dom,1994,1610000.01431
dom,1995,1750000
dom,1996,1200000.04768
dom,1997,1480000.01907
dom,1998,1299999.95232
dom,1999,699999.98808
dom,2000,579999.98331
dom,2001,980000.01907
dom,2002,1080000.04292
dom,2003,569999.99285
dom,2004,790000.02146
dom,2005,779999.97139
dom,2006,769999.98093
dom,2007,920000.01669
dom,2008,1179999.94755
dom,2009,1250000
dom,2010,1559999.94278
dom,2011,769999.98093
dom,2012,744701.02787
dom,2013,819146.99078
dom,2014,908546.50736
dom,2015,879598.91558
dom,2016,527289.39056
dom,2017,466318.33911
dom,2018,608980.00002
dom,2019,975221.93193
dza,1977,1559999.94278
dza,1980,300000.01192
dza,1981,109999.9994
dza,1983,9999.99978
dza,1984,9999.99978
dza,1985,39999.99911
dza,1986,29999.99933
dza,1987,100000.00149
dza,1988,29999.99933
dza,1989,509999.99046
dza,1990,509999.99046
dza,1991,310000.00238
dza,1992,899999.97616
dza,1993,589999.97377
dza,1994,1210000.03815
dza,1995,1190000.05722
dza,1996,1350000.02384
dza,1997,670000.01669
dza,1998,529999.97139
dza,1999,750000
dza,2000,430000.00715
dza,2001,1169999.95708
dza,2002,1259999.99046
dza,2003,779999.97139
dza,2004,560000.00238
dza,2005,629999.99523
dza,2006,529999.97139
dza,2007,270000.01073
dza,2008,310000.00238
dza,2009,629999.99523
dza,2010,209999.99344
dza,2011,389999.98569
dza,2012,427473.00863
dza,2013,463755.01156
dza,2014,455964.56528
dza,2015,381897.41969
dza,2016,262353.89709
dza,2017,198013.7527
dza,2018,273889.98866
dza,2019,704545.19987
ecu,1977,389999.98569
ecu,1980,1190000.05722
ecu,1981,649999.97616
ecu,1982,750000
ecu,1983,1090000.03338
ecu,1984,389999.98569
ecu,1985,540000.02146
ecu,1986,469999.99881
ecu,1987,579999.98331
ecu,1988,460000.00834
ecu,1989,579999.98331
ecu,1990,829999.98331
ecu,1991,509999.99046
ecu,1992,550000.01192
ecu,1993,660000.02623
ecu,1994,1039999.96185
ecu,1995,2019999.98093
ecu,1996,1039999.96185
ecu,1997,1600000.02384
ecu,1998,1269999.98093
ecu,1999,699999.98808
ecu,2000,620000.00477
ecu,2001,949999.98808
ecu,2002,1460000.03815
ecu,2003,1279999.97139
ecu,2004,1100000.02384
ecu,2005,910000.02623
ecu,2006,860000.01431
ecu,2007,889999.98569
ecu,2008,1149999.97616
ecu,2009,939999.99762
ecu,2010,1100000.02384
ecu,2011,970000.02861
ecu,2012,1031247.01977
ecu,2013,1170927.04773
ecu,2014,1039596.91525
ecu,2015,709504.00829
ecu,2016,765394.21082
ecu,2017,620132.5655
ecu,2018,872940.00387
ecu,2019,1513165.59315
egy,1977,1669999.95708
egy,1980,2210000.03815
egy,1981,1370000.00477
egy,1982,860000.01431
egy,1983,1149999.97616
egy,1984,1529999.97139
egy,1985,920000.01669
egy,1986,759999.99046
egy,1987,1179999.94755
egy,1988,1529999.97139
egy,1989,1320000.05245
egy,1990,1700000.04768
egy,1991,1190000.05722
egy,1992,1200000.04768
egy,1993,579999.98331
egy,1994,2710000.03815
egy,1995,2700000.04768
egy,1996,2619999.88556
egy,1997,3140000.1049
egy,1998,1470000.02861
egy,1999,3240000.00954
egy,2000,1899999.97616
egy,2001,3170000.07629
egy,2002,1100000.02384
egy,2003,1940000.05722
egy,2004,2400000.09537
egy,2005,1759999.99046
egy,2006,2859999.8951
egy,2007,2410000.08583
egy,2008,2660000.08583
egy,2009,2519999.98093
egy,2010,2640000.1049
egy,2011,3019999.98093
egy,2012,2718338.0127
egy,2013,2010437.96539
egy,2014,2582554.34036
egy,2015,2043157.10068
egy,2016,1571140.1701
egy,2017,1094693.06469
egy,2018,1157850.02708
egy,2019,1724204.06342
eri,1993,180000.00715
eri,1994,129999.99523
eri,1995,409999.99642
eri,1996,1049999.95232
eri,1997,1120000.00477
eri,1998,1500000
eri,1999,1570000.05245
eri,2000,639999.98569
eri,2001,2710000.03815
eri,2002,1960000.03815
eri,2003,1590000.03338
eri,2004,1019999.98093
eri,2005,1159999.96662
eri,2006,1080000.04292
eri,2007,980000.01907
eri,2008,1330000.04292
eri,2009,1840000.03338
eri,2010,2440000.05722
eri,2011,1830000.04292
eri,2012,1637704.01478
eri,2013,1408589.95914
eri,2014,1407265.0671
eri,2015,1434000.13447
eri,2016,878454.62561
eri,2017,1048865.3183
eri,2018,939379.9901
eri,2019,1441296.57745
est,1994,0
est,1995,50000.00075
est,1998,29999.99933
est,1999,19999.99955
est,2000,19999.99955
est,2001,50000.00075
est,2002,39999.99911
est,2003,19999.99955
eth,1980,259999.99046
eth,1981,680000.00715
eth,1982,1360000.01431
eth,1983,1970000.02861
eth,1984,1909999.96662
eth,1985,460000.00834
eth,1986,370000.00477
eth,1987,400000.00596
eth,1988,1419999.95708
eth,1989,1809999.94278
eth,1990,2430000.06676
eth,1991,1740000.00954
eth,1992,1509999.99046
eth,1993,2750000
