geo,time,eg_elc_accs_ru_zs
sau,2008,100
sau,2009,100
sau,2010,100
sau,2011,100
sau,2012,100
sau,2013,100
sau,2014,100
sau,2015,100
sau,2016,100
sau,2017,100
sau,2018,100
sau,2019,100
sau,2020,100
sdn,1990,19.45481
sdn,1991,11.21972
sdn,1992,10.83435
sdn,1993,10.61434
sdn,1994,11.15826
sdn,1995,11.70328
sdn,1996,12.25149
sdn,1997,12.80188
sdn,1998,13.35577
sdn,1999,13.91354
sdn,2000,4.49628
sdn,2001,13.71499
sdn,2002,14.06907
sdn,2003,14.41295
sdn,2004,14.74666
sdn,2005,15.07019
sdn,2006,15.38465
sdn,2007,15.69573
sdn,2008,7.31885
sdn,2009,14.72094
sdn,2010,20.96688
sdn,2011,22.9829
sdn,2012,25.00611
sdn,2013,27.0571
sdn,2014,28.94737
sdn,2015,31.35279
sdn,2016,33.62661
sdn,2017,35.81572
sdn,2018,37.76268
sdn,2019,39.51353
sdn,2020,41.16373
sen,1993,4.87466
sen,1994,2.07164
sen,1995,3.91608
sen,1996,5.76649
sen,1997,7.84425
sen,1998,9.49389
sen,1999,11.61952
sen,2000,12.81024
sen,2001,15.10271
sen,2002,11.2507
sen,2003,18.61033
sen,2004,8.64726
sen,2005,23.26793
sen,2006,25.37207
sen,2007,24.79219
sen,2008,26.33427
sen,2009,30.61138
sen,2010,35.16051
sen,2011,31.71887
sen,2012,32.569
sen,2013,31.78065
sen,2014,41.01495
sen,2015,38.13573
sen,2016,44.50024
sen,2017,35.37255
sen,2018,41.42455
sen,2019,47.82384
sen,2020,47.35753
sgp,1990,100
sgp,1991,100
sgp,1992,100
sgp,1993,100
sgp,1994,100
sgp,1995,100
sgp,1996,100
sgp,1997,100
sgp,1998,100
sgp,1999,100
sgp,2000,100
sgp,2001,100
sgp,2002,100
sgp,2003,100
sgp,2004,100
sgp,2005,100
sgp,2006,100
sgp,2007,100
sgp,2008,100
sgp,2009,100
sgp,2010,100
sgp,2011,100
sgp,2012,100
sgp,2013,100
sgp,2014,100
sgp,2015,100
sgp,2016,100
sgp,2017,100
sgp,2018,100
sgp,2019,100
sgp,2020,100
slb,1999,8.47496
slb,2002,0.5191
slb,2003,3.65805
slb,2004,6.81054
slb,2005,9.97932
slb,2006,3.94606
slb,2008,19.61423
slb,2009,8.97804
slb,2010,27.10958
slb,2011,31.62421
slb,2012,36.17071
slb,2013,40.41705
slb,2014,45.33889
slb,2015,51.50003
slb,2016,55.07955
slb,2017,60.41229
slb,2018,63.96145
slb,2019,68.03982
slb,2020,72.04631
sle,2004,9.72634
sle,2006,0.60224
sle,2007,0.71975
sle,2009,0.91545
sle,2012,1.22603
sle,2014,1.5226
sle,2015,1.69333
sle,2016,1.64035
sle,2017,5.35137
sle,2018,6.43151
sle,2019,1.50084
sle,2020,4.77404
slv,1991,45.79457
slv,1992,56.08291
slv,1993,56.928
slv,1994,57.66177
slv,1995,55.89172
slv,1996,56.44596
slv,1997,60.1277
slv,1998,62.3348
slv,1999,59.61165
slv,2000,67.91777
slv,2001,72.32057
slv,2002,72.95193
slv,2003,72.31822
slv,2004,73.02758
slv,2005,73.17149
slv,2006,76.05453
slv,2007,81.03427
slv,2008,81.38377
slv,2009,81.09039
slv,2010,81.55565
slv,2011,83.40627
slv,2012,85.15153
slv,2013,89.25761
slv,2014,89.23331
slv,2015,89.41914
slv,2016,90.26413
slv,2017,91.34117
slv,2018,92.62358
slv,2019,93.62314
slv,2020,100
smr,1990,100
smr,1991,100
smr,1992,100
smr,1993,100
smr,1994,100
smr,1995,100
smr,1996,100
smr,1997,100
smr,1998,100
smr,1999,100
smr,2000,100
smr,2001,100
smr,2002,100
smr,2003,100
smr,2004,100
smr,2005,100
smr,2006,100
smr,2007,100
smr,2008,100
smr,2009,100
smr,2010,100
smr,2011,100
smr,2012,100
smr,2013,100
smr,2014,100
smr,2015,100
smr,2016,100
smr,2017,100
smr,2018,100
smr,2019,100
smr,2020,100
som,2004,2.3223
som,2005,4.59568
som,2006,1.73756
som,2007,10.62836
som,2008,12.5415
som,2009,14.41604
som,2010,43.09976
som,2011,41.67136
som,2012,40.68092
som,2013,39.72334
som,2014,38.83153
som,2015,38.02415
som,2016,37.27137
som,2017,38.28018
som,2018,35.22463
som,2020,32.26347
srb,1990,100
srb,1991,100
srb,1992,100
srb,1993,100
srb,1994,100
srb,1995,100
srb,1996,100
srb,1997,100
srb,1998,100
srb,1999,100
srb,2000,100
srb,2001,100
srb,2002,100
srb,2003,100
srb,2004,100
srb,2005,100
srb,2006,100
srb,2007,100
srb,2008,100
srb,2009,100
srb,2010,100
srb,2011,100
srb,2012,100
srb,2013,100
srb,2014,100
srb,2015,100
srb,2016,100
srb,2017,100
srb,2018,100
srb,2019,100
srb,2020,100
ssd,2010,0.95642
ssd,2011,0.94846
ssd,2012,1.42111
ssd,2013,1.9203
ssd,2014,2.44379
ssd,2015,2.9877
ssd,2016,3.54842
ssd,2017,2.90473
ssd,2018,4.68117
ssd,2019,5.11437
ssd,2020,5.56385
stp,2000,40.06115
stp,2001,36.59066
stp,2002,37.60881
stp,2003,38.61142
stp,2004,39.61706
stp,2005,40.62577
stp,2006,41.632
stp,2007,42.64637
stp,2008,43.68526
stp,2009,34.14197
stp,2010,45.91883
stp,2011,47.15942
stp,2012,42.76665
stp,2013,50.04776
stp,2014,52.41332
stp,2015,53.61857
stp,2016,58.59277
stp,2017,76.19553
stp,2018,55.74167
stp,2019,68.06624
stp,2020,71.07751
sur,1999,99.62406
sur,2000,90.84423
sur,2001,90.63673
sur,2002,90.40835
sur,2003,90.15239
sur,2004,89.86164
sur,2005,89.56004
sur,2006,81.81567
sur,2007,88.85278
sur,2008,88.47935
sur,2009,88.1184
sur,2010,79.36969
sur,2011,87.51192
sur,2012,87.304
sur,2013,86.99633
sur,2014,86.88918
sur,2015,88.35016
sur,2016,90.4651
sur,2017,92.39763
sur,2018,94.2858
sur,2019,95.41397
sur,2020,96.68828
svk,1990,100
svk,1991,100
svk,1992,100
svk,1993,100
svk,1994,100
svk,1995,100
svk,1996,100
svk,1997,100
svk,1998,100
svk,1999,100
svk,2000,100
svk,2001,100
svk,2002,100
svk,2003,100
svk,2004,100
svk,2005,100
svk,2006,100
svk,2007,100
svk,2008,100
svk,2009,100
svk,2010,100
svk,2011,100
svk,2012,100
svk,2013,100
svk,2014,100
svk,2015,100
svk,2016,100
svk,2017,100
svk,2018,100
svk,2019,100
svk,2020,100
svn,1990,100
svn,1991,100
svn,1992,100
svn,1993,100
svn,1994,100
svn,1995,100
svn,1996,100
svn,1997,100
svn,1998,100
svn,1999,100
svn,2000,100
svn,2001,100
svn,2002,100
svn,2003,100
svn,2004,100
svn,2005,100
svn,2006,100
svn,2007,100
svn,2008,100
svn,2009,100
svn,2010,100
svn,2011,100
svn,2012,100
svn,2013,100
svn,2014,100
svn,2015,100
svn,2016,100
svn,2017,100
svn,2018,100
svn,2019,100
svn,2020,100
swe,1990,100
swe,1991,100
swe,1992,100
swe,1993,100
swe,1994,100
swe,1995,100
swe,1996,100
swe,1997,100
swe,1998,100
swe,1999,100
swe,2000,100
swe,2001,100
swe,2002,100
swe,2003,100
swe,2004,100
swe,2005,100
swe,2006,100
swe,2007,100
swe,2008,100
swe,2009,100
swe,2010,100
swe,2011,100
swe,2012,100
swe,2013,100
swe,2014,100
swe,2015,100
swe,2016,100
swe,2017,100
swe,2018,100
swe,2019,100
swe,2020,100
swz,2000,10.18149
swz,2001,18.42892
swz,2002,16.605
swz,2003,19.79513
swz,2004,22.97344
swz,2005,26.13962
swz,2006,27.28784
swz,2007,32.42849
swz,2008,35.43935
swz,2009,28.8519
swz,2010,39.7919
swz,2011,44.6652
swz,2012,48.25957
swz,2013,51.83583
swz,2014,59.27682
swz,2015,58.9754
swz,2016,58.05111
swz,2017,69.75871
swz,2018,69.53918
swz,2019,72.69455
swz,2020,75.7562
sxm,2010,100
sxm,2011,100
sxm,2012,100
sxm,2013,100
sxm,2014,100
sxm,2015,100
sxm,2016,100
sxm,2017,100
sxm,2018,100
sxm,2019,100
sxm,2020,100
syc,1994,81.30513
syc,1995,85.50841
syc,1996,86.16661
syc,1997,84.98027
syc,1998,87.50867
syc,1999,88.19623
syc,2000,88.90874
syc,2001,89.52036
syc,2002,92.95691
syc,2003,90.70678
syc,2004,91.27717
syc,2005,91.82922
syc,2006,98.82303
syc,2007,92.88716
syc,2008,93.41411
syc,2009,93.95598
syc,2010,94.17942
syc,2011,96.4835
syc,2012,96.74873
syc,2013,96.15267
syc,2014,100
syc,2015,100
syc,2016,100
syc,2017,100
syc,2018,100
syc,2019,100
syc,2020,100
syr,2000,87.27269
syr,2001,86.54721
syr,2002,72.23765
syr,2003,85.01175
syr,2004,84.19453
syr,2005,83.3401
syr,2006,99.20848
syr,2007,81.55882
syr,2008,80.72708
syr,2009,79.96082
syr,2010,83.55856
syr,2011,81.3182
syr,2012,80.17696
syr,2013,79.24922
syr,2014,79.33092
syr,2015,78.70971
syr,2016,78.09654
syr,2017,77.4859
syr,2018,69.45766
syr,2019,76.24828
syr,2020,75.60992
tca,1990,56.6419
tca,1991,63.98978
tca,1992,63.67777
tca,1993,63.41539
tca,1994,63.22143
tca,1995,63.11715
tca,1996,63.12578
tca,1997,63.22782
tca,1998,63.42215
tca,1999,63.75966
tca,2000,72.29436
tca,2001,66.08317
tca,2002,66.94284
tca,2003,67.91488
tca,2004,68.93136
tca,2005,69.96092
tca,2006,70.96919
tca,2007,71.99805
tca,2008,73.10975
tca,2009,100
tca,2010,100
tca,2011,100
tca,2012,100
tca,2013,100
tca,2014,100
tca,2015,100
tca,2016,100
tca,2017,100
tca,2018,100
tca,2019,100
tca,2020,100
tcd,1998,0.95722
tcd,1999,1.12141
tcd,2000,1.29177
tcd,2001,1.41109
tcd,2002,1.52036
tcd,2003,1.62037
tcd,2005,1.7972
tcd,2006,1.87674
tcd,2007,1.9551
tcd,2008,2.03769
tcd,2009,2.12939
tcd,2010,3.04652
tcd,2011,7.68697
tcd,2012,3.05936
tcd,2013,3.04797
tcd,2014,3.01538
tcd,2015,0.52286
tcd,2016,2.85507
tcd,2017,4.13559
tcd,2018,2.30808
tcd,2020,1.99431
tgo,1998,3.1028
tgo,1999,3.13198
tgo,2000,6.3853
tgo,2001,5.48905
tgo,2002,6.63428
tgo,2003,7.74962
tgo,2004,8.83409
tgo,2005,9.88712
tgo,2006,7.40284
tgo,2007,11.90097
tgo,2008,12.87195
tgo,2009,13.83074
tgo,2010,9.33424
tgo,2011,16.25527
tgo,2012,15.58214
tgo,2013,16.90794
tgo,2014,21.13548
tgo,2015,19.63789
tgo,2016,20.98322
tgo,2017,19.45705
tgo,2018,26.32276
tgo,2019,23.57167
tgo,2020,23.95788
tha,2000,73.95777
tha,2001,86.04935
tha,2002,86.78269
tha,2003,87.52972
tha,2004,88.29145
tha,2005,89.06956
tha,2006,98.84364
tha,2007,90.68362
tha,2008,91.53684
tha,2009,98.92298
tha,2010,99.46566
tha,2011,99.03692
tha,2012,98.8244
tha,2013,99.02616
tha,2014,99.16355
tha,2015,99.50882
tha,2016,99.87407
tha,2017,99.9
tha,2018,99.73019
tha,2019,99.9
tha,2020,100
tjk,1999,95.93288
tjk,2000,98.02519
tjk,2001,98.21023
tjk,2002,98.74709
tjk,2003,100
tjk,2004,98.30646
tjk,2005,99.15571
tjk,2006,98.33147
tjk,2007,98.33952
tjk,2008,98.35198
tjk,2009,98.86246
tjk,2010,98.41306
tjk,2011,98.47314
tjk,2012,98.84704
tjk,2013,98.67879
tjk,2014,98.82568
tjk,2015,97.81748
tjk,2016,99.18684
tjk,2017,99.33695
tjk,2018,99.33723
tjk,2019,99.83034
tjk,2020,100
tkm,2000,99.51511
tkm,2001,99.76071
tkm,2002,99.76661
tkm,2003,99.7582
tkm,2004,99.73354
tkm,2005,99.69054
tkm,2006,99.81639
tkm,2007,99.55618
tkm,2008,99.48223
tkm,2009,99.41717
tkm,2010,100
tkm,2011,99.79881
tkm,2012,99.80283
tkm,2013,99.82579
tkm,2014,99.87041
tkm,2015,100
tkm,2016,99.9795
tkm,2017,99.99232
tkm,2018,100
tkm,2019,99.9
tkm,2020,100
tls,2000,0.96316
tls,2001,10.73787
tls,2002,7.73328
tls,2003,12.11883
tls,2004,14.52366
tls,2005,17.96133
tls,2006,21.40742
tls,2007,19.94581
tls,2008,28.34372
tls,2009,31.84596
tls,2010,20.57829
tls,2011,38.95036
tls,2012,42.56598
tls,2013,46.23178
tls,2014,49.87842
tls,2015,55.68824
tls,2016,67.18118
tls,2017,71.26666
tls,2018,79.08077
tls,2019,86.69058
tls,2020,94.35544
ton,1994,75.44702
ton,1995,77.69865
ton,1996,78.62926
ton,1997,79.56155
ton,1998,80.49512
ton,1999,81.42902
ton,2000,82.36281
ton,2001,83.25593
ton,2002,84.14021
ton,2003,85.0165
ton,2004,85.88599
ton,2005,86.74942
ton,2006,90.66723
ton,2007,88.46581
ton,2008,89.32778
ton,2009,90.20081
ton,2010,91.09008
ton,2011,90.59923
ton,2012,91.30022
ton,2013,93.91754
ton,2014,94.91751
ton,2015,100
ton,2016,96.53306
ton,2017,97.91059
ton,2018,98.89473
ton,2019,97.92188
ton,2020,100
tto,2000,80.2472
tto,2001,93.09079
tto,2002,93.58932
tto,2003,94.08847
tto,2004,94.58508
tto,2005,95.04665
tto,2006,100
tto,2007,100
tto,2008,100
tto,2009,100
tto,2010,100
tto,2011,100
tto,2012,100
tto,2013,100
tto,2014,100
tto,2015,100
tto,2016,100
tto,2017,100
tto,2018,100
tto,2019,100
tto,2020,100
tun,1994,66.28878
tun,1995,70.82153
tun,1996,74.9413
tun,1997,78.91107
tun,1998,81.91262
tun,1999,84.46312
tun,2000,86.02853
tun,2001,92.88262
tun,2002,94.30111
tun,2003,96.02377
tun,2004,97.7628
tun,2005,98.60565
tun,2006,98.90528
tun,2007,98.24516
tun,2008,98.7491
tun,2009,98.93213
tun,2010,98.64037
tun,2011,98.90935
tun,2012,98.59338
tun,2013,99.1291
tun,2014,99.39455
tun,2015,99.9
tun,2016,100
tun,2017,100
tun,2018,99.57799
tun,2019,100
tun,2020,100
tur,2000,100
tur,2001,100
tur,2002,100
tur,2003,100
tur,2004,100
tur,2005,100
tur,2006,100
tur,2007,100
tur,2008,100
tur,2009,100
tur,2010,100
tur,2011,100
tur,2012,100
tur,2013,100
tur,2014,100
tur,2015,100
tur,2016,100
tur,2017,100
tur,2018,100
tur,2019,100
tur,2020,100
tuv,2000,93.47308
tuv,2001,93.69677
tuv,2002,93.95124
tuv,2003,94.08812
tuv,2004,94.24078
tuv,2005,94.37234
tuv,2006,94.4794
tuv,2007,94.66245
tuv,2008,94.65017
tuv,2009,94.73504
tuv,2010,94.83487
tuv,2011,94.92912
tuv,2012,96.16579
tuv,2013,95.31429
tuv,2014,95.67152
tuv,2015,96.02504
tuv,2016,93.79042
tuv,2017,97.3532
tuv,2018,97.64504
tuv,2019,99.52813
tuv,2020,99.13632
tza,1992,2.64826
tza,1996,2.5088
tza,1998,0.85317
tza,1999,2.57321
tza,2000,2.00561
tza,2001,2.6528
tza,2002,3.28071
tza,2003,3.24914
tza,2004,2.6093
tza,2005,4.74303
tza,2006,5.16905
tza,2007,5.57
tza,2008,1.04177
tza,2010,2.51973
tza,2011,2.59214
tza,2012,2.2909
tza,2013,1.73545
tza,2014,10.03742
tza,2015,11.52748
tza,2016,17.27068
tza,2017,16.46171
tza,2018,18.61888
tza,2019,20.5573
tza,2020,21.95285
uga,1991,1.97802
uga,1995,1.87703
uga,1999,0.52506
uga,2000,1.51039
uga,2001,2.27215
uga,2002,1.96622
uga,2003,4.1218
uga,2004,4.96422
uga,2005,0.71002
uga,2006,2.07853
uga,2007,7.4286
uga,2008,8.23729
uga,2009,1.85511
uga,2010,3.46845
uga,2011,4.46494
uga,2012,11.52356
uga,2013,2.80383
uga,2014,11.90754
uga,2015,9.04652
uga,2016,17.69438
uga,2017,23.14743
uga,2018,32.54464
uga,2019,31.79896
uga,2020,32.83161
ukr,1990,100
ukr,1991,100
ukr,1992,100
ukr,1993,100
ukr,1994,100
ukr,1995,100
ukr,1996,100
ukr,1997,100
ukr,1998,100
ukr,1999,100
ukr,2000,100
ukr,2001,100
ukr,2002,100
ukr,2003,100
ukr,2004,100
ukr,2005,100
ukr,2006,100
ukr,2007,100
ukr,2008,100
ukr,2009,100
ukr,2010,100
ukr,2011,100
ukr,2012,100
ukr,2013,100
ukr,2014,100
ukr,2015,100
ukr,2016,100
ukr,2017,100
ukr,2018,100
ukr,2019,100
ukr,2020,100
ury,1992,77.20059
ury,1993,73.26867
ury,1994,73.54766
ury,1995,73.95715
ury,1996,62.04823
ury,1997,73.95769
ury,1998,74.72422
ury,1999,76.96793
ury,2000,78.50675
ury,2001,80.95241
ury,2002,81.93157
ury,2003,82.85551
ury,2004,83.65888
ury,2005,84.26196
ury,2006,86.56796
ury,2007,88.15591
ury,2008,88.00192
ury,2009,92.59274
ury,2010,94.22943
ury,2011,94.60447
ury,2012,100
ury,2013,100
ury,2014,100
ury,2015,100
ury,2016,100
ury,2017,100
ury,2018,100
ury,2019,100
ury,2020,100
usa,1990,100
usa,1991,100
usa,1992,100
usa,1993,100
usa,1994,100
usa,1995,100
usa,1996,100
usa,1997,100
usa,1998,100
usa,1999,100
usa,2000,100
usa,2001,100
usa,2002,100
usa,2003,100
usa,2004,100
usa,2005,100
usa,2006,100
usa,2007,100
usa,2008,100
usa,2009,100
usa,2010,100
usa,2011,100
usa,2012,100
usa,2013,100
usa,2014,100
usa,2015,100
usa,2016,100
usa,2017,100
usa,2018,100
usa,2019,100
usa,2020,100
uzb,1996,99.28305
uzb,1997,99.01586
uzb,1998,99.10166
uzb,1999,99.19649
uzb,2000,99.33424
uzb,2001,99.39771
uzb,2002,99.52201
uzb,2003,99.48059
uzb,2004,99.49915
uzb,2005,99.50707
uzb,2006,99.19995
uzb,2007,99.55627
uzb,2008,99.61758
uzb,2009,99.70301
uzb,2010,99.82238
uzb,2011,99.92107
uzb,2012,99.97921
uzb,2013,99.9977
uzb,2014,100
uzb,2015,100
uzb,2016,100
uzb,2017,100
uzb,2018,100
uzb,2019,100
uzb,2020,100
vct,1991,56.88387
vct,1992,60.2334
vct,1993,61.93668
vct,1994,63.65478
vct,1995,65.38877
vct,1996,67.14091
vct,1997,68.91384
vct,1998,70.70871
vct,1999,72.52612
vct,2000,74.38998
vct,2001,78.84661
vct,2002,78.03365
vct,2003,79.85899
vct,2004,81.68468
vct,2005,83.509
vct,2006,85.33199
vct,2007,86.55622
vct,2008,89.00848
vct,2009,90.8833
vct,2010,92.79755
vct,2011,94.76316
vct,2012,96.79265
vct,2013,98.89583
vct,2014,100
vct,2015,100
vct,2016,100
vct,2017,100
vct,2018,100
vct,2019,100
vct,2020,100
ven,1992,85.79201
ven,1993,90.59586
ven,1994,90.52677
ven,1995,94.69499
ven,1996,90.52975
ven,1997,92.20936
ven,1998,92.39869
ven,1999,94.78968
ven,2000,91.86206
ven,2001,99.17696
ven,2002,99.8
ven,2003,67.13888
ven,2004,95.39068
ven,2005,93.37279
ven,2006,96.88901
ven,2007,93.13392
ven,2008,92.90604
ven,2009,92.6903
ven,2010,93.03677
ven,2011,90.75281
ven,2012,93.50744
ven,2013,93.7695
ven,2014,100
ven,2015,100
ven,2016,94.93029
ven,2017,93.23009
ven,2018,99.24696
ven,2019,99.80284
ven,2020,100
vgb,1990,94.0838
vgb,1991,94.27099
vgb,1992,94.48667
vgb,1993,94.70346
vgb,1994,94.92214
vgb,1995,95.14404
vgb,1996,95.37031
vgb,1997,95.60211
vgb,1998,95.84089
vgb,1999,96.0868
vgb,2000,97.18815
vgb,2001,97.32664
vgb,2002,97.45352
vgb,2003,97.56769
vgb,2004,97.66772
vgb,2005,97.7521
vgb,2006,97.82076
vgb,2007,97.88057
vgb,2008,97.94033
vgb,2009,98.00918
vgb,2010,97.64984
vgb,2011,98.03424
vgb,2012,98.17564
vgb,2013,98.39277
vgb,2014,98.72172
vgb,2015,100
vgb,2016,100
vgb,2017,100
vgb,2018,100
vgb,2019,100
vgb,2020,100
vir,1990,100
vir,1991,100
vir,1992,100
vir,1993,100
vir,1994,100
vir,1995,100
vir,1996,100
vir,1997,100
vir,1998,100
vir,1999,100
vir,2000,100
vir,2001,100
vir,2002,100
vir,2003,100
vir,2004,100
vir,2005,100
vir,2006,100
vir,2007,100
vir,2008,100
vir,2009,100
vir,2010,100
vir,2011,100
vir,2012,100
vir,2013,100
vir,2014,100
vir,2015,100
vir,2016,100
vir,2017,100
vir,2018,100
vir,2019,100
vir,2020,100
vnm,1997,72.37815
vnm,1998,82.27031
vnm,1999,83.23382
vnm,2000,84.20443
vnm,2001,85.12758
vnm,2002,85.57246
vnm,2003,86.98224
vnm,2004,87.91605
vnm,2005,94.78695
vnm,2006,94.80113
vnm,2007,90.76006
vnm,2008,91.73643
vnm,2009,94.61694
vnm,2010,96.35902
vnm,2011,98.54904
vnm,2012,97.00138
vnm,2013,97.87875
vnm,2014,98.85342
vnm,2015,99.73003
vnm,2016,98.77844
vnm,2017,100
vnm,2018,100
vnm,2019,99.05321
vnm,2020,100
vut,1994,4.24851
vut,1997,1.16437
vut,1998,3.02102
vut,1999,3.3306
vut,2000,6.74808
vut,2001,8.61585
vut,2002,10.48113
vut,2003,12.34357
vut,2004,14.20598
vut,2005,16.06861
vut,2006,9.23656
vut,2007,17.8015
vut,2008,21.68556
vut,2009,17.55652
vut,2010,31.72947
vut,2011,27.71281
vut,2012,29.84955
vut,2013,13.76412
vut,2014,36.17451
vut,2015,39.89191
vut,2016,46.58964
vut,2017,52.93933
vut,2018,51.04706
vut,2019,54.39647
vut,2020,57.65036
wsm,1991,73.8819
wsm,1992,77.43097
wsm,1993,78.36585
wsm,1994,75.2197
wsm,1995,80.24074
wsm,1996,81.18087
wsm,1997,82.12314
wsm,1998,83.06693
wsm,1999,84.01247
wsm,2000,84.97453
wsm,2001,85.88216
wsm,2002,86.81425
wsm,2003,87.75061
wsm,2004,88.67408
wsm,2005,89.58611
wsm,2006,95.78745
wsm,2007,91.38621
wsm,2008,98.07417
wsm,2009,97.44154
wsm,2010,95.71137
wsm,2011,96.16958
wsm,2012,96.24184
wsm,2013,96.95267
wsm,2014,97.54474
wsm,2015,98.95269
wsm,2016,99.61691
wsm,2017,96.10477
wsm,2018,99.99412
wsm,2019,99.04576
wsm,2020,100
yem,1992,30.77045
yem,1993,25.89519
yem,1994,26.93788
yem,1995,28.04067
yem,1996,29.19635
yem,1997,27.08158
yem,1998,31.53886
yem,1999,32.72536
yem,2000,33.93299
yem,2001,35.09857
yem,2002,36.26483
yem,2003,37.43429
yem,2004,32.93898
yem,2005,40.18714
yem,2006,39.4203
yem,2007,42.16017
yem,2008,43.36985
yem,2009,44.60333
yem,2010,42.35928
yem,2011,43.75397
yem,2012,29.26479
yem,2013,64.03333
yem,2014,50.62494
yem,2015,53.57312
yem,2016,55.66996
yem,2017,71.44144
yem,2019,60.6768
yem,2020,61.94112
zaf,1996,23.79161
zaf,1997,49.65441
zaf,1998,40.40604
zaf,1999,52.87897
zaf,2000,54.60397
zaf,2001,49.24235
zaf,2002,64.09097
zaf,2003,66.28209
zaf,2004,73.44492
zaf,2005,72.83344
zaf,2006,72.16579
zaf,2007,74.99903
zaf,2008,74.27848
zaf,2009,75.60698
zaf,2010,75.90298
zaf,2011,77.27951
zaf,2012,81.42616
zaf,2013,80.73779
zaf,2014,82.28664
zaf,2015,80.19794
zaf,2016,75.74928
zaf,2017,76.73898
zaf,2018,77.1685
zaf,2019,77.61182
zaf,2020,75.26485
zmb,1992,6.67227
zmb,1994,0.57232
zmb,1995,1.29156
zmb,1996,1.80336
zmb,1997,2.75655
zmb,1998,2.88768
zmb,1999,4.25716
zmb,2000,2.07417
zmb,2001,5.71251
zmb,2002,2.1709
zmb,2003,1.94151
zmb,2004,4.65521
zmb,2005,6.78254
zmb,2006,6.98189
zmb,2007,0.63246
zmb,2008,7.31895
zmb,2009,7.4722
zmb,2010,3.95945
zmb,2011,7.78138
zmb,2012,7.95107
zmb,2013,8.13745
zmb,2014,4.17973
zmb,2015,4.69757
zmb,2016,9.96357
zmb,2017,13.9977
zmb,2018,12.46644
zmb,2019,14.26738
zmb,2020,14.01083
zwe,1992,3.06407
zwe,1993,6.81138
zwe,1994,4.23311
zwe,1995,7.02127
zwe,1996,7.12564
zwe,1997,7.23136
zwe,1998,7.33814
zwe,1999,13.88493
zwe,2000,7.27254
zwe,2001,7.60102
zwe,2002,7.18126
zwe,2003,8.84504
zwe,2004,9.84671
zwe,2005,10.83047
zwe,2006,9.37076
zwe,2007,12.75723
zwe,2008,13.7136
zwe,2009,19.57489
zwe,2010,15.64668
zwe,2011,14.08005
zwe,2012,23.74675
zwe,2013,18.69828
zwe,2014,7.69181
zwe,2015,10.94931
zwe,2016,22.08705
zwe,2017,24.53109
zwe,2018,26.61712
zwe,2019,28.40488
zwe,2020,37.06025
