geo,time,ny_adj_dco2_cd
ecu,1978,54398233.82743
ecu,1979,70301047.94442
ecu,1980,86596486.54479
ecu,1981,120347365.4162
ecu,1982,150980116.89756
ecu,1983,162650155.92069
ecu,1984,187301397.54676
ecu,1985,180599773.55132
ecu,1986,148103383.78709
ecu,1987,153541150.93937
ecu,1988,185718959.98744
ecu,1989,231573328.09178
ecu,1990,203957756.05941
ecu,1991,211371056.34493
ecu,1992,298536078.0048
ecu,1993,339485824.56819
ecu,1994,199960824.3875
ecu,1995,349256051.33907
ecu,1996,385138313.39171
ecu,1997,304043981.96118
ecu,1998,384581057.36984
ecu,1999,381784344.83668
ecu,2000,384664637.04532
ecu,2001,448473846.81937
ecu,2002,502764336.52016
ecu,2003,565951378.10421
ecu,2004,640081466.13626
ecu,2005,703158135.74076
ecu,2006,706362387.3276
ecu,2007,820442670.64939
ecu,2008,907278080.98491
ecu,2009,995492936.44777
ecu,2010,1040957009.26537
ecu,2011,1087266184.63266
ecu,2012,1010171855.44859
ecu,2013,1339430700.30687
ecu,2014,1553104291.73785
ecu,2015,1504384577.99077
ecu,2016,1478162349.31513
ecu,2017,1567751132.05878
ecu,2018,1654167034.61283
ecu,2019,1715723430.66295
egy,1970,57345285.96147
egy,1971,65472894.5251
egy,1972,77307421.42466
egy,1973,77769740.59198
egy,1974,95156751.95018
egy,1975,126560303.17653
egy,1976,151437013.67698
egy,1977,180532814.41278
egy,1978,205136639.06575
egy,1979,248151257.84358
egy,1980,291418672.805
egy,1981,367545930.14411
egy,1982,442434890.08725
egy,1983,474835979.28542
egy,1984,562485773.65733
egy,1985,594251302.44213
egy,1986,722883870.84172
egy,1987,759920674.50609
egy,1988,801430543.89484
egy,1989,824731208.64097
egy,1990,915565433.60731
egy,1991,995356123.52162
egy,1992,1076960548.68125
egy,1993,1300548027.82615
egy,1994,1245471812.17341
egy,1995,1459373335.08644
egy,1996,1499453151.60721
egy,1997,1791776667.81078
egy,1998,2093125571.99689
egy,1999,2227075344.88065
egy,2000,2623889400.30556
egy,2001,2433810084.63476
egy,2002,2563034064.74695
egy,2003,3105267623.9468
egy,2004,3325579176.53978
egy,2005,3884963610.0215
egy,2006,4371099698.25179
egy,2007,4859516052.68853
egy,2008,5319796933.27608
egy,2009,5705866742.38676
egy,2010,5787503211.22384
egy,2011,6479337101.28516
egy,2012,6835913805.1236
egy,2013,6927975423.34944
egy,2014,7667542370.2068
egy,2015,7808010940.20907
egy,2016,8584206652.79647
egy,2017,9214028561.73244
egy,2018,10029534688.5895
egy,2019,10910678982.7559
eri,1994,10419661.54477
eri,1995,12167051.39518
eri,1996,13777875.08874
eri,1997,12812718.23324
eri,1998,10108987.79372
eri,1999,11006747.57376
eri,2000,11301651.2831
eri,2001,12241633.31756
eri,2002,12191148.55178
eri,2003,15005505.42125
eri,2004,16968171.85486
eri,2005,17797500.77832
eri,2006,13461845.83994
eri,2007,14520016.66025
eri,2008,10902848.91305
eri,2009,13855189.49542
eri,2010,14332044.95105
eri,2011,17255363.16212
eri,2012,20031821.85132
eri,2013,21100384.60363
eri,2014,23926081.79804
eri,2015,24093460.97691
eri,2016,25537116.8625
eri,2017,27710191.86205
eri,2018,30183080.93153
eri,2019,32669511.11659
esp,1970,309193292.77197
esp,1971,365564807.42638
esp,1972,439475522.48436
esp,1973,507786429.20967
esp,1974,630714018.85674
esp,1975,739201110.4645
esp,1976,871177360.7041
esp,1977,932875257.74135
esp,1978,1046156677.63453
esp,1979,1177235330.28561
esp,1980,1384976868.27451
esp,1981,1494507001.81171
esp,1982,1643042557.30987
esp,1983,1703907540.02942
esp,1984,1752982115.55969
esp,1985,1870310204.41139
esp,1986,1846528530.31327
esp,1987,1938931957.75039
esp,1988,2140184286.8871
esp,1989,2589917442.13234
esp,1990,2649450807.19412
esp,1991,2890836289.83332
esp,1992,3134284883.47669
esp,1993,3075018472.46731
esp,1994,3418615759.40479
esp,1995,3694298075.23341
esp,1996,3714363333.77612
esp,1997,4174213573.79539
esp,1998,4478281592.61861
esp,1999,5014843529.18454
esp,2000,5466527026.95212
esp,2001,5778013541.37414
esp,2002,6337756781.79512
esp,2003,6738777056.33897
esp,2004,7479846073.72434
esp,2005,8212457615.90359
esp,2006,8567538506.32067
esp,2007,9206373234.67494
esp,2008,8821010160.04786
esp,2009,7955340716.10455
esp,2010,7734468664.43796
esp,2011,8062861778.67257
esp,2012,8223277225.98885
esp,2013,7659306481.58493
esp,2014,7873619294.3449
esp,2015,8708984314.16337
esp,2016,8763870865.49306
esp,2017,9054578604.07354
esp,2018,9356028106.30449
esp,2019,9575721376.32356
est,1992,319958350.88336
est,1993,273604694.24372
est,1994,278913929.90713
est,1995,267899408.13904
est,1996,292137656.54269
est,1997,299854040.92756
est,1998,279284333.58058
est,1999,269241979.11205
est,2000,275869222.8863
est,2001,302065347.96876
est,2002,300003410.68075
est,2003,359395286.34031
est,2004,380848876.39189
est,2005,389280203.82886
est,2006,395904001.33444
est,2007,471759247.56155
est,2008,455898394.7435
est,2009,395019208.10855
est,2010,507653679.76745
est,2011,539316375.63194
est,2012,532532536.19815
est,2013,624688486.55501
est,2014,611567207.20267
est,2015,568861354.83007
est,2016,595848388.87121
est,2017,649352888.29472
est,2018,703787542.29495
est,2019,763761475.85149
eth,1970,4373135.60511
eth,1971,5260749.67942
eth,1972,4267076.30115
eth,1973,5728761.90522
eth,1974,6331316.7356
eth,1975,4924525.41543
eth,1976,5167564.72736
eth,1977,5000230.96282
eth,1978,7156151.75922
eth,1979,10678640.19409
eth,1980,11739894.65705
eth,1981,13457119.7269
eth,1982,11596191.48795
eth,1983,15340901.63662
eth,1984,14668765.65227
eth,1985,16870520.45818
eth,1986,21472502.11411
eth,1987,26223428.01099
eth,1988,28745036.48213
eth,1989,32303787.9426
eth,1990,36578172.42033
eth,1991,38243174.00862
eth,1992,39749125.59346
eth,1993,42480728.8431
eth,1994,32816562.90646
eth,1995,39143050.13536
eth,1996,45532905.42979
eth,1997,50506555.34292
eth,1998,55134921.15474
eth,1999,56123981.73554
eth,2000,65909991.84358
eth,2001,84391608.44908
eth,2002,91080977.60998
eth,2003,104723737.13572
eth,2004,116793910.16979
eth,2005,118959796.32507
eth,2006,134618458.39942
eth,2007,154708850.07914
eth,2008,177606605.14375
eth,2009,184091860.4272
eth,2010,186430783.92495
eth,2011,212786343.65718
eth,2012,264606390.96626
eth,2013,336055129.98122
eth,2014,417276250.76749
eth,2015,476306515.7052
eth,2016,535166021.45049
eth,2017,617056002.25744
eth,2018,696465754.49492
eth,2019,794532124.06043
fin,1970,106816988.52749
fin,1971,115288547.92511
fin,1972,133823958.0591
fin,1973,161412061.37968
fin,1974,170037261.69648
fin,1975,187609495.52356
fin,1976,225119081.45624
fin,1977,239434136.48877
fin,1978,270881391.59162
fin,1979,313939309.0393
fin,1980,375204198.65726
fin,1981,371379490.77358
fin,1982,337236766.81167
fin,1983,345795512.43742
fin,1984,372308781.08182
fin,1985,461604705.22346
fin,1986,517010924.24762
fin,1987,585668975.30804
fin,1988,561139388.44612
fin,1989,600825316.59782
fin,1990,627162322.02101
fin,1991,688001277.86513
fin,1992,636084276.8022
fin,1993,706897842.55261
fin,1994,838138239.20678
fin,1995,805997068.22912
fin,1996,975660374.92835
fin,1997,992469510.91942
fin,1998,975799871.44239
fin,1999,984354927.98731
fin,2000,969082556.40761
fin,2001,1097138906.35285
fin,2002,1236220950.90862
fin,2003,1441198185.71627
fin,2004,1480567178.70831
fin,2005,1272722189.71229
fin,2006,1609913868.04259
fin,2007,1638058178.40887
fin,2008,1526046447.39071
fin,2009,1473706043.88126
fin,2010,1768046059.78814
fin,2011,1688655853.34646
fin,2012,1522204850.04801
fin,2013,1524040841.06042
fin,2014,1589383702.33461
fin,2015,1481308848.44702
fin,2016,1647539234.39213
fin,2017,1706635860.31327
fin,2018,1747273219.8761
fin,2019,1773707574.6931
fji,1970,1376907.44108
fji,1971,1562598.91468
fji,1972,1755724.10308
fji,1973,2061395.49728
fji,1974,2444369.11944
fji,1975,2536876.72916
fji,1976,2124979.88789
fji,1977,3654014.93437
fji,1978,3712014.5489
fji,1979,4852001.1993
fji,1980,5125869.49815
fji,1981,7799313.00478
fji,1982,6573088.73946
fji,1983,5947268.0301
fji,1984,5137298.98395
fji,1985,5384933.80281
fji,1986,5865832.53117
fji,1987,4842394.37703
fji,1988,5954047.33718
fji,1989,7206551.91456
fji,1990,9866773.11946
fji,1991,8597666.884
fji,1992,10023265.2918
fji,1993,10543038.03007
fji,1994,10956757.50068
fji,1995,11662427.14377
fji,1996,13077305.16898
fji,1997,13116337.14871
fji,1998,13185636.25268
fji,1999,13937538.34784
fji,2000,15658914.42839
fji,2001,20488652.90038
fji,2002,17955869.16143
fji,2003,22010075.35189
fji,2004,29818212.47371
fji,2005,25474891.86799
fji,2006,29798260.8123
fji,2007,29779449.10696
fji,2008,23968801.61978
fji,2009,21861170.62553
fji,2010,34862585.14386
fji,2011,32457338.10794
fji,2012,32913152.90019
fji,2013,43249487.40375
fji,2014,55406310.74132
fji,2015,74964248.46259
fji,2016,73493236.29313
fji,2017,85977983.57378
fji,2018,99650028.8897
fji,2019,110223697.90238
fra,1970,1234868655.78607
fra,1971,1363025032.65476
fra,1972,1507237620.95483
fra,1973,1744411605.10718
fra,1974,1881346517.8621
fra,1975,1939936095.12157
fra,1976,2280382727.30882
fra,1977,2395842936.92244
fra,1978,2710784988.034
fra,1979,3046891875.09285
fra,1980,3267402358.05379
fra,1981,3292948265.37937
fra,1982,3402829912.92831
fra,1983,3464245111.78689
fra,1984,3568927591.48157
fra,1985,3664845620.01696
fra,1986,3705595774.10376
fra,1987,3815881623.5108
fra,1988,4038133893.28113
fra,1989,4464562822.12233
fra,1990,4682861052.21102
fra,1991,5251670837.56606
fra,1992,5344042517.43607
fra,1993,5310966673.81691
fra,1994,5466679836.66698
fra,1995,5838386692.54612
fra,1996,6315502148.0313
fra,1997,6433834473.74297
fra,1998,7025719974.13745
fra,1999,7178165008.9368
fra,2000,7466901551.99381
fra,2001,7889510689.67229
fra,2002,8072984219.01615
fra,2003,8499937157.33427
fra,2004,8937240704.01797
fra,2005,9489659235.58479
fra,2006,9748817971.41992
fra,2007,10066970320.0913
fra,2008,10303236148.1851
fra,2009,10198957395.7672
fra,2010,10835552476.6571
fra,2011,10397632255.2392
fra,2012,10874410172.3318
fra,2013,11341612607.8231
fra,2014,10602032963.5499
fra,2015,11213182179.7001
fra,2016,11654487955.0765
fra,2017,12295476235.6049
fra,2018,12592081552.712
fra,2019,12857213582.9984
fro,1970,678757.18926
fro,1971,739630.15295
fro,1972,711179.38352
fro,1973,826955.17042
fro,1974,1095291.08084
fro,1975,1417666.40747
fro,1976,1448849.92356
fro,1977,1940649.07997
fro,1978,2085616.4218
fro,1979,2775598.93934
fro,1980,2716474.61884
fro,1981,3172601.90025
fro,1982,3587930.53464
fro,1983,4056341.78463
fro,1984,4394167.68438
fro,1985,4805542.19112
fro,1986,4763767.02532
fro,1987,5065889.50212
fro,1988,5678031.89771
fro,1989,6619972.10756
fro,1990,8533425.40061
fro,1991,8409739.739
fro,1992,8696656.65024
fro,1993,8177283.15503
fro,1994,8432406.50788
fro,1995,8746820.35783
fro,1996,9574455.57014
fro,1997,9776529.07844
fro,1998,10674086.49026
fro,1999,11202133.62537
fro,2000,12799460.4893
fro,2001,14797360.42805
fro,2002,14630708.20561
fro,2003,15391661.08524
fro,2004,16484865.43262
fro,2005,16784460.52841
fro,2006,16604452.56107
fro,2007,17716887.44338
fro,2008,16896040.48608
fro,2009,15889832.35282
fro,2010,18007101.03527
fro,2011,16939014.83748
fro,2012,18335701.09664
fro,2013,21920973.06765
fro,2014,20114094.99073
fro,2015,21163376.26665
fro,2016,22653829.10828
fro,2017,24369409.58064
fro,2018,26516256.46781
fro,2019,27970423.86225
fsm,1992,1326608.64156
fsm,1993,1388595.25274
fsm,1994,1503868.67656
fsm,1995,1626011.47678
fsm,1996,1693043.97277
fsm,1997,1821713.49288
fsm,1998,2009239.80993
fsm,1999,1953860.51605
fsm,2000,2314796.04594
fsm,2001,3272493.17159
fsm,2002,2881806.16171
fsm,2003,3001373.91162
fsm,2004,3151518.39153
fsm,2005,2811610.13928
fsm,2006,2961875.3217
fsm,2007,3392595.46788
fsm,2008,2946983.80571
fsm,2009,4048364.93065
fsm,2010,2931388.54062
fsm,2011,3497086.93419
fsm,2012,3872135.63532
fsm,2013,4384194.61353
fsm,2014,4565776.16354
fsm,2015,4972118.52048
fsm,2016,5136624.04199
fsm,2017,5593578.78072
fsm,2018,5976878.61531
fsm,2019,6369507.91192
gab,1970,5507629.76431
gab,1971,8083845.05195
gab,1972,8300796.86707
gab,1973,17366058.57879
gab,1974,19862168.74648
gab,1975,21846985.47936
gab,1976,25065103.67759
gab,1977,30106285.72718
gab,1978,39454505.15377
gab,1979,39027887.37601
gab,1980,42731326.83021
gab,1981,47403960.05959
gab,1982,51321758.36746
gab,1983,45900709.66822
gab,1984,52826942.38209
gab,1985,58723043.93828
gab,1986,48170927.756
gab,1987,40862358.70463
gab,1988,46607178.49366
gab,1989,65948329.72977
gab,1990,54533921.70078
gab,1991,58116469.59295
gab,1992,66084763.81114
gab,1993,69995486.62889
gab,1994,64290385.92313
gab,1995,70703464.55909
gab,1996,76011836.29468
gab,1997,79426708.28944
gab,1998,85267114.434
gab,1999,85383704.5515
gab,2000,87145262.90584
gab,2001,93123773.07845
gab,2002,92143904.70909
gab,2003,97429214.66956
gab,2004,103272833.44554
gab,2005,113572009.5653
gab,2006,102139821.69998
gab,2007,105830130.84531
gab,2008,111985384.61702
gab,2009,117402582.98896
gab,2010,137042414.2742
gab,2011,147533355.03609
gab,2012,157049265.91473
gab,2013,170628114.68877
gab,2014,179175864.57996
gab,2015,182948463.50989
gab,2016,191108756.0239
gab,2017,198085904.81113
gab,2018,207506625.15757
gab,2019,222309612.88709
gbr,1970,1726874647.86103
gbr,1971,1877400092.03168
gbr,1972,1965121982.81183
gbr,1973,2157190463.61102
gbr,1974,2249661094.00683
gbr,1975,2456517428.06328
gbr,1976,2629260152.94916
gbr,1977,2883280033.09105
gbr,1978,3157278848.89107
gbr,1979,3726167418.83568
gbr,1980,3731585751.61682
gbr,1981,4043401806.82277
gbr,1982,4293547305.30175
gbr,1983,4538985459.38424
gbr,1984,4663988966.23641
gbr,1985,5203413819.05544
gbr,1986,5514131432.80452
gbr,1987,5809010793.06041
gbr,1988,6134127696.04373
gbr,1989,6646661488.78164
gbr,1990,6737939362.41433
gbr,1991,7262256591.59245
gbr,1992,7453526085.78845
gbr,1993,7653577026.92993
gbr,1994,8007939573.9195
gbr,1995,8227954488.65046
gbr,1996,8779191949.55574
gbr,1997,8732565799.45545
gbr,1998,9107632903.4465
gbr,1999,9429851879.94092
gbr,2000,10058878135.38
gbr,2001,10589930185.5708
gbr,2002,10652485638.0687
gbr,2003,11332957015.3663
gbr,2004,11883002115.6759
gbr,2005,12606493061.7486
gbr,2006,13252776496.2683
gbr,2007,13580088464.1154
gbr,2008,13974204275.5077
gbr,2009,13010331586.7654
gbr,2010,14065849142.3955
gbr,2011,13334611047.9956
gbr,2012,14542830355.5089
gbr,2013,14732789769.4051
gbr,2014,14124907258.3643
gbr,2015,14081932081.523
gbr,2016,13613502502.6785
gbr,2017,13804809652.7577
gbr,2018,13998570227.2601
gbr,2019,14143484325.8595
geo,1992,205476938.48191
geo,1993,139579537.62734
geo,1994,89104219.08645
geo,1995,35211558.87637
geo,1996,64744336.75177
geo,1997,73475777.54604
geo,1998,84953170.7137
geo,1999,77177490.38408
geo,2000,84217726.7301
geo,2001,73133108.2694
geo,2002,68276638.29286
geo,2003,79190096.28355
geo,2004,95272825.22089
geo,2005,117746824.62059
geo,2006,150517118.62114
geo,2007,165012074.00725
geo,2008,143714576.92518
geo,2009,172257927.79932
geo,2010,180280395.24841
geo,2011,238129763.42492
geo,2012,262280246.12155
geo,2013,265066036.49916
geo,2014,302205022.28396
geo,2015,340653863.76198
geo,2016,363778348.82014
geo,2017,408617930.12662
geo,2018,460427922.4403
geo,2019,518033139.88466
gha,1970,6942716.39304
gha,1971,6521246.13727
gha,1972,7345149.57046
gha,1973,8089778.84105
gha,1974,10699123.85066
gha,1975,11177180.4126
gha,1976,10689292.76938
gha,1977,14318843.21171
gha,1978,15498617.44644
gha,1979,15361139.16808
gha,1980,16487819.86041
gha,1981,21970268.15924
gha,1982,23823858.74999
gha,1983,30407313.97955
gha,1984,22746279.77797
gha,1985,30912246.57691
gha,1986,29542465.657
gha,1987,33375272.01399
gha,1988,37104361.22042
gha,1989,38211484.57024
gha,1990,46711615.08356
gha,1991,54827744.55535
gha,1992,50312861.07257
gha,1993,62023921.28908
gha,1994,76375044.93124
gha,1995,80683810.86481
gha,1996,89322664.77025
gha,1997,105416487.45449
gha,1998,109629147.12943
gha,1999,116319829.389
gha,2000,116761035.8465
gha,2001,134243361.19101
gha,2002,149558350.54627
gha,2003,160150233.5919
gha,2004,161939560.42634
gha,2005,162476985.92726
gha,2006,229051691.54511
gha,2007,252559884.83119
gha,2008,244796121.46106
gha,2009,212741577.10586
gha,2010,284239995.9927
gha,2011,343479507.31736
gha,2012,461581344.9981
gha,2013,474440952.23184
gha,2014,513711518.07601
gha,2015,575490846.19071
gha,2016,598745971.66413
gha,2017,683971432.0917
gha,2018,771910105.0303
gha,2019,868698216.39542
gib,1970,184234.09423
gib,1971,229181.17415
gib,1972,222243.55735
gib,1973,275651.72347
gib,1974,280501.37436
gib,1975,358147.30294
gib,1976,338064.98216
gib,1977,367149.82594
gib,1978,363547.81664
gib,1979,529694.45407
gib,1980,566916.44219
gib,1981,370136.88836
gib,1982,172220.66566
gib,1983,304988.10411
gib,1984,290790.50853
gib,1985,408982.31414
gib,1986,391055.50208
gib,1987,484239.4377
gib,1988,749184.76428
gib,1989,796072.59521
gib,1990,1733352.0345
gib,1991,2537016.45757
gib,1992,3144553.81704
gib,1993,3342914.49734
gib,1994,4135638.86055
gib,1995,4205202.09511
gib,1996,4495323.65184
gib,1997,4857902.64767
gib,1998,5274254.50107
gib,1999,5666195.49655
gib,2000,6195483.53471
gib,2001,6687268.65498
gib,2002,7019784.24007
gib,2003,7464955.62634
gib,2004,8484857.20797
gib,2005,9286833.49034
gib,2006,10231932.92952
gib,2007,10648980.21863
gib,2008,11395004.04875
gib,2009,12752349.53156
gib,2010,13295940.88069
gib,2011,13441927.90329
gib,2012,14349679.11911
gib,2013,15877894.00576
gib,2014,17769507.23107
gib,2015,20143454.51886
gib,2016,22785537.41705
gib,2017,24525392.01317
gib,2018,26513879.30007
gib,2019,28497395.80945
gin,1970,2094450.75544
gin,1971,2312646.39373
gin,1972,2522464.37594
gin,1973,2624683.80176
gin,1974,3058800.70137
gin,1975,3432244.98651
gin,1976,3895796.46113
gin,1977,4300897.96102
gin,1978,4706987.52077
gin,1979,5466446.76602
gin,1980,6212459.34568
gin,1981,7138354.27557
gin,1982,7692523.06626
gin,1983,7929690.7068
gin,1984,8626785.08625
gin,1985,9236183.92761
gin,1986,9669736.05139
gin,1987,10094529.81673
gin,1988,11040617.57887
gin,1989,11941088.9282
gin,1990,12177909.16546
gin,1991,13154900.15038
gin,1992,14199625.83005
gin,1993,15274547.78015
gin,1994,18314972.09673
gin,1995,19736415.16638
gin,1996,21717667.51277
gin,1997,23500104.05811
gin,1998,25743385.06476
gin,1999,28070462.74729
gin,2000,30500842.01704
gin,2001,33365202.11902
gin,2002,36355093.11698
gin,2003,39479610.68364
gin,2004,42828326.85926
gin,2005,42429753.01089
gin,2006,46312959.57574
gin,2007,50606215.72924
gin,2008,58644977.73365
gin,2009,62446029.05534
gin,2010,74331637.99441
gin,2011,82837246.7536
gin,2012,80175984.91948
gin,2013,74294324.9374
gin,2014,80209581.25136
gin,2015,93960291.01519
gin,2016,107605688.26432
gin,2017,122103029.81534
gin,2018,134126834.25164
gin,2019,145794524.10838
gmb,1970,126054.90658
gmb,1971,156259.89147
gmb,1972,200019.20162
gmb,1973,203742.57822
gmb,1974,227072.54115
gmb,1975,402915.71581
gmb,1976,434654.97707
gmb,1977,541983.07639
gmb,1978,727095.63329
gmb,1979,847511.12651
gmb,1980,1015725.29226
gmb,1981,1136849.01426
gmb,1982,1262951.54819
gmb,1983,1341947.65807
gmb,1984,1518572.65563
gmb,1985,1601847.39704
gmb,1986,1564222.00831
gmb,1987,1825210.18827
gmb,1988,1971538.85337
gmb,1989,2053029.3245
gmb,1990,2400025.89392
gmb,1991,2537016.45757
gmb,1992,2653217.28312
gmb,1993,2931478.8669
gmb,1994,3061446.94872
gmb,1995,3308092.31482
gmb,1996,3502849.59883
gmb,1997,3704150.76885
gmb,1998,4144057.10799
gmb,1999,4884651.29013
gmb,2000,5106167.74839
gmb,2001,5833574.78414
gmb,2002,6059182.18616
gmb,2003,6310581.04495
gmb,2004,7111118.42192
gmb,2005,7582827.34532
gmb,2006,8616364.57223
gmb,2007,9046921.24768
gmb,2008,9823279.35237
gmb,2009,10525748.8197
gmb,2010,12353708.84977
gmb,2011,13332643.9366
gmb,2012,14121906.43468
gmb,2013,13982026.06477
gmb,2014,17275909.80798
gmb,2015,18231101.24175
gmb,2016,19097704.77151
gmb,2017,21431271.68179
gmb,2018,24736908.39041
gmb,2019,28102253.58667
gnb,1970,184234.09423
gnb,1971,208346.52196
gnb,1972,200019.20162
gnb,1973,359545.72627
gnb,1974,374001.83248
gnb,1975,462606.93296
gnb,1976,418556.64458
gnb,1977,489533.10125
gnb,1978,535754.67716
gnb,1979,635633.34489
gnb,1980,944860.73699
gnb,1981,1031095.61758
gnb,1982,1119434.32681
gnb,1983,1189453.60602
gnb,1984,1421642.48612
gnb,1985,1601847.39704
gnb,1986,1777525.00945
gnb,1987,1974206.93833
gnb,1988,2326415.84698
gnb,1989,2639609.1315
gnb,1990,2088911.42619
gnb,1991,2255125.74007
gnb,1992,2407549.01617
gnb,1993,2571472.69026
gnb,1994,2685479.77958
gnb,1995,2803468.06341
gnb,1996,2919041.33236
gnb,1997,3339808.07027
gnb,1998,2945095.16727
gnb,1999,3445586.22047
gnb,2000,2729230.64817
gnb,2001,2910055.46376
gnb,2002,3103201.44954
gnb,2003,4071423.84856
gnb,2004,4451390.53855
gnb,2005,4948913.4018
gnb,2006,5286834.0026
gnb,2007,5936502.38676
gnb,2008,6080950.13086
gnb,2009,6485995.08252
gnb,2010,6794873.90109
gnb,2011,7331294.19323
gnb,2012,7857443.29982
gnb,2013,8304439.26973
gnb,2014,9119505.1579
gnb,2015,9699964.80889
gnb,2016,10523734.51577
gnb,2017,11507464.39563
gnb,2018,12508195.26834
gnb,2019,13505534.50657
gnq,1970,96965.31275
gnq,1971,187511.86976
gnq,1972,266692.26882
gnq,1973,95878.86034
gnq,1974,187000.91624
gnq,1975,253687.67292
gnq,1976,273671.65223
gnq,1977,297216.52576
gnq,1978,363547.81664
gnq,1979,360192.22877
gnq,1980,377944.29479
gnq,1981,502328.63421
gnq,1982,574068.88554
gnq,1983,518479.77698
gnq,1984,710821.24306
gnq,1985,613473.47121
gnq,1986,782111.00416
gnq,1987,1005728.06292
gnq,1988,1143492.53495
gnq,1989,1340753.84457
gnq,1990,755563.70735
gnq,1991,845672.15252
gnq,1992,884405.76104
gnq,1993,977159.6223
gnq,1994,1127901.50742
gnq,1995,1289595.30917
gnq,1996,2043328.93265
gnq,1997,5040073.99696
gnq,1998,3139437.20302
gnq,1999,8662114.9545
gnq,2000,8510279.58065
gnq,2001,84088846.27863
gnq,2002,128055643.03196
gnq,2003,161458524.78415
gnq,2004,155555715.4794
gnq,2005,175001431.09312
gnq,2006,200240722.50672
gnq,2007,202142146.62795
gnq,2008,172202087.04705
gnq,2009,187034459.79621
gnq,2010,196821802.01337
gnq,2011,280094806.63519
gnq,2012,216953481.91991
gnq,2013,248832667.25446
gnq,2014,245934916.05224
gnq,2015,209593919.17092
gnq,2016,203094212.12189
gnq,2017,196747007.26764
gnq,2018,189598330.58626
gnq,2019,182453391.44648
grc,1970,63900141.1035
grc,1971,79015418.45233
grc,1972,95675851.43974
grc,1973,121766152.62976
grc,1974,131929146.40818
grc,1975,158196648.26959
grc,1976,188382686.72776
grc,1977,224083777.09942
grc,1978,250886261.67616
grc,1979,296374640.94228
grc,1980,331291795.90582
grc,1981,365695245.7023
grc,1982,408191681.06467
grc,1983,461965481.29207
grc,1984,502712169.12714
grc,1985,563236810.28669
grc,1986,573251815.54651
grc,1987,644746186.70781
grc,1988,731086037.60661
grc,1989,847607821.11394
grc,1990,900276379.76454
grc,1991,948891136.91901
grc,1992,1011612789.67098
grc,1993,1061863932.71617
grc,1994,1141114067.93895
grc,1995,1204594157.48413
grc,1996,1277489248.69448
grc,1997,1386323968.07944
grc,1998,1502534645.36494
grc,1999,1538730285.07531
grc,2000,1700966600.34339
grc,2001,1819861909.18248
grc,2002,1887509143.45546
grc,2003,2009227438.06699
grc,2004,2140850685.81592
grc,2005,2292655067.81149
grc,2006,2381168251.0548
grc,2007,2524844938.20795
grc,2008,2570752206.51528
grc,2009,2537616347.65708
grc,2010,2394106898.10725
grc,2011,2379439806.81546
grc,2012,2486138850.55725
grc,2013,2245753032.08605
grc,2014,2272399136.52887
grc,2015,2261931456.16206
grc,2016,2242465665.10197
grc,2017,2341694179.13097
grc,2018,2468980121.83036
grc,2019,2588986965.82406
grd,1970,116358.3753
grd,1971,135425.23927
grd,1972,144458.31228
grd,1973,179772.86313
grd,1974,133572.08303
grd,1975,193996.45576
grd,1976,209278.32229
grd,1977,227283.22558
grd,1978,267877.33858
grd,1979,275441.11612
grd,1980,307079.73952
grd,1981,423013.5867
grd,1982,487958.55271
grd,1983,518479.77698
grd,1984,549270.96055
grd,1985,579391.6117
grd,1986,639909.0034
grd,1987,744983.75031
grd,1988,1025200.20375
grd,1989,1173159.614
grd,1990,1288902.79488
grd,1991,1409453.58754
grd,1992,1572276.90852
grd,1993,1697171.97557
grd,1994,2094674.22807
grd,1995,2298843.81199
grd,1996,2451994.71918
grd,1997,2793294.02241
grd,1998,3013859.7149
grd,1999,3451820.24503
grd,2000,3540276.30555
grd,2001,3770481.26292
grd,2002,4137978.07836
grd,2003,4540540.02015
grd,2004,4525257.17758
grd,2005,5026818.1278
grd,2006,5654489.25053
grd,2007,6125519.59479
grd,2008,6778062.75314
grd,2009,6983429.50538
grd,2010,7433163.79944
grd,2011,7540593.70184
grd,2012,8427589.32392
grd,2013,9834814.94387
grd,2014,7897558.76936
grd,2015,9051805.51164
grd,2016,9614706.54014
grd,2017,10414203.96491
grd,2018,11308625.52258
grd,2019,11959202.95972
grl,1970,1008439.25262
grl,1971,1333417.74053
grl,1972,1677938.858
grl,1973,1821698.34643
grl,1974,2030295.66205
grl,1975,2059346.99191
grl,1976,965899.94904
grl,1977,3444215.03383
grl,1978,2047348.23058
grl,1979,3305293.39341
grl,1980,3637713.8374
grl,1981,3807122.2803
grl,1982,4047185.64307
grl,1983,3019382.23067
grl,1984,5008058.75793
grl,1985,4737378.4721
grl,1986,3163994.51681
grl,1987,2383948.001
grl,1988,5875185.78304
grl,1989,5404913.93592
grl,1990,4222267.77634
grl,1991,4463269.69388
grl,1992,4372895.15181
grl,1993,4525791.93486
grl,1994,4350477.24292
grl,1995,4934103.79159
grl,1996,5779701.83807
grl,1997,6375997.22507
grl,1998,6153296.91792
grl,1999,6643125.75458
grl,2000,8442197.344
grl,2001,7896668.30535
grl,2002,7610923.96555
grl,2003,9004121.73486
grl,2004,12848498.05778
grl,2005,14143251.00363
grl,2006,15347899.39428
grl,2007,16397544.76143
grl,2008,17681902.83427
grl,2009,15889832.35282
grl,2010,18949333.06618
grl,2011,21091805.57183
grl,2012,17652383.04335
grl,2013,17892253.69306
grl,2014,17029111.09644
