geo,time,sp_pop_0509_ma_5y
abw,1960,15.45177
abw,1961,15.36311
abw,1962,15.16646
abw,1963,14.88665
abw,1964,14.59713
abw,1965,14.36047
abw,1966,14.19773
abw,1967,14.08213
abw,1968,13.99678
abw,1969,13.86821
abw,1970,13.64927
abw,1971,13.28168
abw,1972,12.7114
abw,1973,11.95871
abw,1974,11.11903
abw,1975,10.35757
abw,1976,9.96098
abw,1977,9.61296
abw,1978,9.27261
abw,1979,8.8663
abw,1980,8.3302
abw,1981,7.96829
abw,1982,7.74945
abw,1983,7.68114
abw,1984,7.72121
abw,1985,7.82176
abw,1986,8.08461
abw,1987,8.38951
abw,1988,8.70813
abw,1989,8.95835
abw,1990,9.03161
abw,1991,8.93545
abw,1992,8.76018
abw,1993,8.51479
abw,1994,8.24696
abw,1995,8.02706
abw,1996,8.0614
abw,1997,8.13892
abw,1998,8.25474
abw,1999,8.37524
abw,2000,8.47492
abw,2001,8.45149
abw,2002,8.36301
abw,2003,8.20773
abw,2004,7.99311
abw,2005,7.75634
abw,2006,7.63117
abw,2007,7.52389
abw,2008,7.45446
abw,2009,7.42863
abw,2010,7.45486
abw,2011,7.33021
abw,2012,7.22529
abw,2013,7.13631
abw,2014,7.03492
abw,2015,6.90163
abw,2016,6.7321
abw,2017,6.49571
abw,2018,6.21169
abw,2019,5.9255
abw,2020,5.70673
afg,1960,12.8769
afg,1961,13.05092
afg,1962,13.23776
afg,1963,13.40159
afg,1964,13.51427
afg,1965,13.55159
afg,1966,13.7449
afg,1967,13.92543
afg,1968,14.06319
afg,1969,14.1409
afg,1970,14.14863
afg,1971,14.30415
afg,1972,14.44923
afg,1973,14.55817
afg,1974,14.61731
afg,1975,14.62018
afg,1976,14.72606
afg,1977,14.82604
afg,1978,14.90392
afg,1979,14.95503
afg,1980,14.97824
afg,1981,15.08968
afg,1982,15.23536
afg,1983,15.39666
afg,1984,15.54153
afg,1985,15.62425
afg,1986,15.75247
afg,1987,15.88902
afg,1988,15.99043
afg,1989,16.00475
afg,1990,15.8811
afg,1991,15.84727
afg,1992,15.79529
afg,1993,15.71269
afg,1994,15.62768
afg,1995,15.58083
afg,1996,15.64809
afg,1997,15.70352
afg,1998,15.75142
afg,1999,15.78742
afg,2000,15.79964
afg,2001,15.74249
afg,2002,15.73916
afg,2003,15.77139
afg,2004,15.8066
afg,2005,15.80753
afg,2006,15.99009
afg,2007,16.13442
afg,2008,16.22317
afg,2009,16.25349
afg,2010,16.22926
afg,2011,16.04935
afg,2012,15.8497
afg,2013,15.62773
afg,2014,15.37921
afg,2015,15.1016
afg,2016,14.91565
afg,2017,14.69236
afg,2018,14.43487
afg,2019,14.15992
afg,2020,13.88963
ago,1960,14.5499
ago,1961,14.89324
ago,1962,14.9885
ago,1963,14.84982
ago,1964,14.57135
ago,1965,14.27334
ago,1966,14.31205
ago,1967,14.60454
ago,1968,15.06288
ago,1969,15.53542
ago,1970,15.86416
ago,1971,15.85044
ago,1972,15.45283
ago,1973,14.7735
ago,1974,14.05851
ago,1975,13.57516
ago,1976,13.46224
ago,1977,13.69774
ago,1978,14.19707
ago,1979,14.74187
ago,1980,15.06943
ago,1981,15.34846
ago,1982,15.43578
ago,1983,15.34051
ago,1984,15.15766
ago,1985,15.00741
