geo,time,sp_ado_tfrt
abw,1960,106.2062
abw,1961,102.8116
abw,1962,99.417
abw,1963,94.4542
abw,1964,89.4914
abw,1965,84.5286
abw,1966,79.5658
abw,1967,74.603
abw,1968,71.665
abw,1969,68.727
abw,1970,65.789
abw,1971,62.851
abw,1972,59.913
abw,1973,59.0044
abw,1974,58.0958
abw,1975,57.1872
abw,1976,56.2786
abw,1977,55.37
abw,1978,54.9542
abw,1979,54.5384
abw,1980,54.1226
abw,1981,53.7068
abw,1982,53.291
abw,1983,53.0288
abw,1984,52.7666
abw,1985,52.5044
abw,1986,52.2422
abw,1987,51.98
abw,1988,51.41
abw,1989,50.84
abw,1990,50.27
abw,1991,49.7
abw,1992,49.13
abw,1993,48.7648
abw,1994,48.3996
abw,1995,48.0344
abw,1996,47.6692
abw,1997,47.304
abw,1998,46.067
abw,1999,44.83
abw,2000,43.593
abw,2001,42.356
abw,2002,41.119
abw,2003,39.6676
abw,2004,38.2162
abw,2005,36.7648
abw,2006,35.3134
abw,2007,33.862
abw,2008,32.792
abw,2009,31.722
abw,2010,30.652
abw,2011,29.582
abw,2012,28.512
abw,2013,27.3444
abw,2014,26.1768
abw,2015,25.0092
abw,2016,23.8416
abw,2017,22.674
abw,2018,21.1736
abw,2019,19.6732
abw,2020,18.1728
afg,1960,145.245
afg,1961,145.245
afg,1962,145.245
afg,1963,145.245
afg,1964,145.245
afg,1965,145.245
afg,1966,145.245
afg,1967,145.245
afg,1968,145.245
afg,1969,145.245
afg,1970,145.245
afg,1971,145.245
afg,1972,145.245
afg,1973,146.2136
afg,1974,147.1822
afg,1975,148.1508
afg,1976,149.1194
afg,1977,150.088
afg,1978,151.1966
afg,1979,152.3052
afg,1980,153.4138
afg,1981,154.5224
afg,1982,155.631
afg,1983,156.7438
afg,1984,157.8566
afg,1985,158.9694
afg,1986,160.0822
afg,1987,161.195
afg,1988,161.7418
afg,1989,162.2886
afg,1990,162.8354
afg,1991,163.3822
afg,1992,163.929
afg,1993,164.1888
afg,1994,164.4486
afg,1995,164.7084
afg,1996,164.9682
afg,1997,165.228
afg,1998,161.469
afg,1999,157.71
afg,2000,153.951
afg,2001,150.192
afg,2002,146.433
afg,2003,143.7648
afg,2004,141.0966
afg,2005,138.4284
afg,2006,135.7602
afg,2007,133.092
afg,2008,126.633
afg,2009,120.174
afg,2010,113.715
afg,2011,107.256
afg,2012,100.797
afg,2013,94.429
afg,2014,88.061
afg,2015,81.693
afg,2016,75.325
afg,2017,68.957
afg,2018,65.141
afg,2019,61.325
afg,2020,57.509
ago,1960,202.2
ago,1961,204.6
ago,1962,207
ago,1963,209.4
ago,1964,211.8
ago,1965,214.2
ago,1966,216.6
ago,1967,219
ago,1968,220.2
ago,1969,221.4
ago,1970,222.6
ago,1971,223.8
ago,1972,225
ago,1973,224.736
ago,1974,224.472
ago,1975,224.208
ago,1976,223.944
ago,1977,223.68
ago,1978,223.68
ago,1979,223.68
ago,1980,223.68
ago,1981,223.68
ago,1982,223.68
ago,1983,223.344
ago,1984,223.008
ago,1985,222.672
ago,1986,222.336
ago,1987,222
ago,1988,220.2
ago,1989,218.4
ago,1990,216.6
ago,1991,214.8
ago,1992,213
ago,1993,210.9
ago,1994,208.8
ago,1995,206.7
ago,1996,204.6
ago,1997,202.5
ago,1998,200.5664
ago,1999,198.6328
ago,2000,196.6992
ago,2001,194.7656
ago,2002,192.832
ago,2003,190.5114
ago,2004,188.1908
ago,2005,185.8702
ago,2006,183.5496
ago,2007,181.229
ago,2008,178.4632
ago,2009,175.6974
ago,2010,172.9316
ago,2011,170.1658
ago,2012,167.4
ago,2013,164.0252
ago,2014,160.6504
ago,2015,157.2756
ago,2016,153.9008
ago,2017,150.526
ago,2018,147.958
ago,2019,145.39
ago,2020,142.822
alb,1960,54.4408
alb,1961,56.1654
alb,1962,57.89
alb,1963,55.368
alb,1964,52.846
alb,1965,50.324
alb,1966,47.802
alb,1967,45.28
alb,1968,42.1176
alb,1969,38.9552
alb,1970,35.7928
alb,1971,32.6304
alb,1972,29.468
alb,1973,28.6554
alb,1974,27.8428
alb,1975,27.0302
alb,1976,26.2176
alb,1977,25.405
alb,1978,23.6676
alb,1979,21.9302
alb,1980,20.1928
alb,1981,18.4554
alb,1982,16.718
alb,1983,16.6428
alb,1984,16.5676
alb,1985,16.4924
alb,1986,16.4172
alb,1987,16.342
alb,1988,16.8202
alb,1989,17.2984
alb,1990,17.7766
alb,1991,18.2548
alb,1992,18.733
alb,1993,18.8524
alb,1994,18.9718
alb,1995,19.0912
alb,1996,19.2106
alb,1997,19.33
alb,1998,19.2324
alb,1999,19.1348
alb,2000,19.0372
alb,2001,18.9396
alb,2002,18.842
alb,2003,18.765
alb,2004,18.688
alb,2005,18.611
alb,2006,18.534
alb,2007,18.457
alb,2008,18.9116
alb,2009,19.3662
alb,2010,19.8208
alb,2011,20.2754
alb,2012,20.73
alb,2013,20.5124
alb,2014,20.2948
alb,2015,20.0772
alb,2016,19.8596
alb,2017,19.642
alb,2018,19.5724
alb,2019,19.5028
alb,2020,19.4332
are,1960,176.9534
are,1961,176.4412
are,1962,175.929
are,1963,175.4168
are,1964,174.9046
are,1965,174.3924
are,1966,173.8802
are,1967,173.368
are,1968,171.729
are,1969,170.09
are,1970,168.451
are,1971,166.812
are,1972,165.173
are,1973,161.5878
are,1974,158.0026
are,1975,154.4174
are,1976,150.8322
are,1977,147.247
are,1978,141.4758
are,1979,135.7046
are,1980,129.9334
are,1981,124.1622
are,1982,118.391
are,1983,109.7458
are,1984,101.1006
are,1985,92.4554
are,1986,83.8102
are,1987,75.165
are,1988,68.5864
are,1989,62.0078
are,1990,55.4292
are,1991,48.8506
are,1992,42.272
are,1993,39.3358
are,1994,36.3996
are,1995,33.4634
are,1996,30.5272
are,1997,27.591
are,1998,27.1906
are,1999,26.7902
are,2000,26.3898
are,2001,25.9894
are,2002,25.589
are,2003,26.4506
are,2004,27.3122
are,2005,28.1738
are,2006,29.0354
are,2007,29.897
are,2008,27.2716
are,2009,24.6462
are,2010,22.0208
are,2011,19.3954
are,2012,16.77
are,2013,14.7252
are,2014,12.6804
are,2015,10.6356
are,2016,8.5908
are,2017,6.546
are,2018,5.8868
are,2019,5.2276
are,2020,4.5684
arg,1960,61.388
arg,1961,61.248
arg,1962,61.108
arg,1963,60.9702
arg,1964,60.8324
arg,1965,60.6946
arg,1966,60.5568
arg,1967,60.419
arg,1968,62.0152
arg,1969,63.6114
arg,1970,65.2076
arg,1971,66.8038
arg,1972,68.4
arg,1973,71.3242
arg,1974,74.2484
arg,1975,77.1726
arg,1976,80.0968
arg,1977,83.021
arg,1978,81.257
arg,1979,79.493
arg,1980,77.729
arg,1981,75.965
arg,1982,74.201
arg,1983,74.0408
arg,1984,73.8806
arg,1985,73.7204
arg,1986,73.5602
arg,1987,73.4
arg,1988,73.431
arg,1989,73.462
arg,1990,73.493
arg,1991,73.524
arg,1992,73.555
arg,1993,72.8042
arg,1994,72.0534
arg,1995,71.3026
arg,1996,70.5518
arg,1997,69.801
arg,1998,68.6524
arg,1999,67.5038
arg,2000,66.3552
arg,2001,65.2066
arg,2002,64.058
arg,2003,63.834
arg,2004,63.61
arg,2005,63.386
arg,2006,63.162
arg,2007,62.938
arg,2008,63.0638
arg,2009,63.1896
arg,2010,63.3154
arg,2011,63.4412
arg,2012,63.567
arg,2013,63.41
arg,2014,63.253
arg,2015,63.096
arg,2016,62.939
arg,2017,62.782
arg,2018,62.5654
arg,2019,62.3488
arg,2020,62.1322
arm,1960,44.218
arm,1961,44.94
arm,1962,45.662
arm,1963,44.9044
arm,1964,44.1468
arm,1965,43.3892
arm,1966,42.6316
arm,1967,41.874
arm,1968,41.6992
arm,1969,41.5244
arm,1970,41.3496
arm,1971,41.1748
arm,1972,41
arm,1973,40.9598
arm,1974,40.9196
arm,1975,40.8794
arm,1976,40.8392
arm,1977,40.799
arm,1978,42.2192
arm,1979,43.6394
arm,1980,45.0596
arm,1981,46.4798
arm,1982,47.9
arm,1983,51.448
arm,1984,54.996
arm,1985,58.544
arm,1986,62.092
arm,1987,65.64
arm,1988,68.5254
arm,1989,71.4108
arm,1990,74.2962
arm,1991,77.1816
arm,1992,80.067
arm,1993,74.032
arm,1994,67.997
arm,1995,61.962
arm,1996,55.927
arm,1997,49.892
arm,1998,46.3922
arm,1999,42.8924
arm,2000,39.3926
arm,2001,35.8928
arm,2002,32.393
arm,2003,31.4714
arm,2004,30.5498
arm,2005,29.6282
arm,2006,28.7066
arm,2007,27.785
arm,2008,27.1964
arm,2009,26.6078
arm,2010,26.0192
arm,2011,25.4306
arm,2012,24.842
arm,2013,24.1716
arm,2014,23.5012
arm,2015,22.8308
arm,2016,22.1604
arm,2017,21.49
arm,2018,20.886
arm,2019,20.282
arm,2020,19.678
atg,1960,179.913
atg,1961,178.27
atg,1962,176.627
atg,1963,174.1624
atg,1964,171.6978
atg,1965,169.2332
atg,1966,166.7686
atg,1967,164.304
atg,1968,158.2248
atg,1969,152.1456
atg,1970,146.0664
atg,1971,139.9872
atg,1972,133.908
atg,1973,127.7816
atg,1974,121.6552
atg,1975,115.5288
atg,1976,109.4024
atg,1977,103.276
atg,1978,102.3696
atg,1979,101.4632
atg,1980,100.5568
atg,1981,99.6504
atg,1982,98.744
atg,1983,95.6568
atg,1984,92.5696
atg,1985,89.4824
atg,1986,86.3952
atg,1987,83.308
atg,1988,81.0046
atg,1989,78.7012
atg,1990,76.3978
atg,1991,74.0944
atg,1992,71.791
atg,1993,70.5096
atg,1994,69.2282
atg,1995,67.9468
atg,1996,66.6654
atg,1997,65.384
atg,1998,64.2476
atg,1999,63.1112
atg,2000,61.9748
atg,2001,60.8384
atg,2002,59.702
atg,2003,57.9936
atg,2004,56.2852
atg,2005,54.5768
atg,2006,52.8684
atg,2007,51.16
atg,2008,50.328
atg,2009,49.496
atg,2010,48.664
atg,2011,47.832
atg,2012,47
atg,2013,46.1564
atg,2014,45.3128
atg,2015,44.4692
atg,2016,43.6256
atg,2017,42.782
atg,2018,41.831
atg,2019,40.88
atg,2020,39.929
aus,1960,44.8286
aus,1961,45.0668
aus,1962,45.305
aus,1963,45.9764
aus,1964,46.6478
aus,1965,47.3192
aus,1966,47.9906
aus,1967,48.662
aus,1968,48.6296
aus,1969,48.5972
aus,1970,48.5648
aus,1971,48.5324
aus,1972,48.5
aus,1973,45.1672
aus,1974,41.8344
aus,1975,38.5016
aus,1976,35.1688
aus,1977,31.836
aus,1978,30.687
aus,1979,29.538
aus,1980,28.389
aus,1981,27.24
aus,1982,26.091
aus,1983,25.0928
aus,1984,24.0946
aus,1985,23.0964
aus,1986,22.0982
aus,1987,21.1
aus,1988,21.055
aus,1989,21.01
aus,1990,20.965
aus,1991,20.92
aus,1992,20.875
aus,1993,20.5906
aus,1994,20.3062
aus,1995,20.0218
aus,1996,19.7374
aus,1997,19.453
aus,1998,18.9462
aus,1999,18.4394
aus,2000,17.9326
aus,2001,17.4258
aus,2002,16.919
aus,2003,16.9552
aus,2004,16.9914
aus,2005,17.0276
aus,2006,17.0638
aus,2007,17.1
aus,2008,16.1404
aus,2009,15.1808
aus,2010,14.2212
aus,2011,13.2616
aus,2012,12.302
aus,2013,12.1846
aus,2014,12.0672
aus,2015,11.9498
aus,2016,11.8324
aus,2017,11.715
aus,2018,11.3258
aus,2019,10.9366
aus,2020,10.5474
aut,1960,48.3914
aut,1961,50.8922
aut,1962,53.393
aut,1963,54.8498
aut,1964,56.3066
aut,1965,57.7634
aut,1966,59.2202
aut,1967,60.677
aut,1968,59.5646
aut,1969,58.4522
aut,1970,57.3398
aut,1971,56.2274
aut,1972,55.115
aut,1973,51.7388
aut,1974,48.3626
aut,1975,44.9864
aut,1976,41.6102
aut,1977,38.234
aut,1978,36.6126
aut,1979,34.9912
aut,1980,33.3698
aut,1981,31.7484
aut,1982,30.127
aut,1983,28.3784
aut,1984,26.6298
aut,1985,24.8812
aut,1986,23.1326
aut,1987,21.384
aut,1988,21.185
aut,1989,20.986
aut,1990,20.787
aut,1991,20.588
aut,1992,20.389
aut,1993,19.269
aut,1994,18.149
aut,1995,17.029
aut,1996,15.909
aut,1997,14.789
aut,1998,14.5004
aut,1999,14.2118
aut,2000,13.9232
aut,2001,13.6346
aut,2002,13.346
aut,2003,12.9022
aut,2004,12.4584
aut,2005,12.0146
aut,2006,11.5708
aut,2007,11.127
aut,2008,10.5944
aut,2009,10.0618
aut,2010,9.5292
aut,2011,8.9966
aut,2012,8.464
aut,2013,8.2392
aut,2014,8.0144
aut,2015,7.7896
aut,2016,7.5648
aut,2017,7.34
aut,2018,7.0444
aut,2019,6.7488
aut,2020,6.4532
aze,1960,45.4712
aze,1961,44.9296
aze,1962,44.388
aze,1963,45.185
aze,1964,45.982
aze,1965,46.779
aze,1966,47.576
aze,1967,48.373
aze,1968,44.9196
aze,1969,41.4662
aze,1970,38.0128
aze,1971,34.5594
aze,1972,31.106
aze,1973,28.7776
aze,1974,26.4492
aze,1975,24.1208
aze,1976,21.7924
aze,1977,19.464
aze,1978,19.4256
aze,1979,19.3872
aze,1980,19.3488
aze,1981,19.3104
aze,1982,19.272
aze,1983,20.5542
aze,1984,21.8364
aze,1985,23.1186
aze,1986,24.4008
aze,1987,25.683
aze,1988,28.0528
aze,1989,30.4226
aze,1990,32.7924
aze,1991,35.1622
aze,1992,37.532
aze,1993,38.492
aze,1994,39.452
aze,1995,40.412
aze,1996,41.372
aze,1997,42.332
aze,1998,40.3902
aze,1999,38.4484
aze,2000,36.5066
aze,2001,34.5648
aze,2002,32.623
aze,2003,33.7954
aze,2004,34.9678
aze,2005,36.1402
aze,2006,37.3126
aze,2007,38.485
aze,2008,40.636
aze,2009,42.787
aze,2010,44.938
aze,2011,47.089
aze,2012,49.24
aze,2013,50.5596
aze,2014,51.8792
aze,2015,53.1988
aze,2016,54.5184
aze,2017,55.838
aze,2018,56.4976
aze,2019,57.1572
aze,2020,57.8168
bdi,1960,91.1948
bdi,1961,91.4224
bdi,1962,91.65
bdi,1963,91.8288
bdi,1964,92.0076
bdi,1965,92.1864
bdi,1966,92.3652
bdi,1967,92.544
bdi,1968,92.3304
bdi,1969,92.1168
bdi,1970,91.9032
bdi,1971,91.6896
bdi,1972,91.476
bdi,1973,91.2368
bdi,1974,90.9976
bdi,1975,90.7584
bdi,1976,90.5192
bdi,1977,90.28
bdi,1978,89.6408
bdi,1979,89.0016
bdi,1980,88.3624
bdi,1981,87.7232
bdi,1982,87.084
bdi,1983,86.0792
bdi,1984,85.0744
bdi,1985,84.0696
bdi,1986,83.0648
bdi,1987,82.06
bdi,1988,82.601
bdi,1989,83.142
bdi,1990,83.683
bdi,1991,84.224
bdi,1992,84.765
bdi,1993,83.604
bdi,1994,82.443
bdi,1995,81.282
bdi,1996,80.121
bdi,1997,78.96
bdi,1998,78.062
bdi,1999,77.164
bdi,2000,76.266
bdi,2001,75.368
bdi,2002,74.47
bdi,2003,72.6116
bdi,2004,70.7532
bdi,2005,68.8948
bdi,2006,67.0364
bdi,2007,65.178
bdi,2008,64.2804
bdi,2009,63.3828
bdi,2010,62.4852
bdi,2011,61.5876
bdi,2012,60.69
bdi,2013,59.67
bdi,2014,58.65
bdi,2015,57.63
bdi,2016,56.61
bdi,2017,55.59
bdi,2018,54.7516
bdi,2019,53.9132
bdi,2020,53.0748
bel,1960,27.1146
bel,1961,28.2988
bel,1962,29.483
bel,1963,29.719
bel,1964,29.955
bel,1965,30.191
bel,1966,30.427
bel,1967,30.663
bel,1968,30.799
bel,1969,30.935
bel,1970,31.071
bel,1971,31.207
bel,1972,31.343
bel,1973,29.926
bel,1974,28.509
bel,1975,27.092
bel,1976,25.675
bel,1977,24.258
bel,1978,22.6378
bel,1979,21.0176
bel,1980,19.3974
bel,1981,17.7772
bel,1982,16.157
bel,1983,15.2026
bel,1984,14.2482
bel,1985,13.2938
bel,1986,12.3394
bel,1987,11.385
bel,1988,11.2718
bel,1989,11.1586
bel,1990,11.0454
bel,1991,10.9322
bel,1992,10.819
bel,1993,10.6906
bel,1994,10.5622
bel,1995,10.4338
bel,1996,10.3054
bel,1997,10.177
bel,1998,10.3316
bel,1999,10.4862
bel,2000,10.6408
bel,2001,10.7954
bel,2002,10.95
bel,2003,10.766
bel,2004,10.582
bel,2005,10.398
bel,2006,10.214
bel,2007,10.03
bel,2008,9.2298
bel,2009,8.4296
bel,2010,7.6294
bel,2011,6.8292
bel,2012,6.029
bel,2013,5.7534
bel,2014,5.4778
bel,2015,5.2022
bel,2016,4.9266
bel,2017,4.651
bel,2018,4.5704
bel,2019,4.4898
bel,2020,4.4092
ben,1960,85.7628
ben,1961,86.6854
ben,1962,87.608
ben,1963,88.0576
ben,1964,88.5072
ben,1965,88.9568
ben,1966,89.4064
ben,1967,89.856
ben,1968,90.4374
ben,1969,91.0188
ben,1970,91.6002
ben,1971,92.1816
ben,1972,92.763
ben,1973,94.3064
ben,1974,95.8498
ben,1975,97.3932
ben,1976,98.9366
ben,1977,100.48
ben,1978,102.795
ben,1979,105.11
ben,1980,107.425
ben,1981,109.74
ben,1982,112.055
ben,1983,114.264
ben,1984,116.473
ben,1985,118.682
ben,1986,120.891
ben,1987,123.1
ben,1988,123.8332
ben,1989,124.5664
ben,1990,125.2996
ben,1991,126.0328
ben,1992,126.766
ben,1993,125.9774
ben,1994,125.1888
ben,1995,124.4002
ben,1996,123.6116
ben,1997,122.823
ben,1998,121.3902
ben,1999,119.9574
ben,2000,118.5246
ben,2001,117.0918
ben,2002,115.659
ben,2003,114.263
ben,2004,112.867
ben,2005,111.471
ben,2006,110.075
ben,2007,108.679
ben,2008,106.2162
ben,2009,103.7534
ben,2010,101.2906
ben,2011,98.8278
ben,2012,96.365
ben,2013,94.3112
ben,2014,92.2574
ben,2015,90.2036
ben,2016,88.1498
ben,2017,86.096
ben,2018,84.0364
ben,2019,81.9768
ben,2020,79.9172
bfa,1960,184.6466
bfa,1961,182.8298
bfa,1962,181.013
bfa,1963,180
bfa,1964,178.987
bfa,1965,177.974
bfa,1966,176.961
bfa,1967,175.948
bfa,1968,174.5826
bfa,1969,173.2172
bfa,1970,171.8518
bfa,1971,170.4864
bfa,1972,169.121
bfa,1973,168.6388
bfa,1974,168.1566
bfa,1975,167.6744
bfa,1976,167.1922
bfa,1977,166.71
bfa,1978,165.4536
bfa,1979,164.1972
bfa,1980,162.9408
bfa,1981,161.6844
bfa,1982,160.428
bfa,1983,158.3778
bfa,1984,156.3276
bfa,1985,154.2774
bfa,1986,152.2272
bfa,1987,150.177
bfa,1988,149.106
bfa,1989,148.035
bfa,1990,146.964
bfa,1991,145.893
bfa,1992,144.822
bfa,1993,144.379
bfa,1994,143.936
bfa,1995,143.493
bfa,1996,143.05
bfa,1997,142.607
bfa,1998,141.506
bfa,1999,140.405
bfa,2000,139.304
bfa,2001,138.203
bfa,2002,137.102
bfa,2003,135.6118
bfa,2004,134.1216
bfa,2005,132.6314
bfa,2006,131.1412
bfa,2007,129.651
bfa,2008,126.8024
bfa,2009,123.9538
bfa,2010,121.1052
bfa,2011,118.2566
bfa,2012,115.408
bfa,2013,113.1922
bfa,2014,110.9764
bfa,2015,108.7606
bfa,2016,106.5448
bfa,2017,104.329
bfa,2018,102.0658
bfa,2019,99.8026
bfa,2020,97.5394
bgd,1960,204.0016
bgd,1961,205.1018
bgd,1962,206.202
bgd,1963,206.9088
bgd,1964,207.6156
bgd,1965,208.3224
bgd,1966,209.0292
bgd,1967,209.736
bgd,1968,208.5898
bgd,1969,207.4436
bgd,1970,206.2974
bgd,1971,205.1512
bgd,1972,204.005
bgd,1973,202.8922
bgd,1974,201.7794
bgd,1975,200.6666
bgd,1976,199.5538
bgd,1977,198.441
bgd,1978,196.4624
bgd,1979,194.4838
bgd,1980,192.5052
bgd,1981,190.5266
bgd,1982,188.548
bgd,1983,184.779
bgd,1984,181.01
bgd,1985,177.241
bgd,1986,173.472
bgd,1987,169.703
bgd,1988,164.4558
bgd,1989,159.2086
bgd,1990,153.9614
bgd,1991,148.7142
bgd,1992,143.467
bgd,1993,139.0954
bgd,1994,134.7238
bgd,1995,130.3522
bgd,1996,125.9806
bgd,1997,121.609
bgd,1998,118.4906
bgd,1999,115.3722
bgd,2000,112.2538
bgd,2001,109.1354
bgd,2002,106.017
bgd,2003,103.6338
bgd,2004,101.2506
bgd,2005,98.8674
bgd,2006,96.4842
bgd,2007,94.101
bgd,2008,93.0018
bgd,2009,91.9026
bgd,2010,90.8034
bgd,2011,89.7042
bgd,2012,88.605
bgd,2013,87.4764
bgd,2014,86.3478
bgd,2015,85.2192
bgd,2016,84.0906
bgd,2017,82.962
bgd,2018,82.3128
bgd,2019,81.6636
bgd,2020,81.0144
bgr,1960,67.663
bgr,1961,68.919
bgr,1962,70.175
bgr,1963,70.0762
bgr,1964,69.9774
bgr,1965,69.8786
bgr,1966,69.7798
bgr,1967,69.681
bgr,1968,70.0012
bgr,1969,70.3214
bgr,1970,70.6416
bgr,1971,70.9618
bgr,1972,71.282
bgr,1973,72.5114
bgr,1974,73.7408
bgr,1975,74.9702
bgr,1976,76.1996
bgr,1977,77.429
bgr,1978,77.9108
bgr,1979,78.3926
bgr,1980,78.8744
bgr,1981,79.3562
bgr,1982,79.838
bgr,1983,79.021
bgr,1984,78.204
bgr,1985,77.387
bgr,1986,76.57
bgr,1987,75.753
bgr,1988,73.9452
bgr,1989,72.1374
bgr,1990,70.3296
bgr,1991,68.5218
bgr,1992,66.714
bgr,1993,63.021
bgr,1994,59.328
bgr,1995,55.635
bgr,1996,51.942
bgr,1997,48.249
bgr,1998,47.102
bgr,1999,45.955
bgr,2000,44.808
bgr,2001,43.661
bgr,2002,42.514
bgr,2003,43.2528
bgr,2004,43.9916
bgr,2005,44.7304
bgr,2006,45.4692
bgr,2007,46.208
bgr,2008,45.7176
bgr,2009,45.2272
bgr,2010,44.7368
bgr,2011,44.2464
bgr,2012,43.756
bgr,2013,42.9768
bgr,2014,42.1976
bgr,2015,41.4184
bgr,2016,40.6392
bgr,2017,39.86
bgr,2018,39.3266
bgr,2019,38.7932
bgr,2020,38.2598
bhr,1960,88.455
bhr,1961,88.954
bhr,1962,89.453
bhr,1963,88.954
bhr,1964,88.455
bhr,1965,87.956
bhr,1966,87.457
bhr,1967,86.958
bhr,1968,84.4128
bhr,1969,81.8676
bhr,1970,79.3224
bhr,1971,76.7772
bhr,1972,74.232
bhr,1973,72.4354
bhr,1974,70.6388
bhr,1975,68.8422
bhr,1976,67.0456
bhr,1977,65.249
bhr,1978,62.5222
bhr,1979,59.7954
bhr,1980,57.0686
bhr,1981,54.3418
bhr,1982,51.615
bhr,1983,47.8004
bhr,1984,43.9858
bhr,1985,40.1712
bhr,1986,36.3566
bhr,1987,32.542
bhr,1988,30.4958
bhr,1989,28.4496
bhr,1990,26.4034
bhr,1991,24.3572
bhr,1992,22.311
bhr,1993,21.6048
bhr,1994,20.8986
bhr,1995,20.1924
bhr,1996,19.4862
bhr,1997,18.78
bhr,1998,18.381
bhr,1999,17.982
bhr,2000,17.583
bhr,2001,17.184
bhr,2002,16.785
bhr,2003,16.3854
bhr,2004,15.9858
bhr,2005,15.5862
bhr,2006,15.1866
bhr,2007,14.787
bhr,2008,14.6282
bhr,2009,14.4694
bhr,2010,14.3106
bhr,2011,14.1518
bhr,2012,13.993
bhr,2013,13.868
bhr,2014,13.743
bhr,2015,13.618
bhr,2016,13.493
bhr,2017,13.368
bhr,2018,13.239
bhr,2019,13.11
bhr,2020,12.981
bhs,1960,91.8424
bhs,1961,92.6312
bhs,1962,93.42
bhs,1963,89.6002
bhs,1964,85.7804
bhs,1965,81.9606
bhs,1966,78.1408
bhs,1967,74.321
bhs,1968,76.4092
bhs,1969,78.4974
bhs,1970,80.5856
bhs,1971,82.6738
bhs,1972,84.762
bhs,1973,86.0724
bhs,1974,87.3828
bhs,1975,88.6932
bhs,1976,90.0036
bhs,1977,91.314
bhs,1978,90.1788
bhs,1979,89.0436
bhs,1980,87.9084
bhs,1981,86.7732
bhs,1982,85.638
bhs,1983,82.4696
bhs,1984,79.3012
bhs,1985,76.1328
bhs,1986,72.9644
bhs,1987,69.796
bhs,1988,69.7654
bhs,1989,69.7348
bhs,1990,69.7042
bhs,1991,69.6736
bhs,1992,69.643
bhs,1993,68.0948
bhs,1994,66.5466
bhs,1995,64.9984
bhs,1996,63.4502
bhs,1997,61.902
bhs,1998,58.342
bhs,1999,54.782
bhs,2000,51.222
bhs,2001,47.662
bhs,2002,44.102
bhs,2003,43.1744
bhs,2004,42.2468
bhs,2005,41.3192
bhs,2006,40.3916
bhs,2007,39.464
bhs,2008,38.1306
bhs,2009,36.7972
bhs,2010,35.4638
bhs,2011,34.1304
bhs,2012,32.797
bhs,2013,32.2378
bhs,2014,31.6786
bhs,2015,31.1194
bhs,2016,30.5602
bhs,2017,30.001
bhs,2018,29.2254
bhs,2019,28.4498
bhs,2020,27.6742
bih,1960,42.9812
bih,1961,44.7526
bih,1962,46.524
bih,1963,47.862
bih,1964,49.2
bih,1965,50.538
bih,1966,51.876
bih,1967,53.214
bih,1968,52.7768
bih,1969,52.3396
bih,1970,51.9024
bih,1971,51.4652
bih,1972,51.028
bih,1973,49.7508
bih,1974,48.4736
bih,1975,47.1964
bih,1976,45.9192
bih,1977,44.642
bih,1978,43.009
bih,1979,41.376
bih,1980,39.743
bih,1981,38.11
bih,1982,36.477
bih,1983,36.5556
bih,1984,36.6342
bih,1985,36.7128
bih,1986,36.7914
bih,1987,36.87
bih,1988,34.6132
bih,1989,32.3564
bih,1990,30.0996
bih,1991,27.8428
bih,1992,25.586
bih,1993,25.5168
bih,1994,25.4476
bih,1995,25.3784
bih,1996,25.3092
bih,1997,25.24
bih,1998,23.9656
bih,1999,22.6912
bih,2000,21.4168
bih,2001,20.1424
bih,2002,18.868
bih,2003,18.3324
bih,2004,17.7968
bih,2005,17.2612
bih,2006,16.7256
bih,2007,16.19
bih,2008,15.3634
bih,2009,14.5368
bih,2010,13.7102
bih,2011,12.8836
bih,2012,12.057
bih,2013,11.574
bih,2014,11.091
bih,2015,10.608
bih,2016,10.125
bih,2017,9.642
bih,2018,9.149
bih,2019,8.656
bih,2020,8.163
blr,1960,16.57
blr,1961,16.819
blr,1962,17.068
blr,1963,17.1628
blr,1964,17.2576
blr,1965,17.3524
blr,1966,17.4472
blr,1967,17.542
blr,1968,18.872
blr,1969,20.202
blr,1970,21.532
blr,1971,22.862
blr,1972,24.192
blr,1973,25.265
blr,1974,26.338
blr,1975,27.411
blr,1976,28.484
blr,1977,29.557
blr,1978,30.2236
blr,1979,30.8902
blr,1980,31.5568
blr,1981,32.2234
blr,1982,32.89
blr,1983,33.869
blr,1984,34.848
blr,1985,35.827
blr,1986,36.806
blr,1987,37.785
blr,1988,39.0752
blr,1989,40.3654
blr,1990,41.6556
blr,1991,42.9458
blr,1992,44.236
blr,1993,41.993
blr,1994,39.75
blr,1995,37.507
blr,1996,35.264
blr,1997,33.021
blr,1998,31.275
blr,1999,29.529
blr,2000,27.783
blr,2001,26.037
blr,2002,24.291
blr,2003,23.8958
blr,2004,23.5006
blr,2005,23.1054
blr,2006,22.7102
blr,2007,22.315
blr,2008,22.1266
blr,2009,21.9382
blr,2010,21.7498
blr,2011,21.5614
blr,2012,21.373
blr,2013,19.9998
blr,2014,18.6266
blr,2015,17.2534
blr,2016,15.8802
blr,2017,14.507
blr,2018,13.7516
blr,2019,12.9962
blr,2020,12.2408
blz,1960,181.72
blz,1961,181.16
blz,1962,180.6
blz,1963,180.04
blz,1964,179.48
blz,1965,178.92
blz,1966,178.36
blz,1967,177.8
blz,1968,177.24
blz,1969,176.68
blz,1970,176.12
blz,1971,175.56
blz,1972,175
blz,1973,174.72
