geo,time,ny_adj_dkap_gn_zs
tgo,1977,5.18196
tgo,1978,6.25207
tgo,1979,7.16283
tgo,1980,7.92793
tgo,1981,9.89633
tgo,1982,10.16539
tgo,1983,11.18193
tgo,1984,11.12109
tgo,1985,9.84442
tgo,1986,8.81063
tgo,1987,8.72733
tgo,1988,7.00381
tgo,1989,6.87853
tgo,1990,6.10471
tgo,1991,7.08868
tgo,1992,6.64576
tgo,1993,8.24013
tgo,1994,6.50237
tgo,1995,5.77166
tgo,1996,4.03177
tgo,1997,3.26208
tgo,1998,4.18637
tgo,1999,3.54582
tgo,2000,3.91664
tgo,2001,3.87894
tgo,2002,3.57519
tgo,2003,3.4682
tgo,2004,3.65079
tgo,2005,3.92852
tgo,2006,0.63752
tgo,2007,3.91849
tgo,2008,4.82243
tgo,2009,6.05557
tgo,2010,8.08472
tgo,2011,9.60084
tgo,2012,10.66029
tgo,2013,9.40585
tgo,2014,8.68031
tgo,2015,7.34363
tgo,2016,7.24858
tgo,2017,7.04132
tgo,2018,6.66001
tgo,2019,6.44802
tha,1970,7.32639
tha,1971,8.02803
tha,1972,8.19387
tha,1973,7.1757
tha,1974,6.63966
tha,1975,7.14617
tha,1976,7.25079
tha,1977,7.21556
tha,1978,7.03907
tha,1979,7.27146
tha,1980,8.89276
tha,1981,9.16086
tha,1982,9.48051
tha,1983,9.71504
tha,1984,10.28636
tha,1985,10.83736
tha,1986,11.31183
tha,1987,11.04951
tha,1988,10.52199
tha,1989,10.43071
tha,1990,11.96421
tha,1991,12.12777
tha,1992,12.0237
tha,1993,12.28917
tha,1994,12.67709
tha,1995,13.15587
tha,1996,14.00928
tha,1997,16.56642
tha,1998,19.95195
tha,1999,18.46985
tha,2000,18.73634
tha,2001,19.62295
tha,2002,17.86553
tha,2003,16.83014
tha,2004,16.03504
tha,2005,15.59341
tha,2006,15.16135
tha,2007,14.70978
tha,2008,15.64319
tha,2009,15.95176
tha,2010,15.36197
tha,2011,15.75586
tha,2012,16.60707
tha,2013,17.24218
tha,2014,17.64356
tha,2015,17.98936
tha,2016,17.93947
tha,2017,17.76969
tha,2018,17.8864
tha,2019,17.76479
tjk,1990,0.96458
tjk,1991,0.59221
tjk,1992,0.59221
tjk,1993,0.59208
tjk,1994,9.18048
tjk,1995,6.5624
tjk,1996,10.76914
tjk,1997,5.83759
tjk,1998,8.46271
tjk,1999,12.33393
tjk,2000,11.22807
tjk,2001,12.91557
tjk,2002,16.09325
tjk,2003,12.78629
tjk,2004,18.42308
tjk,2005,19.03831
tjk,2006,10.58133
tjk,2007,6.86104
tjk,2008,7.34268
tjk,2009,6.37999
tjk,2010,15.04173
tjk,2011,16.00604
tjk,2012,14.18625
tjk,2013,16.56277
tjk,2014,11.6453
tjk,2015,10.1709
tjk,2016,5.64449
tjk,2017,3.74162
tjk,2018,5.79133
tjk,2019,4.75234
tkm,1993,17.85025
tkm,1994,14.66247
tkm,1995,18.33682
tkm,1996,19.32606
tkm,1997,16.30829
tkm,1998,15.4194
tkm,1999,15.23306
tkm,2000,15.66003
tkm,2001,15.02036
tkm,2002,15.28844
tkm,2003,15.01212
tkm,2004,15.02204
tkm,2005,15.50773
tkm,2006,15.42834
tkm,2007,15.16827
tkm,2008,18.69471
tkm,2009,18.98714
tkm,2010,19.63669
tkm,2011,21.03282
tkm,2012,21.23673
tkm,2013,20.84251
tkm,2014,20.74916
tkm,2015,19.74817
tkm,2016,19.553
tkm,2017,19.82458
tkm,2018,19.85336
tls,2000,3.66747
tls,2001,4.03722
tls,2002,3.13578
tls,2003,3.61563
tls,2004,3.16701
tls,2005,2.57867
tls,2006,1.76367
tls,2007,1.54132
tls,2008,1.18378
tls,2009,1.86246
tls,2010,1.48927
tls,2011,1.43485
tls,2012,1.60599
tls,2013,2.14706
tls,2014,2.47988
tls,2015,3.59607
tls,2016,4.78354
tls,2017,4.13737
tls,2018,4.08205
tls,2019,4.13652
ton,1981,6.43626
ton,1982,5.7573
ton,1983,6.25952
ton,1984,6.02048
ton,1985,6.52726
ton,1986,6.38031
ton,1987,6.44119
ton,1988,6.29687
ton,1989,6.71242
ton,1990,6.76116
ton,1991,6.48146
ton,1992,6.6127
ton,1993,6.46156
ton,1994,7.1159
ton,1995,8.18905
ton,1996,7.87316
ton,1997,7.35834
ton,1998,7.97083
ton,1999,7.72078
ton,2000,8.35002
ton,2001,8.38978
ton,2002,7.88896
ton,2003,7.96569
ton,2004,8.29234
ton,2005,8.47472
ton,2006,7.78884
ton,2007,7.92093
ton,2008,7.96824
ton,2009,7.95944
ton,2010,8.47187
ton,2011,8.67199
ton,2012,8.77947
ton,2013,8.68554
ton,2014,8.74789
ton,2015,8.90595
ton,2016,9.00978
ton,2017,8.9286
ton,2018,8.56265
ton,2019,8.50106
tto,1970,10.11081
tto,1971,10.5794
tto,1972,12.76774
tto,1973,9.40583
tto,1974,8.91358
tto,1975,6.13957
tto,1976,8.51837
tto,1977,9.4334
tto,1978,7.21981
tto,1979,6.65791
tto,1980,5.86437
tto,1981,5.73092
tto,1982,5.85763
tto,1983,7.65159
tto,1984,8.70427
tto,1985,9.15962
tto,1986,11.20737
tto,1987,12.34359
tto,1988,12.50828
tto,1989,12.85127
tto,1990,11.2367
tto,1991,12.52581
tto,1992,13.4402
tto,1993,12.55026
tto,1994,12.43685
tto,1995,10.64278
tto,1996,13.13009
tto,1997,12.46659
tto,1998,12.7248
tto,1999,12.97248
tto,2000,13.00471
tto,2001,13.13426
tto,2002,13.2332
tto,2003,15.07061
tto,2004,11.7751
tto,2005,12.89962
tto,2006,14.04472
tto,2007,13.28437
tto,2008,10.82504
tto,2009,15.10923
tto,2010,16.06545
tto,2011,17.6316
tto,2012,18.98802
tto,2013,15.75427
tto,2014,11.0644
tto,2015,10.53502
tto,2016,13.65579
tto,2017,12.48358
tto,2018,11.13394
tto,2019,10.74426
tun,1970,6.80908
tun,1971,6.51205
tun,1972,6.17096
tun,1973,6.61986
tun,1974,5.53596
tun,1975,5.82986
tun,1976,7.94351
tun,1977,8.47462
tun,1978,8.99546
tun,1979,9.237
tun,1980,9.43994
tun,1981,9.39883
tun,1982,9.91292
tun,1983,10.45916
tun,1984,11.02616
tun,1985,11.95967
tun,1986,12.98641
tun,1987,12.53727
tun,1988,11.70448
tun,1989,11.18356
tun,1990,10.80674
tun,1991,10.83058
tun,1992,18.17984
tun,1993,18.67171
tun,1994,18.56689
tun,1995,18.2835
tun,1996,18.0605
tun,1997,16.88178
tun,1998,16.95589
tun,1999,16.52513
tun,2000,16.07523
tun,2001,15.32582
tun,2002,15.82061
tun,2003,15.51398
tun,2004,15.30609
tun,2005,15.47836
tun,2006,15.52499
tun,2007,15.65528
tun,2008,15.34881
tun,2009,15.44525
tun,2010,15.49131
tun,2011,16.38809
tun,2012,17.01942
tun,2013,14.91525
tun,2014,11.34392
tun,2015,8.53883
tun,2016,5.69015
tun,2017,3.20956
tun,2018,1.33883
tun,2019,1.41035
tur,1970,14.03207
tur,1971,14.1005
tur,1972,14.12727
tur,1973,13.69708
tur,1974,13.9813
tur,1975,14.74603
tur,1976,14.80916
tur,1977,14.69312
tur,1978,14.69889
tur,1979,14.81135
tur,1980,14.86505
tur,1981,14.92657
tur,1982,14.97503
tur,1983,14.98916
tur,1984,15.00913
tur,1985,14.97843
tur,1986,15.00365
tur,1987,16.5445
tur,1988,17.11056
tur,1989,15.99797
tur,1990,15.24217
tur,1991,15.62595
tur,1992,15.49889
tur,1993,15.06574
tur,1994,16.531
tur,1995,15.8769
tur,1996,15.65722
tur,1997,15.38268
tur,1998,15.47005
tur,1999,16.22153
tur,2000,15.92411
tur,2001,17.98768
tur,2002,18.26525
tur,2003,17.14574
tur,2004,16.45154
tur,2005,15.88004
tur,2006,15.6043
tur,2007,15.57911
tur,2008,15.58411
tur,2009,16.42147
tur,2010,15.12332
tur,2011,14.47098
tur,2012,14.61282
tur,2013,14.2233
tur,2014,14.67006
tur,2015,14.83822
tur,2016,15.21886
tur,2017,15.39998
tur,2018,14.08431
tur,2019,15.35469
tuv,2001,4.29419
tuv,2002,4.20757
tuv,2003,5.41886
tuv,2004,5.0267
tuv,2005,4.30754
tuv,2006,4.35358
tuv,2007,4.28405
tuv,2008,4.73452
tuv,2009,4.20121
tuv,2010,4.44057
tuv,2011,4.94184
tuv,2012,5.43209
tuv,2013,4.98807
tuv,2014,5.64916
tuv,2015,5.03881
tuv,2016,5.41798
tuv,2017,5.95457
tuv,2018,5.39604
tuv,2019,5.9875
tza,1988,10.17488
tza,1989,10.42621
tza,1990,10.81536
tza,1991,10.52653
tza,1992,10.29934
tza,1993,10.91747
tza,1994,10.63978
tza,1995,10.78166
tza,1996,10.65036
tza,1997,10.41185
tza,1998,10.39731
tza,1999,10.39256
tza,2000,10.06401
tza,2001,10.19463
tza,2002,10.13096
tza,2003,10.32857
tza,2004,10.33905
tza,2005,10.24954
tza,2006,9.96843
tza,2007,10.18666
tza,2008,10.33657
tza,2009,10.22791
tza,2010,10.63271
tza,2011,10.7616
tza,2012,10.36738
tza,2013,10.77302
tza,2014,10.91509
tza,2015,10.77945
tza,2016,10.72622
tza,2017,10.78622
tza,2018,11.04674
tza,2019,11.34904
uga,1970,8.16614
uga,1971,8.56942
uga,1972,8.29991
uga,1973,8.64153
uga,1974,9.51662
uga,1975,9.32768
uga,1976,9.23719
uga,1977,9.10106
uga,1978,9.38382
uga,1979,11.07837
uga,1980,11.5602
uga,1981,10.79949
uga,1982,9.58157
uga,1983,8.97143
uga,1984,9.20479
uga,1985,9.48858
uga,1986,9.37094
uga,1987,8.75555
uga,1988,8.5114
uga,1989,8.45977
uga,1990,8.37339
uga,1991,8.45746
uga,1992,8.44961
uga,1993,8.11571
uga,1994,6.19894
uga,1995,6.43569
uga,1996,6.89675
uga,1997,6.8219
uga,1998,6.5533
uga,1999,6.61667
uga,2000,6.70629
uga,2001,6.65552
uga,2002,6.53332
uga,2003,6.58368
uga,2004,6.74448
uga,2005,6.62373
uga,2006,6.89242
uga,2007,7.41488
uga,2008,8.40351
uga,2009,9.57048
uga,2010,11.3271
uga,2011,13.24833
uga,2012,16.46162
uga,2013,15.15132
uga,2014,13.42568
uga,2015,11.48892
uga,2016,10.37968
uga,2017,8.95623
uga,2018,7.58271
uga,2019,7.3177
ukr,1990,19.00103
ukr,1991,19.30119
ukr,1992,20.01455
ukr,1993,18.86378
ukr,1994,18.8769
ukr,1995,20.03295
ukr,1996,19.77944
ukr,1997,19.35369
ukr,1998,19.63864
ukr,1999,20.09267
ukr,2000,17.76858
ukr,2001,17.54997
ukr,2002,17.66514
ukr,2003,18.18345
ukr,2004,16.94511
ukr,2005,15.24687
ukr,2006,14.59598
ukr,2007,13.66723
ukr,2008,13.02088
ukr,2009,16.02217
ukr,2010,14.52832
ukr,2011,13.81505
ukr,2012,12.98686
ukr,2013,13.41619
ukr,2014,12.49999
ukr,2015,12.36691
ukr,2016,12.93883
ukr,2017,11.79883
ukr,2018,11.80973
ukr,2019,11.92216
ury,1970,5.94679
ury,1971,6.68431
ury,1972,6.26446
ury,1973,6.70174
ury,1974,6.84164
ury,1975,7.58869
ury,1976,7.50424
ury,1977,7.2926
ury,1978,7.30926
ury,1979,7.73749
ury,1980,8.60221
ury,1981,7.90468
ury,1982,7.14545
ury,1983,7.58481
ury,1984,7.72431
ury,1985,8.71926
ury,1986,8.92478
ury,1987,8.95524
ury,1988,8.76074
ury,1989,8.54226
ury,1990,8.31775
ury,1991,8.342
ury,1992,8.77414
ury,1993,8.20137
ury,1994,8.20478
ury,1995,8.84664
ury,1996,8.9121
ury,1997,9.0255
ury,1998,9.07461
ury,1999,9.07522
ury,2000,8.50959
ury,2001,8.37033
ury,2002,8.06003
ury,2003,8.79314
ury,2004,9.03983
ury,2005,8.83828
ury,2006,8.85973
ury,2007,8.78915
ury,2008,9.19709
ury,2009,9.17077
ury,2010,9.40993
ury,2011,9.2569
ury,2012,9.75449
ury,2013,9.35678
ury,2014,9.56545
ury,2015,9.55992
ury,2016,9.47863
ury,2017,9.56838
ury,2018,9.6221
ury,2019,9.50025
usa,1970,12.67267
usa,1971,12.75607
usa,1972,12.56437
usa,1973,12.30526
usa,1974,13.13661
usa,1975,14.08577
usa,1976,13.87849
usa,1977,13.77435
usa,1978,13.78138
usa,1979,14.23143
usa,1980,15.00118
usa,1981,15.13334
usa,1982,15.7157
usa,1983,15.58244
usa,1984,14.72237
usa,1985,14.84428
usa,1986,15.26549
usa,1987,15.09219
usa,1988,14.75524
usa,1989,14.99023
usa,1990,15.13758
usa,1991,15.36557
usa,1992,15.05664
usa,1993,15.06704
usa,1994,14.96243
usa,1995,14.8175
usa,1996,14.60755
usa,1997,14.42882
usa,1998,14.33688
usa,1999,14.43791
usa,2000,14.55347
usa,2001,14.88787
usa,2002,14.99845
usa,2003,14.90919
usa,2004,14.79473
usa,2005,14.96631
usa,2006,15.0936
usa,2007,15.49049
usa,2008,16.06332
usa,2009,16.47003
usa,2010,15.80605
usa,2011,15.62935
usa,2012,15.45222
usa,2013,15.6103
usa,2014,15.58918
usa,2015,15.55372
usa,2016,15.65649
usa,2017,15.67858
usa,2018,15.64502
usa,2019,15.77193
uzb,1992,4.77272
uzb,1993,4.17519
uzb,1994,5.12544
uzb,1995,5.59355
uzb,1996,5.85112
uzb,1997,6.78676
uzb,1998,7.52759
uzb,1999,7.6841
uzb,2000,8.39789
uzb,2001,8.30983
uzb,2002,8.3581
uzb,2003,8.33209
uzb,2004,8.25402
uzb,2005,8.23651
uzb,2006,8.67142
uzb,2007,7.79671
uzb,2008,8.11289
uzb,2009,8.52893
uzb,2010,9.59736
uzb,2011,9.30293
uzb,2012,9.31443
uzb,2013,9.62107
uzb,2014,9.95331
uzb,2015,10.10353
uzb,2016,10.80928
uzb,2017,10.7226
uzb,2018,10.74162
uzb,2019,12.30062
vct,1970,4.97185
vct,1971,4.78943
vct,1972,3.7453
vct,1973,4.21816
vct,1974,4.76862
vct,1975,5.20313
vct,1976,4.34074
vct,1977,4.36831
vct,1978,3.94143
vct,1979,3.89418
vct,1980,4.07404
vct,1981,3.90883
vct,1982,3.77281
vct,1983,3.53891
vct,1984,3.41112
vct,1985,3.63726
vct,1986,3.58884
vct,1987,3.4245
vct,1988,3.33535
vct,1989,3.41407
vct,1990,3.73207
vct,1991,3.39082
vct,1992,3.08651
vct,1993,3.32291
vct,1994,3.4376
vct,1995,3.2941
vct,1996,3.36254
vct,1997,3.5855
vct,1998,3.94977
vct,1999,4.37746
vct,2000,3.62277
vct,2001,4.61159
vct,2002,4.76947
vct,2003,5.10299
vct,2004,5.70954
vct,2005,6.1644
vct,2006,6.54426
vct,2007,7.95
vct,2008,9.28162
vct,2009,11.61428
vct,2010,15.22485
vct,2011,18.20494
vct,2012,19.30657
vct,2013,19.0997
vct,2014,19.30902
vct,2015,16.82653
vct,2016,17.47492
vct,2017,17.61417
vct,2018,17.61657
vct,2019,17.60922
ven,1970,9.86047
ven,1971,9.93152
ven,1972,9.27522
ven,1973,8.53537
ven,1974,6.08097
ven,1975,6.47339
ven,1976,6.38857
ven,1977,6.86647
ven,1978,7.50453
ven,1979,7.30559
ven,1980,6.81742
ven,1981,7.03247
ven,1982,7.74017
ven,1983,8.67054
ven,1984,6.62382
ven,1985,6.7019
ven,1986,7.63671
ven,1987,6.90312
ven,1988,7.01415
ven,1989,6.14336
ven,1990,5.44981
ven,1991,5.94875
ven,1992,6.26672
ven,1993,6.53058
ven,1994,6.01637
ven,1995,5.52599
ven,1996,5.11799
ven,1997,5.66775
ven,1998,6.23893
ven,1999,6.06294
ven,2000,5.71733
ven,2001,6.13534
ven,2002,6.79705
ven,2003,6.33662
ven,2004,5.57442
ven,2005,4.92538
ven,2006,5.14613
ven,2007,6.70765
ven,2008,5.57082
ven,2009,6.23098
ven,2010,5.95522
ven,2011,6.18735
ven,2012,6.11817
ven,2013,6.2076
ven,2014,6.03907
vnm,1989,3.47
vnm,1990,3.66382
vnm,1991,3.45257
vnm,1992,3.22098
vnm,1993,3.08491
vnm,1994,3.17532
vnm,1995,3.2712
vnm,1996,3.34616
vnm,1997,3.70762
vnm,1998,4.34144
vnm,1999,5.36397
vnm,2000,5.85336
vnm,2001,7.09015
vnm,2002,8.32249
vnm,2003,9.95216
vnm,2004,11.64887
vnm,2005,14.13085
vnm,2006,15.38816
vnm,2007,15.52417
vnm,2008,16.31299
vnm,2009,19.52711
vnm,2010,16.94569
vnm,2011,16.64661
vnm,2012,15.9673
vnm,2013,15.39906
vnm,2014,14.70133
vnm,2015,14.23167
vnm,2016,14.0986
vnm,2017,14.1015
vnm,2018,14.19118
vnm,2019,14.5195
vut,1979,8.50008
vut,1980,8.8718
vut,1981,8.8572
vut,1982,9.26845
vut,1983,8.11039
vut,1984,8.0152
vut,1985,8.19737
vut,1986,7.89398
vut,1987,9.48658
vut,1988,8.99364
vut,1989,8.66995
vut,1990,8.50285
vut,1991,9.85674
vut,1992,10.04778
vut,1993,9.67591
vut,1994,9.96601
vut,1995,10.24788
vut,1996,9.94517
vut,1997,9.83916
vut,1998,9.11607
vut,1999,8.97989
vut,2000,9.38388
vut,2001,8.6132
vut,2002,8.61118
vut,2003,8.90878
vut,2004,9.11139
vut,2005,9.13043
vut,2006,8.86956
vut,2007,8.98385
vut,2008,8.48794
vut,2009,9.49773
vut,2010,9.82882
vut,2011,9.45417
vut,2012,9.06499
vut,2013,8.58941
vut,2014,8.56184
vut,2015,8.74081
vut,2016,8.91049
vut,2017,9.27289
vut,2018,9.04379
vut,2019,8.99226
wsm,1982,11.5937
wsm,1983,11.51002
wsm,1984,12.56219
wsm,1985,13.59937
wsm,1986,13.51628
wsm,1987,13.2246
wsm,1988,13.99501
wsm,1989,14.1884
wsm,1990,13.57961
wsm,1991,13.61594
wsm,2002,12.25298
wsm,2003,12.84543
wsm,2004,12.76425
wsm,2005,12.74104
wsm,2006,12.46798
wsm,2007,12.35615
wsm,2008,12.17106
wsm,2009,11.61836
wsm,2010,11.90533
wsm,2011,11.68786
wsm,2012,11.31847
wsm,2013,11.41262
wsm,2014,11.62308
wsm,2015,11.71241
wsm,2016,11.71306
wsm,2017,11.5447
wsm,2018,11.33934
wsm,2019,11.51885
yem,1990,6.22278
yem,1991,6.42486
yem,1992,6.08443
yem,1993,5.96665
yem,1994,5.83707
yem,1995,5.69122
yem,1996,5.69879
yem,1997,5.70062
yem,1998,5.53801
yem,1999,5.79681
yem,2000,5.7492
yem,2001,5.57718
yem,2002,5.53777
yem,2003,5.7251
yem,2004,7.51333
yem,2005,6.39407
yem,2006,6.47118
yem,2007,6.73499
yem,2008,7.12526
yem,2009,6.49764
yem,2010,6.1986
yem,2011,4.23011
yem,2012,5.147
yem,2013,4.83911
yem,2014,4.69363
yem,2015,4.80307
yem,2016,4.64585
yem,2017,4.5718
yem,2018,4.25667
yem,2019,2.59121
zaf,1970,11.72642
zaf,1971,12.21577
zaf,1972,12.77212
zaf,1973,12.08719
zaf,1974,12.00543
zaf,1975,13.77191
zaf,1976,15.28107
zaf,1977,15.93684
zaf,1978,16.37356
zaf,1979,16.27791
zaf,1980,14.5733
zaf,1981,15.19075
zaf,1982,16.4817
zaf,1983,17.00581
zaf,1984,16.48007
zaf,1985,17.46147
zaf,1986,18.69345
zaf,1987,17.94924
zaf,1988,17.28654
zaf,1989,17.10551
zaf,1990,16.72786
zaf,1991,15.78682
zaf,1992,15.14133
zaf,1993,14.27
zaf,1994,13.86007
zaf,1995,13.86613
zaf,1996,13.57247
zaf,1997,13.51815
zaf,1998,13.85281
zaf,1999,14.11648
zaf,2000,13.75489
zaf,2001,13.8149
zaf,2002,13.50126
zaf,2003,13.22945
zaf,2004,12.46515
zaf,2005,12.26532
zaf,2006,12.55666
zaf,2007,12.92156
zaf,2008,13.704
zaf,2009,14.04993
zaf,2010,13.47497
zaf,2011,13.23356
zaf,2012,13.50653
zaf,2013,14.01109
zaf,2014,14.18293
zaf,2015,14.18951
zaf,2016,14.57957
zaf,2017,14.15107
zaf,2018,14.33278
zaf,2019,14.45099
zmb,1970,11.22052
zmb,1971,14.67703
zmb,1972,16.07155
zmb,1973,15.21196
zmb,1974,12.94289
zmb,1975,17.31558
zmb,1976,16.69322
zmb,1977,15.98582
zmb,1978,14.90576
zmb,1979,13.24017
zmb,1980,12.92569
zmb,1981,11.64518
zmb,1982,12.80019
zmb,1983,11.72107
zmb,1984,15.40221
zmb,1985,16.62826
zmb,1986,25.77286
zmb,1987,23.06425
zmb,1988,18.9644
zmb,1989,18.67324
zmb,1990,17.83554
zmb,1991,19.56538
zmb,1992,18.91201
zmb,1993,16.79527
zmb,1994,15.04349
zmb,1995,15.40062
zmb,1996,15.89746
zmb,1997,15.84388
zmb,1998,16.12021
zmb,1999,15.91932
zmb,2000,15.73336
zmb,2001,15.8359
zmb,2002,16.08672
zmb,2003,15.93662
zmb,2004,16.60963
zmb,2005,16.48651
zmb,2006,16.81306
zmb,2007,17.32645
zmb,2008,16.90067
zmb,2009,16.18903
zmb,2010,17.13915
zmb,2011,16.73926
zmb,2012,16.14338
zmb,2013,16.11613
zmb,2014,16.06934
zmb,2015,16.60277
zmb,2016,16.70342
zmb,2017,17.14322
zmb,2018,17.07258
zmb,2019,17.00492
zwe,1970,2.65949
zwe,1971,2.52651
zwe,1972,2.33539
zwe,1973,2.33053
zwe,1974,2.25396
zwe,1975,2.49175
zwe,1976,2.61856
zwe,1977,2.94044
zwe,1978,2.62539
zwe,1979,2.44562
zwe,1980,2.29375
zwe,1981,1.88864
zwe,1982,1.88331
zwe,1983,1.71651
zwe,1984,1.91913
zwe,1985,1.89314
zwe,1986,1.9386
zwe,1987,2.08454
zwe,1988,1.90748
zwe,1989,1.87514
zwe,1990,1.92631
zwe,1991,1.91823
zwe,1992,2.54663
zwe,1993,3.01284
zwe,1994,3.33505
zwe,1995,4.07007
zwe,1996,4.1087
zwe,1997,5.01429
zwe,1998,5.97341
zwe,1999,6.45832
zwe,2000,8.54569
zwe,2001,7.87295
zwe,2002,9.3738
zwe,2003,13.58328
zwe,2004,14.72012
zwe,2005,16.23742
zwe,2006,20.16126
zwe,2007,16.93002
zwe,2008,20.91557
zwe,2009,11.60114
zwe,2010,11.13971
zwe,2011,11.59992
zwe,2012,10.8217
zwe,2013,7.96851
zwe,2014,8.76917
zwe,2015,8.45878
zwe,2016,8.85007
zwe,2017,8.78434
zwe,2018,9.26687
zwe,2019,10.24863
