geo,time,nv_mnf_mtrn_zs_un
aus,1981,15.91522
aus,1982,16.57846
aus,1983,16.53925
aus,1984,15.20635
aus,1985,15.44012
aus,1986,15.32102
aus,1987,15.07448
aus,1988,14.8769
aus,1989,15.35213
aus,1990,15.61724
aus,1991,14.75875
aus,1992,6.39645
aus,1993,14.9764
aus,1994,14.91661
aus,1995,14.0993
aus,1996,14.0993
aus,1997,14.30178
aus,1998,15.83946
aus,1999,15.18891
aus,2000,14.89325
aus,2001,13.71807
aus,2002,13.10675
aus,2003,13.00866
aus,2004,13.65996
aus,2005,13.25284
aus,2006,13.5104
aus,2007,19.64317
aus,2008,19.14945
aus,2009,20.05196
aus,2010,19.11936
aus,2011,15.52086
aus,2012,10.513
aus,2013,16.76051
aus,2014,15.9547
aus,2015,16.71256
aus,2016,18.92145
aus,2017,17.99717
aus,2018,17.97926
aus,2019,18.67535
aut,1963,9.61838
aut,1964,9.77434
aut,1965,9.90475
aut,1966,9.91097
aut,1967,10.24356
aut,1968,10.25203
aut,1969,11.08029
aut,1970,11.61482
aut,1971,12.24587
aut,1972,11.84524
aut,1973,12.15181
aut,1974,11.63513
aut,1975,12.52517
aut,1976,12.50388
aut,1977,12.47397
aut,1978,12.637
aut,1979,12.49294
aut,1980,14.82433
aut,1981,15.43466
aut,1982,15.52613
aut,1983,13.59667
aut,1984,14.9159
aut,1985,16.00332
aut,1986,14.84465
aut,1987,14.82612
aut,1988,14.29447
aut,1989,14.76272
aut,1990,20.27132
aut,1991,20.65548
aut,1992,19.02046
aut,1993,19.01146
aut,1994,20.25702
aut,1995,22.17474
aut,1996,22.11681
aut,1997,23.02645
aut,1998,23.95571
aut,1999,24.84786
aut,2000,25.19222
aut,2001,26.14067
aut,2002,25.50485
aut,2003,26.14611
aut,2004,26.51712
aut,2005,28.13896
aut,2006,28.43525
aut,2007,26.36735
aut,2008,27.37577
aut,2009,26.64732
aut,2010,27.16047
aut,2011,29.32545
aut,2012,29.37868
aut,2013,29.66214
aut,2014,29.66789
aut,2015,29.06426
aut,2016,28.09655
aut,2017,29.13168
aut,2018,29.591
aut,2019,29.59105
aze,2001,11.4011
aze,2002,11.62726
aze,2003,9.5661
aze,2004,8.65594
aze,2005,17.39178
aze,2006,11.73092
aze,2007,9.36237
aze,2008,5.5266
aze,2009,6.1715
aze,2010,5.71551
aze,2011,5.67675
aze,2012,5.50537
aze,2013,8.37434
aze,2014,9.16864
aze,2015,14.74934
aze,2016,14.00014
aze,2017,8.93377
aze,2018,7.93905
aze,2019,7.9389
bdi,1971,0
bdi,1972,0
bdi,1973,0
bdi,1974,0
bdi,1975,0
bdi,1976,0
bdi,1977,0
bdi,1978,0
bdi,1979,0
bdi,1980,0
bdi,1983,0
bdi,1986,0
bdi,1987,0
bdi,1988,0
bdi,1989,0
bdi,1990,0
bdi,1991,0
bel,1963,14.48998
bel,1964,14.40003
bel,1965,14.95935
bel,1966,14.75258
bel,1967,14.30581
bel,1968,14.63212
bel,1969,14.59589
bel,1970,15.65975
bel,1971,15.99716
bel,1972,15.78406
bel,1973,13.93165
bel,1974,13.45782
bel,1975,14.31984
bel,1976,14.66368
bel,1977,14.54884
bel,1978,16.07979
bel,1979,15.8903
bel,1980,15.57776
bel,1981,15.08845
bel,1982,15.15947
bel,1983,15.10718
bel,1984,14.1403
bel,1995,18.22279
bel,1996,18.78242
bel,1997,18.60439
bel,1998,19.04402
bel,1999,19.15146
bel,2000,19.00635
bel,2001,18.95806
bel,2002,18.95806
bel,2003,18.30113
bel,2004,18.22058
bel,2005,18.2385
bel,2006,18.70112
bel,2007,17.43848
bel,2008,17.71596
bel,2009,19.32151
bel,2010,17.70793
bel,2011,18.78125
bel,2012,19.36629
bel,2013,20.01923
bel,2014,19.00074
bel,2015,15.8669
bel,2016,17.04619
bel,2017,18.04326
bel,2018,16.45108
bel,2019,16.45114
ben,1974,0
ben,1975,0
ben,1976,0
ben,1977,0
ben,1978,0
ben,1979,0
ben,1980,0
ben,1981,0
bfa,1974,1.78078
bfa,1975,1.78207
bfa,1976,1.84504
bfa,1977,1.84833
bfa,1978,1.86371
bfa,1979,1.9911
bfa,1980,2.19098
bfa,1981,2.17208
bfa,1982,1.54125
bfa,1983,1.18818
