geo,time,ny_gnp_pcap_pp_kd
isr,1998,27026.56909
isr,1999,27013.53051
isr,2000,28079.68641
isr,2001,28062.6217
isr,2002,27596.44491
isr,2003,27430.22885
isr,2004,28485.61607
isr,2005,29761.0293
isr,2006,31071.97939
isr,2007,32472.22592
isr,2008,32430.81436
isr,2009,31870.8115
isr,2010,33255.28525
isr,2011,34634.86242
isr,2012,34537.76959
isr,2013,35706.4824
isr,2014,36986.27498
isr,2015,36987.5512
isr,2016,37866.67621
isr,2017,38924.31301
isr,2018,39875.63063
isr,2019,40395.07544
isr,2020,38652.46987
ita,1990,36105.56102
ita,1991,36570.99353
ita,1992,36795.15721
ita,1993,36546.30091
ita,1994,37267.67919
ita,1995,38470.61099
ita,1996,39043.29479
ita,1997,39943.35875
ita,1998,40615.63374
ita,1999,41418.66429
ita,2000,42888.15928
ita,2001,43733.27999
ita,2002,43716.551
ita,2003,43566.65343
ita,2004,44043.31404
ita,2005,44329.46082
ita,2006,45094.33145
ita,2007,45390.36935
ita,2008,44218.27992
ita,2009,42047.2837
ita,2010,42573.45188
ita,2011,42784.2199
ita,2012,41450.83165
ita,2013,40198.23678
ita,2014,39901.02021
ita,2015,39968.6146
ita,2016,40954.97106
ita,2017,41812.97134
ita,2018,42510.65534
ita,2019,43078.1241
ita,2020,39559.76347
jam,2007,9709.06904
jam,2008,9707.00697
jam,2009,9107.80989
jam,2010,9089.00397
jam,2011,9215.32679
jam,2012,9306.38249
jam,2013,9213.48975
jam,2014,9242.28933
jam,2015,9184.32272
jam,2016,9152.25998
jam,2017,9327.09002
jam,2018,9365.90852
jam,2019,9503.65514
jam,2020,8474.81569
jor,1990,7568.22201
jor,1991,7079.46911
jor,1992,7786.73437
jor,1993,7776.23481
jor,1994,7800.51915
jor,1995,8035.29486
jor,1996,7946.10734
jor,1997,8115.1837
jor,1998,8276.80253
jor,1999,8396.38235
jor,2000,8829.12083
jor,2001,9173.26899
jor,2002,9435.05814
jor,2003,9663.50061
jor,2004,10310.50646
jor,2005,10811.63388
jor,2006,11280.26252
jor,2007,11719.83271
jor,2008,11853.65768
jor,2009,11813.53471
jor,2010,11229.70337
jor,2011,10921.28119
jor,2012,10562.26491
jor,2013,10314.95721
jor,2014,10170.84249
jor,2015,10032.8831
jor,2016,9959.45729
jor,2017,9953.72785
jor,2018,9967.34923
jor,2019,10072.72061
jor,2020,9788.72156
jpn,1990,33209.0359
jpn,1991,34189.8816
jpn,1992,34407.20216
jpn,1993,34128.75453
jpn,1994,34349.67891
jpn,1995,35177.31895
jpn,1996,36330.75173
jpn,1997,36638.73207
jpn,1998,36047.87438
jpn,1999,35858.51421
jpn,2000,36868.79904
jpn,2001,36963.27194
jpn,2002,36856.18098
jpn,2003,37399.79279
jpn,2004,38324.18776
jpn,2005,39119.14324
jpn,2006,39802.18133
jpn,2007,40496.55099
jpn,2008,39815.75191
jpn,2009,37504.60625
jpn,2010,39084.56514
jpn,2011,39246.80947
jpn,2012,39791.4456
jpn,2013,40908.42877
jpn,2014,41190.30434
jpn,2015,41987.58987
jpn,2016,42180.38377
jpn,2017,43040.54532
jpn,2018,43402.71131
jpn,2019,43636.97328
kaz,1993,10591.41835
kaz,1994,9366.23873
kaz,1995,8763.22651
kaz,1996,8916.28568
kaz,1997,9183.22189
kaz,1998,9171.22536
kaz,1999,9349.74832
kaz,2000,9993.54449
kaz,2001,11521.95903
kaz,2002,12765.0785
kaz,2003,13734.71075
kaz,2004,14758.68163
kaz,2005,15396.17221
kaz,2006,16317.19092
kaz,2007,17274.6335
kaz,2008,16779.20776
kaz,2009,17769.16532
kaz,2010,17976.27447
kaz,2011,18264.09656
kaz,2012,19217.17935
kaz,2013,21068.97379
kaz,2014,21752.92385
kaz,2015,23136.8885
kaz,2016,22005.08356
kaz,2017,22157.8711
kaz,2018,22171.8375
kaz,2019,22786.55302
kaz,2020,23325.00389
ken,1990,3448.04882
ken,1991,3369.5145
ken,1992,3242.15992
ken,1993,3088.07379
ken,1994,3102.44758
ken,1995,3192.64972
ken,1996,3281.26696
ken,1997,3220.32961
ken,1998,3246.29027
ken,1999,3217.90405
ken,2000,3159.19371
ken,2001,3187.71299
ken,2002,3125.09973
ken,2003,3125.4047
ken,2004,3203.88281
ken,2005,3326.61039
ken,2006,3437.79566
ken,2007,3567.16169
ken,2008,3489.58881
ken,2009,3058.14906
ken,2010,3246.81456
ken,2011,3402.90167
ken,2012,3432.86661
ken,2013,3445.65708
ken,2014,3542.10425
ken,2015,3675.55403
ken,2016,4089.70991
ken,2017,4126.28344
ken,2018,4273.49823
ken,2019,4381.48785
ken,2020,4266.96747
kgz,1991,4678.50629
kgz,1992,3991.41314
kgz,1993,3361.23401
kgz,1994,2628.27123
kgz,1995,2453.12095
kgz,1996,2603.29848
kgz,1997,2776.0165
kgz,1998,2766.70658
kgz,1999,2782.34836
kgz,2000,2888.32239
kgz,2001,3086.61884
kgz,2002,3069.60495
kgz,2003,3262.03842
kgz,2004,3396.48203
kgz,2005,3394.22767
kgz,2006,3533.26659
kgz,2007,3813.74467
kgz,2008,3978.47981
kgz,2009,4053.88964
kgz,2010,3889.73494
kgz,2011,3867.1454
kgz,2012,4160.44723
kgz,2013,4379.80324
kgz,2014,4540.28361
kgz,2015,4632.76599
kgz,2016,4659.18954
kgz,2017,4803.23231
kgz,2018,4978.95645
kgz,2019,4750.77724
kgz,2020,4502.49256
khm,1995,1170.65816
khm,1996,1194.41143
khm,1997,1223.2867
khm,1998,1239.73581
khm,1999,1349.51748
khm,2000,1444.54673
khm,2001,1526.75914
khm,2002,1583.45356
khm,2003,1699.0518
khm,2004,1840.30711
khm,2005,2039.20849
khm,2006,2228.2211
khm,2007,2435.24284
khm,2008,2542.49133
khm,2009,2498.36245
khm,2010,2602.17269
khm,2011,2736.29493
khm,2012,2869.32302
khm,2013,3062.34275
khm,2014,3195.92832
khm,2015,3329.29081
khm,2016,3501.46699
khm,2017,3684.45967
khm,2018,3864.49677
khm,2019,4123.00184
khm,2020,4032.75143
kir,2008,2849.90761
kir,2009,2635.59129
kir,2010,2724.16443
kir,2011,2594.08701
kir,2012,2917.61954
kir,2013,3258.61386
kir,2014,3705.64932
kir,2015,4484.71918
kir,2016,3998.33973
kir,2017,4277.84368
kir,2018,4251.54865
kna,2017,25739.42918
kor,1990,12641.31667
kor,1991,13865.72172
kor,1992,14567.79055
kor,1993,15412.08635
kor,1994,16649.35858
kor,1995,18043.99441
kor,1996,19287.69497
kor,1997,20246.02269
kor,1998,18907.77671
kor,1999,20978.02754
kor,2000,22801.04448
kor,2001,23724.11341
kor,2002,25490.7206
kor,2003,26163.70029
kor,2004,27465.43359
kor,2005,28433.86694
kor,2006,29901.61423
kor,2007,31488.49601
kor,2008,32281.54194
kor,2009,32312.88003
kor,2010,34443.54124
kor,2011,35598.27827
kor,2012,36410.47352
kor,2013,37248.45937
kor,2014,38144.21084
kor,2015,38948.32998
kor,2016,39959.57395
kor,2017,41124.36929
kor,2018,42132.82564
kor,2019,43116.57374
kor,2020,42652.28022
kos,2008,7356.26903
kos,2009,7450.08042
kos,2010,7751.99745
kos,2011,8238.74366
kos,2012,8370.98164
kos,2013,8695.32123
kos,2014,8988.11469
kos,2015,9598.45981
kos,2016,10155.25024
kos,2017,10645.30314
kos,2018,10936.76139
kos,2019,11576.93829
kos,2020,10971.06884
kwt,2010,65518.94118
kwt,2011,66856.94387
kwt,2012,67190.48478
kwt,2013,66072.10343
kwt,2014,64205.53624
kwt,2015,61203.47424
kwt,2016,60888.65689
kwt,2017,58767.65534
kwt,2018,58030.87808
kwt,2019,57254.52971
lao,2017,6874.76317
lbn,1990,9196.57118
lbn,1991,10999.15835
lbn,1992,12403.2203
lbn,1993,12822.9799
lbn,1994,13382.30811
lbn,1995,13844.4596
lbn,1996,14884.52454
lbn,1997,14727.6782
lbn,1998,14956.28485
lbn,1999,14715.15309
lbn,2000,14641.01969
lbn,2001,14303.66653
lbn,2002,13498.13029
lbn,2003,11548.22517
lbn,2004,13723.97772
lbn,2005,14138.56631
lbn,2006,14401.34173
lbn,2007,16062.98559
lbn,2008,17274.97518
lbn,2009,18470.48039
lbn,2010,19248.7465
lbn,2011,18628.30996
lbn,2012,17964.63874
lbn,2013,17437.60574
lbn,2014,16794.97735
lbn,2015,16178.16274
lbn,2016,15891.85225
lbn,2017,15980.11283
lbn,2018,15586.30415
lbn,2019,14377.64877
lbn,2020,11201.42116
lbr,2017,1424.46866
lby,2017,13686.02253
lca,2017,14130.1393
lka,1990,3857.33537
lka,1991,3982.34208
lka,1992,4134.3435
lka,1993,4383.20087
lka,1994,4557.97796
lka,1995,4740.0892
lka,1996,4881.18066
lka,1997,5177.27301
lka,1998,5368.48042
lka,1999,5557.07054
lka,2000,5850.02461
lka,2001,5723.10627
lka,2002,5918.85401
lka,2003,6253.37725
lka,2004,6534.76414
lka,2005,6872.35687
lka,2006,7332.78576
lka,2007,7795.92224
lka,2008,8104.57943
lka,2009,8424.43825
lka,2010,9041.18231
lka,2011,9746.38571
lka,2012,10541.47321
lka,2013,10748.55286
lka,2014,11181.46391
lka,2015,11600.29333
lka,2016,11961.24757
lka,2017,12250.94548
lka,2018,12509.74227
lka,2019,12699.55204
lka,2020,12208.46787
lso,2007,2976.20712
lso,2008,3074.95117
lso,2009,2916.20412
lso,2010,3004.19506
lso,2011,2937.12568
lso,2012,3004.06482
lso,2013,2998.10255
lso,2014,2951.83162
lso,2015,3046.01395
lso,2016,3165.80972
lso,2017,3031.40955
lso,2018,2997.4792
lso,2019,2959.46875
ltu,2004,18789.59072
ltu,2005,20713.77692
ltu,2006,22534.08608
ltu,2007,24858.6228
ltu,2008,25953.81231
ltu,2009,23588.40561
ltu,2010,23798.50358
ltu,2011,25229.94434
ltu,2012,26503.68025
ltu,2013,27982.96668
ltu,2014,29521.7737
ltu,2015,29651.68672
ltu,2016,30788.28643
ltu,2017,32541.17287
ltu,2018,34361.99835
ltu,2019,35876.92397
ltu,2020,36037.2097
lux,1990,73136.96979
lux,1991,79231.59681
lux,1992,78632.7918
lux,1993,79859.86319
lux,1994,78492.97476
lux,1995,81516.95564
lux,1996,81642.37031
lux,1997,88624.8808
lux,1998,89055.26374
lux,1999,91804.01146
lux,2000,94964.10887
lux,2001,99649.60383
lux,2002,91304.67074
lux,2003,84012.16517
lux,2004,99738.93059
lux,2005,101427.57337
lux,2006,91790.12461
lux,2007,109543.07485
lux,2008,103885.7128
lux,2009,74223.99938
lux,2010,78714.40594
lux,2011,79002.47447
lux,2012,86227.9047
lux,2013,81159.9581
lux,2014,81842.65573
lux,2015,72288.53649
lux,2016,77202.31171
lux,2017,82296.95125
lux,2018,81514.08786
lux,2019,77860.69957
lux,2020,79101.6903
lva,1995,9671.47921
lva,1996,10024.70406
lva,1997,11028.66201
lva,1998,11828.9007
lva,1999,12063.11451
lva,2000,12977.42658
lva,2001,14035.64092
lva,2002,15186.50016
lva,2003,16520.63632
lva,2004,17806.30612
lva,2005,20132.24099
lva,2006,22421.18066
lva,2007,24710.52323
lva,2008,24588.50053
lva,2009,23226.01283
lva,2010,21389.31851
lva,2011,22095.59726
lva,2012,23804.03675
lva,2013,24661.43021
lva,2014,25457.41082
lva,2015,26505.01821
lva,2016,27470.66284
lva,2017,28601.52573
lva,2018,29547.61498
lva,2019,30529.52258
lva,2020,30093.97428
mac,2017,112282.52035
mar,1990,3707.98731
mar,1991,3893.97918
mar,1992,3757.46997
mar,1993,3644.37857
mar,1994,3986.44772
mar,1995,3696.1965
mar,1996,4127.35791
mar,1997,4004.46445
mar,1998,4265.93096
mar,1999,4261.31003
mar,2000,4284.93038
mar,2001,4548.90398
mar,2002,4649.56886
mar,2003,4878.10188
mar,2004,5072.21592
mar,2005,5206.14294
mar,2006,5529.26564
mar,2007,5668.72519
mar,2008,5941.80787
mar,2009,6044.96822
mar,2010,6196.29766
mar,2011,6415.33214
mar,2012,6496.05825
mar,2013,6738.78023
mar,2014,6754.42412
mar,2015,6991.73099
mar,2016,6969.17934
mar,2017,7168.72452
mar,2018,7301.73935
mar,2019,7398.11725
mar,2020,6881.63127
mda,1996,5532.30166
mda,1997,5638.94708
mda,1998,5198.24982
mda,1999,5083.75263
mda,2000,5303.63275
mda,2001,5774.42503
mda,2002,6375.91898
mda,2003,6923.95504
mda,2004,7575.28681
mda,2005,8139.95621
mda,2006,8426.58995
mda,2007,8524.62754
mda,2008,9227.22234
mda,2009,8382.03056
mda,2010,9147.87435
mda,2011,9659.30809
mda,2012,9835.44536
mda,2013,10735.73531
mda,2014,11204.00807
mda,2015,10957.02179
mda,2016,11540.90096
mda,2017,12315.48679
mda,2018,12952.69015
mda,2019,13704.8965
mda,2020,12822.36442
mdg,1990,1781.24474
mdg,1991,1608.48019
mdg,1992,1596.03145
mdg,1993,1584.92437
mdg,1994,1526.521
mdg,1995,1506.05109
mdg,1996,1506.01912
mdg,1997,1517.08644
mdg,1998,1530.90727
mdg,1999,1558.49929
mdg,2000,1583.26257
mdg,2001,1629.99611
mdg,2002,1385.38573
mdg,2003,1476.26347
mdg,2004,1513.37725
mdg,2005,1529.06422
mdg,2006,1561.65134
mdg,2007,1627.5423
mdg,2008,1689.49391
mdg,2009,1571.30943
mdg,2010,1532.13983
mdg,2011,1515.81552
mdg,2012,1496.27741
mdg,2013,1486.19889
mdg,2014,1505.54866
mdg,2015,1494.63038
mdg,2016,1507.43125
mdg,2017,1541.17316
mdg,2018,1548.07316
mdg,2019,1559.74187
mdg,2020,1419.67966
mdv,2014,15720.58858
mdv,2015,15717.36243
mdv,2016,16155.58596
mdv,2017,16631.32167
mdv,2018,17147.30852
mdv,2019,17710.77696
mdv,2020,11773.26598
mex,1990,14478.93425
mex,1991,14895.23039
mex,1992,15159.62013
mex,1993,15226.64346
mex,1994,15693.75777
mex,1995,14266.22566
mex,1996,15045.65751
mex,1997,15959.72196
mex,1998,16530.8313
mex,1999,16797.98889
mex,2000,17380.34283
mex,2001,17117.46397
mex,2002,16899.50116
mex,2003,16906.56362
mex,2004,17372.44081
mex,2005,17414.40728
mex,2006,18033.14918
mex,2007,18145.5403
mex,2008,18132.72339
mex,2009,16875.67194
mex,2010,17575.83104
mex,2011,17892.18263
mex,2012,18233.04546
mex,2013,18061.00979
mex,2014,18423.54338
mex,2015,18777.73886
mex,2016,19021.831
mex,2017,19209.21915
mex,2018,19385.89225
mex,2019,19096.57525
mex,2020,17234.78062
mhl,2004,4301.05997
mhl,2005,4414.66732
mhl,2006,4270.59709
mhl,2007,4401.90055
mhl,2008,4001.18222
mhl,2009,4129.40484
mhl,2010,4242.32829
mhl,2011,4240.10136
mhl,2012,3956.77356
mhl,2013,4238.73959
mhl,2014,4361.53538
mhl,2015,4747.61907
mhl,2016,4714.77232
mhl,2017,4771.76121
mhl,2018,4852.88235
mhl,2019,4956.33702
mhl,2020,4727.4025
mkd,1990,11289.41137
mkd,1991,10664.51406
mkd,1992,9794.94042
mkd,1993,9130.89644
mkd,1994,9042.0007
mkd,1995,8969.87725
mkd,1996,9028.9097
mkd,1997,9108.05376
mkd,1998,9367.36424
mkd,1999,9687.86169
mkd,2000,10065.54275
mkd,2001,9823.22714
mkd,2002,10002.85397
mkd,2003,10184.36146
mkd,2004,10692.68095
mkd,2005,11046.98165
mkd,2006,11754.26935
mkd,2007,11959.5747
mkd,2008,13054.44457
mkd,2009,13046.265
mkd,2010,13364.5355
mkd,2011,13606.37929
mkd,2012,13472.13216
mkd,2013,13813.84666
mkd,2014,14359.46958
mkd,2015,14686.7385
mkd,2016,14934.67765
mkd,2017,15084.56736
mkd,2018,15457.19391
mkd,2019,15981.25068
mkd,2020,15310.7911
mli,1990,1409.19314
mli,1991,1548.88029
mli,1992,1460.36764
mli,1993,1472.33393
mli,1994,1470.54758
mli,1995,1435.6092
mli,1996,1496.78448
mli,1997,1526.12326
mli,1998,1601.79003
mli,1999,1657.0176
mli,2000,1614.9057
mli,2001,1741.74014
mli,2002,1718.88395
mli,2003,1870.45376
mli,2004,1841.29338
mli,2005,1900.57332
mli,2006,1913.73697
mli,2007,1917.36233
mli,2008,1952.53758
mli,2009,1947.60034
mli,2010,2000.07977
mli,2011,2007.60752
mli,2012,1928.19902
mli,2013,1928.51529
mli,2014,2019.31188
mli,2015,2091.01307
mli,2016,2137.34333
mli,2017,2173.55562
mli,2018,2217.61103
mli,2019,2241.78185
mli,2020,2131.59145
mlt,2000,26560.46844
mlt,2001,27166.32577
mlt,2002,27695.7023
mlt,2003,28319.26589
mlt,2004,28172.57148
mlt,2005,28205.89598
mlt,2006,28520.40444
mlt,2007,29500.4094
mlt,2008,31482.02982
mlt,2009,29769.12819
mlt,2010,31289.63547
mlt,2011,32203.80094
mlt,2012,32462.76512
mlt,2013,33661.96666
mlt,2014,35403.22009
mlt,2015,37716.50048
mlt,2016,36635.29704
mlt,2017,38304.2029
mlt,2018,40070.42113
mlt,2019,40611.11949
mlt,2020,36333.50583
mmr,2011,2846.92666
mmr,2012,2997.03641
mmr,2013,3210.3913
mmr,2014,3427.80864
mmr,2015,3504.41159
mmr,2016,3891.24486
mmr,2017,4109.51719
mmr,2018,4336.41069
mmr,2019,4582.10232
mmr,2020,4723.19588
mne,2006,15452.2313
mne,2007,16416.64572
mne,2008,17623.23572
mne,2009,16362.48821
mne,2010,16632.47158
mne,2011,17408.12004
mne,2012,17062.97966
mne,2013,17700.79268
mne,2014,17892.61687
mne,2015,18649.82217
mne,2016,18948.91492
mne,2017,20086.50445
mne,2018,20925.34711
mne,2019,21772.62933
mne,2020,18546.1188
mng,2010,6956.99122
mng,2011,7981.42311
mng,2012,8824.57637
mng,2013,9903.99011
mng,2014,10189.2346
mng,2015,10239.78955
mng,2016,10176.56453
mng,2017,9773.63115
mng,2018,10960.06887
mng,2019,11098.9151
mng,2020,10626.79022
moz,1991,468.51589
moz,1992,416.03266
moz,1993,443.63793
moz,1994,454.01509
moz,1995,453.3347
moz,1996,495.33178
moz,1997,539.40911
moz,1998,574.50779
moz,1999,628.171
moz,2000,610.65558
moz,2001,660.47283
moz,2002,655.3922
moz,2003,738.25209
moz,2004,776.44518
moz,2005,787.7008
moz,2006,815.39309
moz,2007,865.39278
moz,2008,908.14489
moz,2009,968.47011
moz,2010,995.2602
moz,2011,1056.24584
moz,2012,1116.82351
moz,2013,1163.39747
moz,2014,1205.31015
moz,2015,1240.45693
moz,2016,1247.86187
moz,2017,1245.4477
moz,2018,1265.81583
moz,2019,1257.93948
mrt,1990,4386.77805
mrt,1991,4396.64084
mrt,1992,4373.58889
mrt,1993,4487.79343
mrt,1994,4232.11183
mrt,1995,4532.21833
mrt,1996,4868.734
mrt,1997,4543.81375
mrt,1998,4573.22419
mrt,1999,4628.90858
mrt,2000,4304.47093
mrt,2001,4062.42687
mrt,2002,4185.32362
mrt,2003,4343.95149
mrt,2004,4419.60264
mrt,2005,4642.69383
mrt,2006,5131.21166
mrt,2007,4912.07491
mrt,2008,4802.25397
mrt,2009,4740.63194
mrt,2010,4610.54301
mrt,2011,4595.36974
mrt,2012,4636.12483
mrt,2013,4699.21782
mrt,2014,4722.79796
mrt,2015,4887.00871
mrt,2016,4852.88349
mrt,2017,5035.93164
mrt,2018,5167.40454
mrt,2019,5277.28682
mrt,2020,5038.81604
mus,2006,14503.68004
mus,2007,15559.94762
mus,2008,16164.99315
mus,2009,16482.91291
mus,2010,16937.87407
mus,2011,17443.41474
mus,2012,18870.83772
mus,2013,20120.23012
mus,2014,20835.01678
mus,2015,21657.23264
mus,2016,22415.60786
mus,2017,23536.24781
mus,2018,24767.93351
mus,2019,25589.34366
mus,2020,21194.67865
mwi,2017,1439.50419
mys,1990,9926.5767
mys,1991,10511.93791
mys,1992,11123.44916
mys,1993,11973.56507
mys,1994,12754.44777
mys,1995,13656.655
mys,1996,14637.59771
mys,1997,15211.49563
mys,1998,13708.29471
mys,1999,13975.51846
mys,2000,14697.54095
mys,2001,14603.07882
mys,2002,15175.46941
mys,2003,15895.37145
mys,2004,16659.08144
mys,2005,17321.67752
mys,2006,18207.30872
mys,2007,19130.71026
mys,2008,19463.7077
mys,2009,19041.72032
mys,2010,19877.39615
mys,2011,20773.27907
mys,2012,21302.85562
mys,2013,22088.9007
mys,2014,23108.6483
mys,2015,24113.72839
mys,2016,24841.45459
mys,2017,25910.44685
mys,2018,26720.61992
mys,2019,27678.64207
mys,2020,25940.44402
nam,1990,6049.255
nam,1991,6450.36875
nam,1992,6576.68621
nam,1993,6298.96088
nam,1994,6253.77645
nam,1995,6487.67562
nam,1996,6424.42409
nam,1997,6536.91548
nam,1998,6663.69144
nam,1999,6593.8034
nam,2000,6845.77233
nam,2001,6763.08324
nam,2002,7093.73653
nam,2003,7503.477
nam,2004,8041.10045
nam,2005,7905.3162
nam,2006,8379.62559
nam,2007,8500.23797
nam,2008,8571.89358
nam,2009,8420.31652
nam,2010,8589.0606
nam,2011,8965.82052
nam,2012,9268.75022
nam,2013,9979.12166
nam,2014,10368.18257
nam,2015,10659.96487
nam,2016,10270.48517
nam,2017,9987.11762
nam,2018,9704.24012
nam,2019,9565.71037
nam,2020,8710.51216
ner,1990,1132.36939
ner,1991,1092.11341
ner,1992,1077.63342
ner,1993,1045.84391
ner,1994,1026.57227
ner,1995,1019.86558
ner,1996,999.49572
ner,1997,981.52355
ner,1998,1055.16656
ner,1999,1019.13379
ner,2000,973.24325
ner,2001,1011.08558
ner,2002,1026.87377
ner,2003,1008.02958
ner,2004,987.80023
ner,2005,1021.85354
ner,2006,1041.91199
ner,2007,1031.51498
ner,2008,1065.75574
ner,2009,1046.51937
ner,2010,1093.31436
ner,2011,1085.1152
ner,2012,1122.28538
ner,2013,1142.61878
ner,2014,1178.01549
ner,2015,1187.64553
ner,2016,1188.9417
ner,2017,1206.40343
ner,2018,1257.08218
ner,2019,1278.97108
nga,1990,3067.38753
nga,1991,3006.69693
nga,1992,3021.75929
nga,1993,2824.65107
nga,1994,2765.38145
nga,1995,2739.12167
nga,1996,2794.67016
nga,1997,2817.79424
nga,1998,2803.73321
nga,1999,2817.03
nga,2000,2655.98933
nga,2001,2864.22255
nga,2002,3191.83753
nga,2003,3296.34101
nga,2004,3529.89442
nga,2005,3631.50145
nga,2006,4009.97094
nga,2007,4052.19291
nga,2008,4226.71434
nga,2009,4428.62741
nga,2010,4635.55811
nga,2011,4758.77867
nga,2012,4848.22546
nga,2013,5045.01011
nga,2014,5311.16215
nga,2015,5356.223
nga,2016,5160.48995
nga,2017,5031.60397
nga,2018,4928.92587
nga,2019,4971.47023
nga,2020,4739.67481
nic,1994,2824.76171
nic,1995,3054.8371
nic,1996,3251.10555
nic,1997,3380.99369
nic,1998,3528.42932
nic,1999,3717.89076
nic,2000,3818.33473
nic,2001,3850.3737
nic,2002,3849.81489
nic,2003,3904.55018
nic,2004,4076.77046
nic,2005,4237.15381
nic,2006,4320.55134
nic,2007,4503.25909
nic,2008,4595.48597
nic,2009,4359.46862
nic,2010,4501.69216
nic,2011,4724.37463
nic,2012,4901.97369
nic,2013,5028.76782
nic,2014,5257.84596
nic,2015,5425.08882
nic,2016,5535.71171
nic,2017,5694.05464
nic,2018,5452.43741
nic,2019,5262.43522
nic,2020,5137.13834
nld,1990,36376.43108
nld,1991,37093.34989
nld,1992,37331.06676
nld,1993,37752.45652
nld,1994,38840.69035
nld,1995,40101.73745
nld,1996,41372.5643
nld,1997,42654.0337
nld,1998,43802.62695
nld,1999,46466.96706
nld,2000,48275.11534
nld,2001,47931.81433
nld,2002,47828.18526
nld,2003,48320.45204
nld,2004,48863.48287
nld,2005,48777.10666
nld,2006,51499.17541
nld,2007,52887.22081
nld,2008,52322.35349
nld,2009,51099.69088
nld,2010,52187.89291
nld,2011,53327.69807
nld,2012,52747.10696
nld,2013,52339.16251
nld,2014,52061.09795
nld,2015,53016.82504
nld,2016,53053.67512
nld,2017,55507.09027
nld,2018,56702.14536
nld,2019,57020.93967
nld,2020,53376.69261
nld_curacao,2017,26370.75335
nor,1990,41139.73759
nor,1991,42086.88683
nor,1992,43765.50663
nor,1993,44678.95836
nor,1994,46915.7571
nor,1995,48794.63147
nor,1996,51012.0865
nor,1997,53449.85605
nor,1998,54504.5074
nor,1999,55335.05736
nor,2000,56415.87312
nor,2001,58078.71856
nor,2002,58720.85388
nor,2003,59065.84042
nor,2004,60845.77478
nor,2005,62585.58401
nor,2006,62935.41442
nor,2007,63900.4652
nor,2008,63301.52231
nor,2009,62081.54321
nor,2010,62076.50886
nor,2011,61820.55944
nor,2012,62594.71408
nor,2013,62625.5163
nor,2014,64501.27198
nor,2015,65645.09493
nor,2016,65813.3533
nor,2017,66403.54684
nor,2018,66837.71728
nor,2019,66268.63983
nor,2020,66215.52993
npl,2001,2148.81034
npl,2002,2107.62223
npl,2003,2159.66361
npl,2004,2226.86366
npl,2005,2288.40228
npl,2006,2346.85764
npl,2007,2403.79066
npl,2008,2521.87578
npl,2009,2620.30356
npl,2010,2722.89969
npl,2011,2805.9602
npl,2012,2942.38875
npl,2013,3053.14994
npl,2014,3263.27674
npl,2015,3376.94375
npl,2016,3356.59261
npl,2017,3601.10888
npl,2018,3798.13548
npl,2019,3994.22696
npl,2020,3844.11701
nru,2017,18174.49788
nzl,1990,27028.9887
nzl,1991,24854.63622
nzl,1992,24926.07635
nzl,1993,26024.05683
nzl,1994,27099.29935
nzl,1995,28118.85252
nzl,1996,28352.79667
nzl,1997,28965.70423
nzl,1998,29335.87757
nzl,1999,30373.88203
nzl,2000,31157.01391
nzl,2001,32219.19294
nzl,2002,33159.06439
nzl,2003,34057.56828
nzl,2004,34592.66306
nzl,2005,35051.29754
nzl,2006,35550.78524
nzl,2007,36052.56014
nzl,2008,35331.60716
nzl,2009,36062.81603
nzl,2010,35862.89854
nzl,2011,36543.34672
nzl,2012,37315.96562
nzl,2013,38074.41279
nzl,2014,38843.05756
nzl,2015,39766.776
nzl,2016,40363.2389
nzl,2017,40700.46491
nzl,2018,41334.60196
nzl,2019,41806.07485
omn,1998,35579.80535
omn,1999,35436.12566
omn,2000,37457.7742
omn,2001,38579.94661
omn,2002,37470.74512
omn,2003,36208.8661
omn,2004,35980.13235
omn,2005,35436.98506
omn,2006,36636.79009
omn,2007,37079.4074
omn,2008,37494.26661
omn,2009,37782.20432
omn,2010,36021.0644
omn,2011,34868.09265
omn,2012,35292.75329
omn,2013,35221.41724
omn,2014,33000.36443
omn,2015,33568.72682
omn,2016,33687.5172
omn,2017,32003.33222
omn,2018,30631.78608
omn,2019,29071.04146
omn,2020,27277.06476
pak,1990,2841.10812
pak,1991,2897.6236
pak,1992,3033.30432
pak,1993,2993.4957
pak,1994,3015.19511
pak,1995,3080.78608
pak,1996,3133.87125
pak,1997,3062.75729
pak,1998,3039.77297
pak,1999,3097.34912
pak,2000,3160.71069
pak,2001,3183.55116
pak,2002,3178.95183
pak,2003,3303.05547
pak,2004,3485.40969
pak,2005,3631.12055
pak,2006,3761.37244
pak,2007,3838.63777
pak,2008,3820.41817
pak,2009,3829.37186
pak,2010,3835.51292
pak,2011,3873.46098
pak,2012,3924.47989
pak,2013,4006.32757
pak,2014,4105.22894
pak,2015,4207.01031
pak,2016,4337.27794
pak,2017,4495.95069
pak,2018,4657.88039
pak,2019,4603.55658
pak,2020,4467.23636
pan,1990,10345.7302
pan,1991,10835.33289
pan,1992,11607.9439
pan,1993,12213.17156
pan,1994,12422.53556
pan,1995,12073.57371
pan,1996,12624.24466
pan,1997,12991.95048
pan,1998,13561.54747
pan,1999,13641.53182
pan,2000,13916.19982
pan,2001,13697.412
pan,2002,14112.94023
pan,2003,13830.48774
pan,2004,14485.08764
pan,2005,15160.22658
pan,2006,16175.33969
pan,2007,18076.96739
pan,2008,19490.87979
pan,2009,19485.59856
pan,2010,19709.25201
