geo,time,se_prm_tenr
mda,2005,93.372
mda,2006,90.63448
mda,2007,90.0117
mda,2008,90.46353
mda,2009,90.03386
mda,2010,90.10514
mda,2011,90.5779
mda,2012,90.52817
mda,2013,90.57991
mda,2014,90.00175
mda,2015,89.94997
mda,2016,90.03561
mda,2017,89.71414
mda,2018,89.78655
mdg,1972,67.12427
mdg,1989,65.70634
mdg,1990,64.25489
mdg,1995,54.71095
mdg,1996,56.91976
mdg,1999,64.92244
mdg,2000,66.39113
mdg,2001,67.65507
mdg,2002,68.41789
mdg,2003,78.08813
mdg,2018,96.86561
mdv,1997,93.6832
mdv,1999,95.91014
mdv,2000,97.09403
mdv,2001,98.10726
mdv,2002,97.86437
mdv,2004,99.69924
mdv,2005,97.66382
mdv,2006,97.84865
mdv,2007,97.26555
mdv,2008,96.86625
mdv,2015,96.276
mdv,2016,96.29823
mdv,2017,95.42582
mex,1971,80.76854
mex,1977,88.42588
mex,1985,99.74285
mex,1986,100
mex,1987,100
mex,1988,99.10194
mex,1989,96.63541
mex,1990,98.37444
mex,1991,98.00907
mex,1992,98.24972
mex,1993,97.81289
mex,1994,97.01748
mex,1995,96.53171
mex,1996,96.06523
mex,1997,96.07538
mex,1998,96.73013
mex,1999,99.75729
mex,2000,99.8354
mex,2001,99.76405
mex,2002,99.69272
mex,2003,99.64344
mex,2004,99.61885
mex,2005,99.61853
mex,2006,99.74528
mex,2007,99.53468
mex,2008,99.55953
mex,2009,99.80355
mex,2010,99.7295
mex,2011,99.61604
mex,2012,99.56089
mex,2013,99.49125
mex,2014,99.38286
mex,2015,99.3177
mex,2016,99.21367
mex,2017,99.16952
mhl,2002,99.45585
mhl,2011,94.11373
mhl,2015,73.46722
mhl,2016,74.5278
mkd,1998,91.52067
mkd,1999,91.29531
mkd,2000,97.70197
mkd,2001,94.86286
mkd,2002,93.74603
mkd,2003,92.58005
mkd,2004,92.91026
mkd,2005,94.39764
mkd,2006,92.35763
mkd,2007,91.46441
mkd,2008,90.74566
mkd,2009,91.96401
mkd,2010,95.30565
mkd,2012,89.71004
mkd,2013,88.62747
mkd,2014,89.23011
mkd,2015,91.7157
mkd,2017,95.72853
mli,1971,17.0148
mli,1972,17.69783
mli,1973,18.06894
mli,1974,20.54241
mli,1977,20.67197
mli,1999,44.04091
mli,2002,51.62062
mli,2003,51.59715
mli,2004,51.60521
mli,2005,56.65099
mli,2006,57.96729
mli,2007,60.112
mli,2010,68.27944
mli,2011,69.26966
mli,2012,67.05216
mli,2013,62.60635
mli,2014,63.47074
mli,2015,60.63998
mli,2016,62.13872
mli,2017,67.335
mli,2018,58.94142
mlt,1971,81.74528
mlt,1972,80.65459
mlt,1973,79.04926
mlt,1974,79.80385
mlt,1975,82.54714
mlt,1976,87.84803
mlt,1977,92.99412
mlt,1978,96.59267
mlt,1979,97.5818
mlt,1980,95.23039
mlt,1981,93.51677
mlt,1982,93.45978
mlt,1983,91.87235
mlt,1984,93.0423
mlt,1985,96.3909
mlt,1986,95.96401
mlt,1987,94.78961
mlt,1988,94.60263
mlt,1989,95.16844
mlt,1990,95.79924
mlt,1991,95.92238
mlt,1992,95.84772
mlt,1993,96.16136
mlt,1994,94.97511
mlt,1995,95.91519
mlt,1996,97.45467
mlt,1997,98.34696
mlt,2011,99.17215
mlt,2012,99.75805
mlt,2013,99.51892
mlt,2014,98.94093
mlt,2015,98.98471
mlt,2016,98.46075
mlt,2017,99.55322
mmr,1971,60.75705
mmr,1973,68.00962
mmr,1974,58.77535
mmr,1978,64.29396
mmr,2000,89.72516
mmr,2001,90.8385
mmr,2002,88.72686
mmr,2003,90.53915
mmr,2004,89.08456
mmr,2005,88.82624
mmr,2006,88.61108
mmr,2007,88.95978
mmr,2008,89.83805
mmr,2009,88.9333
mmr,2010,89.00709
mmr,2014,96.1312
mmr,2017,97.66256
mmr,2018,98.0528
mne,2003,100
mne,2005,100
mne,2006,100
mne,2007,96.21284
mne,2008,96.07922
mne,2011,98.51218
mne,2012,96.26782
mne,2015,94.77612
mne,2016,93.73702
mne,2017,96.14284
mne,2018,96.87095
mng,1980,96.48373
mng,1983,93.73482
mng,1987,94.44538
mng,1995,81.0813
mng,1996,84.63128
mng,1997,85.10677
mng,1998,88.81156
mng,1999,90.70832
mng,2000,92.86049
mng,2001,94.21754
mng,2002,93.14444
mng,2003,85.97644
mng,2004,92.85244
mng,2005,93.28593
mng,2006,97.9442
mng,2007,97.74011
mng,2008,98.17242
mng,2009,96.47395
mng,2010,97.65084
mng,2011,98.0403
mng,2012,97.47327
mng,2013,95.08334
mng,2014,95.29553
mng,2015,96.79701
mng,2016,98.72633
mng,2017,98.85288
mng,2018,98.69302
moz,1973,34.21934
moz,1979,38.51612
moz,1981,36.49733
moz,1982,36.18197
moz,1983,50.22197
moz,1985,52.72202
moz,1986,51.72821
moz,1987,48.17184
moz,1988,44.23221
moz,1989,44.62412
moz,1990,46.33302
moz,1991,44.54734
moz,1992,42.71635
moz,1993,41.55607
moz,1994,42.6137
moz,1995,44.85301
moz,1998,49.58684
moz,1999,53.24219
moz,2000,57.01518
moz,2001,61.50827
moz,2002,57.07028
moz,2004,70.24087
moz,2005,75.39277
moz,2006,79.27081
moz,2007,84.40163
moz,2008,87.67972
moz,2009,88.70999
moz,2010,89.97482
moz,2011,87.68879
moz,2012,87.93646
moz,2013,89.12473
moz,2014,89.91204
moz,2015,91.51459
moz,2016,90.76644
moz,2017,89.87354
moz,2018,93.92934
mrt,1985,31.52037
mrt,1994,46.50189
mrt,1995,52.80779
mrt,1996,56.18374
mrt,1998,59.85097
mrt,1999,59.53931
mrt,2000,60.07356
mrt,2001,63.83337
mrt,2002,63.6185
mrt,2003,67.00579
mrt,2004,74.23278
mrt,2005,72.9321
mrt,2006,75.5663
mrt,2007,76.53467
mrt,2008,73.02265
mrt,2009,72.31564
mrt,2010,72.70981
mrt,2011,73.2563
mrt,2012,72.0454
mrt,2013,74.81042
mrt,2014,76.94485
mrt,2016,73.48295
mrt,2017,78.31999
mrt,2018,80.30889
mus,1972,77.95204
mus,1973,78.48824
mus,1974,79.07802
mus,1975,80.05568
mus,1976,80.1124
mus,1977,83.59573
mus,1978,81.3039
mus,1979,78.6053
mus,1980,79.26057
mus,1981,82.57425
mus,1982,88.51138
mus,1983,91.63173
mus,1984,94.81689
mus,1985,99.90822
mus,1986,98.41281
mus,1987,99.64917
mus,1988,99.45495
mus,1989,99.32785
mus,1990,97.1773
mus,1991,92.62251
mus,1993,92.76294
mus,1994,93.73893
mus,1995,94.68318
mus,1996,96.98175
mus,1997,97.90364
mus,1998,95.87979
mus,1999,92.75756
mus,2000,93.22731
mus,2001,92.75219
mus,2002,94.33415
mus,2003,93.72392
mus,2004,94.39046
mus,2005,96.02008
mus,2006,96.03757
mus,2007,96.515
mus,2008,96.67636
mus,2009,96.5883
mus,2010,96.50869
mus,2011,96.74543
mus,2012,93.79022
mus,2013,96.08616
mus,2014,96.52258
mus,2015,96.27653
mus,2016,95.33664
mus,2017,96.18162
mus,2018,94.99232
mwi,1999,98.0555
mwi,2004,98.46028
mwi,2005,98.46048
mwi,2006,97.90171
mwi,2007,95.11364
mwi,2008,97.83902
mwi,2009,98.22784
mys,1970,87.01569
mys,1971,86.73464
mys,1972,87.76241
mys,1994,97.25382
mys,1998,95.78351
mys,1999,95.61761
mys,2000,98.41488
mys,2001,97.81452
mys,2002,96.5906
mys,2003,97.09317
mys,2004,99.37525
mys,2005,99.59294
mys,2006,95.4107
mys,2007,95.11282
mys,2008,95.06773
mys,2009,95.86919
mys,2010,96.23306
mys,2012,98.54356
mys,2013,99.66427
mys,2014,99.8924
mys,2015,99.51663
nam,1989,77.33518
nam,1990,77.48139
nam,1992,80.40888
nam,1994,82.40323
nam,1995,83.30346
nam,1996,82.85373
nam,1997,84.27459
nam,1998,86.59733
nam,1999,87.38986
nam,2000,89.32258
nam,2001,91.26871
nam,2002,93.46211
nam,2003,93.76981
nam,2004,91.53549
nam,2005,91.70713
nam,2006,88.98242
nam,2007,91.69404
nam,2008,91.39408
nam,2010,92.92948
nam,2012,96.35213
nam,2013,98.21459
nam,2017,98.13524
nam,2018,98.14776
ner,1973,10.60855
ner,1974,11.13558
ner,1977,15.12498
ner,1978,16.14387
ner,1981,19.20413
ner,1986,23.33992
ner,1989,22.57018
ner,1990,22.9095
ner,1991,23.5063
ner,1992,21.42369
ner,1997,24.02891
ner,1998,24.37682
ner,1999,26.1318
ner,2000,26.89543
ner,2001,30.5249
ner,2002,34.11674
ner,2003,37.82524
ner,2004,41.31954
ner,2005,41.3199
ner,2006,42.64247
ner,2007,43.81249
ner,2010,55.14722
ner,2011,59.88326
ner,2012,61.1721
ner,2013,60.83162
ner,2014,60.86362
ner,2015,62.49335
ner,2016,63.57047
ner,2017,66.48804
nga,1999,63.11272
nga,2000,66.17986
nga,2004,67.924
nga,2005,68.36617
nga,2006,68.82653
nga,2007,71.66882
nga,2008,64.89473
nga,2009,65.9868
nga,2010,65.98292
nic,1970,52.06735
nic,1971,54.531
nic,1972,54.09324
nic,1973,54.69262
nic,1974,54.63455
nic,1975,56.6575
nic,1976,58.06063
nic,1977,57.32422
nic,1978,55.43254
nic,1980,64.11736
nic,1982,62.73692
nic,1983,63.16497
nic,1984,61.61274
nic,1985,65.61814
nic,1986,64.41338
nic,1987,65.90944
nic,1988,66.02713
nic,1989,64.23941
nic,1990,66.6239
nic,1991,69.14372
nic,1992,72.50935
nic,1993,73.33611
nic,1994,74.38078
nic,1995,72.81064
nic,1996,72.33616
nic,1999,82.20031
nic,2000,85.15372
nic,2001,88.96001
nic,2002,95.81954
nic,2004,99.19312
nic,2005,99.38332
nic,2006,97.60819
nic,2007,97.36224
nic,2008,98.12464
nic,2010,96.31971
nld,1971,92.7428
nld,1972,92.10748
nld,1973,91.52476
nld,1974,90.77491
nld,1975,90.61832
nld,1976,91.53545
nld,1977,91.88208
nld,1978,92.35679
nld,1979,92.91357
nld,1980,93.01502
nld,1981,92.43034
nld,1982,90.40533
nld,1983,88.4294
nld,1984,87.10393
nld,1985,86.56236
nld,1986,92.05286
nld,1987,93.89636
nld,1988,95.44371
nld,1989,95.9975
nld,1990,95.82034
nld,1991,95.1169
nld,1992,94.15866
nld,1993,93.53313
nld,1994,98.9616
nld,1995,99.2071
nld,1996,99.38737
nld,1997,99.66541
nld,2017,99.02854
nor,1971,97.57643
nor,1972,98.13283
nor,1976,99.68327
nor,1977,99.63729
nor,1978,98.98856
nor,1979,98.64032
nor,1980,99.17534
nor,1981,98.38561
nor,1982,98.13591
nor,1984,97.36034
nor,1985,96.36161
nor,1986,96.39425
nor,1987,97.00972
nor,1988,97.64546
nor,1989,98.65822
nor,1990,99.73067
nor,1991,99.95669
nor,1992,99.6479
nor,1993,98.66806
nor,1994,98.39621
nor,1995,98.19121
nor,1996,98.26481
nor,1997,84.19146
nor,1998,99.7356
nor,1999,99.79454
nor,2000,99.70516
nor,2001,99.76034
nor,2002,99.72673
nor,2003,99.85574
nor,2004,99.35243
nor,2005,98.5115
nor,2006,98.59501
nor,2007,99.07673
nor,2008,99.26473
nor,2009,99.15591
nor,2010,99.08012
nor,2011,99.40241
nor,2012,99.68671
nor,2013,99.86067
nor,2014,99.82749
nor,2015,99.77225
nor,2016,99.8062
nor,2017,99.88251
npl,1983,58.93883
npl,1984,60.13256
npl,1988,66.07108
npl,1999,65.86436
npl,2000,72.11046
npl,2003,79.86805
npl,2004,80.51963
npl,2011,99.33229
npl,2012,99.91032
npl,2014,98.99553
npl,2015,98.34165
npl,2016,98.32872
npl,2017,96.47713
npl,2019,96.2984
nru,1985,93.98324
nru,2007,77.47928
nru,2012,80.41316
nru,2016,93.96215
nzl,1970,99.97071
nzl,1971,99.78223
nzl,1972,99.90039
nzl,1973,99.49733
nzl,1974,99.44087
nzl,1975,99.55984
nzl,1976,99.66491
nzl,1977,99.57774
nzl,1978,99.44377
nzl,1979,99.42159
nzl,1980,99.47348
nzl,1981,99.32086
nzl,1982,99.21189
nzl,1983,98.83112
nzl,1984,99.50991
nzl,1985,99.57958
nzl,1986,99.76006
nzl,1987,99.86021
nzl,1988,99.89206
nzl,1989,99.83033
nzl,1990,99.52082
nzl,1991,98.98018
nzl,1992,97.55025
nzl,1994,97.15521
nzl,1995,98.51207
nzl,1996,98.97884
nzl,1997,99.75817
nzl,2014,97.48362
nzl,2015,97.73031
nzl,2016,98.52583
nzl,2017,99.17788
omn,1973,13.31087
omn,1974,18.88167
omn,1975,26.28963
omn,1976,27.2474
omn,1978,34.77876
omn,1979,37.80752
omn,1981,42.8799
omn,1982,45.48745
omn,1983,48.5464
omn,1984,54.95535
omn,1985,57.36973
omn,1986,63.22959
omn,1987,65.4702
omn,1988,64.82394
omn,1989,65.9663
omn,1990,67.16301
omn,1991,68.2343
omn,1992,69.59741
omn,1993,72.95787
omn,1994,74.20158
omn,1995,75.65553
omn,1996,78.29453
omn,1997,79.0198
omn,1998,81.17622
omn,2011,98.84849
omn,2012,97.51398
omn,2013,97.949
omn,2014,97.61963
omn,2015,97.56094
omn,2016,98.5996
omn,2017,97.87145
omn,2018,95.46999
pak,2002,55.29802
pak,2003,56.7235
pak,2004,64.20929
pak,2005,66.9366
pak,2006,60.78372
pak,2007,64.82106
pak,2008,64.9296
pak,2009,65.44091
pak,2010,65.98301
pak,2011,63.07016
pak,2012,62.69421
pak,2013,67.3957
pak,2014,65.75982
pak,2015,61.53027
pak,2016,66.01372
pak,2017,65.48858
pak,2018,68.18916
pan,1970,74.30772
pan,1971,82.43436
pan,1972,85.01582
pan,1973,87.09446
pan,1975,88.80241
pan,1976,88.47768
pan,1978,90.59886
pan,1979,89.17121
pan,1980,88.11547
pan,1981,86.77832
pan,1982,85.80853
pan,1983,84.67357
pan,1984,84.44922
pan,1985,85.02362
pan,1986,84.99681
pan,1987,85.78162
pan,1988,84.95178
pan,1989,86.41496
pan,1990,86.60642
pan,1999,93.12762
pan,2000,94.87504
pan,2001,96.15982
pan,2002,98.30693
pan,2004,98.59393
pan,2005,98.15664
pan,2006,98.75749
pan,2007,98.69901
pan,2008,97.59261
pan,2009,94.57315
pan,2010,96.24658
pan,2011,95.14136
pan,2012,94.75698
pan,2013,93.05661
pan,2014,90.58017
pan,2015,87.74289
pan,2017,86.78174
per,1970,75.33835
per,1973,79.31982
per,1980,83.43804
per,1981,88.26209
per,1982,89.06594
per,1985,94.67306
per,1988,90.5601
per,1993,90.02087
per,1995,84.90604
per,1996,84.5073
per,1997,84.03117
per,1998,96.9401
per,1999,98.33462
per,2000,99.14459
per,2001,99.44727
per,2002,99.52684
per,2003,98.03598
per,2004,99.25454
per,2005,99.26109
per,2006,99.21478
per,2007,99.25682
per,2008,99.26272
per,2009,98.68156
per,2010,99.32155
per,2011,99.18032
per,2012,93.94488
per,2013,96.36661
per,2014,95.03941
per,2015,96.4863
per,2016,99.56785
per,2017,98.88371
per,2018,98.50107
phl,1976,96.79226
phl,1979,96.17531
phl,1981,93.15358
phl,1982,93.16523
phl,1983,91.57376
phl,1984,90.89301
phl,1985,94.43847
phl,1986,93.83803
phl,1987,94.10697
phl,1988,96.14788
phl,1989,97.64527
phl,1992,95.62759
phl,1993,94.67716
phl,1994,93.04913
phl,1996,95.75706
phl,1998,91.8589
phl,1999,88.98721
phl,2001,89.66531
phl,2002,90.10381
phl,2003,90.4052
phl,2004,89.79918
phl,2005,88.98452
phl,2006,87.2988
phl,2007,87.45617
phl,2008,88.52589
phl,2009,90.32579
phl,2015,95.57779
phl,2016,94.85361
phl,2017,95.02535
plw,2013,96.7551
plw,2014,95.25102
png,1989,57.51823
png,2016,75.54612
pol,1999,96.92873
pol,2000,96.72471
pol,2001,96.46141
pol,2002,95.55196
pol,2003,94.61351
pol,2004,93.81738
pol,2005,93.20494
pol,2006,93.27956
pol,2007,93.37601
pol,2008,93.51897
pol,2009,94.21491
pol,2010,94.71317
pol,2011,94.789
pol,2012,95.57338
pol,2013,96.16873
pol,2014,96.11359
pol,2017,97.15992
pri,2010,90.03191
pri,2011,86.70075
pri,2012,87.08987
pri,2013,86.49538
pri,2014,85.54503
pri,2015,83.68389
pri,2016,78.79343
prk,2009,97.75248
prt,1973,88.57117
prt,1974,88.57643
prt,1976,92.76964
prt,1977,93.78195
prt,1978,96.23891
prt,1980,95.78357
prt,1981,96.30122
prt,1984,97.95416
prt,1985,99.44769
prt,1986,99.64446
prt,1987,99.51097
prt,1990,99.71056
prt,1991,98.83127
prt,1992,99.62446
prt,1993,99.7306
prt,1994,99.01193
prt,1995,99.47725
prt,1996,99.57584
prt,2000,97.5364
prt,2005,99.27002
prt,2006,99.06166
prt,2009,99.37086
prt,2010,99.48771
prt,2011,99.02747
prt,2012,99.11596
prt,2013,98.97895
prt,2014,98.56395
prt,2015,97.59877
prt,2016,96.88158
prt,2017,97.71146
pry,1970,79.76394
pry,1972,70.376
pry,1973,81.46099
pry,1975,78.96045
pry,1976,80.08288
pry,1977,81.03834
pry,1978,82.71852
pry,1979,83.98334
pry,1980,86.10981
pry,1981,87.98265
pry,1983,88.35086
pry,1984,87.90906
pry,1985,87.79023
pry,1986,86.71118
pry,1987,87.43822
pry,1988,89.01053
pry,1989,90.83886
pry,1990,92.56517
pry,1991,94.48361
pry,1992,85.7437
pry,1993,95.5992
pry,1994,90.99687
pry,1995,90.71599
pry,1996,93.89767
pry,1999,97.69587
pry,2000,99.10632
pry,2001,98.9054
pry,2002,97.19796
pry,2003,96.69653
pry,2004,96.20498
pry,2005,96.56064
pry,2006,95.03927
pry,2007,93.15223
pry,2008,91.4732
pry,2009,90.10333
pry,2010,88.55404
pry,2011,89.8409
pry,2012,87.83929
pse,1999,90.34908
pse,2000,90.9118
pse,2001,89.06669
pse,2002,88.89319
pse,2003,88.07371
pse,2004,86.09314
pse,2005,83.66408
pse,2006,84.21418
pse,2007,83.9951
pse,2008,86.10976
pse,2009,88.06193
pse,2010,89.64119
pse,2011,90.86764
pse,2012,94.12444
pse,2013,94.5785
pse,2014,95.70712
pse,2015,95.36596
pse,2016,95.77247
pse,2017,97.19359
pse,2018,97.10722
pyf,1983,94.84164
pyf,1984,94.59014
pyf,1985,93.30883
pyf,1989,98.65302
pyf,1990,99.62628
pyf,1993,99.34081
pyf,1995,99.58108
pyf,1996,99.38568
qat,1971,80.70289
qat,1972,85.34965
qat,1973,86.66789
qat,1974,85.83138
qat,1976,88.73072
qat,1977,90.29278
qat,1978,94.33573
qat,1979,95.85604
qat,1980,96.03279
qat,1981,94.89939
qat,1982,95.50819
qat,1983,93.79216
qat,1984,93.73757
qat,1985,91.64042
qat,1986,92.50014
qat,1987,89.30112
qat,1988,88.22938
qat,1989,87.43423
qat,1990,85.70748
qat,1991,81.15871
qat,1992,78.30968
qat,1993,77.18153
qat,1994,81.71496
qat,1998,97.3632
qat,1999,98.55649
qat,2000,96.05048
qat,2001,97.0438
qat,2002,97.80247
qat,2003,96.02781
qat,2004,95.56771
qat,2005,98.62724
qat,2006,93.30744
qat,2007,99.60109
qat,2009,96.29757
qat,2011,99.36415
qat,2012,97.92666
qat,2014,93.57728
qat,2015,96.17885
qat,2016,97.23088
qat,2017,97.77522
qat,2018,98.19449
rou,1993,75.42095
rou,1994,83.35864
rou,1995,88.25397
rou,1996,89.609
rou,1997,89.62818
rou,1998,93.26019
rou,1999,90.64489
rou,2000,90.57431
rou,2001,90.88313
rou,2002,93.7875
rou,2003,97.4968
rou,2004,98.9322
rou,2005,98.72153
rou,2006,96.43218
rou,2007,96.38199
rou,2008,96.21719
rou,2009,96.45166
rou,2010,96.15625
rou,2011,95.5897
rou,2012,94.38487
rou,2015,89.5262
rou,2016,87.4854
rou,2017,85.70889
rus,1994,96.84388
rus,1995,93.30283
rus,2006,92.77496
rus,2007,93.54264
rus,2008,94.84622
rus,2009,96.37231
rus,2011,97.27381
rus,2012,97.34299
rus,2013,97.52974
rus,2014,95.36349
rus,2015,96.625
rus,2016,97.33678
rus,2017,97.83826
rwa,1973,55.11011
rwa,1974,53.02749
rwa,1975,50.6319
rwa,1977,54.07666
rwa,1978,56.30217
rwa,1999,85.69036
rwa,2002,81.17581
rwa,2003,85.50278
rwa,2016,98.84059
rwa,2017,96.9315
rwa,2018,95.28152
sau,1979,43.67837
sau,2010,97.13673
sau,2011,97.12834
sau,2012,99.85199
sau,2013,97.8325
sau,2015,97.37547
sau,2016,97.54549
sau,2017,95.77996
sau,2018,95.10772
sdn,2011,58.74802
sdn,2012,55.15486
sdn,2013,56.05531
sdn,2014,56.31639
sdn,2015,56.97478
sdn,2016,59.17542
sdn,2017,61.69883
sen,1978,30.79668
sen,1979,33.37273
sen,1980,34.55714
sen,1981,35.8958
sen,1982,37.68492
sen,1983,39.6866
sen,1984,40.5414
sen,1985,41.26483
sen,1986,45.90351
sen,1988,46.55237
sen,1989,45.73823
sen,1990,44.89651
sen,1992,44.35208
sen,1994,45.11194
sen,1996,49.56361
sen,1997,53.91847
sen,1998,56.60291
sen,1999,55.59791
sen,2000,58.84139
sen,2003,65.72499
sen,2004,63.68501
sen,2005,64.73382
sen,2006,67.71381
sen,2007,70.19788
sen,2008,71.15573
sen,2009,70.99994
sen,2010,72.03371
sen,2011,72.72349
sen,2012,75.88096
sen,2013,74.79015
sen,2014,75.526
sen,2015,75.44459
sen,2016,73.53294
sen,2017,76.46058
sgp,2016,99.98961
sgp,2017,99.96919
slb,2005,75.41847
slb,2006,80.43241
slb,2007,80.6085
slb,2013,70.554
slb,2014,70.22557
slb,2015,70.59233
slb,2018,67.47257
sle,1983,44.55386
sle,2012,95.90938
sle,2015,97.7963
sle,2016,98.96839
slv,1970,64.90084
slv,1998,81.97803
slv,2000,90.9739
slv,2001,91.42963
slv,2002,93.12007
slv,2003,93.12703
slv,2005,96.56531
slv,2006,96.49188
slv,2007,95.83065
slv,2008,95.95292
slv,2009,96.00262
slv,2010,96.08011
slv,2011,95.56687
slv,2012,94.50516
slv,2013,91.64358
slv,2014,89.15295
slv,2015,86.61827
slv,2016,85.17199
slv,2017,80.96574
slv,2018,81.60033
smr,1979,99.45962
smr,1980,98.86059
smr,1984,96.74281
smr,1985,97.05152
smr,1986,92.08443
smr,1987,87.7749
smr,1988,83.46304
smr,1989,84.25617
smr,1990,85.91451
smr,1991,89.47368
smr,1992,92.20679
smr,1993,93.5867
smr,1994,92.72
smr,1996,87.57764
smr,1997,88.70229
smr,2000,85.05826
smr,2004,93.89214
som,1976,19.80766
som,1977,17.43829
som,1978,14.30097
som,1979,14.38141
som,1980,14.45418
srb,2005,99.70359
srb,2006,99.86248
srb,2007,98.92292
srb,2008,98.55264
srb,2009,96.54704
srb,2010,94.91872
srb,2011,97.37802
srb,2012,96.35285
srb,2013,96.34152
srb,2014,98.58827
srb,2015,99.20623
srb,2016,99.16856
srb,2017,98.56031
srb,2018,98.22264
ssd,2011,43.44851
ssd,2015,35.25072
stp,1983,94.08665
stp,1984,94.1886
stp,1987,88.17954
stp,1988,89.87444
stp,1990,92.81329
stp,1999,80.06161
stp,2002,95.47684
stp,2003,96.70422
stp,2004,98.09663
stp,2005,98.11974
stp,2007,89.70146
stp,2008,90.73016
stp,2009,91.22308
stp,2010,90.71119
stp,2013,88.50731
stp,2014,88.84537
stp,2015,88.67936
stp,2017,93.9669
sur,1977,94.63652
sur,1978,96.01222
sur,1985,98.82753
sur,1987,98.46917
sur,1988,98.63856
sur,2005,82.56368
sur,2006,84.51888
sur,2007,82.64389
sur,2008,88.45061
sur,2009,91.56642
sur,2010,89.82359
sur,2011,87.98702
sur,2012,88.44554
sur,2013,88.04086
sur,2014,87.6045
sur,2015,89.26191
sur,2016,90.47281
sur,2017,86.07316
sur,2018,86.02531
svk,2001,88.11465
svk,2002,85.39091
svk,2003,83.62337
svk,2004,82.29628
svk,2005,83.07414
svk,2006,85.20776
svk,2007,87.00122
svk,2008,87.18159
svk,2009,85.77593
svk,2010,84.17013
svk,2011,83.31807
svk,2012,84.23709
svk,2013,84.59785
svk,2014,83.91976
svk,2015,82.6023
svk,2016,82.21387
svk,2017,83.15362
svn,1995,92.8819
svn,1996,94.64365
svn,1997,95.33336
svn,1998,97.72131
svn,1999,96.59741
svn,2000,95.68477
svn,2001,96.32554
svn,2002,97.03101
svn,2003,97.9726
svn,2004,99.595
svn,2005,99.85478
svn,2006,99.94571
svn,2007,99.22909
svn,2008,99.32999
svn,2009,99.29284
svn,2010,99.3642
svn,2011,99.67041
svn,2012,99.59997
svn,2013,98.43886
svn,2014,98.22269
svn,2015,98.28673
svn,2016,98.18158
svn,2017,98.31049
swe,1976,99.43542
swe,1982,96.2125
swe,1987,98.16774
swe,1988,98.41821
swe,1989,98.77628
swe,1990,99.51596
swe,1991,99.72395
swe,1992,99.83868
swe,1993,99.63522
swe,1994,99.89829
swe,1995,98.83807
swe,1996,99.80345
swe,1997,99.82815
swe,1999,99.77019
swe,2000,99.42556
swe,2001,99.725
swe,2002,99.52891
swe,2003,99.10242
swe,2004,96.88686
swe,2005,95.39294
swe,2006,95.0788
swe,2007,96.25158
swe,2008,98.43535
swe,2009,99.3342
swe,2010,99.38254
swe,2011,99.47878
swe,2012,99.60119
swe,2013,99.67041
swe,2014,99.70495
swe,2015,99.6353
swe,2016,99.60466
swe,2017,99.42418
swz,1970,57.9649
swz,1971,57.77068
swz,1972,59.79657
swz,1973,62.81896
swz,1974,63.84233
swz,1975,66.19718
swz,1976,67.11695
swz,1977,68.1626
swz,1978,68.19032
swz,1979,68.717
swz,1980,70.26351
swz,1981,72.37708
swz,1982,71.49324
swz,1983,69.97579
swz,1984,69.97716
swz,1985,71.29293
swz,1986,70.4673
swz,1987,71.17124
swz,1988,70.90343
swz,1989,70.43201
swz,1990,72.41227
swz,1991,72.87263
swz,1992,74.33011
swz,1993,74.13622
swz,1994,76.18171
swz,1995,79.10908
swz,1996,78.57436
swz,2009,82.0736
swz,2010,87.86639
swz,2011,89.41311
swz,2012,88.33795
swz,2013,84.57806
swz,2014,85.37085
swz,2015,84.30768
swz,2016,84.37134
swz,2017,82.59389
syc,1979,84.07459
syc,1993,87.91142
syc,1994,90.87542
syc,1995,91.67187
syc,1996,92.07684
syc,1998,99.45175
syc,2000,98.3664
syc,2001,91.1512
syc,2002,98.7726
syc,2003,99.42743
syc,2004,99.36374
syc,2005,99.32237
syc,2013,95.25222
syc,2014,94.46217
syc,2015,95.22018
syc,2016,94.62863
syc,2017,92.80506
syc,2018,92.85742
syr,1971,72.8804
syr,1973,81.93558
syr,1974,83.57957
syr,1975,83.73304
syr,1976,84.46257
syr,1977,85.35489
syr,1978,85.05841
syr,1979,84.88067
syr,1980,85.78521
syr,1981,85.79782
syr,1982,86.06373
syr,1983,86.49661
syr,1984,88.33161
syr,1985,89.81324
syr,1986,91.45233
syr,1987,94.83507
syr,1988,94.70753
syr,1989,95.03837
syr,1990,94.73268
syr,1991,95.76462
syr,1992,96.16329
syr,1993,96.20813
syr,1994,96.43579
syr,1995,96.46908
syr,1996,96.37966
syr,1997,95.58284
syr,1998,96.59874
syr,1999,96.52878
syr,2000,96.86077
syr,2001,97.52997
syr,2002,97.70379
syr,2003,98.37998
syr,2004,98.99464
syr,2005,99.19218
syr,2006,99.05997
syr,2007,98.97107
syr,2008,99.03782
syr,2009,98.9401
syr,2010,98.94972
syr,2013,72.24962
tcd,1975,24.17626
tcd,1977,24.70997
tcd,1988,33.31495
tcd,1996,37.29169
tcd,1997,42.63793
tcd,1998,47.79499
tcd,1999,49.70123
tcd,2000,51.36792
tcd,2001,52.57533
tcd,2002,56.06618
tcd,2003,57.60047
tcd,2011,62.38415
tcd,2013,78.13257
tcd,2015,79.35908
tcd,2016,73.4665
tgo,1971,51.37061
tgo,1972,52.37885
tgo,1978,70.40387
tgo,1979,71.61063
