geo,time,sp_pop_1519_fe_5y
abw,1960,9.84983
abw,1961,10.07716
abw,1962,10.28262
abw,1963,10.47079
abw,1964,10.63866
abw,1965,10.79751
abw,1966,10.90965
abw,1967,11.03122
abw,1968,11.12118
abw,1969,11.15964
abw,1970,11.14903
abw,1971,11.06506
abw,1972,10.90767
abw,1973,10.72365
abw,1974,10.59104
abw,1975,10.52074
abw,1976,10.52682
abw,1977,10.66185
abw,1978,10.86823
abw,1979,11.02475
abw,1980,11.04655
abw,1981,10.77825
abw,1982,10.32268
abw,1983,9.74059
abw,1984,9.13041
abw,1985,8.53508
abw,1986,7.7583
abw,1987,7.15779
abw,1988,6.77492
abw,1989,6.61096
abw,1990,6.61417
abw,1991,6.6373
abw,1992,6.55357
abw,1993,6.40494
abw,1994,6.23646
abw,1995,6.09708
abw,1996,6.06619
abw,1997,6.11272
abw,1998,6.24232
abw,1999,6.40455
abw,2000,6.53778
abw,2001,6.63641
abw,2002,6.69212
abw,2003,6.72899
abw,2004,6.79094
abw,2005,6.88413
abw,2006,6.6339
abw,2007,6.4744
abw,2008,6.449
abw,2009,6.52772
abw,2010,6.62594
abw,2011,6.81622
abw,2012,6.90195
abw,2013,6.90657
abw,2014,6.87399
abw,2015,6.83022
abw,2016,6.76731
abw,2017,6.67112
abw,2018,6.55192
abw,2019,6.43672
abw,2020,6.34132
afg,1960,10.30208
afg,1961,10.36697
afg,1962,10.51792
afg,1963,10.68994
afg,1964,10.79659
afg,1965,10.80089
afg,1966,10.66397
afg,1967,10.45655
afg,1968,10.22532
afg,1969,10.04268
afg,1970,9.95044
afg,1971,9.88123
afg,1972,9.89412
afg,1973,9.95871
afg,1974,10.03713
afg,1975,10.11448
afg,1976,10.13347
afg,1977,10.15213
afg,1978,10.17251
afg,1979,10.20565
afg,1980,10.2667
afg,1981,10.23858
afg,1982,10.22575
afg,1983,10.22817
afg,1984,10.23919
afg,1985,10.25148
afg,1986,10.25548
afg,1987,10.29166
afg,1988,10.34388
afg,1989,10.38891
afg,1990,10.40234
afg,1991,10.45861
afg,1992,10.50334
afg,1993,10.52343
afg,1994,10.52796
afg,1995,10.53959
afg,1996,10.45172
afg,1997,10.37759
afg,1998,10.33456
afg,1999,10.32343
afg,2000,10.33636
afg,2001,10.46223
afg,2002,10.5796
afg,2003,10.66987
afg,2004,10.72813
afg,2005,10.76153
afg,2006,10.60425
afg,2007,10.4768
afg,2008,10.41246
afg,2009,10.43631
afg,2010,10.55234
afg,2011,10.82551
afg,2012,11.13062
afg,2013,11.42729
afg,2014,11.67065
afg,2015,11.84027
afg,2016,11.89263
afg,2017,11.89815
afg,2018,11.88152
afg,2019,11.87149
afg,2020,11.87999
ago,1960,6.86181
ago,1961,6.65696
ago,1962,6.55254
ago,1963,6.58724
ago,1964,6.81319
ago,1965,7.24689
ago,1966,8.10341
ago,1967,8.77111
ago,1968,9.05066
ago,1969,8.91307
ago,1970,8.54294
ago,1971,8.71164
ago,1972,9.00483
ago,1973,9.35977
ago,1974,9.70253
ago,1975,9.99217
ago,1976,10.15372
ago,1977,10.32938
ago,1978,10.47617
ago,1979,10.53788
ago,1980,10.49805
ago,1981,10.3727
ago,1982,10.14852
ago,1983,9.91052
ago,1984,9.77327
ago,1985,9.7882
ago,1986,9.88374
ago,1987,10.11026
ago,1988,10.39195
ago,1989,10.62586
ago,1990,10.76235
ago,1991,10.79031
ago,1992,10.75827
ago,1993,10.69642
ago,1994,10.65119
ago,1995,10.64817
ago,1996,10.64643
ago,1997,10.67856
ago,1998,10.73268
ago,1999,10.79246
ago,2000,10.84834
ago,2001,10.87056
ago,2002,10.90004
ago,2003,10.92749
ago,2004,10.94135
ago,2005,10.93573
ago,2006,10.88546
ago,2007,10.82594
ago,2008,10.75966
ago,2009,10.69372
ago,2010,10.63493
ago,2011,10.56208
ago,2012,10.50496
ago,2013,10.46541
ago,2014,10.44708
ago,2015,10.45246
ago,2016,10.4721
ago,2017,10.50991
ago,2018,10.56524
ago,2019,10.6374
ago,2020,10.72356
alb,1960,9.14379
alb,1961,9.00397
alb,1962,8.88295
alb,1963,8.80058
alb,1964,8.78563
alb,1965,8.85158
alb,1966,8.9805
alb,1967,9.18555
alb,1968,9.44019
alb,1969,9.70626
alb,1970,9.95941
alb,1971,10.21234
alb,1972,10.44018
alb,1973,10.64522
alb,1974,10.83396
alb,1975,11.00678
alb,1976,11.13779
alb,1977,11.25939
alb,1978,11.34862
alb,1979,11.3729
alb,1980,11.31799
alb,1981,11.19568
alb,1982,11.00157
alb,1983,10.76888
alb,1984,10.54469
alb,1985,10.35469
alb,1986,10.19293
alb,1987,10.0611
alb,1988,9.94889
alb,1989,9.8402
alb,1990,9.72948
alb,1991,9.53866
alb,1992,9.39648
alb,1993,9.30718
alb,1994,9.27053
alb,1995,9.28146
alb,1996,9.19721
alb,1997,9.15229
alb,1998,9.16709
alb,1999,9.25817
alb,2000,9.42474
alb,2001,9.56202
alb,2002,9.75165
alb,2003,9.95927
alb,2004,10.13896
alb,2005,10.26293
