geo,time,ny_adj_dres_gn_zs
tur,1996,0.11114
tur,1997,0.09754
tur,1998,0.02127
tur,1999,0.05452
tur,2000,0.10082
tur,2001,0.09576
tur,2002,0.07841
tur,2003,0.06966
tur,2004,0.08063
tur,2005,0.09396
tur,2006,0.14834
tur,2007,0.15041
tur,2008,0.192
tur,2009,0.14671
tur,2010,0.20074
tur,2011,0.27931
tur,2012,0.26311
tur,2013,0.20889
tur,2014,0.16338
tur,2015,0.09387
tur,2016,0.078
tur,2017,0.08613
tur,2018,0.16103
tur,2019,0.11316
tza,1988,0.00149
tza,1989,0.00127
tza,1990,0.01696
tza,1991,0.0669
tza,1992,0.04184
tza,1993,0.03211
tza,1994,0.22542
tza,1995,0.00696
tza,1996,0.0138
tza,1997,0.00537
tza,1998,0.005
tza,1999,0.03471
tza,2000,0.18082
tza,2001,0.48068
tza,2002,0.94865
tza,2003,0.95684
tza,2004,0.67947
tza,2005,0.60842
tza,2006,0.91852
tza,2007,0.8367
tza,2008,0.20288
tza,2009,0.67407
tza,2010,1.38116
tza,2011,2.65156
tza,2012,2.23899
tza,2013,1.69236
tza,2014,1.10395
tza,2015,1.00413
tza,2016,1.22897
tza,2017,1.08344
tza,2018,0.92483
tza,2019,0.19807
uga,1980,35.18111
uga,1981,29.30821
uga,1982,25.14501
uga,1983,16.42343
uga,1984,9.39232
uga,1985,7.40842
uga,1986,10.61127
uga,1987,6.50702
uga,1988,6.85813
uga,1989,8.77225
uga,1990,13.59389
uga,1991,17.84637
uga,1992,22.3535
uga,1993,17.1299
uga,1994,16.82849
uga,1995,17.28163
uga,1996,16.51058
uga,1997,14.97665
uga,1998,14.97684
uga,1999,11.18224
uga,2000,11.02315
uga,2001,11.61651
uga,2002,13.21299
uga,2003,19.43483
uga,2004,14.28725
uga,2005,13.07409
uga,2006,12.54646
uga,2007,15.30993
uga,2008,15.63041
uga,2009,9.03854
uga,2010,7.77971
uga,2011,8.839
uga,2012,10.37642
uga,2013,10.26415
uga,2014,10.14301
uga,2015,10.61845
uga,2016,12.60841
uga,2017,12.22222
uga,2018,7.98363
uga,2019,6.16089
ukr,1995,0.6461
ukr,1996,0.90886
ukr,1997,0.68743
ukr,1998,0.29534
ukr,1999,0.67265
ukr,2000,1.46766
ukr,2001,1.61518
ukr,2002,1.26139
ukr,2003,1.27104
ukr,2004,1.08477
ukr,2005,1.13736
ukr,2006,1.41848
ukr,2007,1.30653
ukr,2008,1.47903
ukr,2009,1.42996
ukr,2010,2.04627
ukr,2011,2.28385
ukr,2012,1.4193
ukr,2013,1.37609
ukr,2014,1.19832
ukr,2015,0.69578
ukr,2016,0.55126
ukr,2017,0.4965
ukr,2018,0.59035
ukr,2019,0.53812
ury,1971,0.13337
ury,1972,0.19458
ury,1973,0.19072
ury,1974,0.18413
ury,1975,0.30552
ury,1976,0.24397
ury,1977,0.65456
ury,1978,0.54265
ury,1979,0.45558
ury,1980,0.27803
ury,1981,0.22836
ury,1982,0.46379
ury,1983,0.32426
ury,1984,0.22827
ury,1985,0.16144
ury,1986,0.19503
ury,1987,0.19273
ury,1988,0.13969
ury,1989,0.12373
ury,1990,0.18037
ury,1991,0.14302
ury,1992,0.12865
ury,1993,0.1047
ury,1994,0.07564
ury,1995,0.07602
ury,1996,0.06084
ury,1997,0.0861
ury,1998,0.05498
ury,1999,0.03739
ury,2000,0.01365
ury,2001,0.00551
ury,2002,0.02332
ury,2003,0.03312
ury,2004,0.07477
ury,2005,0.14046
ury,2006,0.26019
ury,2007,0.35661
ury,2008,0.66239
ury,2009,0.46117
ury,2010,1.04583
ury,2011,0.61776
ury,2012,0.44947
ury,2013,0.53253
ury,2014,0.76413
ury,2015,1.04948
ury,2016,1.08494
ury,2017,1.25855
ury,2018,1.41043
ury,2019,1.02941
usa,1970,0.45339
usa,1971,0.43365
usa,1972,0.44149
usa,1973,0.579
usa,1974,2.38513
usa,1975,2.0343
usa,1976,1.9496
usa,1977,2.0158
usa,1978,1.83755
usa,1979,3.7047
usa,1980,4.17854
usa,1981,2.8182
usa,1982,1.37152
usa,1983,1.90643
usa,1984,1.77487
usa,1985,1.52121
usa,1986,0.58967
usa,1987,0.9271
usa,1988,0.66206
usa,1989,0.73777
usa,1990,0.85508
usa,1991,0.60654
usa,1992,0.65377
usa,1993,0.63557
usa,1994,0.51517
usa,1995,0.45481
usa,1996,0.61442
usa,1997,0.44841
usa,1998,0.24852
usa,1999,0.36158
usa,2000,0.67995
usa,2001,0.55007
usa,2002,0.34795
usa,2003,0.5126
usa,2004,0.71719
usa,2005,0.79016
usa,2006,0.64626
usa,2007,0.61026
usa,2008,1.00788
usa,2009,0.35531
usa,2010,0.36102
usa,2011,0.49476
usa,2012,0.33464
usa,2013,0.35895
usa,2014,0.30468
usa,2015,0.04525
usa,2016,0.11349
usa,2017,0.19123
usa,2018,0.37561
usa,2019,0.33759
uzb,1998,2.33341
uzb,1999,3.5761
uzb,2000,12.79395
uzb,2001,19.05252
uzb,2002,17.42824
uzb,2003,18.66212
uzb,2004,16.38533
uzb,2005,15.02578
uzb,2006,21.9125
uzb,2007,18.11636
uzb,2008,21.05385
uzb,2009,15.32464
uzb,2010,10.86146
uzb,2011,13.61882
uzb,2012,12.47154
uzb,2013,11.54983
uzb,2014,7.85967
uzb,2015,5.01434
uzb,2016,4.21898
uzb,2017,6.61053
uzb,2018,11.77365
uzb,2019,5.72885
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,0
vct,1987,0
vct,1988,0
vct,1989,0
vct,1990,0
vct,1991,0
vct,1992,0
vct,1993,0
vct,1994,0
vct,1995,0
vct,1996,0
vct,1997,0
vct,1998,0
vct,1999,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
vct,2009,0
vct,2010,0
vct,2011,0
vct,2012,0
vct,2013,0
vct,2014,0
vct,2015,0
vct,2016,0
vct,2017,0
vct,2018,0
vct,2019,0
ven,1970,6.6011
ven,1971,8.08268
ven,1972,7.46844
ven,1973,10.56324
ven,1974,29.7587
ven,1975,19.43662
ven,1976,17.57398
ven,1977,12.53912
ven,1978,11.63626
ven,1979,26.30905
ven,1980,23.28939
ven,1981,16.48291
ven,1982,8.11231
ven,1983,9.70435
ven,1984,10.17516
ven,1985,5.26196
ven,1986,2.72664
ven,1987,5.32738
ven,1988,3.42906
ven,1989,7.22346
ven,1990,10.37635
ven,1991,6.3191
ven,1992,6.06894
ven,1993,6.17968
ven,1994,6.51824
ven,1995,5.94971
ven,1996,8.97506
ven,1997,6.87589
ven,1998,3.53217
ven,1999,4.63817
ven,2000,7.25195
ven,2001,5.21585
ven,2002,6.66862
ven,2003,8.18844
ven,2004,10.33019
ven,2005,11.68229
ven,2006,10.42317
ven,2007,7.24393
ven,2008,4.31179
ven,2009,1.55211
ven,2010,1.18211
ven,2011,2.12848
ven,2012,1.62396
ven,2013,1.5446
ven,2014,1.0336
vnm,1989,3.49687
vnm,1990,5.89524
vnm,1991,3.80013
vnm,1992,4.84899
vnm,1993,3.54675
vnm,1994,3.0485
vnm,1995,3.24444
vnm,1996,3.25472
vnm,1997,2.61403
vnm,1998,1.87008
vnm,1999,3.11959
vnm,2000,5.56134
vnm,2001,4.30821
vnm,2002,3.6172
vnm,2003,3.71229
vnm,2004,6.02272
vnm,2005,6.58709
vnm,2006,6.76037
vnm,2007,5.59293
vnm,2008,5.76115
vnm,2009,3.61528
vnm,2010,4.05055
vnm,2011,5.15593
vnm,2012,4.44193
vnm,2013,3.61221
vnm,2014,2.68973
vnm,2015,1.34938
vnm,2016,0.89695
vnm,2017,1.07795
vnm,2018,1.34575
vnm,2019,0.93181
vut,1980,0
vut,1981,0
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1996,0
vut,1997,0
vut,1998,0
vut,1999,0
vut,2000,0
vut,2001,0
vut,2002,0
vut,2003,0
vut,2004,0
vut,2005,0
vut,2006,0
vut,2007,0
vut,2008,0
vut,2009,0
vut,2010,0
vut,2011,0
vut,2012,0
vut,2013,0
vut,2014,0
vut,2015,0
vut,2016,0
vut,2017,0
vut,2018,0
vut,2019,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,0
wsm,2002,0
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,0
wsm,2010,0
wsm,2011,0
wsm,2012,0
wsm,2013,0
wsm,2014,0
wsm,2015,0
wsm,2016,0
wsm,2017,0
wsm,2018,0
wsm,2019,0
yem,1990,12.19892
yem,1991,11.22704
yem,1992,6.2501
yem,1993,9.77868
yem,1994,22.42515
yem,1995,25.44206
yem,1996,24.07105
yem,1997,20.16617
yem,1998,14.52957
yem,1999,20.51522
yem,2000,29.83757
yem,2001,23.81216
yem,2002,22.3976
yem,2003,23.30053
yem,2004,24.33809
yem,2005,29.27253
yem,2006,26.95333
yem,2007,22.83092
yem,2008,22.78591
yem,2009,12.98699
yem,2010,14.77706
yem,2011,14.93096
yem,2012,9.21308
yem,2013,6.0174
yem,2014,4.81334
yem,2015,0.36267
yem,2016,0.04393
yem,2017,0.1907
yem,2018,0.632
yem,2019,1.02844
zaf,1971,1.03829
zaf,1972,1.04507
zaf,1973,1.17121
zaf,1974,2.18128
zaf,1975,2.26344
zaf,1976,2.65749
zaf,1977,2.77769
zaf,1978,2.34662
zaf,1979,4.28773
zaf,1980,8.00119
zaf,1981,6.44254
zaf,1982,6.16285
zaf,1983,5.24933
zaf,1984,2.71667
zaf,1985,5.82255
zaf,1986,4.63959
zaf,1987,3.73223
zaf,1988,3.68949
zaf,1989,3.26844
zaf,1990,2.75753
zaf,1991,2.81748
zaf,1992,2.13143
zaf,1993,2.09382
zaf,1994,2.41989
zaf,1995,1.88334
zaf,1996,2.2253
zaf,1997,1.73408
zaf,1998,1.41847
zaf,1999,1.01808
zaf,2000,1.57008
zaf,2001,2.44275
zaf,2002,2.18031
zaf,2003,1.34286
zaf,2004,2.59668
zaf,2005,2.38162
zaf,2006,2.67186
zaf,2007,3.33057
zaf,2008,6.53934
zaf,2009,2.54503
zaf,2010,3.69403
zaf,2011,4.03794
zaf,2012,3.23387
zaf,2013,3.08922
zaf,2014,2.19268
zaf,2015,1.18137
zaf,2016,1.61242
zaf,2017,1.56794
zaf,2018,1.69362
zaf,2019,2.18029
zmb,1971,12.28461
zmb,1972,10.76557
zmb,1973,21.41107
zmb,1974,17.32657
zmb,1975,5.74541
zmb,1976,8.09874
zmb,1977,5.37352
zmb,1978,3.47541
zmb,1979,7.96693
zmb,1980,7.59602
zmb,1981,3.28166
zmb,1982,1.30485
zmb,1983,3.29146
zmb,1984,1.69832
zmb,1985,2.53399
zmb,1986,0.10148
zmb,1987,3.2053
zmb,1988,8.67333
zmb,1989,10.25676
zmb,1990,9.02035
zmb,1991,0.38855
zmb,1992,0.02926
zmb,1993,0.0157
zmb,1994,0.0275
zmb,1995,0.01071
zmb,1996,0.01771
zmb,1997,0.01514
zmb,1998,0.03759
zmb,1999,0.02335
zmb,2000,0.3117
zmb,2001,0.01172
zmb,2002,0.01371
zmb,2003,0.00779
zmb,2004,2.21683
zmb,2005,3.53794
zmb,2006,8.00546
zmb,2007,9.04363
zmb,2008,5.72588
zmb,2009,5.66945
zmb,2010,8.64509
zmb,2011,7.67072
zmb,2012,4.925
zmb,2013,4.42399
zmb,2014,2.95752
zmb,2015,1.87011
zmb,2016,1.92327
zmb,2017,3.22851
zmb,2018,4.3393
zmb,2019,1.20702
zwe,1971,1.04391
zwe,1972,0.92662
zwe,1973,1.23487
zwe,1974,1.37844
zwe,1975,0.98362
zwe,1976,1.51486
zwe,1977,1.39786
zwe,1978,0.94642
zwe,1979,1.47489
zwe,1980,1.50818
zwe,1981,0.9777
zwe,1982,0.70288
zwe,1983,0.73434
zwe,1984,0.74147
zwe,1985,0.87041
zwe,1986,0.59462
zwe,1987,0.70594
zwe,1988,1.84664
zwe,1989,1.6521
zwe,1990,1.00837
zwe,1991,1.44758
zwe,1992,1.3034
zwe,1993,0.85407
zwe,1994,1.91684
zwe,1995,1.45822
zwe,1996,1.37377
zwe,1997,1.02946
zwe,1998,0.89713
zwe,1999,0.70542
zwe,2000,0.83053
zwe,2001,0.75641
zwe,2002,1.5727
zwe,2003,1.19306
zwe,2004,2.27053
zwe,2005,2.1046
zwe,2006,4.64514
zwe,2007,6.03712
zwe,2008,3.87285
zwe,2009,1.16478
zwe,2010,2.46006
zwe,2011,3.32893
zwe,2012,2.0605
zwe,2013,1.51099
zwe,2014,1.5735
zwe,2015,0.844
zwe,2016,0.82374
zwe,2017,1.30013
zwe,2018,2.08515
zwe,2019,0.54
