geo,time,dt_tds_mlat_pg_zs
slv,2018,52.49534
slv,2019,30.77715
slv,2020,49.61048
som,1970,4.37928
som,1971,5.46971
som,1972,11.89527
som,1973,6.86772
som,1974,6.67517
som,1975,12.60856
som,1976,12.83815
som,1977,17.28638
som,1978,21.3073
som,1979,16.88878
som,1980,63.27695
som,1981,28.12071
som,1982,61.1669
som,1983,57.69413
som,1984,54.21626
som,1985,54.26492
som,1986,65.62261
som,1987,68.94418
som,1988,98.2232
som,1989,47.23347
som,1990,100
som,1991,100
som,1996,100
som,2020,100
srb,1970,9.60767
srb,1971,12.50557
srb,1972,13.02622
srb,1973,12.55385
srb,1974,11.31985
srb,1975,12.46893
srb,1976,22.37929
srb,1977,22.03956
srb,1978,28.88692
srb,1979,25.17394
srb,1980,28.71424
srb,1981,25.81155
srb,1982,27.65648
srb,1983,36.09954
srb,1984,31.13782
srb,1985,24.25877
srb,1986,19.29363
srb,1987,28.50813
srb,1988,41.28701
srb,1989,28.53726
srb,1990,24.6224
srb,1991,28.66135
srb,1992,40.66666
srb,1993,100
srb,1995,100
srb,2001,10.15218
srb,2002,83.64121
srb,2003,73.25347
srb,2004,62.22123
srb,2005,57.82238
srb,2006,75.1205
srb,2007,44.26672
srb,2008,56.73316
srb,2009,51.73108
srb,2010,43.15033
srb,2011,44.03508
srb,2012,43.78156
srb,2013,30.98425
srb,2014,41.48806
srb,2015,39.49777
srb,2016,38.59422
srb,2017,25.97111
srb,2018,29.33658
srb,2019,23.93657
srb,2020,22.16076
stp,1981,0.56462
stp,1982,3.02322
stp,1983,3.17331
stp,1984,2.92406
stp,1985,16.21569
stp,1986,5.83291
stp,1987,66.43921
stp,1988,51.94008
stp,1989,34.91249
stp,1990,31.82697
stp,1991,67.75114
stp,1992,76.91976
stp,1993,93.01071
stp,1994,94.12307
stp,1995,91.65106
stp,1996,82.58677
stp,1997,71.12235
stp,1998,79.38406
stp,1999,73.86273
stp,2000,90.31437
stp,2001,70.72435
stp,2002,71.74201
stp,2003,68.64063
stp,2004,67.87142
stp,2005,52.91476
stp,2006,83.27015
stp,2007,100
stp,2008,100
stp,2009,85.74493
stp,2010,100
stp,2011,100
stp,2012,17.75682
stp,2013,35.00771
stp,2014,11.35704
stp,2015,57.47603
stp,2016,57.53874
stp,2017,75.28942
stp,2018,77.35768
stp,2019,81.75861
stp,2020,71.07348
swz,1970,16.68089
swz,1971,13.52545
swz,1972,8.34836
swz,1973,6.80703
swz,1974,15.89528
swz,1975,24.42291
swz,1976,52.62549
swz,1977,69.3881
swz,1978,65.1071
swz,1979,44.611
swz,1980,26.95447
swz,1981,26.47854
swz,1982,39.63896
swz,1983,49.21359
swz,1984,63.88818
swz,1985,54.59948
swz,1986,56.40881
swz,1987,47.68349
swz,1988,64.18631
swz,1989,64.79291
swz,1990,76.73464
swz,1991,65.31226
swz,1992,59.14658
swz,1993,61.62744
swz,1994,68.96088
swz,1995,64.22032
swz,1996,74.37583
swz,1997,72.67112
swz,1998,51.98747
swz,1999,63.31853
swz,2000,44.84186
swz,2001,57.31113
swz,2002,68.93793
swz,2003,59.6448
swz,2004,47.62685
swz,2005,61.82333
swz,2006,59.69499
swz,2007,55.0999
swz,2008,67.06965
swz,2009,71.94649
swz,2010,73.84964
swz,2011,70.82355
swz,2012,66.7152
swz,2013,70.36171
swz,2014,65.58677
swz,2015,56.71464
swz,2016,49.29996
swz,2017,48.98359
swz,2018,44.66922
swz,2019,40.98347
swz,2020,52.96265
syr,2008,26.7915
syr,2009,30.25999
syr,2010,33.81491
syr,2011,33.11382
syr,2016,0
syr,2017,0
syr,2018,25.50182
syr,2020,0
tcd,1970,0.40815
tcd,1971,0.22404
tcd,1972,0.71378
tcd,1973,1.39363
tcd,1974,2.03257
tcd,1975,0.69749
tcd,1976,3.18412
tcd,1977,4.98603
tcd,1978,5.63552
tcd,1979,7.51472
tcd,1980,77.04935
tcd,1981,8.52459
tcd,1982,16.10223
tcd,1983,78.69149
tcd,1984,17.92744
tcd,1985,48.3603
tcd,1986,87.82221
tcd,1987,56.04219
tcd,1988,54.52289
tcd,1989,83.76449
tcd,1990,75.74303
tcd,1991,68.61242
tcd,1992,73.47148
tcd,1993,70.48694
tcd,1994,75.93109
tcd,1995,86.14601
tcd,1996,72.25066
tcd,1997,68.03648
tcd,1998,77.84506
tcd,1999,75.32153
tcd,2000,68.33206
tcd,2001,60.40042
tcd,2002,71.45443
tcd,2003,60.31691
tcd,2004,80.37867
tcd,2005,77.66953
tcd,2006,76.95512
tcd,2007,82.13123
tcd,2008,93.08776
tcd,2009,84.8365
tcd,2010,79.83963
tcd,2011,75.11276
tcd,2012,72.32701
tcd,2013,62.15007
tcd,2014,13.31465
tcd,2015,41.26328
tcd,2016,13.78789
tcd,2017,8.50169
tcd,2018,17.49351
tcd,2019,28.6775
tcd,2020,38.73243
tgo,1971,0.57778
tgo,1972,0.62387
tgo,1973,0.64842
tgo,1974,1.7054
tgo,1975,1.37695
tgo,1976,1.55765
tgo,1977,0.88241
tgo,1978,2.11511
tgo,1979,8.3507
tgo,1980,7.20013
tgo,1981,3.99888
tgo,1982,6.18592
tgo,1983,14.4615
tgo,1984,15.6624
tgo,1985,15.20967
tgo,1986,12.64352
tgo,1987,36.01159
tgo,1988,25.09848
tgo,1989,46.28836
tgo,1990,40.75548
tgo,1991,57.92912
tgo,1992,74.09518
tgo,1993,92.0817
tgo,1994,99.62597
tgo,1995,75.04064
tgo,1996,56.66118
tgo,1997,55.76382
tgo,1998,51.85223
tgo,1999,73.85031
tgo,2000,88.48437
tgo,2001,90.53509
tgo,2002,34.48838
tgo,2003,43.95262
tgo,2004,37.02186
tgo,2005,16.95339
tgo,2006,11.23862
tgo,2007,56.38183
tgo,2008,99.29919
tgo,2009,98.20296
tgo,2010,96.78371
tgo,2011,79.21709
tgo,2012,50.00242
tgo,2013,24.62735
tgo,2014,43.00201
tgo,2015,39.936
tgo,2016,49.41216
tgo,2017,49.2866
tgo,2018,51.13984
tgo,2019,53.77847
tgo,2020,57.55188
tha,1970,46.88541
tha,1971,50.04026
tha,1972,48.72949
tha,1973,51.05196
tha,1974,52.91071
tha,1975,51.55854
tha,1976,51.92087
tha,1977,46.1441
tha,1978,39.7341
tha,1979,30.08784
tha,1980,25.14249
tha,1981,20.32535
tha,1982,21.05756
tha,1983,22.94134
tha,1984,20.69933
tha,1985,21.40182
tha,1986,24.14336
tha,1987,30.45193
tha,1988,38.67804
tha,1989,31.31333
tha,1990,22.09583
tha,1991,41.79761
tha,1992,50.45977
tha,1993,24.49175
tha,1994,26.92308
tha,1995,20.87971
tha,1996,21.89944
tha,1997,22.54885
tha,1998,22.1729
tha,1999,15.56011
tha,2000,23.98298
tha,2001,13.43756
tha,2002,33.79862
tha,2003,9.83893
tha,2004,41.37721
tha,2005,18.6855
tha,2006,8.20999
tha,2007,18.39205
tha,2008,1.63095
tha,2009,7.21047
tha,2010,2.89086
tha,2011,5.72998
tha,2012,2.41714
tha,2013,2.24708
tha,2014,6.96074
tha,2015,3.80489
tha,2016,7.21712
tha,2017,8.1656
tha,2018,4.18053
tha,2019,8.33979
tha,2020,10.98012
tjk,1997,0.66039
tjk,1998,0.68225
tjk,1999,5.01795
tjk,2000,6.49504
tjk,2001,33.56275
tjk,2002,33.855
tjk,2003,15.57574
tjk,2004,11.2876
tjk,2005,45.14608
tjk,2006,43.99854
tjk,2007,49.55404
tjk,2008,30.09598
tjk,2009,39.40533
tjk,2010,39.67554
tjk,2011,50.56238
tjk,2012,48.54167
tjk,2013,42.01726
tjk,2014,37.47567
tjk,2015,33.99203
tjk,2016,36.90355
tjk,2017,36.60551
tjk,2018,36.85619
tjk,2019,35.65968
tjk,2020,49.6471
tkm,1993,3.27829
tkm,1994,6.98019
tkm,1995,1.85844
tkm,1996,32.38127
tkm,1997,0.46809
tkm,1998,0.62426
tkm,1999,0.79735
tkm,2000,1.60904
tkm,2001,0.87292
tkm,2002,0.9907
tkm,2003,2.45825
tkm,2004,2.0871
tkm,2005,2.88977
tkm,2006,6.04811
tkm,2007,4.91915
tkm,2008,3.66231
tkm,2009,3.87873
tkm,2010,3.69163
tkm,2011,10.6936
tkm,2012,3.8521
tkm,2013,2.21623
tkm,2014,0.63165
tkm,2015,0.64365
tkm,2016,0.83489
tkm,2017,0.888
tkm,2018,0.82251
tkm,2019,2.16616
tkm,2020,2.60266
tls,2013,100
tls,2014,100
tls,2015,100
tls,2016,100
tls,2017,100
tls,2018,100
tls,2019,100
tls,2020,97.9063
ton,1985,37.23812
ton,1986,33.84571
ton,1987,36.65319
ton,1988,36.54726
ton,1989,48.05815
ton,1990,47.53488
ton,1991,45.77678
ton,1992,44.06445
ton,1993,48.6807
ton,1994,41.63129
ton,1995,40.97932
ton,1996,44.67788
ton,1997,34.0374
ton,1998,38.88772
ton,1999,37.68726
ton,2000,34.29069
ton,2001,61.43362
ton,2002,42.50027
ton,2003,53.35898
ton,2004,53.59189
ton,2005,72.03593
ton,2006,67.77566
ton,2007,62.44138
ton,2008,57.76803
ton,2009,56.54005
ton,2010,51.6588
ton,2011,56.06918
ton,2012,50.9173
ton,2013,48.46518
ton,2014,54.07648
ton,2015,51.66066
ton,2016,54.80821
ton,2017,61.03382
ton,2018,36.03764
ton,2019,61.87223
ton,2020,55.48356
tun,1970,4.33184
tun,1971,5.48198
tun,1972,6.68019
tun,1973,9.65445
tun,1974,13.69895
tun,1975,15.27858
tun,1976,19.46385
tun,1977,19.73337
tun,1978,15.78214
tun,1979,13.39316
tun,1980,11.22009
tun,1981,11.31955
tun,1982,14.61088
tun,1983,16.16192
tun,1984,15.74611
tun,1985,16.70886
tun,1986,21.84724
tun,1987,23.3841
tun,1988,27.8396
tun,1989,26.1925
tun,1990,25.9758
tun,1991,31.89701
tun,1992,35.07005
tun,1993,37.72447
tun,1994,38.96872
tun,1995,45.17613
tun,1996,45.95121
tun,1997,46.82689
tun,1998,46.7175
tun,1999,46.50191
tun,2000,35.73163
tun,2001,43.03597
tun,2002,49.5147
tun,2003,47.79094
tun,2004,41.01448
tun,2005,45.99872
tun,2006,51.24317
tun,2007,50.43621
tun,2008,55.4176
tun,2009,42.6151
tun,2010,41.52675
tun,2011,36.0804
tun,2012,41.60765
tun,2013,46.74205
tun,2014,58.20024
tun,2015,61.73285
tun,2016,60.98397
tun,2017,38.21114
tun,2018,56.60579
tun,2019,40.27051
tun,2020,36.72184
tur,1970,38.46469
tur,1971,38.01705
tur,1972,33.29888
tur,1973,14.07151
tur,1974,14.98861
tur,1975,19.58108
tur,1976,20.98697
tur,1977,24.8298
tur,1978,25.65966
tur,1979,21.76457
tur,1980,18.3491
tur,1981,13.03855
tur,1982,12.64271
tur,1983,16.41495
tur,1984,18.36523
tur,1985,14.54656
tur,1986,22.06006
tur,1987,21.21961
tur,1988,20.41686
tur,1989,21.31501
tur,1990,23.25958
tur,1991,21.92555
tur,1992,23.57734
tur,1993,26.48367
tur,1994,24.14356
tur,1995,20.68065
tur,1996,21.72669
tur,1997,18.27857
tur,1998,14.20059
tur,1999,15.92974
tur,2000,14.5553
tur,2001,14.88021
tur,2002,10.02845
tur,2003,8.02255
tur,2004,8.15722
tur,2005,10.41315
tur,2006,13.13239
tur,2007,11.91968
tur,2008,11.52907
tur,2009,13.35981
tur,2010,14.02832
tur,2011,14.62789
tur,2012,16.69565
tur,2013,18.5208
tur,2014,17.76675
tur,2015,16.67561
tur,2016,18.21696
tur,2017,19.36085
tur,2018,15.31117
tur,2019,15.64126
tur,2020,16.15917
tza,1970,8.9844
tza,1971,15.96159
tza,1972,27.05755
tza,1973,33.62305
tza,1974,34.53831
tza,1975,46.60317
tza,1976,43.46813
tza,1977,45.60429
tza,1978,33.90574
tza,1979,33.94986
tza,1980,35.5718
tza,1981,37.47198
tza,1982,37.43375
tza,1983,38.70642
tza,1984,58.82385
tza,1985,38.54297
tza,1986,64.22171
tza,1987,59.24244
tza,1988,53.63236
tza,1989,41.33469
tza,1990,52.67376
tza,1991,56.99587
tza,1992,38.78347
tza,1993,44.58734
tza,1994,62.42128
tza,1995,66.71827
tza,1996,49.95266
tza,1997,78.93428
tza,1998,53.50939
tza,1999,44.43871
tza,2000,36.3706
tza,2001,51.92333
tza,2002,49.20757
tza,2003,65.14777
tza,2004,76.21386
tza,2005,90.82738
tza,2006,77.6032
tza,2007,69.8905
tza,2008,97.37389
tza,2009,68.15853
tza,2010,53.89557
tza,2011,75.12379
tza,2012,75.86457
tza,2013,32.33197
tza,2014,42.24686
tza,2015,28.17186
tza,2016,18.57457
tza,2017,20.28004
tza,2018,17.54838
tza,2019,16.41812
tza,2020,18.48486
uga,1970,9.82378
uga,1971,10.01418
uga,1972,10.93826
uga,1973,4.41214
uga,1974,8.55238
uga,1975,12.05178
uga,1976,22.47109
uga,1977,11.94425
uga,1978,17.60778
uga,1979,18.81965
uga,1980,8.69028
uga,1981,6.78474
uga,1982,11.17263
uga,1983,11.96274
uga,1984,19.86876
uga,1985,30.13059
uga,1986,46.13481
uga,1987,46.41435
uga,1988,36.45092
uga,1989,43.13225
uga,1990,37.40512
uga,1991,38.94785
uga,1992,52.41027
uga,1993,46.41193
uga,1994,62.55251
uga,1995,69.69661
uga,1996,54.31648
uga,1997,53.31491
uga,1998,69.57614
uga,1999,49.42789
uga,2000,40.83224
uga,2001,78.13138
uga,2002,84.78656
uga,2003,87.46951
uga,2004,87.92052
uga,2005,49.36765
uga,2006,63.03861
uga,2007,57.16624
uga,2008,56.68605
uga,2009,65.89137
uga,2010,70.42941
uga,2011,79.96956
uga,2012,82.64136
uga,2013,77.20378
uga,2014,67.33418
uga,2015,74.28564
uga,2016,67.97931
uga,2017,68.68368
uga,2018,71.87938
uga,2019,49.83928
uga,2020,45.18372
ukr,1993,5.61415
ukr,1994,30.14886
ukr,1995,13.56834
ukr,1996,3.75997
ukr,1997,6.50222
ukr,1998,7.35515
ukr,1999,9.94241
ukr,2000,11.99777
ukr,2001,33.1557
ukr,2002,29.8666
ukr,2003,21.99359
ukr,2004,22.93768
ukr,2005,21.13497
ukr,2006,22.04479
ukr,2007,22.66022
ukr,2008,20.71974
ukr,2009,16.85473
ukr,2010,26.27294
ukr,2011,57.90544
ukr,2012,39.12587
ukr,2013,42.95092
ukr,2014,34.203
ukr,2015,10.41591
ukr,2016,49.24915
ukr,2017,43.16211
ukr,2018,43.8894
ukr,2019,26.70231
ukr,2020,19.26665
uzb,1994,0.16054
uzb,1995,1.89014
uzb,1996,6.81949
uzb,1997,17.48161
uzb,1998,5.2465
uzb,1999,5.04271
uzb,2000,8.64315
uzb,2001,10.95724
uzb,2002,11.15651
uzb,2003,10.93
uzb,2004,12.99583
uzb,2005,15.84931
uzb,2006,17.41195
uzb,2007,17.19093
uzb,2008,19.64939
uzb,2009,22.30831
uzb,2010,25.68687
uzb,2011,31.48877
uzb,2012,32.35954
uzb,2013,35.89113
uzb,2014,37.35289
uzb,2015,41.53984
uzb,2016,40.39982
uzb,2017,43.68852
uzb,2018,46.06356
uzb,2019,50.7344
uzb,2020,44.27939
vct,1973,1.76534
vct,1974,5.42496
vct,1975,16.31495
vct,1976,40.87282
vct,1977,59.86459
vct,1978,69.92792
vct,1979,76.42781
vct,1980,86.13491
vct,1981,61.33569
vct,1982,45.18414
vct,1983,50.23378
vct,1984,81.71649
vct,1985,87.41727
vct,1986,84.27306
vct,1987,81.28722
vct,1988,82.10505
vct,1989,87.6068
vct,1990,88.33477
vct,1991,88.85221
vct,1992,83.29175
vct,1993,86.53784
vct,1994,72.06088
vct,1995,70.84198
vct,1996,70.79695
vct,1997,53.17407
vct,1998,63.48075
vct,1999,45.7545
vct,2000,51.40284
vct,2001,49.86339
vct,2002,52.49916
vct,2003,51.92576
vct,2004,40.02839
vct,2005,31.18854
vct,2006,22.59617
vct,2007,25.78195
vct,2008,34.09567
vct,2009,44.45978
vct,2010,45.60782
vct,2011,48.98328
vct,2012,50.92722
vct,2013,58.93727
vct,2014,59.72205
vct,2015,71.03183
vct,2016,77.09291
vct,2017,76.91241
vct,2018,73.2404
vct,2019,75.60323
vct,2020,69.94403
ven,1970,39.16913
ven,1971,28.01848
ven,1972,18.46748
ven,1973,16.43406
ven,1974,10.41343
ven,1975,9.86301
ven,1976,14.13504
ven,1977,9.1504
ven,1978,8.28627
ven,1979,4.32883
ven,1980,2.02974
ven,1981,2.31512
ven,1982,1.38609
ven,1983,1.49243
ven,1984,1.68558
ven,1985,1.61263
ven,1986,1.47141
ven,1987,1.34339
ven,1988,1.84437
ven,1989,1.72954
ven,1990,1.63344
ven,1991,6.15056
ven,1992,11.15124
ven,1993,10.68412
ven,1994,13.92403
ven,1995,11.56279
ven,1996,14.12173
ven,1997,12.75191
ven,1998,8.58587
ven,1999,11.59935
ven,2000,12.40858
ven,2001,8.58774
ven,2002,8.84397
ven,2003,8.46293
ven,2004,9.60362
ven,2005,11.43786
ven,2006,15.83795
ven,2007,14.73665
ven,2008,9.78061
ven,2009,11.98451
ven,2010,11.61272
ven,2011,11.33444
ven,2012,7.97126
ven,2013,6.39442
ven,2014,5.12166
ven,2015,4.67094
ven,2016,13.04444
ven,2017,11.16958
ven,2018,12.38909
ven,2019,45.1718
ven,2020,66.55202
vnm,1981,100
vnm,1982,100
vnm,1983,100
vnm,1984,100
vnm,1985,100
vnm,1986,100
vnm,1987,100
vnm,1988,100
vnm,1989,1.98246
vnm,1990,3.40931
vnm,1991,5.25825
vnm,1992,3.00219
vnm,1993,18.64978
vnm,1994,3.24601
vnm,1995,3.26301
vnm,1996,3.41217
vnm,1997,1.66317
vnm,1998,1.36819
vnm,1999,1.30102
vnm,2000,1.60334
vnm,2001,2.24585
vnm,2002,2.37714
vnm,2003,5.27954
vnm,2004,11.5895
vnm,2005,10.66344
vnm,2006,12.23129
vnm,2007,12.22896
vnm,2008,12.73709
vnm,2009,15.391
vnm,2010,16.70469
vnm,2011,18.23521
vnm,2012,17.05058
vnm,2013,24.4581
vnm,2014,19.97606
vnm,2015,17.80913
vnm,2016,17.37806
vnm,2017,21.71248
vnm,2018,25.40826
vnm,2019,28.10254
vnm,2020,25.72365
vut,1984,2.08813
vut,1985,6.07044
vut,1986,7.3775
vut,1987,10.51275
vut,1988,22.05052
vut,1989,24.91626
vut,1990,38.90663
vut,1991,56.47598
vut,1992,52.6447
vut,1993,53.0548
vut,1994,52.28956
vut,1995,51.49124
vut,1996,57.25597
vut,1997,60.33463
vut,1998,56.71333
vut,1999,73.03087
vut,2000,66.12849
vut,2001,69.14056
vut,2002,72.37925
vut,2003,73.39405
vut,2004,78.72469
vut,2005,72.30938
vut,2006,84.30515
vut,2007,80.32382
vut,2008,77.51529
vut,2009,81.95045
vut,2010,80.14942
vut,2011,76.63722
vut,2012,71.69828
vut,2013,50.77771
vut,2014,43.93955
vut,2015,39.56421
vut,2016,32.80579
vut,2017,32.1762
vut,2018,28.38193
vut,2019,39.00419
vut,2020,29.36707
wsm,1974,2.95222
wsm,1975,3.77013
wsm,1976,2.37312
wsm,1977,4.34936
wsm,1978,10.60388
wsm,1979,11.9213
wsm,1980,12.97825
wsm,1981,23.01561
wsm,1982,22.57199
wsm,1983,24.36765
wsm,1984,28.37082
wsm,1985,27.22385
wsm,1986,28.77988
wsm,1987,51.39251
wsm,1988,55.2129
wsm,1989,56.15102
wsm,1990,66.67778
wsm,1991,74.6126
wsm,1992,67.29804
wsm,1993,70.50803
wsm,1994,75.46754
wsm,1995,90.97969
wsm,1996,91.30663
wsm,1997,90.65159
wsm,1998,89.97015
wsm,1999,86.07758
wsm,2000,82.70717
wsm,2001,92.7702
wsm,2002,92.50924
wsm,2003,93.4636
wsm,2004,94.25663
wsm,2005,93.9129
wsm,2006,97.10838
wsm,2007,99.26664
wsm,2008,95.55301
wsm,2009,90.24282
wsm,2010,84.39054
wsm,2011,83.99139
wsm,2012,74.75673
wsm,2013,69.23285
wsm,2014,57.42424
wsm,2015,51.72108
wsm,2016,53.346
wsm,2017,48.33247
wsm,2018,45.31635
wsm,2019,45.82173
wsm,2020,59.54084
yem,1972,0.92025
yem,1973,0.14476
yem,1974,0.3861
yem,1975,2.43788
yem,1976,1.1182
yem,1977,4.33376
yem,1978,13.41308
yem,1979,27.76359
yem,1980,21.16002
yem,1981,12.34224
yem,1982,19.17283
yem,1983,33.66581
yem,1984,39.3932
yem,1985,37.04774
yem,1986,33.66875
yem,1987,38.88797
yem,1988,33.05072
yem,1989,18.9085
yem,1990,50.93642
yem,1991,59.70546
yem,1992,61.85549
yem,1993,60.14444
yem,1994,75.46291
yem,1995,78.30844
yem,1996,91.5107
yem,1997,93.59148
yem,1998,76.25483
yem,1999,61.76949
yem,2000,64.70785
yem,2001,50.0983
yem,2002,59.56059
yem,2003,55.58977
yem,2004,58.05142
yem,2005,56.9478
yem,2006,54.1498
yem,2007,55.82741
yem,2008,56.71836
yem,2009,58.33531
yem,2010,60.08046
yem,2011,62.65666
yem,2012,63.45742
yem,2013,63.91117
yem,2014,72.85782
yem,2015,76.40126
yem,2016,94.67448
yem,2017,99.66917
yem,2018,99.733
yem,2019,99.84769
yem,2020,100
zaf,1999,0.00625
zaf,2000,0.05857
zaf,2001,0.43594
zaf,2002,0.30839
zaf,2003,0.62428
zaf,2004,1.06151
zaf,2005,0.94186
zaf,2006,0.93942
zaf,2007,1.58343
zaf,2008,1.32974
zaf,2009,1.5087
zaf,2010,1.84527
zaf,2011,2.15374
zaf,2012,1.64376
zaf,2013,1.12621
zaf,2014,3.454
zaf,2015,2.3745
zaf,2016,6.727
zaf,2017,10.06212
zaf,2018,4.10955
zaf,2019,7.25114
zaf,2020,5.17462
zmb,1970,12.28354
zmb,1971,10.16931
zmb,1972,7.71411
zmb,1973,2.59377
zmb,1974,11.47215
zmb,1975,16.21266
zmb,1976,15.59029
zmb,1977,13.12614
zmb,1978,13.62717
zmb,1979,16.54196
zmb,1980,17.86894
zmb,1981,16.28032
zmb,1982,27.73007
zmb,1983,50.26301
zmb,1984,52.29779
zmb,1985,61.82924
zmb,1986,53.58643
zmb,1987,38.86423
zmb,1988,22.55081
zmb,1989,15.10439
zmb,1990,40.96073
zmb,1991,83.63711
zmb,1992,67.48482
zmb,1993,61.46829
zmb,1994,51.86683
zmb,1995,50.6155
zmb,1996,58.48832
zmb,1997,51.03405
zmb,1998,47.40805
zmb,1999,57.29756
zmb,2000,54.01685
zmb,2001,32.15915
zmb,2002,19.7099
zmb,2003,8.09168
zmb,2004,48.16475
zmb,2005,46.20869
zmb,2006,58.62419
zmb,2007,89.76049
zmb,2008,50.12462
zmb,2009,50.3081
zmb,2010,57.41699
zmb,2011,51.08168
zmb,2012,24.46181
zmb,2013,11.26347
zmb,2014,17.44397
zmb,2015,9.76212
zmb,2016,6.35531
zmb,2017,8.09515
zmb,2018,6.31021
zmb,2019,5.64466
zmb,2020,10.52049
zwe,1970,62.29783
zwe,1971,52.42566
zwe,1972,62.72322
zwe,1973,35.84369
zwe,1974,39.36677
zwe,1975,67.5447
zwe,1976,67.9412
zwe,1977,64.91293
zwe,1978,38.17636
zwe,1979,22.22575
zwe,1980,6.56974
zwe,1981,5.31295
zwe,1982,3.21218
zwe,1983,1.56021
zwe,1984,4.98571
zwe,1985,5.51485
zwe,1986,8.89463
zwe,1987,10.65531
zwe,1988,17.207
zwe,1989,22.57892
zwe,1990,24.29479
zwe,1991,24.90352
zwe,1992,21.60784
zwe,1993,27.86759
zwe,1994,34.95048
zwe,1995,33.54143
zwe,1996,36.67583
zwe,1997,40.25229
zwe,1998,40.89889
zwe,1999,40.77925
zwe,2000,52.56652
zwe,2001,33.82771
zwe,2002,14.18419
zwe,2003,5.49291
zwe,2004,15.26787
zwe,2005,19.93681
zwe,2006,0
zwe,2007,5.76005
zwe,2008,37.38035
zwe,2009,0
zwe,2010,1.38085
zwe,2011,0
zwe,2012,25.57406
zwe,2013,41.95578
zwe,2014,3.74141
zwe,2015,43.77179
zwe,2016,76.87642
zwe,2017,50.79752
zwe,2018,56.4466
zwe,2019,14.7962
zwe,2020,12.30401
