geo,time,dt_tds_dimf_cd
arg,2012,925726.9
arg,2013,4006037.9
arg,2014,1534828.1
arg,2015,1415914.1
arg,2016,2372829.9
arg,2017,1497677.5
arg,2018,158925307.6
arg,2019,1256386719.4
arg,2020,1316387169.3
arm,1995,1725099
arm,1996,3176505.7
arm,1997,3277846.4
arm,1998,4010634.3
arm,1999,20695980.9
arm,2000,23673116.3
arm,2001,13929092.3
arm,2002,21814093.4
arm,2003,29537651
arm,2004,38689934.3
arm,2005,39356421
arm,2006,37294498.2
arm,2007,29030644.6
arm,2008,28860655.1
arm,2009,27438729
arm,2010,30399879.6
arm,2011,35310347.5
arm,2012,165618417.9
arm,2013,283239857.4
arm,2014,152502651.1
arm,2015,27385066.4
arm,2016,38230779.6
arm,2017,54239501.4
arm,2018,72380379.2
arm,2019,78359404.3
arm,2020,81080687.8
aze,1995,1140962.6
aze,1996,4936069.1
aze,1997,8146452.9
aze,1998,9810858
aze,1999,35619265.1
aze,2000,74223323.6
aze,2001,53980076.5
aze,2002,58486971.1
aze,2003,85399742.8
aze,2004,67515142.6
aze,2005,57407008.7
aze,2006,48311535
aze,2007,46228839
aze,2008,24371021.8
aze,2009,19470753
aze,2010,15495820.6
aze,2011,17512032.9
aze,2012,13095984.8
aze,2013,10121146
aze,2014,4028543.9
aze,2015,1908406
aze,2016,180707.6
aze,2017,113712.6
aze,2018,205324.4
aze,2019,2108448.7
aze,2020,670065.3
bdi,1970,190000
bdi,1971,3821525.3
bdi,1972,6101634
bdi,1973,143091
bdi,1974,1948333.5
bdi,1975,145746
bdi,1977,3502.7
bdi,1978,7504335.9
bdi,1979,56850.3
bdi,1980,651936.3
bdi,1981,730904
bdi,1982,900790.8
bdi,1983,6319963.5
bdi,1984,6822196.7
bdi,1985,3251792
bdi,1986,4414097.7
bdi,1987,4867309.8
bdi,1988,4336494
bdi,1989,2877932.8
bdi,1990,989721.4
bdi,1991,409195.7
bdi,1992,2665094.9
bdi,1993,4481023.5
bdi,1994,6262409.4
bdi,1995,9356803.6
bdi,1996,9011229.7
bdi,1997,8113426.7
bdi,1998,8842118.9
bdi,1999,7848399.4
bdi,2000,5375538.7
bdi,2001,4798849.7
bdi,2002,2884543.9
bdi,2003,605740.4
bdi,2004,29323208.1
bdi,2005,792615.2
bdi,2006,1180021.2
bdi,2007,1202577.8
bdi,2008,745229.5
bdi,2009,7642429.3
bdi,2010,373092.9
bdi,2011,2379337.9
bdi,2012,7679340.1
bdi,2013,10414583.5
bdi,2014,16103538.4
bdi,2015,17519838.6
bdi,2016,18129143.2
bdi,2017,16674143.2
bdi,2018,17735777.1
bdi,2019,17262750.9
bdi,2020,22528682.1
ben,1978,21290.7
ben,1979,34885.4
ben,1980,52063.4
ben,1981,70789.8
ben,1982,69568.5
ben,1983,307908
ben,1984,1133945.9
ben,1985,1152353.8
ben,1986,3028017
ben,1987,3359701.1
ben,1988,3132061.7
ben,1989,1880591.3
ben,1990,2024245
ben,1991,160120
ben,1992,109871.8
ben,1993,177341.8
ben,1994,1023924.7
ben,1995,2245511.4
ben,1996,2502877.4
ben,1997,4783288.9
ben,1998,5773088.2
ben,1999,9902036.6
ben,2000,11507462
ben,2001,10407302.9
ben,2002,10409031.8
ben,2003,10486413.8
ben,2004,8201279.1
ben,2005,8074869.1
ben,2006,586404.3
ben,2007,525345
ben,2008,186810.2
ben,2009,366043.9
ben,2010,296159.1
ben,2011,377305.9
ben,2012,699246.2
ben,2013,1057044.2
ben,2014,7569286.1
ben,2015,8459107.5
ben,2016,9724849.4
ben,2017,16606193
ben,2018,21248947.9
ben,2019,21282067.7
ben,2020,25385862.8
bfa,1970,0
bfa,1972,1215984
bfa,1973,715455
bfa,1974,180401.3
bfa,1975,0
bfa,1976,0
bfa,1977,0
bfa,1978,0
bfa,1979,32301.3
bfa,1980,67682.4
bfa,1981,43653.7
bfa,1982,62943
bfa,1983,60940.1
bfa,1984,678727.1
bfa,1985,1769178.1
bfa,1986,3019801.5
bfa,1987,3353152.1
bfa,1988,3126684.8
bfa,1989,1876745.5
bfa,1990,540341.7
bfa,1991,101272.4
bfa,1992,45075.6
bfa,1993,87972.7
bfa,1994,70171.1
bfa,1995,230620.1
bfa,1996,1461947.5
bfa,1997,2175598.3
bfa,1998,3410938.6
bfa,1999,6423390.1
bfa,2000,8012098.9
bfa,2001,7724897.1
bfa,2002,8912165
bfa,2003,4253361
bfa,2004,3770061.7
bfa,2005,4484932.9
bfa,2006,695288.4
bfa,2007,687619.7
bfa,2008,349628
bfa,2009,483735.8
bfa,2010,1345830.7
bfa,2011,3893984.1
bfa,2012,7196811.5
bfa,2013,7886612.3
bfa,2014,10912476.1
bfa,2015,19814403
bfa,2016,20151678.5
bfa,2017,24719999.8
bfa,2018,34266512.7
bfa,2019,33443643.9
bfa,2020,28823952.6
bgd,1972,0
bgd,1973,0
bgd,1974,2011942.2
bgd,1975,32576194.4
bgd,1976,73148634.9
bgd,1977,62985048.9
bgd,1978,36314323.2
bgd,1979,95222436.2
bgd,1980,146545713.2
bgd,1981,68807577.2
bgd,1982,71948665.9
bgd,1983,60200925.7
bgd,1984,106403889
bgd,1985,122071999.8
bgd,1986,178866589.2
bgd,1987,200812496.5
bgd,1988,141928598
bgd,1989,169318628.7
bgd,1990,238689825.3
bgd,1991,165240683.9
bgd,1992,95845493.5
bgd,1993,96367853.2
bgd,1994,57783363.6
bgd,1995,63970343.4
bgd,1996,89163393.8
bgd,1997,118565237.2
bgd,1998,102815385.6
bgd,1999,101771796.2
bgd,2000,97041846.4
bgd,2001,67642938.6
bgd,2002,90129159.7
bgd,2003,74888652.3
bgd,2004,2400955.1
bgd,2005,3362839.5
bgd,2006,4921542.2
bgd,2007,4963858.9
bgd,2008,15605990.1
bgd,2009,30317672.3
bgd,2010,50479961.8
bgd,2011,134939823.2
bgd,2012,200049467.1
bgd,2013,141107870.5
bgd,2014,74083570.7
bgd,2015,47433123.2
bgd,2016,19312083
bgd,2017,13056142.6
bgd,2018,52465331.7
bgd,2019,120692798.4
bgd,2020,131817586.8
bgr,1991,6083193.6
bgr,1992,120850502.5
bgr,1993,37029536.2
bgr,1994,108894035.3
bgr,1995,296158688
bgr,1996,254110288.8
bgr,1997,119840927.7
bgr,1998,227893844.5
bgr,1999,200598941.8
bgr,2000,236840541.2
bgr,2001,376143488.1
bgr,2002,299304381.4
bgr,2003,140579046.8
bgr,2004,183399697.6
bgr,2005,508047670.2
bgr,2006,406984896.7
bgr,2007,387802617.4
bgr,2008,7918289.3
bgr,2009,2202626.3
bgr,2010,3010453.8
bgr,2011,1030337.3
bgr,2012,279946.9
bgr,2013,1211456.6
bgr,2014,463487.7
bgr,2015,428132.1
bgr,2016,717270.2
bgr,2017,453463.5
bgr,2018,817049.4
bgr,2019,8385435.9
bgr,2020,2667723.6
bih,1993,337927
bih,1994,44393.9
bih,1995,33175914.8
bih,1996,4054835.6
bih,1997,2929695.7
bih,1998,2539887.5
bih,1999,25060934.2
bih,2000,25934126.4
bih,2001,13171073.8
bih,2002,26609169.9
bih,2003,53641959.7
bih,2004,51610616.7
bih,2005,43515624.8
bih,2006,47573956.3
bih,2007,20227751
bih,2008,2674077.1
bih,2009,1715372.4
bih,2010,5822336.4
bih,2011,7912380.7
bih,2012,40832401.6
bih,2013,215699589.9
bih,2014,229364108.7
bih,2015,60415600.6
bih,2016,100259361.1
bih,2017,225969031.9
bih,2018,210590582.3
bih,2019,72309013.1
bih,2020,5122307.9
blr,1993,1304230.6
blr,1994,5161153.4
blr,1995,10311145.9
blr,1996,12267583.5
blr,1997,12022898.5
blr,1998,36033296.5
blr,1999,86182158.3
blr,2000,84076189.9
blr,2001,44759070.1
blr,2002,41333585.1
blr,2003,41615285
blr,2004,29868313.2
blr,2005,25200318.6
blr,2006,22076694.4
blr,2007,19300899.8
blr,2008,4778430
blr,2009,13951347.5
blr,2010,67964360
blr,2011,86907285.9
blr,2012,534385254.8
blr,2013,1697220955.5
blr,2014,1273442345.3
blr,2015,77423359.6
blr,2016,432308.2
blr,2017,273187.5
blr,2018,492778.5
blr,2019,5061105.9
blr,2020,1610385.6
blz,1983,220000
blz,1984,250000
blz,1985,430000
blz,1986,2150000
blz,1987,2759801.3
blz,1988,3615985.4
blz,1989,4712374.7
blz,1990,3239335
blz,1991,424249.8
blz,1999,944482.9
blz,2000,1024353.4
blz,2001,508017.3
blz,2002,442560.2
blz,2003,392978.6
blz,2004,588733.2
blz,2005,801007.7
blz,2006,1071620.5
blz,2007,936881.1
blz,2008,231948.8
blz,2009,133932.8
blz,2010,179740.6
blz,2011,135824.9
blz,2012,2776160.7
blz,2013,3655494.4
blz,2014,910259.5
blz,2015,12592.1
blz,2016,20850.9
blz,2017,13867.4
blz,2018,24072.5
blz,2019,245939.6
blz,2020,78011.8
bol,1971,4012100
bol,1972,3257100
bol,1973,9539400
bol,1974,4965977.8
bol,1975,6767768.5
bol,1976,23736536.2
bol,1977,1109196.3
bol,1978,2632050.6
bol,1979,979488
bol,1980,2499809.4
bol,1981,8666470.3
bol,1982,15608767.3
bol,1983,19252442.5
bol,1984,31034689.8
bol,1985,28897624.4
bol,1986,42489896.4
bol,1987,43292336.1
bol,1988,67022088.4
bol,1989,23860563
bol,1990,58586346.8
bol,1991,53455465.2
bol,1992,41335734.3
bol,1993,30629869.5
bol,1994,15514965.5
bol,1995,27452895.1
bol,1996,33553655.6
bol,1997,35598072.8
bol,1998,36403696.8
bol,1999,25417903.3
bol,2000,22604989.2
bol,2001,22464324.3
bol,2002,18772332.4
bol,2003,20933373.7
bol,2004,26271349
bol,2005,47157836.6
bol,2006,3391860.6
bol,2007,16759734
bol,2008,337264.6
bol,2009,591805.6
bol,2010,808854.1
bol,2011,276832.8
bol,2012,75216.6
bol,2013,325496.3
bol,2014,124609.8
bol,2015,114728.2
bol,2016,193218.1
bol,2017,122033
bol,2018,219484.7
bol,2019,2253525.4
bol,2020,2625931.6
bra,1970,75160000
bra,1982,0
bra,1983,68220000
bra,1984,204370000
bra,1985,402420000
bra,1986,978640000
bra,1987,1454825247.2
bra,1988,1179679622.7
bra,1989,1069282169.7
bra,1990,996216344.2
bra,1991,717543139.3
bra,1992,668796546.8
bra,1993,541951098.3
bra,1994,147860456.9
bra,1995,58874883.3
bra,1996,74846777.1
bra,1997,34704990.3
bra,1998,22082910.4
bra,1999,2459647154.4
bra,2000,7049716727.3
bra,2001,143073115.4
bra,2002,5122927857.5
bra,2003,13212610356.5
bra,2004,5576326157.8
bra,2005,24904028711.1
bra,2006,131004101
bra,2007,19384158.7
bra,2008,4530078.9
bra,2009,10409899
bra,2010,14227796.7
bra,2011,4869508.3
bra,2012,1323065.6
bra,2013,5725502.1
bra,2014,2194348.3
bra,2015,2024533.3
bra,2016,3390352.7
bra,2017,2141124.2
bra,2018,3864346.2
bra,2019,39632203.4
bra,2020,12608650.8
btn,1999,316131.9
btn,2000,342865.7
btn,2001,170040.6
btn,2002,148131.2
btn,2003,131535.6
btn,2004,197057.4
btn,2005,268108.7
btn,2006,358686.6
btn,2007,313587.5
btn,2008,77636.6
btn,2009,21596.1
btn,2010,29516.6
btn,2011,10102.2
btn,2012,2744.7
btn,2013,11878
btn,2014,4558.9
btn,2015,4197.4
btn,2016,6950.3
btn,2017,4160.2
btn,2018,8496.2
btn,2019,82901
btn,2020,26468.3
bwa,1999,230935
bwa,2000,249530.2
bwa,2001,123751.8
bwa,2002,113189.4
bwa,2003,95728.7
bwa,2004,143414.1
bwa,2005,188774.7
bwa,2006,266897.6
bwa,2007,235580.2
bwa,2008,55055
bwa,2009,207082.1
bwa,2010,283030.9
bwa,2011,96868.2
bwa,2012,26319.5
bwa,2013,113896.3
bwa,2014,44069.3
bwa,2015,40574.6
bwa,2016,68112.9
bwa,2017,42988.9
bwa,2018,76465.6
bwa,2019,788941.2
bwa,2020,250752.1
caf,1970,0
caf,1971,140423.5
caf,1972,151998
caf,1973,166939.5
caf,1974,168374.5
caf,1975,170037
caf,1976,1535544.9
caf,1977,0
caf,1978,1327536.1
caf,1979,3109970.4
caf,1980,6507269.7
caf,1981,4779048.6
caf,1982,2230672.8
caf,1983,2200046.2
caf,1984,9620855.5
caf,1985,13498116.8
caf,1986,11342148.8
caf,1987,8437892.7
caf,1988,12634441.2
caf,1989,15376750.4
caf,1990,10981970.2
caf,1991,4094694.1
caf,1992,1948111.2
caf,1993,1788778.7
caf,1994,5417492.6
caf,1995,8382737.1
caf,1996,7013573.5
caf,1997,8184983.4
caf,1998,13404961.5
caf,1999,5590300
caf,2000,1447878.3
caf,2001,338575.8
caf,2002,480396.3
caf,2003,375441.4
caf,2004,2990723.5
caf,2005,5714874
caf,2006,7507176
caf,2007,27613015
caf,2008,8114819
caf,2009,19868338.7
caf,2010,270637.6
caf,2011,90015.2
caf,2012,24457.5
caf,2013,2374254.8
caf,2014,5406850
caf,2015,14096180.7
caf,2016,19417727.5
caf,2017,16908502
caf,2018,14670072
caf,2019,13306991.7
caf,2020,10601241.1
chn,1970,0
chn,1971,0
chn,1972,0
chn,1973,0
chn,1974,0
chn,1975,0
chn,1976,0
chn,1977,0
chn,1978,0
chn,1979,0
chn,1980,0
chn,1981,21210401.1
chn,1982,33638294.1
chn,1983,502399936.4
chn,1984,1587114.1
chn,1985,1573054.4
chn,1986,38144798.7
chn,1987,130745421.8
chn,1988,134319744.1
chn,1989,146457938.7
chn,1990,555289358.9
chn,1991,475219907.7
chn,1999,12545400.2
chn,2000,13555572.7
chn,2001,6722743.2
chn,2002,6148945.8
chn,2003,5200402.7
chn,2004,7790880.4
chn,2005,10255069.4
chn,2006,14499046.2
chn,2007,12797749.5
chn,2008,2990834.7
chn,2009,25202556.8
chn,2010,34445757.3
chn,2011,11789169
chn,2012,3203166.2
chn,2013,13861545.6
chn,2014,5311113.2
chn,2015,4899734.4
chn,2016,8208295.6
chn,2017,5183628.4
chn,2018,9354294.9
chn,2019,95949614.1
chn,2020,30526280.6
civ,1970,0
civ,1971,0
civ,1972,0
civ,1973,0
civ,1974,0
civ,1975,0
civ,1976,27905352.7
civ,1977,11629047
civ,1978,30290365.1
civ,1979,3059580.4
civ,1980,98920.5
civ,1981,5364676.8
civ,1982,29230482.7
civ,1983,39672626.9
civ,1984,88543169.3
civ,1985,162655515.8
civ,1986,189101505.2
civ,1987,192624174.4
civ,1988,228149861.1
civ,1989,199952877.5
civ,1990,154756310.9
civ,1991,137339215.6
civ,1992,117471241.1
civ,1993,67003101.1
civ,1994,87291372
civ,1995,94068724.1
civ,1996,52657694.7
civ,1997,25046214.5
civ,1998,2747474.4
civ,1999,13261827.8
civ,2000,44339322.8
civ,2001,70355629.4
civ,2002,89860683.7
civ,2003,108125700.8
civ,2004,129844719.5
civ,2005,94076853.9
civ,2006,60689852
civ,2007,50363966.3
civ,2008,49479616.4
civ,2009,146765304.2
civ,2010,11739128.1
civ,2011,18985195.9
civ,2012,26338808.1
civ,2013,616568.9
civ,2014,7286634.5
civ,2015,54817702.9
civ,2016,64555707.9
civ,2017,119739319
civ,2018,160759066.7
civ,2019,169677616
civ,2020,169775880.7
cmr,1970,0
cmr,1971,0
cmr,1972,0
cmr,1973,0
cmr,1974,0
cmr,1975,0
cmr,1976,0
cmr,1977,0
cmr,1978,5791062.9
cmr,1979,14830178.6
cmr,1980,18531396.5
cmr,1981,10831750.9
cmr,1982,3718828.9
cmr,1983,1429641
cmr,1984,3134242.8
cmr,1985,5986345.9
cmr,1986,8140436.4
cmr,1987,9031243.4
cmr,1988,9076257.8
cmr,1989,12566759.9
cmr,1990,12598922.4
cmr,1991,22062354.2
cmr,1992,62184608.3
cmr,1993,50281300.9
cmr,1994,7273445.6
cmr,1995,8478323
cmr,1996,8877665.4
cmr,1997,14457201.7
cmr,1998,19157698.2
cmr,1999,21618188.9
cmr,2000,20437556.2
cmr,2001,3783014.7
cmr,2002,3072156.9
cmr,2003,13417377.4
cmr,2004,30502884.6
cmr,2005,41158838.6
cmr,2006,278113604
cmr,2007,1392491.2
cmr,2008,424363
cmr,2009,1109626
cmr,2010,891899.3
cmr,2011,1552519.4
cmr,2012,2510075.6
cmr,2013,3989859.8
cmr,2014,5373418.1
cmr,2015,31302615.3
cmr,2016,30079476.4
cmr,2017,28828905.9
cmr,2018,28415476.3
cmr,2019,28459912.4
cmr,2020,774545.3
cod,1970,0
cod,1971,0
cod,1972,0
cod,1973,0
cod,1974,0
cod,1975,0
cod,1976,26092717
cod,1977,6596798.8
cod,1978,12174507.5
cod,1979,40963232.5
cod,1980,100534570.9
cod,1981,139440086.3
cod,1982,56809901.8
cod,1983,47795762.5
cod,1984,104547947
cod,1985,174692065.3
cod,1986,194598682.3
cod,1987,247246496.6
cod,1988,180494130.5
cod,1989,391280930.1
cod,1990,189908390.5
cod,1991,60210615.7
cod,1992,8726354.6
cod,1993,2926838.7
cod,1994,5469046.9
cod,1995,17454300
cod,1996,41796891
cod,1997,71556.7
cod,1998,1048789
cod,1999,7310074.5
cod,2000,5000098.2
cod,2001,2722751.1
cod,2002,503250009.6
cod,2003,2675976.2
cod,2004,4902586
cod,2005,5992194.4
cod,2006,9345705.4
cod,2007,73171983.4
cod,2008,141957549.5
cod,2009,155804879.2
cod,2010,59262404.5
cod,2011,861640.1
cod,2012,234111.2
cod,2013,1013104.6
cod,2014,387506.1
cod,2015,38775340
cod,2016,78924742.9
cod,2017,92241682.1
cod,2018,94487441.2
cod,2019,80129340.5
cod,2020,50494505.3
cog,1971,90272.3
cog,1972,97713
cog,1973,107318.3
cog,1974,108240.8
cog,1975,109309.5
cog,1977,3794618.8
cog,1979,1510409.4
cog,1980,7696380.8
cog,1981,8245509.1
cog,1982,146866.9
cog,1983,456516.4
cog,1984,1166754.4
cog,1985,2225445.2
cog,1986,3133322.4
cog,1987,4063077.2
cog,1988,3724868.3
cog,1989,4422658.5
cog,1990,7991083.8
cog,1991,5675366.5
cog,1992,414132.1
cog,1993,1024952
cog,1994,3477047.9
cog,1995,3374336.1
cog,1996,852197.8
cog,1997,3017765.4
cog,1998,11312810.6
cog,1999,5359573.5
cog,2000,1134086.5
cog,2001,2521657.2
cog,2002,9197316.4
cog,2003,8270528.5
cog,2004,12654551.7
cog,2005,12623728
cog,2006,4829796.2
cog,2007,705904.3
cog,2008,310863
cog,2009,484770.2
cog,2010,397291.2
cog,2011,134407.4
cog,2012,2550902.3
cog,2013,4954201
cog,2014,5390134.1
cog,2015,5469178.2
cog,2016,3790689.6
cog,2017,2405991.3
cog,2018,2502125.2
cog,2019,2930550.3
cog,2020,1695362.7
col,1970,72650000
col,1971,31705620.3
col,1972,57813525
col,1973,46802681.3
col,1974,0
col,1999,6053950.3
col,2000,6541422.5
col,2001,3244149.4
col,2002,2967255.8
col,2003,2509523.7
col,2004,3759593.3
col,2005,4948720.6
col,2006,6996708.2
col,2007,6175724.8
col,2008,1443267.3
col,2009,2662162.8
col,2010,3638528.1
col,2011,1245297.7
col,2012,338352.6
col,2013,1464204.2
col,2014,560744.1
col,2015,517676.1
col,2016,867396.5
col,2017,547761.7
col,2018,988389
col,2019,10134646.9
col,2020,3224950.5
com,1977,560436
com,1991,2737.1
com,1992,7043.1
com,1993,5585.6
com,1994,14320.6
com,1995,16689.6
com,1996,15969.6
com,1997,262833.2
com,1998,257787.7
com,1999,480989.1
com,2000,642476.5
com,2001,598322.5
com,2002,372101.4
com,2003,394807.8
com,2004,223641.8
com,2005,31025
com,2006,43864.6
com,2007,38717.5
com,2008,9048.2
com,2009,1793717.3
com,2010,43430.4
com,2011,14342
com,2012,4537730
com,2013,16863
com,2014,6078.5
com,2015,366570.7
com,2016,1834877.2
com,2017,2044052.5
com,2018,3193147.9
com,2019,3907400.3
com,2020,3013204.3
cpv,1999,32847
cpv,2000,35491.8
cpv,2001,17601.8
cpv,2002,22573.8
cpv,2003,34597.9
cpv,2004,60412.7
cpv,2005,85943.8
cpv,2006,101232.5
cpv,2007,287635.8
cpv,2008,851954.1
cpv,2009,1609476.5
cpv,2010,2303564.2
cpv,2011,2740120.7
cpv,2012,2455954.5
cpv,2013,1903698.8
cpv,2014,1138204.3
cpv,2015,355377.6
cpv,2016,11120.5
cpv,2017,6933.7
cpv,2018,12744.3
cpv,2019,125733.2
cpv,2020,40398.9
cri,1970,4000000
cri,1971,250756.3
cri,1974,2982366.5
cri,1975,2768804
cri,1976,7855452.5
cri,1977,6192725
cri,1978,19173626.4
cri,1979,3634973
cri,1980,15910000
cri,1981,15360000
cri,1982,12130000
cri,1983,21090000
cri,1984,39260000
cri,1985,35790000
cri,1986,51030000
cri,1987,74184558.5
cri,1988,62067247.2
cri,1989,38687365.5
cri,1990,28836326.7
cri,1991,11764034.3
cri,1992,10170182.4
cri,1993,4855256.7
cri,1994,23945517.7
cri,1995,46979741.5
cri,1996,23382449.6
cri,1997,705934.2
cri,1999,1256977.1
cri,2000,1358190.5
cri,2001,673580.3
cri,2002,616089
cri,2003,521050.5
cri,2004,780601.5
cri,2005,1027499.1
cri,2006,1452721.2
cri,2007,1282260.9
cri,2008,299664.5
cri,2009,564415.2
cri,2010,771418.1
cri,2011,264020.3
cri,2012,71735.4
cri,2013,310431.4
cri,2014,118531.3
cri,2015,109131.7
cri,2016,183487.7
cri,2017,116486
cri,2018,209572.5
cri,2019,2148517.5
cri,2020,1405604.8
dji,1996,100173.2
dji,1997,213294
dji,1998,286280.1
dji,1999,1424332.1
dji,2000,2747652.6
dji,2001,2363202.7
dji,2002,2520619.1
dji,2003,1981392.6
dji,2004,321821.4
dji,2005,955147.6
dji,2006,1767189.3
dji,2007,2931026.7
dji,2008,4404636.5
dji,2009,4344299.4
dji,2010,3404285.5
dji,2011,2605160
dji,2012,1395509.3
dji,2013,30060.9
dji,2014,1410218.4
dji,2015,1505458.1
dji,2016,1912720.6
dji,2017,4452817.2
dji,2018,6323990.5
dji,2019,5088739.6
dji,2020,6267409.1
dma,1983,1560000
dma,1984,2790000
dma,1985,2460000
dma,1986,2410000
dma,1987,4938040.3
dma,1988,3301435.1
dma,1989,2536939.5
dma,1990,1558573.6
dma,1991,1057887.3
dma,1992,822629.8
dma,1993,780583.4
dma,1994,781906.1
dma,1995,860273.7
dma,1996,820258.5
dma,1997,553188.2
dma,1998,218441.2
dma,1999,66936.9
dma,2000,33911.9
dma,2001,16818.2
dma,2002,28331.5
dma,2003,64765.4
dma,2004,152871.6
dma,2005,589998.8
dma,2006,1871117.3
dma,2007,2646780.9
dma,2008,163977
dma,2009,921357.6
dma,2010,1175444.6
dma,2011,2960200.2
dma,2012,3934034.1
dma,2013,2753812.8
dma,2014,1578897.4
dma,2015,2070704.5
dma,2016,1566595.9
dma,2017,1199528.8
dma,2018,1519400.3
dma,2019,1580645.7
dma,2020,605984.2
dom,1970,5300000
dom,1971,3309982.5
dom,1972,7599900
dom,1973,17290162.5
dom,1974,0
dom,1975,13056412.5
dom,1976,0
dom,1977,1520000
dom,1978,2250000
dom,1979,17019564.4
dom,1980,69390000
dom,1981,27440000
dom,1982,13630000
dom,1983,18720000
dom,1984,27580000
dom,1985,50960000
dom,1986,68240000
dom,1987,84230916.3
dom,1988,67750662.3
dom,1989,103455596.8
dom,1990,66698260.8
dom,1991,51694144.7
dom,1992,20596732.2
dom,1993,17662968.6
dom,1994,17866412.2
dom,1995,44116714.3
dom,1996,66141874.1
dom,1997,65596835.2
dom,1998,29458352.9
dom,1999,3822879.1
dom,2000,4476424.6
dom,2001,3237914.1
dom,2002,27726214.1
dom,2003,28882260.8
dom,2004,5676385
dom,2005,10580540
dom,2006,128833989
dom,2007,142017913.6
dom,2008,188885053.2
dom,2009,55214933.5
dom,2010,157907186.4
dom,2011,194871859.3
dom,2012,129558940.8
dom,2013,212063292.9
dom,2014,466697166.7
dom,2015,372035633.5
dom,2016,114936989
dom,2017,155314.7
dom,2018,278957.9
dom,2019,2866992.8
dom,2020,4516323.7
dza,1989,22113292.5
dza,1990,61767303.2
dza,1991,58857122.3
dza,1992,235279140.6
dza,1993,370767342.3
dza,1994,226387606.1
dza,1995,239605178
dza,1996,211439423.3
dza,1997,443356939.1
dza,1998,533834957.3
dza,1999,443887178.5
dza,2000,192312216.4
dza,2001,220590866.1
dza,2002,343701475.1
dza,2003,465383065.2
dza,2004,397500662.2
dza,2005,635443770.1
dza,2006,8832923.7
dza,2007,6952290.9
dza,2008,1624750.8
dza,2009,4320280
dza,2010,5904770.6
dza,2011,2020926.4
dza,2012,549094.1
dza,2013,2376177.9
dza,2014,910259.5
dza,2015,839474.8
dza,2016,1406739.2
dza,2017,888899.4
dza,2018,1602946.1
dza,2019,16447557.8
dza,2020,5232360.2
ecu,1970,6500000
ecu,1971,8274956.3
ecu,1972,6677055
ecu,1973,27127668.8
ecu,1974,3163035.3
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,10369809.9
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,740000
ecu,1984,14840000
ecu,1985,20610000
ecu,1986,35560000
ecu,1987,151418389.7
ecu,1988,169440506.6
ecu,1989,119395114.4
ecu,1990,144755916.3
ecu,1991,125443800.8
ecu,1992,88804567.7
ecu,1993,35619179.8
ecu,1994,24793298.7
ecu,1995,38738107.4
ecu,1996,30221808.9
ecu,1997,9025774.4
ecu,1998,72409857.8
ecu,1999,71240898.7
