geo,time,dt_nfl_offt_cd
bgd,1975,427876943.5
bgd,1976,270217561.4
bgd,1977,266436754.7
bgd,1978,318681296.7
bgd,1979,486340183.7
bgd,1980,550709075.7
bgd,1981,474133187.5
bgd,1982,746819629.2
bgd,1983,427618766.4
bgd,1984,490171281.5
bgd,1985,546924326.6
bgd,1986,818309049.3
bgd,1987,738911671.6
bgd,1988,783017224.2
bgd,1989,936978297.4
bgd,1990,806985977.9
bgd,1991,496102260.1
bgd,1992,632647933.2
bgd,1993,393703318.4
bgd,1994,716759585.8
bgd,1995,264119687.6
bgd,1996,562261771.4
bgd,1997,255291028.4
bgd,1998,382952524.8
bgd,1999,381039125.9
bgd,2000,328926709.3
bgd,2001,359892504.6
bgd,2002,214727460.8
bgd,2003,481999103.4
bgd,2004,472940827.4
bgd,2005,321239009.9
bgd,2006,603506723.8
bgd,2007,365303676.9
bgd,2008,1118692353.1
bgd,2009,809329853
bgd,2010,252937670.9
bgd,2011,124802203
bgd,2012,1353375628.1
bgd,2013,1093286785.9
bgd,2014,1240839662.3
bgd,2015,1277959301.5
bgd,2016,2190427573.3
bgd,2017,3753321962.2
bgd,2018,5817882441.8
bgd,2019,4813307492.8
bgd,2020,6455643999.4
bgr,1984,10368408.2
bgr,1985,73452903.2
bgr,1986,276366674.5
bgr,1987,650718838.9
bgr,1988,378101133.7
bgr,1989,61094167.7
bgr,1990,57027016.3
bgr,1991,28585788.9
bgr,1992,59064195
bgr,1993,241868829.9
bgr,1994,348179620.5
bgr,1995,37518990.2
bgr,1996,40871330.6
bgr,1997,-75976117.7
bgr,1998,225759811.1
bgr,1999,157930026.8
bgr,2000,84408849.1
bgr,2001,-151642551
bgr,2002,-111828220.4
bgr,2003,71003778.1
bgr,2004,124019674.2
bgr,2005,128016675.2
bgr,2006,-259486436.1
bgr,2007,61700957.5
bgr,2008,-352441068.9
bgr,2009,262847177.4
bgr,2010,-11789017.4
bgr,2011,79742682.9
bgr,2012,-5977933.6
bgr,2013,153312746.9
bgr,2014,-85399721
bgr,2015,26988621.2
bgr,2016,433931000
bgr,2017,30944215.4
bgr,2018,-91579307.2
bgr,2019,-106623468.2
bgr,2020,-264995289.4
bih,1999,122977984.5
bih,2000,-71870555.1
bih,2001,-104528543.4
bih,2002,75630779.8
bih,2003,68059052.6
bih,2004,236473015.2
bih,2005,101912276.4
bih,2006,64685198.1
bih,2007,65758773.4
bih,2008,71986086.9
bih,2009,208424682.7
bih,2010,318763796.4
bih,2011,241341899.6
bih,2012,308058861.7
bih,2013,511539543.3
bih,2014,453287649.3
bih,2015,52996759.9
bih,2016,181652686.6
bih,2017,59475652.9
bih,2018,93878431.2
bih,2019,55264439.5
bih,2020,64142530.7
blr,1993,211986216.2
blr,1994,151582045.9
blr,1995,47004296.8
blr,1996,33223696
blr,1997,43375710.6
blr,1998,90641661.7
blr,1999,-3140240.6
blr,2000,20970687.4
blr,2001,-23330381.3
blr,2002,41069740.6
blr,2003,-41269129.2
blr,2004,78638865.9
blr,2005,78016851.4
blr,2006,-14760752.8
blr,2007,1487184080.5
blr,2008,1465956300.4
blr,2009,1154641143.8
blr,2010,1470113457.8
blr,2011,2656568413.4
blr,2012,-1343084265.1
blr,2013,2258090707.6
blr,2014,2773745155.6
blr,2015,1350288358.5
blr,2016,913574073.5
blr,2017,1812286120.8
blr,2018,727030371
blr,2019,14994991
blr,2020,151152704.5
blz,1970,4301100
blz,1971,-5071.9
blz,1972,-30018.4
blz,1973,-198721.2
blz,1974,397876.8
blz,1975,177196.1
blz,1976,4975023.6
blz,1977,4309905
blz,1978,8721931.8
blz,1979,9925164.9
blz,1980,7341684.8
blz,1981,6705658.8
blz,1982,3177352
blz,1983,11373671
blz,1984,3816136.5
blz,1985,16586573.6
blz,1986,5644282.9
blz,1987,4934162.8
blz,1988,2933391.5
blz,1989,13672753.7
blz,1990,6611089.8
blz,1991,9736186.2
blz,1992,23371483.1
blz,1993,2471883.4
blz,1994,2956286
blz,1995,8015261.3
blz,1996,26840623
blz,1997,14898441.5
blz,1998,7440931.9
blz,1999,12984070.9
blz,2000,19375885.6
blz,2001,29234221.6
blz,2002,34110761
blz,2003,37273072.2
blz,2004,18335316.3
blz,2005,20309522.4
blz,2006,58922952.8
blz,2007,-32006554.8
blz,2008,-7316379.9
blz,2009,27831610.3
blz,2010,-6886698.5
blz,2011,5924618.2
blz,2012,5594196.3
blz,2013,88632113.5
blz,2014,50388525
blz,2015,53378160.6
blz,2016,23502671
blz,2017,28450404.2
blz,2018,27021635.6
blz,2019,27923387.2
blz,2020,87031573.4
bol,1970,37410344.3
bol,1971,40349503.2
bol,1972,74809277.3
bol,1973,23556653.3
bol,1974,46509740.2
bol,1975,44190109
bol,1976,107416087.6
bol,1977,118586814.8
bol,1978,124422903
bol,1979,114826670.9
bol,1980,160731984.9
bol,1981,170598183
bol,1982,140940545.9
bol,1983,77536131.9
bol,1984,99599128.9
bol,1985,-2812704.5
bol,1986,230895852.7
bol,1987,154430437.9
bol,1988,203490081.3
bol,1989,243015804
bol,1990,125453766.7
bol,1991,167591553.7
bol,1992,271777939.5
bol,1993,185544321.4
bol,1994,210077113.3
bol,1995,276117544.8
bol,1996,200882490.5
bol,1997,199149947.7
bol,1998,100887787.4
bol,1999,150425802.4
bol,2000,115975233.8
bol,2001,225825064.2
bol,2002,346851108.6
bol,2003,431359936.1
bol,2004,312930785.8
bol,2005,248412149.9
bol,2006,60473521
bol,2007,113716894.8
bol,2008,191201383.7
bol,2009,234069688.1
bol,2010,337978421.1
bol,2011,539976254
bol,2012,322037396.8
bol,2013,583393790.6
bol,2014,516255942.5
bol,2015,644134530
bol,2016,723676007.8
bol,2017,1060491897
bol,2018,839568357
bol,2019,1069579837.3
bol,2020,772074149.8
bra,1970,233355398.4
bra,1971,235857046.3
bra,1972,362387927.6
bra,1973,405366802.5
bra,1974,771742402.1
bra,1975,1084359851.1
bra,1976,396606002.2
bra,1977,416533234.8
bra,1978,660543017.7
bra,1979,435615017.8
bra,1980,820817690
bra,1981,1232367104.7
bra,1982,997448095.7
bra,1983,1580957594.4
bra,1984,1525165765.5
bra,1985,973485201.9
bra,1986,1197406535
bra,1987,56809070.3
bra,1988,51771097.3
bra,1989,205625839.7
bra,1990,-655994098.9
bra,1991,-1106133713.2
bra,1992,-956228166.8
bra,1993,-596327487.6
bra,1994,-2304381820.4
bra,1995,-1703279875.3
bra,1996,-744716408.7
bra,1997,-1166921517.5
bra,1998,4854426943.9
bra,1999,340728428.6
bra,2000,-1820775070
bra,2001,2721549895.1
bra,2002,687252970.5
bra,2003,-2245438673.2
bra,2004,-2671304478.5
bra,2005,-12930178.2
bra,2006,-259532572.2
bra,2007,-200162471.5
bra,2008,1935788219.3
bra,2009,3386799465.9
bra,2010,8640600601.6
bra,2011,-5116251187
bra,2012,2655561028.1
bra,2013,717525409.6
bra,2014,3243446118.5
bra,2015,-238601138.4
bra,2016,-1011956150.3
bra,2017,7139902288.6
bra,2018,-357600198.3
bra,2019,-4684296050.4
bra,2020,499929906.7
btn,1981,330352.4
btn,1982,835926.7
btn,1983,692793
btn,1984,1124232.4
btn,1985,5473997.3
btn,1986,11416760.5
btn,1987,15892110.3
btn,1988,5865334.8
btn,1989,7602911.3
btn,1990,8129930.3
btn,1991,6583384.5
btn,1992,9001889
btn,1993,9412759.1
btn,1994,7930168.1
btn,1995,4975621.8
btn,1996,13124634.1
btn,1997,14161002.6
btn,1998,55511404.3
btn,1999,3386018.3
btn,2000,30100548
btn,2001,74915698.9
btn,2002,93320429
btn,2003,87507927.8
btn,2004,85834186.3
btn,2005,77326210.3
btn,2006,39336210.5
btn,2007,7971952.1
btn,2008,-11801076
btn,2009,71903550.3
btn,2010,115154442.9
btn,2011,205834119.8
btn,2012,327618160.2
btn,2013,246009647.9
btn,2014,385561591.2
btn,2015,211134971.8
btn,2016,327782572.1
btn,2017,182621569.7
btn,2018,121960023.4
btn,2019,178516407.2
btn,2020,219639624.4
bwa,1970,2662700
bwa,1971,15458053.7
bwa,1972,45021344.3
bwa,1973,41592563
bwa,1974,18385291.3
bwa,1975,24540470.3
bwa,1976,22766875.7
bwa,1977,13711582.6
bwa,1978,7167841.8
bwa,1979,10439919.4
bwa,1980,18457121.5
bwa,1981,22603729.2
bwa,1982,22985205.2
bwa,1983,28709652.3
bwa,1984,57954647.5
bwa,1985,57250348.1
bwa,1986,16387443.8
bwa,1987,64253073.8
bwa,1988,19340977.7
bwa,1989,37037369.5
bwa,1990,-20997973.6
bwa,1991,52202888.4
bwa,1992,25765284.4
bwa,1993,25440435.2
bwa,1994,-342447.8
bwa,1995,9673490.2
bwa,1996,-36965095.2
bwa,1997,-47899677.8
bwa,1998,-26073225.4
bwa,1999,-40272141.2
bwa,2000,-20998380.6
bwa,2001,-29633301.7
bwa,2002,-40528478.1
bwa,2003,-22315170.6
bwa,2004,-13899957.1
bwa,2005,-27478538.6
bwa,2006,-38127158.3
bwa,2007,19081051.2
bwa,2008,711366.1
bwa,2009,971761341.4
bwa,2010,-40377152.7
bwa,2011,539584505.4
bwa,2012,45731141.9
bwa,2013,-124881700.3
bwa,2014,-397403.4
bwa,2015,-118994201.9
bwa,2016,-88256798.4
bwa,2017,-122904190.1
bwa,2018,-87972187.3
bwa,2019,-111208541.1
bwa,2020,-63448826.9
caf,1970,430843.1
caf,1971,2581374
caf,1972,7438090.3
caf,1973,1589134.5
caf,1974,1437242.6
caf,1975,8042128.2
caf,1976,9294635.3
caf,1977,11689350.9
caf,1978,4856915
caf,1979,12973374.5
caf,1980,25022015.8
caf,1981,29311783
caf,1982,15805082.4
caf,1983,16818159.3
caf,1984,28936270.1
caf,1985,43452595.5
caf,1986,72156900
caf,1987,82283134
caf,1988,84966632.9
caf,1989,57273694.7
caf,1990,105786465.2
caf,1991,94289135.1
caf,1992,41370987.5
caf,1993,47939603.1
caf,1994,36499312.9
caf,1995,30032258.3
caf,1996,25100166
caf,1997,2270288.5
caf,1998,-8894280.8
caf,1999,-1157077.4
caf,2000,8621374.5
caf,2001,-8662494.8
caf,2002,483591.9
caf,2003,-124123.3
caf,2004,-5165262.6
caf,2005,-712077.9
caf,2006,-46988995.6
caf,2007,-39217717.7
caf,2008,-10566708.5
caf,2009,12377013.1
caf,2010,32637970.5
caf,2011,19884990.7
caf,2012,19926500.6
caf,2013,17758993.3
caf,2014,92322761.8
caf,2015,67090829.4
caf,2016,7857773.4
caf,2017,-621518.1
caf,2018,56137486
caf,2019,6373952.7
caf,2020,20949820.7
chn,1981,506326996.7
chn,1982,657312684.7
chn,1983,622629368.7
chn,1984,830918918.3
chn,1985,1116723546.1
chn,1986,1165422471.3
chn,1987,626417806.6
chn,1988,1355437587.7
chn,1989,2276677167.3
chn,1990,1726669652.1
chn,1991,2043611889
chn,1992,2393910936.5
chn,1993,4668790765
chn,1994,3153668262.6
chn,1995,7911530543.3
chn,1996,4403282380.8
chn,1997,4321692082.3
chn,1998,2299465023.3
chn,1999,3427579348.9
chn,2000,1523212106.2
chn,2001,2157014815.9
chn,2002,-1197905915.9
chn,2003,-2812248882.3
chn,2004,951704549.3
chn,2005,1948264929.6
chn,2006,1662065233.2
chn,2007,1287361880.1
chn,2008,1938383803.7
chn,2009,1365509317.4
chn,2010,-2277437354.7
chn,2011,1454578920.7
chn,2012,-22819796.9
chn,2013,-3624154735.9
chn,2014,-167900894.1
chn,2015,-3892925594.7
chn,2016,-3813639904.2
chn,2017,-3653018039.9
chn,2018,-1701786581.5
chn,2019,-697988168.1
chn,2020,-1350869808.1
civ,1970,32472498.8
civ,1971,48949562.9
civ,1972,24617226
civ,1973,47884895
civ,1974,33053054.6
civ,1975,77750199.4
civ,1976,75550615.6
civ,1977,189343602.1
civ,1978,166849188.2
civ,1979,235367074.3
civ,1980,161826827.9
civ,1981,71644043.4
civ,1982,352250132.7
civ,1983,322555187.5
civ,1984,299599119.2
civ,1985,92035225.9
civ,1986,114526751.7
civ,1987,430039583.6
civ,1988,82417877
civ,1989,211198429.6
civ,1990,511438985.3
civ,1991,393289815.1
civ,1992,360939788.2
civ,1993,329658413.9
civ,1994,563066734.9
civ,1995,190022936.2
civ,1996,-45168303.7
civ,1997,-144218937.5
civ,1998,38725953.5
civ,1999,-288334292.5
civ,2000,-130563345.7
civ,2001,-178136062.9
civ,2002,-95409514.8
civ,2003,-148899986.1
civ,2004,-7957822.2
civ,2005,1509014.2
civ,2006,75047421.5
civ,2007,-54395554.3
civ,2008,-550983232.4
civ,2009,-448053241.9
civ,2010,-220259636.6
civ,2011,344642069.2
civ,2012,-133078857.2
civ,2013,501775168.8
civ,2014,299183285
civ,2015,1532753233
civ,2016,42939320.2
civ,2017,540139436
civ,2018,327632900.1
civ,2019,765148413.2
civ,2020,1551913914.1
cmr,1970,22921645.1
cmr,1971,22107927.4
cmr,1972,44142472.3
cmr,1973,34578549.2
cmr,1974,24750929.6
cmr,1975,59164592.1
cmr,1976,60289485.3
cmr,1977,208780345
cmr,1978,152710372.9
cmr,1979,262593147.9
cmr,1980,221401343.7
cmr,1981,235722482.6
cmr,1982,106203788.7
cmr,1983,159160988.8
cmr,1984,112481284.1
cmr,1985,104586452.7
cmr,1986,153120309.1
cmr,1987,133087401.8
cmr,1988,135585474.7
cmr,1989,311661922.4
cmr,1990,449971522.9
cmr,1991,202463338.2
cmr,1992,444660767.3
cmr,1993,379728283.7
cmr,1994,310395728.1
cmr,1995,14750372.1
cmr,1996,-18568620.6
cmr,1997,19264830.7
cmr,1998,-39099308
cmr,1999,36163968.5
cmr,2000,85052810.9
cmr,2001,56445465.1
cmr,2002,-25012466.9
cmr,2003,13775477.2
cmr,2004,-89991478
cmr,2005,-266159903
cmr,2006,-64391330.6
cmr,2007,-1333280.7
cmr,2008,39466732.8
cmr,2009,24308602.2
cmr,2010,150146061.1
cmr,2011,41232941.9
cmr,2012,617132927.6
cmr,2013,972452512.6
cmr,2014,838138246.6
cmr,2015,547452823.7
cmr,2016,895877755.8
cmr,2017,1317609423.6
cmr,2018,1110386049.5
cmr,2019,1210077594.2
cmr,2020,619298608.1
cod,1970,6705681.8
cod,1971,14678713.4
cod,1972,34911985.1
cod,1973,23002356.1
cod,1974,131013407.7
cod,1975,221571977.1
cod,1976,232341723.9
cod,1977,175302955.3
cod,1978,160514327.3
cod,1979,40467600.7
cod,1980,133321151.6
cod,1981,233019038.8
cod,1982,121265564.9
cod,1983,124819213.2
cod,1984,84303485.2
cod,1985,71626032.5
cod,1986,201810120.4
cod,1987,311755126.9
cod,1988,335376094.5
cod,1989,328940752.6
cod,1990,278233739.9
cod,1991,276125386.9
cod,1992,58345948.9
cod,1993,53276400.7
cod,1994,935381.2
cod,1996,3424529.6
cod,1997,-2000
cod,1998,71909.2
cod,1999,7499713.1
cod,2000,0
cod,2001,0
cod,2002,166952892.1
cod,2003,105788980.1
cod,2004,157064915.2
cod,2005,139514138.6
cod,2006,47668223.8
cod,2007,-34420090.2
cod,2008,-52688537
cod,2009,-72840102.1
cod,2010,-26769127.5
cod,2011,24259577.1
cod,2012,121245349.2
cod,2013,261921399.6
cod,2014,-139936011.9
cod,2015,58041161.3
cod,2016,-196771839
cod,2017,166423768.7
cod,2018,37277755.6
cod,2019,223627058.6
cod,2020,83484824
cog,1970,13932756.6
cog,1971,13560326.3
cog,1972,11958599.1
cog,1973,12116905
cog,1974,18908696.1
cog,1975,79035881.2
cog,1976,22738868.7
cog,1977,39739812.5
cog,1978,69607631.4
cog,1979,115557676.4
cog,1980,89860663.7
cog,1981,87359875
cog,1982,97241440.2
cog,1983,132340255.1
cog,1984,61252975.2
cog,1985,111308074.4
cog,1986,86197803.5
cog,1987,133914568
cog,1988,138250878.1
cog,1989,25116575.3
cog,1990,60343444.1
cog,1991,11512157.7
cog,1992,-2297878
cog,1993,-18153577.9
cog,1994,187102857.7
cog,1995,-17287099.4
cog,1996,-118507418.9
cog,1997,-27863717.7
cog,1998,-6550009
cog,1999,2453057
cog,2000,-5058950.2
cog,2001,10506858.9
cog,2002,-6692281.7
cog,2003,1331208.8
cog,2004,-74647584.7
cog,2005,-34321.3
cog,2006,-12409438.9
cog,2007,-24128121.8
cog,2008,-40590031
cog,2009,-21957626
cog,2010,472393199.2
cog,2011,288738833.6
cog,2012,424450568.4
cog,2013,558206647.8
cog,2014,877849782.8
cog,2015,117279007.2
cog,2016,287246247.2
cog,2017,611408015.4
cog,2018,-161296479.9
cog,2019,269609161.2
cog,2020,-266012229
col,1970,175106151.1
col,1971,124154545.6
col,1972,146644336.6
col,1973,171484907.2
col,1974,129679543
col,1975,120467169.2
col,1976,65070421
col,1977,65368433
col,1978,102284665
col,1979,139804400.3
col,1980,287000728.1
col,1981,292554559.2
col,1982,410980192.7
col,1983,527741725
col,1984,626596206.9
col,1985,863886541
col,1986,573974745.1
col,1987,184845784.8
col,1988,303430658.9
col,1989,62665916.5
col,1990,-18135515.4
col,1991,-136571888.3
col,1992,-267969527.7
col,1993,-284122753.2
col,1994,-514069811.2
col,1995,-338607291
col,1996,-127064065.1
col,1997,-392317421.2
col,1998,207801452.8
col,1999,954205050.4
col,2000,95790914.2
col,2001,1265196019.5
col,2002,-21274544.5
col,2003,2011237539.7
col,2004,43306862
col,2005,-766168409.5
col,2006,1051187722.1
col,2007,262612672.8
col,2008,1678167551.5
col,2009,1467030514.9
col,2010,1136929001
col,2011,290571026.3
col,2012,3080678122.2
col,2013,1696640631.8
col,2014,658674200.8
col,2015,1285998724.2
col,2016,2038578532.9
col,2017,152027256
col,2018,2501315706.3
col,2019,168567233.3
col,2020,2966686281.2
com,1970,-47431.3
com,1971,-7643.9
com,1972,248466.4
com,1973,54751
com,1974,2313262.2
com,1975,488875.5
com,1976,14192294.4
com,1977,4385001.3
com,1978,3497446
com,1979,10078177.3
com,1980,12613611.6
com,1981,11335066.7
com,1982,15432649.9
com,1983,17836043.7
com,1984,23334892.9
com,1985,21968415.6
com,1986,23294142.3
com,1987,12915540.2
com,1988,9281131.4
com,1989,3767194
com,1990,3915742.5
com,1991,-3002403.4
com,1992,14549631.6
com,1993,4537942.5
com,1994,8743522.2
com,1995,9188000
com,1996,9734016.1
com,1997,4653386.3
com,1998,2465265.6
com,1999,-1232177.1
com,2000,937478.1
com,2001,10232870.1
com,2002,8747214.4
com,2003,8840784
com,2004,1249946.3
com,2005,681643.5
com,2006,644832.9
com,2007,-8011752.1
com,2008,-6750672.7
com,2009,-6873407.3
com,2010,-3121072.7
com,2011,-2214224.1
com,2012,-5493903.1
com,2013,-455068.6
com,2014,-596457.6
com,2015,-6895212.8
com,2016,54337320.4
com,2017,3620838.9
com,2018,66197645.2
com,2019,14193849.3
com,2020,15411542.6
cpv,1981,20675413.2
cpv,1982,22340923.7
cpv,1983,16512658.8
cpv,1984,12433310.2
cpv,1985,14615603
cpv,1986,7340363.1
cpv,1987,3132367.7
cpv,1988,5733761.3
cpv,1989,6910177.7
cpv,1990,8469603.6
cpv,1991,363654.1
cpv,1992,10790946.4
cpv,1993,5759570.5
cpv,1994,22406000.9
cpv,1995,11837447.4
cpv,1996,13966121
cpv,1997,11603198.2
cpv,1998,41319098.6
cpv,1999,47621833.6
cpv,2000,19480647.6
cpv,2001,33203051.2
cpv,2002,18544445.7
cpv,2003,22223085.5
cpv,2004,11763206.3
cpv,2005,41438113.3
cpv,2006,30078751.5
cpv,2007,32515870.3
cpv,2008,55232062.9
cpv,2009,81394482.2
cpv,2010,100143354.3
cpv,2011,80485176.8
cpv,2012,87974485.1
