geo,time,is_shp_gcnw_xq
kor,2011,89.71273
kor,2012,90.46083
kor,2013,94.36108
kor,2014,93.04128
kor,2015,95.54241
kor,2016,96.99751
kor,2017,101.06524
kor,2018,103.02287
kor,2019,108.56794
kor,2020,108.54694
kwt,2006,10.73579
kwt,2007,10.95475
kwt,2008,13.49034
kwt,2009,11.17602
kwt,2010,8.67265
kwt,2011,9.34025
kwt,2012,11.2382
kwt,2013,10.26246
kwt,2014,11.27693
kwt,2015,10.53456
kwt,2016,9.98367
kwt,2017,12.80169
kwt,2018,11.70042
kwt,2019,11.54088
kwt,2020,11.28283
lbn,2006,24.5253
lbn,2007,25.89336
lbn,2008,23.53488
lbn,2009,27.11686
lbn,2010,26.28493
lbn,2011,35.62228
lbn,2012,35.18778
lbn,2013,35.10138
lbn,2014,38.7924
lbn,2015,37.38779
lbn,2016,37.48821
lbn,2017,40.11754
lbn,2018,41.91358
lbn,2019,43.17314
lbn,2020,33.17758
lbr,2006,4.98639
lbr,2007,7.43335
lbr,2008,6.00741
lbr,2009,6.02718
lbr,2010,5.32159
lbr,2011,4.65932
lbr,2012,7.33661
lbr,2013,7.2502
lbr,2014,7.75143
lbr,2015,7.98612
lbr,2016,7.14877
lbr,2017,7.6667
lbr,2018,7.67032
lbr,2019,7.84157
lbr,2020,7.43379
lby,2006,10.83848
lby,2007,11.90604
lby,2008,8.3795
lby,2009,8.8984
lby,2010,8.51223
lby,2011,5.51495
lby,2012,8.77575
lby,2013,14.37079
lby,2014,17.10366
lby,2015,13.3842
lby,2016,9.0314
lby,2017,13.35243
lby,2018,13.09078
lby,2019,12.97105
lby,2020,12.40108
lca,2006,5.40678
lca,2007,6.49363
lca,2008,7.82972
lca,2009,6.29893
lca,2010,6.30163
lca,2011,5.99771
lca,2012,7.7885
lca,2013,8.48542
lca,2014,7.52907
lca,2015,7.38851
lca,2016,6.22749
lca,2017,6.64492
lca,2018,6.38275
lca,2019,5.62543
lca,2020,5.62179
lka,2006,38.64378
lka,2007,39.41899
lka,2008,39.64148
lka,2009,37.16352
lka,2010,38.64974
lka,2011,39.47965
lka,2012,40.23506
lka,2013,47.76358
lka,2014,46.96045
lka,2015,52.45282
lka,2016,61.77334
lka,2017,63.65131
lka,2018,63.62281
lka,2019,62.17464
lka,2020,71.99261
ltu,2006,7.52697
ltu,2007,7.39742
ltu,2008,8.11688
ltu,2009,10.48116
ltu,2010,10.18887
ltu,2011,12.93042
ltu,2012,10.95146
ltu,2013,11.26015
ltu,2014,14.11158
ltu,2015,11.31186
ltu,2016,13.40306
ltu,2017,17.22722
ltu,2018,21.92656
ltu,2019,14.47924
ltu,2020,14.17298
lva,2006,6.76366
lva,2007,6.66635
lva,2008,5.72577
lva,2009,7.58394
lva,2010,7.12638
lva,2011,7.42356
lva,2012,7.5372
lva,2013,8.08741
lva,2014,7.85589
lva,2015,6.78571
lva,2016,7.22562
lva,2017,8.1187
lva,2018,8.5717
lva,2019,10.68892
lva,2020,10.26461
mar,2006,11.30059
mar,2007,26.847
mar,2008,39.07992
mar,2009,45.39054
mar,2010,50.2979
mar,2011,44.94897
mar,2012,50.96181
mar,2013,56.47347
mar,2014,57.83274
mar,2015,58.29018
mar,2016,61.19055
mar,2017,66.38835
mar,2018,62.53695
mar,2019,62.04478
mar,2020,68.05225
mda,2012,0.91285
mda,2013,0.60318
mda,2014,0.60318
mda,2015,0.72807
mda,2016,0.72807
mda,2017,0.72807
mda,2018,0.72754
mda,2019,0.72754
mda,2020,0.63543
mdg,2006,10.58658
mdg,2007,9.34197
mdg,2008,9.52483
mdg,2009,9.11886
mdg,2010,8.33409
mdg,2011,7.71799
mdg,2012,12.3021
mdg,2013,13.05417
mdg,2014,12.19694
mdg,2015,10.0492
mdg,2016,9.55799
mdg,2017,9.30706
mdg,2018,9.32199
mdg,2019,8.45321
mdg,2020,7.76515
mdv,2006,3.20256
mdv,2007,3.70647
mdv,2008,2.81625
mdv,2009,5.88915
mdv,2010,5.73393
mdv,2011,7.74201
mdv,2012,7.94667
mdv,2013,7.06975
mdv,2014,1.83044
mdv,2015,7.42081
mdv,2016,7.25033
mdv,2017,7.08435
mdv,2018,6.91258
mdv,2019,7.06719
mdv,2020,7.21538
mex,2006,31.37886
mex,2007,30.94413
mex,2008,34.64975
mex,2009,32.49962
mex,2010,36.86221
mex,2011,38.5225
mex,2012,38.40627
mex,2013,39.39153
mex,2014,40.05658
mex,2015,46.72168
mex,2016,44.42277
mex,2017,45.03495
mex,2018,45.18428
mex,2019,49.09624
mex,2020,48.40024
mhl,2006,4.66961
mhl,2007,3.97765
mhl,2008,4.42994
mhl,2009,3.59942
mhl,2010,3.55038
mhl,2011,3.75005
mhl,2012,5.65317
mhl,2013,5.53648
mhl,2014,5.17325
mhl,2015,4.87402
mhl,2016,6.37462
mhl,2017,6.87039
mhl,2018,4.03999
mhl,2019,6.58453
mhl,2020,6.73517
mlt,2006,28.64706
mlt,2007,28.89641
mlt,2008,36.54769
mlt,2009,37.31122
mlt,2010,39.68957
mlt,2011,36.87503
mlt,2012,42.05827
mlt,2013,42.83027
mlt,2014,44.06382
mlt,2015,49.71617
mlt,2016,49.01099
mlt,2017,47.81625
mlt,2018,48.74607
mlt,2019,51.4436
mlt,2020,46.285
mmr,2006,3.80416
mmr,2007,3.40988
mmr,2008,4.58247
mmr,2009,4.91143
mmr,2010,4.89594
mmr,2011,5.77799
mmr,2012,7.50083
mmr,2013,6.79204
mmr,2014,7.24242
mmr,2015,9.49717
mmr,2016,9.16442
mmr,2017,9.9648
mmr,2018,8.2761
mmr,2019,8.63918
mmr,2020,8.60879
mne,2008,3.38191
mne,2009,3.55265
mne,2010,3.46289
mne,2011,3.89425
mne,2012,4.10908
mne,2013,4.55791
mne,2014,3.95604
mne,2015,3.7626
mne,2016,5.21939
mne,2017,3.17851
mne,2018,3.07205
mne,2019,5.43434
mne,2020,5.43653
mnp,2006,1.5551
mnp,2007,3.8282
mnp,2008,3.97962
mnp,2009,3.81872
mnp,2010,4.0642
mnp,2011,4.05477
mnp,2012,4.05477
mnp,2013,4.63666
mnp,2014,4.8083
mnp,2015,2.78432
mnp,2016,7.42962
mnp,2017,5.54571
mnp,2018,5.38601
mnp,2019,5.36589
mnp,2020,5.19938
moz,2006,7.67625
moz,2007,6.50334
moz,2008,8.79733
moz,2009,10.62986
moz,2010,12.94032
moz,2011,12.65373
moz,2012,12.11907
moz,2013,17.15901
moz,2014,13.36417
moz,2015,11.60911
moz,2016,11.45232
moz,2017,10.87022
moz,2018,11.32087
moz,2019,12.08225
moz,2020,14.54539
mrt,2006,8.61379
mrt,2007,4.66376
mrt,2008,5.89914
mrt,2009,7.01431
mrt,2010,7.11771
mrt,2011,6.96235
mrt,2012,6.19779
mrt,2013,7.05932
mrt,2014,6.69657
mrt,2015,7.42953
mrt,2016,7.8635
mrt,2017,12.60539
mrt,2018,7.19351
mrt,2019,7.53919
mrt,2020,6.16671
mus,2006,15.34721
mus,2007,19.05195
mus,2008,17.90932
mus,2009,19.15657
mus,2010,19.31909
mus,2011,21.20044
mus,2012,24.18841
mus,2013,28.73716
mus,2014,24.88862
mus,2015,26.9743
mus,2016,32.29278
mus,2017,30.81914
mus,2018,31.9069
mus,2019,33.67608
mus,2020,33.7343
mys,2006,69.58642
mys,2007,77.2297
mys,2008,76.80987
mys,2009,72.03446
mys,2010,79.26954
mys,2011,88.37674
mys,2012,86.99667
mys,2013,89.81194
mys,2014,88.84657
mys,2015,91.96996
mys,2016,90.94298
mys,2017,92.89283
mys,2018,93.91171
mys,2019,98.17852
mys,2020,99.5043
nam,2006,9.00536
nam,2007,8.53604
nam,2008,11.03919
nam,2009,13.72393
nam,2010,13.73281
nam,2011,14.53257
nam,2012,15.32992
nam,2013,14.98537
nam,2014,19.20288
nam,2015,17.06869
nam,2016,17.27529
nam,2017,16.13432
nam,2018,14.1867
nam,2019,15.69237
nam,2020,14.59478
ncl,2006,11.6647
ncl,2007,12.66782
ncl,2008,12.94003
ncl,2009,11.793
ncl,2010,12.23608
ncl,2011,11.88279
ncl,2012,12.17035
ncl,2013,13.45317
ncl,2014,12.10104
ncl,2015,12.20088
ncl,2016,12.43185
ncl,2017,12.06246
ncl,2018,10.21452
ncl,2019,10.70679
ncl,2020,10.52969
nga,2006,16.43942
nga,2007,16.94767
nga,2008,20.05033
nga,2009,19.73283
nga,2010,21.31512
nga,2011,20.83024
nga,2012,21.04424
nga,2013,21.98243
nga,2014,22.57981
nga,2015,23.6589
nga,2016,23.00032
nga,2017,21.23236
nga,2018,21.28741
nga,2019,21.53397
nga,2020,21.25095
nic,2006,7.91296
nic,2007,8.49089
nic,2008,8.71364
nic,2009,8.68161
nic,2010,8.73406
nic,2011,6.70327
nic,2012,7.57139
nic,2013,7.55168
nic,2014,7.97199
nic,2015,8.10378
nic,2016,8.31099
nic,2017,8.93099
nic,2018,7.72629
nic,2019,7.90492
nic,2020,9.4057
nld,2006,75.04906
nld,2007,80.37262
nld,2008,77.09661
nld,2009,79.84992
nld,2010,80.52879
nld,2011,79.50929
nld,2012,79.06598
nld,2013,82.18496
nld,2014,79.70348
nld,2015,82.73951
nld,2016,82.10845
nld,2017,86.84176
nld,2018,88.06202
nld,2019,91.92992
nld,2020,90.78789
nld_curacao,2011,9.11426
nld_curacao,2012,9.9485
nld_curacao,2013,9.71665
nld_curacao,2014,8.84741
nld_curacao,2015,9.7173
nld_curacao,2016,10.68021
nld_curacao,2017,8.50663
nld_curacao,2018,8.23059
nld_curacao,2019,8.38203
nld_curacao,2020,9.54372
nor,2006,8.84413
nor,2007,10.48956
nor,2008,10.79508
nor,2009,10.49684
nor,2010,9.86469
nor,2011,11.33294
nor,2012,10.25778
nor,2013,10.36175
nor,2014,10.28788
nor,2015,11.01399
nor,2016,9.58646
nor,2017,8.46659
nor,2018,10.18338
nor,2019,10.84018
nor,2020,10.45124
nru,2010,1.09265
nru,2011,1.09265
nru,2013,1.20865
nru,2014,2.08656
nru,2015,2.08656
nru,2016,1.71985
nru,2017,1.7007
nru,2018,1.85133
nru,2019,1.7007
nzl,2006,20.51079
nzl,2007,21.72315
nzl,2008,20.63948
nzl,2009,19.34103
nzl,2010,19.98924
nzl,2011,18.57568
nzl,2012,20.66244
nzl,2013,21.22155
nzl,2014,20.76967
nzl,2015,20.85784
nzl,2016,30.22085
nzl,2017,30.31536
nzl,2018,29.12888
nzl,2019,29.06268
nzl,2020,28.8712
omn,2006,28.12357
omn,2007,29.88519
omn,2008,33.31381
omn,2009,31.90309
omn,2010,40.38561
omn,2011,40.16045
omn,2012,42.36062
omn,2013,42.90877
omn,2014,45.1201
omn,2015,42.65933
omn,2016,51.89235
omn,2017,55.72898
omn,2018,55.46149
omn,2019,52.62111
omn,2020,60.72164
pak,2006,24.80421
pak,2007,25.47049
pak,2008,27.16124
pak,2009,28.36776
pak,2010,30.89746
pak,2011,27.63969
pak,2012,26.8243
pak,2013,28.00525
pak,2014,28.4684
pak,2015,33.74546
pak,2016,33.6726
pak,2017,33.93015
pak,2018,33.98563
pak,2019,33.93779
pak,2020,40.78238
pan,2006,26.37162
pan,2007,29.63668
pan,2008,33.1865
pan,2009,32.84238
pan,2010,35.99777
pan,2011,39.85105
pan,2012,42.51155
pan,2013,43.41365
pan,2014,42.4349
pan,2015,50.3897
pan,2016,47.50684
pan,2017,47.877
pan,2018,47.38814
pan,2019,50.0016
pan,2020,50.03965
per,2006,18.35772
per,2007,17.24856
per,2008,17.4476
per,2009,21.98152
per,2010,25.80103
per,2011,30.20037
per,2012,29.68438
per,2013,30.49512
per,2014,30.86951
per,2015,31.71304
per,2016,37.75678
per,2017,37.86352
per,2018,38.3135
per,2019,40.15476
per,2020,39.20074
phl,2006,19.14433
phl,2007,20.8217
phl,2008,20.37029
phl,2009,20.86131
phl,2010,21.8375
phl,2011,21.34955
phl,2012,23.04528
phl,2013,25.93023
phl,2014,23.13495
phl,2015,25.84636
phl,2016,29.93279
phl,2017,30.20165
phl,2018,31.48116
phl,2019,30.50558
phl,2020,29.24743
plw,2006,2.53554
plw,2007,3.7734
plw,2008,3.92482
plw,2009,3.81872
plw,2010,3.81768
plw,2011,3.28488
plw,2012,3.28488
plw,2013,3.71562
plw,2014,3.71595
plw,2016,3.78665
plw,2017,3.4351
plw,2018,3.405
plw,2019,3.23048
plw,2020,2.61336
png,2006,9.35265
png,2007,9.3354
png,2008,9.58504
png,2009,7.40791
png,2010,7.53137
png,2011,7.80848
png,2012,9.16433
png,2013,10.69283
png,2014,10.89465
png,2015,9.96384
png,2016,10.12325
png,2017,10.48047
png,2018,10.92735
png,2019,10.48645
png,2020,11.17224
pol,2006,10.14185
pol,2007,9.26081
pol,2008,9.65944
pol,2009,25.29122
pol,2010,24.88611
pol,2011,37.53104
pol,2012,37.67226
pol,2013,44.62653
pol,2014,44.35441
pol,2015,43.59645
pol,2016,46.35652
pol,2017,50.11308
pol,2018,51.22205
pol,2019,56.6512
pol,2020,52.15693
pri,2006,17.69459
pri,2007,17.68065
pri,2008,13.47022
pri,2009,13.81822
pri,2010,12.60048
pri,2011,11.47408
pri,2012,11.65903
pri,2013,10.99409
pri,2014,10.36136
pri,2015,10.39409
pri,2016,12.50867
pri,2017,12.81385
pri,2018,12.4905
pri,2019,13.93517
pri,2020,13.07292
prk,2006,0.6972
prk,2007,1.13384
prk,2008,0.88814
prk,2009,0.88814
prk,2010,0.88814
prk,2011,0.88814
prk,2012,0.88814
prt,2006,27.78903
prt,2007,27.42256
prt,2008,36.38748
prt,2009,44.96801
prt,2010,42.9773
prt,2011,44.41846
prt,2012,43.89641
prt,2013,45.16758
prt,2014,44.3966
prt,2015,45.1663
prt,2016,43.6355
prt,2017,46.47982
prt,2018,59.74463
prt,2019,44.18289
prt,2020,56.33804
pry,2007,0.97745
pry,2008,0.97745
pry,2009,1.04255
pry,2010,1.04255
pry,2011,1.04205
pry,2012,0.99697
pry,2013,0.99758
pry,2014,0.99758
pry,2015,0.99758
pry,2016,0.99758
pry,2017,0.99758
pry,2018,1.31809
pry,2019,1.85076
pry,2020,1.85076
pyf,2006,10.85725
pyf,2007,12.0994
pyf,2008,11.71261
pyf,2009,10.46374
pyf,2010,10.34582
pyf,2011,10.60604
pyf,2012,11.4004
pyf,2013,10.98695
pyf,2014,9.13604
pyf,2015,12.27731
pyf,2016,12.51169
pyf,2017,13.10121
pyf,2018,10.02783
pyf,2019,14.54166
pyf,2020,13.86589
qat,2006,7.64358
qat,2007,8.58797
qat,2008,9.20326
qat,2009,9.38444
qat,2010,7.13922
qat,2011,8.38393
qat,2012,8.29052
qat,2013,7.55253
qat,2014,7.94961
qat,2015,10.46636
qat,2016,8.29003
qat,2017,27.34173
qat,2018,34.69853
qat,2019,34.04992
qat,2020,36.85281
rou,2006,20.81825
rou,2007,22.56992
rou,2008,21.51316
rou,2009,18.83662
rou,2010,18.23991
rou,2011,21.33996
rou,2012,22.18992
rou,2013,23.03358
rou,2014,24.74517
rou,2015,25.10717
rou,2016,24.67833
rou,2017,26.80118
rou,2018,26.1538
rou,2019,26.07298
rou,2020,26.09105
rus,2006,19.3025
rus,2007,22.89602
rus,2008,28.74991
rus,2009,26.41942
rus,2010,27.92641
rus,2011,31.81807
rus,2012,46.0011
rus,2013,46.82251
rus,2014,46.97002
rus,2015,53.12171
rus,2016,42.84432
rus,2017,44.75841
rus,2018,43.51236
rus,2019,37.42313
rus,2020,34.6083
sau,2006,41.19807
sau,2007,45.49911
sau,2008,42.82366
sau,2009,43.98492
sau,2010,48.68251
sau,2011,52.92662
sau,2012,49.33046
sau,2013,49.9739
sau,2014,53.78314
sau,2015,50.97856
sau,2016,52.73229
sau,2017,56.74605
sau,2018,57.83089
sau,2019,64.61188
sau,2020,70.00213
sdn,2006,7.73545
sdn,2007,8.6463
sdn,2008,7.67654
sdn,2009,10.8856
sdn,2010,9.97628
sdn,2011,11.29104
sdn,2012,11.0387
sdn,2013,13.54106
sdn,2014,13.27943
sdn,2015,16.80033
sdn,2016,18.4266
sdn,2017,19.1442
sdn,2018,10.02657
sdn,2019,8.91166
sdn,2020,9.52307
sen,2006,15.23804
sen,2007,16.74934
sen,2008,15.43411
sen,2009,16.49695
sen,2010,13.48321
sen,2011,14.4379
sen,2012,13.64554
sen,2013,13.8238
sen,2014,14.01828
sen,2015,16.61485
sen,2016,16.67368
sen,2017,18.65912
sen,2018,17.09429
sen,2019,16.88255
sen,2020,17.0321
sgp,2006,84.27842
sgp,2007,85.1021
sgp,2008,87.54251
sgp,2009,90.66697
sgp,2010,93.99916
sgp,2011,94.75849
sgp,2012,95.41989
sgp,2013,100.42423
sgp,2014,98.09852
sgp,2015,99.92405
sgp,2016,97.98738
sgp,2017,107.82047
sgp,2018,109.46619
sgp,2019,105.62834
sgp,2020,113.77498
slb,2006,5.573
slb,2007,5.66592
slb,2008,7.95227
slb,2009,7.02482
slb,2010,6.15157
slb,2011,7.84281
slb,2012,8.17673
slb,2013,9.38674
slb,2014,9.32233
slb,2015,8.98738
slb,2016,8.53714
slb,2017,8.94415
slb,2018,9.11158
slb,2019,8.51246
slb,2020,8.96032
sle,2006,4.5825
sle,2007,5.82064
sle,2008,6.34639
sle,2009,5.32625
sle,2010,5.32159
sle,2011,4.87762
sle,2012,8.88955
sle,2013,9.83352
sle,2014,10.18938
sle,2015,8.43102
sle,2016,7.9162
sle,2017,8.43772
sle,2018,7.09663
sle,2019,6.51239
sle,2020,12.79404
slv,2006,8.20395
slv,2007,8.33897
slv,2008,8.74063
slv,2009,8.56711
slv,2010,8.31706
slv,2011,8.15326
slv,2012,8.03923
slv,2013,7.7256
slv,2014,8.68749
slv,2015,8.2536
slv,2016,9.13571
slv,2017,9.75533
slv,2018,9.43429
slv,2019,9.46992
slv,2020,8.43733
som,2006,4.18799
som,2007,4.17542
som,2008,3.90029
som,2009,4.53447
som,2010,5.01351
som,2011,5.02897
som,2012,0.93185
som,2013,5.19908
som,2014,6.34143
som,2015,7.67618
som,2016,8.93192
som,2017,11.11687
som,2018,8.15837
som,2019,8.47183
som,2020,10.13299
srb,2006,1.5442
srb,2007,1.5442
stp,2006,3.68989
stp,2007,2.72693
stp,2008,2.5935
stp,2009,2.71245
stp,2010,3.93582
stp,2011,6.59396
stp,2012,6.4225
stp,2013,6.572
stp,2014,5.47986
stp,2015,5.73769
stp,2016,6.05235
stp,2017,5.74782
stp,2018,5.64975
stp,2019,6.04924
stp,2020,4.9363
sur,2006,8.0805
sur,2007,6.78261
sur,2008,7.4502
sur,2009,7.74458
sur,2010,9.55973
sur,2011,7.00515
sur,2012,8.21867
sur,2013,8.94025
sur,2014,9.19816
sur,2015,9.04774
sur,2016,9.07153
sur,2017,9.01575
sur,2018,8.48081
sur,2019,8.91345
sur,2020,8.78078
svn,2006,13.63993
svn,2007,14.14033
svn,2008,16.6638
svn,2009,18.4568
svn,2010,19.30613
svn,2011,19.51768
svn,2012,20.45419
svn,2013,21.74241
svn,2014,23.32003
svn,2015,29.36612
svn,2016,32.19299
svn,2017,31.55007
svn,2018,31.10686
svn,2019,35.4562
svn,2020,34.38201
swe,2006,33.98748
swe,2007,26.86061
swe,2008,31.24466
swe,2009,30.12731
swe,2010,30.37913
swe,2011,41.49609
swe,2012,42.35492
swe,2013,46.47823
swe,2014,46.21844
swe,2015,46.39575
swe,2016,47.51731
swe,2017,50.98064
swe,2018,49.19253
swe,2019,48.96451
swe,2020,48.35239
sxm,2011,9.06793
sxm,2012,9.06918
sxm,2013,9.12504
sxm,2014,8.86282
sxm,2015,9.89491
sxm,2016,11.47719
sxm,2017,11.72064
sxm,2018,10.68131
sxm,2019,10.63472
sxm,2020,10.11908
syc,2006,7.00037
syc,2007,6.08598
syc,2008,6.18136
syc,2009,6.38195
syc,2010,7.56894
syc,2011,8.54298
syc,2012,9.215
syc,2013,8.89075
syc,2014,10.59458
syc,2015,9.22973
syc,2016,8.22129
syc,2017,7.90739
syc,2018,8.42982
syc,2019,8.73763
syc,2020,8.45932
syr,2006,11.77352
syr,2007,13.64951
syr,2008,11.39009
syr,2009,14.39615
syr,2010,15.91913
syr,2011,14.89789
syr,2012,13.96412
syr,2013,14.1962
syr,2014,14.7569
syr,2015,12.87484
syr,2016,14.43906
syr,2017,9.6708
syr,2018,9.43372
syr,2019,8.98021
syr,2020,8.68727
tca,2006,1.35754
tca,2007,1.09768
tca,2019,1.12808
tca,2020,1.12808
tgo,2006,12.80126
tgo,2007,12.25257
tgo,2008,12.41125
tgo,2009,16.03874
tgo,2010,14.7758
tgo,2011,13.76539
tgo,2012,13.45487
tgo,2013,14.91549
tgo,2014,20.04128
tgo,2015,26.52588
tgo,2016,33.16346
tgo,2017,33.69027
tgo,2018,33.92401
tgo,2019,34.60974
tgo,2020,36.57226
tha,2006,37.63899
tha,2007,38.29916
tha,2008,34.75399
tha,2009,40.94086
tha,2010,43.2726
tha,2011,39.25024
tha,2012,39.49138
tha,2013,43.25296
tha,2014,41.05709
tha,2015,43.96352
tha,2016,43.71584
tha,2017,43.79844
tha,2018,44.72023
tha,2019,51.19571
tha,2020,63.40281
tls,2006,1.01178
tls,2007,0.73026
tls,2008,1.69861
tls,2009,1.69861
tls,2010,2.54623
tls,2011,2.54518
tls,2012,5.46456
tls,2013,7.00604
tls,2014,7.01133
tls,2015,2.63606
tls,2016,2.66353
tls,2017,2.62751
tls,2018,2.62751
tls,2019,2.62751
tls,2020,2.62751
ton,2006,5.24906
ton,2007,4.51007
ton,2008,5.05825
ton,2009,5.05864
ton,2010,4.90965
ton,2011,5.23531
ton,2012,5.758
ton,2013,6.64714
ton,2014,4.99994
ton,2015,4.85003
ton,2016,7.33224
ton,2017,7.28541
ton,2018,7.05161
ton,2019,5.06932
ton,2020,7.41274
tto,2006,16.57526
tto,2007,16.81839
tto,2008,15.75043
tto,2009,20.50757
tto,2010,21.7528
tto,2011,19.99058
tto,2012,20.20367
tto,2013,20.73516
tto,2014,20.14833
tto,2015,19.71554
tto,2016,13.48697
tto,2017,15.63953
tto,2018,15.34236
tto,2019,15.85086
tto,2020,15.50939
tun,2006,9.44336
tun,2007,9.27344
tun,2008,9.11197
tun,2009,9.51931
tun,2010,10.27841
tun,2011,9.81481
tun,2012,10.26471
tun,2013,10.83718
tun,2014,7.58724
tun,2015,8.15822
tun,2016,7.55063
tun,2017,7.66962
tun,2018,7.47567
tun,2019,7.18479
tun,2020,6.14571
tur,2006,34.09671
tur,2007,34.64952
tur,2008,35.00334
tur,2009,37.3149
tur,2010,38.8949
tur,2011,47.40793
tur,2012,51.11115
tur,2013,50.99838
tur,2014,55.28302
tur,2015,51.27181
tur,2016,55.83804
tur,2017,56.72947
tur,2018,55.60653
tur,2019,57.67435
tur,2020,60.80711
tuv,2008,2.16782
tuv,2009,1.026
tuv,2010,2.34936
tuv,2012,3.62139
tuv,2013,2.79575
tuv,2014,2.75837
tuv,2015,2.8142
tuv,2016,2.8142
tuv,2017,1.79844
tuv,2018,1.81188
tuv,2019,1.81188
tuv,2020,1.70496
tza,2006,12.64597
tza,2007,12.33101
tza,2008,10.64271
tza,2009,11.80075
tza,2010,12.22833
tza,2011,14.05122
tza,2012,13.17272
tza,2013,15.16801
tza,2014,13.84265
tza,2015,18.10868
tza,2016,15.42852
tza,2017,14.71623
tza,2018,16.98788
tza,2019,16.02681
tza,2020,15.65593
ukr,2006,16.19295
ukr,2007,19.47026
ukr,2008,19.56299
ukr,2009,19.81424
ukr,2010,19.83804
ukr,2011,24.03173
ukr,2012,24.18804
ukr,2013,25.14815
ukr,2014,26.20462
ukr,2015,25.70669
ukr,2016,24.29422
ukr,2017,28.17948
ukr,2018,27.51245
ukr,2019,27.23027
ukr,2020,27.84534
ury,2006,18.61364
ury,2007,19.17825
ury,2008,18.44605
ury,2009,22.54904
ury,2010,22.27615
ury,2011,25.30454
ury,2012,27.44046
ury,2013,26.58345
ury,2014,29.97906
ury,2015,28.27297
ury,2016,29.89767
ury,2017,30.86575
ury,2018,30.54882
ury,2019,31.22821
ury,2020,31.58788
usa,2006,79.74309
usa,2007,76.24821
usa,2008,75.42734
usa,2009,74.88604
usa,2010,79.08846
usa,2011,76.89609
usa,2012,86.20184
usa,2013,88.83479
usa,2014,85.58234
usa,2015,87.19683
usa,2016,82.04617
usa,2017,85.66988
usa,2018,92.04966
usa,2019,95.61563
usa,2020,103.85225
vct,2006,5.68173
vct,2007,6.38349
vct,2008,6.64964
vct,2009,5.49942
vct,2010,4.73658
vct,2011,5.87421
vct,2012,7.51
vct,2013,8.23126
vct,2014,7.39161
vct,2015,7.4844
vct,2016,7.65232
vct,2017,6.82842
vct,2018,6.38002
vct,2019,6.52789
vct,2020,6.52426
ven,2006,24.4175
ven,2007,23.84043
ven,2008,22.68218
ven,2009,22.56674
ven,2010,21.82051
ven,2011,21.07985
ven,2012,22.48709
ven,2013,22.78345
ven,2014,15.97074
ven,2015,14.1687
ven,2016,12.9177
ven,2017,11.84229
ven,2018,12.02888
ven,2019,11.11091
ven,2020,11.01
vgb,2006,4.08069
vgb,2007,2.48126
vgb,2008,2.48126
vgb,2009,2.48126
vgb,2010,3.82319
vgb,2011,3.88177
vgb,2012,3.88177
vgb,2013,3.88177
vgb,2014,3.79674
vgb,2015,3.89121
vgb,2016,5.42853
vgb,2017,5.8727
vgb,2018,5.8727
vgb,2019,6.20673
vgb,2020,5.06584
vir,2006,5.66806
vir,2007,5.22095
vir,2008,5.22095
vir,2009,5.22095
vir,2010,5.12883
vir,2011,5.47368
vir,2012,5.8615
vir,2013,5.8615
vir,2014,5.81781
vir,2015,5.87095
vir,2016,5.83874
vir,2017,5.88688
vir,2018,5.97858
vir,2019,5.72854
vir,2020,5.72854
vnm,2006,20.93025
vnm,2007,22.04042
vnm,2008,23.18412
vnm,2009,33.65986
vnm,2010,43.32045
vnm,2011,48.54363
vnm,2012,42.30136
vnm,2013,42.57453
vnm,2014,44.05794
vnm,2015,57.53256
vnm,2016,59.0762
vnm,2017,59.41764
vnm,2018,66.75443
vnm,2019,61.39117
vnm,2020,79.77808
vut,2006,6.18427
vut,2007,6.03374
vut,2008,6.75066
vut,2009,4.53588
vut,2010,4.02116
vut,2011,6.04645
vut,2012,6.47833
vut,2013,8.44589
vut,2014,7.78989
vut,2015,7.56123
vut,2016,7.84721
vut,2017,7.24896
vut,2018,7.07128
vut,2019,7.37222
vut,2020,7.37087
wsm,2006,8.39617
wsm,2007,8.69251
wsm,2008,8.36228
wsm,2009,6.3865
wsm,2010,5.98453
wsm,2011,5.89067
wsm,2012,6.41336
wsm,2013,6.64538
wsm,2014,5.99451
wsm,2015,5.99293
wsm,2016,7.33224
wsm,2017,6.14594
wsm,2018,7.47074
wsm,2019,7.77193
wsm,2020,8.06298
yem,2006,16.67313
yem,2007,17.05257
yem,2008,15.97209
yem,2009,12.75933
yem,2010,12.42142
yem,2011,11.29514
yem,2012,16.66797
yem,2013,17.5618
yem,2014,20.49701
yem,2015,15.80731
yem,2016,9.0449
yem,2017,8.75624
yem,2018,5.93591
yem,2019,7.8492
yem,2020,7.75385
zaf,2006,28.36188
zaf,2007,29.46647
zaf,2008,30.95964
zaf,2009,32.58175
zaf,2010,33.85494
zaf,2011,35.03744
zaf,2012,34.07297
zaf,2013,39.34692
zaf,2014,38.40865
zaf,2015,35.26529
zaf,2016,39.63256
zaf,2017,39.96385
zaf,2018,38.40845
zaf,2019,39.86712
zaf,2020,41.25695
