geo,time,sh_sta_odfc_ru_zs
slb,2000,71.09944
slb,2001,71.09944
slb,2002,71.09944
slb,2003,71.09944
slb,2004,71.09944
slb,2005,70.09418
slb,2006,69.08892
slb,2007,68.08366
slb,2008,67.07839
slb,2009,66.07313
slb,2010,65.06787
slb,2011,64.06261
slb,2012,63.05734
slb,2013,62.05208
slb,2014,61.04682
slb,2015,60.04156
slb,2016,59.03629
slb,2017,58.03103
slb,2018,58.03103
slb,2019,58.03103
slb,2020,58.03103
sle,2000,36.95654
sle,2001,36.35661
sle,2002,35.75668
sle,2003,35.15675
sle,2004,34.55681
sle,2005,33.95688
sle,2006,33.35695
sle,2007,32.75702
sle,2008,32.15709
sle,2009,31.55716
sle,2010,30.95723
sle,2011,30.3573
sle,2012,29.75737
sle,2013,29.15743
sle,2014,28.5575
sle,2015,27.95757
sle,2016,27.35764
sle,2017,26.75771
sle,2018,26.15778
sle,2019,25.55785
sle,2020,24.95792
slv,2000,19.79089
slv,2001,19.79089
slv,2002,19.79089
slv,2003,18.7536
slv,2004,17.71632
slv,2005,16.67904
slv,2006,15.64176
slv,2007,14.60448
slv,2008,13.5672
slv,2009,12.52992
slv,2010,11.49264
slv,2011,10.45536
slv,2012,9.41808
slv,2013,8.3808
slv,2014,7.34352
slv,2015,6.30624
slv,2016,5.26896
slv,2017,4.23168
slv,2018,3.1944
slv,2019,2.15712
slv,2020,1.11984
som,2000,81.93931
som,2001,79.95707
som,2002,77.97482
som,2003,75.99257
som,2004,74.01033
som,2005,72.02808
som,2006,70.04583
som,2007,68.06359
som,2008,66.08134
som,2009,64.09909
som,2010,62.11684
som,2011,60.1346
som,2012,58.15235
som,2013,56.1701
som,2014,54.18786
som,2015,52.20561
som,2016,50.22336
som,2017,48.24112
som,2018,46.25887
som,2019,44.27662
som,2020,42.29438
srb,2000,0.09053
srb,2001,0.09053
srb,2002,0.09053
srb,2003,0.09053
srb,2004,0.09053
srb,2005,0.08942
srb,2006,0.08831
srb,2007,0.0872
srb,2008,0.08609
srb,2009,0.08498
srb,2010,0.08387
srb,2011,0.08276
srb,2012,0.08165
srb,2013,0.08054
srb,2014,0.07943
srb,2015,0.07832
srb,2016,0.07721
srb,2017,0.07609
srb,2018,0.07498
srb,2019,0.07387
srb,2020,0.07276
ssd,2011,77.80598
ssd,2012,77.24349
ssd,2013,76.681
ssd,2014,76.11851
ssd,2015,75.55601
ssd,2016,74.99352
ssd,2017,74.43103
ssd,2018,73.86854
ssd,2019,73.30605
ssd,2020,73.30605
stp,2000,79.02301
stp,2001,77.78291
stp,2002,76.5428
stp,2003,75.3027
stp,2004,74.0626
stp,2005,72.8225
stp,2006,71.5824
stp,2007,70.34229
stp,2008,69.10219
stp,2009,67.86209
stp,2010,66.62199
stp,2011,65.38189
stp,2012,64.14179
stp,2013,62.90168
stp,2014,61.66158
stp,2015,60.42148
stp,2016,59.18138
stp,2017,57.94128
stp,2018,56.70117
stp,2019,55.46107
stp,2020,54.22097
sur,2000,25.411
sur,2001,24.3028
sur,2002,23.19459
sur,2003,22.08638
sur,2004,20.97817
sur,2005,19.86996
sur,2006,18.76176
sur,2007,17.65355
sur,2008,16.54534
sur,2009,15.43713
sur,2010,14.32893
sur,2011,13.22072
sur,2012,12.11251
sur,2013,11.0043
sur,2014,9.8961
sur,2015,8.78789
sur,2016,7.67968
sur,2017,6.57147
sur,2018,5.46327
sur,2019,4.35506
sur,2020,3.24685
svk,2000,0
svk,2001,0
svk,2002,0
svk,2003,0
svk,2004,0
svk,2005,0
svk,2006,0
svk,2007,0
svk,2008,0
svk,2009,0
svk,2010,0
svk,2011,0
svk,2012,0
svk,2013,0
svk,2014,0
svk,2015,0
svk,2016,0
svk,2017,0
svk,2018,0
svk,2019,0
svk,2020,0
swe,2000,0
swe,2001,0
swe,2002,0
swe,2003,0
swe,2004,0
swe,2005,0
swe,2006,0
swe,2007,0
swe,2008,0
swe,2009,0
swe,2010,0
swe,2011,0
swe,2012,0
swe,2013,0
swe,2014,0
swe,2015,0
swe,2016,0
swe,2017,0
swe,2018,0
swe,2019,0
swe,2020,0
swz,2000,29.7192
swz,2001,28.41005
swz,2002,27.10089
swz,2003,25.79174
swz,2004,24.48259
swz,2005,23.17344
swz,2006,21.86428
swz,2007,20.55513
swz,2008,19.24598
swz,2009,17.93683
swz,2010,16.62767
swz,2011,15.31852
swz,2012,14.00937
swz,2013,12.70022
swz,2014,11.39106
swz,2015,10.08191
swz,2016,8.77276
swz,2017,7.46361
swz,2018,6.15445
swz,2019,4.8453
swz,2020,4.8453
syr,2000,3.68636
syr,2001,3.49476
syr,2002,3.30317
syr,2003,3.11157
syr,2004,2.91998
syr,2005,2.72838
syr,2006,2.53679
syr,2007,2.34519
syr,2008,2.1536
syr,2009,1.96201
syr,2010,1.77041
syr,2011,1.57882
syr,2012,1.38722
syr,2013,1.38722
syr,2014,1.38722
syr,2015,1.38722
syr,2016,1.38722
tcd,2000,85.90628
tcd,2001,85.54465
tcd,2002,85.18302
tcd,2003,84.82139
tcd,2004,84.45976
tcd,2005,84.09814
tcd,2006,83.73651
tcd,2007,83.37488
tcd,2008,83.01325
tcd,2009,82.65162
tcd,2010,82.28999
tcd,2011,81.92836
tcd,2012,81.56673
tcd,2013,81.20511
tcd,2014,80.84348
tcd,2015,80.48185
tcd,2016,80.12022
tcd,2017,79.75859
tcd,2018,79.39696
tcd,2019,79.03533
tcd,2020,78.6737
tgo,2000,76.38761
tgo,2001,76.05369
tgo,2002,75.71977
tgo,2003,75.38585
tgo,2004,75.05193
tgo,2005,74.71801
tgo,2006,74.3841
tgo,2007,74.05018
tgo,2008,73.71626
tgo,2009,73.38234
tgo,2010,73.04842
tgo,2011,72.7145
tgo,2012,72.38059
tgo,2013,72.04667
tgo,2014,71.71275
tgo,2015,71.37883
tgo,2016,71.04491
tgo,2017,70.71099
tgo,2018,70.37708
tgo,2019,70.04316
tgo,2020,70.04316
tha,2000,1.78888
tha,2001,1.6889
tha,2002,1.58892
tha,2003,1.48894
tha,2004,1.38896
tha,2005,1.28898
tha,2006,1.189
tha,2007,1.08902
tha,2008,0.98904
tha,2009,0.88906
tha,2010,0.78908
tha,2011,0.6891
tha,2012,0.58912
tha,2013,0.48914
tha,2014,0
tha,2015,0
tha,2016,0
tha,2017,0
tha,2018,0
tha,2019,0
tha,2020,0
tjk,2000,1.42403
tjk,2001,1.36939
tjk,2002,1.31475
tjk,2003,1.26011
tjk,2004,1.20547
tjk,2005,1.15083
tjk,2006,1.0962
tjk,2007,1.04156
tjk,2008,0.98692
tjk,2009,0.93228
tjk,2010,0.87764
tjk,2011,0.823
tjk,2012,0.76836
tjk,2013,0.71373
tjk,2014,0.65909
tjk,2015,0.60445
tjk,2016,0.54981
tjk,2017,0.49517
tjk,2018,0.44053
tjk,2019,0
tjk,2020,0
tkm,2000,0.84962
tkm,2001,0.80256
tkm,2002,0.7555
tkm,2003,0.70844
tkm,2004,0.66138
tkm,2005,0.61432
tkm,2006,0.56726
tkm,2007,0.5202
tkm,2008,0.47314
tkm,2009,0.42608
tkm,2010,0.37902
tkm,2011,0.33197
tkm,2012,0.28491
tkm,2013,0.23785
tkm,2014,0.19079
tkm,2015,0.14373
tkm,2016,0.09667
tkm,2017,0
tkm,2018,0
tkm,2019,0
tkm,2020,0
tls,2002,49.56672
tls,2003,48.12649
tls,2004,46.68627
tls,2005,45.24604
tls,2006,43.80581
tls,2007,42.36559
tls,2008,40.92536
tls,2009,39.48513
tls,2010,38.0449
tls,2011,36.60468
tls,2012,35.16445
tls,2013,33.72422
tls,2014,32.284
tls,2015,30.84377
tls,2016,29.40354
tls,2017,27.96332
tls,2018,26.52309
tls,2019,26.52309
tls,2020,26.52309
ton,2000,0.28938
ton,2001,0.28938
ton,2002,0.28938
ton,2003,0.28938
ton,2004,0.28938
ton,2005,0.26818
ton,2006,0.24698
ton,2007,0.22578
ton,2008,0.20458
ton,2009,0.18338
ton,2010,0.16218
ton,2011,0.14098
ton,2012,0.11978
ton,2013,0.09858
ton,2014,0.07738
ton,2015,0.05618
ton,2016,0.03498
ton,2017,0.01378
ton,2018,0
ton,2019,0
ton,2020,0
tun,2000,26.92228
tun,2001,25.38876
tun,2002,23.85525
tun,2003,22.32174
tun,2004,20.78822
tun,2005,19.25471
tun,2006,17.72119
tun,2007,16.18768
tun,2008,14.65417
tun,2009,13.12065
tun,2010,11.58714
tun,2011,10.05363
tun,2012,8.52011
tun,2013,6.9866
tun,2014,5.45308
tun,2015,3.91957
tun,2016,2.38606
tun,2017,0.85254
tun,2018,0
tun,2019,0
tun,2020,0
tur,2000,1.40799
tur,2001,1.40799
tur,2002,1.36757
tur,2003,1.32716
tur,2004,1.28674
tur,2005,1.24633
tur,2006,1.20591
tur,2007,1.1655
tur,2008,1.12508
tur,2009,1.08466
tur,2010,1.04425
tur,2011,1.00383
tur,2012,0.96342
tur,2013,0.923
tur,2014,0.88259
tur,2015,0.84217
tur,2016,0.80176
tur,2017,0.76134
tur,2018,0.72093
tur,2019,0.68051
tur,2020,0.6401
tuv,2001,5.33521
tuv,2002,5.33521
tuv,2003,5.33521
tuv,2004,5.33521
tuv,2005,5.33521
tuv,2006,6.3176
tuv,2007,7.3
tuv,2008,8.2824
tuv,2009,9.26479
tuv,2010,10.24719
tuv,2011,11.22959
tuv,2012,12.21198
tuv,2013,12.94814
tuv,2014,13.64218
tuv,2015,13.64218
tuv,2016,13.64218
tuv,2017,13.64218
tuv,2018,13.64218
tza,2000,12.53627
tza,2001,12.72216
tza,2002,12.90806
tza,2003,13.09395
tza,2004,13.27984
tza,2005,13.46574
tza,2006,13.65163
tza,2007,13.83753
tza,2008,14.02342
tza,2009,14.20932
tza,2010,14.39521
tza,2011,14.5811
tza,2012,14.767
tza,2013,14.95289
tza,2014,15.13879
tza,2015,15.32468
tza,2016,15.51057
tza,2017,15.69647
tza,2018,15.88236
tza,2019,16.06826
tza,2020,16.06826
uga,2000,16.56235
uga,2001,16.01448
uga,2002,15.46661
uga,2003,14.91875
uga,2004,14.37088
uga,2005,13.82301
uga,2006,13.27515
uga,2007,12.72728
uga,2008,12.17941
uga,2009,11.63155
uga,2010,11.08368
uga,2011,10.53581
uga,2012,9.98795
uga,2013,9.44008
uga,2014,8.89221
uga,2015,8.34435
uga,2016,7.79648
uga,2017,7.24861
uga,2018,6.70075
uga,2019,6.15288
uga,2020,5.60501
ukr,2000,0.17692
ukr,2001,0.15769
ukr,2002,0.13846
ukr,2003,0.11923
ukr,2004,0.1
ukr,2005,0.08077
ukr,2006,0.06154
ukr,2007,0.04231
ukr,2008,0.02308
ukr,2009,0.00385
ukr,2010,0.00385
ukr,2011,0.00385
ukr,2012,0.00385
ukr,2013,0.00385
ukr,2014,0.00385
ukr,2015,0.00385
ukr,2016,0
ukr,2017,0
ukr,2018,0
ukr,2019,0
ukr,2020,0
ury,2000,4.53432
ury,2001,4.53432
ury,2002,4.53432
ury,2003,4.53432
ury,2004,4.53432
ury,2005,4.22658
ury,2006,3.91884
ury,2007,3.6111
ury,2008,3.30335
ury,2009,2.99561
ury,2010,2.68787
ury,2011,2.38013
ury,2012,2.07238
ury,2013,1.76464
ury,2014,1.4569
ury,2015,1.14916
ury,2016,0.84142
ury,2017,0.53367
ury,2018,0.22593
ury,2019,0
ury,2020,0
usa,2000,0
usa,2001,0
usa,2002,0
usa,2003,0
usa,2004,0
usa,2005,0
usa,2006,0
usa,2007,0
usa,2008,0
usa,2009,0
usa,2010,0
usa,2011,0
usa,2012,0
usa,2013,0
usa,2014,0
usa,2015,0
usa,2016,0
usa,2017,0
usa,2018,0
usa,2019,0
usa,2020,0
uzb,2000,0.1
uzb,2001,0.1
uzb,2002,0.1
uzb,2003,0.1
uzb,2004,0.1
uzb,2005,0.1
uzb,2006,0.1
uzb,2007,0.1
uzb,2008,0.1
uzb,2009,0.1
uzb,2010,0.1
uzb,2011,0.1
uzb,2012,0.1
uzb,2013,0
uzb,2014,0
uzb,2015,0
uzb,2016,0
uzb,2017,0
uzb,2018,0
uzb,2019,0
uzb,2020,0
vnm,2000,21.80605
vnm,2001,20.68592
vnm,2002,19.56579
vnm,2003,18.44565
vnm,2004,17.32552
vnm,2005,16.20538
vnm,2006,15.08525
vnm,2007,13.96512
vnm,2008,12.84498
vnm,2009,11.72485
vnm,2010,10.60472
vnm,2011,9.48458
vnm,2012,8.36445
vnm,2013,7.24431
vnm,2014,6.12418
vnm,2015,5.00405
vnm,2016,3.88391
vnm,2017,3.88391
vnm,2018,3.88391
vnm,2019,3.88391
vnm,2020,3.88391
vut,2000,2.94798
vut,2001,2.94798
vut,2002,2.94798
vut,2003,2.94798
vut,2004,2.94798
vut,2005,2.75276
vut,2006,2.55754
vut,2007,2.36232
vut,2008,2.16711
vut,2009,1.97189
vut,2010,1.77667
vut,2011,1.58145
vut,2012,1.38623
vut,2013,1.19101
vut,2014,0.99579
vut,2015,0.80057
vut,2016,0.60535
vut,2017,0.41013
vut,2018,0.21492
vut,2019,0.21492
vut,2020,0.21492
wsm,2000,0.03561
wsm,2001,0.03561
wsm,2002,0.03561
wsm,2003,0.03561
wsm,2004,0.03561
wsm,2005,0.04541
wsm,2006,0.05522
wsm,2007,0.06503
wsm,2008,0.07483
wsm,2009,0.08464
wsm,2010,0.09444
wsm,2011,0.10425
wsm,2012,0.11406
wsm,2013,0.12386
wsm,2014,0.13367
wsm,2015,0.14348
wsm,2016,0.15328
wsm,2017,0.16309
wsm,2018,0.17289
wsm,2019,0.17289
wsm,2020,0.17289
yem,2000,42.07358
yem,2001,42.07358
yem,2002,42.07358
yem,2003,40.5708
yem,2004,39.06802
yem,2005,37.56524
yem,2006,36.06246
yem,2007,34.55968
yem,2008,33.0569
yem,2009,31.55412
yem,2010,30.05134
yem,2011,28.54855
yem,2012,27.04577
yem,2013,25.54299
yem,2014,24.04021
yem,2015,22.53743
yem,2016,21.03465
yem,2017,19.53187
yem,2018,18.02909
yem,2019,16.52631
yem,2020,15.02353
zaf,2000,24.98667
zaf,2001,23.69692
zaf,2002,22.40717
zaf,2003,21.11742
zaf,2004,19.82767
zaf,2005,18.53792
zaf,2006,17.24817
zaf,2007,15.95841
zaf,2008,14.66866
zaf,2009,13.37891
zaf,2010,12.08916
zaf,2011,10.79941
zaf,2012,9.50966
zaf,2013,8.21991
zaf,2014,6.93015
zaf,2015,5.6404
zaf,2016,4.35065
zaf,2017,3.0609
zaf,2018,1.77115
zaf,2019,0.4814
zaf,2020,0
zmb,2000,40.84062
zmb,2001,39.75156
zmb,2002,38.6625
zmb,2003,37.57345
zmb,2004,36.48439
zmb,2005,35.39533
zmb,2006,34.30628
zmb,2007,33.21722
zmb,2008,32.12816
zmb,2009,31.03911
zmb,2010,29.95005
zmb,2011,28.86099
zmb,2012,27.77194
zmb,2013,26.68288
zmb,2014,25.59382
zmb,2015,24.50477
zmb,2016,23.41571
zmb,2017,22.32665
zmb,2018,21.2376
zmb,2019,20.14854
zmb,2020,19.05948
zwe,2000,44.49379
zwe,2001,44.49379
zwe,2002,43.97729
zwe,2003,43.46079
zwe,2004,42.94428
zwe,2005,42.42778
zwe,2006,41.91128
zwe,2007,41.39477
zwe,2008,40.87827
zwe,2009,40.36177
zwe,2010,39.84526
zwe,2011,39.32876
zwe,2012,38.81226
zwe,2013,38.29575
zwe,2014,37.77925
zwe,2015,37.26275
zwe,2016,36.74624
zwe,2017,36.22974
zwe,2018,35.71324
zwe,2019,35.19673
zwe,2020,34.68023
