geo,time,ne_con_prvt_cn_ad
ncl,1999,282680298085.60101
ncl,2000,287486705613.89203
ner,1990,700574747408.05701
ner,1991,691208451100
ner,1992,688174906100
ner,1993,659425841000
ner,1994,804960545500
ner,1995,855177216700
ner,1996,879524023500
ner,1997,961497189600
ner,1998,1130740111200
ner,1999,1138464470400
ner,2000,1149172540500
ner,2001,1312086695900
ner,2002,1422946214700
ner,2003,1465680029700
ner,2004,1516608948400
ner,2005,1673494392400
ner,2006,1790978508300
ner,2007,2009271575500
ner,2008,2270629403700
ner,2009,2515012786900
ner,2010,2775869497900
ner,2011,2962915984900
ner,2012,3295410590600
ner,2013,3400129177900
ner,2014,3475687178100
ner,2015,3855149000000
ner,2016,4272431000000.00977
ner,2017,4643280435399.99023
ner,2018,4999469723299.99023
ner,2019,5194600076600.01953
ner,2020,5439117231599.99023
nga,1990,159082491113.81799
nga,1991,213554980398.23901
nga,1992,374691247626.45801
nga,1993,549131594886.27197
nga,1994,857497640820.26611
nga,1995,1523242695879.87988
nga,1996,2154375171009.71997
nga,1997,2251649808689.75
nga,1998,2727011986585.83984
nga,1999,2655556215430.74023
nga,2000,2675413730386.62939
nga,2001,4616703757836.64941
nga,2002,6916018887958.28027
nga,2003,8260627580228.49902
nga,2004,9895430388083.58789
nga,2005,12788582621495.69922
nga,2006,14091836334769.59961
nga,2007,21061380138178.39844
nga,2008,22051996083787.39844
nga,2009,27166327445797.80078
nga,2010,36676904873600
nga,2011,41686511269600.09375
nga,2012,42394482324900.09375
nga,2013,59048100289999.79688
nga,2014,64671260849999.79688
nga,2015,74785686406600.1875
nga,2016,83635155897300
nga,2017,92065128917200.07812
nga,2018,98875344217499.8125
nga,2019,108638250609600
nga,2020,107412334738000
nic,1994,22374189500
nic,1995,26058233100
nic,1996,30404511400
nic,1997,35199910500
nic,1998,41291151600
nic,1999,47901724800
nic,2000,55114185500
nic,2001,61487615200
nic,2002,66147685700
nic,2003,71676446900
nic,2004,80923092900
nic,2005,92607162100
nic,2006,96683000000
nic,2007,111719000000
nic,2008,132363000000
nic,2009,137282000000
nic,2010,150564000000
nic,2011,169235000000
nic,2012,187628999999.99896
nic,2013,206061000000
nic,2014,226748000000
nic,2015,245126000000
nic,2016,267659000000
nic,2017,287414000000
nic,2018,289965000000
nic,2019,297312000000
nic,2020,302151000000
nld,1990,130043272000
nld,1991,138350440000
nld,1992,143654099000
nld,1993,147979497000
nld,1994,154722092000
nld,1995,162211000000
nld,1996,172382000000
nld,1997,183736000000
nld,1998,197542000000
nld,1999,213006000000
nld,2000,227496000000
nld,2001,239644000000
nld,2002,250713000000
nld,2003,256214000000
nld,2004,261633000000
nld,2005,268879000000
nld,2006,275889000000
nld,2007,286818000000
nld,2008,295433000000
nld,2009,285532000000
nld,2010,290509000000
nld,2011,296819000000
nld,2012,297167000000
nld,2013,300441000000
nld,2014,304244000000
nld,2015,310816000000
nld,2016,316040999999.99902
nld,2017,327261000000
nld,2018,341560000000.00098
nld,2019,353547000000
nld,2020,335225000000.00098
nld_curacao,2005,2725100000
nld_curacao,2006,2970300000
nld_curacao,2007,3353400000.00001
nld_curacao,2008,3695200000
nld_curacao,2009,3606300000.00001
nld_curacao,2010,4228100000
nld_curacao,2011,3644700000
nld_curacao,2012,3791000000.00001
nld_curacao,2013,3733900000
nld_curacao,2014,3764100000.00001
nld_curacao,2015,3723499999.99999
nld_curacao,2016,3708500000
nor,1990,366541000000
nor,1991,387866000000
nor,1992,405989000000
nor,1993,425427000000
nor,1994,444158000000
nor,1995,470912000000
nor,1996,506990000000
nor,1997,535342000000
nor,1998,564439000000
nor,1999,597042000000
nor,2000,640010000000
nor,2001,667567000000
nor,2002,698023000000
nor,2003,740761000000
nor,2004,790385000000
nor,2005,834615000000
nor,2006,891973000000
nor,2007,951288000000
nor,2008,1000817000000
nor,2009,1025953000000
nor,2010,1087129000000
nor,2011,1125184000000
nor,2012,1176605000000
nor,2013,1234388000000
nor,2014,1288402000000
nor,2015,1354268000000
nor,2016,1411418000000
nor,2017,1471657000000.01001
nor,2018,1526877000000
nor,2019,1579081000000
nor,2020,1500035999999.98999
npl,1990,93640866422.1732
npl,1991,109628257870.69299
npl,1992,133243890982.976
npl,1993,149507012939.08801
npl,1994,175457626971.94199
npl,1995,176699388813.15302
npl,1996,204074224889.802
npl,1997,232274796450.76401
npl,1998,248407913055.47696
npl,1999,284427232214.46893
npl,2000,309121807757.336
npl,2001,354233000000
npl,2002,377257392700
npl,2003,407438219000
npl,2004,427288056800
npl,2005,468848554700
npl,2006,538533122000
npl,2007,589425705900
npl,2008,654806878400
npl,2009,788514723600
npl,2010,936995666400
npl,2011,1320301739002.18994
npl,2012,1459155441465.92993
npl,2013,1642996188308.80005
npl,2014,1844828097900.81006
npl,2015,2025258557133.95996
npl,2016,2306446777550.77979
npl,2017,2415457416820.2998
npl,2018,2666156070410.75
npl,2019,2955149511098.83984
npl,2020,3313677559951.91992
nzl,1990,45843000000
nzl,1991,45655000000
nzl,1992,46449000000
nzl,1993,48424000000
nzl,1994,52180000000
nzl,1995,55501000000
nzl,1996,59286000000
nzl,1997,61675000000
nzl,1998,64420000000
nzl,1999,66794000000
nzl,2000,69389000000
nzl,2001,72751000000
nzl,2002,77671000000
nzl,2003,82797000000
nzl,2004,88656000000
nzl,2005,94636000000
nzl,2006,100218000000
nzl,2007,105797000000
nzl,2008,109357000000
nzl,2009,113015000000
nzl,2010,117588000000
nzl,2011,124212000000
nzl,2012,127889000000
nzl,2013,133880000000
nzl,2014,139369000000
nzl,2015,146456000000
nzl,2016,157416000000.00101
nzl,2017,167457000000
nzl,2018,177465000000
nzl,2019,185882999999.99896
nzl,2020,189281000000
omn,1998,2913109209.3746
omn,1999,2963270507.76139
omn,2000,3007796122.15264
omn,2001,3163897481.90561
omn,2002,3180200490.55528
omn,2003,3568566019.64861
omn,2004,3972076975.05665
omn,2005,4099741652.14621
omn,2006,4771497304.32951
omn,2007,5561617346.04043
omn,2008,7375225129.71439
omn,2009,7610790925.91821
omn,2010,8232603441.56234
omn,2011,9036900000.00001
omn,2012,9838500000.00001
omn,2013,10107500000
omn,2014,10393900000
omn,2015,10914400000
omn,2016,10980900000
omn,2017,12171700000
omn,2018,12245200000
omn,2019,12703600000
omn,2020,12529100000
pak,1990,804239940022.23999
pak,1991,918006166278.45691
pak,1992,1118740053814.82007
pak,1993,1278037515810.34009
pak,1994,1476337682981.25
pak,1995,1778723160622.56006
pak,1996,2033884723027.56006
pak,1997,2393197407703.00977
pak,1998,2539943243195
pak,1999,2927306233283.27979
pak,2000,3156019347570.14014
pak,2001,3476027338000.29004
pak,2002,3675320461739.75049
pak,2003,3947068131838.0498
pak,2004,4577592508973.25
pak,2005,5503160874550.11035
pak,2006,6379481000000
pak,2007,7197805999999.96973
pak,2008,8709574000000.00977
pak,2009,10455752000000
pak,2010,11851316000000
pak,2011,14831292960000
pak,2012,16527830590000
pak,2013,18091829408000
pak,2014,20391213940700
pak,2015,21890279327100
pak,2016,23266453990000
pak,2017,26148647264700
pak,2018,28400347000000
pak,2019,31547686999999.89453
pak,2020,32949371000000
pan,1990,4266764000
pan,1991,4846240100
pan,1992,5250353300
pan,1993,5687328800
pan,1994,5813926000
pan,1995,5741613400
pan,1996,5879336800
pan,1997,6242212600
pan,1998,7313611100
pan,1999,7705968400
pan,2000,7504876900
pan,2001,7841737300
pan,2002,8496709400
pan,2003,8638885800
pan,2004,9787705300
pan,2005,10353312100
pan,2006,11147071000
pan,2007,12382100000
pan,2008,14117300000
pan,2009,15177800000
pan,2010,16888200000
pan,2011,19259699999.9999
pan,2012,21480900000
pan,2013,23981100000.0001
pan,2014,26970300000.0001
pan,2015,27871100000
pan,2016,30107200000
pan,2017,31518046226.5458
pan,2018,33362506922.5933
pan,2019,35071722213.6381
pan,2020,29102656068.1003
per,1990,4080375200
per,1991,20635194700
per,1992,34766254900
per,1993,53216161200
per,1994,71308000000
per,1995,85519000000
per,1996,97738000000
per,1997,109188000000
per,1998,116023000000
per,1999,119244000000
per,2000,128075000000
per,2001,131392000000
per,2002,137902000000
per,2003,144193000000
per,2004,154995000000
per,2005,162815000000
per,2006,174582000000
per,2007,192316000000
per,2008,220200000000.00101
per,2009,232133000000
per,2010,257298000000.00101
per,2011,285814000000
per,2012,316278000000
per,2013,342959000000
per,2014,368080999999.99902
per,2015,394789000000.00098
per,2016,421005000000.00098
per,2017,441343000000.00098
per,2018,466742000000
per,2019,493430000000
per,2020,458518999999.99902
phl,1990,833176824618.63013
phl,1991,1005082293416.91003
phl,1992,1114943961078.70996
phl,1993,1221506860911.86011
phl,1994,1373194386871.58008
phl,1995,1543967668810.3999
phl,1996,1742900772807.79004
phl,1997,1929280613105.64966
phl,1998,2194893623180
phl,1999,2421017536940
phl,2000,2651808949663.75977
phl,2001,2933885968582.31982
phl,2002,3180445039601.2998
phl,2003,3467809360192.22949
phl,2004,3918375960649.14941
phl,2005,4376059882780.35059
phl,2006,4799974453917.08984
phl,2007,5201191025416.30957
phl,2008,5891605699633.40918
phl,2009,6140884002758.15039
phl,2010,6597705032915.56934
phl,2011,7317487274664.91016
phl,2012,8025008314817.01953
phl,2013,8677723172161.46094
phl,2014,9413037486819.88867
phl,2015,10105733622786.90039
phl,2016,10979085762880.59961
phl,2017,11950863582939.40039
phl,2018,13250084431221
phl,2019,14288332662963.09961
phl,2020,13478489311557.40039
png,1990,2849168688.07433
png,1991,3327611924.24824
png,1992,3362750050.44593
png,1993,3208863881.69622
png,1994,4012978095.26813
png,1995,4240893707.5177
png,1996,4939390400.20446
png,1997,6726185608.08598
png,1998,7199245024.48654
png,1999,7817889854.78914
png,2000,6812210172.54996
png,2001,7784150822.10733
png,2002,11074076164.8087
png,2003,9745377335.63304
png,2004,10210219136.5024
pol,1995,204587999999.99896
pol,1996,264460999999.99896
pol,1997,324647999999.99799
pol,1998,376414999999.99799
pol,1999,422485999999.99799
pol,2000,477808999999.99799
pol,2001,504952999999.99799
pol,2002,540243999999.99695
pol,2003,550813999999.99695
pol,2004,601146999999.99695
pol,2005,624881999999.99695
pol,2006,664270999999.99695
pol,2007,717366999999.99597
pol,2008,796421999999.99585
pol,2009,846134999999.99585
pol,2010,889657999999.99585
pol,2011,960556999999.995
pol,2012,997303999999.995
pol,2013,1004164000000
pol,2014,1027781999999.98999
pol,2015,1055094999999.98999
pol,2016,1092281999999.98999
pol,2017,1166776000000
pol,2018,1239778000000
pol,2019,1318621000000
pol,2020,1320611000000
pri,1990,19827200000
pri,1991,20460700000
pri,1992,21520900000
pri,1993,22818500000
pri,1994,24429600000
pri,1995,25923300000
pri,1996,27831000000
pri,1997,30010800000
pri,1998,31980300000
pri,1999,34008000000
pri,2000,36132600000
pri,2001,37590285000
pri,2002,38844900000
pri,2003,40973400000
pri,2004,44255535000
pri,2005,47065146000
pri,2006,50148829000
pri,2007,52086575000
pri,2008,54553800000
pri,2009,55122100000
pri,2010,56783800000
pri,2011,58154800000
pri,2012,60897000000
pri,2013,62477600000
pri,2014,61899400000
pri,2015,61640499999.99969
pri,2016,60979400000
pri,2017,62453799999.9998
pri,2018,63453000000.0002
pri,2019,66956399999.99969
pri,2020,65184800000.0001
prt,1990,35757222000
prt,1991,41669352000
prt,1992,47653657000
prt,1993,51490014000
prt,1994,54938676000
prt,1995,57619101000
prt,1996,61353083000
prt,1997,65362561000
prt,1998,70172596000
prt,1999,75701532999.99989
prt,2000,81416193000
prt,2001,85280472999.99989
prt,2002,89388808999.99989
prt,2003,92290729999.99988
prt,2004,96864301999.99988
prt,2005,102159325000
prt,2006,107380666000
prt,2007,113802726000
prt,2008,118575067000
prt,2009,113594117000
prt,2010,118409344000
prt,2011,116024011000
prt,2012,111844807000
prt,2013,111538104000
prt,2014,114449559000
prt,2015,117810348000
prt,2016,122024350000
prt,2017,126541030999.99899
prt,2018,131871269000
prt,2019,137324165000
prt,2020,128483434000
pry,1990,4495028255261.94043
pry,1991,5711375030400.01953
pry,1992,6797683321600.01953
pry,1993,8273166516100.01953
pry,1994,10216043493000
pry,1995,11317780041600
pry,1996,13247143215900
pry,1997,14300578005600
pry,1998,15634884087300
pry,1999,17394780163200.09961
pry,2000,19833069576300.10156
pry,2001,22280447143500.10156
pry,2002,23856584737600.10156
pry,2003,28794646512400.10156
pry,2004,35118400153500.10156
pry,2005,40340588985700.20312
pry,2006,46841263989900.20312
pry,2007,56845027269700.20312
pry,2008,71125316428800.20312
pry,2009,73940408758400.1875
pry,2010,82724664409800.28125
pry,2011,89549901404100.28125
pry,2012,96851208656300.28125
pry,2013,104178533435200
pry,2014,115216354961100
pry,2015,120110299005200
pry,2016,127471231214700
pry,2017,137812404964800
pry,2018,148343235822400
pry,2019,154512053481900
pry,2020,152584095777400
pse,1994,2941378105.22544
pse,1995,3444976260.12501
pse,1996,3554125891.44928
pse,1997,3882203889.92539
pse,1998,4087291958.00442
pse,1999,4227582262.24253
pse,2000,4054368822.3312
pse,2001,3948050161.27183
pse,2002,3562723652.99452
pse,2003,4122836362.44143
pse,2004,4836660272.19707
pse,2005,5532240151.35671
pse,2006,5869754717.38247
pse,2007,6309498765.1961
pse,2008,7734525315.94357
pse,2009,8137676451.81467
pse,2010,9462465685.03477
pse,2011,10697292974.2815
pse,2012,11364248598.5406
pse,2013,12456059464.0349
pse,2014,12476000000
pse,2015,12348300000
pse,2016,13534000000
pse,2017,14301800000.0001
pse,2018,14468100000
pse,2019,15427900000
pse,2020,13875600000
qat,2000,9843000000
qat,2001,9855000000.00001
qat,2002,12983000000
qat,2003,14131000000
qat,2004,20166000000
qat,2005,25889000000
qat,2006,36187000000
qat,2007,49729000000
qat,2008,64676000000.0001
qat,2009,68623000000.0001
qat,2010,73646000000
qat,2011,81903000000.00009
qat,2012,91189000000.00009
qat,2013,105350627400
qat,2014,118460610800
qat,2015,131229819300
qat,2016,138570757281.58301
qat,2017,144820563872.755
qat,2018,147184948578.733
qat,2019,150673205791.65201
qat,2020,136548868174.953
rou,1990,56520000
rou,1991,133860000
rou,1992,378150000
rou,1993,1276270000
rou,1994,3160059900
rou,1995,5286799999.99999
rou,1996,8324199999.99999
rou,1997,18569300000
rou,1998,28692900000
rou,1999,39846600000
rou,2000,55652800000
rou,2001,81192500000
rou,2002,104591000000
rou,2003,131490300000
rou,2004,171757600000
rou,2005,204014600000
rou,2006,235652500000.00101
rou,2007,286728200000
rou,2008,344899500000
rou,2009,335126100000.00098
rou,2010,338429400000
rou,2011,354847000000.00098
rou,2012,376830400000.00098
rou,2013,388285199999.99902
rou,2014,409513600000
rou,2015,439065700000.00098
rou,2016,477645299999.99902
rou,2017,543336999999.99902
rou,2018,607289500000.00098
rou,2019,665210800000.00098
rou,2020,644966599999.99902
rus,1990,314813000
rus,1991,656520000
rus,1992,7121399999.99999
rus,1993,77596099299.9998
rus,1994,310261199999.99902
rus,1995,744100000000
rus,1996,1044500000000
rus,1997,1282600000000
rus,1998,1511200000000
rus,1999,2582500000000
rus,2000,3374300000000
rus,2001,4416900000000
rus,2002,5541700000000
rus,2003,6692300000000
rus,2004,8588100000000
rus,2005,10792300000000
rus,2006,13129300000000
rus,2007,16217600000000
rus,2008,20183600000000
rus,2009,21202900000000
rus,2010,23843300000000
rus,2011,30288400000000
rus,2012,35037100000000
rus,2013,38803300000000
rus,2014,42488900000000
rus,2015,43770300000000
rus,2016,45588700000000
rus,2017,48558600000000.20312
rus,2018,52310899999999.79688
rus,2019,55895000000000.09375
rus,2020,52914199999999.89844
rwa,1990,202400588638.10599
rwa,1991,229544864348.492
rwa,1992,254370986451.71201
rwa,1993,271667435347.966
rwa,1994,257933724562.71097
rwa,1995,372627928045.65198
rwa,1996,453307788071.44397
rwa,1997,597810703229.78296
rwa,1998,653248750321.33899
rwa,1999,625256035158.55896
rwa,2000,701122208093.41699
rwa,2001,744635000000
rwa,2002,798406000000
rwa,2003,960068999999.99902
rwa,2004,1121303000000
rwa,2005,1329288000000
rwa,2006,1470682000000
rwa,2007,1728311000000
rwa,2008,2305213000000
rwa,2009,2652370000000
rwa,2010,2933176000000
rwa,2011,3365274000000
rwa,2012,3773300000000
rwa,2013,3962553000000
rwa,2014,4419715000000
rwa,2015,4957128000000
rwa,2016,5299579000000
rwa,2017,5676498000000
rwa,2018,6446961000000
rwa,2019,7016369999999.99023
rwa,2020,7370285000000.03027
sau,1990,204131000000
sau,1991,217589000000
sau,1992,226782000000
sau,1993,237749000000
sau,1994,240477000000
sau,1995,250280000000
sau,1996,259486000000
sau,1997,261428000000
sau,1998,251418000000
sau,1999,252216000000
sau,2000,257094672900
sau,2001,257861882300
sau,2002,263440097900.00101
sau,2003,276335289000.00098
sau,2004,294854290900.00098
sau,2005,324154054900.00098
sau,2006,367359910500.00098
sau,2007,434187010000.00098
sau,2008,523947000000.00098
sau,2009,591814000000.00098
sau,2010,639417000000
sau,2011,681761000000
sau,2012,785403999999.99805
sau,2013,838734651500.00195
sau,2014,909857188399.99683
sau,2015,988806906100
sau,2016,1035456570200
sau,2017,1063644088300
sau,2018,1118240594500
sau,2019,1157819100100
sau,2020,1130782186452.36011
sdn,1990,127950000
sdn,1991,240900000
sdn,1992,549950000
sdn,1993,1169400100
sdn,1994,3075000100
sdn,1995,6846349800
sdn,1996,10170204200
sdn,1997,15761476600
sdn,1998,19260348400
sdn,1999,23154020399.9999
sdn,2000,21994636500
sdn,2001,27134380900
sdn,2002,32561257000
sdn,2003,37119833000
sdn,2004,43430204600
sdn,2005,58158247400
sdn,2006,65137237100
sdn,2007,75054381500.00009
sdn,2008,82808585200
sdn,2009,84464756900.00009
sdn,2010,114027421900
sdn,2011,136829255000
sdn,2012,145759228299.99899
sdn,2013,189486996800
sdn,2014,217825552500
sdn,2015,226038665000
sdn,2016,279835867300
sdn,2017,369383344800
sdn,2018,530803866500
sdn,2019,760641940600
sdn,2020,1619406691600
sen,1990,1604759659468.54004
sen,1991,1645251382000
sen,1992,1661966158000
sen,1993,1736173182200
sen,1994,2290262900100
sen,1995,2520873291000
sen,1996,2706088662800
sen,1997,2770586025500
sen,1998,3024368679800
sen,1999,3124441531800
sen,2000,3360648438400
sen,2001,3686508794300
sen,2002,3821223560600
sen,2003,3987655190400
sen,2004,4205578563400
sen,2005,4543172329700
sen,2006,4910139885000
sen,2007,5355590783800
sen,2008,6167920455800
sen,2009,6040801591500
sen,2010,6241444406000
sen,2011,6643661511700
sen,2012,7017649262500
sen,2013,7219228430700
sen,2014,7259973000000
sen,2015,7631735000000
sen,2016,8078178000000.03027
sen,2017,8582484000000
sen,2018,8918609000000
sen,2019,9355638999999.98047
sen,2020,9809577206499.99023
sgp,1990,31425400000
sgp,1991,33963300000
sgp,1992,36795100000
sgp,1993,42716800000
sgp,1994,48363300000
sgp,1995,50866600000
sgp,1996,54883400000
sgp,1997,59138900000
sgp,1998,56604300000
sgp,1999,61279300000
sgp,2000,69325800000
sgp,2001,74401500000
sgp,2002,76523500000
sgp,2003,77463800000
sgp,2004,81658800000
sgp,2005,84765600000
sgp,2006,89990900000
sgp,2007,100259900000
sgp,2008,109442200000
sgp,2009,110424500000
sgp,2010,118817500000
sgp,2011,128655500000
sgp,2012,137573700000
sgp,2013,143685400000
sgp,2014,149942100000
sgp,2015,157343700000
sgp,2016,160687300000
sgp,2017,166880200000.00101
sgp,2018,175131000000
sgp,2019,182045500000
sgp,2020,154845700000
sle,1990,77238000000
sle,1991,177598000000
sle,1992,286770000000
sle,1993,377350000000.00098
sle,1994,410750000000.00098
sle,1995,614725000000.00098
sle,1996,804628000000.00098
sle,1997,795243000000.00098
sle,1998,977370000000.00085
sle,1999,1138540000000
sle,2000,1407880000000
sle,2001,2054288000000
sle,2002,2487313000000
sle,2003,3057631000000
sle,2004,3551456000000
sle,2005,4252698000000
sle,2006,4830427000000
sle,2007,5769236999999.99023
sle,2008,6869973000000
sle,2009,7804027020699.99023
sle,2010,7815187798699.98047
sle,2011,12295069986900
sle,2012,14828523320500
sle,2013,22965681107300
sle,2014,22877911635700.10156
sle,2015,22075656494200
sle,2016,23600926161300
sle,2017,25554682000000
sle,2018,31653891000000
sle,2019,36216045400000
sle,2020,40411434400000
slv,1990,4284142505.3604
slv,1991,4604729399.99998
slv,1992,5101060299.99997
slv,1993,5782446499.99997
slv,1994,6579652699.99997
slv,1995,7631606699.99996
slv,1996,8313008099.99996
slv,1997,8744363599.99996
slv,1998,8926617599.99996
slv,1999,9296460899.99996
slv,2000,9934781899.99995
slv,2001,10360492200
slv,2002,10614180399.9999
slv,2003,11145162899.9999
slv,2004,11811369799.9999
slv,2005,12725999999.9999
slv,2006,13946529999.9999
slv,2007,15538999999.9999
slv,2008,16602149999.9999
slv,2009,15491619999.9999
slv,2010,16097789999.9999
slv,2011,17802519999.9999
slv,2012,18614399999.9999
slv,2013,19280829999.9999
slv,2014,19576629999.9999
slv,2015,19939740000
slv,2016,20228380000
slv,2017,20841390000
slv,2018,21671130000
slv,2019,22462399999.9999
slv,2020,19976340000.0001
smr,2015,516606006.01655
smr,2016,511297481.08
smr,2017,504810609.49717
smr,2018,508434805.13201
smr,2019,515784299.61563
som,2013,121748187743195
som,2014,139936626472784
som,2015,162050156712504
som,2016,174413362175000
som,2017,184061541428093
som,2018,203530974795801
som,2019,232257615302069
som,2020,257849199245012
srb,1995,42315900000
srb,1996,86049600000
srb,1997,108314800000
srb,1998,148562400000
srb,1999,177569000000
srb,2000,331899800000
srb,2001,662298400000
srb,2002,812563400000
srb,2003,916537400000.00085
srb,2004,1147196900000
srb,2005,1382670200000
srb,2006,1655387100000
srb,2007,1900229200000
srb,2008,2188546900000
srb,2009,2293854400000
srb,2010,2453574600000
srb,2011,2728508000000
srb,2012,2878037500000
srb,2013,3006051800000
srb,2014,3058020300000
srb,2015,3104603200000
srb,2016,3203698099999.99023
srb,2017,3373844300000.02002
srb,2018,3522193900000.00977
srb,2019,3699060900000.00977
srb,2020,3664470099999.99023
ssd,2008,11177380800
ssd,2009,13130895300
ssd,2010,13951819900
ssd,2011,17356057700
ssd,2012,22619188000
ssd,2013,50175409200
ssd,2014,25328033100
ssd,2015,3169304600
sur,2006,2870000000
sur,2007,2968000000
sur,2008,3893000000
sur,2009,3907000000
sur,2010,4308000000
svk,1992,6132665000
svk,1993,7986029000
svk,1994,9148453000
svk,1995,10532158000
svk,1996,11864844000
svk,1997,12850649000
svk,1998,14254003000
svk,1999,15555518000
svk,2000,17279595000
svk,2001,19210091000
svk,2002,20892845000
svk,2003,22475308000
svk,2004,25847891000
svk,2005,27753796000
svk,2006,30945764000
svk,2007,34247030000
svk,2008,38292466000
svk,2009,38247200000
svk,2010,38943432000
svk,2011,39676466000
svk,2012,41202554000
svk,2013,41258732000
svk,2014,41995071000
svk,2015,43106179000
svk,2016,44639022000
svk,2017,47359180000.0002
svk,2018,50432201999.9998
svk,2019,53195524000.0002
svk,2020,53645234000.0001
svn,1995,6225880000
svn,1996,7096563000
svn,1997,7927097000
svn,1998,8728633000
svn,1999,9890073000
svn,2000,10617021000
svn,2001,11745157000
svn,2002,12930327000
svn,2003,14082659000
svn,2004,14870605000
svn,2005,15509053000
svn,2006,16082313000
svn,2007,17827265000
svn,2008,19364480000
svn,2009,19934503000
svn,2010,20422211000
svn,2011,20949441000
svn,2012,20840769000
svn,2013,20449407000
svn,2014,20692926000
svn,2015,20984964000
svn,2016,21838937999.9999
svn,2017,22598409000
svn,2018,23869679999.9999
svn,2019,25350260999.9999
svn,2020,23562424000
swe,1990,738125846000
swe,1991,817415031000
swe,1992,823594425000
swe,1993,842904000000
swe,1994,880725000000
swe,1995,915713000000
swe,1996,939812000000
swe,1997,981854000000
swe,1998,1018994000000
swe,1999,1075749000000
swe,2000,1144322000000
swe,2001,1177967000000
swe,2002,1224686000000
swe,2003,1268930000000
swe,2004,1311374000000
swe,2005,1364270000000
swe,2006,1415220000000
swe,2007,1491253000000
swe,2008,1541044000000
swe,2009,1589234000000
swe,2010,1675876000000
swe,2011,1732625000000
swe,2012,1754976000000
swe,2013,1798274000000
swe,2014,1869107000000
swe,2015,1961665000000
swe,2016,2024597000000
swe,2017,2114509000000
swe,2018,2206405000000.00977
swe,2019,2269216999999.99023
swe,2020,2187359000000.01001
swz,1990,2320219900
swz,1991,2581370600
swz,1992,3138351400
swz,1993,3699833300
swz,1994,3753988800
swz,1995,5070175100
swz,1996,5997461600
swz,1997,6080196600
swz,1998,6785800000
swz,1999,7553700000
swz,2000,8675350700.00001
swz,2001,9449636100.00001
swz,2002,10650693200
swz,2003,11321385500
swz,2004,12079124200
swz,2005,13855802800
swz,2006,15109487300
swz,2007,16391324900
swz,2008,19523997800
swz,2009,21843388100
swz,2010,24232124400
swz,2011,27347682400
swz,2012,29299916700.0001
swz,2013,31440563800.0001
swz,2014,33440958100
swz,2015,34665763600
swz,2016,35382189200.0001
swz,2017,38485593000.0001
swz,2018,40542401099.9999
swz,2019,41490200899.9999
swz,2020,43030020100
syc,1990,1023100000
syc,1991,1051000000
syc,1992,1155400000
syc,1993,1284100000
syc,1994,1145000000
syc,1995,1194200000
syc,1996,1022200000
syc,1997,1401000000
syc,1998,1601500000
syc,1999,1579200000
syc,2000,1482887200
syc,2001,1517005900
syc,2002,1803850200
syc,2003,1688894000
syc,2006,2429000000
syc,2007,2555000000.00001
syc,2008,5165000000
syc,2009,6105000000.00001
syc,2010,5885000000
syc,2011,7014000000
syc,2012,8330000000.00001
syc,2013,8719397899.99999
syc,2014,9584250400.00001
syc,2015,9882224899.99999
syc,2016,10613116000
syc,2017,11951140600
syc,2018,13099833800
syc,2019,13392000000
syc,2020,8814000000
syr,1990,184389000000
syr,1991,231883000000
syr,1992,274195000000
syr,1993,303998000000
syr,1994,348865000000
syr,1995,378143000000
syr,1996,489728000000
syr,1997,515411000000
syr,1998,542374000000
syr,1999,575866000000
syr,2000,573440000000
syr,2001,591739999999.99805
syr,2002,605240000000
syr,2003,649597000000.00098
syr,2004,759222000000
syr,2005,923668000000
syr,2006,1094040000000
syr,2007,1344046000000
syr,2008,1742517000000
syr,2009,1813291000000
syr,2010,1867768000000
syr,2011,2522220000000
syr,2012,2800628000000
syr,2013,2807677710400
syr,2014,4058916352900
syr,2015,4944834518900
syr,2016,6752344363900
syr,2017,9154040266300
syr,2018,9376361999999.99023
syr,2019,11178472000000
tcd,1990,481329990130.47296
tcd,1991,511384838064.49493
tcd,1992,482852281936.74402
tcd,1993,399422395153.02301
tcd,1994,641594812804.35596
tcd,1995,684298363656.59399
tcd,1996,710337114176.25098
tcd,1997,811367466192.52112
tcd,1998,967599969310.46484
tcd,1999,917764525406.54102
tcd,2000,891512567202.06299
tcd,2001,1138682953347.1499
tcd,2002,1920649388903.79004
tcd,2003,1224094838057.62988
tcd,2004,1714039389566.92993
tcd,2005,2279905750200
tcd,2006,2871053377999.99023
tcd,2007,2790907183800.00977
tcd,2008,3094521904500.00977
tcd,2009,3015238069000
tcd,2010,3456644359500.00977
tcd,2011,3898919791100.00977
tcd,2012,4146122837300.00977
tcd,2013,4372285400000
tcd,2014,4702588836000
tcd,2015,4746746440899.99023
tcd,2016,4510477136800.00977
tcd,2017,4654940000000.00977
tcd,2018,4828927000000.00977
tcd,2019,5044102700000.01953
tcd,2020,5537100665100.00977
tgo,1990,315186413600
tgo,1991,332034277400
tgo,1992,363567349800
tgo,1993,293898158100
tgo,1994,411939045400
tgo,1995,501427929100
tgo,1996,600253595600
tgo,1997,780793937899.99902
tgo,1998,808329150500
tgo,1999,844950011899.99902
tgo,2000,811520000000
tgo,2001,844708000000
tgo,2002,916010000000
tgo,2003,938996000000
tgo,2004,924836000000
tgo,2005,975090000000
tgo,2006,1005348000000
tgo,2007,1079366000000
tgo,2008,1244993000000
tgo,2009,1304751000000
tgo,2010,1367306000000
