geo,time,sp_pop_0004_ma_5y
abw,1960,16.76137
abw,1961,16.29387
abw,1962,16.02234
abw,1963,15.85822
abw,1964,15.63876
abw,1965,15.26468
abw,1966,14.92337
abw,1967,14.34252
abw,1968,13.63286
abw,1969,12.94969
abw,1970,12.38577
abw,1971,11.58058
abw,1972,11.11606
abw,1973,10.8923
abw,1974,10.71174
abw,1975,10.45585
abw,1976,10.41561
abw,1977,10.14059
abw,1978,9.68943
abw,1979,9.30774
abw,1980,9.2315
abw,1981,9.56398
abw,1982,9.89761
abw,1983,10.27562
abw,1984,10.59012
abw,1985,10.72521
abw,1986,10.9255
abw,1987,10.75205
abw,1988,10.30295
abw,1989,9.83055
abw,1990,9.61219
abw,1991,9.15782
abw,1992,8.86091
abw,1993,8.72947
abw,1994,8.63465
abw,1995,8.49152
abw,1996,8.57716
abw,1997,8.562
abw,1998,8.46876
abw,1999,8.32657
abw,2000,8.13054
abw,2001,7.81309
abw,2002,7.5078
abw,2003,7.20795
abw,2004,6.93204
abw,2005,6.73687
abw,2006,6.71743
abw,2007,6.78646
abw,2008,6.91978
abw,2009,7.03144
abw,2010,7.0195
abw,2011,6.87593
abw,2012,6.62165
abw,2013,6.28728
abw,2014,5.98363
abw,2015,5.79471
abw,2016,5.57998
abw,2017,5.6083
abw,2018,5.79572
abw,2019,6.0048
abw,2020,6.13522
afg,1960,16.78584
afg,1961,17.08766
afg,1962,17.25819
afg,1963,17.35848
afg,1964,17.4491
afg,1965,17.58996
afg,1966,17.81951
afg,1967,17.94523
afg,1968,18.01506
afg,1969,18.08201
afg,1970,18.20208
afg,1971,18.39912
afg,1972,18.50512
afg,1973,18.55763
afg,1974,18.58283
afg,1975,18.59709
afg,1976,18.78338
afg,1977,18.92532
afg,1978,19.01899
afg,1979,19.03373
afg,1980,18.93692
afg,1981,19.14275
afg,1982,19.24988
afg,1983,19.28083
afg,1984,19.31774
afg,1985,19.49415
afg,1986,19.46085
afg,1987,19.24912
afg,1988,19.00844
afg,1989,18.98466
afg,1990,19.45437
afg,1991,19.38829
afg,1992,19.36117
afg,1993,19.42809
afg,1994,19.46399
afg,1995,19.28749
afg,1996,19.47698
afg,1997,19.66166
afg,1998,19.76023
afg,1999,19.79804
afg,2000,19.87148
afg,2001,19.84953
afg,2002,19.70804
afg,2003,19.51069
afg,2004,19.2814
afg,2005,19.01252
afg,2006,18.9492
afg,2007,18.82506
afg,2008,18.64259
afg,2009,18.41656
afg,2010,18.17832
afg,2011,17.75446
afg,2012,17.28825
afg,2013,16.81286
afg,2014,16.35865
afg,2015,15.93936
afg,2016,15.60425
afg,2017,15.31421
afg,2018,15.05472
afg,2019,14.80476
afg,2020,14.5543
ago,1960,17.87916
ago,1961,17.56887
ago,1962,17.46028
ago,1963,17.42288
ago,1964,17.32747
ago,1965,17.18396
ago,1966,17.51752
ago,1967,17.38729
ago,1968,17.05884
ago,1969,16.89193
ago,1970,17.07144
ago,1971,16.65422
ago,1972,16.98959
ago,1973,17.74623
ago,1974,18.46284
ago,1975,18.88563
ago,1976,19.63347
ago,1977,19.7072
ago,1978,19.36025
ago,1979,18.97908
ago,1980,18.82921
ago,1981,18.64624
ago,1982,18.67622
ago,1983,18.86324
ago,1984,19.06463
ago,1985,19.19814
ago,1986,19.41488
ago,1987,19.50262
ago,1988,19.49462
ago,1989,19.45204
ago,1990,19.42128
ago,1991,19.46766
ago,1992,19.41757
ago,1993,19.31476
ago,1994,19.20019
ago,1995,19.11263
ago,1996,19.07164
ago,1997,18.99553
ago,1998,18.91149
ago,1999,18.84704
ago,2000,18.8298
ago,2001,18.88668
ago,2002,18.91131
ago,2003,18.92568
ago,2004,18.95533
ago,2005,19.02728
ago,2006,19.17449
ago,2007,19.26118
ago,2008,19.3069
ago,2009,19.32585
ago,2010,19.3349
ago,2011,19.39616
ago,2012,19.36317
ago,2013,19.26441
ago,2014,19.12507
ago,2015,18.96699
ago,2016,18.81598
ago,2017,18.61554
ago,2018,18.39164
ago,2019,18.17316
ago,2020,17.97883
alb,1960,16.53318
alb,1961,16.66667
alb,1962,16.68309
alb,1963,16.60901
alb,1964,16.45259
alb,1965,16.22907
alb,1966,15.99938
alb,1967,15.64282
alb,1968,15.21976
alb,1969,14.8117
alb,1970,14.47155
alb,1971,14.08928
alb,1972,13.8651
alb,1973,13.74335
alb,1974,13.63731
alb,1975,13.4918
alb,1976,13.42756
alb,1977,13.25924
alb,1978,13.02737
alb,1979,12.80146
alb,1980,12.62808
alb,1981,12.46748
alb,1982,12.34428
alb,1983,12.25579
alb,1984,12.19636
alb,1985,12.16755
alb,1986,12.15914
alb,1987,12.18699
alb,1988,12.21824
alb,1989,12.18039
alb,1990,12.0028
alb,1991,12.11098
alb,1992,12.05423
alb,1993,11.84831
alb,1994,11.58076
alb,1995,11.36187
alb,1996,10.8996
alb,1997,10.44692
alb,1998,10.02836
alb,1999,9.62727
alb,2000,9.21929
alb,2001,8.83873
alb,2002,8.47173
alb,2003,8.1158
alb,2004,7.77357
alb,2005,7.44406
alb,2006,7.12806
alb,2007,6.84129
alb,2008,6.58637
alb,2009,6.37922
alb,2010,6.23689
alb,2011,6.12019
alb,2012,6.07749
alb,2013,6.07862
alb,2014,6.0833
alb,2015,6.08295
alb,2016,6.25896
alb,2017,6.25488
alb,2018,6.13835
alb,2019,6.0017
alb,2020,5.90996
are,1960,18.49875
are,1961,16.91175
are,1962,15.60057
are,1963,14.60523
are,1964,13.92364
are,1965,13.48019
are,1966,12.87255
are,1967,12.56522
are,1968,12.4246
are,1969,12.37236
are,1970,12.44646
are,1971,11.17654
are,1972,10.10774
are,1973,9.28695
are,1974,8.82717
are,1975,8.77894
are,1976,8.66474
are,1977,8.793
are,1978,9.06399
are,1979,9.32236
are,1980,9.43431
are,1981,9.67238
are,1982,10.0171
are,1983,10.37181
are,1984,10.66943
are,1985,10.8581
are,1986,10.5241
are,1987,10.33969
are,1988,10.22714
are,1989,10.08362
are,1990,9.81082
are,1991,9.25874
are,1992,8.73886
are,1993,8.22698
are,1994,7.75723
are,1995,7.39702
are,1996,7.21012
are,1997,6.98874
are,1998,6.79069
are,1999,6.62621
are,2000,6.4567
are,2001,5.78964
are,2002,5.34573
are,2003,5.04187
are,2004,4.84482
are,2005,4.74851
are,2006,4.2745
are,2007,3.99213
are,2008,3.81502
are,2009,3.67255
are,2010,3.5215
are,2011,3.71038
are,2012,3.83618
are,2013,3.90508
are,2014,3.93858
are,2015,3.95761
are,2016,3.9267
are,2017,3.87753
are,2018,3.82271
are,2019,3.77216
are,2020,3.72779
arg,1960,11.03862
arg,1961,10.98615
arg,1962,10.9126
arg,1963,10.8259
arg,1964,10.74016
arg,1965,10.66528
arg,1966,10.61206
arg,1967,10.56236
arg,1968,10.52521
arg,1969,10.51198
arg,1970,10.53116
arg,1971,10.57861
arg,1972,10.66294
arg,1973,10.77924
arg,1974,10.92648
arg,1975,11.10282
arg,1976,11.3432
arg,1977,11.61108
arg,1978,11.86812
arg,1979,12.05229
arg,1980,12.13056
arg,1981,12.23136
arg,1982,12.08914
arg,1983,11.80149
arg,1984,11.51188
arg,1985,11.31236
arg,1986,10.98394
arg,1987,10.8928
arg,1988,10.95623
arg,1989,11.03813
arg,1990,11.04863
arg,1991,11.13925
arg,1992,11.11922
arg,1993,11.0119
arg,1994,10.87272
arg,1995,10.73934
arg,1996,10.61164
arg,1997,10.44948
arg,1998,10.2757
arg,1999,10.1116
arg,2000,9.97321
arg,2001,9.80366
arg,2002,9.71288
arg,2003,9.67266
arg,2004,9.63978
arg,2005,9.58533
arg,2006,9.57209
arg,2007,9.50394
arg,2008,9.4005
arg,2009,9.29959
arg,2010,9.22765
arg,2011,9.15374
arg,2012,9.11003
arg,2013,9.08645
arg,2014,9.05924
arg,2015,9.01339
arg,2016,8.98156
arg,2017,8.91534
arg,2018,8.82444
arg,2019,8.72636
arg,2020,8.63265
arm,1960,18.30851
arm,1961,18.27036
arm,1962,18.08186
arm,1963,17.74266
arm,1964,17.24547
arm,1965,16.58424
arm,1966,15.77233
arm,1967,14.8024
arm,1968,13.77715
arm,1969,12.86011
arm,1970,12.15153
arm,1971,11.33705
arm,1972,11.02724
arm,1973,11.04904
arm,1974,11.14506
