geo,time,sp_pop_4044_fe_5y
abw,1960,4.89597
abw,1961,4.79258
abw,1962,4.67551
abw,1963,4.56605
abw,1964,4.47889
abw,1965,4.42835
abw,1966,4.40053
abw,1967,4.40169
abw,1968,4.45317
abw,1969,4.55788
abw,1970,4.73461
abw,1971,4.92731
abw,1972,5.20905
abw,1973,5.53991
abw,1974,5.85565
abw,1975,6.11596
abw,1976,6.18752
abw,1977,6.18284
abw,1978,6.14277
abw,1979,6.10426
abw,1980,6.09297
abw,1981,6.06236
abw,1982,6.03084
abw,1983,6.02168
abw,1984,6.06728
abw,1985,6.20705
abw,1986,6.37946
abw,1987,6.6257
abw,1988,6.91318
abw,1989,7.18849
abw,1990,7.43657
abw,1991,7.71089
abw,1992,7.93388
abw,1993,8.11674
abw,1994,8.27576
abw,1995,8.42341
abw,1996,8.59338
abw,1997,8.78846
abw,1998,8.99707
abw,1999,9.2045
abw,2000,9.41109
abw,2001,9.55875
abw,2002,9.70185
abw,2003,9.80752
abw,2004,9.84415
abw,2005,9.79334
abw,2006,9.64174
abw,2007,9.3697
abw,2008,9.00601
abw,2009,8.63082
abw,2010,8.29323
abw,2011,8.02592
abw,2012,7.82009
abw,2013,7.65957
abw,2014,7.51544
abw,2015,7.36546
abw,2016,7.22513
abw,2017,7.08502
abw,2018,6.9422
abw,2019,6.78576
abw,2020,6.61393
afg,1960,4.46352
afg,1961,4.43458
afg,1962,4.41891
afg,1963,4.41116
afg,1964,4.40525
afg,1965,4.39876
afg,1966,4.37964
afg,1967,4.36517
afg,1968,4.35332
afg,1969,4.34343
afg,1970,4.33465
afg,1971,4.31314
afg,1972,4.29639
afg,1973,4.28281
afg,1974,4.2718
afg,1975,4.26421
afg,1976,4.22661
afg,1977,4.19287
afg,1978,4.16354
afg,1979,4.13971
afg,1980,4.12416
afg,1981,4.06713
afg,1982,4.00902
afg,1983,3.96133
afg,1984,3.94368
afg,1985,3.96797
afg,1986,4.05619
afg,1987,4.19805
afg,1988,4.35365
afg,1989,4.4605
afg,1990,4.47623
afg,1991,4.40338
afg,1992,4.27048
afg,1993,4.11255
afg,1994,3.97785
afg,1995,3.89345
afg,1996,3.83796
afg,1997,3.80819
afg,1998,3.79802
afg,1999,3.79294
afg,2000,3.78229
afg,2001,3.74936
afg,2002,3.72141
afg,2003,3.69783
afg,2004,3.68048
afg,2005,3.67145
afg,2006,3.68199
afg,2007,3.6983
afg,2008,3.71888
afg,2009,3.7418
afg,2010,3.76562
afg,2011,3.77203
afg,2012,3.78392
afg,2013,3.80206
afg,2014,3.8279
afg,2015,3.86233
afg,2016,3.91271
afg,2017,3.96818
afg,2018,4.0294
afg,2019,4.09751
afg,2020,4.17212
ago,1960,5.15664
ago,1961,5.15492
ago,1962,5.13468
ago,1963,5.11632
ago,1964,5.12305
ago,1965,5.163
ago,1966,5.02644
ago,1967,4.95424
ago,1968,4.9569
ago,1969,4.98899
ago,1970,4.98204
ago,1971,5.02888
ago,1972,4.99485
ago,1973,4.91997
ago,1974,4.86063
ago,1975,4.84151
ago,1976,4.8138
ago,1977,4.83311
ago,1978,4.8571
ago,1979,4.82928
ago,1980,4.72668
ago,1981,4.56811
ago,1982,4.35067
ago,1983,4.11785
ago,1984,3.92668
ago,1985,3.80228
ago,1986,3.71804
ago,1987,3.69368
ago,1988,3.69516
ago,1989,3.67641
ago,1990,3.61722
ago,1991,3.51787
ago,1992,3.39144
ago,1993,3.27148
ago,1994,3.20403
ago,1995,3.20993
ago,1996,3.26856
ago,1997,3.38062
ago,1998,3.52005
ago,1999,3.65276
ago,2000,3.75935
ago,2001,3.83812
ago,2002,3.9046
ago,2003,3.95107
ago,2004,3.96825
ago,2005,3.95401
ago,2006,3.90529
ago,2007,3.82898
ago,2008,3.75201
ago,2009,3.71054
ago,2010,3.72115
ago,2011,3.76389
ago,2012,3.85164
ago,2013,3.95794
ago,2014,4.04759
ago,2015,4.10309
ago,2016,4.12853
ago,2017,4.12956
ago,2018,4.11877
ago,2019,4.1141
ago,2020,4.12476
alb,1960,4.51781
alb,1961,4.47276
alb,1962,4.4355
alb,1963,4.4073
alb,1964,4.39108
alb,1965,4.38788
alb,1966,4.39184
alb,1967,4.41332
alb,1968,4.44203
alb,1969,4.4625
alb,1970,4.46775
alb,1971,4.46394
alb,1972,4.43956
alb,1973,4.41478
alb,1974,4.41888
alb,1975,4.46466
alb,1976,4.5364
alb,1977,4.64823
alb,1978,4.77372
alb,1979,4.8739
alb,1980,4.92872
alb,1981,4.94742
alb,1982,4.93169
alb,1983,4.89485
alb,1984,4.85626
alb,1985,4.8284
alb,1986,4.80786
alb,1987,4.79194
alb,1988,4.79425
alb,1989,4.83344
alb,1990,4.92075
alb,1991,5.0473
alb,1992,5.21373
alb,1993,5.40722
alb,1994,5.60512
alb,1995,5.78853
alb,1996,5.98642
alb,1997,6.17901
alb,1998,6.36331
alb,1999,6.54159
alb,2000,6.71529
alb,2001,6.90686
alb,2002,7.09141
alb,2003,7.25102
alb,2004,7.35836
alb,2005,7.39858
alb,2006,7.3664
alb,2007,7.25826
alb,2008,7.09844
alb,2009,6.92758
alb,2010,6.77879
alb,2011,6.70425
alb,2012,6.66549
alb,2013,6.64641
alb,2014,6.60892
alb,2015,6.51907
alb,2016,6.32116
alb,2017,6.09255
alb,2018,5.84823
alb,2019,5.6171
alb,2020,5.42175
are,1960,4.31645
are,1961,4.17746
are,1962,4.0668
are,1963,3.99435
are,1964,3.96482
are,1965,3.97248
are,1966,4.03857
are,1967,4.11207
are,1968,4.18475
are,1969,4.26654
are,1970,4.37246
are,1971,4.275
are,1972,4.2994
are,1973,4.41772
are,1974,4.52898
are,1975,4.53843
are,1976,4.12494
are,1977,3.77905
are,1978,3.55832
are,1979,3.47238
are,1980,3.48422
are,1981,3.42969
are,1982,3.44048
are,1983,3.53727
are,1984,3.70055
are,1985,3.89684
are,1986,4.11467
are,1987,4.3164
are,1988,4.51186
are,1989,4.72113
are,1990,4.95908
are,1991,4.92846
are,1992,4.94475
are,1993,5.02504
are,1994,5.16993
are,1995,5.36618
are,1996,5.335
