geo,time,sp_pop_1564_ma_zs
afg,2002,49.44836
afg,2003,49.72765
afg,2004,50.01771
afg,2005,50.33312
afg,2006,50.11126
afg,2007,49.90087
afg,2008,49.74202
afg,2009,49.66843
afg,2010,49.68981
afg,2011,50.20372
afg,2012,50.83623
afg,2013,51.54768
afg,2014,52.29955
afg,2015,53.07173
afg,2016,53.61036
afg,2017,54.15064
afg,2018,54.70393
afg,2019,55.28264
afg,2020,55.88731
ago,1960,54.55565
ago,1961,54.05288
ago,1962,53.54265
ago,1963,53.16025
ago,1964,53.02938
ago,1965,53.14454
ago,1966,52.91869
ago,1967,52.91413
ago,1968,52.86086
ago,1969,52.51429
ago,1970,51.84909
ago,1971,51.89051
ago,1972,51.65427
ago,1973,51.35314
ago,1974,51.24721
ago,1975,51.41494
ago,1976,51.19491
ago,1977,51.38025
ago,1978,51.75103
ago,1979,52.01254
ago,1980,52.04296
ago,1981,51.89456
ago,1982,51.55401
ago,1983,51.13763
ago,1984,50.82429
ago,1985,50.68912
ago,1986,50.42402
ago,1987,50.32266
ago,1988,50.33377
ago,1989,50.38025
ago,1990,50.42854
ago,1991,50.27791
ago,1992,50.18801
ago,1993,50.15115
ago,1994,50.16782
ago,1995,50.23738
ago,1996,50.17309
ago,1997,50.17476
ago,1998,50.23377
ago,1999,50.34004
ago,2000,50.48182
ago,2001,50.46978
ago,2002,50.50858
ago,2003,50.58146
ago,2004,50.66772
ago,2005,50.75134
ago,2006,50.67017
ago,2007,50.61884
ago,2008,50.58593
ago,2009,50.56585
ago,2010,50.55855
ago,2011,50.42351
ago,2012,50.3343
ago,2013,50.28769
ago,2014,50.28785
ago,2015,50.34013
ago,2016,50.35131
ago,2017,50.42562
ago,2018,50.55342
ago,2019,50.72342
ago,2020,50.92836
alb,1960,55.29903
alb,1961,54.97652
alb,1962,54.6465
alb,1963,54.33978
alb,1964,54.11491
alb,1965,54.00949
alb,1966,53.92795
alb,1967,53.99343
alb,1968,54.17213
alb,1969,54.41343
alb,1970,54.6898
alb,1971,55.03183
alb,1972,55.36822
alb,1973,55.72958
alb,1974,56.15702
alb,1975,56.65966
alb,1976,57.08134
alb,1977,57.59515
alb,1978,58.15059
alb,1979,58.67859
alb,1980,59.14435
alb,1981,59.55233
alb,1982,59.90704
alb,1983,60.22517
alb,1984,60.53202
alb,1985,60.83251
alb,1986,61.08063
alb,1987,61.30902
alb,1988,61.52044
alb,1989,61.74054
alb,1990,62.0083
alb,1991,61.5322
alb,1992,61.07089
alb,1993,60.65513
alb,1994,60.27064
alb,1995,59.88552
alb,1996,60.48127
alb,1997,61.00684
alb,1998,61.47008
alb,1999,61.91011
alb,2000,62.36882
alb,2001,62.69082
alb,2002,63.05966
alb,2003,63.47161
alb,2004,63.90292
alb,2005,64.33583
alb,2006,64.77373
alb,2007,65.16488
alb,2008,65.52254
alb,2009,65.8474
alb,2010,66.13576
alb,2011,66.90924
alb,2012,67.54467
alb,2013,68.02705
alb,2014,68.37439
alb,2015,68.61394
alb,2016,68.60429
alb,2017,68.64305
alb,2018,68.65844
alb,2019,68.56206
alb,2020,68.31928
are,1960,52.38394
are,1961,54.97421
are,1962,57.5212
are,1963,59.861
are,1964,61.93266
are,1965,63.76053
are,1966,65.44316
are,1967,66.86941
are,1968,68.06122
are,1969,69.06393
are,1970,69.84636
are,1971,72.89461
are,1972,75.1739
are,1973,76.65341
are,1974,77.42948
are,1975,77.66671
are,1976,78.42763
are,1977,78.85667
are,1978,78.83084
are,1979,78.51227
are,1980,78.12143
are,1981,77.32076
are,1982,76.51291
are,1983,75.64438
are,1984,74.72986
are,1985,73.83695
are,1986,73.66712
are,1987,73.75591
are,1988,73.99416
are,1989,74.33442
are,1990,74.76384
are,1991,75.46566
are,1992,76.129
are,1993,76.7565
are,1994,77.36514
are,1995,77.94512
are,1996,78.24893
are,1997,78.5958
are,1998,78.80833
are,1999,78.89943
are,2000,79.0046
are,2001,80.95245
are,2002,82.65466
are,2003,84.01205
are,2004,85.02472
are,2005,85.75321
are,2006,87.46583
are,2007,88.71725
are,2008,89.51261
are,2009,90.00808
are,2010,90.38303
are,2011,90.0054
are,2012,89.73324
are,2013,89.47295
are,2014,89.17021
are,2015,88.84042
are,2016,88.58902
are,2017,88.44655
are,2018,88.30437
are,2019,88.10455
are,2020,87.85107
arg,1960,63.50623
arg,1961,63.43589
arg,1962,63.43126
arg,1963,63.47576
arg,1964,63.54392
arg,1965,63.6202
arg,1966,63.6087
arg,1967,63.61525
arg,1968,63.63373
arg,1969,63.65645
arg,1970,63.67502
arg,1971,63.61468
arg,1972,63.53963
arg,1973,63.44696
arg,1974,63.33127
arg,1975,63.18791
arg,1976,62.86399
arg,1977,62.51091
arg,1978,62.15673
arg,1979,61.84277
arg,1980,61.59026
arg,1981,61.26177
arg,1982,61.07693
arg,1983,60.97603
arg,1984,60.88062
arg,1985,60.76008
arg,1986,60.72721
arg,1987,60.61189
arg,1988,60.4876
arg,1989,60.45302
arg,1990,60.54432
arg,1991,60.53778
arg,1992,60.66415
arg,1993,60.87685
arg,1994,61.10276
arg,1995,61.30865
arg,1996,61.4651
arg,1997,61.62431
arg,1998,61.7867
arg,1999,61.9648
arg,2000,62.16452
arg,2001,62.37908
arg,2002,62.58066
arg,2003,62.78344
arg,2004,63.00689
arg,2005,63.25732
arg,2006,63.4303
arg,2007,63.65431
arg,2008,63.90166
arg,2009,64.12748
arg,2010,64.30679
arg,2011,64.43093
arg,2012,64.51308
arg,2013,64.56873
arg,2014,64.62738
arg,2015,64.70403
arg,2016,64.72014
arg,2017,64.76477
arg,2018,64.83002
arg,2019,64.90303
arg,2020,64.97803
arm,1960,53.62907
arm,1961,52.64106
arm,1962,51.86615
arm,1963,51.32294
arm,1964,51.02293
arm,1965,50.97732
arm,1966,51.14208
arm,1967,51.6021
arm,1968,52.30132
arm,1969,53.13811
arm,1970,54.0399
arm,1971,55.19776
arm,1972,56.23563
arm,1973,57.21397
arm,1974,58.22771
arm,1975,59.30697
arm,1976,60.17236
arm,1977,61.13425
arm,1978,62.09593
arm,1979,62.92918
arm,1980,63.58467
arm,1981,64.04135
arm,1982,64.32259
arm,1983,64.47558
arm,1984,64.57408
arm,1985,64.64971
arm,1986,64.65824
arm,1987,64.63319
arm,1988,64.55938
arm,1989,64.43036
arm,1990,64.28081
arm,1991,63.81935
arm,1992,63.29904
arm,1993,62.75873
arm,1994,62.24325
arm,1995,61.77758
arm,1996,61.78547
arm,1997,61.93908
arm,1998,62.21387
arm,1999,62.55616
arm,2000,62.91668
arm,2001,63.53397
arm,2002,64.03924
arm,2003,64.49379
arm,2004,64.99808
arm,2005,65.60908
arm,2006,66.13555
arm,2007,66.78344
arm,2008,67.44949
arm,2009,67.97148
arm,2010,68.24929
arm,2011,68.39039
arm,2012,68.40182
arm,2013,68.30369
arm,2014,68.15191
arm,2015,67.98564
arm,2016,67.75616
arm,2017,67.50647
arm,2018,67.24593
arm,2019,66.97907
arm,2020,66.71326
atg,1960,51.31449
atg,1961,51.20597
atg,1962,51.09032
atg,1963,50.89728
atg,1964,50.6448
atg,1965,50.39518
atg,1966,50.35801
atg,1967,50.28048
atg,1968,50.1345
atg,1969,49.9604
atg,1970,49.84826
atg,1971,50.64205
atg,1972,51.33488
atg,1973,51.8814
atg,1974,52.28386
atg,1975,52.60422
atg,1976,53.3706
atg,1977,54.07944
atg,1978,54.64409
atg,1979,55.05614
atg,1980,55.39222
atg,1981,56.10552
atg,1982,56.78593
atg,1983,57.34449
atg,1984,57.78695
atg,1985,58.14219
atg,1986,58.84954
atg,1987,59.50867
atg,1988,60.08685
atg,1989,60.5173
atg,1990,60.82338
atg,1991,61.16999
atg,1992,61.51102
atg,1993,61.75867
atg,1994,61.89959
atg,1995,61.97578
atg,1996,62.38686
atg,1997,62.71905
atg,1998,62.97412
atg,1999,63.1558
atg,2000,63.3212
atg,2001,63.74284
atg,2002,64.14229
atg,2003,64.52906
atg,2004,64.9241
atg,2005,65.31452
atg,2006,65.656
atg,2007,66.03943
atg,2008,66.46044
atg,2009,66.90233
atg,2010,67.33938
atg,2011,67.54671
atg,2012,67.81869
atg,2013,68.08491
atg,2014,68.32502
atg,2015,68.49072
atg,2016,68.46303
atg,2017,68.44474
atg,2018,68.38794
atg,2019,68.28243
atg,2020,68.13133
aus,1960,62.04616
aus,1961,61.96142
aus,1962,62.06027
aus,1963,62.27477
aus,1964,62.50686
aus,1965,62.70288
aus,1966,62.87314
aus,1967,63.01891
aus,1968,63.12587
aus,1969,63.23538
aus,1970,63.405
aus,1971,63.57558
aus,1972,63.75807
aus,1973,63.95947
aus,1974,64.20429
aus,1975,64.51104
aus,1976,64.66317
aus,1977,64.9748
aus,1978,65.36118
aus,1979,65.71549
aus,1980,65.99077
aus,1981,66.37191
aus,1982,66.60693
aus,1983,66.75771
aus,1984,66.92427
aus,1985,67.14479
aus,1986,67.20522
aus,1987,67.37567
aus,1988,67.58949
aus,1989,67.74608
aus,1990,67.80681
aus,1991,67.79888
aus,1992,67.69969
aus,1993,67.56175
aus,1994,67.46599
aus,1995,67.44399
aus,1996,67.3809
aus,1997,67.37622
aus,1998,67.40473
aus,1999,67.42428
aus,2000,67.41893
aus,2001,67.52269
aus,2002,67.61302
aus,2003,67.69396
aus,2004,67.7716
aus,2005,67.83542
aus,2006,68.00063
aus,2007,68.13757
aus,2008,68.20882
aus,2009,68.20156
aus,2010,68.12605
aus,2011,67.81389
aus,2012,67.51249
aus,2013,67.20886
aus,2014,66.8931
aus,2015,66.56669
aus,2016,66.212
aus,2017,65.83527
aus,2018,65.45905
aus,2019,65.11678
aus,2020,64.8222
aut,1960,65.5286
aut,1961,65.18322
aut,1962,64.87632
aut,1963,64.56568
aut,1964,64.21295
aut,1965,63.81529
aut,1966,63.34473
aut,1967,62.87055
aut,1968,62.44072
aut,1969,62.13371
aut,1970,61.9947
aut,1971,61.91826
aut,1972,62.01782
aut,1973,62.2759
aut,1974,62.65303
aut,1975,63.12399
aut,1976,63.57458
aut,1977,64.06953
aut,1978,64.64337
aut,1979,65.34046
aut,1980,66.16357
aut,1981,66.92945
aut,1982,67.78274
aut,1983,68.64731
aut,1984,69.42768
aut,1985,70.07197
aut,1986,70.39742
aut,1987,70.67709
aut,1988,70.88907
aut,1989,71.00827
aut,1990,71.02256
aut,1991,70.8702
aut,1992,70.59011
aut,1993,70.25273
aut,1994,69.98602
aut,1995,69.8725
aut,1996,69.76759
aut,1997,69.83011
aut,1998,70.00077
aut,1999,70.16559
aut,2000,70.25555
aut,2001,70.25899
aut,2002,70.19256
aut,2003,70.07956
aut,2004,69.97132
aut,2005,69.89147
aut,2006,69.74658
aut,2007,69.62661
aut,2008,69.52445
aut,2009,69.42157
aut,2010,69.30766
aut,2011,69.20789
aut,2012,69.10574
aut,2013,68.98874
aut,2014,68.85827
aut,2015,68.71389
aut,2016,68.56351
aut,2017,68.43255
aut,2018,68.30302
aut,2019,68.15364
aut,2020,67.9727
aze,1960,52.9075
aze,1961,51.86252
aze,1962,50.8531
aze,1963,49.98756
aze,1964,49.39042
aze,1965,49.11618
aze,1966,48.77067
aze,1967,48.83132
aze,1968,49.1919
aze,1969,49.69524
aze,1970,50.25947
aze,1971,50.94119
aze,1972,51.61511
aze,1973,52.35728
aze,1974,53.25885
aze,1975,54.3346
aze,1976,55.3776
aze,1977,56.54303
aze,1978,57.77384
aze,1979,58.97531
aze,1980,60.08489
aze,1981,60.95413
aze,1982,61.67486
aze,1983,62.24733
aze,1984,62.68321
aze,1985,62.98872
aze,1986,62.90522
aze,1987,62.75783
aze,1988,62.57655
aze,1989,62.36014
aze,1990,62.1014
aze,1991,61.74134
aze,1992,61.39518
aze,1993,61.0857
aze,1994,60.85243
aze,1995,60.73482
aze,1996,60.7595
aze,1997,60.91963
aze,1998,61.21937
aze,1999,61.64366
aze,2000,62.17049
aze,2001,62.96702
aze,2002,63.76745
aze,2003,64.60309
aze,2004,65.5142
aze,2005,66.50262
aze,2006,67.34531
aze,2007,68.25069
aze,2008,69.13988
aze,2009,69.90311
aze,2010,70.47892
aze,2011,70.77483
aze,2012,70.89981
aze,2013,70.8764
aze,2014,70.77497
aze,2015,70.64617
aze,2016,70.29692
aze,2017,70.03385
aze,2018,69.80693
aze,2019,69.55089
aze,2020,69.25144
bdi,1960,52.37781
bdi,1961,52.04478
bdi,1962,51.63168
bdi,1963,51.2264
bdi,1964,50.95804
bdi,1965,50.87002
bdi,1966,50.53198
bdi,1967,50.40757
bdi,1968,50.43937
bdi,1969,50.55687
bdi,1970,50.74144
bdi,1971,50.5066
bdi,1972,50.36899
bdi,1973,50.32341
bdi,1974,50.34453
bdi,1975,50.39747
bdi,1976,50.55683
bdi,1977,50.75429
bdi,1978,50.96591
bdi,1979,51.17776
bdi,1980,51.36981
bdi,1981,51.10708
bdi,1982,50.89271
bdi,1983,50.67347
bdi,1984,50.41292
bdi,1985,50.11691
bdi,1986,49.68082
bdi,1987,49.29458
bdi,1988,48.98126
bdi,1989,48.77327
bdi,1990,48.67636
bdi,1991,47.86306
bdi,1992,47.21704
bdi,1993,46.72422
bdi,1994,46.37652
bdi,1995,46.18443
bdi,1996,46.14796
bdi,1997,46.21449
bdi,1998,46.38546
bdi,1999,46.63746
bdi,2000,46.9347
bdi,2001,47.61218
bdi,2002,48.30684
bdi,2003,48.99961
bdi,2004,49.67612
bdi,2005,50.32057
bdi,2006,50.81272
bdi,2007,51.29214
bdi,2008,51.72699
bdi,2009,52.08128
bdi,2010,52.34083
bdi,2011,52.3192
bdi,2012,52.25858
bdi,2013,52.16471
bdi,2014,52.05737
bdi,2015,51.95517
bdi,2016,51.86571
bdi,2017,51.81609
bdi,2018,51.80952
bdi,2019,51.84777
bdi,2020,51.93267
bel,1960,65.31306
bel,1961,64.91996
bel,1962,64.69984
bel,1963,64.60115
bel,1964,64.53144
bel,1965,64.44875
bel,1966,64.26381
bel,1967,64.13258
bel,1968,64.05473
bel,1969,64.04433
bel,1970,64.10922
bel,1971,64.17731
bel,1972,64.29465
bel,1973,64.47744
bel,1974,64.74317
bel,1975,65.09334
bel,1976,65.33215
bel,1977,65.64794
bel,1978,66.04274
bel,1979,66.51639
bel,1980,67.06153
bel,1981,67.54504
bel,1982,68.07743
bel,1983,68.59781
bel,1984,69.03268
bel,1985,69.34055
bel,1986,69.35089
bel,1987,69.27729
bel,1988,69.14761
bel,1989,69.0033
bel,1990,68.86925
bel,1991,68.68971
bel,1992,68.50681
bel,1993,68.32335
bel,1994,68.15547
bel,1995,68.01791
bel,1996,67.81786
bel,1997,67.67808
bel,1998,67.58593
bel,1999,67.51664
bel,2000,67.4559
bel,2001,67.4341
bel,2002,67.40178
bel,2003,67.37117
bel,2004,67.37109
bel,2005,67.41194
bel,2006,67.40384
bel,2007,67.45508
bel,2008,67.52432
bel,2009,67.55134
bel,2010,67.50311
bel,2011,67.32358
bel,2012,67.10766
bel,2013,66.86879
bel,2014,66.6357
bel,2015,66.42621
bel,2016,66.1561
bel,2017,65.90013
bel,2018,65.65335
bel,2019,65.41152
bel,2020,65.17369
ben,1960,55.42467
ben,1961,54.95384
ben,1962,54.44943
ben,1963,53.95392
ben,1964,53.54862
ben,1965,53.26912
ben,1966,52.73653
ben,1967,52.35188
ben,1968,52.07873
ben,1969,51.86711
ben,1970,51.68933
ben,1971,51.28642
ben,1972,50.97381
ben,1973,50.73466
ben,1974,50.55769
ben,1975,50.43272
ben,1976,50.1511
ben,1977,49.94185
ben,1978,49.79748
ben,1979,49.71438
ben,1980,49.68694
ben,1981,49.50491
ben,1982,49.4133
ben,1983,49.38923
ben,1984,49.40784
ben,1985,49.45495
ben,1986,49.35616
ben,1987,49.31721
ben,1988,49.32883
ben,1989,49.38405
ben,1990,49.4754
ben,1991,49.56071
ben,1992,49.70148
ben,1993,49.88315
ben,1994,50.09882
ben,1995,50.34583
ben,1996,50.37031
ben,1997,50.45656
ben,1998,50.59181
ben,1999,50.76218
ben,2000,50.95848
ben,2001,51.09374
ben,2002,51.27374
ben,2003,51.48654
ben,2004,51.72021
ben,2005,51.96665
ben,2006,52.02857
ben,2007,52.1131
ben,2008,52.2257
ben,2009,52.37298
ben,2010,52.55523
ben,2011,52.67992
ben,2012,52.85433
ben,2013,53.06174
ben,2014,53.28311
ben,2015,53.5093
ben,2016,53.68147
ben,2017,53.87487
ben,2018,54.08843
ben,2019,54.32293
ben,2020,54.57665
bfa,1960,56.20429
bfa,1961,55.76763
bfa,1962,55.44315
bfa,1963,55.19879
bfa,1964,54.99311
bfa,1965,54.80326
bfa,1966,54.36377
bfa,1967,53.96485
bfa,1968,53.61664
bfa,1969,53.34247
bfa,1970,53.15232
bfa,1971,52.68954
bfa,1972,52.35233
bfa,1973,52.10836
bfa,1974,51.90859
bfa,1975,51.72652
bfa,1976,51.26893
bfa,1977,50.84327
bfa,1978,50.46328
bfa,1979,50.14987
bfa,1980,49.90761
bfa,1981,49.45998
bfa,1982,49.13118
bfa,1983,48.88856
bfa,1984,48.69721
bfa,1985,48.54594
bfa,1986,48.29254
bfa,1987,48.11698
bfa,1988,48.0145
bfa,1989,47.98676
bfa,1990,48.03388
bfa,1991,48.00658
bfa,1992,48.05644
bfa,1993,48.17603
bfa,1994,48.35658
bfa,1995,48.58791
bfa,1996,48.65341
bfa,1997,48.79168
bfa,1998,48.98017
bfa,1999,49.19456
bfa,2000,49.42243
bfa,2001,49.48392
bfa,2002,49.59149
bfa,2003,49.7346
bfa,2004,49.90377
bfa,2005,50.09138
bfa,2006,50.12674
bfa,2007,50.20624
bfa,2008,50.32223
bfa,2009,50.47249
bfa,2010,50.65584
bfa,2011,50.74133
bfa,2012,50.8847
bfa,2013,51.07185
bfa,2014,51.29012
bfa,2015,51.53437
bfa,2016,51.75308
bfa,2017,51.99657
bfa,2018,52.26834
bfa,2019,52.57308
bfa,2020,52.90891
bgd,1960,56.04894
bgd,1961,55.65145
bgd,1962,55.37618
bgd,1963,55.16308
bgd,1964,54.9356
bgd,1965,54.66312
bgd,1966,54.23429
bgd,1967,53.80158
bgd,1968,53.40161
bgd,1969,53.11221
bgd,1970,52.98733
bgd,1971,52.75222
bgd,1972,52.58873
bgd,1973,52.49221
bgd,1974,52.41962
bgd,1975,52.33921
bgd,1976,52.19881
bgd,1977,52.16841
bgd,1978,52.21825
bgd,1979,52.3409
bgd,1980,52.5307
bgd,1981,52.62053
bgd,1982,52.82764
bgd,1983,53.11078
bgd,1984,53.42288
bgd,1985,53.74346
bgd,1986,53.94539
bgd,1987,54.17397
bgd,1988,54.43871
bgd,1989,54.76376
bgd,1990,55.15873
bgd,1991,55.47173
bgd,1992,55.8447
bgd,1993,56.26559
bgd,1994,56.71682
bgd,1995,57.18747
bgd,1996,57.59068
bgd,1997,58.01905
bgd,1998,58.46764
bgd,1999,58.93309
bgd,2000,59.41083
bgd,2001,59.77087
bgd,2002,60.15739
bgd,2003,60.56399
bgd,2004,60.98404
bgd,2005,61.41593
bgd,2006,61.70565
bgd,2007,62.01708
bgd,2008,62.35174
bgd,2009,62.7056
bgd,2010,63.07574
bgd,2011,63.53585
bgd,2012,63.98451
bgd,2013,64.43684
bgd,2014,64.91179
bgd,2015,65.41285
bgd,2016,65.8922
bgd,2017,66.39275
bgd,2018,66.88999
bgd,2019,67.35022
bgd,2020,67.75663
bgr,1960,66.61379
bgr,1961,66.74697
bgr,1962,66.96514
bgr,1963,67.22933
bgr,1964,67.47123
bgr,1965,67.65579
bgr,1966,67.74449
bgr,1967,67.80525
bgr,1968,67.8371
bgr,1969,67.84535
bgr,1970,67.82936
bgr,1971,67.7226
bgr,1972,67.60845
bgr,1973,67.47936
bgr,1974,67.32979
bgr,1975,67.16226
bgr,1976,66.88278
bgr,1977,66.6085
bgr,1978,66.38465
bgr,1979,66.27894
bgr,1980,66.32257
bgr,1981,66.41444
bgr,1982,66.66922
bgr,1983,66.99644
bgr,1984,67.26762
bgr,1985,67.41785
bgr,1986,67.43051
bgr,1987,67.30728
bgr,1988,67.14015
bgr,1989,67.05643
bgr,1990,67.11971
bgr,1991,67.04832
bgr,1992,67.15267
bgr,1993,67.38277
bgr,1994,67.64441
bgr,1995,67.88239
bgr,1996,68.08529
bgr,1997,68.2667
bgr,1998,68.45345
bgr,1999,68.7047
bgr,2000,69.04941
bgr,2001,69.35811
bgr,2002,69.70577
bgr,2003,70.08348
bgr,2004,70.46143
bgr,2005,70.80792
bgr,2006,70.84525
bgr,2007,70.88774
bgr,2008,70.89147
bgr,2009,70.81093
bgr,2010,70.63122
bgr,2011,70.16732
bgr,2012,69.68091
bgr,2013,69.18002
bgr,2014,68.69132
bgr,2015,68.24191
bgr,2016,67.84823
bgr,2017,67.45387
bgr,2018,67.10649
bgr,2019,66.8637
bgr,2020,66.74479
bhr,1960,58.52096
bhr,1961,57.46853
bhr,1962,56.70933
bhr,1963,56.02364
bhr,1964,55.35739
bhr,1965,54.8539
bhr,1966,55.15925
bhr,1967,55.4688
bhr,1968,55.71364
bhr,1969,55.89712
bhr,1970,56.02795
bhr,1971,57.01498
bhr,1972,58.32285
bhr,1973,59.72487
bhr,1974,61.01241
bhr,1975,62.07056
bhr,1976,63.80859
bhr,1977,65.20637
bhr,1978,66.29889
bhr,1979,67.21344
bhr,1980,68.05524
bhr,1981,68.04823
bhr,1982,67.95131
bhr,1983,67.78667
bhr,1984,67.59666
bhr,1985,67.42952
bhr,1986,67.58672
bhr,1987,67.8757
bhr,1988,68.17571
bhr,1989,68.4678
bhr,1990,68.82565
bhr,1991,69.02214
bhr,1992,69.41023
bhr,1993,69.91652
bhr,1994,70.45897
bhr,1995,70.95572
bhr,1996,70.99065
bhr,1997,71.09102
bhr,1998,71.06969
bhr,1999,70.87911
bhr,2000,70.60161
bhr,2001,71.89866
bhr,2002,73.11627
bhr,2003,74.16495
bhr,2004,75.05956
bhr,2005,75.85315
bhr,2006,77.59742
bhr,2007,79.02037
bhr,2008,80.13196
bhr,2009,81.00225
bhr,2010,81.70379
bhr,2011,81.51782
bhr,2012,81.34486
bhr,2013,81.13485
bhr,2014,80.89929
bhr,2015,80.68416
bhr,2016,81.18764
bhr,2017,81.81901
bhr,2018,82.46655
bhr,2019,82.97473
bhr,2020,83.2862
bhs,1960,52.4644
bhs,1961,52.70729
bhs,1962,52.80676
bhs,1963,52.78732
bhs,1964,52.69456
bhs,1965,52.64334
bhs,1966,52.98761
bhs,1967,53.37989
bhs,1968,53.74206
bhs,1969,53.97401
bhs,1970,54.09873
bhs,1971,54.72615
bhs,1972,55.00268
bhs,1973,55.0822
bhs,1974,55.20604
bhs,1975,55.49656
bhs,1976,55.7955
bhs,1977,56.43757
bhs,1978,57.24001
bhs,1979,57.94702
bhs,1980,58.43845
bhs,1981,59.21049
bhs,1982,59.59807
bhs,1983,59.78858
bhs,1984,60.05975
bhs,1985,60.52862
bhs,1986,60.80736
bhs,1987,61.39809
bhs,1988,62.13417
bhs,1989,62.75255
bhs,1990,63.13024
bhs,1991,63.53294
bhs,1992,63.60563
bhs,1993,63.52158
bhs,1994,63.54202
bhs,1995,63.80343
bhs,1996,63.83766
bhs,1997,64.135
bhs,1998,64.58352
bhs,1999,64.96758
bhs,2000,65.16549
bhs,2001,65.42925
bhs,2002,65.58619
bhs,2003,65.69239
bhs,2004,65.81786
bhs,2005,65.95615
bhs,2006,66.1286
bhs,2007,66.21826
bhs,2008,66.32723
bhs,2009,66.5211
bhs,2010,66.81356
bhs,2011,67.18789
bhs,2012,67.6569
bhs,2013,68.1808
bhs,2014,68.6825
bhs,2015,69.11259
bhs,2016,69.54441
bhs,2017,69.83181
bhs,2018,70.02541
bhs,2019,70.21984
bhs,2020,70.44423
bih,1960,57.37239
bih,1961,57.27746
bih,1962,57.28687
bih,1963,57.41984
bih,1964,57.66287
bih,1965,57.99975
bih,1966,58.03651
bih,1967,58.28951
bih,1968,58.67906
bih,1969,59.07856
bih,1970,59.41959
bih,1971,59.79634
bih,1972,60.06357
bih,1973,60.32736
bih,1974,60.72668
bih,1975,61.31102
bih,1976,61.93418
bih,1977,62.69986
bih,1978,63.55471
bih,1979,64.39973
bih,1980,65.17831
bih,1981,65.97245
bih,1982,66.67164
bih,1983,67.29947
bih,1984,67.90675
bih,1985,68.51192
bih,1986,68.93838
bih,1987,69.33085
bih,1988,69.6614
bih,1989,69.90088
bih,1990,70.0646
bih,1991,70.13202
bih,1992,70.09497
bih,1993,69.98514
bih,1994,69.81339
bih,1995,69.55654
bih,1996,69.49885
bih,1997,69.4156
bih,1998,69.3188
bih,1999,69.25174
bih,2000,69.25051
bih,2001,69.20022
bih,2002,69.27722
bih,2003,69.46612
bih,2004,69.72434
bih,2005,70.0249
bih,2006,70.43798
bih,2007,70.78852
bih,2008,71.09922
bih,2009,71.41411
bih,2010,71.73314
bih,2011,71.68117
bih,2012,71.74521
bih,2013,71.8689
bih,2014,71.89537
bih,2015,71.71921
bih,2016,71.47934
bih,2017,70.95268
bih,2018,70.27484
bih,2019,69.64106
bih,2020,69.14296
blr,1960,60.69694
blr,1961,60.09127
blr,1962,59.71484
blr,1963,59.52986
blr,1964,59.46653
blr,1965,59.49649
blr,1966,59.71855
blr,1967,60.02575
blr,1968,60.4386
blr,1969,60.96643
blr,1970,61.59123
blr,1971,62.32928
blr,1972,63.01693
blr,1973,63.67149
blr,1974,64.31526
blr,1975,64.9572
blr,1976,65.4471
blr,1977,66.03068
blr,1978,66.66046
blr,1979,67.24591
blr,1980,67.7285
blr,1981,68.10221
