geo,time,tm_tax_mrch_bc_zs
jor,2007,99.96
jor,2008,99.96
jor,2009,99.96
jor,2010,99.96
jor,2011,99.96
jor,2012,99.98
jor,2013,99.98
jor,2014,99.98
jor,2015,99.98
jor,2016,99.98
jor,2017,99.98
jor,2020,99.96
jpn,1995,99.64
jpn,1996,99.65
jpn,1997,99.65
jpn,1998,99.65
jpn,1999,99.65
jpn,2000,99.65
jpn,2001,99.65
jpn,2002,99.64
jpn,2003,99.66
jpn,2004,99.66
jpn,2005,99.66
jpn,2006,99.66
jpn,2007,99.62
jpn,2008,99.62
jpn,2009,99.62
jpn,2010,99.62
jpn,2011,99.6
jpn,2012,99.65
jpn,2013,99.65
jpn,2014,99.63
jpn,2015,99.63
jpn,2016,99.63
jpn,2017,99.65
jpn,2018,99.65
jpn,2019,99.63
jpn,2020,99.65
kaz,2015,100
kaz,2016,100
kaz,2017,100
kaz,2018,100
kaz,2019,99.98
kaz,2020,99.98
ken,1999,16.49
ken,2000,16.49
ken,2001,16.49
ken,2002,16.49
ken,2004,16.05
ken,2005,16.05
ken,2006,16.05
ken,2007,16.05
ken,2008,15.01
ken,2009,15.01
ken,2010,15.01
ken,2011,15.01
ken,2012,16.45
ken,2013,16.45
ken,2014,16.45
ken,2015,16.45
ken,2016,16.45
ken,2018,16.6
ken,2019,16.6
ken,2020,16.6
kgz,2000,99.94
kgz,2001,99.94
kgz,2002,99.94
kgz,2003,99.9
kgz,2006,99.9
kgz,2007,99.9
kgz,2008,99.92
kgz,2009,99.92
kgz,2010,99.92
kgz,2011,99.92
kgz,2012,99.92
kgz,2013,99.92
kgz,2014,99.92
kgz,2015,99.94
kgz,2016,99.94
kgz,2017,99.94
kgz,2018,99.94
kgz,2019,99.92
kgz,2020,99.92
khm,2005,99.96
khm,2006,99.96
khm,2007,99.96
khm,2008,99.96
khm,2010,99.98
khm,2011,99.98
khm,2012,99.98
khm,2014,100
khm,2016,100
khm,2020,99.98
kna,1996,97.86
kna,1999,97.93
kna,2000,97.93
kna,2001,97.93
kna,2002,97.93
kna,2003,97.93
kna,2006,97.93
kna,2007,97.93
kna,2008,97.93
kna,2009,97.93
kna,2010,97.5
kna,2011,97.5
kna,2012,97.5
kna,2013,97.5
kna,2014,97.5
kna,2015,97.5
kna,2016,97.5
kna,2017,97.5
kna,2018,97.5
kna,2019,97.5
kna,2020,95.84
kor,1995,96.17
kor,1996,95.89
kor,1997,95.89
kor,1998,95.89
kor,1999,95.89
kor,2000,95.89
kor,2001,95.89
kor,2002,94.62
kor,2003,94.62
kor,2004,94.62
kor,2005,94.62
kor,2006,94.62
kor,2007,94.65
kor,2008,94.65
kor,2009,94.65
kor,2010,94.65
kor,2011,94.65
kor,2012,94.1
kor,2013,94.1
kor,2014,94.1
kor,2015,94.39
kor,2016,94.39
kor,2017,94.54
kor,2018,94.54
kor,2020,94.52
kwt,2002,99.92
kwt,2003,99.87
kwt,2004,99.87
kwt,2005,99.87
kwt,2006,99.87
kwt,2007,99.88
kwt,2008,99.88
kwt,2009,99.88
kwt,2010,99.88
kwt,2011,99.88
kwt,2012,99.88
kwt,2013,99.88
kwt,2014,99.88
kwt,2015,99.88
kwt,2016,99.88
kwt,2017,99.88
kwt,2018,99.88
kwt,2019,99.86
kwt,2020,99.86
lao,2014,100
lao,2015,100
lao,2016,100
lao,2017,100
lao,2018,100
lao,2019,99.98
lao,2020,99.98
lbr,2018,100
lbr,2020,99.98
lca,1996,99.9
lca,1999,99.92
lca,2000,99.92
lca,2001,99.92
lca,2002,99.92
lca,2003,99.92
lca,2005,99.92
lca,2006,99.92
lca,2007,99.92
lca,2010,99.89
lca,2011,99.89
lca,2012,99.9
lca,2013,99.9
lca,2014,99.9
lca,2015,99.81
lca,2016,99.81
lca,2019,99.81
lca,2020,99.81
lie,2011,0
lie,2013,0
lie,2015,0
lie,2016,0
lie,2017,0
lie,2018,0
lie,2019,0
lie,2020,0
lka,1997,40.71
lka,1998,40.5
lka,2000,40.5
lka,2001,40.5
lka,2003,38.15
lka,2004,38.15
lka,2005,38.15
lka,2006,38.15
lka,2007,38.46
lka,2008,38.46
lka,2009,38.46
lka,2010,38.46
lka,2011,38.44
lka,2012,40.67
lka,2014,40.67
lka,2015,40.52
lka,2017,40.52
lka,2018,40.57
lka,2019,40.56
lka,2020,40.56
lso,2001,100
lso,2004,99.96
lso,2005,99.96
lso,2006,99.96
lso,2007,99.98
lso,2008,99.98
lso,2009,99.98
lso,2010,99.98
lso,2011,99.98
lso,2012,100
lso,2013,100
lso,2014,100
lso,2015,100
lso,2016,100
lso,2017,100
lso,2018,100
lso,2019,99.98
lso,2020,99.98
ltu,1995,100
ltu,1996,100
ltu,1997,100
ltu,1998,100
ltu,1999,100
ltu,2000,100
ltu,2001,100
ltu,2002,100
ltu,2003,100
ltu,2004,100
ltu,2005,100
ltu,2006,100
ltu,2007,100
ltu,2008,100
ltu,2009,100
ltu,2010,100
ltu,2011,100
ltu,2012,100
ltu,2013,100
ltu,2014,100
ltu,2015,100
ltu,2016,100
ltu,2017,99.98
ltu,2018,99.98
ltu,2019,99.98
ltu,2020,99.98
lux,1995,100
lux,1996,100
lux,1997,100
lux,1998,100
lux,1999,100
lux,2000,100
lux,2001,100
lux,2002,100
lux,2003,100
lux,2004,100
lux,2005,100
lux,2006,100
lux,2007,100
lux,2008,100
lux,2009,100
lux,2010,100
lux,2011,100
lux,2012,100
lux,2013,100
lux,2014,100
lux,2015,100
lux,2016,100
lux,2017,99.98
lux,2018,99.98
lux,2019,99.98
lux,2020,99.98
lva,1995,100
lva,1996,100
lva,1997,100
lva,1998,100
lva,1999,100
lva,2000,100
lva,2001,100
lva,2002,100
lva,2003,100
lva,2004,100
lva,2005,100
lva,2006,100
lva,2007,100
lva,2008,100
lva,2009,100
lva,2010,100
lva,2011,100
lva,2012,100
lva,2013,100
lva,2014,100
lva,2015,100
lva,2016,100
lva,2017,99.98
lva,2018,99.98
lva,2019,99.98
lva,2020,99.98
mac,1996,31.03
mac,1997,31.03
mac,1998,31.03
mac,1999,31.03
mac,2000,31.03
mac,2001,31.03
mac,2002,30.31
mac,2003,30.31
mac,2004,30.31
mac,2005,30.31
mac,2006,30.31
mac,2007,30.31
mac,2008,29.19
mac,2009,29.19
mac,2010,29.19
mac,2011,29.19
mac,2012,28.21
mac,2013,28.21
mac,2014,28.21
mac,2015,28.21
mac,2016,28.21
mac,2017,28.14
mac,2018,28.14
mac,2019,28.13
mac,2020,28.13
mar,1997,100
mar,2000,100
mar,2001,100
mar,2002,100
mar,2003,100
mar,2005,100
mar,2006,100
mar,2007,100
mar,2008,100
mar,2009,100
mar,2010,100
mar,2011,100
mar,2012,100
mar,2014,100
mar,2015,100
mar,2016,100
mar,2017,100
mar,2019,99.98
mar,2020,99.98
mda,2001,100
mda,2003,100
mda,2004,99.96
mda,2005,99.96
mda,2006,99.96
mda,2007,99.96
mda,2008,99.98
mda,2009,99.98
mda,2010,99.98
mda,2011,99.98
mda,2012,99.98
mda,2013,99.98
mda,2014,99.98
mda,2015,100
mda,2016,100
mda,2020,99.98
mdg,1995,31.57
mdg,1996,31.6
mdg,1997,31.6
mdg,1998,31.6
mdg,2000,31.6
mdg,2001,31.6
mdg,2002,31.35
mdg,2003,31.35
mdg,2004,31.35
mdg,2005,31.33
mdg,2006,31.35
mdg,2007,30.12
mdg,2008,30.12
mdg,2009,30.12
mdg,2010,30.12
mdg,2011,30.12
mdg,2012,30.66
mdg,2013,30.66
mdg,2014,30.66
mdg,2015,30.66
mdg,2016,30.66
mdg,2017,30.69
mdg,2018,30.69
mdg,2019,30.69
mdg,2020,30.67
mdv,2000,97.14
mdv,2001,97.14
mdv,2002,97.14
mdv,2003,97.03
mdv,2004,97.03
mdv,2005,97.03
mdv,2006,97.03
mdv,2008,96.73
mdv,2009,96.73
mdv,2010,96.73
mdv,2011,96.73
mdv,2012,94.98
mdv,2013,94.98
mdv,2014,94.98
mdv,2015,94.98
mdv,2016,94.98
mdv,2017,95.12
mdv,2018,95.12
mdv,2019,95.1
mdv,2020,95.1
mex,1995,100
mex,1996,100
mex,1997,100
mex,1998,100
mex,1999,100
mex,2000,100
mex,2001,100
mex,2002,100
mex,2003,100
mex,2004,100
mex,2005,100
mex,2006,100
mex,2007,100
mex,2008,100
mex,2009,100
mex,2010,100
mex,2011,100
mex,2012,100
mex,2013,100
mex,2014,100
mex,2015,100
mex,2016,100
mex,2017,100
mex,2018,100
mkd,2004,99.96
mkd,2005,99.96
mkd,2006,99.96
mkd,2007,99.98
mkd,2008,99.98
mkd,2009,99.98
mkd,2010,99.98
mkd,2011,99.98
mkd,2012,100
mkd,2013,100
mkd,2014,100
mkd,2015,100
mkd,2016,100
mkd,2017,100
mkd,2018,100
mkd,2019,99.98
mkd,2020,99.98
mli,1995,42.36
mli,1996,42.28
mli,1997,42.28
mli,1998,42.28
mli,1999,42.28
mli,2001,42.28
mli,2002,42.28
mli,2003,41.44
mli,2004,41.44
mli,2005,41.44
mli,2006,41.44
mli,2007,40.24
mli,2008,40.24
mli,2009,40.24
mli,2010,40.24
mli,2011,40.24
mli,2012,40.24
mli,2013,40.24
mli,2014,40.24
mli,2015,40.4
mli,2016,40.4
mli,2017,40.6
mli,2018,40.6
mli,2019,40.6
mli,2020,40.6
mlt,1995,100
mlt,1996,100
mlt,1997,100
mlt,1998,100
mlt,1999,100
mlt,2000,100
mlt,2001,100
mlt,2002,100
mlt,2003,100
mlt,2004,100
mlt,2005,100
mlt,2006,100
mlt,2007,100
mlt,2008,100
mlt,2009,100
mlt,2010,100
mlt,2011,100
mlt,2012,100
mlt,2013,100
mlt,2014,100
mlt,2015,100
mlt,2016,100
mlt,2017,99.98
mlt,2018,99.98
mlt,2019,99.98
mlt,2020,99.98
mmr,1996,19.1
mmr,1997,19.1
mmr,1998,19.1
mmr,1999,19.1
mmr,2000,19.1
mmr,2001,19.1
mmr,2002,19.1
mmr,2003,19.1
mmr,2004,19.1
mmr,2005,19.05
mmr,2006,19.05
mmr,2007,18.86
mmr,2008,18.86
mmr,2010,17.76
mmr,2011,17.76
mmr,2012,18.8
mmr,2013,18.8
mmr,2015,18.8
mmr,2019,18.94
mne,2012,100
mne,2013,100
mne,2014,100
mne,2015,100
mne,2016,100
mne,2017,100
mne,2018,100
mne,2019,99.98
mne,2020,99.98
mng,1999,100
mng,2000,100
mng,2001,100
mng,2002,100
mng,2003,100
mng,2004,99.96
mng,2005,99.96
mng,2006,99.96
mng,2007,99.98
mng,2008,99.98
mng,2009,99.98
mng,2010,100
mng,2011,99.98
mng,2013,99.98
mng,2015,100
mng,2017,100
mng,2018,100
mng,2019,99.98
mng,2020,99.98
moz,1997,14.73
moz,2001,14.64
moz,2002,14.29
moz,2003,14.29
moz,2005,14.29
moz,2006,14.29
moz,2007,14.29
moz,2008,13.76
moz,2009,13.76
moz,2010,13.76
moz,2011,13.76
moz,2012,13.76
moz,2014,13.76
moz,2016,13.76
moz,2018,14.93
moz,2020,14.92
mrt,2001,41.75
mrt,2006,41.75
mrt,2007,41.75
mrt,2008,41.75
mrt,2009,41.75
mrt,2010,41.75
mrt,2011,41.75
mrt,2014,40.55
mrt,2015,40.55
mrt,2018,40.55
mrt,2019,40.55
mrt,2020,40.6
mus,1995,22.34
mus,1996,22.7
mus,1997,22.34
mus,1998,22.34
mus,1999,22.7
mus,2000,22.7
mus,2001,22.7
mus,2002,22.21
mus,2004,22.22
mus,2005,22.22
mus,2006,22.21
mus,2007,20.44
mus,2008,20.44
mus,2009,20.44
mus,2010,20.44
mus,2011,20.44
mus,2012,21.22
mus,2013,21.22
mus,2014,21.22
mus,2015,21.22
mus,2016,21.22
mus,2017,21.39
mus,2018,21.39
mus,2019,21.38
mus,2020,21.39
mwi,1996,34.24
mwi,1997,34.25
mwi,1998,34.25
mwi,2000,34.16
mwi,2001,34.16
mwi,2003,33.44
mwi,2006,33.44
mwi,2008,32.1
mwi,2009,32.1
mwi,2010,32.1
mwi,2011,32.1
mwi,2012,32.1
mwi,2013,32.1
mwi,2014,34.04
mwi,2015,34.04
mwi,2016,34.04
mwi,2019,33.93
mwi,2020,33.93
mys,1996,84.43
mys,1997,84.43
mys,1998,84.43
mys,1999,84.43
mys,2000,84.43
mys,2001,84.43
mys,2002,84.43
mys,2003,84.43
mys,2004,84.24
mys,2005,84.24
mys,2006,84.24
mys,2007,84.24
mys,2008,84.02
mys,2009,84.02
mys,2010,84.02
mys,2011,84.02
mys,2012,84.02
mys,2013,83.64
mys,2014,83.64
mys,2016,83.64
mys,2020,83.67
nam,2001,96.6
nam,2002,96.3
nam,2004,96.3
nam,2005,96.3
nam,2006,96.3
nam,2007,96.02
nam,2008,96.02
nam,2009,96.02
nam,2010,96.02
nam,2011,96.02
nam,2012,94.29
nam,2013,94.29
nam,2014,94.29
nam,2015,94.29
nam,2016,94.29
nam,2017,94.42
nam,2018,94.42
nam,2019,94.4
nam,2020,94.4
ner,2001,97.01
ner,2002,97.01
ner,2003,96.67
ner,2004,96.67
ner,2005,96.67
ner,2006,96.67
ner,2007,96.69
ner,2008,96.69
ner,2009,96.69
ner,2010,96.69
ner,2011,96.69
ner,2012,96.69
ner,2013,96.69
ner,2014,96.69
ner,2015,96.81
ner,2016,96.81
ner,2017,96.78
ner,2018,96.78
ner,2019,96.76
ner,2020,96.76
nga,1995,21.73
nga,1996,21.72
nga,1997,21.72
nga,1998,21.72
nga,1999,21.72
nga,2000,21.72
nga,2001,21.72
nga,2002,21.72
nga,2003,21.72
nga,2005,21.1
nga,2006,21.1
nga,2008,21.1
nga,2009,19.47
nga,2010,19.47
nga,2011,19.47
nga,2013,19.47
nga,2014,19.47
nga,2015,20.08
nga,2016,20.08
nga,2020,20.25
nic,1995,99.98
nic,1996,99.98
nic,1997,100
nic,1998,100
nic,1999,100
nic,2000,100
nic,2001,100
nic,2002,100
nic,2003,99.96
nic,2004,99.96
nic,2005,99.96
nic,2006,99.96
nic,2007,99.98
nic,2008,99.98
nic,2009,99.98
nic,2010,99.98
nic,2011,99.98
nic,2012,100
nic,2013,100
nic,2014,100
nic,2015,100
nic,2016,100
nic,2017,100
nic,2018,100
nic,2019,99.98
nic,2020,99.98
nld,1995,100
nld,1996,100
nld,1997,100
nld,1998,100
nld,1999,100
nld,2000,100
nld,2001,100
nld,2002,100
nld,2003,100
nld,2004,100
nld,2005,100
nld,2006,100
nld,2007,100
nld,2008,100
nld,2009,100
nld,2010,100
nld,2011,100
nld,2012,100
nld,2013,100
nld,2014,100
nld,2015,100
nld,2016,100
nld,2017,99.98
nld,2018,99.98
nld,2019,99.98
nld,2020,99.98
nor,1995,100
nor,1996,100
nor,1997,100
nor,1998,100
nor,1999,100
nor,2000,100
nor,2001,100
nor,2002,100
nor,2003,100
nor,2004,100
nor,2005,100
nor,2006,100
nor,2007,100
nor,2008,100
nor,2009,100
nor,2010,100
nor,2011,100
nor,2012,100
nor,2013,100
nor,2014,100
nor,2015,100
nor,2016,100
nor,2017,100
nor,2018,100
nor,2019,99.98
nor,2020,99.98
npl,2004,99.35
npl,2005,99.35
npl,2006,99.35
npl,2007,99.37
npl,2008,99.37
npl,2009,99.37
npl,2010,99.37
npl,2011,99.37
npl,2012,99.37
npl,2013,99.42
npl,2014,99.42
npl,2015,99.42
npl,2016,99.42
npl,2018,99.41
npl,2019,99.4
npl,2020,99.4
nzl,1996,100
nzl,1997,100
nzl,1998,100
nzl,1999,100
nzl,2000,100
nzl,2001,100
nzl,2002,99.98
nzl,2003,99.98
nzl,2004,99.98
nzl,2005,99.98
nzl,2006,99.98
nzl,2007,100
nzl,2008,100
nzl,2009,100
nzl,2010,100
nzl,2011,100
nzl,2012,100
nzl,2013,99.98
nzl,2014,99.98
nzl,2015,99.98
nzl,2016,99.98
nzl,2017,99.98
nzl,2019,99.96
nzl,2020,99.98
omn,2001,100
omn,2002,100
omn,2003,99.96
omn,2004,99.96
omn,2005,99.96
omn,2006,99.96
omn,2007,99.98
omn,2008,99.98
omn,2009,99.98
omn,2012,100
omn,2013,100
omn,2014,100
omn,2015,100
omn,2016,100
omn,2017,100
omn,2018,100
omn,2019,99.98
omn,2020,99.98
pak,1995,98.68
pak,1998,98.68
pak,1999,98.69
pak,2000,98.69
pak,2001,98.69
pak,2002,98.68
pak,2003,98.68
pak,2004,98.68
pak,2005,98.68
pak,2006,98.68
pak,2007,98.68
pak,2008,98.65
pak,2009,98.65
pak,2010,98.65
pak,2011,98.65
pak,2012,98.71
pak,2013,98.71
pak,2014,98.71
pak,2015,98.71
pak,2016,98.71
pak,2018,98.71
pak,2019,98.69
pak,2020,98.69
pan,1997,97.51
pan,1998,97.34
pan,1999,97.34
pan,2000,97.34
pan,2001,97.34
pan,2002,97.34
pan,2003,97.34
pan,2004,97.26
pan,2005,97.26
pan,2006,97.26
pan,2007,97.26
pan,2008,97.05
pan,2009,97.05
pan,2010,97.05
pan,2011,97.05
pan,2012,93.87
pan,2013,93.87
pan,2015,93.87
pan,2020,93.93
per,1995,99.96
per,1997,99.96
per,1998,100
per,1999,100
per,2000,100
per,2001,100
per,2002,99.96
per,2003,99.96
per,2004,99.96
per,2005,99.96
per,2006,99.96
per,2007,99.96
per,2008,99.98
per,2009,99.98
per,2010,99.98
per,2011,99.98
per,2013,100
per,2014,100
per,2015,100
per,2017,100
per,2018,100
per,2019,99.98
per,2020,99.98
phl,1995,65.21
phl,1996,65.13
phl,1997,65.13
phl,1998,65.13
phl,1999,65.12
phl,2000,65.13
phl,2001,65.13
phl,2002,65.13
phl,2003,65.13
phl,2004,62.27
phl,2005,62.27
phl,2006,62.27
phl,2007,62.26
phl,2008,62.37
phl,2009,62.37
phl,2010,62.37
phl,2011,62.37
phl,2012,62.37
phl,2013,61.86
phl,2015,61.85
phl,2016,61.85
phl,2017,61.85
phl,2018,62.17
phl,2019,62.15
phl,2020,62.15
png,1997,100
png,1999,100
png,2000,99.96
png,2001,99.96
png,2002,99.96
png,2003,99.96
png,2004,99.96
png,2005,99.96
png,2006,99.96
png,2007,99.96
png,2008,99.98
png,2009,99.98
png,2010,99.98
png,2012,100
png,2013,100
png,2018,100
png,2019,99.98
png,2020,99.98
pol,1995,100
pol,1996,100
pol,1997,100
pol,1998,100
pol,1999,100
pol,2000,100
pol,2001,100
pol,2002,100
pol,2003,100
pol,2004,100
pol,2005,100
pol,2006,100
pol,2007,100
pol,2008,100
pol,2009,100
pol,2010,100
pol,2011,100
pol,2012,100
pol,2013,100
pol,2014,100
pol,2015,100
pol,2016,100
pol,2017,99.98
pol,2018,99.98
pol,2019,99.98
pol,2020,99.98
prt,1995,100
prt,1996,100
prt,1997,100
prt,1998,100
prt,1999,100
prt,2000,100
prt,2001,100
prt,2002,100
prt,2003,100
prt,2004,100
prt,2005,100
prt,2006,100
prt,2007,100
prt,2008,100
prt,2009,100
prt,2010,100
prt,2011,100
prt,2012,100
prt,2013,100
prt,2014,100
prt,2015,100
prt,2016,100
prt,2017,99.98
prt,2018,99.98
prt,2019,99.98
prt,2020,99.98
pry,1995,100
pry,1996,100
pry,1997,100
pry,1998,100
pry,1999,100
pry,2000,100
pry,2001,100
pry,2002,100
pry,2003,100
pry,2004,100
pry,2005,100
pry,2006,100
pry,2007,100
pry,2008,100
pry,2009,100
pry,2010,100
pry,2011,100
pry,2012,100
pry,2013,100
pry,2014,100
pry,2015,100
pry,2016,100
pry,2017,100
pry,2018,100
pry,2019,99.98
pry,2020,99.98
qat,2002,99.96
qat,2003,99.96
qat,2004,99.96
qat,2005,99.96
qat,2006,99.96
qat,2007,99.98
qat,2008,99.98
qat,2009,99.98
qat,2010,99.98
qat,2011,99.98
qat,2012,100
qat,2013,100
qat,2014,100
qat,2015,100
qat,2016,100
qat,2017,100
qat,2018,100
qat,2019,99.98
qat,2020,99.98
rou,1995,100
rou,1996,100
rou,1997,100
rou,1998,100
rou,1999,100
rou,2000,100
rou,2001,100
rou,2002,100
rou,2003,100
rou,2004,100
rou,2005,100
rou,2006,100
rou,2007,100
rou,2008,100
rou,2009,100
rou,2010,100
rou,2011,100
rou,2012,100
rou,2013,100
rou,2014,100
rou,2015,100
rou,2016,100
rou,2017,99.98
rou,2018,99.98
rou,2019,99.98
rou,2020,99.98
rus,2007,100
rus,2008,100
rus,2009,100
rus,2010,100
rus,2011,100
rus,2012,100
rus,2013,100
rus,2014,100
rus,2015,100
rus,2016,100
rus,2017,100
rus,2018,100
rus,2019,99.98
rus,2020,99.98
rwa,2000,100
rwa,2001,100
rwa,2002,100
rwa,2003,100
rwa,2005,99.96
rwa,2006,99.96
rwa,2008,99.98
rwa,2009,99.98
rwa,2010,99.98
rwa,2011,99.98
rwa,2012,100
rwa,2013,100
rwa,2014,100
rwa,2015,100
rwa,2016,100
rwa,2018,100
rwa,2019,99.98
rwa,2020,99.98
sau,2005,99.96
sau,2006,99.96
sau,2007,99.98
sau,2008,99.98
sau,2009,99.98
sau,2011,99.98
sau,2012,100
sau,2013,100
sau,2014,100
sau,2015,100
sau,2017,100
sau,2020,99.98
sen,2001,100
sen,2002,100
sen,2003,99.96
sen,2004,99.96
sen,2005,99.96
sen,2006,99.96
sen,2007,99.98
sen,2008,99.98
sen,2009,99.98
sen,2010,99.98
sen,2011,99.98
sen,2012,99.98
sen,2013,99.98
sen,2014,99.98
sen,2015,100
sen,2016,100
sen,2017,100
sen,2018,100
sen,2019,99.98
sen,2020,99.98
sgp,1995,71.86
sgp,1996,71.67
sgp,1997,71.67
sgp,1998,71.67
sgp,1999,71.67
sgp,2000,71.67
sgp,2001,71.67
sgp,2002,71.72
sgp,2003,71.72
sgp,2004,71.72
sgp,2005,71.72
sgp,2006,71.72
sgp,2007,70.51
sgp,2008,69.58
sgp,2009,69.58
sgp,2010,69.58
sgp,2011,69.58
sgp,2012,70.79
sgp,2013,70.79
sgp,2014,70.79
sgp,2015,72.21
sgp,2016,72.21
sgp,2017,72.21
sgp,2018,72.21
sgp,2019,71.95
sgp,2020,71.95
slb,2006,99.96
slb,2007,100
slb,2008,100
slb,2010,99.96
slb,2011,99.96
slb,2013,99.96
slb,2015,100
slb,2016,100
slb,2017,100
slb,2018,100
slb,2019,99.98
slb,2020,99.98
sle,2004,99.96
sle,2006,99.96
sle,2010,99.98
sle,2011,99.98
sle,2012,99.98
sle,2020,99.98
slv,1995,100
slv,1996,100
slv,1997,100
slv,1998,100
slv,1999,100
slv,2000,100
slv,2001,100
slv,2002,99.96
slv,2003,99.96
slv,2004,99.96
slv,2005,99.96
slv,2006,99.96
slv,2007,99.98
slv,2008,99.98
slv,2009,99.98
slv,2010,99.98
slv,2011,99.98
slv,2012,100
slv,2013,100
slv,2014,100
slv,2015,100
slv,2017,100
slv,2018,100
slv,2019,99.98
slv,2020,99.98
sur,1996,28.91
sur,1999,28.92
sur,2000,28.92
sur,2007,28.92
sur,2009,27.45
sur,2010,27.45
sur,2011,28.49
sur,2012,27.45
sur,2013,27.45
sur,2018,27.45
sur,2019,27.45
sur,2020,27.45
svk,1995,100
svk,1996,100
svk,1997,100
svk,1998,100
svk,1999,100
svk,2000,100
svk,2001,100
svk,2002,100
svk,2003,100
svk,2004,100
svk,2005,100
svk,2006,100
svk,2007,100
svk,2008,100
svk,2009,100
svk,2010,100
svk,2011,100
svk,2012,100
svk,2013,100
svk,2014,100
svk,2015,100
svk,2016,100
svk,2017,99.98
svk,2018,99.98
svk,2019,99.98
svk,2020,99.98
svn,1995,100
svn,1996,100
svn,1997,100
svn,1998,100
svn,1999,100
svn,2000,100
svn,2001,100
svn,2002,100
svn,2003,100
svn,2004,100
svn,2005,100
svn,2006,100
svn,2007,100
svn,2008,100
svn,2009,100
svn,2010,100
svn,2011,100
svn,2012,100
svn,2013,100
svn,2014,100
svn,2015,100
svn,2016,100
svn,2017,99.98
svn,2018,99.98
svn,2019,99.98
svn,2020,99.98
swe,1995,100
swe,1996,100
swe,1997,100
swe,1998,100
swe,1999,100
swe,2000,100
swe,2001,100
swe,2002,100
swe,2003,100
swe,2004,100
swe,2005,100
swe,2006,100
swe,2007,100
swe,2008,100
swe,2009,100
swe,2010,100
swe,2011,100
swe,2012,100
swe,2013,100
swe,2014,100
swe,2015,100
swe,2016,100
swe,2017,99.98
swe,2018,99.98
swe,2019,99.98
swe,2020,99.98
swz,2001,94.44
swz,2002,94.18
swz,2004,94.18
swz,2005,94.18
swz,2006,94.18
swz,2007,93.86
swz,2008,93.86
swz,2009,93.86
swz,2010,93.86
swz,2011,93.86
swz,2012,90.83
swz,2013,90.83
swz,2014,90.83
swz,2015,90.83
swz,2016,90.83
swz,2017,90.91
swz,2018,90.91
swz,2019,90.89
swz,2020,90.89
syc,2015,99.98
syc,2016,99.98
syc,2017,99.98
syc,2018,100
syc,2019,99.98
syc,2020,99.98
tcd,1997,14.55
tcd,2001,14.46
tcd,2002,14.46
tcd,2003,14.13
tcd,2004,14.13
tcd,2005,14.13
tcd,2006,14.13
tcd,2007,13.6
tcd,2008,13.6
tcd,2009,13.6
tcd,2010,13.6
tcd,2011,13.6
tcd,2013,14.57
tcd,2015,13.6
tcd,2016,13.6
tgo,1996,15.37
tgo,1997,15.37
tgo,1999,14.97
tgo,2000,14.97
tgo,2001,14.97
tgo,2002,14.97
tgo,2003,14.61
tgo,2004,14.61
tgo,2005,14.61
tgo,2006,14.61
tgo,2007,14.04
tgo,2008,14.04
tgo,2009,14.04
tgo,2010,14.04
tgo,2011,14.04
tgo,2012,14.04
tgo,2013,14.04
tgo,2014,14.04
tgo,2015,14.99
tgo,2016,14.99
tgo,2017,15.2
tgo,2018,15.2
tgo,2019,15.2
tgo,2020,15.2
tha,1995,75.15
tha,1999,75.27
tha,2000,75.27
tha,2001,75.27
tha,2003,75.05
tha,2004,75.05
tha,2005,75.05
tha,2006,75.05
tha,2007,75.43
tha,2008,75.43
tha,2009,75.43
tha,2010,75.43
tha,2011,75.43
tha,2013,76.51
tha,2014,76.51
tha,2015,76.51
tjk,2010,99.96
tjk,2012,99.98
tjk,2013,99.98
tjk,2014,99.98
tjk,2015,99.98
tjk,2016,99.98
tjk,2017,99.98
tjk,2020,100
ton,2009,99.98
ton,2010,99.98
ton,2011,99.98
ton,2012,99.98
ton,2013,99.98
ton,2015,100
ton,2016,100
ton,2017,100
ton,2020,99.98
tto,1996,99.96
tto,1999,100
tto,2001,100
tto,2002,100
tto,2003,100
tto,2004,99.96
tto,2005,99.96
tto,2006,99.96
tto,2007,99.98
tto,2008,99.98
tto,2010,99.96
tto,2011,99.96
tto,2012,99.98
tto,2013,99.98
tun,1995,58.91
tun,1998,58.6
tun,2000,58.6
tun,2002,58.6
tun,2003,58
tun,2004,58
tun,2005,58
tun,2006,58
tun,2008,58.5
tun,2009,58.51
tun,2010,58.51
tun,2011,58.52
tun,2012,58.25
tun,2013,58.25
tun,2015,58.25
tun,2016,58.25
tur,1995,51.76
tur,1996,51.22
tur,1997,51.22
tur,1998,51.22
tur,1999,51.22
tur,2000,51.22
tur,2001,51.22
tur,2002,50.31
tur,2003,50.31
tur,2004,50.29
tur,2005,50.31
tur,2006,50.31
tur,2007,51.05
tur,2008,51.05
tur,2009,51.05
tur,2010,51.05
tur,2011,51.05
tur,2013,51.99
tur,2015,52.03
tur,2016,52.03
tur,2017,51.77
tur,2018,51.77
tur,2019,51.76
tur,2020,51.76
tza,1997,14.36
tza,1998,14.36
tza,2000,14.36
tza,2003,14.36
tza,2005,14.04
tza,2006,14.04
tza,2007,14.04
tza,2008,13.5
tza,2009,13.5
tza,2010,13.5
tza,2011,13.5
tza,2012,14.47
tza,2013,14.47
tza,2014,14.47
tza,2015,14.47
tza,2016,14.47
tza,2018,14.67
tza,2019,14.67
tza,2020,14.67
uga,2000,17.9
uga,2001,17.9
uga,2002,17.46
uga,2003,17.46
