geo,time,sp_pop_0014_fe_zs
afg,2006,48.19767
afg,2007,48.27818
afg,2008,48.33538
afg,2009,48.31902
afg,2010,48.20356
afg,2011,47.77995
afg,2012,47.20455
afg,2013,46.52594
afg,2014,45.80217
afg,2015,45.06469
afg,2016,44.42952
afg,2017,43.82367
afg,2018,43.22342
afg,2019,42.59679
afg,2020,41.93285
ago,1960,41.59402
ago,1961,42.44213
ago,1962,43.35879
ago,1963,44.16694
ago,1964,44.68918
ago,1965,44.88145
ago,1966,44.82882
ago,1967,44.61061
ago,1968,44.48693
ago,1969,44.68647
ago,1970,45.25467
ago,1971,45.5104
ago,1972,45.86963
ago,1973,46.23975
ago,1974,46.47774
ago,1975,46.53115
ago,1976,46.90601
ago,1977,46.95361
ago,1978,46.83863
ago,1979,46.77451
ago,1980,46.84859
ago,1981,47.01309
ago,1982,47.30924
ago,1983,47.64173
ago,1984,47.86958
ago,1985,47.93671
ago,1986,48.12456
ago,1987,48.159
ago,1988,48.09019
ago,1989,47.98968
ago,1990,47.88762
ago,1991,47.94971
ago,1992,47.96131
ago,1993,47.93052
ago,1994,47.85541
ago,1995,47.73531
ago,1996,47.71614
ago,1997,47.64256
ago,1998,47.52414
ago,1999,47.37143
ago,2000,47.1952
ago,2001,47.14629
ago,2002,47.05728
ago,2003,46.94469
ago,2004,46.82988
ago,2005,46.72944
ago,2006,46.75689
ago,2007,46.76873
ago,2008,46.77183
ago,2009,46.76123
ago,2010,46.72892
ago,2011,46.79679
ago,2012,46.80683
ago,2013,46.77186
ago,2014,46.70171
ago,2015,46.59688
ago,2016,46.493
ago,2017,46.35593
ago,2018,46.1819
ago,2019,45.96572
ago,2020,45.70849
alb,1960,40.35465
alb,1961,40.79098
alb,1962,41.20094
alb,1963,41.55638
alb,1964,41.80483
alb,1965,41.91516
alb,1966,42.02336
alb,1967,41.96481
alb,1968,41.77565
alb,1969,41.51053
alb,1970,41.20032
alb,1971,40.79688
alb,1972,40.40496
alb,1973,39.98961
alb,1974,39.50146
alb,1975,38.92745
alb,1976,38.4067
alb,1977,37.78586
alb,1978,37.12015
alb,1979,36.48564
alb,1980,35.9207
alb,1981,35.39199
alb,1982,34.92928
alb,1983,34.51875
alb,1984,34.13921
alb,1985,33.7881
alb,1986,33.48138
alb,1987,33.22384
alb,1988,32.99143
alb,1989,32.73068
alb,1990,32.38881
alb,1991,32.31656
alb,1992,32.14605
alb,1993,31.88282
alb,1994,31.57646
alb,1995,31.26926
alb,1996,30.95428
alb,1997,30.67829
alb,1998,30.41163
alb,1999,30.09368
alb,2000,29.68643
alb,2001,28.95778
alb,2002,28.15324
alb,2003,27.29151
alb,2004,26.41157
alb,2005,25.53206
alb,2006,24.53723
alb,2007,23.64579
alb,2008,22.82589
alb,2009,22.05855
alb,2010,21.34192
alb,2011,20.47083
alb,2012,19.67789
alb,2013,18.98383
alb,2014,18.38568
alb,2015,17.87138
alb,2016,17.60242
alb,2017,17.27437
alb,2018,16.95765
alb,2019,16.72982
alb,2020,16.61328
are,1960,44.65752
are,1961,44.66716
are,1962,44.58984
are,1963,44.40338
are,1964,44.11925
are,1965,43.79098
are,1966,43.52936
are,1967,43.41202
are,1968,43.54341
are,1969,43.987
are,1970,44.73405
are,1971,44.50151
are,1972,44.12047
are,1973,43.83821
are,1974,43.83904
are,1975,44.2111
are,1976,43.81311
are,1977,43.751
are,1978,44.07256
are,1979,44.61607
are,1980,45.19338
are,1981,44.90467
are,1982,44.75163
are,1983,44.7282
are,1984,44.76277
are,1985,44.76655
are,1986,44.96084
are,1987,45.00076
are,1988,44.87442
are,1989,44.564
are,1990,44.0715
are,1991,43.28751
are,1992,42.41817
are,1993,41.48159
are,1994,40.5111
are,1995,39.56424
are,1996,39.23677
are,1997,38.90412
are,1998,38.71059
are,1999,38.6462
are,2000,38.57249
are,2001,36.34062
are,2002,34.30662
are,2003,32.53093
are,2004,31.05309
are,2005,29.90926
are,2006,28.55217
are,2007,27.46628
are,2008,26.6736
are,2009,26.06765
are,2010,25.51243
are,2011,25.06486
are,2012,24.57411
are,2013,24.12381
are,2014,23.75419
are,2015,23.44278
are,2016,23.5974
are,2017,23.64472
are,2018,23.63295
are,2019,23.58525
are,2020,23.50039
arg,1960,30.89633
arg,1961,30.75638
arg,1962,30.56293
arg,1963,30.33222
arg,1964,30.08955
arg,1965,29.84908
arg,1966,29.6574
arg,1967,29.46232
arg,1968,29.27253
arg,1969,29.09792
arg,1970,28.94709
arg,1971,28.89535
arg,1972,28.85966
arg,1973,28.8383
arg,1974,28.83359
arg,1975,28.85105
arg,1976,28.95342
arg,1977,29.10039
arg,1978,29.27123
arg,1979,29.42879
arg,1980,29.54895
arg,1981,29.79774
arg,1982,29.90982
arg,1983,29.94009
arg,1984,29.961
arg,1985,30.00067
arg,1986,29.91998
arg,1987,29.92184
arg,1988,29.93624
arg,1989,29.86793
arg,1990,29.68236
arg,1991,29.54856
arg,1992,29.30036
arg,1993,28.98441
arg,1994,28.6741
arg,1995,28.40213
arg,1996,28.15991
arg,1997,27.92703
arg,1998,27.70438
arg,1999,27.48112
arg,2000,27.25099
arg,2001,26.98839
arg,2002,26.76443
arg,2003,26.55621
arg,2004,26.33476
arg,2005,26.08794
arg,2006,25.88336
arg,2007,25.6335
arg,2008,25.36345
arg,2009,25.11314
arg,2010,24.90251
arg,2011,24.70232
arg,2012,24.54418
arg,2013,24.41374
arg,2014,24.28311
arg,2015,24.13726
arg,2016,24.01681
arg,2017,23.87535
arg,2018,23.72066
arg,2019,23.56596
arg,2020,23.41574
arm,1960,36.84403
arm,1961,37.89198
arm,1962,38.65867
arm,1963,39.18081
arm,1964,39.51718
arm,1965,39.6776
arm,1966,39.58481
arm,1967,39.27879
arm,1968,38.78252
arm,1969,38.14745
arm,1970,37.4239
arm,1971,36.40288
arm,1972,35.45843
arm,1973,34.55366
arm,1974,33.62173
arm,1975,32.64234
arm,1976,31.83602
arm,1977,30.95214
arm,1978,30.09561
arm,1979,29.39697
arm,1980,28.90087
arm,1981,28.5822
arm,1982,28.47266
arm,1983,28.50404
arm,1984,28.56388
arm,1985,28.59411
arm,1986,28.61924
arm,1987,28.64048
arm,1988,28.68199
arm,1989,28.73109
arm,1990,28.72051
arm,1991,28.66876
arm,1992,28.51784
arm,1993,28.25904
arm,1994,27.90294
arm,1995,27.4697
arm,1996,26.83131
arm,1997,26.09219
arm,1998,25.2672
arm,1999,24.38534
arm,2000,23.48071
arm,2001,22.50989
arm,2002,21.62022
arm,2003,20.7951
arm,2004,20.00694
arm,2005,19.25013
arm,2006,18.70855
arm,2007,18.15209
arm,2008,17.63776
arm,2009,17.25159
arm,2010,17.03875
arm,2011,16.98391
arm,2012,17.04304
arm,2013,17.20875
arm,2014,17.42884
arm,2015,17.65781
arm,2016,17.84812
arm,2017,18.05176
arm,2018,18.24033
arm,2019,18.38561
arm,2020,18.47088
atg,1960,40.29545
atg,1961,40.5325
atg,1962,40.76996
atg,1963,41.0311
atg,1964,41.31996
atg,1965,41.60374
atg,1966,41.73505
atg,1967,41.93518
atg,1968,42.2048
atg,1969,42.49842
atg,1970,42.69954
atg,1971,41.81824
atg,1972,41.05269
atg,1973,40.44226
atg,1974,40.00486
atg,1975,39.6822
atg,1976,38.80285
atg,1977,38.01385
atg,1978,37.36713
atg,1979,36.89522
atg,1980,36.52631
atg,1981,35.68444
atg,1982,34.89483
atg,1983,34.23272
atg,1984,33.69691
atg,1985,33.25512
atg,1986,32.40558
atg,1987,31.60044
atg,1988,30.88647
atg,1989,30.30256
atg,1990,29.86437
atg,1991,29.55407
atg,1992,29.24627
atg,1993,28.98207
atg,1994,28.7735
atg,1995,28.59133
atg,1996,28.24504
atg,1997,27.93876
atg,1998,27.66992
atg,1999,27.42698
atg,2000,27.18068
atg,2001,26.73004
atg,2002,26.31503
atg,2003,25.92513
atg,2004,25.54443
atg,2005,25.14008
atg,2006,24.78284
atg,2007,24.39108
atg,2008,23.98182
atg,2009,23.55019
atg,2010,23.10289
atg,2011,22.81713
atg,2012,22.46673
atg,2013,22.09676
atg,2014,21.76446
atg,2015,21.48817
atg,2016,21.33382
atg,2017,21.17761
atg,2018,21.03965
atg,2019,20.92949
atg,2020,20.83342
aus,1960,29.75631
aus,1961,29.79874
aus,1962,29.68866
aus,1963,29.48345
aus,1964,29.27071
aus,1965,29.09729
aus,1966,28.98756
aus,1967,28.89243
aus,1968,28.82391
aus,1969,28.74525
aus,1970,28.60598
aus,1971,28.3082
aus,1972,28.01114
aus,1973,27.69784
aus,1974,27.33423
aus,1975,26.90116
aus,1976,26.6099
aus,1977,26.14167
aus,1978,25.58997
aus,1979,25.08151
aus,1980,24.67638
aus,1981,24.15427
aus,1982,23.82547
aus,1983,23.60087
aus,1984,23.34494
aus,1985,23.00267
aus,1986,22.78056
aus,1987,22.42605
aus,1988,22.01957
aus,1989,21.6781
aus,1990,21.44616
aus,1991,21.23929
aus,1992,21.13731
aus,1993,21.09515
aus,1994,21.03392
aus,1995,20.9149
aus,1996,20.80278
aus,1997,20.64328
aus,1998,20.45274
aus,1999,20.26428
aus,2000,20.09174
aus,2001,19.88125
aus,2002,19.67259
aus,2003,19.47037
aus,2004,19.27833
aus,2005,19.10719
aus,2006,18.91644
aus,2007,18.76236
aus,2008,18.65332
aus,2009,18.56981
aus,2010,18.48804
aus,2011,18.49223
aus,2012,18.4407
aus,2013,18.36846
aus,2014,18.31764
aus,2015,18.30384
aus,2016,18.37352
aus,2017,18.48759
aus,2018,18.61213
aus,2019,18.69521
aus,2020,18.71048
aut,1960,20.38101
aut,1961,20.59927
aut,1962,20.79353
aut,1963,20.99969
aut,1964,21.24564
aut,1965,21.5286
aut,1966,21.80577
aut,1967,22.10031
aut,1968,22.37914
aut,1969,22.58327
aut,1970,22.67562
aut,1971,22.64614
aut,1972,22.50342
aut,1973,22.25729
aut,1974,21.937
aut,1975,21.56208
aut,1976,21.0871
aut,1977,20.60165
aut,1978,20.09569
aut,1979,19.56721
aut,1980,19.03141
aut,1981,18.53808
aut,1982,18.06823
aut,1983,17.63043
aut,1984,17.22754
aut,1985,16.85975
aut,1986,16.61684
aut,1987,16.33794
aut,1988,16.07401
aut,1989,15.89284
aut,1990,15.83009
aut,1991,15.87266
aut,1992,16.05769
aut,1993,16.3258
aut,1994,16.56125
aut,1995,16.68812
aut,1996,16.68463
aut,1997,16.54996
aut,1998,16.32421
aut,1999,16.09844
aut,2000,15.92717
aut,2001,15.72001
aut,2002,15.57874
aut,2003,15.47239
aut,2004,15.33642
aut,2005,15.1396
aut,2006,14.95001
aut,2007,14.70705
aut,2008,14.43784
aut,2009,14.18995
aut,2010,13.98846
aut,2011,13.81305
aut,2012,13.67425
aut,2013,13.57532
aut,2014,13.50627
aut,2015,13.46116
aut,2016,13.5093
aut,2017,13.5699
aut,2018,13.64045
aut,2019,13.71109
aut,2020,13.77064
aze,1960,36.82144
aze,1961,38.03871
aze,1962,39.26228
aze,1963,40.37078
aze,1964,41.2234
aze,1965,41.75622
aze,1966,42.25274
aze,1967,42.37602
aze,1968,42.24175
aze,1969,41.99524
aze,1970,41.69008
aze,1971,41.18802
aze,1972,40.66427
aze,1973,40.06787
aze,1974,39.32134
aze,1975,38.41067
aze,1976,37.50241
aze,1977,36.47395
aze,1978,35.39194
aze,1979,34.36704
aze,1980,33.46975
aze,1981,32.72215
aze,1982,32.10385
aze,1983,31.62243
aze,1984,31.27
aze,1985,31.0404
aze,1986,31.05951
aze,1987,31.19251
aze,1988,31.38714
aze,1989,31.58179
aze,1990,31.7384
aze,1991,32.05983
aze,1992,32.23712
aze,1993,32.29735
aze,1994,32.26383
aze,1995,32.13115
aze,1996,31.81099
aze,1997,31.38876
aze,1998,30.85566
aze,1999,30.21046
aze,2000,29.46755
aze,2001,28.53087
aze,2002,27.59527
aze,2003,26.63728
aze,2004,25.64346
aze,2005,24.63375
aze,2006,23.81317
aze,2007,22.97927
aze,2008,22.19932
aze,2009,21.56527
aze,2010,21.12339
aze,2011,20.87312
aze,2012,20.80023
aze,2013,20.87163
aze,2014,21.0026
aze,2015,21.13312
aze,2016,21.40731
aze,2017,21.59058
aze,2018,21.71807
aze,2019,21.83579
aze,2020,21.94864
bdi,1960,42.68092
bdi,1961,42.96491
bdi,1962,43.32353
bdi,1963,43.68549
bdi,1964,43.94171
bdi,1965,44.05624
bdi,1966,44.40518
bdi,1967,44.57138
bdi,1968,44.60073
bdi,1969,44.54763
bdi,1970,44.42216
bdi,1971,44.58359
bdi,1972,44.63013
bdi,1973,44.57027
bdi,1974,44.44177
bdi,1975,44.29459
bdi,1976,44.13213
bdi,1977,43.9638
bdi,1978,43.81676
bdi,1979,43.69877
bdi,1980,43.61797
bdi,1981,43.96934
bdi,1982,44.26146
bdi,1983,44.53733
bdi,1984,44.83145
bdi,1985,45.14463
bdi,1986,45.5997
bdi,1987,46.02723
bdi,1988,46.40617
bdi,1989,46.70298
bdi,1990,46.90633
bdi,1991,47.59345
bdi,1992,48.13562
bdi,1993,48.54669
bdi,1994,48.83551
bdi,1995,48.99468
bdi,1996,49.21327
bdi,1997,49.33403
bdi,1998,49.36096
bdi,1999,49.31929
bdi,2000,49.23865
bdi,2001,48.62055
bdi,2002,47.99687
bdi,2003,47.38142
bdi,2004,46.78615
bdi,2005,46.22888
bdi,2006,45.78933
bdi,2007,45.36294
bdi,2008,44.98279
bdi,2009,44.68357
bdi,2010,44.47612
bdi,2011,44.50235
bdi,2012,44.56578
bdi,2013,44.6564
bdi,2014,44.74849
bdi,2015,44.82098
bdi,2016,44.86113
bdi,2017,44.85807
bdi,2018,44.8103
bdi,2019,44.71651
bdi,2020,44.57505
bel,1960,22.65139
bel,1961,22.89482
bel,1962,22.97576
bel,1963,22.94579
bel,1964,22.89891
bel,1965,22.87554
bel,1966,22.87
bel,1967,22.83332
bel,1968,22.7714
bel,1969,22.67721
bel,1970,22.54539
bel,1971,22.32082
bel,1972,22.10164
bel,1973,21.86179
bel,1974,21.56976
bel,1975,21.21734
bel,1976,20.86833
bel,1977,20.4584
bel,1978,20.01598
bel,1979,19.58777
bel,1980,19.20039
bel,1981,18.82915
bel,1982,18.51738
bel,1983,18.25369
bel,1984,18.01171
bel,1985,17.77873
bel,1986,17.6101
bel,1987,17.43238
bel,1988,17.26475
bel,1989,17.1361
bel,1990,17.06078
bel,1991,16.99161
bel,1992,16.98349
bel,1993,17.01945
bel,1994,17.05907
bel,1995,17.07225
bel,1996,17.07003
bel,1997,17.02347
bel,1998,16.94636
bel,1999,16.87006
bel,2000,16.81258
bel,2001,16.70611
bel,2002,16.63132
bel,2003,16.57817
bel,2004,16.52496
bel,2005,16.46266
bel,2006,16.41284
bel,2007,16.35517
bel,2008,16.29855
bel,2009,16.25173
bel,2010,16.21573
bel,2011,16.25473
bel,2012,16.27581
bel,2013,16.29385
bel,2014,16.31861
bel,2015,16.34697
bel,2016,16.35803
bel,2017,16.37662
bel,2018,16.39307
bel,2019,16.39252
bel,2020,16.36674
ben,1960,37.44743
ben,1961,37.80732
ben,1962,38.12178
ben,1963,38.41775
ben,1964,38.71444
ben,1965,39.01651
ben,1966,39.42199
ben,1967,39.78614
ben,1968,40.11376
ben,1969,40.40123
ben,1970,40.64816
ben,1971,41.03793
ben,1972,41.35189
ben,1973,41.60449
ben,1974,41.81228
ben,1975,41.98683
ben,1976,42.3001
ben,1977,42.54926
ben,1978,42.74802
ben,1979,42.90646
ben,1980,43.03059
ben,1981,43.2933
ben,1982,43.48482
ben,1983,43.62518
ben,1984,43.73167
ben,1985,43.81282
ben,1986,44.00185
ben,1987,44.13623
ben,1988,44.22627
ben,1989,44.27997
ben,1990,44.30402
ben,1991,44.34156
ben,1992,44.32604
ben,1993,44.27083
ben,1994,44.18183
ben,1995,44.05971
ben,1996,44.13418
ben,1997,44.14975
ben,1998,44.11881
ben,1999,44.05394
ben,2000,43.96246
ben,2001,43.93194
ben,2002,43.85958
ben,2003,43.75349
ben,2004,43.6201
ben,2005,43.46493
ben,2006,43.41213
ben,2007,43.33167
ben,2008,43.22571
ben,2009,43.09549
ben,2010,42.94317
ben,2011,42.86867
ben,2012,42.75492
ben,2013,42.61175
ben,2014,42.44918
ben,2015,42.27171
ben,2016,42.12339
ben,2017,41.94776
ben,2018,41.74854
ben,2019,41.52812
ben,2020,41.28886
bfa,1960,41.30998
bfa,1961,41.53165
bfa,1962,41.67251
bfa,1963,41.75508
bfa,1964,41.79921
bfa,1965,41.8169
bfa,1966,42.05688
bfa,1967,42.24266
bfa,1968,42.37834
bfa,1969,42.45803
bfa,1970,42.47929
bfa,1971,42.73774
bfa,1972,42.88591
bfa,1973,42.95983
bfa,1974,43.00728
bfa,1975,43.05375
bfa,1976,43.31823
bfa,1977,43.56212
bfa,1978,43.77745
bfa,1979,43.94572
bfa,1980,44.06308
bfa,1981,44.38144
bfa,1982,44.59309
bfa,1983,44.73447
bfa,1984,44.84197
bfa,1985,44.92726
bfa,1986,45.15819
bfa,1987,45.32372
bfa,1988,45.43247
bfa,1989,45.48549
bfa,1990,45.48331
bfa,1991,45.58578
bfa,1992,45.62557
bfa,1993,45.60965
bfa,1994,45.54585
bfa,1995,45.44263
bfa,1996,45.49077
bfa,1997,45.47387
bfa,1998,45.4132
bfa,1999,45.3301
bfa,2000,45.23453
bfa,2001,45.28255
bfa,2002,45.28529
bfa,2003,45.25437
bfa,2004,45.20069
bfa,2005,45.13208
bfa,2006,45.18518
bfa,2007,45.20121
bfa,2008,45.18515
bfa,2009,45.13607
bfa,2010,45.05394
bfa,2011,45.05213
bfa,2012,44.98745
bfa,2013,44.87786
bfa,2014,44.74144
bfa,2015,44.58481
bfa,2016,44.4318
bfa,2017,44.26072
bfa,2018,44.06291
bfa,2019,43.82682
bfa,2020,43.55133
bgd,1960,43.01466
bgd,1961,43.39156
bgd,1962,43.64795
bgd,1963,43.83924
bgd,1964,44.03428
bgd,1965,44.26072
bgd,1966,44.6108
bgd,1967,44.95883
bgd,1968,45.27392
bgd,1969,45.48473
bgd,1970,45.5383
bgd,1971,45.65048
bgd,1972,45.6903
bgd,1973,45.66068
bgd,1974,45.60353
bgd,1975,45.55404
bgd,1976,45.66129
bgd,1977,45.66325
bgd,1978,45.59344
bgd,1979,45.46456
bgd,1980,45.28194
bgd,1981,45.23674
bgd,1982,45.09516
bgd,1983,44.88684
bgd,1984,44.64549
bgd,1985,44.38625
bgd,1986,44.12113
bgd,1987,43.82121
bgd,1988,43.48182
bgd,1989,43.08681
bgd,1990,42.62977
bgd,1991,42.22543
bgd,1992,41.76128
bgd,1993,41.25156
bgd,1994,40.71493
bgd,1995,40.1625
bgd,1996,39.60537
bgd,1997,39.03632
bgd,1998,38.45631
bgd,1999,37.8617
bgd,2000,37.25236
bgd,2001,36.73565
bgd,2002,36.19788
bgd,2003,35.64708
bgd,2004,35.08883
bgd,2005,34.5217
bgd,2006,34.00679
bgd,2007,33.4753
bgd,2008,32.93663
bgd,2009,32.39983
bgd,2010,31.86653
bgd,2011,31.27388
bgd,2012,30.70657
bgd,2013,30.15701
bgd,2014,29.61229
bgd,2015,29.06723
bgd,2016,28.52342
bgd,2017,27.97725
bgd,2018,27.44421
bgd,2019,26.94169
bgd,2020,26.47333
bgr,1960,25.52427
bgr,1961,25.27248
bgr,1962,24.91222
bgr,1963,24.4833
bgr,1964,24.05843
bgr,1965,23.67426
bgr,1966,23.34488
bgr,1967,23.04802
bgr,1968,22.78178
bgr,1969,22.5336
bgr,1970,22.29853
bgr,1971,22.12233
bgr,1972,21.96039
bgr,1973,21.82268
bgr,1974,21.71457
bgr,1975,21.63238
bgr,1976,21.61453
bgr,1977,21.59818
bgr,1978,21.57466
bgr,1979,21.53109
bgr,1980,21.46063
bgr,1981,21.42186
bgr,1982,21.3271
bgr,1983,21.19298
bgr,1984,21.0472
bgr,1985,20.90002
bgr,1986,20.62938
bgr,1987,20.41754
bgr,1988,20.21015
bgr,1989,19.93026
bgr,1990,19.54106
bgr,1991,19.21242
bgr,1992,18.74013
bgr,1993,18.1726
bgr,1994,17.6022
bgr,1995,17.08216
bgr,1996,16.56298
bgr,1997,16.11089
bgr,1998,15.70753
bgr,1999,15.30548
bgr,2000,14.88351
bgr,2001,14.41555
bgr,2002,13.97503
bgr,2003,13.56062
bgr,2004,13.19049
bgr,2005,12.88527
bgr,2006,12.78294
bgr,2007,12.71213
bgr,2008,12.68805
bgr,2009,12.71376
bgr,2010,12.77954
bgr,2011,12.93678
bgr,2012,13.06508
bgr,2013,13.18888
bgr,2014,13.33294
bgr,2015,13.5007
bgr,2016,13.53508
bgr,2017,13.65388
bgr,2018,13.79581
bgr,2019,13.87967
bgr,2020,13.87113
bhr,1960,44.31473
bhr,1961,45.63418
bhr,1962,46.88322
bhr,1963,48.23828
bhr,1964,49.71194
bhr,1965,51.1143
bhr,1966,50.43255
bhr,1967,49.89203
bhr,1968,49.48053
bhr,1969,49.09596
bhr,1970,48.65792
bhr,1971,47.9958
bhr,1972,47.04152
bhr,1973,45.99022
bhr,1974,45.09055
bhr,1975,44.45068
bhr,1976,43.66469
bhr,1977,42.97835
bhr,1978,42.33864
bhr,1979,41.67774
bhr,1980,40.97849
bhr,1981,40.07225
bhr,1982,39.41157
bhr,1983,38.92225
bhr,1984,38.54127
bhr,1985,38.21739
bhr,1986,38.29599
bhr,1987,38.21704
bhr,1988,38.0804
bhr,1989,37.88604
bhr,1990,37.56454
bhr,1991,37.28247
bhr,1992,36.78169
bhr,1993,36.14883
bhr,1994,35.48168
bhr,1995,34.87129
bhr,1996,34.57576
bhr,1997,34.25027
bhr,1998,34.05826
bhr,1999,34.02598
bhr,2000,34.08367
bhr,2001,33.30756
bhr,2002,32.58298
bhr,2003,31.9275
bhr,2004,31.34218
bhr,2005,30.8219
bhr,2006,29.70804
bhr,2007,28.72009
bhr,2008,27.85361
bhr,2009,27.07202
bhr,2010,26.35574
bhr,2011,26.27957
bhr,2012,26.23666
bhr,2013,26.26653
bhr,2014,26.36968
bhr,2015,26.49625
bhr,2016,26.30299
bhr,2017,26.09148
bhr,2018,25.83949
bhr,2019,25.55499
bhr,2020,25.26081
bhs,1960,40.62752
bhs,1961,40.81155
bhs,1962,41.0708
bhs,1963,41.39887
bhs,1964,41.75132
bhs,1965,42.0641
bhs,1966,41.91761
bhs,1967,41.68335
bhs,1968,41.4384
bhs,1969,41.27635
bhs,1970,41.20648
bhs,1971,40.47256
bhs,1972,40.12209
bhs,1973,39.96444
bhs,1974,39.75002
bhs,1975,39.3435
bhs,1976,38.91011
bhs,1977,38.15688
bhs,1978,37.255
bhs,1979,36.48848
bhs,1980,35.98646
bhs,1981,35.21483
bhs,1982,34.85405
bhs,1983,34.7075
bhs,1984,34.49512
bhs,1985,34.07666
bhs,1986,33.84159
bhs,1987,33.28791
bhs,1988,32.57948
bhs,1989,31.98227
bhs,1990,31.62759
bhs,1991,31.15088
bhs,1992,30.99499
bhs,1993,30.98896
bhs,1994,30.86691
bhs,1995,30.50739
bhs,1996,30.33154
bhs,1997,29.89232
bhs,1998,29.29487
bhs,1999,28.74495
bhs,2000,28.35874
bhs,2001,27.96822
bhs,2002,27.70484
bhs,2003,27.52646
bhs,2004,27.37391
bhs,2005,27.23867
bhs,2006,26.96659
bhs,2007,26.80227
bhs,2008,26.64479
bhs,2009,26.42187
bhs,2010,26.10193
bhs,2011,25.64054
bhs,2012,25.05939
bhs,2013,24.39426
bhs,2014,23.73608
bhs,2015,23.14894
bhs,2016,22.47873
bhs,2017,21.97846
bhs,2018,21.57498
bhs,2019,21.14693
bhs,2020,20.64901
bih,1960,36.37388
bih,1961,36.36611
bih,1962,36.25402
bih,1963,36.02921
bih,1964,35.71488
bih,1965,35.32896
bih,1966,35.17233
bih,1967,34.82608
bih,1968,34.35866
bih,1969,33.87666
bih,1970,33.43634
bih,1971,32.80541
bih,1972,32.3197
bih,1973,31.89572
bih,1974,31.40785
bih,1975,30.80379
bih,1976,30.25562
bih,1977,29.57283
bih,1978,28.82221
bih,1979,28.12241
bih,1980,27.53487
bih,1981,26.93114
bih,1982,26.45504
bih,1983,26.05901
bih,1984,25.66181
bih,1985,25.22722
bih,1986,24.82172
bih,1987,24.4111
bih,1988,24.00781
bih,1989,23.62246
bih,1990,23.23057
bih,1991,22.7253
bih,1992,22.24515
bih,1993,21.78073
bih,1994,21.35364
bih,1995,21.01211
bih,1996,20.71969
bih,1997,20.49709
bih,1998,20.30946
bih,1999,20.07887
bih,2000,19.75099
bih,2001,19.33375
bih,2002,18.74884
bih,2003,18.06818
bih,2004,17.4206
bih,2005,16.87896
bih,2006,16.29652
bih,2007,15.91239
bih,2008,15.64104
bih,2009,15.34875
bih,2010,14.98658
bih,2011,14.99356
bih,2012,14.86824
bih,2013,14.68227
bih,2014,14.57217
bih,2015,14.59658
bih,2016,14.28603
bih,2017,14.15207
bih,2018,14.10359
bih,2019,14.01533
bih,2020,13.83748
blr,1960,25.70619
blr,1961,26.31302
blr,1962,26.71198
blr,1963,26.94471
blr,1964,27.09205
blr,1965,27.18544
blr,1966,27.02541
blr,1967,26.82451
blr,1968,26.55348
blr,1969,26.18592
blr,1970,25.73136
blr,1971,25.06926
blr,1972,24.47542
blr,1973,23.93653
blr,1974,23.42399
blr,1975,22.91447
blr,1976,22.53045
blr,1977,22.04835
blr,1978,21.54087
blr,1979,21.12557
blr,1980,20.8665
blr,1981,20.72992
