geo,time,fs_ast_prvt_gd_zs
cmr,1989,25.07278
cmr,1990,26.37739
cmr,1991,26.41866
cmr,1992,12.52026
cmr,1993,8.04896
cmr,1994,7.47641
cmr,1995,6.84825
cmr,1996,6.79991
cmr,1997,5.52817
cmr,1998,6.43349
cmr,1999,6.7636
cmr,2000,7.24835
cmr,2001,7.84075
cmr,2002,8.06334
cmr,2003,8.23855
cmr,2004,7.79542
cmr,2005,8.40286
cmr,2006,8.12353
cmr,2007,8.28509
cmr,2008,9.23972
cmr,2009,9.64396
cmr,2010,10.77794
cmr,2011,12.32637
cmr,2012,12.41202
cmr,2013,12.96114
cmr,2014,13.72784
cmr,2015,14.19039
cmr,2016,14.37066
cmr,2017,14.06335
cmr,2018,14.68208
cod,1963,1.33858
cod,1964,1.95602
cod,1965,1.4987
cod,1966,1.69811
cod,1967,1.54138
cod,1968,1.05166
cod,1969,1.05567
cod,1970,1.68391
cod,1971,1.92566
cod,1972,2.77395
cod,1973,3.27477
cod,1974,4.58219
cod,1975,5.51839
cod,1976,4.6596
cod,1977,4.79628
cod,1978,4.90983
cod,1979,3.20562
cod,1980,2.74218
cod,1981,2.31537
cod,1982,2.42188
cod,1983,1.98652
cod,1984,1.58914
cod,1985,1.56243
cod,1986,2.23316
cod,1987,2.83273
cod,1988,2.3775
cod,1989,1.99782
cod,1990,1.80968
cod,1991,0.68367
cod,1992,0.92618
cod,1993,1.211
cod,1994,1.05686
cod,1995,1.06312
cod,2000,0.77625
cod,2001,0.5439
cod,2002,0.49139
cod,2003,0.79599
cod,2004,1.09524
cod,2005,1.20107
cod,2006,2.08326
cod,2007,2.64687
cod,2008,4.98896
cod,2009,5.30022
cod,2010,3.72392
cod,2011,4.02297
cod,2012,4.81134
cod,2013,5.2465
cod,2014,5.71798
cod,2015,6.28551
cod,2016,7.39279
cod,2017,5.46584
cod,2018,5.85638
cod,2019,6.1674
cod,2020,7.4504
cog,1960,22.2291
cog,1961,22.82258
cog,1962,19.85294
cog,1963,22.32227
cog,1964,22.61538
cog,1965,20.12345
cog,1966,19.46494
cog,1967,19.28083
cog,1968,18.05305
cog,1969,16.92454
cog,1970,16.28553
cog,1971,16.06877
cog,1972,15.51498
cog,1973,15.3154
cog,1974,15.09155
cog,1975,17.17397
cog,1976,19.87133
cog,1977,20.70691
cog,1978,19.87948
cog,1979,17.87725
cog,1980,15.53718
cog,1981,17.39007
cog,1982,18.47239
cog,1983,19.01289
cog,1984,18.83735
cog,1985,20.72971
cog,1986,31.67958
cog,1987,27.06706
cog,1988,16.24036
cog,1989,14.73396
cog,1990,15.69226
cog,1991,15.99675
cog,1992,15.75631
cog,1993,8.6857
cog,1994,7.69809
cog,1995,8.11238
cog,1996,7.5472
cog,1997,7.85771
cog,1998,9.73915
cog,1999,10.90175
cog,2000,4.78055
cog,2001,4.89743
cog,2002,2.86607
cog,2003,3.63584
cog,2004,2.93265
cog,2005,2.21036
cog,2006,2.01042
cog,2007,2.17002
cog,2008,3.2133
cog,2009,4.87224
cog,2010,5.97974
cog,2011,7.16939
cog,2012,7.41275
cog,2013,8.87867
cog,2014,11.16385
cog,2015,15.92461
cog,2016,19.18942
cog,2017,16.83681
cog,2018,14.05362
cog,2019,13.35385
col,1960,22.94863
col,1961,24.27271
col,1962,24.32805
col,1963,22.59135
col,1964,20.517
col,1965,20.64211
col,1966,21.29494
col,1967,21.56821
col,1968,23.52784
col,1969,25.61399
col,1970,25.80215
col,1971,23.70194
col,1972,21.75314
col,1973,19.00354
col,1974,29.61841
col,1975,29.78662
col,1976,28.59489
col,1977,27.36132
col,1978,27.80809
col,1979,27.19737
col,1980,30.46462
col,1981,32.82226
col,1982,34.17446
col,1983,36.73227
col,1984,37.32249
col,1985,35.62752
col,1987,25.48998
col,1988,23.22072
col,1990,25.91059
col,1991,23.40431
col,1992,25.24216
col,1993,28.67135
col,1994,31.07361
col,1995,33.66343
col,1996,35.32348
col,1997,36.47585
col,1998,35.21855
col,1999,31.65418
col,2000,20.94747
col,2001,21.90661
col,2002,21.52331
col,2003,21.07624
col,2004,22.19914
col,2005,22.75272
col,2006,27.32933
col,2007,30.56657
col,2008,31.34288
col,2009,30.05885
col,2010,32.35296
col,2011,34.95997
col,2012,37.74485
col,2013,39.48369
col,2014,42.38461
col,2015,46.90539
col,2016,47.0542
col,2017,49.80542
col,2018,49.56732
col,2019,51.50411
col,2020,54.06661
com,1982,5.86445
com,1983,6.16133
com,1984,7.87198
com,1985,3.87866
com,1986,4.13913
com,1987,4.68562
com,1988,6.45966
com,1989,5.82009
com,1990,7.77037
com,1991,8.15259
com,1992,8.33182
com,1993,6.93944
com,1994,6.52697
com,1995,6.38546
com,1996,4.46923
com,1997,5.30166
com,1998,4.27768
com,1999,4.89729
com,2000,5.10279
com,2001,4.24062
com,2002,4.50305
com,2003,5.07329
com,2004,4.09171
com,2005,5.17524
com,2006,4.91444
com,2007,5.35041
com,2008,6.35344
com,2009,8.78334
com,2010,10.4776
com,2011,10.62819
com,2012,12.08942
com,2013,12.80508
com,2014,13.62887
com,2015,15.82203
com,2016,16.14296
com,2017,16.45922
com,2018,15.77485
com,2019,15.51955
com,2020,14.86009
cpv,1980,11.97777
cpv,1981,13.80578
cpv,1982,12.59845
cpv,1983,14.99378
cpv,1984,14.90161
cpv,1985,18.89342
cpv,1986,18.45125
cpv,1987,20.86778
cpv,1988,14.55164
cpv,1989,17.23701
cpv,1990,20.74169
cpv,1991,21.73594
cpv,1992,24.11439
cpv,1993,19.01868
cpv,1994,22.72123
cpv,1995,27.59235
cpv,1996,26.92647
cpv,1997,32.22178
cpv,1998,32.16728
cpv,1999,41.33941
cpv,2000,40.13152
cpv,2001,31.05413
cpv,2002,33.95229
cpv,2003,35.64026
cpv,2004,37.83951
cpv,2005,39.10081
cpv,2006,44.85596
cpv,2007,45.54979
cpv,2008,52.29661
cpv,2009,57.96396
cpv,2010,61.92935
cpv,2011,65.74181
cpv,2012,64.32432
cpv,2013,64.18538
cpv,2014,63.29313
cpv,2015,61.81832
cpv,2016,61.29329
cpv,2017,62.53157
cpv,2018,60.17105
cpv,2019,58.68224
cpv,2020,73.19206
cri,2005,35.86022
cri,2006,37.86298
cri,2007,43.77238
cri,2008,49.38061
cri,2009,47.65335
cri,2010,44.31413
cri,2011,46.02004
cri,2012,47.45132
cri,2013,49.72992
cri,2014,53.09845
cri,2015,55.12725
cri,2016,58.63805
cri,2017,59.68591
cri,2018,60.30446
cri,2019,56.48042
cri,2020,60.66906
cyp,2001,144.41928
cyp,2002,149.49303
cyp,2003,147.19527
cyp,2004,147.3385
cyp,2005,156.67603
cyp,2006,162.93732
cyp,2007,180.68045
cyp,2008,212.20884
cyp,2009,226.35547
cyp,2010,234.86894
cyp,2011,243.21527
cyp,2012,249.91799
cyp,2013,255.31028
cyp,2014,252.5909
cyp,2015,244.1909
cyp,2016,217.64097
cyp,2017,192.42033
cyp,2018,136.55462
cyp,2019,108.50093
cyp,2020,110.5884
cze,1993,61.59419
cze,1994,65.74793
cze,1995,65.03239
cze,1996,63.35995
cze,1997,64.56208
cze,1998,56.79051
cze,1999,51.46867
cze,2000,44.93693
cze,2001,37.11073
cze,2002,23.66497
cze,2003,24.33408
cze,2004,25.6797
cze,2005,29.22421
cze,2006,33.84079
cze,2007,38.68201
cze,2008,43.22705
cze,2009,44.97643
cze,2010,46.33076
cze,2011,48.32289
cze,2012,49.40855
cze,2013,50.60791
cze,2014,49.45673
cze,2015,49.54198
cze,2016,51.0588
cze,2017,50.90671
cze,2018,51.33832
cze,2019,50.28131
cze,2020,53.20562
deu,2001,112.41732
deu,2002,111.43073
deu,2003,109.94054
deu,2004,106.44145
deu,2005,105.44926
deu,2006,102.07037
deu,2007,97.1286
deu,2008,97.00482
deu,2009,98.76982
deu,2010,88.4913
deu,2011,84.89828
deu,2012,83.80707
deu,2013,82.09835
deu,2014,79.30779
deu,2015,78.12139
deu,2016,77.45453
deu,2017,77.59439
deu,2018,78.12421
deu,2019,79.61576
deu,2020,85.71345
dji,1985,55.94297
dji,1987,54.84809
dji,1988,52.7061
dji,1989,52.94457
dji,1990,45.44448
dji,1991,43.13835
dji,1992,41.17772
dji,1993,39.60684
dji,1994,38.30929
dji,1995,42.84729
dji,1996,44.34763
dji,1997,43.17632
dji,1998,46.061
dji,1999,28.85507
dji,2000,32.06544
dji,2001,26.44042
dji,2002,24.39622
dji,2003,22.58445
dji,2004,21.11189
dji,2005,20.07512
dji,2006,20.18291
dji,2007,22.52178
dji,2008,24.33561
dji,2009,29.34713
dji,2010,33.11017
dji,2011,30.90883
dji,2012,28.9309
dji,2013,22.16399
dji,2014,22.19727
dji,2015,21.65031
dji,2016,20.44823
dji,2017,21.25845
dji,2018,20.91994
dji,2019,20.76643
dji,2020,19.652
dma,1977,20.87731
dma,1978,22.21436
dma,1979,24.7442
dma,1980,25.32398
dma,1981,27.29082
dma,1982,27.92187
dma,1983,29.68213
dma,1984,27.59123
dma,1985,27.59368
dma,1986,23.60899
dma,1987,22.82478
dma,1988,27.86336
dma,1989,34.30748
dma,1990,38.82084
dma,1991,39.50873
dma,1992,41.77321
dma,1993,43.68144
dma,1994,43.77664
dma,1995,46.496
dma,1996,45.42532
dma,1997,47.22652
dma,1998,47.09538
dma,1999,46.86285
dma,2000,50.43327
dma,2001,47.85564
dma,2002,48.16869
dma,2003,45.37726
dma,2004,45.45469
dma,2005,48.58616
dma,2006,50.41464
dma,2007,49.12069
dma,2008,48.9566
dma,2009,48.91655
dma,2010,53.10261
dma,2011,55.615
dma,2012,59.11613
dma,2013,57.621
dma,2014,53.69767
dma,2015,51.30624
dma,2016,46.94585
dma,2017,51.17779
dma,2018,47.5259
dma,2019,40.40838
dma,2020,53.24355
dnk,1966,48.72826
dnk,1967,47.97573
dnk,1968,48.38496
dnk,1969,48.55042
dnk,1970,47.04061
dnk,1971,46.36989
dnk,1972,46.7783
dnk,1973,46.30862
dnk,1974,44.90345
dnk,1975,47.75297
dnk,1976,47.65249
dnk,1977,45.37261
dnk,1978,42.76079
dnk,1979,39.75993
dnk,1980,39.27456
dnk,1981,37.51051
dnk,1982,36.25205
dnk,1983,38.29775
dnk,1984,40.72097
dnk,1985,43.52884
dnk,1986,54.63672
dnk,1987,49.61536
dnk,1988,47.89328
dnk,1989,50.75329
dnk,1990,50.33059
dnk,1991,41.86881
dnk,1992,39.34457
dnk,1993,34.24086
dnk,1994,30.26377
dnk,1995,30.34574
dnk,1996,30.99126
dnk,1997,31.51211
dnk,1998,34.32056
dnk,1999,34.08072
dnk,2000,131.96848
dnk,2001,138.83001
dnk,2002,141.60307
dnk,2003,140.09537
dnk,2004,145.6474
dnk,2005,157.54382
dnk,2006,169.04448
dnk,2007,184.49243
dnk,2008,191.18854
dnk,2009,201.25872
dnk,2010,193.03974
dnk,2011,187.24104
dnk,2012,182.09625
dnk,2013,177.01537
dnk,2014,173.32716
dnk,2015,169.96771
dnk,2016,166.56098
dnk,2017,161.80701
dnk,2018,161.2577
dnk,2019,160.89258
dnk,2020,163.32832
dom,2004,23.64076
dom,2005,19.64944
dom,2006,18.69262
dom,2007,20.70827
dom,2008,20.72668
dom,2009,21.5498
dom,2010,22.71013
dom,2011,22.90522
dom,2012,22.49288
dom,2013,23.38975
dom,2014,25.20387
dom,2015,25.96681
dom,2016,26.85246
dom,2017,27.26288
dom,2018,27.21166
dom,2019,28.16249
dom,2020,30.51187
dza,1964,14.94764
dza,1965,18.10899
dza,1966,15.54508
dza,1967,17.23932
dza,1968,23.52473
dza,1969,32.18622
dza,1970,28.44051
dza,1971,35.00871
dza,1972,47.72994
dza,1973,49.13802
dza,1974,42.0065
dza,1975,49.96541
dza,1976,53.55385
dza,1977,49.9044
dza,1978,53.82228
dza,1979,51.98722
dza,1980,48.50831
dza,1981,52.57105
dza,1982,62.16137
dza,1983,65.06718
dza,1984,66.49738
dza,1985,68.72983
dza,1986,69.31185
dza,1987,67.53259
dza,1988,68.14678
dza,1989,63.19372
dza,1990,56.14322
dza,1991,46.28917
dza,1992,7.25482
dza,1993,6.61775
dza,1994,6.4891
dza,1995,5.19939
dza,1996,5.3649
dza,1997,3.90742
dza,1998,4.56382
dza,1999,5.38809
dza,2000,5.96564
dza,2001,8.01426
dza,2002,12.19979
dza,2003,11.22233
dza,2004,10.99778
dza,2005,11.92915
dza,2006,12.1171
dza,2007,12.9901
dza,2008,12.7958
dza,2009,16.26581
dza,2010,15.20824
dza,2011,13.71592
dza,2012,14.02531
dza,2013,16.49789
dza,2014,18.35198
dza,2015,21.71173
dza,2016,22.87581
dza,2017,24.40296
dza,2018,24.90137
dza,2019,25.80649
dza,2020,29.69491
ecu,2002,18.07338
ecu,2003,17.23809
ecu,2004,19.75733
ecu,2005,21.33376
ecu,2006,21.80098
ecu,2007,22.84918
ecu,2008,23.72307
ecu,2009,23.92434
ecu,2010,26.53761
ecu,2011,27.49061
ecu,2012,28.38307
ecu,2013,28.98464
ecu,2014,29.49311
ecu,2015,29.30889
ecu,2016,30.79023
ecu,2017,34.27716
ecu,2018,38.30789
ecu,2019,42.48932
ecu,2020,47.59481
egy,1960,17.46313
egy,1961,16.75824
egy,1962,17.83373
egy,1963,17.41829
egy,1964,16.07326
egy,1965,14.89737
egy,1966,13.59751
egy,1967,12.77418
egy,1968,14.17093
egy,1969,14.75173
egy,1970,12.29073
egy,1971,12.36781
egy,1972,11.83175
egy,1973,10.27771
egy,1974,13.21732
egy,1975,16.60008
egy,1976,17.10169
egy,1977,18.71765
egy,1978,18.32074
egy,1979,18.99575
egy,1980,13.93638
egy,1981,25.89511
egy,1982,24.70876
egy,1983,25.84812
egy,1984,26.21582
egy,1985,27.19866
egy,1986,29.22426
egy,1987,28.89515
egy,1988,28.13328
egy,1989,26.53013
egy,1990,25.52568
egy,1991,22.05863
egy,1992,22.27045
egy,1993,23.76579
egy,1994,27.90366
egy,1995,32.73382
egy,1996,36.53439
egy,1997,39.69361
egy,1998,46.55501
egy,1999,52.00182
egy,2000,51.95328
egy,2001,54.93114
egy,2002,54.6554
egy,2003,53.89763
egy,2004,54.04291
egy,2005,51.16543
egy,2006,49.29098
egy,2007,45.51522
egy,2008,42.79751
egy,2009,36.09271
egy,2010,33.0723
egy,2011,31.15492
egy,2012,27.38845
egy,2013,26.22244
egy,2014,25.60668
egy,2015,26.31639
egy,2016,34.13486
egy,2017,28.52005
egy,2018,25.54799
egy,2019,24.02463
egy,2020,27.10031
eri,1995,17.09591
eri,1996,34.64971
eri,1997,35.21083
eri,1998,46.47665
eri,1999,33.28629
eri,2000,29.19471
eri,2001,29.03012
eri,2002,28.61258
eri,2003,30.20947
eri,2004,26.94249
eri,2005,27.56324
eri,2006,25.98827
eri,2007,20.73575
eri,2008,22.06098
eri,2009,16.76807
eri,2010,21.28054
eri,2011,17.5647
eri,2012,16.15972
eri,2013,33.98681
eri,2014,53.24108
esp,2001,94.9347
esp,2002,99.31839
esp,2003,106.59943
esp,2004,116.01223
esp,2005,135.98334
esp,2006,156.76011
esp,2007,167.94798
esp,2008,171.18791
esp,2009,173.9769
esp,2010,172.03361
esp,2011,167.80072
esp,2012,158.17715
esp,2013,146.51727
esp,2014,130.61624
esp,2015,119.26085
esp,2016,111.80753
esp,2017,105.89525
esp,2018,99.57033
esp,2019,94.68223
esp,2020,108.5184
est,2004,40.30698
est,2005,56.58474
est,2006,76.23711
est,2007,83.75185
est,2008,89.6735
est,2009,101.38796
est,2010,92.80852
est,2011,78.02842
est,2012,72.92087
est,2013,69.48416
est,2014,67.27279
est,2015,68.96782
est,2016,69.79981
est,2017,64.13211
est,2018,62.22481
est,2019,59.7823
est,2020,64.84558
eth,1981,2.43336
eth,1982,2.42233
eth,1983,2.17958
eth,1984,2.15444
eth,1985,1.90341
eth,1986,1.84023
eth,1987,2.36752
eth,1988,1.70724
eth,1989,1.63896
eth,1990,1.62162
eth,1991,1.47437
eth,1992,2.12326
eth,1993,3.57798
eth,1994,4.96194
eth,1995,7.73307
eth,1996,11.93992
eth,1997,14.34541
eth,1998,16.15769
eth,1999,19.39179
eth,2000,17.62386
eth,2001,17.77855
eth,2002,17.97812
eth,2003,17.50062
eth,2004,16.52919
eth,2005,18.86579
eth,2006,20.44933
eth,2007,18.52508
eth,2008,17.71015
fin,2001,52.64911
fin,2002,55.4192
fin,2003,60.27058
fin,2004,63.72592
fin,2005,69.2459
fin,2006,73.39861
fin,2007,76.27758
fin,2008,80.10038
fin,2009,86.30294
fin,2010,88.13509
fin,2011,89.37868
fin,2012,91.77365
fin,2013,92.93709
fin,2014,92.91483
fin,2015,94.44852
fin,2016,93.99958
fin,2017,93.36901
fin,2018,94.24632
fin,2019,95.39966
fin,2020,101.03291
fji,2001,35.43373
fji,2002,55.29912
fji,2003,54.74256
fji,2004,61.11347
fji,2005,69.19158
fji,2006,79.06669
fji,2007,78.74968
fji,2008,85.91135
fji,2009,89.60557
fji,2010,83.46155
fji,2011,75.38807
fji,2012,76.80126
fji,2013,74.88875
fji,2014,72.59698
fji,2015,78.76593
fji,2016,84.42514
fji,2017,86.20668
fji,2018,92.79632
fji,2019,100.67322
fji,2020,120.55105
fra,2001,76.9794
fra,2002,76.07064
fra,2003,75.57213
fra,2004,76.61704
fra,2005,80.14888
fra,2006,84.26005
fra,2007,88.81465
fra,2008,92.52507
fra,2009,95.06807
fra,2010,95.88491
fra,2011,96.82632
fra,2012,96.55463
fra,2013,96.02019
fra,2014,94.08926
fra,2015,95.09005
fra,2016,97.37432
fra,2017,101.37182
fra,2018,104.26813
fra,2019,107.11513
fra,2020,122.44848
fsm,1995,29.59355
fsm,1996,27.52011
fsm,1997,28.13243
fsm,1998,29.97993
fsm,1999,32.13811
fsm,2000,30.69167
fsm,2001,29.01056
fsm,2002,20.84718
fsm,2003,16.31729
fsm,2004,17.97233
fsm,2005,19.76411
fsm,2006,20.67587
fsm,2007,20.99715
fsm,2008,19.86737
fsm,2009,21.08714
fsm,2010,20.58872
fsm,2011,19.49845
fsm,2012,19.33514
fsm,2013,19.65169
fsm,2014,21.16758
fsm,2015,22.83011
fsm,2016,22.63162
fsm,2017,22.76263
fsm,2018,19.8205
fsm,2019,22.07951
fsm,2020,21.97845
gab,1960,8.21622
gab,1961,10.72604
gab,1962,12.57042
gab,1963,20.2641
gab,1964,15.9705
gab,1965,13.94595
gab,1966,14.4702
gab,1967,14.19162
gab,1968,14.74622
gab,1969,15.6421
gab,1970,17.76312
gab,1971,18.5452
gab,1972,22.83594
gab,1973,20.56425
gab,1974,13.11999
gab,1975,14.41025
gab,1976,13.87081
gab,1977,18.06926
gab,1978,24.10645
gab,1979,19.13652
gab,1980,15.7693
gab,1981,16.29252
gab,1982,15.55858
gab,1983,17.72855
gab,1984,16.18243
gab,1985,20.20633
gab,1986,28.53423
gab,1987,29.74004
gab,1988,16.74836
gab,1989,15.47877
gab,1990,12.92231
gab,1991,14.63403
gab,1992,10.94436
gab,1993,10.31525
gab,1994,6.756
gab,1995,7.92178
gab,1996,6.58933
gab,1997,8.68058
gab,1998,10.77951
gab,1999,9.96367
gab,2000,8.69655
gab,2001,12.52132
gab,2002,12.31095
gab,2003,11.51835
gab,2004,9.27095
gab,2005,8.46362
gab,2006,9.55302
gab,2007,9.95223
gab,2008,8.66117
gab,2009,10.09111
gab,2010,8.21
gab,2011,9.52767
gab,2012,11.3021
gab,2013,15.01282
gab,2014,14.54173
gab,2015,14.51615
gab,2016,13.82899
gab,2017,10.29036
gab,2018,13.08269
gab,2019,13.37648
gbr,1960,17.33894
gbr,1961,17.49325
gbr,1962,17.43805
gbr,1963,19.34336
gbr,1964,20.67206
gbr,1965,20.62366
gbr,1966,19.4966
gbr,1967,19.82422
gbr,1968,19.71047
gbr,1969,19.35005
gbr,1970,19.81598
gbr,1971,20.75255
gbr,1972,28.55086
gbr,1973,33.5649
gbr,1974,35.19953
gbr,1975,28.31415
gbr,1976,27.36192
gbr,1977,26.08477
gbr,1978,25.59901
gbr,1979,25.86194
gbr,1980,26.21587
gbr,1981,30.86014
gbr,1982,34.04859
gbr,1983,37.07233
gbr,1984,42.23568
gbr,1985,43.90625
gbr,1986,77.61064
gbr,1987,82.77105
gbr,1988,91.57545
gbr,1989,102.93004
gbr,1990,104.80596
gbr,1991,102.33376
gbr,1992,101.678
gbr,1993,99.87622
gbr,1994,100.03086
gbr,1995,97.17625
gbr,1996,100.07682
gbr,1997,102.147
gbr,1998,102.54007
gbr,1999,105.59162
gbr,2000,114.94547
gbr,2001,120.22709
gbr,2002,124.98437
gbr,2003,129.47578
gbr,2004,137.11626
gbr,2005,143.03072
gbr,2006,153.61253
gbr,2007,169.50241
gbr,2008,190.55876
gbr,2009,191.4103
gbr,2010,184.17817
gbr,2011,169.66017
gbr,2012,160.04352
gbr,2013,148.56719
gbr,2014,134.52642
gbr,2015,129.59903
gbr,2016,130.70536
gbr,2017,132.33823
gbr,2018,132.61109
gbr,2019,131.30773
gbr,2020,143.68359
geo,2008,34.43633
geo,2009,32.71524
geo,2010,32.32997
geo,2011,33.67957
geo,2012,36.41034
geo,2013,40.66506
geo,2014,45.81196
geo,2015,51.05592
geo,2016,58.73272
geo,2017,58.05732
geo,2018,62.64781
geo,2019,67.65608
geo,2020,79.87618
gha,1960,4.56847
gha,1961,5.82796
gha,1962,6.18034
gha,1963,7.58182
gha,1964,6.95793
gha,1965,8.51978
gha,1966,8.45191
gha,1967,7.56649
gha,1968,8.65882
gha,1969,9.21039
gha,1970,8.25144
gha,1971,12.584
gha,1972,10.06039
gha,1973,5.34333
gha,1974,5.67682
gha,1975,5.7844
gha,1976,5.9027
gha,1977,5.01836
gha,1978,3.52116
gha,1979,2.81886
gha,1980,2.19262
gha,1981,1.84738
gha,1982,1.80235
gha,1983,1.54227
gha,1984,2.20941
gha,1985,3.1084
gha,1986,3.62811
gha,1987,3.15416
gha,1988,3.13928
gha,1989,5.84457
gha,1990,4.9287
gha,1991,3.65734
gha,1992,4.94193
gha,1993,4.83818
gha,1994,5.25003
gha,1995,5.07356
gha,1996,6.00508
gha,1997,8.19509
gha,1998,9.35885
gha,1999,12.56208
gha,2000,13.97149
gha,2001,11.88439
gha,2002,12.14954
gha,2003,12.49305
gha,2004,13.17249
gha,2005,15.54407
gha,2006,11.09359
gha,2007,14.48843
gha,2008,15.882
gha,2009,15.65806
gha,2010,15.2897
gha,2011,15.05014
gha,2012,15.64476
gha,2013,12.81123
gha,2014,14.21902
gha,2015,15.45654
gha,2016,15.05145
gha,2017,13.53451
gha,2018,11.39663
gha,2019,12.14135
gha,2020,11.48495
gin,1991,3.50148
gin,1992,3.60924
gin,1993,4.1608
gin,1994,4.3746
gin,1995,4.95682
gin,1996,4.85078
gin,1997,4.52255
gin,1998,3.6534
gin,2000,3.98838
gin,2001,4.04116
gin,2002,4.14868
gin,2003,4.22685
gin,2004,3.78549
gin,2005,5.6561
gin,2006,4.60476
gin,2007,3.26264
gin,2008,3.23943
gin,2009,2.65987
gin,2010,3.9427
gin,2011,6.81789
gin,2012,5.91858
gin,2013,7.34182
gin,2014,9.9357
gin,2015,11.82085
gin,2016,10.77226
gin,2017,9.11569
gin,2018,9.65174
gin,2019,10.23786
gin,2020,9.00527
gmb,1966,16.16213
gmb,1967,16.63944
gmb,1968,17.81924
gmb,1969,17.22635
gmb,1970,16.38366
gmb,1971,17.39738
gmb,1972,13.06588
gmb,1973,16.35938
gmb,1974,14.69189
gmb,1975,11.02521
gmb,1976,15.66679
gmb,1977,16.97141
gmb,1978,21.12165
gmb,1979,21.34923
gmb,1980,23.87082
gmb,1981,24.18779
gmb,1982,21.08158
gmb,1983,24.67862
gmb,1984,25.118
gmb,1985,24.34041
gmb,1986,15.09179
gmb,1987,11.96694
gmb,1988,11.82258
gmb,1989,11.01989
gmb,1990,10.99268
gmb,1991,5.17667
gmb,1992,3.72722
gmb,1993,5.47709
gmb,1994,5.62666
gmb,1995,4.83618
gmb,1996,4.37322
gmb,1997,5.44503
gmb,1998,5.70956
gmb,1999,6.60631
gmb,2000,6.74107
gmb,2001,8.3214
gmb,2002,10.68994
gmb,2003,11.75794
gmb,2004,5.03258
gmb,2005,5.85224
gmb,2006,7.21292
gmb,2007,7.54851
gmb,2008,8.73271
gmb,2009,9.16645
gmb,2010,9.49108
gmb,2011,10.40755
gmb,2012,10.07965
gmb,2013,9.981
gmb,2014,8.83119
gmb,2017,6.09222
gmb,2018,7.05227
gmb,2019,8.20706
gmb,2020,7.9082
gnb,1986,19.43924
gnb,1987,16.72224
gnb,1988,16.90408
gnb,1989,17.63777
gnb,1990,22.00449
gnb,1991,13.33294
gnb,1992,10.15684
gnb,1993,11.88736
gnb,1994,14.28672
gnb,1995,8.68017
gnb,1996,6.69275
gnb,1997,7.08227
gnb,1998,10.31133
gnb,1999,7.13422
gnb,2000,4.59919
gnb,2001,0.40258
gnb,2002,0
gnb,2003,0.73849
gnb,2004,1.24803
gnb,2005,1.5963
gnb,2006,2.33521
gnb,2007,3.47385
gnb,2008,5.62054
gnb,2009,4.75196
gnb,2010,7.03475
gnb,2011,9.13882
gnb,2012,12.96684
gnb,2013,12.7152
gnb,2014,14.45693
gnb,2015,8.55299
gnb,2016,7.39846
gnb,2017,12.74801
gnb,2018,14.30931
gnb,2019,14.79898
gnb,2020,16.20795
gnq,1985,23.3915
gnq,1986,31.6058
gnq,1987,26.79134
gnq,1988,24.62591
gnq,1989,27.65508
gnq,1990,25.77133
gnq,1991,38.2327
gnq,1992,21.2195
gnq,1993,5.16565
gnq,1994,4.02012
gnq,1995,4.79762
gnq,1996,5.21036
gnq,1997,4.65452
gnq,1998,6.46172
gnq,1999,5.56637
gnq,2000,3.63342
gnq,2001,3.47008
gnq,2002,4.16905
gnq,2003,3.58879
gnq,2004,2.72215
gnq,2005,2.14853
gnq,2006,2.37293
gnq,2007,2.80267
gnq,2008,4.10405
gnq,2009,5.81946
gnq,2010,6.07829
gnq,2011,6.40648
gnq,2012,4.83205
gnq,2013,6.86316
gnq,2014,8.10848
gnq,2015,12.52625
gnq,2016,14.94686
gnq,2017,14.12143
gnq,2018,14.18825
gnq,2019,15.16857
grc,2001,50.08139
grc,2002,53.3416
grc,2003,57.15327
grc,2004,62.29125
grc,2005,72.00529
grc,2006,76.27734
grc,2007,84.54043
grc,2008,89.28991
grc,2009,88.01807
grc,2010,112.54572
grc,2011,119.29916
grc,2012,118.56526
grc,2013,118.61119
grc,2014,117.12069
grc,2015,112.78635
grc,2016,108.59847
grc,2017,100.91781
grc,2018,91.74434
grc,2019,81.00173
grc,2020,82.3359
grd,1977,26.32837
grd,1978,25.17587
grd,1979,23.30546
grd,1980,24.1578
grd,1981,24.05238
grd,1982,23.26589
grd,1983,21.40307
grd,1984,20.68128
grd,1985,24.21683
grd,1986,30.02241
grd,1987,32.51173
grd,1988,33.33055
grd,1989,37.82153
grd,1990,36.05753
grd,1991,35.40709
grd,1992,37.61733
grd,1993,49.44943
grd,1994,47.23173
grd,1995,47.3322
grd,1996,49.99329
grd,1997,55.52393
grd,1998,56.86971
grd,1999,59.00216
grd,2000,62.55812
grd,2001,63.08052
grd,2002,61.43225
grd,2003,58.46475
grd,2004,61.61799
grd,2005,57.95106
grd,2006,64.87667
grd,2007,68.79352
grd,2008,70.07705
grd,2009,79.37712
grd,2010,83.98011
grd,2011,84.87598
grd,2012,82.80473
grd,2013,74.25652
grd,2014,65.20626
grd,2015,57.3214
grd,2016,53.72278
grd,2017,51.06691
grd,2018,50.64532
grd,2019,49.57937
grd,2020,59.47187
gtm,2001,22.76671
gtm,2002,21.56157
gtm,2003,26.65441
gtm,2004,26.63085
gtm,2005,25.76644
gtm,2006,28.82849
gtm,2007,28.64103
gtm,2008,27.76136
gtm,2009,25.75636
gtm,2010,24.21806
