geo,time,nv_mnf_fbto_zs_un
aus,2011,23.5651
aus,2012,24.92326
aus,2013,26.67996
aus,2014,27.13435
aus,2015,26.55258
aus,2016,25.6789
aus,2017,25.46418
aus,2018,24.77237
aus,2019,24.94678
aut,1963,18.71998
aut,1964,18.7264
aut,1965,18.9825
aut,1966,19.71517
aut,1967,20.31701
aut,1968,19.58122
aut,1969,18.84535
aut,1970,15.65985
aut,1971,16.50201
aut,1972,16.44558
aut,1973,15.56338
aut,1974,13.02027
aut,1975,14.47615
aut,1976,16.82283
aut,1977,17.09
aut,1978,16.66114
aut,1979,16.2316
aut,1980,15.68209
aut,1981,15.85771
aut,1982,16.36952
aut,1983,16.66118
aut,1984,16.31881
aut,1985,16.1657
aut,1986,16.02678
aut,1987,16.13571
aut,1988,15.12659
aut,1989,14.44715
aut,1990,14.56107
aut,1991,14.72494
aut,1992,16.10192
aut,1993,16.85852
aut,1994,15.9601
aut,1995,11.60503
aut,1996,11.73091
aut,1997,10.92907
aut,1998,10.47768
aut,1999,9.51677
aut,2000,9.91231
aut,2001,8.94379
aut,2002,10.19874
aut,2003,10.14072
aut,2004,9.78
aut,2005,9.10715
aut,2006,8.7876
aut,2007,8.83009
aut,2008,9.03802
aut,2009,10.69013
aut,2010,10.4434
aut,2011,9.85057
aut,2012,10.60265
aut,2013,10.6371
aut,2014,10.36273
aut,2015,10.74634
aut,2016,10.7942
aut,2017,10.92776
aut,2018,10.58576
aut,2019,10.58578
aze,2001,42.00156
aze,2002,39.56114
aze,2003,39.31626
aze,2004,35.1465
aze,2005,26.37956
aze,2006,14.80318
aze,2007,18.0685
aze,2008,14.80981
aze,2009,26.43287
aze,2010,27.25356
aze,2011,28.72141
aze,2012,28.91847
aze,2013,27.47361
aze,2014,25.48191
aze,2015,25.09836
aze,2016,24.98473
aze,2017,24.78315
aze,2018,22.13241
aze,2019,22.13199
bdi,1971,52.53153
bdi,1972,53.95833
bdi,1973,59.4586
bdi,1974,59.87191
bdi,1975,54.08994
bdi,1976,61.23724
bdi,1977,61.08499
bdi,1978,71.57297
bdi,1979,81.43739
bdi,1980,77.81281
bdi,1983,74.88681
bdi,1986,80.02374
bdi,1987,81.4777
bdi,1988,82.15474
bdi,1989,84.60721
bdi,1990,82.6508
bdi,1991,83.11598
bdi,2007,80.77546
bdi,2008,87.50277
bdi,2009,88.93148
bdi,2010,84.74075
bdi,2011,90.79023
bdi,2012,88.50869
bdi,2013,87.62715
bdi,2014,87.62715
bdi,2015,87.62715
bel,1963,18.89345
bel,1964,17.87148
bel,1965,17.88126
bel,1966,17.72075
bel,1967,18.99557
bel,1968,18.88073
bel,1969,17.50361
bel,1970,16.98734
bel,1971,17.3223
bel,1972,17.17429
bel,1973,16.00621
bel,1974,15.29453
bel,1975,16.74632
bel,1976,16.44488
bel,1977,16.7421
bel,1978,17.13663
bel,1979,17.05329
bel,1980,16.84555
bel,1981,18.30015
bel,1982,18.79531
bel,1983,19.18667
bel,1984,18.83188
bel,1985,18.3488
bel,1986,18.14413
bel,1987,18.3433
bel,1988,16.75811
bel,1989,16.5178
bel,1990,16.94326
bel,1991,18.06851
bel,1992,18.18279
bel,1993,18.61274
bel,1994,18.32921
bel,1995,13.32131
bel,1996,12.96251
bel,1997,13.02032
bel,1998,12.9351
bel,1999,12.495
bel,2000,11.7617
bel,2001,12.59459
bel,2002,12.59459
bel,2003,12.89031
bel,2004,13.13117
bel,2005,12.90231
bel,2006,12.21854
bel,2007,12.54923
bel,2008,13.12963
bel,2009,15.47965
bel,2010,14.32431
bel,2011,14.87625
bel,2012,15.29138
bel,2013,15.40621
bel,2014,15.85165
bel,2015,15.69844
bel,2016,15.36786
bel,2017,15.21579
bel,2018,16.28028
bel,2019,16.28033
ben,1974,58.98777
ben,1975,59.14338
ben,1976,57.01601
ben,1977,57.91397
ben,1978,57.13755
ben,1979,57.29418
ben,1980,59.389
ben,1981,58.41786
bfa,1974,61.8952
bfa,1975,61.59683
bfa,1976,61.25605
bfa,1977,61.48261
bfa,1978,61.64411
bfa,1979,61.80342
bfa,1980,59.36756
bfa,1981,58.14636
bfa,1982,63.88489
bfa,1983,63.6831
bgd,1967,40.32061
bgd,1968,33.25124
bgd,1969,29.41764
bgd,1970,29.89145
bgd,1971,27.73413
bgd,1972,24.54809
bgd,1973,38.73562
bgd,1974,34.52968
bgd,1975,33.56359
bgd,1976,34.06653
bgd,1977,33.55473
bgd,1978,30.5559
bgd,1979,26.75385
bgd,1980,23.59003
bgd,1981,23.9103
bgd,1982,26.15859
bgd,1983,26.90635
bgd,1984,25.801
bgd,1985,24.61449
bgd,1986,23.42054
bgd,1987,23.81517
bgd,1988,21.11472
bgd,1989,22.81798
bgd,1990,23.93781
bgd,1991,25.60979
bgd,1992,25.4645
bgd,1995,27.89085
bgd,1998,24.2663
bgd,2006,14.76321
bgd,2012,13.53831
bgd,2018,15.42252
bgr,1996,23.19081
bgr,1997,19.49663
bgr,1998,21.61811
bgr,1999,22.57043
bgr,2000,19.51079
bgr,2001,19.10963
bgr,2002,17.8676
bgr,2003,18.36834
bgr,2004,16.35674
bgr,2005,17.01819
bgr,2006,16.48637
bgr,2007,16.49777
bgr,2008,20.15661
bgr,2009,21.20853
bgr,2010,22.40546
bgr,2011,19.17823
bgr,2012,20.27544
bgr,2013,19.60407
bgr,2014,18.28764
bgr,2015,17.05069
bgr,2016,15.91544
bgr,2017,14.5415
bgr,2018,16.07037
bgr,2019,16.07037
bhr,2001,6.61224
bhr,2002,6.39019
bhr,2003,6.68411
bhr,2004,7.15536
bhr,2005,6.40523
bhr,2006,8.12006
bhr,2007,6.31784
bhr,2008,5.85963
bhr,2009,9.1373
bhr,2010,9.9624
bhr,2011,9.34452
bhr,2012,10.54151
bhr,2013,11.09699
bhr,2014,12.48763
bhr,2015,13.34361
bhr,2016,1.23282
bhr,2017,1.23282
bhr,2018,1.23282
bhs,1983,13.01639
bhs,1986,34.26587
bhs,1987,51.92597
bhs,1989,45.96558
bhs,1990,45.54222
bhs,1991,57.26556
bhs,1992,46.25209
bhs,1995,49.22887
bhs,1996,65.61765
bhs,1997,55.71697
bhs,1998,53.98078
bih,1990,11.84517
bih,1991,13.37445
bih,2010,23.37204
bih,2011,23.52477
bih,2012,24.0642
bih,2013,20.88375
bih,2014,18.63211
bih,2015,19.91559
bih,2016,21.01661
bih,2017,17.92601
bih,2018,15.61773
bih,2019,15.8927
blr,2005,18.95834
blr,2006,18.95834
blr,2007,18.95834
blr,2008,18.95834
blr,2009,23.84164
blr,2010,21.21607
blr,2011,14.76555
blr,2012,15.91237
blr,2013,22.2095
blr,2014,23.24539
blr,2015,20.8946
blr,2016,26.98457
blr,2017,24.93799
blr,2018,22.48625
blr,2019,22.48625
blz,1989,67.73635
blz,1990,64.60544
blz,1991,58.27789
blz,1992,57.32804
bmu,1996,9.85771
bmu,1997,9.85771
bmu,1998,9.85771
bmu,1999,9.84704
bmu,2000,9.84704
bmu,2001,9.84704
bmu,2002,9.84704
bmu,2003,9.84704
bmu,2004,9.84704
bmu,2005,9.84704
bmu,2006,9.84704
bmu,2007,9.84704
bmu,2008,9.84704
bmu,2009,9.84704
bmu,2010,9.84704
bmu,2011,9.84704
bmu,2012,9.84704
bmu,2013,9.80287
bmu,2014,10.72737
bmu,2015,10.93336
bmu,2016,11.9555
bmu,2017,12.97203
bmu,2018,11.35567
bol,1970,46.64311
bol,1971,47.29521
bol,1972,47.13715
bol,1973,53.33333
bol,1974,46.83245
bol,1975,54.57967
bol,1976,47.41867
bol,1977,42.16623
bol,1978,40.63576
bol,1979,38.53925
bol,1980,27.51452
bol,1981,37.02985
bol,1982,37.42209
bol,1983,53.70155
bol,1984,52.10761
bol,1985,58.74668
bol,1986,28.8807
bol,1987,33.33046
bol,1988,30.14657
bol,1989,32.64595
bol,1990,27.69659
bol,1991,31.04416
bol,1992,33.4667
bol,1993,31.1287
bol,1994,33.7665
bol,1995,35.5769
bol,1996,30.94022
bol,1997,33.16219
bol,1998,34.63346
bol,1999,36.55595
bol,2000,36.75314
bol,2001,39.00713
bol,2002,39.00714
bol,2003,39.00714
bol,2004,39.00714
bol,2005,39.00714
bol,2006,48.91633
bol,2007,48.91633
bol,2008,48.91633
bol,2009,48.91633
bol,2010,48.9627
bol,2012,49.3912
bol,2013,49.3912
bol,2014,49.3912
bra,1990,13.63504
bra,1992,16.18942
bra,1993,15.68542
bra,1994,16.37042
bra,1995,16.6046
bra,1996,20.75623
bra,1997,21.12258
bra,1998,20.43851
bra,1999,19.35995
bra,2000,16.65592
bra,2001,18.71903
bra,2002,18.65581
bra,2003,19.01511
bra,2004,17.89533
bra,2005,19.03703
bra,2006,19.02249
bra,2007,18.2193
bra,2008,14.45022
bra,2009,17.16157
bra,2010,17.66047
bra,2011,18.85356
bra,2012,20.80533
bra,2013,19.35408
bra,2014,19.8764
bra,2015,23.36575
bra,2016,22.97456
bra,2017,23.05956
bra,2018,20.9433
bra,2019,20.9433
brb,1970,40.51439
brb,1971,39.30868
brb,1972,38.33419
brb,1973,35.71896
brb,1974,39.46241
brb,1975,40.46363
brb,1976,33.62549
brb,1977,31.22024
brb,1978,45.32636
brb,1979,34.4834
brb,1980,35.36554
brb,1981,42.117
brb,1982,33.13323
brb,1983,24.45076
brb,1984,30.84045
brb,1985,42.37143
brb,1986,42.45797
brb,1987,42.95444
brb,1988,41.30333
brb,1989,45.12723
brb,1990,43.21954
brb,1991,34.6126
brb,1992,30.70237
brb,1993,34.09025
brb,1994,36.48599
brb,1995,37.0596
brb,1996,35.87862
brb,1997,35.87862
bwa,1981,40.26549
bwa,1982,52.39241
bwa,1983,47.30047
bwa,1984,54.26829
bwa,1985,51.72414
bwa,1986,55.12821
bwa,1987,60.66155
bwa,1988,52.14692
bwa,1992,51.17861
bwa,1993,45.56398
bwa,1994,49.86193
bwa,1995,44.25511
bwa,1996,25.45755
bwa,1997,37.01537
bwa,1998,23.06932
bwa,1999,22.6656
bwa,2000,20.25511
bwa,2001,20.42426
bwa,2002,19.31988
bwa,2003,20.37073
bwa,2004,20.37026
bwa,2005,22.03252
bwa,2006,23.1258
bwa,2007,17.71502
bwa,2008,21.25546
bwa,2009,24.47719
bwa,2010,27.70398
bwa,2011,26.97804
bwa,2012,28.76042
bwa,2013,26.40458
bwa,2014,24.74076
bwa,2015,24.19379
bwa,2016,24.31934
bwa,2017,23.7189
bwa,2018,23.75697
bwa,2019,23.75697
caf,1973,34.59684
caf,1974,37.65341
caf,1975,47.09939
caf,1976,47.84755
caf,1977,35.32009
caf,1978,38.44201
caf,1980,49.00453
caf,1981,49.74916
caf,1982,70.67408
caf,1983,32.77732
caf,1985,54.5156
caf,1986,98.08457
caf,1987,79.60631
caf,1988,63.71552
caf,1989,57.60642
caf,1990,57.47086
caf,1991,69.441
caf,1992,69.27232
caf,1993,71.13613
can,1963,16.45963
can,1964,16.14035
can,1965,15.53583
can,1966,15.47826
can,1967,15.68595
can,1968,15.12087
can,1969,14.90562
can,1970,15.54041
can,1971,15.51167
can,1972,15.01251
can,1973,14.58983
can,1974,13.47303
can,1975,14.76245
can,1976,14.7121
can,1977,14.96389
can,1978,14.51672
can,1979,13.68159
can,1980,13.84637
can,1981,13.85107
can,1982,16.14399
can,1983,15.58712
can,1984,14.61677
can,1985,14.55066
can,1986,14.59108
can,1987,14.31465
can,1988,13.60996
can,1989,13.52148
can,1990,15.44896
can,1991,17.51104
can,1992,18.08591
can,1993,16.56946
can,1994,15.27496
can,1995,13.4912
can,1996,14.33207
can,1997,13.72229
can,1998,14.39201
can,1999,13.73389
can,2000,11.91041
can,2001,13.02999
can,2002,12.79568
can,2003,13.54732
can,2004,13.81423
can,2005,14.10863
can,2006,13.84349
can,2007,14.89269
can,2008,15.55077
can,2009,18.05082
can,2010,17.09536
can,2011,17.08947
can,2012,16.66919
can,2013,17.39584
can,2014,16.6967
can,2015,16.49703
can,2016,18.02388
can,2017,17.25087
can,2018,16.53669
can,2019,16.53668
che,1986,10.22286
che,1987,10.36789
che,1988,9.5862
che,1989,9.44605
che,1990,9.6209
che,1991,9.7986
che,1992,10.29645
che,1993,10.27057
che,1994,10.17756
che,1995,10.06004
che,1996,9.99717
che,1997,7.84403
che,1998,7.84769
che,1999,7.75962
che,2000,7.68913
che,2001,8.03333
che,2002,7.83619
che,2003,8.16976
che,2004,7.79929
che,2005,6.73034
che,2006,6.77753
che,2007,6.21719
che,2008,6.1739
che,2009,7.85748
che,2010,7.55566
che,2011,7.65027
che,2012,7.97789
che,2013,8.67332
che,2014,8.67332
che,2015,9.15701
che,2016,9.26824
che,2017,9.35213
che,2018,8.70135
che,2019,8.92626
chl,1963,25.1497
chl,1964,25.39683
chl,1965,23.96907
chl,1966,24.77876
chl,1967,24
chl,1968,17.866
chl,1969,17.7521
chl,1970,16.85152
chl,1971,16.31186
chl,1972,20.34137
chl,1973,20.5167
chl,1974,17.94666
chl,1975,21.81881
chl,1976,21.89445
chl,1977,26.11146
chl,1978,28.39108
chl,1979,26.72728
chl,1980,26.65594
chl,1981,25.84766
chl,1982,29.14685
chl,1983,27.65965
chl,1984,26.87039
chl,1985,25.1974
chl,1986,26.48368
chl,1987,25.76411
chl,1988,25.04791
chl,1989,24.33316
chl,1990,25.34282
chl,1991,27.98179
chl,1992,28.10008
chl,1993,28.42079
chl,1994,28.82072
chl,2013,40.34346
chl,2014,39.14132
chl,2015,27.99123
chl,2016,39.36773
chl,2017,41.25513
chl,2018,38.33368
chl,2019,38.33368
chn,1980,10.04228
chn,1981,11.64008
chn,1982,12.75765
chn,1983,12.44184
chn,1984,12.31219
chn,1985,11.64456
chn,1986,12.38973
chn,1987,12.89472
chn,1988,13.52679
chn,1989,13.48825
chn,1990,14.53955
chn,1991,14.67145
chn,1992,13.29776
chn,1993,12.77359
chn,1994,14.05036
chn,1995,13.53878
chn,1996,15.11714
chn,1997,16.00393
chn,1998,16.15181
chn,1999,15.50936
chn,2000,14.38889
chn,2001,14.18018
chn,2002,14.33609
chn,2003,12.84191
chn,2004,11.96732
chn,2005,12.14926
chn,2006,11.8459
chn,2007,11.80563
chn,2008,11.80563
chn,2009,11.80563
chn,2010,11.80563
chn,2011,11.82508
chn,2012,11.82508
chn,2013,11.82508
chn,2014,11.82508
chn,2015,11.82508
chn,2016,11.82508
chn,2017,11.82508
chn,2018,11.82508
civ,1965,32.48235
civ,1966,26.26339
civ,1967,26.4101
civ,1968,26.23388
civ,1969,23.99959
civ,1970,26.9535
civ,1971,28.6874
civ,1972,29.34463
civ,1973,29.63758
civ,1974,37.61787
civ,1975,26.77683
civ,1976,26.40654
civ,1977,26.1014
civ,1978,26.27492
civ,1979,29.86698
civ,1980,34.85324
civ,1981,31.52209
civ,1982,31.0884
civ,1986,32.38289
civ,1987,32.01581
civ,1988,34.02647
civ,1989,38.28571
civ,1994,34.70957
civ,1995,37.84668
civ,1996,36.85559
civ,1997,42.00649
cmr,1970,50.4354
cmr,1971,50.99362
cmr,1972,55.38764
cmr,1974,53.70129
cmr,1975,49.33904
cmr,1976,50.77143
cmr,1977,54.93719
cmr,1978,58.5033
cmr,1979,63.11096
cmr,1980,55.70298
cmr,1981,49.18789
cmr,1982,49.45696
cmr,1983,48.48618
cmr,1984,47.58353
cmr,1989,42.30648
cmr,1990,60.83733
cmr,1991,43.88893
cmr,1992,51.83422
cmr,1993,38.91389
cmr,1994,30.78926
cmr,1995,32.35591
cmr,1996,42.63465
cmr,1997,32.77429
cmr,1998,35.09182
cmr,1999,47.45536
cmr,2000,36.49178
cmr,2001,32.9896
cmr,2002,37.03968
cod,1968,70.03175
cod,1969,65.20152
cod,1970,65.37081
cod,1971,57.44154
cod,1972,54.57024
cod,1973,49.76672
cod,1974,53.57045
cod,1975,54.23997
cod,1976,43.50987
cod,1977,49.68123
cod,1981,34.66494
cod,1982,30.87957
cod,1983,36.45036
cod,1984,48.99614
cod,1985,43.44041
cod,1986,55.48071
cod,1987,52.81055
cod,1988,57.61488
cod,2000,72.97474
cod,2001,68.947
cod,2002,64.4288
cod,2003,80.14706
cod,2004,80.21259
cod,2005,80.21807
cod,2006,78.06228
cod,2007,79.65475
cod,2008,76.35103
cod,2009,74.54337
cog,1968,70.03175
cog,1969,65.20152
cog,1970,65.37081
cog,1971,57.44154
cog,1972,54.57024
cog,1973,49.76672
cog,1974,53.57045
cog,1975,54.23997
cog,1976,43.50987
cog,1977,49.68123
cog,1981,34.66494
cog,1982,30.87957
cog,1983,36.45036
cog,1984,48.99614
cog,1985,43.44041
cog,1986,55.48071
cog,1987,52.81055
cog,1988,57.61488
cog,2000,72.97474
cog,2001,68.947
cog,2002,64.4288
cog,2003,80.14706
cog,2004,80.21259
cog,2005,80.21807
cog,2006,78.06228
cog,2007,79.65475
cog,2008,76.35103
cog,2009,74.54337
col,1963,32.96077
col,1964,35.62024
col,1965,35.78045
col,1966,33.41049
col,1967,33.39396
col,1968,32.84381
col,1969,31.01085
col,1970,31.06229
col,1971,30.29179
col,1972,30.46078
col,1973,28.78914
col,1974,27.90076
col,1975,29.93634
col,1976,29.17427
col,1977,26.4885
col,1978,27.19389
col,1979,29.76576
col,1980,29.88978
col,1981,30.47322
col,1982,31.53248
col,1983,34.21282
col,1984,32.8091
col,1985,36.09086
col,1986,38.49266
col,1987,31.60337
col,1988,30.43992
col,1989,30.5223
col,1990,30.54075
col,1991,30.65258
col,1992,30.25918
col,1993,27.64052
col,1994,30.64376
col,1995,30.0576
col,1996,30.77307
col,1997,30.34117
col,1998,32.27666
col,1999,33.49205
col,2000,30.13266
col,2001,30.18255
col,2002,30.57607
col,2003,28.40652
col,2004,26.97267
col,2005,26.91188
col,2006,26.3399
col,2007,26.27074
col,2008,29.46764
col,2009,32.12275
col,2010,35.77104
col,2011,30.5324
col,2012,30.8649
col,2013,30.75132
col,2014,31.77135
col,2015,31.87796
col,2016,34.64627
col,2017,35.99175
col,2018,34.73888
col,2019,34.73888
cpv,2016,67.38464
cpv,2017,60.59961
cri,1963,57.92035
cri,1964,56.06592
cri,1965,52.73486
cri,1966,52.00483
cri,1967,49.66762
cri,1968,47.24317
cri,1969,46.87665
cri,1970,47.6148
cri,1971,45.98709
cri,1972,45.79768
cri,1973,45.95609
cri,1974,45.36762
cri,1975,44.59117
cri,1976,45.21964
cri,1977,47.26106
cri,1978,47.44852
cri,1979,47.55542
cri,1980,45.89059
cri,1981,44.95555
cri,1982,41.32989
cri,1983,45.51574
cri,1984,47.12459
cri,1985,48.45796
cri,1986,49.24116
cri,1987,46.44122
cri,1988,47.08974
cri,1989,46.80787
cri,1990,47.09791
cri,1991,38.8925
cri,1992,39.3602
cri,1993,40.48276
cri,1994,41.20337
cri,1995,43.63324
cri,1996,44.87002
cri,1997,45.75254
cri,1998,46.2901
cri,1999,46.58175
cri,2000,45.3562
cri,2001,45.47256
cri,2002,42.42479
cri,2003,44.31355
cri,2004,37.82868
cri,2005,37.10994
cri,2006,34.82952
cri,2007,37.21927
cri,2008,37.86654
cri,2009,40.83544
cri,2010,40.05173
cri,2011,40.81562
cri,2012,39.73716
cri,2013,40.31402
cri,2014,40.98902
cri,2015,43.28846
cri,2016,41.91708
cri,2017,39.13271
cri,2018,38.57518
cri,2019,38.57518
cub,1976,55.46828
cub,1977,55.44727
cub,1978,52.70738
cub,1979,55.05095
cub,1980,55.42412
cub,1981,61.72072
cub,1982,65.12726
cub,1983,60.38487
cub,1984,62.25886
cub,1985,63.15891
cub,1986,62.08819
cub,1987,64.54101
cub,1988,66.7813
cub,1989,67.02509
cyp,1963,38.75451
cyp,1964,40.95804
cyp,1965,41.8534
cyp,1966,42.18667
cyp,1967,39.99189
cyp,1968,37.73526
cyp,1969,37.89512
cyp,1970,35.37872
cyp,1971,34.79904
