geo,time,sp_pop_1564_to_zs
arg,2016,64.06057
arg,2017,64.08352
arg,2018,64.12128
arg,2019,64.16137
arg,2020,64.19818
arm,1960,54.99709
arm,1961,54.11642
arm,1962,53.46286
arm,1963,53.02309
arm,1964,52.76753
arm,1965,52.69389
arm,1966,52.80861
arm,1967,53.14974
arm,1968,53.68656
arm,1969,54.3562
arm,1970,55.10513
arm,1971,56.13821
arm,1972,57.09191
arm,1973,58.00432
arm,1974,58.94407
arm,1975,59.93214
arm,1976,60.71611
arm,1977,61.58136
arm,1978,62.44039
arm,1979,63.18344
arm,1980,63.77032
arm,1981,64.18877
arm,1982,64.44363
arm,1983,64.57485
arm,1984,64.65153
arm,1985,64.70458
arm,1986,64.72736
arm,1987,64.71583
arm,1988,64.64167
arm,1989,64.4965
arm,1990,64.32405
arm,1991,63.89795
arm,1992,63.44406
arm,1993,63.00603
arm,1994,62.63641
arm,1995,62.36124
arm,1996,62.50126
arm,1997,62.81357
arm,1998,63.25149
arm,1999,63.72758
arm,2000,64.17314
arm,2001,64.76079
arm,2002,65.2066
arm,2003,65.59084
arm,2004,66.04472
arm,2005,66.63854
arm,2006,67.1672
arm,2007,67.85995
arm,2008,68.59883
arm,2009,69.19887
arm,2010,69.54547
arm,2011,69.69531
arm,2012,69.67964
arm,2013,69.522
arm,2014,69.29291
arm,2015,69.04257
arm,2016,68.76106
arm,2017,68.44897
arm,2018,68.11276
arm,2019,67.75038
arm,2020,67.36478
atg,1960,52.77937
atg,1961,52.67541
atg,1962,52.55278
atg,1963,52.40027
atg,1964,52.22845
atg,1965,52.04607
atg,1966,51.997
atg,1967,51.88681
atg,1968,51.71542
atg,1969,51.52006
atg,1970,51.41094
atg,1971,52.16837
atg,1972,52.82772
atg,1973,53.34957
atg,1974,53.72782
atg,1975,54.00399
atg,1976,54.72606
atg,1977,55.38217
atg,1978,55.90302
atg,1979,56.27583
atg,1980,56.5457
atg,1981,57.21521
atg,1982,57.82709
atg,1983,58.33266
atg,1984,58.71395
atg,1985,59.00851
atg,1986,59.61557
atg,1987,60.19897
atg,1988,60.66763
atg,1989,61.02922
atg,1990,61.25256
atg,1991,61.64565
atg,1992,62.03875
atg,1993,62.38503
atg,1994,62.65252
atg,1995,62.88481
atg,1996,63.32635
atg,1997,63.73982
atg,1998,64.09647
atg,1999,64.41332
atg,2000,64.72848
atg,2001,65.14531
atg,2002,65.51759
atg,2003,65.86003
atg,2004,66.18452
atg,2005,66.512
atg,2006,66.83474
atg,2007,67.18516
atg,2008,67.55507
atg,2009,67.93166
atg,2010,68.30213
atg,2011,68.48733
atg,2012,68.72103
atg,2013,68.95625
atg,2014,69.14609
atg,2015,69.26875
atg,2016,69.23207
atg,2017,69.19288
atg,2018,69.11908
atg,2019,68.9903
atg,2020,68.8172
aus,1960,61.2081
aus,1961,61.11533
aus,1962,61.19373
aus,1963,61.38089
aus,1964,61.58637
aus,1965,61.76062
aus,1966,61.94903
aus,1967,62.12354
aus,1968,62.2667
aus,1969,62.41008
aus,1970,62.60034
aus,1971,62.7781
aus,1972,62.96048
aus,1973,63.15748
aus,1974,63.39293
aus,1975,63.68079
aus,1976,63.82655
aus,1977,64.12142
aus,1978,64.48639
aus,1979,64.81995
aus,1980,65.07557
aus,1981,65.4398
aus,1982,65.65726
aus,1983,65.79074
aus,1984,65.93845
aus,1985,66.13663
aus,1986,66.21492
aus,1987,66.39715
aus,1988,66.61861
aus,1989,66.78263
aus,1990,66.85183
aus,1991,66.86033
aus,1992,66.78113
aus,1993,66.6626
aus,1994,66.5822
aus,1995,66.57259
aus,1996,66.55572
aus,1997,66.5982
aus,1998,66.67639
aus,1999,66.74819
aus,2000,66.7939
aus,2001,66.92791
aus,2002,67.04807
aus,2003,67.1532
aus,2004,67.24544
aus,2005,67.31412
aus,2006,67.4831
aus,2007,67.61746
aus,2008,67.68374
aus,2009,67.67152
aus,2010,67.59111
aus,2011,67.33383
aus,2012,67.08384
aus,2013,66.82679
aus,2014,66.55144
aus,2015,66.25805
aus,2016,65.90657
aus,2017,65.53094
aus,2018,65.15291
aus,2019,64.80335
aus,2020,64.49452
aut,1960,65.61549
aut,1961,65.20102
aut,1962,64.81182
aut,1963,64.41272
aut,1964,63.97571
aut,1965,63.50212
aut,1966,63.00328
aut,1967,62.5036
aut,1968,62.03937
aut,1969,61.67376
aut,1970,61.44451
aut,1971,61.29075
aut,1972,61.28767
aut,1973,61.41997
aut,1974,61.65381
aut,1975,61.96808
aut,1976,62.28434
aut,1977,62.63549
aut,1978,63.05956
aut,1979,63.60604
aut,1980,64.28344
aut,1981,64.95518
aut,1982,65.73076
aut,1983,66.52324
aut,1984,67.21621
aut,1985,67.74447
aut,1986,67.97567
aut,1987,68.12546
aut,1988,68.19588
aut,1989,68.1998
aut,1990,68.14821
aut,1991,67.96721
aut,1992,67.70164
aut,1993,67.40493
aut,1994,67.17914
aut,1995,67.09276
aut,1996,67.06033
aut,1997,67.18803
aut,1998,67.41787
aut,1999,67.63895
aut,2000,67.78295
aut,2001,67.87688
aut,2002,67.90046
aut,2003,67.87349
aut,2004,67.84319
aut,2005,67.83092
aut,2006,67.74828
aut,2007,67.68082
aut,2008,67.62299
aut,2009,67.56033
aut,2010,67.48495
aut,2011,67.42487
aut,2012,67.35892
aut,2013,67.27284
aut,2014,67.16625
aut,2015,67.03954
aut,2016,66.9202
aut,2017,66.81251
aut,2018,66.70049
aut,2019,66.56254
aut,2020,66.38382
aze,1960,55.08435
aze,1961,53.98092
aze,1962,52.87496
aze,1963,51.88179
aze,1964,51.135
aze,1965,50.69413
aze,1966,50.22163
aze,1967,50.12118
aze,1968,50.29305
aze,1969,50.60335
aze,1970,50.99307
aze,1971,51.56613
aze,1972,52.17333
aze,1973,52.86483
aze,1974,53.70735
aze,1975,54.70705
aze,1976,55.67803
aze,1977,56.75994
aze,1978,57.89967
aze,1979,59.00939
aze,1980,60.02904
aze,1981,60.8535
aze,1982,61.56003
aze,1983,62.13574
aze,1984,62.578
aze,1985,62.88632
aze,1986,62.86466
aze,1987,62.75343
aze,1988,62.58668
aze,1989,62.38468
aze,1990,62.15623
aze,1991,61.78547
aze,1992,61.4774
aze,1993,61.24128
aze,1994,61.09775
aze,1995,61.07376
aze,1996,61.21172
aze,1997,61.48418
aze,1998,61.88778
aze,1999,62.40174
aze,2000,63.00238
aze,2001,63.76139
aze,2002,64.51453
aze,2003,65.30841
aze,2004,66.19693
aze,2005,67.18463
aze,2006,68.0376
aze,2007,68.96814
aze,2008,69.8877
aze,2009,70.67574
aze,2010,71.26638
aze,2011,71.57633
aze,2012,71.70604
aze,2013,71.67596
aze,2014,71.5542
aze,2015,71.38959
aze,2016,71.02714
aze,2017,70.72265
aze,2018,70.43525
aze,2019,70.11169
aze,2020,69.74309
bdi,1960,53.24368
bdi,1961,52.92101
bdi,1962,52.52516
bdi,1963,52.13571
bdi,1964,51.87057
bdi,1965,51.76968
bdi,1966,51.4154
bdi,1967,51.26333
bdi,1968,51.26177
bdi,1969,51.34767
bdi,1970,51.50563
bdi,1971,51.27934
bdi,1972,51.16369
bdi,1973,51.15186
bdi,1974,51.21413
bdi,1975,51.30999
bdi,1976,51.47158
bdi,1977,51.66012
bdi,1978,51.84928
bdi,1979,52.02649
bdi,1980,52.17783
bdi,1981,51.87556
bdi,1982,51.63067
bdi,1983,51.39649
bdi,1984,51.13812
bdi,1985,50.85731
bdi,1986,50.42115
bdi,1987,50.02739
bdi,1988,49.69683
bdi,1989,49.46203
bdi,1990,49.33161
bdi,1991,48.59576
bdi,1992,48.02061
bdi,1993,47.59129
bdi,1994,47.29806
bdi,1995,47.14888
bdi,1996,47.01247
bdi,1997,46.98174
bdi,1998,47.05716
bdi,1999,47.21665
bdi,2000,47.42977
bdi,2001,48.0918
bdi,2002,48.77103
bdi,2003,49.44983
bdi,2004,50.11392
bdi,2005,50.74583
bdi,2006,51.22226
bdi,2007,51.68615
bdi,2008,52.10599
bdi,2009,52.44785
bdi,2010,52.69882
bdi,2011,52.68965
bdi,2012,52.64439
bdi,2013,52.56664
bdi,2014,52.47395
bdi,2015,52.38347
bdi,2016,52.30296
bdi,2017,52.25775
bdi,2018,52.25138
bdi,2019,52.28726
bdi,2020,52.36794
bel,1960,64.61568
bel,1961,64.20005
bel,1962,63.94814
bel,1963,63.8088
bel,1964,63.69192
bel,1965,63.55672
bel,1966,63.34928
bel,1967,63.18592
bel,1968,63.06564
bel,1969,63.00255
bel,1970,63.0051
bel,1971,63.03859
bel,1972,63.11432
bel,1973,63.24633
bel,1974,63.45031
bel,1975,63.72736
bel,1976,63.92436
bel,1977,64.18846
bel,1978,64.52322
bel,1979,64.9328
bel,1980,65.41322
bel,1981,65.87082
bel,1982,66.3814
bel,1983,66.88361
bel,1984,67.29925
bel,1985,67.58221
bel,1986,67.60694
bel,1987,67.53677
bel,1988,67.39954
bel,1989,67.23908
bel,1990,67.08242
bel,1991,66.90234
bel,1992,66.71527
bel,1993,66.5234
bel,1994,66.34094
bel,1995,66.18181
bel,1996,65.98131
bel,1997,65.83442
bel,1998,65.73017
bel,1999,65.64586
bel,2000,65.5677
bel,2001,65.55241
bel,2002,65.52919
bel,2003,65.50829
bel,2004,65.51523
bel,2005,65.55888
bel,2006,65.5872
bel,2007,65.66964
bel,2008,65.76526
bel,2009,65.81434
bel,2010,65.78323
bel,2011,65.64751
bel,2012,65.46891
bel,2013,65.25843
bel,2014,65.04598
bel,2015,64.85353
bel,2016,64.61144
bel,2017,64.37944
bel,2018,64.15583
bel,2019,63.93523
bel,2020,63.7118
ben,1960,56.4466
ben,1961,56.04301
ben,1962,55.65637
ben,1963,55.29497
ben,1964,54.99096
ben,1965,54.75965
ben,1966,54.25961
ben,1967,53.86405
ben,1968,53.5517
ben,1969,53.29774
ben,1970,53.08838
ben,1971,52.6767
ben,1972,52.35492
ben,1973,52.10749
ben,1974,51.9204
ben,1975,51.7829
ben,1976,51.48999
ben,1977,51.27206
ben,1978,51.11699
ben,1979,51.01646
ben,1980,50.9633
ben,1981,50.75762
ben,1982,50.63564
ben,1983,50.57648
ben,1984,50.55914
ben,1985,50.57236
ben,1986,50.44756
ben,1987,50.3831
ben,1988,50.36875
ben,1989,50.39658
ben,1990,50.45893
ben,1991,50.5087
ben,1992,50.61415
ben,1993,50.76022
ben,1994,50.93885
ben,1995,51.14751
ben,1996,51.14407
ben,1997,51.2006
ben,1998,51.30425
ben,1999,51.44155
ben,2000,51.60394
ben,2001,51.69829
ben,2002,51.83682
ben,2003,52.00782
ben,2004,52.19996
ben,2005,52.40543
ben,2006,52.45458
ben,2007,52.52797
ben,2008,52.62834
ben,2009,52.76048
ben,2010,52.9241
ben,2011,53.01844
ben,2012,53.16028
ben,2013,53.33574
ben,2014,53.52992
ben,2015,53.73519
ben,2016,53.89831
ben,2017,54.08747
ben,2018,54.29871
ben,2019,54.5296
ben,2020,54.77696
bfa,1960,56.34822
bfa,1961,55.98278
bfa,1962,55.71803
bfa,1963,55.5262
bfa,1964,55.3755
bfa,1965,55.24804
bfa,1966,54.86923
bfa,1967,54.54169
bfa,1968,54.2684
bfa,1969,54.06396
bfa,1970,53.93415
bfa,1971,53.53669
bfa,1972,53.26129
bfa,1973,53.0731
bfa,1974,52.92403
bfa,1975,52.78761
bfa,1976,52.39089
bfa,1977,52.02547
bfa,1978,51.70192
bfa,1979,51.43948
bfa,1980,51.24197
bfa,1981,50.82997
bfa,1982,50.53387
bfa,1983,50.31919
bfa,1984,50.15052
bfa,1985,50.01645
bfa,1986,49.76264
bfa,1987,49.58464
bfa,1988,49.47547
bfa,1989,49.43533
bfa,1990,49.46387
bfa,1991,49.40494
bfa,1992,49.42102
bfa,1993,49.50399
bfa,1994,49.64499
bfa,1995,49.83395
bfa,1996,49.85907
bfa,1997,49.95693
bfa,1998,50.10458
bfa,1999,50.27807
bfa,2000,50.46528
bfa,2001,50.48623
bfa,2002,50.55521
bfa,2003,50.6604
bfa,2004,50.79078
bfa,2005,50.93823
bfa,2006,50.9353
bfa,2007,50.97477
bfa,2008,51.0504
bfa,2009,51.162
bfa,2010,51.30873
bfa,2011,51.35671
bfa,2012,51.4673
bfa,2013,51.62366
bfa,2014,51.80948
bfa,2015,52.01819
bfa,2016,52.20263
bfa,2017,52.40984
bfa,2018,52.64494
bfa,2019,52.91489
bfa,2020,53.21867
bgd,1960,55.2532
bgd,1961,54.86428
bgd,1962,54.59912
bgd,1963,54.40068
bgd,1964,54.19677
bgd,1965,53.95761
bgd,1966,53.5528
bgd,1967,53.15188
bgd,1968,52.78855
bgd,1969,52.53642
bgd,1970,52.44718
bgd,1971,52.24629
bgd,1972,52.11994
bgd,1973,52.06289
bgd,1974,52.03199
bgd,1975,51.99381
bgd,1976,51.85375
bgd,1977,51.82706
bgd,1978,51.88254
bgd,1979,52.00962
bgd,1980,52.20169
bgd,1981,52.26016
bgd,1982,52.43049
bgd,1983,52.6769
bgd,1984,52.95837
bgd,1985,53.2562
bgd,1986,53.47093
bgd,1987,53.71805
bgd,1988,54.00455
bgd,1989,54.35042
bgd,1990,54.76316
bgd,1991,55.09065
bgd,1992,55.4789
bgd,1993,55.91477
bgd,1994,56.38047
bgd,1995,56.86477
bgd,1996,57.29582
bgd,1997,57.7471
bgd,1998,58.21428
bgd,1999,58.69594
bgd,2000,59.18888
bgd,2001,59.57995
bgd,2002,59.99747
bgd,2003,60.43289
bgd,2004,60.87806
bgd,2005,61.33156
bgd,2006,61.67627
bgd,2007,62.0421
bgd,2008,62.42722
bgd,2009,62.8274
bgd,2010,63.24123
bgd,2011,63.7144
bgd,2012,64.17374
bgd,2013,64.63338
bgd,2014,65.11321
bgd,2015,65.61858
bgd,2016,66.11132
bgd,2017,66.62594
bgd,2018,67.13559
bgd,2019,67.60528
bgd,2020,68.01846
bgr,1960,66.33129
bgr,1961,66.45494
bgr,1962,66.66443
bgr,1963,66.92151
bgr,1964,67.15828
bgr,1965,67.33912
bgr,1966,67.44068
bgr,1967,67.50926
bgr,1968,67.54305
bgr,1969,67.5476
bgr,1970,67.5228
bgr,1971,67.42332
bgr,1972,67.31427
bgr,1973,67.18818
bgr,1974,67.03879
bgr,1975,66.86797
bgr,1976,66.60298
bgr,1977,66.33516
bgr,1978,66.1073
bgr,1979,65.98596
bgr,1980,66.00279
bgr,1981,66.08464
bgr,1982,66.32931
bgr,1983,66.64584
bgr,1984,66.9006
bgr,1985,67.02195
bgr,1986,67.02259
bgr,1987,66.86728
bgr,1988,66.65045
bgr,1989,66.50718
bgr,1990,66.50663
bgr,1991,66.39563
bgr,1992,66.45619
bgr,1993,66.63364
bgr,1994,66.82843
bgr,1995,66.98343
bgr,1996,67.13104
bgr,1997,67.24207
bgr,1998,67.34515
bgr,1999,67.50253
bgr,2000,67.74535
bgr,2001,67.97075
bgr,2002,68.23333
bgr,2003,68.52113
bgr,2004,68.79918
bgr,2005,69.03288
bgr,2006,69.00713
bgr,2007,68.97332
bgr,2008,68.8899
bgr,2009,68.7126
bgr,2010,68.425
bgr,2011,67.92499
bgr,2012,67.38421
bgr,2013,66.81349
bgr,2014,66.24428
bgr,2015,65.70743
bgr,2016,65.25427
bgr,2017,64.79767
bgr,2018,64.38262
bgr,2019,64.06165
bgr,2020,63.8526
bhr,1960,55.71549
bhr,1961,54.63447
bhr,1962,53.7645
bhr,1963,52.9067
bhr,1964,52.02666
bhr,1965,51.28927
bhr,1966,51.71864
bhr,1967,52.07663
bhr,1968,52.32815
bhr,1969,52.52108
bhr,1970,52.6982
bhr,1971,53.57039
bhr,1972,54.74461
bhr,1973,56.01581
bhr,1974,57.16265
bhr,1975,58.07656
bhr,1976,59.4861
bhr,1977,60.66991
bhr,1978,61.65306
bhr,1979,62.52965
bhr,1980,63.36332
bhr,1981,63.64589
bhr,1982,63.78624
bhr,1983,63.82657
bhr,1984,63.81976
bhr,1985,63.81095
bhr,1986,63.90929
bhr,1987,64.15359
bhr,1988,64.4345
bhr,1989,64.73943
bhr,1990,65.12741
bhr,1991,65.31427
bhr,1992,65.7087
bhr,1993,66.23991
bhr,1994,66.82103
bhr,1995,67.35303
bhr,1996,67.46068
bhr,1997,67.62465
bhr,1998,67.67949
bhr,1999,67.58465
bhr,2000,67.40605
bhr,2001,68.54468
bhr,2002,69.60917
bhr,2003,70.54159
bhr,2004,71.35184
bhr,2005,72.07534
bhr,2006,73.63103
bhr,2007,74.93588
bhr,2008,75.99631
bhr,2009,76.86992
bhr,2010,77.60867
bhr,2011,77.50156
bhr,2012,77.39303
bhr,2013,77.23448
bhr,2014,77.03018
bhr,2015,76.82605
bhr,2016,77.26758
bhr,2017,77.7862
bhr,2018,78.31936
bhr,2019,78.76249
bhr,2020,79.06645
bhs,1960,53.82073
bhs,1961,53.87201
bhs,1962,53.82068
bhs,1963,53.65442
bhs,1964,53.44218
bhs,1965,53.26684
bhs,1966,53.52981
bhs,1967,53.8586
bhs,1968,54.16457
bhs,1969,54.36543
bhs,1970,54.4519
bhs,1971,55.10239
bhs,1972,55.39339
bhs,1973,55.49342
bhs,1974,55.64121
bhs,1975,55.95936
bhs,1976,56.29131
bhs,1977,56.94644
bhs,1978,57.74824
bhs,1979,58.44289
bhs,1980,58.91277
bhs,1981,59.64909
bhs,1982,60.01344
bhs,1983,60.17976
bhs,1984,60.41892
bhs,1985,60.85225
bhs,1986,61.10653
bhs,1987,61.66497
bhs,1988,62.36871
bhs,1989,62.95162
bhs,1990,63.2933
bhs,1991,63.69345
bhs,1992,63.77387
bhs,1993,63.69596
bhs,1994,63.72432
bhs,1995,63.98117
bhs,1996,64.01447
bhs,1997,64.30237
bhs,1998,64.73673
bhs,1999,65.11144
bhs,2000,65.30862
bhs,2001,65.59061
bhs,2002,65.76253
bhs,2003,65.87604
bhs,2004,65.99152
bhs,2005,66.10991
bhs,2006,66.31242
bhs,2007,66.42096
bhs,2008,66.53379
bhs,2009,66.72035
bhs,2010,67.0025
bhs,2011,67.36897
bhs,2012,67.84044
bhs,2013,68.37287
bhs,2014,68.88431
bhs,2015,69.3177
bhs,2016,69.77192
bhs,2017,70.06536
bhs,2018,70.25752
bhs,2019,70.441
bhs,2020,70.65054
bih,1960,58.56688
bih,1961,58.47781
bih,1962,58.48061
bih,1963,58.59484
bih,1964,58.81028
bih,1965,59.11375
bih,1966,59.15805
bih,1967,59.41381
bih,1968,59.80331
bih,1969,60.20447
bih,1970,60.55076
bih,1971,60.95075
bih,1972,61.22265
bih,1973,61.46291
bih,1974,61.80555
bih,1975,62.30323
bih,1976,62.79041
bih,1977,63.41559
bih,1978,64.12674
bih,1979,64.82905
bih,1980,65.46976
bih,1981,66.1591
bih,1982,66.76285
bih,1983,67.29812
bih,1984,67.80517
bih,1985,68.29657
bih,1986,68.61021
bih,1987,68.87416
bih,1988,69.07222
bih,1989,69.19139
bih,1990,69.25501
bih,1991,69.29112
bih,1992,69.25164
bih,1993,69.15728
bih,1994,69.00499
bih,1995,68.76554
bih,1996,68.69293
bih,1997,68.58763
bih,1998,68.46235
bih,1999,68.35899
bih,2000,68.31274
bih,2001,68.21983
bih,2002,68.23724
bih,2003,68.35544
bih,2004,68.54357
bih,2005,68.78181
bih,2006,69.14616
bih,2007,69.46863
bih,2008,69.75948
bih,2009,70.0422
bih,2010,70.30332
bih,2011,70.25471
bih,2012,70.30021
bih,2013,70.40122
bih,2014,70.42496
bih,2015,70.27787
bih,2016,70.00038
bih,2017,69.45453
bih,2018,68.76346
bih,2019,68.10509
bih,2020,67.56176
blr,1960,62.74993
blr,1961,62.16548
blr,1962,61.79519
blr,1963,61.5901
blr,1964,61.46347
blr,1965,61.37892
blr,1966,61.45814
blr,1967,61.57317
blr,1968,61.75952
blr,1969,62.05179
blr,1970,62.44672
blr,1971,62.99246
blr,1972,63.49753
blr,1973,63.95672
blr,1974,64.37679
blr,1975,64.77133
blr,1976,65.03277
blr,1977,65.3749
blr,1978,65.76611
blr,1979,66.14299
blr,1980,66.46128
blr,1981,66.74457
