geo,time,en_atm_noxe_ag_zs
chl,1999,77.33538
chl,2000,76.23318
chl,2001,77.37557
chl,2002,78.79699
chl,2003,79.31034
chl,2004,82.21574
chl,2005,82.5886
chl,2006,83.13253
chl,2007,80.55556
chl,2008,78.96725
chn,1970,74.64751
chn,1971,75.1862
chn,1972,74.40698
chn,1973,73.14334
chn,1974,73.29924
chn,1975,72.63471
chn,1976,73.29006
chn,1977,72.41497
chn,1978,70.95974
chn,1979,71.6194
chn,1980,71.78108
chn,1981,72.0723
chn,1982,72.46012
chn,1983,71.98701
chn,1984,72.91182
chn,1985,72.64746
chn,1986,72.29502
chn,1987,73.62582
chn,1988,74.47745
chn,1989,74.7711
chn,1990,81.07158
chn,1991,81.23416
chn,1992,81.29811
chn,1993,80.49902
chn,1994,81.05049
chn,1995,82.38307
chn,1996,82.68271
chn,1997,80.47576
chn,1998,80.05404
chn,1999,80.0386
chn,2000,78.78419
chn,2001,78.12645
chn,2002,78.32648
chn,2003,77.64885
chn,2004,77.5938
chn,2005,77.28515
chn,2006,76.06684
chn,2007,74.73241
chn,2008,73.85262
civ,1970,18.09045
civ,1971,18.16582
civ,1972,18.58454
civ,1973,18.34762
civ,1974,19.21669
civ,1975,19.71138
civ,1976,20.20169
civ,1977,20.3273
civ,1978,21.23266
civ,1979,21.10095
civ,1980,20.32706
civ,1981,20.85497
civ,1982,20.44053
civ,1983,20.60107
civ,1984,21.02287
civ,1985,21.32779
civ,1986,21.67453
civ,1987,21.37975
civ,1988,22.71403
civ,1989,22.80898
civ,1990,94.96124
civ,1991,83.05648
civ,1992,74.05248
civ,1993,67.35219
civ,1994,61.89376
civ,1995,65.70743
civ,1996,68.51852
civ,1997,74.12399
civ,1998,78.97727
civ,1999,84.11215
civ,2000,90.90909
civ,2001,91.79331
civ,2002,92.79778
civ,2003,92.79539
civ,2004,91.25874
civ,2005,93.22034
civ,2006,93.35347
civ,2007,93.58601
civ,2008,93.35443
cmr,1970,62.34364
cmr,1971,62.54538
cmr,1972,62.0177
cmr,1973,62.09937
cmr,1974,61.31193
cmr,1975,62.19061
cmr,1976,62.99634
cmr,1977,64.18559
cmr,1978,64.43808
cmr,1979,64.57871
cmr,1980,65.71982
cmr,1981,65.64164
cmr,1982,64.72231
cmr,1983,64.21859
cmr,1984,64.34544
cmr,1985,65.62098
cmr,1986,65.93874
cmr,1987,66.18498
cmr,1988,66.87433
cmr,1989,66.98235
cmr,1990,87.82288
cmr,1991,87.36059
cmr,1992,87.40741
cmr,1993,87.061
cmr,1994,7.76271
cmr,1995,7.76271
cmr,1996,7.97326
cmr,1997,8.24256
cmr,1998,9.05575
cmr,1999,8.9971
cmr,2000,10.01116
cmr,2001,9.40157
cmr,2002,9.28216
cmr,2003,10.23034
cmr,2004,9.13036
cmr,2005,10.20797
cmr,2006,9.3935
cmr,2007,9.19724
cmr,2008,8.89531
cod,1970,38.77581
cod,1971,30.16388
cod,1972,31.73439
cod,1973,32.98631
cod,1974,30.35348
cod,1975,33.63432
cod,1976,31.79295
cod,1977,33.87939
cod,1978,34.37866
cod,1979,37.44083
cod,1980,34.87323
cod,1981,32.4798
cod,1982,34.1804
cod,1983,33.60962
cod,1984,28.28912
cod,1985,28.79518
cod,1986,28.74613
cod,1987,34.8104
cod,1988,27.58877
cod,1989,30.70134
cod,1990,90.625
cod,1991,90.50678
cod,1992,90.33404
cod,1993,90.32028
cod,1994,90.18492
cod,1995,90.07143
cod,1996,87.7551
cod,1997,87.56806
cod,1998,88.26087
cod,1999,87.228
cod,2000,85.91817
cod,2001,87.59965
cod,2002,89.78417
cod,2003,90.40371
cod,2004,90.90909
cod,2005,90.65066
cod,2006,90.42884
cod,2007,88.91986
cod,2008,89.24802
cog,1970,40.46459
cog,1971,45.32547
cog,1972,44.93222
cog,1973,44.25323
cog,1974,45.76325
cog,1975,44.52797
cog,1976,46.05299
cog,1977,44.58157
cog,1978,43.91786
cog,1979,41.36572
cog,1980,42.80975
cog,1981,44.27965
cog,1982,43.32534
cog,1983,43.28462
cog,1984,45.92731
cog,1985,46.45214
cog,1986,48.69632
cog,1987,45.91938
cog,1988,51.03905
cog,1989,50.60373
cog,1990,94.73684
cog,1991,95.39474
cog,1992,95.39474
cog,1993,95.39474
cog,1994,94.77124
cog,1995,95.39474
cog,1996,92.13483
cog,1997,92.30769
cog,1998,92.55319
cog,1999,92.55319
cog,2000,91.56627
cog,2001,92.04545
cog,2002,94.64286
cog,2003,96.15385
cog,2004,95.73171
cog,2005,96.23656
cog,2006,96.2963
cog,2007,95.4023
cog,2008,95.42857
col,1970,77.7644
col,1971,80.95659
col,1972,79.67033
col,1973,81.58516
col,1974,82.06846
col,1975,81.1216
col,1976,80.08949
col,1977,82.39753
col,1978,80.88893
col,1979,80.16809
col,1980,79.65063
col,1981,80.65955
col,1982,78.94837
col,1983,79.95738
col,1984,81.60748
col,1985,80.96589
col,1986,80.84092
col,1987,79.45069
col,1988,80.91385
col,1989,81.29475
col,1990,90.85332
col,1991,90.57446
col,1992,90.29018
col,1993,90.19178
col,1994,90.07551
col,1995,89.90281
col,1996,89.59474
col,1997,89.43623
col,1998,89.41429
col,1999,88.86414
col,2000,88.94309
col,2001,89.07652
col,2002,89.03896
col,2003,89.2678
col,2004,89.19722
col,2005,89.55296
col,2006,89.31116
col,2007,89.58333
col,2008,88.73045
com,1970,92.32134
com,1971,91.98637
com,1972,91.8462
com,1973,91.74036
com,1974,91.69109
com,1975,91.57801
com,1976,91.32287
com,1977,90.77788
com,1978,90.55194
com,1979,89.68366
com,1980,89.3037
com,1981,88.9903
com,1982,88.24524
com,1983,87.69891
com,1984,86.9586
com,1985,86.44344
com,1986,85.68818
com,1987,84.98903
com,1988,84.69371
com,1989,83.81344
com,1990,100
com,1991,100
com,1992,100
com,1993,100
com,1994,100
com,1995,100
com,1996,80
com,1997,80
com,1998,100
com,1999,100
com,2000,80
com,2001,80
com,2002,100
com,2003,80
com,2004,80
com,2005,80
com,2006,80
com,2007,80
com,2008,100
cpv,1970,79.37157
cpv,1971,77.89166
cpv,1972,77.62816
cpv,1973,75.52828
cpv,1974,73.63927
cpv,1975,70.39769
cpv,1976,70.65272
cpv,1977,68.42868
cpv,1978,66.85301
cpv,1979,68.68041
cpv,1980,69.2866
cpv,1981,67.20162
cpv,1982,77.30456
cpv,1983,72.63363
cpv,1984,71.23163
cpv,1985,72.27065
cpv,1986,79.01562
cpv,1987,81.3111
cpv,1988,82.25505
cpv,1989,83.19152
cpv,1990,83.33333
cpv,1991,100
cpv,1992,100
cpv,1993,100
cpv,1994,85.71429
cpv,1995,88.88889
cpv,1996,83.33333
cpv,1997,85.71429
cpv,1998,87.5
cpv,1999,88.88889
cpv,2000,87.5
cpv,2001,87.5
cpv,2002,100
cpv,2003,87.5
cpv,2004,88.88889
cpv,2005,88.88889
cpv,2006,88.88889
cpv,2007,88.88889
cpv,2008,88.88889
cri,1970,90.53788
cri,1971,89.54407
cri,1972,89.58067
cri,1973,88.8106
cri,1974,88.4806
cri,1975,88.19783
cri,1976,87.83344
cri,1977,88.08288
cri,1978,87.95221
cri,1979,87.87701
cri,1980,88.15376
cri,1981,88.69582
cri,1982,88.80481
cri,1983,89.91186
cri,1984,88.91118
cri,1985,89.47387
cri,1986,89.07547
cri,1987,87.56161
cri,1988,85.89328
cri,1989,84.85618
cri,1990,92.81437
cri,1991,92.98246
cri,1992,92.98246
cri,1993,92.85714
cri,1994,92.12121
cri,1995,92.20779
cri,1996,84.26966
cri,1997,84.69945
cri,1998,85.02674
cri,1999,82.7381
cri,2000,81.13208
cri,2001,79.05405
cri,2002,78.23129
cri,2003,79.87421
cri,2004,77.18121
cri,2005,77.5641
cri,2006,77.8481
cri,2007,78.44311
cri,2008,79.54545
cub,1970,81.633
cub,1971,80.91433
cub,1972,80.60077
cub,1973,78.65899
cub,1974,77.74848
cub,1975,77.43029
cub,1976,78.21848
cub,1977,80.17156
cub,1978,75.46838
cub,1979,71.28497
cub,1980,72.71931
cub,1981,71.95248
cub,1982,76.51914
cub,1983,78.41436
cub,1984,72.02443
cub,1985,69.53039
cub,1986,70.27892
cub,1987,71.29357
cub,1988,71.27097
cub,1989,71.94324
cub,1990,77.00787
cub,1991,79.62329
cub,1992,82.71375
cub,1993,85.55799
cub,1994,90.39409
cub,1995,89.38272
cub,1996,88.14815
cub,1997,88.6747
cub,1998,88.55721
cub,1999,88.12665
cub,2000,88.23529
cub,2001,88.68895
cub,2002,87.8453
cub,2003,87.05882
cub,2004,87.14286
cub,2005,86.62614
cub,2006,87.28324
cub,2007,87.78409
cub,2008,87.98883
cym,1970,70.60678
cym,1971,71.18487
cym,1972,68.17419
cym,1973,67.98557
cym,1974,63.88956
cym,1975,60.87402
cym,1976,61.35457
cym,1977,60.78185
cym,1978,59.61845
cym,1979,59.91691
cym,1980,54.46855
cym,1981,51.68754
cym,1982,51.09382
cym,1983,57.18261
cym,1984,24.82707
cym,1985,27.27178
cym,1986,28.64555
cym,1987,27.18398
cym,1988,10.89688
cym,1989,10.66727
cyp,1970,85.87471
cyp,1971,86.13396
cyp,1972,85.79977
cyp,1973,85.9909
cyp,1974,83.82927
cyp,1975,85.75511
cyp,1976,83.30844
cyp,1977,79.02727
cyp,1978,78.46182
cyp,1979,78.49633
cyp,1980,77.47085
cyp,1981,78.67261
cyp,1982,78.60598
cyp,1983,73.97849
cyp,1984,79.34869
cyp,1985,79.11511
cyp,1986,78.46302
cyp,1987,76.38589
cyp,1988,70.11989
cyp,1989,71.97668
cyp,1990,75
cyp,1991,69.69697
cyp,1992,75.67568
cyp,1993,75.67568
cyp,1994,72.97297
cyp,1995,72.97297
cyp,1996,71.79487
cyp,1997,70.27027
cyp,1998,71.05263
cyp,1999,71.05263
cyp,2000,67.56757
cyp,2001,69.23077
cyp,2002,70.73171
cyp,2003,70.73171
cyp,2004,67.5
cyp,2005,64.86486
cyp,2006,65.78947
cyp,2007,63.15789
cyp,2008,62.16216
cze,1970,43.48983
cze,1971,43.8118
cze,1972,43.11045
cze,1973,41.74192
cze,1974,41.69312
cze,1975,42.41554
cze,1976,42.16117
cze,1977,42.2838
cze,1978,43.12836
cze,1979,42.81606
cze,1980,45.45003
cze,1981,44.76245
cze,1982,46.13923
cze,1983,46.73651
cze,1984,47.74154
cze,1985,47.70223
cze,1986,49.40565
cze,1987,49.70428
cze,1988,49.94872
cze,1989,50.74838
cze,1990,71.41104
cze,1991,70.25723
cze,1992,66.55629
cze,1993,66.91042
cze,1994,64.60177
cze,1995,61.97183
cze,1996,63.03237
cze,1997,60.85409
cze,1998,58.99281
cze,1999,60.45198
cze,2000,62.43194
cze,2001,64.50512
cze,2002,59.9182
cze,2003,60.04016
cze,2004,58.84615
cze,2005,58.47953
cze,2006,59.2
cze,2007,61.63022
cze,2008,61.74089
deu,1970,39.34968
deu,1971,40.16254
deu,1972,40.5612
deu,1973,38.97226
deu,1974,39.93782
deu,1975,41.08067
deu,1976,41.67374
deu,1977,42.86641
deu,1978,42.91041
deu,1979,42.42576
deu,1980,45.04148
deu,1981,44.74264
deu,1982,46.9824
deu,1983,45.94037
deu,1984,45.32886
deu,1985,46.31687
deu,1986,48.05016
deu,1987,48.58037
deu,1988,49.48729
deu,1989,47.35749
deu,1990,52.11845
deu,1991,50.86876
deu,1992,47.53767
deu,1993,48.60363
deu,1994,47.40009
deu,1995,48.87158
deu,1996,47.94563
deu,1997,50.48038
deu,1998,64.30192
deu,1999,70.99644
deu,2000,70.95282
deu,2001,67.82377
deu,2002,67.28131
deu,2003,67.07372
deu,2004,65.15251
deu,2005,67.49198
deu,2006,66.51584
deu,2007,63.52325
deu,2008,64.68163
dji,1970,91.20476
dji,1971,91.21847
dji,1972,91.06546
dji,1973,90.56324
dji,1974,90.08029
dji,1975,90.06923
dji,1976,83.2711
dji,1977,84.1762
dji,1978,84.06998
dji,1979,81.81406
dji,1980,81.08388
dji,1981,83.04647
dji,1982,82.61325
dji,1983,85.12354
dji,1984,88.02781
dji,1985,88.93526
dji,1986,88.98635
dji,1987,88.98419
dji,1988,89.57456
dji,1989,85.1906
dji,1990,95
dji,1991,95
dji,1992,95
dji,1993,95.2381
dji,1994,90.90909
dji,1995,95.65217
dji,1996,95.83333
dji,1997,95.83333
dji,1998,96
dji,1999,92.30769
dji,2000,92.30769
dji,2001,96.15385
dji,2002,96.15385
dji,2003,96.15385
dji,2004,96.15385
dji,2005,96.15385
dji,2006,92.30769
dji,2007,96.15385
dji,2008,96.15385
dma,1970,86.46756
dma,1971,87.09822
dma,1972,87.59244
dma,1973,88.37694
dma,1974,88.2103
dma,1975,88.9429
dma,1976,89.08405
dma,1977,89.70218
dma,1978,87.26906
dma,1979,81.06556
dma,1980,83.83474
dma,1981,83.31174
dma,1982,85.12635
dma,1983,81.46923
dma,1984,81.40365
dma,1985,83.20178
dma,1986,83.40999
dma,1987,84.50352
dma,1988,82.24744
dma,1989,86.89542
dma,1990,66.66667
dma,1991,66.66667
dma,1992,66.66667
dma,1993,66.66667
dma,1994,66.66667
dma,1995,66.66667
dma,1996,100
dma,1997,100
dma,1998,66.66667
dma,1999,66.66667
dma,2000,66.66667
dma,2001,66.66667
dma,2002,50
dma,2003,50
dma,2004,50
dma,2005,50
dma,2006,50
dma,2007,50
dma,2008,50
dnk,1970,58.14003
dnk,1971,58.50463
dnk,1972,65.35736
dnk,1973,64.33298
dnk,1974,53.70982
dnk,1975,59.10965
dnk,1976,72.08815
dnk,1977,60.7043
dnk,1978,63.19924
dnk,1979,67.36258
dnk,1980,57.96577
dnk,1981,71.55771
dnk,1982,65.29656
dnk,1983,55.66817
dnk,1984,72.60264
dnk,1985,71.6689
dnk,1986,66.3549
dnk,1987,67.02962
dnk,1988,69.89362
dnk,1989,66.41107
dnk,1990,78.85953
dnk,1991,78.29787
dnk,1992,78.60395
dnk,1993,79.30514
dnk,1994,78.64823
dnk,1995,77.37003
dnk,1996,77.62346
dnk,1997,77.19569
dnk,1998,77.53165
dnk,1999,73.46939
dnk,2000,72.99843
dnk,2001,73.99031
dnk,2002,73.87687
dnk,2003,72.5938
dnk,2004,78.59779
dnk,2005,80.03766
dnk,2006,81.07075
dnk,2007,82.11538
dnk,2008,84.29119
dom,1970,77.90895
dom,1971,80.237
dom,1972,81.41202
dom,1973,80.87671
dom,1974,80.96842
dom,1975,81.73139
dom,1976,80.81518
dom,1977,80.96435
dom,1978,80.20177
dom,1979,80.25688
dom,1980,79.81281
dom,1981,79.30354
dom,1982,78.7544
dom,1983,79.50956
dom,1984,78.85676
dom,1985,80.87218
dom,1986,80.60835
dom,1987,81.36694
dom,1988,80.25332
dom,1989,80.35878
dom,1990,91.09948
dom,1991,91.21951
dom,1992,90.59406
dom,1993,90.14778
dom,1994,89.90385
dom,1995,89.57346
dom,1996,89.59276
dom,1997,89.42731
dom,1998,88.88889
dom,1999,84.43396
dom,2000,80.75117
dom,2001,82.30088
dom,2002,84.58498
dom,2003,83.8843
dom,2004,85.1145
dom,2005,85.82375
dom,2006,86.28159
dom,2007,86.82432
dom,2008,86.64384
dza,1970,61.7138
dza,1971,64.81123
dza,1972,62.64445
dza,1973,66.75171
dza,1974,68.47364
dza,1975,62.05485
dza,1976,59.82877
dza,1977,58.35811
dza,1978,66.84607
dza,1979,66.04799
dza,1980,65.94763
dza,1981,68.67809
dza,1982,60.7133
dza,1983,62.97553
dza,1984,62.12467
dza,1985,63.37987
dza,1986,62.98626
dza,1987,58.96813
dza,1988,56.74859
dza,1989,57.84391
dza,1990,70.76613
dza,1991,72.72727
dza,1992,75.79618
dza,1993,78.95879
dza,1994,80.66038
dza,1995,79.80769
dza,1996,79.85948
dza,1997,78.55422
dza,1998,80.50847
dza,1999,79.78495
dza,2000,48.78378
dza,2001,49.86772
dza,2002,48.30393
dza,2003,49.80289
dza,2004,53.62319
dza,2005,49.7389
dza,2006,52.05993
dza,2007,52.18477
dza,2008,50.25974
ecu,1970,85.29701
ecu,1971,85.3262
ecu,1972,85.81862
ecu,1973,86.22051
ecu,1974,85.05744
ecu,1975,84.28955
ecu,1976,85.3393
ecu,1977,85.34983
ecu,1978,84.22223
ecu,1979,84.49384
ecu,1980,84.46411
ecu,1981,83.67494
ecu,1982,83.7071
ecu,1983,84.77118
ecu,1984,84.51835
ecu,1985,83.69765
ecu,1986,82.65483
ecu,1987,82.71536
ecu,1988,82.31885
ecu,1989,83.5943
ecu,1990,93.07479
ecu,1991,93.04813
ecu,1992,93.3162
ecu,1993,93.30025
ecu,1994,93.47826
ecu,1995,93.36493
ecu,1996,93.70787
ecu,1997,93.77593
ecu,1998,93.52052
ecu,1999,93.02326
ecu,2000,92.09877
ecu,2001,93.56061
ecu,2002,92.25941
ecu,2003,91.50743
ecu,2004,91.26016
ecu,2005,90.42553
ecu,2006,90
ecu,2007,88.96247
ecu,2008,89.43089
egy,1970,59.8616
egy,1971,59.09322
egy,1972,58.86928
egy,1973,57.5823
egy,1974,56.69416
egy,1975,58.19107
egy,1976,57.76745
egy,1977,57.75763
egy,1978,58.66208
egy,1979,57.718
egy,1980,43.47719
egy,1981,38.44473
egy,1982,37.33438
egy,1983,37.33008
egy,1984,39.309
egy,1985,40.92327
egy,1986,43.06127
egy,1987,44.52944
egy,1988,45.03919
egy,1989,44.82354
egy,1990,60.92843
egy,1991,63.07597
egy,1992,63.48209
egy,1993,65.72118
egy,1994,64.33611
egy,1995,68.31683
egy,1996,69.21759
egy,1997,68.69159
egy,1998,69.78989
egy,1999,70.13575
egy,2000,71.49837
egy,2001,71.88669
egy,2002,72.84905
egy,2003,73.36024
egy,2004,74.73785
egy,2005,74.51923
egy,2006,71.36812
egy,2007,68.07425
egy,2008,66.03189
eri,1970,93.46394
eri,1971,93.49507
eri,1972,93.50266
eri,1973,93.51731
eri,1974,93.48272
eri,1975,93.31656
eri,1976,93.24806
eri,1977,92.98773
eri,1978,93.00436
eri,1979,92.60696
eri,1980,92.26372
eri,1981,92.39784
eri,1982,92.34054
eri,1983,92.41823
eri,1984,92.45891
eri,1985,92.65125
eri,1986,92.66904
eri,1987,92.51833
eri,1988,92.38501
eri,1989,92.59633
eri,1990,97.54098
eri,1991,71.25749
eri,1992,56.74419
eri,1993,41.59664
eri,1994,35.66434
eri,1995,31.0241
eri,1996,34.68208
eri,1997,38.22715
eri,1998,40.0545
eri,1999,41.14441
eri,2000,42.31806
eri,2001,41.27907
eri,2002,42.24924
eri,2003,44.23676
eri,2004,46.30225
eri,2005,48.68421
eri,2006,45.95469
eri,2007,46.08434
eri,2008,44.44444
esp,1970,54.84938
esp,1971,57.37825
esp,1972,56.45334
esp,1973,53.55863
esp,1974,50.02629
esp,1975,51.96361
esp,1976,53.0707
esp,1977,52.05607
esp,1978,51.03013
esp,1979,50.81185
esp,1980,50.24973
esp,1981,48.53179
esp,1982,52.56532
esp,1983,52.78146
esp,1984,54.69065
esp,1985,55.38343
esp,1986,57.51065
esp,1987,58.84246
esp,1988,60.29231
esp,1989,59.07818
esp,1990,74.14589
esp,1991,75.20345
esp,1992,73.96266
esp,1993,76.02015
esp,1994,74.13541
esp,1995,72.32055
esp,1996,74.2539
esp,1997,73.5653
esp,1998,75.03196
esp,1999,73.60816
esp,2000,73.78436
esp,2001,75.23057
esp,2002,75.66964
esp,2003,77.23577
esp,2004,77.31092
esp,2005,74.29511
esp,2006,75.19594
esp,2007,76.0703
esp,2008,73.69208
est,1970,52.35047
est,1971,53.59322
est,1972,54.14186
est,1973,54.54608
est,1974,55.15181
est,1975,54.88474
est,1976,55.01558
est,1977,55.36123
est,1978,56.24553
est,1979,56.57507
est,1980,41.26216
est,1981,41.23805
est,1982,42.1412
est,1983,44.56154
est,1984,44.07458
est,1985,44.76277
est,1986,46.34222
est,1987,46.93653
est,1988,46.97322
est,1989,46.26135
est,1990,91.44385
est,1991,90.90909
est,1992,92.15686
est,1993,92.08633
est,1994,91.2
est,1995,90
est,1996,88.7931
est,1997,88.69565
est,1998,89.83051
est,1999,90.51724
est,2000,90.67797
est,2001,88.03419
est,2002,87.17949
est,2003,89.83051
est,2004,89.2562
est,2005,89.07563
est,2006,89.91597
est,2007,89.43089
est,2008,89.92248
eth,1970,93.07254
eth,1971,93.12074
eth,1972,93.10011
eth,1973,92.99062
eth,1974,93.35094
eth,1975,93.0472
eth,1976,92.88659
eth,1977,92.47954
eth,1978,92.70343
eth,1979,92.29349
eth,1980,91.7493
eth,1981,92.03147
eth,1982,91.76671
eth,1983,91.84058
eth,1984,91.80801
eth,1985,92.07389
eth,1986,92.14526
eth,1987,91.72536
eth,1988,91.63504
eth,1989,91.70751
eth,1990,94.53459
eth,1991,93.6044
eth,1992,91.68019
eth,1993,89.77578
eth,1994,89.2118
eth,1995,88.16415
eth,1996,88.20889
eth,1997,87.86311
eth,1998,88.33819
eth,1999,87.76032
eth,2000,86.61056
eth,2001,86.58537
eth,2002,87.72387
eth,2003,86.81096
eth,2004,86.78875
eth,2005,86.99314
eth,2006,86.82883
eth,2007,87.42979
eth,2008,87.14026
fin,1970,57.90748
fin,1971,57.7146
fin,1972,54.98881
fin,1973,53.96289
fin,1974,53.74175
fin,1975,52.25478
fin,1976,55.08743
fin,1977,56.046
fin,1978,53.08786
fin,1979,52.09446
fin,1980,51.41053
fin,1981,52.37782
fin,1982,55.04596
fin,1983,51.29703
fin,1984,50.39303
fin,1985,52.3661
fin,1986,52.50262
fin,1987,52.25123
fin,1988,52.23228
fin,1989,51.22009
fin,1990,64.34109
fin,1991,64.79592
fin,1992,66.02452
fin,1993,65.23236
fin,1994,64.54849
fin,1995,64.09396
fin,1996,63.31658
fin,1997,63.5
fin,1998,63.86986
fin,1999,64.38356
fin,2000,64.79592
fin,2001,64.82759
fin,2002,64.88294
fin,2003,63.2107
fin,2004,62.9085
fin,2005,63.03318
fin,2006,63.04348
fin,2007,63.85737
fin,2008,64.71495
fji,1970,90.74387
fji,1971,91.27471
fji,1972,91.63968
fji,1973,91.44694
fji,1974,91.92423
fji,1975,91.13732
fji,1976,91.28192
fji,1977,89.01323
fji,1978,89.98251
fji,1979,90.04126
fji,1980,87.66226
fji,1981,89.51017
fji,1982,88.80952
fji,1983,89.26991
fji,1984,91.24448
fji,1985,91.17128
fji,1986,90.97301
fji,1987,91.52885
fji,1988,90.77086
fji,1989,90.53531
fji,1990,94.28571
fji,1991,94.11765
fji,1992,94.11765
fji,1993,97.22222
fji,1994,94.73684
fji,1995,95
fji,1996,95
fji,1997,95
fji,1998,94.87179
fji,1999,94.59459
fji,2000,94.28571
fji,2001,94.59459
fji,2002,94.73684
fji,2003,91.17647
fji,2004,92.10526
fji,2005,91.89189
fji,2006,91.42857
fji,2007,94.28571
fji,2008,91.89189
fra,1970,40.7096
fra,1971,40.14057
fra,1972,40.54242
fra,1973,40.31358
fra,1974,38.38562
fra,1975,40.93379
fra,1976,42.33431
fra,1977,42.11183
fra,1978,43.26361
fra,1979,44.79221
fra,1980,45.2936
fra,1981,46.37605
fra,1982,46.22241
fra,1983,45.76327
fra,1984,45.42836
fra,1985,45.47617
fra,1986,46.41102
fra,1987,46.96134
fra,1988,47.56404
fra,1989,48.5837
fra,1990,59.42764
fra,1991,59.73372
fra,1992,57.0084
fra,1993,56.60598
fra,1994,56.60191
fra,1995,56.56043
fra,1996,56.36053
fra,1997,56.41987
fra,1998,63.52323
fra,1999,70.77102
fra,2000,72.14213
fra,2001,71.08674
fra,2002,72.36044
fra,2003,71.93717
fra,2004,76.52385
fra,2005,75.97181
fra,2006,76.91773
fra,2007,78.12855
fra,2008,78.85986
fro,1970,93.43382
fro,1971,93.18193
fro,1972,93.40221
fro,1973,93.37613
fro,1974,93.42268
fro,1975,93.49524
fro,1976,93.75416
fro,1977,93.66439
fro,1978,93.57268
fro,1979,93.39799
fro,1980,93.28564
fro,1981,93.09568
fro,1982,93.0845
fro,1983,93.14581
fro,1984,93.15512
fro,1985,93.08669
fro,1986,93.04494
fro,1987,93.20976
fro,1988,91.58985
fro,1989,90.10337
fsm,1970,97.79919
fsm,1971,97.94918
fsm,1972,98.11324
fsm,1973,97.94835
fsm,1974,97.77755
fsm,1975,97.55864
fsm,1976,95.35608
fsm,1977,96.64002
fsm,1978,96.54192
fsm,1979,96.48923
fsm,1980,96.43347
fsm,1981,97.17773
fsm,1982,97.09692
fsm,1983,97.01555
fsm,1984,96.9371
fsm,1985,96.97203
fsm,1986,97.05987
fsm,1987,97.12095
fsm,1988,97.15805
fsm,1989,97.19101
fsm,1991,0
fsm,1992,0
fsm,1993,0
fsm,1994,0
fsm,1995,50
fsm,1996,50
fsm,1997,50
fsm,1998,50
fsm,1999,50
fsm,2000,50
fsm,2001,50
fsm,2002,50
fsm,2003,50
fsm,2004,50
fsm,2005,50
fsm,2006,50
fsm,2007,50
fsm,2008,50
gab,1970,16.6351
gab,1971,19.30421
gab,1972,19.57029
gab,1973,18.22549
gab,1974,19.0835
gab,1975,18.76158
gab,1976,20.65435
gab,1977,19.89627
gab,1978,20.04366
gab,1979,18.85384
gab,1980,19.59016
gab,1981,21.13321
gab,1982,18.89909
gab,1983,19.3083
gab,1984,21.30397
gab,1985,23.13653
gab,1986,26.68808
gab,1987,24.83539
gab,1988,26.85678
gab,1989,26.78208
gab,1990,21.66667
gab,1991,22.5
gab,1992,22.5
gab,1993,23.33333
gab,1994,22.68908
gab,1995,25.96154
gab,1996,25.88235
gab,1997,33.33333
gab,1998,41.37931
gab,1999,56.81818
gab,2000,79.31034
gab,2001,79.31034
gab,2002,78.125
gab,2003,79.41176
gab,2004,82.05128
gab,2005,77.77778
gab,2006,80
gab,2007,82.05128
gab,2008,81.81818
gbr,1970,33.81816
gbr,1971,34.23959
gbr,1972,34.73734
gbr,1973,36.53388
gbr,1974,31.67324
gbr,1975,30.55762
gbr,1976,26.56935
gbr,1977,27.26706
gbr,1978,26.78047
gbr,1979,27.39779
gbr,1980,30.84028
gbr,1981,31.23922
gbr,1982,33.96317
gbr,1983,34.11236
gbr,1984,34.43088
gbr,1985,34.23273
gbr,1986,36.60781
gbr,1987,35.96554
gbr,1988,38.74966
gbr,1989,38.65477
gbr,1990,43.35336
gbr,1991,43.26401
gbr,1992,47.13207
gbr,1993,51.08407
gbr,1994,50.88145
gbr,1995,52.44152
gbr,1996,52.70486
gbr,1997,52.68081
gbr,1998,52.39392
gbr,1999,67.10259
gbr,2000,66.69555
gbr,2001,68.23286
gbr,2002,72.56442
gbr,2003,72.6329
gbr,2004,70.7631
gbr,2005,72.38245
gbr,2006,73.81714
gbr,2007,73.16223
gbr,2008,74.41186
geo,1970,33.61242
geo,1971,34.72147
geo,1972,35.29045
geo,1973,35.39508
geo,1974,35.59904
geo,1975,37.18653
geo,1976,37.25358
geo,1977,38.03699
geo,1978,38.60775
geo,1979,38.97412
geo,1980,40.48765
geo,1981,40.79346
geo,1982,42.05443
geo,1983,43.61288
geo,1984,44.19966
geo,1985,45.5443
geo,1986,46.91412
geo,1987,47.82499
geo,1988,48.30529
geo,1989,47.61739
geo,1990,66.39344
geo,1991,67.85714
geo,1992,70.55838
geo,1993,71.68675
geo,1994,73.18841
geo,1995,78.29457
geo,1996,74.82014
geo,1997,73.15436
geo,1998,70.32258
geo,1999,70.4142
geo,2000,68.92655
geo,2001,74.35897
geo,2002,74.35897
geo,2003,73.85621
geo,2004,67.2619
geo,2005,65.40541
geo,2006,60.55556
geo,2007,57.14286
geo,2008,53.75723
gha,1970,73.75829
gha,1971,73.25358
gha,1972,73.33034
gha,1973,73.69488
gha,1974,71.77428
gha,1975,72.7657
gha,1976,72.91721
gha,1977,73.93742
gha,1978,72.41638
gha,1979,73.09092
gha,1980,74.59369
gha,1981,73.14793
gha,1982,74.20713
gha,1983,73.32943
gha,1984,72.72331
gha,1985,71.56217
gha,1986,71.60024
