geo,time,ny_adj_aedu_gn_zs
nld,1981,5.8
nld,1982,5.7
nld,1983,5.5
nld,1984,5.1
nld,1985,5.1
nld,1986,5.3
nld,1987,5.5
nld,1988,5.3
nld,1989,5.1
nld,1990,5.1
nld,1991,5.1
nld,1992,5.37473
nld,1993,4.9
nld,1994,4.8
nld,1995,4.7
nld,1996,4.6
nld,1997,4.8729
nld,1998,4.25384
nld,1999,3.93631
nld,2000,3.98409
nld,2001,4.13271
nld,2002,4.18053
nld,2003,4.34736
nld,2004,4.39658
nld,2005,4.52309
nld,2006,4.32291
nld,2007,4.23813
nld,2008,4.47247
nld,2009,4.81908
nld,2010,4.82278
nld,2011,4.75131
nld,2012,5.45
nld,2013,4.78883
nld,2014,4.8129
nld,2015,4.73551
nld,2016,4.96004
nld,2017,4.57554
nld,2018,4.57554
nld,2019,4.57554
nld_curacao,1970,5.01812
nld_curacao,1971,5.01812
nld_curacao,1972,5.01812
nld_curacao,1973,5.01812
nld_curacao,1974,5.01812
nld_curacao,1975,5.01812
nld_curacao,1976,5.01812
nld_curacao,1977,5.01812
nld_curacao,1978,5.01812
nld_curacao,1979,5.01812
nld_curacao,1980,5.01812
nld_curacao,1981,5.01812
nld_curacao,1982,5.01812
nld_curacao,1983,5.01812
nld_curacao,1984,5.01812
nld_curacao,1985,5.01812
nld_curacao,1986,5.01812
nld_curacao,1987,5.01812
nld_curacao,1988,5.01812
nld_curacao,1989,5.01812
nld_curacao,1990,5.01812
nld_curacao,1991,5.01812
nld_curacao,1992,5.01812
nld_curacao,1993,5.01812
nld_curacao,1994,5.01812
nld_curacao,1995,5.01812
nld_curacao,1996,5.01812
nld_curacao,1997,5.01812
nld_curacao,1998,5.01812
nld_curacao,1999,5.01812
nld_curacao,2000,5.01812
nld_curacao,2001,5.01812
nld_curacao,2002,5.01812
nld_curacao,2003,5.01812
nld_curacao,2004,5.01812
nld_curacao,2005,5.01812
nld_curacao,2006,5.01812
nld_curacao,2007,5.01812
nld_curacao,2008,5.01812
nld_curacao,2009,5.01812
nld_curacao,2010,5.01812
nld_curacao,2011,5.01812
nld_curacao,2012,5.01812
nld_curacao,2013,5.01812
nld_curacao,2014,5.01812
nld_curacao,2015,5.01812
nld_curacao,2016,5.01812
nld_curacao,2017,5.01812
nld_curacao,2018,5.01812
nld_curacao,2019,5.01812
nor,1970,5
nor,1971,5.2
nor,1972,4.7
nor,1973,4.8
nor,1974,4.6
nor,1975,4.5
nor,1976,5.2
nor,1977,4.9
nor,1978,5.6
nor,1979,5.26125
nor,1980,5
nor,1981,4.9
nor,1982,5.1
nor,1983,5
nor,1984,4.9
nor,1985,4.8
nor,1986,5
nor,1987,5.2
nor,1988,5.3
nor,1989,5.7
nor,1990,5.6
nor,1991,5.8
nor,1992,5.9
nor,1993,7.5
nor,1994,7.6
nor,1995,7.2
nor,1996,6.8
nor,1997,6.6
nor,1998,6.49742
nor,1999,6.29
nor,2000,5.85177
nor,2001,6.27
nor,2002,6.86
nor,2003,6.74
nor,2004,6.69
nor,2005,6.26
nor,2006,5.87
nor,2007,6
nor,2008,5.79
nor,2009,6.38
nor,2010,6.1
nor,2011,5.9
nor,2012,6.81
nor,2013,6.58335
nor,2014,6.64548
nor,2015,6.36095
nor,2016,6.70277
nor,2017,6.59287
nor,2018,6.59287
nor,2019,6.59287
npl,1970,1.48455
npl,1971,1.48455
npl,1972,0.6
npl,1973,0.8
npl,1974,1.1
npl,1975,1.48455
npl,1976,1.5
npl,1977,1.5
npl,1978,1.6
npl,1979,1.6
npl,1980,1.5
npl,1981,1.8
npl,1982,2
npl,1983,2.6
npl,1984,2.69631
npl,1985,2.62645
npl,1986,2.7
npl,1987,2.34932
npl,1988,2.21075
npl,1989,2.2
npl,1990,2.3
npl,1991,2
npl,1992,2.6
npl,1993,2.9
npl,1994,3
npl,1995,2.6
npl,1996,3.1
npl,1997,2.9
npl,1998,2.12548
npl,1999,2.13
npl,2000,2.01
npl,2001,2.76
npl,2002,2.35
npl,2003,2.4
npl,2004,2.602
npl,2005,2.804
npl,2006,3.006
npl,2007,3.208
npl,2008,3.41
npl,2009,4.2
npl,2010,3.14171
npl,2011,3.29119
npl,2012,3.22806
npl,2013,3.03149
npl,2014,3.42982
npl,2015,3.24498
npl,2016,3.24498
npl,2017,3.24498
npl,2018,3.24498
npl,2019,3.24498
nzl,1970,3.73703
nzl,1971,3.7
nzl,1972,4.1
nzl,1973,4
nzl,1974,4
nzl,1975,4.3
nzl,1976,4.5
nzl,1977,3.8
nzl,1978,3.9
nzl,1979,4
nzl,1980,3.8
nzl,1981,4
nzl,1982,4.1
nzl,1983,4.59178
nzl,1984,3.9
nzl,1985,3.5
nzl,1986,3.3
nzl,1987,3.8
nzl,1988,4.3
nzl,1989,4.6
nzl,1990,6.6
nzl,1991,5.9
nzl,1992,6.5
nzl,1993,6.4
nzl,1994,6.1
nzl,1995,5.9
nzl,1996,6.5
nzl,1997,6.2
nzl,1998,6.91417
nzl,1999,6.61
nzl,2000,6.775
nzl,2001,6.94
nzl,2002,6.73
nzl,2003,6.75
nzl,2004,6.8
nzl,2005,6.62
nzl,2006,6.31
nzl,2007,6.34
nzl,2008,5.61
nzl,2009,6.44
nzl,2010,6.97
nzl,2011,7.03
nzl,2012,7.37
nzl,2013,7.37
nzl,2014,7.37
nzl,2015,7.37
nzl,2016,7.37
nzl,2017,7.37
nzl,2018,7.37
nzl,2019,7.37
omn,1970,3.2
omn,1971,3.2
omn,1972,3.2
omn,1973,3.2
omn,1974,3.2
omn,1975,3.2
omn,1976,3.2
omn,1977,3.2
omn,1978,3.2
omn,1979,3.2
omn,1980,3.2
omn,1981,3.2
omn,1982,3.2
omn,1983,3.2
omn,1984,3.2
omn,1985,3.2
omn,1986,3.2
omn,1987,3.1
omn,1988,3.1
omn,1989,2.9
omn,1990,2.7
omn,1991,2.8
omn,1992,2.9
omn,1993,3.2
omn,1994,3.2
omn,1995,3.2
omn,1996,3.1
omn,1997,3.5
omn,1998,4
omn,1999,3.85667
omn,2000,3.71333
omn,2001,3.57
omn,2002,3.94
omn,2003,3.76
omn,2004,3.58
omn,2005,3.26
omn,2006,3.98
omn,2007,4.20667
omn,2008,4.43333
omn,2009,4.66
omn,2010,4.63957
omn,2011,4.61913
omn,2012,4.5987
omn,2013,4.57826
omn,2014,4.73223
omn,2015,4.88619
omn,2016,5.04016
omn,2017,6.49727
omn,2018,6.49727
omn,2019,6.49727
pak,1970,1.00601
pak,1971,1
pak,1972,1.2
pak,1973,1.3
pak,1974,1.4
pak,1975,1.4
pak,1976,1.5
pak,1977,1.5
pak,1978,1.6
pak,1979,1.5
pak,1980,1.5
pak,1981,1.3
pak,1982,1.3
pak,1983,1.3
pak,1984,1.4
pak,1985,1.7
pak,1986,1.8
pak,1987,2.1
pak,1988,1.90833
pak,1989,1.8
pak,1990,1.9
pak,1991,2
pak,1992,2.1
pak,1993,2
pak,1994,2.3
pak,1995,2.4
pak,1996,2.4
pak,1997,2.4
pak,1998,2.32584
pak,1999,2.34
pak,2000,2.176
pak,2001,2.012
pak,2002,1.848
pak,2003,1.684
pak,2004,1.52
pak,2005,1.71
pak,2006,1.94
pak,2007,1.91
pak,2008,2.02
pak,2009,1.85
pak,2010,1.51
pak,2011,1.45
pak,2012,1.68063
pak,2013,1.91125
pak,2014,1.86439
pak,2015,1.94587
pak,2016,2.02735
pak,2017,2.02735
pak,2018,2.02735
pak,2019,2.02735
pan,1970,4.9
pan,1971,4.1
pan,1972,4.4
pan,1973,4.2
pan,1974,4.3
pan,1975,5
pan,1976,5.2
pan,1977,5.2
pan,1978,4.3
pan,1979,4.4
pan,1980,4.5
pan,1981,4.2
pan,1982,3.8
pan,1983,4
pan,1984,4.3
pan,1985,4.3
pan,1986,4.3
pan,1987,4.4
pan,1988,4.9
pan,1989,5.1
pan,1990,4.6
pan,1991,4.6
pan,1992,4.6
pan,1993,4.7339
pan,1994,4.2
pan,1995,4.6
pan,1996,4.2
pan,1997,3.9
pan,1998,5.0913
pan,1999,4.86753
pan,2000,4.64377
pan,2001,4.42
pan,2002,3.35342
pan,2003,3.27785
pan,2004,3.20228
pan,2005,3.12671
pan,2006,3.05114
pan,2007,2.97557
pan,2008,2.9
pan,2009,2.86667
pan,2010,2.83333
pan,2011,2.8
pan,2012,2.8
pan,2013,2.8
pan,2014,2.8
pan,2015,2.8
pan,2016,2.8
pan,2017,2.8
pan,2018,2.8
pan,2019,2.8
per,1970,3.17473
per,1971,2.7
per,1972,3.18323
per,1973,3.3
per,1974,3.1
per,1975,3.1
per,1976,3.1
per,1977,2.8
per,1978,2.5
per,1979,2.2
per,1980,2.8
per,1981,3
per,1982,2.7
per,1983,2.8
per,1984,2.8
per,1985,2.6
per,1986,3.07798
per,1987,3.2
per,1988,3.00286
per,1989,2.80088
per,1990,2.69989
per,1991,2.6494
per,1992,2.62415
per,1993,2.61152
per,1994,2.60521
per,1995,2.60206
per,1996,2.8
per,1997,2.5989
per,1998,2.95666
per,1999,3.09294
per,2000,3.15443
per,2001,2.95
per,2002,2.72
per,2003,2.85
per,2004,2.9
per,2005,2.88
per,2006,2.73
per,2007,2.64
per,2008,2.57
per,2009,2.72
per,2010,2.44
per,2011,2.32
per,2012,2.4
per,2013,2.69
per,2014,3.09
per,2015,3.19867
per,2016,3.25318
per,2017,3.37599
per,2018,3.25681
per,2019,3.43819
phl,1970,2.75773
phl,1971,2.8
phl,1972,2.20562
phl,1973,2.20562
phl,1974,2.20562
phl,1975,2.20562
phl,1976,1.8
phl,1977,1.8
phl,1978,2.2
phl,1979,2
phl,1980,1.7
phl,1981,1.8
phl,1982,1.7
phl,1983,1.7
phl,1984,1.3
phl,1985,1.3
phl,1986,1.7
phl,1987,1.9
phl,1988,2
phl,1989,2.25085
phl,1990,2.25085
phl,1991,2.25085
phl,1992,2.25085
phl,1993,2.25085
phl,1994,2.25085
phl,1995,2.5
phl,1996,2.8
phl,1997,2.9
phl,1998,3.11601
phl,1999,2.84301
phl,2000,2.57
phl,2001,2.37
phl,2002,2.45
phl,2003,2.34
phl,2004,1.96
phl,2005,1.8
phl,2006,1.88
phl,2007,1.88
phl,2008,1.88
phl,2009,1.84
phl,2010,1.84
phl,2011,1.84
phl,2012,1.84
phl,2013,1.84
phl,2014,1.84
phl,2015,1.84
phl,2016,1.84
phl,2017,1.84
phl,2018,1.84
phl,2019,1.84
png,1970,6.27941
png,1971,6.27941
png,1972,4.5
png,1973,6.27941
png,1974,6.27941
png,1975,6.27941
png,1976,6.2
png,1977,6.9
png,1978,6.9
png,1979,6.9
png,1980,6.9
png,1981,6.9
png,1982,6.9
png,1983,6.9
png,1984,6.9
png,1985,6.9
png,1986,6.9
png,1987,6.9
png,1988,6.9
png,1989,6.9
png,1990,6.9
png,1991,6.9
png,1992,6.9
png,1993,6.9
png,1994,6.9
png,1995,6.9
png,1996,6.9
png,1997,6.9
png,1998,6.9
png,1999,6.9
png,2000,6.9
png,2001,6.9
png,2002,6.9
png,2003,6.9
png,2004,6.9
png,2005,6.9
png,2006,6.9
png,2007,6.9
png,2008,6.9
png,2009,6.9
png,2010,6.9
png,2011,6.9
png,2012,6.9
png,2013,6.9
png,2014,6.9
png,2015,6.9
png,2016,6.9
png,2017,6.9
png,2018,6.9
png,2019,6.9
pol,1970,3.80539
pol,1971,3.77121
pol,1972,3.77121
pol,1973,3.77121
pol,1974,3.77121
pol,1975,3.73704
pol,1976,3.52785
pol,1977,3.52785
pol,1978,3.52785
pol,1979,3.52785
pol,1980,3.31867
pol,1981,3.94981
pol,1982,3.64839
pol,1983,3.82759
pol,1984,4.02295
pol,1985,4.02781
pol,1986,3.8703
pol,1987,3.75572
pol,1988,3.56362
pol,1989,3.8197
pol,1990,5.34633
pol,1991,3.9
pol,1992,4.2
pol,1993,4.1
pol,1994,5.14625
pol,1995,4.5
pol,1996,6.4
pol,1997,6.26007
pol,1998,4.52732
pol,1999,4.28
pol,2000,4.66114
pol,2001,4.9882
pol,2002,5.02
pol,2003,5.07
pol,2004,5.27
pol,2005,5.28
pol,2006,4.99
pol,2007,4.72
pol,2008,4.84
pol,2009,4.9
pol,2010,4.99
pol,2011,4.8
pol,2012,4.83
pol,2013,4.77956
pol,2014,4.72912
pol,2015,4.62611
pol,2016,4.57813
pol,2017,4.44622
pol,2018,4.44622
pol,2019,4.44622
pri,1970,7.34009
pri,1971,7.35203
pri,1972,7.52419
pri,1973,6.8546
pri,1974,7.08964
pri,1975,6.66593
pri,1976,8.23617
pri,1977,7.69274
pri,1978,8.21671
pri,1979,8.24448
pri,1980,8.27225
pri,1981,8.30001
pri,1982,8.32778
pri,1983,8.35554
pri,1984,8.38331
pri,1985,8.41107
pri,1986,8.43884
pri,1987,8.46661
pri,1988,8.49437
pri,1989,8.52214
pri,1990,8.5499
pri,1991,8.57767
pri,1992,8.60543
pri,1993,8.6332
pri,1994,8.66097
pri,1995,8.68873
pri,1996,8.7165
pri,1997,8.74426
pri,1998,8.77203
pri,1999,8.79979
pri,2000,8.82756
pri,2001,8.85532
pri,2002,8.88309
pri,2003,8.91086
pri,2004,8.93862
pri,2005,8.96639
pri,2006,8.99415
pri,2007,9.02192
pri,2008,9.04968
pri,2009,9.07745
pri,2010,9.10522
pri,2011,9.13298
pri,2012,9.16075
pri,2013,9.18851
pri,2014,8.62497
pri,2015,8.62497
pri,2016,8.62497
pri,2017,8.62497
pri,2018,8.62497
pri,2019,8.62497
prt,1970,3.30783
prt,1971,3.30783
prt,1972,3.30783
prt,1973,1.4
prt,1974,1.8
prt,1975,2.9
prt,1976,2.9
prt,1977,3.28142
prt,1978,2.6
prt,1979,2.4
prt,1980,2.7
prt,1981,2.9
prt,1982,3.1
prt,1983,3
prt,1984,3
prt,1985,3.1
prt,1986,2.8
prt,1987,2.9
prt,1988,3.2
prt,1989,3.3
prt,1990,3.3
prt,1991,3.9
prt,1992,4.1
prt,1993,4.6
prt,1994,4.4
prt,1995,4.3
prt,1996,4.8
prt,1997,5.53819
prt,1998,5.3972
prt,1999,4.7
prt,2000,4.9621
prt,2001,5.15
prt,2002,5.11
prt,2003,5.11
prt,2004,5
prt,2005,5.04
prt,2006,4.92
prt,2007,4.99
prt,2008,4.76
prt,2009,5.47
prt,2010,5.45
prt,2011,5.14
prt,2012,4.53935
prt,2013,5.15155
prt,2014,5.08354
prt,2015,4.78164
prt,2016,4.86356
prt,2017,4.94547
prt,2018,4.94547
prt,2019,4.94547
pry,1970,1.92997
pry,1971,1.55628
pry,1972,1.55628
pry,1973,1.55628
pry,1974,1.55628
pry,1975,1.55628
pry,1976,1.55628
pry,1977,1.55628
pry,1978,1.55628
pry,1979,1.55628
pry,1980,1.55628
pry,1981,1.55628
pry,1982,1.55628
pry,1983,1.55628
pry,1984,1.18258
pry,1985,1.21796
pry,1986,1.14939
pry,1987,1.08082
pry,1988,0.96495
pry,1989,0.98043
pry,1990,1.12406
pry,1991,1.89372
pry,1992,2.63586
pry,1993,2.86041
pry,1994,2.92432
pry,1995,3.43302
pry,1996,4.1
pry,1997,3.94171
pry,1998,4.08904
pry,1999,4.3
pry,2000,4.86
pry,2001,4.61
pry,2002,4.1
pry,2003,4.59
pry,2004,3.91
pry,2005,3.77333
pry,2006,3.63667
pry,2007,3.5
pry,2008,3.59667
pry,2009,3.69333
pry,2010,3.79
pry,2011,4.84
pry,2012,4.88
pry,2013,4.50021
pry,2014,4.12042
pry,2015,3.74063
pry,2016,3.36084
pry,2017,3.36084
pry,2018,3.36084
pry,2019,3.36084
pyf,1970,0.24792
pyf,1971,6.37259
pyf,1972,6.37259
pyf,1973,6.37259
pyf,1974,0.30126
pyf,1975,0.33492
pyf,1976,8.10019
pyf,1977,8.10019
pyf,1978,8.10019
pyf,1979,8.10019
pyf,1980,8.10019
pyf,1981,8.10019
pyf,1982,8.10019
pyf,1983,8.10019
pyf,1984,0.42605
pyf,1985,0.40755
pyf,1986,0.38905
pyf,1987,0.37055
pyf,1988,0.35204
pyf,1989,0.33354
pyf,1990,0.36449
pyf,1991,0.37234
pyf,1992,0.49869
pyf,1993,0.49985
pyf,1994,0.49985
pyf,1995,0.49985
pyf,1996,0.49985
pyf,1997,0.49985
pyf,1998,0.49985
pyf,1999,0.49985
pyf,2000,0.49985
pyf,2001,0.49985
pyf,2002,0.49985
pyf,2003,0.49985
pyf,2004,0.49985
pyf,2005,0.49985
pyf,2006,0.49985
pyf,2007,0.49985
pyf,2008,0.49985
pyf,2009,0.49985
pyf,2010,0.49985
pyf,2011,0.49985
pyf,2012,0.49985
pyf,2013,0.49985
pyf,2014,0.49985
pyf,2015,0.49985
pyf,2016,0.49985
pyf,2017,0.49985
pyf,2018,0.49985
pyf,2019,0.49985
qat,1970,2.99482
qat,1971,2.9
qat,1972,2.6
qat,1973,2.8
qat,1974,2.15132
qat,1975,1.30782
qat,1976,1.3
qat,1977,1.5
qat,1978,2.2
qat,1979,2.19382
qat,1980,2.18763
qat,1981,2.18145
qat,1982,2.17527
qat,1983,2.16908
qat,1984,2.1629
qat,1985,2.15671
qat,1986,2.15053
qat,1987,2.14435
qat,1988,2.13816
qat,1989,2.13198
qat,1990,2.1258
qat,1991,2.11961
qat,1992,2.11343
qat,1993,2.10724
qat,1994,2.10106
qat,1995,2.09488
qat,1996,2.08869
qat,1997,2.08251
qat,1998,2.07633
qat,1999,2.07014
qat,2000,2.06396
qat,2001,2.05778
qat,2002,2.05159
qat,2003,2.04541
qat,2004,2.03922
qat,2005,1.97942
qat,2006,1.91961
qat,2007,1.85981
qat,2008,1.8
qat,2009,1.92868
qat,2010,2.05737
qat,2011,2.18605
qat,2012,2.31474
qat,2013,2.44342
qat,2014,2.5721
qat,2015,2.45786
qat,2016,2.34363
qat,2017,2.22939
qat,2018,2.29169
qat,2019,2.354
rou,1970,2.31796
rou,1971,2.31796
rou,1972,2.31796
rou,1973,2.31796
rou,1974,2.31796
rou,1975,2.31796
rou,1976,2.31796
rou,1977,2.31796
rou,1978,2.31796
rou,1979,2.31796
rou,1980,2.31796
rou,1981,2.31796
rou,1982,2.31796
rou,1983,2.31796
rou,1984,2.31796
rou,1985,2.31796
rou,1986,2.31796
rou,1987,2.31796
rou,1988,2.31796
rou,1989,2.54509
rou,1990,2.6
rou,1991,3.18968
rou,1992,3.2
rou,1993,2.9
rou,1994,3.40536
rou,1995,3.40536
rou,1996,3.3
rou,1997,3.61453
rou,1998,3.22845
rou,1999,3.02422
rou,2000,2.82
rou,2001,3.02
rou,2002,3.22
rou,2003,3.24
rou,2004,3.23
rou,2005,3.38
rou,2006,3.41
rou,2007,3.44
rou,2008,3.595
rou,2009,3.75
rou,2010,3.18
rou,2011,2.87
rou,2012,2.81
rou,2013,2.81
rou,2014,2.81
rou,2015,2.81
rou,2016,2.81
rou,2017,2.81
rou,2018,2.81
rou,2019,2.81
rus,1970,3.9
rus,1971,3.9
rus,1972,3.9
rus,1973,3.9
rus,1974,3.9
rus,1975,3.9
rus,1976,3.9
rus,1977,3.9
rus,1978,3.9
rus,1979,3.9
rus,1980,3.9
rus,1981,3.9
rus,1982,3.9
rus,1983,3.9
rus,1984,3.9
rus,1985,3.9
rus,1986,3.9
rus,1987,3.9
rus,1988,3.9
rus,1989,3.9
rus,1990,3.9
rus,1991,3.9
rus,1992,3.9
rus,1993,3.9
rus,1994,3.9
rus,1995,3.9
rus,1996,3.54434
rus,1997,3.54434
rus,1998,3.54434
rus,1999,3.54517
rus,2000,3.54599
rus,2001,3.54681
rus,2002,3.54763
rus,2003,3.54846
rus,2004,3.54928
rus,2005,3.5501
rus,2006,3.55092
rus,2007,3.55174
rus,2008,3.55257
rus,2009,3.55339
rus,2010,3.55421
rus,2011,3.55503
rus,2012,3.55586
rus,2013,3.57939
rus,2014,3.75102
rus,2015,3.65874
rus,2016,3.63846
rus,2017,4.41884
rus,2018,4.41884
rus,2019,4.41884
rwa,1970,2.2
rwa,1971,2.6
rwa,1972,3
rwa,1973,2.8
rwa,1974,3.8
rwa,1975,2.3
rwa,1976,2
rwa,1977,2.1
rwa,1978,2
rwa,1979,2.2
rwa,1980,2.3
rwa,1981,3.6
rwa,1982,3.40978
rwa,1983,3.1
rwa,1984,3.1
rwa,1985,3.22819
rwa,1986,3.4
rwa,1987,3.3
rwa,1988,3.1
rwa,1989,3.5
rwa,1990,3.53802
rwa,1991,3.53802
rwa,1992,3.53802
rwa,1993,3.53802
rwa,1994,3.53802
rwa,1995,3.53802
rwa,1996,3.53802
rwa,1997,3.53802
rwa,1998,3.53802
rwa,1999,3.6
rwa,2000,3.34
rwa,2001,3.46
rwa,2002,3.56333
rwa,2003,3.66667
rwa,2004,3.77
rwa,2005,3.87333
rwa,2006,3.97667
rwa,2007,4.08
rwa,2008,3.38
rwa,2009,3.78
rwa,2010,4.18
rwa,2011,4.01
rwa,2012,3.96
rwa,2013,4.28
rwa,2014,3.79921
rwa,2015,3.31841
rwa,2016,3.04731
rwa,2017,3.04731
rwa,2018,3.04731
rwa,2019,3.04731
sau,1970,2.59047
sau,1971,2.59047
sau,1972,2.59047
sau,1973,2.59047
sau,1974,2.59047
sau,1975,2.3
sau,1976,2.59047
sau,1977,2.59047
sau,1978,2.8
sau,1979,3.7
sau,1980,2.7
sau,1981,2.5
sau,1982,2.6
sau,1983,3.7
sau,1984,4.2
sau,1985,5.46795
sau,1986,4.6
sau,1987,5.58181
sau,1988,5.58181
sau,1989,5.58181
sau,1990,5.69566
sau,1991,5.1
sau,1992,4.7
sau,1993,5.5
sau,1994,5.8
sau,1995,5.4
sau,1996,4.7
sau,1997,4.2
sau,1998,7.18619
sau,1999,7.18619
sau,2000,7.18619
sau,2001,7.18619
sau,2002,7.18619
sau,2003,7.18619
sau,2004,7.18619
sau,2005,7.18619
sau,2006,7.18619
sau,2007,7.18619
sau,2008,7.18619
sau,2009,7.18619
sau,2010,7.18619
sau,2011,7.18619
sau,2012,7.18619
sau,2013,7.18619
sau,2014,7.18619
sau,2015,7.18619
sau,2016,7.18619
sau,2017,7.18619
sau,2018,7.18619
sau,2019,7.18619
sdn,1970,3.47174
sdn,1971,3.70031
sdn,1972,3.70031
sdn,1973,3.70031
sdn,1974,3.70031
sdn,1975,3.70031
sdn,1976,3.70031
sdn,1977,3.70031
sdn,1978,3.70031
sdn,1979,3.70031
sdn,1980,3.92887
sdn,1981,3.59365
sdn,1982,3.59365
sdn,1983,3.59365
sdn,1984,3.59365
sdn,1985,3.25843
sdn,1986,2.06345
sdn,1987,2.06345
sdn,1988,2.06345
sdn,1989,2.06345
sdn,1990,2.06345
sdn,1991,2.06345
sdn,1992,2.06345
sdn,1993,2.06345
sdn,1994,2.06345
sdn,1995,2.06345
sdn,1996,0.86848
sdn,1997,0.86848
sdn,1998,0.86848
sdn,1999,0.96924
sdn,2000,1.07
sdn,2001,1.175
sdn,2002,1.28
sdn,2003,1.47
sdn,2004,1.66
sdn,2005,1.57
sdn,2006,1.98
sdn,2007,2.065
sdn,2008,2.15
sdn,2009,2.18
sdn,2010,2.18
sdn,2011,2.18
sdn,2012,2.18
sdn,2013,2.18
sdn,2014,2.18
sdn,2015,2.18
sdn,2016,2.18
sdn,2017,2.18
sdn,2018,2.18
sdn,2019,2.18
sen,1970,4.39744
sen,1971,4.39744
sen,1972,4.39744
sen,1973,4.39744
sen,1974,4.39744
sen,1975,4.39744
sen,1976,4.39744
sen,1977,3.1
sen,1978,4.39744
sen,1979,4.39744
sen,1980,4.39744
sen,1981,3.7
sen,1982,4.32967
sen,1983,4.2619
sen,1984,3.8
sen,1985,3.8
sen,1986,3.6
sen,1987,3.4
sen,1988,3.3
sen,1989,3.83393
sen,1990,4.03672
sen,1991,4
sen,1992,3.86792
sen,1993,3.86792
sen,1994,3.86792
sen,1995,3.86792
sen,1996,3.5
sen,1997,3.69912
sen,1998,3.48932
sen,1999,3.27466
sen,2000,3.06
sen,2001,3.12
sen,2002,3.18
sen,2003,3.24
sen,2004,3.56
sen,2005,4.36
sen,2006,4.41
sen,2007,4.60667
sen,2008,4.80333
sen,2009,5
sen,2010,5.19
sen,2011,4.31635
sen,2012,4.25843
sen,2013,4.53526
sen,2014,5.11115
sen,2015,4.75735
sen,2016,4.98873
sen,2017,4.98873
sen,2018,4.98873
sen,2019,4.98873
sgp,1970,2.96193
sgp,1971,2.9
sgp,1972,2.7
sgp,1973,2.4
sgp,1974,2.3
sgp,1975,2.3
sgp,1976,2.3
sgp,1977,2.2
sgp,1978,2.1
sgp,1979,2.1
sgp,1980,2.3
sgp,1981,2.3
sgp,1982,2.4
sgp,1983,3
sgp,1984,3.26855
sgp,1985,3.44161
sgp,1986,3.4
sgp,1987,3.1
sgp,1988,3.1
sgp,1989,2.70948
sgp,1990,2.6
sgp,1991,2.6
sgp,1992,3.1
sgp,1993,2.4
sgp,1994,2.3
sgp,1995,2.2
sgp,1996,2.2
sgp,1997,2.26415
sgp,1998,2.48282
sgp,1999,2.34141
sgp,2000,2.2
sgp,2001,2.6
sgp,2002,2.59857
sgp,2003,2.59714
sgp,2004,2.59571
sgp,2005,2.59429
sgp,2006,2.59286
sgp,2007,2.59143
sgp,2008,2.59
sgp,2009,2.88
sgp,2010,2.94
sgp,2011,2.82
sgp,2012,2.88
sgp,2013,2.76
sgp,2014,2.76
sgp,2015,2.76
sgp,2016,2.76
sgp,2017,2.76
sgp,2018,2.76
sgp,2019,2.76
slb,1970,4.1
slb,1971,4.1
slb,1972,4.1
slb,1973,4.1
slb,1974,4.1
slb,1975,4.1
slb,1976,4.1
slb,1977,4.1
slb,1978,4.1
slb,1979,4.1
slb,1980,4.075
slb,1981,4.05
slb,1982,4.025
slb,1983,4
slb,1984,3.975
slb,1985,3.95
slb,1986,3.925
slb,1987,3.9
slb,1988,3.875
slb,1989,3.85
slb,1990,3.825
slb,1991,3.8
slb,1992,3.83072
slb,1993,3.83072
slb,1994,3.83072
slb,1995,3.83072
slb,1996,3.83072
slb,1997,3.83072
slb,1998,3.83072
slb,1999,4.05953
slb,2000,4.28834
slb,2001,4.51715
slb,2002,4.74596
slb,2003,4.97477
slb,2004,5.20357
slb,2005,5.43238
slb,2006,5.66119
slb,2007,5.89
slb,2008,7.6
slb,2009,9.86
slb,2010,9.94
slb,2011,9.94
slb,2012,9.94
slb,2013,9.94
slb,2014,9.94
slb,2015,9.94
slb,2016,9.94
slb,2017,9.94
slb,2018,9.94
slb,2019,9.94
sle,1970,2.99553
sle,1971,2.99553
sle,1972,2.99553
sle,1973,2.99553
sle,1974,2.99553
sle,1975,3.3
sle,1976,2.9
sle,1977,3.7
sle,1978,3.3
sle,1979,2.38382
sle,1980,2.38382
sle,1981,2.38382
sle,1982,2.38382
sle,1983,2.38382
sle,1984,2.38382
sle,1985,1.77211
sle,1986,2.5
sle,1987,1.8
sle,1988,1.9
sle,1989,1.5
sle,1990,1.1
sle,1991,2.38068
sle,1992,2.38068
sle,1993,2.38068
sle,1994,2.38068
sle,1995,2.38068
sle,1996,2.38068
sle,1997,2.38068
sle,1998,1.01068
sle,1999,3.04534
sle,2000,5.08
sle,2001,3.53
sle,2002,3.42
sle,2003,3.21
sle,2004,2.99
sle,2005,2.89
sle,2006,2.64
sle,2007,2.39
sle,2008,2.19
sle,2009,2.56
sle,2010,2.5
sle,2011,2.55
sle,2012,2.75655
sle,2013,2.58
sle,2014,2.71351
sle,2015,2.71351
sle,2016,2.71351
sle,2017,2.71351
sle,2018,2.71351
sle,2019,2.71351
slv,1970,0.7
slv,1971,2.74038
slv,1972,2.74038
slv,1973,2.74038
slv,1974,2.74038
slv,1975,0.8
slv,1976,0.9
slv,1977,0.8
slv,1978,0.9
slv,1979,0.9
slv,1980,1
slv,1981,1.1
slv,1982,3.01809
slv,1983,3.01809
slv,1984,3.01809
slv,1985,3.01809
