geo,time,sp_pop_0509_fe_5y
are,1963,14.00649
are,1964,13.58709
are,1965,13.23031
are,1966,13.08453
are,1967,13.16862
are,1968,13.4182
are,1969,13.75376
are,1970,14.0709
are,1971,14.11772
are,1972,14.2592
are,1973,14.44611
are,1974,14.59497
are,1975,14.63703
are,1976,14.20165
are,1977,14.05037
are,1978,14.19697
are,1979,14.59525
are,1980,15.17698
are,1981,15.14453
are,1982,15.11406
are,1983,15.13035
are,1984,15.21874
are,1985,15.39444
are,1986,15.39796
are,1987,15.25921
are,1988,15.07611
are,1989,14.9293
are,1990,14.87851
are,1991,14.78162
are,1992,14.61947
are,1993,14.36933
are,1994,14.02947
are,1995,13.60898
are,1996,13.59404
are,1997,13.62585
are,1998,13.63875
are,1999,13.6155
are,2000,13.56885
are,2001,12.6378
are,2002,11.72652
are,2003,10.87903
are,2004,10.15356
are,2005,9.6102
are,2006,9.14447
are,2007,8.77102
are,2008,8.45441
are,2009,8.20122
are,2010,8.02857
are,2011,7.90151
are,2012,7.8789
are,2013,7.92364
are,2014,7.98941
are,2015,8.02457
are,2016,8.15893
are,2017,8.24231
are,2018,8.27131
are,2019,8.25689
are,2020,8.21876
arg,1960,10.30204
arg,1961,10.22842
arg,1962,10.15769
arg,1963,10.08892
arg,1964,10.01668
arg,1965,9.93373
arg,1966,9.86775
arg,1967,9.79748
arg,1968,9.72179
arg,1969,9.64178
arg,1970,9.56054
arg,1971,9.52366
arg,1972,9.47567
arg,1973,9.41954
arg,1974,9.36397
arg,1975,9.32123
arg,1976,9.31815
arg,1977,9.35157
arg,1978,9.42307
arg,1979,9.5254
arg,1980,9.64192
arg,1981,9.79878
arg,1982,9.99483
arg,1983,10.20727
arg,1984,10.38821
arg,1985,10.48197
arg,1986,10.51385
arg,1987,10.41357
arg,1988,10.19869
arg,1989,9.93689
arg,1990,9.71895
arg,1991,9.57495
arg,1992,9.49789
arg,1993,9.48485
arg,1994,9.50129
arg,1995,9.49525
arg,1996,9.4657
arg,1997,9.42935
arg,1998,9.38069
arg,1999,9.31682
arg,2000,9.23708
arg,2001,9.15546
arg,2002,9.03919
arg,2003,8.89211
arg,2004,8.73467
arg,2005,8.59607
arg,2006,8.4879
arg,2007,8.41249
arg,2008,8.36801
arg,2009,8.33792
arg,2010,8.29773
arg,2011,8.24653
arg,2012,8.18819
arg,2013,8.12336
arg,2014,8.05851
arg,2015,8.00244
arg,2016,7.96087
arg,2017,7.93129
arg,2018,7.9115
arg,2019,7.89341
arg,2020,7.86589
arm,1960,12.11727
arm,1961,12.58151
arm,1962,13.06396
arm,1963,13.53885
arm,1964,13.94909
arm,1965,14.22809
arm,1966,14.37978
arm,1967,14.37351
arm,1968,14.2005
arm,1969,13.88143
arm,1970,13.4646
arm,1971,12.96799
arm,1972,12.31622
arm,1973,11.57398
arm,1974,10.85504
arm,1975,10.28687
arm,1976,9.83393
arm,1977,9.5555
arm,1978,9.44049
arm,1979,9.41824
arm,1980,9.3887
arm,1981,9.36955
arm,1982,9.33418
arm,1983,9.27574
arm,1984,9.21568
arm,1985,9.18661
arm,1986,9.24398
arm,1987,9.37981
arm,1988,9.55707
arm,1989,9.73352
arm,1990,9.86326
arm,1991,9.91758
arm,1992,9.95431
arm,1993,9.96699
arm,1994,9.94311
arm,1995,9.86568
arm,1996,9.71469
arm,1997,9.45324
arm,1998,9.0782
arm,1999,8.6179
arm,2000,8.12764
arm,2001,7.66106
arm,2002,7.14687
arm,2003,6.61008
arm,2004,6.09898
arm,2005,5.67516
arm,2006,5.34958
arm,2007,5.17281
arm,2008,5.14547
arm,2009,5.21523
arm,2010,5.28981
arm,2011,5.37353
arm,2012,5.49986
arm,2013,5.65618
arm,2014,5.82543
arm,2015,5.98719
arm,2016,6.13613
arm,2017,6.25012
arm,2018,6.32291
arm,2019,6.36218
arm,2020,6.3861
atg,1960,13.61445
atg,1961,13.75009
atg,1962,13.88552
atg,1963,14.00632
atg,1964,14.08806
atg,1965,14.13036
atg,1966,14.23592
atg,1967,14.36783
atg,1968,14.46786
atg,1969,14.53403
atg,1970,14.56811
atg,1971,14.23809
atg,1972,13.98213
atg,1973,13.78905
atg,1974,13.64908
atg,1975,13.54785
atg,1976,13.22782
atg,1977,12.96903
atg,1978,12.74908
atg,1979,12.57996
atg,1980,12.46071
atg,1981,12.15154
atg,1982,11.8844
atg,1983,11.66073
atg,1984,11.48858
atg,1985,11.36556
atg,1986,11.06096
atg,1987,10.79001
atg,1988,10.54583
atg,1989,10.34515
atg,1990,10.19585
atg,1991,10.10827
atg,1992,10.02369
atg,1993,9.93026
atg,1994,9.84454
atg,1995,9.77567
atg,1996,9.67128
atg,1997,9.5725
atg,1998,9.46977
atg,1999,9.3716
atg,2000,9.29101
atg,2001,9.13889
atg,2002,8.95425
atg,2003,8.73562
atg,2004,8.50772
atg,2005,8.29753
atg,2006,8.19566
atg,2007,8.06371
atg,2008,7.87677
atg,2009,7.62931
atg,2010,7.34666
atg,2011,7.1848
atg,2012,7.09062
atg,2013,7.04809
atg,2014,7.00999
atg,2015,6.94642
atg,2016,6.9038
atg,2017,6.90548
atg,2018,6.93901
atg,2019,6.99109
atg,2020,7.02738
aus,1960,9.90441
aus,1961,9.83052
aus,1962,9.79711
aus,1963,9.80131
aus,1964,9.81565
aus,1965,9.80092
aus,1966,9.83556
aus,1967,9.83846
aus,1968,9.7915
aus,1969,9.70292
aus,1970,9.59546
aus,1971,9.46018
aus,1972,9.31173
aus,1973,9.14911
aus,1974,8.98327
aus,1975,8.82657
aus,1976,8.72322
aus,1977,8.6864
aus,1978,8.69864
aus,1979,8.70727
aus,1980,8.64438
aus,1981,8.51257
aus,1982,8.26812
aus,1983,7.92964
aus,1984,7.5696
aus,1985,7.28593
aus,1986,7.10753
aus,1987,7.03888
aus,1988,7.07061
aus,1989,7.14874
aus,1990,7.19497
aus,1991,7.19621
aus,1992,7.16481
aus,1993,7.10121
aus,1994,7.02427
aus,1995,6.96178
aus,1996,6.92287
aus,1997,6.8989
aus,1998,6.88519
aus,1999,6.86983
aus,2000,6.83754
aus,2001,6.77805
aus,2002,6.69047
aus,2003,6.57804
aus,2004,6.45428
aus,2005,6.33929
aus,2006,6.23203
aus,2007,6.13536
aus,2008,6.05491
aus,2009,5.99875
aus,2010,5.97441
aus,2011,5.96843
aus,2012,5.99851
aus,2013,6.06154
aus,2014,6.13725
aus,2015,6.19588
aus,2016,6.26422
aus,2017,6.29273
aus,2018,6.28395
aus,2019,6.25603
aus,2020,6.23565
aut,1960,6.30443
aut,1961,6.36449
aut,1962,6.51935
aut,1963,6.75895
aut,1964,7.03768
aut,1965,7.28621
aut,1966,7.49343
aut,1967,7.66225
aut,1968,7.7856
aut,1969,7.8696
aut,1970,7.92795
aut,1971,7.95481
aut,1972,7.9297
aut,1973,7.8509
aut,1974,7.72421
aut,1975,7.56306
aut,1976,7.37758
aut,1977,7.12833
aut,1978,6.82424
aut,1979,6.49556
aut,1980,6.18692
aut,1981,5.91584
aut,1982,5.68413
aut,1983,5.50077
aut,1984,5.36253
aut,1985,5.25614
aut,1986,5.17767
aut,1987,5.1738
aut,1988,5.23737
aut,1989,5.33209
aut,1990,5.403
aut,1991,5.49048
aut,1992,5.5272
aut,1993,5.51413
aut,1994,5.48343
aut,1995,5.48508
aut,1996,5.46113
aut,1997,5.47262
aut,1998,5.51547
aut,1999,5.56188
aut,2000,5.5701
aut,2001,5.53357
aut,2002,5.43464
aut,2003,5.28103
aut,2004,5.10601
aut,2005,4.95839
aut,2006,4.83676
aut,2007,4.74327
aut,2008,4.68159
aut,2009,4.64081
aut,2010,4.60114
aut,2011,4.55513
aut,2012,4.51233
aut,2013,4.47229
aut,2014,4.43808
aut,2015,4.41491
aut,2016,4.4226
aut,2017,4.43367
aut,2018,4.45115
aut,2019,4.47686
aut,2020,4.51135
aze,1960,12.36657
aze,1961,12.9481
aze,1962,13.35799
aze,1963,13.60911
aze,1964,13.77318
aze,1965,13.93801
aze,1966,14.19003
aze,1967,14.49285
aze,1968,14.79313
aze,1969,14.99808
aze,1970,15.01024
aze,1971,14.92062
aze,1972,14.59787
aze,1973,14.06988
aze,1974,13.4396
aze,1975,12.84215
aze,1976,12.34245
aze,1977,11.88802
aze,1978,11.48477
aze,1979,11.1165
aze,1980,10.75808
aze,1981,10.43568
aze,1982,10.18293
aze,1983,10.00334
aze,1984,9.88834
aze,1985,9.82068
aze,1986,9.84324
aze,1987,9.92275
aze,1988,10.05017
aze,1989,10.20777
aze,1990,10.36892
aze,1991,10.58261
aze,1992,10.83519
aze,1993,11.09987
aze,1994,11.32485
aze,1995,11.4457
aze,1996,11.46552
aze,1997,11.35699
aze,1998,11.12039
aze,1999,10.78701
aze,2000,10.41144
aze,2001,10.00358
aze,2002,9.48384
aze,2003,8.88113
aze,2004,8.2591
aze,2005,7.70105
aze,2006,7.27688
aze,2007,6.96363
aze,2008,6.7568
aze,2009,6.62034
aze,2010,6.49922
aze,2011,6.41373
aze,2012,6.3992
aze,2013,6.45287
aze,2014,6.56303
aze,2015,6.70868
aze,2016,6.89041
aze,2017,7.13261
aze,2018,7.41518
aze,2019,7.68879
aze,2020,7.88833
bdi,1960,14.26673
bdi,1961,14.51855
bdi,1962,14.59815
bdi,1963,14.50828
bdi,1964,14.32211
bdi,1965,14.14151
bdi,1966,14.20473
bdi,1967,14.27855
bdi,1968,14.33831
bdi,1969,14.35582
bdi,1970,14.30462
bdi,1971,14.39478
bdi,1972,14.444
bdi,1973,14.42536
bdi,1974,14.32115
bdi,1975,14.12179
bdi,1976,14.02618
bdi,1977,13.92495
bdi,1978,13.80461
bdi,1979,13.66933
bdi,1980,13.52831
bdi,1981,13.62226
bdi,1982,13.80009
bdi,1983,14.03392
bdi,1984,14.27361
bdi,1985,14.4595
bdi,1986,14.70682
bdi,1987,14.93119
bdi,1988,15.11627
bdi,1989,15.25525
bdi,1990,15.34146
bdi,1991,15.67198
bdi,1992,15.99219
bdi,1993,16.26824
bdi,1994,16.46807
bdi,1995,16.5632
bdi,1996,16.72898
bdi,1997,16.82448
bdi,1998,16.82449
bdi,1999,16.72604
bdi,2000,16.54467
bdi,2001,16.24707
bdi,2002,15.89271
bdi,2003,15.49523
bdi,2004,15.0943
bdi,2005,14.73788
bdi,2006,14.48246
bdi,2007,14.33398
bdi,2008,14.28086
bdi,2009,14.28337
bdi,2010,14.28792
bdi,2011,14.35345
bdi,2012,14.46633
bdi,2013,14.60997
bdi,2014,14.75733
bdi,2015,14.87525
bdi,2016,14.96892
bdi,2017,15.04154
bdi,2018,15.08502
bdi,2019,15.0935
bdi,2020,15.06462
bel,1960,7.4035
bel,1961,7.36435
bel,1962,7.38905
bel,1963,7.47853
bel,1964,7.59837
bel,1965,7.69295
bel,1966,7.75331
bel,1967,7.80401
bel,1968,7.83835
bel,1969,7.84814
bel,1970,7.82495
bel,1971,7.76863
bel,1972,7.64906
bel,1973,7.47218
bel,1974,7.26506
bel,1975,7.06791
bel,1976,6.89408
bel,1977,6.73886
bel,1978,6.60517
bel,1979,6.48388
bel,1980,6.35911
bel,1981,6.22881
bel,1982,6.10083
bel,1983,5.9775
bel,1984,5.86537
bel,1985,5.77266
bel,1986,5.70478
bel,1987,5.66894
bel,1988,5.6636
bel,1989,5.67577
bel,1990,5.68516
bel,1991,5.6849
bel,1992,5.68155
bel,1993,5.67575
bel,1994,5.67484
bel,1995,5.68932
bel,1996,5.6985
bel,1997,5.71492
bel,1998,5.73595
bel,1999,5.75263
bel,2000,5.753
bel,2001,5.72987
bel,2002,5.67358
bel,2003,5.58735
bel,2004,5.48985
bel,2005,5.40957
bel,2006,5.34798
bel,2007,5.30483
bel,2008,5.28356
bel,2009,5.28098
bel,2010,5.28883
bel,2011,5.31734
bel,2012,5.36815
bel,2013,5.43537
bel,2014,5.50562
bel,2015,5.56054
bel,2016,5.5973
bel,2017,5.6089
bel,2018,5.5953
bel,2019,5.56543
bel,2020,5.53424
ben,1960,11.71545
ben,1961,11.83093
ben,1962,11.99291
ben,1963,12.17445
ben,1964,12.3394
ben,1965,12.44671
ben,1966,12.63817
ben,1967,12.81747
ben,1968,12.9624
ben,1969,13.06018
ben,1970,13.10309
ben,1971,13.2652
ben,1972,13.40497
ben,1973,13.50369
ben,1974,13.55267
ben,1975,13.54944
ben,1976,13.66364
ben,1977,13.76381
ben,1978,13.8345
ben,1979,13.86887
ben,1980,13.8639
ben,1981,13.96584
ben,1982,14.07073
ben,1983,14.15998
ben,1984,14.21673
ben,1985,14.22551
ben,1986,14.31898
ben,1987,14.39711
ben,1988,14.44479
ben,1989,14.45466
ben,1990,14.42385
ben,1991,14.44621
ben,1992,14.46146
ben,1993,14.45877
ben,1994,14.43252
ben,1995,14.37873
ben,1996,14.42459
ben,1997,14.4695
ben,1998,14.50066
ben,1999,14.50504
ben,2000,14.47067
ben,2001,14.48138
ben,2002,14.47592
ben,2003,14.44665
ben,2004,14.39153
ben,2005,14.31191
ben,2006,14.29666
ben,2007,14.27141
ben,2008,14.23151
ben,2009,14.17654
ben,2010,14.10777
ben,2011,14.089
ben,2012,14.07852
ben,2013,14.06766
ben,2014,14.04451
ben,2015,13.99602
ben,2016,13.96833
ben,2017,13.93049
ben,2018,13.87677
ben,2019,13.80446
ben,2020,13.71285
bfa,1960,13.10063
bfa,1961,13.2258
bfa,1962,13.35176
bfa,1963,13.44179
bfa,1964,13.46705
bfa,1965,13.40383
bfa,1966,13.51395
bfa,1967,13.59705
bfa,1968,13.62813
bfa,1969,13.60218
bfa,1970,13.52229
bfa,1971,13.62759
bfa,1972,13.74506
bfa,1973,13.84025
bfa,1974,13.87941
bfa,1975,13.83267
bfa,1976,13.9459
bfa,1977,14.02292
bfa,1978,14.04419
bfa,1979,14.01474
bfa,1980,13.94909
bfa,1981,14.06072
bfa,1982,14.21379
bfa,1983,14.37396
bfa,1984,14.49842
bfa,1985,14.54224
bfa,1986,14.68971
bfa,1987,14.81217
bfa,1988,14.88378
bfa,1989,14.8926
bfa,1990,14.83499
bfa,1991,14.88571
bfa,1992,14.90151
bfa,1993,14.86786
bfa,1994,14.7868
bfa,1995,14.66827
bfa,1996,14.67542
bfa,1997,14.69451
bfa,1998,14.70632
bfa,1999,14.69271
bfa,2000,14.63638
bfa,2001,14.67716
bfa,2002,14.7224
bfa,2003,14.75318
bfa,2004,14.75331
bfa,2005,14.70828
bfa,2006,14.74581
bfa,2007,14.78489
bfa,2008,14.81312
bfa,2009,14.82061
bfa,2010,14.79699
bfa,2011,14.82559
bfa,2012,14.86599
bfa,2013,14.90402
bfa,2014,14.9195
bfa,2015,14.89158
bfa,2016,14.87201
bfa,2017,14.81438
bfa,2018,14.71855
bfa,2019,14.5963
bfa,2020,14.46446
bgd,1960,13.4092
bgd,1961,13.52523
bgd,1962,13.72655
bgd,1963,13.97748
bgd,1964,14.21348
bgd,1965,14.36098
bgd,1966,14.57124
bgd,1967,14.72358
bgd,1968,14.80639
bgd,1969,14.83789
bgd,1970,14.84587
bgd,1971,14.98841
bgd,1972,15.12435
bgd,1973,15.20333
bgd,1974,15.18882
bgd,1975,15.0583
bgd,1976,15.04681
bgd,1977,15.00003
bgd,1978,14.91346
bgd,1979,14.79808
bgd,1980,14.66745
bgd,1981,14.63983
bgd,1982,14.65844
bgd,1983,14.70307
bgd,1984,14.7342
bgd,1985,14.70435
bgd,1986,14.68217
bgd,1987,14.63455
bgd,1988,14.54969
bgd,1989,14.42482
bgd,1990,14.2606
bgd,1991,14.149
bgd,1992,14.02507
bgd,1993,13.87894
bgd,1994,13.70378
bgd,1995,13.49614
bgd,1996,13.30538
bgd,1997,13.09724
bgd,1998,12.87192
bgd,1999,12.63671
bgd,2000,12.40142
bgd,2001,12.22291
bgd,2002,12.06023
bgd,2003,11.9059
bgd,2004,11.74911
bgd,2005,11.57677
bgd,2006,11.43415
bgd,2007,11.29381
bgd,2008,11.14452
bgd,2009,10.97777
bgd,2010,10.78791
bgd,2011,10.58849
bgd,2012,10.36843
bgd,2013,10.12798
bgd,2014,9.88032
bgd,2015,9.64513
bgd,2016,9.42953
bgd,2017,9.24409
bgd,2018,9.08529
bgd,2019,8.94278
bgd,2020,8.80198
bgr,1960,8.56277
bgr,1961,8.38694
bgr,1962,8.23095
bgr,1963,8.09623
bgr,1964,7.9713
bgr,1965,7.83871
bgr,1966,7.72608
bgr,1967,7.61428
bgr,1968,7.49872
bgr,1969,7.38091
bgr,1970,7.26527
bgr,1971,7.18216
bgr,1972,7.12877
bgr,1973,7.10199
bgr,1974,7.09263
bgr,1975,7.08705
bgr,1976,7.0888
bgr,1977,7.10764
bgr,1978,7.14267
bgr,1979,7.18444
bgr,1980,7.21724
bgr,1981,7.26269
bgr,1982,7.30078
bgr,1983,7.32149
bgr,1984,7.31391
bgr,1985,7.26904
bgr,1986,7.17271
bgr,1987,7.01127
bgr,1988,6.79699
bgr,1989,6.56648
bgr,1990,6.36969
bgr,1991,6.221
bgr,1992,6.12877
bgr,1993,6.08542
bgr,1994,6.05114
bgr,1995,5.9646
bgr,1996,5.86098
bgr,1997,5.69164
bgr,1998,5.4519
bgr,1999,5.16996
bgr,2000,4.89735
bgr,2001,4.64412
bgr,2002,4.40026
bgr,2003,4.17524
bgr,2004,3.97891
bgr,2005,3.82096
bgr,2006,3.73749
bgr,2007,3.73611
bgr,2008,3.81527
bgr,2009,3.9465
bgr,2010,4.08027
bgr,2011,4.22227
bgr,2012,4.39189
bgr,2013,4.57646
bgr,2014,4.75144
bgr,2015,4.88502
bgr,2016,4.96672
bgr,2017,4.95671
bgr,2018,4.85602
bgr,2019,4.70645
bgr,2020,4.5781
bhr,1960,13.92927
bhr,1961,14.77314
bhr,1962,15.7859
bhr,1963,16.74528
bhr,1964,17.48102
bhr,1965,17.88541
bhr,1966,17.62043
bhr,1967,17.21101
bhr,1968,16.65996
bhr,1969,16.08791
bhr,1970,15.63409
bhr,1971,15.18218
bhr,1972,14.96397
bhr,1973,14.92517
bhr,1974,14.93984
bhr,1975,14.85149
bhr,1976,14.49566
bhr,1977,14.05796
bhr,1978,13.61661
bhr,1979,13.24791
bhr,1980,13.01417
bhr,1981,12.83873
bhr,1982,12.69315
bhr,1983,12.53321
bhr,1984,12.35425
bhr,1985,12.17156
bhr,1986,12.17824
bhr,1987,12.20944
bhr,1988,12.2395
bhr,1989,12.25465
bhr,1990,12.23499
bhr,1991,12.33274
bhr,1992,12.38664
bhr,1993,12.3315
bhr,1994,12.13017
bhr,1995,11.76126
bhr,1996,11.54192
bhr,1997,11.43421
bhr,1998,11.44442
bhr,1999,11.55372
bhr,2000,11.72963
bhr,2001,11.45726
bhr,2002,11.18104
bhr,2003,10.93632
bhr,2004,10.74572
bhr,2005,10.62653
bhr,2006,10.2326
bhr,2007,9.80479
bhr,2008,9.37678
bhr,2009,8.99599
bhr,2010,8.71291
bhr,2011,8.68733
bhr,2012,8.70945
bhr,2013,8.76961
bhr,2014,8.85922
bhr,2015,8.9692
bhr,2016,8.9345
bhr,2017,8.87416
bhr,2018,8.78846
bhr,2019,8.68637
bhr,2020,8.58047
bhs,1960,13.86274
bhs,1961,13.83077
bhs,1962,13.90956
bhs,1963,14.10604
bhs,1964,14.40585
bhs,1965,14.76294
bhs,1966,14.76305
bhs,1967,14.8526
bhs,1968,15.03327
bhs,1969,15.2477
bhs,1970,15.42376
bhs,1971,15.24322
bhs,1972,14.77802
bhs,1973,14.12168
bhs,1974,13.48343
bhs,1975,13.0906
bhs,1976,12.70516
bhs,1977,12.49238
bhs,1978,12.45365
bhs,1979,12.49675
bhs,1980,12.49222
bhs,1981,12.28143
bhs,1982,11.897
bhs,1983,11.39203
bhs,1984,10.90697
bhs,1985,10.59384
bhs,1986,10.42679
bhs,1987,10.48367
bhs,1988,10.72451
bhs,1989,11.00431
bhs,1990,11.14158
bhs,1991,11.134
bhs,1992,10.91923
bhs,1993,10.53101
bhs,1994,10.09324
bhs,1995,9.76677
bhs,1996,9.6518
bhs,1997,9.67587
bhs,1998,9.7971
bhs,1999,9.91787
bhs,2000,9.91104
bhs,2001,9.7761
bhs,2002,9.61587
bhs,2003,9.46539
bhs,2004,9.3572
bhs,2005,9.32276
bhs,2006,9.21078
bhs,2007,9.07667
bhs,2008,8.94543
bhs,2009,8.8393
bhs,2010,8.77882
bhs,2011,8.64164
bhs,2012,8.52093
bhs,2013,8.40957
bhs,2014,8.2808
bhs,2015,8.10366
bhs,2016,7.87365
bhs,2017,7.54411
bhs,2018,7.13972
bhs,2019,6.72789
bhs,2020,6.40152
bih,1960,12.36074
bih,1961,12.26188
bih,1962,12.122
bih,1963,11.95465
bih,1964,11.78058
bih,1965,11.62128
bih,1966,11.55299
bih,1967,11.55878
bih,1968,11.61924
bih,1969,11.66882
bih,1970,11.62401
bih,1971,11.48074
bih,1972,11.21482
bih,1973,10.84191
bih,1974,10.43033
bih,1975,10.07107
bih,1976,9.78344
bih,1977,9.58775
bih,1978,9.47838
bih,1979,9.4065
bih,1980,9.30097
bih,1981,9.15011
bih,1982,8.9558
bih,1983,8.72265
bih,1984,8.4797
bih,1985,8.26777
bih,1986,8.09666
bih,1987,7.98431
bih,1988,7.92622
bih,1989,7.89953
bih,1990,7.87014
bih,1991,7.73207
bih,1992,7.60236
bih,1993,7.48713
bih,1994,7.38622
bih,1995,7.29652
bih,1996,7.22614
bih,1997,7.09447
bih,1998,6.90672
bih,1999,6.69666
bih,2000,6.51463
bih,2001,6.33919
bih,2002,6.21252
bih,2003,6.12735
bih,2004,6.04603
bih,2005,5.91434
bih,2006,5.74348
bih,2007,5.48912
bih,2008,5.16205
bih,2009,4.81804
bih,2010,4.54065
bih,2011,4.4065
bih,2012,4.41809
bih,2013,4.59127
bih,2014,4.86603
bih,2015,5.12786
bih,2016,5.19861
bih,2017,5.17995
bih,2018,5.0623
bih,2019,4.88149
bih,2020,4.70486
blr,1960,8.53991
blr,1961,8.83411
blr,1962,9.14878
blr,1963,9.46469
blr,1964,9.73583
blr,1965,9.90541
blr,1966,9.96529
blr,1967,9.86269
blr,1968,9.60333
blr,1969,9.24417
blr,1970,8.87579
blr,1971,8.51905
blr,1972,8.14346
blr,1973,7.76369
blr,1974,7.41453
blr,1975,7.13901
blr,1976,6.91963
blr,1977,6.82493
blr,1978,6.84257
blr,1979,6.91188
blr,1980,6.94237
blr,1981,6.95222
