geo,time,eg_elc_rnew_zs
dnk,2002,17.28053
dnk,2003,17.49015
dnk,2004,23.55574
dnk,2005,27.07057
dnk,2006,20.17277
dnk,2007,26.2107
dnk,2008,27.57265
dnk,2009,27.65852
dnk,2010,31.9824
dnk,2011,40.25377
dnk,2012,48.32742
dnk,2013,45.96034
dnk,2014,55.90045
dnk,2015,65.50592
dom,1990,10.11357
dom,1991,13.65854
dom,1992,10.01613
dom,1993,21.74482
dom,1994,10.22466
dom,1995,11.77652
dom,1996,13.65079
dom,1997,9.85351
dom,1998,11.24964
dom,1999,14.24511
dom,2000,9.14778
dom,2001,7.45919
dom,2002,8.87108
dom,2003,12.09425
dom,2004,16.5155
dom,2005,17.79232
dom,2006,15.38196
dom,2007,14.13065
dom,2008,11.60785
dom,2009,13.04656
dom,2010,11.88881
dom,2011,12.08962
dom,2012,14.47659
dom,2013,16.56969
dom,2014,13.33937
dom,2015,11.63244
dza,1990,0.8383
dza,1991,1.68925
dza,1992,1.08826
dza,1993,1.81828
dza,1994,0.83488
dza,1995,0.97895
dza,1996,0.65363
dza,1997,0.34889
dza,1998,0.92425
dza,1999,0.81997
dza,2000,0.2125
dza,2001,0.25915
dza,2002,0.20616
dza,2003,0.89615
dza,2004,0.8032
dza,2005,1.63644
dza,2006,0.61886
dza,2007,0.60759
dza,2008,0.70335
dza,2009,0.79478
dza,2010,0.38046
dza,2011,0.98001
dza,2012,1.08368
dza,2013,0.55101
dza,2014,0.39538
dza,2015,0.32268
ecu,1990,78.5478
ecu,1991,72.77029
ecu,1992,69.12173
ecu,1993,78.39698
ecu,1994,80.61149
ecu,1995,61.22909
ecu,1996,67.92291
ecu,1997,63.05732
ecu,1998,59.74288
ecu,1999,69.62553
ecu,2000,71.70185
ecu,2001,63.99095
ecu,2002,63.29913
ecu,2003,62.1947
ecu,2004,57.5734
ecu,2005,55.11637
ecu,2006,51.69449
ecu,2007,56.54166
ecu,2008,61.14152
ecu,2009,50.84819
ecu,2010,45.49182
ecu,2011,55.5588
ecu,2012,54.86935
ecu,2013,48.99187
ecu,2014,49.17513
ecu,2015,52.80294
egy,1990,23.50435
egy,1991,22.34965
egy,1992,21.23561
egy,1993,21.93698
egy,1994,22.25174
egy,1995,21.94808
egy,1996,20.95575
egy,1997,20.51585
egy,1998,19.41048
egy,1999,21.4366
egy,2000,17.70344
egy,2001,18.43255
egy,2002,14.64626
egy,2003,14.06449
egy,2004,12.99815
egy,2005,12.14095
egy,2006,11.73326
egy,2007,13.05932
egy,2008,11.90095
egy,2009,10.06906
egy,2010,10.04796
egy,2011,9.32684
egy,2012,8.87941
egy,2013,8.88188
egy,2014,8.87091
egy,2015,8.25929
eri,1990,0
eri,1991,0
eri,1992,0
eri,1993,0
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0.46729
eri,1998,0.51282
eri,1999,0.46729
eri,2000,0.47619
eri,2001,0.42918
eri,2002,0.3861
eri,2003,0.36101
eri,2004,0.35336
eri,2005,0.34722
eri,2006,0.74349
eri,2007,0.69444
eri,2008,0.69686
eri,2009,0.67797
eri,2010,0.64309
eri,2011,0.59347
eri,2012,0.5571
eri,2013,0.54054
eri,2014,0.51546
eri,2015,0.49261
esp,1990,17.21625
esp,1991,17.97039
esp,1992,12.50925
esp,1993,16.16325
esp,1994,18.06068
esp,1995,14.72016
esp,1996,23.79085
esp,1997,19.54617
esp,1998,19.07369
esp,1999,13.26681
esp,2000,15.61373
esp,2001,21.15357
esp,2002,13.83062
esp,2003,21.67904
esp,2004,18.1347
esp,2005,14.60139
esp,2006,17.64282
esp,2007,19.3093
esp,2008,19.98309
esp,2009,25.38125
esp,2010,32.77554
esp,2011,30.02164
esp,2012,29.58475
esp,2013,39.58358
esp,2014,40.10526
esp,2015,34.94989
est,1990,0
est,1991,0
est,1992,0.00845
est,1993,0.01097
est,1994,0.03278
est,1995,0.09203
est,1996,0.0769
est,1997,0.11933
est,1998,0.18777
est,1999,0.19352
est,2000,0.21144
est,2001,0.21219
est,2002,0.35182
est,2003,0.48233
est,2004,0.5823
est,2005,1.0877
est,2006,1.3358
est,2007,1.1895
est,2008,1.86183
est,2009,6.16243
est,2010,8.05307
est,2011,9.1445
est,2012,12.34227
est,2013,9.19021
est,2014,11.16021
est,2015,14.41874
eth,1990,88.35275
eth,1991,89.49545
eth,1992,92.74778
eth,1993,91.32321
eth,1994,93.31496
eth,1995,93.5167
eth,1996,94.19838
eth,1997,97.02602
eth,1998,97.09619
eth,1999,98.84428
eth,2000,98.62605
eth,2001,99.05567
eth,2002,98.9726
eth,2003,99.30314
eth,2004,99.29106
eth,2005,99.57821
eth,2006,99.6941
eth,2007,95.43276
eth,2008,87.63569
eth,2009,88.87776
eth,2010,99.37751
eth,2011,99.41604
eth,2012,99.84194
eth,2013,99.90807
eth,2014,99.96847
eth,2015,99.96167
fin,1990,29.45179
fin,1991,31.38171
fin,1992,34.75097
fin,1993,31.826
fin,1994,27.82222
fin,1995,30.52237
fin,1996,25.60218
fin,1997,29.13005
fin,1998,34.78558
fin,1999,30.5124
fin,2000,33.41003
fin,2001,28.92758
fin,2002,26.45587
fin,2003,22.60869
fin,2004,29.8573
fin,2005,33.24927
fin,2006,27.29371
fin,2007,29.93784
fin,2008,35.87793
fin,2009,30.10865
fin,2010,29.99108
fin,2011,32.89071
fin,2012,40.56184
fin,2013,35.96699
fin,2014,38.58049
fin,2015,44.49903
fji,1990,82.44111
fji,1991,81.5678
fji,1992,81.22363
fji,1993,79.34783
fji,1994,78.40467
fji,1995,70.67665
fji,1996,61.76971
fji,1997,66.1994
fji,1998,66.23296
fji,1999,64.35705
fji,2000,60.23105
fji,2001,63.76941
fji,2002,58.85018
fji,2003,42.33163
fji,2004,45.01957
fji,2005,41.15715
fji,2006,40.62579
fji,2007,61.22455
fji,2008,64.94264
fji,2009,60.12952
fji,2010,50.29389
fji,2011,57.59393
fji,2012,66.23116
fji,2013,62.1277
fji,2014,47.1663
fji,2015,45.01588
fra,1990,13.36988
fra,1991,13.2202
fra,1992,15.45398
fra,1993,14.23835
fra,1994,17.0582
fra,1995,15.36113
fra,1996,13.44862
fra,1997,13.26453
fra,1998,12.76786
fra,1999,14.46674
fra,2000,12.96788
fra,2001,14.25637
fra,2002,11.59728
fra,2003,11.23002
fra,2004,11.24299
fra,2005,9.86065
fra,2006,10.94758
fra,2007,11.69093
fra,2008,12.97921
fra,2009,13.12716
fra,2010,13.85736
fra,2011,11.57475
fra,2012,14.82735
fra,2013,17.04529
fra,2014,16.4559
fra,2015,15.85767
fro,1990,35.54502
fro,1991,36.94581
fro,1992,42.21106
fro,1993,41.24918
fro,1994,43.75
fro,1995,44
fro,1996,39.01099
fro,1997,42.0765
fro,1998,40.8377
fro,1999,35.14851
fro,2000,36.15023
fro,2001,33.18966
fro,2002,40.6639
fro,2003,35.74297
fro,2004,40.96386
fro,2005,44.4898
fro,2006,44.61538
fro,2007,44.61894
fro,2008,39.46249
fro,2009,38.9837
fro,2010,28.89865
fro,2011,39.08371
fro,2012,37.91519
fro,2013,38.43622
fro,2014,50.80758
fro,2015,60.07144
fsm,1990,0
fsm,1991,0
fsm,1992,0
fsm,1993,0
fsm,1994,0
fsm,1995,0
fsm,1996,0
fsm,1997,0
fsm,1998,0.22321
fsm,1999,0.22198
fsm,2000,0.22497
fsm,2001,0.22198
fsm,2002,0.2045
fsm,2003,0.19704
fsm,2004,0.20833
fsm,2005,0.2681
fsm,2006,0.28369
fsm,2007,0.29053
fsm,2008,0.61397
fsm,2009,0.85972
fsm,2010,0.87171
fsm,2011,1.08342
fsm,2012,1.06093
fsm,2013,1.49254
fsm,2014,1.53039
fsm,2015,1.60116
gab,1990,72.39264
gab,1991,72.58883
gab,1992,72.50755
gab,1993,71.87187
gab,1994,70.82552
gab,1995,70.23705
gab,1996,64.00329
gab,1997,64.96815
gab,1998,60.98287
gab,1999,63.10241
gab,2000,61.59696
gab,2001,62.89979
gab,2002,62.75304
gab,2003,59.12647
gab,2004,58.50649
gab,2005,52.09657
gab,2006,57.23724
gab,2007,46.65513
gab,2008,49.50604
gab,2009,52.01965
gab,2010,47.3385
gab,2011,41.59726
gab,2012,42.51386
gab,2013,44.99046
gab,2014,40.34034
gab,2015,43.74412
gbm,1990,0
gbm,1991,0
gbm,1992,0
gbm,1993,0
gbm,1994,0
gbm,1995,0
gbm,1996,0
gbm,1997,0
gbm,1998,0
gbm,1999,0
gbm,2000,0
gbm,2001,0
gbm,2002,2.0979
gbm,2003,1.59833
gbm,2004,1.74326
gbm,2005,0.59825
gbm,2006,0.88496
gbm,2007,0.45445
gbm,2008,0.63593
gbm,2009,0.63826
gbm,2010,0.60253
gbm,2011,0.62174
gbm,2012,1.48699
gbm,2013,0.79365
gbm,2014,0.79365
gbm,2015,0.833
gbr,1990,1.82877
gbr,1991,1.65644
gbr,1992,2.00566
gbr,1993,1.77763
gbr,1994,2.13984
gbr,1995,2.06653
gbr,1996,1.62748
gbr,1997,1.98923
gbr,1998,2.39532
gbr,1999,2.63272
gbr,2000,2.66311
gbr,2001,2.49733
gbr,2002,2.89317
gbr,2003,2.68495
gbr,2004,3.61303
gbr,2005,4.28348
gbr,2006,4.60209
gbr,2007,5.01029
gbr,2008,5.67705
gbr,2009,6.76681
gbr,2010,6.81281
gbr,2011,9.48905
gbr,2012,11.42396
gbr,2013,14.98848
gbr,2014,19.26285
gbr,2015,24.84005
geo,1990,55.20985
geo,1991,57.13516
geo,1992,58.31092
geo,1993,63.14682
geo,1994,61.42961
geo,1995,63.80917
geo,1996,83.48407
geo,1997,84.41994
geo,1998,83.06609
geo,1999,83.84746
geo,2000,78.93319
geo,2001,79.89044
geo,2002,93.2479
geo,2003,91.14525
geo,2004,87.3628
geo,2005,85.81258
geo,2006,72.93811
geo,2007,81.82909
geo,2008,84.72732
geo,2009,86.60902
geo,2010,92.52272
geo,2011,77.39847
geo,2012,74.50232
geo,2013,82.22487
geo,2014,80.36833
geo,2015,78.03932
gha,1990,100
gha,1991,100
gha,1992,100
gha,1993,99.65151
gha,1994,99.54173
gha,1995,99.68934
gha,1996,99.96982
gha,1997,99.49172
gha,1998,77.53036
gha,1999,83.58668
gha,2000,91.49938
gha,2001,84.09467
gha,2002,69.2424
gha,2003,66.06596
gha,2004,87.44825
gha,2005,82.92575
gha,2006,66.6548
gha,2007,53.41072
gha,2008,74.42335
gha,2009,76.76937
gha,2010,68.81086
gha,2011,67.50893
gha,2012,67.12409
gha,2013,63.98881
gha,2014,64.73039
gha,2015,50.892
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
gin,1990,33.78378
gin,1991,34.03442
gin,1992,34.28571
gin,1993,34.33962
gin,1994,34.58647
gin,1995,34.45065
gin,1996,43.78981
gin,1997,44.79005
gin,1998,51.56055
gin,1999,52.75398
gin,2000,55.96933
gin,2001,57.26141
gin,2002,58.62069
gin,2003,46.34994
gin,2004,61.46179
gin,2005,62.45259
gin,2006,63.15068
gin,2007,68.18758
gin,2008,62.73764
gin,2009,62.34818
gin,2010,76.37973
gin,2011,74.75641
gin,2012,67.37637
gin,2013,73.71961
gin,2014,59.76979
gin,2015,78.75157
gmb,1990,0
gmb,1991,0
gmb,1992,0
gmb,1993,0
gmb,1994,0
gmb,1995,0
gmb,1996,0
gmb,1997,0
gmb,1998,0
gmb,1999,0
gmb,2000,0
gmb,2001,0
gmb,2002,0
gmb,2003,0
gmb,2004,0
gmb,2005,0
gmb,2006,0
gmb,2007,0
gmb,2008,0
gmb,2009,0
gmb,2010,0
gmb,2011,0
gmb,2012,0
gmb,2013,0
gmb,2014,0
gmb,2015,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,0
gnb,1995,0
gnb,1996,0
gnb,1997,0
gnb,1998,0
gnb,1999,0
gnb,2000,0
gnb,2001,0
gnb,2002,0
gnb,2003,0
gnb,2004,0
gnb,2005,0
gnb,2006,0
gnb,2007,0
gnb,2008,0
gnb,2009,0
gnb,2010,0
gnb,2011,0
gnb,2012,0
gnb,2013,0
gnb,2014,0
gnb,2015,0
gnq,1990,6.87285
gnq,1991,10.52632
gnq,1992,14.03509
gnq,1993,15.625
gnq,1994,18.18182
gnq,1995,20.58824
gnq,1996,22.58065
gnq,1997,25.92593
gnq,1998,20.58824
gnq,1999,17.5
gnq,2000,13.9165
gnq,2001,41.93548
gnq,2002,41.93548
gnq,2003,39.39394
gnq,2004,31.96721
gnq,2005,24.5283
gnq,2006,19.59799
gnq,2007,15.05792
gnq,2008,12.22571
gnq,2009,10.86351
gnq,2010,3.41463
gnq,2011,3.41463
gnq,2012,3.41463
gnq,2013,4.34783
gnq,2014,57.82748
gnq,2015,57.82748
grc,1990,5.09274
grc,1991,8.67582
grc,1992,5.94224
grc,1993,6.10955
grc,1994,6.5303
grc,1995,8.62975
grc,1996,10.34166
grc,1997,9.05017
grc,1998,8.20052
grc,1999,9.62648
grc,2000,7.75667
grc,2001,5.52415
grc,2002,6.63083
grc,2003,10.17529
grc,2004,10.0624
grc,2005,10.77961
grc,2006,12.76027
grc,2007,7.32567
grc,2008,9.13975
grc,2009,13.39739
grc,2010,18.34156
grc,2011,13.76158
grc,2012,16.70369
grc,2013,25.12344
grc,2014,24.18807
grc,2015,28.65578
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
grd,2013,0
grd,2014,0
grd,2015,0
grl,1990,0
grl,1991,0
grl,1992,0
grl,1993,26.5873
grl,1994,60.37736
grl,1995,60.21898
grl,1996,60.21505
grl,1997,56.93431
grl,1998,58.36299
grl,1999,58.02302
grl,2000,57.39685
grl,2001,55.45775
grl,2002,58.42444
grl,2003,58.02389
grl,2004,57.81862
grl,2005,58.3453
grl,2006,56.33439
grl,2007,56.03188
grl,2008,55.27157
grl,2009,63.27275
grl,2010,71.39527
grl,2011,74.8356
grl,2012,75.02783
grl,2013,79.84321
grl,2014,81.19814
grl,2015,81.29153
gtm,1990,91.62855
gtm,1991,89.5888
gtm,1992,62.75121
gtm,1993,66.2726
gtm,1994,65.26656
gtm,1995,66.43991
gtm,1996,68.64432
gtm,1997,68.22241
gtm,1998,55.72262
gtm,1999,57.01331
gtm,2000,51.71958
gtm,2001,47.97678
gtm,2002,41.73801
gtm,2003,49.21421
gtm,2004,44.77961
gtm,2005,47.48416
gtm,2006,51.95934
gtm,2007,47.62449
gtm,2008,55.41409
gtm,2009,49.1102
gtm,2010,63.84797
gtm,2011,64.43743
gtm,2012,66.8827
gtm,2013,67.16734
gtm,2014,68.57409
gtm,2015,60.39067
gum,1990,0
gum,1991,0
gum,1992,0
gum,1993,0
gum,1994,0
gum,1995,0
gum,1996,0
gum,1997,0
gum,1998,0
gum,1999,0
gum,2000,0
gum,2001,0
gum,2002,0
gum,2003,0
gum,2004,0
gum,2005,0
gum,2006,0
gum,2007,0
gum,2008,0
gum,2009,0
gum,2010,0
gum,2011,0
gum,2012,0
gum,2013,0
gum,2014,0
gum,2015,0
guy,1990,1.60256
guy,1991,2
guy,1992,2.14592
guy,1993,2.08333
guy,1994,0.88183
guy,1995,0.8726
guy,1996,0.72685
guy,1997,0.63131
guy,1998,0.58548
guy,1999,0
guy,2000,0
guy,2001,0
guy,2002,0
guy,2003,0
guy,2004,0
guy,2005,0
guy,2006,0
guy,2007,0
guy,2008,0
guy,2009,0
guy,2010,0
guy,2011,0
guy,2012,0
guy,2013,0
guy,2014,0
guy,2015,0
hkg,1990,0
hkg,1991,0
hkg,1992,0
hkg,1993,0
hkg,1994,0
hkg,1995,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0.00259
hkg,2007,0.00257
hkg,2008,0.00263
hkg,2009,0.00258
hkg,2010,0.24227
hkg,2011,0.20456
hkg,2012,0.23427
hkg,2013,0.24261
hkg,2014,0.2656
hkg,2015,0.27873
hnd,1990,98.27512
hnd,1991,98.55072
hnd,1992,93.55527
hnd,1993,88.13427
hnd,1994,77.81585
hnd,1995,61.32698
hnd,1996,66.4819
hnd,1997,66.48597
hnd,1998,56.3104
hnd,1999,62.14722
hnd,2000,61.91128
hnd,2001,49.25335
hnd,2002,39.9659
hnd,2003,39.17549
hnd,2004,29.96702
hnd,2005,32.94664
hnd,2006,36.92821
hnd,2007,37.60063
hnd,2008,37.99053
hnd,2009,44.75472
hnd,2010,47.80876
hnd,2011,46.77904
hnd,2012,49.30233
hnd,2013,46.75502
hnd,2014,43.82931
hnd,2015,42.27552
hrv,1990,45.55286
hrv,1991,65.88748
hrv,1992,48.92159
hrv,1993,47.7729
hrv,1994,62.01983
hrv,1995,61.36266
hrv,1996,70.45556
hrv,1997,57.18472
hrv,1998,52.65409
hrv,1999,56.53079
hrv,2000,57.30267
hrv,2001,56.22896
hrv,2002,46.05274
hrv,2003,41.37356
hrv,2004,54.92552
hrv,2005,54.07061
hrv,2006,51.43543
hrv,2007,37.80789
hrv,2008,45.70847
hrv,2009,56.00598
hrv,2010,62.84131
hrv,2011,47.03842
hrv,2012,49.67431
hrv,2013,66.50176
hrv,2014,73.95802
hrv,2015,66.82684
hti,1990,79.39698
hti,1991,74.57265
hti,1992,75.88652
hti,1993,75.27473
hti,1994,82.91815
hti,1995,51.11111
hti,1996,44.95868
hti,1997,33.05785
hti,1998,46.15385
hti,1999,58.02292
hti,2000,51.73675
hti,2001,47.6431
hti,2002,47.53199
hti,2003,47.66355
hti,2004,47.53199
hti,2005,47.66187
hti,2006,47.54386
hti,2007,32.90598
hti,2008,37.2428
hti,2009,28.71012
hti,2010,30.15332
hti,2011,12.83139
hti,2012,20.09091
hti,2013,13.36493
hti,2014,8.71249
hti,2015,7.99615
hun,1990,0.68575
hun,1991,0.72756
hun,1992,0.64384
hun,1993,0.62282
hun,1994,0.61465
hun,1995,0.64378
hun,1996,0.7324
hun,1997,0.75995
hun,1998,0.57811
hun,1999,0.65024
hun,2000,0.69052
hun,2001,0.70575
hun,2002,0.65547
hun,2003,0.98404
hun,2004,2.77679
hun,2005,5.22989
hun,2006,4.16353
hun,2007,4.71221
hun,2008,5.88882
hun,2009,8.06227
hun,2010,8.08113
hun,2011,7.51825
hun,2012,7.63967
hun,2013,9.20314
hun,2014,10.68318
hun,2015,10.58269
idn,1990,20.91713
idn,1991,20.55704
idn,1992,23.83832
idn,1993,19.77533
idn,1994,15.65676
idn,1995,16.4631
idn,1996,15.53068
idn,1997,10.33942
idn,1998,15.7654
idn,1999,14.12326
idn,2000,15.95607
idn,2001,17.47487
idn,2002,14.95329
idn,2003,13.63854
idn,2004,13.60652
idn,2005,13.60553
idn,2006,12.25878
idn,2007,12.90388
idn,2008,13.31583
idn,2009,13.23306
idn,2010,15.85402
idn,2011,11.99289
idn,2012,11.23681
idn,2013,12.27016
idn,2014,11.4751
idn,2015,10.65116
idn,2016,12.07196
idn,2017,12.56055
idn,2018,17.037
idn,2019,16.24665
ind,1990,24.48929
ind,1991,22.8074
ind,1992,20.75265
ind,1993,19.55881
ind,1994,21.2191
ind,1995,17.26054
ind,1996,15.76729
ind,1997,16.01513
ind,1998,16.70111
ind,1999,15.25808
ind,2000,13.59095
ind,2001,13.20704
ind,2002,12.05516
ind,2003,13.46942
ind,2004,14.4825
ind,2005,16.61902
ind,2006,17.54042
ind,2007,17.86409
ind,2008,16.50983
ind,2009,15.66006
ind,2010,16.04374
ind,2011,17.31696
ind,2012,15.73297
ind,2013,17.34931
ind,2014,16.25384
ind,2015,15.34305
irl,1990,4.89845
irl,1991,4.99665
irl,1992,5.20913
irl,1993,4.83002
irl,1994,5.57999
irl,1995,4.1411
irl,1996,4.03277
irl,1997,4.10889
irl,1998,5.60399
irl,1999,5.16425
irl,2000,5.0057
irl,2001,4.16937
irl,2002,5.56294
irl,2003,4.57745
irl,2004,5.52846
irl,2005,7.30898
irl,2006,9.12745
irl,2007,10.0334
irl,2008,11.99679
irl,2009,14.69347
irl,2010,13.23112
irl,2011,19.96392
irl,2012,19.36554
irl,2013,22.00587
irl,2014,24.75976
irl,2015,27.96541
irn,1990,10.29238
irn,1991,11.00334
irn,1992,13.87675
irn,1993,12.8904
irn,1994,9.0928
irn,1995,8.57603
irn,1996,8.13497
irn,1997,7.0874
irn,1998,6.8043
irn,1999,4.4197
irn,2000,3.03784
irn,2001,3.91077
irn,2002,5.72863
irn,2003,7.22975
irn,2004,6.39476
irn,2005,9.08034
irn,2006,9.54474
irn,2007,8.88786
irn,2008,2.42344
irn,2009,3.36992
irn,2010,4.16339
irn,2011,5.12264
irn,2012,4.98553
irn,2013,5.70772
irn,2014,5.19539
irn,2015,5.10489
irq,1990,10.83333
irq,1991,4.32484
irq,1992,2.7668
irq,1993,2.28137
irq,1994,2
irq,1995,1.91642
irq,1996,1.89741
irq,1997,1.91503
irq,1998,1.9163
irq,1999,1.9168
irq,2000,1.91536
irq,2001,1.91622
irq,2002,1.52674
irq,2003,1.52788
irq,2004,1.52655
irq,2005,19.73684
irq,2006,18.02324
irq,2007,17.25788
irq,2008,9.44752
irq,2009,8.52644
irq,2010,9.74687
irq,2011,6.30206
irq,2012,9.54409
irq,2013,8.14248
irq,2014,4.32505
irq,2015,3.73175
isl,1990,99.86696
isl,1991,99.84424
isl,1992,99.86802
isl,1993,99.89422
isl,1994,99.8954
isl,1995,99.81931
isl,1996,99.9024
isl,1997,99.92839
isl,1998,99.92039
isl,1999,99.93044
isl,2000,99.93493
isl,2001,99.95021
isl,2002,99.92871
isl,2003,99.92941
isl,2004,99.95361
isl,2005,99.94244
isl,2006,99.95972
isl,2007,99.97495
isl,2008,99.98785
isl,2009,99.98812
isl,2010,99.98828
isl,2011,99.98838
isl,2012,99.98291
isl,2013,99.9724
isl,2014,99.98345
isl,2015,99.97872
isr,1990,0.01436
isr,1991,0.02789
isr,1992,0.11534
isr,1993,0.09994
isr,1994,0.08092
isr,1995,0.08217
isr,1996,0.07378
isr,1997,0.07123
isr,1998,0.06587
isr,1999,0.08415
isr,2000,0.07267
isr,2001,0.04551
isr,2002,0.07033
isr,2003,0.09141
isr,2004,0.08249
isr,2005,0.08024
isr,2006,0.04945
isr,2007,0.04462
isr,2008,0.05614
isr,2009,0.17997
isr,2010,0.29015
isr,2011,0.50437
isr,2012,0.76822
isr,2013,0.93115
isr,2014,1.51448
isr,2015,1.8902
ita,1990,16.37602
ita,1991,20.84651
ita,1992,20.55392
ita,1993,20.57976
ita,1994,21.08945
ita,1995,17.466
ita,1996,19.30801
ita,1997,18.743
ita,1998,18.32252
ita,1999,19.79325
ita,2000,18.84819
ita,2001,19.98867
ita,2002,17.4088
ita,2003,16.3708
ita,2004,18.21338
ita,2005,16.31822
ita,2006,16.45644
ita,2007,15.48072
ita,2008,18.55119
ita,2009,24.01894
ita,2010,25.76036
ita,2011,27.59473
ita,2012,31.02039
ita,2013,38.90535
ita,2014,43.39161
ita,2015,38.67923
jam,1990,7.56713
jam,1991,6.73575
jam,1992,4.47612
jam,1993,5.24927
jam,1994,5.50785
jam,1995,5.16384
jam,1996,5.87943
jam,1997,5.93125
jam,1998,4.92284
jam,1999,4.82675
jam,2000,4.84408
jam,2001,3.45553
jam,2002,2.24978
jam,2003,2.51889
jam,2004,3.28391
jam,2005,3.69173
jam,2006,3.94754
jam,2007,4.96998
jam,2008,6.13932
jam,2009,7.36698
jam,2010,7.68519
jam,2011,8.72652
jam,2012,10.92416
jam,2013,9.84222
jam,2014,9.79631
jam,2015,10.26201
jor,1990,0.32985
jor,1991,0.21482
jor,1992,0.36183
jor,1993,0.48309
jor,1994,0.29551
jor,1995,0.33832
jor,1996,0.37966
jor,1997,0.31928
jor,1998,0.23721
jor,1999,0.24008
jor,2000,0.56949
jor,2001,0.67559
jor,2002,0.75012
jor,2003,0.62547
jor,2004,0.69142
jor,2005,0.6733
jor,2006,0.53957
jor,2007,0.56919
jor,2008,0.53476
jor,2009,0.48346
jor,2010,0.49401
jor,2011,0.4506
jor,2012,0.42179
jor,2013,0.37074
jor,2014,0.36224
jor,2015,0.96771
jpn,1990,11.25474
jpn,1991,11.85673
jpn,1992,10.16289
jpn,1993,11.45453
jpn,1994,7.99303
jpn,1995,9.41632
jpn,1996,9.14621
jpn,1997,9.85379
jpn,1998,9.92994
jpn,1999,9.22474
jpn,2000,9.11605
jpn,2001,8.96544
jpn,2002,8.70871
jpn,2003,10.02211
jpn,2004,9.79583
jpn,2005,8.40711
jpn,2006,9.4491
jpn,2007,8.20179
jpn,2008,8.78933
jpn,2009,9.14572
jpn,2010,10.53178
jpn,2011,11.46284
jpn,2012,11.19425
jpn,2013,12.20529
jpn,2014,14.05936
jpn,2015,15.98478
kaz,1990,8.42994
kaz,1991,8.37365
kaz,1992,8.3022
kaz,1993,9.85099
kaz,1994,13.82442
kaz,1995,12.49756
kaz,1996,12.41743
kaz,1997,12.49808
kaz,1998,12.49568
kaz,1999,12.91002
kaz,2000,14.67345
kaz,2001,14.21285
kaz,2002,15.23774
kaz,2003,13.50484
kaz,2004,12.03525
kaz,2005,11.57899
kaz,2006,10.84053
kaz,2007,10.66738
kaz,2008,9.28704
kaz,2009,8.73968
kaz,2010,9.70646
kaz,2011,9.10424
kaz,2012,8.23125
kaz,2013,7.50538
kaz,2014,7.87776
kaz,2015,8.87403
ken,1990,92.85935
ken,1991,95.34071
ken,1992,95.71304
ken,1993,96.37721
ken,1994,94.26386
ken,1995,89.83134
ken,1996,90.50292
ken,1997,83.43353
ken,1998,81.98354
ken,1999,66.38067
ken,2000,46.97953
ken,2001,66.59282
ken,2002,78.01678
ken,2003,83.61412
ken,2004,74.98603
ken,2005,71.66236
ken,2006,70.34087
ken,2007,71.60056
ken,2008,63.1307
ken,2009,55.29151
ken,2010,69.06952
ken,2011,66.87299
ken,2012,74.77654
ken,2013,69.28797
ken,2014,81.48628
ken,2015,87.51425
kgz,1990,63.47572
kgz,1991,63.97405
kgz,1992,66.71985
kgz,1993,79.32419
kgz,1994,89.58508
kgz,1995,77.82989
kgz,1996,77.91341
kgz,1997,76.54183
kgz,1998,79.83139
kgz,1999,85.90025
kgz,2000,85.89512
kgz,2001,85.90766
kgz,2002,85.9084
kgz,2003,85.90685
kgz,2004,85.8794
kgz,2005,85.87738
kgz,2006,85.87757
kgz,2007,85.87997
kgz,2008,85.87666
kgz,2009,92.18623
kgz,2010,91.80165
kgz,2011,93.27748
kgz,2012,93.47969
kgz,2013,93.47655
kgz,2014,91.25721
kgz,2015,85.18803
khm,1990,0
khm,1991,0
khm,1992,0
khm,1993,0
khm,1994,0
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0.22321
khm,2001,0.19646
khm,2002,4.12088
khm,2003,6.42202
khm,2004,5.15337
khm,2005,6.12033
khm,2006,5.7676
khm,2007,4.55764
khm,2008,4.38596
khm,2009,5.37125
khm,2010,5.5
khm,2011,7.07547
khm,2012,37.6569
khm,2013,57.93026
khm,2014,61.13651
khm,2015,46.41801
kir,1990,0
kir,1991,0
kir,1992,0
kir,1993,0
kir,1994,0
kir,1995,0
kir,1996,0
